Hybridization REF	TCGA-AA-A029-01A-01R-A00A-07
CCT8L2	0.0047142857142857
COPS7A	-0.448166666666667
WSCD1	-0.44425
RNF185	-0.256875
TNS3	-0.04575
KNDC1	-0.0606666666666667
RWDD4A	0.286
MED13L	1.2826
ZFYVE1	0.198375
C7orf44	-1.1055
MRPL1	1.045
STGC3	-1.19125
TEAD1	-0.970833333333333
RPL7A	0.579214285714286
ARL6IP1	0.2033
C1orf178	2.184
CTAGE5	0.893333333333333
TMEM184A	2.34716666666667
SLC25A14	-0.398
CACNG5	0.082
ATXN10	-0.456
ECH1	0.2173
CCL22	0.747
CYP2F1	-1.55033333333333
GADL1	-0.0525
TMEM19	0.7107
RUNX3	-1.55775
EFNB1	2.28783333333333
LIPN	0.191
ACSM3	-2.562
SIGLEC8	0.379666666666667
ASCC3L1	-0.90075
NOL8	-0.14075
RELT	-1.16066666666667
Magmas	0.21675
PPP1R15B	0.1726
C11orf2	0.6715
VKORC1	-2.07966666666667
MGC26647	-0.39875
TRPM6	-0.06775
UGT2B7	1.125
FEV	0.40175
FOXK2	-0.1043
PDCD5	0.928833333333333
SLC8A1	0.9374
DGUOK	-0.478333333333333
CLDN16	0.977
GAGE1	0.355
RBM17	0.1471
C1QTNF3	-1.58075
VGLL3	-1.36483333333333
UNQ5830	0.981
CD1A	-2.49966666666667
SCGB1C1	0.582
SUPT4H1	-1.281625
TRAF5	-0.09325
ASAHL	1.099875
FAM73A	0.507
OR6B1	0.671
WHSC1	-1.0199
GFPT2	-3.30575
LOC339809	0.4735
STARD5	0.908416666666667
SIP1	-0.8905
DNAJC15	0.667
STAU2	-0.4969375
FAM98A	0.8795
RAD23B	0.793375
LRRC33	-0.743
CHRAC1	-0.4075
C21orf89	0.339
C19orf43	0.432
KLK8	4.949
CCNE1	-0.6245
PKDREJ	-0.245333333333333
SSU72	0.40375
C17orf73	0.406
GPR78	1.11
WHSC1L1	0.2388
GSTA2	-1.33425
SMUG1	0.368666666666667
UFM1	1.2155
AP3M2	-0.150166666666667
USP14	-0.227625
FBXL14	-0.309333333333333
DSTN	1.0015
SFRS14	-0.76975
FBXO31	-0.3745
C12orf40	0.07525
FRS2	0.75975
NR2E3	-0.68725
TUBB2C	0.25375
GMPR	-2.29516666666667
C9orf139	0.218
ING5	-0.64
LOC730092	-0.524666666666667
ORM1	-5.298
RP11-11C5.2	-0.60025
HSPD1	0.2118
PIWIL3	-0.25425
C5orf13	-3.0449
OR5R1	0.1185
LCOR	1.996375
PLEKHA9	-0.4565
CCDC43	-0.307
ZNF232	0.1285
SLC6A7	0.8735
ADH5	-0.76225
SHBG	-1.28883333333333
CROCCL2	-1.535
PANX3	0.3575
CDIPT	-1.0705
SLC16A5	2.39775
TUBB	-1.630375
TOR3A	-1.1101
PREP	1.84283333333333
ENTPD8	0.223142857142857
CHMP1B	0.3085
SYT12	-1.6551
MYH6	-2.0674
MAP3K13	0.4895
KLHL30	-0.0161666666666667
LCMT1	0.036875
EIF1AX	-0.0603333333333333
FOXD4L1	-0.102
SLC24A5	-3.254
RNF166	-1.1227
TJAP1	-0.51325
TMEM156	-0.889333333333333
ZNF239	-3.397
SNX19	-0.7146
GKN1	0.47875
FCN1	0.2099
C1QL1	-1.7235
ATP11C	-0.052
ZNF35	0.46625
CARD8	-0.110375
LIMD1	-0.1465
KIAA0286	-1.418375
XRN2	-0.491833333333333
CD6	-0.759666666666667
TOX3	1.77425
ZSCAN4	-0.202
RSRC1	-0.600625
COG1	-0.10475
PTRF	-2.0474
C16orf35	-1.396875
FBXO24	-0.35725
CHST11	-2.348
THRB	-1.0389
MYBPC1	0.7785
RNF39	1.478
PSMD11	-0.59275
ALAD	0.701
EN1	-1.12475
SLC9A9	-1.06125
GSTM4	1.2471
CDC42BPA	0.802842105263158
RCSD1	-2.84325
LUC7L2	-0.1906
SPTBN1	0.7864
LOC146167	0.321
BAT5	0.0212
ZNF452	-0.699375
LSM4	-0.02875
SRP72	-0.0241111111111111
SGK269	0.582666666666667
MTX1	-0.4175
CENTA1	2.65475
UNQ9433	-0.522
ATR	0.217166666666667
DDX49	0.775166666666667
PAQR8	2.1545
C14orf174	-0.7275
GBGT1	-0.943
THAP1	0.534
OR10K1	0.2745
RASIP1	-2.6245
DPYD	-1.7856
DOHH	0.282
C18orf45	0.00775
POF1B	5.3568
ZNF552	1.873
USP32	-1.292125
MED27	-0.272333333333333
C14orf149	-2.03216666666667
PRDX4	-1.2145
ABHD12	0.9494
AGT	-3.116
SLC22A14	-0.40025
C1orf58	0.5825
PILRA	-1.60725
ABCF2	-0.31975
C17orf85	0.2125
TKTL1	-0.44725
FGF1	-0.269947368421053
IL6R	-1.3815
VPS25	0.2255
CHRNB2	-0.131
COL7A1	-2.4622
LRRC48	-0.966333333333333
SPG20	-3.01590909090909
COX10	0.93
GCA	-0.2165
ECEL1	-0.8155
GLG1	0.154166666666667
SRD5A2L2	-0.0165
MUTYH	-1.315
ZNF70	-0.2685
L2HGDH	-0.2745
GPATCH2	-0.32625
ZNF655	-2.107375
ZNF227	-0.103666666666667
MCOLN2	2.35333333333333
NQO2	-1.035
KCNQ5	-0.0175
NEU1	0.107166666666667
QRICH1	-0.28675
ZBTB20	-0.417166666666667
RPUSD3	-0.95875
EPGN	-0.1636
TSN	-0.101833333333333
SPRY2	1.15466666666667
LZTFL1	-0.07425
GMFB	0.888125
PBEF1	0.0777
HBG2	-2.75925
TMEM8	0.63725
PALM2-AKAP2	-2.64
NFYA	0.10325
FAM108A1	-0.232375
PBLD	0.32
NRG4	-0.762
PIGF	0.4645
PTGER1	-0.22075
NOS2A	6.38716666666667
C21orf34	-2.2845
C21orf51	-0.883333333333333
IL17C	0.1155
TRMT6	0.422333333333333
ETV2	0.450666666666667
CCDC109A	1.65375
MYLK2	-1.7385
ATP10A	-0.6782
DPH4	-0.132
C5orf5	-0.111333333333333
KCNA4	-0.4888
NMNAT2	-0.669
GLYATL2	-1.328
LSMD1	0.326375
IL23R	-0.1065
NRF1	0.208
MUC15	-1.8615
PRDM12	-0.5
PAQR4	-0.5455
RBBP6	-0.9380625
IFI27	4.952
SKAP2	0.16
TAGAP	0.046
TJP3	2.5395
C9orf61	-1.52
IDS	0.0897142857142857
PARG	0.13725
LOC131149	0.642
DYRK4	1.116
MICALL1	-0.35925
GALR2	0.0055
GPBP1L1	0.4685
TBX21	1.347
KCNJ6	0.123333333333333
GGN	-3.46944695195361e-18
CASP5	2.11633333333333
RNF182	-5.5495
BRD4	0.3135
DOK4	1.665
SLC46A2	0.00383333333333334
SOX9	4.07608333333333
ZNRD1	0.139166666666667
PRR6	0.67325
FAU	-0.3445
DTNB	-0.9975
CARD9	-1.40775
STS-1	-0.8005
SLC4A5	0.709625
NSBP1	-1.81366666666667
UGCGL2	-0.64425
POTE15	-2.168
NOXA1	0.77875
RP13-347D8.3	0.349
SAMD10	-0.315333333333333
EP400NL	-0.35225
TCF21	0.59375
AMELX	-0.457333333333333
JPH2	-0.0524
SLA	0.32225
DLST	0.749166666666667
SEPT12	0.423
RGS20	-3.1475
LXN	0.583833333333333
ZNF419	-2.3745
UPK3B	-0.4805
RELL1	0.3835
ESPNL	-1.526
KLHL21	-0.817625
PI15	0.441
C2orf61	-0.375
LOC407835	0.646666666666667
RER1	0.0861666666666667
ELAVL2	0.6145
MGC26718	0.2635
KLF2	1.914
TNFAIP8L3	-0.4805
TFE3	-0.23225
C11orf17	-0.634125
15E1.2	0.91025
SNRPC	-0.9115
DLGAP1	-0.3355
PGLYRP1	-0.118125
OVCH2	-0.482
IRF7	0.1208
SET	0.2561
NAB2	-1.10866666666667
LRP5L	0.0655
FAM120A	1.0966875
ASCL2	3.0355
SHH	0.4895
ATP5H	-0.0928333333333333
THPO	-0.9175
TYRP1	-3.45133333333333
HIST1H3E	-0.0501666666666666
EIF2S1	0.734333333333333
TNFRSF17	-2.36616666666667
TARSL2	0.02
NKX2-8	0.5415
C1orf115	1.55225
LOC56964	0.0825
KIAA0841	-0.748
ISCU	0.253
TTMA	-0.0345
ZNF414	0.013
LOC441150	-0.604
RAB15	0.1165
HBP1	0.613833333333333
TNNT2	-0.930833333333333
CECR5	-0.149
PHGDH	-3.768875
JRK	0.0363
XPO4	0.2965
FAM131C	0.3415
ARHGAP25	-0.2576
CA9	2.34133333333333
GPR62	0.167833333333333
TLX1	0.1275
GPS1	-0.612
OR2M2	0.4995
BDP1	0.376714285714286
FAM70B	-0.01475
RPS29	0.7495
MKLN1	-0.0224
TSPAN19	-1.26325
SLC29A3	0.0966
LGALS4	7.11783333333333
USH2A	0.48
NF1	0.195
APOBEC3A	-0.3095
IMPAD1	0.0393333333333334
OLR1	0.113
NRAP	-0.427
HCFC1R1	-1.1545
TAOK2	-0.422333333333333
MCM10	-1.19366666666667
MAP4K3	0.273833333333333
CBS	-3.43425
CLK3	-0.5087
PCDHGA5	1.015
ELF4	0.598125
FAM71A	0.2605
C11orf49	0.0045
CLIP2	1.29
BTBD9	0.4963
ZNF524	2.20475
KDELR1	0.8915
ZNF509	0.7045
NCSTN	0.171
ZNF533	-0.928142857142857
PARP4	1.43925
GALNT9	1.4635
NPY	-1.8625
BEGAIN	-1.73866666666667
TMEM77	0.762833333333333
FOXRED1	-1.31466666666667
SLC16A2	-3.37016666666667
SLC35B1	-0.3895
GK5	0.28775
SDCCAG10	-0.88425
C4orf20	-0.72025
SLC9A2	2.36275
ADD1	-0.0923571428571429
TAL2	-0.574833333333333
ACLY	-0.57825
DNAJC1	0.2655
SOST	-0.9215
USP43	2.321
CYP4F12	3.586
FKBP5	-0.6395
CHCHD5	0.118
NUDT22	-0.16125
CCDC85B	-0.6805
OR51G2	0.381
STRN3	0.2105
TMOD2	-0.0755
FLI1	-1.69
MAB21L2	-1.00783333333333
DGKQ	0.176
VPRBP	0.309333333333333
SCNN1B	-0.8702
ECHDC3	-2.4621
TMEM106C	-0.09425
CSNK2A2	0.1315
RPL39	0.2814
HERC3	0.5248
ZBTB47	0.233666666666667
ZNF681	-2.59625
PAGE2	-2.496
CLIC5	4.931
RABAC1	1.01775
ZFHX2	-0.76475
YPEL1	-1.94166666666667
KIAA0776	0.521
NR1D2	0.24725
DNAJC4	-0.7505
NPNT	2.536
ZNF677	0.0225
ZNF536	0.19775
MEF2B	0.366583333333333
PTPN4	-0.484375
CTCFL	-3.7215
STX5	-0.240666666666667
CD72	-0.3945
VEGFA	-0.124157894736842
XRCC1	-1.0941
MAS1L	0.234
ELL	0.2562
SETBP1	-3.10125
CDH11	-0.255
NDC80	-0.988923076923077
DMBX1	-1.59775
NRSN1	0.5885
BAT2D1	-0.199125
CDS2	0.0641666666666667
C1orf212	0.231833333333333
SENP3	-0.815125
IL1F9	0.417
EEF2K	-0.369875
COG8	-1.0395
CEP72	0.29875
OR1L8	-0.0285
MUS81	-0.455333333333333
PHYH	0.527875
GGT6	2.18516666666667
C22orf23	-0.483333333333333
C13orf33	0.455125
MAPK8IP2	-0.1125
NELL2	-1.84825
POU3F2	-2.97783333333333
ALPK1	1.245375
MRPS18C	0.06425
RPLP2	0.790375
FGF22	0.017
SPNS1	-0.81
ZFP1	-1.2165
IL1RAPL1	-0.0475
PCSK9	-0.368333333333333
NKX2-1	0.317384615384615
C6orf189	-0.728
SP4	-0.0095
SLC11A1	0.4263
C21orf25	-0.155
ICAM2	-2.285625
SH3GL1	0.132
GSK3B	0.7455
RALB	1.1635
PDXP	-1.50083333333333
GNGT1	-2.101375
KIR2DL1	0.506
TNFAIP3	0.34475
C6orf32	-0.8462
CBLN2	0.03625
PANK3	1.082625
TAAR9	0.7035
WDR82	0.141285714285714
APOM	-4.44375
TRIP10	0.44
SPATA16	-0.0964
C1orf135	-0.771
USP51	-2.694
TESK1	0.443
C11orf64	0.462875
ZNF611	-0.596
PDE6G	-0.087
HLA-DQA1	0.5535
GCLC	1.587
SEC61A1	0.133142857142857
TWSG1	-0.488083333333333
ZMYND10	-0.6845
CTDP1	0.107125
ADAMTS6	-1.33533333333333
SLIT1	-1.077
KRT86	-0.427
KIAA0574	-1.1175
GTPBP2	-0.3012
PQLC3	0.021
PRRX2	-3.144
C15orf44	-0.240333333333333
MKKS	0.755125
C11orf10	-0.1805
GPR110	2.21375
CD109	-2.54858333333333
ADCY1	-0.198
RHBG	-4.01875
TP53I3	1.242125
SLC22A3	0.5388
UCP2	-0.52925
FOXG1	-1.38266666666667
OR2AG1	0.1305
TRIM24	-0.31925
PROC	-2.769125
TAAR6	0.765666666666667
AMTN	-0.397
C10orf47	-0.0226666666666667
DEPDC1	-0.966
FLJ45557	-0.759333333333333
ZDHHC17	-0.94875
KIAA1429	-0.0523333333333333
KCNH1	0.18175
VNN3	-0.2845
PSMAL	0.28425
PPARD	0.77725
HFM1	-0.86875
YBX1	-1.04
ZNF695	-0.93075
SCTR	-0.00599999999999999
DCDC1	0.1385
VPS26B	-0.0816
MTF2	-0.89
ATP6V1F	0.56075
CCDC94	0.22675
PERF15	-0.4425
CCL11	0.38725
LMO7	1.932875
DCST1	0.2005
ADRBK1	0.190625
CDRT4	-1.524625
ZNF84	-0.6205
HOXD8	0.15275
STARD8	-0.696
FOXP2	0.0315
CCDC103	0.749
POLR3A	-0.4811
GSC	-3.36683333333333
ZNF114	-2.8355
HTR7P	0.2525
LALBA	0.329
RMND5A	0.1735
PSCD2	0.661
ZNF409	-0.025
KRTAP1-3	0.6655
MAF1	-0.44325
LOC201725	-0.911833333333333
NRN1	-1.84775
SPAG5	-1.91633333333333
DNAH7	0.8845
FLJ43860	0.2055
BRCA2	-0.408
ACADM	-1.239
CXXC6	-3.64775
RAGE	-2.303125
CHMP2A	0.75375
FAM8A1	0.2872
GPR21	-0.1815
SLC12A3	-2.02483333333333
FVT1	-0.0634285714285714
ZDHHC7	-0.577375
FLJ44048	0.25125
SLC44A3	3.93
SDSL	-0.3135
MMP8	0.016
PLA2G12B	-1.43183333333333
ACY1	0.08825
MT1E	2.2155
OR4K15	0.17
TECTB	-0.351
GPR20	0.108625
IRAK2	-0.0375
RFPL3	-0.397625
MYO9A	0.11325
NARG1L	-0.19925
BLMH	-0.93225
CCDC3	1.39833333333333
C9orf21	-0.760333333333333
KIAA0513	-0.922333333333333
MIER2	0.207666666666667
PNMA2	0.225909090909091
SH3BP2	0.8311
ANXA10	6.01025
RTN2	0.5815
TFB1M	-0.532
PRPH2	0.211
C14orf133	-0.50525
GOLGB1	0.477083333333333
IRX4	-1.83375
NFKBIL1	-0.131833333333333
C10orf62	0.00949999999999999
APBB3	-1.27925
RPS10	0.7743
LOC728378	-1.38975
TLE3	-0.324111111111111
PSMB7	-0.00362499999999998
MESDC1	0.493
SLC6A1	0.0583333333333333
OCLN	2.06941666666667
PTTG3	-0.936833333333333
NAGLU	-0.56475
SERTAD4	-0.181
SPRY1	1.11725
FLJ10781	-1.69925
MYSM1	0.1285
TRIM4	0.397
SH3YL1	1.866125
TREM2	0.661166666666667
SERPINI1	-0.21975
HDHD3	2.16975
TMEM38A	-0.83475
EID2B	-3.882
TDRD3	0.124
SEDLP	-1.45375
THSD7A	-0.397333333333333
NDST3	-1.37433333333333
KLHL15	-0.91775
DHRS12	0.381
FBXO9	-0.672214285714286
TNPO1	0.0580833333333333
MRPL13	0.601666666666667
SNX5	-0.0775
METTL6	-1.01325
SOD1	-0.296
CHML	-2.03733333333333
PACS1	-0.376
SIRT5	-0.1022
CAPN2	0.647833333333333
FXYD5	-0.321
TWISTNB	0.6915
LRFN1	0.404
UBE1L	-0.48
UBE1C	-0.1365
OR51B2	0.20575
OR4D11	-0.059
C15orf2	4.062
NR4A1	1.4715
LOC339047	-1.69125
TRIM17	-0.876375
ATP5G3	0.429785714285714
RPL15	-0.5635
ADAMTS8	-0.80925
HOXC4	-0.541
C14orf37	0.607
CEACAM5	5.68625
MYT1L	-0.0796666666666667
RASA2	0.148625
OSBPL7	-0.2495
STAG1	-0.4595
GIMAP4	2.13316666666667
FUT3	5.59616666666667
PIF1	-1.859875
LPIN2	0.4864
SH3PX3	0.37375
PDP2	0.498
PAPD1	0.37775
ERP27	2.0475
APOOL	0.3417
DIABLO	0.34
TRHR	0.200125
ARMC9	-2.27325
RNF152	1.8415
SLITRK3	-0.259166666666667
ZNF211	-1.1687
PFDN1	0.860625
RGS11	0.09025
HS6ST1	-0.6078
AKR1D1	-1.02475
TNP2	0.105833333333333
STK31	3.39916666666667
EML4	0.4815
SGTA	-0.167666666666667
HIST1H2BI	-1.30633333333333
PSMD6	-1.99966666666667
KIAA1257	1.06425
C18orf55	-0.131333333333333
FLJ20273	3.231875
RPL28	0.179166666666667
EPYC	0.282875
NOX3	-0.1935
ELAC1	0.564333333333333
METT11D1	-0.79
BIN2	-0.114833333333333
NACA2	0.25625
CCDC17	-0.59725
HM13	-0.1091
UBOX5	-0.271
UBE2O	-0.27725
UBL5	0.31525
APOLD1	0.369
C9orf31	-0.0325
TNFSF8	0.0345
ARHGAP29	-0.042625
PROKR2	0.557
PDE5A	0.6835
C6orf12	-0.5335
TOM1L1	0.201
WHDC1	0.432875
FOXI1	0.1435
RAB4A	0.7402
TMEM39B	-1.14725
ATPBD1C	-0.42875
FARSA	-0.402
PLEKHG5	0.713
CMAS	1.646
OR7E24	0.981
SLC30A1	0.2055
CDC42EP5	1.307
PLAC1	-1.57975
KLHL18	-0.0269166666666667
LBA1	0.4051
TAZ	-0.97975
CRIP2	-1.798
BTBD11	-1.6
C16orf72	0.15975
DIO2	0.6333
LRRCC1	0.480833333333333
CCDC136	-2.4615
PRX	-0.7045
RBM5	-0.8261
TMEM85	-0.271125
TUBGCP4	-0.5155
APLN	1.01075
CDK7	0.0543333333333333
SSR2	0.131
CRELD1	-0.712
C19orf46	-1.82
GAL3ST4	-0.1555
KBTBD10	-0.68025
IL28A	0.026
WDR27	-0.9925
MCM2	-1.77966666666667
SOX14	-0.116
FLJ39743	-0.397
KIAA0922	-1.66485714285714
HIPK4	-0.7045
FLJ25758	-0.039
C16orf57	-0.429833333333333
PDZD2	0.262375
MCC	-1.30275
HHLA3	-0.2561
ID2	0.74875
C20orf23	2.98133333333333
ZNF688	-0.34575
APOC2	-2.114
LOC440093	-0.48625
FAM50B	-1.92466666666667
PWP1	0.355
DNAH10	0.37575
HIST1H2BA	0.13075
GPR56	-0.220666666666667
METAP2	0.08925
PAN3	0.5895
STXBP4	-1.030875
PDHX	-0.569
MTA1	-0.818666666666667
ZBED4	0.056375
ZNF720	0.41125
CDK2	-1.28125
RHOJ	-1.283375
CDC37	0.3315
ZER1	0.13175
GRK4	-0.7635
PRPH	-0.07475
POLR2A	0.41125
OGFOD1	-0.36
NOL5A	-0.6155
PHEX	-0.8545
FLJ16478	0.0315
C20orf117	-0.489571428571428
CAMTA2	-0.11875
C11orf74	-1.28983333333333
DDX17	-0.288666666666667
C5orf27	0.126625
PLEKHA2	-0.2848
PDE4DIP	-2.3384
SCN7A	0.623333333333333
ZNF559	-0.7825
CXCL10	2.2115
ZMYM4	-0.553166666666667
STK32B	-1.396
KIAA0888	-2.2432
TACR3	0.245
CKAP2L	-0.389
KIF1A	-0.986333333333333
RSPRY1	0.36825
VCAN	-1.96775
CYP27C1	0.0145
SYDE1	-1.4735
MED12L	-0.23725
ZDHHC21	1.1525
NHS	0.044
TM9SF3	2.08416666666667
DDHD1	-0.562375
MAFG	-0.4755
BICD2	-1.4979
C14orf119	0.116166666666667
C14orf43	0.0863571428571429
CDH7	1.34625
ALKBH5	-0.280928571428571
JUP	1.5455
TMEM41A	1.15716666666667
MAMDC4	-1.05933333333333
CBX3	-0.254625
LRRC18	0.275
RBMXL2	0.0875
PLA2G4D	0.549
FGF13	-2.278
KIF3A	-0.434
PDIA6	-1.292
DCXR	0.148
CASKIN2	0.0884166666666667
EHD1	0.499833333333333
MARCKSL1	0.443666666666667
ZNF496	-0.912166666666667
SCAF1	0.344666666666667
KCTD8	-0.61025
TRAF3IP3	-0.850785714285714
LSR	2.213
CXorf1	0.129333333333333
C14orf112	0.872166666666667
EIF2B1	-0.309
OMP	0.3455
GSTZ1	-0.86775
LOC92017	-0.7705
ISLR2	0.5005
C12orf36	3.956
GATA2	-1.151
GABRA5	-2.05
CELSR2	-1.84
STAM2	0.5485
TNAP	-1.317
PTPMT1	-0.6985
GRP	1.73025
SV2A	-1.2228
MAGEA12	-4.6265
CACNG1	-0.8235
C18orf19	0.44675
GSG1	-0.177666666666667
PTPRJ	-0.4065
FRMPD1	-0.3065
ZNF668	-0.197
PLEKHJ1	0.7925
ADAT1	-1.2722
TMEM50A	-0.163
UCN3	0.437
HOOK1	1.426125
IL17B	-1.099
MLKL	0.254
TTC14	-1.70983333333333
KLHL5	-2.02385714285714
CRYL1	2.1065
FOXH1	-0.0945
NFYB	-0.03775
PPM1G	-0.472
GOLGA2LY1	-0.63875
NMT1	-0.61875
HADHA	-0.1162
CHSY-2	0.30375
PLEKHF1	-1.2335
SAGE1	-1.365
MUSTN1	-0.38
SUHW4	0.08425
TFEB	1.15233333333333
ZFYVE27	0.36475
ATG12	-0.215166666666667
BMI1	-0.552428571428571
ZIM3	0.145
MYH4	1.145
MASP1	-0.766083333333333
KIAA0984	0.59175
RPAP2	-0.469
ASB5	-0.6105
BOLA3	-0.422166666666667
MIA3	0.168333333333333
KRT35	0.068
KIR3DL3	-0.671
MRPL51	-0.42275
SEMA3F	-0.485166666666667
NDUFB2	0.819166666666667
LOC253012	2.87075
FAM46C	-1.26733333333333
G6PC	-1.626
CSAG3A	-5.31133333333333
PREX1	-2.711
SLC25A45	-0.319375
MAPKBP1	-0.0653
CPE	-3.7027
GNB1	-0.6155
CXCR6	0.536
TRIM46	-0.769
C16orf3	-0.0783333333333333
HPSE	0.85575
TIGD3	-0.3795
SPG3A	-0.5295
LCAT	-1.398
ST6GAL1	-1.80166666666667
POMC	-0.64675
FLJ36031	0.0728333333333333
NSMAF	-0.2625
SKIL	-0.3735
ADSS	0.332833333333333
HMGCS1	-0.2688
POLR3F	-0.003
RAB10	0.8765
ZNF277P	0.2895
ZBTB7B	0.684875
DHRS1	0.036375
ABCC13	3.109
CNOT3	0.02525
NFKBIA	0.595
GAK	0.630166666666667
SFT2D2	1.4905
HOXA6	0.0375
CRTC1	0.00599999999999999
LY6D	0.385833333333333
C20orf72	-0.758
CPT1A	1.5755
LMO1	-2.24
EIF3I	0.04275
PRB4	-0.05575
MCM3APAS	-1.025
C20orf132	-0.6736
FOXF2	-2.123
S100A12	0.572
MLH1	-1.0845
ACTN1	-0.0803
MRPL36	0.640833333333333
C20orf106	-0.841
FBXO6	0.536166666666667
MKS1	-0.826
CX3CR1	-4.115875
PDE1B	-0.3115
PLP1	-3.581
KISS1	-0.2025
C14orf2	0.882333333333333
TBC1D3P2	-0.355
COMMD6	0.8419
ANKRD7	-1.1935
PTCHD1	-1.374875
NARS2	-0.26175
DOCK7	-0.330125
FAM127B	-3.488375
LOC390243	-0.198166666666667
N6AMT2	0.73025
ZNF391	-0.931
DNAJB14	0.609833333333333
WRB	-1.038625
BPI	0.116666666666667
TTC4	-1.05566666666667
FAM10A5	-0.5735
GOT1L1	0.455555555555556
MAGED1	-1.662625
RESP18	0.12625
WFDC6	0.21825
MT2A	-1.2775
C11orf56	1.14675
KIAA1432	1.5
ROR1	-1.45325
HSD17B14	0.0466666666666667
ZFAND2B	0.604
SAMD4B	0.52125
HEXA	-0.931125
HNRNPU	-0.170636363636364
USP39	-0.6655
NRD1	-0.66025
R3HDML	0.1375
FLT4	0.175666666666667
OMG	0.553666666666667
OR52N4	-0.2535
LOC399818	-0.384
ELA2	-1.602
VENTXP1	0.296
RFC5	-1.1135
OR52L1	0.022
PAX5	0.211
FBXO2	-3.43475
GMEB1	-0.001
AKT3	-1.0925
CRB1	-1.1024
CTTN	0.7905
UTP15	-0.00483333333333337
HSBP1	-0.51875
PHF11	1.26025
NDEL1	0.546666666666667
USP8	-0.037
BAIAP2	-0.908
SI	2.04483333333333
ARSJ	0.578
BAAT	-2.4125
KCNS3	-2.0205
LOC126147	-0.351166666666667
TMEM37	0.6425
C1orf162	0.323
MBD1	-0.3765
ITGAL	-1.22783333333333
WDR73	-0.291333333333333
GKN2	-0.083
ARFGAP1	-0.56625
SLC5A8	-0.0186
ZBTB40	-0.6325
CYP4B1	-1.13866666666667
LYPLAL1	-0.517
CHST3	-2.97
MAP3K9	0.02
BTAF1	-0.595666666666667
TFAP2E	0.289
RBM35B	1.26375
LOC441251	0.338333333333333
ANKRD25	-1.74316666666667
UQCRC2	0.4055
MAEA	0.115583333333333
HYAL1	-1.9825
RNPEPL1	0.0255
CPSF2	0.0275
PSD3	0.9422
ABCA13	-0.197
AGR2	4.45475
GBX1	-0.789
HDLBP	0.7475
ACY3	0.3135
HECW1	0.074
ZNF519	-0.79025
HOPX	1.60728571428571
ZNF304	-3.168875
OR12D3	0.3995
FKSG43	0.008
METTL1	0.909875
MFSD3	0.844
PSPH	-1.04525
CLCA3	1.262
DARS2	-0.803333333333333
CDC25A	-1.00966666666667
BAIAP2L1	2.40875
B3GNT5	3.622
USP29	0.29025
ARHGEF10L	1.2657
ATOX1	-0.834125
ADAM30	0.624
DNASE1	-0.51525
STT3A	0.115666666666667
RAB6IP1	-2.77375
PTN	-1.4162
C1orf106	2.24915384615385
HECA	1.415
RNF122	-0.95225
SLC22A18AS	0.684333333333333
GNG8	0.230833333333333
ELP4	-0.32725
FAM65A	-0.256
RPL10A	-0.351
IRS4	0.8705
MACF1	0.1664
SEC24D	0.39925
LOC374395	0.509
TGFB2	-1.2555
MDFIC	-2.031
CHRNE	0.400166666666667
PCMTD2	-0.148833333333333
ATP6V0D1	0.284166666666667
MTA2	0.5015
LZTR1	-0.882333333333333
RAP1A	-0.00616666666666666
AXIN1	-0.01775
POLR1C	-0.431
TRIO	0.256083333333333
PLXNA4A	-0.980166666666667
C5orf33	0.74175
DEPDC1B	-1.404125
ZNF473	-0.0915
MTM1	0.779625
GPR107	0.722
CSNK1A1L	0.656166666666667
FLJ14154	-0.74025
NLRC4	0.9165
ENPP4	2.2135
PADI3	-0.035
RNF170	0.355125
CG018	-2.63216666666667
C16orf7	-0.778
KCNE1	1.01433333333333
NRM	-1.75666666666667
SLC37A3	0.720857142857143
TPD52L2	-0.4495
UNC5B	0.56575
C12orf12	0.156666666666667
SDHB	-0.1275
CLRN1	0.176875
NUDT10	-2.3975
UGT3A1	-0.186875
FBXW8	-0.07175
RHOF	1.90825
PTPLAD1	-0.146125
MYO3B	-0.2465
DERA	-0.09675
TPP2	-0.501
C19orf53	0.618666666666667
GINS3	-0.817125
ST6GALNAC5	-0.7785
CHSY1	-1.72825
MGC15705	0.39
GPR83	0.238333333333333
EXT2	-0.0345
DOLK	-0.09225
TUBAL3	3.27325
ACVRL1	1.3705
ABL2	-0.930166666666667
C14orf156	0.0691666666666667
PTPRZ1	-3.57185714285714
DIP2C	-0.52675
LAMP1	0.214625
RXRA	-0.1862
MAP3K5	2.774
ALKBH1	-0.275666666666667
PDLIM7	-1.205125
ARL14	5.053
SNIP1	-0.916
TIMP3	-1.47675
RGS3	-0.0443333333333333
SPAG16	-2.61588888888889
ABHD4	-0.061
ARHGEF12	0.278666666666667
GLUD2	-0.434
RAC2	-2.5307
UAP1L1	-0.475
SLC18A3	-0.698
YOD1	-0.06325
RALY	-0.3995
HMOX2	0.75025
DGKH	0.314
DBNDD2	1.88566666666667
YIPF4	0.992375
THAP10	0.23575
ZNF513	0.047
HAGHL	-0.359333333333333
ITGB4	2.795
CCDC141	-0.8275
YTHDF3	0.90025
C5orf28	1.0165
RPL7L1	-0.876875
TMEM30B	1.32557142857143
ANKRD35	-0.822
DUOXA2	4.22125
TBC1D5	-1.111625
DFNB59	-1.3095
HRH4	0.382
MYO6	2.0982
DNAJA4	2.272875
