Hybridization REF	TCGA-AA-A024-01A-02R-A00A-07
LOC643641	-0.253
MBD3L2	-1.1585
NTSR1	0.191666666666667
WISP2	-4.608
GPSM2	1.172625
RDH10	1.0075
PRKCG	0.384
HIST1H4J	0.4645
MON1B	0.9147
MLF1IP	-3.221
ZNF446	0.32525
COL4A5	-0.9722
SLC26A1	0.635785714285714
RGN	-2.917375
CCNB1	-2.78975
C9orf165	0.2905
CCDC28B	-1.82025
CCDC97	0.14875
FGR	0.966875
MSRB3	-1.0755
EPN2	0.353
COX15	0.0421666666666667
KCNK6	0.6024
XK	1.8545
GDA	0.830875
HEPH	3.755125
THRAP3	0.362625
MET	0.719857142857143
PHYHIP	-1.00775
LYAR	-1.11416666666667
ING3	-0.25775
AK7	-0.2155
CCT8L2	-0.0441249999999999
COPS7A	-0.613833333333333
WSCD1	0.08875
RNF185	0.332
TNS3	-0.28325
KNDC1	-0.7262
RWDD4A	0.1895
MED13L	0.5803
ZFYVE1	0.136625
C7orf44	-1.9215
MRPL1	0.822
STGC3	-1.216
TEAD1	-0.815833333333333
RPL7A	0.144142857142857
ARL6IP1	0.1831
C1orf178	2.78
CTAGE5	0.718166666666667
TMEM184A	2.116
SLC25A14	-0.81175
CACNG5	0.8525
ATXN10	-0.3377
ECH1	0.3051
CCL22	1.219
CYP2F1	-1.47983333333333
GADL1	-0.2445
TMEM19	0.3803
RUNX3	-1.482
EFNB1	3.07983333333333
LIPN	-0.1205
ACSM3	-1.359
SIGLEC8	0.386833333333333
ASCC3L1	-0.701
NOL8	-0.128375
RELT	-1.75383333333333
Magmas	-0.247
PPP1R15B	0.1174
C11orf2	0.65575
VKORC1	-1.8715
MGC26647	-1.0485
TRPM6	1.14366666666667
UGT2B7	0.579
FEV	0.5045
FOXK2	-0.4031
PDCD5	-0.449
SLC8A1	1.538
DGUOK	-0.604
CLDN16	1.3
GAGE1	-1.26
RBM17	0.0496
C1QTNF3	-1.716125
VGLL3	-0.5345
UNQ5830	0.28
CD1A	-2.989
SCGB1C1	-1.0575
SUPT4H1	-0.54825
TRAF5	0.67375
ASAHL	2.052
FAM73A	0.367
OR6B1	0.6525
WHSC1	-1.41575
GFPT2	-2.877
LOC339809	0.899
STARD5	1.99108333333333
SIP1	-1.0605
DNAJC15	1.7035
STAU2	-0.134375
FAM98A	0.559125
RAD23B	0.0973125
LRRC33	-1.1535
CHRAC1	-0.66775
C21orf89	0.2595
C19orf43	0.119
KLK8	-0.169666666666667
CCNE1	-1.130875
PKDREJ	1.498
SSU72	0.107
C17orf73	1.315
GPR78	2.39
WHSC1L1	-0.0119
GSTA2	1.87775
SMUG1	0.0313333333333333
UFM1	0.7233
AP3M2	-0.675916666666667
USP14	-0.836625
FBXL14	0.484833333333333
DSTN	0.53
SFRS14	-1.28775
FBXO31	-0.0265
C12orf40	0.05875
FRS2	0.61175
NR2E3	-1.01025
TUBB2C	-0.0755
GMPR	-0.765166666666667
C9orf139	0.384
ING5	-0.922384615384615
LOC730092	0.639333333333333
ORM1	-5.3205
RP11-11C5.2	-1.865
HSPD1	-0.7513
PIWIL3	-0.306
C5orf13	-1.1968
OR5R1	0.855
LCOR	1.748875
PLEKHA9	-0.149
CCDC43	-0.55275
ZNF232	-1.26625
SLC6A7	-0.1155
ADH5	-0.59275
SHBG	-0.854833333333333
CROCCL2	0.03575
PANX3	-0.0845
CDIPT	-0.8145
SLC16A5	1.373
TUBB	-1.3949375
TOR3A	-0.3263
PREP	1.7585
ENTPD8	0.971214285714286
CHMP1B	0.978
SYT12	-1.6002
MYH6	-1.8567
MAP3K13	1.59916666666667
KLHL30	0.196
LCMT1	0.434875
EIF1AX	-0.2395
FOXD4L1	0.6755
SLC24A5	-3.4415
RNF166	-1.211
TJAP1	-0.40425
TMEM156	-0.558166666666667
ZNF239	-1.27675
SNX19	0.3623
GKN1	0.106
FCN1	0.8482
C1QL1	-1.9315
ATP11C	-0.18
ZNF35	0.03375
CARD8	-0.19575
LIMD1	-0.193166666666667
KIAA0286	-2.234125
XRN2	-1.004
CD6	-0.269833333333333
TOX3	2.16625
ZSCAN4	-0.716666666666667
RSRC1	-1.121625
COG1	0.41625
PTRF	-1.6109
C16orf35	-1.2205
FBXO24	0.10725
CHST11	-0.68725
THRB	-0.22
MYBPC1	0.763
RNF39	1.80233333333333
PSMD11	-0.4545
ALAD	0.624833333333333
EN1	-1.49033333333333
SLC9A9	-0.71175
GSTM4	0.8583
CDC42BPA	0.929263157894737
RCSD1	-2.5535
LUC7L2	-0.7649
SPTBN1	1.3229
LOC146167	0.5055
BAT5	0.6361
ZNF452	-1.38525
LSM4	-0.764125
SRP72	-0.3119
SGK269	0.729
MTX1	-0.307
CENTA1	1.68475
UNQ9433	0.9135
ATR	-0.1475
DDX49	0.100333333333333
PAQR8	3.7085
C14orf174	-0.794333333333333
GBGT1	-1.10475
THAP1	-0.0205
OR10K1	0.295
RASIP1	-1.78116666666667
DPYD	-2.1609
DOHH	-0.0455
C18orf45	0.09025
POF1B	6.0538
ZNF552	1.89725
USP32	-1.3225
MED27	-1.18666666666667
C14orf149	-2.604
PRDX4	-1.03533333333333
ABHD12	0.0366
AGT	-3.84775
SLC22A14	-0.29375
C1orf58	0.4315
PILRA	-1.71925
ABCF2	-1.2185
C17orf85	0.5611
TKTL1	-0.475
FGF1	1.28010526315789
IL6R	-0.194
VPS25	0.47775
CHRNB2	-0.115
COL7A1	-1.6451
LRRC48	0.1085
SPG20	-3.14008333333333
COX10	0.586
GCA	0.95325
ECEL1	1.72583333333333
GLG1	1.02116666666667
SRD5A2L2	0.122
MUTYH	-0.632625
ZNF70	0.0735
L2HGDH	-0.9425
GPATCH2	0.03275
ZNF655	-0.530875
ZNF227	-0.333666666666667
MCOLN2	-0.0611666666666666
NQO2	-0.87875
KCNQ5	0.1085
NEU1	0.8515
QRICH1	-0.106
ZBTB20	0.6365
RPUSD3	-0.8915
EPGN	-0.4186
TSN	0.0688333333333334
SPRY2	1.968
LZTFL1	-0.426
GMFB	-0.254625
PBEF1	-1.2787
HBG2	-2.9765
TMEM8	0.91725
PALM2-AKAP2	-1.704
NFYA	-0.272
FAM108A1	-0.158625
PBLD	3.00225
NRG4	-0.2395
PIGF	0.0995
PTGER1	0.88325
NOS2A	4.702
C21orf34	-1.914
C21orf51	-0.487666666666667
IL17C	0.818
TRMT6	-0.730333333333333
ETV2	0.5465
CCDC109A	1.58925
MYLK2	-1.8345
ATP10A	-0.4328
DPH4	-0.55475
C5orf5	-0.500833333333333
KCNA4	0.103833333333333
NMNAT2	-1.28566666666667
GLYATL2	-1.144
LSMD1	0.152
IL23R	1.398
NRF1	-0.913
MUC15	-1.97133333333333
PRDM12	-1.7825
PAQR4	-1.01742857142857
RBBP6	-0.8475
IFI27	5.70025
SKAP2	1.119
TAGAP	-0.213125
TJP3	2.668
C9orf61	0.1735
IDS	-0.148785714285714
PARG	0.00225000000000001
LOC131149	-0.0465
DYRK4	1.34516666666667
MICALL1	-0.805
GALR2	0.4235
GPBP1L1	1.296
TBX21	1.88825
KCNJ6	-0.6835
GGN	0.25225
CASP5	2.3735
RNF182	-1.5055
BRD4	0.61775
DOK4	1.617875
SLC46A2	0.3815
SOX9	3.05475
ZNRD1	0.370833333333333
PRR6	-0.5215
FAU	0.08325
DTNB	-0.853333333333333
CARD9	-2.448
STS-1	-0.983333333333333
SLC4A5	0.8235
NSBP1	-1.24475
UGCGL2	-0.82825
POTE15	-2.371
NOXA1	1.71675
RP13-347D8.3	1.08775
SAMD10	0.451
EP400NL	-1.5425
TCF21	1.3055
AMELX	0.9445
JPH2	0.3352
SLA	0.273875
DLST	-0.00916666666666666
SEPT12	-0.678333333333333
RGS20	-3.553
LXN	0.771666666666667
ZNF419	-0.58725
UPK3B	0.201
RELL1	-0.56475
ESPNL	-0.336
KLHL21	-1.135625
PI15	0.348
C2orf61	-0.915
LOC407835	-0.0873333333333334
RER1	0.0224166666666667
ELAVL2	-0.903
MGC26718	-1.2635
KLF2	1.59675
TNFAIP8L3	-0.426333333333333
TFE3	-0.20975
C11orf17	-0.339125
15E1.2	-0.73275
SNRPC	-1.11475
DLGAP1	0.11475
PGLYRP1	0.0826249999999999
OVCH2	-0.772
IRF7	0.3106
SET	-0.2189
NAB2	-1.68933333333333
LRP5L	0.43275
FAM120A	0.9751875
ASCL2	3.0075
SHH	0.163
ATP5H	0.299166666666667
THPO	-0.6624
TYRP1	-3.48016666666667
HIST1H3E	0.0973333333333333
EIF2S1	0.368833333333333
TNFRSF17	-1.56066666666667
TARSL2	0.357
NKX2-8	0.631
C1orf115	2.582375
LOC56964	0.5175
KIAA0841	-0.78975
ISCU	-0.017
TTMA	-0.208
ZNF414	-0.109
LOC441150	0.218
RAB15	1.2365
HBP1	-0.201666666666667
TNNT2	-0.589
CECR5	-0.61725
PHGDH	-4.098
JRK	-0.4698
XPO4	-0.50875
FAM131C	0.6265
ARHGAP25	0.0153333333333333
CA9	-0.655555555555556
GPR62	0.352666666666667
TLX1	0.436166666666667
GPS1	-0.353
OR2M2	-0.248
BDP1	0.294071428571428
FAM70B	0.42975
RPS29	0.511583333333333
MKLN1	-0.282
TSPAN19	-1.30433333333333
SLC29A3	0.863
LGALS4	8.08333333333333
USH2A	0.38875
NF1	0.0415
APOBEC3A	0.289
IMPAD1	-0.802166666666667
OLR1	-0.134166666666667
NRAP	0.2055
HCFC1R1	-0.464666666666667
TAOK2	0.491
MCM10	-3.221
MAP4K3	-0.10875
CBS	-3.697625
CLK3	-0.2169
PCDHGA5	0.147
ELF4	1.022
FAM71A	-0.08625
C11orf49	1.127
CLIP2	0.9515
BTBD9	0.602
ZNF524	2.5125
KDELR1	1.02583333333333
ZNF509	-0.5165
NCSTN	1.458
ZNF533	-1.24707142857143
PARP4	1.4955
GALNT9	-0.0941666666666667
NPY	-2.46925
BEGAIN	-2.39633333333333
TMEM77	0.618333333333333
FOXRED1	-1.2585
SLC16A2	0.888666666666667
SLC35B1	-0.749
GK5	0.057
SDCCAG10	-0.52975
C4orf20	-0.67275
SLC9A2	3.26775
ADD1	0.132785714285714
TAL2	-0.868
ACLY	-0.624875
DNAJC1	0.5805
SOST	-0.625
USP43	2.01016666666667
CYP4F12	2.4435
FKBP5	-1.63425
CHCHD5	0.5133
NUDT22	0.72075
CCDC85B	-1.20625
OR51G2	0.954
STRN3	0.1145
TMOD2	-0.13975
FLI1	-1.7215
MAB21L2	1.16816666666667
DGKQ	0.711
VPRBP	0.0375
SCNN1B	-0.0146
ECHDC3	-2.5544
TMEM106C	0.85525
CSNK2A2	-0.406
RPL39	0.3135
HERC3	0.0346666666666667
ZBTB47	0.670166666666667
ZNF681	-1.60425
PAGE2	-2.52625
CLIC5	5.04685714285714
RABAC1	0.88
ZFHX2	0.48425
YPEL1	-1.00133333333333
KIAA0776	0.636
NR1D2	-0.2525
DNAJC4	0.319125
NPNT	3.7007
ZNF677	-0.799
ZNF536	-0.358
MEF2B	-0.00525000000000002
PTPN4	-0.446125
CTCFL	null
STX5	0.253
CD72	-0.458
VEGFA	0.0556315789473684
XRCC1	-0.7621
MAS1L	0.377
ELL	0.3266
SETBP1	-1.524
CDH11	0.790166666666667
NDC80	-2.45807692307692
DMBX1	-3.27225
NRSN1	0.201666666666667
BAT2D1	0.186625
CDS2	-0.531666666666667
C1orf212	0.0275
SENP3	-1.016125
IL1F9	1.756
EEF2K	-0.581125
COG8	-0.77475
CEP72	-2.03975
OR1L8	0.013
MUS81	-0.545583333333333
PHYH	1.451125
GGT6	2.9325
C22orf23	-0.538333333333333
C13orf33	0.685125
MAPK8IP2	-1.0025
NELL2	0.7075
POU3F2	-2.9545
ALPK1	1.631375
MRPS18C	-0.31075
RPLP2	0.627375
FGF22	-0.103
SPNS1	-0.837666666666667
ZFP1	-1.49275
IL1RAPL1	-0.75675
PCSK9	-0.285333333333333
NKX2-1	1.24157142857143
C6orf189	-0.69925
SP4	-1.3225
SLC11A1	0.8705
C21orf25	0.634333333333333
ICAM2	-0.2225
SH3GL1	-0.461666666666667
GSK3B	0.862166666666667
RALB	0.9305
PDXP	-1.79633333333333
GNGT1	-0.09025
KIR2DL1	0.368
TNFAIP3	1.1615
C6orf32	-0.852666666666667
CBLN2	-0.626
PANK3	0.99525
TAAR9	0.7945
WDR82	0.000499999999999991
APOM	-3.91175
TRIP10	0.09725
SPATA16	0.862666666666667
C1orf135	-1.96925
USP51	-2.36033333333333
TESK1	0.81375
C11orf64	-0.216285714285714
ZNF611	-0.657
PDE6G	0.0395
HLA-DQA1	2.05475
GCLC	0.36775
SEC61A1	0.247857142857143
TWSG1	-0.6035
ZMYND10	-0.94675
CTDP1	0.379875
ADAMTS6	-0.76
SLIT1	-1.518
KRT86	-0.135
KIAA0574	0.574
GTPBP2	-0.4549
PQLC3	0.679
PRRX2	-2.60516666666667
C15orf44	0.0643333333333333
MKKS	-0.13175
C11orf10	0.05975
GPR110	1.9385
CD109	-3.77166666666667
ADCY1	0.120333333333333
RHBG	-3.65775
TP53I3	1.716375
SLC22A3	1.1567
UCP2	-1.10825
FOXG1	-1.822
OR2AG1	0.542
TRIM24	-0.24025
PROC	-1.475875
TAAR6	0.22775
AMTN	-0.364
C10orf47	-1.17866666666667
DEPDC1	-2.63075
FLJ45557	-0.0162500000000001
ZDHHC17	-1.11625
KIAA1429	-0.8405
KCNH1	0.181
VNN3	0.3605
PSMAL	0.448
PPARD	0.8705
HFM1	-1.126
YBX1	-0.956333333333333
ZNF695	-2.35
SCTR	1.0455
DCDC1	-0.006
VPS26B	-0.0918
MTF2	-0.663
ATP6V1F	-0.25075
CCDC94	-0.29675
PERF15	-0.4255
CCL11	1.60325
LMO7	1.136375
DCST1	0.283
ADRBK1	0.38775
CDRT4	-0.5185
ZNF84	-0.87525
HOXD8	0.3195
STARD8	-0.314
FOXP2	-0.835875
CCDC103	4.198
POLR3A	-0.8041
GSC	-2.3365
ZNF114	-3.8225
HTR7P	-0.265
LALBA	0.6085
RMND5A	0.447333333333333
PSCD2	0.3215
ZNF409	0.833
KRTAP1-3	0.776333333333333
MAF1	-0.94025
LOC201725	-1.524
NRN1	0.500625
SPAG5	-2.8645
DNAH7	1.57566666666667
FLJ43860	0.036
BRCA2	-1.391
ACADM	-1.80425
CXXC6	-3.31275
RAGE	-2.911875
CHMP2A	0.69325
FAM8A1	-0.2078
GPR21	-0.512
SLC12A3	-3.1565
FVT1	0.403857142857143
ZDHHC7	0.05425
FLJ44048	0.37225
SLC44A3	5.2405
SDSL	0.868833333333333
MMP8	0.36
PLA2G12B	-1.97766666666667
ACY1	0.4425
MT1E	0.9055
OR4K15	0.395
TECTB	-0.169
GPR20	0.708625
IRAK2	0.20675
RFPL3	-0.835875
MYO9A	-0.34175
NARG1L	-0.727583333333333
BLMH	-0.859625
CCDC3	1.83916666666667
C9orf21	-2.21
KIAA0513	0.124833333333333
MIER2	0.378
PNMA2	-1.25363636363636
SH3BP2	0.8862
ANXA10	-1.572
RTN2	-1.374
TFB1M	-0.6065
PRPH2	1.212
C14orf133	0.36925
GOLGB1	1.35041666666667
IRX4	-1.774375
NFKBIL1	0.102333333333333
C10orf62	-0.851
APBB3	0.03825
RPS10	0.4747
LOC728378	-2.565
TLE3	-0.658777777777778
PSMB7	-0.818875
MESDC1	1.206
SLC6A1	1.12916666666667
OCLN	1.59741666666667
PTTG3	-2.06233333333333
NAGLU	0.25375
SERTAD4	0.0795
SPRY1	1.05975
FLJ10781	-1.49508333333333
MYSM1	-0.122
TRIM4	0.398642857142857
SH3YL1	1.990375
TREM2	0.646166666666667
SERPINI1	1.23475
HDHD3	2.02325
TMEM38A	0.7175
EID2B	-3.27925
TDRD3	0.338666666666667
SEDLP	-3.04925
THSD7A	-0.619666666666667
NDST3	-2.15325
KLHL15	-1.0435
DHRS12	1.784
FBXO9	-1.86871428571429
TNPO1	-0.350083333333333
MRPL13	-0.16
SNX5	-1.80683333333333
METTL6	-1.4915
SOD1	-0.07525
CHML	-1.69216666666667
PACS1	-0.458
SIRT5	0.0947
CAPN2	0.395833333333333
FXYD5	0.265833333333333
TWISTNB	-0.341
LRFN1	0.718
UBE1L	2.312125
UBE1C	-0.279
OR51B2	-0.598
OR4D11	0.2665
C15orf2	4.5295
NR4A1	2.77516666666667
LOC339047	-1.2915
TRIM17	-1.035
ATP5G3	0.349714285714286
RPL15	-0.661666666666667
ADAMTS8	-0.7255
HOXC4	-0.1415
C14orf37	0.879
CEACAM5	6.462
MYT1L	-0.612
RASA2	-0.181875
OSBPL7	0.3785
STAG1	-0.5515
GIMAP4	2.17566666666667
FUT3	6.24966666666667
PIF1	-2.83475
LPIN2	0.5814
SH3PX3	0.90175
PDP2	-0.0595
PAPD1	0.00375000000000001
ERP27	0.83625
APOOL	0.0742
DIABLO	0.164
TRHR	0.727714285714286
ARMC9	-0.47725
RNF152	1.71025
SLITRK3	0.106666666666667
ZNF211	-0.4134
PFDN1	0.711125
RGS11	-0.191125
HS6ST1	-0.0992
AKR1D1	-0.6265
TNP2	-0.1
STK31	2.50516666666667
EML4	0.4795
SGTA	-0.9655
HIST1H2BI	-1.39633333333333
PSMD6	-1.91783333333333
KIAA1257	2.9675
C18orf55	-0.944666666666667
FLJ20273	3.2345
RPL28	-0.2745
EPYC	0.906125
NOX3	1.343
ELAC1	0.674166666666667
METT11D1	-1.03325
BIN2	-0.167666666666667
NACA2	-0.0935
CCDC17	-0.61075
HM13	-0.9395
UBOX5	-0.34475
UBE2O	-0.301875
UBL5	-0.1285
APOLD1	0.9305
C9orf31	0.32325
TNFSF8	0.4285
ARHGAP29	-1.670125
PROKR2	0.3765
PDE5A	0.63
C6orf12	0.929
TOM1L1	0.217
WHDC1	0.597375
FOXI1	-0.0408333333333333
RAB4A	0.7086
TMEM39B	-0.508
ATPBD1C	-1.4465
FARSA	-0.855
PLEKHG5	1.2835
CMAS	0.633333333333333
OR7E24	0.4895
SLC30A1	0.368
CDC42EP5	2.22466666666667
PLAC1	-2.329
KLHL18	-0.284
LBA1	0.8442
TAZ	-0.667
CRIP2	-1.744125
BTBD11	-1.58383333333333
C16orf72	0.33625
DIO2	0.2484
LRRCC1	0.839333333333333
CCDC136	-3.746
PRX	-0.535625
RBM5	-0.3328
TMEM85	-0.489625
TUBGCP4	-1.42266666666667
APLN	0.45625
CDK7	-0.295666666666667
SSR2	0.19375
CRELD1	0.3925
C19orf46	1.9755
GAL3ST4	0.5725
KBTBD10	-1.0355
IL28A	0.3225
WDR27	-0.8095
MCM2	-2.6675
SOX14	0.7385
FLJ39743	0.1775
KIAA0922	-2.0045
HIPK4	-0.3505
FLJ25758	-0.1295
C16orf57	-0.115
PDZD2	-0.409
MCC	-2.35242857142857
HHLA3	-0.0361
ID2	2.20525
C20orf23	2.56291666666667
ZNF688	0.78875
APOC2	-2.494
LOC440093	0.09975
FAM50B	-1.64533333333333
PWP1	-0.7785
DNAH10	2.476
HIST1H2BA	0.0235
GPR56	1.80166666666667
METAP2	-0.90525
PAN3	0.463666666666667
STXBP4	-0.542
PDHX	-0.408
MTA1	-0.498166666666667
ZBED4	0.372625
ZNF720	0.06125
CDK2	-1.918
RHOJ	-1.67
CDC37	-0.110666666666667
ZER1	0.339
GRK4	-0.84825
PRPH	-0.2425
POLR2A	0.88975
OGFOD1	-0.92425
NOL5A	-1.8635
PHEX	-0.8805
FLJ16478	0.187
C20orf117	-0.777125
CAMTA2	0.49475
C11orf74	-0.186333333333333
DDX17	-0.336916666666667
C5orf27	-0.4435
PLEKHA2	-0.3461
PDE4DIP	-2.6105
SCN7A	1.00133333333333
ZNF559	-1.05183333333333
CXCL10	2.27675
ZMYM4	-0.395166666666667
STK32B	-1.26766666666667
KIAA0888	-0.186
TACR3	0.5225
CKAP2L	-1.6625
KIF1A	-0.834166666666667
RSPRY1	0.82525
VCAN	-1.3945
CYP27C1	0.5355
SYDE1	-1.67233333333333
MED12L	-0.97125
ZDHHC21	0.898875
NHS	1.349
TM9SF3	2.5695
DDHD1	-1.068625
MAFG	-0.207416666666667
BICD2	-1.5239
C14orf119	-0.138
C14orf43	0.370714285714286
CDH7	1.6435
ALKBH5	-0.375571428571429
JUP	2.08775
TMEM41A	0.473
MAMDC4	0.161833333333333
CBX3	-1.178875
LRRC18	-0.0455
RBMXL2	-0.49925
PLA2G4D	0.848333333333333
FGF13	0.699125
KIF3A	-0.454166666666667
PDIA6	-0.57425
DCXR	0.2505
CASKIN2	0.355083333333333
EHD1	1.09233333333333
MARCKSL1	1.34266666666667
ZNF496	-0.422333333333333
SCAF1	0.0181666666666667
KCTD8	-0.99625
TRAF3IP3	-0.950214285714286
LSR	3.0735
CXorf1	0.550833333333333
C14orf112	0.8495
EIF2B1	-0.90225
OMP	0.1855
GSTZ1	-0.08075
LOC92017	0.071
ISLR2	0.8225
C12orf36	5.1555
GATA2	-0.620666666666667
GABRA5	-1.579
CELSR2	-1.56228571428571
STAM2	0.5025
TNAP	-0.529
PTPMT1	-0.652166666666667
GRP	4.17025
SV2A	-0.7202
MAGEA12	-4.622
CACNG1	-1.668
C18orf19	-0.4575
GSG1	-0.187166666666667
PTPRJ	0.258357142857143
FRMPD1	0.3055
ZNF668	-0.383
PLEKHJ1	0.45725
ADAT1	-0.9606
TMEM50A	0.2038
UCN3	0.2795
HOOK1	1.5435
IL17B	-1.0355
MLKL	0.6495
TTC14	-1.18516666666667
KLHL5	-2.050625
CRYL1	2.7045
FOXH1	0.173
NFYB	-0.478875
PPM1G	-0.63175
GOLGA2LY1	-0.76475
NMT1	-0.508125
HADHA	0.128
CHSY-2	-0.0455
PLEKHF1	-0.900357142857143
SAGE1	-1.3355
MUSTN1	-0.00225
SUHW4	0.57775
TFEB	1.95766666666667
ZFYVE27	0.65275
ATG12	-0.3305
BMI1	-0.502357142857143
ZIM3	0.075
MYH4	0.518
MASP1	-0.790909090909091
KIAA0984	-0.000749999999999973
RPAP2	-0.6825
ASB5	0.07
BOLA3	-0.5465
MIA3	1.34133333333333
KRT35	0.8395
KIR3DL3	0.0035
MRPL51	-0.9575
SEMA3F	0.712833333333333
NDUFB2	0.824166666666667
LOC253012	6.71625
FAM46C	-0.8516
G6PC	-1.985625
CSAG3A	-5.3485
PREX1	-2.6845
SLC25A45	0.111875
MAPKBP1	-0.1783
CPE	-0.7607
GNB1	-0.851625
CXCR6	1.1395
TRIM46	-0.28125
C16orf3	0.1765
HPSE	0.7915
TIGD3	-1.4015
SPG3A	1.37925
LCAT	-1.655
ST6GAL1	-1.13077777777778
POMC	1.526
FLJ36031	-0.622333333333333
NSMAF	-0.475333333333333
SKIL	1.8445
ADSS	0.447666666666667
HMGCS1	-0.14
POLR3F	-1.04866666666667
RAB10	0.53475
ZNF277P	-0.087875
ZBTB7B	0.466875
DHRS1	1.016
ABCC13	2.670625
CNOT3	-0.09625
NFKBIA	1.6715
GAK	1.265
SFT2D2	1.21766666666667
HOXA6	-0.0795
CRTC1	0.663
LY6D	0.449666666666667
C20orf72	-1.6815
CPT1A	0.26425
LMO1	-2.3275
EIF3I	-0.136
PRB4	0.03025
MCM3APAS	-1.3135
C20orf132	-0.2531
FOXF2	-2.19
S100A12	1.37975
MLH1	-1.18683333333333
ACTN1	0.6994
MRPL36	-0.821833333333333
C20orf106	-1.953
FBXO6	0.515833333333333
MKS1	-0.516666666666667
CX3CR1	-3.95628571428571
PDE1B	-0.094
PLP1	-3.899
KISS1	0.0346666666666667
C14orf2	0.587333333333333
TBC1D3P2	-1.145
COMMD6	1.3155
ANKRD7	-1.04525
PTCHD1	0.8655
NARS2	-0.69525
DOCK7	-0.12275
FAM127B	-0.5175
LOC390243	0.5515
N6AMT2	0.01675
ZNF391	-1.8155
DNAJB14	0.500666666666667
WRB	-1.0195
BPI	0.200916666666667
TTC4	-1.20983333333333
FAM10A5	-0.329
GOT1L1	0.4172
MAGED1	-0.470875
RESP18	-0.223
WFDC6	0.406
MT2A	-2.0575
C11orf56	2.1595
KIAA1432	-0.065
ROR1	-1.233375
HSD17B14	-0.409833333333333
ZFAND2B	0.851125
SAMD4B	-0.46275
HEXA	0.359
HNRNPU	0.0340909090909091
USP39	-0.772625
NRD1	-0.6155
R3HDML	0.54925
FLT4	0.858666666666667
OMG	0.685833333333333
OR52N4	0.406
LOC399818	-0.9405
ELA2	-2.215
VENTXP1	0.2165
RFC5	-2.0935
OR52L1	-0.2795
PAX5	0.0745
FBXO2	-3.57525
GMEB1	0.1265
AKT3	-1.57183333333333
CRB1	-1.19866666666667
CTTN	0.6655
UTP15	-0.293833333333333
HSBP1	-0.246333333333333
PHF11	1.374
NDEL1	0.675833333333333
USP8	0.23075
BAIAP2	-0.51525
SI	4.98466666666667
ARSJ	1.8255
BAAT	-1.8305
KCNS3	-1.10366666666667
LOC126147	-0.249
TMEM37	0.89175
C1orf162	0.521
MBD1	-0.5591
ITGAL	-1.01466666666667
WDR73	-0.620166666666667
GKN2	0.284166666666667
ARFGAP1	-1.105375
SLC5A8	0.115833333333333
ZBTB40	-0.497
CYP4B1	-0.704666666666667
LYPLAL1	0.128
CHST3	-0.43225
MAP3K9	0.3765
BTAF1	-1.02033333333333
TFAP2E	0.212
RBM35B	1.05075
LOC441251	0.000666666666666658
ANKRD25	-1.67516666666667
UQCRC2	0.882
MAEA	0.471
HYAL1	0.5919
RNPEPL1	0.7065
CPSF2	-0.908142857142857
PSD3	0.9213
ABCA13	1.32214285714286
AGR2	4.526875
GBX1	0.899
HDLBP	1.26285714285714
ACY3	2.657
HECW1	-0.27
ZNF519	-1.80275
HOPX	2.2915
ZNF304	-2.91525
OR12D3	-0.0175
FKSG43	-0.08175
METTL1	-0.00199999999999999
MFSD3	0.5521
PSPH	-0.49325
CLCA3	1.375
DARS2	-0.4565
CDC25A	-1.57316666666667
BAIAP2L1	1.35825
B3GNT5	3.833
USP29	0.49075
ARHGEF10L	2.564
ATOX1	-0.396625
ADAM30	-0.0135
DNASE1	-0.14
STT3A	0.449083333333333
RAB6IP1	-1.7185
PTN	-2.0289
C1orf106	2.56838461538462
HECA	2.00625
RNF122	0.568
SLC22A18AS	1.90016666666667
GNG8	-0.1314
ELP4	-0.241
FAM65A	-0.387833333333333
RPL10A	-0.4315
IRS4	0.411
MACF1	0.343
SEC24D	0.03475
LOC374395	0.78275
TGFB2	-0.775625
MDFIC	-2.25271428571429
CHRNE	0.9055
PCMTD2	-0.666
ATP6V0D1	0.5065
MTA2	1.13475
LZTR1	-0.8105
RAP1A	0.430666666666667
AXIN1	0.01175
POLR1C	-0.5565
TRIO	-0.661333333333333
PLXNA4A	-0.59825
C5orf33	-0.65125
DEPDC1B	-2.56475
ZNF473	-1.20716666666667
MTM1	1.089125
GPR107	0.237833333333333
CSNK1A1L	0.376166666666667
FLJ14154	-0.5075
NLRC4	0.97825
ENPP4	3.0745
PADI3	-0.069
RNF170	-0.022375
CG018	-1.49233333333333
C16orf7	-0.1025
KCNE1	1.76725
NRM	-1.62533333333333
SLC37A3	0.267357142857143
TPD52L2	-1.628
UNC5B	2.435
C12orf12	0.3516
SDHB	-0.52
CLRN1	0.285714285714286
NUDT10	-2.80383333333333
UGT3A1	0.853285714285714
FBXW8	-0.097625
RHOF	-0.28475
PTPLAD1	-1.21625
MYO3B	0.1145
DERA	-0.4735
TPP2	-0.4825
C19orf53	-0.0386666666666667
GINS3	-1.977125
ST6GALNAC5	-0.907
CHSY1	-1.36375
MGC15705	0.3755
GPR83	0.0471666666666667
EXT2	0.69
DOLK	0.093
TUBAL3	4.392
ACVRL1	3.5787
ABL2	-1.05
C14orf156	-0.4115
PTPRZ1	-3.339125
DIP2C	-0.048125
LAMP1	0.39625
RXRA	-0.0136
MAP3K5	3.20425
ALKBH1	-0.0841666666666667
PDLIM7	-0.612625
ARL14	5.785
