Hybridization REF	TCGA-AY-4070-01A-01R-1113-07
ALPI	0.7895
FAT3	-1.0075
ZNF273	-0.4728125
NPSR1	1.0415
FLAD1	-0.163833333333333
RAB5C	-0.585375
TTLL3	-0.693
KIAA1618	1.09233333333333
NPPC	-0.332
ZEB2	1.3611
MRP63	1.15725
WSCD2	-0.205
NEUROD4	0.31475
SNAPAP	0.00625
MTMR2	0.515352941176471
STK35	-0.599
USP48	-0.30975
NR1H4	1.09325
RASL10A	-0.26025
SSTR1	-0.51275
C1orf35	-0.89225
APOBEC3C	-0.97825
RUSC2	-0.4185
SALL4	1.52375
ZCCHC8	-0.20875
RAD17	-0.627875
ZNF708	-0.0828333333333333
LILRB5	2.057
TEX12	0.162
C9orf79	-0.157
ARHGEF1	-0.377
ABCA4	-0.7885
RNF214	0.269
PPAPDC2	1.09025
ARID4A	0.432666666666667
SYCP2	-2.446125
OPRM1	-0.11425
RP13-102H20.1	-4.91366666666667
CYP26B1	-0.536166666666667
APCDD1	1.90766666666667
PCCA	0.90375
ALS2CR7	0.0905
AQP5	0.521666666666667
YLPM1	-0.204375
PRKAR1B	-0.6174
IL16	-0.0949
TCF3	-0.794375
ZSWIM7	-0.863
SERPINE1	-1.4362
BAI2	-1.23175
SMC5	-1.02957142857143
SMN1	-0.747333333333333
SLC13A5	-2.830625
POU2F3	0.1805
BACH1	0.249833333333333
GMCL1L	-0.165333333333333
PPP2R2D	-0.183875
LRRC51	0.368916666666667
EDARADD	-0.9355
LRRC3	-0.3555
FAM124B	-1.3545
C20orf70	0.2475
LOC285735	-0.5715
CTBP2	0.6027
ZMYND11	1.443625
CDH23	-0.136727272727273
OR1N1	-0.0425
LOC400590	-0.49825
PDK1	-0.20425
LMTK3	0.725
USHBP1	0.312375
ZFYVE21	0.8855
hCG_21078	0.552375
OAF	-0.5275
WDR41	-0.51375
SPINK6	-1.0015
GDEP	0.171
MEG3	-0.9802
OXSR1	0.426642857142857
RAD51	-0.953166666666667
RPL13A	0.34075
DYRK1A	0.0838
FLJ25791	0.6075
SARDH	-0.0421
RBBP5	-0.0738333333333333
ORC2L	1.0085
NCAPH2	-1.7245
RNASET2	0.5915
WDR79	-1.1215
FLJ39779	0.89925
C3orf1	0.1155
DDX23	0.029
MGC40574	0.38025
MORC4	1.2895
MYRIP	-0.313090909090909
LY6E	1.215625
SLC39A11	1.282125
ATP12A	-0.325
AUP1	-0.451
PIP	0.4295
CORO7	-0.651
PITPNM3	0.3625
ENPP1	-0.7675
PPP1R1C	0.654166666666667
NRBP2	1.116
KCNE2	-0.654
P2RX4	0.41325
CCND2	0.793714285714286
OR5T3	0.3785
CUL4A	0.755833333333333
CFB	0.848625
PCP4	-3.87533333333333
HEMGN	-6.15883333333333
UBIAD1	0.171
CDC42BPB	1.1694
CYB561D1	0.2205
RIMS2	-0.8615
ZNF488	0.1205
RNMTL1	0.1715
SART3	0.228333333333333
CAPN10	0.312142857142857
CCR5	3.312
APOA1BP	0.0381666666666667
NDUFS5	-0.25425
PDLIM3	1.3798
VPS24	0.7012
SCN8A	0.305
C1orf67	-0.564333333333333
MRCL3	1.294
TMEM145	-1.35725
KCTD16	0.579166666666667
RNF149	1.765
FDXR	-0.65225
CDCP1	1.8975
PAX3	-3.1754
LASS4	0.116
HSD17B8	-0.2355
YAP1	0.615625
NNT	-1.71425
SC5DL	1.4885
DKFZp566H0824	-0.466
KSR2	-0.465666666666667
RAD21	0.162733333333333
ST8SIA2	-0.01825
L3MBTL3	0.86125
SNRPB	-1.42325
MGC14425	-0.036
MIF	-0.13725
TAPT1	-0.498625
IRF8	2.9845
PRO0132	-0.635
HERV-FRD	-0.0875
ACD	-1.08616666666667
BCL3	1.507
SPATA13	0.33325
MRLC2	1.787125
F2RL3	-0.181625
CFHR3	-0.1035
DUSP15	0.0883333333333333
TMEM46	-0.785
SF3B4	-1.02466666666667
MAP7D3	0.07725
STELLAR	-0.0245
SEMA5A	-0.8839
H2BFS	-0.2015
LRRC28	-0.39
MORN2	0.638
XYLB	-0.145875
WDR21C	1.60875
HIATL1	0.94425
ADAMTS10	0.192833333333333
WDR55	0.06025
MFSD5	-0.054
OR4N2	0.27
DUSP16	0.341555555555556
NLGN4Y	-1.6759
INHBC	0.267666666666667
NUMA1	-1.39375
DEFB123	0.371
GIPC1	-0.365
MGC27348	-1.0565
FLJ33590	0.012
FZD1	0.0757
MKL1	0.146166666666667
SAA2	2.53825
C1orf94	-0.7445
C7orf28B	0.6735
TMEM185A	0.41945
ZZZ3	-0.3855
C16orf5	-0.784
GALNAC4S-6ST	-0.9125
C1orf186	0.69075
IGFBP4	-2.13116666666667
NDUFA10	-0.403333333333333
CLIC2	-0.138
RNF13	0.05
GPR103	-0.3145
CD69	-0.8795
MYOZ1	0.2785
IFNB1	-0.0845
CLNS1A	0.896
CXorf45	-0.99625
ZXDB	0.0345
FUNDC2	-0.56425
GPA33	4.42625
C9orf70	0.7415
SLC2A9	-0.15725
LOC126520	-0.753
MAGEB1	0.4475
LCE2A	0.029
C18orf34	2.3295
FMNL2	-0.103125
KRT85	0.07775
CRYGA	0.056
GEM	1.5615
THAP6	-0.172
ALKBH3	0.3725
TM6SF2	0.66875
C20orf82	0.98025
RANBP2	0.445833333333333
LIG3	-0.0965
RETSAT	-0.9125
OR8S1	0.7915
CAST	0.2385
TGFBI	0.6786
C15orf37	-0.760375
PGM3	0.024
SLC4A11	-1.12075
FAM123C	0.830166666666667
TAOK1	1.5475
CISH	-0.3195
OGDHL	-0.75525
SPINT2	2.7875
ZNF33A	0.933
CLDN18	0.4512
RNF128	2.636
CCDC71	0.336
RASSF6	2.741
HSPG2	-0.553
ATP6V0E1	1.6225
ABHD6	0.33125
CD274	0.8815
GCNT1	1.1885
NT5C1A	0.3905
TM4SF5	1.18075
C21orf58	-1.03383333333333
SUCLA2	0.067
RFTN2	1.25425
SCNM1	-0.6565
SLC9A10	0.6855
FUNDC1	-0.157
SLC35F4	-1.10125
AMD1	0.699
COL6A6	0.79
OR4K2	0.2655
TRIB2	-2.105
LOC91461	-0.7595
GHSR	0.502
ATP8B1	1.580125
C1orf78	0.729333333333333
RNF183	1.42366666666667
STX4	0.1586
TPPP2	-0.6545
MYBPHL	3.7355
TXNDC6	-0.1747
C9orf47	2.5055
FAM137B	0.3245
FANCB	-0.67875
C11orf9	0.444
DPY19L1	-0.020125
VDAC2	-0.623
VHL	-0.02875
LMBR1	-0.528625
C8orf44	0.1555
ZPBP	0.00825
FGF23	1.52825
C21orf67	-0.227
PCNT	-1.224375
BCKDHB	1.6675
GALNTL5	0.93725
BET1	0.294125
ARL13A	-0.827
HDAC6	-0.103625
N4BP3	-0.285
OTOP1	0.0543333333333334
TTC30A	0.925
CRISP1	1.0035
KRT32	0.152
VSTM1	0.0165
ZNF622	-0.68425
POLR3B	-0.1336
DNAJC10	0.038875
C12orf54	0.283
ADIPOQ	0.149333333333333
RIT2	-0.25075
CD44	-0.68535
ABCA3	-1.301125
RPS17	-0.8245
FEZF1	-0.518
PCDHB15	-0.217
KCNMA1	-2.01954545454545
CCDC116	-3.25
C15orf27	-2.0845
NARG2	-0.72825
ITGA5	-0.61975
MEFV	0.464
TUT1	-0.515
LOC541473	-0.199
NMBR	-2.6505
GLT1D1	-2.4875
ABCB7	-0.3285
PFKP	-1.44909090909091
C9orf91	-1.0908
LRRC41	-1.007
C1orf85	0.3005
ATP5F1	-0.417875
STOX1	-0.402375
GFOD2	0.46425
SLC25A3	0.20675
ZNF646	-0.1622
ZAR1	0.286
OSTbeta	3.61275
GALNT3	3.553
IFT122	-1.01833333333333
LDB3	0.1087
GARNL1	0.433785714285714
HOMEZ	0.1965
LRRC6	2.642
ANGPTL5	-0.95425
UBAC1	-0.61325
DLEU7	-1.14425
RPL19	-0.02675
TOP1MT	0.726833333333333
LOC643641	0.250125
MBD3L2	0.4405
NTSR1	-0.129333333333333
WISP2	-4.14575
GPSM2	0.0245
RDH10	1.212
PRKCG	0.1245
HIST1H4J	0.0205
MON1B	0.4012
MLF1IP	-1.129
ZNF446	0.010375
COL4A5	-0.6351
SLC26A1	0.121142857142857
RGN	1.51725
CCNB1	-1.52425
C9orf165	-0.22625
CCDC28B	-0.634
CCDC97	0.29325
FGR	1.2025
MSRB3	-0.2321
EPN2	0.49725
COX15	-0.1575
KCNK6	-0.4954
XK	-0.845
GDA	0.803375
HEPH	2.205875
THRAP3	0.182875
MET	0.00535714285714286
PHYHIP	0.126
LYAR	-0.0915
ING3	0.1725
AK7	-1.8265
CCT8L2	-0.41025
COPS7A	-1.52666666666667
WSCD1	-0.42275
RNF185	-0.12575
TNS3	0.19675
KNDC1	-0.067
RWDD4A	0.344
MED13L	0.5921
ZFYVE1	0.0145
C7orf44	-0.803166666666667
MRPL1	0.1955
STGC3	-1.362
TEAD1	-0.0796666666666667
RPL7A	0.317642857142857
ARL6IP1	0.4377
C1orf178	0.14
CTAGE5	0.72575
TMEM184A	2.37016666666667
SLC25A14	0.2685
CACNG5	0.0485
ATXN10	-0.5969
ECH1	-0.3262
CCL22	1.17466666666667
CYP2F1	-2.03216666666667
GADL1	-0.1175
TMEM19	-0.3369
RUNX3	-0.58975
EFNB1	1.51133333333333
LIPN	0.169
ACSM3	-2.8105
SIGLEC8	-0.033
ASCC3L1	0.0875
NOL8	-0.153875
RELT	-0.947166666666667
Magmas	-0.558
PPP1R15B	1.1143
C11orf2	1.27625
VKORC1	-1.62766666666667
MGC26647	-0.03775
TRPM6	2.26125
UGT2B7	3.14966666666667
FEV	0.5555
FOXK2	0.28
PDCD5	0.555
SLC8A1	2.0962
DGUOK	0.0976666666666667
CLDN16	0.374
GAGE1	-0.191
RBM17	1.2267
C1QTNF3	-0.6785
VGLL3	-0.483833333333333
UNQ5830	-0.0645
CD1A	-3.055
SCGB1C1	-0.6225
SUPT4H1	-0.08725
TRAF5	0.5425
ASAHL	1.174125
FAM73A	0.464166666666667
OR6B1	0.1525
WHSC1	-1.414
GFPT2	-2.446
LOC339809	0.5
STARD5	0.0845
SIP1	-0.80125
DNAJC15	1.57025
STAU2	-0.052875
FAM98A	0.57675
RAD23B	0.2185
LRRC33	-1.3755
CHRAC1	-0.09275
C21orf89	0.32325
C19orf43	-0.216833333333333
KLK8	3.30866666666667
CCNE1	0.164625
PKDREJ	0.5725
SSU72	0.662
C17orf73	0.247
GPR78	0.6955
WHSC1L1	1.0342
GSTA2	1.2615
SMUG1	0.308833333333333
UFM1	1.4472
AP3M2	0.00116666666666667
USP14	0.4155
FBXL14	-0.8425
DSTN	1.2655
SFRS14	-1.154
FBXO31	-0.7335
C12orf40	-0.41175
FRS2	0.125
NR2E3	-1.282
TUBB2C	-0.93725
GMPR	-2.01133333333333
C9orf139	0.0685
ING5	-0.340785714285714
LOC730092	1.76166666666667
ORM1	-4.64125
RP11-11C5.2	-0.17425
HSPD1	0.1482
PIWIL3	-0.72575
C5orf13	-1.5829
OR5R1	-0.2535
LCOR	1.273375
PLEKHA9	0.0085
CCDC43	0.004
ZNF232	-0.547
SLC6A7	-0.019
ADH5	-0.369
SHBG	-0.666833333333333
CROCCL2	-0.4055
PANX3	-0.1465
CDIPT	-1.535
SLC16A5	1.70375
TUBB	-1.511
TOR3A	-0.4868
PREP	1.45166666666667
ENTPD8	0.331071428571429
CHMP1B	1.094
SYT12	-0.7037
MYH6	-1.0518
MAP3K13	1.8555
KLHL30	0.550833333333333
LCMT1	-0.27975
EIF1AX	0.76
FOXD4L1	0.0745
SLC24A5	-2.6105
RNF166	-1.1684
TJAP1	-0.7115
TMEM156	-0.0935
ZNF239	-0.151
SNX19	1.0094
GKN1	0.21525
FCN1	0.7001
C1QL1	-1.807
ATP11C	0.42975
ZNF35	0.42125
CARD8	0.131625
LIMD1	-0.616166666666667
KIAA0286	-0.42975
XRN2	0.2145
CD6	0.366833333333333
TOX3	2.05925
ZSCAN4	-0.563833333333333
RSRC1	-0.2495
COG1	0.056
PTRF	-0.4839
C16orf35	-1.80525
FBXO24	0.36875
CHST11	-0.827
THRB	0.9479
MYBPC1	0.44725
RNF39	1.04683333333333
PSMD11	-0.08925
ALAD	0.0678333333333333
EN1	-1.97675
SLC9A9	-0.62275
GSTM4	-1.3187
CDC42BPA	-0.472052631578947
RCSD1	-1.38375
LUC7L2	-0.1696
SPTBN1	0.6989
LOC146167	-0.9065
BAT5	0.65
ZNF452	-0.2115
LSM4	-0.66675
SRP72	-0.4435
SGK269	0.307
MTX1	-0.689
CENTA1	1.16375
UNQ9433	2.6165
ATR	-0.0573333333333333
DDX49	-0.308333333333333
PAQR8	1.1255
C14orf174	-0.01525
GBGT1	-0.50675
THAP1	-0.01075
OR10K1	-1.743
RASIP1	-1.80866666666667
DPYD	-1.451
DOHH	-1.12475
C18orf45	0.192
POF1B	5.1724
ZNF552	1.744
USP32	-0.59425
MED27	-0.780833333333333
C14orf149	-1.52033333333333
PRDX4	-0.810833333333333
ABHD12	0.9973
AGT	-0.9055
SLC22A14	-0.56225
C1orf58	0.04125
PILRA	-0.7775
ABCF2	-0.73875
C17orf85	0.5126
TKTL1	0.33175
FGF1	0.2562
IL6R	0.561
VPS25	0.325
CHRNB2	-0.751
COL7A1	-0.9608
LRRC48	-0.16
SPG20	-1.65041666666667
COX10	-0.9115
GCA	1.2115
ECEL1	-0.957333333333333
GLG1	0.447166666666667
SRD5A2L2	-0.63525
MUTYH	-0.671125
ZNF70	0.09625
L2HGDH	-0.95625
GPATCH2	-0.39025
ZNF655	-1.99825
ZNF227	-0.643166666666667
MCOLN2	0.286166666666667
NQO2	-1.518
KCNQ5	-0.2805
NEU1	1.90733333333333
QRICH1	0.0695
ZBTB20	0.1975
RPUSD3	-1.18675
EPGN	-1.2622
TSN	0.631583333333333
SPRY2	1.89666666666667
LZTFL1	0.070625
GMFB	0.133625
PBEF1	0.1383
HBG2	-3.0045
TMEM8	-0.23825
PALM2-AKAP2	1.07
NFYA	0.07025
FAM108A1	-0.253875
PBLD	1.999375
NRG4	-0.94625
PIGF	-0.41575
PTGER1	1.26775
NOS2A	3.8205
C21orf34	-0.856333333333333
C21orf51	-0.4585
IL17C	-0.142
TRMT6	-0.0595
ETV2	0.284833333333333
CCDC109A	0.403
MYLK2	-1.305
ATP10A	-0.1207
DPH4	0.362
C5orf5	-0.0573333333333333
KCNA4	0.191333333333333
NMNAT2	-1.2825
GLYATL2	-0.8265
LSMD1	-0.502375
IL23R	-0.39175
NRF1	-0.735
MUC15	1.39583333333333
PRDM12	-0.6995
PAQR4	-1.40664285714286
RBBP6	-0.3719375
IFI27	5.092
SKAP2	0.784
TAGAP	2.320625
TJP3	0.9525
C9orf61	-2.0095
IDS	-0.390928571428571
PARG	-0.78125
LOC131149	0.497
DYRK4	-0.938
MICALL1	-1.3565
GALR2	0.105
GPBP1L1	0.224875
TBX21	3.45975
KCNJ6	0.235166666666667
GGN	-0.11025
CASP5	1.68383333333333
RNF182	-4.169
BRD4	0.64625
DOK4	0.848125
SLC46A2	0.319
SOX9	3.65133333333333
ZNRD1	0.566833333333333
PRR6	-2.37025
FAU	0.735625
DTNB	-0.804
CARD9	1.42225
STS-1	-1.49933333333333
SLC4A5	0.15775
NSBP1	-2.3185
UGCGL2	0.462416666666667
POTE15	2.0925
NOXA1	0.14175
RP13-347D8.3	-0.436
SAMD10	-0.243666666666667
EP400NL	-0.9935
TCF21	2.5605
AMELX	0.1345
JPH2	0.1379
SLA	1.15575
DLST	-1.02866666666667
SEPT12	0.2385
RGS20	-3.80775
LXN	0.022
ZNF419	-0.621
UPK3B	-0.0428333333333333
RELL1	0.35075
ESPNL	1.231
KLHL21	-0.43625
PI15	0.338
C2orf61	-0.061
LOC407835	-0.972833333333333
RER1	-0.0106666666666667
ELAVL2	-0.013
MGC26718	-0.66875
KLF2	1.411
TNFAIP8L3	0.377833333333333
TFE3	0.395
C11orf17	-0.895125
15E1.2	0.8165
SNRPC	-0.2685
DLGAP1	-0.98825
PGLYRP1	0.227125
OVCH2	-0.515
IRF7	0.2894
SET	0.4061
NAB2	-0.846666666666667
LRP5L	0.739
FAM120A	0.2526875
ASCL2	3.88083333333333
SHH	-0.0375
ATP5H	0.178666666666667
THPO	-1.00116666666667
TYRP1	-2.589
HIST1H3E	0.259666666666667
EIF2S1	-0.000222222222222139
TNFRSF17	1.5876
TARSL2	0.4395
NKX2-8	1.31475
C1orf115	1.530375
LOC56964	0.137
KIAA0841	-1.0415
ISCU	0.7005
TTMA	-0.384
ZNF414	-1.1365
LOC441150	0.15125
RAB15	1.45775
HBP1	0.654166666666667
TNNT2	-0.862333333333333
CECR5	-0.30725
PHGDH	-3.582375
JRK	0.7966
XPO4	0.751375
FAM131C	0.381
ARHGAP25	1.82733333333333
CA9	-3.78744444444444
GPR62	-0.344833333333333
TLX1	0.658833333333333
GPS1	-0.49
OR2M2	-0.0135
BDP1	0.0988571428571429
FAM70B	-0.09275
RPS29	0.148333333333333
MKLN1	-0.2342
TSPAN19	-3.13475
SLC29A3	0.7172
LGALS4	6.852
USH2A	0.515333333333333
NF1	0.521333333333333
APOBEC3A	1.38566666666667
IMPAD1	0.502
OLR1	0.452
NRAP	-0.686
HCFC1R1	-0.740833333333333
TAOK2	-0.842333333333333
MCM10	-0.306333333333333
MAP4K3	0.229583333333333
CBS	-2.91075
CLK3	-1.1291
PCDHGA5	-0.228
ELF4	1.043
FAM71A	0.306
C11orf49	0.61375
CLIP2	-0.3255
BTBD9	0.0226
ZNF524	1.249
KDELR1	0.596
ZNF509	0.809
NCSTN	0.86
ZNF533	-1.35535714285714
PARP4	0.88425
GALNT9	-0.0365
NPY	-1.4125
BEGAIN	-2.925
TMEM77	-0.279333333333333
FOXRED1	-1.6705
SLC16A2	-1.51583333333333
SLC35B1	-0.185
GK5	0.324916666666667
SDCCAG10	-0.81325
C4orf20	-0.30775
SLC9A2	0.47975
ADD1	0.306285714285714
TAL2	-0.225833333333333
ACLY	0.311625
DNAJC1	0.789
SOST	-1.121
USP43	1.55433333333333
CYP4F12	-0.1395
FKBP5	-0.985875
CHCHD5	-0.3817
NUDT22	0.42475
CCDC85B	0.18675
OR51G2	0.7855
STRN3	-0.163071428571429
TMOD2	0.60275
FLI1	-0.2765
MAB21L2	-0.352666666666667
DGKQ	0.11575
VPRBP	0.191833333333333
SCNN1B	-0.3369
ECHDC3	-2.9528
TMEM106C	0.6785
CSNK2A2	-0.036
RPL39	1.063
HERC3	0.1852
ZBTB47	-0.507
ZNF681	-0.65425
PAGE2	-0.46775
CLIC5	4.52364285714286
RABAC1	0.72
ZFHX2	-0.5565
YPEL1	-1.37216666666667
KIAA0776	0.3005
NR1D2	-0.145
DNAJC4	0.15325
NPNT	3.4735
ZNF677	0.129
ZNF536	0.48975
MEF2B	0.392833333333333
PTPN4	0.532
CTCFL	-4.458
STX5	0.151333333333333
CD72	0.6975
VEGFA	0.100631578947368
XRCC1	-0.8935
MAS1L	0.390833333333333
ELL	0.3096
SETBP1	-0.836
CDH11	2.2835
NDC80	-1.12546153846154
DMBX1	-2.4555
NRSN1	0.431333333333333
BAT2D1	0.58025
CDS2	-0.165
C1orf212	-0.4485
SENP3	-1.025625
IL1F9	1.0195
EEF2K	0.32575
COG8	-1.2355
CEP72	-0.9995
OR1L8	1.1035
MUS81	-0.00833333333333333
PHYH	0.778875
GGT6	0.756833333333333
C22orf23	-0.764333333333333
C13orf33	1.92225
MAPK8IP2	0.01
NELL2	0.51125
POU3F2	-1.81183333333333
ALPK1	0.754
MRPS18C	-0.304
RPLP2	0.329375
FGF22	-0.0665
SPNS1	-0.873666666666667
ZFP1	-0.77525
IL1RAPL1	-0.63725
PCSK9	-0.00966666666666669
NKX2-1	0.260230769230769
C6orf189	2.2355
SP4	0.5405
SLC11A1	0.6647
C21orf25	0.0223333333333333
ICAM2	0.46175
SH3GL1	0.464166666666667
GSK3B	-0.0106666666666667
RALB	0.910375
PDXP	-1.66516666666667
GNGT1	0.9055
KIR2DL1	0.3455
TNFAIP3	2.02341666666667
C6orf32	0.5504
CBLN2	-0.00875000000000001
PANK3	0.101625
TAAR9	-1.14
WDR82	-0.1285
APOM	-3.910625
TRIP10	-0.506
SPATA16	0.341833333333333
C1orf135	-0.58075
USP51	0.8385
TESK1	0.11825
C11orf64	0.072625
ZNF611	0.518
PDE6G	-0.491333333333333
HLA-DQA1	2.739375
GCLC	1.221875
SEC61A1	-0.0932857142857143
TWSG1	-0.648833333333333
ZMYND10	-1.28325
CTDP1	-0.8925
ADAMTS6	0.5265
SLIT1	-1.89
KRT86	-1.06
KIAA0574	-0.301
GTPBP2	-1.2402
PQLC3	0.59075
PRRX2	-1.25333333333333
C15orf44	-0.345
MKKS	0.743875
C11orf10	0.927
GPR110	0.794125
CD109	-2.77958333333333
ADCY1	-0.0378333333333334
RHBG	-3.26
TP53I3	0.66475
SLC22A3	0.4099
UCP2	-0.088
FOXG1	-1.61966666666667
OR2AG1	-0.023
TRIM24	0.45675
PROC	-0.873625
TAAR6	0.0955
AMTN	-0.8075
C10orf47	2.43316666666667
DEPDC1	-1.518
FLJ45557	-0.6885
ZDHHC17	-0.455375
KIAA1429	0.386333333333333
KCNH1	0.08
VNN3	1.0265
PSMAL	2.72925
PPARD	0.118625
HFM1	0.3805
YBX1	-0.582166666666667
ZNF695	0.21875
SCTR	-0.393666666666667
DCDC1	0.685
VPS26B	0.2749
MTF2	0.0573333333333333
ATP6V1F	0.4795
CCDC94	-1.39225
PERF15	-0.262
CCL11	4.26325
LMO7	2.50625
DCST1	0.3455
ADRBK1	0.23675
CDRT4	-0.747875
ZNF84	-0.715
HOXD8	0.55
STARD8	-0.739833333333333
FOXP2	-0.51375
CCDC103	-1.4665
POLR3A	-0.7984
GSC	-2.919
ZNF114	-0.477166666666667
HTR7P	-0.3665
LALBA	0.049
RMND5A	0.966333333333333
PSCD2	-1.06625
ZNF409	-0.491
KRTAP1-3	0.331333333333333
MAF1	-1.0425
LOC201725	-0.4755
NRN1	-3.297875
SPAG5	-1.729
DNAH7	0.976166666666667
FLJ43860	-0.1595
BRCA2	0.82925
ACADM	-1.266125
CXXC6	-2.14225
RAGE	-0.822375
CHMP2A	0.33925
FAM8A1	0.4879
GPR21	0.305
SLC12A3	-2.085
FVT1	0.0865714285714286
ZDHHC7	-0.376875
FLJ44048	0.7535
SLC44A3	3.29116666666667
SDSL	1.11383333333333
MMP8	-0.32925
PLA2G12B	1.95783333333333
ACY1	-0.2955
MT1E	-1.571
OR4K15	-0.3675
TECTB	-0.6355
GPR20	1.946375
IRAK2	0.15
RFPL3	-0.701125
MYO9A	-0.61275
NARG1L	0.433333333333333
BLMH	-0.523125
CCDC3	2.40683333333333
C9orf21	-1.10883333333333
KIAA0513	-0.463666666666667
MIER2	-0.185
PNMA2	-1.69941666666667
SH3BP2	0.4805
ANXA10	0.54875
RTN2	-0.0673333333333333
TFB1M	-1.745
PRPH2	2.24925
C14orf133	0.02475
GOLGB1	-0.1925
IRX4	-1.976625
NFKBIL1	-0.957
C10orf62	-0.072
APBB3	-1.06875
RPS10	0.1879
LOC728378	0.52125
TLE3	0.207722222222222
PSMB7	-0.856375
MESDC1	0.3075
SLC6A1	0.733666666666667
OCLN	2.28858333333333
PTTG3	-2.24183333333333
NAGLU	-0.2865
SERTAD4	-2.369625
SPRY1	1.798
FLJ10781	-0.967583333333333
MYSM1	-0.1705
TRIM4	0.693142857142857
SH3YL1	1.96475
TREM2	1.03533333333333
SERPINI1	0.156
HDHD3	0.58625
TMEM38A	0.099875
EID2B	-2.27775
TDRD3	0.0838333333333333
SEDLP	0.2235
THSD7A	1.6975
NDST3	-0.323
KLHL15	-1.15258333333333
DHRS12	1.2405
FBXO9	-0.547428571428571
TNPO1	-0.21625
MRPL13	0.583
SNX5	-0.0396666666666666
METTL6	-0.519
SOD1	-0.49525
CHML	-0.1215
PACS1	0.158875
SIRT5	-0.1868
CAPN2	-0.692666666666667
FXYD5	-0.7615
TWISTNB	0.2745
LRFN1	0.210333333333333
UBE1L	0.282125
UBE1C	-0.078
OR51B2	0.135
OR4D11	-0.3485
C15orf2	1.676
NR4A1	1.49316666666667
LOC339047	-0.6885
TRIM17	-0.707625
ATP5G3	0.465071428571429
RPL15	-0.932416666666667
ADAMTS8	-0.1785
HOXC4	-0.352
C14orf37	1.244
CEACAM5	4.920375
MYT1L	0.242166666666667
RASA2	0.338
OSBPL7	-0.03
STAG1	-0.3635
GIMAP4	3.91116666666667
FUT3	3.2915
PIF1	-1.511875
LPIN2	0.8357
SH3PX3	0.355
PDP2	0.134
PAPD1	0.595
ERP27	2.453
APOOL	0.3649
DIABLO	0.30275
TRHR	0.261714285714286
ARMC9	-0.383625
RNF152	1.00325
SLITRK3	0.359666666666667
ZNF211	-0.3373
PFDN1	0.544125
RGS11	-0.7265
HS6ST1	0.1376
AKR1D1	-0.705
TNP2	-0.0993333333333333
STK31	5.94716666666667
EML4	0.9995
SGTA	-1.18516666666667
HIST1H2BI	0.302833333333333
PSMD6	-1.64866666666667
KIAA1257	2.13025
C18orf55	-1.18583333333333
FLJ20273	2.404
RPL28	-0.584666666666667
EPYC	-0.1095
NOX3	0.0665
ELAC1	-0.0495
METT11D1	-1.348
BIN2	-0.513833333333333
NACA2	-0.2985
CCDC17	-0.0945
HM13	-0.3804
UBOX5	-0.438375
UBE2O	0.332875
UBL5	0.04875
APOLD1	0.86875
C9orf31	0.04475
TNFSF8	0.2785
ARHGAP29	-0.11625
PROKR2	-0.082
PDE5A	0.420833333333333
C6orf12	0.3395
TOM1L1	0.291
WHDC1	0.195
FOXI1	-0.0801666666666667
RAB4A	0.3516
TMEM39B	-0.86
ATPBD1C	-0.5105
FARSA	-1.25333333333333
PLEKHG5	0.987
CMAS	0.146333333333333
OR7E24	2.964
SLC30A1	0.784
CDC42EP5	1.08916666666667
PLAC1	0.968
KLHL18	0.167083333333333
LBA1	0.0674
TAZ	-1.258
CRIP2	-1.4055
BTBD11	-0.0931666666666667
C16orf72	-0.14725
DIO2	0.3508
LRRCC1	-0.304166666666667
CCDC136	-2.3675
PRX	-0.182625
RBM5	0.0474
TMEM85	-0.758625
TUBGCP4	-0.6335
APLN	1.75825
CDK7	-0.3705
SSR2	0.211083333333333
CRELD1	-0.07
C19orf46	2.47825
GAL3ST4	-0.299333333333333
KBTBD10	-1.7165
IL28A	0.1055
WDR27	-0.802
MCM2	-1.2965
SOX14	-0.722
FLJ39743	0.5805
KIAA0922	-1.090875
HIPK4	0.0855000000000001
FLJ25758	-1.487
C16orf57	0.15125
PDZD2	0.453
MCC	0.40225
HHLA3	-0.88
ID2	1.41375
C20orf23	1.92891666666667
ZNF688	-0.14925
APOC2	-2.42383333333333
LOC440093	-0.1315
FAM50B	-1.42166666666667
PWP1	-0.194
DNAH10	1.69475
HIST1H2BA	0.2265
GPR56	1.56683333333333
METAP2	-0.34775
PAN3	1.61933333333333
STXBP4	-0.054375
PDHX	0.5745
MTA1	-0.575916666666667
ZBED4	0.146875
ZNF720	0.31425
CDK2	-1.318625
RHOJ	-0.332
CDC37	-1.061
ZER1	-0.3135
GRK4	-1.22325
PRPH	-0.284
POLR2A	-0.263125
OGFOD1	-0.63875
NOL5A	-1.63075
PHEX	-0.975
FLJ16478	0.0285
C20orf117	-0.5085
CAMTA2	-0.68325
C11orf74	0.9815
DDX17	0.548
C5orf27	-0.017625
PLEKHA2	-0.2152
PDE4DIP	-1.6752
SCN7A	0.337
ZNF559	-0.702666666666667
CXCL10	4.1365
ZMYM4	-0.391
STK32B	-1.51326666666667
KIAA0888	-1.9332
TACR3	0.1035
CKAP2L	-2.25925
KIF1A	-0.556333333333333
RSPRY1	0.27925
VCAN	0.331
CYP27C1	0.0955
SYDE1	-1.1075
MED12L	-0.5155
ZDHHC21	0.749125
