Hybridization REF	TCGA-AA-A00Q-01A-01R-A002-07
GINS3	-0.70425
ST6GALNAC5	-0.0965
CHSY1	-1.45375
MGC15705	-0.2365
GPR83	0.137666666666667
EXT2	0.27725
DOLK	-0.013
TUBAL3	3.83175
ACVRL1	3.5031
ABL2	-0.585416666666667
C14orf156	-0.944666666666667
PTPRZ1	-3.439875
DIP2C	-0.50025
LAMP1	0.2585
RXRA	-0.0669
MAP3K5	2.27075
ALKBH1	-0.315166666666667
PDLIM7	-0.4725
ARL14	4.69
SNIP1	-0.689166666666667
TIMP3	0.270416666666667
RGS3	0.197833333333333
SPAG16	0.245555555555556
ABHD4	-0.79925
ARHGEF12	0.0851818181818182
GLUD2	-0.598
RAC2	-1.2225
UAP1L1	-1.904
SLC18A3	0.778
YOD1	-0.946
RALY	-0.16575
HMOX2	0.88175
DGKH	0.9105
DBNDD2	2.17033333333333
YIPF4	1.106
THAP10	0.7365
ZNF513	0.4405
HAGHL	-0.351666666666667
ITGB4	2.2435
CCDC141	-1.239
YTHDF3	0.70175
C5orf28	0.0935
RPL7L1	-0.4165
TMEM30B	0.756642857142857
ANKRD35	0.584
DUOXA2	2.99975
TBC1D5	0.100875
DFNB59	-0.4895
HRH4	0.1025
MYO6	1.7789
DNAJA4	1.480125
RBM24	-0.422375
CEACAM20	-0.5845
RBM23	-0.811
NGFB	-0.0455
C1orf63	0.0972
KRTAP7-1	-0.467
PERLD1	2.05975
NPB	0.167
C17orf59	0.3365
HSPBAP1	0.1905
SLC15A4	-0.353375
PRTFDC1	1.14625
OSMR	-2.20407142857143
CYSLTR2	0.1855
C19orf25	0.3815
KIAA1797	0.629
NLRP6	0.291
FAM105B	-0.000600000000000017
SCRN2	-0.583
LRRC58	-0.174
RNF17	-0.051125
NEIL3	-1.9685
FAM137A	-1.68
SKP2	-2.64325
PARVA	0.920666666666667
PKLR	-0.5025
RNF34	-0.0715
A3GALT2	0.322
C12orf50	-0.654166666666667
SUNC1	-0.16525
FAM102B	-0.924
CCT2	-0.7045
LRRC37A2	-0.339
ARF4	0.334
SIKE	-0.336875
C8orf48	-1.89916666666667
MBTPS1	-0.205214285714286
GPSN2	-0.0035
NCF2	2.14225
SLC12A6	-0.348
MRPL48	0.194
HMGN3	-0.926333333333333
LRRC62	-0.79825
PAX9	-1.370625
FAM55A	5.0615
C20orf42	3.56666666666667
SCML2	-1.8675
BCL9	0.44775
FAM40A	-0.0325
C9orf41	-0.0675
ZNF774	1.26
LETM1	-0.7255
PLXNB1	1.33783333333333
NIPSNAP1	-1.004125
USP10	-0.26625
F9	0.9305
LIPE	1.7685
CNGB3	0.2635
C12orf52	0.050125
PI4K2A	-0.4735
MED8	-0.707
STAT4	0.5837
FGD4	1.5465
RNF145	-0.301166666666667
WDR32	-0.1518
CLDN2	1.41816666666667
TCEAL8	0.239
ZMYND8	0.4649
PDXK	0.12603125
GATAD2A	1.096
PTGES3	-0.2765
CCM2	-0.193
TAP1	1.4035
ZNF670	0.256
ETS2	3.00142857142857
C6orf166	0.589
PRMT2	-0.161642857142857
OR4B1	0.4485
INTS8	-0.4635
CCDC102A	-0.99575
CCDC83	-2.3626
ITGA1	0.6171
EPHA5	-1.8693
FAM24B	0.1525
TSGA10	3.2785
HAL	-1.83633333333333
MYOT	0.693
SPACA3	2.691
BCL2L2	-0.327166666666667
CUGBP2	0.842833333333333
CCNB3	-0.96475
RNF113B	0.31325
MERTK	-0.295
BAG1	0.34725
VPS36	0.76775
ORMDL3	0.5313
C1orf190	-1.297
ZNF625	-0.127
CORO2B	-1.90675
ALOX15	-0.3105
CST1	3.4455
NUPR1	0.721666666666667
CCL7	-0.097
SMCR5	-2.2605
DSC2	3.153
RBMS2	0.40125
GRIK4	-0.0215
TRIM65	-0.5529
TMPRSS6	-0.312428571428571
TP53INP2	-0.0855
GLB1L	-0.1415
LOC388284	-0.575833333333333
PUS1	0.387928571428571
BCL9L	-0.96
OLFM1	-1.77075
RET	-2.491625
MASTL	-1.9285
ALX3	-0.01475
IL1RL1	-0.484
ZNF765	-0.069
C14orf138	-1.17025
SNX10	-1.16933333333333
TAC4	0.2055
C1orf64	-2.99575
POGK	0.444875
MAPK9	-0.38025
ZNF366	1.60775
C8orf79	1.6292
CLDN7	3.610875
OR5AT1	0.6965
TRIM37	-2.90025
LRRC25	1.63025
GRHL2	2.5401
TEKT3	-0.37375
LASS5	-0.742
ABCC4	-1.22866666666667
DLG3	1.355625
VGLL1	0.631625
ZFP36L2	2.1145
MFRP	0.153333333333333
KIAA1799	-1.33575
FLJ44379	1.419
PCNX	-0.75
ANXA9	-1.335
CYP4V2	1.3711
PIK3C2A	-0.12025
SRR	-0.4045
NOL3	-0.8155
IFITM2	1.277
ARNTL2	-1.02125
ZNF595	-0.15275
NLRP13	0.1265
ASPH	-0.348375
CPA2	1.525
PVRIG	-1.25166666666667
LEPR	-1.3345
C16orf42	0.431666666666667
SH3BGRL	-0.491
FAM77D	-0.861666666666667
FNDC7	0.056
C9orf6	0.739333333333333
NOTCH2NL	-0.401833333333333
PGBD1	-1.84916666666667
SYNGR2	-0.0461666666666667
PITPNA	0.0985625
PRPF4B	-0.2534
SLC43A3	-2.55328571428571
NRBP1	-0.57775
SLC25A22	0.0575
ILK	-0.513125
SLC22A8	0.809666666666667
MRPS7	-0.81725
PITX2	3.81375
FABP3	-0.968375
OR1L1	0.328
LOC728215	-0.77675
BLID	-2.083
KIAA1217	2.45688235294118
TFPT	-0.70275
AP4B1	-0.103
VBP1	-1.1535
OR1K1	0.646
MORC3	0.04525
BHMT2	-2.42216666666667
C3orf10	-0.013
FZD7	-0.477666666666667
WFDC10A	0.67
PMS2CL	-0.35925
CCDC32	0.791166666666667
FA2H	3.03725
ALG13	-0.418
TTLL7	-1.5963
SPOCK3	0.42875
SLC13A2	0.31
AIM1	1.439
GPRC6A	0.9355
EGR2	1.9895
MED11	-0.1675
WWC1	0.66675
SH3GL3	-3.62725
RIF1	-0.319357142857143
PRLH	0.373
VLDLR	-0.8875
DBT	-0.5111875
C21orf63	0.58675
CGGBP1	-0.554875
KRTAP12-2	0.082
TADA3L	-0.181625
ZBTB16	-0.17575
PDGFB	-0.117125
RFX1	0.987
UQCRB	-0.395
LOC133874	1.35
HPS3	-2.20825
LGALS3BP	1.2956
DKFZP564O0823	4.73
MRFAP1L1	-0.423875
HOXA10	2.4655
NGB	0.6675
KIF21A	0.649
IFLTD1	-0.15
LZTS1	-1.764375
ARHGEF3	1.027
RHBDL3	-2.274
CSNK1G2	0.41525
ChGn	-0.4635
KIAA1244	1.5705
GABRB2	0.2235
MGC72080	-0.009
CD27	3.386
EGLN1	-1.2014
PEX13	0.694
RWDD3	-0.351
RNF12	-0.36
GRIN2B	1.411
ADAMTS14	-0.68725
DYDC2	-1.58583333333333
ATP6AP1	-0.0829
NR1H2	-0.291
PDK2	0.11525
C3orf17	-0.153833333333333
SLC38A2	-0.882357142857143
SLC25A29	-0.896166666666667
C15orf29	0.5625
ADAM9	0.20775
TMUB2	0.00725
GPR176	-0.747
AGK	-0.793
MCCD1	0.148
NDUFA4	0.0435
TMEM146	0.25625
DUSP1	-0.244
UNQ6975	0.1695
EMX2OS	0.14575
INSM2	0.422
LUZP4	-0.924
SETD6	0.16225
P2RY2	2.52125
SLC45A2	-1.399
RABGAP1	0.463833333333333
UBXD5	-0.501625
GPRC5A	2.576
PAK3	-0.834333333333333
LOC63920	-1.0975
TGFBR1	-0.0357
KRTAP6-3	0.3315
SFMBT2	-0.49975
CDC42	0.0743125
C11orf35	0.343
TTLL2	0.571666666666667
UACA	0.328
CD97	1.0943
SETD5	0.10875
NINJ2	-1.48625
PTER	1.31683333333333
POMGNT1	-0.4765
KRTAP4-2	0.0985
ECGF1	1.51875
HRB	0.641909090909091
ATP1B2	-0.067
LOC400506	-0.1855
COL4A3BP	0.424
C6orf97	1.6345
GRHPR	-0.477
TAS2R1	-0.169
SEMA7A	-0.96875
EDF1	0.257
ODF2L	-0.0621111111111111
PCID2	-0.216666666666667
GTF2H4	-0.553833333333333
ZCCHC3	-1.25925
CGB2	0.534333333333333
NEUROD1	-0.149
C20orf75	-0.08
RP5-1054A22.3	1.86733333333333
IFNA5	0.1335
ZNF134	-1.79483333333333
MGC119295	-0.142
ZSWIM6	-0.282
SMEK1	0.0121666666666667
PCGF2	-0.4055
C1orf102	0.53325
CYP2A13	0.768
KCNH6	0.1211
MDM1	-0.4489
ALDH7A1	-0.0298333333333333
C9orf75	1.60225
VDAC3	-0.25875
OR51T1	0.055
EIF3F	-0.583666666666667
KCNJ10	-0.294625
LENG8	0.4985
EDEM2	0.570833333333333
CCNJL	0.710833333333333
DHX37	-0.0255
CRYGN	-0.891
AATF	-0.30125
ZNF630	0.614375
E2F5	0.4275
WFDC13	-0.613
FTSJ3	-0.578833333333333
C4orf33	0.6145
LHFPL4	-2.92275
C19orf56	-0.297916666666667
SMAD4	-0.304875
AFM	-0.125166666666667
G0S2	-0.84825
FCHSD2	-0.362
RRP1B	-0.9815
EEF1B2	0.323666666666667
STAT6	1.6685
ZNF195	0.47
GNL1	-0.825
ZNRF2	1.41483333333333
PER3	-2.006625
ASB16	0.28975
C10orf10	0.379
ADCY8	-3.28466666666667
C9orf58	-2.70683333333333
ARMC10	0.435333333333333
PSG1	-2.277
DHX34	0.1455
VARS2	-0.41625
NFIC	-0.77075
ITPR2	-0.1485
AGXT2	0.4642
OR6K3	0.814
H2AFZ	-0.958916666666667
MLLT3	2.71441666666667
COX4I2	1.036
CCNT2	0.061625
PLK4	-1.32675
NUMBL	-0.471333333333333
MED16	0.281
PLEKHQ1	-0.2185
GOSR1	0.381277777777778
BTG4	0.23925
RPL30	0.529
IGSF5	-0.87525
IGFL2	2.47783333333333
ELMOD2	0.311
SHC3	0.115
HAVCR1	-0.082
DYNC2H1	-2.644
RNF5	-0.00816666666666664
C2orf7	-0.29375
NLF1	1.2245
KLHL25	0.93875
LRP10	0.4803
KRI1	-0.10525
PUS7L	-0.0348333333333333
MGMT	-2.032
HOXD1	-1.75283333333333
CSH1	0.2628
ATG16L2	-1.05925
FLJ44635	0.899
CHODL	0.36675
EXOSC8	-0.62575
SLC28A1	0.19375
MYO7B	2.606
SEH1L	-0.3303
MTNR1A	0.545
TSPAN5	0.906333333333333
CDC45L	-2.95333333333333
AMIGO1	-0.216
ATAD3A	-1.049375
OSGIN2	-0.0291666666666667
PDIK1L	0.0256666666666667
DARC	1.583875
PIPSL	-0.2215
SHMT1	-0.66525
CRISP3	-0.286
POPDC2	1.745
ZRANB2	-0.908166666666667
FBXL8	0.77725
TRIP13	-1.68418181818182
EIF5AL1	-0.414
POU5F1P3	-3.546
IL6	-1.9635
CXorf38	0.641333333333333
IFNA16	0.013
FBXL2	-0.348
BRD1	0.37525
STATH	0.43775
FBXO44	-1.04116666666667
MCCC2	-0.0525
CDC2	-1.5412
C5orf23	-2.5145
IVD	-0.1445
C10orf122	-0.55625
MSL3L1	0.1871
MVP	1.74225
EPOR	-0.7489
ZMYM1	-1.03116666666667
BCL7C	0.502333333333333
PSTPIP2	0.9137
LYPD1	-1.890375
OR8G5	0.4705
ZP3	0.8345
BCAS4	-0.665166666666667
EDG6	1.2945
ISY1	-0.2785
PRAMEF2	-1.1255
CUL1	0.031125
RNF213	0.1328
CCRK	-0.239
DHX9	-0.32925
C13orf29	1.55825
NCKAP1	1.28183333333333
MRPL43	-0.306071428571429
XPR1	0.025
PKN2	0.5051
PODNL1	0.1065
ZNF333	0.088625
DALRD3	0.138
OPN1SW	0.4495
BTBD6	0.108
C11orf82	-1.741
OR5P3	0.5225
DUSP11	0.26375
L1CAM	-1.4938
NEK11	1.587
OR7E91P	0.839
CNTN3	0.2684
CREB3L2	0.79075
ZBTB37	-0.0505
KIAA1324L	1.4455
NDUFB10	0.121333333333333
NUDT2	-0.37425
GTPBP8	0.36675
CACNA1D	1.702125
PRKAA2	-1.98633333333333
PRDM8	0.314
MGC16075	2.184
KRT14	-1.46821428571429
PP8961	0.7515
MRPL18	0.13225
ABCG2	-2.9705
PACRG	1.739
BBS2	0.64175
KREMEN2	-0.087
FBXO21	0.442
HNRPUL1	0.182916666666667
GRB10	0.15375
CLSTN1	1.22725
LMAN2	-0.5947
C17orf61	0.0845
NIPSNAP3A	1.064
INSIG2	-1.0395
PCDHB7	-0.936833333333333
STXBP2	0.72625
CMAH	-0.308818181818182
SEMA5B	-0.90225
ZNF155	-0.278166666666667
COQ6	-0.913833333333333
PRPF4	-0.086
TSPAN15	2.2488
VN1R5	0.47225
LATS2	0.30225
SELK	0.18925
PGK2	-1.09475
MS4A1	-1.371125
TYW3	-0.7835
KRTAP5-1	1.052
RCCD1	-0.846833333333333
BTN1A1	1.44475
DDX28	0.7275
TMEM65	0.10425
LOC92345	0.0415
TTC31	-0.32025
WDR46	-0.365666666666667
CHP2	3.60716666666667
LSP1	-0.177375
ZNF542	-1.31375
EXOSC1	-0.56225
ARHGAP18	1.69683333333333
LRRTM4	-0.52925
MAOB	-1.76641666666667
CACNB4	-1.54925
MGC33846	0.565625
RANBP3L	-0.402125
ATP5L	0.01225
ONECUT1	-2.6815
NUDT9	-0.02725
TMEM149	0.5045
STX17	0.14475
IGSF10	-2.31775
TMPRSS9	1.069
BMPR2	0.601
ALLC	0.03475
KLF7	0.327375
GCC1	0.907
TIMM9	-1.03325
CDO1	-2.436
MGC10701	-0.421
IFI6	-0.748
FRMD8	0.1655
MGAT2	0.175
WBP5	0.608833333333333
CNIH2	-0.19575
KIAA0907	-0.6986
KCNH8	3.516
CTSG	-2.51425
GRIK1	-0.7275
CUL5	0.333
FRMD1	1.2815
OR9A4	0.999
SYT6	-1.558
FOXD4L2	1.37925
ANAPC2	-0.722333333333333
OPN5	0.0665
TAF13	-1.12075
LYG2	-0.50225
GGNBP1	0.5225
C11orf40	0.2385
OTX2	-1.0485
REG4	2.08383333333333
EIF5	-0.1710625
PALB2	-0.11725
SEPSECS	-0.102
RNASE3	-0.00625
TRIM49	-1.1875
POLR2K	0.349
GPR42	0.0005
C8B	-2.505
SASS6	-0.89575
PREB	0.06
OR3A3	0.812
TUBA8	0.7585
IGLV2-14	-0.8925
STIL	-1.47925
ANKFN1	-0.0926666666666667
NME7	-2.007
HOXC12	-2.13675
UBE2C	0.14875
FHOD1	-0.677125
CDK2AP1	-0.298416666666667
OR6K2	0.43825
DHPS	-0.258
RPL5	-0.413166666666667
TRGV5	0.413
LOC541472	-0.0211249999999999
HCCS	0.8049
DENND1B	0.701
LHX3	-0.842
OR5D16	0.4505
CXorf57	-1.19066666666667
IRF2BP1	0.97325
NDST2	0.121166666666667
LCE3D	0.1135
BOLL	0.196666666666667
SYT3	-0.86875
PIH1D2	-1.06675
C20orf7	-0.9445
IL1R2	1.044
SLAMF9	-0.295
PPME1	-0.223125
PIK3CA	-0.04575
TRAPPC1	-0.0195
COLEC10	-0.71675
SLC9A6	-0.202166666666667
PDDC1	-0.101083333333333
CCDC53	0.766
GK3P	0.00275
DAZL	-0.82175
BRI3	0.952
SDK1	-0.79425
CYP2C18	1.26725
IFI44L	1.643375
RPL3L	1.042
FUT9	-2.0622
KIFC2	-0.0306666666666667
PMP2	-0.06575
SLC4A9	0.186
PLAG1	-1.57183333333333
MYCBP2	-0.0395
OR4E2	0.759
CCDC65	-0.236
C16orf82	0.34525
ENTPD4	0.023625
BRP44L	0.509125
PMP22CD	0.3925
TMCO4	0.620666666666667
KCNN1	-0.703
WDR35	-0.82625
CCDC80	-0.5615
C3orf31	0.053
SLC7A9	-2.81425
TMEM190	-0.82575
DBC1	-2.2074
FADS3	-2.19066666666667
PDZD8	1.62383333333333
GRM5	0.496625
AZGP1	2.0804
PEX3	-0.1145
MED1	-0.0709285714285714
ATG4C	-2.01666666666667
HNRPH3	-0.781
FAM109B	1.6235
C4orf17	-0.2175
CA10	0.0535
OPRD1	-0.55
CCL16	-1.08525
SACM1L	-0.376
CST6	3.56675
CD63	0.619
LGI1	-2.89075
ZNF784	0.6885
CRYBB1	-2.5825
CX3CL1	0.687
TOP2A	-1.705875
GYPB	-2.80166666666667
GADD45GIP1	-0.0365
FEN1	-1.40125
IGF1R	-0.72575
WDR72	-1.5205
PURG	-1.215
DEFB126	0.161666666666667
PKD1L1	1.806
CAV1	-2.7349
GNPDA2	0.0126
DGAT2	0.6045
NLGN1	-5.12875
STRBP	0.52075
HPRT1	-0.892833333333333
FANCI	-1.47725
PSMA7	0.58975
DBF4B	-0.6945
TTF1	-0.65825
RAD54L	-1.6415
ELOF1	-0.5775
PLAGL2	2.223625
ZNF256	-2.99575
HMGCL	-0.015
MSI2	0.0378333333333333
RPESP	0.215833333333333
C11orf60	-1.25675
ABCD1	-0.663
ACAA1	0.4466
SPARCL1	4.14471428571429
IL6ST	-1.2432
ZNF319	0.142
TMEM109	-0.9358
FAM90A1	-2.34616666666667
IL22RA1	3.585
ATP4B	0.147
TEC	-0.225
C7orf30	-0.3815
TXNDC2	-0.623
ABCB4	0.1395
KIAA1191	0.316125
C9orf38	0.1825
SFTPB	0.00849999999999998
CNTNAP2	-0.450583333333333
FRK	1.7755
TBX19	-0.000500000000000011
CHD4	-0.80025
C6orf26	-0.889
MOSC2	0.94075
IKBKE	-0.2645
HIF1A	-1.86666666666667
LOC595101	-0.1245
RELA	-0.0598333333333333
TMEM16B	-1.34016666666667
ABHD12B	0.3955
TSEN34	0.674
KIF18A	-1.81925
TXNDC9	0.2585
SPATA2L	0.6605
SEMA4G	1.5515
C21orf91	-0.808875
MATN1	-0.173
KCNIP4	-0.313166666666667
TUSC1	1.938625
OR4C15	0.61475
ARMCX6	-0.186
WBSCR27	1.4135
OR52I2	2.214
KIAA1604	-0.02625
DYNC1I1	-1.533125
PPP4C	-0.0795
SLC47A2	-1.87033333333333
TREH	0.36625
CD48	0.321333333333333
ST14	3.09783333333333
PKN1	-0.90025
SPON2	2.046
XBP1	-1.34958333333333
SFRS12	-0.6455
EFCAB6	0.18975
SELT	-0.4715
SLC39A2	0.5735
ERF	-0.353
ARL3	-0.754125
SURF6	0.4885
MLLT10	-0.633809523809524
FLJ11171	1.24533333333333
TDGF1	0.725833333333333
ERCC6	-0.3655
EIF2AK4	0.24525
BAZ1A	0.139333333333333
LRRN3	-0.934666666666667
TMC3	-0.52
EFTUD1	0.2175
PTPRO	3.85483333333333
CLEC12A	0.52275
ACBD4	-0.1915
ZDHHC14	-0.109125
OTUD7B	0.276
ACTB	0.67425
MSRA	0.731875
LCE5A	1.0325
IFI35	-0.19825
BSCL2	-0.363333333333333
ANKRD12	-0.915583333333333
CFHR2	0.06925
RGAG1	-0.7145
HSFY1	-0.5125
SLC30A5	-0.133666666666667
IMPG1	0.305
GPR109A	0.423
ZNF185	0.0395
IYD	5.7195
NPCDR1	0.9135
SERPINA13	0.441
HMGCLL1	-1.72525
NEUROG1	0.820833333333333
UBQLN1	0.4984375
LIN37	0.23325
SOCS2	-1.984125
DSCR4	-1.2165
XKR6	-2.60025
GPR142	0.8225
KRTAP13-3	0.2955
CCDC15	-1.59383333333333
MOS	0.495
CD1E	-1.56
OFCC1	-0.0463333333333333
FAM83D	-0.65125
SRFBP1	0.266
C9orf96	0.603
DHDH	-1.581
CCDC90A	-0.944
RABL3	0.1452
CD320	0.385
ANGEL2	0.119166666666667
MRPL21	-0.235
SMG6	-0.0286666666666667
INSR	1.5128125
FLJ14816	-0.4355
GLRB	-1.9148
C9orf89	0.76225
CIZ1	-0.429
URG4	-0.0815
LRDD	-0.563
CBY1	0.145666666666667
NFX1	0.023
MTERFD2	-0.288714285714286
C19orf23	0.544
PGC	-2.241125
IER3IP1	-0.9011
RASAL2	0.580916666666667
C1orf89	-0.858
SYNJ1	-1.219125
NFKBIE	0.872
FLJ40125	-0.504666666666667
TCEB2	0.0926
NOG	-1.882
POLR2J2	0.0505
HLA-B	2.15
PCDHA1	-1.36
PPP2R2B	-0.772
ARHGEF17	-0.469666666666667
TCF7L2	2.20135714285714
CHD5	-0.332
ZNF431	-0.66275
TBC1D25	0.399
ZNF800	1.36225
SCUBE2	-1.68636363636364
MYCBP	0.1655
GPX5	0.561
C6orf129	-0.465833333333333
QSER1	-0.949
ULK2	0.871
PIGO	0.0715
NRCAM	-2.96771428571429
SLC35E3	-0.5965
CSRP2	-1.64975
HYPE	-0.28675
MAPK15	0.115
MGC14327	0.0725
TIMM13	-0.0685
ZNF462	1.03175
GBA3	1.59575
TEX13A	-0.3335
MCM6	-0.839444444444444
MTRF1	-0.513375
ABCA7	-0.58175
EIF4A2	-0.39625
ZC3H10	0.0663
RPGR	0.126833333333333
C20orf94	0.03675
RP1L1	0.26175
GPR125	0.602875
USP22	-0.579214285714286
OR1L4	0.3565
MLZE	0.05425
FLJ32065	-0.9095
PTCD1	0.315
CRTAC1	0.214666666666667
BXDC2	-0.967
C18orf1	-0.584666666666667
FAM107A	1.20728571428571
EFNA3	0.295
P18SRP	-0.121
CAMKK2	0.813916666666667
KIAA0649	0.065
NES	-1.7095
HS6ST3	-2.4275
PON2	0.52925
TCP11L2	-0.38275
CLEC4A	1.541
PRR12	0.4215
MLXIPL	-0.7483
C2orf50	0.4365
ZNF28	0.69975
ENC1	1.2455
MAP2K1	-0.53925
FKSG2	1.472
KIAA0430	0.7015
PTP4A1	0.2925
GPR156	1.1745
GTF3C6	0.1735
UBR2	0.3033
LOC388272	-0.72975
MAK	-0.251333333333333
ACOT4	0.34
STC2	-2.59341666666667
PIGW	-0.523625
SAE1	-0.693875
COL6A1	-0.7835
OAZ1	0.384333333333333
STMN4	0.3955
EDG3	-0.740666666666666
SGCE	-3.21166666666667
IL11	-1.34183333333333
PRSS8	3.202375
YIPF5	-0.121833333333333
WNT4	0.60975
CSN2	0.458333333333333
TCF7	-2.1965
TDO2	1.1085
SAMD9	0.0973125
S100A7A	0.242
MMRN1	0.781166666666667
GKAP1	-1.1235
AKR1C3	0.453875
RNF19A	-0.1275
GMDS	1.8075
YKT6	-0.77175
SPARC	-0.299
C12orf31	-0.38575
UBE2V2	-1.07666666666667
FBXL18	-0.648333333333333
KIAA0460	0.2775
ADAM22	-1.117125
SERPINC1	-5.04675
KCTD21	-0.10425
MYOHD1	-1.09125
ZNF37A	-0.488166666666667
GTF3C1	-0.671833333333333
CTSZ	3.00325
PRNPIP	-1.509
DRD1IP	0.38575
NR1I2	4.95833333333333
ZNF266	-1.2055
SPAG4L	-0.0655
COX4NB	0.136
SAPS1	-0.572666666666667
APOA1	-3.38075
TATDN1	-0.808833333333333
C10orf82	-3.1325
KPNB1	-0.83425
FOXO3	0.099
CRYBB2	-1.2775
ZBTB5	-0.2225
SLC25A38	0.512
DCTN2	-0.0358333333333333
IFT20	-0.306
CTHRC1	0.281
C1orf31	-0.531875
UHRF1	-0.9304375
GPC6	-1.02175
C10orf54	1.0935
MCF2L2	-0.3175
WNT9B	0.04225
OLA1	-0.25625
FAM120B	-0.70325
TTLL10	0.6035
CYorf15A	-4.326
RELN	-1.369
SCN2B	0.112545454545455
MFHAS1	1.71675
NKX3-2	-0.732333333333333
RASGRF2	-0.494
SSBP1	-0.2395
KPNA6	-0.455714285714286
LOC389118	0.419
HS3ST4	-1.2387
SUPT7L	-0.1705
FLJ32658	-2.03475
IGFBPL1	-0.54125
KIAA1641	-0.1078
SHKBP1	0.1605
CSF1R	4.45425
NAGK	-0.15825
MYL2	0.44975
HIST1H4C	-0.8205
TOMM7	-0.026
ADAMTSL3	1.6622
TNFSF14	0.08225
PRRT2	-1.2905
VTA1	-0.195875
AOAH	4.95283333333333
CRISPLD2	0.818285714285714
PNN	-0.7846
TA-NFKBH	0.23575
ESPN	0.1985
RBM43	-0.5975
KIAA1267	0.398
DDX3X	0.235166666666667
KIAA1576	-3.4215
PLXDC1	3.15266666666667
FLJ25801	-3.62425
HNRNPL	0.313
RUNDC3A	0.0231666666666667
CASP12	0.9445
SH2D5	-1.20925
RPL26L1	-0.8105
OR51A7	0.084
HDC	1.7915
C2orf16	-0.110666666666667
SYTL3	0.527375
GOLGA4	0.2810625
NOTCH1	0.416166666666667
ATPAF2	0.0825
ECD	-0.197
SSX5	-1.78916666666667
SNAP91	0.0955
OCA2	-1.5005
PNPO	0.736833333333333
DAPK1	-1.67383333333333
PINX1	-0.331
SELENBP1	1.396875
NEK3	2.38458333333333
TMED4	0.340214285714286
SSTR4	0.353
FOSL1	-1.5711
CD40LG	-0.737
CES1	-1.4735
DCI	-0.174333333333333
B3GAT3	-0.696666666666667
STK17B	-0.52975
CNTN6	-0.165
CYP3A4	4.647
MBOAT2	0.596428571428571
PISD	-0.435
USP1	-1.4245
PYDC1	1.89816666666667
CENPM	-1.203875
SAR1B	-0.483
TTC7B	-1.771625
DP58	0.686
GPC1	-1.039
RBL1	-1.128
TMEM137	-1.00333333333333
TOB1	0.775
TCEAL1	0.15
CENPF	-1.23236363636364
C6	1.04033333333333
PRSS1	-0.4245
PPIL6	0.4875
C6orf124	1.252
ODZ4	-0.125666666666667
SNCB	0.272
NDUFB9	-0.16325
CNOT6L	0.511666666666667
S100A9	0.994166666666667
TRIM50	-0.488
KCTD1	-1.6711
WDR63	0.2625
SPEF2	-0.147
RNGTT	-0.5345
CXorf22	0.2075
KCNK16	0.09925
CEP250	-0.27775
ATPBD1B	-0.6275
KCNJ2	3.65775
MT1B	-1.4485
ZNF684	-1.6775
SLC4A1	0.36375
PDHA1	0.05
ZNF492	-1.131625
TKT	-0.46775
BYSL	-0.1835
RNF38	0.28225
AHDC1	0.7175
KLHL2	0.23375
CMTM8	2.31575
DMP1	1.217
HERPUD2	0.554
CRTAM	1.57633333333333
ZNF572	0.75025
TMEM16J	2.0825
HSD17B2	1.0005
UBE2G1	-0.39675
AHSA2	-0.9645
PELI2	0.5065
TPX2	-0.6855
ATP9B	0.0598333333333333
DAZAP1	0.416571428571429
HMGCS2	3.36933333333333
C17orf38	0.146
B9D1	-0.54075
NKX2-5	-0.672166666666667
KIAA1276	0.51375
LILRB2	3.394
CSTF1	-0.189666666666667
BTN2A1	0.256
C15orf48	6.503
IGF2BP3	-3.55675
FAM113B	0.695666666666667
HRG	0.08625
ZNF131	-0.497
USP47	0.362857142857143
CCDC88B	0.8715
HCN1	2.1928
HTN1	-0.3915
SYCP3	-0.399
C13orf23	0.8735
PAPOLA	0.1905
AATK	-0.1898
MSH3	0.0516666666666667
NDUFAB1	-0.45875
ITLN2	-0.442
BAK1	0.4795
MRPL45	-0.684
MTNR1B	0.0253333333333333
LOC645843	0.566
SPECC1L	-0.396
PGCP	-0.58475
SPN	-0.334
GPR143	2.34066666666667
ZNF576	0.911
TMEM39A	0.2133
ATP5D	1.02666666666667
MAGEB3	-1.409
RPS5	-0.8205
ANP32E	-1.51228571428571
MTMR1	0.21325
YEATS4	-0.26575
SYNGAP1	-0.6295
PCOLCE	-1.91666666666667
MNS1	-1.4415
PCYT2	-0.085
ZNF182	-0.00675000000000001
LAX1	0.333375
SPPL2B	1.0084
ELOVL5	-1.7987
PCDHAC1	-1.038
B4GALNT1	-1.73983333333333
BLOC1S2	-0.2545
ZNF673	-0.4569
ARHGAP21	0.568833333333333
IRX5	-3.67275
LRFN5	-1.61533333333333
FAM7A1	-1.477
RAB19	0.5765
GINS1	-2.08375
ITM2B	0.4794
PAPSS2	2.83775
OR5BF1	0.5825
ACSL3	0.07075
KIAA1919	0.138166666666667
GLT8D2	0.655
UTRN	1.20371428571429
CNN1	2.5335
HISPPD2A	0.453166666666667
SDAD1	0.33675
SIGLEC9	-0.1225
RPL35	0.322642857142857
C22orf26	-0.432
IMPDH2	-0.79375
WDR69	-1.1045
SEC14L5	-0.388833333333333
CLTA	0.45125
RP11-529I10.4	0.36725
GPR37L1	0.539166666666667
OGDH	-0.309083333333333
ASB13	0.613666666666667
