Hybridization REF	TCGA-AA-A01Q-01A-01R-A002-07
WFDC11	0.791
CSH2	0.205
OR2T8	0.30225
TBX20	0.356
LYPD5	3.92
STOML2	-0.28
ALPI	0.691625
FAT3	-0.40075
ZNF273	-1.7894375
NPSR1	2.6895
FLAD1	-0.0668333333333333
RAB5C	0.01175
TTLL3	-0.215
KIAA1618	1.04666666666667
NPPC	-1.4155
ZEB2	-0.3864
MRP63	0.391625
WSCD2	-0.77375
NEUROD4	0.32275
SNAPAP	-0.30075
MTMR2	-0.650352941176471
STK35	-0.610875
USP48	-0.319375
NR1H4	-3.428
RASL10A	1.25125
SSTR1	-1.61975
C1orf35	-0.272
APOBEC3C	-2.3815
RUSC2	0.235333333333333
SALL4	-3.40475
ZCCHC8	0.23275
RAD17	-0.156625
ZNF708	-1.7715
LILRB5	1.454625
TEX12	0.4905
C9orf79	-0.00124999999999999
ARHGEF1	-0.336666666666667
ABCA4	-1.63483333333333
RNF214	-0.48475
PPAPDC2	1.20825
ARID4A	0.116166666666667
SYCP2	-3.782
OPRM1	0.46275
RP13-102H20.1	-4.72125
CYP26B1	-1.90133333333333
APCDD1	-0.318166666666667
PCCA	2.72375
ALS2CR7	-0.2405
AQP5	-0.824166666666667
YLPM1	0.18075
PRKAR1B	-0.4093
IL16	-0.5318
TCF3	-2.32675
ZSWIM7	-0.16225
SERPINE1	-2.272
BAI2	-0.25575
SMC5	-0.0715714285714286
SMN1	-0.903666666666667
SLC13A5	-2.598875
POU2F3	0.73975
BACH1	-0.248166666666667
GMCL1L	-0.3465
PPP2R2D	0.08275
LRRC51	0.383833333333333
EDARADD	-0.742
LRRC3	-0.12
FAM124B	-1.65175
C20orf70	0.186
LOC285735	-1.212
CTBP2	1.2015
ZMYND11	1.005125
CDH23	0.0236666666666667
OR1N1	0.64
LOC400590	-0.25925
PDK1	-1.42225
LMTK3	-0.0095
USHBP1	0.070375
ZFYVE21	0.2905
hCG_21078	0.85825
OAF	0.423625
WDR41	-0.5415
SPINK6	-1.05675
GDEP	0.394
MEG3	-1.0248
OXSR1	0.472357142857143
RAD51	-0.4605
RPL13A	1.31975
DYRK1A	0.2976
FLJ25791	0.1255
SARDH	-0.3193
RBBP5	-0.027
ORC2L	0.2965
NCAPH2	-0.249166666666667
RNASET2	-0.337833333333333
WDR79	-0.244
FLJ39779	0.40725
C3orf1	0.09525
DDX23	0.122
MGC40574	1.42625
MORC4	0.4005
MYRIP	3.85863636363636
LY6E	0.00875000000000004
SLC39A11	2.019125
ATP12A	-0.031
AUP1	0.11125
PIP	0.52375
CORO7	0.428
PITPNM3	0.0135
ENPP1	-2.79566666666667
PPP1R1C	-1.76916666666667
NRBP2	-0.37875
KCNE2	-0.204
P2RX4	0.015
CCND2	-1.89557142857143
OR5T3	0.2835
CUL4A	0.3575
CFB	0.8295
PCP4	-2.6985
HEMGN	-5.46816666666667
UBIAD1	0.307
CDC42BPB	2.0144
CYB561D1	1.2965
RIMS2	-1.20575
ZNF488	-0.27875
RNMTL1	1.20025
SART3	0.0745
CAPN10	-0.252071428571429
CCR5	3.557
APOA1BP	0.354833333333333
NDUFS5	0.0725
PDLIM3	-0.3056
VPS24	1.159
SCN8A	-1.101625
C1orf67	-1.28866666666667
MRCL3	0.422
TMEM145	0.396
KCTD16	-0.400333333333333
RNF149	0.94375
FDXR	0.14775
CDCP1	2.6425
PAX3	-3.476
LASS4	-1.81425
HSD17B8	1.44875
YAP1	0.011375
NNT	-0.63875
SC5DL	-0.694625
DKFZp566H0824	-1.0135
KSR2	1.12783333333333
RAD21	-0.413333333333333
ST8SIA2	0.569
L3MBTL3	-0.289125
SNRPB	-2.10425
MGC14425	-1.71525
MIF	0.028875
TAPT1	-0.37025
IRF8	2.2231
PRO0132	-0.172
HERV-FRD	-0.668
ACD	-0.311333333333333
BCL3	2.0735
SPATA13	1.07125
MRLC2	0.067
F2RL3	0.241625
CFHR3	-0.7065
DUSP15	1.27816666666667
TMEM46	-2.14133333333333
SF3B4	-0.829833333333334
MAP7D3	0.09875
STELLAR	-0.315
SEMA5A	-0.1971
H2BFS	-1.55225
LRRC28	-0.603166666666667
MORN2	-0.0405
XYLB	0.83175
WDR21C	0.184
HIATL1	0.263375
ADAMTS10	0.426833333333333
WDR55	1.53175
MFSD5	-0.1775
OR4N2	0.8315
DUSP16	1.01222222222222
NLGN4Y	-2.3658
INHBC	0.215166666666667
NUMA1	-0.257
DEFB123	0.329
GIPC1	0.418
MGC27348	0.2605
FLJ33590	0.362
FZD1	-0.7552
MKL1	0.385333333333333
SAA2	1.27725
C1orf94	-1.3505
C7orf28B	-0.5415
TMEM185A	-0.22265
ZZZ3	-0.1565
C16orf5	-2.36083333333333
GALNAC4S-6ST	-2.497
C1orf186	-0.1015
IGFBP4	-1.34033333333333
NDUFA10	-0.118666666666667
CLIC2	-0.64025
RNF13	-0.248
GPR103	-2.46325
CD69	-2.7995
MYOZ1	0.04225
IFNB1	0.0915
CLNS1A	-0.25575
CXorf45	-0.09975
ZXDB	-0.1185
FUNDC2	-1.96175
GPA33	4.2745
C9orf70	0.00425
SLC2A9	-0.585875
LOC126520	0.03
MAGEB1	-0.991
LCE2A	0.7885
C18orf34	0.0895
FMNL2	-0.9305
KRT85	0.88325
CRYGA	0.7485
GEM	-0.8865
THAP6	-0.3236
ALKBH3	-0.0701666666666667
TM6SF2	-0.69475
C20orf82	-2.16125
RANBP2	0.375666666666667
LIG3	-0.2487
RETSAT	1.07275
OR8S1	0.4405
CAST	1.255
TGFBI	-1.6655
C15orf37	-0.59425
PGM3	-0.298
SLC4A11	-1.2225
FAM123C	0.499833333333333
TAOK1	-0.4565
CISH	-0.0925
OGDHL	-2.9
SPINT2	1.9335
ZNF33A	0.196
CLDN18	-0.0393333333333333
RNF128	-0.015875
CCDC71	1.5295
RASSF6	3.50383333333333
HSPG2	-0.0465
ATP6V0E1	0.749
ABHD6	1.175
CD274	1.1045
GCNT1	-0.341
NT5C1A	0.66
TM4SF5	-1.1695
C21orf58	-0.930166666666667
SUCLA2	-0.2185
RFTN2	-0.11925
SCNM1	-0.830125
SLC9A10	0.0825
FUNDC1	0.0795
SLC35F4	-2.543
AMD1	0.379
COL6A6	0.31175
OR4K2	0.3125
TRIB2	-2.03233333333333
LOC91461	-1.9835
GHSR	0.553
ATP8B1	2.628
C1orf78	-0.018
RNF183	2.48716666666667
STX4	-0.1446
TPPP2	-0.655875
MYBPHL	-1.9305
TXNDC6	0.3954
C9orf47	1.9925
FAM137B	0.565
FANCB	-0.97075
C11orf9	0.5965
DPY19L1	-0.91475
VDAC2	0.675166666666667
VHL	-0.51
LMBR1	-0.2235
C8orf44	0.3635
ZPBP	0.72375
FGF23	-1.04175
C21orf67	-0.1545
PCNT	-0.026625
BCKDHB	1.9033
GALNTL5	0.0265
BET1	-1.258625
ARL13A	-0.0455
HDAC6	-0.464375
N4BP3	-0.808333333333333
OTOP1	0.149
TTC30A	-0.65125
CRISP1	0.66
KRT32	-0.012
VSTM1	0.4925
ZNF622	-0.3105
POLR3B	0.381
DNAJC10	-0.793875
C12orf54	1.147
ADIPOQ	0.286833333333333
RIT2	-0.4905
CD44	0.6748
ABCA3	-2.171375
RPS17	-0.477
FEZF1	0.651
PCDHB15	-1.435
KCNMA1	-0.283681818181818
CCDC116	-1.4045
C15orf27	-2.07
NARG2	-0.3768125
ITGA5	-1.7645
MEFV	0.4885
TUT1	-0.412625
LOC541473	0.06175
NMBR	-0.422
GLT1D1	-2.3285
ABCB7	0.3435
PFKP	-1.34954545454545
C9orf91	-0.2161
LRRC41	-0.411333333333333
C1orf85	-0.103333333333333
ATP5F1	-0.485375
STOX1	1.933125
GFOD2	0.164
SLC25A3	0.174375
ZNF646	-0.0274
ZAR1	-0.0225
OSTbeta	0.70225
GALNT3	3.86925
IFT122	0.541666666666667
LDB3	0.0613
GARNL1	0.311714285714286
HOMEZ	0.8655
LRRC6	2.151
ANGPTL5	-2.33275
UBAC1	-0.0725
DLEU7	-1.45325
RPL19	0.438625
TOP1MT	0.525333333333333
LOC643641	0.4455
MBD3L2	-0.4195
NTSR1	0.618166666666667
WISP2	-3.005
GPSM2	-0.24125
RDH10	0.9016
PRKCG	1.278
HIST1H4J	0.2385
MON1B	0.9294
MLF1IP	-1.14916666666667
ZNF446	0.3465
COL4A5	-1.6235
SLC26A1	0.685428571428571
RGN	-3.014375
CCNB1	-1.75875
C9orf165	0.02575
CCDC28B	-0.9865
CCDC97	0.59075
FGR	1.289375
MSRB3	-2.079
EPN2	0.29775
COX15	0.5765
KCNK6	0.5151
XK	-1.8955
GDA	-1.495375
HEPH	2.06575
THRAP3	1.042875
MET	-0.431071428571428
PHYHIP	-1.18975
LYAR	-0.6
ING3	0.0775
AK7	-0.7305
CCT8L2	-0.2815
COPS7A	-0.374166666666667
WSCD1	-1.54825
RNF185	-0.11425
TNS3	-0.2305
KNDC1	-0.906333333333333
RWDD4A	0.195
MED13L	0.3371
ZFYVE1	0.158
C7orf44	-1.56483333333333
MRPL1	0.6975
STGC3	-1.5345
TEAD1	-1.283
RPL7A	0.396857142857143
ARL6IP1	0.292
C1orf178	1.087
CTAGE5	0.264083333333333
TMEM184A	2.10683333333333
SLC25A14	0.14425
CACNG5	0.44925
ATXN10	-0.1992
ECH1	1.2191
CCL22	1.05275
CYP2F1	-1.64383333333333
GADL1	0.5855
TMEM19	0.1924
RUNX3	0.076
EFNB1	3.3075
LIPN	0.0115
ACSM3	-0.18
SIGLEC8	0.889333333333333
ASCC3L1	-0.3995
NOL8	0.63275
RELT	-1.186
Magmas	-0.27375
PPP1R15B	-0.3525
C11orf2	1.22125
VKORC1	-1.6485
MGC26647	0.02
TRPM6	-0.100333333333333
UGT2B7	-3.01266666666667
FEV	0.126
FOXK2	0.5801
PDCD5	-0.156333333333333
SLC8A1	1.9255
DGUOK	-0.555666666666667
CLDN16	0.412
GAGE1	-1.161
RBM17	0.7566
C1QTNF3	-0.68025
VGLL3	-0.2265
UNQ5830	0.842
CD1A	-1.75066666666667
SCGB1C1	-0.0405
SUPT4H1	0.67175
TRAF5	1.281
ASAHL	1.0255
FAM73A	0.169666666666667
OR6B1	0.6155
WHSC1	-0.84005
GFPT2	-1.571
LOC339809	1.45475
STARD5	0.550916666666667
SIP1	-1.00675
DNAJC15	-0.183
STAU2	-0.62175
FAM98A	0.09925
RAD23B	0.4903125
LRRC33	-1.483
CHRAC1	-0.787
C21orf89	0.3715
C19orf43	0.248666666666667
KLK8	-2.28216666666667
CCNE1	-0.414
PKDREJ	1.08433333333333
SSU72	0.32625
C17orf73	0.605
GPR78	2.422
WHSC1L1	0.4323
GSTA2	-2.04525
SMUG1	-0.0378333333333333
UFM1	0.7279
AP3M2	-0.0120833333333333
USP14	-0.8075
FBXL14	0.975666666666667
DSTN	0.07475
SFRS14	-0.33475
FBXO31	0.731166666666667
C12orf40	-0.26525
FRS2	0.1655
NR2E3	-0.662
TUBB2C	0.074
GMPR	-0.871666666666667
C9orf139	0.5305
ING5	-0.645428571428571
LOC730092	0.722
ORM1	-4.29225
RP11-11C5.2	-1.09975
HSPD1	-0.016
PIWIL3	0.32875
C5orf13	-2.0679
OR5R1	-0.2425
LCOR	-0.01525
PLEKHA9	-0.6255
CCDC43	-0.5335
ZNF232	-0.4275
SLC6A7	0.301
ADH5	-0.101416666666667
SHBG	-1.04283333333333
CROCCL2	-0.5355
PANX3	0.1485
CDIPT	-1.3105
SLC16A5	1.196
TUBB	-1.1669375
TOR3A	-0.3387
PREP	1.9045
ENTPD8	1.62021428571429
CHMP1B	-0.48625
SYT12	-1.5324
MYH6	-1.6065
MAP3K13	1.65533333333333
KLHL30	0.4185
LCMT1	-0.513625
EIF1AX	1.03791666666667
FOXD4L1	1.413
SLC24A5	-5.074
RNF166	-0.9802
TJAP1	-0.40875
TMEM156	-0.819666666666667
ZNF239	0.148
SNX19	0.0619
GKN1	0.476
FCN1	0.9363
C1QL1	-1.57125
ATP11C	-0.505875
ZNF35	-0.4495
CARD8	0.261625
LIMD1	0.174166666666667
KIAA0286	-1.209625
XRN2	-1.14133333333333
CD6	0.371666666666667
TOX3	2.219625
ZSCAN4	-1.56816666666667
RSRC1	0.33175
COG1	0.7325
PTRF	-1.3859
C16orf35	-0.11575
FBXO24	-0.033
CHST11	-2.0715
THRB	-0.824
MYBPC1	0.015
RNF39	0.8825
PSMD11	-0.29025
ALAD	-0.0983333333333333
EN1	-2.06325
SLC9A9	-0.959
GSTM4	-0.2684
CDC42BPA	-0.31821052631579
RCSD1	-1.49025
LUC7L2	-0.9833
SPTBN1	1.0543
LOC146167	0.323
BAT5	0.1168
ZNF452	-0.50075
LSM4	-0.706125
SRP72	-0.3423
SGK269	0.179666666666667
MTX1	-0.20575
CENTA1	1.98925
UNQ9433	-0.0225
ATR	0.408666666666667
DDX49	0.1925
PAQR8	0.722833333333333
C14orf174	-0.797
GBGT1	-0.75725
THAP1	-0.59825
OR10K1	0.4295
RASIP1	-1.775
DPYD	-2.2886
DOHH	-0.02075
C18orf45	-0.43475
POF1B	6.2322
ZNF552	1.5405
USP32	-1.37
MED27	-1.161
C14orf149	-1.67016666666667
PRDX4	-0.792
ABHD12	0.2291
AGT	-3.899
SLC22A14	0.65775
C1orf58	-1.21625
PILRA	-0.31825
ABCF2	-0.946875
C17orf85	0.5975
TKTL1	-0.93275
FGF1	-0.07535
IL6R	0.534333333333333
VPS25	0.27575
CHRNB2	-0.457875
COL7A1	-1.9039
LRRC48	-1.09033333333333
SPG20	-2.98358333333333
COX10	0.7565
GCA	1.61625
ECEL1	-0.793333333333333
GLG1	0.333
SRD5A2L2	0.38825
MUTYH	-0.128625
ZNF70	-0.265
L2HGDH	-0.953
GPATCH2	0.00625
ZNF655	-1.0595
ZNF227	0.1005
MCOLN2	1.094
NQO2	-0.363
KCNQ5	-0.4935
NEU1	0.0193333333333333
QRICH1	0.50175
ZBTB20	0.0653333333333333
RPUSD3	-0.872
EPGN	-1.663
TSN	0.102416666666667
SPRY2	0.771833333333333
LZTFL1	-0.340625
GMFB	-0.457
PBEF1	-0.1461
HBG2	-2.181
TMEM8	0.31625
PALM2-AKAP2	-1.335
NFYA	-1.41925
FAM108A1	0.00337500000000001
PBLD	3.327625
NRG4	-2.6785
PIGF	-0.55025
PTGER1	0.2825
NOS2A	5.2695
C21orf34	-2.96883333333333
C21orf51	-0.185166666666667
IL17C	0.8235
TRMT6	-0.454333333333333
ETV2	1.17866666666667
CCDC109A	1.93975
MYLK2	-0.1385
ATP10A	-0.4899
DPH4	-0.61275
C5orf5	0.195833333333333
KCNA4	0.370666666666667
NMNAT2	-2.28716666666667
GLYATL2	-1.501
LSMD1	0.208625
IL23R	-0.93075
NRF1	-0.00125
MUC15	-2.53066666666667
PRDM12	-2.21
PAQR4	-0.168714285714286
RBBP6	-0.9624375
IFI27	5.073
SKAP2	1.69883333333333
TAGAP	0.685
TJP3	2.164
C9orf61	-2.84975
IDS	-0.558642857142857
PARG	-0.1465
LOC131149	0.0055
DYRK4	2.30683333333333
MICALL1	-1.0735
GALR2	-0.063
GPBP1L1	0.723375
TBX21	4.073
KCNJ6	-0.4736
GGN	0.1665
CASP5	1.58783333333333
RNF182	-6.518
BRD4	1.249
DOK4	0.35875
SLC46A2	-0.0255
SOX9	1.72883333333333
ZNRD1	0.0875
PRR6	-0.459
FAU	0.484625
DTNB	-0.6895
CARD9	-0.94725
STS-1	-0.795
SLC4A5	0.78825
NSBP1	-0.08525
UGCGL2	-0.233916666666667
POTE15	-3.579
NOXA1	1.78425
RP13-347D8.3	0.09125
SAMD10	-0.0608333333333333
EP400NL	-1.582
TCF21	0.8495
AMELX	1.0075
JPH2	0.0271
SLA	1.258375
DLST	0.124833333333333
SEPT12	0.33325
RGS20	-3.95825
LXN	1.67616666666667
ZNF419	-1.881
UPK3B	0.522166666666667
RELL1	-0.13375
ESPNL	-1.21
KLHL21	-0.471375
PI15	0.2255
C2orf61	-0.3245
LOC407835	-0.471333333333333
RER1	-0.0375
ELAVL2	-0.316
MGC26718	-0.88425
KLF2	1.92275
TNFAIP8L3	0.0203333333333333
TFE3	-0.365
C11orf17	-0.10175
15E1.2	0.0145
SNRPC	-1.1165
DLGAP1	-0.19125
PGLYRP1	0.458625
OVCH2	0.317
IRF7	1.3561
SET	-0.5126
NAB2	-1.389
LRP5L	1.12325
FAM120A	1.377625
ASCL2	2.44233333333333
SHH	1.8865
ATP5H	0.1935
THPO	-1.14033333333333
TYRP1	-3.5695
HIST1H3E	-0.887833333333333
EIF2S1	0.0687222222222223
TNFRSF17	-2.43933333333333
TARSL2	1.001
NKX2-8	1.08475
C1orf115	1.312
LOC56964	0.7285
KIAA0841	-0.51625
ISCU	-0.536
TTMA	0.5315
ZNF414	-0.4185
LOC441150	0.11475
RAB15	3.16425
HBP1	-0.525833333333333
TNNT2	-1.24733333333333
CECR5	0.233
PHGDH	-4.178875
JRK	0.1261
XPO4	0.059625
FAM131C	1.372
ARHGAP25	0.96
CA9	-2.47822222222222
GPR62	0.219833333333333
TLX1	0.863
GPS1	-0.48325
OR2M2	0.179
BDP1	0.666642857142857
FAM70B	1.1855
RPS29	1.00466666666667
MKLN1	-0.5379
TSPAN19	-3.12725
SLC29A3	0.302
LGALS4	7.21533333333333
USH2A	-0.3814
NF1	-0.0798333333333333
APOBEC3A	1.28183333333333
IMPAD1	-0.411333333333333
OLR1	0.177833333333333
NRAP	0.0425
HCFC1R1	0.1415
TAOK2	0.851833333333333
MCM10	-0.76
MAP4K3	-0.365
CBS	-2.404625
CLK3	-0.825
PCDHGA5	0.4985
ELF4	0.57025
FAM71A	0.11975
C11orf49	-0.1425
CLIP2	0.9425
BTBD9	0.3706
ZNF524	2.4535
KDELR1	0.835333333333333
ZNF509	0.901
NCSTN	0.597
ZNF533	1.07985714285714
PARP4	0.945375
GALNT9	0.473833333333333
NPY	-2.29725
BEGAIN	-1.75483333333333
TMEM77	-1.13583333333333
FOXRED1	-0.727333333333333
SLC16A2	-2.808
SLC35B1	-0.729
GK5	0.468833333333333
SDCCAG10	-0.33625
C4orf20	-0.657
SLC9A2	3.44125
ADD1	0.153785714285714
TAL2	-0.784166666666667
ACLY	-0.49475
DNAJC1	-0.091
SOST	-0.3145
USP43	2.04766666666667
CYP4F12	0.5995
FKBP5	-0.01775
CHCHD5	0.0625
NUDT22	1.07725
CCDC85B	0.15575
OR51G2	0.9955
STRN3	0.412428571428571
TMOD2	-0.605
FLI1	-1.61725
MAB21L2	-0.654833333333333
DGKQ	1.182
VPRBP	0.187833333333333
SCNN1B	-1.1675
ECHDC3	-2.5722
TMEM106C	0.7865
CSNK2A2	-0.6055
RPL39	0.4379
HERC3	-0.0321
ZBTB47	1.03166666666667
ZNF681	-2.22875
PAGE2	-1.59175
CLIC5	5.65014285714286
RABAC1	0.55475
ZFHX2	0.34325
YPEL1	-0.4755
KIAA0776	-0.3575
NR1D2	0.89575
DNAJC4	0.59325
NPNT	-0.6518
ZNF677	-1.3905
ZNF536	-0.692
MEF2B	0.418333333333333
PTPN4	0.115
CTCFL	-4.5705
STX5	0.109166666666667
CD72	0.01275
VEGFA	-0.145052631578947
XRCC1	-0.8163
MAS1L	0.815166666666667
ELL	0.4125
SETBP1	-2.246
CDH11	0.289166666666667
NDC80	-1.05607692307692
DMBX1	-2.39075
NRSN1	0.300333333333333
BAT2D1	-0.03
CDS2	-0.265833333333333
C1orf212	-0.374
SENP3	-0.728125
IL1F9	0.5225
EEF2K	-0.745
COG8	-0.27925
CEP72	-0.7365
OR1L8	0.1615
MUS81	-0.128083333333333
PHYH	1.254
GGT6	2.38683333333333
C22orf23	-0.700166666666667
C13orf33	1.75925
MAPK8IP2	0.0715
NELL2	-1.71425
POU3F2	-2.74866666666667
ALPK1	2.5345
MRPS18C	-0.17375
RPLP2	0.898
FGF22	0.755
SPNS1	-0.841333333333333
ZFP1	-1.694
IL1RAPL1	-1.3305
PCSK9	0.397
NKX2-1	0.864285714285714
C6orf189	0.105
SP4	-0.6195
SLC11A1	1.0702
C21orf25	0.769166666666667
ICAM2	-0.699
SH3GL1	-0.204666666666667
GSK3B	0.883833333333333
RALB	0.160375
PDXP	-0.788166666666667
GNGT1	-2.40275
KIR2DL1	0.59
TNFAIP3	0.954166666666667
C6orf32	-0.5525
CBLN2	-1.934
PANK3	0.64625
TAAR9	0.506
WDR82	-1.27292857142857
APOM	-2.916125
TRIP10	-0.44675
SPATA16	0.0805
C1orf135	-0.73225
USP51	-1.58575
TESK1	0.2745
C11orf64	0.27
ZNF611	-0.7335
PDE6G	-0.2635
HLA-DQA1	2.801625
GCLC	0.205625
SEC61A1	0.770285714285714
TWSG1	-1.45008333333333
ZMYND10	-0.68075
CTDP1	0.30425
ADAMTS6	-0.338333333333333
SLIT1	-1.29225
KRT86	-1.043
KIAA0574	-2.117
GTPBP2	-0.3063
PQLC3	0.317
PRRX2	-2.458
C15orf44	-0.0628333333333333
MKKS	-0.104625
C11orf10	-0.61
GPR110	-0.745875
CD109	-3.40766666666667
ADCY1	-0.0635
RHBG	-2.815
TP53I3	0.76625
SLC22A3	-2.1695
UCP2	-1.507
FOXG1	-2.443
OR2AG1	0.6225
TRIM24	-0.0855
PROC	-2.68175
TAAR6	0.2095
AMTN	-1.4855
C10orf47	-1.5465
DEPDC1	-1.14375
FLJ45557	-0.22725
ZDHHC17	-0.8155
KIAA1429	-0.688333333333333
KCNH1	0.32025
VNN3	1.04675
PSMAL	0.2865
PPARD	0.686125
HFM1	-2.62675
YBX1	-0.725
ZNF695	-0.772
SCTR	0.345166666666667
DCDC1	0.3925
VPS26B	0.0302
MTF2	-1.40133333333333
ATP6V1F	-0.7155
CCDC94	-0.70275
PERF15	0.4095
CCL11	1.7045
LMO7	0.27925
DCST1	-0.048
ADRBK1	0.399625
CDRT4	0.44275
ZNF84	-0.4035
HOXD8	1.7775
STARD8	-0.9805
FOXP2	0.140125
CCDC103	4.09975
POLR3A	-0.4752
GSC	-2.76933333333333
ZNF114	-3.48183333333333
HTR7P	0.4495
LALBA	0.4625
RMND5A	0.864833333333333
PSCD2	-0.60875
ZNF409	0.724
KRTAP1-3	1.127
MAF1	-1.20975
LOC201725	-0.794333333333333
NRN1	-2.894875
SPAG5	-1.122
DNAH7	1.862
FLJ43860	0.645
BRCA2	0.2605
ACADM	-0.076375
CXXC6	-4.33125
RAGE	-1.378875
CHMP2A	0.235
FAM8A1	-0.6476
GPR21	0.173
SLC12A3	-2.22266666666667
FVT1	0.724642857142857
ZDHHC7	0.104875
FLJ44048	0.899
SLC44A3	3.76233333333333
SDSL	0.906833333333333
MMP8	-1.30675
PLA2G12B	-3.0455
ACY1	-0.31675
MT1E	1.042
OR4K15	0.4275
TECTB	0.0525
GPR20	0.772
IRAK2	-0.22675
RFPL3	-0.699
MYO9A	-0.117
NARG1L	0.30125
BLMH	-1.2665
CCDC3	1.56816666666667
C9orf21	-1.81433333333333
KIAA0513	0.0621666666666667
MIER2	0.17125
PNMA2	-2.17225
SH3BP2	0.8765
ANXA10	-1.293
RTN2	-1.214
TFB1M	-0.658
PRPH2	-0.0955
C14orf133	0.20725
GOLGB1	1.2615
IRX4	-1.150625
NFKBIL1	-0.177666666666667
C10orf62	0.278
APBB3	0.77475
RPS10	0.6332
LOC728378	-2.292
TLE3	0.441333333333333
PSMB7	-0.666
MESDC1	0.3375
SLC6A1	0.885166666666667
OCLN	0.4995
PTTG3	-0.874833333333333
NAGLU	-0.4265
SERTAD4	-2.228125
SPRY1	-0.24375
FLJ10781	-1.01991666666667
MYSM1	0.461
TRIM4	0.238571428571429
SH3YL1	0.91225
TREM2	1.88016666666667
SERPINI1	-1.8995
HDHD3	0.901625
TMEM38A	0.2845
EID2B	-1.325
TDRD3	0.327666666666667
SEDLP	-2.17075
THSD7A	0.538333333333333
NDST3	-1.78975
KLHL15	-0.47775
DHRS12	0.5625
FBXO9	-1.098
TNPO1	-0.81325
MRPL13	-0.4705
SNX5	-1.7995
METTL6	-1.3745
SOD1	-0.208375
CHML	-1.475
PACS1	-0.407
SIRT5	0.3054
CAPN2	-1.14466666666667
FXYD5	-1.63666666666667
TWISTNB	0.202
LRFN1	0.948166666666667
UBE1L	2.430125
UBE1C	-0.57225
OR51B2	-0.3015
OR4D11	0.547
C15orf2	3.7095
NR4A1	0.9655
LOC339047	-0.38275
TRIM17	-1.0345
ATP5G3	0.5575
RPL15	-0.307583333333333
ADAMTS8	-1.19675
HOXC4	0.378
C14orf37	0.259
CEACAM5	4.156375
MYT1L	-0.133666666666667
RASA2	1.188375
OSBPL7	0.1195
STAG1	-0.4265
GIMAP4	3.827
FUT3	5.48216666666667
PIF1	-1.0825
LPIN2	0.7055
SH3PX3	0.43225
PDP2	0.3375
PAPD1	0.883125
ERP27	-1.9365
APOOL	-0.1282
DIABLO	0.16225
TRHR	0.369375
ARMC9	-1.085375
RNF152	-0.649
SLITRK3	0.8895
ZNF211	-1.2377
PFDN1	0.50425
RGS11	1.0555
HS6ST1	0.1237
AKR1D1	-1.158
TNP2	0.469833333333333
STK31	3.335
EML4	0.728583333333333
SGTA	-0.645333333333333
HIST1H2BI	-1.47416666666667
PSMD6	-2.16533333333333
KIAA1257	4.333
C18orf55	-0.0971666666666667
FLJ20273	3.448125
RPL28	0.0875
EPYC	0.342875
NOX3	-0.3195
ELAC1	1.13983333333333
METT11D1	-0.07275
BIN2	0.084
NACA2	-0.1465
CCDC17	0.06475
HM13	-1.1609
UBOX5	-0.1335
UBE2O	0.45025
UBL5	-0.466
APOLD1	0.9895
C9orf31	0.4965
TNFSF8	0.1105
ARHGAP29	-2.066375
PROKR2	0.315
PDE5A	-0.164166666666667
C6orf12	0.425
TOM1L1	0.1175
WHDC1	1.094
FOXI1	0.369166666666667
RAB4A	0.4993
TMEM39B	0.132
ATPBD1C	-1.441
FARSA	-0.344333333333333
PLEKHG5	1.29175
CMAS	0.555166666666667
OR7E24	-0.203
SLC30A1	-0.70125
CDC42EP5	2.43066666666667
PLAC1	-2.018
KLHL18	-0.283166666666667
LBA1	0.3874
TAZ	-0.23975
CRIP2	-1.411375
BTBD11	-2.0705
C16orf72	0.05425
DIO2	-0.3913
LRRCC1	1.20833333333333
CCDC136	-2.3415
PRX	-0.344125
RBM5	0.1285
TMEM85	-0.62875
TUBGCP4	-0.628166666666667
APLN	1.60725
CDK7	-0.437166666666667
SSR2	-0.497583333333333
CRELD1	-0.34575
C19orf46	-0.3725
GAL3ST4	0.0383333333333333
KBTBD10	-0.26175
IL28A	0.43425
WDR27	-0.9625
MCM2	-0.4665
SOX14	-0.21
FLJ39743	0.4995
KIAA0922	-0.038375
HIPK4	0.0985
FLJ25758	-0.562
C16orf57	0.0176666666666667
PDZD2	-1.435125
MCC	-1.786625
HHLA3	-0.5455
ID2	-0.87
C20orf23	1.83233333333333
ZNF688	0.51325
APOC2	-1.96066666666667
LOC440093	-0.7935
FAM50B	-1.95166666666667
PWP1	-0.4945
DNAH10	-0.3495
HIST1H2BA	0.47025
GPR56	0.8915
METAP2	-0.606875
PAN3	0.8025
STXBP4	-0.826875
PDHX	0.2405
MTA1	0.17825
ZBED4	0.46375
ZNF720	-0.5105
CDK2	-0.429625
RHOJ	-1.057125
CDC37	-0.316166666666667
ZER1	-0.371375
GRK4	-0.55525
PRPH	0.549
POLR2A	1.1895
OGFOD1	-1.4155
NOL5A	-0.85425
PHEX	-1.53
FLJ16478	-0.31575
C20orf117	-0.801375
CAMTA2	0.03825
C11orf74	0.305666666666667
DDX17	-0.0485833333333334
C5orf27	0.1535
PLEKHA2	-0.9293
PDE4DIP	-2.1672
SCN7A	0.5155
ZNF559	-0.5375
CXCL10	4.296
ZMYM4	-0.149
STK32B	-1.30353333333333
KIAA0888	-1.2678
