Hybridization REF	TCGA-AA-A01F-01A-01R-A002-07
HMGN3	-1.60383333333333
LRRC62	-1.196
PAX9	-1.45625
FAM55A	0.5495
C20orf42	3.24733333333333
SCML2	-1.85316666666667
BCL9	0.028
FAM40A	-0.24375
C9orf41	-0.156166666666667
ZNF774	1.4245
LETM1	-0.50575
PLXNB1	0.630666666666667
NIPSNAP1	-0.223625
USP10	0.086
F9	0.2175
LIPE	0.969
CNGB3	0.2555
C12orf52	-0.11475
PI4K2A	0.10875
MED8	-0.58325
STAT4	0.2564
FGD4	1.18933333333333
RNF145	0.242
WDR32	-0.0149
CLDN2	4.311
TCEAL8	-0.7855
ZMYND8	0.4085
PDXK	-0.4020625
GATAD2A	0.6575
PTGES3	-0.754
CCM2	-0.072
TAP1	1.9345
ZNF670	0.09625
ETS2	3.0045
C6orf166	0.613166666666667
PRMT2	-0.533285714285714
OR4B1	0.367
INTS8	0.5615
CCDC102A	-1.983
CCDC83	-1.87666666666667
ITGA1	1.5073
EPHA5	-2.13528571428571
FAM24B	-1.17566666666667
TSGA10	2.27375
HAL	0.744166666666667
MYOT	0.305666666666667
SPACA3	4.11675
BCL2L2	-0.125333333333333
CUGBP2	1.6755
CCNB3	-0.87975
RNF113B	0.77475
MERTK	-0.9865
BAG1	-0.822
VPS36	1.53425
ORMDL3	1.0254
C1orf190	-2.283
ZNF625	0.17225
CORO2B	-2.99225
ALOX15	-0.9095
CST1	3.5905
NUPR1	-1.77533333333333
CCL7	-0.283
SMCR5	-3.439
DSC2	2.945
RBMS2	-0.02375
GRIK4	0.3195
TRIM65	-0.4229
TMPRSS6	-0.143285714285714
TP53INP2	-1.05425
GLB1L	-0.703
LOC388284	-0.6795
PUS1	-0.149
BCL9L	-0.5585
OLFM1	-2.48890909090909
RET	-3.264125
MASTL	-0.787
ALX3	0.21225
IL1RL1	0.316666666666667
ZNF765	0.6569
C14orf138	-0.95025
SNX10	-2.2085
TAC4	0.611
C1orf64	-3.6655
POGK	0.877375
MAPK9	0.75825
ZNF366	1.18025
C8orf79	1.0009
CLDN7	3.298
OR5AT1	0.2365
TRIM37	-2.18425
LRRC25	0.655
GRHL2	1.848
TEKT3	-0.14625
LASS5	-0.703666666666667
ABCC4	-0.955583333333333
DLG3	2.359875
VGLL1	-0.127125
ZFP36L2	3.0035
MFRP	-0.1195
KIAA1799	-0.655
FLJ44379	1.472
PCNX	-0.0615
ANXA9	-0.506
CYP4V2	1.6958
PIK3C2A	0.70125
SRR	-0.275
NOL3	-0.89225
IFITM2	0.96
ARNTL2	0.10975
ZNF595	-0.52425
NLRP13	0.706
ASPH	0.584125
CPA2	-0.3105
PVRIG	-2.00716666666667
LEPR	-1.021
C16orf42	-0.108
SH3BGRL	-1.03525
FAM77D	-0.926833333333333
FNDC7	0.275
C9orf6	0.249166666666667
NOTCH2NL	-1.09566666666667
PGBD1	-2.805
SYNGR2	0.2295
PITPNA	0.9651875
PRPF4B	-0.0531
SLC43A3	-3.46142857142857
NRBP1	-0.24325
SLC25A22	-0.30725
ILK	-0.186625
SLC22A8	0.523
MRPS7	-1.1015
PITX2	2.549
FABP3	-2.8275
OR1L1	0.6085
LOC728215	-2.235875
BLID	-1.247
KIAA1217	2.12064705882353
TFPT	0.3265
AP4B1	-0.014
VBP1	-0.29275
OR1K1	0.202
MORC3	-0.07925
BHMT2	-3.1965
C3orf10	-0.66075
FZD7	-2.14116666666667
WFDC10A	1.3565
PMS2CL	-0.93875
CCDC32	0.287333333333333
FA2H	2.4975
ALG13	-0.0505
TTLL7	-1.91633333333333
SPOCK3	0.639
SLC13A2	0.793
AIM1	2.071
GPRC6A	0.846
EGR2	-0.74075
MED11	-0.11575
WWC1	1.7435
SH3GL3	-5.23675
RIF1	0.206071428571429
PRLH	0.201
VLDLR	-5.2285
DBT	0.214125
C21orf63	0.366
CGGBP1	-0.890875
KRTAP12-2	-0.8475
TADA3L	-0.541125
ZBTB16	-0.97375
PDGFB	0.274375
RFX1	0.367
UQCRB	0.2571
LOC133874	2.196
HPS3	-3.00725
LGALS3BP	0.8188
DKFZP564O0823	3.76471428571429
MRFAP1L1	-0.87625
HOXA10	2.92966666666667
NGB	0.251
KIF21A	0.755076923076923
IFLTD1	0.301
LZTS1	-3.4475
ARHGEF3	1.3795
RHBDL3	-2.6315
CSNK1G2	0.244166666666667
ChGn	-1.3335
KIAA1244	2.52083333333333
GABRB2	0.173
MGC72080	0.3595
CD27	0.89775
EGLN1	-0.8476
PEX13	0.43575
RWDD3	-0.16275
RNF12	0.0265
GRIN2B	2.7665
ADAMTS14	-0.435625
DYDC2	-1.8455
ATP6AP1	0.1308
NR1H2	-0.520666666666667
PDK2	0.569
C3orf17	-0.4705
SLC38A2	-1.58478571428571
SLC25A29	-1.019
C15orf29	0.43675
ADAM9	0.59225
TMUB2	-0.263
GPR176	-1.14525
AGK	0.183
MCCD1	0.69175
NDUFA4	0.5655
TMEM146	0.173
DUSP1	-0.06225
UNQ6975	0.465
EMX2OS	0.133333333333333
INSM2	-0.406333333333333
LUZP4	-1.0565
SETD6	0.316
P2RY2	2.04525
SLC45A2	-2.3405
RABGAP1	-0.199333333333333
UBXD5	0.02325
GPRC5A	1.2015
PAK3	-1.57583333333333
LOC63920	-0.30625
TGFBR1	-1.105
KRTAP6-3	0.15075
SFMBT2	-0.349
CDC42	0.20275
C11orf35	-0.408
TTLL2	-1.105
UACA	0.784454545454545
CD97	1.3424
SETD5	-0.50875
NINJ2	-2.47225
PTER	0.261166666666667
POMGNT1	-0.128
KRTAP4-2	-0.4495
ECGF1	0.86825
HRB	0.798818181818182
ATP1B2	-0.5823
LOC400506	-0.2495
COL4A3BP	0.72975
C6orf97	-0.174
GRHPR	-1.0465
TAS2R1	0.0725
SEMA7A	-1.62875
EDF1	-0.49275
ODF2L	0.6007
PCID2	0.471666666666667
GTF2H4	-1.095
ZCCHC3	-1.174125
CGB2	-0.192666666666667
NEUROD1	3.09375
C20orf75	0.125
RP5-1054A22.3	1.127
IFNA5	0.519
ZNF134	-0.89525
MGC119295	0.273
ZSWIM6	-0.076125
SMEK1	-0.140666666666667
PCGF2	-0.062125
C1orf102	0.1305
CYP2A13	0.598
KCNH6	-0.3505
MDM1	-0.3359
ALDH7A1	-0.8745
C9orf75	1.1505
VDAC3	-0.1725
OR51T1	0.8085
EIF3F	-0.674333333333333
KCNJ10	-0.030125
LENG8	0.3535
EDEM2	1.15833333333333
CCNJL	-0.367
DHX37	-0.281
CRYGN	-0.935
AATF	0.6595
ZNF630	1.52675
E2F5	0.779
WFDC13	-0.540666666666667
FTSJ3	-1.0245
C4orf33	1.1455
LHFPL4	-0.822
C19orf56	-0.25725
SMAD4	-0.390875
AFM	-0.538
G0S2	-1.40125
FCHSD2	-0.2139
RRP1B	-0.8895
EEF1B2	0.284166666666667
STAT6	1.43383333333333
ZNF195	0.2885
GNL1	-0.835833333333333
ZNRF2	1.87516666666667
PER3	-1.222625
ASB16	0.16025
C10orf10	-0.706785714285714
ADCY8	-3.2055
C9orf58	-4.04833333333333
ARMC10	1.087
PSG1	-0.8015
DHX34	0.2465
VARS2	-0.33825
NFIC	-0.9125
ITPR2	-0.2695
AGXT2	-0.5002
OR6K3	0.644
H2AFZ	-1.374
MLLT3	0.989416666666667
COX4I2	0.86725
CCNT2	0.2795
PLK4	-1.132875
NUMBL	-0.590166666666667
MED16	0.39075
PLEKHQ1	-0.86875
GOSR1	0.763888888888889
BTG4	-0.10525
RPL30	0.8825
IGSF5	-0.68625
IGFL2	-1.16583333333333
ELMOD2	0.224333333333333
SHC3	-2.78533333333333
HAVCR1	0.6345
DYNC2H1	-2.79775
RNF5	-0.208166666666667
C2orf7	-0.3225
NLF1	2.076
KLHL25	0.71625
LRP10	0.7225
KRI1	-0.72725
PUS7L	0.126333333333333
MGMT	0.62425
HOXD1	-2.27733333333333
CSH1	0.1797
ATG16L2	-1.00575
FLJ44635	1.7785
CHODL	0.065
EXOSC8	-0.437
SLC28A1	-0.27575
MYO7B	2.58866666666667
SEH1L	-0.000399999999999989
MTNR1A	0.528
TSPAN5	0.262166666666667
CDC45L	-2.37183333333333
AMIGO1	0.4585
ATAD3A	-0.965125
OSGIN2	0.0608333333333333
PDIK1L	0.223166666666667
DARC	1.2145
PIPSL	-0.634
SHMT1	0.101
CRISP3	0.039
POPDC2	0.0968333333333333
ZRANB2	-1.03283333333333
FBXL8	0.2695
TRIP13	-1.11345454545455
EIF5AL1	-0.8255
POU5F1P3	-4.49166666666667
IL6	-2.4025
CXorf38	0.805833333333333
IFNA16	0.0155
FBXL2	-1.78
BRD1	0.74875
STATH	0.50175
FBXO44	0.558666666666667
MCCC2	0.071
CDC2	-0.7897
C5orf23	-3.798
IVD	-0.3415
C10orf122	-0.79875
MSL3L1	0.7146
MVP	1.5415
EPOR	-2.3215
ZMYM1	-0.396166666666667
BCL7C	0.4755
PSTPIP2	0.6939
LYPD1	-3.638625
OR8G5	0.881
ZP3	0.928666666666667
BCAS4	0.186166666666667
EDG6	1.66875
ISY1	-0.525
PRAMEF2	-0.829
CUL1	0.88675
RNF213	0.9034
CCRK	-0.439
DHX9	-0.25075
C13orf29	-0.80575
NCKAP1	0.857166666666667
MRPL43	0.120642857142857
XPR1	0.538
PKN2	0.3297
PODNL1	-0.1845
ZNF333	-0.2265
DALRD3	0.04975
OPN1SW	-0.4285
BTBD6	0.13
C11orf82	-1.863
OR5P3	-0.4935
DUSP11	0.2175
L1CAM	-1.8321
NEK11	0.0401666666666667
OR7E91P	0.656
CNTN3	0.8801
CREB3L2	1.129
ZBTB37	0.583
KIAA1324L	-5.5205
NDUFB10	-0.106166666666667
NUDT2	-1.50175
GTPBP8	-0.89425
CACNA1D	2.291
PRKAA2	-2.22566666666667
PRDM8	-0.2215
MGC16075	2.378
KRT14	-2.3625
PP8961	0.47475
MRPL18	-0.34125
ABCG2	-3.21775
PACRG	1.23
BBS2	0.46
KREMEN2	-2.7015
FBXO21	-0.066
HNRPUL1	0.369416666666667
GRB10	0.65975
CLSTN1	0.648875
LMAN2	-0.288
C17orf61	-0.316
NIPSNAP3A	0.465
INSIG2	-0.790333333333333
PCDHB7	-1.008
STXBP2	1.298125
CMAH	-1.33008333333333
SEMA5B	-2.113
ZNF155	0.075
COQ6	-1.32233333333333
PRPF4	-0.48
TSPAN15	3.3432
VN1R5	0.0385
LATS2	-0.006
SELK	-0.246
PGK2	-0.03875
MS4A1	-2.0495
TYW3	-0.4601
KRTAP5-1	0.2545
RCCD1	-0.580333333333333
BTN1A1	0.649
DDX28	-0.101
TMEM65	0.568
LOC92345	0.52875
TTC31	0.4035
WDR46	-0.498833333333333
CHP2	2.992
LSP1	-1.384
ZNF542	-2.60675
EXOSC1	-0.01025
ARHGAP18	1.14783333333333
LRRTM4	-0.781375
MAOB	-3.73091666666667
CACNB4	-1.4085
MGC33846	-0.600625
RANBP3L	-0.4055
ATP5L	-0.0800000000000001
ONECUT1	-3.69
NUDT9	0.07675
TMEM149	-0.4885
STX17	-0.538
IGSF10	-4.338
TMPRSS9	0.0295
BMPR2	0.926333333333333
ALLC	-0.5065
KLF7	1.681
GCC1	1.4496
TIMM9	-0.286
CDO1	-3.90533333333333
MGC10701	-0.906
IFI6	-0.788666666666667
FRMD8	-0.155
MGAT2	-0.144
WBP5	-1.52466666666667
CNIH2	-0.43
KIAA0907	-0.2824
KCNH8	3.7565
CTSG	-4.234
GRIK1	-0.313833333333333
CUL5	-0.649625
FRMD1	1.065
OR9A4	0.4325
SYT6	-2.806625
FOXD4L2	-1.06325
ANAPC2	-1.07866666666667
OPN5	0.282
TAF13	-0.85675
LYG2	-1.33675
GGNBP1	-0.0305
C11orf40	1.313
OTX2	-0.922
REG4	2.36016666666667
EIF5	-1.217125
PALB2	0.239
SEPSECS	0.4555
RNASE3	-0.6275
TRIM49	-2.792
POLR2K	-0.135
GPR42	0.6025
C8B	-3.40725
SASS6	-0.76375
PREB	-0.266166666666667
OR3A3	0.8805
TUBA8	0.966625
IGLV2-14	-3.547
STIL	-1.42575
ANKFN1	-1.83633333333333
NME7	-1.5265
HOXC12	-1.015
UBE2C	0.2975
FHOD1	-0.71575
CDK2AP1	-1.04541666666667
OR6K2	0.321
DHPS	-0.3485
RPL5	-0.3495
TRGV5	0.369
LOC541472	-0.17125
HCCS	0.5214
DENND1B	1.299
LHX3	0.377
OR5D16	0.157
CXorf57	-0.7785
IRF2BP1	0.7955
NDST2	0.535833333333333
LCE3D	-0.0715
BOLL	0.584875
SYT3	-1.834
PIH1D2	-0.98175
C20orf7	-0.534
IL1R2	2.01116666666667
SLAMF9	-1.207
PPME1	-0.416375
PIK3CA	-0.73775
TRAPPC1	-0.007375
COLEC10	-1.099
SLC9A6	0.161833333333333
PDDC1	0.027
CCDC53	0.39225
GK3P	2.23025
DAZL	2.91725
BRI3	1.63925
SDK1	-0.356625
CYP2C18	3.78175
IFI44L	-2.121625
RPL3L	0.5135
FUT9	-1.554
KIFC2	0.133
PMP2	-0.504857142857143
SLC4A9	0.956
PLAG1	-0.889666666666667
MYCBP2	1.11283333333333
OR4E2	-0.322
CCDC65	-0.446
C16orf82	-0.047625
ENTPD4	0.437875
BRP44L	1.008625
PMP22CD	0.431
TMCO4	0.519666666666667
KCNN1	-0.5456
WDR35	0.044
CCDC80	-2.412
C3orf31	-0.1745
SLC7A9	-0.3375
TMEM190	-1.65525
DBC1	-2.684
FADS3	-2.06616666666667
PDZD8	2.572
GRM5	0.316875
AZGP1	2.3571
PEX3	0.412
MED1	0.108642857142857
ATG4C	-1.40516666666667
HNRPH3	-0.90825
FAM109B	0.9055
C4orf17	-0.109
CA10	0.64525
OPRD1	0.034
CCL16	-1.83775
SACM1L	-0.2715
CST6	0.3355
CD63	-0.0815625
LGI1	-1.77875
ZNF784	0.2025
CRYBB1	-2.835
CX3CL1	-1.10865
TOP2A	-0.510125
GYPB	-3.8345
GADD45GIP1	-0.51175
FEN1	-1.588125
IGF1R	-0.5619375
WDR72	2.36
PURG	-1.50533333333333
DEFB126	-0.0835
PKD1L1	0.89275
CAV1	-3.6092
GNPDA2	-0.5678
DGAT2	1.0955
NLGN1	-6.99325
STRBP	0.302875
HPRT1	0.336666666666667
FANCI	-0.75125
PSMA7	0.8425
DBF4B	-0.9775
TTF1	-0.573
RAD54L	-2.03575
ELOF1	-0.20275
PLAGL2	1.27925
ZNF256	-4.20325
HMGCL	0.023
MSI2	-0.2325
RPESP	4.53833333333333
C11orf60	-1.97825
ABCD1	-0.8945
ACAA1	-0.0419
SPARCL1	2.535
IL6ST	-1.2422
ZNF319	0.57425
TMEM109	-1.382
FAM90A1	-3.39766666666667
IL22RA1	4.144
ATP4B	-0.3995
TEC	0.132333333333333
C7orf30	0.34475
TXNDC2	-1.3015
ABCB4	-0.522
KIAA1191	0.79775
C9orf38	0.153
SFTPB	-0.037125
CNTNAP2	2.15175
FRK	2.68
TBX19	0.6215
CHD4	-0.69075
C6orf26	-1.59983333333333
MOSC2	1.87025
IKBKE	1.52225
HIF1A	-1.3815
LOC595101	-0.0295
RELA	-0.223833333333333
TMEM16B	-2.06933333333333
ABHD12B	-2.68833333333333
TSEN34	0.383
KIF18A	-1.8545
TXNDC9	0.367166666666667
SPATA2L	0.683
SEMA4G	1.4595
C21orf91	-1.627375
MATN1	-0.231
KCNIP4	0.0443333333333333
TUSC1	0.87275
OR4C15	0.244666666666667
ARMCX6	-0.4775
WBSCR27	2.32016666666667
OR52I2	1.2005
KIAA1604	0.295
DYNC1I1	-3.42275
PPP4C	0.63725
SLC47A2	-2.52166666666667
TREH	0.97325
CD48	-0.9855
ST14	2.3195
PKN1	-0.5965
SPON2	0.12175
XBP1	0.209
SFRS12	-0.562333333333333
EFCAB6	0.1365
SELT	-1.22425
SLC39A2	-1.042
ERF	0.4775
ARL3	-0.232875
SURF6	0.5925
MLLT10	-0.163380952380952
FLJ11171	0.823166666666667
TDGF1	-0.719
ERCC6	0.1605
EIF2AK4	0.198125
BAZ1A	0.552
LRRN3	-0.694166666666667
TMC3	0.264
EFTUD1	0.59325
PTPRO	2.48766666666667
CLEC12A	-0.198125
ACBD4	-0.29975
ZDHHC14	0.854375
OTUD7B	0.078125
ACTB	0.457875
MSRA	1.0875
LCE5A	0.2355
IFI35	0.4945
BSCL2	-1.20066666666667
ANKRD12	-0.12225
CFHR2	-0.013
RGAG1	-1.026
HSFY1	0.827
SLC30A5	0.571666666666667
IMPG1	-0.366
GPR109A	0.4005
ZNF185	-0.75375
IYD	5.211
NPCDR1	0.673
SERPINA13	0.049
HMGCLL1	-1.81975
NEUROG1	0.21
UBQLN1	0.66175
LIN37	0.03925
SOCS2	-2.6235
DSCR4	-1.274875
XKR6	-2.78975
GPR142	0.2135
KRTAP13-3	0.426
CCDC15	-1.15733333333333
MOS	0.639
CD1E	-2.278
OFCC1	0.5092
FAM83D	-0.48625
SRFBP1	0.7835
C9orf96	0.6205
DHDH	-1.357
CCDC90A	0.9335
RABL3	0.4553
CD320	-0.031
ANGEL2	-0.128416666666667
MRPL21	-0.73425
SMG6	-0.1595
INSR	1.145375
FLJ14816	-0.245
GLRB	-1.978
C9orf89	0.1485
CIZ1	-0.522125
URG4	0.1495
LRDD	-1.72583333333333
CBY1	0.238833333333333
NFX1	-0.251
MTERFD2	-0.328071428571429
C19orf23	0.136
PGC	-1.152125
IER3IP1	-0.5064
RASAL2	1.701
C1orf89	0.30575
SYNJ1	-0.89375
NFKBIE	1.19025
FLJ40125	-0.7885
TCEB2	0.3008
NOG	-2.144
POLR2J2	0.248
HLA-B	2.33375
PCDHA1	-2.668
PPP2R2B	-2.9965
ARHGEF17	-1.7385
TCF7L2	2.22078571428571
CHD5	-0.0301666666666667
ZNF431	-0.047625
TBC1D25	1.44775
ZNF800	1.93275
SCUBE2	-2.77036363636364
MYCBP	0.449666666666667
GPX5	0.3595
C6orf129	-0.129666666666667
QSER1	-0.7885
ULK2	0.747
PIGO	-0.669333333333333
NRCAM	-2.84807142857143
SLC35E3	-0.9225
CSRP2	-3.10775
HYPE	0.0995
MAPK15	-0.0108333333333333
MGC14327	-0.475
TIMM13	-0.131333333333333
ZNF462	0.583
GBA3	1.19525
TEX13A	0.04
MCM6	-0.976333333333333
MTRF1	0.71675
ABCA7	-1.219
EIF4A2	-0.558
ZC3H10	-0.7176
RPGR	0.887333333333333
C20orf94	-0.07475
RP1L1	1.77475
GPR125	0.130375
USP22	-0.838285714285714
OR1L4	0.1775
MLZE	-0.21425
FLJ32065	-0.7335
PTCD1	0.87475
CRTAC1	-0.254
BXDC2	-0.75975
C18orf1	0.092
FAM107A	-0.344857142857143
EFNA3	2.198
P18SRP	0.9413
CAMKK2	0.635
KIAA0649	0.05125
NES	-2.64383333333333
HS6ST3	-2.07942857142857
PON2	1.4865
TCP11L2	-0.3755
CLEC4A	0.44325
PRR12	0.332
MLXIPL	0.5916
C2orf50	-0.275
ZNF28	0.845
ENC1	2.99016666666667
MAP2K1	-0.23025
FKSG2	2.04175
KIAA0430	0.2975
PTP4A1	-0.525722222222222
GPR156	0.33
GTF3C6	-1.08
UBR2	0.1016
LOC388272	-0.65925
MAK	-0.162166666666667
ACOT4	-0.5735
STC2	-4.28058333333333
PIGW	-0.672625
SAE1	-1.001625
COL6A1	-1.98218181818182
OAZ1	-0.113666666666667
STMN4	0.121166666666667
EDG3	-1.13116666666667
SGCE	-4.4555
IL11	-1.96766666666667
PRSS8	2.8215
YIPF5	-0.0538333333333333
WNT4	3.71075
CSN2	0.194166666666667
TCF7	-0.42125
TDO2	2.32175
SAMD9	-1.486125
S100A7A	-0.4535
MMRN1	0.3615
GKAP1	0.06525
AKR1C3	1.537375
RNF19A	0.20525
GMDS	1.9615
YKT6	-0.186
SPARC	-1.8632
C12orf31	-0.667
UBE2V2	-0.6755
FBXL18	-0.572666666666667
KIAA0460	-0.1375
ADAM22	-2.225
SERPINC1	-5.2965
KCTD21	1.24325
MYOHD1	-0.44375
ZNF37A	0.789333333333333
GTF3C1	-0.285833333333333
CTSZ	2.60325
PRNPIP	-0.70175
DRD1IP	0.4635
NR1I2	4.21133333333333
ZNF266	-0.3146
SPAG4L	0.00699999999999999
COX4NB	-0.02675
SAPS1	-0.551833333333333
APOA1	-4.1115
TATDN1	-0.486166666666667
C10orf82	0.18925
KPNB1	-0.4435
FOXO3	0.874666666666667
CRYBB2	-1.3575
ZBTB5	-0.627666666666667
SLC25A38	-0.151
DCTN2	-0.4295
IFT20	0.458
CTHRC1	-2.8015
C1orf31	0.057125
UHRF1	-1.523
GPC6	-2.226
C10orf54	1.6855
MCF2L2	-0.1605
WNT9B	0.339625
OLA1	-0.000499999999999987
FAM120B	-0.6555
TTLL10	0.045
CYorf15A	1.6385
RELN	-2.7567
SCN2B	0.0144166666666667
MFHAS1	2.0005
NKX3-2	-1.83516666666667
RASGRF2	1.888
SSBP1	-0.0151666666666667
KPNA6	-0.4915
LOC389118	0.328
HS3ST4	-1.2385
SUPT7L	-0.254125
FLJ32658	-2.1645
IGFBPL1	-1.5115
KIAA1641	-0.6376
SHKBP1	0.0486666666666667
CSF1R	3.2785
NAGK	-0.924
MYL2	-0.09525
HIST1H4C	-0.797333333333333
TOMM7	0.116625
ADAMTSL3	-0.00980000000000001
TNFSF14	-0.46975
PRRT2	-2.15775
VTA1	-0.026125
AOAH	4.195
CRISPLD2	0.132642857142857
PNN	-0.9844
TA-NFKBH	0.38675
ESPN	0.148
RBM43	-0.027
KIAA1267	-0.282375
DDX3X	0.158333333333333
KIAA1576	-4.31125
PLXDC1	2.041
FLJ25801	-4.7125
HNRNPL	-0.16025
RUNDC3A	0.1365
CASP12	0.0595
SH2D5	0.177625
RPL26L1	-0.535
OR51A7	-0.19825
HDC	0.433
C2orf16	0.244
SYTL3	-0.158875
GOLGA4	0.0685
NOTCH1	0.413166666666667
ATPAF2	-0.33825
ECD	0.21575
SSX5	-1.65483333333333
SNAP91	-0.077
OCA2	-0.86625
PNPO	0.203666666666667
DAPK1	-1.79216666666667
PINX1	0.431166666666667
SELENBP1	0.271375
NEK3	2.6815
TMED4	0.254214285714286
SSTR4	0.0665
FOSL1	-2.3602
CD40LG	0.993
CES1	-0.5575
DCI	-0.666666666666667
B3GAT3	-1.3425
STK17B	-0.1335
CNTN6	0.421
CYP3A4	4.3725
MBOAT2	0.886928571428571
PISD	0.109875
USP1	-1.101
PYDC1	0.693166666666667
CENPM	-0.98075
SAR1B	0.07675
TTC7B	0.15725
DP58	0.3735
GPC1	-2.16375
RBL1	-0.664125
TMEM137	-1.51366666666667
TOB1	0.686416666666667
TCEAL1	0.561166666666667
CENPF	-1.28281818181818
C6	-0.1244
PRSS1	-0.97175
PPIL6	1.0815
C6orf124	0.56
ODZ4	-1.14766666666667
SNCB	0.738
NDUFB9	-0.2665
CNOT6L	0.700333333333333
S100A9	2.62716666666667
TRIM50	-0.4945
KCTD1	-1.9085
WDR63	0.55675
SPEF2	0.339875
RNGTT	0.131166666666667
CXorf22	0.237
KCNK16	0.4215
CEP250	-0.395875
ATPBD1B	-0.53775
KCNJ2	3.19925
MT1B	-4.1675
ZNF684	-1.1715
SLC4A1	0.12675
PDHA1	0.72325
ZNF492	-1.00525
TKT	-0.187
BYSL	-0.224875
RNF38	0.254625
AHDC1	0.0655
KLHL2	0.788375
CMTM8	2.1345
DMP1	-0.869
HERPUD2	0.6445
CRTAM	-0.117
ZNF572	-0.34775
TMEM16J	2.0665
HSD17B2	1.53225
UBE2G1	0.495
AHSA2	-1.22875
PELI2	-1.8015
TPX2	-0.363125
ATP9B	0.805
DAZAP1	0.165125
HMGCS2	3.0755
C17orf38	-0.03525
B9D1	-0.284875
NKX2-5	-1.608
KIAA1276	0.292
LILRB2	2.1945
CSTF1	0.00116666666666666
BTN2A1	0.608333333333333
C15orf48	4.859
IGF2BP3	-4.591
FAM113B	-0.196166666666667
HRG	-0.2025
ZNF131	-0.5585
USP47	0.364071428571429
CCDC88B	0.43325
HCN1	1.1808
HTN1	-0.207666666666667
SYCP3	-0.083
C13orf23	1.2306
PAPOLA	0.46575
AATK	0.8894
MSH3	0.870666666666667
NDUFAB1	-0.43725
ITLN2	0.316333333333333
BAK1	1.504
MRPL45	0.0576666666666667
MTNR1B	0.249
LOC645843	-0.669
SPECC1L	0.059375
PGCP	-1.0105
SPN	-1.426375
GPR143	1.97816666666667
ZNF576	0.710166666666667
TMEM39A	-0.2745
ATP5D	0.899
MAGEB3	-1.0755
RPS5	-0.0138333333333333
ANP32E	-1.605
MTMR1	0.4815
YEATS4	-0.622
SYNGAP1	-0.2305
PCOLCE	-2.92616666666667
MNS1	0.0585
PCYT2	0.5655
ZNF182	0.42925
LAX1	-0.190375
SPPL2B	0.1287
ELOVL5	-0.4095
PCDHAC1	0.217
B4GALNT1	-2.11666666666667
BLOC1S2	-0.405375
ZNF673	-0.7906
ARHGAP21	0.886833333333333
IRX5	-2.753
LRFN5	-1.432
FAM7A1	0.2815
RAB19	0.8665
GINS1	-1.4195
ITM2B	0.8268
PAPSS2	1.791
OR5BF1	0.438
ACSL3	0.715
KIAA1919	0.344166666666667
GLT8D2	-0.163875
UTRN	-0.836142857142857
CNN1	-1.2125
HISPPD2A	1.35366666666667
SDAD1	0.3365
SIGLEC9	-0.965666666666667
RPL35	-0.648
C22orf26	-0.095
IMPDH2	-0.539875
WDR69	-0.10625
SEC14L5	-1.02533333333333
CLTA	0.0995
RP11-529I10.4	0.1745
GPR37L1	0.383
OGDH	0.669
ASB13	1.0865
ZFP14	0.453
ZCRB1	-0.635
KPNA3	1.7335
HSPA1L	0.60625
RHOC	0.013875
LOC554175	0.59725
PPP3CA	0.5116
SLC1A7	1.7675
ZNF529	-0.375166666666667
RBED1	0.099
DDB2	-2.68825
FLJ11286	0.685833333333333
SPATA1	0.106
MKNK1	-0.4525
DYSF	-0.5965
ALKBH2	-0.949
NKD1	1.9045
C1orf174	-0.45225
PLEKHO1	-2.1215
ASB10	0.29825
RING1	-0.56
NPC2	0.322125
AVPR1B	0.0155
YTHDF1	0.8125
LMAN1L	0.325
GSG2	0.8265
CEP170	-1.1092
RPS4Y2	3.172
MSH6	-1.1695
HECTD2	-3.06
ZNF556	-4.23966666666667
PLEKHC1	-3.3172
AIRE	0.807
BCL2L10	2.30975
LMOD3	0.547666666666667
ZBTB8	-0.8831
FOXA2	3.3459
SLCO2A1	0.888
C3orf46	0.475
PRDM16	1.1825
TMEM98	1.672
FRMD5	-0.6755
PDE6C	0.4075
C1orf216	-0.977833333333333
EP400	-0.393857142857143
PTK2	0.784833333333333
RNF217	1.01975
NDUFA8	-0.789
ZFAT1	-0.3955
LAMP3	0.516166666666667
GLTSCR2	0.996125
NPW	-1.7625
LLGL2	0.7964
PPM1K	-2.0615
C20orf177	0.645
KIR2DL4	0.3909
NFKB2	-0.0805
C21orf122	-2.22433333333333
HESX1	-0.91575
GPR114	1.7325
SLC25A35	-0.526666666666667
GNAT1	-0.43375
ORAI3	0.0115
FAM76B	-0.8095
TMEM99	-0.1886
TRIM29	2.0497
CDS1	3.02825
RHEB	0.5886
C4orf27	-1.681
RAB3A	-0.3095
OTUD6B	-0.34725
GPD1	1.92125
CDH15	-1.6475
NPM1	-0.146357142857143
TMEM117	0.97875
PRPS2	1.25025
GCK	-0.0585
ADRA2A	0.511166666666667
TSPYL4	-0.576333333333333
TASP1	0.0145
WDR19	-0.16275
C10orf38	1.9915
PDE4C	-0.564666666666667
FYB	-1.76954545454545
C1orf55	0.407166666666667
PPFIA3	0.022
RAD18	-0.05275
C12orf44	-1.0485
CRYBA4	0.485
HVCN1	-1.09875
TAF10	-0.5125
C16orf48	-0.947333333333333
DEPDC5	1.29
LTBP1	-2.213
MAPRE1	0.656375
FGF8	0.617
C3orf52	1.49
