Hybridization REF	TCGA-07-0249-20A-01R-0905-07
RELL1	0.97475
ESPNL	2.658
KLHL21	0.759875
PI15	0.4305
C2orf61	-0.376
LOC407835	0.410166666666667
RER1	0.617416666666667
ELAVL2	0.831
MGC26718	-2.63275
KLF2	0.967
TNFAIP8L3	2.54866666666667
TFE3	1.3025
C11orf17	0.2205
15E1.2	0.09175
SNRPC	-1.38125
DLGAP1	1.6875
PGLYRP1	0.3015
OVCH2	0.151
IRF7	0.1097
SET	-0.509
NAB2	0.166166666666667
LRP5L	-1.4805
FAM120A	0.9183125
ASCL2	-3.09116666666667
SHH	-0.257
ATP5H	0.677833333333333
THPO	-1.3885
TYRP1	-4.5855
HIST1H3E	-0.9585
EIF2S1	0.612277777777778
TNFRSF17	-3.0185
TARSL2	0.98375
NKX2-8	-0.01675
C1orf115	-3.5725
LOC56964	0.9915
KIAA0841	-0.05625
ISCU	0.5945
TTMA	0.915
ZNF414	-0.055
LOC441150	-0.15725
RAB15	-2.1965
HBP1	0.538666666666667
TNNT2	-1.71983333333333
CECR5	-0.62025
PHGDH	-0.370125
JRK	-0.4975
XPO4	-1.20375
FAM131C	0.6335
ARHGAP25	-2.50133333333333
CA9	2.47077777777778
GPR62	0.744666666666667
TLX1	-0.2425
GPS1	-0.348
OR2M2	0.419
BDP1	-0.693785714285714
FAM70B	1.15175
RPS29	-1.14075
MKLN1	0.7694
TSPAN19	1.09425
SLC29A3	0.8701
LGALS4	-0.7235
USH2A	0.0726666666666667
NF1	0.611
APOBEC3A	0.468
IMPAD1	1.33116666666667
OLR1	-1.14016666666667
NRAP	-0.0415
HCFC1R1	0.6155
TAOK2	-0.0763333333333334
MCM10	-0.666
MAP4K3	0.73075
CBS	-2.855375
CLK3	0.0169
PCDHGA5	0.2555
ELF4	0.51775
FAM71A	0.26875
C11orf49	0.626
CLIP2	1.6455
BTBD9	0.4591
ZNF524	1.031
KDELR1	-0.0548333333333333
ZNF509	0.5795
NCSTN	0.396
ZNF533	-0.482571428571429
PARP4	-0.154
GALNT9	3.65766666666667
NPY	-3.031
BEGAIN	0.8585
TMEM77	1.11066666666667
FOXRED1	-1.4015
SLC16A2	2.20483333333333
SLC35B1	-0.13
GK5	0.313583333333333
SDCCAG10	0.1045
C4orf20	0.8875
SLC9A2	-2.2395
ADD1	0.237928571428572
TAL2	-1.03516666666667
ACLY	1.411125
DNAJC1	0.6345
SOST	-1.47225
USP43	-3.413
CYP4F12	-2.40675
FKBP5	-1.96525
CHCHD5	0.5027
NUDT22	0.9245
CCDC85B	0.7485
OR51G2	0.8955
STRN3	-0.203928571428571
TMOD2	0.413
FLI1	-5.2915
MAB21L2	0.0236666666666667
DGKQ	0.62575
VPRBP	0.1545
SCNN1B	-1.423
ECHDC3	-3.245
TMEM106C	-0.04925
CSNK2A2	0.4375
RPL39	-0.3924
HERC3	0.4758
ZBTB47	0.871166666666667
ZNF681	-3.61425
PAGE2	-2.664
CLIC5	-0.147714285714286
RABAC1	2.094
ZFHX2	-2.175
YPEL1	-1.39766666666667
KIAA0776	0.974
NR1D2	1.409
DNAJC4	-0.00287499999999999
NPNT	-2.7731
ZNF677	-0.7175
ZNF536	0.15
MEF2B	0.3465
PTPN4	0.29325
CTCFL	-5.0555
STX5	0.537
CD72	2.54375
VEGFA	1.97794736842105
XRCC1	-0.3846
MAS1L	0.640166666666667
ELL	0.2229
SETBP1	0.67075
CDH11	-1.93633333333333
NDC80	0.278538461538462
DMBX1	-1.5685
NRSN1	0.145
BAT2D1	-0.979625
CDS2	-1.04283333333333
C1orf212	-0.0263333333333333
SENP3	-0.2355
IL1F9	3.5635
EEF2K	-0.216375
COG8	-0.7105
CEP72	-0.77075
OR1L8	0.209
MUS81	-0.39525
PHYH	1.123
GGT6	-0.666333333333333
C22orf23	1.79208333333333
C13orf33	-0.528125
MAPK8IP2	-0.57075
NELL2	-3.62275
POU3F2	-4.19966666666667
ALPK1	1.824125
MRPS18C	-0.1055
RPLP2	0.108375
FGF22	0.1125
SPNS1	-0.2495
ZFP1	0.23125
IL1RAPL1	-1.08625
PCSK9	-3.37
NKX2-1	-0.420923076923077
C6orf189	-2.74825
SP4	0.0795
SLC11A1	0.5563
C21orf25	2.04883333333333
ICAM2	-3.052375
SH3GL1	1.75
GSK3B	0.223666666666667
RALB	1.177
PDXP	-0.776833333333333
GNGT1	0.121125
KIR2DL1	0.619
TNFAIP3	0.717
C6orf32	-2.0373
CBLN2	-0.82375
PANK3	-0.63575
TAAR9	0.2355
WDR82	0.068
APOM	-3.563625
TRIP10	1.122
SPATA16	0.319166666666667
C1orf135	-1.13
USP51	0.2465
TESK1	1.24
C11orf64	-0.1715
ZNF611	-4.003
PDE6G	0.384666666666667
HLA-DQA1	3.630125
GCLC	0.03775
SEC61A1	0.739571428571429
TWSG1	1.71216666666667
ZMYND10	1.4195
CTDP1	-0.67225
ADAMTS6	2.0015
SLIT1	-1.81975
KRT86	-1.4865
KIAA0574	-1.14625
GTPBP2	0.3417
PQLC3	1.40075
PRRX2	-3.43266666666667
C15orf44	-0.0466666666666667
MKKS	-0.7525
C11orf10	0.27
GPR110	-0.724875
CD109	0.520166666666667
ADCY1	-0.386666666666667
RHBG	-3.6585
TP53I3	-0.335125
SLC22A3	-2.0152
UCP2	-2.31475
FOXG1	3.1975
OR2AG1	0.4665
TRIM24	-0.53225
PROC	-4.288125
TAAR6	0.37975
AMTN	-1.665
C10orf47	-5.01033333333333
DEPDC1	0.975
FLJ45557	5.645
ZDHHC17	-1.107375
KIAA1429	0.230166666666667
KCNH1	0.15825
VNN3	1.936875
PSMAL	-1.894
PPARD	0.18675
HFM1	-1.641
YBX1	-0.223666666666667
ZNF695	-4.867
SCTR	0.562666666666667
DCDC1	0.662
VPS26B	-0.469
MTF2	-2.86283333333333
ATP6V1F	1.35
CCDC94	-1.201
PERF15	0.163
CCL11	0.3445
LMO7	1.278625
DCST1	0.0135
ADRBK1	0.55825
CDRT4	-0.940625
ZNF84	-2.25125
HOXD8	2.959
STARD8	1.22566666666667
FOXP2	0.265125
CCDC103	0.8375
POLR3A	0.3838
GSC	-3.613
ZNF114	-3.89516666666667
HTR7P	0.542
LALBA	0.3935
RMND5A	-1.514
PSCD2	-1.0505
ZNF409	-0.692
KRTAP1-3	0.196166666666667
MAF1	-0.53525
LOC201725	0.318833333333333
NRN1	0.841125
SPAG5	-0.371833333333333
DNAH7	1.28883333333333
FLJ43860	0.0125
BRCA2	0.22975
ACADM	-0.638625
CXXC6	-4.602
RAGE	1.333875
CHMP2A	0.77325
FAM8A1	-0.3256
GPR21	0.2825
SLC12A3	-3.16766666666667
FVT1	0.885642857142857
ZDHHC7	-0.098
FLJ44048	-0.14125
SLC44A3	0.177666666666667
SDSL	0.456666666666667
MMP8	-1.29675
PLA2G12B	-3.65833333333333
ACY1	-0.75125
MT1E	3.09733333333333
OR4K15	0.7525
TECTB	-0.005
GPR20	-0.523125
IRAK2	1.24675
RFPL3	-0.489
MYO9A	0.35075
NARG1L	-0.15425
BLMH	-0.74625
CCDC3	-2.8165
C9orf21	-0.724333333333333
KIAA0513	0.0336666666666667
MIER2	0.08
PNMA2	1.25958333333333
SH3BP2	0.3167
ANXA10	4.245
RTN2	-0.360166666666667
TFB1M	0.288
PRPH2	1.0735
C14orf133	0.40775
GOLGB1	0.183333333333333
IRX4	-1.924375
NFKBIL1	-0.987
C10orf62	-0.15125
APBB3	-1.01775
RPS10	-0.5613
LOC728378	-1.94075
TLE3	-0.234611111111111
PSMB7	0.5585
MESDC1	-0.6755
SLC6A1	0.241666666666667
OCLN	-2.10333333333333
PTTG3	0.258
NAGLU	0.101
SERTAD4	-4.509875
SPRY1	-2.1685
FLJ10781	-2.27341666666667
MYSM1	-0.56225
TRIM4	0.231642857142857
SH3YL1	0.292875
TREM2	-1.83216666666667
SERPINI1	0.52025
HDHD3	-1.478625
TMEM38A	0.02475
EID2B	-0.1145
TDRD3	-1.1055
SEDLP	1.22475
THSD7A	0.988
NDST3	-2.21375
KLHL15	-0.110333333333333
DHRS12	1.4525
FBXO9	-0.464285714285714
TNPO1	0.172083333333333
MRPL13	-0.252833333333333
SNX5	-2.1545
METTL6	0.47575
SOD1	0.21875
CHML	-0.782333333333333
PACS1	0.295125
SIRT5	-1.1883
CAPN2	2.43433333333333
FXYD5	1.56616666666667
TWISTNB	-0.023125
LRFN1	0.304166666666667
UBE1L	1.421125
UBE1C	0.45875
OR51B2	-0.0215
OR4D11	0.208
C15orf2	-0.289
NR4A1	-1.14383333333333
LOC339047	-2.14475
TRIM17	-1.389875
ATP5G3	0.483714285714286
RPL15	-0.209
ADAMTS8	-1.23175
HOXC4	0.107
C14orf37	3.347
CEACAM5	-2.87575
MYT1L	-0.465666666666667
RASA2	0.832375
OSBPL7	-0.573
STAG1	0.297
GIMAP4	-0.4415
FUT3	-1.9025
PIF1	-1.467
LPIN2	0.9046
SH3PX3	0.71475
PDP2	0.802
PAPD1	-0.2725
ERP27	-3.622
APOOL	0.1998
DIABLO	0.20525
TRHR	0.54925
ARMC9	0.382875
RNF152	2.26625
SLITRK3	0.449666666666667
ZNF211	-0.6408
PFDN1	1.1495
RGS11	-1.225
HS6ST1	-0.8297
AKR1D1	-1.27025
TNP2	0.212666666666667
STK31	-0.6895
EML4	-0.990833333333333
SGTA	-0.309666666666667
HIST1H2BI	-1.80016666666667
PSMD6	-0.997666666666667
KIAA1257	-1.851
C18orf55	0.614
FLJ20273	-0.414375
RPL28	0.0115
EPYC	0.477875
NOX3	2.952
ELAC1	-0.0025
METT11D1	-1.65
BIN2	-2.809
NACA2	-0.16425
CCDC17	-1.27725
HM13	-0.7039
UBOX5	-1.0825
UBE2O	-0.561625
UBL5	0.50175
APOLD1	0.903
C9orf31	0.23825
TNFSF8	0.097
ARHGAP29	-0.519625
PROKR2	0.2925
PDE5A	0.261833333333333
C6orf12	-0.81
TOM1L1	-0.545
WHDC1	0.37625
FOXI1	-0.00950000000000001
RAB4A	-1.1996
TMEM39B	0.024
ATPBD1C	0.34975
FARSA	-0.689
PLEKHG5	0.84025
CMAS	0.609833333333333
OR7E24	-0.731
SLC30A1	-0.67
CDC42EP5	0.177166666666667
PLAC1	-0.42675
KLHL18	-0.0705833333333333
LBA1	-1.1214
TAZ	-1.56525
CRIP2	-0.488375
BTBD11	1.13383333333333
C16orf72	0.69925
DIO2	-0.6913
LRRCC1	-0.844833333333333
CCDC136	1.954
PRX	0.042375
RBM5	-1.0158
TMEM85	0.918
TUBGCP4	-0.627
APLN	3.8655
CDK7	0.146166666666667
SSR2	-0.24675
CRELD1	0.58975
C19orf46	-2.61975
GAL3ST4	-0.031
KBTBD10	-0.83625
IL28A	0.4825
WDR27	-1.116
MCM2	-1.63733333333333
SOX14	-0.277
FLJ39743	0.216
KIAA0922	-1.4855
HIPK4	-1.12
FLJ25758	0.5325
C16orf57	0.440083333333333
PDZD2	-2.87125
MCC	2.376125
HHLA3	1.6346
ID2	-0.12775
C20orf23	0.4645
ZNF688	0.8195
APOC2	-3.73016666666667
LOC440093	-0.56425
FAM50B	0.968166666666667
PWP1	-1.082
DNAH10	4.97
HIST1H2BA	0.374
GPR56	1.5525
METAP2	-1.43275
PAN3	-0.669166666666667
STXBP4	-0.33875
PDHX	0.011
MTA1	-0.289333333333333
ZBED4	-0.4565
ZNF720	-0.04375
CDK2	-0.336375
RHOJ	-3.058625
CDC37	-0.581333333333333
ZER1	0.4065
GRK4	-0.054
PRPH	0.58925
POLR2A	0.173375
OGFOD1	-0.3255
NOL5A	-2.2615
PHEX	2.3955
FLJ16478	0.4445
C20orf117	-0.786
CAMTA2	1.19275
C11orf74	1.206
DDX17	-0.31475
C5orf27	0.63925
PLEKHA2	0.1819
PDE4DIP	1.8519
SCN7A	0.20325
ZNF559	-1.026
CXCL10	-0.933
ZMYM4	-0.34
STK32B	-2.00786666666667
KIAA0888	-3.0049
TACR3	0.45
CKAP2L	2.13425
KIF1A	-1.87483333333333
RSPRY1	1.123
VCAN	-0.391
CYP27C1	-0.2735
SYDE1	0.330833333333333
MED12L	-1.175
ZDHHC21	0.215375
NHS	1.4625
TM9SF3	0.588666666666667
DDHD1	-0.397375
MAFG	0.21825
BICD2	0.8443
C14orf119	-0.615333333333333
C14orf43	0.171642857142857
CDH7	0.952
ALKBH5	0.993785714285714
JUP	-3.256875
TMEM41A	-0.201
MAMDC4	-1.56166666666667
CBX3	-0.4695
LRRC18	0.12175
RBMXL2	0.599
PLA2G4D	0.846
FGF13	1.439
KIF3A	0.557333333333333
PDIA6	-0.67175
DCXR	-0.664
CASKIN2	-0.5315
EHD1	1.84566666666667
MARCKSL1	-2.3975
ZNF496	-1.28766666666667
SCAF1	0.243833333333333
KCTD8	0.034
TRAF3IP3	-3.06257142857143
LSR	-1.092
CXorf1	-0.106833333333333
C14orf112	0.478833333333333
EIF2B1	0.0095
OMP	0.3395
GSTZ1	0.318
LOC92017	1.46
ISLR2	-0.1325
C12orf36	0.5425
GATA2	-2.47266666666667
GABRA5	-2.619
CELSR2	-1.95464285714286
STAM2	1.9305
TNAP	0.063
PTPMT1	-0.200333333333333
GRP	-0.1565
SV2A	1.738
MAGEA12	-3.817
CACNG1	-1.962
C18orf19	0.8615
GSG1	2.786
PTPRJ	-0.134357142857143
FRMPD1	-0.0455
ZNF668	-0.41725
PLEKHJ1	-0.63875
ADAT1	-0.4736
TMEM50A	1.5431
UCN3	0.2215
HOOK1	-4.622625
IL17B	1.794
MLKL	-0.131833333333333
TTC14	-0.755333333333333
KLHL5	2.085375
CRYL1	0.286666666666667
FOXH1	0.1425
NFYB	-0.736125
PPM1G	-0.6545
GOLGA2LY1	-1.7885
NMT1	-0.079625
HADHA	0.0873
CHSY-2	2.213
PLEKHF1	0.953857142857143
SAGE1	-0.9845
MUSTN1	-0.2405
SUHW4	0.4115
TFEB	-0.0725
ZFYVE27	0.42325
ATG12	0.622
BMI1	0.796714285714286
ZIM3	-0.04425
MYH4	-0.47025
MASP1	-0.885833333333333
KIAA0984	-1.25325
RPAP2	-0.649
ASB5	1.34075
BOLA3	0.0445
MIA3	0.511166666666667
KRT35	0.257
KIR3DL3	-1.5075
MRPL51	0.082
SEMA3F	-1.97033333333333
NDUFB2	0.811333333333333
LOC253012	-1.01375
FAM46C	-2.1224
G6PC	-2.142875
CSAG3A	-4.682
PREX1	1.861
SLC25A45	-0.522
MAPKBP1	0.5791
CPE	-0.8361
GNB1	0.286625
CXCR6	0.3285
TRIM46	0.83825
C16orf3	-0.312333333333333
HPSE	2.426375
TIGD3	-1.287
SPG3A	2.10875
LCAT	-0.946833333333333
ST6GAL1	-3.43022222222222
POMC	-2.30775
FLJ36031	0.920333333333333
NSMAF	1.33483333333333
SKIL	0.354
ADSS	0.107333333333333
HMGCS1	0.0019
POLR3F	-0.4675
RAB10	0.591125
ZNF277P	-0.39725
ZBTB7B	0.02675
DHRS1	-0.899875
ABCC13	0.081
CNOT3	0.079
NFKBIA	1.27525
GAK	-0.557333333333333
SFT2D2	0.204333333333333
HOXA6	0.214
CRTC1	0.260375
LY6D	0.407
C20orf72	-1.27266666666667
CPT1A	0.07175
LMO1	0.499
EIF3I	0.13125
PRB4	0.09175
MCM3APAS	-1.673875
C20orf132	-0.6209
FOXF2	-6.331
S100A12	-0.59875
MLH1	-0.001
ACTN1	1.0884
MRPL36	-0.0611666666666667
C20orf106	-0.155
FBXO6	-0.8115
MKS1	-0.453666666666667
CX3CR1	-5.18775
PDE1B	-0.5255
PLP1	-4.011
KISS1	0.0913333333333333
C14orf2	0.156666666666667
TBC1D3P2	-0.9555
COMMD6	1.6682
ANKRD7	1.0295
PTCHD1	-2.53471428571429
NARS2	-2.1115
DOCK7	0.4525
FAM127B	1.28675
LOC390243	-0.323
N6AMT2	0.0075
ZNF391	-0.678
DNAJB14	0.522333333333333
WRB	1.526625
BPI	-0.349583333333333
TTC4	-0.2045
FAM10A5	0.74375
GOT1L1	0.0614444444444444
MAGED1	1.4495
RESP18	0.284
WFDC6	0.682
MT2A	3.2745
C11orf56	0.19875
KIAA1432	0.7295
ROR1	-3.661
HSD17B14	2.33883333333333
ZFAND2B	0.708375
SAMD4B	0.89075
HEXA	-1.114625
HNRNPU	-0.403
USP39	-0.28475
NRD1	0.10875
R3HDML	-0.23875
FLT4	-0.02
OMG	0.0165
OR52N4	0.7645
LOC399818	-0.50325
ELA2	-2.1435
VENTXP1	0.277
RFC5	0.154
OR52L1	0.026
PAX5	0.356
FBXO2	-1.2835
GMEB1	-0.0725
AKT3	1.3915
CRB1	-0.570166666666667
CTTN	0.389666666666667
UTP15	0.419333333333333
HSBP1	0.714583333333333
PHF11	1.23575
NDEL1	1.13233333333333
USP8	-0.0085
BAIAP2	0.359625
SI	0.494833333333333
ARSJ	3.08383333333333
BAAT	-2.33075
KCNS3	2.47183333333333
LOC126147	0.0838333333333334
TMEM37	-3.44025
C1orf162	-0.450833333333333
MBD1	-0.113
ITGAL	-2.22116666666667
WDR73	-0.960833333333333
GKN2	0.286833333333333
ARFGAP1	-0.195625
SLC5A8	-0.5318
ZBTB40	-0.2579
CYP4B1	-3.332
LYPLAL1	0.262
CHST3	0.13325
MAP3K9	0.5275
BTAF1	-1.01933333333333
TFAP2E	-0.3255
RBM35B	-4.374
LOC441251	-0.453666666666667
ANKRD25	-0.411777777777778
UQCRC2	0.1415
MAEA	0.11725
HYAL1	-2.6528
RNPEPL1	-0.646
CPSF2	0.15025
PSD3	1.6358
ABCA13	1.99
AGR2	-5.14975
GBX1	-0.6835
HDLBP	1.16528571428571
ACY3	-0.75175
HECW1	0.85925
ZNF519	-0.7575
HOPX	2.888
ZNF304	0.713125
OR12D3	0.235
FKSG43	-0.272
METTL1	-0.133375
MFSD3	-0.238
PSPH	-1.13225
CLCA3	2.4525
DARS2	-1.59866666666667
CDC25A	-1.038
BAIAP2L1	-3.4745
B3GNT5	1.58775
USP29	-0.05525
ARHGEF10L	0.4217
ATOX1	0.880625
ADAM30	0.132
DNASE1	-1.1905
STT3A	-0.538166666666667
RAB6IP1	1.08675
PTN	3.6785
C1orf106	-2.97
HECA	-0.5275
RNF122	-0.58475
SLC22A18AS	-1.07916666666667
GNG8	0.868
ELP4	0.04225
FAM65A	0.7235
RPL10A	-0.760666666666667
IRS4	-0.374
MACF1	0.9505
SEC24D	1.465
LOC374395	0.7595
TGFB2	1.41925
MDFIC	1.628
CHRNE	0.634666666666667
PCMTD2	-1.2735
ATP6V0D1	0.438333333333333
MTA2	-0.00849999999999999
LZTR1	-1.12416666666667
RAP1A	0.713166666666667
AXIN1	-2.1085
POLR1C	-1.54325
TRIO	1.85466666666667
PLXNA4A	-0.730833333333333
C5orf33	-0.199
DEPDC1B	-0.161
ZNF473	-0.231833333333333
MTM1	0.31975
GPR107	0.538166666666667
CSNK1A1L	0.818833333333333
FLJ14154	-1.57575
NLRC4	1.238
ENPP4	1.81816666666667
PADI3	3.16
RNF170	0.92875
CG018	-1.6145
C16orf7	0.1075
KCNE1	-1.2145
NRM	-1.2985
SLC37A3	0.256642857142857
TPD52L2	-0.137166666666667
UNC5B	2.40775
C12orf12	0.284
SDHB	0.217
CLRN1	0.202
NUDT10	-4.2895
UGT3A1	0.280285714285714
FBXW8	0.113375
RHOF	-1.2155
PTPLAD1	-0.159375
MYO3B	1.114
DERA	0.53775
TPP2	0.0965
C19orf53	0.389166666666667
GINS3	0.033125
ST6GALNAC5	0.8915
CHSY1	-0.147
MGC15705	-0.7935
GPR83	0.4646
EXT2	0.77575
DOLK	0.5215
TUBAL3	0.7855
ACVRL1	0.0937
ABL2	-0.4935
C14orf156	-0.614333333333333
PTPRZ1	-4.364375
DIP2C	0.519
LAMP1	0.433625
RXRA	-1.0092
MAP3K5	0.39
ALKBH1	0.673
PDLIM7	0.754625
ARL14	-0.152
SNIP1	0.3115
TIMP3	1.25058333333333
RGS3	1.36683333333333
SPAG16	1.1425
ABHD4	-0.8195
ARHGEF12	-0.09225
GLUD2	-0.286
RAC2	3.1475
UAP1L1	0.032
SLC18A3	0.242
YOD1	-1.01416666666667
RALY	-0.51725
HMOX2	-0.748
DGKH	-0.03125
DBNDD2	-0.961833333333333
YIPF4	0.44
THAP10	1.31475
ZNF513	-0.11625
HAGHL	-0.5525
ITGB4	-2.73366666666667
CCDC141	-1.1045
YTHDF3	0.77175
C5orf28	0.23025
RPL7L1	-1.19775
TMEM30B	-1.12264285714286
ANKRD35	3.6515
DUOXA2	-0.0115
TBC1D5	0.242625
DFNB59	-0.4545
HRH4	0.36225
MYO6	-0.8794
DNAJA4	-4.951125
RBM24	-1.44375
CEACAM20	0.791
RBM23	-1.13314285714286
NGFB	1.7455
C1orf63	-0.7179
KRTAP7-1	0.032
PERLD1	-0.58925
NPB	0.271
C17orf59	-0.2371
HSPBAP1	0.453
SLC15A4	0.899625
PRTFDC1	1.34725
OSMR	0.885214285714286
CYSLTR2	-0.8255
C19orf25	-0.7059
KIAA1797	-2.0385
NLRP6	-0.114
FAM105B	-0.1845
SCRN2	0.543166666666667
LRRC58	0.2739
RNF17	0.576875
NEIL3	0.118
FAM137A	-0.7125
SKP2	-0.78225
PARVA	1.16491666666667
PKLR	-2.0645
RNF34	-0.341625
A3GALT2	0.17475
C12orf50	1.45366666666667
SUNC1	1.724
FAM102B	0.0523333333333333
CCT2	-0.571
LRRC37A2	-0.8855
ARF4	1.281
SIKE	0.685375
C8orf48	3.79233333333333
MBTPS1	-0.600785714285714
GPSN2	0.0415
NCF2	-0.24225
SLC12A6	0.737666666666667
MRPL48	-0.82675
HMGN3	-3.06966666666667
LRRC62	-0.903
PAX9	-1.247875
FAM55A	0.2405
C20orf42	-0.610666666666667
SCML2	-0.8835
BCL9	0.372
FAM40A	-0.2905
C9orf41	0.852166666666667
ZNF774	1.032
LETM1	-0.257
PLXNB1	-2.62516666666667
NIPSNAP1	-0.028375
USP10	-0.67625
F9	0.00375
LIPE	1.485
CNGB3	-0.6655
C12orf52	-0.2555
PI4K2A	0.83525
MED8	0.616125
STAT4	1.3817
FGD4	-4.6065
RNF145	0.4755
WDR32	0.6961
CLDN2	0.462166666666667
TCEAL8	1.18625
ZMYND8	0.0956000000000001
PDXK	0.71740625
GATAD2A	-0.0595
PTGES3	-0.632
CCM2	-0.01925
TAP1	-0.349375
ZNF670	-1.54725
ETS2	0.160714285714286
C6orf166	1.17466666666667
PRMT2	0.735071428571428
OR4B1	0.3725
INTS8	-0.4425
CCDC102A	0.29625
CCDC83	-2.65616666666667
ITGA1	-0.9694
EPHA5	1.0876
FAM24B	0.3715
TSGA10	1.8115
HAL	-1.99033333333333
MYOT	0.1465
SPACA3	4.2265
BCL2L2	-0.208166666666667
CUGBP2	-3.98016666666667
CCNB3	1.53525
RNF113B	0.34475
MERTK	-4.45225
BAG1	-2.64625
VPS36	-1.0945
ORMDL3	-0.6879
C1orf190	1.541
ZNF625	-1.1255
CORO2B	2.145
ALOX15	-0.3995
CST1	-0.461
NUPR1	1.30916666666667
CCL7	4.241
SMCR5	-3.399
DSC2	-1.555
RBMS2	0.31475
GRIK4	0.2405
TRIM65	0.5311
TMPRSS6	-0.757571428571429
TP53INP2	1.27325
GLB1L	-0.445833333333333
LOC388284	0.704666666666667
PUS1	-1.19335714285714
BCL9L	-1.029
OLFM1	-2.98316666666667
RET	-3.176875
MASTL	0.115833333333333
ALX3	0.32575
IL1RL1	1.573
ZNF765	-2.206
C14orf138	-1.23325
SNX10	-6.20033333333333
TAC4	0.294
C1orf64	-3.489375
POGK	-0.88
MAPK9	0.63125
ZNF366	0.618666666666667
C8orf79	-1.1309
CLDN7	-1.790125
OR5AT1	0.13
TRIM37	-0.98575
LRRC25	-0.893
GRHL2	-3.4724
TEKT3	0.00125000000000001
LASS5	0.0658333333333333
ABCC4	1.06091666666667
DLG3	-0.98625
VGLL1	-0.453625
ZFP36L2	-1.31616666666667
MFRP	0.815833333333333
KIAA1799	1.0715
FLJ44379	-0.1845
PCNX	0.62525
ANXA9	-2.0755
CYP4V2	0.8201
PIK3C2A	0.573
SRR	1.6315
NOL3	0.0415
IFITM2	-1.485
ARNTL2	1.55275
ZNF595	-5.22475
NLRP13	-0.6625
ASPH	2.511625
CPA2	0.905
PVRIG	-3.39633333333333
LEPR	1.18183333333333
C16orf42	-0.1095
SH3BGRL	0.48225
FAM77D	1.30866666666667
FNDC7	0.1665
C9orf6	0.459333333333333
NOTCH2NL	0.772833333333333
PGBD1	-0.133
SYNGR2	-0.943666666666667
PITPNA	-0.112125
PRPF4B	-1.7722
SLC43A3	0.650428571428571
NRBP1	0.24175
SLC25A22	0.305
ILK	1.091375
SLC22A8	0.574333333333333
MRPS7	-0.507625
PITX2	1.22325
FABP3	1.34175
OR1L1	0.221
LOC728215	3.355875
BLID	1.33
KIAA1217	2.39111764705882
TFPT	0.515
AP4B1	0.7245
VBP1	-0.273
OR1K1	0.725
MORC3	-0.022
BHMT2	3.3115
C3orf10	0.791875
FZD7	-0.409333333333333
WFDC10A	0.283
PMS2CL	-0.6505
CCDC32	0.7995
FA2H	-5.7335
ALG13	-0.01
TTLL7	0.8291
SPOCK3	0.634
SLC13A2	0.239
AIM1	1.83375
GPRC6A	0.59
EGR2	5.44275
MED11	-0.13475
WWC1	-0.659
SH3GL3	-3.9195
RIF1	-0.643642857142857
PRLH	0.2035
VLDLR	0.8765
DBT	0.832
C21orf63	2.65275
CGGBP1	0.47875
KRTAP12-2	-0.023
TADA3L	0.7295
ZBTB16	-1.60075
PDGFB	-1.76675
RFX1	0.8375
UQCRB	-0.1874
LOC133874	-0.344
HPS3	-1.37
LGALS3BP	0.596
DKFZP564O0823	1.541
MRFAP1L1	-0.28925
HOXA10	-3.0985
NGB	0.3365
KIF21A	-0.317538461538462
IFLTD1	0.391
LZTS1	-4.611
ARHGEF3	1.13825
RHBDL3	0.413
CSNK1G2	0.148416666666667
ChGn	0.800375
KIAA1244	0.154333333333333
GABRB2	0.012
MGC72080	-0.1745
CD27	0.44475
EGLN1	0.1638
PEX13	-0.17275
RWDD3	-0.91625
RNF12	-0.3765
GRIN2B	0.189
ADAMTS14	-0.815375
DYDC2	3.093
ATP6AP1	-0.4089
NR1H2	0.114333333333333
PDK2	-0.108
C3orf17	0.081
SLC38A2	0.249928571428571
SLC25A29	-1.80133333333333
C15orf29	1.1195
ADAM9	1.13958333333333
TMUB2	0.22925
GPR176	1.6185
AGK	0.1915
MCCD1	0.07175
NDUFA4	0.09925
TMEM146	0.612
DUSP1	2.134125
UNQ6975	0.1685
EMX2OS	0.37025
INSM2	0.018
LUZP4	0.95975
SETD6	-1.44575
P2RY2	-4.23175
SLC45A2	-2.1025
RABGAP1	0.0658333333333333
UBXD5	-0.362375
GPRC5A	-1.0626
PAK3	0.7135
LOC63920	0.5515
TGFBR1	1.6835
KRTAP6-3	0.82525
SFMBT2	-0.4935
CDC42	1.1435
C11orf35	-0.352
TTLL2	-0.05375
UACA	0.386666666666667
CD97	0.321
SETD5	-0.562875
NINJ2	-2.905
PTER	-0.663833333333333
POMGNT1	1.098
KRTAP4-2	0.8775
ECGF1	-0.358375
HRB	0.751181818181818
ATP1B2	-0.1475
LOC400506	-1.18875
COL4A3BP	0.27275
C6orf97	-2.82375
GRHPR	-0.20425
TAS2R1	0.506
SEMA7A	2.774
EDF1	0.02225
ODF2L	-0.2481
PCID2	0.341166666666667
GTF2H4	-1.09366666666667
ZCCHC3	-1.80575
CGB2	0.372833333333333
NEUROD1	-0.06325
C20orf75	-0.6605
RP5-1054A22.3	1.03216666666667
IFNA5	0.197
ZNF134	-0.143833333333333
MGC119295	-1.3337
ZSWIM6	0.570625
SMEK1	0.1145
PCGF2	0.79625
C1orf102	2.499
CYP2A13	0.711
KCNH6	-0.9998
MDM1	0.4515
