Hybridization REF	TCGA-07-0249-20A-01R-0826-07
ZNF488	-1.799
RNMTL1	0.15725
SART3	-0.465666666666667
CAPN10	-0.791928571428571
CCR5	0.181166666666667
APOA1BP	-0.3565
NDUFS5	-0.06
PDLIM3	-1.3188
VPS24	0.0977
SCN8A	0.436375
C1orf67	-6.82383333333333
MRCL3	1.802
TMEM145	-2.5625
KCTD16	4.0245
RNF149	-0.638
FDXR	-0.07775
CDCP1	0.262833333333333
PAX3	1.5631
LASS4	-2.7185
HSD17B8	-2.2705
YAP1	-0.123375
NNT	-1.44325
SC5DL	-1.1125
DKFZp566H0824	-2.83
KSR2	-0.428833333333333
RAD21	0.0620666666666667
ST8SIA2	0.37125
L3MBTL3	-0.61275
SNRPB	-2.0795
MGC14425	0.395
MIF	1.246875
TAPT1	1.314875
IRF8	-1.7923
PRO0132	-0.528
HERV-FRD	-0.233
ACD	0.0188333333333333
BCL3	1.3305
SPATA13	0.11125
MRLC2	0.522
F2RL3	-0.177875
CFHR3	1.143
DUSP15	1.05033333333333
TMEM46	-4.42716666666667
SF3B4	-0.711833333333333
MAP7D3	0.647
STELLAR	-0.3585
SEMA5A	1.4104
H2BFS	-1.78
LRRC28	0.369333333333333
MORN2	1.426
XYLB	-1.238875
WDR21C	0.5125
HIATL1	1.125875
ADAMTS10	1.10266666666667
WDR55	0.56575
MFSD5	0.263
OR4N2	0.8095
DUSP16	0.0695555555555556
NLGN4Y	-0.5686
INHBC	0.328083333333333
NUMA1	-1.577
DEFB123	0.794
GIPC1	0.2685
MGC27348	-1.2235
FLJ33590	0.459
FZD1	1.2928
MKL1	-0.250833333333333
SAA2	0.43275
C1orf94	4.8495
C7orf28B	-0.371
TMEM185A	0.7197
ZZZ3	0.0795
C16orf5	-3.36266666666667
GALNAC4S-6ST	-5.245
C1orf186	-1.23775
IGFBP4	-0.416666666666667
NDUFA10	-0.763166666666667
CLIC2	-2.652
RNF13	0.049
GPR103	-2.58625
CD69	-8.30625
MYOZ1	-0.407
IFNB1	-0.8485
CLNS1A	-2.086
CXorf45	-1.08975
ZXDB	0.3345
FUNDC2	-0.32225
GPA33	-1.442875
C9orf70	1.736
SLC2A9	-2.369
LOC126520	-0.461
MAGEB1	-1.72425
LCE2A	0.4215
C18orf34	4.8435
FMNL2	0.345125
KRT85	0.824
CRYGA	0.563
GEM	3.316
THAP6	1.3252
ALKBH3	0.452166666666667
TM6SF2	-0.76125
C20orf82	1.228
RANBP2	-0.231333333333333
LIG3	-0.6656
RETSAT	0.122625
OR8S1	-0.0205
CAST	0.39275
TGFBI	4.4112
C15orf37	0.109
PGM3	0.074
SLC4A11	-2.658875
FAM123C	-0.120666666666667
TAOK1	1.3035
CISH	-2.515875
OGDHL	-3.72075
SPINT2	-4.00883333333333
ZNF33A	-0.323
CLDN18	0.648333333333333
RNF128	1.374375
CCDC71	0.25625
RASSF6	-0.3775
HSPG2	-0.1285
ATP6V0E1	1.968
ABHD6	1.8125
CD274	3.59
GCNT1	2.08325
NT5C1A	0.393166666666667
TM4SF5	-4.14875
C21orf58	-0.300166666666667
SUCLA2	-0.64525
RFTN2	4.52875
SCNM1	-0.102375
SLC9A10	0.035
FUNDC1	0.6535
SLC35F4	1.01975
AMD1	0.20325
COL6A6	-0.50475
OR4K2	0.761
TRIB2	-1.108
LOC91461	-2.141
GHSR	0.5245
ATP8B1	-1.932125
C1orf78	1.8095
RNF183	-2.26216666666667
STX4	0.8666
TPPP2	-0.938125
MYBPHL	-2.1655
TXNDC6	0.0454
C9orf47	0.837
FAM137B	-0.5405
FANCB	-0.3805
C11orf9	-1.8735
DPY19L1	0.69175
VDAC2	0.506166666666667
VHL	-0.94625
LMBR1	0.399
C8orf44	0.019
ZPBP	-0.25725
FGF23	-2.30075
C21orf67	-0.479
PCNT	-1.0265
BCKDHB	-0.1976
GALNTL5	1.12125
BET1	1.309
ARL13A	0.593
HDAC6	0.10375
N4BP3	-2.81083333333333
OTOP1	-0.602833333333333
TTC30A	1.89975
CRISP1	0.5175
KRT32	3.0935
VSTM1	-0.2515
ZNF622	-0.0605
POLR3B	-1.5178
DNAJC10	0.462
C12orf54	0.001
ADIPOQ	0.511333333333333
RIT2	-0.11275
CD44	2.75995
ABCA3	-1.693125
RPS17	-0.58675
FEZF1	0.1185
PCDHB15	-0.45
KCNMA1	1.6055
CCDC116	-0.9555
C15orf27	-2.662
NARG2	-0.456125
ITGA5	1.772375
MEFV	0.894
TUT1	-0.440375
LOC541473	-0.3225
NMBR	0.1325
GLT1D1	-3.37783333333333
ABCB7	-0.87125
PFKP	0.184454545454545
C9orf91	-1.3444
LRRC41	-0.405666666666667
C1orf85	-0.129666666666667
ATP5F1	0.70375
STOX1	-4.076375
GFOD2	0.5175
SLC25A3	-0.00837500000000001
ZNF646	0.0799
ZAR1	-0.2725
OSTbeta	-2.36425
GALNT3	-3.663
IFT122	-1.034
LDB3	1.1809
GARNL1	-1.383
HOMEZ	-0.918166666666667
LRRC6	3.13375
ANGPTL5	-1.8355
UBAC1	-0.52875
DLEU7	-1.23466666666667
RPL19	0.315375
TOP1MT	-0.976833333333333
LOC643641	0.646
MBD3L2	1.107
NTSR1	0.317833333333333
WISP2	-3.2175
GPSM2	1.11525
RDH10	-0.4083
PRKCG	0.9245
HIST1H4J	-1.214
MON1B	0.6593
MLF1IP	-0.287666666666667
ZNF446	0.41475
COL4A5	-0.5753
SLC26A1	1.10042857142857
RGN	-3.005125
CCNB1	-0.35225
C9orf165	0.56175
CCDC28B	0.04375
CCDC97	-0.33475
FGR	0.55975
MSRB3	0.618
EPN2	1.36625
COX15	-0.0916666666666667
KCNK6	-2.227
XK	-3.258
GDA	-5.266125
HEPH	-5.07175
THRAP3	0.256
MET	1.03157142857143
PHYHIP	2.40825
LYAR	-0.304
ING3	0.00875
AK7	-1.8165
CCT8L2	-0.4315
COPS7A	-0.104
WSCD1	-2.25275
RNF185	0.97175
TNS3	-1.0825
KNDC1	-0.5035
RWDD4A	0.511333333333333
MED13L	-0.284
ZFYVE1	0.757875
C7orf44	0.258
MRPL1	-0.1765
STGC3	-2.3335
TEAD1	0.3545
RPL7A	0.2985
ARL6IP1	0.0598
C1orf178	-1.129
CTAGE5	-1.39783333333333
TMEM184A	-2.87516666666667
SLC25A14	1.196
CACNG5	0.2715
ATXN10	0.4307
ECH1	0.3185
CCL22	0.378
CYP2F1	-1.963
GADL1	-0.434
TMEM19	-0.6757
RUNX3	-4.19375
EFNB1	-1.521
LIPN	0.357
ACSM3	-4.386
SIGLEC8	0.106333333333333
ASCC3L1	-1.1485
NOL8	-0.678625
RELT	-0.5395
Magmas	-1.0515
PPP1R15B	0.4594
C11orf2	-0.66425
VKORC1	1.12766666666667
MGC26647	-0.99875
TRPM6	-0.537
UGT2B7	-2.33016666666667
FEV	0.394
FOXK2	-0.0784
PDCD5	0.398166666666667
SLC8A1	1.5426
DGUOK	0.7195
CLDN16	0.3585
GAGE1	-1.6275
RBM17	0.1253
C1QTNF3	-3.0295
VGLL3	1.34833333333333
UNQ5830	-0.255
CD1A	-3.77366666666667
SCGB1C1	-0.292
SUPT4H1	-0.07025
TRAF5	-2.78825
ASAHL	0.29775
FAM73A	0.925166666666667
OR6B1	0.6895
WHSC1	0.1689
GFPT2	3.79625
LOC339809	0.8015
STARD5	0.870833333333333
SIP1	-1.4545
DNAJC15	0.57925
STAU2	-0.5365625
FAM98A	1.4175
RAD23B	0.963375
LRRC33	-1.446
CHRAC1	-0.542
C21orf89	0.6435
C19orf43	-0.545
KLK8	-3.96933333333333
CCNE1	-0.50475
PKDREJ	-0.105666666666667
SSU72	0.38975
C17orf73	0.5885
GPR78	2.213
WHSC1L1	0.1363
GSTA2	-3.49075
SMUG1	-0.0176666666666667
UFM1	1.863
AP3M2	0.35725
USP14	0.27025
FBXL14	1.5135
DSTN	-0.03875
SFRS14	-0.36125
FBXO31	-0.987333333333333
C12orf40	-0.70875
FRS2	0.76625
NR2E3	-0.7345
TUBB2C	-0.2735
GMPR	-3.09833333333333
C9orf139	-0.6185
ING5	-0.563285714285714
LOC730092	-1.267
ORM1	-4.666
RP11-11C5.2	1.21825
HSPD1	-0.0302
PIWIL3	0.28575
C5orf13	-2.0561
OR5R1	0.318
LCOR	-0.69325
PLEKHA9	0.018
CCDC43	-0.264
ZNF232	-0.279
SLC6A7	0.327
ADH5	0.424916666666667
SHBG	0.391166666666667
CROCCL2	-0.73075
PANX3	0.562
CDIPT	-0.259
SLC16A5	-2.56925
TUBB	-0.6051875
TOR3A	-0.5641
PREP	0.3555
ENTPD8	-0.247642857142857
CHMP1B	0.01125
SYT12	-1.8748
MYH6	-1.7564
MAP3K13	0.831833333333333
KLHL30	0.7635
LCMT1	0.477125
EIF1AX	-0.45125
FOXD4L1	0.365
SLC24A5	0.163
RNF166	-0.6964
TJAP1	-1.36425
TMEM156	1.6875
ZNF239	-6.238
SNX19	-0.2579
GKN1	-0.648
FCN1	0.4117
C1QL1	1.6135
ATP11C	0.53625
ZNF35	0.9525
CARD8	-1.04475
LIMD1	0.9255
KIAA0286	-0.2035
XRN2	-1.58516666666667
CD6	0.739666666666667
TOX3	-3.44166666666667
ZSCAN4	-0.784166666666667
RSRC1	0.761625
COG1	-0.16825
PTRF	1.7689
C16orf35	-2.827
FBXO24	0.21
CHST11	0.26975
THRB	0.0731
MYBPC1	-0.2345
RNF39	-0.7485
PSMD11	0.04875
ALAD	0.00683333333333333
EN1	-1.44625
SLC9A9	1.009
GSTM4	0.3754
CDC42BPA	0.956684210526316
RCSD1	-4.9895
LUC7L2	-0.2739
SPTBN1	0.4696
LOC146167	-0.2045
BAT5	-1.5102
ZNF452	-2.721
LSM4	-0.513
SRP72	0.320888888888889
SGK269	-0.150916666666667
MTX1	0.16275
CENTA1	-0.677
UNQ9433	-0.7975
ATR	-0.073
DDX49	-1.06783333333333
PAQR8	0.313333333333333
C14orf174	0.80475
GBGT1	-1.49875
THAP1	0.99875
OR10K1	0.805
RASIP1	-3.164
DPYD	-0.1141
DOHH	-0.6115
C18orf45	0.67775
POF1B	-2.2668
ZNF552	-0.23175
USP32	-0.645125
MED27	0.2285
C14orf149	1.59416666666667
PRDX4	0.404333333333333
ABHD12	0.9118
AGT	-6.03425
SLC22A14	-0.27125
C1orf58	0.584
PILRA	-2.1525
ABCF2	-0.3165
C17orf85	-0.2695
TKTL1	-1.5915
FGF1	2.92415
IL6R	-0.6375
VPS25	-0.2445
CHRNB2	-0.392
COL7A1	0.5448
LRRC48	1.75333333333333
SPG20	1.32691666666667
COX10	0.28675
GCA	0.11
ECEL1	-1.91033333333333
GLG1	0.460333333333333
SRD5A2L2	-0.4945
MUTYH	-0.671875
ZNF70	1.21625
L2HGDH	-1.5425
GPATCH2	-0.11775
ZNF655	-0.336
ZNF227	-0.9535
MCOLN2	0.412833333333333
NQO2	-1.39725
KCNQ5	1.0455
NEU1	-0.4515
QRICH1	-0.04475
ZBTB20	0.7605
RPUSD3	-0.701
EPGN	-1.33616666666667
TSN	0.138416666666667
SPRY2	1.78466666666667
LZTFL1	0.706125
GMFB	0.784
PBEF1	4.0239
HBG2	-3.531
TMEM8	-0.3505
PALM2-AKAP2	1.70766666666667
NFYA	0.1795
FAM108A1	-0.57825
PBLD	0.5765
NRG4	-2.45675
PIGF	-0.45575
PTGER1	2.2735
NOS2A	-2.408
C21orf34	1.20966666666667
C21orf51	0.098
IL17C	0.464
TRMT6	-0.6435
ETV2	1.18333333333333
CCDC109A	0.1915
MYLK2	-1.9225
ATP10A	-1.3127
DPH4	1.217
C5orf5	-0.0385
KCNA4	0.6525
NMNAT2	4.49683333333333
GLYATL2	-1.9505
LSMD1	1.204875
IL23R	-3.73725
NRF1	-1.14875
MUC15	-2.589
PRDM12	-0.265
PAQR4	-0.946357142857143
RBBP6	-1.0066875
IFI27	-1.92775
SKAP2	1.1295
TAGAP	-2.74775
TJP3	-1.543
C9orf61	-4.03525
IDS	2.44707142857143
PARG	0.75575
LOC131149	-0.2395
DYRK4	0.487333333333333
MICALL1	1.195
GALR2	0.0615
GPBP1L1	-0.22675
TBX21	-0.20125
KCNJ6	-0.7115
GGN	1.81525
CASP5	1.48966666666667
RNF182	1.1435
BRD4	0.9945
DOK4	-0.965125
SLC46A2	0.2366
SOX9	-0.175416666666667
ZNRD1	-0.963833333333333
PRR6	-4.6975
FAU	-0.14275
DTNB	-0.333333333333333
CARD9	-1.546
STS-1	0.834833333333333
SLC4A5	0.495625
NSBP1	-1.02925
UGCGL2	1.01675
POTE15	-3.0505
NOXA1	-2.90325
RP13-347D8.3	0.367666666666667
SAMD10	-0.105833333333333
EP400NL	0.49775
TCF21	1.33275
AMELX	0.485
JPH2	-0.0709
SLA	-0.847625
DLST	-0.0321666666666667
SEPT12	-0.02325
RGS20	2.92275
LXN	0.217833333333333
ZNF419	-0.196125
UPK3B	-0.4055
RELL1	1.268
ESPNL	3.1425
KLHL21	0.572375
PI15	-0.1975
C2orf61	-1.3005
LOC407835	0.480333333333333
RER1	0.61125
ELAVL2	1.7595
MGC26718	-3.2625
KLF2	1.4335
TNFAIP8L3	2.58866666666667
TFE3	0.962
C11orf17	0.24325
15E1.2	0.10875
SNRPC	-1.27425
DLGAP1	1.84125
PGLYRP1	0.29725
OVCH2	0.254
IRF7	0.3083
SET	-0.3804
NAB2	0.0441666666666667
LRP5L	-1.59575
FAM120A	1.0505625
ASCL2	-2.37983333333333
SHH	0.5715
ATP5H	0.984333333333333
THPO	-1.71083333333333
TYRP1	-4.6915
HIST1H3E	-0.580333333333333
EIF2S1	0.857
TNFRSF17	-2.47766666666667
TARSL2	1.05625
NKX2-8	0.652375
C1orf115	-3.547625
LOC56964	0.9355
KIAA0841	-0.4715
ISCU	0.531
TTMA	0.8355
ZNF414	-0.056
LOC441150	0.08225
RAB15	-2.05725
HBP1	0.408833333333333
TNNT2	-1.14466666666667
CECR5	-0.57675
PHGDH	-0.439625
JRK	-0.2675
XPO4	-1.1745
FAM131C	0.744
ARHGAP25	-3.4478
CA9	2.93522222222222
GPR62	1.08016666666667
TLX1	0.276333333333333
GPS1	-0.46225
OR2M2	0.2825
BDP1	-0.322
FAM70B	1.779
RPS29	-1.25933333333333
MKLN1	0.6755
TSPAN19	1.69475
SLC29A3	1.0067
LGALS4	-0.894833333333333
USH2A	0.317666666666667
NF1	0.300666666666667
APOBEC3A	0.2485
IMPAD1	1.2815
OLR1	-1.898
NRAP	-0.9915
HCFC1R1	0.517166666666667
TAOK2	-0.275166666666667
MCM10	-0.814333333333333
MAP4K3	0.761
CBS	-2.632
CLK3	-0.3447
PCDHGA5	-1.7375
ELF4	0.564
FAM71A	0.4665
C11orf49	0.7465
CLIP2	1.5665
BTBD9	0.5394
ZNF524	1.10525
KDELR1	0.0826666666666667
ZNF509	0.8605
NCSTN	0.385
ZNF533	-0.549
PARP4	-0.331625
GALNT9	4.5015
NPY	-3.52525
BEGAIN	0.666
TMEM77	0.882166666666667
FOXRED1	-1.3595
SLC16A2	2.34133333333333
SLC35B1	-0.1585
GK5	0.4265
SDCCAG10	0.05525
C4orf20	0.789
SLC9A2	-2.2875
ADD1	0.149071428571429
TAL2	-0.855333333333333
ACLY	0.984
DNAJC1	0.7705
SOST	-1.33575
USP43	-3.345
CYP4F12	-2.7045
FKBP5	-1.9365
CHCHD5	0.4776
NUDT22	0.66975
CCDC85B	0.61875
OR51G2	0.756
STRN3	-0.323571428571429
TMOD2	0.1985
FLI1	-5.547
MAB21L2	0.115833333333333
DGKQ	0.55175
VPRBP	0.646666666666667
SCNN1B	-1.2186
ECHDC3	-3.2291
TMEM106C	-0.01525
CSNK2A2	0.438
RPL39	-0.2234
HERC3	0.5338
ZBTB47	0.897166666666667
ZNF681	-4.057
PAGE2	-2.79025
CLIC5	-0.473615384615385
RABAC1	2.22325
ZFHX2	-1.943
YPEL1	-1.426
KIAA0776	1.052
NR1D2	1.44
DNAJC4	0.0888749999999999
NPNT	-3.6949
ZNF677	-1.117
ZNF536	-0.17875
MEF2B	0.4155
PTPN4	0.351875
CTCFL	-5.8365
STX5	0.346
CD72	2.31375
VEGFA	2.02163157894737
XRCC1	-0.2163
MAS1L	1.209
ELL	0.1939
SETBP1	0.61125
CDH11	-1.7645
NDC80	0.325692307692308
DMBX1	-1.65425
NRSN1	0.760333333333333
BAT2D1	-0.675875
CDS2	-1.13466666666667
C1orf212	-0.2875
SENP3	-0.26825
IL1F9	3.8105
EEF2K	-0.47625
COG8	-0.41975
CEP72	-1.02675
OR1L8	-0.844
MUS81	-0.286083333333333
PHYH	1.246
GGT6	-0.736166666666667
C22orf23	1.97108333333333
C13orf33	-0.707625
MAPK8IP2	-0.8455
NELL2	-4.35575
POU3F2	-3.17616666666667
ALPK1	2.004625
MRPS18C	-0.06225
RPLP2	0.1915
FGF22	0.012
SPNS1	-0.1105
ZFP1	-0.0825
IL1RAPL1	-1.96475
PCSK9	-3.144
NKX2-1	-0.564357142857143
C6orf189	-3.116
SP4	0.6645
SLC11A1	0.7099
C21orf25	2.018
ICAM2	-2.94475
SH3GL1	1.26533333333333
GSK3B	0.115166666666667
RALB	0.98625
PDXP	-0.911166666666667
GNGT1	0.21525
KIR2DL1	0.819
TNFAIP3	0.643833333333333
C6orf32	-3.3166
CBLN2	-1.33975
PANK3	-0.833
TAAR9	0.238
WDR82	0.112142857142857
APOM	-3.70775
TRIP10	0.88625
SPATA16	0.0776666666666666
C1orf135	-1.496
USP51	0.61725
TESK1	1.2885
C11orf64	0.00175000000000002
ZNF611	-4.4315
PDE6G	1.00183333333333
HLA-DQA1	4.819375
GCLC	0.197875
SEC61A1	0.887571428571428
TWSG1	1.75883333333333
ZMYND10	1.36325
CTDP1	-0.5425
ADAMTS6	1.984
SLIT1	-1.74025
KRT86	-2.07
KIAA0574	-1.30375
GTPBP2	0.1581
PQLC3	1.23825
PRRX2	-3.36883333333333
C15orf44	-0.104166666666667
MKKS	-0.671125
C11orf10	0.56625
GPR110	-1.369625
CD109	0.562583333333333
ADCY1	-0.439
RHBG	-3.373
TP53I3	-0.435625
SLC22A3	-2.42211111111111
UCP2	-2.1695
FOXG1	3.555
OR2AG1	0.4325
TRIM24	-0.3385
PROC	-3.933125
TAAR6	0.36225
AMTN	-1.921
C10orf47	-4.2525
DEPDC1	0.44225
FLJ45557	6.24875
ZDHHC17	-1.0308125
KIAA1429	0.0355
KCNH1	0.38225
VNN3	2.250125
PSMAL	-2.5055
PPARD	0.264625
HFM1	-2.72725
YBX1	-0.6605
ZNF695	-4.67075
SCTR	0.958
DCDC1	0.398
VPS26B	-0.6181
MTF2	-2.41783333333333
ATP6V1F	1.46025
CCDC94	-0.85125
PERF15	0.2735
CCL11	-0.36575
LMO7	1.271125
DCST1	0.818
ADRBK1	0.195
CDRT4	-1.102125
ZNF84	-2.2645
HOXD8	2.98225
STARD8	1.2955
FOXP2	0.28175
CCDC103	1.05675
POLR3A	0.4267
GSC	-3.55166666666667
ZNF114	-4.22933333333333
HTR7P	0.4525
LALBA	1.0845
RMND5A	-1.6095
PSCD2	-0.859
ZNF409	-0.439
KRTAP1-3	0.303666666666667
MAF1	-0.6225
LOC201725	0.217333333333333
NRN1	0.53
SPAG5	-0.418833333333333
DNAH7	1.25983333333333
FLJ43860	0.075
BRCA2	0.41
ACADM	-0.8745
CXXC6	-4.730125
RAGE	1.355375
CHMP2A	0.58425
FAM8A1	-0.6539
GPR21	0.207
SLC12A3	-2.54366666666667
FVT1	0.922071428571429
ZDHHC7	-0.106625
FLJ44048	-0.2685
SLC44A3	0.135833333333333
SDSL	0.564333333333333
MMP8	-1.90475
PLA2G12B	-3.2365
ACY1	-0.88125
MT1E	3.41633333333333
OR4K15	-0.158
TECTB	-0.413
GPR20	-0.0513749999999999
IRAK2	1.26325
RFPL3	-0.512
MYO9A	0.1595
NARG1L	-0.26575
BLMH	-0.643125
CCDC3	-3.00533333333333
C9orf21	-0.945166666666667
KIAA0513	0.248833333333333
MIER2	0.53625
PNMA2	1.70083333333333
SH3BP2	0.3913
ANXA10	4.7175
RTN2	-0.271
TFB1M	0.4635
PRPH2	1.469
C14orf133	0.332
GOLGB1	0.0506666666666666
IRX4	-1.261875
NFKBIL1	-0.475333333333333
C10orf62	0.11075
APBB3	-1.18325
RPS10	-0.0964
LOC728378	-2.259
TLE3	-0.187666666666667
PSMB7	1.260875
MESDC1	-0.977
SLC6A1	-0.0484
OCLN	-2.17266666666667
PTTG3	-0.0261666666666667
NAGLU	-0.16875
SERTAD4	-4.944875
SPRY1	-2.368
FLJ10781	-2.32908333333333
MYSM1	-0.60275
TRIM4	0.375357142857143
SH3YL1	0.303
TREM2	-1.82466666666667
SERPINI1	0.62725
HDHD3	-1.764375
TMEM38A	0.15875
EID2B	0.088
TDRD3	-1.2565
SEDLP	1.1485
THSD7A	1.05983333333333
NDST3	-2.34325
KLHL15	-0.088
DHRS12	1.421
FBXO9	-0.590928571428571
TNPO1	0.495416666666667
MRPL13	-0.0458333333333333
SNX5	-2.09183333333333
METTL6	0.48675
SOD1	0.052125
CHML	-0.858166666666667
PACS1	0.435875
SIRT5	-1.4203
CAPN2	2.39783333333333
FXYD5	1.25666666666667
TWISTNB	0.205875
LRFN1	1.0485
UBE1L	1.501375
UBE1C	0.15125
OR51B2	-0.05875
OR4D11	0.0890000000000001
C15orf2	0.543
NR4A1	-0.956833333333333
LOC339047	-2.13975
TRIM17	-1.527125
ATP5G3	0.614571428571429
RPL15	-0.456166666666667
ADAMTS8	-1.243
HOXC4	-0.164
C14orf37	3.284
CEACAM5	-3.014125
MYT1L	-0.8618
RASA2	0.914625
OSBPL7	-0.5815
STAG1	0.02
GIMAP4	-0.249333333333333
FUT3	-2.30816666666667
PIF1	-1.21725
LPIN2	0.7738
SH3PX3	0.1755
PDP2	1.19875
PAPD1	-0.262375
ERP27	-3.95875
APOOL	0.2346
DIABLO	0.112
TRHR	0.468875
ARMC9	0.356875
RNF152	2.31775
SLITRK3	0.508166666666667
ZNF211	-0.935
PFDN1	1.273875
RGS11	-1.330875
HS6ST1	-0.7755
AKR1D1	-1.843
TNP2	0.224333333333333
STK31	-1.13
EML4	-0.659666666666667
SGTA	-0.279833333333333
HIST1H2BI	-1.52816666666667
PSMD6	-1.299
KIAA1257	-2.11175
C18orf55	0.419
FLJ20273	-0.34675
RPL28	-0.255
EPYC	0.282142857142857
NOX3	3.4115
ELAC1	-0.0273333333333333
METT11D1	-1.692
BIN2	-2.99516666666667
NACA2	-0.4495
CCDC17	-1.4965
HM13	-0.7488
UBOX5	-0.986375
UBE2O	-0.46275
UBL5	0.36575
APOLD1	1.44825
C9orf31	0.80675
TNFSF8	0.6205
ARHGAP29	-0.738
PROKR2	0.616
PDE5A	0.165333333333333
C6orf12	-0.2925
TOM1L1	-0.663
WHDC1	0.682625
FOXI1	0.236833333333333
RAB4A	-1.2356
TMEM39B	-0.0125
ATPBD1C	0.22675
FARSA	-0.761833333333333
PLEKHG5	0.8725
CMAS	0.4855
OR7E24	-0.7455
SLC30A1	-0.9235
CDC42EP5	1.06366666666667
PLAC1	-0.3535
KLHL18	0.0021666666666667
LBA1	-1.5168
TAZ	-1.352
CRIP2	-0.674625
BTBD11	1.06283333333333
C16orf72	0.85925
DIO2	-0.389
LRRCC1	-0.818333333333333
CCDC136	2.3085
PRX	0.339375
RBM5	-0.953
TMEM85	0.839375
TUBGCP4	-0.532666666666667
APLN	4.14875
CDK7	0.3325
SSR2	0.07475
CRELD1	0.3775
C19orf46	-2.29
GAL3ST4	-0.258833333333333
KBTBD10	-1.35525
IL28A	0.38325
WDR27	-0.938
MCM2	-1.327
SOX14	-2.09
FLJ39743	0.4625
KIAA0922	-2.09725
HIPK4	0.128
FLJ25758	0.013
C16orf57	0.624666666666667
PDZD2	-2.595375
MCC	2.95
HHLA3	1.4056
ID2	-0.29
C20orf23	0.443666666666667
ZNF688	0.78175
APOC2	-3.42383333333333
LOC440093	-0.547
FAM50B	0.954
PWP1	-0.643
DNAH10	5.7535
HIST1H2BA	-0.0514999999999999
GPR56	1.5035
METAP2	-1.53225
PAN3	-0.6225
STXBP4	-0.212625
PDHX	-0.1425
MTA1	0.00266666666666669
ZBED4	-0.567375
ZNF720	0.10925
CDK2	-1.04775
RHOJ	-3.723625
CDC37	-0.618
ZER1	0.2995
GRK4	-0.33975
PRPH	0.4175
POLR2A	0.29075
OGFOD1	-0.0175
NOL5A	-2.34825
PHEX	2.333
FLJ16478	0.0425
C20orf117	-0.948375
CAMTA2	1.27125
C11orf74	1.43133333333333
DDX17	-0.02425
C5orf27	0.424875
PLEKHA2	0.5073
PDE4DIP	1.926
SCN7A	0.314333333333333
ZNF559	-1.28616666666667
CXCL10	-1.24025
ZMYM4	-0.3405
STK32B	-2.65753333333333
KIAA0888	-2.9299
TACR3	2.0985
CKAP2L	0.6185
KIF1A	-1.53833333333333
RSPRY1	1.105
VCAN	-0.557
CYP27C1	-0.036
SYDE1	0.315166666666667
MED12L	-1.39625
ZDHHC21	0.303625
NHS	1.6705
TM9SF3	0.688166666666667
DDHD1	-0.289375
MAFG	0.232083333333333
BICD2	1.089
C14orf119	0.00983333333333331
C14orf43	0.485928571428571
CDH7	1.1835
ALKBH5	1.26607142857143
JUP	-2.945625
TMEM41A	-0.28
MAMDC4	-1.72383333333333
CBX3	-0.508
LRRC18	0.28
RBMXL2	0.63475
PLA2G4D	1.07633333333333
FGF13	1.943
KIF3A	0.929
PDIA6	-0.85175
DCXR	-1.06475
CASKIN2	-0.760833333333333
EHD1	2.35083333333333
MARCKSL1	-2.49033333333333
ZNF496	-1.41566666666667
SCAF1	0.1335
KCTD8	-0.63875
TRAF3IP3	-3.31657142857143
LSR	-1.15625
CXorf1	0.126666666666667
C14orf112	0.467166666666667
EIF2B1	-0.19925
OMP	0.455
GSTZ1	0.51525
LOC92017	1.19825
ISLR2	0.022
C12orf36	0.1065
GATA2	-2.69133333333333
GABRA5	-2.5385
CELSR2	-2.0465
STAM2	1.736
TNAP	-0.042
PTPMT1	-0.542666666666667
GRP	-0.46375
SV2A	1.63916666666667
MAGEA12	-3.8025
CACNG1	-2.1525
C18orf19	0.639
GSG1	3.2775
PTPRJ	-0.0921428571428571
FRMPD1	0.7115
ZNF668	-0.35075
PLEKHJ1	-0.607375
ADAT1	-0.4754
TMEM50A	1.4798
UCN3	0.5305
HOOK1	-4.528
IL17B	1.654
MLKL	-0.294666666666667
TTC14	-0.872
KLHL5	1.66425
CRYL1	0.193666666666667
FOXH1	0.3735
NFYB	-0.896
PPM1G	-0.66025
GOLGA2LY1	-1.22925
NMT1	0.196125
HADHA	-0.1509
CHSY-2	1.97375
PLEKHF1	1.12507142857143
SAGE1	-1.0725
MUSTN1	-0.347
SUHW4	0.34825
TFEB	0.0118333333333333
ZFYVE27	0.515
ATG12	0.901666666666667
BMI1	0.716
ZIM3	-1.0985
MYH4	-0.810666666666667
MASP1	-1.31972727272727
KIAA0984	-2.38475
RPAP2	-0.70475
ASB5	1.41675
BOLA3	-0.0715
MIA3	0.452166666666667
KRT35	0.9625
KIR3DL3	-0.733
MRPL51	-0.0455
SEMA3F	-1.655
NDUFB2	0.887
LOC253012	-1.80525
FAM46C	-1.9745
G6PC	-2.6695
CSAG3A	-4.57966666666667
PREX1	2.19
SLC25A45	-0.323
MAPKBP1	0.662
CPE	-1.0208
GNB1	0.205
CXCR6	-1.149
TRIM46	1.1925
C16orf3	0.415166666666667
HPSE	2.514875
TIGD3	-1.431
SPG3A	2.0415
LCAT	-1.03116666666667
ST6GAL1	-3.18027777777778
POMC	-2.03975
FLJ36031	0.756
NSMAF	1.27683333333333
SKIL	0.1235
ADSS	0.125666666666667
HMGCS1	0.0192
POLR3F	-0.595833333333333
RAB10	0.466375
ZNF277P	-0.627125
