Hybridization REF	TCGA-AA-A004-01A-01R-A00A-07
TSPAN5	0.150333333333333
CDC45L	-1.7815
AMIGO1	-0.034
ATAD3A	-0.2305
OSGIN2	0.2395
PDIK1L	0.434
DARC	0.358125
PIPSL	0.3315
SHMT1	-0.29025
CRISP3	0.99
POPDC2	1.20633333333333
ZRANB2	-0.912666666666667
FBXL8	0.037
TRIP13	-1.27972727272727
EIF5AL1	-0.6465
POU5F1P3	-2.0075
IL6	3.2915
CXorf38	-0.0178333333333333
IFNA16	0.1765
FBXL2	-1.393
BRD1	0.21725
STATH	0.032
FBXO44	-0.835833333333333
MCCC2	-0.45575
CDC2	-0.8961
C5orf23	-2.73425
IVD	-0.232666666666667
C10orf122	-0.3315
MSL3L1	0.2452
MVP	0.982
EPOR	-1.0536
ZMYM1	-0.727166666666667
BCL7C	0.234666666666667
PSTPIP2	1.0334
LYPD1	-1.87075
OR8G5	0.128
ZP3	1.47933333333333
BCAS4	0.358333333333333
EDG6	1.87675
ISY1	-0.86825
PRAMEF2	-0.65475
CUL1	-0.56925
RNF213	1.5075
CCRK	1.30175
DHX9	-0.5785
C13orf29	0.37725
NCKAP1	0.0265
MRPL43	0.263928571428571
XPR1	-0.169
PKN2	0.4537
PODNL1	-0.0375
ZNF333	-0.176875
DALRD3	-1.22875
OPN1SW	0.2835
BTBD6	0.67775
C11orf82	-1.405
OR5P3	-0.4005
DUSP11	-0.31775
L1CAM	-1.6578
NEK11	0.315833333333333
OR7E91P	0.762
CNTN3	0.7945
CREB3L2	0.7295
ZBTB37	0.017
KIAA1324L	-2.19625
NDUFB10	-0.066
NUDT2	-0.16975
GTPBP8	-0.929
CACNA1D	0.27275
PRKAA2	-0.8035
PRDM8	0.2905
MGC16075	2.50133333333333
KRT14	-1.99142857142857
PP8961	0.53125
MRPL18	-0.57675
ABCG2	0.22675
PACRG	0.82625
BBS2	-0.576
KREMEN2	-1.498
FBXO21	0.3475
HNRPUL1	0.0144166666666667
GRB10	-1.0235
CLSTN1	0.586875
LMAN2	-0.6518
C17orf61	-0.4765
NIPSNAP3A	1.33175
INSIG2	-1.438
PCDHB7	-0.266
STXBP2	0.789
CMAH	-0.0585833333333333
SEMA5B	0.18525
ZNF155	-0.599166666666667
COQ6	-0.480333333333333
PRPF4	0.46925
TSPAN15	2.9022
VN1R5	0.08925
LATS2	0.66875
SELK	-0.53975
PGK2	0.70975
MS4A1	0.945375
TYW3	-0.7975
KRTAP5-1	0.6905
RCCD1	-0.796166666666667
BTN1A1	0.824
DDX28	0.391
TMEM65	0.981875
LOC92345	0.29775
TTC31	-0.46575
WDR46	-1.2935
CHP2	3.94066666666667
LSP1	0.028875
ZNF542	-1.26925
EXOSC1	0.066
ARHGAP18	0.628
LRRTM4	-0.371
MAOB	-2.00625
CACNB4	-0.40625
MGC33846	0.11675
RANBP3L	-0.409
ATP5L	0.135875
ONECUT1	-2.3255
NUDT9	0.5955
TMEM149	1.0025
STX17	0.98
IGSF10	-4.7185
TMPRSS9	0.513
BMPR2	0.294166666666667
ALLC	-0.21175
KLF7	0.37125
GCC1	0.7945
TIMM9	-0.15425
CDO1	-1.75833333333333
MGC10701	-0.495833333333333
IFI6	0.1925
FRMD8	1.03925
MGAT2	0.11075
WBP5	-1.31833333333333
CNIH2	0.1895
KIAA0907	-1.0952
KCNH8	1.483
CTSG	-2.2155
GRIK1	-0.0485
CUL5	0.59775
FRMD1	0.3205
OR9A4	-0.2
SYT6	-1.799
FOXD4L2	-0.09825
ANAPC2	-0.271333333333333
OPN5	-0.2985
TAF13	-0.0355
LYG2	-0.452
GGNBP1	-0.1425
C11orf40	0.3745
OTX2	-0.894
REG4	4.80916666666667
EIF5	0.4063125
PALB2	-0.4485
SEPSECS	-0.044
RNASE3	-0.17325
TRIM49	-0.8205
POLR2K	0.3182
GPR42	-0.157
C8B	-2.47533333333333
SASS6	0.0575
PREB	-0.5035
OR3A3	0.366
TUBA8	1.070625
IGLV2-14	-0.34275
STIL	-0.26825
ANKFN1	0.0158333333333333
NME7	-1.54125
HOXC12	-1.11375
UBE2C	1.010625
FHOD1	-1.08175
CDK2AP1	-0.817416666666667
OR6K2	0.4295
DHPS	-0.0935
RPL5	-0.385583333333333
TRGV5	0.519
LOC541472	0.811125
HCCS	0.1002
DENND1B	0.389
LHX3	-0.437
OR5D16	0.1845
CXorf57	-0.0263333333333333
IRF2BP1	-0.04825
NDST2	0.274333333333333
LCE3D	-0.0785
BOLL	0.166375
SYT3	-0.724
PIH1D2	-0.689
C20orf7	1.35483333333333
IL1R2	1.227
SLAMF9	-0.605
PPME1	-0.3465
PIK3CA	-1.07825
TRAPPC1	-0.093625
COLEC10	-0.41975
SLC9A6	0.438333333333333
PDDC1	0.255416666666667
CCDC53	0.5815
GK3P	1.0805
DAZL	-0.12275
BRI3	1.0815
SDK1	-0.2975
CYP2C18	1.73375
IFI44L	-0.112875
RPL3L	0.3175
FUT9	-0.143833333333333
KIFC2	0.421333333333333
PMP2	-0.0218333333333334
SLC4A9	-0.0055
PLAG1	-1.194
MYCBP2	0.4385
OR4E2	-1.079
CCDC65	0.06025
C16orf82	-0.1945
ENTPD4	0.03875
BRP44L	0.6945
PMP22CD	0.04675
TMCO4	0.555
KCNN1	-0.602
WDR35	-1.313
CCDC80	-1.635625
C3orf31	-0.6035
SLC7A9	-1.49125
TMEM190	-0.393
DBC1	-1.95583333333333
FADS3	-1.58166666666667
PDZD8	1.89716666666667
GRM5	0.243625
AZGP1	1.1493
PEX3	-0.6135
MED1	-0.153642857142857
ATG4C	-1.39183333333333
HNRPH3	-0.79975
FAM109B	1.148
C4orf17	0.035
CA10	0.362
OPRD1	-0.2895
CCL16	-1.39925
SACM1L	-1.80925
CST6	1.00825
CD63	0.5420625
LGI1	-0.8565
ZNF784	0.391
CRYBB1	-1.5635
CX3CL1	0.44855
TOP2A	-1.272375
GYPB	-1.56216666666667
GADD45GIP1	0.02425
FEN1	-0.95675
IGF1R	-1.2598125
WDR72	-0.7062
PURG	-0.0243333333333334
DEFB126	0.33525
PKD1L1	0.3675
CAV1	-1.9996
GNPDA2	-0.5132
DGAT2	0.92575
NLGN1	-3.29166666666667
STRBP	0.590625
HPRT1	0.0488333333333333
FANCI	-0.238875
PSMA7	0.986
DBF4B	-0.553666666666667
TTF1	-0.2805
RAD54L	-1.0035
ELOF1	0.325
PLAGL2	2.35775
ZNF256	-2.49575
HMGCL	0.549
MSI2	-0.219833333333333
RPESP	-2.6215
C11orf60	-1.5875
ABCD1	-0.174
ACAA1	-0.2284
SPARCL1	3.81221428571429
IL6ST	-1.0171
ZNF319	-0.26925
TMEM109	-0.4849
FAM90A1	-1.09583333333333
IL22RA1	4.334
ATP4B	-0.305
TEC	-0.651333333333333
C7orf30	-0.10375
TXNDC2	-0.451833333333333
ABCB4	-0.81275
KIAA1191	0.657625
C9orf38	0.3345
SFTPB	0.0234285714285714
CNTNAP2	2.63975
FRK	1.7775
TBX19	0.51475
CHD4	-1.13075
C6orf26	-1.96316666666667
MOSC2	1.78525
IKBKE	0.63475
HIF1A	-0.8065
LOC595101	0.2185
RELA	-0.242833333333333
TMEM16B	-0.0988333333333333
ABHD12B	-0.971
TSEN34	-0.41
KIF18A	-1.591
TXNDC9	-0.5375
SPATA2L	0.466
SEMA4G	0.4265
C21orf91	-1.319
MATN1	-0.2865
KCNIP4	0.247
TUSC1	1.16125
OR4C15	1.33125
ARMCX6	-0.8335
WBSCR27	-0.965166666666667
OR52I2	-0.0610000000000001
KIAA1604	-0.4805
DYNC1I1	-1.850875
PPP4C	-0.55125
SLC47A2	-1.81733333333333
TREH	0.694875
CD48	0.726666666666667
ST14	2.766
PKN1	-0.02925
SPON2	3.023
XBP1	-0.941666666666667
SFRS12	-0.0025
EFCAB6	0.8835
SELT	-0.95125
SLC39A2	-0.5185
ERF	-0.146166666666667
ARL3	-0.164
SURF6	0.0347
MLLT10	-0.148666666666667
FLJ11171	0.467
TDGF1	-1.9415
ERCC6	-0.259
EIF2AK4	0.071375
BAZ1A	0.326333333333333
LRRN3	-0.9735
TMC3	-1.027
EFTUD1	0.502
PTPRO	3.74766666666667
CLEC12A	0.26375
ACBD4	0.081
ZDHHC14	0.30825
OTUD7B	0.349375
ACTB	0.263
MSRA	0.42125
LCE5A	0.6255
IFI35	0.73675
BSCL2	-0.104833333333333
ANKRD12	-0.449083333333333
CFHR2	-0.032
RGAG1	-0.117
HSFY1	0.0525
SLC30A5	-0.119083333333333
IMPG1	-0.3405
GPR109A	0.278
ZNF185	-1.865
IYD	4.74325
NPCDR1	0.1955
SERPINA13	0.177
HMGCLL1	-0.78325
NEUROG1	0.420833333333333
UBQLN1	0.665
LIN37	0.35675
SOCS2	-1.747375
DSCR4	-0.856142857142857
XKR6	0.2215
GPR142	0.4975
KRTAP13-3	0.5075
CCDC15	-0.911666666666667
MOS	0.0715
CD1E	-1.634
OFCC1	0.495
FAM83D	-0.41925
SRFBP1	-0.232
C9orf96	0.1675
DHDH	0.4655
CCDC90A	-0.501
RABL3	-0.47175
CD320	-0.353
ANGEL2	-0.0883333333333334
MRPL21	0.3335
SMG6	0.156
INSR	1.72
FLJ14816	-0.8605
GLRB	-1.36833333333333
C9orf89	1.1655
CIZ1	0.341375
URG4	-0.206166666666667
LRDD	-0.5145
CBY1	-0.132666666666667
NFX1	-0.57375
MTERFD2	0.0123571428571428
C19orf23	0.0505
PGC	-2.527625
IER3IP1	-0.2906
RASAL2	1.72866666666667
C1orf89	-0.56875
SYNJ1	-1.086125
NFKBIE	2.6705
FLJ40125	-0.315666666666667
TCEB2	-0.0974
NOG	-1.755
POLR2J2	0.253
HLA-B	2.77075
PCDHA1	-1.2545
PPP2R2B	-0.6025
ARHGEF17	0.217166666666667
TCF7L2	1.66364285714286
CHD5	-0.254666666666667
ZNF431	-1.202
TBC1D25	-0.069
ZNF800	0.10725
SCUBE2	-2.283
MYCBP	-0.147666666666667
GPX5	0.3905
C6orf129	-0.6335
QSER1	-1.143
ULK2	0.61425
PIGO	0.764
NRCAM	1.20964285714286
SLC35E3	-0.80575
CSRP2	-0.406
HYPE	-0.23975
MAPK15	-0.157666666666667
MGC14327	0.42825
TIMM13	0.5205
ZNF462	1.51375
GBA3	1.227
TEX13A	0.2585
MCM6	-0.313111111111111
MTRF1	0.697625
ABCA7	0.4645
EIF4A2	-1.67375
ZC3H10	0.0492
RPGR	0.669
C20orf94	1.56375
RP1L1	-0.4045
GPR125	-0.813
USP22	-1.0175
OR1L4	0.28
MLZE	0.8695
FLJ32065	-0.7195
PTCD1	0.458
CRTAC1	-0.0523333333333333
BXDC2	-1.65475
C18orf1	-0.428
FAM107A	0.149571428571429
EFNA3	-1.49625
P18SRP	-0.4051
CAMKK2	0.551916666666667
KIAA0649	-0.32775
NES	-0.958166666666667
HS6ST3	-1.847625
PON2	-0.32875
TCP11L2	-0.2445
CLEC4A	1.5715
PRR12	-0.155
MLXIPL	0.7711
C2orf50	-0.092
ZNF28	-0.93125
ENC1	2.857
MAP2K1	-0.36975
FKSG2	1.147
KIAA0430	0.05775
PTP4A1	-0.501
GPR156	0.5965
GTF3C6	-0.57475
UBR2	2.2729
LOC388272	-1.25575
MAK	-0.00249999999999998
ACOT4	0.77475
STC2	-2.70391666666667
PIGW	-0.484375
SAE1	-0.565375
COL6A1	-0.413681818181818
OAZ1	0.456
STMN4	0.556
EDG3	-0.170833333333333
SGCE	-2.61733333333333
IL11	2.39066666666667
PRSS8	2.62325
YIPF5	-0.344083333333333
WNT4	2.63775
CSN2	0.2164
TCF7	-1.895125
TDO2	5.161
SAMD9	0.424
S100A7A	0.221
MMRN1	0.1796
GKAP1	-0.3305
AKR1C3	-0.121625
RNF19A	0.437
GMDS	0.712
YKT6	-0.509125
SPARC	0.5254
C12orf31	-0.311
UBE2V2	-0.64
FBXL18	-0.427666666666667
KIAA0460	0.19875
ADAM22	0.289875
SERPINC1	-4.11
KCTD21	-0.04675
MYOHD1	0.04275
ZNF37A	0.428666666666667
GTF3C1	-1.0185
CTSZ	2.20875
PRNPIP	-1.22275
DRD1IP	-0.1595
NR1I2	2.514
ZNF266	-0.2338
SPAG4L	0.465
COX4NB	0.41325
SAPS1	-0.342833333333333
APOA1	-5.504375
TATDN1	-0.104666666666667
C10orf82	-1.72325
KPNB1	-0.82925
FOXO3	0.311166666666667
CRYBB2	-0.8695
ZBTB5	-0.5445
SLC25A38	-0.427
DCTN2	-0.395666666666667
IFT20	0.50525
CTHRC1	-0.80775
C1orf31	-0.264375
UHRF1	0.42225
GPC6	-0.903
C10orf54	1.26175
MCF2L2	-0.0811999999999999
WNT9B	0.00499999999999999
OLA1	-0.51325
FAM120B	-1.0025
TTLL10	0.289
CYorf15A	1.1165
RELN	-1.66755555555556
SCN2B	0.10525
MFHAS1	1.34025
NKX3-2	-1.23533333333333
RASGRF2	-0.4505
SSBP1	0.00266666666666666
KPNA6	-0.00350000000000001
LOC389118	0.25
HS3ST4	2.2152
SUPT7L	-0.77975
FLJ32658	-1.21866666666667
IGFBPL1	0.13525
KIAA1641	-0.4365
SHKBP1	0.0388333333333333
CSF1R	4.92025
NAGK	-0.34825
MYL2	-0.129
HIST1H4C	-0.656
TOMM7	-0.09075
ADAMTSL3	0.2896
TNFSF14	0.62225
PRRT2	-0.97825
VTA1	-0.998
AOAH	2.755
CRISPLD2	0.732071428571429
PNN	-0.6223
TA-NFKBH	0.39
ESPN	0.18775
RBM43	0.137
KIAA1267	0.383
DDX3X	-0.191388888888889
KIAA1576	-2.542
PLXDC1	3.57583333333333
FLJ25801	-5.1785
HNRNPL	0.247
RUNDC3A	-0.164833333333333
CASP12	0.081
SH2D5	0.887625
RPL26L1	-0.062
OR51A7	0.1105
HDC	2.5735
C2orf16	-0.055
SYTL3	0.914375
GOLGA4	-0.2948125
NOTCH1	0.7225
ATPAF2	-0.0325
ECD	-0.231
SSX5	-1.64033333333333
SNAP91	0.557666666666667
OCA2	-0.872
PNPO	0.736333333333333
DAPK1	-0.8045
PINX1	0.2835
SELENBP1	-0.136125
NEK3	1.70075
TMED4	0.198714285714286
SSTR4	0.0775
FOSL1	-1.464
CD40LG	-0.1905
CES1	-2.05872727272727
DCI	-0.255666666666667
B3GAT3	-0.806333333333333
STK17B	0.20375
CNTN6	0.52925
CYP3A4	3.4475
MBOAT2	-0.218214285714286
PISD	-0.443
USP1	-0.7965
PYDC1	0.493666666666667
CENPM	0.30175
SAR1B	0.3915
TTC7B	-0.923125
DP58	0.197
GPC1	-1.1735
RBL1	-0.13925
TMEM137	-0.697166666666667
TOB1	-0.0285
TCEAL1	0.394666666666667
CENPF	-0.731818181818182
C6	0.541833333333333
PRSS1	-0.2615
PPIL6	1.124
C6orf124	0.2355
ODZ4	-0.617333333333333
SNCB	-0.0155
NDUFB9	1.1065
CNOT6L	0.565833333333333
S100A9	1.49566666666667
TRIM50	0.362
KCTD1	-0.6659
WDR63	0.19775
SPEF2	-0.378
RNGTT	0.0556666666666667
CXorf22	0.3615
KCNK16	0.068
CEP250	-0.646625
ATPBD1B	-0.12175
KCNJ2	4.5555
MT1B	-1.735
ZNF684	-1.4915
SLC4A1	-0.32975
PDHA1	0.12825
ZNF492	-0.746375
TKT	-1.84
BYSL	1.874125
RNF38	-0.836625
AHDC1	0.181
KLHL2	0.710875
CMTM8	1.07275
DMP1	-0.266
HERPUD2	-0.04725
CRTAM	1.03733333333333
ZNF572	1.15675
TMEM16J	2.354
HSD17B2	1.7235
UBE2G1	-0.627
AHSA2	-1.12775
PELI2	0.663
TPX2	-0.147
ATP9B	0.246666666666667
DAZAP1	0.431625
HMGCS2	3.87733333333333
C17orf38	0.12875
B9D1	-0.281125
NKX2-5	-0.716833333333333
KIAA1276	0.16125
LILRB2	3.969
CSTF1	-0.0333333333333333
BTN2A1	-0.0936666666666667
C15orf48	6.68725
IGF2BP3	-1.342
FAM113B	0.521166666666667
HRG	0.07525
ZNF131	-0.6685
USP47	0.0237692307692308
CCDC88B	0.92975
HCN1	-0.318555555555556
HTN1	0.334
SYCP3	-0.179666666666667
C13orf23	0.7017
PAPOLA	0.3121875
AATK	-0.1547
MSH3	-0.097
NDUFAB1	-0.4025
ITLN2	1.97233333333333
BAK1	1.08916666666667
MRPL45	-0.169833333333333
MTNR1B	-0.379833333333333
LOC645843	-0.273
SPECC1L	0.414125
PGCP	-0.5965
SPN	-0.41325
GPR143	1.22516666666667
ZNF576	0.322
TMEM39A	-0.3478
ATP5D	0.927666666666667
MAGEB3	-0.732
RPS5	-0.913
ANP32E	-0.843214285714286
MTMR1	0.46
YEATS4	-0.86375
SYNGAP1	-0.50025
PCOLCE	-2.39933333333333
MNS1	1.395
PCYT2	0.551
ZNF182	-0.3645
LAX1	0.93925
SPPL2B	0.5818
ELOVL5	-1.1299
PCDHAC1	0.77
B4GALNT1	-1.416
BLOC1S2	0.89925
ZNF673	-0.9511
ARHGAP21	-0.240833333333333
IRX5	-1.099875
LRFN5	-0.859
FAM7A1	-1.7405
RAB19	0.2245
GINS1	0.336
ITM2B	0.433
PAPSS2	1.76466666666667
OR5BF1	0.424
ACSL3	-1.3125
KIAA1919	0.107416666666667
GLT8D2	0.44625
UTRN	-0.100384615384615
CNN1	0.4495
HISPPD2A	1.13766666666667
SDAD1	0.701
SIGLEC9	0.287
RPL35	0.629071428571429
C22orf26	0.3215
IMPDH2	-1.1705
WDR69	-0.46975
SEC14L5	-0.607166666666667
CLTA	0.6055
RP11-529I10.4	-0.02475
GPR37L1	0.0115
OGDH	-0.292083333333333
ASB13	0.863833333333333
ZFP14	-0.3365
ZCRB1	-0.0795
KPNA3	0.50925
HSPA1L	-0.70325
RHOC	0.686875
LOC554175	0.315
PPP3CA	0.1023
SLC1A7	-0.0954
ZNF529	-1.16416666666667
RBED1	0.789
DDB2	-1.53625
FLJ11286	0.9255
SPATA1	0.55
MKNK1	0.762
DYSF	1.5635
ALKBH2	-0.20825
NKD1	-1.3255
C1orf174	0.07775
PLEKHO1	0.119333333333333
ASB10	-0.06725
RING1	-1.26633333333333
NPC2	0.7675
AVPR1B	-0.149
YTHDF1	0.891
LMAN1L	-0.031
GSG2	-0.136
CEP170	-1.2453
RPS4Y2	-1.5705
MSH6	-1.2025
HECTD2	-1.26433333333333
ZNF556	-1.11833333333333
PLEKHC1	-1.6418
AIRE	0.4845
BCL2L10	1.499
LMOD3	0.1574
ZBTB8	-0.5878
FOXA2	1.9448
SLCO2A1	2.13725
C3orf46	0.8595
PRDM16	2.04116666666667
TMEM98	1.05925
FRMD5	2.271
PDE6C	-0.271
C1orf216	-0.380666666666667
EP400	-0.476285714285714
PTK2	0.9165
RNF217	0.20875
NDUFA8	1.38
ZFAT1	0.323
LAMP3	2.51866666666667
GLTSCR2	0.05725
NPW	-1.6755
LLGL2	0.9334
PPM1K	-0.2632
C20orf177	-0.703
KIR2DL4	0.5548
NFKB2	-0.3525
C21orf122	-1.68766666666667
HESX1	-1.99675
GPR114	2.53833333333333
SLC25A35	0.433666666666667
GNAT1	0.44725
ORAI3	-0.70875
FAM76B	-0.39225
TMEM99	-0.5267
TRIM29	-0.1098
CDS1	2.7215
RHEB	-0.2033
C4orf27	-0.382666666666667
RAB3A	-0.6285
OTUD6B	-0.041
GPD1	1.778
CDH15	-0.564666666666667
NPM1	-0.459285714285714
TMEM117	1.30425
PRPS2	0.0100833333333333
GCK	-0.5485
ADRA2A	1.84466666666667
TSPYL4	-0.692166666666667
TASP1	0.931
WDR19	-0.212363636363636
C10orf38	-0.41525
PDE4C	-0.0146666666666667
FYB	0.027
C1orf55	0.462
PPFIA3	-0.2635
RAD18	-0.7335
C12orf44	-0.45
CRYBA4	-0.841
HVCN1	0.75875
TAF10	-0.152666666666667
C16orf48	-0.368833333333333
DEPDC5	1.406
LTBP1	-1.421
MAPRE1	0.21825
FGF8	0.00849999999999998
C3orf52	0.677875
SENP7	-0.909666666666667
LRRK2	-0.27275
RUNDC2A	0.0943333333333333
KIAA0355	0.1995
CPEB1	-2.16525
PPEF2	0.51
ABI2	-0.9245
KIAA0317	0.075375
ATF1	-0.8045
DYNC1H1	0.612375
DIP	1.32925
TMEM33	0.508833333333333
POLDIP3	-0.36325
C7orf24	1.1995
GPR171	3.11175
CDC6	-0.829
PLD1	-0.2127
ITFG2	0.2153
NDUFC1	0.5975
AKNA	0.0295
NBR1	0.53725
PKHD1	0.76675
HPS4	-0.53
MAFA	0.14375
ULBP3	-0.33325
DIRC1	0.202
IMMT	-0.832375
C22orf13	0.131333333333333
CEL	-0.101
MARK3	-0.69325
ADAMTS2	-0.0444166666666667
ARPC3	0.1385
TMEM10	-0.147571428571429
NPHS1	0.38925
BRD8	-0.0456666666666667
WDR12	-1.157
IDI2	0.380875
HOXD13	-0.7345
OR8G2	-0.1725
SLAIN1	-2.634
GABRQ	0.03125
NR2C2	-1.19375
NKTR	-0.8295
TLE2	-0.21
KIAA0892	-0.274333333333333
AURKA	-0.411727272727273
GPRC5C	-0.078
TBC1D9B	-0.452875
PNPLA6	0.7475
AP3B1	-0.227
NAG	-0.188875
C11orf68	-0.9085
AKR7A3	1.34775
AHCYL1	-0.357
COP1	1.83433333333333
RPP14	-0.436333333333333
PCDHB18	-0.40075
CDH24	0.337
KRT17	-3.1178
LACTB2	2.42675
DDX24	-0.3026
PHACTR1	-2.30733333333333
SLC35E2	-0.4845
LOXL1	-3.233
IQSEC2	0.271
RGSL1	0.018
PCDHGC5	-0.629
MEGF10	-0.840285714285714
PRRX1	-0.6825
ASTE1	-0.2515
C6orf159	-0.309
MYOD1	0.5975
GAA	0.85925
ZNF747	-0.06225
KLRC1	-0.60975
IL1RL2	0.042
GDF9	-0.84225
GPR119	0.1755
TRAF2	0.787833333333333
HCK	2.62733333333333
BMP6	-3.00175
IL8RA	0.442666666666667
FLJ35848	-0.6165
EFHA1	0.6235
CDSN	-0.987
C14orf54	0.0218333333333333
LSM3	-1.072
ZFP41	-0.2195
C9orf126	-0.658833333333333
VIT	-3.1685
SPCS3	0.3335
DEF8	-0.6474
CHAF1A	-0.0413333333333333
C1orf165	-2.78366666666667
ZFPM2	-0.854666666666667
FTH1	-0.3405
SLC35F1	0.06875
YWHAH	0.5485
C17orf66	-0.284166666666667
ADRB1	-0.148833333333333
FOXL1	-0.241
RG9MTD3	0.4295
UMPS	-0.51875
MGC13008	0.2425
KIAA1161	-0.467
CCDC77	-1.37375
C12orf65	0.1478
COG4	-0.8855
RCP9	0.308083333333333
RP4-692D3.1	0.423333333333333
CDC2L5	0.41075
MGC7036	-0.2095
DNAJC11	0.192
GDF2	0.118666666666667
TIMM17A	-0.29875
HNRNPA0	0.0478
OR2H1	-0.257
PCBP1	-0.34425
COL23A1	-1.67825
LRRC2	0.723230769230769
NSD1	0.0615
FLJ37078	-1.773125
WDR91	-0.678333333333333
TMEM179	0.257
DSCR10	1.7335
CNDP2	-0.1485
FYN	-1.0875
BEX2	-2.23633333333333
KCND3	0.02675
YPEL5	0.12925
LRRC42	-0.791166666666666
C17orf45	0.048125
ZNF649	-1.0119
LOC150763	1.421125
COL5A2	1.62908333333333
CNGA2	0.4
ELA2B	-0.377
RAB9B	0.28825
FAM100A	-0.0525
NAIP	-0.234785714285714
MYOZ2	0.03525
SPATA12	0.0735
XRCC4	-0.963
CYB561	0.9273
CHST10	-2.24425
BAI1	-1.475
BRSK1	0.0288333333333333
C17orf89	0.797
PDE6H	0.28
FLJ20309	0.2729
MAP7	1.218
SCN4B	0.27225
SPAG9	-0.47875
SERTAD1	0.727333333333333
FLJ21963	-3.466
ANTXR1	-0.977
TMPRSS13	-0.192
ETV7	4.22583333333333
DGAT1	1.71333333333333
NKIRAS1	-1.41966666666667
TAC3	-2.3325
CORO1C	-0.366666666666667
RAD54B	-0.464
HRASLS3	1.40916666666667
C21orf42	0.3025
BARD1	-0.824666666666667
ZNF177	-2.02666666666667
MIP	0.8465
ZNF442	0.665
F2	-4.3718
GRIA1	0.171142857142857
GALNTL2	-0.2872
WNT5A	0.5307
LENG9	0.333
hCG_25371	-0.801
FOXR1	-0.63
TRA@	0.671777777777778
PWWP2	0.02125
C1QTNF7	0.694333333333333
SLC7A4	1.6275
C4orf7	4.8545
C17orf80	-0.5405
KLK4	0.234
IL31	0.7495
TMEM176A	5.4985
CTNNB1	0.4703125
BHLHB2	-1.15475
TMEM185B	-0.309666666666667
ARD1B	0.832
C1orf93	0.9235
BRUNOL4	-0.6575
LOC541469	0.909416666666667
UPK2	-0.693
GAS8	-0.0323333333333333
PATE	0.811
IMPACT	0.60275
WNK4	0.117166666666667
HNRPLL	-0.66175
GAD2	0.00699999999999998
ITGA6	2.146
BMP15	0.364333333333333
CYP2A7	0.228875
RIC8A	-0.30475
CCND1	-1.002
USP35	-0.4915
DSCR2	-0.5315
CCL4	5.2225
ZCCHC10	-0.0285
NOL11	-1.484
TRPM2	1.427
PSMD2	-1.59063636363636
CHTF18	-0.50425
USP18	-0.0485
RRAS	0.061125
LAMC3	0.4845
TOX	-2.18616666666667
PCDH15	-0.478
GABRG3	-1.62675
NUDCD2	-0.351375
SGCZ	-0.1885
KCTD17	0.3545
SPSB2	0.053
TPPP3	5.30383333333333
CILP2	-0.1265
CALB2	-0.07025
CEBPZ	-0.251166666666667
ZNF479	-0.58125
FMOD	3.95533333333333
C21orf66	-0.601285714285714
CLN6	0.8585
ANAPC1	-0.37925
SH2D3C	0.8095
PTPN14	-0.7802
TRIM42	0.486
APTX	-0.1475
SNRPG	-0.2865
BMS1	-0.0365
MAGEA3	-5.4685
NFATC3	-0.722583333333333
LRRC45	1.20466666666667
ARS2	-0.262285714285714
LRIG1	-0.952
EPSTI1	2.68833333333333
PRSS27	-0.51025
ERC2	-0.628375
PRKACB	-0.398714285714286
PRDM13	1.2135
HCG27	-1.4145
KLK12	-0.2685
HSD17B7	-1.54116666666667
ZNF354A	-0.03575
PCDH11X	-0.969
DMGDH	-0.52175
PCBD2	0.556333333333333
TMC6	-0.735375
RIMS1	-0.243125
SF3B2	-0.579666666666667
RCN1	0.669333333333333
CPB1	0.181
BCAR3	-0.8965
FCRLB	-0.62475
PAK1IP1	-1.063
OR10H1	-0.197
KIF9	0.2214
PITPNM2	-0.31675
L3MBTL4	-0.20175
TGFB1	-1.2668
ZXDC	-0.9275
SLC6A16	-0.67175
SRrp35	-1.274625
LRRC8E	-0.18975
PPIAL4	-0.103083333333333
EOMES	0.322666666666667
PAX2	-0.3425
SCARF2	-0.5045
PSEN2	0.612
PCDHB13	0.016
C10orf28	0.22075
DHRS7B	1.29492857142857
C1orf131	-0.113
ASB1	-0.6524
ZNF223	-0.778166666666667
LCMT2	0.315
MEP1A	4.86875
TMEM53	1.004
RSPH3	0.97375
C10orf33	-2.013
LOC644285	0.385
PTPN9	0.333666666666667
ABCA12	-2.6175
CCDC37	-1.0205
RUNDC1	0.1729
YES1	-0.920833333333333
FAM120AOS	0.32725
OR5M3	-0.7365
PPP1R3F	-0.51775
IL13	0.5339
MDFI	-0.166
PRNT	0.462
ZDBF2	-1.201
OR10C1	0.4405
CLIC1	-0.498
LILRA5	0.400166666666667
CSAG1	-4.909
TREML2	-0.0606666666666667
FAM125A	0.328
ZNF74	-1.47325
FAM104A	-0.122375
LRRC39	-0.031
SAMD5	4.19775
HYAL2	-1.0575
HIST2H2AC	0.34225
IGFBP5	0.142130434782609
NRTN	-1.22466666666667
KIAA0556	0.0392
FAM29A	-1.42355555555556
JMJD2A	0.25425
EPHB1	2.07875
POLD4	0.726375
ANAPC10	-0.677
LRRC36	2.294
MEGF6	-1.1405
LPHN3	1.18216666666667
BMP10	-0.385166666666667
C21orf55	-1.502
CREM	-0.3056875
PTGER4	1.08366666666667
METAP1	-0.8485
KCNQ1	4.35533333333333
NR2F2	-0.58475
