Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_B12_452008
Composite Element REF	Signal
GTF2B	7.41230132800489
GSPT1	7.18251347296544
GUSB	10.1341542951400
EXTL3	4.08940425042837
PMPCB	8.77985338503439
COPS3	8.03469033759029
LIG1	5.74270180115079
NID2	6.36462041298784
LSM8	8.41371946729035
TMEM97	6.42968345962832
SUZ12	7.37485999462588
EXTL2	6.61573817246265
PDE6B	4.1993859875344
MRPS16	7.71150177543701
KRT18	9.94461341449553
C10orf118	4.01266460210849
ZDHHC13	8.01232581952813
JMJD2C	4.26791323471619
OR2F1	3.33807299485321
ZNF415	7.07451209614367
CDK5RAP3	7.38573050937003
YTHDF2	8.66139951981084
GGCX	5.29092682295866
FZD8	3.15782599285576
TCEA1	9.55790653859546
ARPC4	5.90294611757794
SUSD4	6.6060893319255
C22orf24	3.22892772796216
EGLN2	6.13952465458962
KBTBD4	5.93500826879776
TNFRSF14	4.69288756901193
ROBO3	5.17146743426924
TRIM28	7.85457404374648
FGF5	3.35350667561334
RTCD1	7.86553534561334
MZF1	4.6572663243721
CNIH4	8.7633914044874
ZFP2	3.46322862244483
CSPG5	5.91397545801388
FKBP15	4.89483968442584
BZW2	9.23010298959844
PTPRN	3.09493542423617
HTATSF1	6.28133381660584
WFDC2	12.1321910918678
TST	7.03617914743595
NDUFA7	8.46281439453425
TTC22	3.06689460420664
RNF24	4.58951342882401
SFRS4	7.99476059115332
CD70	4.16856332656151
DCPS	5.9352670424263
PDXDC1	7.8881545156274
SRC	3.93042658501592
NTNG1	3.16439584034712
SETD1B	6.7812735570249
TINP1	9.45408563587592
ZNF606	6.08058692347968
SSR1	8.14133664209524
NFS1	6.57166863578161
CRMP1	4.10427384878351
NUP107	7.82613094088248
OSBPL9	8.79302535352473
MYOZ3	4.14055973060734
PDE4B	3.90729403342417
ADAM18	3.39460281712269
FBXL7	5.15613694248011
IDH3G	6.23875502204069
CCDC87	3.61207252039378
ARFGAP3	7.68692695441439
MAPRE2	4.29270357573035
CSNK1G1	3.5130807095995
IL1RN	3.79766380143365
MAFB	8.79666724881121
RAC3	3.33985312829435
C1orf54	5.66220200457068
TMEM14B	9.60559797502493
ADIPOR1	8.16776220888555
GRINA	5.68081094328778
CLIP4	3.87628554913689
TFPI	3.29030394291894
DPEP1	3.21577307622848
C14orf118	3.73253047145147
FABP6	6.36387634578215
TMEM87A	7.34641945294728
BBS5	5.92066142424886
SMTN	4.06123290200141
CYP17A1	3.93120739951721
SCG3	2.77673271001234
GFER	4.5818903736704
CD209	3.75230193078766
NRIP2	3.17804004862692
CYB5R2	5.02650757056089
RIC8B	4.06310554017741
CSGlcA-T	5.94787455573682
DNTTIP2	7.62759844935926
TNNI1	3.61769198556919
GABRB3	2.72385255961557
PCBD1	7.80126332829083
KTELC1	6.42216218829736
HOXD3	4.16840555655879
GPR85	3.63303157209806
P11	3.37272626369641
SP3	8.8107568523796
GOSR2	4.57639450125360
DDX1	8.32878995586573
BFSP1	3.30150177691262
FLRT3	3.72257784013049
RNPS1	7.27961029768925
LCP2	4.91619009060712
TAS2R8	3.06887206921419
SEZ6L	3.47478095883128
NR2C1	4.53660638841592
EXDL2	5.24271794282517
SLC25A10	3.83652388669805
ADAMTS3	3.001028605428
PCYOX1L	5.79092523942808
TNFRSF13B	4.13430880415741
VPS54	6.00322845495234
MKI67	5.86359363503331
C7orf54	3.98485519127323
GLS	4.46351651564017
PCDHB12	4.46741288555702
LGALS13	3.01388386770866
IL4R	4.85460733232512
SEC11A	9.24647372694596
C4orf6	3.24015137157381
SPP2	3.84311999687065
CCL5	5.62535970129246
PEX5	5.0709845271374
CLSPN	4.12404714163393
LOC51336	3.07362856080592
SPAG1	5.12054291295566
C9orf82	5.96812025583437
KIAA1024	3.49882559515296
TM4SF1	8.75501621588112
SMG7	5.18714725121921
WDR45L	7.58617481287287
TAS2R13	3.04591160469036
SPAG8	2.98865799265108
VASP	6.30771709364187
ZCCHC11	5.08976403479091
LOX	4.05882660050126
SYPL1	8.56495234783026
BAG5	7.32316075253763
RPS27L	7.75513044860409
MGC2752	5.6587160767362
IQSEC3	3.66208332322179
TGFBR3	7.94074748902015
PPA2	8.79807849067051
MED24	4.43468281568677
CASP9	5.52485803316025
PDCD1	3.4394244672733
MAP3K7	4.96734342632195
C17orf81	4.69816754714108
SRPR	7.37654115623516
BAG4	3.89182448606459
ZNF32	6.46703693530118
BRD2	7.34563074765652
IL32	5.07708414016357
LAMP2	7.9954876932748
FAM53B	5.65475248382144
CAT	7.75461587139993
C16orf80	7.79233038864425
SLC7A1	4.74249036695216
C1orf76	3.06095628091038
PRKCQ	5.76247409570013
ATXN1	5.18689405347843
LAMC2	4.70212627862102
CPOX	5.93989750472683
SPSB1	6.70468930942916
APH1B	4.78718897711993
USP36	4.57399104681188
CTNND1	7.23595738573926
MADCAM1	4.14119364443592
GABRG2	3.1802140624863
LYZ	8.08510544188833
F5	3.6705029278289
TMEM186	4.48425438740418
TPM2	5.58872515641505
SEMA4F	4.50960818519443
NUDCD3	5.50535121990059
OLFML3	7.6144936211518
PPP1R11	8.8793488843154
ELAVL1	8.0855706820705
GCNT3	3.32511684146529
DNAJC17	3.87758576449622
N4BP1	5.5196974342568
ABCA2	3.58194173283782
BNIP3L	8.01081337113966
SLC35F2	6.10590243579167
ATP10D	5.24992417126839
LCP1	5.33299383862884
IGBP1	7.20261738624838
GALNT8	3.29735277660612
PRKCH	4.29004107153543
DCAKD	3.63617564658670
ELA2A	3.49937464227631
PITRM1	7.24549787023115
RASSF8	3.30209054923897
GUK1	6.86256471735196
USP12	3.86911880392734
STXBP1	5.54054371239031
ADM	5.09385048074574
LSM2	7.12465853737274
GHRHR	3.23166592968201
SERF2	9.76654811682033
VPS72	8.31097826809886
CD22	3.81931013062842
CD47	9.70633518071922
LAP3	9.19264499195107
IMPDH1	6.76143811573387
PPIC	8.4985811825098
ACP6	7.21934934715534
PRKACA	5.08962779277765
PPP1R1A	3.71791588801162
C9orf40	3.93881368494724
ASXL1	6.73378939887458
IDH1	9.52016568605137
XRCC5	8.8136264994347
TBRG4	4.8873064364355
RAB1A	8.37548785924823
INHA	3.64598126504902
MLL2	3.50140486059851
FXYD1	4.34789219879414
DKFZP566E164	3.8545101275223
KMO	3.42085394961017
KIAA1128	4.89580989205699
NUDT4	4.58655796116017
USO1	8.65802577040354
RAB9A	8.12999765877858
RUFY3	5.67530196085245
CLDN1	5.83743188895168
FBXO38	5.12983011285469
VRK3	6.27811506525679
ICOS	3.70985264338523
NFKB1	5.65850101118103
FASTK	7.26612311586829
LDB1	5.77020091182632
ABCC1	5.05008411919113
IFNA6	2.94608088968205
PCBP2	9.33017861235277
RBP3	3.05172622385110
MUC13	3.43938274126198
C8orf30A	6.49621744647027
NUP205	7.18916806719799
MFAP1	7.04565285831847
ACTA1	3.86659129350500
NHLH1	3.52781200614582
GABBR2	3.17183083856421
CXorf34	3.98436308645552
TDRD7	7.1884845641562
KCND2	4.57335075103551
WIPF1	5.07847611068515
TIMM17B	6.83334981645894
SNX15	4.59720749171476
AGXT	3.09480498420911
IGF2R	5.43524956952918
PIP5K1B	3.22937509153007
ATP8A2	3.09799882088135
FGF21	3.47693045909183
AFTPH	7.86562982833471
RBM15B	7.0260125817472
FCER1G	7.36634943102533
AGBL5	6.11049063776757
SNTB1	4.37538431686700
APEX2	6.70337789210395
C17orf39	3.99993103330859
SLC24A3	4.49484472248851
TXNL4B	4.59930472522797
UBE3A	5.68933719353118
TGFB1I1	6.52268484715587
RPL10L	5.64040018294422
RBM13	5.16602988259499
LOC389517	4.00555413764457
TOP2B	8.95040683192243
NPVF	3.22667383535366
SHOX2	3.43740742901529
ITGA7	3.76472239538647
RAD54L2	4.78567815098749
KCNIP2	2.98422277715101
C2orf47	7.61462223559878
KLF13	5.19510512596852
TSPAN4	5.47918681822409
NLE1	3.86414523434703
TPST1	6.5674023472679
CEACAM1	4.68501843116313
PFKFB4	3.49001365130486
SREBF1	4.89183421816434
RNF11	8.4106940811202
IL21	3.19223109930792
LTK	3.21829804878045
DKKL1	3.53069541945922
EPAS1	5.57049826752691
POLD3	6.1657156104956
UBTF	4.64231021457621
PHB	6.70838383077049
KIAA0427	3.68377497797567
FPRL2	3.71656558074624
HSDL2	4.90912134248314
SEMA6B	3.97725458996003
AKR1A1	9.3811138332026
CLTB	5.63390518264117
NXT2	5.5609413941298
JDP2	3.13692948782239
MORF4L1	9.52891964868913
HSPB7	3.37495866769117
POU2F1	5.35949890982956
MLLT11	5.34724193154714
CNNM2	4.08306569303881
ZC3H15	8.81175802779642
ELK3	3.14503794999928
CBLC	4.88714260043048
SEC61B	8.9461286461838
RRP15	6.48996748510469
OR3A2	3.23361660506630
GALNT1	7.94003654421713
RSL1D1	5.55104731554596
P2RX7	3.2336783302219
ANKMY2	8.33089773557083
PSME2	9.7770321246172
ADNP2	6.38136696223309
RBM25	6.33082335070389
PLEKHA5	6.3360275912282
DHX58	5.15899991297136
ARCN1	8.18194112421559
POLR2E	7.35300234862985
SEC24A	6.46206736080134
IFITM1	11.5864025377838
ZNF643	3.36912684358723
DNA2L	4.33297786396341
ZBTB25	3.67614475682136
HIGD2A	5.4903924767311
TTLL5	4.40057121044859
TBX6	3.50836132322889
SPTBN4	4.11059131367840
SGK3	4.56770000836544
FBXO28	7.68375816865964
GCN1L1	5.62902859971645
CLEC10A	3.30181028451233
GAS6	8.4357053554012
AMOT	4.14702864863896
TSHR	3.19494812871170
ETV1	3.65961543109976
LDOC1	8.27960774741761
ERGIC2	7.53493937518284
ADAM11	3.41288675873413
NAT1	6.74787827422588
ASB9	3.84714530291913
ATP6V0E2	7.14035892274419
HGFAC	3.4053021093247
TRAFD1	4.57525381846373
MTCH2	8.68035190385517
BACH2	2.97749908372689
AUTS2	7.76976753903361
PGS1	6.28071753968866
LEPREL1	3.76287773882985
TFF1	3.37585357880358
RPRM	3.77922820649342
PPP2R3A	6.2309213812275
HAP1	3.66206495499775
BAT2	4.90217607963013
EPHB2	4.62804409090459
LPHN2	9.01264738357424
ACTG1	11.4216822019713
CENPT	3.74126493925097
RNF123	5.54543445502087
ZP2	3.31221878931169
PLAUR	6.37417360569968
BMP5	3.75427577670580
MUM1	3.73186828679415
SNX26	4.15456179954948
MID2	5.3072155428342
ISG20L1	5.07574696234421
RBM28	5.39193632441113
SRRM2	6.52624143847967
MEP1B	3.15667132813525
PCSK7	5.32780493248119
HNRNPA1	10.6107827943425
PBX2	4.75731472053126
CENTB1	3.55108229506766
BCAS3	4.51085650514752
HGS	6.1981659359398
FLJ20184	3.26872630819654
TMC7	3.58346662296714
POLA2	5.43163634337617
NOL10	3.23297477025298
KCNJ8	4.12893264082825
HSD17B6	4.01643749059855
EDEM3	5.4403389657205
SLC16A1	5.15325776308945
TCOF1	4.68981502691356
SF3B3	5.34767556571131
RANBP9	6.81724464108692
CPNE7	4.45702297768389
EVL	5.19076888213613
NUDT21	5.73934922969441
IFNA21	3.74472545789983
CFD	5.00405823686444
PYCARD	6.37443047597391
MYBPC2	3.41920604901200
ZNF235	4.09425040193066
ACSL4	5.87010212962733
KIAA0644	3.8577508758498
ERC1	5.02877886136665
NKIRAS2	5.64359244059114
TRMT5	9.64961756396507
TMEM176B	5.81309870049113
PPP1R7	7.45862676552319
SOX2	3.42799934442703
C16orf30	4.76615379154072
COMT	6.65969828115358
AOC2	2.88515798246642
PDLIM5	4.85987132809677
SPHK2	4.85417023967854
THNSL2	4.96347230713138
LARP5	4.71325277404553
C1QTNF1	4.52402596539719
TRADD	4.97670255777158
PCDHA6	2.99835740486426
C1orf43	4.22386722926821
SCARF1	3.79265775880927
RAD51L1	3.70030879371497
LETMD1	6.75454889865856
KRT75	3.46049976696432
CD3EAP	4.80414540147755
B3GNT2	4.01758952279258
TMEM63A	4.29553073862541
DUSP13	3.7271943363394
FNBP1	6.09065099024613
MAGEB2	3.23393573367938
EYA2	7.44035354127375
FANCG	6.72035741537563
CD1C	3.78961970757441
LASS2	8.48261829655179
BCL2L14	4.48803734718688
ZNF471	3.38278851866706
ZNF224	3.66987294020231
AVP	3.44221926318305
CKAP4	8.17764520910157
EFS	4.41670090207638
PITPNM1	5.17104879511613
TRIM68	5.23245284039843
ZNF652	4.51178196496755
UCK2	6.80087956417816
TMEM4	8.27277556328609
SCN3B	3.43419386729154
RNASEH1	7.0109311482387
FAM50A	6.83874142464885
DRD1	3.19558908080571
OAT	11.1104587768387
IQGAP2	5.0647702251884
CDYL	5.99643633528808
C20orf149	8.04112320245786
ANKS1A	6.83133276119543
HYAL3	3.978831758876
CLPB	4.71793429065965
SMNDC1	8.41861378478739
COBLL1	3.88646195183221
DONSON	6.9182191449904
SLC30A9	6.89980468976933
E2F8	7.41648778769896
CCDC25	4.80101944064811
C20orf116	6.79932737783255
C2orf55	3.14754576824291
PRCP	8.49952561794071
SPINK1	3.26171575701073
FAM12B	3.43423828928067
NDUFB1	9.95758821168731
DIO3	3.50703811131624
HPN	3.7990462945477
NBN	6.91805632490408
C14orf94	6.21452412345236
PVRL1	3.48380507778994
CNTD2	4.23850809833464
OCLM	3.06150518514630
ZSCAN18	6.62505184690102
MYL4	4.43946454340026
SLC17A1	2.93323455099187
TAF5L	5.46446411164507
L3MBTL	3.81615750396643
TSTA3	8.11226259026077
CCDC59	6.91779735851831
RAC1	11.1865412247720
C19orf15	2.81852132747872
MED20	5.96669237539702
CHMP4A	6.87365099904351
NFE2	3.39605478913645
KLK14	3.50390906047324
FBXL12	7.46292033341207
ZNF364	7.08742496410343
TOMM20	9.52337841646157
ARSF	3.15533136362856
MAST2	4.89715811163735
GTF2A1	3.82273944348570
ATP1A3	3.70508043457079
PNKP	6.97173640281668
MRPS35	7.84004813950348
MATR3	9.27723588590275
S100P	3.51137155396338
MSC	3.37805971437117
CILP	6.21049596597303
PROZ	3.60550257724057
SEC23B	6.41110052295656
FAM5C	2.92313567393242
C19orf40	3.70423347845712
DCK	8.09331213619411
C17orf63	5.92119735574095
TIA1	6.15584397255552
SPAR	3.08436918051868
SLC6A4	3.95870793188065
SPTLC1	6.3778097103977
HMGB3	7.20209631568778
TOPBP1	8.7247541632059
NAT8	3.00619799266869
MID1IP1	6.06900930168487
TPSG1	3.59345894358563
KLF11	5.05000953180566
HOMER3	4.91410405839249
KCNAB3	3.09787122878856
KLHDC4	4.41884253771361
PHLDA3	6.6194012513587
DOCK2	3.97480509553176
TUG1	9.11221931241353
NUP214	4.44761713501297
GABARAP	9.58518766576673
GOLM1	7.27413341249367
DPYSL2	7.51746058749435
SDCCAG8	4.60250790584981
SOX13	5.62673983408237
KEL	3.32719188136207
EXOC5	3.95936781356669
GK	3.58458741513224
SLCO1B3	3.09315494682837
RPL36A	11.5173530517857
DNAJB1	7.9137623157491
ALPK3	3.84780968173693
IKZF5	4.70950782452137
CYLC2	2.77645050279551
C8orf51	4.13944955459386
NRP1	3.97969400225514
NR2F1	6.84575132127428
ACAD8	5.10455860435098
PLEK	5.11074072162123
NLRP3	3.08417921600861
RBM35A	8.36774626966654
GPR3	3.66745700602836
RAB8B	3.72910611533773
UBE2E3	9.46275387236697
FBP2	3.77602512998956
C20orf111	6.88635933373463
GNAI2	7.78332420590249
METTL8	5.09774957191437
SLC39A7	5.24799427737415
CAMK1	3.78122272127587
PRDX6	10.6319188375998
RFC3	7.36752646560161
FAM129A	4.18144028438697
BCAN	3.59414609046354
TETRAN	5.91325247221113
ILF2	9.85161914474074
SMPD4	6.42905728831611
AKAP7	4.39070204389962
ZNF500	3.70547335210894
ZNF506	3.23319586754839
FLJ11151	4.84496545335788
PSMA3	9.08721759337945
ASCC3	5.88899503855237
ACYP2	5.97965039648862
SOX21	3.59020485607519
CLDN4	6.90734776770589
LYRM1	7.66709150479358
DEFB1	9.78692724847326
GRM8	2.88615835602471
SLC22A18	5.24773256246345
RNF141	5.32782329395578
OR7C2	3.34013248539532
GRK6	5.57842670977394
PIGZ	6.80339773168351
VPS26A	8.54728547520899
EPHA2	5.70291932214504
KIAA0562	5.15998047789145
TCHH	3.11333743721076
MGC16824	5.25689424674104
SARS2	4.96628910437222
ZCWPW1	4.06038869544837
WDR8	5.3295550730261
MTHFR	3.71310380881094
RPGRIP1	3.39003404577841
ACAT1	8.08874166335764
MEOX1	4.85619440105082
DACH1	4.02790802082403
ADAMDEC1	5.89605148720599
PLK3	4.60177056175359
PHKA2	5.45359719234843
CALML4	5.10729498989216
TSSC1	6.0376577098106
TMEM45A	6.06463982456354
ATP5I	8.8474214716254
MRPS34	5.50805285565443
POU1F1	3.33375577490169
TMEM28	3.48962688719231
FBN2	4.10418473114063
DAP3	9.32464190363637
ZC3H7A	5.73547741772998
LAIR2	3.46898342708495
ST3GAL1	6.39353356446226
PHF3	5.66027679247075
DVL2	5.29987652329096
LCT	3.0717867224524
GEMIN8	3.66115897008151
DICER1	5.23273505138244
ARMCX5	5.65129086584984
HIF3A	3.5543336800429
CAPZA2	8.43454755060595
IFNA2	3.14146278638759
PLA2G2A	5.11993641727972
FOLH1	6.43956472884741
MAPKAP1	5.72117148807594
CYFIP1	6.76323151791532
NPAS1	3.36903935630526
TRPV6	3.68482650911534
RSHL1	3.79749777361808
PIAS3	5.60165700356333
SOCS6	4.78895057243503
TAF7L	3.725567215531
MRPL24	9.24291764184446
YWHAE	8.25870303395914
GREB1	3.34087368801393
NUP62CL	3.07178835879575
MOSPD2	5.36083328992805
NEUROG3	3.08914753000792
MARK1	3.393359163167
MGST3	9.83013247186501
BDNF	3.32258863220247
LMBRD1	7.56408295274855
PNMT	3.78873465938070
PRPF19	6.65624175811859
NDUFS8	8.30784005745606
TFCP2L1	4.5474443463996
SLC25A16	4.61945778528542
EIF2B3	6.89751848895149
HSPB3	3.53376364449341
RPA2	7.52902990135443
PAK6	4.11648563575786
RBM4	6.25876886986782
CSF1	4.40314377506809
SEMA3E	3.09746073637062
MXD4	4.9563752709372
TNFSF10	9.5656628484912
SMARCB1	5.92146206877018
TADA2L	4.19228438523834
SCIN	5.22582258815071
PPAP2A	6.03607481971565
ULK1	4.10821686916134
NPAL2	4.28540137217818
MRPS11	6.5045093979559
SLC2A3	3.77258369842211
ARID3A	3.45739565922988
FEM1B	4.46387879523308
GNG5	9.83088923558125
ACOX1	4.52566298063715
MTHFSD	3.7477854859706
TLX2	3.12684670871311
KIF5B	7.00965625476708
POLM	3.75969479431707
C1orf181	6.56388925608427
C10orf92	2.88609098500836
MUC7	2.84482173011212
NUP153	7.1209974988401
CSDE1	8.36910540503323
CLPTM1	6.06487989729476
LRRC17	4.9346178168437
ATP5B	10.2808360313700
S100A5	3.25014124035867
ZNHIT1	8.57619241483703
EFHD1	6.13072718401259
HIST1H4G	2.87003965045299
GOLGA2L1	3.48687883368784
COPZ2	6.56395638393892
ELF3	8.13145492749325
CPSF3L	6.4162791525036
POLR2I	8.90015426983645
ZNF665	6.62468949584329
TLR6	3.41236400409216
GPI	9.62253827548045
ANGPTL7	3.47942306628459
RAD9A	5.12596172027766
NDST4	3.31519379648792
AGPAT3	4.6010998496144
ADORA2A	3.22893814699258
TNRC5	7.34465621155397
KCNH2	3.93096043537865
CCHCR1	5.28547799507403
RPS27A	11.1393894405537
GCM2	2.68139402820215
TUBA3C	5.07594016146853
HOM-TES-103	4.33895354618579
HIST1H2BC	3.93415444538962
IGFALS	3.58381067452309
E2F1	5.25425330358083
PLCB3	4.60454180505585
NPAT	5.62942488341660
NR0B1	3.35189344807588
COIL	6.18096976417655
RASGRP2	3.70556732001708
APOB	3.28825230292768
RAB11FIP2	7.15096186159161
PIGR	3.81249902832707
CDC25C	4.08157153115589
RCOR3	6.44427623192013
TSC2	5.62174236416382
NRP2	3.37998537013571
FUT6	3.41093948633912
CDH2	5.0845740416186
PTPRB	3.19477248186695
ACP2	7.25408155847132
GTF3A	9.92257877733714
LAG3	3.61357894849573
AIM1L	4.00316479060827
ARID5B	9.11391047819672
KIAA0256	5.86497785655627
FLNC	4.26902006715103
PRAF2	7.58709774692596
ITGB1BP3	3.4347718826626
C14orf147	6.94246412333045
ZRSR2	4.78254736824718
KRAS	7.40027243169337
SPTAN1	6.41053442241911
FLJ14803	5.09875594578286
RCAN2	4.97081516130182
NECAP2	6.81161830679859
CDX2	3.73737310109413
ECOP	7.87098069165993
ACTR1A	6.54228540139223
PPARG	3.41256454927559
BBS10	5.04072382680852
ISOC2	7.14281148208749
CITED1	3.51781581888504
PRDM4	5.68679319527001
HSPA4	7.45745527934418
SERPINB7	3.23907374476215
DHX40	7.69283437255497
RAB26	3.39367246812831
RRP9	4.94865471893905
EVI5	4.79714071940894
CAPN9	3.34924059261421
HIP2	6.64245278939034
GNB1L	4.6183143618285
MYBL2	6.46076671176372
ZNF407	3.79666190244793
PPIG	7.47000988786776
C12orf10	6.22370243246672
MYL6	11.2655396504497
NAGA	5.56871101719463
MAPT	3.42515250222187
MRE11A	4.95750540871294
HSPA4L	3.32106613556963
PLXNC1	3.53633651326560
STBD1	5.65146846900212
CTAG2	3.76732603703148
C14orf169	6.36738875442235
MTTP	3.14650031196564
KCTD5	6.00322519458249
ECM1	5.58396052589928
CHRNB4	2.85884515664920
NYX	3.60452461229598
RLN1	2.80399637133699
GZMK	5.01217302591372
C1orf21	3.09820095250799
EPB41L1	5.75213754290173
HOXA3	3.54195681691097
TOM1L2	3.79772148123832
TMEM165	8.97373817496203
MAGEA9	3.25236355947645
MNDA	4.4604453971517
RAB21	7.3152193687844
RPS8	11.0178159797815
FOXJ2	5.57729789197221
MSX2	3.35455784458752
C10orf76	5.17702118187119
PBRM1	6.1502102646807
ZNF343	3.31101888739172
CPB2	3.55084270356897
LY6G6C	4.72743388876737
PIM1	4.37338081417977
CTF1	3.80955403342056
GRLF1	4.24922255879076
EGFL7	3.74205321560734
USP9X	8.78867253732945
IFIT2	7.07008998150799
S100G	3.14182650044771
GUCY1B3	5.93900898510418
NR3C1	6.60286364042528
FCN2	3.16440811713349
CORO1B	5.7688046164558
PARP11	2.99862227728567
F11	3.72756964518598
DNALI1	3.55001362832889
MAP2K6	3.94812140496064
LEFTY1	4.12512633650698
ATHL1	4.58017033714035
FSTL4	3.65806271860311
ANKRD47	3.77364088270101
ATP2A1	3.39092346077585
SERINC2	3.53721223785236
PAXIP1	6.34616498734276
ZC3HAV1	6.30539618425602
YY1	7.80615545881013
PNLIP	3.34151583717267
C14orf105	3.15304154642175
ZNF80	3.38841584397466
SLBP	8.39700698283678
AASDHPPT	7.36119564658644
UBL4A	6.6511640556467
CKS1B	9.86378332129256
MCM3	6.01334789266773
KAZALD1	3.80639100589204
SLC19A3	3.28487576771291
CDC37L1	4.14442128354333
NDUFA4L2	3.87769715167279
THTPA	6.43160854561433
BNIP3	7.82519502344451
HIST3H2A	6.55442057696607
STEAP4	3.08905860485267
HTR3B	3.2680360676095
FES	3.7739482818126
C11orf71	4.98410914617134
NPTX2	5.03350013172527
CBLB	4.43168709203691
NME6	5.30458096394436
CETN1	3.34929891398366
RORB	2.86131043505615
AP2M1	9.16529698572361
SNAPC4	4.49871422699705
FAF1	7.40221111104905
SLC9A7	3.01972373804884
CDK6	3.16647725729532
P2RY1	4.52188877644196
VAPB	5.69197199718676
CSK	6.12910846856461
IGHM	5.48376904334455
RAB27B	3.15086969544547
C2orf33	8.03698248649038
CTSS	6.75072742835922
SNAP25	3.69027042617498
TUFT1	7.4454799343684
LILRA2	3.87178663560394
TLL2	3.29067179804708
LUC7L	4.63528713381025
LCK	3.59346110923912
PRPF6	6.60510520700057
AKTIP	5.7230738602889
FURIN	5.49192769665300
SOX12	5.74354353029262
UQCRFS1	10.6460621542491
ADH7	3.09031598227069
RAMP1	4.10993599782182
KIR3DX1	3.07626253753297
INSL5	3.18930774562612
PDE8A	5.52586331120562
NAT6	3.68932823464332
EDN3	3.3136238955556
BLM	5.29333173615456
GMIP	5.66904475110518
CHST4	4.5877497091811
SF3A2	5.22217565777502
FN3KRP	6.20426903879451
PRUNE	6.3342173545591
SMAD7	6.41823648193597
SDC4	9.55824097153463
IQWD1	8.1990688613771
FHL2	7.21635066598433
KIAA1107	3.95521621745129
PSMB2	9.75348262460355
GOLGA8A	6.32430733492128
TMEM57	3.84385857775311
WARS	7.61792173799332
PHOX2A	4.44066048089511
S100A14	6.24783873145715
FGFR2	5.33358095551929
ASPA	3.08003140325231
CLDND1	5.84805897184767
XRCC3	3.51747092011241
TUBB4Q	3.14236060258939
ITPKA	3.31668300721405
MGC3771	3.57030473537450
BTBD2	4.72265027387498
GH2	3.10195788354565
RDBP	9.02035994513763
CSF3	3.38236861114737
LMO2	5.57427672509893
GPATCH4	3.44382377840755
PDPR	3.23442408900227
PTK7	6.59754612278501
PPP2CB	6.52416218522451
TWF2	5.38911072570996
B4GALT6	2.95041573176521
DOLPP1	4.858159086996
C4orf8	5.34257496224892
GLT25D1	5.90381437812936
TNNI2	2.95667339574
JHDM1D	4.39225911129205
CD7	3.82267390669833
RPL22	10.6493347999317
CYC1	9.0377832004892
EPRS	7.95661845465783
B4GALT2	5.42056640956501
CHUK	5.97833488874912
CHAT	3.68436660536686
RAB6B	4.15703400504711
HR	3.63551266221018
CCDC134	3.28345240015768
PDPK1	4.90112109537962
C14orf130	6.34273391314708
RAB33A	4.04751386534323
DENND4B	7.0074694429015
CPT1B	4.56019100601932
KYNU	3.71922722082848
MS4A5	3.31327153614701
TNMD	3.59169376708763
PEX7	5.03565810451011
IL22	3.89973657032005
SRD5A2L	4.54362683681348
FAM62A	7.87013863729
HOXC5	3.47396394721582
SPATA6	3.66097265785227
C18orf22	6.13458064344448
STX11	3.0470619892282
KCNC3	3.40449311232520
CYP7B1	3.37174261811023
THOC1	7.20822870136428
C14orf159	6.14821526368063
