Hybridization REF	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_A06_586078
NOTCH1	5.90147606493967
ATPAF2	4.98137522012469
ECD	7.40382406118462
SSX5	3.10385365168561
SNAP91	2.82301935123455
OCA2	3.88666493367699
PNPO	6.88758933982865
TMF1	7.01125063420875
DAPK1	5.54765073513666
RPS6KC1	7.05677694296523
CDH5	6.4538976863083
DAAM1	7.19237845870078
SELENBP1	8.57992862503686
NEK3	4.17793697811073
SSTR4	3.20776788110337
TNFRSF10D	3.13296279776481
FOSL1	4.07698468557969
GSTT1	6.96143591640032
INPP5A	10.2064302967301
CD40LG	3.40576433809143
CES1	3.53284540729049
DCI	7.53674711610532
TRAF3IP1	4.30103993872632
SMARCE1	8.26814518015254
B3GAT3	5.22591979393181
VRK1	6.91903515282831
STK17B	5.67666216270719
AARS	7.44835971283671
CNTN6	2.90003870488708
CYP3A4	3.79723909626710
PISD	6.74344820282473
ZAK	4.20695814856084
USP1	9.82938237642718
TRAP1	7.72393117696983
RNF44	7.9393533200111
CENPM	5.1086401042443
NPTXR	4.07004738586179
SAR1B	8.58126506993634
DPYSL3	6.08139452691075
GPC1	6.891569574359
APP	9.06678738399116
GLS2	3.54984740365199
TOB1	9.42879859244955
MNX1	4.28896531752708
TCEAL1	7.56016721110795
ORC5L	5.24372080963194
CENPF	7.07873945949305
C6	3.27824639251628
LOC441601	3.06811648301950
PRSS1	3.13616929096377
PTGIS	4.00865241859211
C6orf124	4.17457052377392
CEACAM3	3.56180546024330
KRT23	6.7426295449173
ODZ4	6.33203600185966
UBC	12.1891736485609
ATRN	6.51508849558994
HAPLN1	5.46578085974899
RANGAP1	5.27551925450407
SNCB	3.03907048301314
S100A9	8.31123499607216
C10orf26	8.04781986237326
SRY	2.86137130545860
RNGTT	4.6596970836177
CDCA8	6.17821272844555
HIST1H2BF	8.76629444658937
CEP250	3.62854332639741
MLC1	3.65857738818251
ATPBD1B	5.19189839405212
TNIP3	3.27109223686937
KCNJ2	6.74982432529034
IFT52	7.5784505509462
UTP20	6.5008693471443
ZNF492	5.48784395827976
PDHA1	7.79866263224904
BYSL	7.08973801566133
TKT	7.84757994125057
PMPCA	6.4089174326945
RNF38	7.39848576522885
KLHL2	6.256690715159
AHDC1	6.14323138683341
APOB48R	3.6274902458786
GLTP	6.68991886889135
MPL	3.16235183403633
DMP1	2.92601496932474
C9orf78	6.61485764334812
ADAM12	4.67463786384077
CRTAM	2.8040461154287
CSPG4	3.46915451319369
HSD17B2	5.71218397501083
UBE2G1	7.85923760530018
ADCY7	6.67217162164699
PAK1	5.53128566764778
FRAS1	3.71008962570280
PELI2	4.11896435329508
ATP13A1	7.55756244616018
OR2B6	3.49263021799724
SIDT1	3.46009025563138
C1RL	5.79341309768753
ATP9B	4.27352714127192
TPX2	7.98856135233526
DAZAP1	7.25003827761349
HMGCS2	6.06922832193005
PRKRA	7.89442701206027
TLN1	6.36146728743292
B9D1	4.51732541561626
NKX2-5	4.54751636224314
MITF	7.04644744363537
LILRB2	3.70071253620498
CSTF1	6.45209680018164
GYS1	6.4622943202254
BTN2A1	6.1889583733264
NSMCE4A	7.65595723337490
DNAI1	3.41008860422316
IGF2BP3	6.81072459543264
HOXD11	4.63673778241818
FNBP1L	8.42725541852202
DHX35	5.3208086727867
SLC33A1	7.4181886042603
HRG	3.21622098382785
ZNF131	7.14755430770158
USP47	7.79888230400431
TRIM33	7.16130675215589
FBXO42	5.47832872116739
HTN1	2.91257444088197
C13orf23	5.47026887183941
PAPOLA	8.52102071692704
C1orf27	6.93133032463493
AATK	4.16929089583953
MSH3	6.14672139492727
RNF14	7.0508312752913
NDUFAB1	10.2545377700196
SLC4A8	3.16657410124477
BAK1	5.84876724046002
COX6C	11.8594720374534
MTNR1B	2.95166712590057
SPECC1L	6.57269051321776
PGCP	6.54882026256777
SPN	4.17079672828357
GPR143	7.25036087929745
ZNF576	6.52842799804279
TMEM39A	7.20348377623713
PCSK1	3.18683104928436
ATP5D	6.05909950320875
MAGEB3	2.91377491346943
SLC13A1	2.91352449031607
RPS5	10.9394633571053
ARF6	7.20988376005407
KIAA1009	3.67931203330364
ANP32E	7.79359785233224
YEATS4	5.57846310483508
MTMR1	6.08215261554239
PCOLCE	7.9408321553026
MNS1	5.40937293652351
HMGN1	10.4351386534161
CXADR	10.7979279421867
PCYT2	5.58584278327998
TSC22D1	10.3798410449897
UTF1	2.99115072127917
BZRAP1	4.20054095369213
LAX1	3.23854118914658
PUF60	9.98536067981523
ELOVL5	9.25454757323562
SPPL2B	4.25225093645056
SHC1	6.64966580045332
B4GALNT1	7.02625275106149
ZNF673	5.4916117806677
IRX5	3.81701642390179
LIMS2	5.36071194840097
ITM2B	9.8771384443359
GINS1	7.48581948382971
BAHCC1	4.18804517081592
PAPSS2	7.02161948916172
ENTPD3	5.95830215695402
CLCC1	6.39312253551215
SMO	5.15014315814179
ACSL3	8.33434149060215
PIK3R5	3.69100130154345
GLT8D2	6.25129400804349
CDC14A	3.554932951582
UTRN	4.34656120910666
CNN1	5.41561322529887
KRT1	3.18721416897328
HISPPD2A	4.81581011918649
SDAD1	7.19948678819258
SIGLEC9	3.34441768977632
C22orf26	3.06937699412275
RPL35	11.2903751026422
IMPDH2	8.95192284000332
FLJ22655	3.20021824317102
ENOX2	4.14482127560359
INTS6	6.00324441349847
FPRL1	3.15472958777118
CLTA	9.63078402984104
SEC14L5	3.35425893411121
SMC3	8.30226824988352
C6orf123	4.09725062321467
OGDH	6.3062255488873
GPR37L1	3.70195247791327
FLJ20160	6.35242739471645
ASB13	5.58749037886804
GSS	6.49471583675388
NT5M	3.51098806040347
SIX5	2.85245473919514
KPNA3	7.09661270133536
TAF5	6.07869809557757
KCNA1	3.42505515373009
HSPA1L	3.92532715375052
RHOC	7.96794907973803
TH1L	7.71124254533241
SSTR2	4.00265760635242
PPP3CA	7.88628145819453
CHRNA5	3.95128329185326
DLX2	3.44203685059204
SLC1A7	3.75789403812905
C6orf108	5.61582010181236
ALDH3A2	7.53687917661536
DDB2	4.70100423995114
FLJ11286	6.7501384766555
SPATA1	2.70829236188214
CLEC1B	3.35026613784670
MKNK1	7.09551533697422
DYSF	6.99465106698367
FOXJ1	5.63400293202683
LEPREL2	5.78580105446102
SLC27A3	5.85477813820636
C1orf174	6.76826530897641
MTRR	5.94482124347031
PLEKHO1	5.5712737571
HTR7	3.06442158680972
RING1	7.61825005234213
NPC2	10.0654274753750
BHMT	8.31010391361866
YTHDF1	8.14561548569784
AVPR1B	4.2505644383965
MSMB	2.70498865049357
LMAN1L	3.37399857335922
CEP170	7.01733703145832
PF4	4.28876935810942
MSH6	6.15658816647489
IL1F5	3.76903786354149
ZNF556	3.12304357553398
PLEKHC1	7.2365614025029
BCL2L10	4.27432369099933
AIRE	3.29563190658521
IPO4	6.91902687588218
FIGF	2.93072633063124
QDPR	6.87063873688873
SLCO2A1	6.22242229687046
FOXA2	4.38231979210126
MAPK12	3.89997898348625
BOP1	6.62185178190884
PRDM16	3.23497628695612
POLR1E	6.47717313084174
INSRR	3.14537837260142
PDE6C	2.60441783162056
C1orf216	5.7742744193968
SIPA1	4.28184119110615
EP400	5.66083288069349
ULK4	3.9257391400697
PTK2	9.00329074376127
BTN3A1	5.07243440574454
NDUFA8	8.6762012629539
LAMP3	7.97692888331416
FABP5	8.76359017410966
GLTSCR2	11.3738178125969
SORT1	5.95066321440144
LLGL2	7.20713023240966
YWHAQ	11.5134430450650
LRIT1	3.16607310881563
KIAA1704	4.71457254246297
ENOSF1	6.34040214412287
MEIS2	5.42201508990887
KIR2DL4	3.12627011773516
PCDH7	3.92738346823731
NFKB2	3.97271936474399
RPLP1	12.1796521891114
FZD9	3.24893096376442
HESX1	3.28500224643243
GNAT1	3.0849585439652
NKX6-1	3.13756437305551
CTA-216E10.6	4.35616352897633
IFT140	3.99316757234526
ORAI3	5.80735344791984
DENND1A	6.52693127134904
ABHD2	5.25345150715004
ALCAM	6.32229251449165
QPRT	6.83340174376673
TRAM1	8.96928902061114
TRIM29	6.94826794334975
ATP1B4	2.59477824997077
NUP37	7.30807581299478
CDS1	5.05868278163226
RHEB	6.26079394021328
C4orf27	7.73863049148787
RAB3A	4.88176913618192
SAA3P	2.764746891204
SLC22A6	2.99234956888093
GPD1	3.37006676407948
KIAA0265	8.98656408608265
CDH15	3.01233656222026
NPM1	10.9659786972612
ERAF	3.7038691534079
ADAM19	4.23160734082107
PRPS2	8.09707215572103
GCK	3.44214825033587
DNMT3B	5.88761945838147
SNF1LK2	3.5447138016771
ADRA2A	4.81299346994039
TSPYL4	8.12360251395325
MGC24039	2.9928585745172
TASP1	6.37056928574198
WDR19	6.17972264402994
C10orf38	8.00885327589901
CCT8	6.7412719352464
PDE4C	4.49520410152508
N-PAC	4.64763287922528
POGZ	8.02870501883751
FYB	4.22516167992472
GUCA1B	3.27240881164048
ZZEF1	4.46179303930009
PPFIA3	4.12930927599988
ZNF334	4.60830829712466
C12orf44	7.8866855837582
RANBP6	6.88644008911415
LDHB	10.5437976728561
CRYBA4	3.49131573775356
BAMBI	4.96052521696869
RAB5B	7.94834334599078
FOXB1	3.66526358438276
MRPS12	4.73898944164765
TAF10	9.04201316663033
CRIPT	5.8543251159427
DEPDC5	4.17830362025831
RYR1	5.08321197209416
LTBP1	7.5938299068048
MAPRE1	8.31422683113251
TRIP12	9.6770751578837
FGF8	2.94186423642781
NDUFA2	7.00246120693073
C3orf52	3.91421886721386
SENP7	3.56882893754684
MOBKL2B	6.4235893932469
KIAA0355	6.55682958878948
CPEB1	3.63611489492309
ACOT7	6.23327268031888
FGF6	3.690919057927
PPEF2	3.13861554139763
ABI2	7.4492869570839
PCDHGA1	3.27488428361905
KIAA0317	7.80590010003454
IKZF3	2.82240676973610
H3F3B	9.15649080415414
SLC38A4	4.08677053604878
ATF1	6.96911420550531
FGFR3	3.58923783968133
DYNC1H1	8.40384395004599
DIP	5.88221129081819
C10orf110	4.43075280113125
TMEM33	7.42245505683265
ARIH1	6.53249801939179
CYP2B7P1	3.22566066201304
POLDIP3	5.91855619425159
C1orf129	2.79873470646222
POU6F1	3.54579075899278
BBS1	6.65691470263404
RGPD5	7.00012107070595
C7orf24	9.84602105956286
GPR171	4.21430503784291
CDC6	5.0142273935164
PLD1	3.64103710440748
KDELC1	5.70282296272443
SULT1C2	5.57128313267063
CHI3L1	7.71257412332653
PIP5K3	7.48811410693445
CSDA	6.49352615147353
ITFG2	3.81081205028446
VTCN1	6.57883644671372
WDR62	4.29016259748608
NDUFC1	8.71778152065488
NBR1	7.556385602405
HPS4	4.94010153229118
KIF2A	8.55338707807245
RARB	3.37745070886529
CEL	3.15491944611915
IMMT	8.2330204264745
CNOT6	7.07827852680252
PICALM	6.17966889209723
MARK3	6.9222034607375
DHX15	8.51547378838253
ZNF702	4.07555569583539
HIST1H1A	3.30609563128595
HLF	3.21627842439466
ADAMTS2	4.78381066587322
ARPC3	9.39288848869302
BRD8	5.36032294384822
NPHS1	3.60652698230711
WDR12	8.39362416101853
HOXD13	3.09954461662104
KIAA0494	7.5228295727492
GABRQ	3.14323590294862
TCF4	7.33052796117389
APOBEC3B	3.8299660756834
NR2C2	5.05122089179541
NKTR	6.4052674361964
MYH2	2.8364936454259
TLE2	6.96622343674181
FXN	5.45714713204545
AURKA	6.61269293866852
KIAA0892	5.27500154972994
GPRC5C	8.47639332238616
TBC1D9B	5.89561993326098
PAEP	3.52429313070334
PNPLA6	5.64244827216647
SPG11	7.46894602647503
KCNJ13	3.06158676119274
NOC3L	6.92011429628821
AP3B1	6.04325529077078
C11orf68	6.5656224106014
NAG	6.21435217815123
AKR7A3	4.48778141098015
AHCYL1	6.76574459040159
FLJ11184	5.62759332880135
MLN	3.13462889544035
RPP14	6.95133692448066
TIAM1	5.80245207260643
ANXA2P2	7.63462285469723
PBX1	6.15599077366886
PXMP2	6.63218783633635
KRT17	5.32339992810178
LACTB2	8.11902548280354
ZNF711	3.09293565920563
GGA1	6.38136220904544
VAMP4	6.09136774936853
C20orf19	7.5002184921108
BCAP29	4.60180319957971
DDX24	8.32713211104583
PHACTR1	5.04022733684935
SLC35E2	2.86289837811613
LOXL1	7.43132645729682
IQSEC2	4.06400491922836
RGSL1	3.61065259819697
SETD8	5.13545034168697
HEXIM1	7.03150770825602
PRRX1	3.81663028567823
SULT1A2	5.63021423543168
ASTE1	6.66805687709667
KLHL9	7.4525441534285
GAA	6.46273066113027
MYOD1	3.70044892579825
ZNF747	5.3750206001598
ARHGEF16	4.70337504035699
SCN1A	2.99761951709012
GDF9	3.26568085384454
IL1RL2	3.06898241367468
HNRPH1	8.30982006785907
MED18	5.0254861637219
TRAF2	4.01257407464326
ECE1	5.04000202890191
TEX13B	3.27684528293291
SNN	5.78410332204533
HCK	4.56280407391511
C6orf62	7.9737217115227
GABBR1	5.38387828311178
YIPF6	8.6918975807814
BMP6	4.11572141211645
PROX1	3.33132182012554
LANCL2	6.83600979518338
SCN3A	2.89508810048609
IL8RA	4.27452062699832
LSM3	9.06877007916163
CDSN	3.67533469998349
EFHA1	7.86137357739902
SSRP1	8.18858401662686
ASXL2	7.31636716712255
RPE65	2.53791343002211
SNAI1	3.40332792086311
SPCS3	7.02376619543757
EFNA2	2.82097571909833
CLDN9	4.97466420359239
DEF8	6.26996959271823
CHAF1A	5.10202053910107
C1orf165	4.56239336795402
ZFPM2	5.21860284751625
C9orf7	6.55701909206517
GC	3.01974172056091
FTH1	11.6827438940504
IER3	9.8908997298392
YWHAH	7.86835621108483
ADRB1	2.98121536690462
FOXL1	3.32497515911916
MGC31957	3.49953936433569
MUC5B	3.73794387808657
ZNF193	6.51892287803651
CSRP1	8.94631787135892
MOSPD1	6.99707858451103
UMPS	6.00555585086174
RAD1	7.72379018332896
RCP9	6.34496808598894
COG4	5.6898091629239
NFRKB	4.9225705206964
FANCA	3.57844007009291
CDC2L5	4.74483096390311
GDF2	3.14372293749953
PCBP3	3.71046930503297
TIMM17A	7.04038571714299
BFSP2	3.11478271663361
OR2H1	3.26553550140744
HNRNPA0	8.03829041338567
IKBKG	5.22864917443655
TM4SF20	2.94662905709536
PCBP1	9.03737401708758
LRRC2	2.99655218881084
NSD1	6.10068912419294
AMMECR1	6.71506660758912
MAGEC1	3.27454877882944
SEC13	9.51496417399167
WDR91	5.16212437257859
HAGH	6.51834808176643
EGF	3.76233387880387
NHLH2	3.00061505081904
NCAPD3	6.32522968314711
BRCC3	6.533959408801
CNDP2	7.92416653089075
FYN	7.36099814269271
YPEL5	9.25197425076598
KCND3	3.20550870116213
LRRC42	7.97646859246775
GTF3C5	4.53679192793861
AKR1C4	3.05799304441136
RBM26	7.07900162051166
DUSP14	6.10605856202893
AP4M1	5.46495836010543
RIMBP2	3.02151325601291
ABCC2	3.45448242157775
COL5A2	9.37639688357126
DNAJC16	5.61062500321418
TTC12	3.87205427522858
SNX13	6.00915647472533
ELA2B	3.46543873792295
CSPP1	5.98912056308574
NAIP	5.20615616082732
MYOZ2	2.91664760556397
XRCC4	4.20415842013573
CYB561	7.12729742345471
CHST10	5.03644529990309
BAI1	6.52285602639576
THY1	8.60916509573537
KIT	4.64269063980893
TBC1D8	4.5707077533239
PDE6H	2.72986082675144
EPHA7	2.81655988119924
SOLH	4.78345400455104
FLJ20309	4.21587910592872
MAP7	6.06712658637358
SPAG9	5.94935341478198
ZNF294	7.07000200373194
CENTB2	5.81167699910438
FLJ21963	4.3338990536809
ANTXR1	5.85309306636512
CREB3	7.46300280811852
ETV7	3.98390811826306
DGAT1	7.25129068477109
TAC3	3.97561246474381
CORO1C	7.9452765576798
RAD54B	5.0640978697209
HRASLS3	7.9765824772188
MED25	5.17242048863639
BARD1	8.0167746291603
ZNF177	4.60658741146057
MIP	3.66299198659129
ZNF442	3.68807344092317
F2	3.28473177174457
FDX1	7.01205296243482
GRIA1	2.81489260561854
IL13RA1	7.46231217085474
EIF2B2	7.77036799334782
NHP2L1	7.53401024615725
WNT5A	8.01633818716739
ZNF593	6.40424946703387
TRA@	3.24763768451465
WIPI2	6.49136222785174
TAS2R7	3.15122190876929
RANBP1	5.98142225802641
CSNK2B	9.7670066119176
DKFZP434O047	3.32866136978896
SLC7A4	2.95248914406345
WBP11	7.95611201203366
TEX2	6.86100774890126
C17orf80	4.69304235954347
TMEM176A	6.85448720449606
GALNT2	7.66821792614787
CTNNB1	9.60034771898831
BHLHB2	7.07439384356293
TMEM185B	6.78946767674721
DND1	3.86154348946978
ARD1B	3.03681417613123
STK3	7.00924926749291
REPS2	6.63080157891363
LOC541469	3.83733197988268
H2AFY2	7.30431747801837
CCNK	3.85187597242966
FSHR	2.90325576486676
GAS8	4.38328610188209
UPK2	3.08131828974151
C1orf66	5.37972380322221
LCE2B	3.08004018913142
CD200	6.57585507970007
IMPACT	5.50148358509512
KRT83	3.2471500148079
COL19A1	3.43471577110870
BMP15	3.80588672097898
POL3S	3.63417358968149
ITGA6	7.84141711782062
GAD2	3.27285143620655
C1GALT1	6.00187717273466
BAG3	8.5569083858953
ZNF468	5.92068368299355
RIC8A	7.83929366688521
CA5A	3.11148084321431
CCND1	7.34053892401777
DKK4	3.19468983480708
SGK2	4.78211598877369
PIK3C2G	2.98013260295955
USP11	8.37648750279728
IMPA2	7.2854058878208
PRKDC	7.69233433638929
DSCR2	7.81059791375729
CCL4	6.52253639556687
MSR1	3.06613486011288
NOL11	8.2921345562137
ZCCHC10	7.17004530784487
PDCD6IP	8.96049216370762
TRPM2	4.33522691186706
PSMD2	9.80088815260908
USP18	5.24017670753045
ATXN2	7.14485643101935
SLC17A4	3.43139252089945
RS1	2.96891362519674
RRAS	6.40592452552765
LAMC3	4.40978156308582
NET1	7.02905160762558
NPY1R	3.38752829944724
TOX	3.54044687050289
MVD	3.4426958828415
C11orf61	5.31036509671512
IK	6.62707327489549
GCNT2	3.45308157319036
GABRG3	3.13362012432508
BCS1L	6.63728123395193
BCAS2	8.55462936583026
ACE2	3.9396513065198
KCTD17	3.83616701855427
TPPP3	4.80916019958253
CALB2	5.60357711024377
ICT1	7.32917277051276
CD79B	3.51314156710865
CEBPZ	7.88886343726911
FMOD	6.16980911870005
IRS2	7.62375202420964
C21orf66	6.1426842093716
LUZP2	3.54847493663017
CLN6	3.98366166434746
ANAPC1	6.82662752138216
PTPN14	4.07922922231286
APTX	6.74313444057725
SNRPG	10.3381649651059
BMS1	6.76858344602955
NFATC3	4.55435651734239
ADCK2	6.0400557246353
ZKSCAN1	7.38212080441368
FASTKD2	5.17487540794186
ARS2	5.99509023548155
LRIG1	7.72516496015308
KCNMB3	4.91607306886026
ERC2	4.18148274803589
POFUT2	5.07025412681358
PRKACB	7.20384114684122
PRDM13	3.60447020490973
KLK12	3.65867892737832
ZNF354A	6.33223710061552
PCDH11X	2.94638132764107
TMC6	6.20149040555174
CAND2	6.43375211864904
RIMS1	3.96092374079689
SF3B2	7.88102487565338
RCN1	8.6534068849159
CPB1	3.12577510543929
BCAR3	7.77368353622949
BCL6	8.48431229315991
MDH2	9.78124934021826
DRP2	3.85103222431735
TPD52L1	9.68422426016641
TXNL4A	6.78483570107155
OR3A1	2.8946867846251
RAB25	7.86927801506755
C22orf9	5.94787107868554
PCTK3	4.45615522757717
POR	6.83088855878149
ARPP-19	7.74887286388777
SREBF2	5.31839813554531
ZWINT	8.52001481618226
PAK1IP1	6.40538586681473
OR10H1	3.84099117982334
ENPP2	5.4162796680076
UXT	8.6298339510471
ZXDC	4.98447478516057
TGFB1	5.43052018661944
SLC6A16	3.35089805261292
SLC31A2	6.91784214618788
LRRC8E	5.08920654094899
ZNF780B	3.10176316924799
APEX1	9.88896819918044
PPIAL4	2.98377211291021
ZIC3	3.56433768534543
CEP68	6.00754352492873
PAX2	3.29426694267582
MRPL11	7.66587976105682
LPAL2	2.99596610205197
VPS53	3.18517790608378
MPDU1	6.17283049146519
PSEN2	4.55432677022464
GAST	3.55120506882381
DHRS7B	6.35041034938974
C10orf28	3.57407087608010
UBE2L3	7.39657185812142
ADRA1D	3.26320127668166
FZD10	4.45332778705592
ATP6V1E1	8.62281483649353
SAR1A	7.66734417078723
ASB1	4.53722527427296
MCTP2	4.28129659834532
TMEM5	7.02052204743793
LCMT2	7.23871654320399
KRT31	3.65816549283625
ZNF223	5.94645852455869
BIRC2	8.41835153630462
IGL@	4.20446368315488
NLGN3	3.69517815550357
MEP1A	6.12942028205285
LOH3CR2A	3.56751689313503
TMEM53	6.63297933826264
SLC9A3R2	3.11532358904498
TIMP1	9.86508361193456
PTPN9	5.82876764995873
ABCA12	3.24798660185168
TPST2	7.39151998913947
AQP6	3.2897615511319
KCNIP1	3.75017999024068
YES1	7.51924271036498
ABT1	6.5039282227496
RIPK5	4.42090597821356
SMG1	5.55525777495397
IL13	3.35925840526619
MDFI	3.71605705733265
PIP5K1C	5.70082966917016
POU2F2	3.54120676868682
TSPAN14	7.43878385908006
OR10C1	2.89166709499276
GPT	4.32412367370596
PDK4	3.73527742264178
CLIC1	10.6731998248437
LILRA5	2.88596889028778
TREML2	3.63537903230877
ELL3	5.54815164040726
NNMT	8.08533662179118
NUFIP1	5.20495584904108
ZNF74	4.5256055163479
RHBDL1	3.33535191526069
HYAL2	7.31715146116137
IGFBP5	9.0802507088256
FAM29A	5.8217910091027
NRTN	3.53940236236534
KIAA0556	5.63409491236177
JMJD2A	7.06679428047758
ERGIC3	9.56556779441082
POLD4	5.57149169442642
EPHB1	3.91540703075068
LRRC36	3.56946405751611
TARBP1	6.94593278984194
ANAPC10	6.90515918229057
C1orf9	7.60270452771536
COLEC12	6.37818159048855
TNFRSF25	3.38598848900629
MEGF6	3.78779388093966
LPHN3	3.96156689038072
BMP10	3.04592393272178
C21orf55	3.94804875419426
SLC2A1	10.5518682889608
CER1	3.91572340528505
LSAMP	3.72673568919799
RPH3A	3.18533385261794
CREM	5.43049402630575
SGK	9.33524572441145
ATP2A3	4.01591351987435
PTGER4	5.36544539918531
CCR7	4.39036933001055
METAP1	7.54175303804021
KCNQ1	3.84011049004977
RECQL5	3.84039780574342
SSFA2	7.51855927517967
NR2F2	6.52133984492415
MTERFD1	8.52812927780107
BCL2A1	4.25713199974989
ZBTB24	5.53290020657212
NLRX1	6.01215887122198
FHOD3	4.02257218802575
PRDM1	4.49961113542123
PSG7	3.60518220250059
ARHGEF5	6.5544719865628
CCDC47	7.74824598885016
FGD2	3.28933238824959
SLC26A6	3.85152736182863
BIN1	6.46399388258186
SRRM1	7.80324330225538
P2RY14	6.0640626643982
PCSK1N	4.62216143720809
PPP1CA	8.36694713679509
ZNF33B	5.65142379653116
MOCS1	5.08895479801054
NAP1L1	7.87044195389555
ECT2	7.96020534626604
CACNA2D2	6.10163767277415
PTDSS1	10.0293890134078
DOCK6	4.29540405848988
SLC38A6	6.09622984494622
C10orf119	6.24117930468855
CCR4	3.56983313092855
COX6A1	10.6210655556395
B3GALT2	2.71837086646057
CD14	7.06379086355009
ABCC9	3.17296657383020
SNAP29	7.17923910830291
TRIP6	7.59216683681571
HMGCR	8.09986689704234
CDH3	8.66026765129243
KLHDC8A	3.3861339112748
IFT74	4.77195364880098
C9orf116	5.7924961185246
EI24	8.45809341093552
CENTD1	6.00498369454734
RWDD2B	6.98976599003226
INSL6	2.85173674795446
HERC1	7.07116657834006
NPAS2	4.73714757472941
NR3C2	6.6205737927427
DOCK1	5.33846682033827
FAM63A	6.30031038263729
FAM111A	7.52532760060248
INPP5F	6.99923111869152
MYBL1	6.43964563302949
HOXB1	3.19750408118693
CRADD	4.98637503220624
EMCN	4.12284031457416
DUSP12	7.2515150607126
CGREF1	3.54111718109609
BLNK	5.52701255391365
VASH2	4.69287714266091
PDZK1IP1	6.49044095528793
SKP1A	10.4867919444793
IL19	3.67568584505884
DOC2A	3.39264208948906
COPB2	9.61834561923693
CTR9	7.91067228009206
VIL1	4.69022480744708
CDC27	6.9772171129766
PTTG1IP	11.4577171528089
LECT1	3.66731287422903
COPS6	7.43968367418012
COL9A1	3.65900691987661
MCCC1	7.89162018950314
GPC4	5.27661189260949
VAC14	4.56456376646713
PSMD9	5.86523599935458
PPY	2.71458606208484
SRCAP	4.8728824406021
PPP1R13L	6.23096329242802
BPGM	6.99883994070444
TTC19	7.66416762954985
GFPT1	7.48820189742174
C1orf114	3.02857957902883
HMOX1	5.99933995160207
SLC27A6	6.89594991865813
MC4R	3.11433649512672
CALML5	2.72430265109765
MRPS10	8.30477938220193
PRR13	7.77431936689993
INS	3.13138348856809
CECR1	7.5713500331221
SERPINB8	4.05190707146003
FLT1	4.37728189961299
FEM1C	6.16749639790934
PPP2R4	7.18632797467115
PDIA2	2.96196918787173
TMED3	7.86024388705348
NUCKS1	6.83445513632105
EXT1	9.18002978120477
RCOR1	7.38892055316257
EBI3	3.23551658738094
SMAD2	7.25750323056836
ODZ3	4.59921004566576
POLS	7.45583990600617
NXN	8.80398139852208
PPIH	8.12254666484337
FOXJ3	6.03253528749971
EIF5B	6.937273862272
EIF2B4	6.88982532647373
C20orf121	6.02376585709212
CENPE	6.2301289425106
KIAA0415	4.30632652600851
CRABP2	9.33077863589595
TSPAN12	8.33413481864085
CXorf15	3.45257217909302
LOC57228	6.47523791217145
ACTR3B	5.65118289171852
ASL	6.98994213077507
GATA3	5.79239443869811
TFAM	6.58939592981232
PCDHA5	3.30541260643428
PARP12	7.16790275042589
PIGH	6.0841887878334
ENDOGL1	3.15866823636075
GTF2H1	6.92271795359807
MPZ	3.21289946027327
BIRC4	4.04963620469246
SSBP3	7.06442092892182
BPESC1	2.70312945211247
FOXC2	3.05556560753144
HS3ST3B1	3.14781031272576
GDNF	3.47901519028196
CTNS	4.98444218915583
KIAA0859	7.09160971039545
TRPC5	2.81882740427911
PMS2L3	4.81947210800203
TEP1	3.98711253196784
KIDINS220	7.7928757657894
CRH	3.04529590210044
CES3	6.06556552890404
ACP5	5.57920025268988
AMFR	7.0682206518001
CA4	5.90656429615695
PLCB4	7.69288490923566
MPHOSPH10	8.26397146422386
PGF	4.52592136245085
G3BP2	7.1933047170592
SR140	7.31937030423506
ISLR	6.94234330672737
HOXA2	3.5402936129141
PYGB	6.7166208396812
BAT1	9.51730727158233
TSC1	6.44966403476431
NARF	7.66504569650117
DKK3	6.54460155763758
UTP18	5.70675578625186
TSKS	3.01181502303815
DDX31	5.53290163298983
TULP1	3.46334762859083
TNRC4	3.48028889614846
ZNF430	5.97644446837355
POSTN	10.6420083810625
AASS	2.91549210311507
APOL5	3.66360956831238
PLA2G1B	3.52711185326968
FLJ11506	5.47815909001584
GTF2A2	8.90833773417795
RCHY1	6.61572863244143
CYP27B1	3.24290252731066
VPREB1	2.93452882579445
MGC4294	3.34014878861387
TACC3	6.38637721403672
PDCL	6.64669910811362
DMXL2	7.39766758329972
LOC4951	4.08835638866591
EID1	8.38810533777526
MS4A4A	5.18627839819721
RBM14	6.17212928077125
MGC29506	4.60210427136783
PPP2R5B	5.00229191114873
TNFSF11	3.4385317239547
ATG2A	6.01038417148649
RPGRIP1L	3.67520600076397
SPOP	7.46723587022539
OSGIN1	3.34522073203688
PTPRF	8.9105380668767
ICMT	6.84798664488695
SEC24B	7.89252512213984
MAML1	7.47120981144514
POLL	5.36107286259955
FXR2	4.87496099824461
TYK2	5.96522035754557
MUC6	3.43396842688777
ADAM28	7.05422886534763
MYL3	3.19886284931659
NRL	3.19147916652109
PIP4K2A	4.92955857762312
TCL1A	3.29899764915915
MED7	6.60829577464145
MYLK	7.53825892440202
RRP1	5.15178459013953
TFAP4	4.2108831063734
CYP4F2	3.53390690666026
UNC5C	2.91742926408666
ARL4D	5.6321026144419
SH3BP5	6.50708228231043
AKAP6	3.29220379985079
CTLA4	3.2481370636103
ACSBG1	3.44352117862457
