Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_B03
Composite Element REF	Signal
MLL2	3.29268083049051
FXYD1	4.73682284150363
DKFZP566E164	3.46680113887592
KMO	3.19105740672658
KIAA1128	4.92577164123601
NUDT4	5.965072535719
USO1	7.05980834675186
RAB9A	6.88363743092588
RUFY3	5.48837550086981
CLDN1	4.37007953883956
FBXO38	5.33967795901808
VRK3	6.51060675854559
ICOS	3.70324892413207
NFKB1	4.41672847322069
FASTK	7.11745445613168
LDB1	6.34989292861932
ABCC1	5.808668958833
IFNA6	3.12120781892403
PCBP2	10.9905016722679
RBP3	3.04347191427935
MUC13	3.74835922321159
C8orf30A	6.4805015436903
NUP205	7.13660505682744
MFAP1	7.56950508321262
ACTA1	3.78690910710451
NHLH1	4.04855671772045
GABBR2	3.15861739205369
CXorf34	5.7651812685992
TDRD7	6.75830903032561
KCND2	3.34450058767608
WIPF1	4.22940032404303
TIMM17B	6.81404132171567
SNX15	5.01040244153579
AGXT	3.15931950128704
IGF2R	6.82114987189346
PIP5K1B	3.24656810161409
ATP8A2	3.12172068160608
FGF21	3.15922940765067
AFTPH	8.40812808758384
RBM15B	7.08292410806367
FCER1G	4.74115659987369
AGBL5	6.50260287901159
SNTB1	4.36577109742753
APEX2	5.93971173924936
C17orf39	4.04983941162644
SLC24A3	6.18533264262243
TXNL4B	3.89480925375471
UBE3A	5.97502646935502
TGFB1I1	6.06898077414566
RPL10L	4.68815968956656
RBM13	5.71100596246384
LOC389517	3.90102181718684
TOP2B	9.0022951736284
NPVF	3.15318012678446
SHOX2	3.92545673839417
ITGA7	4.92833104831161
RAD54L2	5.16061068712622
KCNIP2	2.98464809661470
C2orf47	7.8266259698343
KLF13	5.10447686285797
TSPAN4	4.27095982912507
NLE1	3.52495688329332
TPST1	6.66705186264929
CEACAM1	3.62775094460156
PFKFB4	3.44316412283496
SREBF1	5.43537472150885
RNF11	8.53770019371085
IL21	2.99261286709924
LTK	3.20606208696624
DKKL1	3.43714844790528
EPAS1	5.46221904556176
POLD3	6.81548033886644
UBTF	4.74966916736658
PHB	6.72834332712551
KIAA0427	3.91088953814301
FPRL2	3.77586131395280
HSDL2	5.58370120204083
SEMA6B	3.89398164491754
AKR1A1	9.8329281515678
CLTB	4.95841730774064
NXT2	5.46440652554703
JDP2	2.93073499183040
MORF4L1	10.3530605181304
HSPB7	3.4417046257359
POU2F1	5.98623057765436
MLLT11	7.7471685893699
CNNM2	4.40507613463075
ZC3H15	8.8322691499438
ELK3	3.04924217085992
CBLC	3.98120395436247
SEC61B	8.87216627819912
RRP15	5.50859429284311
OR3A2	3.15330508516218
GALNT1	8.13558169838184
RSL1D1	5.8076675035138
P2RX7	3.34512528414814
ANKMY2	8.24840739194457
PSME2	8.20204772665434
ADNP2	6.03107940426165
RBM25	6.77465768515221
PLEKHA5	7.87672704576376
DHX58	4.934677920938
ARCN1	8.21961537529451
POLR2E	8.2811420544608
SEC24A	5.52208807483033
IFITM1	10.8100798935318
ZNF643	2.99458676405052
DNA2L	4.35448413164541
ZBTB25	3.45592190878307
HIGD2A	5.16583074934255
TTLL5	4.54181317056728
TBX6	3.36842280005986
SPTBN4	3.95069177762563
SGK3	4.46962331188463
FBXO28	6.64487099820991
GCN1L1	7.10361741709566
CLEC10A	3.04912664918941
GAS6	8.04589960974786
AMOT	4.63157186169934
TSHR	3.13128252598882
ETV1	3.70716183720994
LDOC1	7.48637878096843
ERGIC2	9.9934044604228
ADAM11	3.4320399881247
NAT1	4.43841864854781
ASB9	3.90485453599715
ATP6V0E2	7.21180276123899
HGFAC	3.82895558075993
TRAFD1	5.59665145967455
MTCH2	7.9503397253402
BACH2	3.22635074400268
AUTS2	6.80788865746408
PGS1	7.19754607465055
LEPREL1	4.68695943080199
TFF1	3.5861181051548
RPRM	4.85625843270193
PPP2R3A	5.9515541918235
HAP1	3.82289792519181
BAT2	4.75631371791379
EPHB2	6.51076380579947
LPHN2	7.94992464538136
ACTG1	12.2095006647308
CENPT	3.74819510216047
RNF123	5.299918294564
ZP2	3.3566846157848
PLAUR	5.23412904857701
BMP5	3.70185933156883
MUM1	4.99193490210624
SNX26	4.1915595881413
MID2	4.78237079224325
ISG20L1	5.10141983113548
RBM28	5.71205589687201
SRRM2	8.10986029786892
MEP1B	3.31112826266845
PCSK7	5.33777568403180
HNRNPA1	10.6257246706063
PBX2	5.24099173460028
CENTB1	3.52510783481672
BCAS3	4.76661119886437
HGS	7.0981921158667
FLJ20184	3.25691425289256
TMC7	3.51304780932255
POLA2	5.21883325154033
NOL10	3.30357480711307
KCNJ8	4.76505598863351
HSD17B6	3.89169666506117
EDEM3	4.55970301519616
SLC16A1	4.13233027731366
TCOF1	4.58321180208668
SF3B3	6.08472227608669
RANBP9	6.15219864166408
CPNE7	4.40861234474315
EVL	5.72882896371179
NUDT21	5.59358078503642
IFNA21	3.86912266436981
CFD	4.08020125410013
PYCARD	5.05828724709476
MYBPC2	3.96113912758057
ZNF235	4.22775914521316
ACSL4	4.33103897422076
KIAA0644	4.91350869476268
ERC1	6.42245890659278
NKIRAS2	6.43268525362319
TRMT5	9.51572822735946
TMEM176B	8.25541633492113
PPP1R7	7.32333725144308
SOX2	3.58963617535293
C16orf30	4.0893009534344
COMT	7.80441426688571
AOC2	2.97963504694518
PDLIM5	4.73224859352927
SPHK2	4.94074229240923
THNSL2	6.08510900876006
LARP5	5.47963201796608
C1QTNF1	4.44255934221384
TRADD	4.79855990297011
PCDHA6	3.31975507502618
C1orf43	3.50876799816468
SCARF1	3.5582795145333
RAD51L1	3.62862464302919
LETMD1	7.95104356610394
KRT75	3.63504086126117
CD3EAP	4.54605663355586
B3GNT2	4.17209203611294
TMEM63A	4.58735966604616
DUSP13	3.61874507185639
FNBP1	6.76685490821964
MAGEB2	3.60344977122104
EYA2	5.23083623619331
FANCG	6.31530783161108
CD1C	3.60367037187302
LASS2	9.15057085075623
BCL2L14	4.09011484319759
ZNF471	3.32799990844428
ZNF224	4.01920011116605
AVP	3.49815457838165
CKAP4	9.84010213196653
EFS	5.12688072983297
PITPNM1	5.14277970390539
TRIM68	6.30907092414858
ZNF652	7.90594607880927
UCK2	5.537075111274
TMEM4	9.1785293050972
SCN3B	3.39114090944175
RNASEH1	7.07604246167618
FAM50A	6.92834017575498
DRD1	3.18703077973464
OAT	8.57435769357206
IQGAP2	4.82845021303337
CDYL	6.00343658857825
C20orf149	7.94082937796898
ANKS1A	6.1196030762918
HYAL3	4.0005382052945
CLPB	5.20244072764454
SMNDC1	7.54820221534957
COBLL1	3.4865721208702
DONSON	5.75942498161021
SLC30A9	7.47377411146628
E2F8	4.87333990706752
CCDC25	5.19428254105145
C20orf116	8.17563040832228
C2orf55	3.25220559598107
PRCP	8.9200044095009
SPINK1	3.28482085329881
FAM12B	3.05840286339477
NDUFB1	9.50993564463685
DIO3	3.65783763598651
HPN	6.9013274579624
NBN	6.69360138207523
C14orf94	5.84340019605722
PVRL1	3.27372020271728
CNTD2	3.99556222059537
OCLM	3.36355289292371
ZSCAN18	7.53081994038503
MYL4	4.15945655602941
SLC17A1	3.13899059462811
TAF5L	5.58767910179441
L3MBTL	3.99964902671266
TSTA3	7.58351758174264
CCDC59	7.61854838382748
RAC1	11.1670439779213
C19orf15	2.96460853404269
MED20	4.99054495128753
CHMP4A	7.210925009391
NFE2	3.92293521954997
KLK14	3.31604821861794
FBXL12	6.2105632957393
ZNF364	6.6463483073523
TOMM20	9.54977538659144
ARSF	3.27430705329718
MAST2	5.18417254638692
GTF2A1	3.9539242192724
ATP1A3	3.33065692802292
PNKP	6.37556885841449
MRPS35	9.23076750099407
MATR3	9.37925897208459
S100P	4.30579374329038
MSC	3.51208589786444
CILP	7.3802981572276
PROZ	3.71806728463747
SEC23B	7.15880196374114
FAM5C	2.95538447629887
C19orf40	3.97021369484348
DCK	7.06981423433336
C17orf63	6.96277503476895
TIA1	7.47438402324887
SPAR	2.89107946118118
SLC6A4	3.87563237724076
SPTLC1	6.91095082186638
HMGB3	6.50916356208831
TOPBP1	8.186444049507
NAT8	3.16804710509629
MID1IP1	6.59728218153215
TPSG1	3.63360202876652
KLF11	5.91319941402861
HOMER3	4.78355571696269
KCNAB3	3.24227658843246
KLHDC4	4.1052785612278
PHLDA3	5.74180959944893
DOCK2	3.10624742502709
TUG1	11.2375422995356
NUP214	4.70885413558213
GABARAP	9.96785455932247
GOLM1	8.5373045568761
DPYSL2	6.75064933784611
SDCCAG8	4.87514563283138
SOX13	5.73843175772911
KEL	3.42931581008642
EXOC5	3.86684179194853
GK	3.47594365960817
SLCO1B3	3.58455943174194
RPL36A	10.9472591654816
DNAJB1	7.70813035614449
ALPK3	3.73585450246307
IKZF5	3.98617232295833
CYLC2	2.87585178976628
C8orf51	4.57477817143266
NRP1	4.45272737863495
NR2F1	4.46200068936751
ACAD8	5.27193884601882
PLEK	4.2911833488443
NLRP3	3.14820579697967
RBM35A	8.79269399631417
GPR3	3.18754901322768
RAB8B	3.56790572417993
UBE2E3	9.79736774803103
FBP2	3.94705302552112
C20orf111	6.6954547315167
GNAI2	8.12321949080606
METTL8	5.05754592648623
SLC39A7	6.55325323842696
CAMK1	4.1097563832546
PRDX6	10.1721682034645
RFC3	5.45632420655963
FAM129A	4.4439528666479
BCAN	3.50028415012528
TETRAN	7.52729670850455
ILF2	8.417820974331
SMPD4	7.13305235104074
AKAP7	3.77135617167215
ZNF500	4.59548707813846
ZNF506	3.11942972753329
FLJ11151	3.75822351976751
PSMA3	8.44047495624692
ASCC3	5.65719325867031
ACYP2	5.34284063911905
SOX21	3.31853260437505
CLDN4	6.61168393406641
LYRM1	8.39497549508203
DEFB1	4.43685727679568
GRM8	2.83161245636690
SLC22A18	6.06872186913529
RNF141	4.95177560542951
OR7C2	3.67934027838548
GRK6	4.87720614107733
PIGZ	4.96865862039172
VPS26A	8.19161304947181
EPHA2	6.44285948679672
KIAA0562	5.76037245586063
TCHH	3.23214026536458
MGC16824	4.6375231444845
SARS2	6.36756432387387
ZCWPW1	4.59347376114983
WDR8	5.97823598305665
MTHFR	3.66141441691551
RPGRIP1	3.33000048575738
ACAT1	7.60260191619097
MEOX1	4.60112433943584
DACH1	5.54615498412667
ADAMDEC1	3.33470919799574
PLK3	5.10564735596766
PHKA2	6.68505330388889
CALML4	5.10781872661467
TSSC1	6.73954969120856
TMEM45A	8.81333057216677
ATP5I	9.29609239738585
MRPS34	6.14036157540008
POU1F1	3.23651001908866
TMEM28	3.61678270370197
FBN2	4.90034842391358
DAP3	8.36720289681097
ZC3H7A	5.86362255741969
LAIR2	3.45395644671985
ST3GAL1	6.55833253867298
PHF3	6.85754966933365
DVL2	4.87823103549087
LCT	3.35265880451804
GEMIN8	3.89255272918425
DICER1	6.448679697714
ARMCX5	4.05722793571363
HIF3A	5.12313043045869
CAPZA2	7.78292334513603
IFNA2	3.09791686755882
PLA2G2A	4.01829765601631
FOLH1	4.53625682166894
MAPKAP1	5.78938966518194
CYFIP1	7.33587798312646
NPAS1	3.28962817253856
TRPV6	3.86080633321732
RSHL1	3.48532938342331
PIAS3	6.30757244143461
SOCS6	4.08965559171837
TAF7L	4.01568523293378
MRPL24	8.31177547258252
YWHAE	8.03775488645657
GREB1	3.54419507153841
NUP62CL	4.07421464956500
MOSPD2	5.4240387506603
NEUROG3	3.03781436203664
MARK1	4.42867631855590
MGST3	9.64270011335352
BDNF	3.83491868245381
LMBRD1	7.88849299461457
PNMT	4.533960715391
PRPF19	6.63908618206924
NDUFS8	8.21669657608629
TFCP2L1	4.43366871864088
SLC25A16	4.21313315068773
EIF2B3	6.648980910481
HSPB3	3.26696249725217
RPA2	8.34646557933323
PAK6	4.38819509315416
RBM4	7.3604799514225
CSF1	4.05809067811817
SEMA3E	3.71696417210786
MXD4	5.62034938490684
TNFSF10	6.64438585413267
SMARCB1	7.49457961545084
TADA2L	4.28546162662042
SCIN	6.26863679831701
PPAP2A	5.99391145333423
ULK1	5.76883600759325
NPAL2	3.78557489200529
MRPS11	6.39871277447686
SLC2A3	4.11452173590315
ARID3A	5.1318524087328
FEM1B	3.60101039020603
GNG5	9.71638628860502
ACOX1	5.8546593560798
MTHFSD	4.02352121255755
TLX2	3.08835590336842
KIF5B	7.53909312333565
POLM	4.33071942424696
C1orf181	5.83092607234654
C10orf92	2.98412070964105
MUC7	3.05253107049754
NUP153	8.17856942315052
CSDE1	8.53722515576058
CLPTM1	6.30981202058653
LRRC17	5.56792730349606
ATP5B	10.5824142203259
S100A5	3.23091053687245
ZNHIT1	8.32088013364156
EFHD1	5.89508430890194
HIST1H4G	3.0221459648114
GOLGA2L1	3.6499639538575
COPZ2	6.57677114615511
ELF3	7.86306952900441
CPSF3L	7.07254595002217
POLR2I	9.57377926412329
ZNF665	6.22211565013562
TLR6	3.00273313747289
GPI	8.91018779116984
ANGPTL7	3.46977258992800
RAD9A	5.43379770012735
NDST4	3.2645774685898
AGPAT3	4.48731712714171
ADORA2A	3.11640662973455
TNRC5	6.4218268950591
KCNH2	5.11820461096927
CCHCR1	4.54935202277294
RPS27A	11.1953426175759
GCM2	2.54538295804868
TUBA3C	5.13230674069573
HOM-TES-103	4.39720092439945
HIST1H2BC	4.60733042664078
IGFALS	3.52932080875021
E2F1	5.12911255732678
PLCB3	4.30620148580325
NPAT	5.17865816518398
NR0B1	3.04038337585027
COIL	7.07794633594279
RASGRP2	3.60604277998463
APOB	3.02602795242964
RAB11FIP2	6.27760141264972
PIGR	3.49608551286767
CDC25C	3.733819079254
RCOR3	5.48936020695879
TSC2	6.22838407303377
NRP2	3.18755369475702
FUT6	3.35175598849453
CDH2	6.39301370257042
PTPRB	3.09855838943769
ACP2	6.87760280073912
GTF3A	9.49895058501899
LAG3	3.49127634233985
AIM1L	4.62425531311488
ARID5B	10.5182428937522
KIAA0256	6.95296692075384
FLNC	5.52747736400798
PRAF2	8.58355866881397
ITGB1BP3	3.15036182408373
C14orf147	5.91173877176866
ZRSR2	4.97914438601111
KRAS	11.6313045245677
SPTAN1	7.56672753743762
FLJ14803	5.07825539485064
RCAN2	5.52800142333183
NECAP2	7.19689578877571
CDX2	3.98144830242713
ECOP	8.75806072049824
ACTR1A	6.88319851050872
PPARG	3.29822761790945
BBS10	6.21866994780324
ISOC2	5.93878479586275
CITED1	3.43920846821792
PRDM4	6.39195650889884
HSPA4	6.69231166624668
SERPINB7	3.36799029425844
DHX40	7.48875953653085
RAB26	3.13917972443387
RRP9	4.7276319621407
EVI5	4.8296129039186
CAPN9	4.31153006590960
HIP2	7.62956829261016
GNB1L	4.47928564000465
MYBL2	5.93596514887848
ZNF407	3.58711171409325
PPIG	7.81067017858358
C12orf10	7.19270774275983
MYL6	11.4468891891354
NAGA	4.76426155357565
MAPT	3.51629829646783
MRE11A	4.40926558164264
HSPA4L	3.37098173625960
PLXNC1	4.14743257682456
STBD1	4.7485142149721
CTAG2	3.60212885744417
C14orf169	5.47535518960601
MTTP	3.36277176271786
KCTD5	6.15959898676818
ECM1	6.76182521203987
CHRNB4	2.90333640755843
NYX	3.46840640545815
RLN1	2.99062319645954
GZMK	4.16338571682806
C1orf21	4.00493930396497
EPB41L1	5.65780046400163
HOXA3	3.30758397523589
TOM1L2	3.63780060616219
TMEM165	7.684709139519
MAGEA9	3.66242379948972
MNDA	3.29744821926788
RAB21	7.7605552978398
RPS8	10.5777609558339
FOXJ2	6.3165406322429
MSX2	3.33219434215317
C10orf76	5.07466790035286
PBRM1	6.5417751302422
ZNF343	3.12070885182163
CPB2	3.33077357633498
LY6G6C	4.53169973275628
PIM1	4.27122976272552
CTF1	3.61126495834632
GRLF1	4.56342497623662
EGFL7	3.78860214901647
USP9X	9.44834282312422
IFIT2	5.66353476019338
S100G	3.30198676416991
GUCY1B3	4.21431867607788
NR3C1	6.22151587893357
FCN2	3.1564537708017
CORO1B	6.33614189880284
PARP11	3.26802592715041
F11	3.57908501901531
DNALI1	7.47190959559382
MAP2K6	4.75828869533712
LEFTY1	4.15651965864903
ATHL1	6.855415913711
FSTL4	3.42986437674094
ANKRD47	3.27232138114372
ATP2A1	3.37584324077815
SERINC2	3.31243790371003
PAXIP1	5.81654933487877
ZC3HAV1	6.3528961024465
YY1	7.99150350835124
PNLIP	3.05823059172524
C14orf105	3.16938357491132
ZNF80	3.38395525409293
SLBP	8.6702103944477
AASDHPPT	7.53941975731052
UBL4A	5.76477816831685
CKS1B	9.28766729462497
MCM3	6.54652995041682
KAZALD1	4.85182889871694
SLC19A3	3.10221233471805
CDC37L1	4.92789891979069
NDUFA4L2	3.87826265991998
THTPA	6.3807029486661
BNIP3	8.21097181451422
HIST3H2A	7.0008624071626
STEAP4	3.11139981140432
HTR3B	2.91340104300417
FES	3.50913456016895
C11orf71	6.10175355304616
NPTX2	5.62878181252877
CBLB	5.65325751513344
NME6	4.82612482954996
CETN1	3.534114884703
RORB	2.89589834608506
AP2M1	8.99618959834517
SNAPC4	5.23191270913971
FAF1	6.91133127151096
SLC9A7	3.11942371140332
CDK6	3.39043388460354
P2RY1	3.21962187398003
VAPB	6.79650882964356
CSK	5.96682577678841
IGHM	3.3656210717976
RAB27B	3.06713479454262
C2orf33	7.54604709260482
CTSS	4.73495051147304
SNAP25	3.83140979392164
TUFT1	7.23777524117937
LILRA2	3.67798120291098
TLL2	3.32353022086240
LUC7L	6.14564222650004
LCK	3.63583522722356
PRPF6	6.75931454295583
AKTIP	6.1466856635043
FURIN	5.62541867784816
SOX12	6.54746564557737
UQCRFS1	10.2707193547086
ADH7	3.27122049973765
RAMP1	5.76925876250926
KIR3DX1	3.00115869763937
INSL5	3.31876565399382
PDE8A	5.2724562269415
NAT6	4.00334736761758
EDN3	3.15198458799313
BLM	4.86779462782184
GMIP	4.87371510531773
CHST4	3.60034681147691
SF3A2	5.13547789783715
FN3KRP	6.46161483348253
PRUNE	6.81526591679246
SMAD7	5.80576040083872
SDC4	8.81733921667051
IQWD1	8.08829734293988
FHL2	6.48240386806543
KIAA1107	3.67416198204083
PSMB2	9.96483958429453
GOLGA8A	8.16193407659317
TMEM57	4.53499124628433
WARS	6.68813706047095
PHOX2A	4.88999498323799
S100A14	5.90166341313642
FGFR2	4.99807095736956
ASPA	2.98796229797991
CLDND1	6.72458764683327
XRCC3	3.25696937632079
TUBB4Q	2.9172220046257
ITPKA	3.55042939983166
MGC3771	3.35639232524809
BTBD2	5.66980018587908
GH2	3.20168363059484
RDBP	7.78483400409935
CSF3	3.48666025071688
LMO2	4.71338085086834
GPATCH4	3.35651591119351
PDPR	3.34752945853428
PTK7	6.38614259666586
PPP2CB	6.6231653762207
TWF2	4.87938132565952
B4GALT6	3.4179260210132
DOLPP1	5.951776761315
C4orf8	7.18826571439698
GLT25D1	6.05920878189285
TNNI2	3.24188818374213
JHDM1D	4.72491181568324
CD7	3.48671315058793
RPL22	10.8963334202855
CYC1	8.51296585665268
EPRS	7.97539966546064
B4GALT2	5.36775706572865
CHUK	4.81068714117293
CHAT	3.56736416329108
RAB6B	6.69927654080411
HR	3.45672100371496
CCDC134	3.44735253871509
PDPK1	4.68281042746815
C14orf130	5.94865311501478
RAB33A	3.74245017347547
DENND4B	6.9434809980812
CPT1B	4.29617657832121
KYNU	3.42038496517677
MS4A5	3.43422747029756
TNMD	3.48891125944144
PEX7	4.96409810082855
IL22	3.8495125766864
SRD5A2L	4.29969727028529
FAM62A	8.92740318192734
HOXC5	4.03892618769648
SPATA6	4.45290266492206
C18orf22	4.6884688827327
STX11	2.91268425553596
KCNC3	3.16739762501499
CYP7B1	3.31226809987842
THOC1	6.63333795033795
C14orf159	6.21511599220887
TBXAS1	3.3473239914014
HSF4	4.2515361528573
ALDH1B1	3.66176972707606
USP25	8.17926751139502
ZNF124	4.01037682925197
PCYOX1	7.26421779159975
FBXO17	6.21800072667519
C19orf29	4.51210483124768
RAD51C	5.90068958156675
SLPI	11.7239635598263
GPR45	3.28479868930568
PARP6	7.5169199441688
C1orf159	4.74168422752976
REV1	6.74576345333611
SULT2A1	3.14446920753716
SPEN	8.2303274595128
PRPS1	5.71798730152121
GNA15	3.79118972225767
NIP30	6.6004913254752
GAMT	4.67472351882544
SMCP	3.33350438860399
ZNF217	8.00345168696417
GJA7	3.46218209337755
NOX4	3.62598212243013
FRAT2	5.81396991034127
RNASEN	8.82737410714824
MCHR1	3.16948083565327
ACCN2	3.3963711679813
TBX1	3.10164809116003
OPRS1	6.16445614905622
KCNG2	3.12027838370954
HIRIP3	4.72802615836686
SALL2	6.94984184654415
MPHOSPH8	6.07000413361111
CYP2E1	3.58194701801751
ACO1	5.84213220346256
THEM2	6.85688767272094
OPRL1	3.26257878051626
CTH	3.31642365606409
ATF5	4.39510039718163
IQCG	7.27435156227555
TULP4	6.59342281088721
MEGF9	4.7789645283634
TM7SF4	3.31894517305934
PLEKHA1	6.79690603283298
PAPPA2	3.75459752301287
SLC4A2	5.98895082094919
NR6A1	3.63369026586311
SNUPN	7.00307229212121
PFKFB3	6.38651825558408
PKNOX1	5.2026430911121
KIAA0406	6.78481443886392
C20orf29	5.10756637980455
FLJ20581	3.37082014844501
SFRP4	4.29603622734074
OSTM1	4.12663894196535
CLCN7	5.74994929864297
AGTR1	3.37573561488266
FLJ23049	6.38787809897577
HAPLN2	3.16080746530207
PCDHGA9	3.62508630398942
MAP3K10	4.20394253257606
AMDHD2	4.20230769631332
USP2	3.35525940864119
MAN2A1	6.80178531259678
ABCG4	3.82693353157608
CLCA2	3.18348894360581
CBX8	4.06117965903615
STRAP	10.1998998026243
RND3	9.09953418303384
COQ3	5.2512811483817
RRBP1	5.8088491194983
NAT13	8.24406355987964
IL1RAP	5.24413863454923
MAT2B	8.27646806334635
NDOR1	3.62091246389647
CSNK1D	6.84118904495904
KIR3DL1	3.2341841722091
TJP1	6.72345742952501
RALGDS	5.23070799623669
PTPRT	2.92202901780684
ASPHD1	4.40680173605794
GPR44	3.38751278589192
PER2	5.58086349606786
ZKSCAN4	5.16863769130726
KCNE1L	3.75266280370618
CCKBR	3.43353017484121
RBM12B	4.1684357040518
FAM118A	3.17123850364759
TAF4	5.14763721545445
NDUFB6	8.64604413041784
ADRB2	3.13808411414746
PMFBP1	3.76405487612357
TRIM9	3.57185805123199
PRSS3	5.07718880463263
DKFZp762E1312	6.49694335316932
CD3D	3.77808555391833
TBP	5.08351357509075
CTSD	6.99235034691756
HPGD	3.27990510704263
DNAJC12	3.87416198675103
SEMA3B	4.36682257405063
MRPL17	6.77837476123304
FKBP1B	5.45989308372234
IL3	3.03359876497664
DRAM	4.35625395015991
ARHGAP19	4.17082163139182
GLI3	6.30285350296038
VAV2	3.60870253054263
PTCH1	3.84121640408672
TP53BP1	6.81556789678454
ERCC3	6.16339769507982
SLC17A7	3.86237685735752
AMACR	3.74669831282272
TFRC	10.0882027029684
RHCG	3.69812768972788
TMEM80	5.31219039341726
DDX46	7.7736063766833
TCEAL4	8.23367818395688
AK2	6.61979492777215
VPS13A	4.30676109204119
LHPP	5.22283896659696
FAM55D	3.33090429875731
PRPF38B	5.26265189437761
BCOR	4.99186200319764
AVPR2	3.5348347964224
PFDN5	10.2830329464930
NSUN3	5.88619464573804
CMTM6	10.5491231924386
KCNK12	3.69221704382392
GRB14	3.04353933129231
RP2	5.52228866289458
SERPINF2	3.51903029680128
PICK1	3.90861150497501
DYNC1I2	9.58905034953752
TYRO3	4.5238982251995
OR12D2	3.64585123934421
FANCF	5.13585126310273
CSNK1A1	6.8681445123278
TBL1Y	3.4938272371313
CCNC	8.01786999802822
C3orf60	8.16315580726198
SLC10A2	3.64270562119968
ZBP1	3.52611652173242
CHKA	5.91322882000937
UBAP1	6.62458319339596
DHRS3	6.57266426393603
MAP3K1	3.45621151431788
PBK	6.48077307060741
ALDOA	10.7204440517963
EXOSC5	6.19159121339305
AZU1	2.93435082722632
GAB2	6.23417028183718
DIS3	3.64844722536885
THAP3	4.08476865704785
VPS13D	5.37342967112156
IQCB1	6.63242505515154
SPATS2	6.72250748732891
SKIV2L	6.47962831778629
ATF4	9.6004337031044
C19orf62	7.64066451631941
SPIN1	7.61714682159946
IL12A	4.64764034432313
PRB3	4.07159951252106
RAPGEF4	3.12537105835313
FUZ	4.36122443303191
CST5	3.50685572524763
C3orf37	7.21789455704488
CROP	8.65712727825261
ZNF696	4.06894552382093
HEG1	7.00560604722181
LIN28	3.24824580916391
SURF2	4.97490852420981
KIAA1539	4.46600225538765
WHSC2	6.26474138396766
PSMC1	8.74425038003932
RFXANK	7.00347261855601
SLC7A8	4.46311334927123
SPATA7	4.37906194213964
ADA	4.63901925786356
MAZ	5.48270432979232
PIN4	7.06980686069076
PDCD10	8.85768643587385
PDE1A	4.65260846273041
TAF6L	3.32888977677082
KIAA0284	6.73310730582664
DCTN6	7.65352770347719
ACADS	4.74786475577862
MKRN2	6.93451370846815
GALNT4	3.76871861537138
C22orf31	2.95569761434590
PSME4	6.68833046374654
TFG	7.4856346409513
SSNA1	5.41298428590177
EPHX2	4.0779548086563
ANXA5	8.59574622693143
ELOVL4	3.55255137322028
CCL24	3.37021832399487
KRTAP1-1	3.1840249519432
ZMAT3	5.49658989259306
BATF	3.56006771146717
KARS	8.69522861015115
ATF7IP	7.98389437917405
MSTP9	3.99463837924933
FAM131A	6.24229461740967
VIPR2	3.74680439207063
CCDC72	11.1242336645214
ANP32D	3.21859191016926
TEF	3.24212420549656
LYK5	6.59473497580996
MRPL44	4.3360194163228
LIMK2	8.32198698054525
ETF1	6.82954235596564
HHAT	4.39469151509624
PROL1	3.04287720649904
KCNJ14	3.26433005710182
UBE4A	8.53699877933814
MYST1	5.03171146563602
EMX1	3.31234095454119
MX2	7.85279874530395
C11orf30	4.79509951975724
HSP90AA1	11.1062718699532
ICK	4.16982348988872
