Hybridization REF	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_F07_516320
Composite Element REF	Signal
RASSF8	3.03391730264005
GUK1	5.93874917715792
USP12	3.3436984996082
STXBP1	7.12253892393972
ADM	6.13639008502006
LSM2	7.11302069665247
GHRHR	3.13625692411612
SERF2	9.87979654783315
VPS72	8.32607996746801
CD22	4.37395079738612
CD47	9.16864687187425
LAP3	7.58024948013706
IMPDH1	5.44114318938227
PPIC	7.83257000646321
ACP6	7.40181361218623
PRKACA	4.78808333996233
PPP1R1A	4.03815709464282
C9orf40	4.58538333820976
ASXL1	6.7398174791641
IDH1	8.32545753603685
XRCC5	8.95936347962681
TBRG4	4.68240207176099
RAB1A	8.51532134410506
INHA	3.45099447998025
MLL2	3.21170846083067
FXYD1	4.03962493153723
DKFZP566E164	3.85847859151431
KMO	3.30975471715839
KIAA1128	5.01056515429191
NUDT4	6.79107999907706
USO1	7.08058968834552
RAB9A	6.89363149148219
RUFY3	4.37714471927359
CLDN1	7.00144977299048
FBXO38	4.92064670603314
VRK3	5.96017396524256
ICOS	3.43502531174399
NFKB1	5.4360848551312
FASTK	6.4955519244588
LDB1	5.67610385576373
ABCC1	4.70749268318233
IFNA6	2.95977691424645
PCBP2	10.5316724890209
RBP3	3.01705424308005
MUC13	3.60342260410815
C8orf30A	5.71541198593276
NUP205	7.34045158740866
MFAP1	7.68205298655342
ACTA1	3.710715958958
NHLH1	3.55422253335771
GABBR2	3.5558144282144
CXorf34	5.3906077215325
TDRD7	7.07850135646982
KCND2	3.80254900332292
WIPF1	4.06638831684932
TIMM17B	6.65108290440895
SNX15	5.7087048206811
AGXT	2.98975533776384
IGF2R	6.19027471566334
PIP5K1B	3.95189216737288
ATP8A2	3.37025983719028
FGF21	3.03521726866232
AFTPH	8.39261339912723
RBM15B	6.1076632696001
FCER1G	6.01691350801463
AGBL5	6.93550292941732
SNTB1	4.76205796759479
APEX2	5.88070444159411
C17orf39	4.28434757099915
SLC24A3	3.85098969977277
TXNL4B	5.29482600927585
UBE3A	6.41575401602161
TGFB1I1	6.04166884268019
RPL10L	4.77701666859585
RBM13	5.52423262221489
LOC389517	3.66443252723781
TOP2B	7.99753665444668
NPVF	3.29728293992522
SHOX2	3.4629479086873
ITGA7	3.92025489190711
RAD54L2	4.47502881798981
KCNIP2	3.09482286002129
C2orf47	7.77515782853767
KLF13	4.02373117626202
TSPAN4	4.89645768990626
NLE1	3.2560785079592
TPST1	6.64946791095986
CEACAM1	3.6325291173274
PFKFB4	3.29176384257732
SREBF1	4.64213059873501
RNF11	7.5881888392939
IL21	3.17348454576421
LTK	3.37684634672357
DKKL1	3.20743948477279
EPAS1	5.78751233479556
POLD3	7.77346381683586
UBTF	4.89253605385147
PHB	7.46448617324247
KIAA0427	3.62389131108309
FPRL2	3.52359198541083
HSDL2	6.11920188867538
SEMA6B	3.52036762070652
AKR1A1	9.29042066552293
CLTB	5.14142723633116
NXT2	5.87849869848008
JDP2	3.14332668943856
MORF4L1	10.6723120313048
HSPB7	3.18267167763392
POU2F1	5.2602671898629
MLLT11	7.51258905550602
CNNM2	4.11577379086025
ZC3H15	8.88334806423851
ELK3	2.97655066381105
CBLC	4.85088834137579
SEC61B	9.17115327536452
RRP15	5.99405764493854
OR3A2	3.32382319915227
GALNT1	7.4150218057766
RSL1D1	6.00371348157755
P2RX7	3.37576344993570
ANKMY2	7.76658471282925
PSME2	9.99226156158513
ADNP2	5.87487978530159
RBM25	6.6977399765352
PLEKHA5	6.44924979813704
DHX58	4.46640000977147
ARCN1	9.59981820252663
POLR2E	7.5407565288626
SEC24A	5.30897374844672
IFITM1	9.3110987363196
ZNF643	3.46754050225173
DNA2L	4.82288178613326
ZBTB25	3.86105916363258
HIGD2A	5.08449894547949
TTLL5	4.87888406092724
TBX6	3.48742214073628
SPTBN4	4.31984918492543
SGK3	5.01955764368592
FBXO28	6.10775328987184
GCN1L1	6.4626131017124
CLEC10A	3.09962406992530
GAS6	6.67501384600223
AMOT	4.50305341164124
TSHR	3.08314281203633
ETV1	3.63820785862387
LDOC1	6.57812837387455
ERGIC2	8.44189404379406
ADAM11	3.46579144467828
NAT1	5.15852802498964
ASB9	4.05527829756681
ATP6V0E2	7.5253672719896
HGFAC	3.93318195243729
TRAFD1	4.36519934147304
MTCH2	7.85553558404625
BACH2	3.28789101471151
AUTS2	7.3964870647168
PGS1	7.45595037043097
LEPREL1	6.53600894317717
TFF1	3.29461514027453
RPRM	4.74406402221621
PPP2R3A	4.63558550577552
HAP1	3.65489689280813
BAT2	4.38355612026682
EPHB2	4.40492026938898
LPHN2	5.35249003258146
ACTG1	11.9721845299731
CENPT	4.2315508003143
RNF123	4.70219128992822
ZP2	3.38255081034996
PLAUR	4.90844384027091
BMP5	3.60710914298362
MUM1	4.1387561392057
SNX26	4.04054240788342
MID2	5.11239973427432
ISG20L1	5.03471636132288
RBM28	5.55269078869167
SRRM2	6.76531625115198
MEP1B	2.95381900878776
PCSK7	5.94633108049156
HNRNPA1	11.1144421456536
PBX2	4.85284997729101
CENTB1	3.69460943615612
BCAS3	5.10366079368991
HGS	7.3911116646349
FLJ20184	3.40484116133681
TMC7	3.72790892843459
POLA2	6.07647654501176
NOL10	3.37706089513634
KCNJ8	3.45921334050678
HSD17B6	3.713643787056
EDEM3	5.07801851535076
SLC16A1	6.83892104194222
TCOF1	4.33744877551685
SF3B3	6.71520059948048
RANBP9	6.24871487047308
CPNE7	4.09607635213285
EVL	6.32918618635113
NUDT21	7.03516977050417
IFNA21	3.61814831649884
CFD	4.64912447263179
PYCARD	4.63012534098788
MYBPC2	3.47746159023115
ZNF235	4.36677722734067
ACSL4	5.15804457647422
KIAA0644	5.07717674089097
ERC1	5.72607790888696
NKIRAS2	5.61395432659941
TRMT5	9.43339849496475
TMEM176B	9.27175680001782
PPP1R7	7.64412396254839
SOX2	3.98269692374802
C16orf30	3.96322286631259
COMT	6.8502705972868
AOC2	3.04230329724895
PDLIM5	5.06241462068178
SPHK2	4.7474283081492
THNSL2	5.15811871473573
LARP5	4.52426156137382
C1QTNF1	5.01778387363889
TRADD	5.06444609292029
PCDHA6	3.19263927351625
C1orf43	3.63811448253201
SCARF1	3.50706376696243
RAD51L1	4.72357418850446
LETMD1	7.53030440627671
KRT75	3.22921693817082
CD3EAP	4.94953963498163
B3GNT2	4.45079845169971
TMEM63A	4.35081363348937
DUSP13	3.87711990442523
FNBP1	7.34015870631502
MAGEB2	3.08454987503711
EYA2	6.21108934068553
FANCG	7.13201673805203
CD1C	3.45143060396266
LASS2	8.10881842244459
BCL2L14	3.80382841079083
ZNF471	3.21334455225957
ZNF224	4.41193206534775
AVP	3.54121362344485
CKAP4	8.40627858829026
EFS	5.69218234383246
PITPNM1	5.44524627203272
TRIM68	5.48452815910382
ZNF652	6.42263149361795
UCK2	6.45459725692996
TMEM4	8.77651937809433
SCN3B	5.25854547556914
RNASEH1	6.5681604787431
FAM50A	6.52699202482885
DRD1	2.96020534626604
OAT	10.6682364326493
IQGAP2	5.92455610635667
CDYL	5.12219338456916
C20orf149	7.66028364831647
ANKS1A	5.23479448545202
HYAL3	4.10508685303571
CLPB	6.57961011527116
SMNDC1	8.12165650470306
COBLL1	4.07043495989976
DONSON	6.89018123002613
SLC30A9	6.65560081616494
E2F8	5.80689747396622
CCDC25	5.00640997887077
C20orf116	7.11921487281548
C2orf55	3.33864349673428
PRCP	10.0392945975851
SPINK1	3.24113885331079
FAM12B	3.36824506999265
NDUFB1	10.2876036097685
DIO3	3.28341410604431
HPN	3.71710363737874
NBN	6.85653276760348
C14orf94	7.68039032369517
PVRL1	3.35777655453705
CNTD2	4.01398265891803
OCLM	3.09981618437863
ZSCAN18	6.67547641738981
MYL4	4.60770404802054
SLC17A1	2.77856335654652
TAF5L	5.16838061171011
L3MBTL	3.64018954209015
TSTA3	6.8956728099489
CCDC59	7.30690387924873
RAC1	10.7293159929529
C19orf15	2.88352855233357
MED20	4.72921432594865
CHMP4A	7.86714523669558
NFE2	3.51412758296748
KLK14	3.10286171882974
FBXL12	7.45758002270497
ZNF364	7.38378614977422
TOMM20	9.11109825030539
ARSF	3.32385562648775
MAST2	4.94136673724962
GTF2A1	3.73837753411816
ATP1A3	3.56916444184898
PNKP	7.73332777486864
MRPS35	8.25761947236313
MATR3	9.29238103718442
S100P	8.15041048088379
MSC	3.48593799188667
CILP	7.52985658744543
PROZ	3.56847920661748
SEC23B	7.21660022692027
FAM5C	3.04747592317915
C19orf40	4.47854585450249
DCK	5.57086568712388
C17orf63	5.46511273131126
TIA1	7.00087289179685
SPAR	2.99604517472155
SLC6A4	3.50382088646598
SPTLC1	7.651935476277
HMGB3	7.08152277182304
TOPBP1	8.46843561627663
NAT8	3.05102368960431
MID1IP1	6.2876961773169
TPSG1	3.63441014985973
KLF11	6.1055143641386
HOMER3	4.49782138880228
KCNAB3	3.19557676615312
KLHDC4	3.54547605191947
PHLDA3	6.20789400712604
DOCK2	3.24309696951619
TUG1	9.16361497558718
NUP214	4.56372694966551
GABARAP	9.8445060823833
GOLM1	8.67576680843055
DPYSL2	7.90256068998113
SDCCAG8	4.69886487368376
SOX13	5.21309680133158
KEL	3.35761160166768
EXOC5	4.73390728946046
GK	3.64353926661415
SLCO1B3	3.68312751721705
RPL36A	11.6661135639123
DNAJB1	8.69834032053486
ALPK3	3.75514879021463
IKZF5	5.31779845888432
CYLC2	2.82382833802102
C8orf51	3.80460687371208
NRP1	4.97531341727294
NR2F1	4.77896723454107
ACAD8	6.87287182851313
PLEK	4.35844838490516
NLRP3	3.14278577920021
RBM35A	8.79403345020687
GPR3	3.25500219627741
RAB8B	3.86425190105442
UBE2E3	9.44920281274254
FBP2	3.85793990848028
C20orf111	7.07526483075435
GNAI2	6.9961283817387
METTL8	4.90468827136279
SLC39A7	5.58387355433124
CAMK1	3.88653079397172
PRDX6	10.2378615819399
RFC3	6.39650339665373
FAM129A	3.93174087092369
BCAN	3.56073048529874
TETRAN	5.35198898824603
ILF2	9.56125041489805
SMPD4	7.04935685228936
AKAP7	4.29220394030104
ZNF500	3.92358056500406
ZNF506	3.18702685186829
FLJ11151	3.51490880952248
PSMA3	9.17230221160803
ASCC3	6.38783774687539
ACYP2	5.93399611444586
SOX21	3.33659168405569
CLDN4	6.7682585436375
LYRM1	7.31881115633121
DEFB1	7.35604703449164
GRM8	2.92489684199875
SLC22A18	6.11800193486166
RNF141	4.63946204846955
OR7C2	3.72114947523186
GRK6	4.77754047520539
PIGZ	3.79558172880692
VPS26A	9.11026807447004
EPHA2	4.68374949626077
KIAA0562	5.08108841597984
TCHH	5.2801740804131
MGC16824	5.4433404483571
SARS2	5.55658533718066
ZCWPW1	3.95956539201932
WDR8	5.47622643064452
MTHFR	3.37319652365015
RPGRIP1	3.25782503053133
ACAT1	9.10176332951747
MEOX1	4.70939633754248
DACH1	7.33795747952845
ADAMDEC1	3.54714942049094
PLK3	4.21321875351247
PHKA2	6.05731752232627
CALML4	4.74008078984817
TSSC1	6.87711690805367
TMEM45A	7.87409686816957
ATP5I	9.19713673624792
MRPS34	5.33569415375202
POU1F1	3.15801004924757
TMEM28	3.81894283658113
FBN2	4.8801058770357
DAP3	8.74443137564022
ZC3H7A	4.90311653757015
LAIR2	3.43250965987655
ST3GAL1	5.1954551157662
PHF3	5.91951458892386
DVL2	5.25146377373179
LCT	3.2769301685894
GEMIN8	3.50342664514778
DICER1	6.05163761683995
ARMCX5	5.51793244833308
HIF3A	3.70256343648743
CAPZA2	8.22833724219742
IFNA2	2.94607481958355
PLA2G2A	3.76518926267041
FOLH1	4.47408330928579
MAPKAP1	6.2045177132056
CYFIP1	6.83476826566618
NPAS1	3.36168453652137
TRPV6	3.66715648955892
RSHL1	3.43989440398509
PIAS3	5.76226624944232
SOCS6	3.90106261600946
TAF7L	3.98856689957784
MRPL24	8.99400091433832
YWHAE	8.99441878608835
GREB1	3.67852459990722
NUP62CL	5.313652401627
MOSPD2	5.0221095513487
NEUROG3	3.05569534166619
MARK1	5.57762371173531
MGST3	9.61886143671474
BDNF	3.91311603294198
LMBRD1	8.79579830376237
PNMT	3.98235346691321
PRPF19	7.78643555662827
NDUFS8	9.09149236678659
TFCP2L1	4.72985450109757
SLC25A16	4.40525042398227
EIF2B3	6.61441341384927
HSPB3	4.73670395043361
RPA2	7.25876067647955
PAK6	4.65474953431934
RBM4	7.17028069414987
CSF1	3.84602536501523
SEMA3E	3.18467788622103
MXD4	4.88480847480148
TNFSF10	8.6364276999332
SMARCB1	6.4873249788898
TADA2L	4.38362137591658
SCIN	5.62571374739177
PPAP2A	5.6103045248588
ULK1	4.4839981480539
NPAL2	3.9922271525578
MRPS11	8.1370603971251
SLC2A3	3.61250869723068
ARID3A	4.29409989579661
FEM1B	3.78456336140114
GNG5	9.49368116041629
ACOX1	5.11760109428596
MTHFSD	3.91749145432974
TLX2	3.26023847076951
KIF5B	7.30013774850747
POLM	3.86685244848554
C1orf181	5.36064631793604
C10orf92	2.88411433046326
MUC7	2.84891725516953
NUP153	7.33054710862466
CSDE1	8.31753585806121
CLPTM1	6.38429195385952
LRRC17	6.0348986821807
ATP5B	10.9641223441007
S100A5	3.07443614774055
ZNHIT1	8.52898377504824
EFHD1	6.22953117395038
HIST1H4G	2.90402495118282
GOLGA2L1	3.88029574054173
COPZ2	5.93159417693388
ELF3	6.21703278574886
CPSF3L	6.30895611729644
POLR2I	9.7010834775354
ZNF665	6.27155264756208
TLR6	2.95987965758223
GPI	9.6214293768915
ANGPTL7	3.25101280322034
RAD9A	5.22587067715451
NDST4	3.30484788237913
AGPAT3	3.84276351022072
ADORA2A	3.28479685405532
TNRC5	5.35665439547327
KCNH2	5.37532080896416
CCHCR1	4.35907324038072
RPS27A	11.2549096688935
GCM2	2.68257781496578
TUBA3C	5.17233319349601
HOM-TES-103	4.00435918718492
HIST1H2BC	4.89555281775068
IGFALS	3.31565679219994
E2F1	4.61034846107617
PLCB3	4.51352424778094
NPAT	6.27529474436579
NR0B1	2.95524469067575
COIL	7.16127061118878
RASGRP2	3.67215629555353
APOB	3.15104348954711
RAB11FIP2	6.51895276406016
PIGR	3.48865633622554
CDC25C	4.31487279105548
RCOR3	5.63415563833282
TSC2	5.79070484973406
NRP2	3.61956088402988
FUT6	3.58064455501585
CDH2	4.82338463714442
PTPRB	3.20817689434626
ACP2	6.24451104589306
GTF3A	9.12232437379614
LAG3	3.25210393573662
AIM1L	4.11391762983607
ARID5B	9.4078431849844
KIAA0256	5.44851297163759
FLNC	4.41517864713463
PRAF2	6.75401932736137
ITGB1BP3	3.2446890144023
C14orf147	5.94062608054766
ZRSR2	4.50816193326339
KRAS	7.80124655061538
SPTAN1	7.27072177818361
FLJ14803	5.6901529656847
RCAN2	4.31209508993956
NECAP2	6.81115711187211
CDX2	3.91625242541984
ECOP	8.03132310715545
ACTR1A	6.49246128221914
PPARG	3.26093718763708
BBS10	6.31199548553643
ISOC2	5.98996473134905
CITED1	3.79309344207498
PRDM4	4.81881141461711
HSPA4	6.76279381630823
SERPINB7	3.27838791758285
DHX40	8.20443607033109
RAB26	3.06838648610356
RRP9	4.38548235787864
EVI5	4.69911786265676
CAPN9	4.41019978049283
HIP2	6.46829390720671
GNB1L	3.9441013984717
MYBL2	6.16346096316992
ZNF407	3.501300738424
PPIG	6.90953825673546
C12orf10	7.1020440943222
MYL6	11.5064945158449
NAGA	5.26371291845752
MAPT	3.64185936949663
MRE11A	5.51052635725518
HSPA4L	3.94949582062651
PLXNC1	3.57893742358272
STBD1	4.21618545243548
CTAG2	3.47671753167252
C14orf169	6.05934858711268
MTTP	3.36807637937718
KCTD5	5.25735921010733
ECM1	4.36297932093541
CHRNB4	3.06979424348156
NYX	3.42329957642770
RLN1	3.54189031137691
GZMK	4.0880371894293
C1orf21	3.67165076701576
EPB41L1	5.3752978711847
HOXA3	3.55488577295239
TOM1L2	3.56073514917729
TMEM165	7.43936726808783
MAGEA9	7.19755267351227
MNDA	3.57320453284741
RAB21	7.26502679564346
RPS8	10.9027248082569
FOXJ2	5.24669334509671
MSX2	3.15400607417622
C10orf76	4.87272315714847
PBRM1	5.30180219243729
ZNF343	3.25181537801022
CPB2	3.33430329603423
LY6G6C	4.32437010680405
PIM1	4.45477269263795
CTF1	3.50285923379426
GRLF1	4.43414397047503
EGFL7	3.97834152295714
USP9X	8.22536603042568
IFIT2	4.00058049662655
S100G	3.20579190732023
GUCY1B3	4.96802266948556
NR3C1	5.00382703694499
FCN2	3.23228653255801
CORO1B	5.78748443621969
PARP11	3.74971775189922
F11	3.90141004997509
DNALI1	7.21294219506292
MAP2K6	4.59647482632942
LEFTY1	7.1730147793021
ATHL1	3.41845808854275
FSTL4	3.65188239000426
ANKRD47	3.37775981029447
ATP2A1	3.34271262125249
SERINC2	3.5098106366161
PAXIP1	6.27382120467541
ZC3HAV1	5.81886523277387
YY1	8.06803100978828
PNLIP	3.09367626606697
C14orf105	3.31386230520633
ZNF80	3.28537879375306
SLBP	9.43521560873517
AASDHPPT	8.60964250322529
UBL4A	6.13123965793574
CKS1B	9.79257277084364
MCM3	7.54517188374536
KAZALD1	4.85416719526103
SLC19A3	3.22827029641855
CDC37L1	4.53418780651178
NDUFA4L2	5.23642359740099
THTPA	6.59796546499463
BNIP3	8.70695756171607
HIST3H2A	7.51097019855878
STEAP4	3.17350726760095
HTR3B	3.17453151345403
FES	3.86599929924408
C11orf71	7.83054915204279
NPTX2	6.66612927948134
CBLB	4.54763720428237
NME6	4.53468117891283
CETN1	3.57258990765120
RORB	3.04723027344828
AP2M1	9.31917856959346
SNAPC4	4.7037074949495
FAF1	8.03726742938606
SLC9A7	2.92653787720428
CDK6	3.0157782871881
P2RY1	3.13745977695421
VAPB	6.11888374073463
CSK	5.99231135812118
IGHM	3.59290682385915
RAB27B	3.18268304224393
C2orf33	6.70482827809139
CTSS	4.4618658388475
SNAP25	3.57201227281213
TUFT1	7.16736684324258
LILRA2	3.53094933076347
TLL2	3.55983824123444
LUC7L	5.7229519551741
LCK	4.69297555164672
PRPF6	6.93986146522539
AKTIP	6.5250505874441
FURIN	5.03648822853163
SOX12	4.85809589868422
UQCRFS1	10.5950745292242
ADH7	3.08797861606215
RAMP1	4.48715407102724
KIR3DX1	3.11850057152204
INSL5	3.18330659481169
PDE8A	5.54619573581172
NAT6	3.72667530815397
EDN3	3.83389679319808
BLM	5.75062695248235
GMIP	5.08843969564869
CHST4	4.43253208813488
SF3A2	5.43650466766509
FN3KRP	6.9999005046057
PRUNE	5.82633007855229
SMAD7	4.65694011737598
SDC4	8.65061014329586
IQWD1	6.81968980345376
FHL2	8.38102759809611
KIAA1107	3.35921013865054
PSMB2	9.22816120925104
GOLGA8A	6.82280274102817
TMEM57	3.9507999746175
WARS	7.54862144863825
PHOX2A	5.02810790193387
S100A14	5.79862496240037
FGFR2	5.823950754453
ASPA	3.03287187962497
CLDND1	6.38065526210428
XRCC3	3.90443938975872
TUBB4Q	3.16582293061713
ITPKA	3.56501930998813
MGC3771	3.68907800322702
BTBD2	4.95367640747913
GH2	3.28668987348494
RDBP	8.55306441199796
CSF3	3.40606925009652
LMO2	4.53680805037412
GPATCH4	3.38452963897785
PDPR	3.56339483360808
PTK7	5.88975302138471
PPP2CB	6.47707564694318
TWF2	4.25437528642928
B4GALT6	3.57553243783823
DOLPP1	5.71400512813518
C4orf8	6.60057582656142
GLT25D1	5.61640996800566
TNNI2	3.29931116498012
JHDM1D	4.85782328434726
CD7	3.87778953098342
RPL22	10.8569832931800
CYC1	8.6355566123394
EPRS	7.52192435034831
B4GALT2	4.87307560454364
CHUK	5.74660637116489
CHAT	3.33517129073578
RAB6B	5.79504609621999
HR	3.69106756177228
CCDC134	3.45225720465354
PDPK1	4.5531162215852
C14orf130	7.32325601514296
RAB33A	3.61756734358024
DENND4B	6.65141963578943
CPT1B	4.35617159053038
KYNU	3.42903416726467
MS4A5	3.20132692174142
TNMD	3.4612482372394
PEX7	5.59281286380593
IL22	3.60743428277626
SRD5A2L	3.52127310112118
FAM62A	8.06031430904375
HOXC5	4.12814477013249
SPATA6	4.33240470703208
C18orf22	4.74669370050456
STX11	2.86648536560434
KCNC3	3.16856332656151
CYP7B1	3.15014176328454
THOC1	6.14401246451182
C14orf159	5.92356750859818
TBXAS1	3.22236775389964
HSF4	4.17221460404833
ALDH1B1	3.94934165832429
USP25	6.74042476163578
ZNF124	5.22636691498963
PCYOX1	6.49784635633175
FBXO17	5.71598743282924
C19orf29	4.25955794819839
RAD51C	6.44393187953223
SLPI	11.2472901316869
GPR45	3.19623425160191
PARP6	7.13304968491141
C1orf159	4.14237073100839
REV1	6.23530431932382
SULT2A1	3.14785113892064
SPEN	7.3767305832789
PRPS1	6.14416312010103
GNA15	3.97397074475436
NIP30	6.55521961931453
GAMT	4.63350281101251
SMCP	3.31799189460164
ZNF217	7.07793753730301
GJA7	3.20083396499963
NOX4	5.52037217710068
FRAT2	6.21222755641142
RNASEN	6.89162760549232
MCHR1	3.55525005027408
ACCN2	3.33346876517808
TBX1	3.19538121941218
OPRS1	6.83355452275668
KCNG2	3.16947762431835
HIRIP3	5.15687975123342
SALL2	6.77199171938199
MPHOSPH8	4.88163771416890
CYP2E1	3.18415438173175
ACO1	6.29323195061562
THEM2	5.97750345087017
OPRL1	3.0258558252171
CTH	3.7666940909465
ATF5	4.28731783868061
IQCG	6.85742181268831
TULP4	5.58518537302076
MEGF9	4.6670672430641
TM7SF4	3.32009097650196
PLEKHA1	7.03203832590866
PAPPA2	3.21879275984846
SLC4A2	5.28413940187913
NR6A1	3.7114528319908
SNUPN	7.38094452755274
PFKFB3	5.1490415759137
PKNOX1	4.49816687667055
KIAA0406	6.3349520571595
C20orf29	5.08562108759044
FLJ20581	3.25954602398339
SFRP4	4.09411571080239
OSTM1	4.70931650336515
CLCN7	5.22186866367223
AGTR1	3.19649572110273
FLJ23049	7.3440731790119
HAPLN2	3.47803265615598
PCDHGA9	3.05976577645823
MAP3K10	3.61577913771909
AMDHD2	3.76755790687803
USP2	3.36824546971002
MAN2A1	6.24076382377217
ABCG4	3.95235752108764
CLCA2	3.14881123038982
CBX8	4.02095247968429
STRAP	10.0070520829915
RND3	9.0963852518486
COQ3	5.73523258522769
RRBP1	4.77757268009522
NAT13	7.45125438398384
IL1RAP	6.59489337569414
MAT2B	5.79879985687053
NDOR1	3.77918912383791
CSNK1D	7.46265116605457
KIR3DL1	3.20319578432300
TJP1	7.22647260997642
RALGDS	5.08833762371083
PTPRT	3.12234870582884
ASPHD1	3.9808973500697
GPR44	3.08359829828054
PER2	4.39423959567483
ZKSCAN4	4.28426820476902
KCNE1L	3.7167828366333
CCKBR	4.22585920652854
RBM12B	3.95037755105224
FAM118A	3.38976878140183
TAF4	5.23393924340915
NDUFB6	9.21144037639663
ADRB2	3.12541583543529
PMFBP1	3.71938485166681
TRIM9	3.26289945046849
PRSS3	5.13398676108778
DKFZp762E1312	6.37284035665553
CD3D	3.83114803987206
TBP	5.27232422912612
CTSD	5.91954595769745
HPGD	3.28392046707525
DNAJC12	4.64552332029048
SEMA3B	3.54149357702565
MRPL17	7.62629133823805
FKBP1B	4.9965241744889
IL3	2.90557274436685
DRAM	4.93010682982231
ARHGAP19	4.21785536990083
GLI3	3.99915772712173
VAV2	3.81068900410412
PTCH1	5.04123067564242
TP53BP1	5.90228346800489
ERCC3	6.26142466773529
SLC17A7	3.91740504285666
AMACR	3.82911192905059
TFRC	9.98399576709275
RHCG	3.80168635730204
TMEM80	4.95207539331224
DDX46	7.64366729918315
TCEAL4	8.01984469157289
AK2	6.19729394553126
VPS13A	4.78737732060388
LHPP	4.5266216156345
FAM55D	3.25703615488509
PRPF38B	5.01799076735803
BCOR	5.33463800974063
AVPR2	3.83208493490582
PFDN5	10.6145481011601
NSUN3	5.77791244302615
CMTM6	9.63580755632027
KCNK12	3.69986946973897
GRB14	4.10263012695068
RP2	4.71001067096738
SERPINF2	3.52365108518196
PICK1	3.60963168298712
DYNC1I2	8.96888445394611
TYRO3	4.26686444449881
OR12D2	3.53190077323748
FANCF	5.15683717427647
CSNK1A1	6.97316604785214
TBL1Y	3.23296145358287
CCNC	9.55978328895478
C3orf60	7.43908440951312
SLC10A2	3.56474074558442
ZBP1	3.22506942583127
CHKA	6.9168027504662
UBAP1	5.9025395298761
DHRS3	7.6704434965905
MAP3K1	3.79533955435459
PBK	7.22255157021688
ALDOA	10.4686508879828
EXOSC5	6.63866293912063
AZU1	3.40797060743264
GAB2	6.40092515648398
DIS3	4.08571751768098
THAP3	4.15137119400981
VPS13D	4.63397999143926
IQCB1	5.23029388654763
SPATS2	6.12791877573438
SKIV2L	5.74921781557602
ATF4	9.49011969326878
C19orf62	7.93728904051537
SPIN1	7.5455603025861
IL12A	3.8796230701672
PRB3	4.12021271851767
RAPGEF4	3.32255700153321
FUZ	5.00164287440707
CST5	2.98642546635653
C3orf37	7.35243197478153
CROP	8.59678258428871
ZNF696	3.69564259028083
HEG1	6.65124136958385
LIN28	3.32038685771813
SURF2	7.29047592967861
KIAA1539	3.89728480334165
WHSC2	5.75594764675312
PSMC1	9.99875929976395
RFXANK	8.39896283469657
SLC7A8	4.2243398663358
SPATA7	5.13107099982479
ADA	4.48569064900194
MAZ	5.07030326848202
PIN4	6.74778784159616
PDCD10	10.3640213413936
PDE1A	2.92211351907169
TAF6L	3.6075179266846
KIAA0284	5.61123039473372
DCTN6	7.32968043195756
ACADS	4.79685901174149
MKRN2	5.31042376278189
GALNT4	3.2631561357511
C22orf31	3.11794757669280
PSME4	6.25938467822929
TFG	7.17166288997278
SSNA1	6.1606160723436
EPHX2	3.85720081323803
ANXA5	8.79705243184896
ELOVL4	3.82842493515693
CCL24	3.09208867031471
KRTAP1-1	3.21029455243907
