Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E05_543642
Composite Element REF	Signal
NUDC	6.78759094609495
GABRP	4.33478965558797
SCARA3	6.10209889477704
TACSTD2	5.93366877606088
EIF3J	6.66549564379569
PPP2R2A	7.78068213040412
CPA3	3.84990461390336
PVALB	4.01707854738352
BCAT2	5.68123701748173
MFN1	6.96483147789451
F10	3.43788691034022
FAM134C	6.65810892976865
SNX11	6.67321330637682
COMP	7.63262518512481
GPR177	7.39745137734947
TAL1	3.0395795862182
ACSL1	6.87412867718104
ABCC5	5.71499599231229
HCFC2	4.45745903683188
TCAP	3.3760095679643
ABL1	7.36459650298723
RBBP7	9.17838356384186
PTPRG	5.12916382313044
NCOR1	6.05824991756778
MOCOS	5.08393649224573
C14orf93	3.89365593000791
PRDM10	4.41449272738164
TNRC15	6.47719796409015
SPINK4	3.53956683679611
TXNRD1	8.27718096374986
UBE2H	7.66837105759627
BRDT	2.74610248424081
SLC16A4	4.21237615322252
VIP	2.96244198242201
CALCR	3.21750958964719
CCNE2	3.65900702879564
SLC6A8	4.14693063901649
LILRA1	3.67198575479607
MC2R	3.35407958500482
MBTD1	5.19345061323053
USP33	6.23460330610463
PPP1CB	7.79973605665931
C15orf39	4.91243382572271
ABHD8	3.25014080654230
MAP3K12	5.24826636998497
PAAF1	5.74646163061836
ARF5	7.66863788953491
CCT3	8.82959171086314
SLC3A2	5.46452543457291
PIWIL2	3.47158628838517
RAD50	5.5760558289904
IER5	7.67519587665627
SYNE1	4.03652646076601
MBTPS2	3.88858310602087
MVK	4.56218220537752
TSPYL1	8.82768790489956
NCL	9.61797082181653
PSMD10	8.67275313738403
MOBP	3.19353964776802
GUF1	3.80646131833967
WDR44	6.01075038204931
HRH1	5.64525800638572
HIST1H3C	3.55247925648274
C5orf30	6.03921493126998
RASGRP3	4.90070809740288
RNPEP	8.22636765003018
PRKRIP1	6.37368985957214
MED21	7.06310784488413
GRPR	3.85376042233951
SYT11	6.1025159189282
NTSR2	3.16077454259812
Gcom1	5.60009699725707
SPTBN2	3.48960998379928
LRMP	3.77013324687617
HTRA1	11.5043580942604
RNF111	7.00714603800363
SLC26A2	8.76836274653272
WISP1	3.66899261519190
ATP2B4	7.70633296723622
FLJ10769	7.46711606467291
PTH	2.8904273878171
KIAA0895	4.42269449236206
CHST12	6.84993190366749
RAB22A	6.5271180592525
TARDBP	7.02887562644796
RANBP5	7.22731069255191
P2RY10	3.10070724801993
STAU1	9.16957426707786
NME5	4.8956233536648
DDX21	9.32628944251429
CHMP1A	6.31929794153014
BARX1	2.93492928727415
HDAC11	4.51270357682084
NOLA2	7.36507088881707
MTO1	6.70427253421622
DHX29	5.92234094901579
HADHB	9.30094571060276
ADAR	10.5134299124456
SF4	6.18094109115697
PLXNB2	6.0040745292298
P2RX1	3.36483745492361
SLC15A3	5.11170353785016
GAS2	3.41025452421566
EN2	3.03395745086708
NUMB	5.38278377016065
C14orf172	4.88800666746826
TNIP1	7.54328793640014
INHBE	3.1835855609508
TM9SF2	9.41895574284271
PSKH1	4.49828875800437
NSFL1C	7.52534767541664
RHOG	8.36037304880422
HBB	6.88644660144779
MED15	4.99961952421008
HEY1	4.53112060339816
KNG1	3.21527303228627
CASR	3.53068613352936
ITGAX	4.40357159180741
CANT1	6.97869038693802
C6orf66	7.24146897907288
UNC50	7.90966258429185
C21orf33	6.87461961052095
IRF2	5.591203304099
HEATR6	4.94930540864332
GNG7	4.4998658331321
RUNX2	3.26214575581818
PGR	2.96918931710351
SOX1	3.19967938323843
CROCCL1	6.16978343366586
BRE	6.74325968653996
SRPX	6.83375234895686
MBNL3	3.71494203320588
ODC1	9.43676567024148
SDC3	7.60210098563925
NR2F6	5.2002077643467
ADORA2B	3.56452853084512
ZRSR1	3.00659967839874
ZFYVE16	6.02428343284682
RPUSD2	4.79658784337787
SYNJ2BP	5.79089879841849
POLE	5.00398757731905
E2F2	3.04543422894986
C14orf173	5.21829908360867
THRA	3.93950102068629
MAPK11	3.61568497200988
TBC1D22A	5.92751675647282
PTGES2	5.20937646409357
HIP1R	4.92623997507318
ENO3	3.55771493188134
COL4A6	3.55359777417546
TOMM70A	7.5218569148923
IRGC	3.28248597551129
NAB1	5.5219181219836
DET1	6.37448407330101
TRPM3	3.12706515444106
ZNF532	8.1112761057382
RAP2A	7.13222671332244
PLG	3.28709614391381
FECH	5.50996897827975
CRIP1	8.03925928385798
AZIN1	7.09541006197403
SLC7A7	7.3529568347463
CA8	4.4487468615807
IL10RA	6.76435460445728
CDC42EP4	5.63733828780584
C16orf58	5.95318758470409
ARG2	4.00534528123014
NOL7	8.04434258618197
JARID1A	6.0281424777129
PANK2	8.07171619429015
ASH2L	7.61651227520315
ICAM3	6.65587100267605
TMEM16C	2.90606888077656
MDS1	3.49495785416946
CABYR	3.80325089106912
SLC1A3	7.18542565806773
RNF139	8.22983962177824
ADAM8	4.46719792665651
SFTPC	3.5528681751086
BCL7B	5.90137082626429
MAN2B2	6.44760225433557
PCDHGA11	2.86654460318054
RGS12	3.43823016983940
EIF1AY	3.34973948814531
NUDT13	3.36903762514874
ARL6IP4	6.60247483087546
RPL35A	11.2711240186206
CCDC21	4.90350898800174
RAB40C	3.60982001117135
EMR3	2.89466726630335
PRRG3	3.42862201386925
LRCH1	3.08457501476105
SAA4	3.55603787162873
RAPGEF5	4.74627155971655
ZCCHC2	6.0776569303137
CLIP3	6.73228410303465
MAP4K2	3.41888962183491
C20orf30	8.64338854131642
SULF1	7.93811210879416
C11orf48	7.44241747306352
PRDM5	3.29321609095621
ELOVL1	7.48099340986054
PPP4R2	6.16542365936898
KCNV1	2.79704698793244
ACP1	8.33326169512954
SIGLEC5	3.73581618912098
ZMYM2	5.83207450146781
C19orf61	3.89635106814774
DAGLA	3.32574422267155
GPR32	3.43142631674659
EDG7	3.56743623615159
NEUROD6	4.1670415270543
NEURL	3.69343495299642
SLC2A4RG	6.66203626097264
LPL	4.16275472164667
CA5B	3.79171814511493
MPHOSPH9	4.32802045954054
CLEC2D	3.27185281149148
HMG2L1	6.08193197403466
GRRP1	3.57904150180693
HCN4	3.63507098318189
CD8B	3.47863015613738
HIST1H3D	4.45070017589503
TGM4	3.32236238889613
SLC6A12	4.9629416203432
CD84	4.03244767996675
TBC1D15	7.12026968126555
RASA1	7.9467812789513
PHKG1	3.2303847809795
MAGEA11	2.90773393543769
NONO	9.20714155495618
IMPA1	7.4621039413839
SH3BP1	3.38566864004824
RARRES1	8.91878081969712
NPM3	5.14851475182108
CLEC5A	5.68135638579572
B3GNTL1	4.11142432838499
ITCH	4.98538091999624
MGAT3	3.47914820063271
ARPC5L	7.9116117888577
KLHL26	5.03134397482679
MBP	4.61571707209587
SIM2	3.05791886480936
RPP25	4.57467124471169
SLC2A2	2.79115165800538
EXO1	5.22160703308858
SOSTDC1	3.98740246450973
HRC	3.01895486084209
TRIM48	3.02485035420313
KIRREL	5.17784043783678
PIK3R1	5.84042191422086
HOXC11	3.50786575988654
MAF	4.93769645829558
DOK5	5.91858567321749
HELZ	5.9888736982196
ZMIZ2	6.36421469074733
SLC46A3	6.69206248406748
ADRB3	3.88740154948445
PTRH2	7.58247681646821
DMD	4.20084114736919
STAMBP	7.74320173980048
KRTAP2-4	3.77292644986939
ADCY2	3.37724138245313
MS4A12	3.20375573241575
TCF20	5.05547988393434
KLHL20	4.8867493925017
SRM	7.25350863853068
OTC	3.23564513096527
ABCB11	2.98616954473224
KCNC2	2.96076973455034
CDH19	3.85795774763022
SSH3	5.515798596176
ZNF135	4.70934837445585
FLJ12529	7.24484678704587
PER1	5.05164143335895
KLC2	4.31790000897123
HDAC1	8.8653735496406
FAM128A	7.90168928092673
FNDC3B	8.84668480859722
MTCP1	6.22240711349381
GPR63	3.24690206007597
FLJ21986	3.68383140017136
LMCD1	7.09180241082828
MICAL1	5.23963873251419
BLZF1	4.53904234641345
IQCA	4.40987231012322
PCDHGC3	3.49527511252802
ATRNL1	3.32806388989426
CAV2	6.43284426348144
SAC	3.22344142886626
DUS1L	6.48714854961727
NEK9	4.71016784024808
WARS2	6.05774719627115
DDO	3.26638280295546
MARCO	3.47727777352639
DCHS1	5.04936466359134
TOMM40	5.54008463130985
RP6-213H19.1	5.05116379224999
TUBGCP5	3.52749752824528
IGSF6	4.97745383934459
TPPP	3.07650003170425
SEPT11	5.9241331778349
ADNP	8.50691394122269
UST	3.87107604083243
C13orf34	5.2782741881139
GSTM5	4.57945658870175
BTD	4.33666863205128
PDCD1LG2	3.01424919110518
SNRPB2	9.25257535358378
APOA4	3.06497377788712
APBA3	4.77780581804377
CUTL1	7.04400599090814
PMS1	7.611665137924
EIF3E	10.6729727769005
IL9	3.56316449520186
HOXA11	3.16027137790049
NARG1	6.95349436166591
RPL31	8.88044017704481
RAB28	4.01322485949080
LY9	3.28860702386615
TFCP2	5.87286102851944
ATP2B3	2.93422590915185
KDELR2	9.41971527385302
TLE4	4.47234365829764
FLJ43806	3.88962028245638
TLK2	5.91030968358718
PKP3	4.69932685232681
CIR	5.1818519774385
RPN2	10.9892208913129
SH3GL2	3.06308117590982
CTSO	7.48586688822066
SFMBT1	5.73367284318492
WDR57	7.07280188046705
SDF2L1	5.95088663313196
IGFBP3	9.559204237722
FER1L3	8.86377387064926
DEK	10.2679450865754
C20orf43	8.03577823283487
ARHGAP24	3.65983544686724
ALB	3.07761977268308
SORBS3	4.49982180551038
C4BPA	3.46488135521788
UPF2	7.97448916338497
AGBL2	2.86267670281043
C1QA	7.88087237248636
DOPEY1	5.92035639942474
TERF1	6.64438167304385
KIF22	4.01195608575358
DNTT	2.99119527859943
C10orf6	5.37399114164509
C11orf41	3.21533999134734
NINJ1	6.3282222557547
SEC61A2	4.85295319755362
HNRPF	7.27470886415223
COL11A1	6.69836840750558
HIST1H1D	4.12670337018477
UCP3	3.39763716497671
MYL6B	7.99487528485773
UBAP2	7.26351177934857
TREM1	4.57979814579618
CKMT2	5.2244847184724
HLA-C	11.1614436182501
SLC13A3	3.53845810570467
PLA2G12A	5.67023752139008
SPRED2	4.34507735474155
SCN10A	3.6767950354772
TIMP4	4.09295404194806
PITPNC1	5.72155034846697
SLIT2	5.30556540723293
RSF1	5.2929206202894
POU3F3	3.33153641245059
LIN7C	5.60782356385905
NKX2-2	2.91830359669081
DPPA4	2.81560786286246
ZNF804A	3.23934810760484
CCIN	3.4581786657789
SLC25A31	2.72386536776805
KCNMB4	4.4958867361377
FUT2	4.14024017238741
RABL5	4.59593364546874
FZD4	5.2221519204077
GALNS	6.72595958471324
PNMA3	3.32274457501644
STX6	5.93056681091590
HIST1H1C	8.34170869762318
CIDEB	4.59678269800827
CASP4	6.94443728146756
PDK3	3.86935860253663
WIT1	3.68725061732258
TPR	7.30911215243301
MTX2	8.1377616622482
HIST1H2BH	5.86148508741058
BRD3	6.93046457548934
HIST1H2BO	3.47913660281556
SERPINA3	7.29926294696236
UBXD6	6.47479407675858
HOXB7	5.04196956683154
C7orf23	7.21371936155697
KIAA0143	8.45925136955958
KCNJ16	5.41740225640773
STAB2	3.76097084466772
TNPO2	4.90872867546059
CENTG1	3.24107439067794
IRF9	9.02585160201462
MCPH1	3.15301153954538
FABP2	3.20627184388512
C9orf3	6.80690307745243
FBXL4	5.57122699408483
LBH	8.26097120322208
MYO1D	5.74981870021218
PTDSS2	4.67722423311741
BMP2K	4.35314924903138
NFU1	7.76437404414473
UGT8	3.18332764788422
SLC25A23	4.44987734101202
MAPK4	3.30341998361423
HINT1	10.1977227337633
GLP2R	3.074821891543
WNT7B	3.67613851410334
SETD4	5.77561439970381
CHCHD2	11.6944590646894
DYNLT3	8.21268057301532
FKBP11	6.48897057165312
NDP	4.33355734440834
RHOBTB1	6.79479847855755
FLII	6.55962600419502
SLC4A4	3.48292289761184
RPL38	9.36670253553464
HTF9C	3.97981539376728
RPS16	12.3687624780269
AP2A2	5.89768179711847
CHPF	5.78433091357136
CSNK2A1	7.01775329569588
MAP7D1	6.83130318417513
FKBP6	3.36181088200480
ZNF214	3.49455605616105
DDX56	7.33299889040929
TWIST1	5.17916908545735
EPO	3.32299440592314
MRPS18B	7.25430405892672
ZNF682	3.01489394423831
AOX1	4.83357903537773
RPL14	9.62334513577699
CYR61	8.25514472295702
JRKL	5.84372423132344
DTNA	3.50967269249027
MAFF	7.86108340272304
LOC51136	3.78688737703288
TMOD3	3.35380547281502
LY96	6.63668457642537
EEA1	3.94396382296354
KLK3	3.29606060064636
IL1R1	6.33176504800194
HRSP12	5.05168192102578
KTN1	9.10377347070403
LOH11CR2A	5.99342571106244
ARL5A	9.56843525233739
MAB21L1	3.19383273110272
C20orf59	4.19589105725645
ADAM2	2.82198656346935
PHKB	5.90155828019066
CCT6A	8.52758271605452
TBC1D8B	4.81980497191454
FAM13A1	5.46448654716494
EHHADH	4.74645547984855
LAPTM4B	10.7014412090824
TMEM147	10.4852711499032
ITGB5	6.70913231043177
YIPF3	7.7761297777082
FKBP2	7.89390029249917
XPO7	6.11826799092869
GPR75	3.20689497150346
NR1D1	5.73586286723532
TRIM5	5.10994779072004
TMEM110	4.4983221183328
APOC1	9.24086715945198
RNASE4	6.44813735780358
PARD6B	3.20232488644512
ARID1A	6.39156876006274
NEK2	5.16756009901073
RRAGB	5.02428698419585
PCDHGA3	3.43050780838379
HIST2H2BE	6.5808925860494
RCN2	8.56147604800315
STARD7	9.48064267504335
SHMT2	6.01512320736047
MLYCD	5.02412226004478
KIAA1751	3.03224789471525
NDUFA5	8.5748124648256
THAP9	2.81784985674093
FLVCR2	4.41196903464537
RP11-217H1.1	7.02178907324037
AP1S1	6.38567693332409
NCLN	4.91749801009961
SDHA	7.4826772526447
SMAD6	4.04226621990358
SAV1	6.02348584902371
SAT1	8.98124176350736
ADAMTS7	3.28080078217351
RPP38	8.0196884509586
RCBTB2	6.52007885985037
VEGFB	5.1625840228982
COLQ	3.46578098427802
RBMS1	8.60225189483067
NRXN2	4.36780531380906
WBSCR16	6.51614762288542
DRG2	5.25804134563699
KLRB1	4.37585437403324
DNASE2B	3.41170932467160
SAFB	4.7798479759974
MAPK8IP1	3.84779706798390
RFX2	3.49470717072792
MLLT4	3.56524865507619
ANKZF1	6.00959201923443
DUSP8	3.67641714981380
C19orf50	5.116076756643
MEF2C	5.35846944582841
SENP5	3.95822346677207
NFKBIL2	3.66741964792863
LBR	8.26364071790124
CBFA2T3	3.32797976808592
AFF3	3.22554328729326
IL2RG	5.47239411069931
CCDC51	7.01362050498373
COG7	5.17043275773827
MYB	4.09208592739863
KLF3	5.62214188317364
PLXNA3	4.61739112268256
KCTD14	4.628455663937
FZR1	3.63808641327091
XRCC2	5.02910486972725
SLC44A4	7.35648797094942
ESPL1	6.67627380282067
MMS19	7.07109356416003
GMPR2	7.02145564624953
ST8SIA5	3.30752046870425
TBC1D19	5.62877258082342
CHPT1	5.74261330475364
ERBB4	3.89111071248849
TSPAN32	3.84335083203486
MAP4	6.5305813650512
ACTR3	10.7072069235203
UGCG	7.88083688260312
GPHN	3.73302080571927
ZAP70	3.30953089285919
SLC6A2	3.73805813012569
LPP	6.69013740305110
PTPRCAP	4.59352573540265
IL12RB1	3.28747468159655
HIVEP1	6.81102958593964
ATRX	5.73057492881507
EIF4EBP2	7.68211483556094
DFFB	3.91209589127982
DMRT1	3.23589838674163
CHST8	4.07367742424916
HSPB6	3.87120269315384
C14orf109	7.15021847843064
IER2	8.65920818821493
NMB	5.21988150205853
COX5A	10.1643003847691
EIF6	8.54610056823223
AIFM1	7.58669378541888
WWC2	5.08516996847728
GSTA1	4.22337808565802
POLR2L	8.6427983701706
MRPL4	6.53101289087553
SEMG1	2.97767209983058
MPPED2	4.10731766088608
FLJ21062	3.53944212193186
TRAF3IP2	6.7339747102724
EPB41L4A	3.48163414951676
LILRA4	3.45994459857808
LAMA2	4.80784002811706
TAF4B	2.98391333560435
RLBP1	3.15916764790780
SLTM	7.29829349284026
CD300C	4.3112306991656
FLJ10404	5.23071210009186
RTDR1	4.42237831613743
MALT1	5.72627201021703
ARVCF	4.2893616598077
RENBP	4.00897104219975
ATXN7L1	3.11498949802732
NID1	5.85851245408708
TUBGCP3	4.9063180320205
ZNF783	4.99372370535274
ITIH5	5.60141591777508
ZNF85	6.07039384857114
MMP13	3.80824846369582
KIAA0329	4.90207144419344
C8A	3.78627950015898
MGC87042	3.10236838017507
HOXC13	3.43881443714337
CLGN	5.29030942768648
SLC25A37	4.83373401498615
SMARCC2	6.79412717930828
TFDP2	6.23855489172754
POLI	5.26589027294415
HCP5	5.81610338934077
UCN	3.37689376202049
ZNF764	4.06981833078519
USF2	6.87119357305379
C20orf24	10.9636107687442
FHL3	5.33010473763215
SPATA5L1	4.97683757091043
JMJD3	4.7419305385724
MMRN2	5.35919606058346
DSP	11.1195229743400
NDST1	4.36103657438261
ZNF248	6.09944894582607
PELP1	5.05425222012443
MBL2	3.04835033636769
ZNF230	4.69306246513607
RNF41	5.75220064555997
THOC5	4.93960781849385
MSN	9.20752631973431
SLC9A5	3.47286024709377
SERINC3	8.49052946117837
ZNF434	4.26731663230629
MUSK	2.85440796982002
SMARCD1	4.65570616763113
C11orf75	6.83159593131081
ZFP106	7.10960527932607
GTF2E1	7.14471533751134
RY1	6.94898802917558
ATAD2B	4.23275715167526
DDOST	9.27906457852301
ARHGAP17	6.54908992851086
GPNMB	10.0917835292600
TTF2	5.49963351753788
SFPQ	7.54536492778186
GFRA4	3.5617058404922
TIGD6	3.68106786864524
SLC39A14	9.3580319325559
AKR1B10	8.03074828609943
NGRN	9.23157086805353
RGS16	5.4810927240467
URB1	5.1033558493981
GPR137B	7.64091523523478
MECP2	5.32618518892568
PSMA1	10.1583386409676
TOP3B	3.51780056387274
NFATC4	4.23553207164668
RAB7L1	5.62746998465403
CSN3	3.44022590512377
NOS1	3.6825066629791
CA14	3.7190524383395
BMPR1A	6.6928432033026
YBX2	4.17500931720336
PRL	3.00528959250298
SNRP70	7.03446500280576
C6orf130	7.14036734881073
KIAA1166	5.64527461055193
FUBP3	6.13595112388909
STAG2	7.70839625072472
ACACA	6.85745503562342
ABCG1	5.43229478968612
ATOH1	3.31478900268983
ODF1	3.35301810310116
TMEM127	6.8905264700135
CD55	8.32030338899465
PLN	4.27587385250776
RPS23	12.8327478831149
LYPLA1	8.90523925951398
PRDM9	3.42330573243434
SSX2	3.97741409648684
PLUNC	3.50242782272774
SYNGR3	4.86445510340044
EML1	4.1209367691413
LNPEP	4.03940321116664
SMAD3	4.3971065035822
NUP93	6.97529828394561
HISPPD1	5.9026060451607
HNRPUL2	4.20103610511750
YARS2	5.56236495074190
TBC1D12	5.18016548980372
ZCCHC4	3.69805952675938
FBXO22	3.77437074812437
C16orf24	4.31984036668895
ZNF669	5.62854221396301
PTGDR	3.0965482019764
DDX27	8.08406743186174
KIAA0409	5.28192451023876
ASB8	5.78107700888877
MEPE	3.19532534404617
PLP2	9.7725029562753
COQ7	4.39522005763696
CHMP5	8.29194436490572
CACNB3	5.92154914556139
C10orf84	3.70352226762965
SPO11	3.24705538836939
NEDD4	3.74382947490898
THAP11	5.92693902485595
ZNF43	6.07431151836418
KRT13	3.20235956504415
NEK4	5.97755603023754
MRPL19	6.51442415936565
RBBP9	3.76463685920811
PRKAR2A	5.65333876284108
IHPK1	6.3078290814512
ATP6V0B	9.46058825414025
CACNA1E	3.22087675312226
CEACAM8	2.90875505811971
PEX14	5.65161758620591
BXDC5	7.9682917632319
ZBTB38	8.33708979854037
PAFAH1B1	6.17078481130669
PCTK2	5.17250854149495
LRRC16	5.68529749632187
OSTF1	6.33993112545721
KIAA0323	6.37084701450478
FYCO1	7.03767446487173
TXNDC13	6.8424031947002
PLTP	7.74852332559442
SLC25A1	5.65040811007131
EZH2	6.85883007857491
PLEKHB1	6.22628194177755
GRB7	6.16793505161184
ZFP37	3.59768887192001
MRPL33	8.99345862302067
C9orf27	2.91556723252163
PELO	6.87516747985033
ARMC1	7.79887488988652
ZNF154	3.57303818441514
C3orf64	4.29666895940298
FLJ10357	6.29063186724271
PON1	3.07617705616168
SYT5	3.30110121860317
TMEM66	9.826611423992
ATP4A	3.3520334547148
HBEGF	4.02617793466954
PI4KA	5.7374132299501
LEPRE1	5.5867433706845
POU2AF1	3.79782080777832
MRPL12	6.40462589792763
GNPDA1	7.64428066305782
RASAL1	6.10182647431014
ZC3H3	4.9240355613358
DDAH1	7.60631020719173
MGAT1	6.64109059124617
TIPARP	7.57481662154512
UGT2B15	3.14403612221585
DNASE1L3	3.14431235945468
CHEK1	4.1818809355841
ZNF8	4.62966533586077
TXNDC1	7.2036488079307
CKB	7.6434148560713
RTN3	9.12560832952548
IPO8	3.64527406074816
FZD2	5.83516047349745
PART1	3.73213388046683
PSMB6	8.34163880395723
MAP3K14	4.0601244496357
PCDHB8	3.73814958710582
PHC3	3.15926744787228
PPP1R8	5.85704472621844
NOVA2	3.35372943345175
TNFRSF11B	4.62164579247743
GOLPH3	8.5203689396642
LOC51233	3.83066181299021
GGTLA4	3.07340432338208
PDE6D	6.97815295989307
TTLL1	4.9184624762537
ZNF117	5.77744325421453
NKRF	6.56290990461902
CLK2	7.60290044335745
TNFSF15	3.46314940431649
DUSP2	4.51015906194459
HSD17B11	7.84913895426795
SECISBP2	5.07724455737156
PPAP2C	3.52936799671877
GABRR2	3.51022825390983
LOC51145	2.90169158230909
PIK3C3	7.28226127420127
DHDDS	5.09460318152438
CTSW	3.83343841992107
NEFM	3.25713674865421
TNNC2	3.49845360408594
ANKRD28	5.36948193155393
MRPL28	5.9577502615107
STMN3	3.29583001830016
SYN1	3.43469439470458
RAB14	5.83102922962107
PIGV	5.94457123746369
CDK2AP2	8.07185708354051
ZIM2	3.69621971268258
APBB1	4.3104384635974
SND1	7.81550056756285
C1orf123	7.79906171403784
B4GALT1	3.24200263657463
CHD3	4.88280441253319
RNASE2	3.90917665716996
BCAP31	8.94025121782122
SLC25A44	6.09852192689484
CXXC1	6.85840299068973
PIB5PA	3.46091453494086
CD40	4.86217033448491
FAT2	3.95348441508648
DYNC1LI2	5.32685008786896
GDI1	7.64427053966277
ZNF81	2.77212868459196
VSNL1	4.57824207131714
PIH1D1	6.84380328833367
KRTAP5-9	3.55946753529377
FLJ10081	3.91582887843334
CS	9.04757343918394
ZNF318	5.58248428188189
IGFBP7	11.6602563335628
ZNF609	4.34792787323779
SIRT4	3.6026556012763
SCN4A	3.70634677509848
ARHGAP4	3.88633449217305
EHMT2	6.48567112012592
UFD1L	8.41020003933329
EXOSC10	6.8029149739229
ECE2	3.14434192537762
ERMP1	6.5196564070072
OVGP1	3.83218163382882
GTPBP3	5.86412558187008
FAM82C	6.09270956456838
PACS2	5.52575795297914
C19orf36	3.40601876039366
UNC84A	9.24103015280285
ARL4C	7.4156375939072
SCD5	3.81899567497570
ATG4B	6.15473700337488
LASS6	8.18502194269093
LSG1	6.02110129561695
MAL	9.75266627418144
GPR22	3.15434732357566
WDR5B	6.14455229276691
GALR1	2.83303213121356
AQP4	3.08586287993826
C17orf60	3.92786050009296
HDAC7A	5.29620753213882
GRIN2C	3.02221404705272
ARMC8	5.04975301479238
SLC47A1	3.26715243763589
DMPK	3.84568529038421
CCRN4L	3.49918544417991
CBR4	5.3515972198554
KIFC1	6.18666680239466
LHX5	2.77674345106771
SMC1A	5.98801970006947
LPXN	7.2324465456444
TRPC7	2.75402605782725
SERPINA1	8.39650927610576
SMYD5	4.82578546445725
RPS13	12.3896155857432
CRHR2	3.38124456266067
TUSC2	5.37449176780334
PRKAA1	4.18187941946524
FADS2	4.89396924336627
ENAH	9.20374288994942
PRO1768	3.36113485843775
KIR3DL2	3.19231298421988
APBA2BP	5.46001011481488
ATP2C1	6.64472184202571
ALDH1A2	3.73772782626006
RNF103	7.80456354926464
AHCY	9.02400944528344
CROT	5.71249834813265
PABPC3	8.16231863919369
ALG12	4.02965338866947
EGR1	7.65186159278757
THSD1	4.36790673614240
CCL17	3.27891589059909
BZRPL1	3.10438183854975
KHK	3.63648556197979
ESRRG	4.50016499077845
SLC12A2	5.56766322472521
CNGA1	2.90656503011539
RDH5	3.84545568989704
CD58	6.6685712402765
PTGFR	2.96113356220703
CCDC48	3.46231391845693
CCDC76	6.52501915420455
CDR2	6.38795774834337
ZIC4	3.46302888461653
SELE	3.47111576990969
OR1G1	3.5027192881787
EXOSC9	5.62939519926793
PSMC6	8.91448468119015
ABCB1	3.1794029879684
GPR12	3.08874926430019
KIAA0196	7.31212681229031
PCDHA2	3.04267168072113
SSR3	6.72940800578934
MSI1	3.63723490367801
TRAT1	3.05922627891941
CC2D1A	4.37514684398223
PLAGL1	5.08247555566737
LLGL1	3.83230208785705
KLF6	7.30583743053174
MTF1	5.37366304640058
RNF2	5.10353642262046
tcag7.1314	6.67117832689054
NR5A1	3.02669802254361
THBD	4.90471886181954
ABCD2	2.82544990155716
ITGB7	4.96359551216059
DNAJC7	5.65504489155864
CCDC81	3.28348066084408
TM2D3	7.91282265394663
HUWE1	5.36468092088387
CDH17	3.4649445294333
CD180	3.66834032439020
FAAH	4.30779907068248
IL17A	2.8993156148003
POLA1	5.57986373207474
TMPO	4.94159724145948
LYRM5	5.30091402065088
GNAT3	3.00023439331126
TM7SF2	6.20636486064677
FLOT2	5.0851127377529
MAP4K1	4.76877080208701
HDGFRP3	6.14985780426167
RRAS2	6.4287545137138
OXCT1	6.49038806950879
LTBP2	9.62306108308097
ARPC5	11.1023815167020
SV2B	3.52961761445971
ZDHHC4	7.76087727079717
CYP2A6	3.8121476270106
PDE9A	5.35824379624419
ABCA8	6.82532411813912
NDUFS2	9.70906655911477
UBR5	7.15541830381115
FLJ22662	7.47433438314719
GP6	3.98212529186915
CRYBA2	3.14426100667472
LEF1	4.56147837873951
ZNF20	5.36766109789932
CTPS	6.34280768645309
EPS8L1	5.85932520187658
EYA1	3.19695445403947
SERPINB2	3.47557833679163
MAPK14	5.89106972398866
GTF2F2	4.86444121740087
