Hybridization REF	PSHAW_p_TCGA_Batch11_RNA_HT_HG-U133A_96-HTA_C10_433694
Composite Element REF	Signal
FCER1G	5.83982436627885
AGBL5	6.42506578552963
SNTB1	3.96068455134366
APEX2	6.53262939939418
C17orf39	4.0729725845441
SLC24A3	4.99669492410883
TXNL4B	4.48660108893465
UBE3A	6.63616889652818
TGFB1I1	5.80892117746543
RPL10L	5.92653869155472
RBM13	5.56866764976392
LOC389517	4.16830409107858
TOP2B	9.52500696318208
NPVF	3.27787294360652
SHOX2	3.23622985970655
ITGA7	4.93465641691649
RAD54L2	5.04601022599222
KCNIP2	2.85466753514663
C2orf47	7.30762260585046
KLF13	4.12491721781328
TSPAN4	5.6335463789783
NLE1	3.68062489862365
TPST1	4.13989416456948
CEACAM1	4.21765409387093
PFKFB4	3.38133593419784
SREBF1	5.55424361557881
RNF11	9.10359820933103
IL21	3.19193934653203
LTK	3.12275186263478
DKKL1	3.41440988408134
EPAS1	5.70666716471403
POLD3	6.71136061214493
UBTF	5.27641524189268
PHB	8.69194591462037
KIAA0427	3.68066374037937
FPRL2	3.70797559683305
HSDL2	6.62495259696646
SEMA6B	4.14180249471634
AKR1A1	9.64683048537793
CLTB	5.23953793090654
NXT2	6.57354884437151
JDP2	3.00507367126739
MORF4L1	10.1519186474921
HSPB7	3.16485492106111
POU2F1	5.53985373471366
MLLT11	4.83930279864125
CNNM2	4.25000704027167
ZC3H15	8.70363537106091
ELK3	3.24541880403988
CBLC	3.28002224905577
SEC61B	8.78915948657951
RRP15	5.50881852229975
OR3A2	3.13200622279177
GALNT1	7.02480065393318
RSL1D1	7.22236318398954
P2RX7	3.32906749291985
ANKMY2	5.34451291359099
PSME2	10.0166156755093
ADNP2	5.98825457395109
RBM25	6.55966847743738
PLEKHA5	7.49565999967173
DHX58	5.30035116373568
ARCN1	8.4525253017784
POLR2E	6.96531778129097
SEC24A	6.22381995704418
IFITM1	11.5193057083747
ZNF643	3.43489834832119
DNA2L	4.22155275428543
ZBTB25	3.81521890386493
HIGD2A	5.98209151088667
TTLL5	4.38848718657098
TBX6	3.45955744191165
SPTBN4	4.0109900331828
SGK3	3.28066883777664
FBXO28	7.16599339988322
GCN1L1	7.03432981862718
CLEC10A	2.9637323747028
GAS6	7.62909365375107
AMOT	4.37463278219007
TSHR	3.15370695091855
ETV1	3.47675114737618
LDOC1	8.04172899252545
ERGIC2	9.2368844046112
ADAM11	3.5373532619651
NAT1	4.59734595470852
ASB9	5.34947251410605
ATP6V0E2	7.91930480976727
HGFAC	3.75595182221911
TRAFD1	5.0166231560738
MTCH2	7.25816962358377
BACH2	3.11721393728856
AUTS2	7.52979035562793
PGS1	7.02528879192784
LEPREL1	3.76924312207782
TFF1	3.27862031189759
RPRM	3.99429619989727
PPP2R3A	5.83558457042578
HAP1	3.70999731867419
BAT2	5.85539519138973
EPHB2	4.45406253584605
LPHN2	3.62863042734822
ACTG1	12.2804274275753
CENPT	3.66623603243674
RNF123	6.0118262812704
ZP2	3.29536201616355
PLAUR	4.9032599948121
BMP5	3.69979133016156
MUM1	4.39370846831
SNX26	3.84426776856683
MID2	4.74104249006115
ISG20L1	5.13908992600723
RBM28	5.54467678097375
SRRM2	7.94830145612119
MEP1B	3.15379553496703
PCSK7	5.46928806304858
HNRNPA1	10.9878793990886
PBX2	4.95190843728415
CENTB1	3.62211182531246
BCAS3	5.33665106375543
HGS	8.01578339053849
FLJ20184	3.30517070833050
TMC7	3.35683758800487
POLA2	5.38304821178485
NOL10	3.29105192895173
KCNJ8	3.73167421200237
HSD17B6	3.19367469304798
EDEM3	5.25321646562643
SLC16A1	6.28003683802375
TCOF1	5.79233932603178
SF3B3	5.60178824066773
RANBP9	6.88219430890871
CPNE7	4.95880261102428
EVL	6.7850916215573
NUDT21	5.5661779837835
IFNA21	3.84737425233972
CFD	5.09223726403327
PYCARD	6.38043873736209
MYBPC2	3.41586346744784
ZNF235	3.38361794842054
ACSL4	5.68800618902208
KIAA0644	3.6012939427158
ERC1	5.8187054298772
NKIRAS2	5.23683960023382
TRMT5	9.1670070612963
TMEM176B	4.13816897438346
PPP1R7	6.5918132472391
SOX2	3.33997759562976
C16orf30	3.61573312187104
COMT	6.36108866308774
AOC2	3.29578112338286
PDLIM5	5.56659643935965
SPHK2	4.02422018354744
THNSL2	4.32119829113068
LARP5	5.20385996122733
C1QTNF1	4.01017362235292
TRADD	4.5922821711078
PCDHA6	3.29548855985978
C1orf43	4.46220506376553
SCARF1	3.74253405424374
RAD51L1	3.76446172197998
LETMD1	6.93350147710848
KRT75	3.38226279047586
CD3EAP	4.72359855983798
B3GNT2	4.44096000722441
TMEM63A	4.2021661315262
DUSP13	3.60865256643156
FNBP1	8.04733396403914
MAGEB2	3.68999018928761
EYA2	6.55584929234504
FANCG	6.08135015054105
CD1C	3.61338459013956
LASS2	8.29314886090646
BCL2L14	3.95163724813864
ZNF471	3.29603076430196
ZNF224	3.50646461275608
AVP	3.56909222342846
CKAP4	8.83938478960874
EFS	3.43302312862586
PITPNM1	4.61183530724374
TRIM68	4.72680084800598
ZNF652	7.86518586623655
UCK2	7.32623539619957
TMEM4	8.3520926064687
SCN3B	3.83696269904183
RNASEH1	6.69630749234755
FAM50A	7.86476339484266
DRD1	3.30867510043128
OAT	8.90659016796657
IQGAP2	4.03790298447895
CDYL	5.76675716660826
C20orf149	6.95259622884738
ANKS1A	6.07608846993101
HYAL3	4.12875742085481
CLPB	6.60226186425141
SMNDC1	6.93093788358828
COBLL1	3.71707737750656
DONSON	5.34512907510669
SLC30A9	7.25666422803263
E2F8	5.9930807381987
CCDC25	5.2220699423966
C20orf116	7.70563955829925
C2orf55	2.83148575943273
PRCP	9.1569399121826
SPINK1	3.16909496553166
FAM12B	3.47546862294869
NDUFB1	10.6682652200685
DIO3	3.44041348960959
HPN	3.87483777034506
NBN	7.1489782927268
C14orf94	6.26466465384725
PVRL1	3.55420297346595
CNTD2	4.04064540981441
OCLM	3.2032494137293
ZSCAN18	5.92998759163961
MYL4	4.48419352853176
SLC17A1	3.07096913686393
TAF5L	5.75322134068993
L3MBTL	3.65355241263351
TSTA3	7.65093756548075
CCDC59	8.04855987723773
RAC1	9.5965952760106
C19orf15	2.9111788293367
MED20	4.90363539904142
CHMP4A	7.80196150133475
NFE2	3.45461721099344
KLK14	3.33640426787294
FBXL12	6.76019416007862
ZNF364	6.7603220966426
TOMM20	9.40285294330048
ARSF	3.47159174564806
MAST2	5.34463196838096
GTF2A1	3.81333292103486
ATP1A3	3.42921082313577
PNKP	7.12215862065427
MRPS35	8.5897215431778
MATR3	9.7523403192979
S100P	3.91768948006992
MSC	3.27543996947109
CILP	4.26528825417452
PROZ	3.67555954604674
SEC23B	6.8221653606318
FAM5C	2.87581955011963
C19orf40	4.06313105636791
DCK	6.56550248467702
C17orf63	5.96170315075531
TIA1	6.78355072143212
SPAR	3.07569327319649
SLC6A4	3.72411026276152
SPTLC1	6.73779475937808
HMGB3	7.18087448866365
TOPBP1	7.46212766208504
NAT8	3.02333914032236
MID1IP1	6.72536105675707
TPSG1	3.63428461713417
KLF11	6.04548039050103
HOMER3	4.17859753551553
KCNAB3	3.29932569995051
KLHDC4	3.89403171278306
PHLDA3	4.87847100828227
DOCK2	3.20762417036587
TUG1	8.68550208128629
NUP214	4.85208321190621
GABARAP	9.43685816615119
GOLM1	7.1853754455966
DPYSL2	6.99763114504286
SDCCAG8	4.06446303314264
SOX13	5.27083296854192
KEL	3.43739129962203
EXOC5	3.98458299861525
GK	3.4885282448192
SLCO1B3	4.28302602052706
RPL36A	12.2701520069764
DNAJB1	7.37362773720653
ALPK3	3.55459224741619
IKZF5	4.74702257307532
CYLC2	2.97553068985885
C8orf51	4.49495895249181
NRP1	3.84284146923772
NR2F1	4.59907721134591
ACAD8	5.21370586595926
PLEK	4.44474876096352
NLRP3	3.03346652430722
RBM35A	8.21801270353861
GPR3	3.24405208777752
RAB8B	3.95359826379764
UBE2E3	7.47682912784912
FBP2	3.64955551192888
C20orf111	6.51355316159118
GNAI2	8.17412641427166
METTL8	5.79932500605081
SLC39A7	5.57932767821454
CAMK1	5.12852003777404
PRDX6	10.4138308805025
RFC3	5.9988916621367
FAM129A	5.51253456427815
BCAN	3.57136959339462
TETRAN	6.62845822268834
ILF2	8.84536916151756
SMPD4	6.28513817046232
AKAP7	4.10016824755628
ZNF500	4.35759361543011
ZNF506	3.07846210315599
FLJ11151	4.18215669110391
PSMA3	8.19789547285995
ASCC3	7.01995834132371
ACYP2	6.84878547987322
SOX21	3.351207232559
CLDN4	7.27909094103596
LYRM1	8.91899349474936
DEFB1	6.86214999279507
GRM8	2.86977794246071
SLC22A18	7.210145592388
RNF141	4.8629730818296
OR7C2	3.59924296852035
GRK6	5.38719235422835
PIGZ	3.75904222017881
VPS26A	8.27945472286887
EPHA2	6.23174282395133
KIAA0562	5.84790141480513
TCHH	3.22590052976637
MGC16824	6.4256362011908
SARS2	5.29933590229419
ZCWPW1	4.58538700609823
WDR8	5.67452698964866
MTHFR	3.54612848313576
RPGRIP1	3.41740045354631
ACAT1	7.61175438928316
MEOX1	3.37093479121245
DACH1	3.82996433422654
ADAMDEC1	3.0793348707462
PLK3	6.04284097865411
PHKA2	7.5658046045558
CALML4	5.24462732307401
TSSC1	6.64053555504277
TMEM45A	3.72816995709894
ATP5I	9.04084420281274
MRPS34	7.04617463537045
POU1F1	3.12342017225155
TMEM28	3.66872790442496
FBN2	3.19872469238741
DAP3	9.20444383182685
ZC3H7A	5.85771538202177
LAIR2	3.65993635331622
ST3GAL1	4.69075711378593
PHF3	6.67862979494152
DVL2	5.46917165795975
LCT	3.19774717640216
GEMIN8	4.27809889671153
DICER1	6.53465185439143
ARMCX5	6.07412153177197
HIF3A	3.43603794750635
CAPZA2	6.64031058985973
IFNA2	2.97542511906207
PLA2G2A	4.16823399461833
FOLH1	3.56069480612899
MAPKAP1	6.25666581151581
CYFIP1	7.25875478296097
NPAS1	3.43252584393889
TRPV6	3.8208465267806
RSHL1	3.70848771302681
PIAS3	5.1706884024
SOCS6	3.72636120282065
TAF7L	4.24632483146802
MRPL24	9.65570463927107
YWHAE	8.13533948549245
GREB1	4.36813327802147
NUP62CL	3.92265290352275
MOSPD2	5.1393647696512
NEUROG3	3.14206310699937
MARK1	3.66697604130648
MGST3	8.18619526309103
BDNF	3.96254550692708
LMBRD1	7.91998586698441
PNMT	3.83218936173479
PRPF19	7.31261267275264
NDUFS8	8.49419810294111
TFCP2L1	3.70468593265119
SLC25A16	5.40040495480861
EIF2B3	7.07989635430451
HSPB3	3.53421666542787
RPA2	6.98967973037887
PAK6	4.77590621204381
RBM4	6.25321487835277
CSF1	4.42702863535739
SEMA3E	3.13947172589328
MXD4	5.53163655981468
TNFSF10	8.89551796452535
SMARCB1	6.11184550962397
TADA2L	4.00117485093935
SCIN	5.76690564634174
PPAP2A	5.19446891851561
ULK1	4.96682806456748
NPAL2	4.3007390851739
MRPS11	6.84598269263105
SLC2A3	5.14732434572288
ARID3A	3.35679434377157
FEM1B	4.33822319176141
GNG5	9.60173395664656
ACOX1	6.74699961899431
MTHFSD	3.6907298371945
TLX2	3.04151411238899
KIF5B	7.48563144744428
POLM	3.36856947082832
C1orf181	6.05965868516508
C10orf92	2.8106117394654
MUC7	2.89388770513954
NUP153	8.23474698530365
CSDE1	8.58525988539979
CLPTM1	5.52359736909344
LRRC17	3.65243570477784
ATP5B	9.71727970218337
S100A5	3.78864834484541
ZNHIT1	8.90846555532278
EFHD1	5.29175218160356
HIST1H4G	3.04613166086746
GOLGA2L1	3.90604914872883
COPZ2	4.0237367590861
ELF3	8.04214312296438
CPSF3L	7.34282816330114
POLR2I	8.81153599637091
ZNF665	6.49573428143824
TLR6	3.20379366182329
GPI	9.22526143130156
ANGPTL7	3.71568293010775
RAD9A	5.08669830734272
NDST4	3.27377155811765
AGPAT3	3.80873876762437
ADORA2A	3.22652773294029
TNRC5	6.28077020385964
KCNH2	4.59872031465065
CCHCR1	5.15955433432
RPS27A	11.6440605732377
GCM2	2.58148770959469
TUBA3C	5.11011638675122
HOM-TES-103	3.85222602307403
HIST1H2BC	4.65452054715816
IGFALS	3.41804277348511
E2F1	4.34893220618371
PLCB3	4.8881749585551
NPAT	5.9888585331529
NR0B1	3.01427252097204
COIL	7.81648703189413
RASGRP2	3.55646839980104
APOB	3.09531073585602
RAB11FIP2	5.74043701173745
PIGR	3.56290396712832
CDC25C	4.12466090356257
RCOR3	5.10314098904609
TSC2	6.62910388420411
NRP2	3.71333700602877
FUT6	3.71188853829986
CDH2	5.80796272810742
PTPRB	3.08816775740955
ACP2	6.28785565572151
GTF3A	9.63559546889518
LAG3	3.61200455628619
AIM1L	4.15039514022269
ARID5B	8.12056917338012
KIAA0256	7.89250789062958
FLNC	4.00846042415076
PRAF2	7.42156253354737
ITGB1BP3	3.31618083461565
C14orf147	7.2694346251192
ZRSR2	6.14810740168832
KRAS	8.77713569576035
SPTAN1	7.54662402999228
FLJ14803	5.53826733272993
RCAN2	3.87285623893114
NECAP2	6.19375950344287
CDX2	3.72845958756857
ECOP	6.93578220284267
ACTR1A	5.37964092195178
PPARG	3.20614781220655
BBS10	5.62069660936996
ISOC2	6.4745605350619
CITED1	3.79715071575404
PRDM4	7.48072266388976
HSPA4	7.82247980699676
SERPINB7	3.33171434952086
DHX40	8.80390022739975
RAB26	3.37559735949447
RRP9	5.26015360250765
EVI5	4.99548993605127
CAPN9	3.74769709602294
HIP2	7.0395123185809
GNB1L	4.53201258244666
MYBL2	4.65847126554865
ZNF407	3.96493016140545
PPIG	7.71405346086544
C12orf10	7.5335843685592
MYL6	11.2586348949423
NAGA	4.94896085760731
MAPT	3.57267108648251
MRE11A	4.38117431355569
HSPA4L	3.65334401152622
PLXNC1	3.63250493297097
STBD1	5.26437602043093
CTAG2	3.68116676466586
C14orf169	6.19219105830239
MTTP	3.11767813279260
KCTD5	6.56114469551305
ECM1	4.04334741814852
CHRNB4	2.94902295057083
NYX	3.39662672947143
RLN1	3.43830987966496
GZMK	4.26456358145315
C1orf21	3.63088765513401
EPB41L1	4.58380665838384
HOXA3	3.71188265834832
TOM1L2	3.80491286480728
TMEM165	8.3437031074685
MAGEA9	3.39005530681848
MNDA	3.67960712952702
RAB21	7.24124987362148
RPS8	11.8571900851695
FOXJ2	5.61233421982011
MSX2	3.25644237925656
C10orf76	4.25789105034881
PBRM1	6.29288313821239
ZNF343	3.33429538417588
CPB2	3.55856948838163
LY6G6C	4.33501600372738
PIM1	5.07111386443746
CTF1	3.58969663046575
GRLF1	3.80665611017415
EGFL7	3.65994527889752
USP9X	9.56558534154004
IFIT2	7.52377800990794
S100G	3.16811032268924
GUCY1B3	5.80404483490923
NR3C1	6.26346851071857
FCN2	3.19523762136403
CORO1B	5.99666105161139
PARP11	3.31713876120366
F11	3.68676595047358
DNALI1	6.13274508640881
MAP2K6	4.96900702195043
LEFTY1	3.61776226007276
ATHL1	6.54074340608837
FSTL4	3.71315238155982
ANKRD47	3.39554655595247
ATP2A1	3.61663543805976
SERINC2	3.4441338994521
PAXIP1	7.29553017811833
ZC3HAV1	6.6087222675815
YY1	8.80677281534703
PNLIP	3.43440870938008
C14orf105	3.07347787448318
ZNF80	3.20248706152002
SLBP	8.59681249222362
AASDHPPT	8.5266934846027
UBL4A	6.26765968026482
CKS1B	8.50478589840685
MCM3	7.50688997734279
KAZALD1	3.36075346817363
SLC19A3	4.68392047208744
CDC37L1	4.65784831866716
NDUFA4L2	3.93413248352237
THTPA	6.6086253843261
BNIP3	7.75450373872333
HIST3H2A	7.75694218646632
STEAP4	3.19718129061832
HTR3B	3.13159230009976
FES	4.53295559809064
C11orf71	7.18392064276349
NPTX2	4.9877782837415
CBLB	5.09339435150212
NME6	5.33875501342051
CETN1	3.50069541744193
RORB	3.00269159584598
AP2M1	8.5252788463194
SNAPC4	5.27355260922037
FAF1	8.25128273778431
SLC9A7	3.11384833690473
CDK6	3.22206979494994
P2RY1	3.2522197469812
VAPB	5.38152354460393
CSK	6.71937701753882
IGHM	3.46868245515131
RAB27B	3.10043408336869
C2orf33	6.57125905700858
CTSS	5.60857090578456
SNAP25	3.64474021238843
TUFT1	7.16642392905404
LILRA2	3.91707009257943
TLL2	3.43949840432339
LUC7L	6.38320118331175
LCK	3.57213189020187
PRPF6	7.03704802834001
AKTIP	6.7490080505712
FURIN	5.70549381253386
SOX12	6.43875201152841
UQCRFS1	9.37373538772694
ADH7	3.12940141477098
RAMP1	4.70190416098018
KIR3DX1	2.96151822915043
INSL5	3.31808598163024
PDE8A	6.6341752518321
NAT6	4.25528521828831
EDN3	3.32118645268866
BLM	6.03218364812431
GMIP	5.33906395121721
CHST4	4.74437552916465
SF3A2	5.6464206058748
FN3KRP	7.25511273133843
PRUNE	5.38147746943145
SMAD7	3.78965064905941
SDC4	8.57841438592173
IQWD1	8.19077310118814
FHL2	7.4554363443142
KIAA1107	5.34767151113265
PSMB2	9.34628025324112
GOLGA8A	5.55209715352325
TMEM57	4.23219136539883
WARS	7.98170959146317
PHOX2A	4.12194385589908
S100A14	6.0512431334486
FGFR2	4.43329584254667
ASPA	2.89241172390591
CLDND1	6.44458410740568
XRCC3	3.67833396137286
TUBB4Q	3.09163392040625
ITPKA	3.30523891155632
MGC3771	3.79465898904756
BTBD2	5.35029581773336
GH2	3.16336636713436
RDBP	8.4399718667116
CSF3	3.71882350706768
LMO2	5.0605021644384
GPATCH4	3.52810447110343
PDPR	2.97091106732466
PTK7	5.72407902846813
PPP2CB	5.75439180123194
TWF2	4.73093153647513
B4GALT6	3.05410148405959
DOLPP1	5.62915625853928
C4orf8	6.32490733338153
GLT25D1	6.03838101620325
TNNI2	2.89233602747705
JHDM1D	5.39602577446823
CD7	3.68866192142426
RPL22	11.2469294516755
CYC1	8.6755607304878
EPRS	7.65486499736193
B4GALT2	5.7130708665344
CHUK	4.75405114383251
CHAT	3.79644110014113
RAB6B	4.49764818750774
HR	3.70563681647429
CCDC134	3.35091747100961
PDPK1	5.23487983563496
C14orf130	7.73945317236346
RAB33A	3.64483536052374
DENND4B	6.5233505365011
CPT1B	4.25963739256088
KYNU	4.5709713912185
MS4A5	3.16881333602188
TNMD	3.44542474294942
PEX7	5.33072215924964
IL22	3.92173127251316
SRD5A2L	5.65270954772037
FAM62A	6.48622421316649
HOXC5	3.52509695918585
SPATA6	4.66352857124929
C18orf22	5.47736931420809
STX11	3.09780244650585
KCNC3	3.30208817788929
CYP7B1	3.04835150056771
THOC1	6.11981676527366
C14orf159	8.43277367953761
TBXAS1	3.45157636853472
HSF4	3.84075334093195
ALDH1B1	4.70388013412233
USP25	7.74663199651913
ZNF124	6.1780035643304
PCYOX1	6.0090688031468
FBXO17	4.51564606591937
C19orf29	4.49293002418244
RAD51C	6.25588523151234
SLPI	11.2445466123178
GPR45	3.36928755601688
PARP6	7.65504281640436
C1orf159	4.25728366915246
REV1	6.06987715455067
SULT2A1	3.07821971878929
SPEN	7.5423000453999
PRPS1	6.19637354779665
GNA15	4.06679953492129
NIP30	4.93156306903885
GAMT	4.18251165442013
SMCP	3.75760679891803
ZNF217	9.77677286308106
GJA7	3.16896647219465
NOX4	3.03187162464696
FRAT2	4.87755066171308
RNASEN	8.0560513886784
MCHR1	3.15609449794141
ACCN2	3.40020166952857
TBX1	3.17657280461535
OPRS1	5.66223058662357
KCNG2	3.44726916443165
HIRIP3	5.79652764282996
SALL2	5.09657506365583
MPHOSPH8	7.14605649014194
CYP2E1	3.69734590143491
ACO1	5.39299012756621
THEM2	7.49481494309542
OPRL1	3.32090092409261
CTH	4.7818278306314
ATF5	4.40397224611157
IQCG	6.38816631421918
TULP4	5.3846970754372
MEGF9	5.11409021198162
TM7SF4	3.49005626494767
PLEKHA1	5.11240752977213
PAPPA2	3.69635854432745
SLC4A2	6.58499483309721
NR6A1	3.7349566081556
SNUPN	6.9583477404167
PFKFB3	6.51182611157722
PKNOX1	4.32814019810614
KIAA0406	7.31321810729339
C20orf29	5.31276512829562
FLJ20581	3.49651528915597
SFRP4	4.30984476438073
OSTM1	4.03636698540333
CLCN7	5.75532893319673
AGTR1	3.13769647538058
FLJ23049	3.54299912381573
HAPLN2	3.20746867858490
PCDHGA9	3.45108493591121
MAP3K10	3.99656313579805
AMDHD2	4.37685972382269
USP2	3.32153096668967
MAN2A1	6.09501738607138
ABCG4	3.79432265184083
CLCA2	3.05402047762438
CBX8	4.30803135997721
STRAP	9.84949902334881
RND3	8.55889921463722
COQ3	6.01734824668148
RRBP1	6.03553293223462
NAT13	8.33255330996444
IL1RAP	6.30672772200998
MAT2B	8.64115885301148
NDOR1	3.82543786719839
CSNK1D	7.03566095683486
KIR3DL1	3.64795362404408
TJP1	7.50237403903529
RALGDS	6.03135205255402
PTPRT	2.88972990898092
ASPHD1	4.46706057503352
GPR44	3.44203305272187
PER2	4.83188997171645
ZKSCAN4	4.92461998343158
KCNE1L	3.80645482810345
CCKBR	3.70577105432485
RBM12B	4.11961542362788
FAM118A	3.29952707807628
TAF4	5.14251236560275
NDUFB6	8.95244968509342
ADRB2	3.27614272630327
PMFBP1	3.73286434737536
TRIM9	3.12173664635282
PRSS3	4.20289219533804
DKFZp762E1312	6.26104253287831
CD3D	4.26298243747347
TBP	4.33605061696272
CTSD	5.9236307947972
HPGD	6.18970573989069
DNAJC12	4.10508733273771
SEMA3B	4.7159279614197
MRPL17	7.47822440160505
FKBP1B	4.8098879179412
IL3	2.94434880470978
DRAM	6.01429346644352
ARHGAP19	3.47500394737528
GLI3	4.80268842225132
VAV2	3.56428627718367
PTCH1	3.91468010945243
TP53BP1	6.56117744953558
ERCC3	5.93379185176265
SLC17A7	3.95801030015179
AMACR	3.90700836452089
TFRC	9.08760446706988
RHCG	3.55133205707027
TMEM80	4.77464361108589
DDX46	7.7427706621875
TCEAL4	8.2368525892682
AK2	6.36278848081919
VPS13A	5.27996417500232
LHPP	4.81222931488537
FAM55D	3.44110987374927
PRPF38B	5.67517681298403
BCOR	6.56220200682201
AVPR2	3.36106335544277
PFDN5	10.4067829257482
NSUN3	5.76550291910487
CMTM6	11.6716158927251
KCNK12	3.8807749600058
GRB14	3.05660265800209
RP2	5.38946434322359
SERPINF2	3.28577259548670
PICK1	3.85835793185235
DYNC1I2	8.79516741137954
TYRO3	4.07193578571497
OR12D2	3.71318521707054
FANCF	8.16335961003733
CSNK1A1	7.51074823462158
TBL1Y	3.31679651046164
CCNC	8.96251850125063
C3orf60	7.8953057761944
SLC10A2	3.44701081230451
ZBP1	3.40183886586300
CHKA	5.33276594397214
UBAP1	6.17468861499208
DHRS3	7.64981488485761
MAP3K1	3.36631340870722
PBK	6.572909624051
ALDOA	11.1139840589253
EXOSC5	7.01406628549952
AZU1	3.17114090309848
GAB2	7.3210836193439
DIS3	3.15338410647049
THAP3	3.73963858172198
VPS13D	5.02206653146893
IQCB1	6.12520455109501
SPATS2	4.89556428122698
SKIV2L	6.30746696540839
ATF4	8.90297729683611
C19orf62	7.30763719628108
SPIN1	7.94207711652505
IL12A	3.84929313058376
PRB3	4.33349701831218
RAPGEF4	3.78411720425917
FUZ	5.6513126568091
CST5	3.30958085045577
C3orf37	6.7988133018086
CROP	9.58576451949061
ZNF696	3.97393248189463
HEG1	5.07684087190938
LIN28	4.01521340483819
SURF2	6.72710477964065
KIAA1539	4.35285287457365
WHSC2	6.49778083086995
PSMC1	9.90953175625184
RFXANK	7.1624014711955
SLC7A8	4.80285967020446
SPATA7	5.79415038747852
ADA	5.21140977744346
MAZ	5.42460303760743
PIN4	7.06062205584007
PDCD10	8.2099891826482
PDE1A	3.03011580251153
TAF6L	3.53200021249238
KIAA0284	6.72495000349335
DCTN6	6.83474743749025
ACADS	5.21703530110684
MKRN2	7.28039344283708
GALNT4	5.31767358111136
C22orf31	3.22515064505669
PSME4	6.88635496090649
TFG	6.71563213849618
SSNA1	5.70915240343645
EPHX2	5.24936247453515
ANXA5	7.15308330753055
ELOVL4	3.37401171147445
CCL24	3.39256400844637
KRTAP1-1	3.25602162227522
ZMAT3	4.06426516551757
BATF	4.2081137706376
KARS	9.28095168232376
ATF7IP	8.36752726543453
MSTP9	4.63221513290995
FAM131A	6.04873131224909
VIPR2	3.93293352444302
CCDC72	11.343681829873
ANP32D	3.20418081326148
TEF	3.33597077467794
LYK5	6.91230132976375
MRPL44	4.9570728962643
LIMK2	4.92063743893139
ETF1	7.41245200447687
HHAT	4.10520357581909
PROL1	3.51179836932996
KCNJ14	3.21843227458734
UBE4A	8.31681584102507
MYST1	5.3598947032371
EMX1	3.59512462423705
MX2	6.86641829592214
C11orf30	4.34281772150103
HSP90AA1	12.1705531746151
ICK	5.72670419991547
CCDC68	3.19744243856741
EIF2C1	5.9047518399938
NDUFC2	9.41807726965088
SEL1L	4.38014619900743
DUOX1	4.41111087007641
UBE2G2	5.46916482492523
PARP1	7.05158916276446
GPR31	3.71195479109756
FAM60A	10.5049987228079
SIAH1	5.84448405341651
SH2D4A	4.5398498309187
LHX1	3.2097920108501
EIF4B	8.06852310874968
KRT2	3.70401548567981
RPS15	12.0248554255630
GOLGA7	8.17981085966938
MAGEC2	3.18748135588172
JAG2	6.09451410879067
PPBPL2	3.25953711667415
BLOC1S1	8.2289482724571
CD34	4.56061400004126
STX3	5.57441844581894
SLCO4A1	4.46030390104617
NXPH4	3.95952568392996
MCTS1	7.57797273093224
SLC37A4	5.39244949940873
TGM1	4.43945452447288
RP13-122B23.3	6.17198380744858
ZC3H13	5.04904403305561
PHACTR4	6.15712115116069
ARPC2	9.45551924795798
ACYP1	5.00266927960211
P2RY13	2.92465151320046
PRKCSH	8.35952303850918
ENG	4.33238940880242
GAPVD1	6.69784176531044
DPH5	5.43611904970143
CCNO	4.81110427966744
HLA-F	8.19613922826986
