Hybridization REF	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_H05_516360
Composite Element REF	Signal
GABRA1	3.71238950616041
PEX11B	8.37649319942981
HABP2	3.30307028056581
REEP1	4.37841657986436
C9orf156	4.48888160242116
SMARCA1	5.22219364483673
WEE1	5.43568729966006
APOF	3.02317176927240
GCDH	5.29554306972592
SSR4	9.83353483515314
SPAST	4.82284746572785
RGS1	6.09969019741982
ACCN4	4.12427137645529
PLXND1	5.23085250353308
FLJ20489	5.36204721471621
MLCK	3.23260375988206
INTS5	5.62749814990554
BSG	6.97449073884155
PARP8	6.00652571909461
ZNF215	3.60034102607829
TEAD4	5.27187389327407
PDE7B	3.30571290449203
MS4A3	2.93337009151102
DTX4	5.9545607344283
EFEMP1	5.47403861157597
TNRC6B	5.08909078022348
TULP2	3.78391445074273
RERE	4.56423451824713
BNC1	4.7385834905394
FGFBP1	3.64564930806683
TIMM8A	4.83746981023576
PIGB	4.65062405669029
AJAP1	3.47803895341705
COMMD8	7.0029845932736
TRIP11	4.57774298001999
SLC25A42	3.01916820552457
SYP	3.68376619861212
PCDHB6	4.09238342272733
FLJ12716	5.62320981576034
FKBP8	4.36301435681243
KIAA1109	4.21601859123499
PTPRC	6.3362128766601
POT1	6.91633516981186
CCT7	8.46449739087448
MMP11	5.27649518328758
MYO1E	4.53253594842181
EEF1A2	3.69595294435741
MIPEP	4.41748402668245
ZFX	4.08676616356178
UCHL3	7.50166689447402
LRFN4	4.56638136161715
XCL1	3.46460806683465
CARHSP1	5.96554871799257
GREM2	3.26553535833681
CCDC102B	3.43939884840632
HDDC2	6.30362106977692
SHC2	3.95259782839386
SDS	4.68097239859362
CASQ1	3.43295408217383
LYPLA3	5.30240660132129
INPPL1	6.6901611733074
SLC25A40	4.51079784453335
IHH	4.52748738650435
CHGB	3.18579554307816
COL9A3	3.20654342409619
C2orf18	4.9853533828563
DDEF2	6.56752072277894
BUB3	7.85962558740278
C6orf211	6.8858873639743
FOXD2	3.22852778576491
GGH	7.99610484283098
GGT1	3.45262408168862
ADARB1	3.84960630121228
VPS35	9.66027265718297
CNN2	6.61370820647299
DBP	5.10965915574894
WNT1	3.61801486135984
COL5A3	5.14766593706663
RHOD	5.82675105802449
ASNA1	7.64466694954813
WDTC1	4.77954874452712
COL4A2	7.92339041942381
HEBP1	8.6772138005035
SLC1A6	3.79338789301799
LUM	10.1822571870199
C1S	10.6004063657023
TCF7L1	3.99497193462472
ZCCHC6	5.38347148126968
ME2	6.99117996487952
PAGE1	3.73448884543462
DTX2	3.68072961875638
KPNA4	4.86879175869943
H3F3A	10.2949220397966
GLO1	9.89770349014205
WDR61	7.44207913287129
CD302	5.32780465842757
SIRT7	5.53199069707076
D4S234E	6.09196103851872
RABIF	5.75422520422091
DYRK3	4.92012138547096
PKIG	7.36701328137527
PFAS	5.04382731998608
ALOXE3	3.50532989560762
RPLP0	12.2591038964701
RBM34	5.8909212468453
MKNK2	7.76265190721846
ZNF528	4.37032942233531
U2AF2	4.8184760783774
SEC16A	5.97979917394092
EFNA5	3.48874335834859
ZNF44	4.70996998288533
FCGRT	7.10189827010751
NOL4	3.23777888743085
CCS	5.53421274634969
IGF2BP2	8.23683609755284
MFSD7	3.53572187275862
OR1D5	3.49717902668479
SIX6	3.57773088078833
CCR6	2.94014177860987
TSSC4	4.62617178265092
COL11A2	3.63248352171156
CHRNA6	3.93957921431469
PLD2	4.24781758518656
PALM	4.67874035428428
ORC1L	4.17819053659813
SASH1	5.31785282218402
PUM2	7.9308114968314
ZNF365	3.85997404724225
CDC14B	4.22049686139924
PHC1	5.83691292168908
KIAA0913	3.87616290282016
LDLRAP1	4.96266517305724
NAT8B	3.45968550522823
PPP3CB	6.77945927358529
ANGPTL4	3.99773484500978
HHEX	4.60319573874318
LSM14B	4.18724407703353
PLCH1	3.4937562769624
INSM1	3.11648008326705
TLN2	4.28087354462915
ZNF493	3.49381453539539
HDAC4	4.75929473015934
GLRA1	3.41176969945360
RPS6	11.5908812222327
SFXN1	5.00425064652956
FAM102A	5.33730897978242
KLHL1	3.50505289348259
SAPS2	4.1707278223512
CTNNBIP1	5.06898700434605
SCGB1A1	3.52222004695188
SCAND2	3.44004133874513
HMGN2	11.4678429559988
NEUROD2	3.002789268267
YAF2	4.51979675855593
BRPF1	4.69721512022045
RICH2	3.57389538450454
TBCE	5.84621335723911
LIAS	5.19974452426629
MAPK1	5.41993806748844
MRM1	4.18791926018397
HDHD1A	6.86172653668405
CTA-246H3.1	6.92649489694567
ATP9A	6.4844432179881
HSD17B3	3.41393376547979
HN1L	6.0807685801662
SAG	3.32859809958906
C20orf10	3.22435605987800
CTRC	3.35903784047725
HNRNPA2B1	9.97171053327448
RNF216	4.30194463422915
GADD45A	7.36970676209374
MSH4	3.00312017241242
HOXD12	3.31568802178505
TMEM70	6.61270238631317
PPP1R14B	8.12394534866904
SBF1	3.80486984488370
HIST1H2AM	5.23085045180664
GNG3	3.77674957443732
C1orf50	6.11477747524541
FTO	7.1281084182697
CALCB	3.48629002006920
PPP3R1	5.6312864264516
USP46	5.54234870022897
CCNJ	4.03652461625165
PSD	3.43270691465099
GNAZ	3.71867929619878
FAM57A	5.16861963602176
LILRB3	4.94922774041284
DHX8	6.015570395370
SPI1	4.51213087931791
OXSM	6.0196509574795
GYS2	3.06713249626
UBE3B	4.59080905507397
PLAT	7.31117165005651
NUPL2	5.73174411921797
SF3A1	6.81028577048978
COPE	7.70473289026054
EIF3A	8.09408558080263
IQCE	3.71108990549771
FBXW10	2.85024836997453
KIAA0182	5.60614559901399
YRDC	6.42201727210625
GPRC5D	3.38691736001897
LRRC23	4.40383446062346
BLVRA	5.54484466342817
SLC22A7	3.34013194195153
RASL12	3.61645169944916
DAZAP2	8.2685545642508
IKBKB	4.10179426119525
PPFIA2	3.69506799890987
ZNF271	6.19360281083108
CXorf6	3.72771733199895
FRG1	6.43099430794481
BTN2A2	4.20009204312557
THBS4	3.68402431100847
ARHGAP1	5.40967954676216
ENOX1	3.39621566619072
ZNF706	9.53229920264653
DOK1	4.18624166818647
FCHO1	3.94350237097077
PGAP1	3.70201104813071
HOXD10	3.24298071424755
CXCR3	3.32970041174153
FSCN1	6.59152965118932
KIF17	3.23645950974445
TRIM66	3.32579348476804
CHI3L2	3.25016987195108
SRPX2	5.73120414042103
C13orf24	4.86055942570385
CBR3	4.60234773436416
ZNF132	3.09516133134450
AQP3	4.49325994674782
BNIP1	4.63848507818057
ST6GALNAC4	4.58586524179718
KIAA0391	4.91745221013997
KRTAP5-8	4.04967774564094
SIRPA	4.37263381388964
LYVE1	4.27915797901979
IGFBP6	5.52355274373952
APOH	3.02931621324196
TSC22D2	4.13543969485161
PLCD1	5.00944645366703
NPHS2	3.09145072123044
ARHGEF15	3.49536198034194
M-RIP	6.14408390336925
POLDIP2	6.01414445749248
NDUFV1	8.46145746456459
SRD5A1	5.73503927249488
RAB3GAP2	6.20477037385073
CLEC7A	5.42713326958313
REXO4	3.99552331850441
HSPA14	7.86806404546271
TAAR5	4.05332933597129
ZNF142	5.18764052682132
MUT	7.6697528341405
C2orf43	4.44062956177715
SELPLG	4.58110539649114
BAZ2B	6.20128817949567
SLC38A3	3.58672447580735
BRD7	7.32127675276761
POU6F2	3.40284774005167
NISCH	7.13880112761058
TCEB1	7.70036901830984
OPCML	3.10408040690593
DTYMK	7.09087724621825
TAX1BP3	5.54250327470832
F13B	2.97162599363735
RPL34	10.3916660347763
AKAP12	6.71402745994497
MARK2	3.80413318808614
AMBN	3.65708692510512
C14orf32	6.98989580282132
FLJ21865	4.93688501128612
HSD3B2	3.21787533329590
HMG20A	4.84111339667037
WDR77	6.26480164860759
ATF2	5.56844105113176
C10orf137	4.99284267350969
ARL6IP5	8.69176619824329
QTRT1	4.66640161936104
CCNT1	4.5348800238087
AP1B1	5.4928463096054
CD74	10.6408905292787
DYNLL1	10.1837159386779
PLSCR1	7.7721227429887
LIPG	3.17134923179987
PHACTR2	4.70334652257728
SLC35E1	5.47808229264473
VENTX	3.58212486451553
FEZ1	4.90358970847476
APOD	4.26446221562343
LAD1	4.54014944604748
C16orf44	4.18296940086699
C1orf166	4.64505973127842
PAOX	4.24624262066156
MAPK8	3.74016841211679
NELF	4.47090669783263
RBBP8	7.77072074707539
DNAJC8	5.2841375657899
KCNJ12	3.17216515074223
WNT11	3.75994861193868
SRP54	7.3857913230112
GPR35	3.71614908215965
NRGN	3.82194375781439
IFNW1	3.59705980594538
ACVR1	7.14888739584163
SCN1B	4.20085192085648
RNASEH2B	4.4837037363051
STAR	3.36783370211894
C14orf65	3.33505840596538
TAAR2	3.28079455331028
VAMP5	5.20535760530988
TUBA1C	11.0654674136468
PIK3R2	3.96098346570298
ARD1A	5.9594108869145
SYTL2	3.26990155585027
UBXD2	7.71374970313242
EBF2	3.46140125721928
CAMSAP1L1	5.10384981078212
CYP3A43	3.26243741654350
CCDC91	5.99980986065036
AKR1B1	9.93740686854707
KAL1	6.11062062306622
GRID2	3.12575414128460
ZNF423	4.27499501150679
PSMB4	10.7383894923520
ARPP-21	3.28022194930032
XPNPEP3	4.71996727826157
CYBB	6.51901205417823
UXS1	7.31782771045752
SART1	6.22886301089078
C7orf16	3.30675455713752
SPTA1	3.34485569437541
SHB	4.12507886953826
CHST7	3.45626767350975
SEMA6D	3.69331551633617
IKZF4	3.56395859433509
NDUFA1	9.64176876470408
HSPE1	9.80328124592492
MAPK13	5.54450274735868
MYCN	4.26298759712963
KCNJ3	3.03497019401599
ZNF573	5.22663165237328
PCDHGA8	3.65259062990308
ERO1LB	3.21101742947481
NTF3	5.47005471056836
GTF2B	7.38133712251786
GSPT1	7.72822498098096
GUSB	8.13336801729111
EXTL3	3.78504591054182
PMPCB	8.39594931410163
COPS3	7.69124342424554
LIG1	4.65679580368866
NID2	7.02790093592209
LSM8	7.87057204814501
TMEM97	8.01834027899544
SUZ12	6.45458897403011
EXTL2	7.22721093584802
PDE6B	3.65065966122245
MRPS16	7.90937042500707
KRT18	10.0481984833697
C10orf118	3.80382407606629
ZDHHC13	6.26909528152123
JMJD2C	4.39028167809406
OR2F1	3.46230979910552
ZNF415	5.15382196999054
CDK5RAP3	6.75960215347368
YTHDF2	8.07116526870121
GGCX	5.65169213902841
FZD8	3.38672650347896
TCEA1	9.5399318083946
ARPC4	6.05355654948834
SUSD4	5.56076324872647
C22orf24	3.54629077934388
EGLN2	5.07768756834186
KBTBD4	5.19814045100627
TNFRSF14	4.24905498929849
ROBO3	4.40008515851317
TRIM28	8.0301365192256
FGF5	3.30225988142749
RTCD1	7.31749500781482
MZF1	4.00622796029849
CNIH4	7.61287209596312
ZFP2	3.64295884925769
CSPG5	4.26079207417103
FKBP15	5.036522436368
BZW2	10.0389102841974
PTPRN	3.21483683349561
HTATSF1	5.25727359672629
WFDC2	11.1752784692101
TST	6.25266312280598
NDUFA7	7.75089718909342
TTC22	2.93357297322196
RNF24	5.33625401769655
SFRS4	7.60760540331703
CD70	3.65441390714507
DCPS	5.20766557244011
PDXDC1	7.34615159317282
SRC	3.85395882767110
NTNG1	3.25963854181431
SETD1B	5.95061160340344
TINP1	9.36425089911386
ZNF606	5.00730928953716
SSR1	8.63793511717945
NFS1	5.35156028814251
CRMP1	4.39165292535899
NUP107	7.13878863097217
OSBPL9	8.33668129743419
MYOZ3	3.95063500655029
PDE4B	4.26422752925971
ADAM18	3.53084434332224
FBXL7	5.03713569219505
IDH3G	6.00858027407831
CCDC87	3.46232827368053
ARFGAP3	6.25199808017043
MAPRE2	4.240533693361
CSNK1G1	3.42622162240834
IL1RN	4.14221209622028
MAFB	9.18436386686387
RAC3	3.76571960575207
C1orf54	6.64858359987011
TMEM14B	9.7276053739026
ADIPOR1	7.43520199875439
GRINA	6.17972735102473
CLIP4	3.79054239391758
TFPI	3.97529784656385
DPEP1	3.10528431687637
C14orf118	4.09552048784744
FABP6	6.086922593186
TMEM87A	8.11199860702344
BBS5	4.70042955789948
SMTN	4.31826130926654
CYP17A1	3.83347586724297
SCG3	3.03436424561396
GFER	4.7584491306061
CD209	4.17229854868074
NRIP2	3.08204002435005
CYB5R2	4.54948563726198
RIC8B	4.55464564142673
CSGlcA-T	5.59911876596055
DNTTIP2	7.37153006893937
TNNI1	3.30544405855894
GABRB3	2.83905343287875
PCBD1	8.08647965581002
KTELC1	5.86018637978074
HOXD3	5.15294471786695
GPR85	3.71192927730591
P11	3.28684692565414
SP3	8.69789838220836
GOSR2	4.75633367350464
DDX1	8.5455435706774
BFSP1	3.2577873446623
FLRT3	5.83106287257288
RNPS1	7.61586353370388
LCP2	5.0556291522388
TAS2R8	2.91918149230857
SEZ6L	3.63772643736968
NR2C1	4.41842939227708
EXDL2	6.00554265903703
SLC25A10	3.69518208571844
ADAMTS3	4.09675761331754
PCYOX1L	4.84529650812895
TNFRSF13B	3.88405497125872
VPS54	5.52062023905309
MKI67	4.77403568144625
C7orf54	3.86413399089539
GLS	4.66838728965921
PCDHB12	4.64676941181672
LGALS13	3.15895139096476
IL4R	5.08254539739373
SEC11A	10.0293398062906
C4orf6	3.34815122385042
SPP2	3.78193165821244
CCL5	5.47439516418414
PEX5	5.21100732595968
CLSPN	4.02249210085934
LOC51336	3.03762336132695
SPAG1	3.21276961590687
C9orf82	6.09953418303384
KIAA1024	3.68299329820495
TM4SF1	9.57630960995128
SMG7	5.12987836681836
WDR45L	8.49348657205306
TAS2R13	3.15633294287899
SPAG8	2.93391788768584
VASP	6.10740929916058
ZCCHC11	5.19489959883017
LOX	4.62572868319497
SYPL1	8.32998037330838
BAG5	6.98879007172477
RPS27L	8.29525031776519
MGC2752	4.77604009447587
IQSEC3	3.66510383207652
TGFBR3	6.0988356031272
PPA2	9.4206945120077
MED24	4.1791341487104
CASP9	5.13224397450392
PDCD1	3.72254771912876
MAP3K7	5.46494440483204
C17orf81	4.28345240015768
SRPR	6.75006464905287
BAG4	3.37055704742105
ZNF32	6.4708249219349
BRD2	8.23292077112601
IL32	7.59248064770865
LAMP2	7.3214364159041
FAM53B	4.35570300510013
CAT	7.41926611088674
C16orf80	8.48050289960305
SLC7A1	4.66847710377315
C1orf76	3.33535845821527
PRKCQ	5.048877622819
ATXN1	5.63305131178126
LAMC2	4.89370934155674
CPOX	4.4290273969419
SPSB1	5.52654842976683
APH1B	5.17526689381305
USP36	4.66722699471851
CTNND1	6.97415469001183
MADCAM1	3.93577285264326
GABRG2	3.30504682075462
LYZ	9.34134086967528
F5	4.08223871831709
TMEM186	5.85168061601183
TPM2	6.14917526802959
SEMA4F	4.0062411458584
NUDCD3	5.16886443421421
OLFML3	8.35171030049845
PPP1R11	9.053930354691
ELAVL1	8.06864069555317
GCNT3	3.46313530677632
DNAJC17	3.97526985385521
N4BP1	5.74107346214703
ABCA2	3.54192905742494
BNIP3L	8.23011838545012
SLC35F2	7.28396821181997
ATP10D	5.05402229990504
LCP1	6.24338131948505
IGBP1	7.27689297849847
GALNT8	3.22925963248362
PRKCH	4.36262717649492
DCAKD	3.46793857887944
ELA2A	3.51601978451440
PITRM1	8.48004465180653
RASSF8	3.08880521894262
GUK1	6.17514595582155
USP12	3.50823472769991
STXBP1	5.13623673766539
ADM	6.40946616950415
LSM2	8.66875971122829
GHRHR	3.31153089739737
SERF2	10.399788495151
VPS72	8.5276590706002
CD22	3.78662369939578
CD47	9.25311372212902
LAP3	8.42605061641076
IMPDH1	6.18772735365975
PPIC	7.86893057128682
ACP6	6.74163701739608
PRKACA	4.53448575000216
PPP1R1A	3.75220799714646
C9orf40	3.79059220636653
ASXL1	5.77049997104515
IDH1	8.90718050629601
XRCC5	9.8663628266563
TBRG4	4.27618007775804
RAB1A	8.33011212527444
INHA	3.55863160971232
MLL2	3.57488520568802
FXYD1	3.5660498561278
DKFZP566E164	3.54316873592442
KMO	4.34993826938239
KIAA1128	5.10394535021996
NUDT4	5.46877615834718
USO1	7.78562587393371
RAB9A	7.3322753499233
RUFY3	4.53542276054188
CLDN1	5.02630611659105
FBXO38	4.95107434573884
VRK3	5.73160285136563
ICOS	3.82131923454826
NFKB1	6.18949114730155
FASTK	6.03261296957591
LDB1	6.33006560985887
ABCC1	5.19917567641347
IFNA6	2.99080624242560
PCBP2	9.72596436777666
RBP3	3.17291180679848
MUC13	4.06124246244962
C8orf30A	6.03160614130185
NUP205	8.16062699657994
MFAP1	7.41151525499382
ACTA1	3.78431303909909
NHLH1	3.57333017735632
GABBR2	3.28892914024144
CXorf34	4.28353859352059
TDRD7	5.91511037800153
KCND2	3.79938973452846
WIPF1	4.95096883824629
TIMM17B	6.26188903412182
SNX15	4.97102547934506
AGXT	3.14869488028728
IGF2R	5.6185877011758
PIP5K1B	3.53261394354427
ATP8A2	3.56465935184051
FGF21	3.25201930967197
AFTPH	8.0679112403118
RBM15B	6.73508835220534
FCER1G	8.91102573082223
AGBL5	6.85808356430653
SNTB1	4.6215052825418
APEX2	5.40306430941796
C17orf39	4.23977171576754
SLC24A3	3.96484037730947
TXNL4B	5.03131284149668
UBE3A	5.84130702149213
TGFB1I1	6.25548275319565
RPL10L	4.91378888037861
RBM13	5.14796367663201
LOC389517	3.73244776674558
TOP2B	8.09559710491527
NPVF	3.26037401987156
SHOX2	3.83474936603769
ITGA7	3.84298960852854
RAD54L2	4.30076631116302
KCNIP2	3.13067660209146
C2orf47	7.86461076858822
KLF13	3.57327134426135
TSPAN4	5.26815174949254
NLE1	4.03626367754776
TPST1	6.5824520080468
CEACAM1	3.41589363281238
PFKFB4	3.70627773446562
SREBF1	5.15668166514954
RNF11	7.50289030400611
IL21	3.18871288717227
LTK	3.1266301202737
DKKL1	3.19036892025684
EPAS1	5.80201486668992
POLD3	6.57438633753572
UBTF	4.87376832168604
PHB	7.93961337786097
KIAA0427	3.83359795034393
FPRL2	4.8185183044149
HSDL2	4.80451943576319
SEMA6B	3.9528450258725
AKR1A1	9.06892322549636
CLTB	5.1825868190493
NXT2	5.60215865475387
JDP2	2.99022872485805
MORF4L1	10.0981063172991
HSPB7	3.70077644733051
POU2F1	4.56433896471071
MLLT11	7.09501126727399
CNNM2	4.68523589056575
ZC3H15	9.07077035836566
ELK3	3.25046902364496
CBLC	4.24784003498423
SEC61B	8.7505033667565
RRP15	5.18894781239723
OR3A2	3.27981614641482
GALNT1	8.32982192666032
RSL1D1	5.97487921142033
P2RX7	3.26046892538068
ANKMY2	7.57591957633952
PSME2	9.62896487727966
ADNP2	5.40303439486412
RBM25	6.24332262331546
PLEKHA5	6.81467496726159
DHX58	4.23631614700229
ARCN1	7.87649521364897
POLR2E	7.18193945655433
SEC24A	5.71008867953315
IFITM1	10.0968270887061
ZNF643	3.4783879762577
DNA2L	4.55199439770846
ZBTB25	3.7499805914211
HIGD2A	5.62692772420555
TTLL5	4.45048711713609
TBX6	3.57935956161253
SPTBN4	4.0445170243909
SGK3	3.97498079737899
FBXO28	6.84523811474301
GCN1L1	5.58679959579449
CLEC10A	3.36660396310735
GAS6	7.35855475954414
AMOT	4.11410705591025
TSHR	3.21478526323648
ETV1	3.88783556844251
LDOC1	7.67756900469367
ERGIC2	8.72224084512759
ADAM11	3.4517192261629
NAT1	5.2506797950783
ASB9	4.11373135779937
ATP6V0E2	6.63179863754593
HGFAC	3.5441784417312
TRAFD1	4.59588403370206
MTCH2	8.03897540373018
BACH2	3.128837169029
AUTS2	7.08061619826078
PGS1	6.16832077292221
LEPREL1	3.96285285944928
TFF1	3.73027950262318
RPRM	3.71590073777343
PPP2R3A	5.25430088676992
HAP1	3.61136324057623
BAT2	4.72787040349865
EPHB2	4.48127075780016
LPHN2	7.17414348620939
ACTG1	11.7483475520879
CENPT	3.75975563742394
RNF123	4.8108436190072
ZP2	3.5834214012851
PLAUR	6.26051616044027
BMP5	3.58798542356636
MUM1	3.86919139734789
SNX26	3.93382867339585
MID2	4.61509615667879
ISG20L1	5.10739365401357
RBM28	6.0823553550124
SRRM2	6.82765951279105
MEP1B	3.22774592718103
PCSK7	4.82196642551261
HNRNPA1	10.4965720953915
PBX2	5.76735887489575
CENTB1	3.57720129595628
BCAS3	4.97363781512133
HGS	6.52379595312476
FLJ20184	3.31635556520795
TMC7	3.45776373650833
POLA2	4.98384881315753
NOL10	3.53462917793585
KCNJ8	4.36215907785663
HSD17B6	4.02591224601639
EDEM3	4.57757945896533
SLC16A1	5.48506768269624
TCOF1	4.21357297948659
SF3B3	5.59583134777921
RANBP9	6.62033472894358
CPNE7	3.89194247176158
EVL	6.31722531196099
NUDT21	7.024130716568
IFNA21	3.80931340812817
CFD	6.42923879485828
PYCARD	6.0781488527631
MYBPC2	3.36118841641221
ZNF235	3.78108581609928
ACSL4	5.08361517740214
KIAA0644	4.35593241193664
ERC1	5.76101996344611
NKIRAS2	5.15671113294791
TRMT5	9.52308762471387
TMEM176B	7.94575940711984
PPP1R7	7.20816096480297
SOX2	3.72089698162586
C16orf30	4.27210221203468
COMT	6.83500150141325
AOC2	3.03998496628783
PDLIM5	5.21430236947751
SPHK2	4.18648923757506
THNSL2	4.24447054265177
LARP5	4.70920584315504
C1QTNF1	4.2385878356981
TRADD	4.61166862704679
PCDHA6	3.02556135392062
C1orf43	4.11915454307707
SCARF1	3.79819213348939
RAD51L1	4.12192299404269
LETMD1	5.98693951633221
KRT75	3.52872033816505
CD3EAP	4.33030733685489
B3GNT2	4.91984615418543
TMEM63A	3.99911866373215
DUSP13	3.41174048199451
FNBP1	6.99808903959651
MAGEB2	3.14178659459644
EYA2	6.12849376434983
FANCG	6.02795862625469
CD1C	4.44524260891644
LASS2	8.41601364346505
BCL2L14	3.98031541560765
ZNF471	3.16648078179354
ZNF224	3.81325354674840
AVP	3.43713269669609
CKAP4	9.03450664705641
EFS	4.10758250195164
PITPNM1	4.38644523672826
TRIM68	4.76212438985267
ZNF652	6.7342204800203
UCK2	6.56908144251945
TMEM4	8.0765481456095
SCN3B	3.19613997887362
RNASEH1	6.55731738361853
FAM50A	5.63257160537551
DRD1	3.07398560167712
OAT	9.06268388152052
IQGAP2	5.01084631555768
CDYL	6.50793034513686
C20orf149	7.83706841004397
ANKS1A	5.8756361265603
HYAL3	3.78140384047106
CLPB	5.79333956629802
SMNDC1	7.94612105880785
COBLL1	4.01443888434045
DONSON	4.96105052075028
SLC30A9	7.2098266591282
E2F8	5.17569101054709
CCDC25	4.28849128092714
C20orf116	7.73237944639136
C2orf55	3.41795871780678
PRCP	9.67768534381891
SPINK1	3.43148077103099
FAM12B	3.38104569072797
NDUFB1	9.84568959683873
DIO3	3.42401926645146
HPN	3.62261926107247
NBN	6.55874673728655
C14orf94	6.58147552679525
PVRL1	3.39399120213911
CNTD2	4.11614403847105
OCLM	3.36661783568296
ZSCAN18	6.05787029079861
MYL4	4.56189423836499
SLC17A1	2.98150248024271
TAF5L	5.406677583481
L3MBTL	3.26547068895649
TSTA3	7.45833551652155
CCDC59	6.9148083733711
RAC1	10.4727275232447
C19orf15	3.01056498356411
MED20	5.47300002147614
CHMP4A	6.84597656913605
NFE2	3.85944170466612
KLK14	3.14931685649495
FBXL12	6.30774335459078
ZNF364	7.76576036995731
TOMM20	9.16146530033878
ARSF	3.40885616118375
MAST2	4.54037603819323
GTF2A1	4.03756555349597
ATP1A3	3.52062227708484
PNKP	6.88525733409728
MRPS35	9.0111564341624
MATR3	9.37810431084416
S100P	3.86567286736323
MSC	3.70128541319447
CILP	6.1303325351374
PROZ	3.66398268238103
SEC23B	6.69120944643183
FAM5C	3.03381180322878
C19orf40	4.12867405020031
DCK	6.40609936136609
C17orf63	5.77037676534932
TIA1	6.9447414571251
SPAR	2.95216624198957
SLC6A4	3.67856091938663
SPTLC1	6.88327300959752
HMGB3	6.65914600278107
TOPBP1	7.41311500071861
NAT8	3.11166915693369
MID1IP1	5.91806761095833
TPSG1	3.99829145896287
KLF11	5.29041068118761
HOMER3	4.46972676495039
KCNAB3	2.95078200166606
KLHDC4	4.50565723724943
PHLDA3	5.00942902581886
DOCK2	4.51853046152672
TUG1	8.73520572343656
NUP214	4.24653954341817
GABARAP	9.52334993821278
GOLM1	6.56836380927824
DPYSL2	7.49008246926394
SDCCAG8	5.04415044626935
SOX13	4.74807765661064
KEL	3.5377461606471
EXOC5	4.50194357585202
GK	3.75777270077889
SLCO1B3	3.40476542657575
RPL36A	11.5208813234440
DNAJB1	7.27131412443146
ALPK3	3.82083795898348
IKZF5	4.71938077792556
CYLC2	2.85251226973795
C8orf51	4.00174766062058
NRP1	4.43516638324379
NR2F1	4.31859921352252
ACAD8	4.55183919440104
PLEK	6.50705711106031
NLRP3	3.18890270127224
RBM35A	8.89116662931048
GPR3	3.19809187847454
RAB8B	4.06097952703616
UBE2E3	9.1371282713466
FBP2	3.91516081236056
C20orf111	6.18586857130334
GNAI2	7.66845329816707
METTL8	4.74051256888877
SLC39A7	6.72999002994022
CAMK1	3.91951013359346
PRDX6	10.3146652469449
RFC3	6.67645933330351
FAM129A	5.11988672175192
BCAN	3.48692730773767
TETRAN	5.57052328235564
ILF2	9.19900339018758
SMPD4	6.24591300543138
AKAP7	3.93180812697918
ZNF500	4.02603268183744
ZNF506	3.1401885183933
FLJ11151	4.09528642647758
PSMA3	8.99608621836811
ASCC3	5.95163378014405
ACYP2	5.00077251118746
SOX21	3.58196482663264
CLDN4	6.81397088860315
LYRM1	8.34181943482925
DEFB1	6.61614519201367
GRM8	2.88647953479912
SLC22A18	5.83646841177737
RNF141	5.47903517963342
OR7C2	3.54897590852161
GRK6	4.97051608310336
PIGZ	3.83048435592496
VPS26A	8.79209183924177
EPHA2	4.77530383850989
KIAA0562	4.26089111461655
TCHH	3.00231783907299
MGC16824	5.49054684344011
SARS2	4.63818608982672
ZCWPW1	3.92750762381845
