Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_E02
Composite Element REF	Signal
EIF3J	7.96114478127138
PPP2R2A	7.77541145236776
CPA3	3.6968736330841
PVALB	2.8284630939265
BCAT2	7.23285550119063
MFN1	6.21654561140192
F10	3.29173728913858
FAM134C	6.63798485102728
SNX11	6.00787214320506
COMP	3.05920201411812
GPR177	7.67622278851749
TAL1	3.09973947006277
ACSL1	6.5094530659573
ABCC5	5.87017410905672
HCFC2	3.80338452649489
TCAP	3.29173911558124
ABL1	7.06836385109055
RBBP7	9.65963535474038
PTPRG	6.28770082667181
NCOR1	6.54561544581294
MOCOS	5.98300706133401
C14orf93	4.09883624550726
PRDM10	4.60548720449559
TNRC15	6.53681682280012
SPINK4	3.63492247158967
TXNRD1	7.71440065405511
UBE2H	7.35820730262742
BRDT	2.71391485377540
SLC16A4	3.28134244884088
VIP	2.79835036793507
CALCR	3.36252096794739
CCNE2	3.86748688925303
SLC6A8	5.79278513209781
LILRA1	3.77388028948316
MC2R	3.40046580451102
MBTD1	5.50571223111126
USP33	6.40217167843271
PPP1CB	8.09274649685543
C15orf39	5.01338112005037
ABHD8	3.82791337460555
MAP3K12	5.6872709105973
PAAF1	7.23341736983965
ARF5	8.5772727637981
CCT3	10.1027814826988
SLC3A2	6.23065112732767
PIWIL2	3.31135627444677
RAD50	6.77915915975166
IER5	6.92633156028422
SYNE1	3.24377803715811
MBTPS2	4.17456122844186
MVK	4.58424985794439
TSPYL1	8.82106829818753
NCL	9.59803136677868
PSMD10	8.42596228950662
MOBP	3.31277772835087
GUF1	4.32253939807778
WDR44	6.03494686073164
HRH1	5.27396714712676
HIST1H3C	3.36571263733796
C5orf30	5.78627481321796
RASGRP3	3.62518320316964
RNPEP	8.23223982822894
PRKRIP1	6.7946883355089
MED21	6.77335082538315
GRPR	3.86947665128604
SYT11	3.93195092300688
NTSR2	3.29678698825757
Gcom1	5.87118022187551
SPTBN2	4.07614932256755
LRMP	3.6087403126379
HTRA1	9.84298538988537
RNF111	7.40272441756185
SLC26A2	9.02560494554465
WISP1	3.17533299417335
ATP2B4	6.75418380687548
FLJ10769	7.20743620787945
PTH	2.68064646558399
KIAA0895	5.15910157283661
CHST12	7.13751340490113
RAB22A	6.33533842032315
TARDBP	7.34765867155841
RANBP5	6.78763687542937
P2RY10	2.74159916588982
STAU1	8.58693677128753
NME5	7.14286319802458
DDX21	9.52738369802723
CHMP1A	6.63080613275202
BARX1	2.84801444867869
HDAC11	4.57270207662646
NOLA2	7.12220333953595
MTO1	5.84604363912559
DHX29	6.17812015882416
HADHB	9.3523806502796
ADAR	9.34682872238357
SF4	6.33149308650826
PLXNB2	6.0543820724138
P2RX1	3.45837131565752
SLC15A3	4.42084611304066
GAS2	3.34871518900218
EN2	3.22501321709600
NUMB	5.02683443014186
C14orf172	4.96251611837256
TNIP1	7.6313788021874
INHBE	3.47877936906337
TM9SF2	9.11411436547847
PSKH1	4.77936989729518
NSFL1C	7.46717491121866
RHOG	7.12223209794306
HBB	8.39348551455786
MED15	4.86762290554235
HEY1	5.80713997687052
KNG1	2.97028155119342
CASR	3.55124344815084
ITGAX	4.17115709394372
CANT1	6.93069430178687
C6orf66	6.96920644727126
UNC50	8.25419706687939
C21orf33	8.11456097339228
IRF2	5.49639606192889
HEATR6	4.51265957760159
GNG7	4.30741484990089
RUNX2	3.21134233862424
PGR	2.82933233683745
SOX1	3.36341480190959
CROCCL1	8.1175968142483
BRE	7.0069177286734
SRPX	6.1788421659453
MBNL3	4.44863092949488
ODC1	9.31737327826246
SDC3	7.34814271202891
NR2F6	4.96035349083804
ADORA2B	5.12271648034053
ZRSR1	3.13018419968619
ZFYVE16	5.66306942956792
RPUSD2	4.25234334573457
SYNJ2BP	5.91469206055534
POLE	4.81061605384365
E2F2	2.89734722169383
C14orf173	5.60420085247109
THRA	4.22491889332885
MAPK11	3.60809618994523
TBC1D22A	6.03110700803793
PTGES2	5.89355511842098
HIP1R	4.72347138693865
ENO3	3.48425364973625
COL4A6	3.69971223335229
TOMM70A	7.78830980662886
IRGC	3.29067770321308
NAB1	5.29403677481229
DET1	6.29657024458295
TRPM3	3.14494384918026
ZNF532	7.75725591111322
RAP2A	6.22318641868703
PLG	3.2764403749223
FECH	5.68683657219793
CRIP1	8.47482736605753
AZIN1	6.85454684165196
SLC7A7	6.18972368399483
CA8	5.97777986413999
IL10RA	4.59611739896228
CDC42EP4	5.14569928225238
C16orf58	6.9739835280008
ARG2	3.45576103349456
NOL7	8.76167935303769
JARID1A	6.14361100261345
PANK2	7.9350708752249
ASH2L	7.18690750006045
ICAM3	6.75994708855675
TMEM16C	3.02487300613911
MDS1	3.34078460627599
CABYR	3.89913580003977
SLC1A3	7.4557191503127
RNF139	9.45597256260384
ADAM8	3.92219066413223
SFTPC	3.75110034425592
BCL7B	5.90332592518293
MAN2B2	7.24367883165299
PCDHGA11	2.86492516482259
RGS12	3.58862737832739
EIF1AY	3.24721522083949
NUDT13	3.78656866494065
ARL6IP4	6.77512144935588
RPL35A	11.6083238654657
CCDC21	5.80302360357573
RAB40C	3.49761590789324
EMR3	2.92002722374073
PRRG3	3.30553980239906
LRCH1	2.96732363518481
SAA4	3.90587411824034
RAPGEF5	5.01925390791044
ZCCHC2	5.78227769619300
CLIP3	6.08056334058512
MAP4K2	3.61481260886361
C20orf30	8.52347126600706
SULF1	6.34516197479295
C11orf48	8.84043324794753
PRDM5	3.32301750312869
ELOVL1	8.09945825634988
PPP4R2	6.82193967175365
KCNV1	2.71391831387239
ACP1	7.6498961074505
SIGLEC5	3.75253336943181
ZMYM2	5.88137268692276
C19orf61	5.07617738243608
DAGLA	3.71220402555894
GPR32	3.84194655707761
EDG7	3.86036969398335
NEUROD6	4.24852089447434
NEURL	3.84170474922168
SLC2A4RG	7.29354630080687
LPL	4.66360023108124
CA5B	3.68364199701337
MPHOSPH9	4.25256827984487
CLEC2D	3.24227920555603
HMG2L1	5.9005443023072
GRRP1	3.48383557723156
HCN4	3.88758246081171
CD8B	3.2307723374798
HIST1H3D	3.66585840582464
TGM4	3.1875704575278
SLC6A12	5.95642915774578
CD84	3.65895997500836
TBC1D15	6.7593415692036
RASA1	7.08196398376865
PHKG1	3.40450090829514
MAGEA11	3.03359607659581
NONO	8.40421281922213
IMPA1	7.20345883315344
SH3BP1	3.24555502731127
RARRES1	9.4978473306656
NPM3	5.60429611010993
CLEC5A	5.79586071411472
B3GNTL1	4.41757248788648
ITCH	4.83124750813897
MGAT3	3.79739961231066
ARPC5L	9.12085689936957
KLHL26	5.72763227371872
MBP	4.48648312635599
SIM2	3.0869280986816
RPP25	5.02137481926246
SLC2A2	2.89832949333987
EXO1	4.07517765774379
SOSTDC1	3.64770335699234
HRC	3.13426806302088
TRIM48	3.09583047217095
KIRREL	5.88838541094622
PIK3R1	6.15449041411274
HOXC11	3.95944396495747
MAF	4.90038012005737
DOK5	9.28799708648214
HELZ	5.46542080137722
ZMIZ2	5.69031668294484
SLC46A3	6.04501787501543
ADRB3	3.90308940783396
PTRH2	7.22980618411665
DMD	3.27510075652365
STAMBP	7.60817280033793
KRTAP2-4	3.56782416073086
ADCY2	3.33354929197577
MS4A12	3.2172887379319
TCF20	4.69227005017509
KLHL20	4.44063310990631
SRM	7.35129729083611
OTC	3.6460328104575
ABCB11	2.99108764652547
KCNC2	3.39325506225631
CDH19	2.99569591158042
SSH3	6.0124832004953
ZNF135	4.88869104650247
FLJ12529	7.76702712758225
PER1	6.31226865392015
KLC2	5.04449884777991
HDAC1	9.445615188621
FAM128A	8.28164567638775
FNDC3B	7.25902528503001
MTCP1	6.29918481637616
GPR63	3.71112058183341
FLJ21986	3.59203677521768
LMCD1	5.5393924223025
MICAL1	4.35627665533215
BLZF1	4.3677441371015
IQCA	4.81638605237723
PCDHGC3	3.58590339755802
ATRNL1	3.04051732513096
CAV2	6.48446116544228
SAC	2.96143750617602
DUS1L	7.21543716534176
NEK9	4.83556645247
WARS2	5.86386591728006
DDO	3.12529774076366
MARCO	3.63879239925777
DCHS1	3.69398372402563
TOMM40	6.64854849262245
RP6-213H19.1	7.13427260728158
TUBGCP5	4.38054984411094
IGSF6	4.54010249113586
TPPP	3.45522925252453
SEPT11	6.05398038686756
ADNP	8.20935311020465
UST	3.87451033062455
C13orf34	4.38241808822476
GSTM5	3.34843951525858
BTD	4.98896893119469
PDCD1LG2	2.76111342658554
SNRPB2	8.21955260239325
APOA4	3.32230365610971
APBA3	4.34803272937417
CUTL1	6.51393898502137
PMS1	8.14007006614885
EIF3E	11.9840738465852
IL9	3.25355119705342
HOXA11	3.13970778226432
NARG1	7.53628362320314
RPL31	8.91388189837045
RAB28	4.57280660563526
LY9	3.08998913723288
TFCP2	5.17637573014919
ATP2B3	3.03098076694069
KDELR2	9.49845555193295
TLE4	4.1795411852656
FLJ43806	3.92324024382903
TLK2	4.86414372262753
PKP3	5.96856317971087
CIR	5.25601125299746
RPN2	9.92363315210915
SH3GL2	3.11978305200386
CTSO	6.6239934239253
SFMBT1	6.16677527683469
WDR57	7.31143970804888
SDF2L1	5.8096396949732
IGFBP3	7.97765506988793
FER1L3	8.27764709698205
DEK	9.48508341065344
C20orf43	7.54588771405532
ARHGAP24	3.40365518980486
ALB	2.91443732553988
SORBS3	4.20776296687931
C4BPA	3.76133128077741
UPF2	7.38765253334344
AGBL2	3.07183188484756
C1QA	7.01402898625859
DOPEY1	4.84064184945598
TERF1	7.28692516339778
KIF22	4.52628598074579
DNTT	2.98585513652661
C10orf6	4.63539785417055
C11orf41	3.370420423464
NINJ1	6.81660626456391
SEC61A2	4.93064260302522
HNRPF	6.73981284479524
COL11A1	4.57665525701838
HIST1H1D	4.15604556941465
UCP3	3.597411089107
MYL6B	7.12446986067882
UBAP2	8.12128102842075
TREM1	5.22525083856231
CKMT2	4.65254074057717
HLA-C	11.5125900199340
SLC13A3	4.25363313670736
PLA2G12A	7.28405169069832
SPRED2	4.17714317965986
SCN10A	3.75954607849418
TIMP4	4.07497619284428
PITPNC1	6.28104665922142
SLIT2	6.18161346756606
RSF1	6.12925660016794
POU3F3	2.87891239784025
LIN7C	5.69822627121692
NKX2-2	3.15109738934651
DPPA4	2.88200628155199
ZNF804A	3.17126507917921
CCIN	3.4847935217747
SLC25A31	2.74563862969826
KCNMB4	3.68806137851131
FUT2	5.81029283197006
RABL5	5.86679444956704
FZD4	5.84544784129788
GALNS	6.52452940041835
PNMA3	3.56032280405826
STX6	5.53957062303703
HIST1H1C	9.73440883724053
CIDEB	5.07632044665281
CASP4	7.42316670288214
PDK3	3.77566884903259
WIT1	4.53963747221671
TPR	7.30098884690758
MTX2	8.73123812164271
HIST1H2BH	5.62588282502654
BRD3	6.40864719669461
HIST1H2BO	3.67385940942930
SERPINA3	6.84754706357968
UBXD6	5.56811953079342
HOXB7	6.17474544770704
C7orf23	7.53486055602619
KIAA0143	9.57736578196039
KCNJ16	4.95742003254185
STAB2	3.47474927730743
TNPO2	5.26215450362978
CENTG1	3.29948557496070
IRF9	8.4160462547316
MCPH1	3.22800923693065
FABP2	3.20293208985938
C9orf3	8.1544459123129
FBXL4	5.32668279479213
LBH	8.23958104921921
MYO1D	3.18845588918119
PTDSS2	5.80958052722754
BMP2K	4.80889958008732
NFU1	8.37228441701154
UGT8	5.92291435618143
SLC25A23	4.28310121495009
MAPK4	3.39965930499903
HINT1	10.4512272132496
GLP2R	3.08477319776112
WNT7B	3.77545726871685
SETD4	5.41616779932209
CHCHD2	11.2316111491693
DYNLT3	8.40979619173881
FKBP11	4.69702640526179
NDP	5.39512629176099
RHOBTB1	3.78430535001217
FLII	7.15988319030317
SLC4A4	3.47262440908166
RPL38	9.30068337501027
HTF9C	4.30612832043491
RPS16	12.4535517298090
AP2A2	6.03384103473004
CHPF	5.55835180907791
CSNK2A1	6.91582295318
MAP7D1	6.28461656462095
FKBP6	3.41193025563753
ZNF214	3.33469719715676
DDX56	6.89199362988177
TWIST1	3.60723322407142
EPO	3.28672977255903
MRPS18B	7.83888469720683
ZNF682	2.94912076161203
AOX1	3.64463108680153
RPL14	10.1597084564057
CYR61	6.39169094234089
JRKL	6.24653128028141
DTNA	3.86614460797938
MAFF	6.63386882970619
LOC51136	3.79868171397554
TMOD3	5.24140773182941
LY96	4.44703200699444
EEA1	3.47556893660879
KLK3	3.16902215404579
IL1R1	5.85516133171896
HRSP12	7.28065906888121
KTN1	9.09566760190005
LOH11CR2A	6.22440125362064
ARL5A	8.55676890974673
MAB21L1	3.42483878599281
C20orf59	5.66792406304277
ADAM2	2.80519152802537
PHKB	7.12846166921832
CCT6A	8.29452750280032
TBC1D8B	4.0199887029507
FAM13A1	5.793702820532
EHHADH	4.80857734807892
LAPTM4B	11.1841693675888
TMEM147	9.8067719305076
ITGB5	6.67561316794981
YIPF3	6.36801881218872
FKBP2	8.89073212734557
XPO7	5.41416416506901
GPR75	3.54079766975944
NR1D1	5.28180412739896
TRIM5	5.05104527028216
TMEM110	5.00634131792998
APOC1	7.59309062122081
RNASE4	5.34974866534313
PARD6B	2.82432211789439
ARID1A	6.87580230536172
NEK2	5.09274698067824
RRAGB	3.86727902254192
PCDHGA3	3.33833406078785
HIST2H2BE	6.75747719706766
RCN2	9.41180331172772
STARD7	9.66501348230985
SHMT2	5.64058288263298
MLYCD	5.04405603481853
KIAA1751	3.09890979613296
NDUFA5	8.41075372217967
THAP9	3.19130595866887
FLVCR2	3.91576461092456
RP11-217H1.1	7.31279295903997
AP1S1	7.47109256874648
NCLN	4.29188592590861
SDHA	8.06025872290721
SMAD6	4.25787537271362
SAV1	7.03566649368447
SAT1	8.90242360379318
ADAMTS7	3.39604132744853
RPP38	7.1542848908599
RCBTB2	5.60776770074763
VEGFB	5.66989293889048
COLQ	3.56989430571874
RBMS1	8.43363281058774
NRXN2	3.12084155754083
WBSCR16	6.33103692341964
DRG2	5.96089334729187
KLRB1	4.06242417330221
DNASE2B	2.92879204755473
SAFB	4.62241907876055
MAPK8IP1	3.94817693798734
RFX2	3.61870609481027
MLLT4	3.78421867019746
ANKZF1	6.29632966017938
DUSP8	4.15282638021779
C19orf50	5.22830024622995
MEF2C	4.55679813889131
SENP5	4.84286476982361
NFKBIL2	3.36826105860107
LBR	5.56094442520942
CBFA2T3	3.53999781284709
AFF3	3.24656795665006
IL2RG	3.96192098166525
CCDC51	7.8450030813963
COG7	6.47582370937145
MYB	3.44878252142487
KLF3	5.14560258152877
PLXNA3	5.93763549213741
KCTD14	3.72264214480137
FZR1	3.72685041661143
XRCC2	4.98046316569867
SLC44A4	6.51243510042481
ESPL1	5.80112317936251
MMS19	7.18164409850407
GMPR2	6.98037007182951
ST8SIA5	3.07584356514041
TBC1D19	5.8805448984802
CHPT1	4.33162483707122
ERBB4	5.70543833668792
TSPAN32	3.72679856178183
MAP4	7.32949362127443
ACTR3	9.51895600467612
UGCG	7.13198205309707
GPHN	4.04677514506354
ZAP70	3.16318667901260
SLC6A2	3.74800321145523
LPP	5.98852572812849
PTPRCAP	4.08346666681704
IL12RB1	3.66571801711429
HIVEP1	6.29047410163607
ATRX	5.94857924345912
EIF4EBP2	8.24617345556094
DFFB	4.44721971779987
DMRT1	3.566081221157
CHST8	4.08519104437603
HSPB6	3.60836932857261
C14orf109	6.58263208911843
IER2	8.78515469638834
NMB	6.74548517516036
COX5A	11.0743990704011
EIF6	7.8712447200864
AIFM1	7.69853278481077
WWC2	4.94979367858268
GSTA1	4.35539908902632
POLR2L	9.32670459884171
MRPL4	7.4288047250365
SEMG1	2.87655732020808
MPPED2	3.66684507763053
FLJ21062	5.06729976883802
TRAF3IP2	5.51939462088433
EPB41L4A	4.02375367660287
LILRA4	3.50715113795751
LAMA2	3.40911832799865
TAF4B	3.36894507183362
RLBP1	3.1763157654719
SLTM	7.98096296311786
CD300C	4.00425476196401
FLJ10404	5.06925536927939
RTDR1	4.50588240808555
MALT1	6.49647432876571
ARVCF	4.44755332356847
RENBP	4.08334021788716
ATXN7L1	3.06033492650240
NID1	3.66391212703748
TUBGCP3	5.13525884321937
ZNF783	5.81515458848054
ITIH5	5.01925950808716
ZNF85	5.16787488815848
MMP13	3.82580894511593
KIAA0329	4.60142997371775
C8A	3.54245804951195
MGC87042	3.19239305835227
HOXC13	3.30476768672466
CLGN	3.49757717140246
SLC25A37	4.07620022146107
SMARCC2	6.04241719556637
TFDP2	6.22037891817368
POLI	6.16095837705399
HCP5	6.09156822963260
UCN	3.51750960669954
ZNF764	4.3756988983008
USF2	6.31639506658283
C20orf24	10.4966507183575
FHL3	3.71135578041873
SPATA5L1	6.48215505661255
JMJD3	5.11206671582148
MMRN2	4.30468428408446
DSP	10.9199028772135
NDST1	4.35910394641167
ZNF248	5.42226820279199
PELP1	5.16220767681492
MBL2	3.31098811110417
ZNF230	4.52338224542694
RNF41	5.32246073001158
THOC5	4.67245631200507
MSN	8.6299300873385
SLC9A5	3.67448184018449
SERINC3	7.93411457175197
ZNF434	3.91207861776088
MUSK	2.83135721494057
SMARCD1	4.31368768748864
C11orf75	7.8139456492343
ZFP106	7.21279395334089
GTF2E1	5.92082022606325
RY1	7.15587160503144
ATAD2B	3.86592918726279
DDOST	9.79512875814685
ARHGAP17	6.44503821755385
GPNMB	8.12437866861571
TTF2	5.56148269059185
SFPQ	7.6181218729684
GFRA4	3.2905340039783
TIGD6	3.64971842023754
SLC39A14	7.13722601087106
AKR1B10	3.98967375436848
NGRN	8.71168923658262
RGS16	4.28504783816262
URB1	5.28447310759746
GPR137B	7.61454720253747
MECP2	5.25513477969209
PSMA1	9.5773363902524
TOP3B	3.45622668252938
NFATC4	3.84129953425274
RAB7L1	5.8886897460628
CSN3	3.44740084566409
NOS1	3.59633377709303
CA14	3.82944625423250
BMPR1A	6.61910164054305
YBX2	4.73005390139994
PRL	2.96230879291251
SNRP70	8.06252480137476
C6orf130	7.41017066064497
KIAA1166	3.74891768873389
FUBP3	6.79675318393181
STAG2	7.54303595152158
ACACA	6.95012298713994
ABCG1	4.57851723503153
ATOH1	3.05615957514925
ODF1	3.48933999262073
TMEM127	6.22836278647842
CD55	7.97760004869932
PLN	3.08214595454757
RPS23	12.6485155788019
LYPLA1	9.1061568313951
PRDM9	3.71226386061655
SSX2	4.46648116558325
PLUNC	3.36337228913978
SYNGR3	4.33545946131189
EML1	3.85130374163140
LNPEP	3.19300520765691
SMAD3	4.66805016632938
NUP93	7.53745552545085
HISPPD1	5.56717241570265
HNRPUL2	4.45718108157968
YARS2	6.10095342081847
TBC1D12	5.63829570398576
ZCCHC4	3.90377733394625
FBXO22	4.05664846358512
C16orf24	5.31449114128233
ZNF669	4.62338499247098
PTGDR	2.99340869329875
DDX27	7.37091324651512
KIAA0409	4.96633109135752
ASB8	4.9104528848693
MEPE	3.60209282793595
PLP2	9.40089467651044
COQ7	4.56367319254667
CHMP5	9.5210367768758
CACNB3	5.41222003887923
C10orf84	3.62201952476893
SPO11	3.42520809038783
NEDD4	4.41517000582601
THAP11	6.3660995243467
ZNF43	5.43664330733751
KRT13	3.20973728569437
NEK4	6.61008088003924
MRPL19	7.18458391458247
RBBP9	3.35735118202049
PRKAR2A	5.7239095185766
IHPK1	6.34141865070939
ATP6V0B	10.4833055576871
CACNA1E	3.02532411129583
CEACAM8	2.99567728183767
PEX14	6.19563203108844
BXDC5	7.9270678316556
ZBTB38	7.5515720366803
PAFAH1B1	6.15996046673993
PCTK2	4.46530707350547
LRRC16	7.37935774140087
OSTF1	6.70800412853931
KIAA0323	7.22294757278393
FYCO1	6.64338876152557
TXNDC13	7.23233733460982
PLTP	6.54241919958203
SLC25A1	6.03007740001081
EZH2	6.28648147805651
PLEKHB1	7.4451440802305
GRB7	5.28360584902695
ZFP37	3.31192967913332
MRPL33	9.0895645966811
C9orf27	3.06939567951080
PELO	7.02274623106208
ARMC1	7.76866632582102
ZNF154	3.65920905944541
C3orf64	4.45755597663124
FLJ10357	6.08725919941999
PON1	3.13903026552745
SYT5	3.35034816077278
TMEM66	10.2274211661539
ATP4A	2.96193484332185
HBEGF	4.50820401421615
PI4KA	6.13286445527691
LEPRE1	4.97696741628829
POU2AF1	3.39410480364677
MRPL12	7.45903106234683
GNPDA1	7.49426464598645
RASAL1	5.01966588712639
ZC3H3	5.94514588282232
DDAH1	8.50500647891291
MGAT1	6.10421641093336
TIPARP	7.1414981796525
UGT2B15	3.12274728194023
DNASE1L3	3.03553930856479
CHEK1	5.39247255916775
ZNF8	4.66350392378745
TXNDC1	7.35137008832845
CKB	7.14816172168523
RTN3	9.17515753218897
IPO8	3.78526317465577
FZD2	3.49805850200143
PART1	4.68411743852868
PSMB6	8.38851057251065
MAP3K14	4.18775045626874
PCDHB8	3.27238816485121
PHC3	3.54851632836835
PPP1R8	6.2735201695205
NOVA2	3.41006763637618
TNFRSF11B	8.38342639117854
GOLPH3	8.82334576065796
LOC51233	3.81282968656751
GGTLA4	3.23313968190365
PDE6D	6.16686015134226
TTLL1	4.34039059805659
ZNF117	3.8565714248729
NKRF	6.92602646483748
CLK2	7.16995695164322
TNFSF15	3.35442453978036
DUSP2	4.9778060617023
HSD17B11	7.67463129136143
SECISBP2	5.82907727250107
PPAP2C	4.11646739177924
GABRR2	3.51808918057899
LOC51145	3.01765595159507
PIK3C3	7.76589843370831
DHDDS	7.02067582431182
CTSW	3.27718238295326
NEFM	3.44465714867828
TNNC2	3.77091135344733
ANKRD28	5.0843565278105
MRPL28	5.67002016729560
STMN3	3.24441944016582
SYN1	3.45136042042611
RAB14	6.03169968853639
PIGV	7.08975821688962
CDK2AP2	7.56051569735646
ZIM2	3.72516454400463
APBB1	4.49871167090566
SND1	8.09820191650195
C1orf123	8.33757603638785
B4GALT1	3.28823371252579
CHD3	4.74051761275389
RNASE2	4.47697173099723
BCAP31	9.01956901132544
SLC25A44	6.14984912341115
CXXC1	7.04574483272476
PIB5PA	3.94382918471608
CD40	4.89012406864645
FAT2	5.53062791653017
DYNC1LI2	5.45268490463021
GDI1	7.51714324396638
ZNF81	2.69898745386452
VSNL1	3.90197471638442
PIH1D1	7.7987935297975
KRTAP5-9	3.70274012228831
FLJ10081	3.62646825787057
CS	8.18009900329324
ZNF318	4.60602074638209
IGFBP7	10.5282163363934
ZNF609	5.03484244385789
SIRT4	3.35746757124993
SCN4A	3.96469815632496
ARHGAP4	4.79601544051867
EHMT2	6.26422480844958
UFD1L	8.36460251391853
EXOSC10	6.90204944862008
ECE2	3.32245921712212
ERMP1	6.76561622337221
OVGP1	3.79827263743235
GTPBP3	6.1013884104954
FAM82C	6.25232731892364
PACS2	5.66302826474447
C19orf36	3.67374125198683
UNC84A	9.15617845974803
ARL4C	6.42726846418485
SCD5	4.35120858077825
ATG4B	6.78456026633672
LASS6	7.81473910848244
LSG1	6.2967801280072
MAL	9.20751827692149
GPR22	3.08458815211993
WDR5B	6.26106047237768
GALR1	2.92273963630474
AQP4	3.17375306754916
C17orf60	3.71574220218109
HDAC7A	4.97758031042819
GRIN2C	3.22757555059315
ARMC8	5.1795411852656
SLC47A1	3.15836530108441
DMPK	4.1922292929707
CCRN4L	3.42532527961879
CBR4	4.85511816810732
KIFC1	5.82047981849572
LHX5	2.89660171840063
SMC1A	6.31143347148468
LPXN	6.04853659642171
TRPC7	2.96226404059584
SERPINA1	6.95030447978418
SMYD5	5.42635344702847
RPS13	12.3056704657882
CRHR2	3.45058238710942
TUSC2	5.97987966085639
PRKAA1	4.53588902111876
FADS2	5.44268019208272
ENAH	8.1531436269981
PRO1768	3.12265503313357
KIR3DL2	3.0531494953826
APBA2BP	6.70485423430774
ATP2C1	7.15942868415334
ALDH1A2	4.05832226329518
RNF103	7.96046317519759
AHCY	9.88305966527024
CROT	5.87657390024003
PABPC3	9.02390491038912
ALG12	4.29124561098826
EGR1	7.15496316097939
THSD1	3.72351169602441
CCL17	3.38386655258452
BZRPL1	3.17810237383246
KHK	4.10535881847713
ESRRG	4.99657046247538
SLC12A2	6.58577666612571
CNGA1	3.23806895367010
RDH5	4.18042670051133
CD58	5.5729345971046
PTGFR	3.0099693620382
CCDC48	3.2850860889362
CCDC76	6.38118514164824
CDR2	5.44516972360036
ZIC4	3.5086469989644
SELE	2.97788945410826
OR1G1	3.41644822793865
EXOSC9	6.19724204436059
PSMC6	9.16655249580044
ABCB1	2.81439460927838
GPR12	3.73622002874145
KIAA0196	8.05781163632702
PCDHA2	2.98517355327781
SSR3	6.23659789529363
MSI1	3.54078076430303
TRAT1	2.81445446006279
CC2D1A	6.26134144758582
PLAGL1	7.87247499304847
LLGL1	3.86009305585196
KLF6	6.9560150284644
MTF1	5.52155048105752
RNF2	5.11081478272244
tcag7.1314	7.90406888179911
NR5A1	3.01220986156896
THBD	3.68392925051224
ABCD2	2.85894425076346
ITGB7	3.91750183428494
DNAJC7	6.15289661052953
CCDC81	3.5838860611196
TM2D3	7.47976534144606
HUWE1	5.11565045969444
CDH17	3.36011084932101
CD180	3.72627471310422
FAAH	6.61901306653657
IL17A	2.84967434789298
POLA1	5.72606813555313
TMPO	4.22719918202661
LYRM5	6.43636830236037
GNAT3	2.7600410274336
TM7SF2	5.96470150493557
FLOT2	5.51129300521427
MAP4K1	4.16038926035579
HDGFRP3	6.01590603562937
RRAS2	6.63527296099067
OXCT1	7.11726499342115
LTBP2	6.26211162450504
ARPC5	10.3351564308059
SV2B	3.43137428356626
ZDHHC4	8.63244513596397
CYP2A6	4.1127947061898
PDE9A	3.89446559235377
ABCA8	2.99147998036339
NDUFS2	9.2234703006617
UBR5	7.63088643344294
FLJ22662	5.24958584859029
GP6	4.29233862579476
CRYBA2	3.07107866619406
LEF1	4.77948522373544
ZNF20	4.91406855524611
CTPS	7.42984203464159
EPS8L1	6.56114760960214
EYA1	3.07047181168863
SERPINB2	4.09519240489331
MAPK14	5.95994119397675
