Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_A04_443068
Composite Element REF	Signal
IL4R	5.7354787605785
SEC11A	8.66705164602256
C4orf6	3.52827178878532
SPP2	3.92656411715372
CCL5	5.66026068654627
PEX5	5.10946531874276
CLSPN	4.4781026653361
LOC51336	3.31166309785862
SPAG1	3.57151565047781
C9orf82	5.17962424913924
KIAA1024	3.53042848466647
TM4SF1	8.0817819900344
SMG7	4.87319738689052
WDR45L	7.74440263140073
TAS2R13	3.18973574713267
SPAG8	3.35002031095068
VASP	7.38093105620309
ZCCHC11	4.64468103038282
LOX	4.24849816572870
SYPL1	6.34048201320386
BAG5	6.38593847615098
RPS27L	8.73310709889477
MGC2752	5.36562480928036
IQSEC3	3.704642139346
TGFBR3	6.60009109739751
PPA2	7.661340582312
MED24	4.26823015082839
CASP9	4.92923176607344
PDCD1	3.82923041331109
MAP3K7	3.88626312845388
C17orf81	3.54167092769323
SRPR	6.2519066597682
BAG4	3.37933764431018
ZNF32	5.53991359158028
BRD2	8.2713058594823
IL32	5.15467984044411
LAMP2	6.89322764044728
FAM53B	5.10845139470408
CAT	7.11865090510106
C16orf80	6.88187338788562
SLC7A1	4.6527890760621
C1orf76	3.46068885796603
PRKCQ	5.20433457000459
ATXN1	5.34308403159058
LAMC2	5.13213240085675
CPOX	5.47394896434969
SPSB1	5.97641885793357
APH1B	4.41748080746794
USP36	5.56662639904939
CTNND1	6.90279848981813
MADCAM1	4.36292034641182
GABRG2	3.11028671566277
LYZ	8.66042358750795
F5	3.80379087558507
TMEM186	5.12708043023005
TPM2	6.6674162910665
SEMA4F	3.84099002769069
NUDCD3	5.57664118825073
OLFML3	7.33588534126471
PPP1R11	8.44041893933478
ELAVL1	6.862606902084
GCNT3	3.89992488187324
DNAJC17	4.37817695911962
N4BP1	5.58043213664289
ABCA2	3.64229908565555
BNIP3L	8.34722976412034
SLC35F2	5.82987387232647
ATP10D	5.09334776340282
LCP1	5.17051818140647
IGBP1	6.78104227993245
GALNT8	3.54290079395677
PRKCH	4.51626534923942
DCAKD	3.88393410203216
ELA2A	3.47950941362363
PITRM1	6.90793431318665
RASSF8	3.21643770637342
GUK1	6.08044216722035
USP12	3.95008907156369
STXBP1	5.92920720029075
ADM	6.78623033638161
LSM2	5.93405570436727
GHRHR	3.2448714601402
SERF2	9.93754893192908
VPS72	7.33299015218328
CD22	4.23847238272999
CD47	7.6377652355296
LAP3	8.20238004296333
IMPDH1	6.41746020432494
PPIC	7.56470877001839
ACP6	5.33036902752375
PRKACA	4.82185405639086
PPP1R1A	4.3996273641768
C9orf40	3.84914955143369
ASXL1	5.51894868327415
IDH1	7.93034870593001
XRCC5	6.8910624906031
TBRG4	4.64122402399326
RAB1A	7.52098643912495
INHA	3.61250970961056
MLL2	3.99389202332885
FXYD1	4.67269735915732
DKFZP566E164	3.83103348337095
KMO	3.66269314589926
KIAA1128	5.21042476838707
NUDT4	4.97022809154151
USO1	7.13467103628538
RAB9A	7.32605225467308
RUFY3	5.16236627970156
CLDN1	3.19753692617869
FBXO38	5.28844734686941
VRK3	5.30980633197024
ICOS	4.11086081017934
NFKB1	5.20826368493622
FASTK	6.54427538727039
LDB1	5.19456254907429
ABCC1	4.90263686378959
IFNA6	3.18337444821826
PCBP2	8.41098268989479
RBP3	3.32669595954073
MUC13	3.51808389639748
C8orf30A	5.25826898801009
NUP205	5.26326217887348
MFAP1	7.01260339866267
ACTA1	3.5179238005411
NHLH1	3.94446695124618
GABBR2	3.81374733851924
CXorf34	4.52660096159763
TDRD7	6.74698496508196
KCND2	3.92301132293243
WIPF1	4.72138930323329
TIMM17B	5.48586639699143
SNX15	4.62718184369804
AGXT	3.18824729931681
IGF2R	5.72225606528153
PIP5K1B	3.30200643368786
ATP8A2	2.96818135383669
FGF21	3.46366293493888
AFTPH	7.24302968792143
RBM15B	5.81980097722337
FCER1G	6.32305379799032
AGBL5	5.2181460688058
SNTB1	3.81822679279672
APEX2	5.71860687182499
C17orf39	3.91341172636214
SLC24A3	5.01178261248512
TXNL4B	4.05145424609688
UBE3A	5.75215010238866
TGFB1I1	8.02696306014515
RPL10L	4.78435108449757
RBM13	5.07320408194048
LOC389517	3.7919114609668
TOP2B	7.88818964011536
NPVF	3.2252492202203
SHOX2	3.29244760089124
ITGA7	4.49043862933377
RAD54L2	4.53445309678292
KCNIP2	2.89014383411994
C2orf47	6.33088802746941
KLF13	4.3640329671388
TSPAN4	5.37732903579188
NLE1	3.60924367873866
TPST1	4.95101065073886
CEACAM1	3.68480436262066
PFKFB4	3.45674681806839
SREBF1	5.83816732630015
RNF11	7.41209299121574
IL21	3.13214197361776
LTK	3.23045265486070
DKKL1	3.51041576798029
EPAS1	6.30072344745041
POLD3	5.47573330729348
UBTF	4.39595166678872
PHB	5.77288296873317
KIAA0427	3.82658630782571
FPRL2	3.62817283831695
HSDL2	5.3856466560546
SEMA6B	4.16260507325056
AKR1A1	8.32654332335894
CLTB	5.10425672966349
NXT2	4.40749871212648
JDP2	3.21334855746402
MORF4L1	9.80988006964744
HSPB7	4.05245445357244
POU2F1	5.3066245481145
MLLT11	5.22426846536854
CNNM2	3.82535168272767
ZC3H15	7.36960812849764
ELK3	3.29112291123613
CBLC	3.85725644601311
SEC61B	8.93547936943103
RRP15	4.39550864043694
OR3A2	3.47368940174131
GALNT1	8.56559707824245
RSL1D1	4.79168665184676
P2RX7	3.45346230759536
ANKMY2	6.29063032060481
PSME2	8.95788121634784
ADNP2	5.66443849528584
RBM25	6.47354312952774
PLEKHA5	5.91299766553312
DHX58	3.92652466656636
ARCN1	7.02154273776665
POLR2E	6.22203602926733
SEC24A	5.68638660672077
IFITM1	9.11753863618082
ZNF643	2.87026132637659
DNA2L	3.90191038097741
ZBTB25	3.75881395783579
HIGD2A	5.61963991021815
TTLL5	4.3266210834317
TBX6	3.74045451170227
SPTBN4	4.37456088382049
SGK3	3.36568153774055
FBXO28	4.83537022428733
GCN1L1	5.31791215035104
CLEC10A	3.94276334696792
GAS6	7.8623569915775
AMOT	4.14123543802034
TSHR	3.29362263266028
ETV1	4.09059656078123
LDOC1	7.51660921391033
ERGIC2	6.44484049378141
ADAM11	3.54462785087964
NAT1	5.10330990207227
ASB9	3.69300629642933
ATP6V0E2	6.22725222038685
HGFAC	3.90975779108215
TRAFD1	4.73994558782278
MTCH2	6.94564297365949
BACH2	3.28899755255427
AUTS2	7.0950375135113
PGS1	6.07774721284956
LEPREL1	4.26962267100708
TFF1	3.54465838816918
RPRM	3.79846913126404
PPP2R3A	5.70554327493978
HAP1	3.65416388408006
BAT2	5.54655856350261
EPHB2	4.50987042441222
LPHN2	6.42582031507857
ACTG1	11.6636195569114
CENPT	4.00103685468803
RNF123	4.73843371633852
ZP2	3.43737224892527
PLAUR	5.34099670954134
BMP5	3.68294948418801
MUM1	4.69987232842375
SNX26	4.26100378279838
MID2	4.48059016839723
ISG20L1	4.94777541191069
RBM28	4.93589583888401
SRRM2	7.87253248224838
MEP1B	3.10502113235432
PCSK7	5.28000015286217
HNRNPA1	10.1721219540292
PBX2	4.98236130135592
CENTB1	3.90576130548162
BCAS3	4.87266952650954
HGS	6.50343914121814
FLJ20184	3.21838083269233
TMC7	3.53284089012019
POLA2	4.64184636331902
NOL10	3.40241203147204
KCNJ8	5.08882915263568
HSD17B6	4.26836466559848
EDEM3	4.22490947532862
SLC16A1	4.63087632668622
TCOF1	5.35759697108846
SF3B3	5.45841612591151
RANBP9	5.74899832901443
CPNE7	4.66711652427478
EVL	5.13787733433092
NUDT21	4.22641557386612
IFNA21	3.82423946064362
CFD	7.28135178857799
PYCARD	5.91273029846116
MYBPC2	3.27872097139676
ZNF235	3.59698862942148
ACSL4	4.81160870415733
KIAA0644	4.56643164994408
ERC1	4.91319000764116
NKIRAS2	5.01586232005911
TRMT5	8.68180459910259
TMEM176B	6.49768107542877
PPP1R7	5.97264899384979
SOX2	3.34695002019798
C16orf30	4.80224172139823
COMT	6.05849931333323
AOC2	3.07419766010014
PDLIM5	5.08378590510805
SPHK2	4.54336027802506
THNSL2	5.17988221777199
LARP5	5.17748386697746
C1QTNF1	5.21795119167789
TRADD	4.84626558889766
PCDHA6	3.07963451858459
C1orf43	3.93124780452656
SCARF1	4.25603976833197
RAD51L1	3.68583654141478
LETMD1	5.43297879659727
KRT75	3.69139040368856
CD3EAP	4.38757010633359
B3GNT2	3.79396858015207
TMEM63A	4.3303044642761
DUSP13	3.50510512323621
FNBP1	7.76544585894415
MAGEB2	3.14749561731101
EYA2	6.92968525475684
FANCG	5.40386721836583
CD1C	4.02609652732542
LASS2	6.9656686636602
BCL2L14	3.23056127574542
ZNF471	3.29100469919986
ZNF224	3.89196981192468
AVP	3.50246679340560
CKAP4	8.51263570897055
EFS	4.70673797808024
PITPNM1	4.96466713724665
TRIM68	4.53674201837473
ZNF652	5.18552668268419
UCK2	4.5161709524665
TMEM4	7.02791966023027
SCN3B	3.53303535338698
RNASEH1	5.8745463516938
FAM50A	6.21327201163232
DRD1	3.27309753309545
OAT	8.88843799602133
IQGAP2	4.56090676942224
CDYL	5.39515977093225
C20orf149	7.15613725116309
ANKS1A	5.66154152537022
HYAL3	3.76104695776512
CLPB	4.52163817713755
SMNDC1	7.3443383092184
COBLL1	3.77156009321497
DONSON	4.93636053871581
SLC30A9	7.81046523905609
E2F8	4.72335857800703
CCDC25	5.17899226644369
C20orf116	6.42098176961153
C2orf55	3.04394827144249
PRCP	8.37377162339475
SPINK1	3.38184140999577
FAM12B	3.24118672550164
NDUFB1	9.66920233721428
DIO3	3.74520171319814
HPN	4.28474066602965
NBN	7.12150680018993
C14orf94	5.23025826023235
PVRL1	3.7070156130319
CNTD2	4.33686336704838
OCLM	3.23578067361168
ZSCAN18	6.0392405387796
MYL4	4.29170455327426
SLC17A1	2.71128592865599
TAF5L	4.91259965696613
L3MBTL	3.83249863719007
TSTA3	6.38364826829521
CCDC59	6.65687848858019
RAC1	9.7510510909533
C19orf15	2.98236600200112
MED20	4.57245459944743
CHMP4A	6.34231696882087
NFE2	3.15761770642417
KLK14	3.76918277869518
FBXL12	6.24867549835015
ZNF364	6.01680199802161
TOMM20	8.2002547687636
ARSF	3.50532541261957
MAST2	5.03696605865474
GTF2A1	3.86336762347781
ATP1A3	3.41778132236937
PNKP	5.41019408599104
MRPS35	6.17188671530638
MATR3	8.89846761491615
S100P	4.28493406787526
MSC	3.90659255328736
CILP	7.92887208847018
PROZ	3.70453365285506
SEC23B	5.26408346246579
FAM5C	3.06123520970161
C19orf40	3.79993788311121
DCK	6.31889471143163
C17orf63	5.79974781335532
TIA1	6.40099588317252
SPAR	2.98959848916196
SLC6A4	3.82604334264254
SPTLC1	6.34958873081913
HMGB3	6.45382297677375
TOPBP1	8.5533458258452
NAT8	3.21739953782755
MID1IP1	6.22461998899125
TPSG1	3.58061799005446
KLF11	4.87477136921348
HOMER3	5.01180035308856
KCNAB3	3.58536201842342
KLHDC4	5.12228266078531
PHLDA3	4.64920737902432
DOCK2	4.37729474305033
TUG1	8.75672122557326
NUP214	4.67778758977725
GABARAP	8.85449357732414
GOLM1	6.28201291662031
DPYSL2	8.22773344337282
SDCCAG8	6.1006960208973
SOX13	4.6740739223876
KEL	3.72087360808225
EXOC5	3.16588149337370
GK	3.62400302104491
SLCO1B3	4.88063896379732
RPL36A	10.5993054063534
DNAJB1	6.60076431987465
ALPK3	4.61442251322128
IKZF5	4.47141127294030
CYLC2	2.85317646704474
C8orf51	3.97961062688040
NRP1	4.18082426926076
NR2F1	5.3786697857048
ACAD8	4.30975208086843
PLEK	5.35508596566537
NLRP3	3.12449399878952
RBM35A	6.59204019804153
GPR3	3.42890399266155
RAB8B	4.05862069236259
UBE2E3	7.63868845650033
FBP2	3.97819931726434
C20orf111	5.01761959452198
GNAI2	6.93902154369508
METTL8	4.46059512791685
SLC39A7	5.24692104584314
CAMK1	4.19324154094358
PRDX6	9.39997724058847
RFC3	5.07373723477312
FAM129A	6.49989185987878
BCAN	3.65246218327315
TETRAN	6.18671440116369
ILF2	7.33930172843378
SMPD4	6.01539106035815
AKAP7	3.93397811096431
ZNF500	4.46288888946864
ZNF506	3.25295685101839
FLJ11151	3.3734486558455
PSMA3	7.65192376462806
ASCC3	4.95643155069883
ACYP2	4.90652346913065
SOX21	3.94595689392589
CLDN4	5.48064390757077
LYRM1	6.68360269997053
DEFB1	10.6181620983162
GRM8	3.00144925756065
SLC22A18	6.14587043597198
RNF141	4.3389796525717
OR7C2	4.06906783055974
GRK6	5.24167917845811
PIGZ	4.23126615991183
VPS26A	8.1448715195855
EPHA2	4.72814690873604
KIAA0562	4.9971645752488
TCHH	3.02847402579371
MGC16824	5.59575988302064
SARS2	4.32550461199764
ZCWPW1	4.26397203712701
WDR8	5.00794175756246
MTHFR	3.67603033857914
RPGRIP1	3.48563316702586
ACAT1	7.56841785581443
MEOX1	5.59201886230704
DACH1	3.43224839595442
ADAMDEC1	3.80735728067489
PLK3	4.58240399794563
PHKA2	5.79874607586526
CALML4	4.99275435059294
TSSC1	5.18040575682965
TMEM45A	6.29481114850736
ATP5I	9.3882063943141
MRPS34	5.47518966235768
POU1F1	3.56458411668186
TMEM28	3.40965455943077
FBN2	3.60791485871216
DAP3	7.92980650406052
ZC3H7A	5.33444474728259
LAIR2	4.09237487301281
ST3GAL1	4.67285756741423
PHF3	5.32080839740084
DVL2	4.96723892605
LCT	3.04121379469243
GEMIN8	3.85787803908093
DICER1	5.42690109413782
ARMCX5	3.36745221251359
HIF3A	4.09082040294466
CAPZA2	7.60222935009109
IFNA2	2.94811855248422
PLA2G2A	6.0929143736323
FOLH1	3.95288696171682
MAPKAP1	5.3718372515682
CYFIP1	6.92106938612783
NPAS1	3.61159805508384
TRPV6	4.52953719341179
RSHL1	3.67363041668471
PIAS3	4.83661499192206
SOCS6	4.10142399912816
TAF7L	4.09817058636861
MRPL24	8.4508669010578
YWHAE	8.01754976598479
GREB1	3.64910528065813
NUP62CL	3.87729883270765
MOSPD2	4.8900593881853
NEUROG3	3.14814915066783
MARK1	4.08985905719093
MGST3	9.15407516515016
BDNF	3.3394618558992
LMBRD1	7.18671938761052
PNMT	3.91948112814691
PRPF19	6.41406310356083
NDUFS8	7.48426348527766
TFCP2L1	3.53690418851014
SLC25A16	6.11758349849439
EIF2B3	5.02401891732679
HSPB3	4.1716393756097
RPA2	5.89875949971478
PAK6	3.91799952922646
RBM4	5.86872884601869
CSF1	4.11607199601743
SEMA3E	3.55289724892470
MXD4	5.29539466914326
TNFSF10	7.17837292521746
SMARCB1	5.28380717292605
TADA2L	4.03202705609745
SCIN	6.14733288649227
PPAP2A	6.81122268384716
ULK1	5.20674446783945
NPAL2	3.9878135795263
MRPS11	5.4744678257293
SLC2A3	4.54421181909378
ARID3A	3.76550130040801
FEM1B	4.12623513677021
GNG5	9.68977696386498
ACOX1	4.65330661422791
MTHFSD	3.49699295260404
TLX2	3.09067004814905
KIF5B	6.79729798061362
POLM	3.71094712588667
C1orf181	5.36703901826534
C10orf92	3.19567528043072
MUC7	2.98425729068035
NUP153	6.5744974430134
CSDE1	8.44541148153871
CLPTM1	5.09911356638116
LRRC17	4.63096373113081
ATP5B	8.93733367619926
S100A5	4.38851950636506
ZNHIT1	7.83652099743192
EFHD1	5.66272812790689
HIST1H4G	3.21716106341497
GOLGA2L1	3.97414698596901
COPZ2	5.90066397220775
ELF3	8.19557075896737
CPSF3L	6.45331271394511
POLR2I	7.39020858702009
ZNF665	5.82004619178738
TLR6	3.28865827446415
GPI	8.42266895959771
ANGPTL7	3.55170896559214
RAD9A	4.69597460188292
NDST4	3.39686343623145
AGPAT3	4.42523767676407
ADORA2A	3.75747963865438
TNRC5	5.77102937364249
KCNH2	4.19681476377276
CCHCR1	5.12006697858296
RPS27A	10.6916026454011
GCM2	2.85641365490930
TUBA3C	4.85261541892389
HOM-TES-103	5.0032499045703
HIST1H2BC	3.22626385859694
IGFALS	3.60082226924693
E2F1	4.94089083642426
PLCB3	4.75794082096983
NPAT	5.22098698269426
NR0B1	3.09021549701821
COIL	5.53459783397586
RASGRP2	4.6969808935757
APOB	3.49783405531025
RAB11FIP2	5.62075555316368
PIGR	3.21187314839237
CDC25C	3.78396149609243
RCOR3	4.56496339215020
TSC2	5.28676177561247
NRP2	3.42455537075201
FUT6	3.51871870032489
CDH2	4.32791413870885
PTPRB	3.2972235970827
ACP2	5.9373685216083
GTF3A	9.20493749656553
LAG3	3.49683330214282
AIM1L	4.41591632087609
ARID5B	6.69832505795166
KIAA0256	6.6295413905764
FLNC	5.49774904142322
PRAF2	5.99158922656145
ITGB1BP3	3.47076820967539
C14orf147	5.88857511698955
ZRSR2	5.29409695021211
KRAS	7.45588303954633
SPTAN1	6.9272348834576
FLJ14803	5.39771666902637
RCAN2	5.8934162479507
NECAP2	6.6384698319368
CDX2	4.05619183101318
ECOP	7.176366142056
ACTR1A	5.34255746573031
PPARG	3.95191821692395
BBS10	4.41355523653154
ISOC2	5.91966087978316
CITED1	3.72856545946405
PRDM4	4.94630492986168
HSPA4	5.81526190951325
SERPINB7	3.46509890211896
DHX40	6.51644955547271
RAB26	4.46796730180992
RRP9	4.55072952647703
EVI5	5.26339844717176
CAPN9	3.17080360341776
HIP2	5.92727359113105
GNB1L	4.38840914310757
MYBL2	5.58874825623528
ZNF407	3.74011353298729
PPIG	7.55760626554641
C12orf10	5.15485286723231
MYL6	10.8649538716688
NAGA	4.75242301447994
MAPT	3.58661396444848
MRE11A	4.82470921327125
HSPA4L	3.18043110168114
PLXNC1	3.97852159513553
STBD1	5.15371050675303
CTAG2	3.80267619651931
C14orf169	5.66059473884275
MTTP	3.29545829128127
KCTD5	5.39404669523738
ECM1	6.35769374491699
CHRNB4	2.86226532164915
NYX	3.6613024130162
RLN1	3.14264510619684
GZMK	4.43144021745016
C1orf21	3.6776467443543
EPB41L1	6.02785100324548
HOXA3	3.91264159143451
TOM1L2	3.83598725072197
TMEM165	7.81481419702007
MAGEA9	4.28018172821175
MNDA	4.53409398135497
RAB21	5.77767661371425
RPS8	10.3333214850510
FOXJ2	5.63866382284695
MSX2	3.20734609039577
C10orf76	4.61958953991850
PBRM1	5.55489162646421
ZNF343	3.37980694408275
CPB2	3.42638096229860
LY6G6C	4.91081443916524
PIM1	4.86365327500559
CTF1	3.99753028020005
GRLF1	4.31336703875371
EGFL7	4.20355307691267
USP9X	8.65185283597506
IFIT2	5.34918145881863
S100G	3.32050530339322
GUCY1B3	6.57656553744286
NR3C1	7.10296997448114
FCN2	3.45429364502684
CORO1B	5.65998598755584
PARP11	3.16843677527093
F11	4.18386295912236
DNALI1	4.03979425275083
MAP2K6	3.95033242708869
LEFTY1	4.22225556579334
ATHL1	4.11020577608696
FSTL4	3.69951558433967
ANKRD47	4.00328233578705
ATP2A1	3.54620963352201
SERINC2	3.72530509131969
PAXIP1	5.34935196818155
ZC3HAV1	5.9248415832434
YY1	7.31961520783159
PNLIP	3.88135858935822
C14orf105	3.20881482473979
ZNF80	3.37598187018598
SLBP	6.95957830354565
AASDHPPT	6.74615006115063
UBL4A	6.1680631776283
CKS1B	8.18001186793039
MCM3	5.81325286162458
KAZALD1	3.68671455790793
SLC19A3	3.21390650727148
CDC37L1	4.47493650996953
NDUFA4L2	4.49437843358711
THTPA	5.03437079504526
BNIP3	8.08953420984863
HIST3H2A	6.20984004236047
STEAP4	3.34054612260040
HTR3B	3.06630109859045
FES	3.52854579963876
C11orf71	5.07788474433745
NPTX2	5.16262504775346
CBLB	5.21548041751473
NME6	4.22903881149551
CETN1	3.85198669441923
RORB	2.9664428746482
AP2M1	7.8057883417601
SNAPC4	5.71692357503201
FAF1	6.42523012012826
SLC9A7	3.56490433311979
CDK6	3.32319553167814
P2RY1	3.24029231538645
VAPB	6.3829756765128
CSK	6.65924477944174
IGHM	4.08579530532603
RAB27B	3.11192842613671
C2orf33	6.72881038818727
CTSS	5.92118028167236
SNAP25	3.54622671103353
TUFT1	6.98909794928345
LILRA2	3.95800339472629
TLL2	3.63197199767975
LUC7L	5.15225822434545
LCK	3.90619873845118
PRPF6	6.93819405770722
AKTIP	4.86269580756965
FURIN	4.97701922884656
SOX12	5.91716563145834
UQCRFS1	9.28464141399441
ADH7	3.03799227152874
RAMP1	5.63219349542454
KIR3DX1	3.21609025360029
INSL5	3.40007186471203
PDE8A	5.28779789614474
NAT6	4.12162536364997
EDN3	3.4745342948406
BLM	4.70651193218371
GMIP	5.07086794991407
CHST4	3.87850814670299
SF3A2	6.32103584821513
FN3KRP	6.43113858036381
PRUNE	5.17764384058261
SMAD7	4.50513723571912
SDC4	8.64620314998719
IQWD1	6.34220559146997
FHL2	7.72356200268331
KIAA1107	3.65617246017602
PSMB2	9.01788392693363
GOLGA8A	8.17606035499758
TMEM57	3.86100396137161
WARS	6.97641317637503
PHOX2A	4.92206623164829
S100A14	7.02907503645052
FGFR2	4.98600431747938
ASPA	3.52899712441511
CLDND1	5.04579365009095
XRCC3	3.68785608855231
TUBB4Q	3.20450084768877
ITPKA	3.8241571872084
MGC3771	3.56142267311007
BTBD2	5.04929918030418
GH2	3.3734887486374
RDBP	7.7305673625131
CSF3	3.92398770236625
LMO2	5.44570232049934
GPATCH4	3.43691673535721
PDPR	3.08044054066301
PTK7	6.26883622501272
PPP2CB	6.19081016804329
TWF2	5.29751105123929
B4GALT6	2.95847483543634
DOLPP1	4.97108680536616
C4orf8	5.61117770333352
GLT25D1	5.61848587711924
TNNI2	3.71332767047221
JHDM1D	4.42330945167562
CD7	3.93434218770767
RPL22	9.64160914533974
CYC1	8.19384100093339
EPRS	6.6925666582106
B4GALT2	5.26022109544043
CHUK	3.90465896638301
CHAT	3.86377368163576
RAB6B	4.43059585744159
HR	3.84346585238227
CCDC134	3.67046348737121
PDPK1	5.20502507904253
C14orf130	5.62239997509035
RAB33A	3.57859439584308
DENND4B	6.60084993896761
CPT1B	5.08162337677208
KYNU	3.70850276322981
MS4A5	3.25696808101635
TNMD	3.43955496424274
PEX7	4.14875677970995
IL22	3.89520304548997
SRD5A2L	3.79818590265294
FAM62A	6.3284605937427
HOXC5	3.80823815108904
SPATA6	3.45305493937624
C18orf22	5.16502703867348
STX11	3.24261226847795
KCNC3	3.36898622217012
CYP7B1	3.71535343352043
THOC1	6.18528696454964
C14orf159	6.43326056205146
TBXAS1	3.77969771686359
HSF4	4.08694089078141
ALDH1B1	3.89613502867727
USP25	6.76475741820442
ZNF124	5.34924720788808
PCYOX1	5.36560638873588
FBXO17	4.56815502681686
C19orf29	4.52349794718093
RAD51C	5.19203946442798
SLPI	7.53352294152783
GPR45	3.43052095228001
PARP6	7.9394586042502
C1orf159	4.86449383235288
REV1	5.78975172658493
SULT2A1	3.14885931902489
SPEN	7.21490870276482
PRPS1	4.69263880551927
GNA15	4.33546491336966
NIP30	5.47592919191264
GAMT	4.45251361363161
SMCP	3.58221676625838
ZNF217	7.99380782361488
GJA7	3.49550666708318
NOX4	5.45418556435297
FRAT2	5.25294083102144
RNASEN	7.07869662990527
MCHR1	3.15822952969053
ACCN2	3.35964166531467
TBX1	3.34332697632585
OPRS1	4.62931114645519
KCNG2	3.56495339413788
HIRIP3	4.91588758270536
SALL2	5.51839298846841
MPHOSPH8	5.04339481472484
CYP2E1	3.32743847627583
ACO1	4.62361194251739
THEM2	5.97802845984419
OPRL1	3.36021576162926
CTH	3.32419867953985
ATF5	4.37756006023861
IQCG	3.69668222066355
TULP4	4.78000533062027
MEGF9	4.73458300960154
TM7SF4	3.21189319473814
PLEKHA1	6.21475354957556
PAPPA2	3.86858115996528
SLC4A2	5.09658535781958
NR6A1	3.66942381556361
SNUPN	7.25694159898183
PFKFB3	7.0950697168311
PKNOX1	4.58359631180749
KIAA0406	5.80754261662649
C20orf29	5.39305155274363
FLJ20581	3.37874822551998
SFRP4	6.62448893126372
OSTM1	5.01114824256334
CLCN7	5.77523691491992
AGTR1	3.70821404559044
FLJ23049	3.14008114707417
HAPLN2	3.50715198501882
PCDHGA9	3.40288169091188
MAP3K10	4.44607074177716
AMDHD2	3.95963764201985
USP2	3.38259566397371
MAN2A1	5.79781754317005
ABCG4	3.82326139507898
CLCA2	3.12337501741294
CBX8	4.01691605768502
STRAP	8.15486383519535
RND3	6.42278507229291
COQ3	5.08045745676973
RRBP1	5.92076244893632
NAT13	7.67381219073637
IL1RAP	4.10711616393152
MAT2B	9.1302182993338
NDOR1	3.86015558828882
CSNK1D	5.86928083947086
KIR3DL1	3.31996491928323
TJP1	6.32726124472561
RALGDS	5.71524438772114
PTPRT	3.27322092157566
ASPHD1	4.25847186575256
GPR44	3.66609459661812
PER2	4.47713050561287
ZKSCAN4	4.75028612052769
KCNE1L	4.00742718193486
CCKBR	3.55165006545939
RBM12B	4.49043495676694
FAM118A	3.38422923218757
TAF4	5.37502351768375
NDUFB6	8.33969915984456
ADRB2	3.71370303809661
PMFBP1	4.00673406233790
TRIM9	3.43851268831132
PRSS3	4.41233027564955
DKFZp762E1312	5.53141323140473
CD3D	5.13424252087546
TBP	4.40133149460982
CTSD	6.60961432535222
HPGD	3.62173621685329
DNAJC12	4.16304936377268
SEMA3B	4.50372615707801
MRPL17	6.29003727368452
FKBP1B	4.15554723741926
IL3	3.02407930014123
DRAM	5.83584918229662
ARHGAP19	3.82516483497351
GLI3	5.46283485918754
VAV2	3.75394396439483
PTCH1	3.65436134907493
TP53BP1	6.27294936758556
ERCC3	4.82113867768419
SLC17A7	4.06415265012674
AMACR	3.67308991868616
TFRC	9.07773303528015
RHCG	3.68068273168591
TMEM80	6.02376230446004
DDX46	7.06194069836703
TCEAL4	8.32465357643132
AK2	5.67067591282657
VPS13A	5.07933877747367
LHPP	5.22276174365628
FAM55D	3.53905193380136
PRPF38B	5.39333362967662
