Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_A11_297970
Composite Element REF	Signal
PTPLA	6.1046169882963
EIF2B5	6.57914983189492
DLG1	5.93458515443697
PINK1	5.42243041812458
TFIP11	5.2821103695378
VPS33A	3.87659919144718
SKIP	4.33903227182009
GRAP2	2.99831306819994
GAPDHS	3.57407387970005
POLR2G	9.23000401234299
CNTNAP1	4.53304712018862
PSTPIP1	3.75792495565469
CYP26A1	3.96563361448902
APOL2	5.15673134349829
TACC2	4.50617414524363
CNBP	10.7086325252506
WASF1	6.19955852761027
HSPB1	10.8246345408890
INPP5E	5.94317736153863
COX7A2L	9.73636910383193
HSD17B1	4.27372006045601
ARRB2	4.40951692714947
CUBN	3.83686583862791
SLC7A6	4.17176259272207
IGF1	5.39757449859868
ITPK1	5.04279706995439
NAALAD2	3.48620714708029
G3BP1	7.45834302690343
HSD17B10	9.06908832330202
NUP155	6.19388385293308
CYP39A1	4.30125210397012
GLULD1	3.15159710567521
RBM15	6.78636136958746
AMZ2	7.16690136117059
GDF15	4.29184209510725
CYCS	10.5664088868539
TECTA	3.43060810731945
CCDC46	4.55826853572341
GNAL	3.29175639642423
LPO	3.48506080166105
GZMM	3.82506038381418
PAIP1	7.16831924248587
DDX11	4.37223698285113
TAF9B	3.75239973779692
CACNA2D1	4.21206142457342
IMP4	7.77565478482717
SH3BP4	6.03620229307802
PADI1	4.91299309869469
DEC1	3.44092681405389
PON3	7.36424234814247
PROP1	3.32507908832399
UBB	10.7401833413499
RPA4	3.28466188616802
TCF25	8.14105141242092
NDUFS1	7.96635300860657
UPK1A	3.26530456692949
AES	5.59771341971097
PPP1R13B	4.95268508985327
TCL6	3.6300921152833
ARL2	6.44656060391588
CD2BP2	6.51165530736045
TOP3A	3.73067919463387
CHRM5	3.50601926183622
FGFR1	4.67047623810287
UGT2B17	2.99174681022462
CEACAM6	4.3806161605894
CERK	5.8541677660898
FXYD6	4.87635750178691
AP3S2	5.66379032954057
ZNF208	3.1316569784435
CARKL	4.68816438612683
HIST1H4E	3.77811895009537
GOT1	7.19555739288933
BBC3	5.18188684843242
CASP6	5.94100854982909
HOXA1	3.01689735999751
RCL1	5.74487837751233
RAB40B	6.30597655305893
PI4KB	5.35589438157406
LRRN2	6.95860129979823
B3GAT1	3.75789088531782
OAZ2	6.36569755478431
BET1L	4.57269236336938
NOC4L	3.94029809219213
FRY	3.76317568515999
C10orf12	3.18612119323371
AK3L1	8.92832219192522
FADS1	4.20517635890637
CSF3R	3.90625278883667
DKK2	2.94818665381885
POLR3K	5.97148373837815
LBX1	3.31659518105516
ATG2B	4.50725725876704
RHOT1	6.67373532229812
DARS	9.03969487096916
EPS8	7.41998832950122
OXT	3.25242246648031
C10orf56	5.20946764476649
ARL4A	6.01113220054711
CCDC64	3.78442607393319
DAD1	9.903541809969
HERC2	5.86874928352272
HSD11B2	4.35343842811177
USE1	6.47591818647445
FAM96B	7.99221470285829
HNMT	4.96496284883017
PCGF3	5.68295880415144
BSN	3.84247158196672
CAND1	6.74357968733966
ACTR10	8.63076736913155
NASP	6.15792156945739
C20orf4	6.09247424015208
ACSBG2	3.3717184271009
COL9A2	5.77397966180699
RWDD2A	5.47072576709491
PALLD	7.69295395543881
GPC5	8.37318961893648
CENTD2	4.73673738953736
TBL3	4.92426268851009
TLR1	4.01282518487884
LMO6	3.7069867457004
CCDC106	5.13806442210845
KPNA2	9.328297322771
PARP16	4.43047450146981
PDIA3	10.3670395516675
MACROD1	3.80888662150525
SFRS1	6.96155779412302
DCP1A	6.27828865295795
TMCO3	3.68980404524071
NTN2L	3.13341254686124
CLN5	6.1715072910581
BIRC5	6.34843222087242
PRR16	3.09913122832538
FAM63B	3.41631588170274
GLE1L	4.41780410950648
CES2	5.26064450564906
GNAS	9.95812591685382
KATNB1	4.70260908943741
CPLX3	3.41345129152445
WNT8B	4.10055567449215
TSPAN13	7.93583048127341
MRPL52	4.47705785449422
GHR	5.29776598942352
DUX4	3.87052661526081
BCLAF1	6.76029356574103
GOLGA3	4.66638525657799
CLEC4E	3.27203598479838
SCUBE3	4.02358077023416
UCRC	10.4068419503803
CDKL3	4.99230746782869
MGAT4B	6.98807649294056
BBS7	3.77908129030306
ZNF345	4.53791745751584
RTF1	5.39434899043152
SERPINB9	3.75173159816986
DHRS7	5.44055061364614
RIPK4	7.92807663148023
PLEC1	5.1439000851195
PIP3-E	3.63875937256208
KNTC1	5.00584038800412
EXOSC2	6.13255526800092
MS4A2	3.02812847883878
FGF17	3.48580830795624
WDR59	4.06317484439145
LAIR1	4.46739808327994
EVI2A	5.76285402209035
IL17RC	4.17650173916624
GTF3C3	6.9865891698823
HS3ST1	3.96821713232887
ITGB1BP2	3.27204082732298
RBPJ	9.6720113371949
LRRC8D	8.62194219337514
ALDH18A1	6.83027070154012
INE1	3.8306106573071
TPI1	10.0464757541149
FLJ20035	8.1940493850187
GATA6	7.62222970664465
CABP1	3.60206472882705
RASGRF1	3.53928520727157
C4orf15	6.84838960415152
ALDH2	7.86750272548892
DAPK3	3.40769358211185
C3	9.58825370205785
EMP2	7.89255986246218
GJB1	4.29910178925562
PIN1	5.34542582209424
SLC6A15	3.68577175116658
POLE3	8.00382223417995
RIN2	8.06418884024484
CTSL2	4.70916334401242
APOC4	4.06352526531696
CYorf15B	3.07464993636512
TRIM2	4.82460919606797
CP110	4.95514826972924
KIAA1622	3.25996977595668
DNM1	4.68272450128515
HYOU1	7.33184034084109
OTUD4	6.0015645374464
USP7	5.65255715173005
ZSCAN16	5.40143136854268
ASCC1	6.80061181641483
OTUD3	3.71104578085729
YME1L1	9.11739738211793
HNRNPR	8.4972137529815
SERPING1	8.70482521818145
TPCN1	6.34887373494758
STARD13	5.35886149847249
PCBP4	5.65777691761541
ADI1	8.23012439711903
ASIP	3.29045610232428
CDH10	3.4592037079889
WBSCR22	7.83817887014923
SCP2	9.41859692922817
KL	3.31331513594739
SLC35D2	5.8936235303579
MAFK	3.33215089935045
SON	7.49880198338777
SBNO2	4.03893137722139
RACGAP1	7.424901688426
SC4MOL	10.0440066581717
SLC6A6	3.56638263917141
OBP2A	4.4158831910268
PSMD3	5.41728570965961
ERLIN2	4.92634721606746
PPP1R9A	5.06262229356574
RAB35	4.62433709492705
PDZRN3	6.30850971363711
AVEN	5.633297148016
FLJ21075	4.35218449572714
BCAM	8.06975393321664
C14orf132	5.22713585666602
PCK2	6.79392305034407
FKRP	3.33607486852244
HLA-DRA	10.8494100644797
GUCY2C	3.18205345950346
RP11-125A7.3	5.40594620268794
BARX2	3.84228338927649
DAO	3.18097992854932
EDNRA	5.7419594349406
NIPBL	5.24508174486101
ZNF331	6.08531797962384
PPP2R5A	6.14538925733465
HMGN4	8.6490480322258
DDX39	7.37858803444489
EFHC1	6.12308605614137
EIF3M	9.24889897878765
SLC17A3	3.15733644890096
ZNF24	4.87791587608575
ASCIZ	6.54192445047983
FNDC8	3.35872094583452
ESRRA	4.9214508092393
PTMS	4.54078821218586
PHF7	3.88460131918625
PIP4K2B	4.41279193792186
IRF3	6.33410957944214
GPR19	4.90803714951322
HHLA2	3.46430007246549
GMFG	5.77247627614374
BDH2	6.40111284161663
APOBEC2	3.54822773737991
PRSS21	6.6542043190687
PENK	3.63895973026
PHF16	5.00734932954502
ZMAT5	4.49995047914927
SMAD9	3.06884927785054
SLAMF1	3.39149324309446
RGL1	6.42407297557429
DLGAP4	4.76690483778008
MBD5	5.25492941433172
PHLDA1	3.78422076735122
BACE2	6.34394350894169
APPBP2	5.61347283590054
LIF	3.83486893094441
OXTR	7.14401417659553
ACTC1	3.82781997415502
USP19	3.58621949011118
SUV39H2	3.21926809613479
ERO1L	5.70569576456269
ZNF395	7.13824179705188
CNTFR	4.08760948441535
HIST1H2BL	2.96582690270934
WNT3	3.38663652513293
ZNF549	3.33282056550427
ZNF467	4.20172340900904
SLC25A21	2.90350540236344
IL5	3.04626108020251
CLSTN2	3.8043228779653
LSM12	6.4652934953182
KRT37	3.13239366736154
NACAD	4.16113803529379
NAG18	2.76940012413619
PTGES	3.67818618305796
GDAP1L1	3.00950044448771
MFAP5	4.57748161403825
OPRK1	3.58751212503611
C12orf4	5.58277276181695
NTAN1	5.49576550547256
CST3	9.75851246610763
WDR6	5.05822216755901
NUP88	7.19568939625485
CD300A	4.10097651239834
FCGBP	4.53696890922035
CNIH	8.9855478689414
VASH1	3.61389027197822
DHX16	5.90734455837666
SLC35A5	6.44057988705262
CLEC3B	4.18839416059044
ARL2BP	5.46112705888314
C10orf79	3.1942466155305
ZNF79	4.34619813399633
CRP	3.41010543005281
OCRL	4.76386741300518
GLA	7.1075397219978
NEBL	3.83360779374865
HSPA8	10.9895734576306
DIDO1	4.71039257834079
PLA2R1	2.98078589689765
NGDN	7.0570565155636
CBFA2T2	4.24295935132306
SAC3D1	5.82325303600875
PNOC	7.78674373103306
PIGP	8.77981732440471
AGGF1	5.7086552560821
PRRG1	5.99168929677692
DPF2	6.14641019113033
MYH13	3.11676434333725
TMED9	8.30772765365763
TRPV5	3.59682443248073
UGT2B4	2.93479290353021
PJA2	7.36436646586514
COLEC11	3.55645658859869
SCYE1	6.65067456008898
MED12	5.04813760462367
CARS	7.26669062032497
MYH1	3.248706475037
CYP7A1	2.92110326421319
PHF1	5.9820159361338
LOC644096	5.89801491061857
FRYL	6.40352582537747
RHOBTB2	3.25762364423364
MMP27	2.99781709342044
ZNF432	6.38703730654991
SRD5A2	3.92217759514161
UTP14C	6.74959449742157
RABEP2	4.82578245657666
VWA1	5.95846271055896
FUBP1	5.42564337157328
IGLL1	4.08459739685632
KIAA0586	4.45247892567074
IL27RA	3.91591784546526
STON1	5.46993414551357
IL5RA	3.39688276818068
PERP	8.4785669612306
SMPD2	4.37782254913715
TNFSF12	3.78446801040014
FN1	8.51946289141345
MTR	7.23728116181029
CSRP3	3.26723117910051
MMP20	3.00089334520830
PHLPPL	4.78686365300298
CBX6	6.27567298116749
DHFR	7.05648425127279
PRG3	2.93675159750830
ALPP	3.4181583581355
ASH1L	4.37537013058422
CHRNA2	3.74327817969029
PPP1R12A	5.45599613357745
RBM38	6.52452928085845
ZNF7	6.80932037622741
RDH8	3.21634311631533
GPR132	3.52465768249124
DGKD	4.55426176946679
TPMT	5.60579688850284
ATP1A1	8.22300946139084
SERTAD2	6.4971457617641
C5orf4	4.54754095506563
ZNF672	5.7346307611992
PLXNB3	3.60707323763893
FAIM3	3.92861207478722
UBQLN2	8.11663221378671
NR1I3	3.50936027638550
ACVR2A	6.47631037342257
YWHAZ	9.62386865556032
LILRP2	3.71247095473547
GNAO1	3.54626698960485
OPA1	5.73164521245964
RPS6KA6	3.93619238319636
RPL10	12.1672507548288
MMP23B	3.25472488461442
PFKL	5.61264626189715
TMEM140	6.7083466755233
AURKB	5.15608060673026
IFI16	9.29069330960685
CSTA	5.80017128691613
PRPF39	4.52961844843227
DISC1	4.00982947144271
USP4	7.70083273756626
OSBPL10	8.14755197876332
CAPN6	3.18955463866579
CLTCL1	3.80033542728054
NUAK1	6.83711317602988
ALG6	7.31110053841454
NPPA	3.68835255617933
LAMB3	3.44410634145473
PPL	6.04258034508529
LRTM1	3.16149313289696
RRAD	3.55982634091832
TIPIN	5.17612687566767
CARD14	3.30345802909205
RBM9	5.68381416326407
LCN1	3.42733292337564
RALGPS1	5.21772715395708
NCOA3	5.33929533927824
CCDC6	8.13963081839225
RASSF4	4.14813254434113
MTHFD1	8.11913395754968
FCMD	5.17950230912239
IGHD	3.53901559608068
PLA2G6	4.20337474041815
TPT1	11.8518759724297
S100A3	3.94897618065299
SEC63	6.3265651295165
C10orf59	2.88545071029536
TOR1AIP1	5.87872440989737
PAFAH1B3	7.19442908987078
CEBPD	7.0712549762137
ZNF107	4.45807488205054
ALDH6A1	6.27945911546645
G6PC2	3.30478606528922
SNTG2	3.01648611958017
GRWD1	4.47397459610046
FLJ22222	5.02927104832967
BCKDK	5.56512230474051
CTSB	9.18486535724187
PFKFB1	3.10968864347162
ZFP36	7.95058846683945
SVEP1	3.71933345901138
PXN	4.19560214623683
TNF	3.2948635811021
SIRT2	5.16600014465575
C5orf21	7.50399237813874
VIL2	6.38433385463365
DIXDC1	3.75628806031994
GANAB	6.73969131603142
PDSS1	5.68353845181836
GRM6	3.09941635851954
NGFR	3.10338002318763
ATP8B4	3.00062570915917
MEIS1	9.53990826844176
BMP8A	3.74616421087713
NGFRAP1	10.2232114650104
EDAR	3.44085345697204
NEDD4L	4.5182251215039
CRYBB3	3.49236617074045
C6orf60	3.77921086995894
IL1A	3.15613956628334
GNRH1	2.99053196771795
PDGFD	5.95907661461611
CACNA1H	3.34700451299747
TXNDC3	3.44242354803204
ERCC1	6.58054910287573
CAV3	3.35198858399912
HARS	7.26890359845372
AQP8	3.2892045996845
CREBBP	4.73819000367597
ITGB1	5.14212716178216
SPACA1	3.34591372447278
ZNF254	4.53484868529817
PARK7	11.0603111751642
PAX1	3.10289823199872
PSMC4	7.60263249654774
KCNH4	3.64617743550194
TUBA1A	9.1986042063479
PRMT8	3.55266194521671
SELP	3.5347598891547
PSMD8	8.7831817037152
SOX10	4.17734775379347
HTR1E	3.56081606507012
RABGEF1	6.51158268531689
EPS8L3	3.87587390724674
MAP1LC3B	7.62975125759748
AGXT2L1	3.18812789747935
CYB5R4	6.59425488719284
MEMO1	7.17893818344846
LRBA	7.8414530148943
TRAPPC2	5.86591210697732
FLJ14107	3.25351541912516
FNTB	3.80511062182018
MYST3	5.30628897335914
KRT8	6.87421621871537
AURKAIP1	9.06559083728477
LMAN2L	6.99897763093074
C1GALT1C1	7.40986182466592
DSE	5.703278816998
FHIT	5.31797133811443
OSBPL3	4.42922857694033
PPOX	5.72886154813235
SLC39A9	3.60534884241903
EPB49	4.63904819247205
LOC137886	6.5214174891254
C7orf49	7.24846182794565
RHCE	3.40315495973455
CST8	3.75494569482309
ATG7	5.07930931397635
SPP1	10.6798133818401
GLI1	3.38633774098500
HYPK	7.8127614461664
SFTPD	4.53449809866339
MCFD2	7.01273296277633
ZNF157	3.25289046068289
EPS15	7.45942161233927
SFRS2B	5.9093278459318
BTNL3	3.92191001783728
GPR23	3.43209543901886
TRPA1	3.10292977991373
ASPSCR1	4.420901225061
GNS	6.35753012490322
FDFT1	9.50325557155376
ENO2	5.21617967850156
CBX1	6.59239418827012
PTGS2	3.40604640664521
BMP7	5.0540072246049
CCDC90B	7.71630369996564
LRP5	4.20608966868631
UBE2D3	8.97298381644414
ARFGEF2	4.71210198531519
ARR3	3.7243787456801
MAP1A	3.83629869920961
NEFL	3.29595161795775
CD2	5.22788838181323
FLJ23861	3.66726944777627
NAV2	4.16416900792257
ENTPD2	3.49316892009516
COX7B	11.1450335950555
ATP6V1A	6.98351780763548
TRGV3	3.4996042017603
ANKRD17	7.62975581475238
ADH1C	3.42854317260378
ATXN7	3.89951504465138
IL21R	3.51265451459164
CHN2	3.43289127505868
HAS2	3.56299360899520
C6orf48	9.41989410285997
TGIF2	6.0790576288636
KIAA0241	4.27859124693266
IGF2AS	3.8812520595991
CYP2C9	3.23435552453297
DNMT3A	4.44124452498166
CNOT7	8.7249999478775
FCAR	3.21793285590431
SFRS10	7.86777483650464
MARCH3	4.0080775557564
RUNX1T1	3.96610547397371
CTSK	6.77543235123378
LRRC61	4.30274112824474
HNF4G	3.2578858724331
LRCH4	4.80023123685538
PSIP1	7.48960177700806
AP2B1	5.91676977332189
C7orf28A	4.12250922376074
SMCHD1	4.89699068053332
EIF2C3	5.6565429199552
S100B	3.90551178262966
BMP2	3.63215088527372
POP7	7.71659771072544
UGT2A3	2.59926828454926
ESR1	4.65777669959152
ZFPL1	4.10400663935882
ARHGAP12	4.98004785790848
PGGT1B	4.5131533767833
LRRC19	3.25039312104064
ZNF767	4.49096652476066
DEPDC6	7.98194314380404
SLCO1B1	3.16330739503855
SST	7.43475216116336
NACA	11.7422324307799
KCNN3	3.89538862119109
GLOD4	5.6802687289088
SCCPDH	6.50945258269375
PRF1	4.71248428415462
LST1	4.46280079286629
CDK4	7.98827893483386
TCF15	4.05953145235672
PARC	5.03302350536458
PRMT1	8.93681538610629
ITIH3	3.73998554221544
PPM2C	5.08141517039776
TEX10	7.27271548846236
EDA2R	3.18551518922218
LOC283345	4.99517789783841
NARFL	4.46330746199545
DENND2A	3.87070918469563
C1orf103	4.25318731723159
DMXL1	7.0234005668883
KCNAB1	3.41195274758903
FLJ20254	6.28918700675994
RBM3	6.87728563153611
GPR1	4.46108345717016
DMTF1	7.42759904283669
HTR5A	3.54128453282375
MXRA5	8.35750381511344
GRM1	3.58523936622092
SCFD1	6.61281372889248
RAPSN	3.58221309030107
ACOT9	7.42555181847664
PDE4D	3.2816714258613
TRPC4	3.27021960421401
EPHB3	5.16177588740083
GEMIN4	4.96667732736827
RAMP3	3.28767715707259
CNTN5	3.4148755255252
DLEU2	3.71675782666336
TSPYL5	6.98532184914513
GRTP1	3.85917427459254
ITGB8	4.05597528935856
GAP43	3.66152521610069
FRS3	3.70450948500620
PDE3A	3.56935685209562
TNFRSF10C	3.33425800687907
JMJD5	3.87150014604786
OTOF	3.25870519020461
TEX14	3.20583261643151
XYLT2	4.99302301868034
HIPK3	3.26200305861486
XPOT	7.62552012526188
RRH	3.10136452393870
CDR2L	5.63959187850068
GAL3ST1	3.65177960504964
DHCR7	5.55217527119775
PDZD7	3.9931928007891
FGFR4	3.66827214627907
CRAT	6.99367568492598
C1orf217	3.83484521159759
SLC19A1	3.81930477005548
PPP1R14D	3.22420103605620
LIMS1	7.93899570876065
TMPRSS11D	3.26165392876537
TRIM14	5.53464081302041
PIK3CD	4.48393506487964
MFAP3L	3.85635247997453
DERL2	7.2437957568963
SLC7A11	5.43076147719494
FHL5	3.21460845809625
OR10H2	3.26396215451568
ACAN	3.51863058649612
BRWD2	6.03169666012381
PPM1E	2.96762047373839
DCUN1D2	4.94597724817205
TINAGL1	4.38444782385296
C3orf36	2.90592597794020
DOCK4	6.44673601009999
ENOPH1	8.60950916067009
FAM127A	8.23590116150104
SLC5A3	6.29355921015407
ARPC1A	8.75562599771305
CHST2	6.04926660375474
SPATA2	5.04590860596409
PGLYRP4	3.48153474941967
RUFY1	7.715900004822
NTS	3.75449293275045
FRMD4A	3.24660129799429
RPS4Y1	5.93601108401804
BCL11B	3.32676671800635
TNFRSF8	3.98682809508011
FOXE3	3.05100376869208
PTGIR	4.13130121166461
ART4	3.59564960640763
EVX1	3.77873809351673
PRM1	3.81285269372265
GLCE	3.91330671556466
GPR18	4.28080318877255
ACAA2	7.19150582362225
PIGK	6.59382067661922
HIST1H2AG	3.98036972315204
C16orf67	3.93278533001616
UQCC	6.58760242535371
PLS3	8.87412989698168
DAG1	6.68348962130907
WWOX	5.13113899936835
GTSE1	5.29624604840533
GP2	3.41318939437729
CHIT1	3.39562526015191
PLOD2	8.33258718054962
RPS24	12.3808699052599
KLF9	4.76841464322905
TTC27	6.86624367372651
PYROXD1	6.77069473960001
MIA	3.60780460450009
TSPAN2	3.62980594250628
MRPL9	6.71628925431859
PCSK2	6.05714677403485
PI3	4.86552298028382
RPL24	12.1862419704949
HIST1H2BE	4.71723618489624
CD86	4.34338458835596
CALM2	11.0195282910085
LFNG	3.59428735373718
GYG2	4.06902176181235
INTS12	6.06383035353549
RAB4B	5.50774964429975
CTSF	6.33070533890106
HUNK	3.33323575809163
GNA13	3.72127674864452
B4GALT4	5.00481315184244
TSPAN31	5.75518343484276
CHD1L	5.28569796342816
CNKSR2	3.47306296509125
C1orf156	5.62729519194514
IBSP	3.73950611946651
FUT8	5.71527508059994
TRMT11	5.41718087393352
AGA	5.55074901611116
GFRA2	3.74364871191325
WWP1	6.32228096013019
B9D2	3.77880595753453
CPZ	4.23272012251623
STAT1	7.6020560043956
PTTG1	10.6485368631583
TMEM62	4.59270703738963
COL8A1	2.97068862228343
RBPJL	3.41193646034883
CASP8AP2	4.90540031881697
SSBP2	7.13002657655626
MMP12	3.23828912590471
NME4	6.62253179643669
LOC55565	3.68122511228345
GABRA1	3.42157999651106
PEX11B	7.42033574509433
HABP2	3.39099061368079
REEP1	4.19543949571417
C9orf156	4.82621882480143
SMARCA1	4.97870164484074
WEE1	5.14189399494162
APOF	3.10659329018873
GCDH	4.75925225873522
SSR4	10.2877819766354
SPAST	4.43047884034508
RGS1	6.55599599324707
ACCN4	3.60094031546429
PLXND1	4.7073044652487
FLJ20489	5.8576362295384
MLCK	3.15417191786562
INTS5	5.25652444280541
BSG	7.10381156122697
PARP8	6.09068409915353
ZNF215	3.07113121767396
TEAD4	5.51064623321481
PDE7B	3.11005248830563
MS4A3	2.96459734188188
DTX4	5.53551626201892
EFEMP1	5.72671251398423
TNRC6B	5.83048493620161
TULP2	3.55745528754749
RERE	4.98326719829388
BNC1	4.45320380604007
FGFBP1	3.83823880048119
TIMM8A	5.6230195423862
PIGB	4.61857773192107
AJAP1	5.00089042331014
COMMD8	8.51692763644813
TRIP11	4.36146166502593
SLC25A42	2.91489439320972
SYP	3.86928083947086
PCDHB6	3.94307932560896
FLJ12716	6.06521116494889
FKBP8	4.18559110486831
KIAA1109	4.83507419306629
PTPRC	5.17118015794722
POT1	6.34302911932751
CCT7	8.14013202459653
MMP11	3.91728538765650
MYO1E	4.09282745428168
EEF1A2	3.83508952147512
MIPEP	5.53812805608043
ZFX	4.60062573091855
UCHL3	8.43110375730774
LRFN4	4.41415435608852
XCL1	3.31162415956834
CARHSP1	7.72676063071615
GREM2	3.27843315162513
CCDC102B	3.25599325060211
HDDC2	6.69085097967712
SHC2	3.79951048737604
SDS	5.06051651235241
CASQ1	3.42443940045441
LYPLA3	4.84441662353197
INPPL1	5.86411641692151
SLC25A40	4.14037811537969
IHH	4.63633951946412
CHGB	3.14392047593632
COL9A3	3.39411331031211
C2orf18	5.08690235221278
DDEF2	6.1030359487937
BUB3	6.92627020245558
C6orf211	6.02016611063262
FOXD2	3.30759342454653
GGH	8.19235844038175
GGT1	3.34860768115730
ADARB1	4.19023055043199
VPS35	9.9972422899231
CNN2	5.42103160992008
DBP	4.80646259671609
WNT1	3.43052503579621
COL5A3	3.96697245128362
RHOD	5.30796078799855
ASNA1	6.73094884125934
WDTC1	5.08991238334714
COL4A2	7.89727713936375
HEBP1	9.17286664913049
SLC1A6	4.0377220481843
LUM	9.10925870062802
C1S	9.825099311199
TCF7L1	3.50045922355664
ZCCHC6	8.53942283394566
ME2	6.7584359141797
PAGE1	3.50361625834268
DTX2	3.90981417983372
KPNA4	4.28251920401211
H3F3A	10.6242390231416
GLO1	10.5938138394066
WDR61	7.08843031374342
CD302	4.87816694243594
SIRT7	4.52463508750174
D4S234E	4.02033366114488
RABIF	6.24072219632249
DYRK3	5.24102185805026
PKIG	7.62270984784458
PFAS	5.65859743511353
ALOXE3	3.57250155398841
RPLP0	11.6156463611700
RBM34	6.26391116489454
MKNK2	9.2225136885775
ZNF528	3.91293966561099
U2AF2	4.97333975953806
SEC16A	7.64292878143976
EFNA5	3.5401084049368
ZNF44	4.28928031718312
FCGRT	5.899087384544
NOL4	3.24250178908239
CCS	4.07724683960152
IGF2BP2	5.66704135621533
MFSD7	3.92255119452837
OR1D5	3.21478526323648
SIX6	3.4498618540759
CCR6	2.88189895966862
TSSC4	4.33234706464226
COL11A2	3.304414689316
CHRNA6	4.06070005411225
PLD2	4.18845121057856
PALM	5.12156861248952
ORC1L	4.16764584605201
SASH1	5.59394704526418
PUM2	7.6055664401994
ZNF365	3.50319405289831
CDC14B	4.28055316414607
PHC1	5.64252935969196
KIAA0913	4.03054607642735
LDLRAP1	5.2001318654471
NAT8B	3.28955008124657
PPP3CB	7.19112640301379
ANGPTL4	5.01301148622536
HHEX	4.40875744769540
LSM14B	4.15973124229007
PLCH1	3.56471679304520
INSM1	3.20016330334556
TLN2	4.46184049053688
ZNF493	3.77774854022301
HDAC4	3.93374422532241
GLRA1	3.56508638528377
RPS6	11.5387195338351
SFXN1	5.95419125075937
FAM102A	6.47582568801296
KLHL1	3.88508693300879
SAPS2	4.9817943260451
CTNNBIP1	6.43825923651207
SCGB1A1	3.32018272269941
SCAND2	3.44973329349712
HMGN2	11.9124457954480
NEUROD2	2.95807855584892
YAF2	4.85937042010568
BRPF1	5.52921260424767
RICH2	4.26618646895635
TBCE	5.60667460570307
LIAS	6.05926341813102
MAPK1	6.07821711228447
MRM1	4.04125257044173
HDHD1A	7.08524065258396
CTA-246H3.1	4.87115624585787
ATP9A	7.88499799985774
HSD17B3	3.8046053967637
HN1L	5.44742934978902
SAG	3.30532603996647
C20orf10	3.7780096324053
CTRC	3.66032336805134
HNRNPA2B1	9.97076356420727
RNF216	4.18122081839402
GADD45A	8.92525868923962
MSH4	3.26339099645129
HOXD12	3.63184436580113
TMEM70	7.15919352263559
PPP1R14B	6.4013727732013
SBF1	3.84675844401519
HIST1H2AM	3.89782671878866
GNG3	3.78877149330808
C1orf50	6.52093825706115
FTO	7.30017266808062
CALCB	3.26634219418157
PPP3R1	4.97029498163206
USP46	4.85980849903686
CCNJ	3.89862869391838
PSD	3.21455954756758
GNAZ	4.67367688660772
FAM57A	4.74429658073444
LILRB3	4.75249774234507
DHX8	4.82567882640923
SPI1	4.22502425301523
OXSM	7.22069449432473
GYS2	3.02813623726772
UBE3B	4.49292415820976
PLAT	5.0460592009578
NUPL2	4.83825476865682
SF3A1	6.75550355260318
COPE	7.06312447158776
EIF3A	7.10379235604698
IQCE	3.5896567463751
FBXW10	3.09666610011894
KIAA0182	6.80760756701777
YRDC	6.10658306718843
GPRC5D	3.51543625032371
LRRC23	4.29018735151734
BLVRA	6.30017881383802
SLC22A7	3.40522094432707
RASL12	3.37885496560162
DAZAP2	8.08985889559352
IKBKB	4.90071169000027
PPFIA2	3.40163747502348
ZNF271	4.88327832415397
