Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_E07_491254
Composite Element REF	Signal
SCAND2	3.55135400307433
HMGN2	12.0608313059563
NEUROD2	3.02291585202785
YAF2	4.69813320198893
BRPF1	6.42819351014212
RICH2	4.68949332521472
TBCE	5.77618661772151
LIAS	6.931491473248
MAPK1	5.02485762314671
MRM1	4.12422987749448
HDHD1A	8.32488165762454
CTA-246H3.1	4.07207714432793
ATP9A	8.13638617330034
HSD17B3	3.71464799919779
HN1L	6.64942372472332
SAG	3.50993298757420
C20orf10	3.45127237173469
CTRC	3.58850202970584
HNRNPA2B1	9.80700010278892
RNF216	4.96898514498407
GADD45A	8.17725147827946
MSH4	3.03515097221461
HOXD12	3.04640614264535
TMEM70	6.85038287336853
PPP1R14B	6.96233280147278
SBF1	3.80991205117704
HIST1H2AM	3.37523767435278
GNG3	3.83855986153228
C1orf50	6.06443178403381
FTO	8.62715812628787
CALCB	3.16320372730817
PPP3R1	5.22517374461717
USP46	7.40184576498648
CCNJ	3.79392890283996
PSD	4.18519545280122
GNAZ	4.3548156757443
FAM57A	5.72166851335957
LILRB3	4.84348617169055
DHX8	5.21033751310918
SPI1	3.90548983944618
OXSM	7.46776125496678
GYS2	2.90541886611124
UBE3B	4.64846851073373
PLAT	8.71865724529533
NUPL2	6.29019916579163
SF3A1	6.28305513762952
COPE	8.23689753918121
EIF3A	8.65580190524459
IQCE	4.15583023330626
FBXW10	2.81280374188858
KIAA0182	7.47131575591095
YRDC	6.87399918478597
GPRC5D	3.60911311811159
LRRC23	5.23374341668417
BLVRA	5.6796457839496
SLC22A7	3.37044530142841
RASL12	4.07752459263236
DAZAP2	9.23232752570747
IKBKB	5.09319702689115
PPFIA2	3.50173285099772
ZNF271	6.30449392978285
CXorf6	5.20969237382549
FRG1	6.16681618268099
BTN2A2	3.7955914387188
THBS4	6.09893500803905
ARHGAP1	5.71392429038401
ENOX1	3.24436659364587
ZNF706	9.32361625161495
DOK1	4.68821124415227
FCHO1	5.14659850619111
PGAP1	4.44988741372678
HOXD10	3.11790082385969
CXCR3	3.35091828010379
FSCN1	7.1490552248646
KIF17	3.31897054107981
TRIM66	3.70115572910915
CHI3L2	3.17741877758215
SRPX2	3.21854283888925
C13orf24	4.60543577243006
CBR3	4.46122537653466
ZNF132	3.35999963126403
AQP3	4.07850265946607
BNIP1	3.96652402213079
ST6GALNAC4	4.34979832916562
KIAA0391	4.90860930621974
KRTAP5-8	4.21287082132040
SIRPA	5.18140995244393
LYVE1	3.48589501081490
IGFBP6	4.19483724379977
APOH	4.22864785345398
TSC22D2	4.34890033762828
PLCD1	6.26610395208368
NPHS2	3.31297682230844
ARHGEF15	3.23973501186649
M-RIP	7.07963712252985
POLDIP2	6.51101014602729
NDUFV1	8.68084741982054
SRD5A1	6.28602524360818
RAB3GAP2	6.09477647907743
CLEC7A	4.76532394093217
REXO4	4.99257829358015
HSPA14	6.9331016999202
TAAR5	4.03412256760212
ZNF142	4.97819451572253
MUT	6.94024225505296
C2orf43	4.11111433303224
SELPLG	4.25475126322564
BAZ2B	7.44514862785643
SLC38A3	4.18853104658913
BRD7	7.90277641334069
POU6F2	2.97462149574050
NISCH	8.11847316445005
TCEB1	8.34767678208268
OPCML	3.42573018159082
DTYMK	5.45746680227543
TAX1BP3	5.49741173782747
F13B	3.07099435063036
RPL34	10.5812808179076
AKAP12	3.91881174958275
MARK2	4.18402540610311
AMBN	3.36854855683462
C14orf32	7.68412407497307
FLJ21865	5.09680505636413
HSD3B2	3.34342200105398
HMG20A	5.20203486897475
WDR77	7.48999724226766
ATF2	5.80466457197874
C10orf137	5.68764265423853
ARL6IP5	9.36885704079725
QTRT1	4.56740107061631
CCNT1	5.36943866529275
AP1B1	5.17177434894741
CD74	10.1309844645933
DYNLL1	10.6207382170038
PLSCR1	6.91291874853155
LIPG	3.82451752372563
PHACTR2	4.88083538827309
SLC35E1	7.11856710675594
VENTX	3.44819509273307
FEZ1	4.52557994937954
APOD	3.96772767241457
LAD1	5.4092475804644
C16orf44	5.49460378468512
C1orf166	5.5556634965882
PAOX	5.1506219794315
MAPK8	3.44540668214098
NELF	5.41872443471382
RBBP8	8.8322986105762
DNAJC8	5.7791543494056
KCNJ12	3.752181960109
WNT11	3.61004031605547
SRP54	7.2787728579165
GPR35	3.60832905487544
NRGN	4.30186874143031
IFNW1	3.49711907616338
ACVR1	7.77837014881126
SCN1B	4.43423867112565
RNASEH2B	5.14995747528458
STAR	3.18415634958044
C14orf65	4.42890182085610
TAAR2	3.33960728734631
VAMP5	3.60741249618492
TUBA1C	10.8868731882973
PIK3R2	5.3135966343682
ARD1A	6.99159977880437
SYTL2	3.41330988846684
UBXD2	7.9217814759504
EBF2	3.45767181991545
CAMSAP1L1	6.01823210586986
CYP3A43	3.121176035675
CCDC91	5.85956871895666
AKR1B1	9.6757366630252
KAL1	7.51193574854294
GRID2	3.13071540266765
ZNF423	9.15147107021905
PSMB4	10.3398895456129
ARPP-21	3.42836732956109
XPNPEP3	5.24565178299373
CYBB	4.17644923674666
UXS1	7.35586575735372
SART1	6.78751980753677
C7orf16	3.56178856615
SPTA1	3.40287206507864
SHB	4.81168160424271
CHST7	4.42899699396872
SEMA6D	3.65368994524799
IKZF4	3.65691688417452
NDUFA1	10.3381512243608
HSPE1	8.51690371813259
MAPK13	5.09606669795093
MYCN	4.49871349668568
KCNJ3	3.11197951052161
ZNF573	5.40530366764798
PCDHGA8	3.95301142936443
ERO1LB	3.32119801581918
NTF3	5.72570418769002
GTF2B	7.46159934714418
GSPT1	7.32003118680089
GUSB	9.49897297738575
EXTL3	4.28583777193358
PMPCB	8.87627327560524
COPS3	7.03268459479691
LIG1	4.54030141809217
NID2	4.03913191295007
LSM8	6.99409373721867
TMEM97	6.88631793089437
SUZ12	6.78004769624628
EXTL2	7.3776516654206
PDE6B	5.59605391278534
MRPS16	8.12993007692927
KRT18	11.0921403007033
C10orf118	4.01077684121628
ZDHHC13	7.65826716999994
JMJD2C	4.40355872014573
OR2F1	3.9576161953614
ZNF415	5.53733750113085
CDK5RAP3	7.08428644926358
YTHDF2	8.64068183530487
GGCX	6.40315808102134
FZD8	3.28004547802261
TCEA1	9.97430990020181
ARPC4	6.33795054015084
SUSD4	6.7878953874636
C22orf24	3.39006633093813
EGLN2	5.63613248993036
KBTBD4	5.71988374576686
TNFRSF14	4.67499057889042
ROBO3	4.98946475165131
TRIM28	8.87532724370096
FGF5	3.3115673438074
RTCD1	6.62444341550859
MZF1	4.87269610726804
CNIH4	7.36146153115883
ZFP2	3.46377567016737
CSPG5	6.45332640536065
FKBP15	4.61805083159242
BZW2	9.86214753285034
PTPRN	3.49537625446830
HTATSF1	6.5848590781135
WFDC2	13.3615174865241
TST	8.38526207944384
NDUFA7	7.37209161467444
TTC22	3.06099881609023
RNF24	7.36698127631193
SFRS4	7.80459161183925
CD70	3.93421249871566
DCPS	5.95612451126986
PDXDC1	8.959497914149
SRC	4.36188087585185
NTNG1	3.33159477057494
SETD1B	7.02453572598898
TINP1	9.39660987635027
ZNF606	6.22827044323287
SSR1	6.65857978511284
NFS1	6.77439357246486
CRMP1	3.95926202633508
NUP107	8.71571392782088
OSBPL9	8.71459706633468
MYOZ3	4.26741579740729
PDE4B	3.82809821991186
ADAM18	3.93317267543849
FBXL7	5.742710434655
IDH3G	6.39576004092618
CCDC87	4.21003988386049
ARFGAP3	7.54328593013699
MAPRE2	5.16837341894357
CSNK1G1	3.27024070987564
IL1RN	3.67862076931499
MAFB	6.40895046382474
RAC3	3.34818337916735
C1orf54	5.91257846086694
TMEM14B	9.12029563021616
ADIPOR1	7.22909545053319
GRINA	6.79958083953097
CLIP4	4.06948861113526
TFPI	3.20604300308912
DPEP1	3.31774947496898
C14orf118	4.47741625589443
FABP6	3.52549356790609
TMEM87A	7.84088537180331
BBS5	5.58774169879237
SMTN	5.0252455287486
CYP17A1	3.83316718736384
SCG3	3.03840211696679
GFER	4.61100283966217
CD209	3.7996216461611
NRIP2	3.14695083171784
CYB5R2	5.67608792556436
RIC8B	4.29071566441734
CSGlcA-T	7.08017164552555
DNTTIP2	7.36342522937879
TNNI1	3.33466310331955
GABRB3	2.78760399774650
PCBD1	8.91056039086748
KTELC1	6.86432483424542
HOXD3	5.674263831362
GPR85	3.54112155423429
P11	3.26653664836412
SP3	9.47692465127385
GOSR2	4.53584762137747
DDX1	8.68679853732662
BFSP1	4.62778043999604
FLRT3	7.44556151781607
RNPS1	8.84215551550634
LCP2	3.71074002306096
TAS2R8	3.17013747991448
SEZ6L	3.52390396657473
NR2C1	4.14255334199541
EXDL2	6.9577901070398
SLC25A10	4.25528593874193
ADAMTS3	6.20865291298556
PCYOX1L	5.80629875863091
TNFRSF13B	3.79461675288984
VPS54	6.28598490187376
MKI67	3.77314182321223
C7orf54	4.42419807546803
GLS	4.36692353204738
PCDHB12	4.32284550256143
LGALS13	2.98273695647679
IL4R	5.25849731332095
SEC11A	9.69766373627985
C4orf6	3.56693339195488
SPP2	3.88787516187383
CCL5	3.69352385935308
PEX5	5.34354778735861
CLSPN	4.13384381674968
LOC51336	2.97460092900836
SPAG1	4.14533825387552
C9orf82	6.70120586936289
KIAA1024	3.52760001548534
TM4SF1	8.94251790583773
SMG7	5.16271769510066
WDR45L	7.78188074562132
TAS2R13	3.05352771474440
SPAG8	3.10850451662288
VASP	5.98618083124244
ZCCHC11	5.50981353547549
LOX	3.41412505781551
SYPL1	8.55070087858508
BAG5	8.8787773482834
RPS27L	7.9760864928357
MGC2752	6.22853145546335
IQSEC3	5.21719923380568
TGFBR3	7.50053192141929
PPA2	8.3542379461704
MED24	4.47378426639184
CASP9	5.91320754182857
PDCD1	3.33280513513103
MAP3K7	4.83585082031072
C17orf81	3.60664264262237
SRPR	8.10572231831463
BAG4	4.09612494386761
ZNF32	6.13289315880106
BRD2	7.36375125030118
IL32	4.13095682248181
LAMP2	9.79752854660445
FAM53B	6.30176996320528
CAT	8.4115479681013
C16orf80	8.97630609666409
SLC7A1	4.61702717858106
C1orf76	3.29991312560916
PRKCQ	6.40143019665917
ATXN1	4.99944438906296
LAMC2	4.70465691313971
CPOX	6.52218771370108
SPSB1	4.88174048197665
APH1B	5.71015070489726
USP36	3.95113759315871
CTNND1	7.89649085745993
MADCAM1	4.09411087715496
GABRG2	3.27992720469198
LYZ	5.56398965585992
F5	3.71832142377611
TMEM186	5.94715614378289
TPM2	4.08576224608936
SEMA4F	4.50929950081425
NUDCD3	5.84726164626746
OLFML3	8.3499130352645
PPP1R11	8.94031816793871
ELAVL1	7.39635391986964
GCNT3	4.34925112303588
DNAJC17	3.54423564274601
N4BP1	6.62052860075124
ABCA2	3.78183213192233
BNIP3L	8.65132119789932
SLC35F2	8.1577174594889
ATP10D	4.22919434341843
LCP1	4.30002488266641
IGBP1	8.27680965218088
GALNT8	3.10626643778317
PRKCH	5.44511464663824
DCAKD	3.58533519630922
ELA2A	3.63942119816924
PITRM1	7.69670068394381
RASSF8	3.52446746705904
GUK1	6.33312900179462
USP12	4.02339075235084
STXBP1	7.2083351381069
ADM	4.06334455157934
LSM2	6.13518618301975
GHRHR	3.26857969182389
SERF2	10.5973012796775
VPS72	7.9433813729873
CD22	6.16789157496568
CD47	8.69954205992004
LAP3	8.49182570114421
IMPDH1	6.44446341692306
PPIC	6.89039575058892
ACP6	7.48548846934919
PRKACA	5.33812455877908
PPP1R1A	3.50932958685441
C9orf40	3.7840366056577
ASXL1	6.58862348993894
IDH1	9.50000775833478
XRCC5	8.50589246061697
TBRG4	4.94179332910215
RAB1A	8.49719255176288
INHA	3.53419754497598
MLL2	3.63892096421057
FXYD1	8.44735052063502
DKFZP566E164	3.66048909092575
KMO	3.37363278143002
KIAA1128	4.9129142727852
NUDT4	6.62486426993449
USO1	8.52925228811885
RAB9A	7.23780134813676
RUFY3	4.98911311183372
CLDN1	4.18256833133834
FBXO38	4.88722247513175
VRK3	5.76805546772713
ICOS	3.43836750154147
NFKB1	4.61955260058102
FASTK	7.3675929835249
LDB1	6.65871825555447
ABCC1	6.08171552409938
IFNA6	3.08813297279506
PCBP2	10.7107681849075
RBP3	3.24135681171406
MUC13	3.38715527054912
C8orf30A	7.45129690012442
NUP205	6.77171130298047
MFAP1	7.73615859788947
ACTA1	3.77002392749438
NHLH1	3.80176045108737
GABBR2	3.88044512836327
CXorf34	5.41243636897099
TDRD7	5.28217825737525
KCND2	3.32009772679642
WIPF1	4.86572232290711
TIMM17B	6.71602962672642
SNX15	5.3749631767829
AGXT	3.1836599125269
IGF2R	6.15936970487235
PIP5K1B	4.23931809488069
ATP8A2	2.96900974556559
FGF21	3.19065405891214
AFTPH	8.66011224239866
RBM15B	7.51471393376238
FCER1G	6.42851902101372
AGBL5	6.17451505565895
SNTB1	3.84651218096909
APEX2	7.54496537581562
C17orf39	4.2391568022181
SLC24A3	5.43745683209781
TXNL4B	5.65266622644908
UBE3A	5.82153256426326
TGFB1I1	6.56555024706818
RPL10L	5.45737486676182
RBM13	5.54167978874699
LOC389517	3.53922011699729
TOP2B	9.51204417118722
NPVF	3.20244820095091
SHOX2	3.39918689983544
ITGA7	6.02120722015771
RAD54L2	5.35453201858387
KCNIP2	2.97412107206849
C2orf47	6.74943020993749
KLF13	4.98743482021278
TSPAN4	6.16789387130018
NLE1	3.80747687717126
TPST1	5.74127934273399
CEACAM1	3.85591230494016
PFKFB4	3.60730051017132
SREBF1	5.03914346215564
RNF11	8.45846243672266
IL21	3.30144930591727
LTK	3.14313327463397
DKKL1	3.60607057574166
EPAS1	5.67386932731453
POLD3	6.06117537313925
UBTF	4.94514061270622
PHB	6.81483775915402
KIAA0427	4.56339378616951
FPRL2	3.63568967232571
HSDL2	5.73695420886979
SEMA6B	4.00788736628762
AKR1A1	9.24387273356041
CLTB	5.47071459778726
NXT2	6.37522998382767
JDP2	2.92289430892133
MORF4L1	10.1940332987191
HSPB7	3.33486969962118
POU2F1	6.0444633276864
MLLT11	6.11686061739331
CNNM2	4.81399221454739
ZC3H15	7.81409825263524
ELK3	3.15304231978660
CBLC	3.37202158291176
SEC61B	9.14131278414701
RRP15	5.59649814362488
OR3A2	3.13926904880163
GALNT1	8.70402593741702
RSL1D1	6.86165138981058
P2RX7	3.36973551231805
ANKMY2	7.88665330624895
PSME2	9.08838922675
ADNP2	6.23333866288098
RBM25	6.50753819316509
PLEKHA5	7.61806842418333
DHX58	4.60483608618888
ARCN1	8.61416872032485
POLR2E	7.63037478714022
SEC24A	5.62147856510267
IFITM1	12.0791745230118
ZNF643	3.67420250707647
DNA2L	3.88763972297983
ZBTB25	3.99223216698975
HIGD2A	5.19292938024531
TTLL5	4.9367274289788
TBX6	3.52788727502046
SPTBN4	3.94800685576995
SGK3	4.80398967299163
FBXO28	5.8912379363423
GCN1L1	5.52156988966572
CLEC10A	2.93139056584269
GAS6	8.75552586242822
AMOT	5.01837950460854
TSHR	3.02734078118540
ETV1	3.45951241695103
LDOC1	8.95004634214364
ERGIC2	8.42210211851597
ADAM11	3.35194290336851
NAT1	5.95226597338249
ASB9	3.97452277275218
ATP6V0E2	9.726512339469
HGFAC	3.7351394966534
TRAFD1	4.81092577287991
MTCH2	7.8565254539495
BACH2	3.07663898681165
AUTS2	8.08853092340845
PGS1	6.2828009792146
LEPREL1	5.09598737030983
TFF1	3.54840167504616
RPRM	3.99356098218635
PPP2R3A	6.28457618347619
HAP1	3.70945576327798
BAT2	4.81928654395848
EPHB2	5.85234929232725
LPHN2	7.8717992293118
ACTG1	11.9503452435059
CENPT	4.81398106248743
RNF123	6.50325326616822
ZP2	3.44814656025062
PLAUR	4.52888937242867
BMP5	3.67009388329365
MUM1	4.4778085298498
SNX26	3.69046119914972
MID2	4.59314922165992
ISG20L1	4.67920903609618
RBM28	5.58671004682543
SRRM2	7.81642804665182
MEP1B	3.16448284981691
PCSK7	4.95649438645279
HNRNPA1	11.5937390837686
PBX2	4.78225369623723
CENTB1	3.71066436164629
BCAS3	4.21377942285077
HGS	6.74857389362068
FLJ20184	3.62846890264495
TMC7	3.62684207963834
POLA2	4.60739364430928
NOL10	3.69152565414892
KCNJ8	3.90100597624949
HSD17B6	3.90530023276761
EDEM3	4.60544549379616
SLC16A1	5.91927734617187
TCOF1	4.55229290890345
SF3B3	6.45558672123469
RANBP9	5.47978926683513
CPNE7	4.17101320289435
EVL	7.5236447446342
NUDT21	5.67229800174597
IFNA21	3.80495893506495
CFD	4.12097899553079
PYCARD	5.45921158914468
MYBPC2	3.59461664851701
ZNF235	3.65879963206037
ACSL4	7.857679128066
KIAA0644	5.65498744144805
ERC1	5.62825150545399
NKIRAS2	6.03495827562294
TRMT5	9.87983365214742
TMEM176B	6.58226524206928
PPP1R7	6.0869617789031
SOX2	5.14674283335628
C16orf30	3.82311111882082
COMT	7.5329221970218
AOC2	3.13556964349827
PDLIM5	4.79307061391039
SPHK2	5.26472978881942
THNSL2	6.54488946021931
LARP5	5.88250228489747
C1QTNF1	4.09955537116272
TRADD	5.42118934058014
PCDHA6	3.1753709167456
C1orf43	3.84194933955119
SCARF1	4.83798347805418
RAD51L1	4.13683845428015
LETMD1	8.34890087777915
KRT75	3.51461365697774
CD3EAP	5.36411300851942
B3GNT2	3.90076935457006
TMEM63A	4.43519271336671
DUSP13	3.33909250286754
FNBP1	6.45117639253976
MAGEB2	3.53169081019217
EYA2	9.05262675302136
FANCG	6.03074273034222
CD1C	3.78431793213307
LASS2	8.25228775648402
BCL2L14	4.91811093402407
ZNF471	3.56259751286327
ZNF224	3.72809759230834
AVP	3.55774133773303
CKAP4	7.99983437120006
EFS	6.65649382177109
PITPNM1	4.82166150055207
TRIM68	6.75116778381002
ZNF652	7.8698976508209
UCK2	5.54858123574832
TMEM4	10.0649106434505
SCN3B	5.40902986497716
RNASEH1	6.76707796070615
FAM50A	6.681092003332
DRD1	3.16861657578148
OAT	9.10076707107166
IQGAP2	4.6242476144518
CDYL	5.5172842006931
C20orf149	9.39470459693177
ANKS1A	5.72236625023718
HYAL3	4.34418305748276
CLPB	4.90291392589642
SMNDC1	8.51475823149084
COBLL1	3.97890776238328
DONSON	4.49406989209021
SLC30A9	7.8643826491293
E2F8	4.34117592742999
CCDC25	5.63166799325858
C20orf116	7.7517921652247
C2orf55	3.21558765361077
PRCP	10.4843701965916
SPINK1	3.08100208193098
FAM12B	3.50447678656175
NDUFB1	10.4387176255339
DIO3	3.17602869190786
HPN	6.02526935745704
NBN	6.91419085032357
C14orf94	7.66690119090101
PVRL1	3.49277334563987
CNTD2	4.08641713157545
OCLM	3.42877815030478
ZSCAN18	7.45417125341281
MYL4	4.55657305920116
SLC17A1	2.87089793776328
TAF5L	5.16906299623513
L3MBTL	3.64671921092848
TSTA3	7.09733116752861
CCDC59	6.80785378203802
RAC1	11.2567246870658
C19orf15	3.02202130840128
MED20	4.94546187595446
CHMP4A	7.79889070662508
NFE2	5.20660959725747
KLK14	3.10780148990693
FBXL12	7.91692627141198
ZNF364	7.18357450631594
TOMM20	9.72053141361719
ARSF	3.28893265947248
MAST2	5.04968023805981
GTF2A1	5.02355725201357
ATP1A3	3.41766751003676
PNKP	6.89845598996247
MRPS35	8.24190810820434
MATR3	9.26541431549466
S100P	4.75601760967334
MSC	3.55946170031861
CILP	7.04234571790776
PROZ	3.62959030299194
SEC23B	6.97289540839698
FAM5C	3.02477073151638
C19orf40	3.86382679345438
DCK	7.20058390646722
C17orf63	6.74410714848134
TIA1	6.62464666348036
SPAR	3.17373782063172
SLC6A4	3.92923194670265
SPTLC1	6.40804202648735
HMGB3	8.25490505678137
TOPBP1	7.91336223526901
NAT8	3.08621415210645
MID1IP1	8.24002366575464
TPSG1	4.28801370791205
KLF11	5.2596241760806
HOMER3	5.30592535752902
KCNAB3	2.98758531240431
KLHDC4	4.77579210588102
PHLDA3	5.99902822878701
DOCK2	3.50778109319398
TUG1	9.0251378721601
NUP214	4.33417056204791
GABARAP	10.0036733405331
GOLM1	8.52160798728546
DPYSL2	8.81018357130817
SDCCAG8	3.31470562428764
SOX13	5.95164694069469
KEL	3.62868648954637
EXOC5	3.78778401878681
GK	3.70587459769208
SLCO1B3	3.36885517623915
RPL36A	12.3836349539939
DNAJB1	7.76496966258495
ALPK3	3.49313935047012
IKZF5	4.02930980934789
CYLC2	2.87765025778358
C8orf51	4.79880104319364
NRP1	4.19107397818835
NR2F1	4.73868985891840
ACAD8	6.36086476205687
PLEK	4.36719302995572
NLRP3	3.16795908567431
RBM35A	8.1071587967755
GPR3	3.46382879234309
RAB8B	3.96097940166055
UBE2E3	8.86173524362541
FBP2	3.75074705253563
C20orf111	6.59165199805291
GNAI2	8.33433767119086
METTL8	5.73820969603332
SLC39A7	5.41648907627226
CAMK1	4.15913422569757
PRDX6	10.3476784039096
RFC3	5.35545823737525
FAM129A	4.23113239029001
BCAN	3.57743205518303
TETRAN	7.12334880801223
ILF2	8.63369469974566
SMPD4	6.82537478222373
AKAP7	5.22983800857552
ZNF500	4.64793737995649
ZNF506	3.0389363993245
FLJ11151	4.19678310276663
PSMA3	8.85673762983226
ASCC3	5.47036483060505
ACYP2	6.75236808907283
SOX21	3.31989630646305
CLDN4	7.19866714807157
LYRM1	9.2550411078906
DEFB1	9.34814068539734
GRM8	3.02593133399088
SLC22A18	7.48093056484619
RNF141	4.57720636798435
OR7C2	3.59397849326998
GRK6	5.03276563125228
PIGZ	4.95770935228924
VPS26A	8.69097125972965
EPHA2	4.91825946037355
KIAA0562	5.31117664021556
TCHH	3.15782815110696
MGC16824	6.70314329066911
SARS2	4.70914977347793
ZCWPW1	4.41801497000492
WDR8	5.57322476154326
MTHFR	3.8046763870388
RPGRIP1	3.50415766517509
ACAT1	7.89947042196557
MEOX1	4.9612220756034
DACH1	7.67041788637478
ADAMDEC1	3.0963432646776
PLK3	5.07337751715956
PHKA2	6.38658429828507
CALML4	5.39698242810619
TSSC1	6.36308763520892
TMEM45A	6.88705425888199
ATP5I	9.67391826892368
MRPS34	6.66158218901265
POU1F1	3.25220039761963
TMEM28	7.50538453847737
FBN2	6.04704617516195
DAP3	8.58185567360064
ZC3H7A	6.17381603561123
LAIR2	3.57615261708665
ST3GAL1	6.15248554449146
PHF3	5.51945821216573
DVL2	5.17715854273977
LCT	3.22282467182237
GEMIN8	4.39613176666717
DICER1	6.52938360654034
ARMCX5	5.99477068870778
HIF3A	3.7228237874073
CAPZA2	7.58411277088985
IFNA2	3.08476833271064
PLA2G2A	3.95490315233145
FOLH1	4.5638937934207
MAPKAP1	5.60828889287016
CYFIP1	6.74206565754039
NPAS1	3.46571909202456
TRPV6	3.67702998052908
RSHL1	3.70575439390369
PIAS3	7.59260337015149
SOCS6	4.12929009278525
TAF7L	4.04311441797018
MRPL24	8.82984368484732
YWHAE	8.08729513830237
GREB1	4.27837643159711
NUP62CL	3.23012894251060
MOSPD2	5.96251047005325
NEUROG3	2.96321245730711
MARK1	4.40807352233364
MGST3	9.68374724785255
BDNF	3.27747272260751
LMBRD1	8.28097829347105
PNMT	4.41390794810731
PRPF19	6.86211962164527
NDUFS8	8.34540727719563
TFCP2L1	4.80783668785933
SLC25A16	4.54034091637605
EIF2B3	6.12067341938615
HSPB3	3.45297340167158
RPA2	7.77671925848442
PAK6	4.00669417643678
RBM4	6.60709062587342
CSF1	4.25335426318339
SEMA3E	3.86905807121676
MXD4	6.4897107887844
TNFSF10	7.92362281617433
SMARCB1	6.52966121866471
TADA2L	3.59126951549404
SCIN	5.38978833991644
PPAP2A	5.84529363637835
ULK1	4.36745221251359
NPAL2	4.18153370276484
MRPS11	6.52325887583798
SLC2A3	3.62409162399419
ARID3A	3.64886727897134
FEM1B	3.55691458192436
GNG5	9.955119262351
ACOX1	5.09225404238404
MTHFSD	4.25579333690663
TLX2	3.10094556318271
KIF5B	7.03639767446117
POLM	3.80829865066318
C1orf181	7.08325271977796
C10orf92	2.73907208131874
MUC7	3.07087613682437
NUP153	7.2289127596459
CSDE1	9.07563240132042
CLPTM1	5.97670019820633
LRRC17	5.58950188508431
ATP5B	11.3569804727757
S100A5	3.35176003161034
ZNHIT1	9.10024429732306
EFHD1	7.78307636696409
HIST1H4G	2.80815338848992
GOLGA2L1	3.33731319971562
COPZ2	3.93955437574296
ELF3	6.2835173989088
CPSF3L	6.46001861670384
POLR2I	8.89421734667232
ZNF665	6.39833049120676
TLR6	3.02216713500675
GPI	8.48644617667592
ANGPTL7	3.6461438081758
RAD9A	5.75686494051286
NDST4	3.11039107002835
AGPAT3	4.1233870167387
ADORA2A	3.14640739418675
TNRC5	5.74842341270442
KCNH2	6.55284918302526
CCHCR1	5.14698531398519
RPS27A	11.9978768605279
GCM2	2.95880765450528
TUBA3C	5.12595147600142
HOM-TES-103	4.00939775768122
HIST1H2BC	4.13160344633181
IGFALS	3.25838085467371
E2F1	4.89164735037765
PLCB3	4.68838606772626
NPAT	5.67412264148914
NR0B1	3.17837870048044
COIL	6.16642760692707
RASGRP2	3.61719862271499
APOB	3.15448933248804
RAB11FIP2	8.96432024212202
PIGR	3.5493761142505
CDC25C	3.48532508356022
RCOR3	5.28488734323525
TSC2	7.08190808813592
NRP2	3.24961015145312
FUT6	3.31581251885403
CDH2	7.09742633585241
PTPRB	4.12790083315807
ACP2	7.55491457200155
GTF3A	9.78174650381035
LAG3	3.77198134575182
AIM1L	4.42110045864823
ARID5B	8.95855466237701
KIAA0256	6.15677716331587
FLNC	5.80674243554961
PRAF2	8.4694240848433
ITGB1BP3	3.20133799076341
C14orf147	7.61824355401157
ZRSR2	4.84688916153149
KRAS	8.64056567277981
SPTAN1	6.68077124718949
FLJ14803	5.54245120066409
RCAN2	4.28335207024975
NECAP2	6.63456369931236
CDX2	4.08890564076286
ECOP	8.76441150530367
