Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_C03_443104
Composite Element REF	Signal
LRP5	4.77754930403176
UBE2D3	8.83202117382843
ARFGEF2	4.67532177673104
ARR3	3.78271482552001
MAP1A	3.4919334443867
NEFL	3.14008785801574
CD2	4.49870083789667
FLJ23861	3.80025247058568
NAV2	6.51620113605542
ENTPD2	3.35836118672843
COX7B	9.67205742754494
ATP6V1A	6.56211569383025
TRGV3	3.34256099217749
ANKRD17	6.65040701436931
ADH1C	3.22612462521702
ATXN7	4.10841151209815
IL21R	3.45147827147868
CHN2	3.40342063509642
HAS2	3.06155067054113
C6orf48	9.32573736152187
TGIF2	7.21044855085252
KIAA0241	3.83086574077513
IGF2AS	3.53242643900722
CYP2C9	3.44818916807595
DNMT3A	4.62320266979608
CNOT7	8.747145637612
FCAR	3.17321627904156
SFRS10	8.52672786583306
MARCH3	3.63227061215898
RUNX1T1	3.72009423839127
CTSK	8.48847014027877
LRRC61	4.73918356524463
HNF4G	3.27958323624366
LRCH4	4.90569401751271
PSIP1	7.62355300368446
AP2B1	5.40988188936328
C7orf28A	4.39202741450356
SMCHD1	5.38717499602908
EIF2C3	5.52237487725378
S100B	3.99690374385007
BMP2	3.56398465348724
POP7	7.91466678978596
UGT2A3	2.63174791300416
ESR1	4.57601764262743
ZFPL1	4.33691170627947
ARHGAP12	5.04560003703234
PGGT1B	3.78935264801456
LRRC19	2.89044529362414
ZNF767	4.87360641393761
DEPDC6	6.16738767078233
SLCO1B1	3.10411240900705
SST	8.24029173300233
NACA	11.6360948651253
KCNN3	3.46158273661264
GLOD4	5.83501895160039
SCCPDH	5.18781930890905
PRF1	3.82091068628046
LST1	4.84902343056498
CDK4	8.5282005946809
TCF15	4.54937587921364
PARC	4.87477352636041
PRMT1	8.65706991100737
ITIH3	3.34940299556938
PPM2C	6.32364511062244
TEX10	7.55343899326166
EDA2R	3.25408083741601
LOC283345	5.27447512792807
NARFL	4.74579975990989
DENND2A	3.68435793662469
C1orf103	4.58469785247695
DMXL1	6.94743932427677
KCNAB1	3.70479145322712
FLJ20254	5.99107406216411
RBM3	6.17052933653895
GPR1	4.85541182630422
DMTF1	6.81174636856723
HTR5A	3.12363976881619
MXRA5	9.00806883358652
GRM1	3.46928234861029
SCFD1	5.81876539460089
RAPSN	3.51114482480924
ACOT9	6.13123573222619
PDE4D	3.28870938245073
TRPC4	3.05952056031087
EPHB3	3.94571163839366
GEMIN4	5.01306125341901
RAMP3	3.61227819358407
CNTN5	3.12213539157154
DLEU2	4.67543075919839
TSPYL5	8.38927592432978
GRTP1	4.1147882756609
ITGB8	4.23315621592736
GAP43	3.29442639759668
FRS3	3.97169737909207
PDE3A	3.38692630374473
TNFRSF10C	3.08051308333749
JMJD5	3.69138199005203
OTOF	3.02052323431229
TEX14	3.06874269475248
XYLT2	5.0862128560564
HIPK3	3.18202996229221
XPOT	7.65889527354493
RRH	3.12995506686569
CDR2L	6.0034664420523
GAL3ST1	3.71293289946558
DHCR7	5.60338604089448
PDZD7	3.73959048058299
FGFR4	3.47454518706587
CRAT	5.53569684035754
C1orf217	3.54878181872287
SLC19A1	3.77313930735411
PPP1R14D	3.56637625138882
LIMS1	7.5213798657596
TMPRSS11D	3.27278794806906
TRIM14	4.90275737210756
PIK3CD	4.96717761218184
MFAP3L	3.35747549128304
DERL2	6.72160572968788
SLC7A11	4.77291869985543
FHL5	3.09375539856109
OR10H2	2.95041697773882
ACAN	3.94395425744692
BRWD2	7.41983779532641
PPM1E	3.19876889805033
DCUN1D2	5.677213370291
TINAGL1	3.87952557329288
C3orf36	3.16205459005105
DOCK4	6.41610851055717
ENOPH1	8.45988320566362
FAM127A	8.4814024516785
SLC5A3	8.40003732632281
ARPC1A	8.09511206310254
CHST2	5.9453422032612
SPATA2	5.25886876796482
PGLYRP4	3.46742731452126
RUFY1	6.5576389831536
NTS	2.98402880792825
FRMD4A	3.34268712481241
RPS4Y1	4.96223270432095
BCL11B	3.25672828573784
TNFRSF8	3.62087757146709
FOXE3	3.19031285042384
PTGIR	3.98395350850035
ART4	3.14859651834808
EVX1	4.1814637912042
PRM1	3.26451791044251
GLCE	4.07188620875415
GPR18	3.79116507502354
ACAA2	6.45542079151144
PIGK	6.27907421648684
HIST1H2AG	4.78239739001138
C16orf67	5.28018668509663
UQCC	6.24825565522746
PLS3	8.47591719721747
DAG1	6.46334151635497
WWOX	4.89268075226327
GTSE1	5.87535386928941
GP2	3.38188628567999
CHIT1	3.25992410291528
PLOD2	8.24287011772841
RPS24	11.8572160982244
KLF9	4.58534127144714
TTC27	6.46047526955525
PYROXD1	6.70200882800337
MIA	3.71543010632304
TSPAN2	3.01585177369208
MRPL9	6.18251877704287
PCSK2	3.19540299820258
PI3	4.37228787153932
RPL24	11.7671762868945
HIST1H2BE	4.8923346376646
CD86	3.90566399853879
CALM2	10.9919014365166
LFNG	3.37296718980852
GYG2	3.55867995040095
INTS12	6.27523989037567
RAB4B	4.56666437032032
CTSF	7.48354236235526
HUNK	3.25101294773843
GNA13	3.81824386184514
B4GALT4	5.12168369329622
TSPAN31	6.82916236349145
CHD1L	4.66690769036659
CNKSR2	3.32056879178088
C1orf156	4.98168259378836
IBSP	3.65036800683608
FUT8	8.08848304572902
TRMT11	5.49075186487879
AGA	5.790129510773
GFRA2	3.62184708795736
WWP1	6.53970609293154
B9D2	3.90598600436244
CPZ	3.67087372346382
STAT1	5.88978355889259
PTTG1	9.85607526041577
TMEM62	3.97634071268897
COL8A1	3.07137725101085
RBPJL	3.27364736311402
CASP8AP2	4.76986739676243
SSBP2	6.61607259451427
MMP12	3.86950715034965
NME4	5.57932192301348
LOC55565	3.99881842541947
GABRA1	3.31061070161589
PEX11B	6.33783433463302
HABP2	3.16407476529222
REEP1	4.40190121712028
C9orf156	4.58157597435187
SMARCA1	5.37832594941987
WEE1	6.21062081338196
APOF	2.90645089509234
GCDH	5.33881947157369
SSR4	9.33291901559296
SPAST	5.14303266376708
RGS1	5.39749211428116
ACCN4	3.76738130525339
PLXND1	5.46100174725973
FLJ20489	5.03682591155403
MLCK	3.27954413084962
INTS5	5.65014248755707
BSG	7.83118110005693
PARP8	5.91015118482952
ZNF215	3.17940556979749
TEAD4	4.58584003323343
PDE7B	3.23484724532198
MS4A3	3.03867891030979
DTX4	7.22628620525866
EFEMP1	5.27709254462556
TNRC6B	5.13267496631909
TULP2	3.77422564926909
RERE	4.59466129287058
BNC1	3.00508326845299
FGFBP1	3.50682062508385
TIMM8A	6.04905650058213
PIGB	4.76494648624805
AJAP1	3.24579799216273
COMMD8	7.38812137062447
TRIP11	4.22309064932303
SLC25A42	2.7845422948637
SYP	3.51598129849662
PCDHB6	4.27215775511457
FLJ12716	5.32162785073177
FKBP8	4.20499688015414
KIAA1109	4.72905423776587
PTPRC	5.46531878303223
POT1	5.69188384686212
CCT7	8.15409788561996
MMP11	4.40435485679368
MYO1E	4.65054243683143
EEF1A2	3.37978183049638
MIPEP	5.28316198953331
ZFX	4.10650894826972
UCHL3	7.79255311169935
LRFN4	5.10061165429512
XCL1	3.17870587696612
CARHSP1	6.43009071461645
GREM2	3.28650643633523
CCDC102B	3.71963311925947
HDDC2	5.41322736466189
SHC2	3.82241610626316
SDS	4.26598610351378
CASQ1	3.14520265054387
LYPLA3	4.81453171475727
INPPL1	7.10043873546037
SLC25A40	3.73288121506311
IHH	4.63797192039178
CHGB	3.04610800768786
COL9A3	3.29399511344974
C2orf18	4.66973953645496
DDEF2	7.46237683072596
BUB3	7.9777298254739
C6orf211	5.48408631231333
FOXD2	3.07617624047534
GGH	9.12699586017136
GGT1	3.50010942024857
ADARB1	4.3865044414894
VPS35	9.30758605964797
CNN2	5.81563229146025
DBP	5.28606967463265
WNT1	3.46947488786798
COL5A3	4.40554973174726
RHOD	5.54452314669376
ASNA1	7.29504581861457
WDTC1	5.72184819305465
COL4A2	8.56234235632953
HEBP1	8.75195965615098
SLC1A6	3.88771259881593
LUM	9.57977708851654
C1S	8.61575534434188
TCF7L1	4.45684718890745
ZCCHC6	6.64667746706542
ME2	6.43124457504272
PAGE1	3.65116931224962
DTX2	3.47592127789815
KPNA4	4.16414598504695
H3F3A	10.2603335287831
GLO1	10.3960507375737
WDR61	6.62148571961187
CD302	5.23732522299829
SIRT7	6.47141040463215
D4S234E	6.1631167942541
RABIF	4.95639928981268
DYRK3	4.64331168627176
PKIG	7.78700389822195
PFAS	5.91409000326678
ALOXE3	3.77205033402671
RPLP0	12.1067221896180
RBM34	5.48830243303786
MKNK2	9.39605387426843
ZNF528	4.48819736089338
U2AF2	5.10921852144694
SEC16A	7.8179900486555
EFNA5	3.18452822479705
ZNF44	5.25383003251626
FCGRT	6.00026138994834
NOL4	3.26631645563446
CCS	5.45593056018038
IGF2BP2	8.3748603925147
MFSD7	3.82488883841125
OR1D5	3.37937982143433
SIX6	3.40078473484531
CCR6	3.04586612333889
TSSC4	5.39802198129652
COL11A2	3.75197221718661
CHRNA6	3.95721179623065
PLD2	4.49494345386571
PALM	4.2563366975648
ORC1L	3.65320622721254
SASH1	4.93171310209352
PUM2	8.11880280689425
ZNF365	3.59046472692065
CDC14B	4.62098850857515
PHC1	5.70833204472429
KIAA0913	4.1910649392328
LDLRAP1	5.21471887122315
NAT8B	3.34855176310608
PPP3CB	6.35335025348262
ANGPTL4	3.64814162507368
HHEX	4.3359307156213
LSM14B	4.76602171903369
PLCH1	3.46363013531431
INSM1	3.10680412341679
TLN2	4.37588565271873
ZNF493	4.06536600443415
HDAC4	4.47723811644817
GLRA1	3.08486952238234
RPS6	11.1970965311232
SFXN1	4.54355533450875
FAM102A	6.08146295812409
KLHL1	3.29029437968464
SAPS2	5.02266378333042
CTNNBIP1	6.04989656361173
SCGB1A1	3.07706685838379
SCAND2	3.59843875477156
HMGN2	11.8548066672846
NEUROD2	3.00806678130359
YAF2	4.56716661180685
BRPF1	6.51175253314393
RICH2	4.76472350884174
TBCE	5.1302278848039
LIAS	5.57456673523677
MAPK1	4.70142841181955
MRM1	4.17116549478239
HDHD1A	6.00518489187613
CTA-246H3.1	4.95523972342472
ATP9A	7.89921565900246
HSD17B3	3.98794920443415
HN1L	5.54316637541951
SAG	3.49328157236996
C20orf10	3.36838936076742
CTRC	3.87156444196234
HNRNPA2B1	10.3961301984053
RNF216	4.01900917592666
GADD45A	7.53889095192848
MSH4	3.15345693832468
HOXD12	3.00086068836283
TMEM70	6.83059363724479
PPP1R14B	7.49720242133444
SBF1	3.96024689192313
HIST1H2AM	3.50381178980369
GNG3	4.06288377724683
C1orf50	6.0678044238018
FTO	7.13942316718075
CALCB	3.72268424873814
PPP3R1	4.90677951347074
USP46	4.8622507523109
CCNJ	4.17445592795736
PSD	3.6491686680345
GNAZ	3.8734537816483
FAM57A	5.13632076777537
LILRB3	4.53796021932927
DHX8	5.08086907511247
SPI1	4.30501508155142
OXSM	6.80081608717804
GYS2	2.86587473724978
UBE3B	4.66879530372441
PLAT	7.25528377738
NUPL2	5.14581152158821
SF3A1	6.69217063505806
COPE	6.20610308662974
EIF3A	7.77031193194065
IQCE	3.80243136428457
FBXW10	2.97732805600016
KIAA0182	4.79192804955817
YRDC	5.85795537541555
GPRC5D	3.37226554982921
LRRC23	3.8103085240247
BLVRA	4.85947412280905
SLC22A7	3.4360285403736
RASL12	3.76512945784861
DAZAP2	8.49446755280105
IKBKB	5.67361046973889
PPFIA2	3.53222499607433
ZNF271	5.93117862829622
CXorf6	4.75780341748521
FRG1	7.52623928895215
BTN2A2	4.83886796678279
THBS4	4.24331288881884
ARHGAP1	5.44186137855061
ENOX1	3.32101684945915
ZNF706	9.18272759065193
DOK1	4.59444511934909
FCHO1	4.47194406750028
PGAP1	4.4463248446021
HOXD10	2.96514037002287
CXCR3	3.27401792481009
FSCN1	5.75117442541376
KIF17	3.20273290509239
TRIM66	4.51263836106017
CHI3L2	3.58540809627595
SRPX2	4.27898548809369
C13orf24	6.2474215422871
CBR3	5.35212885087811
ZNF132	3.54419106153152
AQP3	4.06875843675179
BNIP1	3.74676483106024
ST6GALNAC4	4.55856505104137
KIAA0391	4.35122947801553
KRTAP5-8	4.04757360558787
SIRPA	3.92579255385561
LYVE1	3.38794026791821
IGFBP6	5.52529223001215
APOH	3.31925590057756
TSC22D2	4.28425379975378
PLCD1	5.62407633646821
NPHS2	3.49337002634237
ARHGEF15	3.48013453754656
M-RIP	6.79630622578457
POLDIP2	5.5848204360571
NDUFV1	8.44812147398976
SRD5A1	4.75213631758007
RAB3GAP2	5.53986142397586
CLEC7A	5.16644063265197
REXO4	5.23971695087398
HSPA14	7.10481483631584
TAAR5	3.83502907454039
ZNF142	4.76627452718954
MUT	8.14202616900694
C2orf43	5.13771961158444
SELPLG	4.48398167045387
BAZ2B	5.74095049595874
SLC38A3	3.44866495400766
BRD7	6.4529467658604
POU6F2	3.20361729654966
NISCH	8.16270601848242
TCEB1	7.96202948750709
OPCML	3.29737069007968
DTYMK	6.73599297967016
TAX1BP3	5.91411035577452
F13B	2.97151636536157
RPL34	10.3621348594195
AKAP12	7.60729667178693
MARK2	4.00312823811154
AMBN	3.65171151556295
C14orf32	6.95408969939562
FLJ21865	5.65721343389808
HSD3B2	2.96963059562843
HMG20A	4.58666630093477
WDR77	5.77260302754248
ATF2	5.21463824824207
C10orf137	5.58990437560654
ARL6IP5	9.16190963449819
QTRT1	5.09031194360937
CCNT1	4.79919237771696
AP1B1	5.28035846604144
CD74	9.22028133832944
DYNLL1	10.2117466272502
PLSCR1	8.2840721712419
LIPG	3.5979659195
PHACTR2	5.26416895910781
SLC35E1	5.30572528800967
VENTX	3.35825989607577
FEZ1	4.33792387085957
APOD	3.91072058281553
LAD1	4.26922557721216
C16orf44	3.96468467368252
C1orf166	4.97372302510189
PAOX	4.53435810139722
MAPK8	3.63067017782465
NELF	5.33440573704076
RBBP8	7.75788529160353
DNAJC8	5.94376114560344
KCNJ12	3.14805137234875
WNT11	3.81756562631576
SRP54	6.04957488806674
GPR35	3.7586451261643
NRGN	4.23876085207794
IFNW1	3.72990334272170
ACVR1	7.15546184914469
SCN1B	3.93936614465219
RNASEH2B	5.87431745251591
STAR	3.22193163080432
C14orf65	3.55932247081169
TAAR2	3.23495802015542
VAMP5	4.36085578922203
TUBA1C	10.9433789582901
PIK3R2	4.3375997179207
ARD1A	6.4743229941548
SYTL2	3.20754791595433
UBXD2	7.67922826136773
EBF2	3.53878926367996
CAMSAP1L1	4.84096640876844
CYP3A43	3.18200646469825
CCDC91	5.64271201027489
AKR1B1	9.07046100192812
KAL1	5.39664279854314
GRID2	3.4190174873511
ZNF423	6.56344510976509
PSMB4	9.60914852172898
ARPP-21	3.25289551222885
XPNPEP3	4.37969525136044
CYBB	5.23419645411076
UXS1	6.22175687918305
SART1	6.97538654487212
C7orf16	3.30803608317536
SPTA1	3.31192233633799
SHB	4.0593404995766
CHST7	3.71143655215035
SEMA6D	4.48652351213314
IKZF4	3.42382556372221
NDUFA1	9.2091359158068
HSPE1	8.09647694372099
MAPK13	5.53379880800097
MYCN	4.22890116643149
KCNJ3	3.10614564660156
ZNF573	6.37773585233723
PCDHGA8	4.245559959542
ERO1LB	3.2665202065616
NTF3	4.66437262837032
GTF2B	7.50724443272131
GSPT1	6.05570708997222
GUSB	8.24404410081711
EXTL3	3.79832010693949
PMPCB	8.03602802074691
COPS3	7.11632174896483
LIG1	5.35689748315594
NID2	6.45394966679451
LSM8	7.9728910272825
TMEM97	6.85187482895687
SUZ12	7.21716801701099
EXTL2	7.0291952085428
PDE6B	3.86251023479653
MRPS16	6.75180493198599
KRT18	10.3666431794670
C10orf118	3.49955043434617
ZDHHC13	7.91593352351294
JMJD2C	4.39523274237117
OR2F1	3.32518108817638
ZNF415	5.71550269034454
CDK5RAP3	8.09948281658128
YTHDF2	8.37083544354038
GGCX	5.09243617173215
FZD8	3.36031369969561
TCEA1	9.89282515829555
ARPC4	6.12065348825876
SUSD4	4.32473528335165
C22orf24	3.24199303859185
EGLN2	5.062575689168
KBTBD4	6.27243971007657
TNFRSF14	4.27736672560548
ROBO3	5.15403250534226
TRIM28	7.67365003989742
FGF5	3.28811962981416
RTCD1	6.84651571980375
MZF1	4.45506968000293
CNIH4	7.04809369049072
ZFP2	3.61777929580055
CSPG5	4.67569822671981
FKBP15	5.00775035276148
BZW2	8.42580315942248
PTPRN	3.1816677536349
HTATSF1	6.84904013911076
WFDC2	10.7750422561418
TST	6.40050906226756
NDUFA7	7.25361669144587
TTC22	2.98498466464714
RNF24	6.06010415909868
SFRS4	8.40439721844897
CD70	4.19051767562462
DCPS	4.79427941413013
PDXDC1	7.24350785681617
SRC	3.79274055768981
NTNG1	3.36526917112234
SETD1B	7.07204835017824
TINP1	9.26124157706945
ZNF606	5.63831614522106
SSR1	7.12762033334906
NFS1	5.85612115067704
CRMP1	4.05407332282897
NUP107	8.33036807003907
OSBPL9	8.64659155878876
MYOZ3	4.28162233168761
PDE4B	4.71088534489807
ADAM18	3.37311565675758
FBXL7	5.54323376631572
IDH3G	6.13852602032051
CCDC87	3.55200120140190
ARFGAP3	6.68855297351919
MAPRE2	4.24191261662111
CSNK1G1	4.09008301380252
IL1RN	3.73201335980714
MAFB	8.19637459847115
RAC3	4.38017540265563
C1orf54	4.85118829581577
TMEM14B	9.34490187078474
ADIPOR1	6.48466066217546
GRINA	5.58730529426574
CLIP4	3.87253163683556
TFPI	3.56131370295065
DPEP1	3.12338906924496
C14orf118	4.03624355177989
FABP6	3.12129778860366
TMEM87A	7.4985430805934
BBS5	6.60452336807514
SMTN	4.30907494985789
CYP17A1	3.99203633182581
SCG3	2.80797481088872
GFER	4.32912334986864
CD209	3.73816546517913
NRIP2	3.35744112607868
CYB5R2	7.42567294902434
RIC8B	4.6472316831799
CSGlcA-T	5.27356427595163
DNTTIP2	7.84799228212515
TNNI1	3.26272514788345
GABRB3	3.00793645535858
PCBD1	7.14058672129716
KTELC1	6.75329531301923
HOXD3	6.77298452332445
GPR85	3.3910209101596
P11	3.47607806622038
SP3	8.50292173764108
GOSR2	4.62590054526622
DDX1	8.29926616154701
BFSP1	3.39291049359247
FLRT3	6.65978689605015
RNPS1	7.6665308896586
LCP2	4.29051698971615
TAS2R8	2.94633170524484
SEZ6L	3.42947672415922
NR2C1	4.90307432531929
EXDL2	5.23825544610397
SLC25A10	4.15147834775007
ADAMTS3	3.57725397501498
PCYOX1L	5.20975646947711
TNFRSF13B	3.83723485547545
VPS54	5.47689239892306
MKI67	6.40875679994679
C7orf54	4.19766409973297
GLS	4.13171961320199
PCDHB12	4.51077165167815
LGALS13	3.11741926075674
IL4R	4.46817866509559
SEC11A	9.57080061678733
C4orf6	3.22732773424447
SPP2	3.9182945875316
CCL5	5.11765546551099
PEX5	5.15838887869632
CLSPN	3.88156705122012
LOC51336	3.43825250934296
SPAG1	3.86229682497494
C9orf82	7.3414220442018
KIAA1024	3.77373182172103
TM4SF1	9.46800907959708
SMG7	4.48602665165251
WDR45L	8.64977476512862
TAS2R13	3.57884070699808
SPAG8	3.51170790177398
VASP	6.24090572650614
ZCCHC11	5.73910422913878
LOX	3.88285533612263
SYPL1	8.32742477004951
BAG5	6.62889992865377
RPS27L	8.018831116654
MGC2752	5.91163062216235
IQSEC3	3.98850726560225
TGFBR3	7.74075033192376
PPA2	8.46183474652282
MED24	4.24185895100393
CASP9	5.99750262942577
PDCD1	3.59786649303962
MAP3K7	4.84616810740547
C17orf81	3.96132824918022
SRPR	6.50011720268362
BAG4	3.46608754216732
ZNF32	6.0849314651215
BRD2	8.23031983602596
IL32	6.69503931644943
LAMP2	7.54435829294693
FAM53B	4.98834560005758
CAT	7.59623457937083
C16orf80	8.01891225601657
SLC7A1	5.25956010316648
C1orf76	3.30750323669052
PRKCQ	4.38173647463896
ATXN1	5.64658826297293
LAMC2	4.56482759927226
CPOX	5.61058208915147
SPSB1	4.40223648790541
APH1B	4.60116356763538
USP36	6.04835948362824
CTNND1	7.60085141315915
MADCAM1	4.20769178321105
GABRG2	3.13490318050766
LYZ	7.84007772992921
F5	3.66855793169539
TMEM186	5.60577824152929
TPM2	5.74825643217415
SEMA4F	4.20319548554636
NUDCD3	5.0708178450108
OLFML3	6.0442328427338
PPP1R11	8.51948484768088
ELAVL1	7.55754445061338
GCNT3	3.76411624449381
DNAJC17	4.35656050700046
N4BP1	5.67776727017952
ABCA2	3.66297004546912
BNIP3L	8.89995658732355
SLC35F2	7.64891093383396
ATP10D	5.81569756264439
LCP1	5.50027041082503
IGBP1	7.78791909453362
GALNT8	3.5120295786251
PRKCH	4.51374927830811
DCAKD	4.00558309074144
ELA2A	3.45410157970254
PITRM1	6.52673610288116
RASSF8	3.10687678985158
GUK1	5.6021060841804
USP12	4.24612560355073
STXBP1	7.2462633550457
ADM	5.59705071009969
LSM2	6.65875442345711
GHRHR	3.27071978238094
SERF2	9.83550554363132
VPS72	6.98060331817169
CD22	4.48405741667122
CD47	8.90303229577273
LAP3	8.11125142701962
IMPDH1	5.8454232423629
PPIC	6.66231839410336
ACP6	5.27330331700248
PRKACA	4.76955034982672
PPP1R1A	3.66384308800747
C9orf40	4.25659858392781
ASXL1	8.92615824936846
IDH1	7.24275151861082
XRCC5	8.55322440619486
TBRG4	3.87902517884928
RAB1A	8.11948814601717
INHA	3.52551818058171
MLL2	3.63627125058139
FXYD1	3.86368928463507
DKFZP566E164	3.57383900084992
KMO	3.58560637471941
KIAA1128	4.62132015070781
NUDT4	4.93941107483808
USO1	7.37254255374426
RAB9A	7.15046192514241
RUFY3	4.70898397121484
CLDN1	4.86089998979988
FBXO38	5.28966151834294
VRK3	5.48743772037311
ICOS	3.47349977758924
NFKB1	6.42962702212507
FASTK	5.72016606614753
LDB1	5.04033036127664
ABCC1	4.50446733033191
IFNA6	3.1682451674264
PCBP2	9.46169538473875
RBP3	3.46683087996846
MUC13	3.33828304849037
C8orf30A	5.91467317594277
NUP205	6.8312884920965
MFAP1	7.892498533648
ACTA1	3.63708827348294
NHLH1	3.68773384014489
GABBR2	3.34375338639953
CXorf34	5.0565358486959
TDRD7	6.04804062579659
KCND2	3.81173813846637
WIPF1	4.64655969892034
TIMM17B	5.10945655082831
SNX15	5.66838122971041
AGXT	3.03514996515648
IGF2R	5.79011946565966
PIP5K1B	3.63795921067983
ATP8A2	3.05685333068633
FGF21	3.03299997248076
AFTPH	8.19738784290453
RBM15B	6.50627561573972
FCER1G	6.29650373078909
AGBL5	6.22845864690181
SNTB1	4.01089257303034
APEX2	5.33794169579766
C17orf39	3.32895768937828
SLC24A3	5.99628495312391
TXNL4B	5.54224146847734
UBE3A	5.06200215067705
TGFB1I1	6.43879857723293
RPL10L	5.13941707770919
RBM13	5.32286846465453
LOC389517	3.86059096630196
TOP2B	9.32709057195935
NPVF	3.23908088497693
SHOX2	3.57487712355108
ITGA7	5.34454054492968
RAD54L2	4.9596975086181
KCNIP2	3.12695617195424
C2orf47	6.19823234456332
KLF13	4.31181246703146
TSPAN4	6.20946809098726
NLE1	3.63795125323797
TPST1	5.26017184027103
CEACAM1	3.49341718328807
PFKFB4	3.35079542743980
SREBF1	4.76417193959989
RNF11	7.59601738990154
IL21	3.15779824362410
LTK	3.30711421090166
DKKL1	3.47285305974705
EPAS1	5.97592395398669
POLD3	7.38154783579301
UBTF	4.60511131252062
PHB	6.88541542596043
KIAA0427	3.85641374989941
FPRL2	3.781735799939
HSDL2	5.3527641254421
SEMA6B	3.87890014663592
AKR1A1	9.00149822257191
CLTB	3.93622069509156
NXT2	6.59405483159173
JDP2	2.97230576604765
MORF4L1	10.2086107950934
HSPB7	3.27120154605405
POU2F1	4.9860049252864
MLLT11	5.33957725083746
CNNM2	4.20105061741895
ZC3H15	8.4328291022396
ELK3	3.25544803165916
CBLC	3.75191850012172
SEC61B	8.72142883607919
RRP15	5.55222593986016
OR3A2	3.31480269122074
GALNT1	7.65447760801889
RSL1D1	6.17297542179066
P2RX7	3.29819922502653
ANKMY2	7.00954008203186
PSME2	8.41621419752555
ADNP2	6.44861946179311
RBM25	6.2148652852633
PLEKHA5	7.17018302877975
DHX58	4.15642753826854
ARCN1	7.59621228169622
POLR2E	8.30174540711667
SEC24A	4.83344556201108
IFITM1	8.62506690107
ZNF643	3.92441502313591
DNA2L	4.4645694309213
ZBTB25	3.78336157791912
HIGD2A	5.07996501932521
TTLL5	4.49584344064101
TBX6	3.65944002586526
SPTBN4	3.73838052368592
SGK3	3.68100597473650
FBXO28	5.61196359623804
GCN1L1	6.16303845786343
CLEC10A	3.23450595275727
GAS6	8.23300974421882
AMOT	4.61325856358608
TSHR	3.24220170760791
ETV1	3.61302030847106
LDOC1	7.50327243715694
ERGIC2	7.72854501226215
ADAM11	3.59747053730874
NAT1	5.67254716798864
ASB9	4.00081548319372
ATP6V0E2	6.20758708620431
HGFAC	3.54548571448346
TRAFD1	4.68149547549548
MTCH2	7.69437967498576
BACH2	3.60916723793999
AUTS2	6.7444719245757
PGS1	7.06890568171935
LEPREL1	4.85758279441141
TFF1	3.44305849428480
RPRM	4.88772133623282
PPP2R3A	5.97125664465835
HAP1	3.65800331764304
BAT2	5.72456662277476
EPHB2	4.84155398262232
LPHN2	6.75450312706664
ACTG1	11.9823957723984
CENPT	3.68400579183099
RNF123	5.12065791742198
ZP2	3.30957960153694
PLAUR	4.84626769343035
BMP5	3.41144555937819
MUM1	5.63465863477336
SNX26	4.42830048824803
MID2	4.36442751878145
ISG20L1	4.57152085826244
RBM28	5.17683436227083
SRRM2	7.54899424636509
MEP1B	3.16386952836165
PCSK7	4.77376079224026
HNRNPA1	11.1400892626275
PBX2	4.77100256546184
CENTB1	3.76761276213556
BCAS3	5.49774672722158
HGS	7.24717117086557
FLJ20184	3.11407130205384
