Hybridization REF	PSHAW_p_TCGA_Batch11_RNA_HT_HG-U133A_96-HTA_B06_433720
Composite Element REF	Signal
YWHAZ	9.06464788244696
LILRP2	3.43833475635211
GNAO1	3.65164605029324
OPA1	6.51521834185197
RPS6KA6	3.56289989236567
RPL10	11.8863718939119
MMP23B	3.33963066374399
PFKL	5.38861672414521
TMEM140	7.24213060357711
AURKB	5.41839953726034
IFI16	9.49091059878033
CSTA	7.03037617145353
PRPF39	5.29827894746674
DISC1	4.00337876716181
USP4	8.34461991436119
OSBPL10	6.68711614046283
CAPN6	2.94693000542757
CLTCL1	3.37836180535668
NUAK1	6.11897702283605
ALG6	7.6381695143802
NPPA	3.93397721078434
LAMB3	3.47153270688954
PPL	4.04454570628374
LRTM1	2.91900249954519
RRAD	3.11285021310871
TIPIN	6.73736288817369
CARD14	3.34908748780116
RBM9	5.8695769004143
LCN1	3.17203586202272
RALGPS1	3.9483665185876
NCOA3	5.5890462336269
CCDC6	7.53910271038613
RASSF4	4.14314339762991
MTHFD1	9.32248053496374
FCMD	7.30239920989648
IGHD	3.84414361522775
PLA2G6	4.52277810046309
TPT1	11.6097218491590
S100A3	3.36683537756953
SEC63	7.10657172596271
C10orf59	3.05097073257297
TOR1AIP1	6.45492527173003
PAFAH1B3	7.02322660277623
CEBPD	7.22206021088454
ZNF107	6.11627399142056
ALDH6A1	8.98112136319882
G6PC2	3.32232084979588
SNTG2	2.70071793278362
GRWD1	4.83802302039237
FLJ22222	5.4144338859008
BCKDK	6.53015459300254
CTSB	9.46676243720569
PFKFB1	3.30209752377426
ZFP36	7.79433504773448
SVEP1	3.36167101797009
PXN	4.20555135714644
TNF	3.08303322064863
SIRT2	6.16372751863141
C5orf21	6.24650823022874
VIL2	6.420448961624
DIXDC1	4.42588829556066
GANAB	8.70613700783087
PDSS1	4.44047635030523
GRM6	3.24090412563006
NGFR	2.98315906009715
ATP8B4	3.24930373183176
MEIS1	10.0438153077017
BMP8A	3.62841205321628
NGFRAP1	11.0775500180551
EDAR	3.80677546986205
NEDD4L	6.16670694463183
CRYBB3	3.29582119211960
C6orf60	3.77188697250584
IL1A	2.90136235527593
GNRH1	3.21719790229742
PDGFD	5.14489143002921
CACNA1H	3.75289459269677
TXNDC3	3.03083364004360
ERCC1	4.71211080389276
CAV3	3.39147357656855
HARS	7.10185868670578
AQP8	3.91313749512802
CREBBP	5.04905982523767
ITGB1	5.02435209071215
SPACA1	3.22737048450111
ZNF254	4.67662665617036
PARK7	10.1116748871433
PAX1	3.18172870929994
PSMC4	8.35836185750375
KCNH4	3.68014508451334
TUBA1A	10.4523826496415
PRMT8	3.60273000957857
SELP	3.25268405382208
PSMD8	9.1860365373114
SOX10	4.13453473988558
HTR1E	3.59815134574567
RABGEF1	6.38870276955291
EPS8L3	3.63095562395278
MAP1LC3B	7.45492088028762
AGXT2L1	2.95670051105136
CYB5R4	5.83641235682627
MEMO1	7.33208996793252
LRBA	6.58248003234345
TRAPPC2	7.03782726205014
FLJ14107	3.16375991343297
FNTB	7.00037968772571
MYST3	5.51664467780655
KRT8	7.70897871067889
AURKAIP1	8.69596303001023
LMAN2L	7.49887439969015
C1GALT1C1	7.91176080294297
DSE	6.58974371284421
FHIT	5.54057811984744
OSBPL3	4.5825512391729
PPOX	6.15035965463405
SLC39A9	4.53762697530866
EPB49	4.8123281373187
LOC137886	7.51854859018384
C7orf49	6.67646966376604
RHCE	3.1709278085328
CST8	3.57576092558263
ATG7	4.9432928314477
SPP1	8.89701432338973
GLI1	3.35620397065197
HYPK	7.68377476384549
SFTPD	4.23801324914324
MCFD2	6.93102466094603
ZNF157	3.16332597765178
EPS15	7.72418574284556
SFRS2B	7.42065853654257
BTNL3	3.80835423732116
GPR23	3.23560949048262
TRPA1	3.07435317158163
ASPSCR1	5.35032684605295
GNS	7.79798610601249
FDFT1	9.66024479809325
ENO2	5.57935841059959
CBX1	8.05841277293224
PTGS2	2.9015017519547
BMP7	3.88914687127151
CCDC90B	8.25976509774713
LRP5	5.39880017655949
UBE2D3	9.2160119282309
ARFGEF2	5.28996778531406
ARR3	3.69046951158847
MAP1A	3.6214075770343
NEFL	2.931817052145
CD2	5.79107145144995
FLJ23861	4.00899291935067
NAV2	6.87856820227721
ENTPD2	3.32067179953308
COX7B	9.95185856008997
ATP6V1A	7.86089355051261
TRGV3	3.05595477494198
ANKRD17	7.89099562643745
ADH1C	3.29428433351463
ATXN7	4.7253846697755
IL21R	3.21541776069211
CHN2	3.62736021285317
HAS2	2.89151385856659
C6orf48	9.62327557930095
TGIF2	6.69988397485874
KIAA0241	3.99978079145863
IGF2AS	3.56919562332404
CYP2C9	3.42078316200344
DNMT3A	4.42041310854242
CNOT7	8.86355563807584
FCAR	3.10912699802370
SFRS10	8.3140887786384
MARCH3	3.21463469124207
RUNX1T1	3.02542465691517
CTSK	4.66907016938385
LRRC61	4.89949476178347
HNF4G	3.19617660786287
LRCH4	4.63157752320424
PSIP1	8.4902355223501
AP2B1	6.69614912419263
C7orf28A	4.35187053905515
SMCHD1	6.89080243557696
EIF2C3	7.28199650880531
S100B	3.48312851311755
BMP2	3.40936322440819
POP7	8.09987973540862
UGT2A3	2.63441347361400
ESR1	5.46548071355075
ZFPL1	4.7637842570593
ARHGAP12	5.17221964086402
PGGT1B	3.61965356586304
LRRC19	2.85114882667141
ZNF767	4.77140705400484
DEPDC6	8.35497086331255
SLCO1B1	2.99797012327225
SST	9.20022303346535
NACA	12.1906026718059
KCNN3	3.83595121738974
GLOD4	7.23620649846801
SCCPDH	7.83686054289095
PRF1	4.88805220371394
LST1	4.48568978924567
CDK4	9.78868986009346
TCF15	3.47955529896377
PARC	4.82807603585056
PRMT1	8.83209855622522
ITIH3	3.36690872887296
PPM2C	4.25380983931099
TEX10	6.46136603283338
EDA2R	3.22145451625892
LOC283345	5.32601095887715
NARFL	4.63574878156082
DENND2A	3.63265757605783
C1orf103	6.80626099259206
DMXL1	6.31841054857775
KCNAB1	3.48025610249169
FLJ20254	5.95094784258023
RBM3	8.3664576259877
GPR1	4.48986780025975
DMTF1	7.93422302906868
HTR5A	3.09542100835637
MXRA5	8.83469420856337
GRM1	3.40643690202665
SCFD1	6.88602165657586
RAPSN	3.41745672751554
ACOT9	7.63892737006836
PDE4D	3.19934135141217
TRPC4	2.98130161144151
EPHB3	3.4852438751678
GEMIN4	6.12170598123751
RAMP3	3.51297272639348
CNTN5	3.59337026298209
DLEU2	4.57917734483024
TSPYL5	6.75310991589817
GRTP1	4.07330526864061
ITGB8	3.22778279050188
GAP43	3.14072057517554
FRS3	3.54956213391862
PDE3A	3.25819018726109
TNFRSF10C	2.95005764775915
JMJD5	4.04231715925498
OTOF	2.6355816312104
TEX14	3.13022945618636
XYLT2	4.35440395781942
HIPK3	3.81460485842750
XPOT	9.78252607228746
RRH	3.14019382432686
CDR2L	4.24230930213591
GAL3ST1	3.53324298174143
DHCR7	6.51463845596695
PDZD7	3.78373714291073
FGFR4	3.53002167726542
CRAT	5.2122937662717
C1orf217	3.27844137584409
SLC19A1	3.41710127612010
PPP1R14D	4.74031985944716
LIMS1	8.00197919398518
TMPRSS11D	3.31522918289674
TRIM14	5.7931838579087
PIK3CD	4.28031782392228
MFAP3L	3.62725188015938
DERL2	7.27045802319056
SLC7A11	4.38045194907654
FHL5	2.95807032284271
OR10H2	3.14145935615717
ACAN	3.73128246178937
BRWD2	7.68113898436429
PPM1E	3.67287741689558
DCUN1D2	4.52262427117491
TINAGL1	3.87803996428241
C3orf36	2.98449547237622
DOCK4	5.06963381505786
ENOPH1	8.0241269957039
FAM127A	7.9581322905526
SLC5A3	7.71257821633313
ARPC1A	9.22362451929296
CHST2	6.87486628062757
SPATA2	5.46038615047128
PGLYRP4	3.57046537699945
RUFY1	7.79970325595889
NTS	4.93299207731575
FRMD4A	3.27838891019460
RPS4Y1	5.08572529663422
BCL11B	3.19210946755107
TNFRSF8	4.50519285527193
FOXE3	3.80056738443467
PTGIR	4.299869957128
ART4	3.0476062203878
EVX1	3.89630015671228
PRM1	3.43067535219216
GLCE	4.67226249556058
GPR18	3.50839324241098
ACAA2	8.41154486491347
PIGK	6.57708417325733
HIST1H2AG	3.24497885575267
C16orf67	5.10252248653494
UQCC	6.77703995292847
PLS3	8.50512548142152
DAG1	7.27960165508378
WWOX	5.0518621105481
GTSE1	5.17601849259157
GP2	3.33948319582368
CHIT1	3.41719027597422
PLOD2	9.37885020413058
RPS24	12.0447831437755
KLF9	4.81294520815309
TTC27	6.43556357360796
PYROXD1	8.39640827685578
MIA	3.87559432109607
TSPAN2	3.40823902624206
MRPL9	6.9939021269643
PCSK2	6.01082293021925
PI3	4.00582051847905
RPL24	12.0444589918404
HIST1H2BE	4.00893720032843
CD86	4.09583465634277
CALM2	11.1826545547858
LFNG	3.19888607396556
GYG2	6.63822719611235
INTS12	6.57003576248661
RAB4B	4.91399864161188
CTSF	6.86451442439691
HUNK	3.27878193077744
GNA13	3.49458046992562
B4GALT4	6.4766909598819
TSPAN31	7.56679999043132
CHD1L	5.47515700002939
CNKSR2	3.51604335669331
C1orf156	7.01039970958051
IBSP	3.8358953350409
FUT8	8.33470319758873
TRMT11	7.60989168438062
AGA	5.75692132334243
GFRA2	3.52817507366074
WWP1	6.07800026717335
B9D2	4.66495187202142
CPZ	3.53681385914865
STAT1	9.0486767745132
PTTG1	8.72059570519818
TMEM62	4.48466066217546
COL8A1	2.87367793716607
RBPJL	3.22061671372306
CASP8AP2	7.22443820250164
SSBP2	6.39130482675733
MMP12	3.1035511492269
NME4	6.53617380490787
LOC55565	3.68729280565253
GABRA1	3.38784182156868
PEX11B	7.99032438785208
HABP2	3.40006795474721
REEP1	3.60630308999943
C9orf156	4.47677895389205
SMARCA1	4.93699811135112
WEE1	6.06035043063722
APOF	2.92338026311316
GCDH	5.88973037308905
SSR4	9.79595056046813
SPAST	4.69623850031524
RGS1	6.55424595802881
ACCN4	3.73506272763849
PLXND1	5.17314337019739
FLJ20489	4.58090707333129
MLCK	5.60562431003205
INTS5	6.20907075111079
BSG	7.45189664670874
PARP8	6.39123795074175
ZNF215	3.32516859598441
TEAD4	6.22419868039007
PDE7B	3.36716809584509
MS4A3	2.93890411660243
DTX4	8.19393993450447
EFEMP1	7.36484066022137
TNRC6B	5.62067110732386
TULP2	3.41586540114398
RERE	5.39055616302837
BNC1	2.90174883952041
FGFBP1	3.8165468935899
TIMM8A	6.31489864555878
PIGB	5.19336593508437
AJAP1	3.0544360636756
COMMD8	8.12113160120288
TRIP11	4.71696867119801
SLC25A42	2.83810787401452
SYP	3.59781274308255
PCDHB6	3.73744665261824
FLJ12716	5.61502081138927
FKBP8	4.35748824378735
KIAA1109	4.94737662800089
PTPRC	5.81614265683437
POT1	7.5187131783629
CCT7	7.86449005396426
MMP11	3.68277914321591
MYO1E	4.57524850870711
EEF1A2	3.9957935412984
MIPEP	4.85753894385893
ZFX	5.60223648740856
UCHL3	7.03704350252794
LRFN4	4.67873530462529
XCL1	3.12915124273379
CARHSP1	7.20741997225266
GREM2	3.18878048678972
CCDC102B	3.46484098208108
HDDC2	7.21108116913755
SHC2	5.07536930083178
SDS	4.63617730643231
CASQ1	3.69612927387478
LYPLA3	4.58694077872271
INPPL1	6.57606494280679
SLC25A40	5.29728293992522
IHH	4.48064008673233
CHGB	3.14121625678676
COL9A3	3.42848490141172
C2orf18	5.10547743755
DDEF2	6.79301651964349
BUB3	8.19112067855653
C6orf211	9.17175740163104
FOXD2	3.26728390918503
GGH	7.24412251633248
GGT1	3.43074540091804
ADARB1	4.21181969010851
VPS35	10.0630968151829
CNN2	4.89980727068658
DBP	5.4248597964792
WNT1	3.35364114201230
COL5A3	3.95484911976799
RHOD	5.12125984074107
ASNA1	7.91541049574669
WDTC1	5.08683741725384
COL4A2	8.18617001930152
HEBP1	8.780632375055
SLC1A6	3.67631954195959
LUM	6.05920779148878
C1S	11.3405550868229
TCF7L1	4.0049994623019
ZCCHC6	5.82923399479163
ME2	7.77224549758482
PAGE1	3.40171480618204
DTX2	3.75534289130104
KPNA4	4.97443017005029
H3F3A	10.8464087857788
GLO1	9.98678158023572
WDR61	7.84940910995566
CD302	6.70366578391624
SIRT7	6.35779400166276
D4S234E	8.70894062382642
RABIF	6.01814294609747
DYRK3	5.33143923478521
PKIG	8.03471703289687
PFAS	6.78013382583461
ALOXE3	3.37413366463227
RPLP0	12.4834857788000
RBM34	7.46769186141545
MKNK2	8.70824425681417
ZNF528	5.25389003351572
U2AF2	5.24567832802112
SEC16A	7.78633384761832
EFNA5	3.16908838817447
ZNF44	4.87572816929915
FCGRT	6.42897157250352
NOL4	3.22827279225991
CCS	5.9977513811925
IGF2BP2	8.42180006309803
MFSD7	3.25801430802244
OR1D5	3.34509021730925
SIX6	3.26295076251327
CCR6	2.92462560085465
TSSC4	4.76234280118157
COL11A2	3.34856581035661
CHRNA6	3.90853509626415
PLD2	4.66688548373830
PALM	6.11423623912671
ORC1L	4.37112136547280
SASH1	4.90593359611075
PUM2	8.08098744852928
ZNF365	3.33360333794977
CDC14B	4.09052000072893
PHC1	6.61241353034985
KIAA0913	3.86857682711044
LDLRAP1	4.4381395389868
NAT8B	3.19281337464744
PPP3CB	6.28963436337907
ANGPTL4	3.28343770438196
HHEX	3.84219849310171
LSM14B	4.82012782330469
PLCH1	3.63181861608814
INSM1	3.03132866067810
TLN2	4.45284650023698
ZNF493	3.9063480373888
HDAC4	4.4659456022581
GLRA1	3.31210631058877
RPS6	11.7650903961697
SFXN1	5.73743365500597
FAM102A	6.15715384887528
KLHL1	3.40787611109004
SAPS2	4.45761671724293
CTNNBIP1	5.96296041295323
SCGB1A1	2.95269353136416
SCAND2	3.69295576400065
HMGN2	12.1620990114777
NEUROD2	2.93748373896594
YAF2	4.78853872690225
BRPF1	5.49856414024346
RICH2	4.90722021429613
TBCE	6.83159689769357
LIAS	6.54767167829568
MAPK1	5.99172830238789
MRM1	3.87607501081122
HDHD1A	8.55295691875234
CTA-246H3.1	5.75260625419771
ATP9A	7.63736449201749
HSD17B3	3.33590796049172
HN1L	6.55192542052201
SAG	3.1870674896609
C20orf10	3.31515370927313
CTRC	3.74809956958346
HNRNPA2B1	11.0450037055337
RNF216	4.79387622952228
GADD45A	6.82945554531402
MSH4	3.04293814068397
HOXD12	3.05078644687343
TMEM70	5.99635573229746
PPP1R14B	6.7670495630983
SBF1	3.85534633116039
HIST1H2AM	3.54561026149676
GNG3	4.15357213194604
C1orf50	7.00509783548772
FTO	7.0223644262892
CALCB	3.2358085692788
PPP3R1	4.40260082432203
USP46	6.43934393118341
CCNJ	3.48411397781133
PSD	3.51003878319611
GNAZ	4.31664972780498
FAM57A	5.83676415708171
LILRB3	5.15561563703872
DHX8	5.14110163190485
SPI1	3.97039381879222
OXSM	7.43044119378686
GYS2	2.89216349519238
UBE3B	5.66925857517201
PLAT	10.4555956254649
NUPL2	6.54275429010352
SF3A1	6.66882710904186
COPE	7.59392368670025
EIF3A	8.86602704113299
IQCE	3.96682445691422
FBXW10	2.91201628514215
KIAA0182	4.51104043778112
YRDC	7.04373455586061
GPRC5D	3.50545929044797
LRRC23	5.18201525739112
BLVRA	5.97932147933561
SLC22A7	3.35846354343507
RASL12	3.80449846168335
DAZAP2	9.36302893255644
IKBKB	6.24301937016398
PPFIA2	3.17635107492369
ZNF271	7.3180837743802
CXorf6	4.5915998421233
FRG1	8.00999668950851
BTN2A2	5.4967063003808
THBS4	5.48265288277732
ARHGAP1	5.881523923651
ENOX1	3.22177501894349
ZNF706	7.9281863570654
DOK1	4.06414277993697
FCHO1	5.13840477524126
PGAP1	5.1748007546072
HOXD10	2.88152308349074
CXCR3	3.56747209715133
FSCN1	5.70113753432457
KIF17	3.28692417664185
TRIM66	3.6198154089902
CHI3L2	5.64048701231174
SRPX2	3.26725418623076
C13orf24	5.44128417059779
CBR3	6.52783085355429
ZNF132	3.38690039309275
AQP3	4.3838506041866
BNIP1	4.11296265181227
ST6GALNAC4	5.40731535731541
KIAA0391	4.62658734331524
KRTAP5-8	4.63336899480988
SIRPA	4.67148372986775
LYVE1	3.32149353247628
IGFBP6	5.09200121712865
APOH	3.19114357624926
TSC22D2	4.15627075036099
PLCD1	6.02868512454182
NPHS2	3.41465169061066
ARHGEF15	3.54674165026818
M-RIP	6.87382022217915
POLDIP2	6.5924407264482
NDUFV1	8.89822024152465
SRD5A1	5.93374719639397
RAB3GAP2	6.74157735967992
CLEC7A	4.66098886459998
REXO4	5.61144282964063
HSPA14	7.392874342509
TAAR5	3.69685241344655
ZNF142	5.02875138159758
MUT	8.24515850783642
C2orf43	5.52298493609395
SELPLG	4.3467502858144
BAZ2B	6.75235655242976
SLC38A3	3.62886912151946
BRD7	7.6722480338243
POU6F2	3.07765953783079
NISCH	8.2046190514074
TCEB1	7.76590490670278
OPCML	3.20186367150677
DTYMK	5.46148819032095
TAX1BP3	4.96858436000191
F13B	3.0358854338851
RPL34	10.1888889715194
AKAP12	5.2303943099028
MARK2	4.25979971554075
AMBN	3.59383617418109
C14orf32	7.30449615792287
FLJ21865	5.35526021530398
HSD3B2	3.08753260382009
HMG20A	6.39594421659977
WDR77	7.70690340647704
ATF2	6.04191510699453
C10orf137	6.3867209786545
ARL6IP5	8.80332776251659
QTRT1	6.40687853146764
CCNT1	5.52154508973113
AP1B1	5.15699127839222
CD74	11.0525522969778
DYNLL1	11.0261983702317
PLSCR1	9.54178351810194
LIPG	3.31712854593917
PHACTR2	4.90645355589905
SLC35E1	6.7587688295706
VENTX	3.43799317210097
FEZ1	4.34957415362645
APOD	4.60600876900056
LAD1	4.78075931287207
C16orf44	4.27396956515221
C1orf166	5.02774640892959
PAOX	4.12698137094879
MAPK8	3.44085003608445
NELF	5.73458972799545
RBBP8	9.70927579570062
DNAJC8	5.46842964985965
KCNJ12	3.32557213518371
WNT11	3.21523866271168
SRP54	7.38559939591617
GPR35	3.81172246195389
NRGN	4.11942276148577
IFNW1	3.36229809184920
ACVR1	8.29483540232414
SCN1B	4.52070367611666
RNASEH2B	5.65065221173149
STAR	3.2396442676586
C14orf65	3.47475224747985
TAAR2	3.18885004469669
VAMP5	4.22683167988435
TUBA1C	11.1811533186840
PIK3R2	4.43441659989034
ARD1A	6.94993105541573
SYTL2	3.30017127131392
UBXD2	8.7010457106315
EBF2	3.51712305466316
CAMSAP1L1	6.58426282031394
CYP3A43	3.03221543540778
CCDC91	6.71409162265815
AKR1B1	9.02590160393866
KAL1	3.34603482862643
GRID2	3.0006851881276
ZNF423	4.69282862722025
PSMB4	10.4788757506817
ARPP-21	3.12400610967493
XPNPEP3	5.3036932477173
CYBB	5.05492768866407
UXS1	7.72418314014978
SART1	6.76169193116825
C7orf16	2.98978530248097
SPTA1	3.03223662654101
SHB	4.09651152773824
CHST7	4.72676541112456
SEMA6D	4.1183172669232
IKZF4	3.48749034640626
NDUFA1	10.0325399956234
HSPE1	10.4292265333481
MAPK13	7.46218796084839
MYCN	4.33787624589892
KCNJ3	2.94059005924217
ZNF573	5.84713564705115
PCDHGA8	3.8520806394607
ERO1LB	3.32471468540462
NTF3	4.43263657883304
GTF2B	6.72429817482075
GSPT1	7.94283769584705
GUSB	9.23917137320858
EXTL3	4.14688543740673
PMPCB	8.67438431683002
COPS3	7.89442275613738
LIG1	5.56669723150039
NID2	6.1750908144807
LSM8	7.66167492827296
TMEM97	7.43954951125293
SUZ12	7.80846304740599
EXTL2	6.00035458464772
PDE6B	4.73737382321709
MRPS16	7.24359211202928
KRT18	10.7011571042870
C10orf118	3.64084519716071
ZDHHC13	7.79905785918076
JMJD2C	4.43695573782624
OR2F1	3.40599215199866
ZNF415	7.05302417384796
CDK5RAP3	8.61806528666691
YTHDF2	8.51618225635464
GGCX	5.2946956218414
FZD8	3.11763818741378
TCEA1	10.0008275151261
ARPC4	5.7513536349928
SUSD4	3.52008185807978
C22orf24	3.14537401868514
EGLN2	5.0162336051028
KBTBD4	6.79471530200113
TNFRSF14	4.14721905717578
ROBO3	6.75688437960733
TRIM28	8.68268325061358
FGF5	3.41534114568788
RTCD1	7.2657071759481
MZF1	4.88874352755367
CNIH4	8.42221635163962
ZFP2	3.35612899814343
CSPG5	5.33682564770646
FKBP15	5.34106581968263
BZW2	9.87341857818292
PTPRN	3.20657800144198
HTATSF1	6.77479871982072
WFDC2	9.81676571431417
TST	8.09781980309214
NDUFA7	7.22570463830222
TTC22	3.00759348109975
RNF24	5.94362917097542
SFRS4	8.0393878149776
CD70	4.05822150683801
DCPS	5.59197128362371
PDXDC1	8.55137219335943
SRC	3.89496399028828
NTNG1	3.21353649288920
SETD1B	7.46134192486787
TINP1	8.94507719115522
ZNF606	6.85690875344617
SSR1	8.38944241699384
NFS1	6.28777084696254
CRMP1	4.31808736115979
NUP107	9.01714856868204
OSBPL9	9.046875039231
MYOZ3	3.90244835387391
PDE4B	4.93020214107028
ADAM18	3.29832188386803
FBXL7	4.12275802285625
IDH3G	6.25201050018884
CCDC87	3.65702890184454
ARFGAP3	6.5216136179804
MAPRE2	4.84917781016178
CSNK1G1	4.24079351534503
IL1RN	3.7862788021049
MAFB	7.00637282360527
RAC3	3.33521355208513
C1orf54	7.44755433246702
TMEM14B	9.7777949845848
ADIPOR1	7.51475883335278
GRINA	6.60643130705074
CLIP4	3.89289943979689
TFPI	3.53325866853120
DPEP1	3.13764160357580
C14orf118	3.67884198834354
FABP6	3.14712587506109
TMEM87A	7.4805757472233
BBS5	6.22264295373534
SMTN	3.94408110713253
CYP17A1	3.86019367489946
SCG3	2.75266208919553
GFER	3.95582139642616
CD209	4.06121163801876
NRIP2	2.96690153554322
CYB5R2	6.05255760354903
RIC8B	5.90970561121557
CSGlcA-T	6.12694309980243
DNTTIP2	7.49378962012706
TNNI1	3.93039436903252
GABRB3	2.76465892701527
PCBD1	7.51207335586867
KTELC1	7.42888955648157
HOXD3	6.61473365474124
GPR85	3.40248047336129
P11	3.2735040916796
SP3	9.09504395423277
GOSR2	5.28379601254719
DDX1	8.13525555479802
BFSP1	3.62623128312841
FLRT3	3.92706457544562
RNPS1	7.80920878445124
LCP2	4.88475082071779
TAS2R8	3.11975551100161
SEZ6L	3.47539366145563
NR2C1	4.81951752077642
EXDL2	6.9877338809381
SLC25A10	4.29904755347227
ADAMTS3	5.9370027824896
PCYOX1L	5.85996087610008
TNFRSF13B	3.98697066761965
VPS54	5.83048745073109
MKI67	6.71905766227137
C7orf54	3.96874289471249
GLS	4.5245555837996
PCDHB12	3.77505803483198
LGALS13	3.12450914406455
IL4R	5.74271495694611
SEC11A	10.2006802836500
C4orf6	3.19452798312296
SPP2	3.69676243871606
CCL5	6.21562305162188
PEX5	6.1895339778872
CLSPN	3.9862017544624
LOC51336	3.34049016286147
SPAG1	4.16920677601623
C9orf82	7.61223049081682
KIAA1024	3.55775220371749
TM4SF1	8.9507234545587
SMG7	5.33360620396762
WDR45L	8.68678133583362
TAS2R13	3.09966210965531
SPAG8	3.15619559106055
VASP	5.3521966214385
ZCCHC11	6.23810263782475
LOX	3.49793708834935
SYPL1	9.37459590487614
BAG5	8.77510577185657
RPS27L	8.52289552641306
MGC2752	5.9914801533647
IQSEC3	4.58412768475738
TGFBR3	6.25693353913571
PPA2	7.96699154338738
MED24	4.52674959243808
CASP9	5.09037785314888
PDCD1	3.54840755492536
MAP3K7	7.26538083376655
C17orf81	5.44311795082733
SRPR	7.10135169877864
BAG4	3.51190583741397
ZNF32	6.86352614721014
BRD2	8.30440897937788
IL32	5.69728576264077
LAMP2	7.95850129740609
FAM53B	4.64737135686001
CAT	9.71768416185642
C16orf80	8.11285339395627
SLC7A1	4.94014401946322
C1orf76	3.27174340918588
PRKCQ	4.98431605740977
ATXN1	6.16204413775187
LAMC2	3.91197862835494
CPOX	6.28065298098538
SPSB1	4.36592831395285
APH1B	4.73554507508122
USP36	5.00652126771923
CTNND1	8.00917561479027
MADCAM1	4.19089936567749
GABRG2	3.26937269872614
LYZ	7.49672056121263
F5	3.48882804667063
TMEM186	6.74901091585965
TPM2	4.75482655532045
SEMA4F	3.8947838172909
NUDCD3	5.59615369177612
OLFML3	7.69597035533491
PPP1R11	8.74581401563114
ELAVL1	8.38027767683552
GCNT3	3.42099769814477
DNAJC17	3.43962826057039
N4BP1	5.74039212850436
ABCA2	3.73219351583258
BNIP3L	7.83094830930863
SLC35F2	6.85650864190303
ATP10D	5.09635870837682
LCP1	7.75095380563073
IGBP1	7.70699738664528
GALNT8	3.2564556249172
PRKCH	5.50997405072311
DCAKD	3.71853256251981
ELA2A	3.39893844366681
PITRM1	8.1743376652838
RASSF8	3.63643223604746
GUK1	5.84069533955113
USP12	4.00635672840059
STXBP1	7.52713094851615
ADM	5.16080992678247
LSM2	7.23083946036532
GHRHR	3.29075812354388
SERF2	9.49992408861065
VPS72	8.2195412291283
CD22	4.18915584846332
CD47	8.58540202141942
LAP3	10.1470966767601
IMPDH1	5.55993938995841
PPIC	6.7345095186652
ACP6	6.84528396810929
PRKACA	4.5584203629167
PPP1R1A	3.8668593327552
C9orf40	3.99108591604069
ASXL1	6.17056769119935
IDH1	8.35075375495044
XRCC5	9.88582044566931
TBRG4	5.32513729639102
RAB1A	8.42774659585588
INHA	3.69706629311144
MLL2	3.62415545045475
FXYD1	3.45747619590130
DKFZP566E164	3.74905399683205
KMO	3.30190724636395
KIAA1128	4.84765888283122
NUDT4	5.8128808892252
USO1	8.34430146215098
RAB9A	8.34335829044409
RUFY3	4.73786684565753
CLDN1	3.04092143879228
FBXO38	5.50890409502806
VRK3	6.27166021229613
ICOS	3.64339041309308
NFKB1	6.16766161682794
FASTK	6.96533733571653
LDB1	5.33802238150309
ABCC1	5.87393940792609
IFNA6	3.09565730118566
PCBP2	10.4828692432633
RBP3	3.22696232211774
