Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_F02_491266
Composite Element REF	Signal
CPA3	3.61895393952081
PVALB	3.10399415770877
BCAT2	5.4590572107318
MFN1	6.28347769349802
F10	2.97018051166303
FAM134C	7.09696522543023
SNX11	6.88682101119919
COMP	3.60534997288191
GPR177	7.31814516226263
TAL1	2.9903338239485
ACSL1	5.96585393457853
ABCC5	5.86197674566444
HCFC2	4.05155713571852
TCAP	3.23623307184726
ABL1	7.81507824689408
RBBP7	10.037657542259
PTPRG	5.04987795623718
NCOR1	6.06037533586668
MOCOS	5.39035988275465
C14orf93	3.69497812529455
PRDM10	4.18164773778021
TNRC15	6.11362978808424
SPINK4	3.49284557631757
TXNRD1	8.10286235941961
UBE2H	7.27329364040866
BRDT	3.24328731729097
SLC16A4	4.60893011040258
VIP	2.68567595035231
CALCR	3.10853147564725
CCNE2	3.95807829026881
SLC6A8	7.9050747841675
LILRA1	3.60930365599865
MC2R	3.34586406206509
MBTD1	5.08173665052317
USP33	6.02023988273963
PPP1CB	7.73080417931297
C15orf39	5.28857618815111
ABHD8	4.09524891517605
MAP3K12	4.51938862156215
PAAF1	5.6484857362888
ARF5	6.75960459146683
CCT3	9.1696416990929
SLC3A2	5.45822460866418
PIWIL2	3.26747766497562
RAD50	5.22869922410725
IER5	7.30695059137237
SYNE1	3.78562936578069
MBTPS2	4.12115342328547
MVK	4.54826678403640
TSPYL1	9.06982635979703
NCL	8.9615825216799
PSMD10	8.24471775440272
MOBP	3.29420410951123
GUF1	4.97521185473352
WDR44	4.81599759622233
HRH1	4.34985379407691
HIST1H3C	3.54088834109964
C5orf30	5.65394332951781
RASGRP3	4.15978451058856
RNPEP	7.31555080002762
PRKRIP1	5.63735067129007
MED21	8.02073227852146
GRPR	4.21627694399639
SYT11	4.59845318051396
NTSR2	3.35660604165807
Gcom1	5.64919597419474
SPTBN2	3.34439005608451
LRMP	3.69971636301187
HTRA1	10.2430243110711
RNF111	7.08018791404834
SLC26A2	6.2257828804256
WISP1	3.7144936230722
ATP2B4	6.6381279644239
FLJ10769	7.1310878037053
PTH	2.68437901977111
KIAA0895	5.5720009352529
CHST12	6.43230485845834
RAB22A	6.69579209520762
TARDBP	7.0016265545577
RANBP5	7.01864658400063
P2RY10	3.30262679262776
STAU1	9.38432911121087
NME5	5.79815969328434
DDX21	9.07328712421335
CHMP1A	5.7311226029449
BARX1	2.93994959007717
HDAC11	4.45447263191178
NOLA2	7.2908815572188
MTO1	6.17538279590054
DHX29	4.69433131633185
HADHB	9.03723742922606
ADAR	10.3873216136440
SF4	5.96307007574362
PLXNB2	6.08732994312339
P2RX1	3.68019982422479
SLC15A3	5.76718325941193
GAS2	3.31139078494374
EN2	3.05250619531858
NUMB	5.0640393033828
C14orf172	4.97298083747029
TNIP1	6.65568608048401
INHBE	3.29477105170793
TM9SF2	9.2361072089838
PSKH1	4.15964979649368
NSFL1C	7.16584470029638
RHOG	7.82118686083684
HBB	4.86825135483555
MED15	5.05240851463368
HEY1	4.31955388247031
KNG1	3.12439807502199
CASR	3.40701044917449
ITGAX	4.25326494878072
CANT1	7.52770058668842
C6orf66	7.25514947840733
UNC50	8.76152739244042
C21orf33	6.61510985539959
IRF2	5.62006821057299
HEATR6	5.17519256536655
GNG7	4.57384524013325
RUNX2	3.23506148025979
PGR	2.74699582743686
SOX1	3.21843833514959
CROCCL1	5.92877054596525
BRE	6.31162887101878
SRPX	6.89826471834654
MBNL3	3.75423458473509
ODC1	11.3148308974809
SDC3	6.62254307889066
NR2F6	4.60081263008025
ADORA2B	3.84262982898929
ZRSR1	2.97878428737505
ZFYVE16	6.10741919702311
RPUSD2	5.06501964726838
SYNJ2BP	6.23509991058384
POLE	4.3810923079237
E2F2	3.01673637988182
C14orf173	5.055583976211
THRA	4.46610497242149
MAPK11	3.52573023842599
TBC1D22A	5.93867443782303
PTGES2	4.9839142051594
HIP1R	5.13891156194741
ENO3	3.52638306140252
COL4A6	3.36400650841037
TOMM70A	8.08897355493988
IRGC	3.29740413729822
NAB1	5.00607811592423
DET1	5.84716557047142
TRPM3	3.24536164156247
ZNF532	6.65119942783466
RAP2A	6.7734376575361
PLG	3.49358417489572
FECH	5.48502037491648
CRIP1	9.61478498102775
AZIN1	7.02870906510137
SLC7A7	6.62520572655778
CA8	3.01567026203623
IL10RA	6.46469131747952
CDC42EP4	6.49515407449322
C16orf58	5.65988954753464
ARG2	4.9946696236731
NOL7	7.83340637659557
JARID1A	6.81730203134475
PANK2	8.17423417749139
ASH2L	6.98567293769886
ICAM3	7.62740786330175
TMEM16C	2.89887064764705
MDS1	3.67102074045197
CABYR	4.34630622738338
SLC1A3	5.91067722021757
RNF139	7.73686938386335
ADAM8	4.12415523947721
SFTPC	3.59369190367405
BCL7B	6.06778686641432
MAN2B2	6.51398667878505
PCDHGA11	2.85359339813860
RGS12	3.5352091557541
EIF1AY	3.32630713744132
NUDT13	3.388067489031
ARL6IP4	6.82723521192478
RPL35A	11.3802949860891
CCDC21	4.82590713282095
RAB40C	3.68723577100921
EMR3	3.02166455540713
PRRG3	3.64919213601066
LRCH1	2.90468514797636
SAA4	3.41976785779559
RAPGEF5	4.61064088447283
ZCCHC2	5.7218331771524
CLIP3	5.93113758998187
MAP4K2	3.93570353340965
C20orf30	8.05687879236127
SULF1	5.7695962518034
C11orf48	8.25760436721382
PRDM5	3.62469585366377
ELOVL1	7.77268215342903
PPP4R2	6.43484173277216
KCNV1	2.80636150314518
ACP1	8.37304195638044
SIGLEC5	3.92456752289252
ZMYM2	5.45432251538125
C19orf61	4.09127347204544
DAGLA	3.64571009928017
GPR32	3.78273561885754
EDG7	4.8844863647941
NEUROD6	4.17837733265709
NEURL	3.68387668621976
SLC2A4RG	7.82051068946163
LPL	4.40596684111871
CA5B	3.80461278149047
MPHOSPH9	4.9067860263672
CLEC2D	3.36144265577337
HMG2L1	6.65946278293138
GRRP1	3.46323685589051
HCN4	3.53837628127996
CD8B	3.9416970793659
HIST1H3D	3.60375457379623
TGM4	3.09639924730071
SLC6A12	4.82641581665302
CD84	3.68705108718952
TBC1D15	8.14427828008654
RASA1	6.85457090506944
PHKG1	3.41143418018243
MAGEA11	6.77249711689246
NONO	8.412636258087
IMPA1	7.33574498512143
SH3BP1	3.37906194213964
RARRES1	7.90922977192617
NPM3	4.69897389321601
CLEC5A	5.36286297432382
B3GNTL1	3.48245963238572
ITCH	5.56751608078501
MGAT3	3.53931289933415
ARPC5L	8.36675788786904
KLHL26	5.85974500384357
MBP	4.37054361175353
SIM2	3.27034979840689
RPP25	5.44337029760381
SLC2A2	2.78128746649451
EXO1	6.29318366934004
SOSTDC1	5.87559450856723
HRC	3.11054464043505
TRIM48	3.43964195566509
KIRREL	4.59588915426152
PIK3R1	4.87286525461356
HOXC11	4.22550195382148
MAF	4.82358366834361
DOK5	7.70694987053166
HELZ	6.09649447711707
ZMIZ2	5.25519429415393
SLC46A3	5.77448748026923
ADRB3	3.82600638099224
PTRH2	7.91857648385138
DMD	3.85509382858509
STAMBP	6.06774305405767
KRTAP2-4	3.51760667903398
ADCY2	3.38281081005766
MS4A12	2.99416142939534
TCF20	4.97011660116495
KLHL20	4.33166884235882
SRM	7.66115026952057
OTC	3.45372164186121
ABCB11	2.98990186450734
KCNC2	3.05366160913977
CDH19	3.30156540938902
SSH3	5.15593875437324
ZNF135	3.20194022694673
FLJ12529	7.03146278017212
PER1	5.64418437789286
KLC2	4.77447601861633
HDAC1	8.3480777232918
FAM128A	8.27865788281383
FNDC3B	8.38557833240307
MTCP1	6.42459099290557
GPR63	3.44067822107345
FLJ21986	3.68613511629210
LMCD1	6.08170024787715
MICAL1	4.22043397922738
BLZF1	4.41514949863274
IQCA	4.66221200291973
PCDHGC3	3.42381799968631
ATRNL1	3.03158022966413
CAV2	5.62311535218662
SAC	2.89153119465938
DUS1L	6.0131849822208
NEK9	4.39283282003814
WARS2	5.08690397150109
DDO	3.25679579516229
MARCO	5.04521139953547
DCHS1	4.56051651365781
TOMM40	6.37887890498179
RP6-213H19.1	6.59031703463925
TUBGCP5	3.47343363240728
IGSF6	4.98866691963615
TPPP	3.16275764071154
SEPT11	5.25031779279382
ADNP	9.19282285405404
UST	3.69287192945715
C13orf34	5.55371775642507
GSTM5	4.55339868004884
BTD	4.34353098034063
PDCD1LG2	2.78908454372724
SNRPB2	9.13215044781222
APOA4	3.40413211277985
APBA3	4.52255962206542
CUTL1	5.74762744543589
PMS1	6.72730643021978
EIF3E	10.3539571358236
IL9	3.26130528836969
HOXA11	3.31599364912052
NARG1	7.84251781107348
RPL31	8.65600755042677
RAB28	4.47291192058417
LY9	3.44010522977906
TFCP2	5.53023426511451
ATP2B3	3.07304534020029
KDELR2	8.55059555746941
TLE4	4.45179442194277
FLJ43806	3.98206652289841
TLK2	7.22723150480508
PKP3	4.62619975040947
CIR	4.86434278355867
RPN2	11.8271502010637
SH3GL2	2.96551252097552
CTSO	7.67823175413074
SFMBT1	5.85264884796411
WDR57	5.17557010810464
SDF2L1	8.2181240392514
IGFBP3	9.52004923700895
FER1L3	7.71459140701667
DEK	10.1274657360696
C20orf43	7.97519689530578
ARHGAP24	3.28371718108348
ALB	3.09675568339787
SORBS3	4.43493575153255
C4BPA	3.48141772689755
UPF2	6.56374405378326
AGBL2	2.81971845027509
C1QA	9.1702583799532
DOPEY1	5.28478259549218
TERF1	6.37407262299096
KIF22	3.87462476945308
DNTT	2.86166019185079
C10orf6	4.70434251526969
C11orf41	3.19762855825275
NINJ1	6.84957413777913
SEC61A2	5.6266634236309
HNRPF	5.89029378307057
COL11A1	5.23848171260591
HIST1H1D	4.22369271196022
UCP3	3.5613584574667
MYL6B	8.74759118482872
UBAP2	7.11853589894499
TREM1	5.7341256718301
CKMT2	4.2594095349843
HLA-C	12.1197925487793
SLC13A3	3.51084841833216
PLA2G12A	7.19376446559882
SPRED2	4.06945402881386
SCN10A	3.54983260109131
TIMP4	3.69601324489534
PITPNC1	6.1441371300221
SLIT2	5.35847226287126
RSF1	8.03762386399358
POU3F3	3.09709016425337
LIN7C	5.52343800358361
NKX2-2	2.93407919760239
DPPA4	2.82769691661240
ZNF804A	3.15620454247627
CCIN	3.48022170533642
SLC25A31	2.68431512725764
KCNMB4	6.39841152284444
FUT2	3.62496676001522
RABL5	4.92052541131573
FZD4	5.36073311024086
GALNS	6.20692402733335
PNMA3	3.40297703522379
STX6	4.91490506551498
HIST1H1C	6.29148662307425
CIDEB	5.50627549465746
CASP4	6.9864231226399
PDK3	4.10669168286274
WIT1	7.09285406280233
TPR	6.44845852629657
MTX2	7.90738912156669
HIST1H2BH	4.06921553573384
BRD3	7.15192391045963
HIST1H2BO	3.36687858860693
SERPINA3	6.26825199962187
UBXD6	5.45401344705444
HOXB7	6.84851052729394
C7orf23	7.52212687732408
KIAA0143	7.82780999428874
KCNJ16	3.35707084277327
STAB2	3.29656982450546
TNPO2	4.72876327377315
CENTG1	3.15479740822690
IRF9	8.6697675371298
MCPH1	3.07129508087026
FABP2	3.18079877958987
C9orf3	6.29742288979279
FBXL4	5.37392106931545
LBH	6.9607959777406
MYO1D	5.05200843575558
PTDSS2	4.8663991460595
BMP2K	4.66488635396894
NFU1	7.29314212369328
UGT8	4.54951983212133
SLC25A23	4.24990638201359
MAPK4	3.40715091465178
HINT1	9.9342733396945
GLP2R	2.91576078213154
WNT7B	3.35659072927873
SETD4	5.26794094444516
CHCHD2	10.9420265402048
DYNLT3	8.02962996923496
FKBP11	8.97052687837743
NDP	3.49808943223155
RHOBTB1	5.90835202871785
FLII	5.95913411602838
SLC4A4	3.88553579878284
RPL38	9.53882430491025
HTF9C	4.21796730922189
RPS16	12.2793555316209
AP2A2	5.13491539758994
CHPF	5.11523118187448
CSNK2A1	7.52166644960079
MAP7D1	8.00565846885975
FKBP6	3.49445449046606
ZNF214	3.71247105969200
DDX56	5.75779568751474
TWIST1	5.17085906163548
EPO	3.18735886989165
MRPS18B	7.24821641536857
ZNF682	3.73247105703595
AOX1	4.72018047302853
RPL14	9.33947979776766
CYR61	7.18437612625097
JRKL	5.8961916751749
DTNA	3.69050382653381
MAFF	7.06604565508809
LOC51136	4.1482175915484
TMOD3	3.95230463744233
LY96	6.82322941651366
EEA1	3.59432836306467
KLK3	3.14088405350872
IL1R1	6.13352825459996
HRSP12	5.56806930126793
KTN1	8.91821013530381
LOH11CR2A	6.05486013948319
ARL5A	8.88269444502432
MAB21L1	3.46492745896146
C20orf59	4.86389407821769
ADAM2	2.88004018517203
PHKB	5.00945277548149
CCT6A	7.774396387777
TBC1D8B	3.87222171269413
FAM13A1	5.61925727575058
EHHADH	4.85140754917922
LAPTM4B	10.5806864139624
TMEM147	10.4681237136202
ITGB5	7.07676928583846
YIPF3	7.34998441833862
FKBP2	8.20091596159266
XPO7	5.07274186762615
GPR75	3.10719727702482
NR1D1	5.66014826653891
TRIM5	5.21919038633228
TMEM110	5.46588396610687
APOC1	8.69414445601486
RNASE4	5.28202041323229
PARD6B	3.05068997803548
ARID1A	6.48737441938443
NEK2	5.76217985770038
RRAGB	4.51284074933497
PCDHGA3	3.28441987237623
HIST2H2BE	5.967767331268
RCN2	10.0192018082549
STARD7	10.0440618731617
SHMT2	6.45527604206372
MLYCD	4.56067393457162
KIAA1751	3.14879323552070
NDUFA5	8.17753998141201
THAP9	2.86684414959624
FLVCR2	4.07505439852452
RP11-217H1.1	7.41047179619164
AP1S1	4.85059185340881
NCLN	5.35912928845149
SDHA	7.47865311297666
SMAD6	4.13249047302524
SAV1	5.70107607233804
SAT1	9.19277711158064
ADAMTS7	3.44012170915021
RPP38	7.71368321810786
RCBTB2	5.78080596071452
VEGFB	4.71480665506945
COLQ	3.2359995889875
RBMS1	8.26121804335508
NRXN2	3.63277670631565
WBSCR16	6.24271663466186
DRG2	4.60473735828012
KLRB1	4.39337723274866
DNASE2B	3.15999648661282
SAFB	4.42863734716435
MAPK8IP1	4.20349647165304
RFX2	3.6695608166416
MLLT4	3.42852515478918
ANKZF1	5.4773087818842
DUSP8	3.58374549693884
C19orf50	5.25805572714041
MEF2C	4.79130579711851
SENP5	5.88357861140547
NFKBIL2	3.16926749572657
LBR	6.9896584244895
CBFA2T3	3.63256162135135
AFF3	3.23766439073570
IL2RG	6.25048478197078
CCDC51	7.28011799531756
COG7	4.96120308366557
MYB	5.47054890956838
KLF3	4.71419907832711
PLXNA3	4.9098427395294
KCTD14	8.11911083806873
FZR1	3.84003497733338
XRCC2	5.18141950707479
SLC44A4	4.27484334484119
ESPL1	6.54646636374993
MMS19	6.48090037362072
GMPR2	6.05373136849867
ST8SIA5	3.40086497745527
TBC1D19	5.91252747931862
CHPT1	7.39356433127178
ERBB4	4.9376945727829
TSPAN32	3.99053465099858
MAP4	5.64463966753983
ACTR3	10.0307917212819
UGCG	8.30583923921067
GPHN	3.7037044326615
ZAP70	3.15755973238600
SLC6A2	3.70779039023122
LPP	5.93934237861878
PTPRCAP	5.18399149510334
IL12RB1	3.39926684014952
HIVEP1	5.93187853512033
ATRX	4.91665553175022
EIF4EBP2	7.09565858877898
DFFB	3.61982212408036
DMRT1	3.22326008310279
CHST8	4.05153838380203
HSPB6	3.62708864205315
C14orf109	8.13709496020373
IER2	7.86631971386618
NMB	7.22938580073191
COX5A	11.0695782590754
EIF6	8.09942582978303
AIFM1	6.10423769040356
WWC2	4.33284896788373
GSTA1	3.78608991620533
POLR2L	8.76114701500789
MRPL4	6.7367565857097
SEMG1	2.81401334452986
MPPED2	5.43165253723823
FLJ21062	4.6416437604308
TRAF3IP2	5.660543493497
EPB41L4A	3.16830546848582
LILRA4	3.38210417687899
LAMA2	4.2865297021384
TAF4B	3.82592052153572
RLBP1	3.05673560593178
SLTM	7.4689360859505
CD300C	3.86011626896682
FLJ10404	4.8608576604291
RTDR1	4.4513717405823
MALT1	7.26117858047245
ARVCF	4.47372928033086
RENBP	4.22427273480406
ATXN7L1	2.87637502096443
NID1	4.8098789905037
TUBGCP3	4.89969011082642
ZNF783	5.13849367887963
ITIH5	3.67972051289665
ZNF85	5.88112460568711
MMP13	3.96015204231976
KIAA0329	4.69245385430293
C8A	3.51659166196463
MGC87042	5.3582399054246
HOXC13	3.45711932039258
CLGN	6.56321501217946
SLC25A37	3.86043799269919
SMARCC2	6.22023202921115
TFDP2	7.55910315416961
POLI	4.79878621408471
HCP5	9.00082957773302
UCN	3.26441110049119
ZNF764	4.44115636341271
USF2	6.60649377343294
C20orf24	11.5344755385294
FHL3	4.96969821595937
SPATA5L1	5.68102099256666
JMJD3	5.93882669381813
MMRN2	4.55587444547314
DSP	10.3327028535287
NDST1	4.04066497266186
ZNF248	5.07490973917479
PELP1	5.4663814627871
MBL2	3.20282316176247
ZNF230	5.69060783206537
RNF41	5.74496016745705
THOC5	4.74322023369361
MSN	7.91147620009276
SLC9A5	3.51428232085077
SERINC3	8.08365802351625
ZNF434	4.62738069828561
MUSK	2.95259782839386
SMARCD1	5.18454169344767
C11orf75	7.34123987024232
ZFP106	6.5629186361786
GTF2E1	7.28031159297352
RY1	6.9021625519929
ATAD2B	4.535960429915
DDOST	9.96352892807202
ARHGAP17	6.35355365278674
GPNMB	9.46756562623591
TTF2	5.24981714317339
SFPQ	7.77931428481352
GFRA4	3.16456202847755
TIGD6	3.56544925854369
SLC39A14	8.00429042857083
AKR1B10	3.53423827954661
NGRN	8.96197289597474
RGS16	4.09382840289876
URB1	4.82259572539029
GPR137B	6.2240963524298
MECP2	5.30440702963773
PSMA1	9.97922953310112
TOP3B	3.5524357501709
NFATC4	3.97656700759991
RAB7L1	5.42189711797307
CSN3	3.39306242302505
NOS1	3.72530041009736
CA14	4.05219820507519
BMPR1A	7.02602237846482
YBX2	4.50096863932587
PRL	3.33149076299825
SNRP70	7.02022139766931
C6orf130	6.98481686840178
KIAA1166	4.71089942447177
FUBP3	6.41204167784814
STAG2	7.36982588544945
ACACA	6.88730811003308
ABCG1	4.91694913437993
ATOH1	3.08662931421539
ODF1	3.35174129841172
TMEM127	6.64632083735898
CD55	8.3855337030686
PLN	3.15034121418003
RPS23	12.5444012180540
LYPLA1	9.02194339267496
PRDM9	3.44402985893366
SSX2	4.33721954152083
PLUNC	3.43656909674097
SYNGR3	3.90460834728854
EML1	5.06645779202829
LNPEP	3.65783491080021
SMAD3	4.67308118191989
NUP93	6.91844300398349
HISPPD1	5.82883232957636
HNRPUL2	3.72065425396679
YARS2	6.49022499281788
TBC1D12	4.2942196778048
ZCCHC4	3.65215338316901
FBXO22	3.97657592231579
C16orf24	4.58525014169202
ZNF669	6.18251392760142
PTGDR	3.00257383084811
DDX27	7.49641703103054
KIAA0409	4.96733454233397
ASB8	5.64231638502988
MEPE	3.56335689257036
PLP2	9.35108979782793
COQ7	4.39287827201848
CHMP5	8.70607828861445
CACNB3	6.36396227581603
C10orf84	3.53460056472673
SPO11	3.32650601897929
NEDD4	3.48111034359147
THAP11	6.85337552383731
ZNF43	5.83902545585011
KRT13	3.29939166451424
NEK4	6.85982640986218
MRPL19	6.5282052456593
RBBP9	3.83641775052452
PRKAR2A	5.46137577583467
IHPK1	6.53286549663974
ATP6V0B	9.9847410886616
CACNA1E	2.94097504638269
CEACAM8	2.95710647088734
PEX14	5.60215593563326
BXDC5	8.24517214771093
ZBTB38	7.60130391875843
PAFAH1B1	6.11625923544766
PCTK2	4.91348477284386
LRRC16	5.30527997112721
OSTF1	5.53839463593237
KIAA0323	5.7274560136763
FYCO1	5.9307805524906
TXNDC13	7.12004545656327
PLTP	8.95970086885575
SLC25A1	6.97502270715877
EZH2	6.48351419386275
PLEKHB1	5.42789477299847
GRB7	5.58195965641218
ZFP37	3.79466464027064
MRPL33	9.34192188631638
C9orf27	2.97884947302487
PELO	6.16086761652645
ARMC1	7.30440340868475
ZNF154	3.66368437255255
C3orf64	4.44138220332213
FLJ10357	5.00753736582896
PON1	3.51428220043864
SYT5	3.39384879498798
TMEM66	9.33812605532988
ATP4A	3.07327976829946
HBEGF	4.18721703896555
PI4KA	5.99916271752262
LEPRE1	6.50528421694208
POU2AF1	8.22511489150453
MRPL12	6.87467194937653
GNPDA1	7.40571552541806
RASAL1	4.34506124252128
ZC3H3	4.55736249601555
DDAH1	8.3083520855709
MGAT1	7.05552191892151
TIPARP	7.13116600984496
UGT2B15	3.2622730957761
DNASE1L3	3.26151706517391
CHEK1	5.80015094090103
ZNF8	4.78472579304432
TXNDC1	7.10385413179782
CKB	7.00575542673892
RTN3	7.71371279068953
IPO8	3.74732094289889
FZD2	6.35703096250636
PART1	4.77330735703543
PSMB6	8.39512197603004
MAP3K14	3.99568935669837
PCDHB8	3.17735474986794
PHC3	3.27767774156201
PPP1R8	5.86779085806807
NOVA2	3.29515066484337
TNFRSF11B	6.01026959421991
GOLPH3	8.2888971852307
LOC51233	3.52924811719274
GGTLA4	3.09599622046567
PDE6D	6.50717425045208
TTLL1	4.40131326394106
ZNF117	3.69886625104702
NKRF	6.29628512385764
CLK2	6.86042274181003
TNFSF15	3.46222603640907
DUSP2	5.76702743076723
HSD17B11	7.1535936234291
SECISBP2	4.6880161168809
PPAP2C	5.46834835496968
GABRR2	3.66725710186279
LOC51145	2.84102027086802
PIK3C3	7.2809608830419
DHDDS	5.42905869345094
CTSW	4.2254379655064
NEFM	3.10583946915039
TNNC2	3.85110449409854
ANKRD28	4.77768694647373
MRPL28	5.8145232071645
STMN3	3.25441435913237
SYN1	3.58478443036089
RAB14	5.70123580459078
PIGV	5.01484968732468
CDK2AP2	8.07177035891683
ZIM2	3.65872250424064
APBB1	4.4308449178495
SND1	7.17947603676056
C1orf123	7.15072624532648
B4GALT1	3.24996958349322
CHD3	4.86857927611695
RNASE2	3.89540461638471
BCAP31	8.66602555356157
SLC25A44	5.44454745900721
CXXC1	6.86857767484393
PIB5PA	3.96771773554657
CD40	5.81788936941079
FAT2	3.57936704317425
DYNC1LI2	4.95504013222525
GDI1	7.20420977452199
ZNF81	2.80188810841697
VSNL1	5.05608166185696
PIH1D1	7.02129856323653
KRTAP5-9	3.64635874581262
FLJ10081	3.69006523713819
CS	9.52674720491507
ZNF318	5.93842156944351
IGFBP7	11.1012742644526
ZNF609	4.26892615072475
SIRT4	3.34233297606472
SCN4A	4.05508744313618
ARHGAP4	3.66164883576607
EHMT2	5.84143976955399
UFD1L	9.35707057422297
EXOSC10	6.20593102931797
ECE2	3.54633894647564
ERMP1	6.56046858432419
OVGP1	4.03734267843918
GTPBP3	5.2452328000593
FAM82C	6.71944240508949
PACS2	5.07952400932545
C19orf36	3.41919022930134
UNC84A	8.12533637092574
ARL4C	7.29613119686313
SCD5	3.89274614896021
ATG4B	6.41718911682183
LASS6	8.25150899305222
LSG1	7.46414524026356
MAL	7.16383007408758
GPR22	3.20538564798677
WDR5B	6.72381850812059
GALR1	2.79957451588208
AQP4	3.15635578213809
C17orf60	3.69365029687577
HDAC7A	5.1988193957434
GRIN2C	3.25689338315991
ARMC8	5.26433148900334
SLC47A1	3.95448769723876
DMPK	4.07784661488305
CCRN4L	3.58098847535283
CBR4	5.67166631441544
KIFC1	6.11618148643118
LHX5	2.88390698194813
SMC1A	6.61232476976417
LPXN	6.71928780993462
TRPC7	2.78242788684883
SERPINA1	7.61713291795314
SMYD5	4.97595648070879
RPS13	12.0978095177329
CRHR2	3.33824155715825
TUSC2	6.00442982853259
PRKAA1	4.06105552771266
FADS2	5.07754985507304
ENAH	8.90267844489625
PRO1768	3.29439091794701
KIR3DL2	3.12952216111143
APBA2BP	6.09397859005071
ATP2C1	6.15103373160953
ALDH1A2	3.46234500045653
RNF103	7.60016688606533
AHCY	9.41997740312566
CROT	5.53040740876338
PABPC3	8.25271609934111
ALG12	4.18884763059558
EGR1	6.5918871898831
THSD1	3.7030943797561
CCL17	3.4508901781326
BZRPL1	3.30695782049446
KHK	3.6530923811969
ESRRG	4.5306697044301
SLC12A2	5.13459662318029
CNGA1	2.97648318909698
RDH5	4.50213119830502
CD58	5.43784945659971
PTGFR	3.18501437856715
CCDC48	3.29645373840336
CCDC76	5.11918922110902
CDR2	6.43676643259464
ZIC4	3.46063099600161
SELE	2.94001144459108
OR1G1	3.56616009538356
EXOSC9	6.61018667906336
PSMC6	8.70657790541533
ABCB1	2.9333563128902
GPR12	3.27918008811572
KIAA0196	6.48534338860283
PCDHA2	2.85035873999473
SSR3	6.74039356973079
MSI1	3.82352594434815
TRAT1	3.37925950098782
CC2D1A	4.30331810598423
PLAGL1	5.88523005265327
LLGL1	3.89375784530553
KLF6	5.3102817396427
MTF1	5.94373181895163
RNF2	4.99090705924468
tcag7.1314	5.64060527719863
NR5A1	3.14075380271074
THBD	3.90973215910282
ABCD2	2.60054009851816
ITGB7	4.85522274731919
DNAJC7	5.13499825173843
CCDC81	3.46374673895787
TM2D3	8.538038158654
HUWE1	5.22509502803712
CDH17	3.47689462324626
CD180	3.71378095213279
FAAH	3.68300786687423
IL17A	2.91275615128489
POLA1	5.92927890952886
TMPO	4.59914317590016
LYRM5	4.49521654700501
GNAT3	3.12973815865120
TM7SF2	5.35855489368123
FLOT2	5.36886596400624
MAP4K1	6.48165003811675
HDGFRP3	6.32426914850113
RRAS2	6.89385901295344
OXCT1	5.80234192064185
LTBP2	8.61123422266644
ARPC5	10.2866403858211
SV2B	3.60691978302945
ZDHHC4	7.18279077430004
CYP2A6	4.15437792080131
PDE9A	5.50302950490463
ABCA8	5.58078944619521
NDUFS2	8.5070752634483
UBR5	6.57642414282794
FLJ22662	9.50278289047085
GP6	3.69606505038692
CRYBA2	2.99859283985405
LEF1	4.82787801103839
ZNF20	5.54527100176718
CTPS	9.1767015352514
EPS8L1	5.35254525941074
EYA1	3.12721759011986
SERPINB2	5.44340216984649
MAPK14	5.4066648692389
GTF2F2	4.1475207706279
ZNHIT4	3.82882613285236
