Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D04_298068
Composite Element REF	Signal
FXC1	5.76480276440504
C6orf162	4.62421202154787
HPSE2	3.71505654983793
PLCE1	4.59400686425224
INSL3	6.0145277625356
PTPLA	2.95237725196798
EIF2B5	6.53173006906147
DLG1	6.31583103359367
PINK1	5.76828823011269
TFIP11	5.54691188245269
VPS33A	5.42362196194061
SKIP	4.41914444119366
GRAP2	3.06333368828369
GAPDHS	3.2507980333323
POLR2G	9.061088333709
CNTNAP1	4.24840275899857
PSTPIP1	4.14045285499861
CYP26A1	4.27482216425359
APOL2	4.21202682992534
TACC2	7.52216795413552
CNBP	11.1274512515653
WASF1	8.3452230335392
HSPB1	9.31772339552997
INPP5E	5.56406817920439
COX7A2L	10.6277876746233
HSD17B1	4.69142416424291
ARRB2	4.54045171866404
CUBN	3.57425755072941
SLC7A6	3.98726635442351
IGF1	4.15070997848385
ITPK1	5.37838151912677
NAALAD2	3.43122429507484
G3BP1	7.7578921057617
HSD17B10	8.21721743096204
NUP155	5.95790335087950
CYP39A1	3.26095297556107
GLULD1	4.65645977938254
RBM15	7.23040398536053
AMZ2	8.45756186294675
GDF15	3.43280858971762
CYCS	10.1844893314709
TECTA	3.44861089246194
CCDC46	4.07270670908014
GNAL	3.16215019433231
LPO	3.20086389130356
GZMM	3.68277957177189
PAIP1	8.07740511974273
DDX11	5.40685881411735
TAF9B	3.80396041661867
CACNA2D1	4.53961108786625
IMP4	7.64542304990448
SH3BP4	8.13021484226338
PADI1	4.59057551476277
DEC1	3.36350931480555
PON3	3.76384482666332
PROP1	3.72442111123904
UBB	9.64426492775013
RPA4	2.82967077195470
TCF25	8.44435156384899
NDUFS1	7.67337777093742
UPK1A	5.17233929822306
AES	5.91750474794316
PPP1R13B	5.58853977268126
TCL6	3.48591429105404
ARL2	8.25946614356794
CD2BP2	7.19743748904577
TOP3A	3.95275617471743
CHRM5	3.49278202328974
FGFR1	5.59429942882692
UGT2B17	3.06077326641251
CEACAM6	3.66603563383704
CERK	6.75371948384359
FXYD6	5.87186567339806
AP3S2	5.77614062367868
ZNF208	4.84395209541421
CARKL	5.18059955015842
HIST1H4E	4.00817349614491
GOT1	7.56046217030229
BBC3	4.79309264805793
CASP6	6.15960252811009
HOXA1	4.03530470817866
RCL1	5.69150424921196
RAB40B	6.87706980802039
PI4KB	5.38516186993436
LRRN2	4.06939043451402
B3GAT1	3.4999204401111
OAZ2	7.69709663259906
BET1L	4.51975189552847
NOC4L	5.88111517458394
FRY	3.78747427303299
C10orf12	3.22426419592038
AK3L1	5.86025118188142
FADS1	6.24115966117554
CSF3R	3.42688983619676
DKK2	2.82035730196682
POLR3K	8.00450012352748
LBX1	3.43626980122899
ATG2B	4.20637991568051
RHOT1	6.81692748946665
DARS	9.28629321950115
EPS8	7.22903440940464
OXT	3.48415590539924
C10orf56	4.65041851919877
ARL4A	6.31893455696186
CCDC64	3.93238147924993
DAD1	9.98073230219732
HERC2	7.3276576211487
HSD11B2	4.71181776729148
USE1	7.30427848024145
FAM96B	8.49284435417036
HNMT	5.45386114817898
PCGF3	5.29961063964998
BSN	4.09558229689164
CAND1	8.44822332906251
ACTR10	9.33247914699516
NASP	7.33987269592309
C20orf4	6.11395688375851
ACSBG2	3.28981613712673
COL9A2	4.90729164926291
RWDD2A	6.01907010822837
PALLD	7.1040677658804
GPC5	5.58438131162127
CENTD2	4.8007310848303
TBL3	5.56972641642066
TLR1	3.54315858572592
LMO6	3.91293226702803
CCDC106	4.21680475772686
KPNA2	9.3642354004409
PARP16	5.44645194233765
PDIA3	10.5960077185781
MACROD1	4.4087044608982
SFRS1	7.83723389286188
DCP1A	7.7760226191545
TMCO3	3.65567287084896
NTN2L	3.06167871411482
CLN5	6.45990271163855
BIRC5	7.38249777573679
PRR16	2.61950726464686
FAM63B	3.73609953920931
GLE1L	3.91224522091089
CES2	5.3712004826954
GNAS	10.1699054335058
KATNB1	6.73734081151274
CPLX3	3.68022676398683
WNT8B	4.20802756658368
TSPAN13	9.4685059684161
MRPL52	4.4044406183641
GHR	4.36463791111706
DUX4	4.04030928869685
BCLAF1	7.95166436934725
GOLGA3	6.37890178589653
CLEC4E	3.71777399153001
SCUBE3	4.15399247198392
UCRC	9.38301537354075
CDKL3	5.06967609516837
MGAT4B	6.72692211661209
BBS7	3.59675335806514
ZNF345	4.67351267180295
RTF1	6.45886027296073
SERPINB9	3.97624254437544
DHRS7	6.01381385811816
RIPK4	7.61018938309009
PLEC1	4.31241865289347
PIP3-E	3.96176920105609
KNTC1	6.98158226251778
EXOSC2	5.57012948009371
MS4A2	3.16059607000632
FGF17	3.62170436218826
WDR59	5.06848751922251
LAIR1	3.88521617895656
EVI2A	4.10220768834199
IL17RC	4.22995371463185
GTF3C3	7.03283355041807
HS3ST1	3.73183742712679
ITGB1BP2	3.26583177025836
RBPJ	9.60827084216654
LRRC8D	8.08625789311307
ALDH18A1	7.8302209829442
INE1	3.75100122282594
TPI1	10.3353900820774
FLJ20035	4.57793666914262
GATA6	7.79526096773793
CABP1	3.42869471779788
RASGRF1	3.51266452004654
C4orf15	5.96497958873397
ALDH2	8.72539715227226
DAPK3	3.69227601060682
C3	6.26706897556605
EMP2	8.61026745967595
GJB1	5.335095080851
PIN1	6.40697685475774
SLC6A15	3.85772724502937
POLE3	7.51836873422009
RIN2	7.11543726397397
CTSL2	6.44502394192073
APOC4	4.31210963520881
CYorf15B	3.09867307178075
TRIM2	4.47848191527782
CP110	5.66057580765315
KIAA1622	3.25479003746714
DNM1	4.73043168058163
HYOU1	7.35159088492073
OTUD4	5.56164023916878
USP7	7.3403990199023
ZSCAN16	6.98455405557072
ASCC1	6.67149215237181
OTUD3	4.51155831630373
YME1L1	8.23593051520786
HNRNPR	9.58660972705688
SERPING1	8.08978779097766
TPCN1	5.61904419683243
STARD13	4.21328076417143
PCBP4	4.67838242936357
ADI1	9.67113523265195
ASIP	3.4441479310742
CDH10	3.93858076144834
WBSCR22	7.21085561614399
SCP2	7.7168396568364
KL	3.12179244254529
SLC35D2	5.68738113013547
MAFK	3.27504532663462
SON	8.48739147166827
SBNO2	3.8073617030719
RACGAP1	8.18239647521302
SC4MOL	7.49394118135685
SLC6A6	3.17869022645989
OBP2A	3.19362717298783
PSMD3	6.09706797513673
ERLIN2	6.94312834440653
PPP1R9A	5.61127452792982
RAB35	4.83050834049886
PDZRN3	3.77637389273311
AVEN	7.02942119934698
FLJ21075	4.36544967111353
BCAM	7.13114842168507
C14orf132	6.81210354889798
PCK2	6.30026024265215
FKRP	3.61807257017671
HLA-DRA	6.57342922883677
GUCY2C	3.33215089935045
RP11-125A7.3	6.44021107476934
BARX2	3.46527418666670
DAO	3.31432821798747
EDNRA	3.50798222894587
NIPBL	5.77111624485035
ZNF331	6.5584611199582
PPP2R5A	5.49537381445671
HMGN4	8.87785242415076
DDX39	8.75630180551625
EFHC1	6.58687700193323
EIF3M	10.1529909674602
SLC17A3	3.16810312857501
ZNF24	5.77920666105787
ASCIZ	7.57511495035746
FNDC8	3.25526720683094
ESRRA	4.64581078939786
PTMS	5.07421660987499
PHF7	3.92991221647067
PIP4K2B	5.02978480002719
IRF3	5.39580723083024
GPR19	5.16742641533209
HHLA2	3.59477346710101
GMFG	4.46840777278625
BDH2	7.9667102392274
APOBEC2	3.78400704172101
PRSS21	3.86462758093481
PENK	3.66574609594928
PHF16	5.38092141486581
ZMAT5	3.83162105705219
SMAD9	3.19216923097047
SLAMF1	3.15672563520359
RGL1	6.01077940175508
DLGAP4	4.77088928028107
MBD5	4.68070397590206
PHLDA1	6.3591896248499
BACE2	8.15631010325832
APPBP2	6.04061364052260
LIF	3.42999267752714
OXTR	3.72536667398592
ACTC1	3.88152000289896
USP19	3.77314232638333
SUV39H2	3.26592431497995
ERO1L	6.15946425534777
ZNF395	7.144239064475
CNTFR	3.71838968141337
HIST1H2BL	2.93720695036062
WNT3	3.35513880747825
ZNF549	3.68228793437209
ZNF467	4.18869221433539
SLC25A21	3.75614113126232
IL5	3.38350865975846
CLSTN2	3.71758344976279
LSM12	6.53869443500152
KRT37	3.12117919821871
NACAD	4.21665765238989
NAG18	3.01268522998293
PTGES	3.8178589301164
GDAP1L1	3.17229397000855
MFAP5	7.9751129096736
OPRK1	3.13718801053071
C12orf4	5.82348493364167
NTAN1	5.45989608463818
CST3	9.56218569976982
WDR6	6.09111589893049
NUP88	6.68766731984742
CD300A	3.75610650962478
FCGBP	5.08892520684171
CNIH	9.2802471577208
VASH1	4.18326539654352
DHX16	6.58519912944193
SLC35A5	6.9111400532326
CLEC3B	3.66048822046794
ARL2BP	5.92399486318429
C10orf79	3.41422998676537
ZNF79	3.72284556631052
CRP	3.30907786501968
OCRL	4.69860071348252
GLA	5.12061742170926
NEBL	3.74550405012825
HSPA8	10.9915587803132
DIDO1	6.46480771077658
PLA2R1	2.95890365424671
NGDN	8.70646440007837
CBFA2T2	4.88363071946947
SAC3D1	6.68185820381115
PNOC	3.53427533156823
PIGP	8.02647987864009
AGGF1	5.20135878234539
PRRG1	4.04690950111404
DPF2	7.87756526457461
MYH13	2.97525358284371
TMED9	7.79508405786083
TRPV5	3.69374227347681
UGT2B4	3.10230029260051
PJA2	6.45576291444726
COLEC11	8.90871154479511
SCYE1	7.1792915092937
MED12	5.69244278627458
CARS	7.56097834955071
MYH1	3.29355163294254
CYP7A1	2.80667901934791
PHF1	6.01809912841853
LOC644096	5.86273552952648
FRYL	5.65898622511136
RHOBTB2	3.80015676818711
MMP27	3.13551015038986
ZNF432	7.1181296605741
SRD5A2	4.18560577336731
UTP14C	9.16825909505229
RABEP2	4.88515733065243
VWA1	4.31487776842902
FUBP1	5.96400985187754
IGLL1	3.6054738662459
KIAA0586	4.81866047907591
IL27RA	3.40726309563008
STON1	5.76005818965945
IL5RA	3.43399185090735
PERP	7.60999366606411
SMPD2	4.21776412627495
TNFSF12	3.27098448724691
FN1	6.09574694712531
MTR	6.518288043885
CSRP3	3.07715685179932
MMP20	2.99731879429379
PHLPPL	6.19372988052046
CBX6	5.85239577753328
DHFR	6.07707289072667
PRG3	3.10603187634622
ALPP	3.06018136059483
ASH1L	4.55788340694039
CHRNA2	3.68931799584620
PPP1R12A	5.49469716201345
RBM38	6.02996942960849
ZNF7	6.0620215908092
RDH8	2.92980894158164
GPR132	3.61953580966041
DGKD	5.92746168840296
TPMT	6.84173161876275
ATP1A1	10.1356277251926
SERTAD2	7.13489362605071
C5orf4	4.86833275334042
ZNF672	5.13281285023708
PLXNB3	3.29795401594508
FAIM3	3.70476507380668
UBQLN2	7.37433601247105
NR1I3	2.97423295375142
ACVR2A	6.94228692218327
YWHAZ	9.99689745298289
LILRP2	3.74050865730777
GNAO1	3.30356811841241
OPA1	6.57591184612516
RPS6KA6	3.53793996389143
RPL10	12.2793694188062
MMP23B	3.86949114783495
PFKL	5.30623792800541
TMEM140	3.79628097257631
AURKB	6.25599613100046
IFI16	7.09092859702282
CSTA	6.77161439354876
PRPF39	6.40539028180332
DISC1	4.05517186581624
USP4	8.29520785048405
OSBPL10	6.47026403028365
CAPN6	3.90375766245492
CLTCL1	3.62372735742422
NUAK1	8.81022604075319
ALG6	6.40649101019725
NPPA	3.73121522584655
LAMB3	7.81735053799669
PPL	8.27011378603959
LRTM1	3.13955369428831
RRAD	3.36659569285458
TIPIN	5.53466693225623
CARD14	3.41219690488861
RBM9	6.08585396740082
LCN1	3.24879447993881
RALGPS1	4.33880519311719
NCOA3	5.49125272904518
CCDC6	6.04446766351932
RASSF4	3.57913693862334
MTHFD1	8.05785525565431
FCMD	5.08253548981974
IGHD	3.48595592075527
PLA2G6	4.18693816988535
TPT1	12.1391761326041
S100A3	3.4997639107915
SEC63	7.09472011133983
C10orf59	2.76452337675856
TOR1AIP1	5.12361166989856
PAFAH1B3	8.60228961966218
CEBPD	5.47687423348854
ZNF107	5.59614561414419
ALDH6A1	8.4399224228982
G6PC2	3.31435491211357
SNTG2	2.99382077773689
GRWD1	4.97906708624764
FLJ22222	5.36864366643666
BCKDK	5.52357296290468
CTSB	8.08579498121954
PFKFB1	2.96106156377274
ZFP36	5.76185452406533
SVEP1	3.57802987492543
PXN	5.04309138295732
TNF	3.29108608521956
SIRT2	4.71021672218567
C5orf21	6.28492192808409
VIL2	6.5744515928293
DIXDC1	3.81064576387076
GANAB	7.70818583384166
PDSS1	5.53391902270848
GRM6	2.98078145253479
NGFR	3.09088241367752
ATP8B4	2.85369999131411
MEIS1	10.1153094584349
BMP8A	3.62445222872034
NGFRAP1	10.2482762159082
EDAR	4.24680408374873
NEDD4L	4.8495284205675
CRYBB3	3.87529611739007
C6orf60	3.8415631000826
IL1A	3.03777482361435
GNRH1	3.00850248388979
PDGFD	4.37982425898505
CACNA1H	3.68552357546089
TXNDC3	2.96221919861793
ERCC1	6.73512296531294
CAV3	3.33931749729229
HARS	7.37109038225214
AQP8	3.5512265472886
CREBBP	5.3117735327725
ITGB1	5.02942187339039
SPACA1	3.43287828014175
ZNF254	5.61220236344599
PARK7	10.5493466168252
PAX1	3.11240418884966
PSMC4	8.53239433369435
KCNH4	3.84908854506242
TUBA1A	8.88949402990596
PRMT8	3.58237987743537
SELP	3.29006174854833
PSMD8	9.38154427135066
SOX10	4.1481586177405
HTR1E	3.55184494296943
RABGEF1	6.10931721354508
EPS8L3	3.70712601997777
MAP1LC3B	7.15568634926308
AGXT2L1	3.09299822407271
CYB5R4	5.29394180759508
MEMO1	8.24867955141242
LRBA	6.68219972624182
TRAPPC2	3.92479157677491
FLJ14107	3.32888827060821
FNTB	4.31159131755989
MYST3	6.44614396029585
KRT8	9.34121339744723
AURKAIP1	8.6064305163197
LMAN2L	7.57122606806922
C1GALT1C1	5.48214779229854
DSE	4.97462560905175
FHIT	5.64583925836418
OSBPL3	4.09567033801494
PPOX	6.51927906955198
SLC39A9	4.22782214950192
EPB49	6.12252833937159
LOC137886	6.49873151092471
C7orf49	7.02513567500322
RHCE	3.16073100347605
CST8	3.59936375490385
ATG7	4.12915926274933
SPP1	6.87649249701144
GLI1	3.43934672148533
HYPK	7.37778826812451
SFTPD	3.64693197600965
MCFD2	7.85178687412513
ZNF157	3.20236868298567
EPS15	5.90733823139241
SFRS2B	6.64008536887759
BTNL3	3.87894251104538
GPR23	3.55917669140515
TRPA1	3.12076278970676
ASPSCR1	5.63213989964016
GNS	6.15941513299143
FDFT1	9.13189463075538
ENO2	5.46916768237997
CBX1	8.04794979580307
PTGS2	3.03124333601661
BMP7	3.90989152770164
CCDC90B	7.72149235756543
LRP5	5.60063151517557
UBE2D3	9.10523139602036
ARFGEF2	4.68441968689894
ARR3	3.94430653056546
MAP1A	3.64887155676752
NEFL	3.20057133505566
CD2	3.62029143144966
FLJ23861	4.34699964523806
NAV2	5.50900307748838
ENTPD2	3.41436626684963
COX7B	9.56225977889509
ATP6V1A	7.25129733130824
TRGV3	3.46523918129117
ANKRD17	7.09490418411855
ADH1C	3.34139136674037
ATXN7	4.74079530693049
IL21R	3.59596721209551
CHN2	3.50357513514035
HAS2	3.07332586474095
C6orf48	10.0079159305147
TGIF2	7.04996318269034
KIAA0241	4.4463032608556
IGF2AS	4.29973136220568
CYP2C9	3.38767120036946
DNMT3A	7.09629628907628
CNOT7	9.78901696243868
FCAR	3.15938741430924
SFRS10	8.65456698117582
MARCH3	3.54880979935977
RUNX1T1	3.5820131960198
CTSK	4.51619356015422
LRRC61	5.05060413028902
HNF4G	3.59280146047045
LRCH4	4.7614080850545
PSIP1	7.56025200784736
AP2B1	5.86030053942337
C7orf28A	4.56395056709072
SMCHD1	5.72900360345684
EIF2C3	4.92487519168941
S100B	3.19698926196859
BMP2	3.64432038569344
POP7	7.81380985776484
UGT2A3	3.22152295907424
ESR1	4.17027289950396
ZFPL1	4.7250940051067
ARHGAP12	4.87331493419354
PGGT1B	3.98048547944148
LRRC19	2.72703693310401
ZNF767	4.63678423926878
DEPDC6	8.40005713712265
SLCO1B1	3.21776383050017
SST	4.53274531299086
NACA	12.2728216853868
KCNN3	3.7142525410929
GLOD4	6.94090158690542
SCCPDH	7.02560207326887
PRF1	3.81450824541415
LST1	3.60185045512364
CDK4	9.82543427628156
TCF15	3.70483661367519
PARC	4.68693518041065
PRMT1	10.2753149232882
ITIH3	4.15667703664483
PPM2C	4.95366646215473
TEX10	7.20038080489593
EDA2R	3.10706458768350
LOC283345	5.62449250106614
NARFL	4.86997820368615
DENND2A	4.28406779266736
C1orf103	4.68516775752545
DMXL1	5.06118509881003
KCNAB1	3.71213043553262
FLJ20254	6.69691458610212
RBM3	6.7268156044565
GPR1	4.18096020656668
DMTF1	7.3713006029777
HTR5A	3.33719925718636
MXRA5	5.25264146971114
GRM1	3.48669314460027
SCFD1	6.85709485819702
RAPSN	3.34599883672178
ACOT9	6.35347786936936
PDE4D	3.07524165043044
TRPC4	3.0771873374262
EPHB3	4.65111608826025
GEMIN4	5.05684307975526
RAMP3	3.52650771628227
CNTN5	3.68392015092455
DLEU2	4.94842845889428
TSPYL5	8.91860687222495
GRTP1	3.70372945875574
ITGB8	3.52955160995905
GAP43	3.26123354121014
FRS3	3.90452116069152
PDE3A	3.46499611342738
TNFRSF10C	3.28598193967398
JMJD5	4.31342253808872
OTOF	2.98088593501157
TEX14	3.28793003537985
XYLT2	4.65665136646709
HIPK3	3.35086393493572
XPOT	7.56981343394783
RRH	3.04689651557360
CDR2L	5.23996614347763
GAL3ST1	4.59369555049967
DHCR7	5.93182137947825
PDZD7	4.31354861467869
FGFR4	5.13904603987329
CRAT	4.07474873552973
C1orf217	3.45402939167886
SLC19A1	3.92299889631346
PPP1R14D	3.20135579076931
LIMS1	7.41251183133551
TMPRSS11D	3.29477245371272
TRIM14	4.52622352565249
PIK3CD	4.62894741706315
MFAP3L	3.41614923962288
DERL2	6.89070504199391
SLC7A11	3.95412698306939
FHL5	3.40249816883480
OR10H2	2.81101684252904
ACAN	3.26577426652915
BRWD2	6.43127697138111
PPM1E	2.98557644463397
DCUN1D2	5.07415747268499
TINAGL1	4.01124432026753
C3orf36	3.09017381458645
DOCK4	4.42832272642826
ENOPH1	7.92673756026416
FAM127A	7.86654101881036
SLC5A3	6.87383411204866
ARPC1A	8.92816385225088
CHST2	9.97872546941496
SPATA2	5.31723511243719
PGLYRP4	3.50876969038923
RUFY1	7.86191978056655
NTS	3.14241326959173
FRMD4A	4.09195151812186
RPS4Y1	5.03047889142118
BCL11B	3.21093882820441
TNFRSF8	4.59444660009983
FOXE3	3.25855323888555
PTGIR	3.77556808601901
ART4	3.2244800080626
EVX1	3.84461852065192
PRM1	3.57940606176731
GLCE	3.88421449940667
GPR18	3.95849642985611
ACAA2	7.26807934228874
PIGK	5.89678092557144
HIST1H2AG	4.44368911479989
C16orf67	4.58637275689085
UQCC	6.2124816907127
PLS3	7.88970122680834
DAG1	6.76274293336841
WWOX	5.51990902996487
GTSE1	5.64781697044266
GP2	3.36738675464722
CHIT1	3.21270788008632
PLOD2	7.60272513974616
RPS24	12.7734120008390
KLF9	4.05416824054554
TTC27	7.15476774682532
PYROXD1	6.38692012205785
MIA	4.09621616962448
TSPAN2	3.4105018157143
MRPL9	7.30321315474683
PCSK2	3.42216449862362
PI3	3.49957707501223
RPL24	12.3643873069760
HIST1H2BE	4.3447984119076
CD86	3.66608169871567
CALM2	11.3577199170286
LFNG	3.77977945977344
GYG2	5.03577521297162
INTS12	6.58794743724917
RAB4B	5.23240497030017
CTSF	6.45069702995203
HUNK	3.23605464119618
GNA13	3.78773211685124
B4GALT4	7.22860792985455
TSPAN31	6.13355678814433
CHD1L	6.61888114725299
CNKSR2	3.65336784906428
C1orf156	6.01060390897897
IBSP	3.61595578005044
FUT8	8.79003741137225
TRMT11	5.78232209505866
AGA	4.9093850755811
GFRA2	3.57008024725198
WWP1	5.36130409485195
B9D2	4.35001046081146
CPZ	3.81999767826794
STAT1	5.82608088539666
PTTG1	10.3622012249960
TMEM62	4.43236259322581
COL8A1	2.81617479286844
RBPJL	3.45377450767885
CASP8AP2	6.40808453923689
SSBP2	6.03863453987557
MMP12	3.1891110455508
NME4	8.48874286809781
LOC55565	4.14907073487934
GABRA1	3.66289531280658
PEX11B	8.3869163078123
HABP2	3.51932502721318
REEP1	3.88815748916216
C9orf156	4.55709308627836
SMARCA1	5.22019585827737
WEE1	6.2217403614792
APOF	3.21343325751718
GCDH	6.28245515009006
SSR4	9.83143617934262
SPAST	5.89918559714041
RGS1	3.87157008181814
ACCN4	3.69019624171481
PLXND1	4.8580784407648
FLJ20489	5.13859976234403
MLCK	3.22795182099871
INTS5	5.35841686001877
BSG	7.23548503402317
PARP8	3.93772734443813
ZNF215	3.36023894045892
TEAD4	6.493429399862
PDE7B	3.04709861061084
MS4A3	2.97208274692016
DTX4	6.8127892518271
EFEMP1	5.66675960360934
TNRC6B	5.7507702536915
TULP2	3.47989433652681
RERE	5.18812427451313
BNC1	3.066143895305
FGFBP1	3.58774421634791
TIMM8A	5.08543663695853
PIGB	4.59154003738019
AJAP1	3.50089243895915
COMMD8	7.21706474526539
TRIP11	4.60754614553266
SLC25A42	2.77378674450307
SYP	4.05305898647735
PCDHB6	3.96026068128103
FLJ12716	5.15494447033552
FKBP8	4.60925179610771
KIAA1109	4.54967798749075
PTPRC	3.40140701921204
POT1	6.08055179295823
CCT7	9.19871719976792
MMP11	3.76456174515112
MYO1E	4.81404181082248
EEF1A2	3.67204037320764
MIPEP	4.25099387122448
ZFX	4.63307227103689
UCHL3	8.94718227898816
LRFN4	4.5854869524698
XCL1	3.35100242342212
CARHSP1	8.36650591754414
GREM2	3.07341707250826
CCDC102B	3.08249017398290
HDDC2	6.26759196297314
SHC2	3.46048251883188
SDS	3.90198686523796
CASQ1	3.42913827294446
LYPLA3	4.62769295378469
INPPL1	5.94101876195483
SLC25A40	4.68105724925516
IHH	4.67155380792335
CHGB	3.00040805711688
COL9A3	3.95306721865756
C2orf18	4.80857076916209
DDEF2	7.84644398497337
BUB3	8.1010722422976
C6orf211	6.89704590816367
FOXD2	3.4358580572449
GGH	8.09411458295277
GGT1	3.38349244372690
ADARB1	3.96585384652766
VPS35	10.3522750319115
CNN2	5.3392988737082
DBP	5.06703809934606
WNT1	3.53080625075173
COL5A3	3.43670671371001
RHOD	4.81033990762195
ASNA1	7.45339285084382
WDTC1	4.8908998225856
COL4A2	8.24438096692948
HEBP1	10.1320810834976
SLC1A6	3.79458333984211
LUM	5.82954206563772
C1S	6.10471311671323
TCF7L1	5.61402837918708
ZCCHC6	4.67621148763665
ME2	6.65506629823914
PAGE1	3.58330317547021
DTX2	3.69862879538431
KPNA4	5.36091605345940
H3F3A	10.6191945758160
GLO1	10.6523444487193
WDR61	7.38243365666082
CD302	4.99540367290554
SIRT7	5.47620417695354
D4S234E	6.97986422655211
RABIF	5.53469435694492
DYRK3	4.57358201136742
PKIG	8.64601500606831
PFAS	6.926882035032
ALOXE3	3.70191420511482
RPLP0	12.7493312806161
RBM34	6.43699232550317
MKNK2	8.15498092459004
ZNF528	4.48278457362693
U2AF2	5.15836191080788
SEC16A	6.68629106048512
EFNA5	3.39050919464473
ZNF44	4.71166812872941
FCGRT	6.42708248839446
NOL4	6.31153824218526
CCS	5.04012079248752
IGF2BP2	10.1261839243683
MFSD7	3.50314672907055
OR1D5	3.55547931521420
SIX6	3.47147850321295
CCR6	3.14594442529917
TSSC4	5.34453824233834
COL11A2	3.55909696753283
CHRNA6	4.0389062664436
PLD2	4.58206696341151
PALM	4.65970960326184
ORC1L	4.64800103817257
SASH1	5.47171824913847
PUM2	9.32731730872264
ZNF365	3.66458410800773
CDC14B	3.94433227057251
PHC1	8.12049893358386
KIAA0913	4.18434797491073
LDLRAP1	4.59642204822978
NAT8B	3.46510288892674
PPP3CB	6.76774792143809
ANGPTL4	3.74400549165144
HHEX	3.89609094821618
LSM14B	4.98719547493462
PLCH1	3.86559443343465
INSM1	3.49627694677216
TLN2	4.72126631682001
ZNF493	4.47499318234947
HDAC4	5.28904132910171
GLRA1	3.24511758743913
RPS6	11.7961594538989
SFXN1	5.55335473267593
FAM102A	5.01429210414568
KLHL1	3.49181237026312
SAPS2	4.29962181808878
CTNNBIP1	6.3635782906063
SCGB1A1	4.90660824126044
SCAND2	3.67131505347219
HMGN2	11.5723053987682
NEUROD2	2.89793203170963
YAF2	5.0022278620273
BRPF1	5.42014347510426
RICH2	4.14198564522693
TBCE	6.48324133694231
LIAS	5.93861638431138
MAPK1	5.80201960141352
MRM1	4.17456854280654
HDHD1A	7.4430727893794
CTA-246H3.1	3.93172310975301
ATP9A	9.24854333333055
HSD17B3	3.00775480034619
HN1L	7.07017959208842
SAG	3.42100193716028
C20orf10	3.7014521025308
CTRC	3.71842187531901
HNRNPA2B1	10.5856142823697
RNF216	4.44918076812925
GADD45A	7.95743553170345
MSH4	3.16136534473625
HOXD12	3.25193583404884
TMEM70	6.63232054165906
PPP1R14B	7.18750219709876
SBF1	3.71984103791044
HIST1H2AM	3.86889761156953
GNG3	3.87430882118064
C1orf50	6.61432567498444
FTO	8.1736923838622
CALCB	3.22257515361451
PPP3R1	5.29631299423254
USP46	5.22234387227414
CCNJ	5.68266857151864
PSD	3.3387317588229
GNAZ	4.93670388898093
FAM57A	6.19329599290312
LILRB3	4.40712562409337
DHX8	5.33479115560217
SPI1	3.91963960534069
OXSM	7.1549636243807
GYS2	2.96788058602681
UBE3B	5.87391106701086
PLAT	7.85243130722387
NUPL2	5.84773447538098
SF3A1	7.59341335012583
COPE	8.24785813940531
EIF3A	8.80359155811888
IQCE	3.9265902661458
FBXW10	2.84487678901007
KIAA0182	6.04724708414655
YRDC	7.32933991200199
GPRC5D	3.56497385511214
LRRC23	5.39941405957769
BLVRA	5.53618566473764
