Hybridization REF	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_D12_586150
Composite Element REF	Signal
BUB3	8.03279522019282
C6orf211	7.95544203636537
FOXD2	3.47325809762499
GGH	7.87223589982426
GGT1	3.51459006142722
ADARB1	3.77759304605636
VPS35	8.99037979157228
CNN2	7.96830336627642
DBP	4.63050943680363
WNT1	3.34747863517797
COL5A3	4.54039874275133
RHOD	7.34152560975084
ASNA1	8.09628309702274
WDTC1	5.35128717978275
COL4A2	7.75872420811866
HEBP1	8.85072889964643
SLC1A6	3.81258177343261
LUM	10.1761343343159
C1S	9.04758042813252
TCF7L1	3.58177926156419
ZCCHC6	5.99137384014844
ME2	6.54324639438213
PAGE1	3.62175599992279
DTX2	3.94599545962256
KPNA4	4.86996004204266
H3F3A	10.5561610431747
GLO1	10.3953850812391
WDR61	8.32492188735102
CD302	6.05587172166154
SIRT7	5.03747003983049
D4S234E	4.05598405752828
RABIF	6.42223367834587
DYRK3	4.84662321972498
PKIG	8.68123026048936
PFAS	4.33728570186452
ALOXE3	3.53166987169172
RPLP0	12.7350041407294
RBM34	6.87800225233197
MKNK2	8.45201080799635
ZNF528	5.01588783514433
U2AF2	4.93463068364938
SEC16A	6.96308277950237
EFNA5	3.09194183629792
ZNF44	4.57270589253099
FCGRT	7.80963449458867
NOL4	3.12753185913314
CCS	5.55077003174691
IGF2BP2	7.59968383531827
MFSD7	3.61719929544452
OR1D5	3.47064435327047
SIX6	3.41140081793211
CCR6	3.14027356703672
TSSC4	5.03666244528353
COL11A2	3.57944887741616
CHRNA6	4.05743553014826
PLD2	4.33540057777503
PALM	4.96682850452458
ORC1L	3.96491218741158
SASH1	4.70604623977541
PUM2	7.52868266633568
ZNF365	3.61728203878405
CDC14B	4.37333368159459
PHC1	5.58001848086194
KIAA0913	3.97141357032267
LDLRAP1	5.70522801534343
NAT8B	3.35899519853110
PPP3CB	7.82236738059742
ANGPTL4	3.99589099193688
HHEX	5.94655320785427
LSM14B	3.99600007709969
PLCH1	3.40360032510250
INSM1	2.95266758466802
TLN2	4.18079453126761
ZNF493	3.0102750586181
HDAC4	5.82430512060917
GLRA1	3.45836055097577
RPS6	11.8783253453489
SFXN1	6.58625672008626
FAM102A	5.45755084174064
KLHL1	3.43624984598701
SAPS2	4.35741696255422
CTNNBIP1	5.78038287165414
SCGB1A1	3.19696765714593
SCAND2	3.59193796620153
HMGN2	11.6030069967069
NEUROD2	2.87287408241466
YAF2	5.55448147196018
BRPF1	4.90681583854611
RICH2	3.59441197291566
TBCE	6.1539604754123
LIAS	5.88531729559463
MAPK1	5.59181039443772
MRM1	4.11873564894977
HDHD1A	7.99421625427678
CTA-246H3.1	4.35504361014313
ATP9A	7.56267378321197
HSD17B3	3.61296734505158
HN1L	6.75714652735947
SAG	3.26190208643878
C20orf10	3.38887103589297
CTRC	3.8080859087933
HNRNPA2B1	9.43071248226829
RNF216	4.59845602021004
GADD45A	8.74168268473936
MSH4	3.15342678545525
HOXD12	3.31255492652829
TMEM70	6.82938208606706
PPP1R14B	8.09668266620733
SBF1	4.00669794253467
HIST1H2AM	3.97703818845765
GNG3	3.86497020787562
C1orf50	7.56651793737678
FTO	7.03681501437888
CALCB	3.80694377580448
PPP3R1	6.08924194635506
USP46	4.80691978947505
CCNJ	4.29133485339346
PSD	3.48576839341569
GNAZ	4.0170850058009
FAM57A	5.74740054557273
LILRB3	4.96814495907928
DHX8	5.88863893510958
SPI1	4.27805847455559
OXSM	7.53595758312034
GYS2	3.04291343343426
UBE3B	4.75539271146262
PLAT	7.7011535076652
NUPL2	6.18473568860069
SF3A1	6.50508961204506
COPE	8.21517229156074
EIF3A	8.38790320345894
IQCE	3.79001622568912
FBXW10	2.93678106639422
KIAA0182	6.0145434263243
YRDC	7.39361591330154
GPRC5D	3.49192145972455
LRRC23	5.52466031257285
BLVRA	6.2825744888856
SLC22A7	3.3055055691395
RASL12	4.88219720144588
DAZAP2	8.99691753195616
IKBKB	4.44632875741046
PPFIA2	3.34955579695208
ZNF271	6.56136498405096
CXorf6	3.98094884741521
FRG1	8.14055427000175
BTN2A2	4.55290088311052
THBS4	4.28335447259669
ARHGAP1	5.15302267619088
ENOX1	3.59198292171999
ZNF706	8.56631980538987
DOK1	5.28929917557021
FCHO1	4.58878404879052
PGAP1	4.03808674561703
HOXD10	3.14618610768804
CXCR3	3.42915743268049
FSCN1	6.88924418439116
KIF17	3.7686035354783
TRIM66	3.125655148529
CHI3L2	3.28635668018592
SRPX2	5.95615606914323
C13orf24	5.83385318163127
CBR3	5.41487991156854
ZNF132	3.35051853230931
AQP3	4.99468334683872
BNIP1	5.64510141200174
ST6GALNAC4	5.61168956160633
KIAA0391	5.34007936279673
KRTAP5-8	4.01629533494551
SIRPA	4.40864564197866
LYVE1	4.56833423359981
IGFBP6	6.33381595372212
APOH	3.19205647625204
TSC22D2	4.19734734478696
PLCD1	5.34526378306062
NPHS2	3.25492797306800
ARHGEF15	3.4888550086242
M-RIP	6.69437117248274
POLDIP2	7.17847505277346
NDUFV1	8.10255740647847
SRD5A1	5.33476606425045
RAB3GAP2	6.22847582183316
CLEC7A	6.252586180668
REXO4	5.02555476437448
HSPA14	6.84064079307865
TAAR5	3.82144390779728
ZNF142	4.57554778688616
MUT	7.61238698149487
C2orf43	5.33328421902101
SELPLG	5.14566368097136
BAZ2B	6.25621200049038
SLC38A3	3.80627377808049
BRD7	7.47735992568753
POU6F2	3.02844805783977
NISCH	7.00189761191325
TCEB1	8.63037856461234
OPCML	3.35547208311575
DTYMK	7.1476232425715
TAX1BP3	5.89413554485125
F13B	3.01477904366870
RPL34	10.9572579456194
AKAP12	7.14638983547264
MARK2	3.6110959603017
AMBN	3.63392269378905
C14orf32	6.90946345362507
FLJ21865	4.97761148978594
HSD3B2	3.1569382153697
HMG20A	5.64629007034548
WDR77	5.78222729582475
ATF2	5.59555707680163
C10orf137	5.21167326366557
ARL6IP5	9.5030649401290
QTRT1	4.88362876195548
CCNT1	4.76900163247852
AP1B1	5.48235585732125
CD74	10.1031930259724
DYNLL1	10.4672353726113
PLSCR1	7.70713960956172
LIPG	4.75614764818353
PHACTR2	5.31234663317214
SLC35E1	6.18739919626722
VENTX	3.7328653822085
FEZ1	4.8512085066504
APOD	6.39118654589317
LAD1	6.20394955017623
C16orf44	5.3054799632436
C1orf166	5.32407614051787
PAOX	5.00288590424246
MAPK8	3.39971783960921
NELF	4.52776321645744
RBBP8	8.37570486315204
DNAJC8	5.96545448055382
KCNJ12	3.92088690307901
WNT11	4.32038107291284
SRP54	7.49667594993612
GPR35	3.72440143795239
NRGN	4.41629745278286
IFNW1	3.55273123893511
ACVR1	7.10141614405499
SCN1B	4.05465879767216
RNASEH2B	6.67016229961077
STAR	3.28513280713996
C14orf65	3.20655758302332
TAAR2	3.19768509428881
VAMP5	5.45310782962959
TUBA1C	11.1954370926142
PIK3R2	4.05264283767527
ARD1A	7.57773629664742
SYTL2	3.19396038193455
UBXD2	7.78234839374237
EBF2	3.41347117723557
CAMSAP1L1	5.99074981654722
CYP3A43	3.13431084118403
CCDC91	6.24732780298353
AKR1B1	8.95514800360915
KAL1	5.14303266376708
GRID2	3.11192683469380
ZNF423	5.45790047351872
PSMB4	10.7012144374598
ARPP-21	3.20472948552468
XPNPEP3	5.22535190778003
CYBB	6.6699916310593
UXS1	7.63112308901117
SART1	6.1715043896432
C7orf16	3.13691447237597
SPTA1	3.4151198336235
SHB	4.51135068044268
CHST7	5.22412388599038
SEMA6D	3.59937544703384
IKZF4	3.69721755988122
NDUFA1	10.1609936029071
HSPE1	9.79092583583624
MAPK13	5.45900879205673
MYCN	4.02813539396225
KCNJ3	3.02230346362308
ZNF573	4.97703320830744
PCDHGA8	3.71206461074520
ERO1LB	3.19500777465804
NTF3	4.31466331101647
GTF2B	7.76848329746861
GSPT1	7.68524615837446
GUSB	8.65122067263285
EXTL3	4.13108529098795
PMPCB	8.51069029387883
COPS3	8.29196571702574
LIG1	4.8105529057472
NID2	6.39420190752174
LSM8	7.06036774888867
TMEM97	8.15041946826603
SUZ12	6.28764263821094
EXTL2	7.27593308574568
PDE6B	4.60993360479605
MRPS16	9.28966658346099
KRT18	11.5509279327380
C10orf118	3.84520585377687
ZDHHC13	7.8059595172822
JMJD2C	4.1679737814643
OR2F1	3.55534215853596
ZNF415	6.52526068253778
CDK5RAP3	6.62510671022657
YTHDF2	8.54165970361368
GGCX	6.03736278888005
FZD8	3.29917587092282
TCEA1	9.629789381645
ARPC4	7.0030561600523
SUSD4	5.71697568138028
C22orf24	3.17764779407828
EGLN2	5.96772828797052
KBTBD4	6.41285368842288
TNFRSF14	5.21183171839508
ROBO3	5.25658476373567
TRIM28	8.21451434090744
FGF5	3.36043802189108
RTCD1	8.03179827671848
MZF1	4.54920064857726
CNIH4	8.99221012065017
ZFP2	3.57816915392707
CSPG5	4.48443375246
FKBP15	5.32461773378423
BZW2	8.76553903580625
PTPRN	3.16537565964749
HTATSF1	5.56459644295805
WFDC2	10.6385952219812
TST	8.425493810501
NDUFA7	8.19742773993834
TTC22	2.98459499285992
RNF24	5.7419969685049
SFRS4	7.74556159673989
CD70	6.48178551519549
DCPS	5.61916076150591
PDXDC1	7.31223250225083
SRC	3.94836322097154
NTNG1	3.09152077546848
SETD1B	6.14316878267656
TINP1	10.3036656588923
ZNF606	6.57570415321876
SSR1	8.0303173988712
NFS1	5.68733947839283
CRMP1	5.87804988339099
NUP107	7.19881924590123
OSBPL9	7.75539831484965
MYOZ3	4.20922279748975
PDE4B	4.54548524314038
ADAM18	3.34482752739414
FBXL7	5.21457629590499
IDH3G	6.41530826055315
CCDC87	3.43188407683403
ARFGAP3	7.85879243011656
MAPRE2	4.61599000620921
CSNK1G1	3.31467409687011
IL1RN	4.24815646754557
MAFB	7.96958808979812
RAC3	3.09657506365583
C1orf54	7.3236063569652
TMEM14B	9.51937158335111
ADIPOR1	7.71175675863596
GRINA	5.6151876661573
CLIP4	4.04028035520887
TFPI	3.49950554553579
DPEP1	3.06322406317725
C14orf118	4.22972654656491
FABP6	2.89455412883896
TMEM87A	8.3559153454315
BBS5	4.73226039561928
SMTN	4.06182767200265
CYP17A1	3.95784765975016
SCG3	2.84931403619641
GFER	4.92027515763119
CD209	4.14399005159225
NRIP2	2.96175842835245
CYB5R2	7.37530145109337
RIC8B	5.76416191463947
CSGlcA-T	6.11563125273397
DNTTIP2	7.17702209461116
TNNI1	3.26083614083202
GABRB3	2.93259729487274
PCBD1	8.83494702847682
KTELC1	6.54480340199517
HOXD3	3.58494163334194
GPR85	3.68624146799806
P11	3.11110860059570
SP3	8.90527038925309
GOSR2	5.58382237863658
DDX1	8.69724619906875
BFSP1	3.64796459967539
FLRT3	7.96765661790648
RNPS1	7.43036015464178
LCP2	5.34935480308378
TAS2R8	2.95654685088145
SEZ6L	3.61321572779034
NR2C1	5.05796925448676
EXDL2	6.55728173681489
SLC25A10	3.8483267506794
ADAMTS3	3.14280338183304
PCYOX1L	6.11809067849108
TNFRSF13B	3.74718160203474
VPS54	5.06100689433540
MKI67	4.4990789713186
C7orf54	3.9476156262268
GLS	4.81554512832825
PCDHB12	4.18234888532975
LGALS13	3.14456987385945
IL4R	5.23074449082474
SEC11A	10.543114561364
C4orf6	3.1518745306854
SPP2	3.92834234464392
CCL5	5.94460474685871
PEX5	4.9283607800683
CLSPN	4.1183308927854
LOC51336	2.95756633799448
SPAG1	5.29614436323563
C9orf82	4.50075035767086
KIAA1024	3.57940951468932
TM4SF1	9.44770742464576
SMG7	4.56097135490645
WDR45L	7.67188471607826
TAS2R13	2.90585245593763
SPAG8	2.96257154133267
VASP	6.80284074224168
ZCCHC11	4.85293701036232
LOX	4.15233358904354
SYPL1	8.40530029127875
BAG5	6.94810384431313
RPS27L	10.1045704412870
MGC2752	6.5021235481579
IQSEC3	3.52461392679386
TGFBR3	4.25846956538527
PPA2	9.890972904899
MED24	3.92837352206217
CASP9	6.01304540309502
PDCD1	3.46846196765651
MAP3K7	5.74454049587836
C17orf81	5.16920172867085
SRPR	7.0728903417104
BAG4	4.70339341818299
ZNF32	7.47454815765849
BRD2	7.67055414478663
IL32	8.64926813015495
LAMP2	8.25813280955526
FAM53B	4.52054782711557
CAT	8.06069593168755
C16orf80	8.9259057121235
SLC7A1	4.84973189398343
C1orf76	3.02223470819199
PRKCQ	3.91254127557849
ATXN1	5.3807979208068
LAMC2	5.67637873163392
CPOX	5.86715023385298
SPSB1	4.8187134253177
APH1B	5.60323128786899
USP36	3.52987862433645
CTNND1	6.98690376527925
MADCAM1	4.10272863011488
GABRG2	3.24231758948969
LYZ	10.7195042385133
F5	3.99277716642406
TMEM186	5.74125794322162
TPM2	5.30195160946989
SEMA4F	4.12899051851348
NUDCD3	5.38961151605657
OLFML3	7.68047574514788
PPP1R11	8.72410661879547
ELAVL1	7.82910670157967
GCNT3	7.87093536568176
DNAJC17	5.8194581720357
N4BP1	6.0093165940521
ABCA2	3.72562098671416
BNIP3L	9.09329117860153
SLC35F2	7.21496664012584
ATP10D	6.10127795189568
LCP1	6.66407266257433
IGBP1	8.74832031909866
GALNT8	3.12764347428617
PRKCH	6.67584012373393
DCAKD	3.5995571736875
ELA2A	3.54456241165397
PITRM1	6.23172334445738
RASSF8	3.48235487246874
GUK1	6.94880013399671
USP12	3.60623417568664
STXBP1	5.7343466055774
ADM	7.15342508450538
LSM2	8.1233019141012
GHRHR	3.18913276834881
SERF2	10.8333405504231
VPS72	8.0297088187659
CD22	3.85990610560053
CD47	9.57807883723196
LAP3	8.53127579050582
IMPDH1	5.76948729527998
PPIC	8.05974927600662
ACP6	5.4119089267389
PRKACA	4.46731486429023
PPP1R1A	4.22146705451758
C9orf40	4.54523941673967
ASXL1	5.4462660249783
IDH1	8.78355751534946
XRCC5	9.31356729688042
TBRG4	4.56811048264776
RAB1A	8.70724052665303
INHA	3.57342194757095
MLL2	3.55462620436217
FXYD1	3.7958737902274
DKFZP566E164	3.56730566672828
KMO	4.23487574361814
KIAA1128	5.24606716394309
NUDT4	7.12351994995987
USO1	7.85131689672018
RAB9A	7.66421603316879
RUFY3	4.33400397930349
CLDN1	5.79246970628991
FBXO38	5.23291506378311
VRK3	6.20815173451983
ICOS	3.76605539563757
NFKB1	6.26448684187544
FASTK	6.40582379385086
LDB1	6.07152471994442
ABCC1	5.0810106993092
IFNA6	3.06522069907035
PCBP2	10.4193265560734
RBP3	3.30868912480374
MUC13	3.4739900739903
C8orf30A	5.08982867655998
NUP205	6.20487109744762
MFAP1	8.3339367131698
ACTA1	3.8418743068331
NHLH1	3.52635846347765
GABBR2	3.17476586427519
CXorf34	4.52877374464239
TDRD7	7.62031906591749
KCND2	3.88825839986480
WIPF1	5.46510276433916
TIMM17B	7.33233586372106
SNX15	4.96771949428925
AGXT	3.13890812564568
IGF2R	5.96334097680032
PIP5K1B	3.59447450627174
ATP8A2	3.00329829373719
FGF21	3.22491550874209
AFTPH	7.58721096867418
RBM15B	7.07033537346804
FCER1G	8.27020848083567
AGBL5	6.18277698625796
SNTB1	4.39807053291542
APEX2	6.45341897601793
C17orf39	4.0623245264778
SLC24A3	3.68156077975689
TXNL4B	5.32140049323896
UBE3A	6.21542961089086
TGFB1I1	6.63817360300803
RPL10L	5.89103151646503
RBM13	6.3628581597791
LOC389517	3.43379948261400
TOP2B	8.43867841688707
NPVF	3.17258377130915
SHOX2	3.56293470211015
ITGA7	4.20692834840679
RAD54L2	4.29282024474925
KCNIP2	3.01046168954317
C2orf47	7.68579698335834
KLF13	4.22484546072917
TSPAN4	6.72965538437291
NLE1	3.74648848867256
TPST1	6.33636980570681
CEACAM1	3.49286219741685
PFKFB4	3.61793361687996
SREBF1	5.12967889616989
RNF11	8.99880276209019
IL21	3.21378891378941
LTK	3.60291414513236
DKKL1	3.72320408941586
EPAS1	5.67778436446339
POLD3	6.52114499709306
UBTF	4.83251312379632
PHB	8.97321939874967
KIAA0427	3.69641468880573
FPRL2	3.99663622851289
HSDL2	5.95042391957208
SEMA6B	4.05224431657717
AKR1A1	9.71107876940626
CLTB	6.23920124327899
NXT2	6.20882375316818
JDP2	2.85070601182753
MORF4L1	10.8546749533299
HSPB7	3.58887952937814
POU2F1	3.96277132872708
MLLT11	7.00389084359176
CNNM2	4.28686652073053
ZC3H15	8.9047993309147
ELK3	3.14544383525873
CBLC	4.82535022686468
SEC61B	9.66299155211687
RRP15	5.29690164761315
OR3A2	3.21295050445835
GALNT1	8.5831623248872
RSL1D1	6.99532171813928
P2RX7	3.17171236049830
ANKMY2	7.86208111275726
PSME2	9.88462274403273
ADNP2	6.42838560494505
RBM25	5.97299441803645
PLEKHA5	6.40711304349663
DHX58	3.72842076592681
ARCN1	8.06166487211418
POLR2E	7.95538793528914
SEC24A	6.35286822667681
IFITM1	10.7014275657155
ZNF643	3.04397179323762
DNA2L	4.26355920142268
ZBTB25	3.63629172052066
HIGD2A	5.70579456838935
TTLL5	4.39881387342088
TBX6	3.44910468013341
SPTBN4	3.95654702812290
SGK3	4.51559048700663
FBXO28	6.0412204802408
GCN1L1	6.10380355909971
CLEC10A	3.83563420089464
GAS6	7.42956470847097
AMOT	4.28618250917957
TSHR	3.08241967985180
ETV1	3.87636518401928
LDOC1	7.80984906846966
ERGIC2	8.73562677614177
ADAM11	3.33239200404923
NAT1	10.3493847717095
ASB9	4.35523332630093
ATP6V0E2	7.28250011539242
HGFAC	3.54731678010167
TRAFD1	5.06346009248036
MTCH2	8.6153450713371
BACH2	3.17591116705618
AUTS2	7.10466321390857
PGS1	5.37412490664243
LEPREL1	4.76656732478607
TFF1	4.08110711288044
RPRM	4.43467759873629
PPP2R3A	4.98090310113348
HAP1	3.67670455421577
BAT2	4.02833574948813
EPHB2	5.27928141713706
LPHN2	4.54828854150396
ACTG1	11.9069738786697
CENPT	3.61282846145873
RNF123	5.05412500654853
ZP2	3.22206463430725
PLAUR	6.96538560406485
BMP5	3.55958341301231
MUM1	4.48304976498
SNX26	3.73831093731312
MID2	5.16549266575487
ISG20L1	6.29681680896678
RBM28	4.95096056456691
SRRM2	6.21158771760865
MEP1B	3.03001794149095
PCSK7	4.66188506446738
HNRNPA1	11.0284672809155
PBX2	4.17047875572658
CENTB1	3.84534724144713
BCAS3	4.78894977613459
HGS	5.39460569531364
FLJ20184	3.29326535357575
TMC7	3.66471364974475
POLA2	4.9674804615032
NOL10	3.26384355789899
KCNJ8	4.48290148533587
HSD17B6	5.16434519749902
EDEM3	4.86438727799858
SLC16A1	4.87898197522593
TCOF1	4.29183183963137
SF3B3	5.73931276042237
RANBP9	6.29563204670212
CPNE7	4.42023768546021
EVL	6.74342755455834
NUDT21	7.44820391664539
IFNA21	3.64006296624003
CFD	7.88015381245388
PYCARD	7.9611475197699
MYBPC2	3.34174968223679
ZNF235	3.97247703956554
ACSL4	6.65456195544839
KIAA0644	5.31017881960796
ERC1	4.71447266102101
NKIRAS2	5.2965883077996
TRMT5	9.6061315889401
TMEM176B	7.71569287877069
PPP1R7	7.68119154124027
SOX2	3.48163328733966
C16orf30	4.50227520779075
COMT	8.08563697063696
AOC2	2.92023962426777
PDLIM5	5.45448053895483
SPHK2	4.33493951293731
THNSL2	6.02939541695027
LARP5	4.19877758917388
C1QTNF1	4.33355789033434
TRADD	5.42148792835877
PCDHA6	2.99083999304651
C1orf43	4.98758158281636
SCARF1	3.8153403915169
RAD51L1	4.35759374965660
LETMD1	7.1434771052505
KRT75	3.38279801563298
CD3EAP	4.54160559051006
B3GNT2	4.64308836500226
TMEM63A	4.09814969923506
DUSP13	3.84586892533123
FNBP1	6.32847470102149
MAGEB2	3.16994533347021
EYA2	4.00675734286925
FANCG	6.01344552787418
CD1C	5.89341634053547
LASS2	8.33748743134278
BCL2L14	3.48541464091951
ZNF471	3.26256315373980
ZNF224	3.74897305266022
AVP	3.67840435226578
CKAP4	8.82196282594483
EFS	4.01997564244086
PITPNM1	4.99348954748358
TRIM68	6.76404009061444
ZNF652	6.7540766372934
UCK2	5.62918717073654
TMEM4	8.70061518269204
SCN3B	4.00202865623707
RNASEH1	6.44736489939389
FAM50A	7.01830275046255
DRD1	3.08614448776534
OAT	8.97660913351754
IQGAP2	5.64950080306124
CDYL	5.88755754734074
C20orf149	7.84863917609713
ANKS1A	5.47594835848661
HYAL3	4.53540733458896
CLPB	4.55301506222207
SMNDC1	8.26916778046632
COBLL1	3.60160702152698
DONSON	5.681082671301
SLC30A9	7.43550100716603
E2F8	5.07687511455979
CCDC25	5.71557642275433
C20orf116	7.32690315137436
C2orf55	3.22361406181704
PRCP	9.1554820772036
SPINK1	3.21921446795441
FAM12B	3.27904544413932
NDUFB1	10.6353157004766
DIO3	3.25807154662859
HPN	3.56790792853348
NBN	6.80587403043662
C14orf94	7.34072702612845
PVRL1	3.34826335903223
CNTD2	4.08607887060022
OCLM	3.22905465891144
ZSCAN18	5.90312692950345
MYL4	4.85747990486271
SLC17A1	2.86150676365335
TAF5L	5.47774134691822
L3MBTL	3.22136113968157
TSTA3	7.41967888824273
CCDC59	8.20212890679941
RAC1	10.4648737541890
C19orf15	2.860581210575
MED20	5.43322731862932
CHMP4A	8.17829875662739
NFE2	3.79392810928258
KLK14	3.23334041847335
FBXL12	6.30928205050642
ZNF364	6.52972817119004
TOMM20	9.29738790359862
ARSF	3.24003429620284
MAST2	4.38113034010075
GTF2A1	3.64077989875967
ATP1A3	3.41786474471146
PNKP	7.12430419608085
MRPS35	8.19584856513777
MATR3	9.71391065970732
S100P	5.36193427231592
MSC	3.72849155754799
CILP	7.78321048509494
PROZ	3.55570690567349
SEC23B	7.12578046464799
FAM5C	2.89702161934922
C19orf40	3.92797711201530
DCK	7.43820161031115
C17orf63	6.85198145389701
TIA1	6.50864421864372
SPAR	3.24052685147758
SLC6A4	3.60366075171683
SPTLC1	7.51115315131049
HMGB3	6.65044065204123
TOPBP1	6.41041667251053
NAT8	2.95802844886891
MID1IP1	6.88543655942563
TPSG1	3.7434206717372
KLF11	5.96917324091493
HOMER3	4.76939790443182
KCNAB3	2.91846793572155
KLHDC4	5.03883361013138
PHLDA3	6.33252339939136
DOCK2	4.65191993369423
TUG1	7.69850999990657
NUP214	4.67259561498054
GABARAP	9.75680183798224
GOLM1	7.90613211328809
DPYSL2	8.41745505349322
SDCCAG8	4.7302856190769
SOX13	5.20173013833154
KEL	3.57073704880253
EXOC5	4.30061649204739
GK	3.74702872142787
SLCO1B3	3.17879430673376
RPL36A	12.2926930455713
DNAJB1	7.62119503911477
ALPK3	3.67022022937419
IKZF5	4.50003341769942
CYLC2	2.88487190094598
C8orf51	3.88073638546063
NRP1	4.2142257259868
NR2F1	6.1168953506075
ACAD8	5.12523324973931
PLEK	5.97115970887519
NLRP3	3.08399555446079
RBM35A	6.67688561864187
GPR3	3.24983001589136
RAB8B	5.21371936155697
UBE2E3	9.95256654805205
FBP2	3.91788001435214
C20orf111	7.28637303848768
GNAI2	8.02747898414498
METTL8	4.15416480846204
SLC39A7	5.50205943104444
CAMK1	5.33135530956483
PRDX6	9.65155912358838
RFC3	6.06637994018329
FAM129A	5.08575317087226
BCAN	3.53693405996794
TETRAN	6.78934369210557
ILF2	9.08575381910394
SMPD4	5.6084020430733
AKAP7	4.45066078819401
ZNF500	4.03912371128418
ZNF506	2.8203658726189
FLJ11151	4.64709551028539
PSMA3	9.39899192078656
ASCC3	6.41149366135045
ACYP2	7.24483227326386
SOX21	3.64160352306502
CLDN4	7.13734626049685
LYRM1	9.01850566460878
DEFB1	6.58131909510652
GRM8	2.83789957928516
SLC22A18	7.67320845303942
RNF141	6.09689704318219
OR7C2	3.63666853681184
GRK6	5.16512444016667
PIGZ	4.47486795568758
VPS26A	8.79597700810818
EPHA2	7.189910952838
KIAA0562	4.59606608687447
TCHH	3.32060638770851
MGC16824	6.31220230590932
SARS2	4.80961879520092
ZCWPW1	4.14633140847821
WDR8	5.38204848643849
MTHFR	3.47270286079209
RPGRIP1	3.43930068081354
ACAT1	7.00367076735112
MEOX1	5.52718715868089
DACH1	5.37088225882453
ADAMDEC1	4.1846559449208
PLK3	6.09958185588624
PHKA2	5.52431656809209
CALML4	5.52810220508575
TSSC1	7.24716465019594
TMEM45A	7.63989554241218
ATP5I	9.6805713553731
MRPS34	6.72935468677725
POU1F1	3.17101152255317
TMEM28	3.85735498481019
FBN2	8.60863249007116
DAP3	8.72428318439696
ZC3H7A	6.19930000934224
LAIR2	4.79382613352819
ST3GAL1	6.64057471901028
PHF3	5.63298809948381
DVL2	4.6139763517419
LCT	3.14318170863298
GEMIN8	4.91530453605216
DICER1	5.41708427407618
ARMCX5	5.65761066483277
HIF3A	3.41181895409596
CAPZA2	9.11374296077024
IFNA2	3.0047144163992
PLA2G2A	8.186001161758
FOLH1	5.32922506419853
MAPKAP1	6.18807400491782
CYFIP1	7.53848273501355
NPAS1	3.20740522597458
TRPV6	3.50709825614521
RSHL1	3.51800871480949
PIAS3	5.73242137062862
SOCS6	4.38510787769431
TAF7L	3.91030886002432
MRPL24	8.769961498781
YWHAE	8.35242860708804
GREB1	3.30855359644802
NUP62CL	5.58009395082856
MOSPD2	5.95025926452725
NEUROG3	3.10096801345707
MARK1	4.73042369889414
MGST3	9.88823702894232
BDNF	5.22761609029515
LMBRD1	9.10079000525675
PNMT	4.05422008650398
PRPF19	6.11770603049644
NDUFS8	8.74957721026693
TFCP2L1	4.08145824443914
SLC25A16	5.17493710829245
EIF2B3	7.13725759886952
HSPB3	3.44992568940149
RPA2	8.00697249882329
PAK6	4.15550848134233
RBM4	6.58245533883188
CSF1	4.11154356412308
SEMA3E	2.92677546706665
MXD4	4.83983061203076
TNFSF10	8.29589306087671
SMARCB1	6.76208119038073
TADA2L	3.53764344384924
SCIN	5.21098072960363
PPAP2A	6.43270321955749
