Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_G05_297928
Composite Element REF	Signal
FAM57A	6.06738791154993
LILRB3	4.58531169789338
DHX8	4.61801486135984
SPI1	4.27340463273444
OXSM	6.80642522832257
GYS2	2.79327416883660
UBE3B	4.26385558988418
PLAT	5.34488819405509
NUPL2	5.23882148306871
SF3A1	6.40057407675714
COPE	6.58423632189435
EIF3A	8.21396300211838
IQCE	3.51699962938672
FBXW10	3.85423055587603
KIAA0182	5.92524601026993
YRDC	6.18368883440625
GPRC5D	3.11057028701164
LRRC23	4.6531576715092
BLVRA	4.7736338407236
SLC22A7	3.64703862135055
RASL12	3.16485369376732
DAZAP2	8.04873613408386
IKBKB	5.24426249195382
PPFIA2	3.25774534245744
ZNF271	4.87686725098824
CXorf6	3.70032742232921
FRG1	5.6001422665305
BTN2A2	4.34871032701131
THBS4	5.43487124947044
ARHGAP1	5.31554541038708
ENOX1	3.08543582649071
ZNF706	9.61623136173815
DOK1	4.08880020575391
FCHO1	4.20699480190615
PGAP1	4.67283404974047
HOXD10	3.18672648948989
CXCR3	3.57699586383295
FSCN1	4.73868738532424
KIF17	3.54679521788631
TRIM66	3.69965441687685
CHI3L2	4.5949022574157
SRPX2	3.87510325054648
C13orf24	4.80344572265713
CBR3	5.24864756086121
ZNF132	3.12962953510973
AQP3	5.06065140875026
BNIP1	4.09517694870398
ST6GALNAC4	4.47589741193534
KIAA0391	4.84669293736687
KRTAP5-8	3.68157010869579
SIRPA	4.03717021989945
LYVE1	3.85256046408899
IGFBP6	3.89145489575068
APOH	3.33085315980593
TSC22D2	4.11056072933452
PLCD1	5.24827650549316
NPHS2	3.15048795647791
ARHGEF15	3.16786355939038
M-RIP	7.51954339609376
POLDIP2	7.66752316539078
NDUFV1	8.58215909859894
SRD5A1	5.35581925858331
RAB3GAP2	6.93226134742433
CLEC7A	4.18405628864154
REXO4	4.42122247724015
HSPA14	6.40174422738616
TAAR5	3.79931957070296
ZNF142	4.59639440720463
MUT	7.10877902845987
C2orf43	4.288522118457
SELPLG	4.18792575224783
BAZ2B	7.40294946016323
SLC38A3	3.72157798719513
BRD7	6.62005545405108
POU6F2	3.5866658428556
NISCH	7.93733295772836
TCEB1	7.22076208772284
OPCML	3.33079641259106
DTYMK	5.32859549750845
TAX1BP3	5.79481979239788
F13B	3.49953389012330
RPL34	10.7645288435576
AKAP12	3.42544502053023
MARK2	3.84458988516136
AMBN	3.55110189731472
C14orf32	6.54622812433577
FLJ21865	5.44804999466342
HSD3B2	3.32332721742689
HMG20A	4.63930526534208
WDR77	6.99318701210982
ATF2	5.54804766216584
C10orf137	5.13827648810341
ARL6IP5	8.40111531613607
QTRT1	5.2283247635049
CCNT1	4.23283296335220
AP1B1	4.54813940806193
CD74	10.5032850558966
DYNLL1	10.0348322032109
PLSCR1	7.0712137245467
LIPG	3.39813683194949
PHACTR2	4.31775844397927
SLC35E1	5.04354417051116
VENTX	3.19351047151472
FEZ1	4.470904216083
APOD	4.49152370813225
LAD1	5.87741333141878
C16orf44	4.56329741856774
C1orf166	5.40855559515442
PAOX	4.39712282850836
MAPK8	3.99230928329983
NELF	4.67613840647003
RBBP8	9.3755105288676
DNAJC8	5.27110520618872
KCNJ12	3.20448980290719
WNT11	3.76334145450208
SRP54	5.72779615442637
GPR35	3.98131293609876
NRGN	3.92252370192775
IFNW1	3.7272380737274
ACVR1	6.5366535758095
SCN1B	4.36880429950949
RNASEH2B	4.42971652944712
STAR	3.73963456477174
C14orf65	3.53899156770405
TAAR2	3.16668288970053
VAMP5	3.85640472581031
TUBA1C	11.0984711669308
PIK3R2	4.96519542798941
ARD1A	5.84456795324744
SYTL2	3.54676036972785
UBXD2	7.8858777778151
EBF2	3.57874974143628
CAMSAP1L1	6.03341543953237
CYP3A43	3.16898268746100
CCDC91	5.24524701961888
AKR1B1	6.88222705955515
KAL1	3.90671695147464
GRID2	4.03668357119756
ZNF423	4.11582965942433
PSMB4	10.5909871826584
ARPP-21	3.50396290824808
XPNPEP3	4.98887595130163
CYBB	4.27693229776406
UXS1	6.64761794891369
SART1	5.22613109464744
C7orf16	3.26906830755860
SPTA1	3.35533711508654
SHB	4.31180110554133
CHST7	3.41373082847534
SEMA6D	4.00588457958736
IKZF4	3.55539962081335
NDUFA1	10.4260577847338
HSPE1	8.65194215296889
MAPK13	5.86233126025582
MYCN	4.07480915482525
KCNJ3	3.25097450541442
ZNF573	6.11965658065163
PCDHGA8	3.96549587532707
ERO1LB	3.60571111042884
NTF3	3.96827268832714
GTF2B	7.3652339229264
GSPT1	6.86668466962099
GUSB	8.34437867735168
EXTL3	4.28617221339305
PMPCB	9.0058076716577
COPS3	7.13073331027394
LIG1	5.2238723834669
NID2	3.38691486102687
LSM8	6.08091346628198
TMEM97	8.66416393952125
SUZ12	6.66067437767833
EXTL2	6.47387602900217
PDE6B	3.7664888737995
MRPS16	7.44918139798002
KRT18	10.6939415182797
C10orf118	3.78757570241349
ZDHHC13	6.20533329127118
JMJD2C	5.43332322572983
OR2F1	3.77449311052151
ZNF415	4.75340335681956
CDK5RAP3	6.5304547993449
YTHDF2	7.73529219595457
GGCX	5.19384265489384
FZD8	3.46847501886926
TCEA1	9.89043332551867
ARPC4	5.37892400516585
SUSD4	5.73076158624802
C22orf24	3.48816253949799
EGLN2	5.8817156540943
KBTBD4	4.33692709279349
TNFRSF14	5.76721953616876
ROBO3	4.44213394607739
TRIM28	8.36342990834688
FGF5	3.42759456742266
RTCD1	6.9160461816818
MZF1	5.13458268008732
CNIH4	8.67571696050918
ZFP2	4.73661105996742
CSPG5	5.22602802140736
FKBP15	4.91836365631447
BZW2	9.86276617143164
PTPRN	3.76846169192787
HTATSF1	5.65523644820909
WFDC2	12.2495077294726
TST	7.4175647622333
NDUFA7	7.12665469485198
TTC22	3.06672580675831
RNF24	5.10899049934466
SFRS4	8.5673666005964
CD70	4.53740919376156
DCPS	5.63027679161293
PDXDC1	7.96385211877757
SRC	3.97736011432441
NTNG1	3.15436772179820
SETD1B	6.71778099780026
TINP1	9.2175552941857
ZNF606	5.08114125442155
SSR1	7.14112564930097
NFS1	6.4276491665253
CRMP1	4.18042943227348
NUP107	7.01567655663708
OSBPL9	8.4329782870258
MYOZ3	3.93873509092872
PDE4B	4.04008048087353
ADAM18	4.00710359642437
FBXL7	5.20753570295928
IDH3G	5.67995176157949
CCDC87	3.53012970200875
ARFGAP3	6.47895361640332
MAPRE2	3.59258477996908
CSNK1G1	3.75461811396457
IL1RN	3.99800534281422
MAFB	5.90718986024202
RAC3	3.70748857572231
C1orf54	5.00579122755942
TMEM14B	8.58061799005445
ADIPOR1	8.34977619658634
GRINA	6.5481997454517
CLIP4	5.155179398756
TFPI	3.10467265078923
DPEP1	3.45044583572244
C14orf118	4.18879376491382
FABP6	3.74089832219991
TMEM87A	7.44000558895591
BBS5	6.13322077769453
SMTN	4.1407745500324
CYP17A1	3.67477566352071
SCG3	3.38413171829083
GFER	4.52770535857603
CD209	3.80394859569364
NRIP2	3.59531314805746
CYB5R2	6.65521165867286
RIC8B	4.30939877443369
CSGlcA-T	5.20103730201387
DNTTIP2	7.2538639276183
TNNI1	3.63669088160393
GABRB3	3.25325975423498
PCBD1	7.71806237076994
KTELC1	7.22319481662039
HOXD3	5.79262896671812
GPR85	3.79434546020283
P11	3.04006960825365
SP3	8.41569909380271
GOSR2	3.93047612583876
DDX1	8.28905624942207
BFSP1	3.53760979569549
FLRT3	3.75698747367258
RNPS1	7.64321908041397
LCP2	3.98399872340886
TAS2R8	3.44434410666904
SEZ6L	3.73727829352781
NR2C1	4.51604383775417
EXDL2	6.40637682271147
SLC25A10	4.7924951255922
ADAMTS3	3.03280413037989
PCYOX1L	5.66664606374524
TNFRSF13B	4.0609287477804
VPS54	5.72501940490915
MKI67	4.75878427904552
C7orf54	3.99676163250358
GLS	4.5684756114628
PCDHB12	4.13950560672788
LGALS13	2.83509598056717
IL4R	5.05719123996002
SEC11A	9.3778159312445
C4orf6	3.36859584600593
SPP2	4.13617836750166
CCL5	3.66910975610897
PEX5	5.19416093180659
CLSPN	4.43618540265187
LOC51336	3.10482923001999
SPAG1	4.46270283211228
C9orf82	7.27655595282313
KIAA1024	3.33307015958897
TM4SF1	8.5740088383772
SMG7	5.42606444100197
WDR45L	8.1406355528805
TAS2R13	3.08978197317218
SPAG8	3.67491980578543
VASP	5.99327228478237
ZCCHC11	5.46638220965014
LOX	3.46990484084739
SYPL1	6.29250447251156
BAG5	6.97570761513899
RPS27L	8.49351466866706
MGC2752	5.01659000327703
IQSEC3	3.85540964001212
TGFBR3	6.75265963944205
PPA2	9.09023294512044
MED24	4.82411532017625
CASP9	6.34207426096464
PDCD1	3.77742429084284
MAP3K7	4.18553847851051
C17orf81	6.40138423203303
SRPR	6.59073128863575
BAG4	4.41790233468413
ZNF32	6.6655951793381
BRD2	7.86375667031958
IL32	4.01874029626463
LAMP2	7.9969779395426
FAM53B	4.95976789511892
CAT	7.75808258405389
C16orf80	6.78646666618751
SLC7A1	5.03430143673734
C1orf76	3.39509294259535
PRKCQ	5.91072780978848
ATXN1	3.85581148186943
LAMC2	5.29661659238218
CPOX	5.50463474492836
SPSB1	5.5873193738918
APH1B	4.93541974835767
USP36	5.74317101886513
CTNND1	6.14444042221232
MADCAM1	3.85687608768672
GABRG2	3.30496315582302
LYZ	4.53662844100804
F5	3.93841250555958
TMEM186	5.48523613494625
TPM2	4.93003245379283
SEMA4F	4.25354441662709
NUDCD3	5.42331419690058
OLFML3	5.25930105293838
PPP1R11	9.6200402355967
ELAVL1	7.18473538597646
GCNT3	3.75307858888031
DNAJC17	3.74345416097602
N4BP1	5.04895044004973
ABCA2	3.75726150726832
BNIP3L	6.73357830929467
SLC35F2	7.30581850883165
ATP10D	3.20254564932241
LCP1	4.07970579988949
IGBP1	6.91382092160052
GALNT8	3.42567051626987
PRKCH	3.84109054780322
DCAKD	3.53605887810755
ELA2A	4.11519005719270
PITRM1	7.95036197587915
RASSF8	3.70427348420799
GUK1	6.27860102983989
USP12	3.69095144457392
STXBP1	6.39222582682507
ADM	4.74126720266497
LSM2	7.99287991961587
GHRHR	3.4098638958734
SERF2	10.4640610853577
VPS72	7.88563298343215
CD22	4.92271006064905
CD47	8.30460282610063
LAP3	7.21667200840015
IMPDH1	6.14662724848947
PPIC	6.60435301280072
ACP6	6.42835122658337
PRKACA	4.69230847324023
PPP1R1A	3.56244903611613
C9orf40	4.09143102795192
ASXL1	5.7785800993302
IDH1	8.64917590586225
XRCC5	8.73965331044381
TBRG4	4.75089156819682
RAB1A	7.0390182571404
INHA	3.48070035619827
MLL2	3.68809254843111
FXYD1	4.93778633154166
DKFZP566E164	3.8947317405133
KMO	3.28229196234668
KIAA1128	4.79578522696548
NUDT4	4.7938172053466
USO1	7.64076324278227
RAB9A	7.64576704062493
RUFY3	4.70829057244444
CLDN1	4.29154170589829
FBXO38	5.05004325441967
VRK3	5.58382639473207
ICOS	3.78340714249066
NFKB1	4.88476339490665
FASTK	6.90262306448491
LDB1	5.87325785171542
ABCC1	5.54468951431648
IFNA6	3.09002969395304
PCBP2	10.0178897022940
RBP3	3.99262427617872
MUC13	3.70206221583310
C8orf30A	6.4034614638789
NUP205	6.32419002521957
MFAP1	6.00987217452803
ACTA1	4.28212819040435
NHLH1	3.66876717598869
GABBR2	3.2641645197084
CXorf34	4.88222220765445
TDRD7	5.92908156506078
KCND2	3.30425271327477
WIPF1	3.92993884647125
TIMM17B	5.80895357292639
SNX15	4.73605596639544
AGXT	3.31563786066216
IGF2R	5.78188344633434
PIP5K1B	3.21892132443477
ATP8A2	3.21050755940177
FGF21	3.82001277803218
AFTPH	8.51589518231309
RBM15B	7.38564560292075
FCER1G	5.41559440058948
AGBL5	6.71856903831103
SNTB1	3.91161023464197
APEX2	5.30547272671239
C17orf39	4.90150994592421
SLC24A3	5.08422009861324
TXNL4B	4.47415796746897
UBE3A	5.26750981220269
TGFB1I1	4.28604160566843
RPL10L	5.12144466904608
RBM13	6.43365751338689
LOC389517	3.49518250470217
TOP2B	9.01835963722351
NPVF	3.42447169367268
SHOX2	3.46940855788958
ITGA7	4.17431907155888
RAD54L2	4.77385926753752
KCNIP2	3.09309835446385
C2orf47	6.15089757826213
KLF13	4.16158262400316
TSPAN4	4.18331734857777
NLE1	3.58261176221475
TPST1	3.80544494571438
CEACAM1	3.83846272357607
PFKFB4	3.49803085906928
SREBF1	6.1294573869874
RNF11	6.58707049911204
IL21	3.0125109918836
LTK	3.21070805152784
DKKL1	3.6645449394135
EPAS1	6.0922496864848
POLD3	6.81580533180405
UBTF	4.39794314669301
PHB	6.01676102953302
KIAA0427	3.76300949139446
FPRL2	3.53034941867265
HSDL2	5.39638096795287
SEMA6B	4.11278611753591
AKR1A1	8.97821031709987
CLTB	6.06639012357483
NXT2	4.23869467977136
JDP2	2.98617110748507
MORF4L1	9.72769936528305
HSPB7	3.35691520949508
POU2F1	5.07195574691449
MLLT11	4.86528783006871
CNNM2	3.85925931533704
ZC3H15	9.08058155637205
ELK3	3.26402402714135
CBLC	5.18026217818762
SEC61B	8.21265578843277
RRP15	5.51995544732145
OR3A2	3.37706341125559
GALNT1	7.50458589242281
RSL1D1	5.72662708464453
P2RX7	3.29819712700808
ANKMY2	6.66672168575537
PSME2	9.2036585150895
ADNP2	6.36226103168043
RBM25	6.05330845240827
PLEKHA5	6.81968346989607
DHX58	3.78386980118941
ARCN1	8.22918333935244
POLR2E	6.82621300483988
SEC24A	5.73834248355135
IFITM1	10.9946683290281
ZNF643	3.92180834723517
DNA2L	3.87205765799597
ZBTB25	4.52943603523911
HIGD2A	6.12935408825327
TTLL5	4.24328586434964
TBX6	3.8960392882678
SPTBN4	3.76989039332081
SGK3	4.71804637444694
FBXO28	6.90870714758614
GCN1L1	5.51102462822003
CLEC10A	3.88306544686983
GAS6	8.94744868835153
AMOT	4.65616765830551
TSHR	3.33934305335215
ETV1	3.7473981893147
LDOC1	7.71869852514753
ERGIC2	7.35845764101758
ADAM11	4.05067669438557
NAT1	5.0879172894637
ASB9	3.93898611024699
ATP6V0E2	6.18917968244241
HGFAC	3.66646804385258
TRAFD1	4.33638628771506
MTCH2	8.45047100745667
BACH2	3.01736914754655
AUTS2	6.52909557218123
PGS1	7.73255552000142
LEPREL1	3.78347358824469
TFF1	3.9393553827233
RPRM	4.64306611907726
PPP2R3A	5.81831077056756
HAP1	3.55767684117304
BAT2	5.56486492033516
EPHB2	4.54694637380213
LPHN2	5.23977288095546
ACTG1	11.9133204130587
CENPT	3.85325319902792
RNF123	5.01952048614978
ZP2	3.19845313500639
PLAUR	5.32245564119525
BMP5	3.64037083409829
MUM1	6.08741962237449
SNX26	4.4347541969435
MID2	3.97952018182574
ISG20L1	5.34521477519028
RBM28	5.21121963347964
SRRM2	8.15548887129717
MEP1B	3.25051615353819
PCSK7	4.62778511468245
HNRNPA1	10.9686351562793
PBX2	5.54496891215906
CENTB1	3.82650261644004
BCAS3	4.31357864447003
HGS	8.0556458653558
FLJ20184	3.32908939786341
TMC7	3.96942894527874
POLA2	4.6635165190188
NOL10	3.54599184807997
KCNJ8	4.61343967411389
HSD17B6	3.26795294230703
EDEM3	4.8012145737995
SLC16A1	3.83051114512057
TCOF1	5.43303446619604
SF3B3	5.15181539656886
RANBP9	6.89180594855011
CPNE7	4.87466885412069
EVL	5.15105882331569
NUDT21	4.85099370437976
IFNA21	3.60359544613730
CFD	4.20221979922081
PYCARD	4.6535471647065
MYBPC2	3.28869530329627
ZNF235	4.24532319344452
ACSL4	4.30951160321313
KIAA0644	4.01092636906532
ERC1	4.44495243529625
NKIRAS2	4.20929122800857
TRMT5	8.93744692070162
TMEM176B	3.62504247978326
PPP1R7	6.40551779123189
SOX2	4.52050610468003
C16orf30	3.88988602653599
COMT	7.00662638499347
AOC2	3.14560600192218
PDLIM5	4.90305813903058
SPHK2	4.48611727054709
THNSL2	5.10794304824969
LARP5	5.10566094218308
C1QTNF1	3.97300484431985
TRADD	4.32371203381345
PCDHA6	3.18079104156496
C1orf43	3.58330248674776
SCARF1	3.60183798978274
RAD51L1	3.70797043790341
LETMD1	6.80718155312906
KRT75	3.11501998862869
CD3EAP	5.73688455366502
B3GNT2	3.98668837247072
TMEM63A	5.59041115737657
DUSP13	3.56224917975658
FNBP1	6.90626260761975
MAGEB2	3.20297183386605
EYA2	9.62256586694445
FANCG	6.17854708482666
CD1C	3.52565079505394
LASS2	8.93071586494622
BCL2L14	3.43185067418612
ZNF471	3.56859621821258
ZNF224	4.36247495073336
AVP	3.67057089255342
CKAP4	7.22887563168132
EFS	3.72746712793913
PITPNM1	4.52727522880259
TRIM68	3.71742562196712
ZNF652	6.2834459001215
UCK2	6.99433444445366
TMEM4	7.7826641405042
SCN3B	3.19853316881843
RNASEH1	5.54398983922665
FAM50A	7.18714000035067
DRD1	3.1129809401646
OAT	7.59876687633833
IQGAP2	4.20372825537169
CDYL	5.33310825029302
C20orf149	7.0366530558891
ANKS1A	6.00460573103263
HYAL3	3.94702822608540
CLPB	6.72198697847537
SMNDC1	7.51594894539363
COBLL1	4.05600622587063
DONSON	5.17712325304518
SLC30A9	5.71594324831892
E2F8	5.707213454598
CCDC25	4.76438062522957
C20orf116	8.36080007604325
C2orf55	3.41697388472048
PRCP	9.77653755018326
SPINK1	3.41655144184406
FAM12B	3.4069344390679
NDUFB1	10.2428260802235
DIO3	3.53573112633248
HPN	5.65066338595351
NBN	6.62003542384609
C14orf94	6.16214373893721
PVRL1	3.50796324138143
CNTD2	3.95544150423352
OCLM	3.24351555620372
ZSCAN18	6.66250931345918
MYL4	3.97326127212803
SLC17A1	2.95836154793866
TAF5L	6.17123499075333
L3MBTL	3.99412896517635
TSTA3	7.45007991497204
CCDC59	6.25732870642644
RAC1	10.2063672456131
C19orf15	3.06276012179053
MED20	4.58838959553643
CHMP4A	7.12554180294085
NFE2	3.51906270089186
KLK14	3.32954453471566
FBXL12	6.03308603373369
ZNF364	8.7193504856427
TOMM20	10.0002240759917
ARSF	3.40553272286164
MAST2	4.99617597571942
GTF2A1	3.80431293119252
ATP1A3	3.80417751038432
PNKP	5.63690612608427
MRPS35	8.27495947716718
MATR3	9.18417829848005
S100P	3.69718637434155
MSC	3.37357689575878
CILP	3.64536147691564
PROZ	3.80975939675593
SEC23B	6.54976281554513
FAM5C	3.09884507820409
C19orf40	4.05065759892455
DCK	5.81678465573435
C17orf63	6.5664523222352
TIA1	6.26329972200256
SPAR	3.41687611159821
SLC6A4	4.06407418025251
SPTLC1	6.05340938682922
HMGB3	6.07331638403287
TOPBP1	7.28207458570445
NAT8	3.13028099658249
MID1IP1	7.57208677455633
TPSG1	3.49098488073678
KLF11	4.53162977837405
HOMER3	4.4794178852799
KCNAB3	3.05685481871866
KLHDC4	5.56288359319994
PHLDA3	5.58744574096976
DOCK2	3.82909866672634
TUG1	9.25258517014357
NUP214	4.54926352720971
GABARAP	10.3835806409178
GOLM1	7.05997812042829
DPYSL2	6.26355977448957
SDCCAG8	4.06353974776972
SOX13	5.77204046437355
KEL	3.42548164517715
EXOC5	3.21045033452163
GK	3.50000970408458
SLCO1B3	3.54887034383835
RPL36A	12.0510874346750
DNAJB1	7.1917152981606
ALPK3	4.38291039164971
IKZF5	4.450475412465
CYLC2	2.93458245503144
C8orf51	3.99156976525526
NRP1	4.06460693477671
NR2F1	3.76126614105267
ACAD8	4.99046626906438
PLEK	4.43118730572001
NLRP3	3.194069530225
RBM35A	8.1734618235696
GPR3	3.16286902166948
RAB8B	3.76955004717148
UBE2E3	8.05000571096716
FBP2	3.78508124189049
C20orf111	5.34347350970296
GNAI2	6.51087690303264
METTL8	5.79684049985977
SLC39A7	5.48028199228267
CAMK1	4.57756355529456
PRDX6	10.2415447707554
RFC3	5.60048259152368
FAM129A	6.49983688694646
BCAN	3.96326635397234
TETRAN	5.74023379071876
ILF2	8.22349887727801
SMPD4	6.54180336523782
AKAP7	4.30221957268425
ZNF500	4.3925323031925
ZNF506	3.31865023708326
FLJ11151	3.90723195224854
PSMA3	8.44582732661205
ASCC3	5.32190965822939
ACYP2	6.16311141836323
SOX21	3.67821649228083
CLDN4	6.01442049506471
LYRM1	8.11498282812238
DEFB1	11.8980848648340
GRM8	3.28236931620379
SLC22A18	6.0728648340341
RNF141	4.21032026953369
OR7C2	3.79322425041811
GRK6	5.35472489538153
PIGZ	4.17119115522304
VPS26A	8.06127444004016
EPHA2	4.87177629740339
KIAA0562	5.4655272963489
TCHH	3.58256789187594
MGC16824	6.06966986794308
SARS2	5.63841392766443
ZCWPW1	4.0852571882742
WDR8	5.77170324423222
MTHFR	4.00185243922377
RPGRIP1	3.37251651631244
ACAT1	8.50574251317984
MEOX1	3.44441336848398
DACH1	4.62408280857927
ADAMDEC1	3.19181211903114
PLK3	4.65808081088669
PHKA2	6.95336442906921
CALML4	4.87461623375539
TSSC1	4.99878752890904
TMEM45A	3.64397087700627
ATP5I	9.22092589264656
MRPS34	5.87830841119553
POU1F1	3.42711536206319
TMEM28	3.32909925497950
FBN2	3.60951355677496
DAP3	9.5043691273579
ZC3H7A	5.15524426376941
LAIR2	3.32085218309284
ST3GAL1	4.71093241636744
PHF3	5.35426848621394
DVL2	5.52051821390198
LCT	3.04704600869718
GEMIN8	4.42789375025758
DICER1	5.45037610772534
ARMCX5	4.66593092560634
HIF3A	3.83186629996177
CAPZA2	5.42108864156279
IFNA2	3.2650561351678
PLA2G2A	4.06987862921035
FOLH1	3.41382623307812
MAPKAP1	5.57459791565153
CYFIP1	6.56086013550617
NPAS1	3.86423121078615
TRPV6	3.97860232790825
RSHL1	3.52581780026264
PIAS3	6.97301211638887
SOCS6	3.85172902875061
TAF7L	3.6754437891598
MRPL24	10.1160837388654
YWHAE	7.97928484112094
GREB1	5.13801956701618
NUP62CL	3.40846994828362
MOSPD2	4.84070379022856
NEUROG3	3.15649635907502
MARK1	4.20584171244955
MGST3	10.3019204996360
BDNF	3.59804670555515
LMBRD1	7.4468404865268
PNMT	3.76106684799278
PRPF19	6.22878229392165
NDUFS8	8.85770959283865
TFCP2L1	4.36986554668582
SLC25A16	4.73995629735616
EIF2B3	6.19200845120598
HSPB3	3.5980381840328
RPA2	6.83209440221946
PAK6	4.32327539680772
RBM4	5.72466070825814
CSF1	4.56778053457513
SEMA3E	3.18549946117843
MXD4	4.88987442503955
TNFSF10	8.07884400394541
SMARCB1	6.05072866596898
TADA2L	3.62389488236457
SCIN	5.21917413470368
PPAP2A	4.31470258219843
ULK1	4.21941537870506
NPAL2	4.01870057115686
MRPS11	6.34471634369953
SLC2A3	4.01813937959196
ARID3A	3.53783583934539
FEM1B	3.70513022762691
GNG5	10.0152472699822
ACOX1	5.61346260641375
MTHFSD	3.5802522408609
TLX2	3.11375583519036
KIF5B	6.76241417821672
POLM	3.98874405342009
C1orf181	5.80155759673222
C10orf92	2.80154506539647
MUC7	2.95417553917139
NUP153	7.20499837217263
CSDE1	8.75705921790956
CLPTM1	5.83590689708377
LRRC17	3.53933455557681
ATP5B	10.3156596940925
S100A5	3.76028016312985
ZNHIT1	8.30633083754643
EFHD1	4.53456162135607
HIST1H4G	3.27840876228636
GOLGA2L1	3.95569513150212
COPZ2	3.62978026753285
ELF3	8.58492672788627
CPSF3L	6.70846750551433
POLR2I	9.05329983370683
ZNF665	5.85722141470349
TLR6	2.98619411448364
GPI	10.1218250024991
ANGPTL7	3.66541095727931
RAD9A	4.59473770895325
NDST4	3.37862692639866
AGPAT3	4.15864358479929
ADORA2A	3.22448103846606
TNRC5	6.60503352173997
KCNH2	4.20588167460345
CCHCR1	5.115782520466
RPS27A	11.717730802874
GCM2	3.02132296560336
TUBA3C	4.64332478935541
HOM-TES-103	4.00260112708976
HIST1H2BC	4.40738304829716
IGFALS	4.19656775948095
E2F1	4.53117011275498
PLCB3	4.57482458855737
NPAT	4.98747402775985
NR0B1	3.67201317220185
COIL	6.16568387287299
RASGRP2	3.63832818884032
APOB	3.41180473376820
RAB11FIP2	5.00742769523338
PIGR	4.14056300696078
CDC25C	4.13058297373199
RCOR3	7.3521450190942
TSC2	5.69406419856288
NRP2	3.40692237566229
FUT6	3.36103322671514
CDH2	4.35851532269881
PTPRB	3.13227692709511
ACP2	5.74633307407596
GTF3A	10.2213043437047
LAG3	3.18340110404059
AIM1L	4.2305255094476
ARID5B	8.06807907885047
KIAA0256	5.32790139612461
FLNC	4.45318885725457
PRAF2	7.5762534359221
ITGB1BP3	3.36422190577109
C14orf147	6.00514342078723
ZRSR2	5.13787467710337
KRAS	7.37104782910494
SPTAN1	6.27220930857262
FLJ14803	4.79455508191292
RCAN2	3.59130239174738
NECAP2	7.16109742956634
CDX2	4.36267385762725
ECOP	7.75768898934889
ACTR1A	5.12867011750328
PPARG	3.39170903282877
BBS10	4.30707264746084
ISOC2	5.4332015894779
CITED1	4.41825926188511
PRDM4	5.24974583491371
HSPA4	7.27676110209038
SERPINB7	3.47510466452987
DHX40	5.57324071311483
RAB26	4.4753018716167
RRP9	4.96977786337487
EVI5	4.63157774522359
CAPN9	3.94585913597896
HIP2	6.01000642479475
GNB1L	4.22872696349947
MYBL2	4.46511634432164
ZNF407	3.8814159123712
PPIG	7.03709596755172
C12orf10	5.91486565968776
MYL6	10.9455270666031
NAGA	5.83179132073857
MAPT	3.46201417372628
MRE11A	4.79762689702127
HSPA4L	4.81611071544679
PLXNC1	3.68753448362325
STBD1	5.12023787734196
CTAG2	3.79534649117694
C14orf169	5.868750790424
MTTP	3.4800585850795
KCTD5	5.61897980788838
ECM1	3.89085919908974
CHRNB4	3.10382852558996
NYX	3.42755505530791
RLN1	3.26969414484371
GZMK	4.39187747322131
C1orf21	4.01037973200031
EPB41L1	5.8813231114339
