Hybridization REF	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_B03_464078
Composite Element REF	Signal
DTX2	4.29841236780003
KPNA4	3.74162189748416
H3F3A	10.8100748909152
GLO1	10.0325294023235
WDR61	5.46312832033368
CD302	4.15286335210762
SIRT7	5.87803958997509
D4S234E	3.84445541525681
RABIF	5.76098535720812
DYRK3	5.69168399822093
PKIG	6.46621490267214
PFAS	5.42796380633213
ALOXE3	3.49140639205743
RPLP0	11.1569903528911
RBM34	5.88466000387749
MKNK2	9.04267051192867
ZNF528	4.59135159057424
U2AF2	5.09580488408695
SEC16A	5.83707216466389
EFNA5	3.19037344192262
ZNF44	4.55301377277536
FCGRT	5.53648129878611
NOL4	4.0441404382811
CCS	5.18682666759539
IGF2BP2	6.66968612825554
MFSD7	3.54540416983882
OR1D5	3.62880483592207
SIX6	3.34025163050412
CCR6	2.94048414064114
TSSC4	4.67898873271412
COL11A2	3.78197546760904
CHRNA6	4.16723452008446
PLD2	4.53680473106389
PALM	4.80123944471754
ORC1L	3.93616443027221
SASH1	5.42541121233859
PUM2	7.40242751575779
ZNF365	3.67087167095310
CDC14B	4.87753456095083
PHC1	6.15653215694095
KIAA0913	3.98869422026714
LDLRAP1	4.91556850895833
NAT8B	3.51074944169564
PPP3CB	5.80888024034253
ANGPTL4	3.79525958029388
HHEX	3.52921129335042
LSM14B	4.3985851840199
PLCH1	4.88460392744544
INSM1	3.13948640248153
TLN2	4.3364757776466
ZNF493	3.67603432130444
HDAC4	4.39047639458738
GLRA1	3.46379886459735
RPS6	10.9771566585413
SFXN1	5.60466667263746
FAM102A	4.89313707786202
KLHL1	3.4275458484461
SAPS2	5.39597205658279
CTNNBIP1	5.15367541182913
SCGB1A1	3.04931031599676
SCAND2	3.52454267150660
HMGN2	11.0598608153855
NEUROD2	3.19940036666223
YAF2	4.01451669562584
BRPF1	5.84660284891376
RICH2	4.2578448799444
TBCE	4.54070971193216
LIAS	4.01513273792645
MAPK1	4.18865780924940
MRM1	4.23168248060420
HDHD1A	7.78397677800967
CTA-246H3.1	4.23300506156125
ATP9A	6.8069822120828
HSD17B3	3.59186642242446
HN1L	6.54190377810915
SAG	3.32495442729887
C20orf10	3.49741490536418
CTRC	3.74586447359912
HNRNPA2B1	10.6292863521637
RNF216	4.64311931049577
GADD45A	7.05184120573547
MSH4	3.11598328682082
HOXD12	3.13174049085055
TMEM70	5.88661293509124
PPP1R14B	6.1298513322232
SBF1	4.23103201829991
HIST1H2AM	4.94303871388375
GNG3	3.48617915335066
C1orf50	5.56842527835655
FTO	8.15609079363152
CALCB	3.18915207722802
PPP3R1	4.72366823458459
USP46	4.52074395435136
CCNJ	3.36653993410664
PSD	3.60756984893849
GNAZ	4.37155758645028
FAM57A	4.93319663339117
LILRB3	4.55640618525234
DHX8	5.01107895342735
SPI1	3.93109195039755
OXSM	5.57094059542526
GYS2	3.08062270368702
UBE3B	4.33189540734442
PLAT	6.0616541609511
NUPL2	5.48233172824142
SF3A1	5.68878291758388
COPE	6.72875227326987
EIF3A	7.19943691296709
IQCE	4.35487135154075
FBXW10	2.97473701406413
KIAA0182	5.20452472800853
YRDC	5.44030335005348
GPRC5D	3.51216355933344
LRRC23	6.15890610228617
BLVRA	5.62876568481221
SLC22A7	3.43855317047867
RASL12	3.97810607719472
DAZAP2	6.48856587668008
IKBKB	4.4126575762355
PPFIA2	3.78700080838888
ZNF271	5.63960402186866
CXorf6	4.70535184917485
FRG1	6.88887318936389
BTN2A2	4.45240024626243
THBS4	4.1175478306909
ARHGAP1	5.9019564929123
ENOX1	3.69277064061689
ZNF706	8.19124661136946
DOK1	4.18588656319705
FCHO1	4.26411482614399
PGAP1	4.82525336014687
HOXD10	2.97241962926495
CXCR3	3.77879172339654
FSCN1	4.58913026447459
KIF17	3.28447692012413
TRIM66	3.75772876051242
CHI3L2	3.53775161023831
SRPX2	4.67704912729496
C13orf24	4.64768502432194
CBR3	7.89529911880066
ZNF132	3.04522623367723
AQP3	4.39412940740311
BNIP1	4.0780814046223
ST6GALNAC4	3.62268884919793
KIAA0391	5.37982201202473
KRTAP5-8	4.53562624901982
SIRPA	4.24450552938945
LYVE1	3.58092558464644
IGFBP6	4.3863833980503
APOH	3.26121632136090
TSC22D2	4.73150507431193
PLCD1	7.99908269694482
NPHS2	3.79138112152635
ARHGEF15	3.44636637031723
M-RIP	6.32821280360899
POLDIP2	6.43676732200616
NDUFV1	7.1184752239591
SRD5A1	4.00942475425533
RAB3GAP2	4.58122069881540
CLEC7A	3.93937502318309
REXO4	4.41217751857727
HSPA14	5.80395854497866
TAAR5	3.89674730282969
ZNF142	5.68257749350385
MUT	8.30198285813444
C2orf43	3.53300373706077
SELPLG	4.19599105143868
BAZ2B	5.3337013252344
SLC38A3	4.28713899158495
BRD7	6.26232758466661
POU6F2	3.50081586994347
NISCH	6.94189915163339
TCEB1	7.0453274017902
OPCML	3.3619237002406
DTYMK	6.59595867828138
TAX1BP3	4.93966977732594
F13B	3.24703466536530
RPL34	10.0828414562825
AKAP12	3.92179817978087
MARK2	3.96258583799284
AMBN	3.7101055002344
C14orf32	6.92644549068756
FLJ21865	5.93177152420647
HSD3B2	3.38775388450288
HMG20A	4.60665450179855
WDR77	5.38442555774206
ATF2	4.77887923105075
C10orf137	4.43232678009909
ARL6IP5	9.32493548007672
QTRT1	5.09222161481871
CCNT1	5.04523656748361
AP1B1	5.51975501439369
CD74	10.6788950586749
DYNLL1	9.53900612681748
PLSCR1	6.93549609526244
LIPG	3.05266588650589
PHACTR2	5.52413240692268
SLC35E1	5.29458008592368
VENTX	3.74140835037684
FEZ1	4.76131809072795
APOD	4.17156501273127
LAD1	5.34882309397129
C16orf44	4.86429431990038
C1orf166	4.64230790064928
PAOX	4.40820584921971
MAPK8	3.77373926559053
NELF	4.1501707450414
RBBP8	9.02030144140371
DNAJC8	4.89184506242674
KCNJ12	3.37024972511171
WNT11	3.56473411797987
SRP54	6.11511542639782
GPR35	3.44365813406939
NRGN	5.04466459665408
IFNW1	3.32401376800514
ACVR1	4.81816836635373
SCN1B	4.38695129327282
RNASEH2B	4.90549589910343
STAR	3.41795974761502
C14orf65	3.32888553212671
TAAR2	3.17518845282021
VAMP5	4.08634456119049
TUBA1C	10.4759777879561
PIK3R2	4.28988872767286
ARD1A	6.40653058443281
SYTL2	3.31420165621163
UBXD2	6.7267309086911
EBF2	3.45189501217537
CAMSAP1L1	6.16345451363725
CYP3A43	3.11698590679081
CCDC91	6.25931800828604
AKR1B1	6.69887981270734
KAL1	5.55290475174988
GRID2	3.48036952099247
ZNF423	4.64308682321654
PSMB4	9.52398805118176
ARPP-21	3.32695305945362
XPNPEP3	4.94542115262983
CYBB	4.10452853169833
UXS1	4.51879744600486
SART1	6.92568183121554
C7orf16	3.46406881534642
SPTA1	3.24479352075050
SHB	4.67093540544987
CHST7	3.65635262790359
SEMA6D	4.13110821937154
IKZF4	3.76060250202751
NDUFA1	9.76048616375815
HSPE1	8.81491000744784
MAPK13	5.88635821726913
MYCN	3.81798185409592
KCNJ3	3.37291127834782
ZNF573	7.72785503477353
PCDHGA8	4.53720891947194
ERO1LB	3.51139206522132
NTF3	4.26721117260205
GTF2B	6.36042623317715
GSPT1	7.26207118215601
GUSB	9.46579057298115
EXTL3	4.02359684361762
PMPCB	7.69833003950698
COPS3	5.95464255298818
LIG1	5.50056863366351
NID2	6.86765372657835
LSM8	6.12703775210498
TMEM97	7.18209135742488
SUZ12	6.77104066114847
EXTL2	5.6843968920448
PDE6B	3.8499969771758
MRPS16	6.60951389493632
KRT18	9.94488306815253
C10orf118	4.96649515456892
ZDHHC13	6.73571714803158
JMJD2C	4.41444085409617
OR2F1	3.68472604475321
ZNF415	4.23108139926114
CDK5RAP3	7.24633976520344
YTHDF2	7.35446193631743
GGCX	4.26826984969776
FZD8	3.35505988018924
TCEA1	8.44429279011425
ARPC4	5.59855915418362
SUSD4	7.05211510112887
C22orf24	3.40903297357938
EGLN2	5.72264078995132
KBTBD4	5.67859906460098
TNFRSF14	3.98271798458294
ROBO3	5.15489225882422
TRIM28	7.51969923367087
FGF5	3.42589200815010
RTCD1	5.0561215288443
MZF1	4.41361153157044
CNIH4	7.6777983407714
ZFP2	3.81658868788541
CSPG5	5.34015585328469
FKBP15	4.97864439443839
BZW2	9.30702802450756
PTPRN	3.27955489910736
HTATSF1	6.12220665784295
WFDC2	11.0558957116460
TST	7.40996809966171
NDUFA7	8.01820425464703
TTC22	2.95721897118454
RNF24	5.54089377883461
SFRS4	8.31953486418826
CD70	4.39052034649436
DCPS	5.17195510793587
PDXDC1	7.73875757191152
SRC	3.95111846800072
NTNG1	3.2286256901216
SETD1B	6.79598483334693
TINP1	8.41318216182882
ZNF606	5.31650099674885
SSR1	6.03606559423263
NFS1	4.5966190462893
CRMP1	4.64223352244962
NUP107	6.93676938672485
OSBPL9	7.93656434820629
MYOZ3	4.24385240050113
PDE4B	4.2224224442811
ADAM18	3.63372529316385
FBXL7	6.3202035232031
IDH3G	5.52647822515216
CCDC87	3.67582332936787
ARFGAP3	4.92682938528934
MAPRE2	4.71079508526252
CSNK1G1	3.61680681659806
IL1RN	3.78387859136732
MAFB	5.66298699012747
RAC3	3.90690600517174
C1orf54	4.59302358122352
TMEM14B	7.50846723416257
ADIPOR1	7.23015592131419
GRINA	4.36189827341309
CLIP4	3.9921419045479
TFPI	3.23915184804781
DPEP1	3.45422171767472
C14orf118	3.54336912870891
FABP6	3.84327127092939
TMEM87A	6.24694220525872
BBS5	6.48713750673392
SMTN	3.94689744215316
CYP17A1	3.59661085752937
SCG3	2.83651329269395
GFER	5.27936615958082
CD209	3.72028173472681
NRIP2	3.15217527220033
CYB5R2	5.96343605797931
RIC8B	4.92388264273465
CSGlcA-T	5.42432329267442
DNTTIP2	7.47390166204877
TNNI1	3.34094660601325
GABRB3	3.03203765308658
PCBD1	6.69048581661769
KTELC1	4.84582710952731
HOXD3	4.96293067993166
GPR85	3.75948228039605
P11	3.56771219201428
SP3	8.75209802575401
GOSR2	4.19121091143724
DDX1	6.82911918939543
BFSP1	3.48716965355920
FLRT3	4.36721783030137
RNPS1	8.66446139065922
LCP2	3.6064184293771
TAS2R8	3.91593644034022
SEZ6L	3.58836054194593
NR2C1	4.21166390731265
EXDL2	4.72222572906235
SLC25A10	5.16917175013442
ADAMTS3	3.58437878819049
PCYOX1L	6.40481011446278
TNFRSF13B	4.09458691367789
VPS54	4.98857470035164
MKI67	5.72096647394299
C7orf54	4.16112803777756
GLS	4.3275074166195
PCDHB12	4.71404570257532
LGALS13	2.87518445091141
IL4R	4.80514162655911
SEC11A	9.09077421613568
C4orf6	3.39645453094746
SPP2	3.90102393543853
CCL5	4.37035589840196
PEX5	5.28172943123333
CLSPN	4.3085569292652
LOC51336	3.06492741380468
SPAG1	4.25857667234651
C9orf82	7.14062151201944
KIAA1024	3.51446617845525
TM4SF1	8.67562275077077
SMG7	4.94785850773792
WDR45L	8.13032782132168
TAS2R13	3.40309565400238
SPAG8	4.60298616223950
VASP	5.53705448782615
ZCCHC11	5.24176499500821
LOX	3.63956118844238
SYPL1	6.18930804729275
BAG5	7.11054352535616
RPS27L	8.8030292221284
MGC2752	5.50322863471386
IQSEC3	4.65183816819503
TGFBR3	5.84771240009006
PPA2	7.36066801650176
MED24	4.16868680666085
CASP9	4.83794989988934
PDCD1	3.78932866595558
MAP3K7	4.43933048692579
C17orf81	4.23961382410156
SRPR	6.55573369930873
BAG4	3.70060237809986
ZNF32	6.05591192534055
BRD2	8.41234694612779
IL32	4.37313212263359
LAMP2	7.4100455033182
FAM53B	5.20166852647358
CAT	7.45740041890933
C16orf80	8.19255198932945
SLC7A1	4.79711666851268
C1orf76	3.16198019262581
PRKCQ	4.55770838876372
ATXN1	4.96644049824315
LAMC2	5.14193483303281
CPOX	5.27678310598881
SPSB1	5.2087600625036
APH1B	4.39526124992353
USP36	6.72471763532227
CTNND1	6.66909472193419
MADCAM1	4.2629853039514
GABRG2	3.29580998419346
LYZ	4.14361442773182
F5	3.9435373359777
TMEM186	5.37843324995393
TPM2	4.95009013978298
SEMA4F	3.83975902448382
NUDCD3	5.44652665593947
OLFML3	6.14377290840679
PPP1R11	7.93987527150894
ELAVL1	8.12985824809809
GCNT3	3.60590786126312
DNAJC17	3.89309707294664
N4BP1	6.03535539046253
ABCA2	3.89388872323889
BNIP3L	8.03076225957601
SLC35F2	4.9466353925574
ATP10D	5.18179026887511
LCP1	5.30017867416201
IGBP1	7.75169544057092
GALNT8	3.89191346281862
PRKCH	3.76553053784021
DCAKD	3.59010637849658
ELA2A	3.72539413567877
PITRM1	6.06969707088737
RASSF8	3.61355714209531
GUK1	5.93030295113459
USP12	4.27896677789559
STXBP1	5.27247758467614
ADM	5.30619063642021
LSM2	6.44453696981146
GHRHR	3.61057916058623
SERF2	9.81872317579492
VPS72	7.32565722087721
CD22	4.04724425463679
CD47	7.17240858506464
LAP3	5.07647263052584
IMPDH1	6.39260134638495
PPIC	5.82695292167026
ACP6	6.19046703722137
PRKACA	5.30509749066692
PPP1R1A	4.23603726420071
C9orf40	4.26989071529823
ASXL1	5.49749701523514
IDH1	7.04424551869528
XRCC5	8.11586203680645
TBRG4	4.38016126340657
RAB1A	6.8847429035797
INHA	3.48145997928202
MLL2	3.64558213794275
FXYD1	3.63598154213722
DKFZP566E164	3.55535152118122
KMO	3.41966963097989
KIAA1128	5.32975788628956
NUDT4	4.75238258631649
USO1	7.34873666259922
RAB9A	6.71795582982453
RUFY3	4.87368891876508
CLDN1	4.35612322053037
FBXO38	5.22833063584423
VRK3	5.39104018940577
ICOS	3.68452188475203
NFKB1	4.00779311743117
FASTK	6.95091910649115
LDB1	5.03973167983468
ABCC1	5.595944000003
IFNA6	3.23421516918844
PCBP2	8.99757929226406
RBP3	3.17712523050779
MUC13	3.57752540881892
C8orf30A	5.87842217494916
NUP205	5.47659158940674
MFAP1	5.34744321997229
ACTA1	4.00408601952421
NHLH1	4.2626649397947
GABBR2	3.64115752971232
CXorf34	4.87407584944089
TDRD7	6.0426933866946
KCND2	3.57283955845395
WIPF1	4.36447601192638
TIMM17B	6.10037424650735
SNX15	5.20696366152187
AGXT	3.16814399678956
IGF2R	5.28821019250742
PIP5K1B	3.3723492544614
ATP8A2	3.36623855945912
FGF21	3.36321211971873
AFTPH	7.476855202788
RBM15B	7.09741620844076
FCER1G	4.79808838161092
AGBL5	5.2938748919316
SNTB1	3.984625064948
APEX2	5.71395522105725
C17orf39	3.72858995420764
SLC24A3	4.49397036819399
TXNL4B	4.68239789224124
UBE3A	4.51777894231914
TGFB1I1	7.2108758252285
RPL10L	5.20705603773482
RBM13	4.69964520414751
LOC389517	3.37463649639966
TOP2B	8.56223427094644
NPVF	3.43522794664418
SHOX2	3.39243207332359
ITGA7	4.35961727054233
RAD54L2	5.22120107256332
KCNIP2	3.04899931530760
C2orf47	5.77873699082539
KLF13	3.92320360441563
TSPAN4	4.39772437115636
NLE1	3.55719045360712
TPST1	5.21677900797624
CEACAM1	3.50668663143404
PFKFB4	3.61320234837037
SREBF1	5.56483283125515
RNF11	8.45130067368583
IL21	3.30765234238154
LTK	3.18773188361224
DKKL1	4.06719930912521
EPAS1	5.3429698659733
POLD3	6.68001488152109
UBTF	4.59736243751311
PHB	6.66856788609283
KIAA0427	3.91614953507959
FPRL2	3.40238821917889
HSDL2	6.91519619744065
SEMA6B	4.01119995125256
AKR1A1	8.53619681288873
CLTB	5.6068700959198
NXT2	5.75427669433531
JDP2	3.34912178253119
MORF4L1	10.0598977732776
HSPB7	3.52953361903894
POU2F1	5.67648042458584
MLLT11	5.51184058558141
CNNM2	4.01781699901246
ZC3H15	7.47875592057679
ELK3	3.45587188012035
CBLC	4.20163667270938
SEC61B	8.97552098151657
RRP15	4.65425185605193
OR3A2	3.40807430000016
GALNT1	8.7064999175644
RSL1D1	6.16149021127243
P2RX7	3.23087932226034
ANKMY2	5.52815360703252
PSME2	9.21824941101695
ADNP2	5.85470995142383
RBM25	6.42072573284499
PLEKHA5	7.975781947019
DHX58	4.43764528487679
ARCN1	7.47084899604935
POLR2E	5.33505922400273
SEC24A	5.42605330453609
IFITM1	7.28448793403348
ZNF643	3.20656101095321
DNA2L	4.11529691541787
ZBTB25	3.50615440731323
HIGD2A	5.99652753623626
TTLL5	4.78420229232031
TBX6	3.54636862322316
SPTBN4	4.5207282507686
SGK3	3.75163068147628
FBXO28	6.7704987612204
GCN1L1	5.01794694505679
CLEC10A	3.30731978636631
GAS6	8.15097192980546
AMOT	4.74892403369091
TSHR	3.28547870060665
ETV1	3.89177267311409
LDOC1	8.7812989742277
ERGIC2	8.08288497490287
ADAM11	4.04639381873381
NAT1	5.55949577624002
ASB9	4.0570431250896
ATP6V0E2	7.49638143214259
HGFAC	3.50472796013208
TRAFD1	4.60117161722073
MTCH2	6.06572230224931
BACH2	3.42238588772532
AUTS2	8.1778557934935
PGS1	6.5590506252778
LEPREL1	6.25053841681735
TFF1	3.56964055243779
RPRM	4.74412501469923
PPP2R3A	5.89861190416326
HAP1	3.76199083237327
BAT2	6.02986852640577
EPHB2	5.21140442998696
LPHN2	8.25925176634717
ACTG1	11.3814983288609
CENPT	4.03045498021295
RNF123	4.8786706277457
ZP2	3.35177795595396
PLAUR	4.31978883404167
BMP5	3.46409225441374
MUM1	4.14456147230214
SNX26	4.86733851036051
MID2	4.74110885800246
ISG20L1	4.7700187840353
RBM28	4.76121946592091
SRRM2	8.98668281800038
MEP1B	2.90930248102517
PCSK7	5.5412692876014
HNRNPA1	10.7880014685929
PBX2	4.68552432400846
CENTB1	3.79813150531877
BCAS3	5.33247819090989
HGS	7.72062461460193
FLJ20184	3.29144418538266
TMC7	3.92441411696916
POLA2	5.31747968867422
NOL10	3.14899271781513
KCNJ8	3.63278136484095
HSD17B6	3.27289385497461
EDEM3	4.37712763702464
SLC16A1	5.32991497170601
TCOF1	5.19247448256471
SF3B3	6.36384560751318
RANBP9	5.45351794594432
CPNE7	4.51842660754424
EVL	5.45996760461849
NUDT21	5.93125745466273
IFNA21	4.27953647967029
CFD	4.64515881725351
PYCARD	5.68737354747185
MYBPC2	3.53386509363394
ZNF235	4.80564410569779
ACSL4	4.83935999095654
KIAA0644	4.50539471563467
ERC1	7.75349517238628
NKIRAS2	4.76967271822704
TRMT5	8.85756248284934
TMEM176B	4.8233083410503
PPP1R7	7.74311389057044
SOX2	5.83259743295791
C16orf30	3.49792442274595
COMT	6.53961238934777
AOC2	3.28904921155433
PDLIM5	4.64910363561994
SPHK2	4.37483200950394
THNSL2	5.52430640396515
LARP5	4.72579383137139
C1QTNF1	4.5957545344011
TRADD	4.95319771098361
PCDHA6	3.15070548570451
C1orf43	3.76686400482699
SCARF1	3.61341797802403
RAD51L1	3.79036878259904
LETMD1	5.06058132356523
KRT75	3.62027968384348
CD3EAP	4.17625579830212
B3GNT2	3.53432746405137
TMEM63A	4.58069457861533
DUSP13	3.71468153425760
FNBP1	7.6699966033229
MAGEB2	3.45046811272958
EYA2	6.2645247826619
FANCG	7.20437203639775
CD1C	3.8531925563471
LASS2	8.10272446588962
BCL2L14	3.92084611600619
ZNF471	3.40456587307305
ZNF224	4.49422496472332
AVP	3.34726964585846
CKAP4	8.02403684638143
EFS	5.44185631410556
PITPNM1	4.79195705430154
TRIM68	4.84953061579031
ZNF652	6.99445607784913
UCK2	5.44028915424007
TMEM4	7.96762258437165
SCN3B	3.88386038267506
RNASEH1	5.32724781097489
FAM50A	5.89592357805814
DRD1	3.11058175614059
OAT	7.26045729584305
IQGAP2	4.24721826371565
CDYL	4.65379871573333
C20orf149	7.99590151276256
ANKS1A	5.32069149135419
HYAL3	4.57374922150782
CLPB	4.6901804663665
SMNDC1	7.23721667247991
COBLL1	4.25286390369322
DONSON	6.42163353972177
SLC30A9	6.31990650214877
E2F8	5.84259175538233
CCDC25	4.6087390720475
C20orf116	6.53228564596157
C2orf55	2.99402621456196
PRCP	6.81577230820262
SPINK1	3.63403351890949
FAM12B	3.33093232869686
NDUFB1	10.4067386881221
DIO3	3.75217389363735
HPN	5.14155524361671
NBN	6.58458844729609
C14orf94	6.20724524151242
PVRL1	3.47488082533184
CNTD2	3.99754673258997
OCLM	3.34578394907406
ZSCAN18	6.00158120158588
MYL4	4.2075717458909
SLC17A1	3.38808220810509
TAF5L	5.39125932517792
L3MBTL	3.53269752205163
TSTA3	6.9410004875735
CCDC59	6.66677628714937
RAC1	10.8945441375327
C19orf15	2.94869909347010
MED20	4.68522872444762
CHMP4A	6.81929736268554
NFE2	4.13271418379153
KLK14	3.13112627914316
FBXL12	6.44726802919635
ZNF364	6.37513809214083
TOMM20	8.15481780008675
ARSF	3.39891979142464
MAST2	5.04681610250879
GTF2A1	4.05908712217115
ATP1A3	3.6767162815959
PNKP	5.89004732407684
MRPS35	7.45614933551966
MATR3	8.72823307865815
S100P	3.91306004709866
MSC	3.86296693546757
CILP	4.59302757178675
PROZ	4.15355574254234
SEC23B	5.19241157109996
FAM5C	3.22444188261726
C19orf40	5.51609531033995
DCK	6.79298376433083
C17orf63	5.60027193981978
TIA1	6.3039660421412
SPAR	3.0982738928979
SLC6A4	3.82053873569709
SPTLC1	6.26614499659469
HMGB3	6.9955291840753
TOPBP1	6.86369108036735
NAT8	3.26896183397769
MID1IP1	6.30088749548639
TPSG1	3.98857868739751
KLF11	4.23163736790953
HOMER3	4.54792497231788
KCNAB3	3.41870436396189
KLHDC4	5.08616409132702
PHLDA3	4.84351300807421
DOCK2	4.26906816483788
TUG1	8.43573790602556
NUP214	4.54038041357857
GABARAP	8.90352461760309
GOLM1	6.29695540417323
DPYSL2	7.9366119714945
SDCCAG8	5.51651219466174
SOX13	5.00683591188912
KEL	3.45117916005025
EXOC5	3.14748692223527
GK	4.07967276355821
SLCO1B3	3.5459612212059
RPL36A	11.7850836372048
DNAJB1	6.99872108626078
ALPK3	3.86472278423520
IKZF5	4.03450194534638
CYLC2	2.78282248778111
C8orf51	4.27612752980727
NRP1	4.30619467017472
NR2F1	5.35556644569174
ACAD8	3.84887629152971
PLEK	4.33597676981521
NLRP3	3.1048325885303
RBM35A	6.5960697277036
GPR3	3.79291418163818
RAB8B	3.67084963328556
UBE2E3	5.93894323012575
FBP2	4.01552309664895
C20orf111	4.44003030964933
GNAI2	7.94462342242377
METTL8	4.27502642313419
SLC39A7	4.93229766740333
CAMK1	4.6445049000512
PRDX6	9.89757323478913
RFC3	5.72030115110636
FAM129A	7.28150107465328
BCAN	3.74042929109726
TETRAN	5.99077508730549
ILF2	7.1691764916791
SMPD4	5.82327033728653
AKAP7	4.57935150450268
ZNF500	5.05670088190834
ZNF506	3.3010432889463
FLJ11151	3.97165239088169
PSMA3	6.57436162060071
ASCC3	5.66702770856831
ACYP2	5.83050708325287
SOX21	3.73266098825702
CLDN4	6.16603861991423
LYRM1	7.775937147723
DEFB1	7.25195634234843
GRM8	3.12180587756673
SLC22A18	5.43117085152983
RNF141	4.19184599727238
OR7C2	3.71631312096188
GRK6	5.37127361240374
PIGZ	3.83587105444926
VPS26A	7.96353113289236
EPHA2	4.11572680880217
KIAA0562	4.51212907043934
TCHH	3.29918677318669
MGC16824	6.12567185797381
SARS2	5.7929887273048
ZCWPW1	4.71855837785998
WDR8	4.80684566526457
MTHFR	3.65748735285363
RPGRIP1	3.21510562103599
ACAT1	5.91661945358491
MEOX1	3.37662607031439
DACH1	5.19737614356511
ADAMDEC1	3.24329821430429
PLK3	4.38171126261731
PHKA2	5.65104687223412
CALML4	6.66413474455046
TSSC1	4.97928981350464
TMEM45A	4.85304250949645
ATP5I	9.68444408662541
MRPS34	6.81802516766938
POU1F1	3.27457678793442
TMEM28	4.09943209041459
FBN2	7.53485378972319
DAP3	8.3554356537464
ZC3H7A	4.97414225846781
LAIR2	3.70346956748451
ST3GAL1	4.58158114594752
PHF3	6.02682565182334
DVL2	4.95222499723638
LCT	3.45424381092536
GEMIN8	4.14523468642577
DICER1	5.57612400817044
ARMCX5	4.86192157850269
HIF3A	3.51805747519963
CAPZA2	6.21483638893229
IFNA2	2.97135699484285
PLA2G2A	4.14963487586928
FOLH1	3.53063613134113
MAPKAP1	5.38538822028404
CYFIP1	5.40044365395284
NPAS1	3.44625630562504
TRPV6	4.15399169912824
RSHL1	3.78329222907693
PIAS3	5.01019582281858
SOCS6	3.95240160412392
TAF7L	3.98450103527436
MRPL24	8.36836511346503
YWHAE	7.47777679124443
GREB1	3.51992426269871
NUP62CL	5.03521475113134
MOSPD2	5.32075772550728
NEUROG3	3.36848914345331
MARK1	3.89482044565671
MGST3	8.77434229260385
BDNF	3.65657117793024
LMBRD1	7.3880096626432
PNMT	3.90370526511787
PRPF19	7.17661982458347
NDUFS8	7.9866435021536
TFCP2L1	4.03485889589262
SLC25A16	4.99396861921027
EIF2B3	5.47659134220797
HSPB3	3.59606324247032
RPA2	5.4054949390471
PAK6	4.34116669553718
RBM4	5.62059627634972
CSF1	4.11843197365162
SEMA3E	3.59138229618430
MXD4	5.03783965935703
TNFSF10	7.26552119427356
SMARCB1	5.32347469669434
TADA2L	3.83088188745255
SCIN	5.97810380723025
PPAP2A	5.48636048905835
ULK1	3.83152625340789
NPAL2	4.34123267512044
MRPS11	5.87273874816858
SLC2A3	3.81193545200151
ARID3A	3.37980086399142
FEM1B	3.57486476933999
GNG5	9.26505971311775
ACOX1	6.01573303669163
MTHFSD	3.87936356247789
TLX2	3.12858988814370
KIF5B	7.08814575421599
POLM	3.32517271430141
C1orf181	5.85745854771756
C10orf92	2.95330749660950
MUC7	3.21002828667291
NUP153	8.15501166284308
CSDE1	7.25630545231217
CLPTM1	4.45416133609908
LRRC17	3.31174221833565
ATP5B	8.61969800178004
S100A5	3.19856449170454
