Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_D05_443142
Composite Element REF	Signal
ENO2	5.26542032495335
CBX1	6.89565580087611
PTGS2	4.07922238501365
BMP7	4.15579256547986
CCDC90B	7.07992694481218
LRP5	5.72297071047762
UBE2D3	8.08870980365209
ARFGEF2	4.50631133456209
ARR3	3.64572098206611
MAP1A	3.76671390347066
NEFL	3.14252467422321
CD2	3.62423857683837
FLJ23861	3.43565296769797
NAV2	7.6251915658548
ENTPD2	3.77316899420041
COX7B	10.4684065297608
ATP6V1A	6.04722428146887
TRGV3	3.31642020325827
ANKRD17	7.00353249495739
ADH1C	3.30723806007492
ATXN7	4.72470993416893
IL21R	3.47519226046569
CHN2	3.5935965131174
HAS2	3.09076065049828
C6orf48	9.13110225174513
TGIF2	6.37261216171374
KIAA0241	4.5912491957684
IGF2AS	4.05886540106982
CYP2C9	3.43872067082114
DNMT3A	4.78029004777972
CNOT7	8.56014259929163
FCAR	3.22789366851856
SFRS10	7.05619530467859
MARCH3	3.81489153021771
RUNX1T1	3.43810437674496
CTSK	5.14225043196187
LRRC61	4.71075935811923
HNF4G	3.25494800650464
LRCH4	4.81088832384273
PSIP1	6.09933031165025
AP2B1	4.82796530419064
C7orf28A	4.31399318545368
SMCHD1	4.60013069406943
EIF2C3	6.08101964181708
S100B	3.57757300532297
BMP2	3.75280927091773
POP7	7.85147903763748
UGT2A3	2.92649245381883
ESR1	4.50788039462545
ZFPL1	4.14314838123259
ARHGAP12	4.60274473222772
PGGT1B	3.81567010611389
LRRC19	3.25227649398531
ZNF767	5.3506535472413
DEPDC6	9.14142115531271
SLCO1B1	3.20456129398212
SST	10.4734380917284
NACA	11.0635629523057
KCNN3	4.14224684776904
GLOD4	4.46766213806689
SCCPDH	4.78818831178189
PRF1	4.24473720438119
LST1	3.79822575976126
CDK4	7.32120778934532
TCF15	3.5607189421345
PARC	5.27385577132709
PRMT1	6.92055176084797
ITIH3	3.64582354004683
PPM2C	5.45894798490716
TEX10	6.80427590101969
EDA2R	3.54885600149250
LOC283345	4.86549579506462
NARFL	4.72652408463901
DENND2A	4.09264521304084
C1orf103	4.98479184067094
DMXL1	5.92970403416922
KCNAB1	3.67289165657266
FLJ20254	6.8867080008541
RBM3	6.16132536055607
GPR1	4.6330088378586
DMTF1	6.5291941324038
HTR5A	3.20316934234992
MXRA5	10.1460485635113
GRM1	3.63813846253115
SCFD1	5.3549769144827
RAPSN	3.58305521413925
ACOT9	5.4823786318478
PDE4D	3.32610068312049
TRPC4	3.19180338584443
EPHB3	4.12897054468341
GEMIN4	4.75230560632754
RAMP3	3.63528082249373
CNTN5	3.69489855166435
DLEU2	3.98794374152893
TSPYL5	6.70364054551558
GRTP1	4.06212817738668
ITGB8	4.52403864311445
GAP43	3.33422185638248
FRS3	4.02193051923686
PDE3A	3.73130400977981
TNFRSF10C	3.43895158637579
JMJD5	4.05912542050345
OTOF	3.07229062847710
TEX14	3.3011587271906
XYLT2	5.30588097732519
HIPK3	3.66285370849870
XPOT	6.51463508525558
RRH	3.34620976896762
CDR2L	5.72666855280254
GAL3ST1	3.78745892847821
DHCR7	6.05661373746418
PDZD7	3.81851440367803
FGFR4	4.07679407230604
CRAT	5.6126825911772
C1orf217	4.12218500970262
SLC19A1	3.78251917352887
PPP1R14D	3.67226670454615
LIMS1	6.76853640130123
TMPRSS11D	3.50753480582377
TRIM14	5.32449605440091
PIK3CD	4.0758600457148
MFAP3L	3.40721109142877
DERL2	7.0605024942771
SLC7A11	4.84611338478042
FHL5	3.1495947202932
OR10H2	3.17013289437857
ACAN	3.82349484628893
BRWD2	6.37970133189687
PPM1E	3.39331477388596
DCUN1D2	4.28519504868033
TINAGL1	4.16814644578438
C3orf36	3.38047890059887
DOCK4	6.3240669359334
ENOPH1	7.228672218049
FAM127A	9.67344376718147
SLC5A3	5.52710349901987
ARPC1A	6.30162596927085
CHST2	6.1069064941974
SPATA2	4.7165132502581
PGLYRP4	3.36721863030542
RUFY1	7.49692970388563
NTS	3.21335434273971
FRMD4A	3.91789585314526
RPS4Y1	5.33360210965466
BCL11B	3.31574923533799
TNFRSF8	4.38857258282998
FOXE3	3.40275980230823
PTGIR	4.36710449191073
ART4	3.17853918275173
EVX1	3.96981219734321
PRM1	3.80639021915995
GLCE	3.99121664832106
GPR18	3.69542573813222
ACAA2	4.53605686176618
PIGK	5.01002589517017
HIST1H2AG	3.71431732273073
C16orf67	4.96391463216971
UQCC	5.99713648665363
PLS3	7.2119730803715
DAG1	6.05219140433328
WWOX	4.98274409262917
GTSE1	5.49212408496057
GP2	3.63650536509176
CHIT1	3.31523402081488
PLOD2	9.52677645179971
RPS24	11.9466330725323
KLF9	4.65690903061336
TTC27	5.63193825956798
PYROXD1	5.49567683232835
MIA	3.85297119368838
TSPAN2	3.56298289883137
MRPL9	6.10989759055264
PCSK2	3.39683234782391
PI3	6.60768057254707
RPL24	11.8722576030448
HIST1H2BE	4.4400734113837
CD86	3.57330995013851
CALM2	10.0620369120847
LFNG	3.69666312046979
GYG2	5.01842552117613
INTS12	4.89750916441121
RAB4B	4.76023274531658
CTSF	6.62410624184197
HUNK	4.16895974127584
GNA13	3.20440965108062
B4GALT4	5.10691607611398
TSPAN31	5.98914482270942
CHD1L	4.861975231671
CNKSR2	3.59019388906727
C1orf156	5.04154268694264
IBSP	3.3756988983008
FUT8	7.38303159493547
TRMT11	4.98013896735604
AGA	3.8556793844314
GFRA2	3.70553019762423
WWP1	6.07544471046763
B9D2	3.71774983532243
CPZ	4.99965779993524
STAT1	5.00675340574696
PTTG1	9.62203047598962
TMEM62	4.50959115188776
COL8A1	3.45199710408983
RBPJL	3.59364403823330
CASP8AP2	5.39519952643907
SSBP2	4.60423286969514
MMP12	3.21516310602700
NME4	6.9705127479617
LOC55565	4.14947161090508
GABRA1	3.66609112828594
PEX11B	5.81377894091784
HABP2	3.77079947227310
REEP1	5.08123912236172
C9orf156	4.40505262603516
SMARCA1	5.71319130152401
WEE1	5.67450791713569
APOF	3.44228558931639
GCDH	5.41423024488376
SSR4	11.3351577941086
SPAST	4.55779531633312
RGS1	4.7354097572057
ACCN4	3.65357274817036
PLXND1	5.74115690854444
FLJ20489	5.33296038720375
MLCK	3.50288714846825
INTS5	6.06741564994858
BSG	6.59163339560725
PARP8	5.13897013401346
ZNF215	3.5507238908711
TEAD4	4.51162382217251
PDE7B	3.27451209603195
MS4A3	3.33406742217419
DTX4	5.95573361510058
EFEMP1	6.46543039247455
TNRC6B	5.51115761622615
TULP2	3.70841214390001
RERE	4.60918922354037
BNC1	2.98126911789302
FGFBP1	5.21528029127273
TIMM8A	5.43834985984575
PIGB	4.09063467777333
AJAP1	3.47961623046619
COMMD8	5.57193070981425
TRIP11	4.6412413362634
SLC25A42	2.96485482772771
SYP	3.94124681393022
PCDHB6	4.33713853861487
FLJ12716	4.85309125739284
FKBP8	4.42449681012048
KIAA1109	4.77670279524972
PTPRC	3.64102442167034
POT1	4.59441869338811
CCT7	7.78146897778241
MMP11	4.07292549578161
MYO1E	4.39615163116966
EEF1A2	3.87969850186638
MIPEP	3.94249159650897
ZFX	4.5131102348503
UCHL3	5.38951987942834
LRFN4	5.05047061610003
XCL1	3.26945117642385
CARHSP1	5.80358889773909
GREM2	3.64652014776001
CCDC102B	3.14729002684884
HDDC2	4.74751958281765
SHC2	3.89386623233141
SDS	3.58786940197792
CASQ1	3.72433408874412
LYPLA3	4.71991799467467
INPPL1	6.30490329274451
SLC25A40	3.38061497167539
IHH	4.56070145231572
CHGB	3.26327464559339
COL9A3	3.6009091322438
C2orf18	5.31509551171345
DDEF2	7.87938188659854
BUB3	7.39066951059485
C6orf211	5.14243991399957
FOXD2	3.37916416304707
GGH	6.76797426975656
GGT1	3.41925247821805
ADARB1	4.18806675870559
VPS35	9.01554011075597
CNN2	6.13886704558676
DBP	4.20793004110735
WNT1	3.51275480709762
COL5A3	3.89897994244996
RHOD	4.60894589756473
ASNA1	5.88668837428704
WDTC1	5.29243383902648
COL4A2	7.54621257793497
HEBP1	6.5048643174284
SLC1A6	3.94805882746377
LUM	5.90034547539969
C1S	8.12982036755865
TCF7L1	4.4527559033741
ZCCHC6	6.48344210953897
ME2	4.03139126254566
PAGE1	3.63923813045520
DTX2	4.59853734673338
KPNA4	3.60079448559178
H3F3A	10.6776515827839
GLO1	9.59155361920927
WDR61	5.6000874667027
CD302	4.58635488805998
SIRT7	5.59568693524514
D4S234E	4.18415498722394
RABIF	5.60883143672493
DYRK3	5.08901106806697
PKIG	5.98359713064377
PFAS	5.2361384567054
ALOXE3	3.54694543206975
RPLP0	11.2018922307495
RBM34	5.87822055623719
MKNK2	9.41820790996585
ZNF528	3.86041203767351
U2AF2	5.15116909773952
SEC16A	7.33451853649867
EFNA5	3.39132856044107
ZNF44	4.87388253784514
FCGRT	4.2496719193869
NOL4	3.31006104899747
CCS	5.00520871150803
IGF2BP2	5.83332095642222
MFSD7	3.99216905304091
OR1D5	3.5641005179467
SIX6	3.5228869083197
CCR6	3.26796336893929
TSSC4	5.46884425711632
COL11A2	3.53245711674977
CHRNA6	4.11468042670832
PLD2	4.13483426169535
PALM	4.56307975307352
ORC1L	3.82446857763211
SASH1	4.75265402540796
PUM2	7.83282908877855
ZNF365	3.07449919336356
CDC14B	4.78574499102586
PHC1	4.40240916881277
KIAA0913	4.39705726648616
LDLRAP1	4.94234106928745
NAT8B	3.41186419966087
PPP3CB	5.50325508620974
ANGPTL4	6.25394469571555
HHEX	3.81115564161429
LSM14B	4.28153616525137
PLCH1	3.98091172768615
INSM1	3.38628655598642
TLN2	4.6388340405356
ZNF493	3.98660010593525
HDAC4	4.91937246619574
GLRA1	3.76940819575967
RPS6	11.5902739691549
SFXN1	6.02003212405549
FAM102A	5.6064927568227
KLHL1	4.07816074546574
SAPS2	5.11030073623022
CTNNBIP1	5.34647937638208
SCGB1A1	3.23274749198627
SCAND2	3.54306286348135
HMGN2	10.140546937156
NEUROD2	3.41434187675763
YAF2	4.08231182041293
BRPF1	6.13320540996964
RICH2	3.82240793680529
TBCE	4.76085930635535
LIAS	4.71174982805752
MAPK1	4.22882867004132
MRM1	3.91761637304219
HDHD1A	6.77175451724999
CTA-246H3.1	4.46949786664363
ATP9A	7.15275274300357
HSD17B3	3.73773762405995
HN1L	5.5218020538835
SAG	3.58212153296739
C20orf10	3.6769004642713
CTRC	3.76954449848079
HNRNPA2B1	9.69693718403144
RNF216	4.61156428737332
GADD45A	7.7902510411567
MSH4	3.20221501555191
HOXD12	3.21838260658131
TMEM70	5.87260255585481
PPP1R14B	6.99913509801833
SBF1	3.95435696652421
HIST1H2AM	4.00000877108853
GNG3	3.73774969073258
C1orf50	5.21583438485455
FTO	6.21326874796007
CALCB	3.18398786173466
PPP3R1	4.64118366464601
USP46	4.32252935851092
CCNJ	4.48120496795506
PSD	3.54651711555611
GNAZ	4.24523512162962
FAM57A	5.03845520244349
LILRB3	5.02368279088175
DHX8	4.50907909237437
SPI1	3.79140695748866
OXSM	5.59042680582858
GYS2	2.90560368329925
UBE3B	4.43045803914791
PLAT	5.76366361670982
NUPL2	4.84796743989318
SF3A1	5.76360496423047
COPE	7.03030544197826
EIF3A	7.9789179715046
IQCE	3.96570230301866
FBXW10	3.03304703786454
KIAA0182	5.7305545100736
YRDC	5.20130508261114
GPRC5D	3.7824636823143
LRRC23	3.58976816764807
BLVRA	5.41637851249608
SLC22A7	3.72847609163992
RASL12	4.04666908318545
DAZAP2	7.51152188265493
IKBKB	4.84390734950279
PPFIA2	3.54576401568446
ZNF271	4.30730977931406
CXorf6	4.38248920030529
FRG1	5.85166832196715
BTN2A2	4.64044597036491
THBS4	4.3909270021204
ARHGAP1	5.49331370475787
ENOX1	3.08350919272147
ZNF706	9.1039168650864
DOK1	4.14116494963219
FCHO1	4.61512142061178
PGAP1	5.35120682809298
HOXD10	3.50502502068252
CXCR3	3.49522179359673
FSCN1	5.72141955273776
KIF17	3.46560289677977
TRIM66	4.20706959568120
CHI3L2	4.09671772778647
SRPX2	4.64803934150421
C13orf24	4.42688689376586
CBR3	4.51989967434783
ZNF132	3.06689870895698
AQP3	5.7095171848285
BNIP1	4.19791121628043
ST6GALNAC4	3.63724695632682
KIAA0391	4.31897991610492
KRTAP5-8	4.2590842080837
SIRPA	4.73829815367377
LYVE1	3.43556103030957
IGFBP6	4.11361039524427
APOH	3.34804421444147
TSC22D2	4.3556347270117
PLCD1	4.53998184430485
NPHS2	3.66851302785321
ARHGEF15	3.44155393451915
M-RIP	5.58147357294048
POLDIP2	5.86188987772123
NDUFV1	8.02320138639287
SRD5A1	4.89641999437911
RAB3GAP2	5.25686761941838
CLEC7A	4.13373079919392
REXO4	4.63742397491711
HSPA14	6.22012631895502
TAAR5	3.77984627314822
ZNF142	5.70745413578977
MUT	7.6101523149489
C2orf43	3.79223793308667
SELPLG	4.11159052342454
BAZ2B	5.94908869314886
SLC38A3	3.95698067276449
BRD7	5.72610473322896
POU6F2	3.24162114030446
NISCH	7.81325335099877
TCEB1	7.67938398736509
OPCML	3.51167533206503
DTYMK	5.51483791582833
TAX1BP3	5.01385201461791
F13B	3.30756035168851
RPL34	10.5377353798734
AKAP12	4.41667835518823
MARK2	4.21809831303724
AMBN	3.33504627169015
C14orf32	6.6721828462882
FLJ21865	5.13816913065921
HSD3B2	3.33299711546142
HMG20A	4.56440932805397
WDR77	5.50165499039714
ATF2	5.3576698540621
C10orf137	5.12383944479893
ARL6IP5	8.93515200767345
QTRT1	5.53277313086832
CCNT1	5.21047188701567
AP1B1	5.27965280155285
CD74	9.65882860839602
DYNLL1	8.74103353787259
PLSCR1	6.73074821736251
LIPG	3.94095229226154
PHACTR2	4.75845106222751
SLC35E1	5.94532755607063
VENTX	3.79626898952677
FEZ1	4.25526173130333
APOD	3.95881862622762
LAD1	5.04663228438541
C16orf44	5.83560548288973
C1orf166	4.55584227278916
PAOX	4.47641989965922
MAPK8	3.8043536041966
NELF	5.11594123136018
RBBP8	6.7342594560623
DNAJC8	4.82696736712103
KCNJ12	3.41265447543348
WNT11	3.4664199257308
SRP54	5.01010701890611
GPR35	4.06652595000467
NRGN	5.03430546733559
IFNW1	3.72942377290178
ACVR1	6.0202741388493
SCN1B	4.11100812002337
RNASEH2B	4.39926045030361
STAR	5.59348641294958
C14orf65	3.65739052757329
TAAR2	3.31366983710179
VAMP5	4.38034889449505
TUBA1C	10.4191899720688
PIK3R2	4.47750642905935
ARD1A	7.90523604549086
SYTL2	3.40522354167772
UBXD2	7.2489859588992
EBF2	3.47442400642798
CAMSAP1L1	5.61719155903603
CYP3A43	3.10974586387339
CCDC91	5.07479641799506
AKR1B1	6.5020419440644
KAL1	6.27103137927534
GRID2	3.40230675994735
ZNF423	4.80072042216139
PSMB4	9.58625477269599
ARPP-21	3.16383053464953
XPNPEP3	5.5627288583765
CYBB	4.04393892934653
UXS1	4.69378395342771
SART1	7.18163651664928
C7orf16	3.54601705586545
SPTA1	3.284756901488
SHB	4.36625470374305
CHST7	3.83413817674448
SEMA6D	3.99188950286275
IKZF4	3.38204861840889
NDUFA1	10.1466640688675
HSPE1	7.77442695366943
MAPK13	5.52786950190026
MYCN	4.21206394861398
KCNJ3	3.44892779782812
ZNF573	5.03839056182499
PCDHGA8	4.66782468805243
ERO1LB	3.43159732434772
NTF3	3.95918038088549
GTF2B	5.96329263999513
GSPT1	6.33651159930546
GUSB	8.99170944836614
EXTL3	4.50327122381077
PMPCB	7.78858661732792
COPS3	5.3717847520316
LIG1	4.63945586579568
NID2	3.96608848301915
LSM8	7.32948609359705
TMEM97	6.03414927341655
SUZ12	6.02323134137626
EXTL2	5.47167347809291
PDE6B	3.94327431752979
MRPS16	7.50259644528007
KRT18	10.9546579932805
C10orf118	4.41448911437741
ZDHHC13	6.68824497244954
JMJD2C	4.39604511764521
OR2F1	3.68753245467933
ZNF415	4.10345958571384
CDK5RAP3	6.60679601377862
YTHDF2	6.59734515898216
GGCX	4.45294952997688
FZD8	3.68364360313677
TCEA1	8.9404206036711
ARPC4	5.35150475400627
SUSD4	6.63539807560275
C22orf24	3.58617584390166
EGLN2	5.14105312802219
KBTBD4	4.61828377596685
TNFRSF14	4.55835239302556
ROBO3	4.33290795565445
TRIM28	6.74323379573124
FGF5	3.64433259935879
RTCD1	6.26631202283833
MZF1	4.58126426529086
CNIH4	6.893490313865
ZFP2	4.04256231104036
CSPG5	4.94555448151653
FKBP15	5.19215462905372
BZW2	9.50640407829029
PTPRN	3.57052872533962
HTATSF1	6.54916985467719
WFDC2	11.9170352999195
TST	8.67575798019849
NDUFA7	8.1077890410455
TTC22	3.13486872151304
RNF24	5.74913360626524
SFRS4	6.4798307036837
CD70	4.43263555944815
DCPS	4.32667456676326
PDXDC1	6.4846629974637
SRC	4.00791610155625
NTNG1	3.49958084602567
SETD1B	6.59818611051367
TINP1	8.43332462671593
ZNF606	5.10807549725466
SSR1	7.00539240078189
NFS1	4.8324985406122
CRMP1	3.92749993787641
NUP107	5.92344237871596
OSBPL9	8.06098298919306
MYOZ3	3.90905805768232
PDE4B	3.51773786047455
ADAM18	3.57385968281520
FBXL7	5.69466894279676
IDH3G	7.62031302441913
CCDC87	3.64677281706535
ARFGAP3	6.22457185827979
MAPRE2	3.86121510097572
CSNK1G1	3.66149488036896
IL1RN	3.98201053778567
MAFB	6.67257036663987
RAC3	3.96365186371007
C1orf54	4.70507199489943
TMEM14B	7.92317694049516
ADIPOR1	6.36738142189998
GRINA	5.70885687129943
CLIP4	4.02832208976795
TFPI	3.54782709527385
DPEP1	3.33425705197194
C14orf118	4.18546301380259
FABP6	3.47449419093878
TMEM87A	7.38254395026102
BBS5	7.15266440432762
SMTN	3.98613090947118
CYP17A1	3.80991695625691
SCG3	2.96412983739328
GFER	4.41494247573493
CD209	3.70475578813591
NRIP2	3.18744571368240
CYB5R2	8.0889782441341
RIC8B	4.76250380006114
CSGlcA-T	6.62129823739663
DNTTIP2	7.35024698050469
TNNI1	3.80932547960268
GABRB3	3.30288096790592
PCBD1	5.99290515309036
KTELC1	5.43037942578015
HOXD3	5.72050886913759
GPR85	3.92672281343467
P11	3.89088804374451
SP3	8.4803009778341
GOSR2	3.96115361511892
DDX1	7.49277860112419
BFSP1	3.61185567669679
FLRT3	4.9804106050109
RNPS1	7.18198448273162
LCP2	3.66787740744551
TAS2R8	3.23177240884508
SEZ6L	3.58621834455825
NR2C1	4.19144302051244
EXDL2	4.96746955545718
SLC25A10	4.73627247519724
ADAMTS3	4.5198214686116
PCYOX1L	5.9739529706002
TNFRSF13B	3.96188548815396
VPS54	5.04356736516238
MKI67	5.45540398426192
C7orf54	4.07580897163927
GLS	4.27989334982201
PCDHB12	4.43839555012432
LGALS13	3.18114785789521
IL4R	5.51855099131339
SEC11A	9.42673861306396
C4orf6	3.46504482995052
SPP2	3.75393825337357
CCL5	4.59691779051262
PEX5	5.03708775430335
CLSPN	4.06856542142299
LOC51336	3.03378996321484
SPAG1	3.97549010680463
C9orf82	6.18665834022686
KIAA1024	3.84658429496686
TM4SF1	8.74878873678675
SMG7	5.36781930811614
WDR45L	8.2013836121874
TAS2R13	3.15557333156187
SPAG8	3.98228547957384
VASP	6.46982213887573
ZCCHC11	4.73953207725853
LOX	3.87263580675079
SYPL1	6.06288871665877
BAG5	7.06930011923478
RPS27L	8.3915260200419
MGC2752	4.91135029135985
IQSEC3	4.24064286796188
TGFBR3	5.40629779448914
PPA2	7.97190449969374
MED24	4.33968489009179
CASP9	4.63054154200485
PDCD1	3.53818739241942
MAP3K7	4.60766804461405
C17orf81	3.65007793740659
SRPR	6.28039825739033
BAG4	3.30850457537259
ZNF32	5.29991424322259
BRD2	8.86382263530425
IL32	3.68395665598257
LAMP2	7.84122360377093
FAM53B	4.9879016851374
CAT	7.71579759737677
C16orf80	5.48499899374859
SLC7A1	4.81680750227111
C1orf76	3.49616026046592
PRKCQ	4.10813006909054
ATXN1	5.73613309557416
LAMC2	5.48710327325837
CPOX	4.59044759402056
SPSB1	5.1459542177199
APH1B	4.554210586629
USP36	5.71931841691223
CTNND1	7.0126813090047
MADCAM1	4.48193329386429
GABRG2	3.33173635096732
LYZ	2.95983597929572
F5	3.72803280353388
TMEM186	4.6573630489451
TPM2	5.71602156496053
SEMA4F	3.86873958280805
NUDCD3	5.61931527076413
OLFML3	5.54119967752355
PPP1R11	8.5496335741378
ELAVL1	7.67239825613583
GCNT3	4.11290730825557
DNAJC17	4.43540410012575
N4BP1	5.25640235358653
ABCA2	3.70587238350231
BNIP3L	8.17975574450626
SLC35F2	6.34372817939169
ATP10D	3.71293982436299
LCP1	4.81824786085014
IGBP1	7.21743104545618
GALNT8	3.20928438510275
PRKCH	4.19532068766798
DCAKD	4.00567919715185
ELA2A	3.61101263619131
PITRM1	5.64234800819073
RASSF8	4.0543829005159
GUK1	5.88308633503656
USP12	3.96748740966695
STXBP1	6.49098488073678
ADM	10.0980063732082
LSM2	5.80684674667963
GHRHR	3.64639324713358
SERF2	10.6784009134012
VPS72	7.09233760857104
CD22	4.06263843184018
CD47	8.17490770573845
LAP3	5.90899312147724
IMPDH1	6.19478600548054
PPIC	7.42877265642899
ACP6	5.63712686764147
PRKACA	5.11186142487122
PPP1R1A	4.89587246667989
C9orf40	4.09424492430711
ASXL1	5.0255045814588
IDH1	7.90097475435793
XRCC5	7.51623059751528
TBRG4	4.45338644507987
RAB1A	6.50558673544395
INHA	3.81798702447822
MLL2	3.91399024444619
FXYD1	3.73316752173898
DKFZP566E164	4.1334263444773
KMO	3.36209712601677
KIAA1128	4.39797107865126
NUDT4	4.84424142519421
USO1	6.81071439855774
RAB9A	5.89357483694396
RUFY3	4.98781054429619
CLDN1	3.99470777202442
FBXO38	5.12508470443256
VRK3	4.66219320161904
ICOS	3.48028754003457
NFKB1	4.56783553116111
FASTK	6.75635037082775
LDB1	5.48677598967744
ABCC1	4.96660701315374
IFNA6	3.39614914812181
PCBP2	7.9635639402209
RBP3	3.83716689337949
MUC13	3.29339979968645
C8orf30A	5.45817678797318
NUP205	5.1470937258351
MFAP1	6.12794867953237
ACTA1	3.53228850001109
NHLH1	3.85880390493969
GABBR2	3.76784852507502
CXorf34	6.65923247356726
TDRD7	4.74631800330049
KCND2	3.50922724342400
WIPF1	4.00608565132727
TIMM17B	5.9435796326668
SNX15	4.85830063395079
AGXT	3.22594111656309
IGF2R	6.06815946380579
PIP5K1B	3.2266334161463
ATP8A2	3.24410204158129
FGF21	3.54666276685787
AFTPH	7.02517370224631
RBM15B	6.6553443377932
FCER1G	4.45088476781899
AGBL5	5.52625409674343
SNTB1	3.67840016114846
APEX2	6.52307709288411
C17orf39	3.46690753200814
SLC24A3	5.56280896395369
TXNL4B	4.6016406830888
UBE3A	5.69374525065609
TGFB1I1	5.94122388496103
RPL10L	5.38123043388616
RBM13	5.63120004090457
LOC389517	3.41794198331997
TOP2B	8.16687240717627
NPVF	3.41657218681895
SHOX2	3.55361933422135
ITGA7	4.27697488059749
RAD54L2	4.73751638384029
KCNIP2	3.05472652186155
C2orf47	6.39786691841038
KLF13	4.43924119358267
TSPAN4	4.27788457545267
NLE1	3.64810464140111
TPST1	5.07985290816023
CEACAM1	3.76807980602958
PFKFB4	3.52753606621062
SREBF1	5.78990173804643
RNF11	6.88320298615709
IL21	3.14795327696337
LTK	3.16076946566569
DKKL1	3.59871043429438
EPAS1	5.98961217403703
POLD3	6.55307296891327
UBTF	4.35503823157514
PHB	5.32419208577673
KIAA0427	4.11713750827233
FPRL2	3.3919551982264
HSDL2	5.44237026462388
SEMA6B	4.24450160975565
AKR1A1	8.66378403313376
CLTB	5.21267211365477
NXT2	5.70203430640222
JDP2	2.83535923626208
MORF4L1	9.57208307269714
HSPB7	3.41577077590678
POU2F1	5.9506469304411
MLLT11	4.87745882879253
CNNM2	4.23444850242958
ZC3H15	8.3403169727313
ELK3	3.35280291177364
CBLC	4.030733639057
SEC61B	9.16032185616237
RRP15	4.58470702653857
OR3A2	3.24774009449129
GALNT1	7.8623753437839
RSL1D1	4.98940108338988
P2RX7	3.49846151719804
ANKMY2	6.01058803163394
PSME2	8.42842522211538
ADNP2	6.33630755377868
RBM25	6.39991324196742
PLEKHA5	5.92993938809328
DHX58	3.94393727179382
ARCN1	6.63901903698645
POLR2E	5.7770373434961
SEC24A	5.20612858037845
IFITM1	10.3359748622742
ZNF643	3.61035172807478
DNA2L	3.63342398623471
ZBTB25	3.77794484021335
HIGD2A	5.98520283140831
TTLL5	4.52921558355518
TBX6	3.61054536901877
SPTBN4	3.75926485804410
SGK3	3.40721083205150
FBXO28	5.594658104034
GCN1L1	4.63655658640546
CLEC10A	3.69414062927084
GAS6	6.942003981699
AMOT	5.06377325724987
TSHR	3.41103636915705
ETV1	3.55811891191182
LDOC1	8.40190785561317
ERGIC2	7.32732320285493
ADAM11	3.92836647331351
NAT1	5.99839924365131
ASB9	3.94411713076733
ATP6V0E2	6.6540753602837
HGFAC	3.70117688554687
TRAFD1	4.12927955763264
MTCH2	6.59837196284014
BACH2	2.99256385889076
AUTS2	7.61385060163763
PGS1	6.53945076002612
LEPREL1	4.29878738906196
TFF1	3.57532699877077
RPRM	4.27314350258621
PPP2R3A	6.08034993852313
HAP1	3.68693507357983
BAT2	6.34450627657297
EPHB2	4.82209901954777
LPHN2	4.99876730381546
ACTG1	11.8140875904862
CENPT	3.76242928455121
RNF123	5.19204669071403
ZP2	3.49828267026997
PLAUR	4.38691367729225
BMP5	3.73980192822308
MUM1	4.24221930131599
SNX26	4.51869697248283
MID2	4.5679942437295
ISG20L1	5.3954874596117
RBM28	4.98482521088225
SRRM2	8.08654574065636
MEP1B	3.34392413195327
PCSK7	4.59492560014117
HNRNPA1	10.8833372491521
PBX2	5.13175053713015
