Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_G01_491276
Composite Element REF	Signal
GPC5	3.15376461619631
CENTD2	4.96886046630109
TBL3	6.06128185742123
TLR1	3.53601392488679
LMO6	4.02525448568517
CCDC106	4.49318150533022
KPNA2	8.94309050705065
PARP16	5.50535340077642
PDIA3	10.7580606188065
MACROD1	6.54086658995478
SFRS1	7.18030558719103
DCP1A	5.78876064232989
TMCO3	3.3006977565367
NTN2L	3.06953368163696
CLN5	5.262770158956
BIRC5	6.05199615960782
PRR16	4.14659291302866
FAM63B	4.57350215504331
GLE1L	4.16574121473543
CES2	5.4176181971546
GNAS	10.2108819176176
KATNB1	5.15576570339636
CPLX3	3.57775404208585
WNT8B	4.07506354129178
TSPAN13	8.69270616103317
MRPL52	4.2934943816136
GHR	2.95734200280479
DUX4	3.62382457113427
BCLAF1	7.43168237427186
GOLGA3	5.81892519085595
CLEC4E	3.77205466456751
SCUBE3	4.02724104408544
UCRC	9.50453812931685
CDKL3	4.76179569656126
MGAT4B	7.73934541797748
BBS7	3.75669740740857
ZNF345	4.87215396957311
RTF1	6.33198230702929
SERPINB9	4.59044519539832
DHRS7	4.50696295700999
RIPK4	7.47307300112249
PLEC1	5.69928660324902
PIP3-E	5.95571588085094
KNTC1	5.53763633514975
EXOSC2	5.40551155885375
MS4A2	3.23160411836469
FGF17	3.54096328546759
WDR59	4.33143185393557
LAIR1	3.97510013643037
EVI2A	4.15610777164044
IL17RC	4.2289036611817
GTF3C3	7.08825786992871
HS3ST1	3.87673940909686
ITGB1BP2	3.01149395586376
RBPJ	8.74560149847948
LRRC8D	8.43170570793227
ALDH18A1	7.31148114586854
INE1	3.77423419673021
TPI1	10.0541384241345
FLJ20035	7.19282089799111
GATA6	4.63353751028785
CABP1	3.28243577781401
RASGRF1	3.34807812863602
C4orf15	5.33823149022894
ALDH2	6.97316087910535
DAPK3	3.46537683098491
C3	8.85544671147343
EMP2	9.41308903952854
GJB1	5.69097115319729
PIN1	5.26190380761463
SLC6A15	3.29425179564541
POLE3	7.9338266027666
RIN2	8.07242819041383
CTSL2	5.21743415180483
APOC4	3.96175277706592
CYorf15B	3.13948359208257
TRIM2	6.07336918097664
CP110	6.57752863575017
KIAA1622	3.24502021544406
DNM1	5.14191114084589
HYOU1	8.875204797169
OTUD4	6.16720940181815
USP7	6.75499919738644
ZSCAN16	4.72337670302849
ASCC1	6.61916120938274
OTUD3	4.01647285729319
YME1L1	9.1940036814181
HNRNPR	8.89241496662627
SERPING1	7.98002719400843
TPCN1	6.43602358253571
STARD13	4.16092622694391
PCBP4	5.23043975467118
ADI1	8.44504276551349
ASIP	3.24542272118257
CDH10	3.74430972199523
WBSCR22	8.54956977161093
SCP2	7.3627054233822
KL	3.10695568069402
SLC35D2	6.15406991002456
MAFK	3.55566185848393
SON	8.31313643760523
SBNO2	4.59837605223093
RACGAP1	8.60391990762852
SC4MOL	9.673883449403
SLC6A6	3.4862098482009
OBP2A	3.55352078812142
PSMD3	5.77826807013761
ERLIN2	7.05701386399167
PPP1R9A	6.43046569606518
RAB35	4.25270079841632
PDZRN3	4.1113184566198
AVEN	5.94490325887656
FLJ21075	4.39280609832078
BCAM	7.83272760512537
C14orf132	5.20782685048646
PCK2	7.32542253687804
FKRP	3.52126099823372
HLA-DRA	9.50493873277449
GUCY2C	3.16435640046401
RP11-125A7.3	5.21163732305815
BARX2	3.74253765196174
DAO	3.39352557807678
EDNRA	4.96721711022338
NIPBL	6.82645616223151
ZNF331	6.19150717905491
PPP2R5A	5.53537671951697
HMGN4	7.1882124307752
DDX39	8.80060529981004
EFHC1	4.08738562909059
EIF3M	9.22434678541698
SLC17A3	3.08082614608898
ZNF24	6.00123069872117
ASCIZ	7.01752394046283
FNDC8	3.37887163062651
ESRRA	5.25455795303878
PTMS	4.4888398119487
PHF7	4.01093507397641
PIP4K2B	5.00048766036898
IRF3	6.81610387774899
GPR19	5.77972666800719
HHLA2	3.65179460181985
GMFG	4.43096751837431
BDH2	6.34134100542245
APOBEC2	3.55498235286066
PRSS21	7.67082424633953
PENK	3.3897186368846
PHF16	6.17060650324398
ZMAT5	4.38261505613808
SMAD9	3.17980721575665
SLAMF1	3.2617179087581
RGL1	8.40889541152085
DLGAP4	4.83519498422517
MBD5	5.13786389183542
PHLDA1	4.99471459028865
BACE2	7.98329425332483
APPBP2	5.45249614407441
LIF	4.73404647068122
OXTR	3.52049075819331
ACTC1	3.634982276754
USP19	3.85151964150436
SUV39H2	3.41059342315459
ERO1L	7.75475194798761
ZNF395	7.94089182188837
CNTFR	3.84692673943028
HIST1H2BL	3.02208804156917
WNT3	3.3965879278043
ZNF549	3.60882839182983
ZNF467	4.9177015883483
SLC25A21	3.1088648326011
IL5	3.20624888690265
CLSTN2	4.42208799918723
LSM12	6.23754390414647
KRT37	3.09101869873435
NACAD	3.95575649196063
NAG18	3.07572052599229
PTGES	5.01991763199431
GDAP1L1	3.06556339246196
MFAP5	3.04516522937652
OPRK1	3.58717880040568
C12orf4	4.49456740861296
NTAN1	5.72995819684195
CST3	10.4332308850101
WDR6	5.47809599794151
NUP88	6.36728622904537
CD300A	3.72977910961223
FCGBP	5.93972617458616
CNIH	9.25322671071445
VASH1	3.93387080555429
DHX16	5.52038009080371
SLC35A5	4.69599785151168
CLEC3B	3.39441925517637
ARL2BP	5.58981524769201
C10orf79	3.01871483157781
ZNF79	3.97749078611824
CRP	3.36940391821739
OCRL	5.20701893896647
GLA	7.17907186806312
NEBL	3.95791131922777
HSPA8	9.96444125947311
DIDO1	5.38408757131884
PLA2R1	2.85679328047100
NGDN	7.12060824674141
CBFA2T2	4.73927629022842
SAC3D1	7.90678749405812
PNOC	3.23070389236985
PIGP	9.38272151051973
AGGF1	5.00482257935253
PRRG1	3.92349488018371
DPF2	7.28174074908278
MYH13	3.22221708665435
TMED9	8.57749336960991
TRPV5	3.70907360779935
UGT2B4	3.14791571335671
PJA2	7.52141892694157
COLEC11	5.77287984850865
SCYE1	6.82374565247415
MED12	5.58099974250242
CARS	7.29766553068765
MYH1	3.3041914278294
CYP7A1	2.70314677669680
PHF1	5.85915739857559
LOC644096	5.83111768570188
FRYL	7.63160372125139
RHOBTB2	4.47702251606292
MMP27	3.17278761981018
ZNF432	6.12855276089079
SRD5A2	3.62738804625028
UTP14C	7.13153248574974
RABEP2	5.04476180267795
VWA1	5.0934667293365
FUBP1	5.51441777813611
IGLL1	4.04659048913471
KIAA0586	4.65115879902463
IL27RA	3.80581037928819
STON1	5.1336693490403
IL5RA	3.39561244813295
PERP	7.71831755609509
SMPD2	3.88127120005664
TNFSF12	4.14929080401987
FN1	6.37790765253142
MTR	6.63792981213449
CSRP3	3.28343685654418
MMP20	3.05184585127556
PHLPPL	4.62526381743588
CBX6	6.8455776248432
DHFR	5.55273440455848
PRG3	3.42802951277024
ALPP	3.42486684261039
ASH1L	4.36942255659942
CHRNA2	4.07831143217951
PPP1R12A	5.09660562423981
RBM38	5.59430102364253
ZNF7	6.49420420793553
RDH8	3.26046174666482
GPR132	3.7060806079107
DGKD	5.76439692594121
TPMT	5.30370913195298
ATP1A1	9.5254464920074
SERTAD2	7.2413330968755
C5orf4	4.89337226951491
ZNF672	6.6943914721257
PLXNB3	3.61124446796582
FAIM3	3.99362083949774
UBQLN2	8.04819083208371
NR1I3	3.10537144819545
ACVR2A	5.43801437273436
YWHAZ	9.66995790568868
LILRP2	3.54754024905743
GNAO1	3.48165434894704
OPA1	6.39229868473778
RPS6KA6	3.73195485602898
RPL10	12.4172092086648
MMP23B	3.19207138025162
PFKL	5.96331663218845
TMEM140	4.76245351518692
AURKB	5.47885970809332
IFI16	10.0612716379085
CSTA	5.52405969266309
PRPF39	5.95141038816045
DISC1	3.76365439860243
USP4	7.64895897459324
OSBPL10	7.12965908906837
CAPN6	3.52026054130087
CLTCL1	4.04302477965539
NUAK1	4.59896571190278
ALG6	7.0134535360534
NPPA	3.96506513542017
LAMB3	5.42298443074728
PPL	8.28975057740937
LRTM1	3.15648170020979
RRAD	3.36641707050368
TIPIN	6.29683178909046
CARD14	3.43379464443083
RBM9	5.84310513702958
LCN1	3.45712094901766
RALGPS1	4.69710448257237
NCOA3	6.49891310136635
CCDC6	7.81412818448568
RASSF4	3.9068214339941
MTHFD1	8.08139095084361
FCMD	5.23925355083936
IGHD	3.68080514987124
PLA2G6	4.34469494561066
TPT1	11.8884927159108
S100A3	3.89131498848367
SEC63	6.18665546912294
C10orf59	2.9819507192536
TOR1AIP1	5.46265203965063
PAFAH1B3	7.1551685876369
CEBPD	7.84062369886532
ZNF107	4.3650963933209
ALDH6A1	7.35886096203807
G6PC2	3.66272432555584
SNTG2	2.74706643075028
GRWD1	5.0630849622757
FLJ22222	5.57237629992973
BCKDK	6.39220341834589
CTSB	11.0164502431124
PFKFB1	3.30281697516685
ZFP36	8.22588097122838
SVEP1	3.66739842376571
PXN	4.25911036339973
TNF	3.48956588705914
SIRT2	5.66439042467034
C5orf21	5.83544617431379
VIL2	6.72955073336892
DIXDC1	4.93683452213572
GANAB	8.1484792199503
PDSS1	5.31949310577638
GRM6	3.07732720439741
NGFR	3.60976309830385
ATP8B4	2.86684405529041
MEIS1	9.98840818801005
BMP8A	3.61700329364142
NGFRAP1	10.1043685602440
EDAR	4.43806959447847
NEDD4L	4.28676868366741
CRYBB3	3.56015892945359
C6orf60	3.35164870701603
IL1A	3.18229356390637
GNRH1	3.23540790068766
PDGFD	4.96639323337405
CACNA1H	3.68516551132648
TXNDC3	4.0090158216376
ERCC1	6.5526084777379
CAV3	3.62372300441830
HARS	7.40511665683548
AQP8	3.62151824982344
CREBBP	5.40230090407458
ITGB1	5.1159072686972
SPACA1	3.42520949927664
ZNF254	4.10458339782187
PARK7	9.88289944979381
PAX1	3.09881167426617
PSMC4	8.10344677916487
KCNH4	3.50726657572876
TUBA1A	8.67257597742043
PRMT8	3.69879685149296
SELP	3.64083891011216
PSMD8	8.03097184548524
SOX10	4.16503256082374
HTR1E	3.65523044197289
RABGEF1	6.57212090062331
EPS8L3	3.75367796998292
MAP1LC3B	6.642672023011
AGXT2L1	3.63241728901653
CYB5R4	4.40180814483717
MEMO1	8.21128900922015
LRBA	7.38308606056065
TRAPPC2	7.48312691358877
FLJ14107	3.65480251519761
FNTB	4.02558450157491
MYST3	5.99526417448458
KRT8	9.68168226569857
AURKAIP1	8.07864288755917
LMAN2L	6.71016847099331
C1GALT1C1	6.87422184821425
DSE	5.83169971712078
FHIT	4.45039700130553
OSBPL3	5.90019251297645
PPOX	6.53366670281806
SLC39A9	3.8975664955317
EPB49	5.2365843200833
LOC137886	6.31384542549397
C7orf49	6.84628252073275
RHCE	3.28721425382118
CST8	3.85435346372900
ATG7	5.61414905765715
SPP1	10.3097436169576
GLI1	3.29334927860911
HYPK	8.09469498672435
SFTPD	3.93194118736305
MCFD2	6.8560846666131
ZNF157	3.0979931967825
EPS15	6.39213330769806
SFRS2B	6.99557688408249
BTNL3	4.00519551650873
GPR23	3.45465812223541
TRPA1	3.1370793209042
ASPSCR1	4.01018369799121
GNS	6.93879170417471
FDFT1	10.3983539791064
ENO2	6.91720916375869
CBX1	7.02209413886208
PTGS2	3.15895786065993
BMP7	4.05819144371238
CCDC90B	7.33204337961912
LRP5	6.37813408516996
UBE2D3	8.59852973676431
ARFGEF2	5.03128776605585
ARR3	3.87154855625
MAP1A	3.66269140764073
NEFL	3.12012790314783
CD2	3.99699345035497
FLJ23861	3.84558154879511
NAV2	8.7187150367577
ENTPD2	3.41361617968649
COX7B	9.66995877045162
ATP6V1A	5.99329008168518
TRGV3	3.28726654044172
ANKRD17	6.85582735175497
ADH1C	3.35015118997865
ATXN7	4.27828907839234
IL21R	3.58939478677883
CHN2	5.40258026778782
HAS2	2.94553688959614
C6orf48	8.6049378604657
TGIF2	6.81796712328248
KIAA0241	4.31116222415344
IGF2AS	4.08611321872308
CYP2C9	3.51795082471891
DNMT3A	4.83564162122579
CNOT7	9.496609152331
FCAR	3.17777521248320
SFRS10	8.20929732709292
MARCH3	3.60525941999835
RUNX1T1	3.26267540471434
CTSK	4.97639193588876
LRRC61	5.32295535980615
HNF4G	3.33931532228757
LRCH4	4.94190282215719
PSIP1	7.36749700477987
AP2B1	6.03052587073944
C7orf28A	4.19773143119149
SMCHD1	6.54509963290577
EIF2C3	5.3461122217109
S100B	3.33117445735650
BMP2	3.55237441694217
POP7	8.4079459793526
UGT2A3	2.5464708384589
ESR1	4.32731552677093
ZFPL1	4.16959659185815
ARHGAP12	6.25732136818055
PGGT1B	3.43495165396468
LRRC19	2.82943057539674
ZNF767	6.71067402971484
DEPDC6	8.763869641235
SLCO1B1	3.27530838648508
SST	6.08281385050695
NACA	11.8538755673654
KCNN3	4.17690997539789
GLOD4	6.12195697342703
SCCPDH	6.16327714018924
PRF1	4.27508156949538
LST1	3.64108761368047
CDK4	9.64254896984934
TCF15	3.98228904877121
PARC	4.45527165168890
PRMT1	8.27420508985457
ITIH3	3.61325946301173
PPM2C	5.65878383644435
TEX10	6.7056711943642
EDA2R	3.39890283463157
LOC283345	4.66597775258675
NARFL	5.33595306162681
DENND2A	3.65871520520797
C1orf103	5.55990590783269
DMXL1	6.25143458990346
KCNAB1	3.43328323337128
FLJ20254	7.8958814320978
RBM3	8.33454881490008
GPR1	4.85789625856617
DMTF1	7.50334766262627
HTR5A	3.2297570528132
MXRA5	7.0088407979193
GRM1	3.34264399682954
SCFD1	7.32603620295928
RAPSN	3.40868101135208
ACOT9	7.65185743330826
PDE4D	3.30815651950391
TRPC4	3.24139812988801
EPHB3	7.51449230432087
GEMIN4	4.84002460123143
RAMP3	4.02003466822032
CNTN5	3.23648987395528
DLEU2	3.48032255202111
TSPYL5	5.42282279087022
GRTP1	4.03406411541523
ITGB8	3.77358233264371
GAP43	3.14793325350964
FRS3	3.57279099614265
PDE3A	3.57357600207280
TNFRSF10C	3.14505599176915
JMJD5	3.98540385273373
OTOF	3.01596539823246
TEX14	3.271233895424
XYLT2	4.83819503138278
HIPK3	3.36529146783191
XPOT	9.45595764248002
RRH	3.24657955372675
CDR2L	6.57021265081915
GAL3ST1	3.50962763432704
DHCR7	6.00749801540423
PDZD7	3.81785541784879
FGFR4	3.49799542176038
CRAT	5.3276361055836
C1orf217	3.57251115288131
SLC19A1	3.86278101928123
PPP1R14D	3.77273017045803
LIMS1	7.43165712759126
TMPRSS11D	3.37197254536557
TRIM14	5.63452115910933
PIK3CD	3.82995214396962
MFAP3L	3.59980753531708
DERL2	7.01381760567622
SLC7A11	5.15790214633808
FHL5	3.0575723674689
OR10H2	3.13575890920149
ACAN	3.36936850462815
BRWD2	7.68721953601683
PPM1E	2.95375667794479
DCUN1D2	4.45868258049158
TINAGL1	4.09695091385763
C3orf36	3.06843798763595
DOCK4	5.05536006095037
ENOPH1	7.89543605150861
FAM127A	8.31117830359808
SLC5A3	6.49339690354696
ARPC1A	8.13530550667641
CHST2	5.30542318333148
SPATA2	5.31242516219112
PGLYRP4	3.89791311102391
RUFY1	8.20019728544628
NTS	7.26013737501254
FRMD4A	3.54134421218327
RPS4Y1	5.43919007572973
BCL11B	3.17571811323084
TNFRSF8	3.94194230207896
FOXE3	3.27360653149348
PTGIR	4.10378051272522
ART4	3.19868677933310
EVX1	3.92193271118998
PRM1	3.24081403710443
GLCE	4.691883208072
GPR18	3.70048977745343
ACAA2	5.48382856733632
PIGK	6.5113243769634
HIST1H2AG	4.30140995141834
C16orf67	4.60682910276604
UQCC	6.5518681716452
PLS3	8.40799419814665
DAG1	6.66266185692535
WWOX	5.23019462915117
GTSE1	5.15004365494148
GP2	3.53757946429281
CHIT1	3.34622262144310
PLOD2	6.94621710311669
RPS24	12.5482436149129
KLF9	5.62327435114685
TTC27	6.45036226241515
PYROXD1	6.99832529320266
MIA	4.63355158930852
TSPAN2	3.52739503372414
MRPL9	6.9554920558833
PCSK2	3.25221238270254
PI3	6.93611364624289
RPL24	11.8226962712186
HIST1H2BE	4.37827712569669
CD86	3.66912846748896
CALM2	11.4319965182323
LFNG	3.17055317461514
GYG2	4.90785126887811
INTS12	5.65329764748014
RAB4B	6.11858516578996
CTSF	7.15536997004018
HUNK	3.19962906539658
GNA13	3.35910582361507
B4GALT4	4.59322697187571
TSPAN31	6.82472504060098
CHD1L	6.22616285324875
CNKSR2	3.61878987175805
C1orf156	6.56615765603911
IBSP	3.33152807538297
FUT8	5.71078951608957
TRMT11	5.37306705476947
AGA	5.9722288879545
GFRA2	3.57120164419306
WWP1	6.7300541087702
B9D2	4.09743164065871
CPZ	3.45508272747544
STAT1	5.76795821140769
PTTG1	9.9235408514026
TMEM62	5.07090217089036
COL8A1	2.98402880792825
RBPJL	3.23060173163653
CASP8AP2	6.25224256156668
SSBP2	5.88720703985317
MMP12	3.81802224111754
NME4	7.2444391845227
LOC55565	3.80541138888035
GABRA1	3.51499462354412
PEX11B	8.21838482393948
HABP2	3.70850623633128
REEP1	3.87978084597199
C9orf156	5.18516156929294
SMARCA1	4.61369179697158
WEE1	6.84764951710681
APOF	2.98494530249497
GCDH	5.03856404668145
SSR4	10.4114469817713
SPAST	5.14498957827877
RGS1	5.57878451629028
ACCN4	3.89291833373324
PLXND1	5.53036823296164
FLJ20489	6.50685463594504
MLCK	3.00477612684309
INTS5	6.65919751559896
BSG	7.54777650717944
PARP8	5.73229031452013
ZNF215	3.07487691940296
TEAD4	5.45224023480457
PDE7B	3.30810373434608
MS4A3	3.02324944945441
DTX4	7.45784500393122
EFEMP1	8.68838820219332
TNRC6B	5.38604508040958
TULP2	3.47908256069353
RERE	5.08465951346102
BNC1	3.41762862639033
FGFBP1	5.04636567318972
TIMM8A	5.0661473450907
PIGB	5.41746986208486
AJAP1	3.38606034654749
COMMD8	6.90283206381335
TRIP11	5.18060986888527
SLC25A42	2.84676504233021
SYP	3.72225272937112
PCDHB6	3.94137837975947
FLJ12716	5.98288228335149
FKBP8	4.19165401005223
KIAA1109	4.90694223534161
PTPRC	4.34670836107172
POT1	5.68479088197919
CCT7	8.26506701210814
MMP11	3.62175164096468
MYO1E	5.3901924461222
EEF1A2	4.13206758688586
MIPEP	4.54963004920995
ZFX	4.97850815378116
UCHL3	7.24008016641672
LRFN4	5.3191002694719
XCL1	3.17881633736168
CARHSP1	6.78805844040245
GREM2	3.22021667512962
CCDC102B	3.28365106105043
HDDC2	4.94349333895147
SHC2	3.52999190055579
SDS	3.76820058256821
CASQ1	3.56235703109124
LYPLA3	4.62755136180486
INPPL1	6.5128294192348
SLC25A40	4.21666771641205
IHH	4.80802402507438
CHGB	3.01872111290899
COL9A3	3.55117373081795
C2orf18	5.03584819123072
DDEF2	8.66127935870734
BUB3	8.43421843320243
C6orf211	7.0136484448357
FOXD2	3.59313896105454
GGH	7.0820075288655
GGT1	3.77915024055563
ADARB1	4.09406592345825
VPS35	10.3023180411933
CNN2	5.98051424274139
DBP	5.25899955933235
WNT1	3.59189860044742
COL5A3	3.66314404460472
RHOD	5.9836180913681
ASNA1	6.45642109730013
WDTC1	5.39939697820012
COL4A2	7.28895293007615
HEBP1	8.42294556185927
SLC1A6	3.80974026476078
LUM	5.51409217757003
C1S	7.98096819112083
TCF7L1	4.90184539838359
ZCCHC6	6.65493555962948
ME2	5.56734269161399
PAGE1	3.4644604970009
DTX2	3.79030931641618
KPNA4	4.2722098782138
H3F3A	10.1142827930962
GLO1	9.27649063966806
WDR61	7.67586875983033
CD302	3.66071658883043
SIRT7	5.32097609766042
D4S234E	4.46579480693368
RABIF	5.42242990481368
DYRK3	4.70222765269891
PKIG	7.3650666157671
PFAS	6.32028066152556
ALOXE3	3.49791066095467
RPLP0	12.4101327392509
RBM34	5.85890603632761
MKNK2	10.0112054121280
ZNF528	4.10955395139498
U2AF2	5.16182861905888
SEC16A	7.63851766924831
EFNA5	3.15854482025685
ZNF44	4.54930137059829
FCGRT	5.97744929735911
NOL4	3.42961667926632
CCS	6.15369767478736
IGF2BP2	9.35717329106527
MFSD7	3.51986429037574
OR1D5	3.45481372495045
SIX6	3.38539085358698
CCR6	2.7906397304132
TSSC4	4.47355737345178
COL11A2	3.57301286632847
CHRNA6	3.69684328890644
PLD2	4.2239365885129
PALM	5.53117784843851
ORC1L	3.80341822905031
SASH1	6.39138717178843
PUM2	8.86973784923285
ZNF365	3.78352364535548
CDC14B	5.52760729311494
PHC1	6.78610996281964
KIAA0913	4.37574688151644
LDLRAP1	5.63658313669476
NAT8B	3.25768521388523
PPP3CB	7.323220687609
ANGPTL4	3.76854902074587
HHEX	3.89771613656274
LSM14B	4.24589806727777
PLCH1	3.49351760045612
INSM1	3.06238332717187
TLN2	4.82606235666595
ZNF493	4.42520450411917
HDAC4	6.87794516785168
GLRA1	3.44869822164428
RPS6	11.7218295274303
SFXN1	6.49656539090927
FAM102A	6.42513815654102
KLHL1	3.31216559849626
SAPS2	4.89247101821195
CTNNBIP1	6.15328714625847
SCGB1A1	3.65010511676934
SCAND2	3.51597059439044
HMGN2	11.6489033656233
NEUROD2	3.07599204669093
YAF2	4.8076088443789
BRPF1	6.54663639293473
RICH2	4.04638316013082
TBCE	5.86427825945953
LIAS	4.33396877753952
MAPK1	5.91872077743788
MRM1	4.07509260184579
HDHD1A	7.84412867012389
CTA-246H3.1	4.70538148755291
ATP9A	8.35836802862207
HSD17B3	3.68310009599171
HN1L	6.69982563586305
SAG	3.49927633536537
C20orf10	3.39495836107102
CTRC	3.48231695513623
HNRNPA2B1	10.2436200023262
RNF216	4.4352540212594
GADD45A	9.27006957399135
MSH4	3.09422317471425
HOXD12	2.82045995165728
TMEM70	6.36256711745824
PPP1R14B	7.34226758942423
SBF1	3.95732030252516
HIST1H2AM	3.6783456755154
GNG3	3.66720262696544
C1orf50	4.82719653599675
FTO	7.53897783702344
CALCB	3.36408468052514
PPP3R1	5.31612157334826
USP46	5.23971622260341
CCNJ	4.10616897478704
PSD	3.48441777155735
GNAZ	4.99426745106437
FAM57A	5.47342335114226
LILRB3	5.16707691104259
DHX8	5.71398646560645
SPI1	3.97326863050411
OXSM	6.69239595906119
GYS2	2.90507000850043
UBE3B	4.45806812145217
PLAT	8.64541876187075
NUPL2	4.89897265638736
SF3A1	6.31039907616981
COPE	7.76979134412974
EIF3A	8.93201690730566
IQCE	3.96652014968652
FBXW10	2.68360205750317
KIAA0182	6.7522477154867
YRDC	6.36379936523138
GPRC5D	3.49557083210631
LRRC23	3.97096836220831
BLVRA	6.0648187318709
SLC22A7	3.58756339891376
RASL12	3.64880738849303
DAZAP2	8.45124457238885
IKBKB	5.0111432934497
PPFIA2	3.62243036209604
ZNF271	6.69902146086772
CXorf6	6.39863345576515
FRG1	7.1095887015604
BTN2A2	4.16949597470732
THBS4	3.54587675834198
ARHGAP1	5.8529052067634
ENOX1	3.33553974078065
ZNF706	9.18742698607224
DOK1	4.54308871265424
FCHO1	4.49873333667962
PGAP1	4.68916045852651
HOXD10	3.50332970593516
CXCR3	3.34803651270055
FSCN1	4.67814942420984
KIF17	3.48480372232975
TRIM66	3.8303343465806
CHI3L2	3.64928885513595
SRPX2	6.68299062012473
C13orf24	4.4137989937065
CBR3	6.1902483372748
ZNF132	3.19514613774839
AQP3	5.61477184077382
BNIP1	4.77967167035558
ST6GALNAC4	4.88687616447413
KIAA0391	5.00115766657153
KRTAP5-8	4.56535151723310
SIRPA	4.27027393640645
LYVE1	3.71069893520171
IGFBP6	3.84247186970433
APOH	3.51331701518145
TSC22D2	3.97990965699808
PLCD1	4.95660773204133
NPHS2	3.37851474539694
ARHGEF15	3.54075085416407
M-RIP	7.16364261316437
POLDIP2	6.43011152111045
NDUFV1	8.50901480023598
SRD5A1	6.32030862314893
RAB3GAP2	5.42954606492842
CLEC7A	4.43368247042455
REXO4	4.33731469710831
HSPA14	7.97620705178272
TAAR5	4.14235203233316
ZNF142	5.91680147512104
MUT	8.15966734852845
C2orf43	4.8170082238101
SELPLG	4.1820833231487
BAZ2B	5.74864820697729
SLC38A3	3.63979410745152
BRD7	8.1735029977529
POU6F2	3.25893014077536
NISCH	8.51137107134203
TCEB1	7.87521604843248
OPCML	3.35964997552754
DTYMK	6.11160962507593
TAX1BP3	5.13011851237905
F13B	3.19300234915615
RPL34	9.98106847797703
AKAP12	6.7110126864913
MARK2	4.29907033834095
AMBN	3.59467461757575
C14orf32	7.44954930980273
FLJ21865	6.05213782663564
HSD3B2	3.35481513780342
HMG20A	6.08304507315575
WDR77	6.26743565818604
ATF2	4.70465142574828
C10orf137	6.03350987773007
ARL6IP5	7.81292200667868
QTRT1	5.20499881977787
CCNT1	5.63044211354282
AP1B1	6.2632408275742
CD74	11.1388336183639
DYNLL1	10.3839201959019
PLSCR1	7.83554486482137
LIPG	3.50271576812263
PHACTR2	5.5057157438638
SLC35E1	6.6949477412221
VENTX	3.30157880534221
FEZ1	3.97355268768995
APOD	4.14933670568399
LAD1	5.06569485992731
C16orf44	4.15286288803119
C1orf166	5.12546187239473
PAOX	4.31202970367982
MAPK8	3.7349342879719
NELF	4.29391908186874
RBBP8	9.13446360998438
DNAJC8	4.93098551255559
KCNJ12	3.21267315252628
WNT11	3.98448747567257
SRP54	7.38166400538984
GPR35	3.94839361222881
NRGN	5.27127308421773
IFNW1	3.39845823466732
ACVR1	6.27959839638304
SCN1B	3.83563921203154
RNASEH2B	4.43307765005747
STAR	3.64856198707185
C14orf65	3.80837014688912
TAAR2	3.18528242691377
VAMP5	3.75140441039866
TUBA1C	11.4197065311046
PIK3R2	4.61551379690522
ARD1A	6.91653235207355
SYTL2	3.44082951058856
UBXD2	7.18078618631245
EBF2	3.43167982412216
CAMSAP1L1	5.06857017742109
CYP3A43	3.26450058657749
CCDC91	5.8822627951673
AKR1B1	8.54564772954447
KAL1	8.51944381438522
GRID2	3.30142111592428
