Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_B01_443100
Composite Element REF	Signal
G6PD	5.96859727894792
NUDC	7.07971686607762
GABRP	3.3274525935528
SCARA3	5.11519132747068
TACSTD2	5.21581291232303
EIF3J	7.45085419287469
PPP2R2A	7.09399631497062
CPA3	3.57806904490359
PVALB	3.09867805077963
BCAT2	6.2326383037316
MFN1	6.07892786201015
F10	2.99719748818288
FAM134C	7.04538756595295
SNX11	6.45912639532099
COMP	4.2986057634208
GPR177	8.40414731868662
TAL1	2.99667337681064
ACSL1	7.3120786051238
ABCC5	6.0271568275272
HCFC2	4.40798784683852
TCAP	3.27558517995916
ABL1	6.47050422634152
RBBP7	8.93547145606687
PTPRG	6.05242808446875
NCOR1	5.76611617334444
MOCOS	5.97973725787334
C14orf93	4.19631711044189
PRDM10	4.13673787274236
TNRC15	5.65627231363425
SPINK4	3.72648417145921
TXNRD1	8.59035415902507
UBE2H	7.58700398022821
BRDT	2.83986280124648
SLC16A4	3.91652724972992
VIP	2.81190733598163
CALCR	3.12648912341682
CCNE2	3.75800336522407
SLC6A8	6.34294464527182
LILRA1	3.90875020301381
MC2R	3.35720309772107
MBTD1	4.97683730876123
USP33	6.07090331703342
PPP1CB	8.24722159638219
C15orf39	4.9827172883619
ABHD8	4.08974286398192
MAP3K12	5.33969358786265
PAAF1	6.82991857185662
ARF5	7.16549419919262
CCT3	9.54777286006222
SLC3A2	5.81896350422789
PIWIL2	3.31711915887558
RAD50	5.42909037249112
IER5	7.8899894149519
SYNE1	3.54111765386843
MBTPS2	3.56600536308332
MVK	4.54207044804716
TSPYL1	9.233358120577
NCL	9.45489854645937
PSMD10	8.4466321570714
MOBP	3.25568544689789
GUF1	5.69379873250886
WDR44	5.58489726049383
HRH1	4.57263662651094
HIST1H3C	3.71996894886213
C5orf30	5.49722545007219
RASGRP3	5.122558197133
RNPEP	7.3568049535016
PRKRIP1	5.7379321223995
MED21	6.66286098662348
GRPR	3.98416748423446
SYT11	6.97355531515494
NTSR2	3.34012188820447
Gcom1	5.33696821346811
SPTBN2	3.40478244450988
LRMP	3.85160275195942
HTRA1	7.09606347987593
RNF111	7.14943207102644
SLC26A2	8.9350396623027
WISP1	3.18189442897174
ATP2B4	7.1750076415101
FLJ10769	5.79549176039298
PTH	2.96887224050636
KIAA0895	4.10214119545898
CHST12	6.87630850317155
RAB22A	6.23914616530212
TARDBP	6.75103024465072
RANBP5	6.12612215191394
P2RY10	3.45935957174242
STAU1	8.92696272472313
NME5	4.87895448133743
DDX21	9.02912138732134
CHMP1A	5.93233263465814
BARX1	2.87964784061486
HDAC11	4.33012074414263
NOLA2	7.33458809404148
MTO1	6.83639762036933
DHX29	5.8761570934923
HADHB	9.01453542419263
ADAR	9.9239045798902
SF4	6.02442581818045
PLXNB2	5.55767532219756
P2RX1	3.53200663536649
SLC15A3	6.28093427157346
GAS2	3.62067558139964
EN2	3.02656953775078
NUMB	5.43325814205808
C14orf172	5.00622350800429
TNIP1	7.50636242910288
INHBE	3.52258524261462
TM9SF2	8.29310169975347
PSKH1	4.57798563461242
NSFL1C	6.96607061148832
RHOG	8.17805296992736
HBB	6.13918081759767
MED15	4.81832013363981
HEY1	4.49875183753243
KNG1	3.24003968420832
CASR	3.61906256115239
ITGAX	5.03710602452686
CANT1	6.76404525543279
C6orf66	7.84510590721337
UNC50	8.2273819431175
C21orf33	6.88017315436461
IRF2	6.98500690856725
HEATR6	4.66544511441097
GNG7	4.24352863054127
RUNX2	3.21047396792908
PGR	3.82446964591775
SOX1	3.22355190455083
CROCCL1	5.86760150951241
BRE	6.61608516188536
SRPX	4.20429381859977
MBNL3	3.73267019954425
ODC1	9.31882439310535
SDC3	6.79696116929759
NR2F6	5.5582093187869
ADORA2B	4.54458634742675
ZRSR1	3.14667339033309
ZFYVE16	5.85150810859734
RPUSD2	5.23851728220436
SYNJ2BP	6.28157479222127
POLE	4.38567008808397
E2F2	2.98029266336424
C14orf173	5.1063499950769
THRA	4.21227550690515
MAPK11	3.53029380791573
TBC1D22A	6.24557156472426
PTGES2	5.27789748385508
HIP1R	4.82420361836608
ENO3	3.73783786719987
COL4A6	3.23884174141357
TOMM70A	7.65847812997979
IRGC	3.24782917222253
NAB1	6.19794225280618
DET1	5.78009807266461
TRPM3	3.05253405549019
ZNF532	6.9715956493644
RAP2A	6.07926031533625
PLG	3.47442264478996
FECH	5.31350820494073
CRIP1	9.0854841295776
AZIN1	8.11443197811982
SLC7A7	7.56301968558339
CA8	3.97740544899475
IL10RA	6.78971591252375
CDC42EP4	5.88422689191809
C16orf58	5.82166977154333
ARG2	4.87358257207347
NOL7	8.22266609348205
JARID1A	6.72940271546959
PANK2	7.54502678908155
ASH2L	6.42253782441156
ICAM3	6.44663897147256
TMEM16C	3.13767599640409
MDS1	3.57035569788483
CABYR	3.38490887908921
SLC1A3	6.60855364817775
RNF139	8.1345397533146
ADAM8	4.51044933199682
SFTPC	3.69123351857058
BCL7B	5.47145977332267
MAN2B2	6.09733406125262
PCDHGA11	3.09405593355764
RGS12	3.38808325946178
EIF1AY	3.28966686485591
NUDT13	3.34022826416606
ARL6IP4	6.92183821371778
RPL35A	11.2126286287905
CCDC21	4.61247067622753
RAB40C	3.46564573941683
EMR3	2.8538165685828
PRRG3	3.46656791759126
LRCH1	2.89353141880671
SAA4	3.72546289163965
RAPGEF5	4.69473418475697
ZCCHC2	6.30962511699162
CLIP3	4.74589934189546
MAP4K2	3.60634929463781
C20orf30	7.74739337434069
SULF1	6.89287313606172
C11orf48	7.9534460490663
PRDM5	3.40224715906554
ELOVL1	8.13214197361776
PPP4R2	7.68726129802907
KCNV1	2.62581004716842
ACP1	8.4708834933069
SIGLEC5	4.33736628814342
ZMYM2	5.61205778010592
C19orf61	3.733086612493
DAGLA	3.4983956544346
GPR32	3.71879017264777
EDG7	4.62056842347129
NEUROD6	4.26566397311232
NEURL	3.68738785838108
SLC2A4RG	7.41457543689683
LPL	3.58698211190460
CA5B	3.72427308659314
MPHOSPH9	5.00361209755699
CLEC2D	3.37486529980106
HMG2L1	6.19492363860401
GRRP1	3.36703861821356
HCN4	3.86776691990174
CD8B	3.78870280225267
HIST1H3D	3.82558188471077
TGM4	3.18847822552658
SLC6A12	3.91906152959261
CD84	4.02971926432066
TBC1D15	7.20798602600359
RASA1	6.84501715575388
PHKG1	3.73805472744297
MAGEA11	6.944384106693
NONO	8.69820401146948
IMPA1	8.4954584804462
SH3BP1	3.49318003909489
RARRES1	6.59392642138094
NPM3	5.82211448643684
CLEC5A	8.18724966584472
B3GNTL1	4.10020113877017
ITCH	5.6111090214827
MGAT3	3.67781736983463
ARPC5L	8.54792873668697
KLHL26	6.21307929396796
MBP	4.51744088322688
SIM2	2.97791268087301
RPP25	5.32397062772938
SLC2A2	2.75523387185823
EXO1	5.6124297294112
SOSTDC1	3.84565390072738
HRC	3.18530420743578
TRIM48	3.10341076013639
KIRREL	4.17186915863969
PIK3R1	5.52137028003186
HOXC11	3.79272536832304
MAF	5.15103264739017
DOK5	8.05513942160601
HELZ	5.5756483018028
ZMIZ2	5.64312239399613
SLC46A3	5.63920931007988
ADRB3	3.81739504165924
PTRH2	7.66008122391368
DMD	3.3616318000699
STAMBP	7.60696924258906
KRTAP2-4	3.3103283425264
ADCY2	3.39650300468941
MS4A12	2.99023677637713
TCF20	4.84054072182846
KLHL20	4.58331740899392
SRM	7.20190299639057
OTC	3.38568075084774
ABCB11	2.96831444182276
KCNC2	3.35536427102342
CDH19	3.12715412970222
SSH3	5.65958668831376
ZNF135	4.07278062279803
FLJ12529	6.23971928133733
PER1	5.22906551722556
KLC2	4.96396039131369
HDAC1	7.9476544151148
FAM128A	8.3507236798818
FNDC3B	8.8022584875045
MTCP1	6.52698605701684
GPR63	3.58357117833237
FLJ21986	3.38604073742704
LMCD1	4.83470423735192
MICAL1	5.27014330752385
BLZF1	4.67184563724059
IQCA	3.77820218645128
PCDHGC3	3.45002150004257
ATRNL1	2.88158049331579
CAV2	4.78929532923626
SAC	3.04719215737712
DUS1L	6.42523562751081
NEK9	4.24295862468741
WARS2	5.41614859518459
DDO	3.22008512529149
MARCO	7.29887616617851
DCHS1	3.90843614371838
TOMM40	5.57980574014949
RP6-213H19.1	6.41013701031096
TUBGCP5	3.43379820940948
IGSF6	7.53974324140504
TPPP	3.25238795997328
SEPT11	4.98316428014802
ADNP	8.68740590701194
UST	3.34729087060519
C13orf34	4.67810782754161
GSTM5	3.54643833762542
BTD	4.11400249325
PDCD1LG2	3.14632457112208
SNRPB2	8.96819858388472
APOA4	3.25576697734225
APBA3	4.49820145743591
CUTL1	6.49264183007736
PMS1	7.48423434729131
EIF3E	11.3386343846241
IL9	3.23424470342651
HOXA11	3.45763324826567
NARG1	7.95046023015559
RPL31	8.6743316191469
RAB28	4.04031229908423
LY9	3.39732667863028
TFCP2	5.7386407985087
ATP2B3	3.12838221496328
KDELR2	8.80074441305562
TLE4	4.31509412932007
FLJ43806	3.4976853386229
TLK2	5.35114952759407
PKP3	4.89300594649809
CIR	5.22521773575086
RPN2	10.2178571444360
SH3GL2	2.83792873273625
CTSO	7.80377461987795
SFMBT1	5.82552967517141
WDR57	6.0061628869392
SDF2L1	7.57622609787231
IGFBP3	8.03361455911285
FER1L3	7.85808261550388
DEK	10.2198094370604
C20orf43	7.58694203820004
ARHGAP24	3.52522770034969
ALB	2.90308591311899
SORBS3	4.30204605090997
C4BPA	3.50890119434072
UPF2	6.98199416847754
AGBL2	2.86609535561914
C1QA	9.60980017644667
DOPEY1	5.66818654031042
TERF1	7.65436517353132
KIF22	4.08480871213257
DNTT	3.06230426686002
C10orf6	4.95068038799655
C11orf41	3.13145021734337
NINJ1	7.43987703452138
SEC61A2	4.53093659459901
HNRPF	6.56611177236319
COL11A1	3.33647482420627
HIST1H1D	4.89686368590521
UCP3	3.61727116357534
MYL6B	8.42390081730918
UBAP2	7.98857955414516
TREM1	7.18150640581243
CKMT2	4.01805344112678
HLA-C	11.7750771298314
SLC13A3	3.70156684890788
PLA2G12A	8.73173873389364
SPRED2	4.03285052970992
SCN10A	3.76179549370365
TIMP4	3.76028371686464
PITPNC1	7.52041809995423
SLIT2	4.67343481688742
RSF1	6.50220320484476
POU3F3	3.01276449964842
LIN7C	6.44848751365519
NKX2-2	3.00337962506326
DPPA4	2.83186591348092
ZNF804A	3.54633765104815
CCIN	3.26838822581203
SLC25A31	2.70860926787178
KCNMB4	5.66579314574499
FUT2	3.81156980300771
RABL5	5.07712017037834
FZD4	5.31896516419968
GALNS	5.80662218819724
PNMA3	3.79687009895798
STX6	6.11406287990538
HIST1H1C	7.57288384123194
CIDEB	5.43822077699028
CASP4	7.77851763873439
PDK3	4.12665422226788
WIT1	5.86402788241028
TPR	6.9816458413029
MTX2	8.05250055688505
HIST1H2BH	4.55111879963726
BRD3	7.00140819439281
HIST1H2BO	3.59389611171364
SERPINA3	6.21873881842057
UBXD6	5.0102364658628
HOXB7	6.3462626663168
C7orf23	7.23741261190314
KIAA0143	8.80742607198267
KCNJ16	3.16554204163182
STAB2	3.25762824766296
TNPO2	4.69765716182713
CENTG1	3.27852290651301
IRF9	8.75253888185374
MCPH1	3.15062058503711
FABP2	3.22644041719135
C9orf3	6.18036204729718
FBXL4	6.0649542130837
LBH	7.80495706471989
MYO1D	4.10469984145615
PTDSS2	5.0404494322933
BMP2K	5.47866878759792
NFU1	8.10661022187364
UGT8	4.44885661043847
SLC25A23	4.27857253162095
MAPK4	3.48883135566478
HINT1	9.84238967032667
GLP2R	3.12936839643398
WNT7B	3.36722716365438
SETD4	5.49668143500351
CHCHD2	11.2229624557628
DYNLT3	7.84333817923679
FKBP11	8.82272408052969
NDP	4.48130820985504
RHOBTB1	5.24816863107341
FLII	5.94295068807047
SLC4A4	3.29918719250289
RPL38	10.0570556889947
HTF9C	3.98881563681534
RPS16	12.0851380297977
AP2A2	5.47759301469824
CHPF	5.09317719620988
CSNK2A1	6.95692343984722
MAP7D1	7.42489348948628
FKBP6	3.37746540426558
ZNF214	4.13253393147799
DDX56	6.65534346422573
TWIST1	4.23913800542301
EPO	3.32007182753562
MRPS18B	7.03795793100969
ZNF682	2.86712053351225
AOX1	3.12140577643404
RPL14	10.0198759037395
CYR61	5.44498578865046
JRKL	5.24676205044452
DTNA	3.57702641535503
MAFF	8.16952900481927
LOC51136	3.54975153675615
TMOD3	4.55861000767324
LY96	5.75781491065421
EEA1	5.35817121060584
KLK3	3.2042411236848
IL1R1	4.90178648812038
HRSP12	6.66199126237495
KTN1	9.2862896938257
LOH11CR2A	6.18081258655084
ARL5A	8.70275776854522
MAB21L1	3.12813941969935
C20orf59	4.39013142402267
ADAM2	2.79335623771081
PHKB	5.75756295532513
CCT6A	9.30539006068407
TBC1D8B	3.24872355535555
FAM13A1	6.32378335100461
EHHADH	5.5479035622819
LAPTM4B	10.956228844641
TMEM147	9.38421144298172
ITGB5	6.83311853385312
YIPF3	8.0931243130605
FKBP2	7.98601664722884
XPO7	4.85132414150046
GPR75	2.98207940874431
NR1D1	5.26990155585027
TRIM5	6.24916482331371
TMEM110	5.54047335781879
APOC1	8.85119353921988
RNASE4	4.96480742276548
PARD6B	2.89725737904013
ARID1A	6.4199666052144
NEK2	5.08221191328716
RRAGB	4.44194012838360
PCDHGA3	3.24118585246678
HIST2H2BE	5.83765949793916
RCN2	8.34884510613406
STARD7	9.06703251742209
SHMT2	6.81960239790184
MLYCD	5.09573503757268
KIAA1751	3.10286540221764
NDUFA5	8.57654789270526
THAP9	3.06444691526577
FLVCR2	4.55027226638272
RP11-217H1.1	7.86953651920894
AP1S1	5.40693910874622
NCLN	4.39875843294177
SDHA	7.02771621012766
SMAD6	4.37906022296801
SAV1	5.822738568385
SAT1	9.8128344838344
ADAMTS7	3.54077993675811
RPP38	7.24173866877885
RCBTB2	5.47518595076671
VEGFB	4.7952016037606
COLQ	3.60592774957273
RBMS1	7.82533178580641
NRXN2	3.19385618722626
WBSCR16	5.67795809110416
DRG2	5.02381576218949
KLRB1	5.24733533712483
DNASE2B	2.80122227198662
SAFB	4.6906874295946
MAPK8IP1	4.28086137062178
RFX2	3.61733955269989
MLLT4	3.46959027488912
ANKZF1	5.65785987331433
DUSP8	3.77536915133259
C19orf50	5.60004889000618
MEF2C	4.84414275301443
SENP5	6.12064399714894
NFKBIL2	3.28093044967332
LBR	6.75979535165719
CBFA2T3	3.43489147823818
AFF3	3.19461740203624
IL2RG	6.53510400311484
CCDC51	6.93722105151816
COG7	5.19398368563754
MYB	4.78040159591894
KLF3	5.75193351250663
PLXNA3	4.37079713899609
KCTD14	3.72699100760375
FZR1	3.72976469456046
XRCC2	4.97157591647451
SLC44A4	4.54275547069363
ESPL1	5.82840227185667
MMS19	6.6610375925166
GMPR2	6.33069357821564
ST8SIA5	3.52173605021081
TBC1D19	4.92343421769448
CHPT1	7.08389024679066
ERBB4	5.62137493252962
TSPAN32	3.75441708477619
MAP4	6.70319969990066
ACTR3	10.1610577455921
UGCG	8.30144274690866
GPHN	4.04406954637671
ZAP70	3.68049280736972
SLC6A2	3.64481886129683
LPP	6.59801523248225
PTPRCAP	5.23708126468624
IL12RB1	3.54899906588783
HIVEP1	6.24238970199737
ATRX	5.82660841783296
EIF4EBP2	7.03705858851296
DFFB	3.76294088021416
DMRT1	4.04170827452855
CHST8	4.09373380275097
HSPB6	3.83236226280651
C14orf109	7.43319216383234
IER2	9.71785858735415
NMB	6.7740845585646
COX5A	10.8246368714249
EIF6	7.59932924554044
AIFM1	8.02133940307614
WWC2	4.19185533247016
GSTA1	2.99308842819972
POLR2L	8.25255918498675
MRPL4	5.79230963383075
SEMG1	2.88394593778532
MPPED2	4.40577874790001
FLJ21062	3.55952098256811
TRAF3IP2	6.18277941053864
EPB41L4A	2.93274163452854
LILRA4	3.80037571881127
LAMA2	3.34523792552434
TAF4B	3.09492479623084
RLBP1	3.00103565167388
SLTM	7.85759095692123
CD300C	4.23822234873728
FLJ10404	5.01312584594928
RTDR1	4.17536817538826
MALT1	5.92794294298645
ARVCF	3.97121383581237
RENBP	4.07651014391243
ATXN7L1	3.02100621112538
NID1	3.86911936887079
TUBGCP3	4.73714293177607
ZNF783	5.54225233373135
ITIH5	4.47375206760141
ZNF85	4.7192584558751
MMP13	4.22014580802036
KIAA0329	5.52775140648043
C8A	3.62448658857608
MGC87042	3.51262413615881
HOXC13	3.20458353161082
CLGN	8.11187940888932
SLC25A37	3.38257706308134
SMARCC2	6.66907546930893
TFDP2	7.26312733080007
POLI	6.22541325201809
HCP5	8.39968955035027
UCN	3.66427311696424
ZNF764	5.22559050308424
USF2	6.18496626981169
C20orf24	10.2302123698961
FHL3	4.76347123981809
SPATA5L1	6.08768975956979
JMJD3	5.04027985346696
MMRN2	4.48925962251141
DSP	10.427381777431
NDST1	4.1401044011337
ZNF248	6.23500843596362
PELP1	5.27506096092152
MBL2	3.08467232569168
ZNF230	4.70764528283182
RNF41	5.12933899375496
THOC5	5.1550110449952
MSN	8.70125706562981
SLC9A5	3.18924710935187
SERINC3	8.49310159333236
ZNF434	4.38547485342859
MUSK	2.92778790667116
SMARCD1	4.54529209735188
C11orf75	8.30556485061094
ZFP106	6.31014372524904
GTF2E1	7.09858168000696
RY1	7.23209194561572
ATAD2B	4.34449720141728
DDOST	8.88427040463011
ARHGAP17	6.72580724624594
GPNMB	9.88577632814885
TTF2	6.05320933423302
SFPQ	7.75786576428545
GFRA4	3.4224128371225
TIGD6	3.30433251973633
SLC39A14	7.71380559432354
AKR1B10	3.58049757909613
NGRN	8.88006121063168
RGS16	4.54709774929083
URB1	5.94571824575098
GPR137B	6.48215727283666
MECP2	4.85474580456899
PSMA1	10.0160888782294
TOP3B	3.33051674612042
NFATC4	4.06440086319675
RAB7L1	5.71965390202951
CSN3	3.56084136492947
NOS1	3.772334410101
CA14	4.02215934441099
BMPR1A	6.44586381625308
YBX2	4.35934662174081
PRL	3.32445457669015
SNRP70	7.15111008958081
C6orf130	7.29158301663621
KIAA1166	5.62810540592804
FUBP3	6.86080036702073
STAG2	8.27891092934602
ACACA	6.91125080014484
ABCG1	6.01064675986593
ATOH1	3.03599329795038
ODF1	3.35498336903620
TMEM127	6.54767673755255
CD55	8.50454564544344
PLN	3.08225707541389
RPS23	12.6782372354600
LYPLA1	10.2022906554588
PRDM9	3.73163630534021
SSX2	4.10760373183090
PLUNC	3.28733813198589
SYNGR3	6.27136342814448
EML1	4.19665119943946
LNPEP	3.83619379876868
SMAD3	4.39694298293002
NUP93	6.81123170098582
HISPPD1	6.1645658645426
HNRPUL2	4.16251579920751
YARS2	6.44008291894587
TBC1D12	4.3972465001483
ZCCHC4	3.75091865049721
FBXO22	4.07739256881034
C16orf24	5.60837316410419
ZNF669	5.23317728555909
PTGDR	2.98013731087198
DDX27	7.78862056778937
KIAA0409	5.23997750248875
ASB8	5.51409422484457
MEPE	3.89576903685054
PLP2	9.40137759113028
COQ7	5.94501206950669
CHMP5	9.11630858009886
CACNB3	5.87125252361026
C10orf84	3.87212127133903
SPO11	3.52852851154524
NEDD4	3.86710808747339
THAP11	6.53889710744803
ZNF43	4.68478649539408
KRT13	2.87220348531556
NEK4	6.14722806446119
MRPL19	7.82765738093783
RBBP9	3.60016665915909
PRKAR2A	5.33418802415379
IHPK1	5.82702408108272
ATP6V0B	10.3625047818272
CACNA1E	3.19860225810787
CEACAM8	3.06039875628624
PEX14	6.29442064798937
BXDC5	7.88541775344974
ZBTB38	7.96640890048547
PAFAH1B1	5.68849118647728
PCTK2	5.17353075153937
LRRC16	5.17023805233665
OSTF1	7.15042613128914
KIAA0323	7.36156995944023
FYCO1	6.8731753222317
TXNDC13	6.55987184159717
PLTP	8.18897104633936
SLC25A1	5.7243618823842
EZH2	7.30291860936772
PLEKHB1	4.46442297895245
GRB7	5.62575710537842
ZFP37	3.96566778303819
MRPL33	9.03802728126524
C9orf27	3.09171494028751
PELO	7.4722670466089
ARMC1	8.75227691644809
ZNF154	3.56991180030485
C3orf64	4.810500933967
FLJ10357	6.40831807779081
PON1	3.12934355356797
SYT5	3.41795189530867
TMEM66	9.34790314445589
ATP4A	3.21341679257223
HBEGF	4.45937895971554
PI4KA	5.54893288420463
LEPRE1	5.8582846963816
POU2AF1	8.05795603769247
MRPL12	6.42694893940729
GNPDA1	7.70194105961559
RASAL1	3.70717374097551
ZC3H3	5.89648466747297
DDAH1	5.07709799804497
MGAT1	6.56899171440935
TIPARP	7.65368764950114
UGT2B15	3.3117541345289
DNASE1L3	3.03303443121587
CHEK1	5.47419733789025
ZNF8	4.67614464918852
TXNDC1	7.54469635254675
CKB	8.597817402249
RTN3	7.80658865873481
IPO8	3.53114928570854
FZD2	5.83241973092072
PART1	3.77086881946462
PSMB6	8.29444518883634
MAP3K14	4.37665481544601
PCDHB8	3.08540227272344
PHC3	3.45942286313032
PPP1R8	6.27089540244769
NOVA2	3.45807050018484
TNFRSF11B	5.72254052751632
GOLPH3	8.10122889209855
LOC51233	3.76645945357967
GGTLA4	3.33207985798646
PDE6D	6.42273901323705
TTLL1	4.36794391810265
ZNF117	4.11906079737543
NKRF	6.96456649689485
CLK2	7.60936171431696
TNFSF15	3.26479764058617
DUSP2	5.51645039709213
HSD17B11	8.80126244006584
SECISBP2	5.25486311471024
PPAP2C	4.55958341301231
GABRR2	3.39895161748276
LOC51145	2.88636165970164
PIK3C3	7.2887483809912
DHDDS	5.74862302684722
CTSW	4.09738228913159
NEFM	3.25899941561208
TNNC2	3.66445216744824
ANKRD28	4.60387407776618
MRPL28	6.20710624619521
STMN3	3.30408835098164
SYN1	3.65398442648184
RAB14	5.49390185757144
PIGV	5.82265144459209
CDK2AP2	7.24667203707728
ZIM2	3.59395718618151
APBB1	4.40693314193235
SND1	7.53459581559147
C1orf123	6.74845054137629
B4GALT1	3.35653431384717
CHD3	4.97601960843683
RNASE2	5.06694369625524
BCAP31	8.17895367934534
SLC25A44	5.88737347179779
CXXC1	6.50496042642802
PIB5PA	4.38285156679843
CD40	6.07484491532435
FAT2	3.78215829246515
DYNC1LI2	5.45162792969746
GDI1	7.12268330865156
ZNF81	2.7695343090114
VSNL1	3.55453393327867
PIH1D1	7.16235075828951
KRTAP5-9	3.68184737582055
FLJ10081	3.81117455881716
CS	8.36259614407545
ZNF318	5.69464599052615
IGFBP7	10.1618014079192
ZNF609	4.28112804279562
SIRT4	3.97655477162567
SCN4A	3.83242581564585
ARHGAP4	4.43452260852887
EHMT2	6.03735675577722
UFD1L	8.48566854082064
EXOSC10	6.87939375975654
ECE2	3.48443903841192
ERMP1	5.91908035685009
OVGP1	3.82830212292544
GTPBP3	7.18646415005987
FAM82C	6.788001966608
PACS2	5.68333830048468
C19orf36	3.42120077152947
UNC84A	8.38718959271062
ARL4C	6.17025119654248
SCD5	3.93202015235724
ATG4B	5.95738859087397
LASS6	7.55492276674787
LSG1	6.48098096430058
MAL	7.28165996598752
GPR22	3.06854656127617
WDR5B	6.08230694705512
GALR1	2.8666797651673
AQP4	2.98734963554219
C17orf60	3.58801253969302
HDAC7A	4.92314528778657
GRIN2C	3.20509236622667
ARMC8	5.23485382190183
SLC47A1	3.16988127896810
DMPK	3.61434612165002
CCRN4L	3.58378829874775
CBR4	5.07737610573348
KIFC1	5.60970505613649
LHX5	3.2722128688263
SMC1A	6.26631545468168
LPXN	7.46446087093003
TRPC7	2.79344961390793
SERPINA1	8.46554983989027
SMYD5	4.84825950016325
RPS13	12.4132612012843
CRHR2	3.40328734838476
TUSC2	5.799627080371
PRKAA1	4.48711922444124
FADS2	5.70116969239286
ENAH	7.88751376180261
PRO1768	3.31174817644458
KIR3DL2	3.33680549400763
APBA2BP	5.13791359718247
ATP2C1	7.17003093886564
ALDH1A2	3.15721677446698
RNF103	6.86697305990826
AHCY	8.45790072394092
CROT	5.0911108937647
PABPC3	9.346191369435
ALG12	3.75745522260116
EGR1	5.95143199964469
THSD1	4.56760880178326
CCL17	3.68111399236178
BZRPL1	3.45050259736168
KHK	3.78099423849949
ESRRG	3.53502756681505
SLC12A2	5.56008940833965
CNGA1	3.01660479461894
RDH5	4.51001499193447
CD58	6.62581483969773
PTGFR	3.14233582661859
CCDC48	3.00501831482572
CCDC76	4.84661250834836
CDR2	6.40601759223052
ZIC4	3.32549884767681
SELE	2.83394937618818
OR1G1	3.43074310429244
EXOSC9	6.8338089898051
PSMC6	9.60749049743529
ABCB1	2.98758886851408
GPR12	3.01718187859231
KIAA0196	7.62400391379698
PCDHA2	3.03302451390816
SSR3	6.31702335211625
MSI1	3.43560808060404
TRAT1	4.4126566718356
CC2D1A	5.44878932567663
PLAGL1	4.74771000149776
LLGL1	3.76156827526973
KLF6	6.95828914548783
MTF1	5.62131735566113
RNF2	4.94135984125718
tcag7.1314	6.78436756053991
NR5A1	2.92865869639369
THBD	4.94997049430609
ABCD2	2.83742043537293
ITGB7	4.86001498124747
DNAJC7	5.83015210921799
CCDC81	3.50282779879741
TM2D3	7.85771699539654
HUWE1	5.05131234595168
CDH17	3.37644762573973
CD180	4.18732533923796
FAAH	3.46643797433147
IL17A	2.80910533106660
POLA1	5.3538582269742
TMPO	5.22096396355972
LYRM5	6.50589233950255
GNAT3	2.80827674932461
TM7SF2	6.36885570897028
FLOT2	5.1533241063423
MAP4K1	5.01073331136148
HDGFRP3	5.00044639789242
RRAS2	6.5549946443852
OXCT1	5.22749711184844
LTBP2	7.12313627323864
ARPC5	10.3040673168282
SV2B	3.40780325783245
ZDHHC4	7.42127796017606
CYP2A6	4.21900688003443
PDE9A	5.36719663003234
ABCA8	2.75285744364286
NDUFS2	9.53868697630173
UBR5	7.58408018928908
FLJ22662	7.14104595367603
GP6	3.98132617712373
CRYBA2	3.24160659403537
LEF1	3.7271378186059
ZNF20	4.74141215664723
CTPS	7.76119602631779
EPS8L1	5.82092499764615
EYA1	2.95357402063620
SERPINB2	3.45681711598049
MAPK14	5.43423930753372
