Hybridization REF	TCGA-B6-A0I6-01A-11R-A034-07
C10orf47	0.987666666666667
DEPDC1	-0.84575
FLJ45557	1.365
ZDHHC17	-0.19825
KIAA1429	0.439833333333333
KCNH1	0.4665
VNN3	2.319625
PSMAL	2.337
PPARD	0.47925
HFM1	-1.649
YBX1	-0.837166666666667
ZNF695	-0.50375
SCTR	0.568833333333333
DCDC1	1.222
VPS26B	-0.5369
MTF2	-0.0813333333333333
ATP6V1F	0.00324999999999999
CCDC94	-0.20275
PERF15	-0.769
CCL11	1.7515
LMO7	0.910125
DCST1	0.3035
ADRBK1	-0.0845
CDRT4	-1.307875
ZNF84	-0.24025
HOXD8	-0.34425
STARD8	-0.474166666666667
FOXP2	-0.903857142857143
CCDC103	3.075
POLR3A	-1.0398
GSC	0.3955
ZNF114	-0.0816666666666667
HTR7P	0.287
LALBA	2.889
RMND5A	1.20683333333333
PSCD2	-0.33575
ZNF409	-0.333
KRTAP1-3	0.394
MAF1	-0.44225
LOC201725	-0.537333333333333
NRN1	-1.254
SPAG5	-1.98883333333333
DNAH7	0.0838333333333333
FLJ43860	-1.0005
BRCA2	0.2575
ACADM	-0.471875
CXXC6	-1.15
RAGE	2.571125
CHMP2A	-0.2055
FAM8A1	0.98
GPR21	-0.206
SLC12A3	-2.28566666666667
FVT1	1.56535714285714
ZDHHC7	-0.035
FLJ44048	0.6815
SLC44A3	2.63016666666667
SDSL	-1.2975
MMP8	-1.92325
PLA2G12B	-2.9295
ACY1	-1.418
MT1E	0.824333333333333
OR4K15	1.033
TECTB	-3.263
GPR20	-0.094375
IRAK2	-0.56475
RFPL3	-0.215714285714286
MYO9A	0.653
NARG1L	-0.49825
BLMH	-0.862
CCDC3	4.04166666666667
C9orf21	-0.294166666666667
KIAA0513	-0.240333333333333
MIER2	-0.23275
PNMA2	-2.1886
SH3BP2	0.571
ANXA10	-1.28066666666667
RTN2	-0.745666666666667
TFB1M	-1.061
PRPH2	1.88425
C14orf133	-0.535
GOLGB1	0.510916666666667
IRX4	3.03275
NFKBIL1	0.5735
C10orf62	-0.56425
APBB3	-1.00375
RPS10	1.3283
LOC728378	-2.01575
TLE3	0.502277777777778
PSMB7	-0.146625
MESDC1	0.1325
SLC6A1	2.5328
OCLN	0.842583333333333
PTTG3	-0.117333333333333
NAGLU	-0.72675
SERTAD4	-0.21475
SPRY1	0.02875
FLJ10781	1.92516666666667
MYSM1	0.4505
TRIM4	0.345928571428571
SH3YL1	1.61125
TREM2	3.689
SERPINI1	0.5675
HDHD3	-0.19625
TMEM38A	1.0465
EID2B	-0.9105
TDRD3	0.751
SEDLP	0.457
THSD7A	0.808
NDST3	-3.76333333333333
KLHL15	-0.0195
DHRS12	1.1255
FBXO9	-0.162857142857143
TNPO1	-0.383166666666667
MRPL13	0.4115
SNX5	-1.80516666666667
METTL6	-1.30375
SOD1	-0.668
CHML	-1.25816666666667
PACS1	0.158625
SIRT5	0.0262
CAPN2	0.4675
FXYD5	0.525666666666667
TWISTNB	-0.741625
LRFN1	0.357166666666667
UBE1L	-0.24275
UBE1C	0.024
OR51B2	-1.07475
OR4D11	0.644
C15orf2	-0.452
NR4A1	0.926166666666667
LOC339047	-1.293
TRIM17	-0.085
ATP5G3	-1.0195
RPL15	-0.915833333333333
ADAMTS8	-0.92625
HOXC4	0.3195
C14orf37	0.7825
CEACAM5	-2.37414285714286
MYT1L	-1.4976
RASA2	-0.198375
OSBPL7	-0.6585
STAG1	-0.981
GIMAP4	3.60816666666667
FUT3	2.31083333333333
PIF1	-0.990875
LPIN2	0.8077
SH3PX3	0.0985
PDP2	-0.47875
PAPD1	0.817875
ERP27	4.60825
APOOL	0.3401
DIABLO	-0.4565
TRHR	0.0331428571428571
ARMC9	-0.24875
RNF152	6.0515
SLITRK3	-1.0956
ZNF211	-0.1071
PFDN1	-0.406375
RGS11	-0.61
HS6ST1	0.3587
AKR1D1	-3.9815
TNP2	0.2325
STK31	1.25333333333333
EML4	-0.105166666666667
SGTA	-0.857833333333333
HIST1H2BI	-0.0998333333333333
PSMD6	-2.4345
KIAA1257	2.46
C18orf55	0.641333333333333
FLJ20273	1.2605
RPL28	-1.12916666666667
EPYC	0.331666666666667
NOX3	0.555
ELAC1	0.725833333333333
METT11D1	-0.5175
BIN2	-0.733833333333333
NACA2	-0.68425
CCDC17	-0.44325
HM13	-0.2013
UBOX5	-0.29875
UBE2O	-0.097125
UBL5	0.06975
APOLD1	1.672
C9orf31	0.34975
TNFSF8	0.2215
ARHGAP29	0.53625
PROKR2	-0.2745
PDE5A	0.178833333333333
C6orf12	-0.381
TOM1L1	0.1945
WHDC1	0.733
FOXI1	0.793666666666667
RAB4A	0.7998
TMEM39B	0.0935
ATPBD1C	-0.2585
FARSA	-0.629166666666667
PLEKHG5	0.42725
CMAS	0.607
OR7E24	0.913
SLC30A1	-1.0015
CDC42EP5	1.02366666666667
PLAC1	-0.59525
KLHL18	-0.753083333333333
LBA1	0.1545
TAZ	-1.01375
CRIP2	1.376
BTBD11	-1.2775
C16orf72	-0.1125
DIO2	0.9271
LRRCC1	0.743833333333333
CCDC136	-2.3455
PRX	-1.588625
RBM5	-0.8421
TMEM85	-0.252125
TUBGCP4	-1.08333333333333
APLN	2.524375
CDK7	-0.545833333333333
SSR2	0.202333333333333
CRELD1	-0.91275
C19orf46	0.76775
GAL3ST4	0.455666666666667
KBTBD10	-0.4535
IL28A	0.6075
WDR27	-0.757
MCM2	-0.117
SOX14	-2.831
FLJ39743	0.2395
KIAA0922	-0.580125
HIPK4	-0.029
FLJ25758	1.5195
C16orf57	-0.705916666666667
PDZD2	0.684
MCC	-0.949875
HHLA3	0.2226
ID2	-0.118
C20orf23	0.2875
ZNF688	0.8125
APOC2	-1.26183333333333
LOC440093	-0.01425
FAM50B	2.8005
PWP1	0.301
DNAH10	3.57175
HIST1H2BA	1.418
GPR56	0.553666666666667
METAP2	0.120125
PAN3	0.7446
STXBP4	-0.335375
PDHX	0.7445
MTA1	0.183
ZBED4	0.624
ZNF720	-0.39275
CDK2	-1.130625
RHOJ	0.041125
CDC37	-0.6665
ZER1	0.199625
GRK4	-1.59475
PRPH	2.717
POLR2A	0.190375
OGFOD1	-1.06125
NOL5A	-1.68275
PHEX	1.0665
FLJ16478	-0.18425
C20orf117	-0.57925
CAMTA2	-0.4385
C11orf74	0.802
DDX17	0.0414166666666667
C5orf27	0.8995
PLEKHA2	-1.2661
PDE4DIP	-0.6262
SCN7A	1.10933333333333
ZNF559	-0.663833333333333
CXCL10	3.427
ZMYM4	0.4525
STK32B	-1.1748
KIAA0888	-2.4357
TACR3	1.297
CKAP2L	-0.89075
KIF1A	2.49166666666667
RSPRY1	-0.1855
VCAN	1.48775
CYP27C1	0.345
SYDE1	-0.999833333333333
MED12L	0.2505
ZDHHC21	2.539375
NHS	0.121
TM9SF3	0.601833333333333
DDHD1	-1.05525
MAFG	-0.276166666666667
BICD2	0.042
C14orf119	-0.4715
C14orf43	0.211214285714286
CDH7	-1.91525
ALKBH5	-0.549857142857143
JUP	0.52225
TMEM41A	-0.136333333333333
MAMDC4	-1.32033333333333
CBX3	-0.476
LRRC18	-3.14375
RBMXL2	0.172
PLA2G4D	0.634333333333333
FGF13	0.36675
KIF3A	-0.2715
PDIA6	-1.5915
DCXR	-0.03625
CASKIN2	0.588166666666667
EHD1	0.244333333333333
MARCKSL1	0.240833333333333
ZNF496	-0.0698333333333333
SCAF1	-0.177833333333333
KCTD8	-0.8745
TRAF3IP3	0.349214285714286
LSR	0.6985
CXorf1	0.8545
C14orf112	-0.0878333333333333
EIF2B1	-0.47
OMP	0.334
GSTZ1	-1.66075
LOC92017	0.5455
ISLR2	0.8395
C12orf36	0.8335
GATA2	-2.158
GABRA5	-2.023
CELSR2	-0.267857142857143
STAM2	-0.1819
TNAP	-0.6875
PTPMT1	-0.137
GRP	7.34625
SV2A	-1.335
MAGEA12	-4.7315
CACNG1	0.6905
C18orf19	-0.64
GSG1	-0.2395
PTPRJ	-0.0524285714285715
FRMPD1	-0.142
ZNF668	0.08325
PLEKHJ1	-0.66675
ADAT1	-0.781
TMEM50A	0.8402
UCN3	0.4
HOOK1	1.622125
IL17B	-1.4575
MLKL	-1.52883333333333
TTC14	-0.6595
KLHL5	0.04275
CRYL1	-0.367666666666667
FOXH1	0.047
NFYB	0.53975
PPM1G	-0.84175
GOLGA2LY1	-0.21425
NMT1	-0.07875
HADHA	-1.029
CHSY-2	1.69375
PLEKHF1	0.0722142857142857
SAGE1	-4.864
MUSTN1	-0.42725
SUHW4	1.9565
TFEB	2.401
ZFYVE27	-0.6055
ATG12	-0.541333333333333
BMI1	-0.103642857142857
ZIM3	0.50825
MYH4	-1.47033333333333
MASP1	-1.37208333333333
KIAA0984	-1.1855
RPAP2	0.462
ASB5	-0.681
BOLA3	-0.377166666666667
MIA3	0.163
KRT35	-0.3995
KIR3DL3	-1.18
MRPL51	0.39975
SEMA3F	-0.883333333333333
NDUFB2	-0.885333333333333
LOC253012	-1.018
FAM46C	-2.1588
G6PC	-1.93583333333333
CSAG3A	-4.7555
PREX1	-1.3365
SLC25A45	-0.23275
MAPKBP1	-0.236
CPE	0.2006
GNB1	-0.5995
CXCR6	-0.0745
TRIM46	0.10725
C16orf3	0.378833333333333
HPSE	1.643
TIGD3	0.9085
SPG3A	1.63375
LCAT	-0.395
ST6GAL1	-0.267111111111111
POMC	2.27825
FLJ36031	0.833333333333333
NSMAF	0.2045
SKIL	0.3615
ADSS	-0.28
HMGCS1	-1.3572
POLR3F	-1.0065
RAB10	-0.512875
ZNF277P	-0.131875
ZBTB7B	0.964625
DHRS1	0.563
ABCC13	-1.54616666666667
CNOT3	0.3295
NFKBIA	1.09325
GAK	-0.863833333333333
SFT2D2	1.6635
HOXA6	-0.035
CRTC1	-0.028125
LY6D	-0.626666666666667
C20orf72	-1.27083333333333
CPT1A	-1.28975
LMO1	-0.469
EIF3I	-0.2735
PRB4	0.617
MCM3APAS	-0.48825
C20orf132	-0.7388
FOXF2	-0.53575
S100A12	-0.85
MLH1	-0.574833333333333
ACTN1	0.858
MRPL36	0.0528333333333333
C20orf106	0.673
FBXO6	-0.461833333333333
MKS1	-0.995
CX3CR1	-0.926125
PDE1B	0.1895
PLP1	-3.5855
KISS1	0.224166666666667
C14orf2	0.548166666666667
TBC1D3P2	-0.30475
COMMD6	1.3004
ANKRD7	-0.67475
PTCHD1	4.41625
NARS2	-0.82025
DOCK7	0.640375
FAM127B	0.269125
LOC390243	-0.157666666666667
N6AMT2	-0.018
ZNF391	-0.454
DNAJB14	-0.8095
WRB	0.55425
BPI	2.07116666666667
TTC4	-0.849
FAM10A5	0.09525
GOT1L1	0.630142857142857
MAGED1	0.69625
RESP18	-0.76925
WFDC6	1.9165
MT2A	-0.85
C11orf56	0.13275
KIAA1432	-0.7555
ROR1	-0.239
HSD17B14	0.7
ZFAND2B	0.080125
SAMD4B	0.762
HEXA	-0.5015
HNRNPU	0.292136363636364
USP39	-0.121125
NRD1	-0.22175
R3HDML	0.304
FLT4	0.3375
OMG	0.2204
OR52N4	0.5435
LOC399818	-0.3835
ELA2	-2.718
VENTXP1	-1.102
RFC5	0.525
OR52L1	0.103
PAX5	-0.321
FBXO2	-0.23775
GMEB1	-0.1475
AKT3	-0.741833333333333
CRB1	-1.6424
CTTN	0.358333333333333
UTP15	-0.490333333333333
HSBP1	0.2535
PHF11	0.9185
NDEL1	-0.0765
USP8	-0.4185
BAIAP2	-0.9926875
SI	0.1512
ARSJ	1.05233333333333
BAAT	-2.27625
KCNS3	2.52233333333333
LOC126147	0.268666666666667
TMEM37	-1.42
C1orf162	2.371
MBD1	-0.4392
ITGAL	-0.727666666666667
WDR73	-0.0173333333333333
GKN2	0.08525
ARFGAP1	-1.014625
SLC5A8	0.147666666666667
ZBTB40	-0.4021
CYP4B1	-1.8555
LYPLAL1	0.9265
CHST3	0.808
MAP3K9	0.2785
BTAF1	-0.534166666666667
TFAP2E	-0.263
RBM35B	-0.071
LOC441251	-0.202833333333333
ANKRD25	-0.933
UQCRC2	0.046
MAEA	0.19175
HYAL1	-2.9787
RNPEPL1	-0.740666666666667
CPSF2	-0.536125
PSD3	-0.2687
ABCA13	3.6435
AGR2	-2.8405
GBX1	-1.3895
HDLBP	0.617285714285714
ACY3	-1.06325
HECW1	-2.57466666666667
ZNF519	0.41925
HOPX	3.82557142857143
ZNF304	0.312875
OR12D3	-0.2895
FKSG43	0.05175
METTL1	-0.627375
MFSD3	-0.2385
PSPH	0.0815
CLCA3	-1.3515
DARS2	-1.73983333333333
CDC25A	-1.53933333333333
BAIAP2L1	0.73825
B3GNT5	2.8695
USP29	-0.33025
ARHGEF10L	1.5469
ATOX1	-0.3175
ADAM30	0.3925
DNASE1	-1.32
STT3A	0.19
RAB6IP1	-0.54175
PTN	0.322
C1orf106	-0.807923076923077
HECA	2.63925
RNF122	1.35975
SLC22A18AS	-0.212
GNG8	-0.1585
ELP4	0.038
FAM65A	0.172666666666667
RPL10A	-0.3355
IRS4	-1.003
MACF1	0.9332
SEC24D	-0.2585
LOC374395	0.2465
TGFB2	2.021875
MDFIC	-0.6135
CHRNE	0.0516666666666667
PCMTD2	-0.166666666666667
ATP6V0D1	-0.347166666666667
MTA2	0.956
LZTR1	-0.699666666666667
RAP1A	0.407333333333333
AXIN1	-0.65175
POLR1C	-0.70425
TRIO	-0.347083333333333
PLXNA4A	0.400416666666667
C5orf33	-0.738
DEPDC1B	-1.2
ZNF473	-0.356
MTM1	0.45925
GPR107	0.980666666666667
CSNK1A1L	-0.289666666666667
FLJ14154	-1.29425
NLRC4	2.66125
ENPP4	1.073
PADI3	-0.1145
RNF170	-0.061875
CG018	1.10966666666667
C16orf7	0.2315
KCNE1	0.909
NRM	0.0911666666666667
SLC37A3	-0.361142857142857
TPD52L2	-0.959333333333333
UNC5B	2.43025
C12orf12	0.30975
SDHB	-0.1885
CLRN1	-0.0556666666666668
NUDT10	-1.99583333333333
UGT3A1	0.236833333333333
FBXW8	-0.082625
RHOF	-1.44875
PTPLAD1	-0.578125
MYO3B	-0.58175
DERA	0.228
TPP2	0.48225
C19orf53	0.219666666666667
GINS3	-1.050125
ST6GALNAC5	2.015
CHSY1	0.848
MGC15705	0.2625
GPR83	0.939666666666667
EXT2	0.443375
DOLK	-0.24575
TUBAL3	2.7605
ACVRL1	1.7347
ABL2	0.319333333333333
C14orf156	-1.02666666666667
PTPRZ1	-0.4395
DIP2C	0.854875
LAMP1	1.20925
RXRA	0.9939
MAP3K5	1.1065
ALKBH1	-0.7045
PDLIM7	-0.04775
ARL14	-1.3515
SNIP1	-0.573166666666667
TIMP3	1.52483333333333
RGS3	-0.73
SPAG16	0.0135
ABHD4	0.00875
ARHGEF12	0.197818181818182
GLUD2	-1.1475
RAC2	-1.9566
UAP1L1	-1.3205
SLC18A3	-0.653
YOD1	-0.309666666666667
RALY	-0.1675
HMOX2	-0.561125
DGKH	0.659666666666667
DBNDD2	1.56833333333333
YIPF4	0.229125
THAP10	-0.1455
ZNF513	-0.28725
HAGHL	-0.992333333333333
ITGB4	1.622
CCDC141	-2.149
YTHDF3	0.3475
C5orf28	0.8365
RPL7L1	-0.347
TMEM30B	0.43
ANKRD35	2.6265
DUOXA2	-0.68475
TBC1D5	-0.398125
DFNB59	-0.328
HRH4	0.11
MYO6	1.1659
DNAJA4	1.8445
RBM24	1.609125
CEACAM20	0.21125
RBM23	-0.519928571428571
NGFB	0.2615
C1orf63	-0.5837
KRTAP7-1	0.3555
PERLD1	0.63525
NPB	-0.117
C17orf59	0.0153
HSPBAP1	0.77975
SLC15A4	-0.134
PRTFDC1	3.86725
OSMR	-1.30157142857143
CYSLTR2	-0.7
C19orf25	0.1663
KIAA1797	-0.102
NLRP6	0.914
FAM105B	-0.3289
SCRN2	-1.95783333333333
LRRC58	0.0791
RNF17	0.0351666666666667
NEIL3	-2.3545
FAM137A	0.17475
SKP2	-1.5465
PARVA	0.802833333333333
PKLR	-1.367
RNF34	-0.51675
A3GALT2	0.52075
C12orf50	-0.56025
SUNC1	-2.8725
FAM102B	-0.2345
CCT2	-0.36125
LRRC37A2	-2.5095
ARF4	0.5305
SIKE	0.410875
C8orf48	2.70616666666667
MBTPS1	-0.437857142857143
GPSN2	-0.123
NCF2	2.6895
SLC12A6	0.293833333333333
MRPL48	0.268
HMGN3	-0.877
LRRC62	-1.23725
PAX9	-0.65975
FAM55A	3.681
C20orf42	-0.2555
SCML2	-0.522666666666667
BCL9	-0.6605
FAM40A	-0.446
C9orf41	-0.489333333333333
ZNF774	0.8855
LETM1	-0.65125
PLXNB1	-0.459166666666667
NIPSNAP1	-0.3
USP10	-0.87475
F9	0.07175
LIPE	0.6845
CNGB3	null
C12orf52	-0.201
PI4K2A	-0.361375
MED8	0.551875
STAT4	0.3896
FGD4	-0.1095
RNF145	-0.370333333333333
WDR32	0.3793
CLDN2	0.1685
TCEAL8	0.65675
ZMYND8	-0.9297
PDXK	0.28396875
GATAD2A	0.41425
PTGES3	-1.4045
CCM2	-0.3395
TAP1	-0.3215
ZNF670	-0.2135
ETS2	0.700285714285714
C6orf166	-0.481833333333333
PRMT2	0.345428571428571
OR4B1	0.00950000000000001
INTS8	0.359
CCDC102A	0.427
CCDC83	-2.67733333333333
ITGA1	0.4867
EPHA5	-2.074
FAM24B	-2.16
TSGA10	1.0515
HAL	-2.89433333333333
MYOT	-1.14266666666667
SPACA3	0.2915
BCL2L2	-0.0916666666666667
CUGBP2	2.69216666666667
CCNB3	0.04675
RNF113B	0.61675
MERTK	1.041
BAG1	-0.57975
VPS36	0.09275
ORMDL3	-0.3913
C1orf190	0.65175
ZNF625	-0.28175
CORO2B	-1.33825
ALOX15	-0.3365
CST1	2.485
NUPR1	2.292
CCL7	0.7365
SMCR5	-2.464
DSC2	2.8065
RBMS2	0.848
GRIK4	3.4515
TRIM65	-0.4551
TMPRSS6	-0.624571428571428
TP53INP2	-0.95875
GLB1L	-0.0326666666666667
LOC388284	-0.372
PUS1	-1.41578571428571
BCL9L	-0.596
OLFM1	1.48158333333333
RET	-1.534625
MASTL	-0.249333333333333
ALX3	2.7365
IL1RL1	1.4568
ZNF765	-0.1436
C14orf138	-1.17075
SNX10	-0.0118333333333333
TAC4	-1.0185
C1orf64	-3.237
POGK	0.107
MAPK9	-0.70825
ZNF366	1.601
C8orf79	0.8407
CLDN7	1.872
OR5AT1	0.7565
TRIM37	-2.18375
LRRC25	2.2265
GRHL2	3.4145
TEKT3	0.88025
LASS5	-0.935666666666667
ABCC4	-1.29927272727273
DLG3	0.50225
VGLL1	3.214625
ZFP36L2	1.53716666666667
MFRP	0.5854
KIAA1799	0.31725
FLJ44379	0.0655
PCNX	-0.188
ANXA9	-2.369
CYP4V2	1.0659
PIK3C2A	-1.45975
SRR	0.282
NOL3	-0.8965
IFITM2	0.5545
ARNTL2	-0.87475
ZNF595	-0.2565
NLRP13	-0.228
ASPH	0.589375
CPA2	1.0035
PVRIG	-1.86283333333333
LEPR	0.00366666666666665
C16orf42	-0.720333333333333
SH3BGRL	1.02775
FAM77D	-0.874
FNDC7	-0.822
C9orf6	0.160333333333333
NOTCH2NL	1.87066666666667
PGBD1	-0.664166666666667
SYNGR2	-0.5445
PITPNA	-0.543625
PRPF4B	-0.7903
SLC43A3	-0.207428571428571
NRBP1	-1.2475
SLC25A22	-0.21625
ILK	-0.488875
SLC22A8	0.609833333333333
MRPS7	-0.989625
PITX2	-1.11525
FABP3	0.27775
OR1L1	0.55
LOC728215	-0.60475
BLID	-2.4525
KIAA1217	3.35
TFPT	0.2625
AP4B1	-0.2295
VBP1	-0.5415
OR1K1	0.946
MORC3	0.58125
BHMT2	-1.1955
C3orf10	0.124625
FZD7	2.48866666666667
WFDC10A	0.973
PMS2CL	-1.17225
CCDC32	-0.307833333333333
FA2H	-0.63475
ALG13	-0.152
TTLL7	0.7174
SPOCK3	0.723333333333333
SLC13A2	0.6515
AIM1	1.24775
GPRC6A	1.074
EGR2	4.54525
MED11	-0.06425
WWC1	0.69825
SH3GL3	2.4945
RIF1	-0.269642857142857
PRLH	-0.0715
VLDLR	-0.024
DBT	0.1845625
C21orf63	-0.32975
CGGBP1	0.066375
KRTAP12-2	1.397
TADA3L	-1.048875
ZBTB16	-0.04225
PDGFB	0.2665
RFX1	0.040125
UQCRB	0.7746
LOC133874	0.8005
HPS3	0.03925
LGALS3BP	-1.0737
DKFZP564O0823	1.26628571428571
MRFAP1L1	-0.768625
HOXA10	-1.29166666666667
NGB	0.432
KIF21A	-1.03315384615385
IFLTD1	0.379
LZTS1	-0.165375
ARHGEF3	0.441
RHBDL3	-1.0655
CSNK1G2	0.718833333333333
ChGn	-1.1585
KIAA1244	1.24333333333333
GABRB2	0.6275
MGC72080	0.5135
CD27	2.59025
EGLN1	-1.0885
PEX13	1.1495
RWDD3	0.8055
RNF12	-0.0331666666666667
GRIN2B	1.0925
ADAMTS14	-0.1695
DYDC2	0.158833333333333
ATP6AP1	-0.4775
NR1H2	-0.436833333333333
PDK2	0.133
C3orf17	0.369833333333333
SLC38A2	-0.600071428571429
SLC25A29	-0.144833333333333
C15orf29	0.04675
ADAM9	-0.9385
TMUB2	-0.252625
GPR176	-0.291
AGK	-1.336
MCCD1	-0.19975
NDUFA4	-0.06175
TMEM146	-0.6935
DUSP1	1.315
UNQ6975	-0.777
EMX2OS	4.7245
INSM2	-0.338
LUZP4	0.0664999999999999
SETD6	-1.25925
P2RY2	-1.11925
SLC45A2	-0.981
RABGAP1	0.388166666666667
UBXD5	-0.2555
GPRC5A	-1.5018
PAK3	1.154
LOC63920	-0.15775
TGFBR1	0.8322
KRTAP6-3	-0.00574999999999998
SFMBT2	-0.655333333333333
CDC42	0.2485625
C11orf35	-0.6845
TTLL2	0.785
UACA	0.738636363636364
CD97	-1.1769
SETD5	-0.60175
NINJ2	0.91425
PTER	1.95883333333333
POMGNT1	0.20975
KRTAP4-2	-0.2875
ECGF1	1.824375
HRB	-0.117636363636364
ATP1B2	0.0592
LOC400506	0.03525
COL4A3BP	0.096
C6orf97	-2.8005
GRHPR	0.499875
TAS2R1	1.129
SEMA7A	-0.883
EDF1	0.21925
ODF2L	1.24255555555556
PCID2	0.212666666666667
GTF2H4	0.0893333333333333
ZCCHC3	-1.300625
CGB2	0.312666666666667
NEUROD1	0.289
C20orf75	0.599
RP5-1054A22.3	2.33116666666667
IFNA5	0.1505
ZNF134	-0.0755833333333333
MGC119295	-0.5648
ZSWIM6	-0.022625
SMEK1	0.607333333333333
PCGF2	-0.0635
C1orf102	2.12625
CYP2A13	0.0395
KCNH6	-1.1924
MDM1	0.9954
ALDH7A1	-0.457666666666667
C9orf75	-0.515
VDAC3	-0.1465
OR51T1	0.3025
EIF3F	-0.458833333333333
KCNJ10	-0.373625
LENG8	0.4925
EDEM2	-0.255
CCNJL	-0.602166666666667
DHX37	-1.224
CRYGN	-0.079
AATF	-1.117125
ZNF630	1.2715
E2F5	-0.4515
WFDC13	-1.56775
FTSJ3	-0.682666666666667
C4orf33	-1.48625
LHFPL4	-2.2395
C19orf56	-0.074
SMAD4	1.34875
AFM	-1.318
G0S2	-0.43775
FCHSD2	0.2787
RRP1B	0.0505
EEF1B2	-0.246833333333333
STAT6	-0.7975
ZNF195	-0.566
GNL1	-0.618
ZNRF2	0.788166666666667
PER3	0.40475
ASB16	0.223
C10orf10	1.66478571428571
ADCY8	-3.5855
C9orf58	1.30533333333333
ARMC10	-0.602333333333333
PSG1	-0.5245
DHX34	-0.04925
VARS2	-0.57825
NFIC	0.25475
ITPR2	1.06525
AGXT2	-0.2928
OR6K3	0.3925
H2AFZ	-0.872416666666667
MLLT3	1.83066666666667
COX4I2	1.249
CCNT2	-0.481375
PLK4	-1.029375
NUMBL	-0.385333333333333
MED16	0.105
PLEKHQ1	1.0375
GOSR1	-0.0816111111111111
BTG4	0.59475
RPL30	1.01391666666667
IGSF5	-0.144
IGFL2	2.59916666666667
ELMOD2	0.00683333333333331
SHC3	-1.03
HAVCR1	0.768
DYNC2H1	-0.00950000000000001
RNF5	-0.3545
C2orf7	0.40325
NLF1	1.3025
KLHL25	1.20025
LRP10	0.4131
KRI1	-0.41525
PUS7L	-0.981
MGMT	0.243
HOXD1	-0.850333333333333
CSH1	0.0382
ATG16L2	-0.36
FLJ44635	-0.084
CHODL	2.7565
EXOSC8	-0.938
SLC28A1	1.13925
MYO7B	-0.9364
SEH1L	0.3723
MTNR1A	0.411833333333333
TSPAN5	0.107666666666667
CDC45L	-1.337
AMIGO1	-1.191
ATAD3A	-0.264125
OSGIN2	1.07233333333333
PDIK1L	1.211
DARC	0.37175
PIPSL	-0.078
SHMT1	-0.363
CRISP3	0.473
POPDC2	2.33316666666667
ZRANB2	-0.3905
FBXL8	0.89175
TRIP13	-1.41563636363636
EIF5AL1	-1.538
POU5F1P3	-4.857
IL6	0.666833333333333
CXorf38	-0.847
IFNA16	-0.531
FBXL2	0.596
BRD1	0.957
STATH	-0.7115
FBXO44	0.765
MCCC2	-1.56475
CDC2	-0.1153
C5orf23	2.41175
IVD	-1.0765
C10orf122	-1.3185
MSL3L1	0.6578
MVP	-0.22325
EPOR	-1.2966
ZMYM1	0.0185
BCL7C	0.469
PSTPIP2	1.0445
LYPD1	-1.8785
OR8G5	1.5435
ZP3	0.432666666666667
BCAS4	-1.19791666666667
EDG6	0.7625
ISY1	0.21125
PRAMEF2	-0.4625
CUL1	-0.8505
RNF213	-0.1846
CCRK	1.22975
DHX9	-0.227625
C13orf29	1.2725
NCKAP1	-0.805333333333333
MRPL43	-0.352642857142857
XPR1	-0.3255
PKN2	0.4953
PODNL1	1.2855
ZNF333	0.15075
DALRD3	-1.303
OPN1SW	0.4715
BTBD6	0.868
C11orf82	-0.5555
OR5P3	0.604
DUSP11	0.0325
L1CAM	-1.76911111111111
NEK11	0.933
OR7E91P	1.9425
CNTN3	1.308
CREB3L2	1.6045
ZBTB37	-0.3735
KIAA1324L	-1.94875
NDUFB10	-1.2365
NUDT2	-0.9255
GTPBP8	0.1445
CACNA1D	0.95775
PRKAA2	-1.01233333333333
PRDM8	-0.675
MGC16075	-0.8662
KRT14	2.70442857142857
PP8961	0.90425
MRPL18	-0.0445
ABCG2	-3.06275
PACRG	2.26625
BBS2	-0.36475
KREMEN2	-2.9335
FBXO21	0.769
HNRPUL1	0.250166666666667
GRB10	0.22925
CLSTN1	0.653625
LMAN2	-1.3135
C17orf61	-0.476
NIPSNAP3A	1.537
INSIG2	-0.612666666666667
PCDHB7	0.268666666666667
STXBP2	-0.21575
CMAH	2.09627272727273
SEMA5B	-0.6045
ZNF155	0.296833333333333
COQ6	-0.767166666666667
PRPF4	-0.6215
TSPAN15	-0.6284
VN1R5	0.4175
LATS2	0.717
SELK	0.381
PGK2	-0.40975
MS4A1	-1.4065
TYW3	-0.3167
KRTAP5-1	0.7665
RCCD1	0.105333333333333
BTN1A1	0.96975
DDX28	0.15
TMEM65	1.45025
LOC92345	-0.28675
TTC31	-0.69925
WDR46	-1.12566666666667
CHP2	-2.49566666666667
LSP1	0.23125
ZNF542	-0.298
EXOSC1	-0.36275
ARHGAP18	-0.869
LRRTM4	-0.865428571428571
MAOB	2.29166666666667
CACNB4	-1.492
MGC33846	2.33825
RANBP3L	0.1345
ATP5L	0.43425
ONECUT1	-2.932
NUDT9	-0.95425
TMEM149	0.4505
STX17	1.40075
IGSF10	-1.494
TMPRSS9	0.5095
BMPR2	0.664416666666667
ALLC	-0.892666666666667
KLF7	1.35475
GCC1	0.2122
TIMM9	-0.29625
CDO1	1.50933333333333
MGC10701	-0.265
IFI6	0.617666666666667
FRMD8	0.88175
MGAT2	-0.659
WBP5	0.839666666666667
CNIH2	1.37475
KIAA0907	-0.7352
