Hybridization REF	TCGA-A8-A0A1-01A-11R-A00Z-07
TCEAL8	0.6855
ZMYND8	-0.3294
PDXK	0.20146875
GATAD2A	-0.316
PTGES3	-0.0645
CCM2	0.04125
TAP1	2.193125
ZNF670	-0.62175
ETS2	-0.472285714285714
C6orf166	0.1485
PRMT2	0.7895
OR4B1	0.3245
INTS8	-0.5535
CCDC102A	-0.16125
CCDC83	-2.18833333333333
ITGA1	-0.6629
EPHA5	-2.08166666666667
FAM24B	-0.687833333333333
TSGA10	1.645
HAL	-2.167
MYOT	0.055
SPACA3	-0.16825
BCL2L2	-0.0306666666666667
CUGBP2	0.598833333333333
CCNB3	1.75375
RNF113B	-0.11725
MERTK	-0.03325
BAG1	0.5745
VPS36	0.8455
ORMDL3	0.558
C1orf190	0.314
ZNF625	-0.49475
CORO2B	-1.3395
ALOX15	-0.656
CST1	2.9075
NUPR1	2.06983333333333
CCL7	1.429
SMCR5	-2.384
DSC2	1.977
RBMS2	0.434
GRIK4	2.1135
TRIM65	-0.0823
TMPRSS6	0.6095
TP53INP2	-0.21875
GLB1L	1.85533333333333
LOC388284	0.184333333333333
PUS1	-0.524571428571429
BCL9L	-0.2005
OLFM1	-0.9365
RET	2.242125
MASTL	-1.706
ALX3	0.04525
IL1RL1	0.433166666666667
ZNF765	-0.8075
C14orf138	-0.472
SNX10	0.833
TAC4	-0.259
C1orf64	1.965
POGK	0.906375
MAPK9	1.134
ZNF366	3.54925
C8orf79	0.9957
CLDN7	2.3345
OR5AT1	0.3725
TRIM37	-1.47275
LRRC25	3.21675
GRHL2	2.1032
TEKT3	2.70525
LASS5	0.784833333333333
ABCC4	-1.921
DLG3	1.014875
VGLL1	0.050125
ZFP36L2	0.456333333333333
MFRP	-0.3415
KIAA1799	-0.68125
FLJ44379	1.3235
PCNX	-0.067
ANXA9	3.2685
CYP4V2	1.5076
PIK3C2A	-0.02875
SRR	1.225
NOL3	-0.85525
IFITM2	1.254
ARNTL2	-1.609
ZNF595	0.341
NLRP13	1.285
ASPH	-0.16
CPA2	0.1585
PVRIG	-0.521166666666667
LEPR	-0.947666666666667
C16orf42	0.621166666666667
SH3BGRL	4.486
FAM77D	-0.6552
FNDC7	0.75
C9orf6	0.4855
NOTCH2NL	0.962166666666667
PGBD1	-0.838166666666667
SYNGR2	0.402666666666667
PITPNA	-0.0694375
PRPF4B	-0.5269
SLC43A3	-0.7835
NRBP1	0.045
SLC25A22	0.58175
ILK	0.37675
SLC22A8	0.523166666666667
MRPS7	-0.126875
PITX2	1.6145
FABP3	0.47025
OR1L1	-0.5095
LOC728215	1.0325
BLID	-1.1495
KIAA1217	2.64864705882353
TFPT	0.07175
AP4B1	-0.31225
VBP1	-1.501
OR1K1	0.349
MORC3	1.078
BHMT2	0.746333333333333
C3orf10	0.645375
FZD7	1.075
WFDC10A	0.963
PMS2CL	-0.08475
CCDC32	0.8615
FA2H	-1.9525
ALG13	-0.3935
TTLL7	-0.7222
SPOCK3	-0.212
SLC13A2	0.8565
AIM1	0.882
GPRC6A	0.8895
EGR2	4.688
MED11	0.7755
WWC1	1.61375
SH3GL3	-4.1655
RIF1	-0.820142857142857
PRLH	-0.0785
VLDLR	-0.6815
DBT	-0.4023125
C21orf63	1.10425
CGGBP1	0.103125
KRTAP12-2	0.1725
TADA3L	-0.51775
ZBTB16	2.702
PDGFB	1.32225
RFX1	0.48425
UQCRB	-0.3488
LOC133874	-0.7935
HPS3	-0.83675
LGALS3BP	0.8422
DKFZP564O0823	1.51907142857143
MRFAP1L1	0.79425
HOXA10	-0.734166666666667
NGB	-0.159
KIF21A	-0.764846153846154
IFLTD1	null
LZTS1	-0.724125
ARHGEF3	2.867
RHBDL3	-1.4755
CSNK1G2	-0.319583333333333
ChGn	-1.235125
KIAA1244	2.991
GABRB2	0.0375
MGC72080	-1.4345
CD27	3.634
EGLN1	-1.6659
PEX13	0.10525
RWDD3	-1.2555
RNF12	-0.378333333333333
GRIN2B	-0.019
ADAMTS14	-0.2215
DYDC2	0.530833333333333
ATP6AP1	0.8488
NR1H2	-0.100166666666667
PDK2	0.412
C3orf17	-0.0713333333333333
SLC38A2	-0.944214285714286
SLC25A29	1.16266666666667
C15orf29	0.66075
ADAM9	-1.16075
TMUB2	0.389375
GPR176	-0.18125
AGK	-0.367625
MCCD1	0.182
NDUFA4	-0.53225
TMEM146	-0.06175
DUSP1	0.7365
UNQ6975	0.232
EMX2OS	3.458
INSM2	-0.0865
LUZP4	-0.43425
SETD6	-1.8745
P2RY2	3.19475
SLC45A2	-1.8055
RABGAP1	0.333
UBXD5	0.762375
GPRC5A	1.7293
PAK3	-0.161833333333333
LOC63920	-0.47525
TGFBR1	0.6542
KRTAP6-3	0.06525
SFMBT2	-0.04925
CDC42	0.032375
C11orf35	1.0735
TTLL2	-0.225
UACA	0.695727272727273
CD97	-0.1072
SETD5	-0.209125
NINJ2	0.08375
PTER	1.021
POMGNT1	0.4825
KRTAP4-2	-0.37
ECGF1	2.9355
HRB	0.0647272727272727
ATP1B2	-0.2105
LOC400506	-0.47775
COL4A3BP	0.46675
C6orf97	2.737
GRHPR	0.703125
TAS2R1	0.202
SEMA7A	-1.981
EDF1	0.25625
ODF2L	0.7814
PCID2	-0.101166666666667
GTF2H4	-0.983166666666667
ZCCHC3	-0.4065
CGB2	-0.240666666666667
NEUROD1	-0.141
C20orf75	0.619
RP5-1054A22.3	1.68333333333333
IFNA5	1.313
ZNF134	0.23525
MGC119295	-1.0992
ZSWIM6	0.120625
SMEK1	0.479333333333333
PCGF2	0.290625
C1orf102	2.10725
CYP2A13	0.526
KCNH6	-0.2041
MDM1	0.6493
ALDH7A1	-0.195166666666667
C9orf75	1.27175
VDAC3	-0.168875
OR51T1	0.119
EIF3F	-0.370166666666667
KCNJ10	0.3625
LENG8	0.13225
EDEM2	0.402
CCNJL	-1.5935
DHX37	-0.4385
CRYGN	-0.4065
AATF	-0.1005
ZNF630	1.418875
E2F5	-0.6495
WFDC13	0.89
FTSJ3	-0.8775
C4orf33	0.56675
LHFPL4	-2.386
C19orf56	-0.397
SMAD4	-0.066125
AFM	-0.469666666666667
G0S2	2.972
FCHSD2	0.4196
RRP1B	-1.0616
EEF1B2	-0.904833333333333
STAT6	0.958833333333333
ZNF195	-0.54625
GNL1	-1.01216666666667
ZNRF2	1.60083333333333
PER3	1.504375
ASB16	0.9285
C10orf10	1.674
ADCY8	-3.18033333333333
C9orf58	-1.46883333333333
ARMC10	-0.7225
PSG1	-1.1405
DHX34	-0.03575
VARS2	-1.084
NFIC	0.3245
ITPR2	1.063
AGXT2	0.5974
OR6K3	0.171
H2AFZ	-0.723166666666667
MLLT3	1.0775
COX4I2	1.32175
CCNT2	0.249
PLK4	-1.8125
NUMBL	-0.3395
MED16	0.529
PLEKHQ1	1.8375
GOSR1	0.201388888888889
BTG4	-0.3685
RPL30	-0.330166666666667
IGSF5	0.231
IGFL2	2.2355
ELMOD2	1.2425
SHC3	-0.747333333333333
HAVCR1	-0.8365
DYNC2H1	0.005875
RNF5	-0.909166666666667
C2orf7	0.161
NLF1	0.3875
KLHL25	0.41125
LRP10	1.236
KRI1	-0.28775
PUS7L	-0.147166666666667
MGMT	1.3845
HOXD1	0.510833333333333
CSH1	0.016
ATG16L2	-0.18325
FLJ44635	0.524
CHODL	-0.306
EXOSC8	-1.2955
SLC28A1	-0.52375
MYO7B	-0.989166666666667
SEH1L	-0.3442
MTNR1A	0.369833333333333
TSPAN5	-0.716833333333333
CDC45L	-3.30483333333333
AMIGO1	0.7685
ATAD3A	-1.352
OSGIN2	0.527666666666667
PDIK1L	0.343333333333333
DARC	2.800125
PIPSL	0.359
SHMT1	-0.393
CRISP3	0.26
POPDC2	1.56483333333333
ZRANB2	-0.582333333333333
FBXL8	0.282
TRIP13	-2.63509090909091
EIF5AL1	-0.4885
POU5F1P3	-4.8765
IL6	-2.21633333333333
CXorf38	0.301833333333333
IFNA16	-0.326
FBXL2	1.4555
BRD1	0.43575
STATH	-0.31475
FBXO44	0.115666666666667
MCCC2	2.65475
CDC2	-1.5699
C5orf23	-0.58075
IVD	0.985833333333333
C10orf122	-1.38275
MSL3L1	0.1976
MVP	1.6025
EPOR	-0.5358
ZMYM1	-0.0461666666666667
BCL7C	0.432333333333333
PSTPIP2	1.6271
LYPD1	-1.775
OR8G5	0.037
ZP3	0.1435
BCAS4	1.16508333333333
EDG6	2.58725
ISY1	-0.336
PRAMEF2	-1.134
CUL1	-0.28125
RNF213	1.2619
CCRK	1.197
DHX9	-0.020125
C13orf29	-0.73625
NCKAP1	0.649833333333333
MRPL43	0.459357142857143
XPR1	-0.3425
PKN2	-0.0623
PODNL1	0.82
ZNF333	0.38925
DALRD3	1.1815
OPN1SW	0.341
BTBD6	0.64025
C11orf82	-0.541
OR5P3	0.122
DUSP11	0.091
L1CAM	-1.6969
NEK11	2.75116666666667
OR7E91P	0.803
CNTN3	3.4072
CREB3L2	0.03225
ZBTB37	0.6235
KIAA1324L	-0.543
NDUFB10	-0.160666666666667
NUDT2	0.15975
GTPBP8	-0.56725
CACNA1D	2.71775
PRKAA2	0.836666666666667
PRDM8	-0.1575
MGC16075	-0.8845
KRT14	-1.5755
PP8961	0.18875
MRPL18	-0.3035
ABCG2	-2.6285
PACRG	1.295
BBS2	-0.31325
KREMEN2	-2.814
FBXO21	0.90575
HNRPUL1	0.324333333333333
GRB10	-0.40525
CLSTN1	0.888875
LMAN2	0.6071
C17orf61	-0.525
NIPSNAP3A	0.661
INSIG2	-0.672
PCDHB7	-0.452833333333333
STXBP2	0.726875
CMAH	1.09183333333333
SEMA5B	-1.0875
ZNF155	0.288833333333333
COQ6	0.437333333333333
PRPF4	-0.29075
TSPAN15	2.8234
VN1R5	0.41225
LATS2	0.35575
SELK	0.07875
PGK2	0.44175
MS4A1	-1.048375
TYW3	-0.3583
KRTAP5-1	0.41925
RCCD1	-1.5085
BTN1A1	0.176
DDX28	-0.67025
TMEM65	-0.981875
LOC92345	0.05925
TTC31	0.22175
WDR46	-1.35183333333333
CHP2	-1.7245
LSP1	1.085375
ZNF542	-0.482
EXOSC1	-0.00325
ARHGAP18	0.862166666666667
LRRTM4	-1.467375
MAOB	2.77233333333333
CACNB4	-1.02975
MGC33846	2.727125
RANBP3L	1.691875
ATP5L	-0.6185
ONECUT1	-3.0885
NUDT9	0.0765
TMEM149	0.617
STX17	0.387
IGSF10	-3.37
TMPRSS9	-0.1655
BMPR2	1.2525
ALLC	0.091
KLF7	1.1295
GCC1	0.07
TIMM9	-0.69725
CDO1	1.44816666666667
MGC10701	-1.2265
IFI6	1.83633333333333
FRMD8	0.46075
MGAT2	-0.255
WBP5	0.197833333333333
CNIH2	-0.0955
KIAA0907	-0.6775
KCNH8	-1.227
CTSG	-1.60975
GRIK1	-0.217666666666667
CUL5	-0.2245
FRMD1	0.211
OR9A4	0.5
SYT6	-0.88175
FOXD4L2	0.03775
ANAPC2	-0.280166666666667
OPN5	0.503
TAF13	-1.5685
LYG2	-0.84675
GGNBP1	0.2585
C11orf40	0.544
OTX2	-1.089
REG4	-0.373833333333333
EIF5	-0.2423125
PALB2	-0.43125
SEPSECS	0.2844
RNASE3	-0.545
TRIM49	-1.8575
POLR2K	0.1799
GPR42	0.1335
C8B	-2.904
SASS6	-1.421
PREB	-0.294833333333333
OR3A3	0.6885
TUBA8	0.59825
IGLV2-14	-2.367
STIL	-1.7865
ANKFN1	-1.17983333333333
NME7	0.1385
HOXC12	-1.122
UBE2C	-1.319625
FHOD1	-0.765375
CDK2AP1	0.547333333333333
OR6K2	0.31375
DHPS	-0.63125
RPL5	-0.77925
TRGV5	0.517
LOC541472	-0.174375
HCCS	-0.6805
DENND1B	3.3015
LHX3	0.25
OR5D16	0.742
CXorf57	-1.87716666666667
IRF2BP1	0.143
NDST2	0.875166666666667
LCE3D	0.121
BOLL	0.3125
SYT3	-1.07925
PIH1D2	0.804
C20orf7	-1.02966666666667
IL1R2	2.02933333333333
SLAMF9	1.367
PPME1	-0.240125
PIK3CA	0.054
TRAPPC1	0.083625
COLEC10	-0.88775
SLC9A6	-0.942666666666667
PDDC1	-0.362333333333333
CCDC53	0.56125
GK3P	-0.2025
DAZL	-0.961
BRI3	0.03875
SDK1	-0.1415
CYP2C18	0.29525
IFI44L	3.401625
RPL3L	0.0875
FUT9	-0.568833333333333
KIFC2	-0.632833333333333
PMP2	0.13025
SLC4A9	-0.692
PLAG1	-2.16266666666667
MYCBP2	-0.0945
OR4E2	0.8005
CCDC65	0.645
C16orf82	-0.030125
ENTPD4	0.40425
BRP44L	-0.07075
PMP22CD	0.044
TMCO4	0.993833333333333
KCNN1	-1.02183333333333
WDR35	0.761
CCDC80	2.19175
C3orf31	-0.569
SLC7A9	-0.57275
TMEM190	0.2165
DBC1	-2.60633333333333
FADS3	-0.333166666666667
PDZD8	-0.276
GRM5	0.133625
AZGP1	4.038
PEX3	0.633
MED1	-0.425642857142857
ATG4C	-1.06116666666667
HNRPH3	-0.936
FAM109B	2.494
C4orf17	0.249
CA10	0.326
OPRD1	0.056
CCL16	-1.609
SACM1L	-0.92525
CST6	4.92375
CD63	1.635375
LGI1	-1.7695
ZNF784	0.1765
CRYBB1	-1.878
CX3CL1	0.4716
TOP2A	-1.792
GYPB	-3.3135
GADD45GIP1	-1.03525
FEN1	-1.11375
IGF1R	0.9340625
WDR72	-3.223
PURG	-0.958
DEFB126	-0.18875
PKD1L1	0.58525
CAV1	-1.164
GNPDA2	0.8959
DGAT2	2.083625
NLGN1	-0.229
STRBP	0.446625
HPRT1	-0.947
FANCI	-2.253625
PSMA7	0.076875
DBF4B	-0.580666666666667
TTF1	0.11125
RAD54L	-2.34825
ELOF1	-0.5685
PLAGL2	-1.232375
ZNF256	-0.23575
HMGCL	1.013
MSI2	0.2565
RPESP	3.51966666666667
C11orf60	0.91575
ABCD1	-0.3065
ACAA1	0.1978
SPARCL1	5.167
IL6ST	2.4058
ZNF319	0.198
TMEM109	0.3204
FAM90A1	0.0453333333333333
IL22RA1	-1.912
ATP4B	0.1535
TEC	-0.6465
C7orf30	-1.15675
TXNDC2	-0.260166666666667
ABCB4	-0.281
KIAA1191	0.659125
C9orf38	0.5835
SFTPB	0.308625
CNTNAP2	-1.67036363636364
FRK	1.518
TBX19	-0.125
CHD4	0.86325
C6orf26	-3.04566666666667
MOSC2	1.05225
IKBKE	1.2725
HIF1A	-0.3075
LOC595101	-0.48
RELA	0.605333333333333
TMEM16B	-0.795833333333333
ABHD12B	-2.63275
TSEN34	0.3375
KIF18A	-1.9235
TXNDC9	0.35
SPATA2L	-0.283
SEMA4G	-1.712
C21orf91	-0.645
MATN1	-0.673
KCNIP4	-0.0561666666666666
TUSC1	1.391875
OR4C15	0.2035
ARMCX6	1.24416666666667
WBSCR27	-1.32916666666667
OR52I2	-0.328
KIAA1604	-0.807
DYNC1I1	-1.143375
PPP4C	0.25075
SLC47A2	-1.97683333333333
TREH	-0.162875
CD48	3.13366666666667
ST14	1.3675
PKN1	-0.4435
SPON2	2.4875
XBP1	3.35358333333333
SFRS12	-0.278166666666667
EFCAB6	3.24675
SELT	0.183
SLC39A2	0.017
ERF	-1.4525
ARL3	1.023375
SURF6	-0.797
MLLT10	-0.535380952380952
FLJ11171	0.126
TDGF1	-4.7905
ERCC6	-0.44525
EIF2AK4	-0.027
BAZ1A	0.240833333333333
LRRN3	0.463333333333333
TMC3	0.8395
EFTUD1	0.12825
PTPRO	1.70033333333333
CLEC12A	3.0765
ACBD4	0.11725
ZDHHC14	-0.289375
OTUD7B	1.391125
ACTB	1.3836875
MSRA	0.221875
LCE5A	0.4265
IFI35	1.105
BSCL2	0.712833333333333
ANKRD12	0.43975
CFHR2	1.10675
RGAG1	0.929666666666667
HSFY1	0.5175
SLC30A5	0.404583333333333
IMPG1	0.943
GPR109A	0.8625
ZNF185	1.0755
IYD	1.89525
NPCDR1	0.69
SERPINA13	0.1625
HMGCLL1	-1.925
NEUROG1	0.382666666666667
UBQLN1	0.1246875
LIN37	0.11275
SOCS2	-2.17275
DSCR4	-1.996125
XKR6	-1.7865
GPR142	0.6205
KRTAP13-3	0.552
CCDC15	-0.698
MOS	0.1985
CD1E	-0.4045
OFCC1	0.345166666666667
FAM83D	-2.036
SRFBP1	-0.21825
C9orf96	-0.185
DHDH	-0.6215
CCDC90A	-1.0675
RABL3	0.9131
CD320	-2.08833333333333
ANGEL2	0.54125
MRPL21	-0.73825
SMG6	0.476166666666667
INSR	1.628875
FLJ14816	-0.804
GLRB	-0.120333333333333
C9orf89	0.97925
CIZ1	-0.096625
URG4	0.256
LRDD	-0.787666666666667
CBY1	0.852666666666667
NFX1	0.53775
MTERFD2	0.0892857142857143
C19orf23	0.629
PGC	-2.778125
IER3IP1	0.4562
RASAL2	1.17191666666667
C1orf89	0.26125
SYNJ1	0.01225
NFKBIE	1.0685
FLJ40125	-1.64316666666667
TCEB2	-0.6786
NOG	-2.063
POLR2J2	-0.739833333333333
HLA-B	3.69725
PCDHA1	0.0085
PPP2R2B	-0.26325
ARHGEF17	0.930833333333333
TCF7L2	0.329285714285714
CHD5	-0.757166666666667
ZNF431	-0.65375
TBC1D25	0.5765
ZNF800	-0.89775
SCUBE2	4.75954545454545
MYCBP	0.5405
GPX5	0.39
C6orf129	-0.7285
QSER1	-0.159333333333333
ULK2	1.4705
PIGO	0.8545
NRCAM	-2.39916666666667
SLC35E3	0.555875
CSRP2	-1.73475
HYPE	0.3675
MAPK15	-0.0768333333333333
MGC14327	0.196
TIMM13	-0.853666666666667
ZNF462	-1.2095
GBA3	-0.2835
TEX13A	-0.5965
MCM6	-0.9
MTRF1	-0.67325
ABCA7	-0.11675
EIF4A2	-0.71475
ZC3H10	0.8711
RPGR	0.247833333333333
C20orf94	0.0055
RP1L1	0.4595
GPR125	-0.295375
USP22	0.671
OR1L4	0.3885
MLZE	0.46375
FLJ32065	0.32525
PTCD1	-1.30625
CRTAC1	2.0005
BXDC2	-1.205
C18orf1	2.54966666666667
FAM107A	1.62
EFNA3	-0.86175
P18SRP	-0.2239
CAMKK2	1.03575
KIAA0649	0.2755
NES	-1.39083333333333
HS6ST3	-1.304875
PON2	-0.75625
TCP11L2	-0.39775
CLEC4A	3.57925
PRR12	0.0875
MLXIPL	-1.136
C2orf50	0.4215
ZNF28	1.171
ENC1	1.3365
MAP2K1	-0.1725
FKSG2	0.804
KIAA0430	1.16575
PTP4A1	-1.215
GPR156	0.066
GTF3C6	-0.223
UBR2	-0.5605
LOC388272	-2.17225
MAK	0.665833333333333
ACOT4	3.10025
STC2	1.56866666666667
PIGW	-1.101
SAE1	-0.547875
COL6A1	1.38840909090909
OAZ1	-0.0233333333333333
STMN4	0.327333333333333
EDG3	1.30333333333333
SGCE	-1.21366666666667
IL11	-2.15816666666667
PRSS8	2.32725
YIPF5	0.614416666666667
WNT4	1.68275
CSN2	0.085
TCF7	-2.405875
TDO2	0.5065
SAMD9	0.2593125
S100A7A	3.118
MMRN1	1.73916666666667
GKAP1	0.04125
AKR1C3	-0.997625
RNF19A	0.180875
GMDS	0.69825
YKT6	-0.303
SPARC	2.517
C12orf31	-0.1025
UBE2V2	-1.3135
FBXL18	-0.114
KIAA0460	1.1305
ADAM22	-0.364375
SERPINC1	-3.46575
KCTD21	1.33
MYOHD1	-2.05825
ZNF37A	-0.489166666666667
GTF3C1	0.5315
CTSZ	2.938
PRNPIP	-0.837375
DRD1IP	-0.14975
NR1I2	-2.35733333333333
ZNF266	-0.0596
SPAG4L	0.112
COX4NB	-1.001
SAPS1	0.321333333333333
APOA1	-3.6615
TATDN1	-1.27433333333333
C10orf82	-2.4445
KPNB1	-0.26525
FOXO3	1.09541666666667
CRYBB2	-1.227
ZBTB5	-0.369
SLC25A38	-0.0775
DCTN2	0.262833333333333
IFT20	0.19925
CTHRC1	2.434
C1orf31	-0.757
UHRF1	-0.6148125
GPC6	-0.29125
C10orf54	2.1685
MCF2L2	-0.378
WNT9B	0.076625
OLA1	-0.54375
FAM120B	1.35475
TTLL10	-0.7135
CYorf15A	-5.22625
RELN	-1.78455555555556
SCN2B	1.53575
MFHAS1	-1.416
NKX3-2	-0.445333333333333
RASGRF2	0.5645
SSBP1	-1.53116666666667
KPNA6	-0.325571428571429
LOC389118	0.617
HS3ST4	-2.418
SUPT7L	-0.505125
FLJ32658	-1.76675
IGFBPL1	-0.26275
KIAA1641	-0.6667
SHKBP1	-0.0498333333333333
CSF1R	4.859
NAGK	1.4395
MYL2	1.1065
HIST1H4C	-1.46816666666667
TOMM7	-0.426
ADAMTSL3	2.5841
TNFSF14	0.304
PRRT2	-0.4335
VTA1	-0.236875
AOAH	4.15133333333333
CRISPLD2	1.9295
PNN	-0.8124
TA-NFKBH	-0.197
ESPN	0.40675
RBM43	0.0315
KIAA1267	0.31375
DDX3X	0.423333333333333
KIAA1576	-2.97025
PLXDC1	4.16683333333333
FLJ25801	-4.46475
HNRNPL	0.11175
RUNDC3A	-0.091
CASP12	0.6675
SH2D5	-1.60425
RPL26L1	0.043
OR51A7	-0.01275
HDC	3.4495
C2orf16	-0.245833333333333
SYTL3	2.18375
GOLGA4	0.2800625
NOTCH1	-0.196
ATPAF2	0.90625
ECD	0.388
SSX5	-1.74
SNAP91	0.274
OCA2	-5.00575
PNPO	0.045
DAPK1	0.4805
PINX1	-0.807166666666667
SELENBP1	2.32725
NEK3	0.29075
TMED4	-0.153714285714286
SSTR4	0.1115
FOSL1	-2.7241
CD40LG	0.907
CES1	0.68575
DCI	-0.3705
B3GAT3	-0.521666666666667
STK17B	0.1535
CNTN6	0.00349999999999999
CYP3A4	-1.62383333333333
MBOAT2	1.46378571428571
PISD	0.786625
USP1	-0.728
PYDC1	2.353
CENPM	-1.40225
SAR1B	1.03
TTC7B	-0.061125
DP58	-0.3775
GPC1	1.53775
RBL1	-1.52425
TMEM137	-1.42833333333333
TOB1	0.297083333333333
TCEAL1	2.78516666666667
CENPF	-1.51118181818182
C6	3.63983333333333
PRSS1	-3.50375
PPIL6	0.880333333333333
C6orf124	-0.4265
ODZ4	1.8725
SNCB	-0.33525
NDUFB9	-0.586
CNOT6L	0.2575
S100A9	1.2555
TRIM50	-0.4865
KCTD1	1.63
WDR63	1.422
SPEF2	3.046375
RNGTT	-0.643333333333333
CXorf22	0.303
KCNK16	0.53275
CEP250	-1.4245
ATPBD1B	-0.46475
KCNJ2	3.26325
MT1B	-1.0355
ZNF684	0.071
SLC4A1	0.3075
PDHA1	-0.9355
ZNF492	-0.13325
TKT	-1.3015
BYSL	-1.781
RNF38	0.22425
AHDC1	0.096
KLHL2	0.33825
CMTM8	1.73625
DMP1	-0.1865
HERPUD2	-0.115125
CRTAM	3.86816666666667
ZNF572	-0.3155
TMEM16J	0.047
HSD17B2	-4.358
UBE2G1	0.12475
AHSA2	-0.9605
PELI2	-0.267
TPX2	-1.833625
ATP9B	1.6335
DAZAP1	-0.435625
HMGCS2	2.75183333333333
C17orf38	0.82325
B9D1	-0.0785
NKX2-5	-1.43583333333333
KIAA1276	0.3445
LILRB2	3.6275
CSTF1	-0.115
BTN2A1	-0.23
C15orf48	5.874
IGF2BP3	-4.039
FAM113B	0.400833333333333
HRG	-0.177333333333333
ZNF131	-0.5605
USP47	0.761857142857143
CCDC88B	-0.132625
HCN1	-0.5908
HTN1	-0.357166666666667
SYCP3	-0.42675
C13orf23	-0.6877
PAPOLA	0.07425
AATK	-0.9841
MSH3	-0.2885
NDUFAB1	-1.05775
ITLN2	-1.1785
BAK1	-0.623833333333333
MRPL45	-0.501833333333333
MTNR1B	0.101166666666667
LOC645843	-0.3095
SPECC1L	0.322375
PGCP	0.95475
SPN	0.206
GPR143	1.431
ZNF576	0.00766666666666666
TMEM39A	0.2493
ATP5D	-0.53
MAGEB3	-0.6685
RPS5	-0.901
ANP32E	-1.41585714285714
MTMR1	-0.007
YEATS4	-1.167
SYNGAP1	-0.311
PCOLCE	-0.157333333333333
MNS1	0.36825
PCYT2	-0.186833333333333
ZNF182	-0.78375
LAX1	1.010375
SPPL2B	0.1546
ELOVL5	1.6565
PCDHAC1	0.1135
B4GALNT1	-1.164
BLOC1S2	0.97725
ZNF673	-0.7132
ARHGAP21	0.2415
IRX5	1.875125
LRFN5	-0.438166666666667
FAM7A1	-0.69075
RAB19	0.9045
GINS1	-2.26725
ITM2B	2.1873
PAPSS2	0.656583333333333
OR5BF1	0.856
ACSL3	-0.277
KIAA1919	-0.397833333333333
GLT8D2	2.8785
UTRN	1.40114285714286
CNN1	0.41675
HISPPD2A	1.09483333333333
SDAD1	-0.14575
SIGLEC9	2.238
RPL35	-0.573571428571429
C22orf26	0.9025
IMPDH2	-0.568125
WDR69	-1.06275
SEC14L5	-1.2315
CLTA	0.287
RP11-529I10.4	0.38725
GPR37L1	-0.1325
OGDH	-0.170666666666667
ASB13	1.38916666666667
ZFP14	-0.225
ZCRB1	-0.296833333333333
KPNA3	-0.0635
HSPA1L	1.373
RHOC	0.952
LOC554175	-0.3315
PPP3CA	0.7939
SLC1A7	-0.0268
ZNF529	-0.0505
RBED1	1.331
DDB2	-1.15
FLJ11286	0.469333333333333
SPATA1	0.254
MKNK1	1.13983333333333
DYSF	0.927333333333333
ALKBH2	-0.63925
NKD1	-3.67716666666667
C1orf174	-0.2995
PLEKHO1	1.249
ASB10	-0.08475
RING1	-0.77
NPC2	1.530125
AVPR1B	0.289
YTHDF1	0.223
LMAN1L	0.5615
GSG2	-2.088
CEP170	-0.5285
RPS4Y2	-5.50725
MSH6	-0.91
HECTD2	0.857166666666667
ZNF556	-4.1455
PLEKHC1	-0.204
AIRE	-0.0883333333333333
BCL2L10	1.2125
LMOD3	0.0823333333333333
ZBTB8	0.6174
FOXA2	-4.2587
SLCO2A1	2.663625
C3orf46	-0.014
PRDM16	0.0633333333333333
TMEM98	0.47825
FRMD5	-3.014
PDE6C	-1.0325
C1orf216	0.473666666666667
EP400	0.0647857142857143
PTK2	-0.00283333333333333
RNF217	0.70675
NDUFA8	-0.163
ZFAT1	0.06075
LAMP3	2.9275
GLTSCR2	0.526125
NPW	-1.4935
LLGL2	0.2353
PPM1K	-0.148833333333333
C20orf177	-0.0665
KIR2DL4	0.2907
NFKB2	0.54825
C21orf122	-0.1095
HESX1	-0.568
GPR114	0.686
SLC25A35	0.287333333333333
GNAT1	0.36275
ORAI3	0.6275
FAM76B	-1.070375
TMEM99	0.0425
TRIM29	-1.9019
CDS1	2.45925
RHEB	-0.7164
C4orf27	-0.3795
RAB3A	-0.35025
OTUD6B	-1.39975
GPD1	3.132875
CDH15	-1.18033333333333
NPM1	-0.602285714285714
TMEM117	-0.05625
PRPS2	0.0148333333333333
GCK	-0.395
ADRA2A	5.61866666666667
TSPYL4	-0.0131666666666667
TASP1	-0.15075
WDR19	1.14175
C10orf38	-0.9375
PDE4C	-0.467166666666667
FYB	1.59675
C1orf55	-0.1075
PPFIA3	-1.477
RAD18	-0.31875
C12orf44	0.135666666666667
CRYBA4	-0.377
HVCN1	2.318
TAF10	0.414666666666667
C16orf48	-0.977833333333333
DEPDC5	1.093
LTBP1	-1.924
MAPRE1	0.030125
FGF8	-0.4495
C3orf52	1.830375
SENP7	0.136
LRRK2	2.13525
RUNDC2A	0.0503333333333333
KIAA0355	0.538333333333333
CPEB1	-2.47875
PPEF2	0.3955
ABI2	0.0495
KIAA0317	0.393875
ATF1	-0.700833333333333
DYNC1H1	0.754
DIP	0.52025
TMEM33	0.393888888888889
POLDIP3	0.74425
C7orf24	0.84325
GPR171	3.84225
CDC6	-2.31066666666667
PLD1	-0.5924
ITFG2	0.4934
NDUFC1	-0.13625
AKNA	0.0105
NBR1	0.9365
PKHD1	2.007625
HPS4	0.0149
MAFA	0.02775
ULBP3	-1.04075
DIRC1	0.1245
