Hybridization REF	TCGA-A8-A07R-01A-21R-A034-07
TFE3	0.84125
C11orf17	-0.2635
15E1.2	-0.05425
SNRPC	-0.69025
DLGAP1	-0.76675
PGLYRP1	0.068625
OVCH2	1.396
IRF7	2.1599
SET	0.3324
NAB2	0.484166666666667
LRP5L	-0.13825
FAM120A	0.383375
ASCL2	1.94433333333333
SHH	0.151
ATP5H	0.222
THPO	-0.971166666666667
TYRP1	-2.99083333333333
HIST1H3E	0.485166666666667
EIF2S1	-0.265833333333333
TNFRSF17	-1.385
TARSL2	1.1685
NKX2-8	0.703625
C1orf115	2.0095
LOC56964	0.6265
KIAA0841	-0.50175
ISCU	-0.129
TTMA	-0.168
ZNF414	-0.3135
LOC441150	-0.08475
RAB15	0.81525
HBP1	-0.669166666666667
TNNT2	-0.705
CECR5	0.49675
PHGDH	-0.281625
JRK	0.5835
XPO4	-0.868375
FAM131C	1.386
ARHGAP25	0.634833333333333
CA9	-0.548888888888889
GPR62	0.319333333333333
TLX1	0.9705
GPS1	0.582
OR2M2	0.4205
BDP1	0.756071428571429
FAM70B	0.82425
RPS29	0.652916666666667
MKLN1	-0.7053
TSPAN19	-2.337
SLC29A3	0.3046
LGALS4	-0.435833333333333
USH2A	0.267666666666667
NF1	0.952
APOBEC3A	3.57466666666667
IMPAD1	1.04533333333333
OLR1	0.917333333333333
NRAP	0.003
HCFC1R1	0.023
TAOK2	-0.00383333333333334
MCM10	1.09733333333333
MAP4K3	-0.815916666666667
CBS	0.31625
CLK3	-0.5474
PCDHGA5	1.469
ELF4	1.232
FAM71A	-0.485
C11orf49	-0.38625
CLIP2	-1.19975
BTBD9	-0.0774
ZNF524	1.38275
KDELR1	0.699166666666667
ZNF509	0.032
NCSTN	0.934
ZNF533	-0.331714285714286
PARP4	-1.328625
GALNT9	-0.282833333333333
NPY	-2.73525
BEGAIN	-1.85633333333333
TMEM77	-0.313166666666667
FOXRED1	-0.504333333333333
SLC16A2	1.215
SLC35B1	-0.139
GK5	1.52008333333333
SDCCAG10	-0.1895
C4orf20	-0.80525
SLC9A2	-0.16425
ADD1	0.524642857142857
TAL2	-0.5875
ACLY	-0.402875
DNAJC1	0.462
SOST	-0.0955
USP43	2.93133333333333
CYP4F12	-1.655
FKBP5	0.53525
CHCHD5	-0.9605
NUDT22	-0.4415
CCDC85B	-0.526
OR51G2	0.8455
STRN3	0.445428571428571
TMOD2	1.06675
FLI1	-1.4595
MAB21L2	0.2585
DGKQ	1.014
VPRBP	-0.725333333333333
SCNN1B	1.7988
ECHDC3	3.0726
TMEM106C	0.29225
CSNK2A2	-0.8075
RPL39	0.6282
HERC3	-0.725
ZBTB47	-0.319
ZNF681	-0.25625
PAGE2	-1.32175
CLIC5	0.186846153846154
RABAC1	1.23325
ZFHX2	-0.63625
YPEL1	1.85216666666667
KIAA0776	0.122
NR1D2	0.39975
DNAJC4	0.168625
NPNT	-0.9992
ZNF677	-0.484
ZNF536	-0.493666666666667
MEF2B	-0.168166666666667
PTPN4	-0.475
CTCFL	1.155
STX5	0.476
CD72	1.25475
VEGFA	-0.116368421052632
XRCC1	-0.4922
MAS1L	0.444333333333333
ELL	0.3737
SETBP1	0.0555
CDH11	2.1395
NDC80	-0.505692307692308
DMBX1	-2.69475
NRSN1	0.667666666666667
BAT2D1	0.59225
CDS2	0.713
C1orf212	-0.214333333333333
SENP3	-0.21725
IL1F9	0.3
EEF2K	0.70975
COG8	-0.20325
CEP72	-1.46375
OR1L8	0.6215
MUS81	-0.415583333333333
PHYH	1.13375
GGT6	1.596
C22orf23	-0.587333333333333
C13orf33	1.809125
MAPK8IP2	1.69175
NELL2	-2.94725
POU3F2	-2.16566666666667
ALPK1	0.344625
MRPS18C	-0.74175
RPLP2	-0.025125
FGF22	0.689
SPNS1	0.302333333333333
ZFP1	-0.02425
IL1RAPL1	-1.50725
PCSK9	-2.43333333333333
NKX2-1	0.457214285714286
C6orf189	0.84725
SP4	-0.459
SLC11A1	1.8995
C21orf25	0.696833333333333
ICAM2	0.4685
SH3GL1	-0.258833333333333
GSK3B	-0.257333333333333
RALB	-0.331375
PDXP	-1.276
GNGT1	-0.50025
KIR2DL1	0.5585
TNFAIP3	-0.444833333333333
C6orf32	-1.4505
CBLN2	-1.27375
PANK3	-0.20575
TAAR9	0.3265
WDR82	0.553642857142857
APOM	-4.32625
TRIP10	-0.39625
SPATA16	0.0576666666666667
C1orf135	-0.63425
USP51	0.87
TESK1	0.8965
C11orf64	-0.459714285714286
ZNF611	0.0545
PDE6G	-0.357833333333333
HLA-DQA1	2.621375
GCLC	1.045625
SEC61A1	0.195285714285714
TWSG1	-0.163416666666667
ZMYND10	-0.539
CTDP1	-0.2765
ADAMTS6	-0.6734
SLIT1	-1.64475
KRT86	0.995
KIAA0574	0.86125
GTPBP2	-0.7671
PQLC3	-0.56625
PRRX2	2.0595
C15orf44	-0.856333333333333
MKKS	-1.34075
C11orf10	-0.34975
GPR110	0.78375
CD109	-0.73325
ADCY1	0.0471666666666667
RHBG	-3.21775
TP53I3	0.14
SLC22A3	-1.2343
UCP2	-0.83925
FOXG1	-2.13466666666667
OR2AG1	0.424
TRIM24	-0.638
PROC	-3.56075
TAAR6	0.53825
AMTN	-1.1585
C10orf47	1.97683333333333
DEPDC1	-0.62075
FLJ45557	0.0505
ZDHHC17	0.068375
KIAA1429	0.7525
KCNH1	0.715
VNN3	0.610375
PSMAL	1.64075
PPARD	0.091125
HFM1	-0.694
YBX1	-0.995
ZNF695	0.47125
SCTR	0.2206
DCDC1	0.921
VPS26B	0.26
MTF2	-0.129333333333333
ATP6V1F	-0.165
CCDC94	-0.80475
PERF15	-0.075
CCL11	2.351
LMO7	-0.12825
DCST1	-0.1325
ADRBK1	0.284875
CDRT4	-0.525875
ZNF84	-0.4635
HOXD8	0.225
STARD8	-1.14783333333333
FOXP2	-0.786428571428571
CCDC103	-0.44375
POLR3A	0.1106
GSC	-0.7495
ZNF114	0.708
HTR7P	-0.127
LALBA	1.776
RMND5A	0.619
PSCD2	1.2075
ZNF409	-0.323
KRTAP1-3	0.637166666666667
MAF1	-0.53475
LOC201725	-1.064
NRN1	-1.17275
SPAG5	-1.911
DNAH7	-0.230166666666667
FLJ43860	0.9335
BRCA2	-2.15475
ACADM	-0.73275
CXXC6	-0.7915
RAGE	-1.413125
CHMP2A	0.2035
FAM8A1	1.5862
GPR21	0.263
SLC12A3	-2.37233333333333
FVT1	-0.0462142857142857
ZDHHC7	-0.739
FLJ44048	-0.32775
SLC44A3	0.702666666666667
SDSL	0.138
MMP8	-0.98775
PLA2G12B	-3.07216666666667
ACY1	-1.18225
MT1E	2.164
OR4K15	0.343
TECTB	-1.0435
GPR20	0.603125
IRAK2	0.02525
RFPL3	-0.693375
MYO9A	-0.06175
NARG1L	-0.113166666666667
BLMH	-0.42125
CCDC3	1.31216666666667
C9orf21	0.0808333333333333
KIAA0513	0.6615
MIER2	0.59625
PNMA2	-1.64216666666667
SH3BP2	1.1504
ANXA10	-1.75575
RTN2	-0.142166666666667
TFB1M	-1.5525
PRPH2	0.71225
C14orf133	0.01375
GOLGB1	-0.634666666666667
IRX4	1.2425
NFKBIL1	0.298666666666667
C10orf62	0.0105
APBB3	-1.06025
RPS10	-0.6496
LOC728378	0.8335
TLE3	0.784944444444444
PSMB7	-0.5475
MESDC1	1.6075
SLC6A1	0.1454
OCLN	1.01491666666667
PTTG3	-1.20783333333333
NAGLU	-0.05575
SERTAD4	3.750125
SPRY1	-0.741
FLJ10781	1.96716666666667
MYSM1	-0.80425
TRIM4	-0.0965
SH3YL1	1.01675
TREM2	2.69816666666667
SERPINI1	-0.4325
HDHD3	0.534625
TMEM38A	0.812375
EID2B	-1.40525
TDRD3	-0.410333333333333
SEDLP	0.60675
THSD7A	-0.1695
NDST3	-1.979
KLHL15	0.754166666666667
DHRS12	0.567
FBXO9	-0.194071428571429
TNPO1	-0.491416666666667
MRPL13	0.601166666666667
SNX5	-0.825833333333333
METTL6	-0.1915
SOD1	0.233125
CHML	1.0885
PACS1	1.427125
SIRT5	0.5549
CAPN2	1.55383333333333
FXYD5	0.394333333333333
TWISTNB	0.353375
LRFN1	1.60483333333333
UBE1L	1.259125
UBE1C	-0.87125
OR51B2	-0.529
OR4D11	0.5195
C15orf2	-0.046
NR4A1	-0.273
LOC339047	-3.039
TRIM17	1.981125
ATP5G3	0.844642857142857
RPL15	-1.49458333333333
ADAMTS8	2.09825
HOXC4	0.2
C14orf37	-0.3595
CEACAM5	-1.42725
MYT1L	-0.4452
RASA2	2.247
OSBPL7	-1.159
STAG1	0.7895
GIMAP4	3.38416666666667
FUT3	1.791
PIF1	-2.79175
LPIN2	0.1044
SH3PX3	0.3355
PDP2	0.7515
PAPD1	0.320125
ERP27	4.406
APOOL	0.1405
DIABLO	-0.037
TRHR	1.13025
ARMC9	-0.10175
RNF152	2.8615
SLITRK3	-0.1222
ZNF211	0.9967
PFDN1	1.210125
RGS11	-0.365125
HS6ST1	1.0015
AKR1D1	-2.17433333333333
TNP2	0.157
STK31	0.219166666666667
EML4	-0.841916666666667
SGTA	-0.0836666666666667
HIST1H2BI	-0.985
PSMD6	-1.328
KIAA1257	1.4445
C18orf55	-1.07416666666667
FLJ20273	1.676625
RPL28	-0.637333333333333
EPYC	0.6945
NOX3	0.0295
ELAC1	-1.206
METT11D1	-1.00475
BIN2	-0.435666666666667
NACA2	-0.54425
CCDC17	-1.54475
HM13	-0.8932
UBOX5	-0.847857142857143
UBE2O	0.82225
UBL5	-0.65675
APOLD1	0.50175
C9orf31	0.22925
TNFSF8	0.176
ARHGAP29	0.00787499999999999
PROKR2	0.0125
PDE5A	0.0271666666666667
C6orf12	-0.1135
TOM1L1	0.299
WHDC1	1.20725
FOXI1	2.12183333333333
RAB4A	1.5618
TMEM39B	-0.0125
ATPBD1C	0.09325
FARSA	-0.401
PLEKHG5	0.96425
CMAS	-0.610333333333333
OR7E24	1.0155
SLC30A1	0.114
CDC42EP5	2.18066666666667
PLAC1	-0.266
KLHL18	-0.221916666666667
LBA1	0.3341
TAZ	-1.24025
CRIP2	-0.905875
BTBD11	-1.13566666666667
C16orf72	0.63075
DIO2	0.525
LRRCC1	0.0845
CCDC136	-1.1285
PRX	-0.389875
RBM5	-0.6955
TMEM85	-0.09825
TUBGCP4	-0.1105
APLN	1.587625
CDK7	-0.755333333333333
SSR2	0.1595
CRELD1	-1.4105
C19orf46	1.7635
GAL3ST4	-0.328666666666667
KBTBD10	-1.141
IL28A	2.07975
WDR27	-2.2685
MCM2	-0.105166666666667
SOX14	0.152
FLJ39743	0.145
KIAA0922	-0.729
HIPK4	-1.4885
FLJ25758	0.408
C16orf57	-0.0718333333333333
PDZD2	0.77875
MCC	0.1955
HHLA3	-0.9033
ID2	-0.5515
C20orf23	2.22475
ZNF688	0.00725
APOC2	-2.53783333333333
LOC440093	1.27525
FAM50B	4.28416666666667
PWP1	0.7655
DNAH10	0.361
HIST1H2BA	0.573
GPR56	2.3665
METAP2	0.5725
PAN3	-0.5455
STXBP4	0.267625
PDHX	0.779
MTA1	-0.051
ZBED4	0.98375
ZNF720	-0.491
CDK2	-0.916125
RHOJ	-0.07575
CDC37	-0.676333333333333
ZER1	-0.38375
GRK4	-0.85625
PRPH	1.01175
POLR2A	0.79925
OGFOD1	-0.128
NOL5A	-0.897
PHEX	0.646
FLJ16478	-0.01925
C20orf117	-0.762
CAMTA2	-0.0655
C11orf74	1.70616666666667
DDX17	0.309583333333333
C5orf27	0.809375
PLEKHA2	0.2205
PDE4DIP	-1.1478
SCN7A	0.68
ZNF559	-0.486833333333333
CXCL10	4.25575
ZMYM4	-0.382
STK32B	-1.27986666666667
KIAA0888	-1.5734
TACR3	0.6585
CKAP2L	0.06175
KIF1A	3.171
RSPRY1	0.06
VCAN	-0.60475
CYP27C1	0.4765
SYDE1	-1.39066666666667
MED12L	0.05275
ZDHHC21	1.703125
NHS	-0.9335
TM9SF3	0.57
DDHD1	0.493625
MAFG	0.365583333333333
BICD2	1.2661
C14orf119	-0.235
C14orf43	0.319285714285714
CDH7	-1.39175
ALKBH5	0.151785714285714
JUP	1.581375
TMEM41A	1.022
MAMDC4	-1.49816666666667
CBX3	-0.11475
LRRC18	0.1495
RBMXL2	0.08
PLA2G4D	0.2325
FGF13	-0.8395
KIF3A	1.084
PDIA6	-1.373
DCXR	-0.26575
CASKIN2	0.84825
EHD1	1.179
MARCKSL1	1.045
ZNF496	0.715166666666667
SCAF1	0.459833333333333
KCTD8	-0.6575
TRAF3IP3	-0.291428571428571
LSR	2.125
CXorf1	-0.0543333333333334
C14orf112	0.104166666666667
EIF2B1	-0.25925
OMP	-0.0245
GSTZ1	-0.266
LOC92017	1.201
ISLR2	0.925
C12orf36	0.2455
GATA2	-2.35866666666667
GABRA5	0.3445
CELSR2	-0.627785714285714
STAM2	0.3247
TNAP	-0.1275
PTPMT1	-0.399333333333333
GRP	0.99125
SV2A	-1.24916666666667
MAGEA12	0.62525
CACNG1	-0.5465
C18orf19	0.3555
GSG1	0.260166666666667
PTPRJ	-0.00442857142857143
FRMPD1	-0.519
ZNF668	0.44325
PLEKHJ1	0.0145
ADAT1	-1.0928
TMEM50A	0.0179
UCN3	0.4435
HOOK1	1.8955
IL17B	0.5255
MLKL	-0.600833333333333
TTC14	0.1325
KLHL5	-0.81775
CRYL1	-1.34216666666667
FOXH1	0.685
NFYB	0.826375
PPM1G	-0.13925
GOLGA2LY1	1.22525
NMT1	0.25925
HADHA	-0.6917
CHSY-2	0.9635
PLEKHF1	2.29871428571429
SAGE1	-0.145
MUSTN1	-0.86225
SUHW4	-0.7375
TFEB	1.63116666666667
ZFYVE27	-0.8065
ATG12	-0.149333333333333
BMI1	1.11692857142857
ZIM3	0.3885
MYH4	0.054
MASP1	-0.907833333333333
KIAA0984	-0.83825
RPAP2	-0.613
ASB5	-0.50575
BOLA3	0.305166666666667
MIA3	0.929666666666667
KRT35	0.4765
KIR3DL3	-0.6965
MRPL51	-0.227
SEMA3F	0.0966666666666667
NDUFB2	-0.363333333333333
LOC253012	-1.6165
FAM46C	-1.4151
G6PC	-1.77857142857143
CSAG3A	0.1705
PREX1	-1.64
SLC25A45	-0.580375
MAPKBP1	-0.06
CPE	-0.8919
GNB1	-0.21675
CXCR6	-0.015
TRIM46	0.30125
C16orf3	0.832666666666667
HPSE	0.537
TIGD3	0.0885
SPG3A	0.90275
LCAT	-1.79516666666667
ST6GAL1	-0.394
POMC	1.434
FLJ36031	0.322333333333333
NSMAF	-0.6285
SKIL	0.591
ADSS	0.880666666666667
HMGCS1	-2.7318
POLR3F	0.107
RAB10	0.141
ZNF277P	-1.154
ZBTB7B	0.647625
DHRS1	0.22125
ABCC13	-0.191875
CNOT3	0.76475
NFKBIA	1.582
GAK	-1.27933333333333
SFT2D2	4.09566666666667
HOXA6	-0.019
CRTC1	0.7215
LY6D	4.3625
C20orf72	-0.1285
CPT1A	0.74725
LMO1	3.0155
EIF3I	-0.9075
PRB4	0.5115
MCM3APAS	-1.01025
C20orf132	-0.8667
FOXF2	-1.3145
S100A12	-0.0535
MLH1	-0.6865
ACTN1	2.1316
MRPL36	-0.243333333333333
C20orf106	-1.2245
FBXO6	1.85483333333333
MKS1	0.075
CX3CR1	-3.54
PDE1B	-0.149
PLP1	-3.67175
KISS1	0.201166666666667
C14orf2	-0.166166666666667
TBC1D3P2	-1.45
COMMD6	0.9341
ANKRD7	-1.595
PTCHD1	5.042125
NARS2	-0.62075
DOCK7	-0.7015
FAM127B	0.9465
LOC390243	-0.069
N6AMT2	-1.055
ZNF391	0.47
DNAJB14	-0.423166666666667
WRB	0.359125
BPI	0.956666666666667
TTC4	-0.445166666666667
FAM10A5	0.096
GOT1L1	0.6657
MAGED1	1.349125
RESP18	0.09625
WFDC6	0.680666666666667
MT2A	-0.3475
C11orf56	0.0225
KIAA1432	0.728
ROR1	-0.87975
HSD17B14	1.43266666666667
ZFAND2B	0.142875
SAMD4B	1.50425
HEXA	-0.461625
HNRNPU	1.06736363636364
USP39	0.06825
NRD1	-1.22875
R3HDML	0.5935
FLT4	0.770333333333333
OMG	0.2686
OR52N4	0.482
LOC399818	-0.708
ELA2	-1.98625
VENTXP1	-0.2545
RFC5	-0.8815
OR52L1	0.1655
PAX5	-0.116
FBXO2	-0.925
GMEB1	0.3825
AKT3	-0.786833333333333
CRB1	-0.573833333333333
CTTN	0.783166666666667
UTP15	-0.54
HSBP1	-0.088
PHF11	1.52975
NDEL1	-0.0601666666666667
USP8	-0.265
BAIAP2	0.0133125
SI	0.5125
ARSJ	-2.73633333333333
BAAT	-2.42725
KCNS3	1.80983333333333
LOC126147	-0.514166666666667
TMEM37	-1.628
C1orf162	1.7145
MBD1	-0.43
ITGAL	-0.895333333333333
WDR73	0.826166666666667
GKN2	0.1555
ARFGAP1	-0.334875
SLC5A8	0.200833333333333
ZBTB40	0.00120000000000003
CYP4B1	-1.71083333333333
LYPLAL1	0.089
CHST3	0.3005
MAP3K9	0.4135
BTAF1	-1.364
TFAP2E	0.319
RBM35B	0.312
LOC441251	-0.391
ANKRD25	-1.69233333333333
UQCRC2	0.723
MAEA	0.278916666666667
HYAL1	-2.3295
RNPEPL1	0.324166666666667
CPSF2	0.967
PSD3	-2.2
ABCA13	2.562125
AGR2	-4.76075
GBX1	-0.1985
HDLBP	0.679785714285714
ACY3	-0.4685
HECW1	-0.115
ZNF519	0.04375
HOPX	2.7125
ZNF304	1.5845
OR12D3	0.635
FKSG43	0.13425
METTL1	0.782375
MFSD3	-0.144
PSPH	0.14575
CLCA3	-0.1865
DARS2	-0.203
CDC25A	-0.7165
BAIAP2L1	0.721
B3GNT5	4.088125
USP29	0.10825
ARHGEF10L	-0.8771
ATOX1	-0.70975
ADAM30	0.13825
DNASE1	-0.911
STT3A	0.729916666666667
RAB6IP1	-0.736
PTN	-0.1896
C1orf106	1.65115384615385
HECA	1.202
RNF122	1.10775
SLC22A18AS	-0.135166666666667
GNG8	0.429666666666667
ELP4	0.32
FAM65A	0.345833333333333
RPL10A	-1.2195
IRS4	0.063
MACF1	0.1583
SEC24D	-0.0515
LOC374395	0.38325
TGFB2	1.118875
MDFIC	-0.57625
CHRNE	0.4445
PCMTD2	-0.477
ATP6V0D1	-0.303
MTA2	0.67075
LZTR1	-0.3115
RAP1A	-0.313666666666667
AXIN1	-0.215125
POLR1C	-0.4185
TRIO	-1.171
PLXNA4A	-0.815166666666667
C5orf33	-2.02925
DEPDC1B	-1.812625
ZNF473	0.5775
MTM1	0.31775
GPR107	0.0566666666666667
CSNK1A1L	1.36633333333333
FLJ14154	-0.43875
NLRC4	2.21225
ENPP4	1.27183333333333
PADI3	2.0405
RNF170	-0.9035
CG018	-1.48533333333333
C16orf7	-0.19475
KCNE1	-0.3345
NRM	0.189333333333333
SLC37A3	-0.371714285714286
TPD52L2	-0.135333333333333
UNC5B	0.79025
C12orf12	0.9932
SDHB	-0.48775
CLRN1	0.2625
NUDT10	-0.347333333333333
UGT3A1	0.013
FBXW8	-0.011
RHOF	0.065375
PTPLAD1	-0.810375
MYO3B	-0.9655
DERA	-0.911
TPP2	0.6235
C19orf53	-0.3105
GINS3	-0.2125
ST6GALNAC5	-0.4425
CHSY1	0.92525
MGC15705	0.1455
GPR83	0.4796
EXT2	0.697
DOLK	0.29925
TUBAL3	1.019
ACVRL1	1.5013
ABL2	0.284083333333333
C14orf156	-0.705666666666667
PTPRZ1	-2.7675
DIP2C	2.0785
LAMP1	1.56425
RXRA	0.6222
MAP3K5	0.72075
ALKBH1	-0.0491666666666667
PDLIM7	0.08675
ARL14	-2.101
SNIP1	0.061
TIMP3	0.764
RGS3	-0.3375
SPAG16	0.6728
ABHD4	-1.025
ARHGEF12	-0.0834166666666667
GLUD2	-2.017
RAC2	-1.1202
UAP1L1	-0.399
SLC18A3	-0.543
YOD1	-0.399666666666667
RALY	-0.10025
HMOX2	0.470375
DGKH	1.14325
DBNDD2	1.38066666666667
YIPF4	0.458875
THAP10	-1.44675
ZNF513	0.1635
HAGHL	0.0591666666666667
ITGB4	0.883666666666667
CCDC141	-0.4955
YTHDF3	1.29625
C5orf28	-1.5445
RPL7L1	-1.0295
TMEM30B	0.954214285714286
ANKRD35	3.088
DUOXA2	0.854
TBC1D5	-0.919625
DFNB59	-0.5405
HRH4	0.79175
MYO6	0.5099
DNAJA4	2.58675
RBM24	0.982375
CEACAM20	-0.25175
RBM23	-0.244428571428571
NGFB	-0.283
C1orf63	-1.6102
KRTAP7-1	0.1675
PERLD1	1.1695
NPB	0.394
C17orf59	0.0213
HSPBAP1	-0.978
SLC15A4	0.65125
PRTFDC1	2.618
OSMR	-1.006
CYSLTR2	0.5875
C19orf25	-0.0237
KIAA1797	0.2545
NLRP6	0.3695
FAM105B	-0.7962
SCRN2	0.645666666666667
LRRC58	0.6499
RNF17	0.4785
NEIL3	-2.509
FAM137A	-1.6625
SKP2	-1.67625
PARVA	0.598166666666667
PKLR	-1.213
RNF34	0.018875
A3GALT2	0.50925
C12orf50	0.2044
SUNC1	-1.411
FAM102B	-0.235666666666667
CCT2	0.1235
LRRC37A2	-0.5175
ARF4	0.4335
SIKE	0.187375
C8orf48	1.8925
MBTPS1	-0.910071428571429
GPSN2	-0.9435
NCF2	2.46
SLC12A6	0.149
MRPL48	0.15125
HMGN3	-0.284
LRRC62	-0.75725
PAX9	-0.21375
FAM55A	0.596
C20orf42	-1.245
SCML2	-0.913333333333333
BCL9	0.90925
FAM40A	-0.52875
C9orf41	-0.468666666666667
ZNF774	2.2515
LETM1	-0.05675
PLXNB1	-0.223
NIPSNAP1	-0.03925
USP10	-0.62075
F9	0.09
LIPE	-0.5485
CNGB3	0.933
C12orf52	0.006375
PI4K2A	-0.099125
MED8	-0.343625
STAT4	-0.5485
FGD4	1.13133333333333
RNF145	-0.758833333333333
WDR32	0.796
CLDN2	0.219333333333333
TCEAL8	1.1565
ZMYND8	-0.7716
PDXK	0.39425
GATAD2A	0.14275
PTGES3	-0.1945
CCM2	-0.716
TAP1	1.959
ZNF670	1.47425
ETS2	-0.338214285714286
C6orf166	0.2485
PRMT2	0.158
OR4B1	0.2985
INTS8	0.07
CCDC102A	0.4555
CCDC83	-2.13
ITGA1	-0.2315
EPHA5	-1.5335
FAM24B	-1.2445
TSGA10	-0.83125
HAL	-1.661
MYOT	0.12525
SPACA3	0.10925
BCL2L2	-0.669666666666667
CUGBP2	0.9725
CCNB3	2.04425
RNF113B	-0.09825
MERTK	0.81575
BAG1	-0.746
VPS36	0.0625
ORMDL3	0.3324
C1orf190	1.11625
ZNF625	-0.60525
CORO2B	-1.77375
ALOX15	-0.269
CST1	0.547
NUPR1	2.16433333333333
CCL7	5.73725
SMCR5	-2.4955
DSC2	4.437
RBMS2	0.41175
GRIK4	-0.1745
TRIM65	1.0477
TMPRSS6	-0.5585
TP53INP2	-0.947
GLB1L	1.87166666666667
LOC388284	0.103833333333333
PUS1	-0.214285714285714
BCL9L	0.206
OLFM1	-0.3625
RET	-1.5555
MASTL	-0.308
ALX3	1.43275
IL1RL1	0.338166666666667
ZNF765	-0.798
C14orf138	-0.04975
SNX10	-0.244
TAC4	0.204
C1orf64	-3.108125
POGK	0.679375
MAPK9	0.76775
ZNF366	0.5505
C8orf79	-0.3448
CLDN7	2.922875
OR5AT1	0.36
TRIM37	-2.0225
LRRC25	1.84325
GRHL2	3.2614
TEKT3	2.81325
LASS5	-0.422333333333333
ABCC4	-0.405333333333333
DLG3	0.756125
VGLL1	4.4435
ZFP36L2	0.164666666666667
MFRP	-0.11
KIAA1799	-0.41175
FLJ44379	-0.4255
PCNX	0.374
ANXA9	-1.021
CYP4V2	-2.2426
PIK3C2A	-0.3065
SRR	-1.165
NOL3	-1.102
IFITM2	1.5535
ARNTL2	-2.09525
ZNF595	-0.3235
NLRP13	-0.1245
ASPH	0.606625
CPA2	0.315
PVRIG	-2.44183333333333
LEPR	-1.71566666666667
C16orf42	0.107333333333333
SH3BGRL	-0.793
FAM77D	-0.24
FNDC7	0.2205
C9orf6	-1.22816666666667
NOTCH2NL	1.67966666666667
PGBD1	0.967166666666667
SYNGR2	0.183333333333333
PITPNA	-0.3811875
PRPF4B	0.1747
SLC43A3	0.389142857142857
NRBP1	-0.82325
SLC25A22	0.35125
ILK	-0.42125
SLC22A8	0.6685
MRPS7	0.341125
PITX2	-3.13325
FABP3	-0.296875
OR1L1	0.243
LOC728215	-2.0995
BLID	-1.285
KIAA1217	2.41170588235294
TFPT	0.399
AP4B1	-0.80325
VBP1	-1.32975
OR1K1	0.4315
MORC3	0.6015
BHMT2	1.82283333333333
C3orf10	0.434625
FZD7	0.701
WFDC10A	0.0865
PMS2CL	-1.571375
CCDC32	-0.816833333333333
FA2H	-0.3945
ALG13	-0.1395
TTLL7	-1.2771
SPOCK3	0.168
SLC13A2	0.5225
AIM1	-0.54825
GPRC6A	0.337
EGR2	3.02375
MED11	-0.452
WWC1	3.1765
SH3GL3	0.266
RIF1	1.13564285714286
PRLH	-0.2705
VLDLR	0.7805
DBT	-0.4696875
C21orf63	0.7085
CGGBP1	-0.299125
KRTAP12-2	0.9965
TADA3L	-1.026
ZBTB16	-0.25275
PDGFB	1.21075
RFX1	0.30125
UQCRB	0.4489
LOC133874	0.0095
HPS3	0.1515
LGALS3BP	2.1243
DKFZP564O0823	3.33178571428571
MRFAP1L1	-0.510375
HOXA10	-1.3805
NGB	0.0595
KIF21A	0.605
IFLTD1	0.2845
LZTS1	-1.084125
ARHGEF3	-0.0835
RHBDL3	-1.08
CSNK1G2	0.0123333333333333
ChGn	-2.191375
KIAA1244	-0.0425
GABRB2	0.4955
MGC72080	0.6045
CD27	2.52575
EGLN1	0.3664
PEX13	1.91875
RWDD3	-0.06725
RNF12	1.296
GRIN2B	-0.207
ADAMTS14	-0.685
DYDC2	2.122
ATP6AP1	-0.3053
NR1H2	-0.1195
PDK2	0.106
C3orf17	-0.586333333333333
SLC38A2	-0.607785714285714
SLC25A29	-0.352833333333333
C15orf29	0.598125
ADAM9	0.00616666666666666
TMUB2	-0.069375
GPR176	-0.542
AGK	-0.204375
MCCD1	0.355
NDUFA4	-0.601
TMEM146	0.836
DUSP1	-1.029625
UNQ6975	0.508
EMX2OS	1.8005
INSM2	-0.09825
LUZP4	-0.02825
SETD6	-0.194
P2RY2	1.76025
SLC45A2	-1.4445
RABGAP1	0.00416666666666669
UBXD5	-0.496875
GPRC5A	0.2914
PAK3	-0.318
LOC63920	-1.323
TGFBR1	-0.2586
KRTAP6-3	0.23375
SFMBT2	0.12175
CDC42	0.541375
C11orf35	0.174
TTLL2	0.40625
UACA	-0.735166666666667
CD97	-0.9239
SETD5	0.034
NINJ2	-2.06375
PTER	1.81216666666667
POMGNT1	-0.75775
KRTAP4-2	0.0845
ECGF1	3.17075
HRB	1.46218181818182
ATP1B2	0.2271
LOC400506	0.49975
COL4A3BP	0.31
C6orf97	-3.7025
GRHPR	0.660875
TAS2R1	-0.4715
SEMA7A	0.797
EDF1	-0.81625
ODF2L	0.0216666666666667
PCID2	0.8245
GTF2H4	-0.1565
ZCCHC3	-0.17525
CGB2	-0.0473333333333333
NEUROD1	0.930666666666667
C20orf75	-0.611
RP5-1054A22.3	2.25183333333333
IFNA5	0.3705
ZNF134	0.617583333333333
MGC119295	-0.8429
ZSWIM6	-0.711
SMEK1	0.576833333333333
PCGF2	0.515875
C1orf102	1.0035
CYP2A13	0.966
KCNH6	-0.9513
MDM1	0.9528
ALDH7A1	0.217833333333333
C9orf75	0.2095
VDAC3	-0.1355
OR51T1	-0.306
EIF3F	-0.965833333333333
KCNJ10	-0.710375
LENG8	0.3375
EDEM2	-0.0396666666666667
CCNJL	-0.985166666666667
DHX37	-0.895
CRYGN	-0.17
