Hybridization REF	TCGA-A8-A07P-01A-11R-A00Z-07
STK4	-0.656666666666667
CHIC2	0.7438
DLX5	-0.614833333333333
ZNF367	-0.372666666666667
FBXO41	-0.55325
ADK	-0.355375
hCG_1995786	-0.205666666666667
GTPBP10	0.06175
TGOLN2	-0.20925
CTBS	1.4515
FGD1	0.44375
ETS1	-0.685166666666667
EDC4	-0.862125
GSTA3	0.27225
HOXB6	-0.425166666666667
C9orf131	-0.356666666666667
BCAS1	1.38625
U2AF1L4	-1.4275
PDHA2	0.6594
SORD	2.8035
SLC25A33	-0.527
WDHD1	-2.3715
OR8K5	-0.236
RNASE11	-0.4525
STAP2	1.34275
TRIM44	-0.4187
CHCHD8	-0.05475
SIDT2	0.0656666666666667
OR2B3	0.863
TRRAP	-1.158
TRAF1	-0.804545454545455
RYR2	-1.64333333333333
FAM71B	0.014
SLC45A4	1.14825
TRIM32	0.482625
ATP6V1G1	1.7265
TRA16	0.355
SERHL2	2.911
PRKY	-1.4185
NPR2	-1.1275
TAS2R40	0.9665
OR5I1	0.7715
ZFYVE26	-0.247166666666667
WFDC11	0.386
CSH2	0.15825
OR2T8	-0.14625
TBX20	1.342
LYPD5	2.53233333333333
STOML2	-0.637666666666667
ALPI	0.191125
FAT3	0.327125
ZNF273	-0.925375
NPSR1	0.7825
FLAD1	0.830666666666667
RAB5C	1.10775
TTLL3	-1.616375
KIAA1618	-0.227333333333333
NPPC	-0.057
ZEB2	-0.124333333333333
MRP63	-0.048125
WSCD2	-0.46375
NEUROD4	0.657
SNAPAP	0.3225
MTMR2	-0.897
STK35	-0.550857142857143
USP48	-1.284
NR1H4	-2.5845
RASL10A	-1.2845
SSTR1	-4.144
C1orf35	-0.11475
APOBEC3C	-1.97425
RUSC2	-0.237166666666667
SALL4	-2.12675
ZCCHC8	0.05875
RAD17	0.020625
ZNF708	-0.9975
LILRB5	1.12075
TEX12	0.867
C9orf79	0.62625
ARHGEF1	-0.547333333333333
ABCA4	-0.147
RNF214	-1.3735
PPAPDC2	1.2805
ARID4A	-0.7465
SYCP2	0.462125
OPRM1	1.19433333333333
RP13-102H20.1	-2.94275
CYP26B1	0.031
APCDD1	1.5005
PCCA	-0.3695
ALS2CR7	0.6585
AQP5	-0.0592
YLPM1	-0.376875
PRKAR1B	-0.5279
IL16	-0.053
TCF3	-2.31975
ZSWIM7	1.972
SERPINE1	-2.0851
BAI2	2.35425
SMC5	-1.82921428571429
SMN1	-0.154166666666667
SLC13A5	-2.441
POU2F3	-0.2
BACH1	-0.4206
GMCL1L	0.0648333333333333
PPP2R2D	0.260375
LRRC51	0.862916666666667
EDARADD	-0.4055
LRRC3	0.8085
FAM124B	-0.39725
C20orf70	0.032
LOC285735	-1.292
CTBP2	1.4609
ZMYND11	0.966
CDH23	0.156416666666667
OR1N1	1.0705
LOC400590	-1.846
PDK1	-2.5895
LMTK3	0.0775
USHBP1	0.256
ZFYVE21	1.145
hCG_21078	-0.1985
OAF	-1.01025
WDR41	-0.67475
SPINK6	-0.4395
GDEP	0.012
MEG3	-1.6123
OXSR1	-0.834384615384615
RAD51	-2.02183333333333
RPL13A	0.188
DYRK1A	-0.00979999999999999
FLJ25791	-0.07425
SARDH	-0.6379
RBBP5	0.691
ORC2L	-1.17475
NCAPH2	0.860166666666667
RNASET2	0.299833333333333
WDR79	-1.05733333333333
FLJ39779	-0.79175
C3orf1	0.1915
DDX23	0.035
MGC40574	1.15575
MORC4	1.188
MYRIP	2.02036363636364
LY6E	-0.3135
SLC39A11	2.909625
ATP12A	-0.929
AUP1	0.4455
PIP	5.92225
CORO7	-0.093
PITPNM3	0.229
ENPP1	1.34583333333333
PPP1R1C	-1.98016666666667
NRBP2	-0.855875
KCNE2	0.4295
P2RX4	2.75275
CCND2	-2.13228571428571
OR5T3	0.07
CUL4A	-0.615166666666667
CFB	2.987625
PCP4	-3.0095
HEMGN	-4.33366666666667
UBIAD1	-0.2705
CDC42BPB	-0.590111111111111
CYB561D1	1.132
RIMS2	-1.04757142857143
ZNF488	-0.48425
RNMTL1	-0.30875
SART3	0.00640000000000001
CAPN10	-1.118
CCR5	3.13466666666667
APOA1BP	1.55933333333333
NDUFS5	-0.05525
PDLIM3	0.4898
VPS24	0.6411
SCN8A	-0.2355
C1orf67	-1.9535
MRCL3	0.716666666666667
TMEM145	-1.3415
KCTD16	0.1708
RNF149	0.7175
FDXR	0.81
CDCP1	-0.445166666666667
PAX3	-2.062
LASS4	3.15325
HSD17B8	1.9005
YAP1	-1.57114285714286
NNT	-1.8765
SC5DL	-0.02125
DKFZp566H0824	-1.0345
KSR2	0.83
RAD21	-0.4584
ST8SIA2	0.475
L3MBTL3	-1.388375
SNRPB	-1.335
MGC14425	-0.1395
MIF	0.61925
TAPT1	0.878875
IRF8	2.4665
PRO0132	0.5775
HERV-FRD	0.2405
ACD	-1.52083333333333
BCL3	0.995
SPATA13	0.14575
MRLC2	1.260125
F2RL3	0.04675
CFHR3	1.3255
DUSP15	1.31766666666667
TMEM46	-0.579
SF3B4	-0.338833333333333
MAP7D3	-1.05775
STELLAR	0.5615
SEMA5A	-0.9129
H2BFS	0.6785
LRRC28	-0.108333333333333
MORN2	0.881
XYLB	-0.142571428571429
WDR21C	0.236
HIATL1	-0.37975
ADAMTS10	0.185333333333333
WDR55	0.72
MFSD5	1.28633333333333
OR4N2	1.476
DUSP16	2.04
NLGN4Y	-1.90775
INHBC	0.00975000000000007
NUMA1	0.67425
DEFB123	0.12425
GIPC1	0.5435
MGC27348	-0.7445
FLJ33590	0.301
FZD1	0.7136
MKL1	0.624
SAA2	1.263
C1orf94	-1.802
C7orf28B	-0.235
TMEM185A	0.78095
ZZZ3	-0.29
C16orf5	-1.83166666666667
GALNAC4S-6ST	-1.3095
C1orf186	3.8585
IGFBP4	1.448
NDUFA10	0.621833333333333
CLIC2	-0.41275
RNF13	1.1445
GPR103	-0.516666666666667
CD69	-1.8025
MYOZ1	0.17775
IFNB1	-0.289
CLNS1A	0.02925
CXorf45	-1.87125
ZXDB	1.2525
FUNDC2	1.16475
GPA33	-0.345428571428572
C9orf70	-0.00899999999999998
SLC2A9	-0.631125
LOC126520	-0.7145
MAGEB1	-0.44975
LCE2A	-0.223
C18orf34	0.4195
FMNL2	-1.754
KRT85	0.74
CRYGA	0.028
GEM	-0.2405
THAP6	1.134
ALKBH3	-1.375
TM6SF2	-0.00150000000000003
C20orf82	0.98675
RANBP2	-1.227
LIG3	-0.7199
RETSAT	0.934875
OR8S1	0.6895
CAST	-1.39825
TGFBI	-0.64
C15orf37	0.00100000000000003
PGM3	-0.528
SLC4A11	-1.432625
FAM123C	-0.209333333333333
TAOK1	0.04225
CISH	2.085
OGDHL	-3.8835
SPINT2	2.809
ZNF33A	-0.411
CLDN18	0.036
RNF128	-2.1585
CCDC71	-0.98525
RASSF6	0.867833333333333
HSPG2	0.4625
ATP6V0E1	1.846
ABHD6	-0.22575
CD274	-0.3325
GCNT1	0.28975
NT5C1A	-0.324
TM4SF5	-3.56425
C21orf58	-1.744
SUCLA2	-0.37525
RFTN2	0.64925
SCNM1	-0.02025
SLC9A10	-0.049
FUNDC1	0.25775
SLC35F4	-2.207
AMD1	-1.0215
COL6A6	0.849
OR4K2	0.726
TRIB2	-1.69025
LOC91461	-2.65175
GHSR	0.6425
ATP8B1	2.728
C1orf78	2.42583333333333
RNF183	-1.576
STX4	-0.2249
TPPP2	-0.255
MYBPHL	-1.498
TXNDC6	-0.195555555555556
C9orf47	2.1065
FAM137B	-0.058
FANCB	-1.493
C11orf9	-1.3585
DPY19L1	-1.12375
VDAC2	-0.1985
VHL	-0.50125
LMBR1	0.517
C8orf44	-0.72
ZPBP	1.03575
FGF23	-0.514666666666667
C21orf67	0.35725
PCNT	-1.71357142857143
BCKDHB	0.1921
GALNTL5	0.0933333333333334
BET1	-0.270875
ARL13A	0.852
HDAC6	-0.779625
N4BP3	1.71016666666667
OTOP1	0.399
TTC30A	1.908375
CRISP1	1.094
KRT32	2.219
VSTM1	0.7665
ZNF622	0.27975
POLR3B	-0.1245
DNAJC10	-0.057375
C12orf54	0.415
ADIPOQ	0.321833333333333
RIT2	0.33
CD44	-1.892
ABCA3	1.63025
RPS17	-1.62875
FEZF1	1.035
PCDHB15	-0.9615
KCNMA1	-0.916
CCDC116	-2.538
C15orf27	-1.9985
NARG2	-0.6738
ITGA5	-1.512125
MEFV	0.9045
TUT1	-0.000375000000000014
LOC541473	-0.23025
NMBR	0.5725
GLT1D1	-1.82116666666667
ABCB7	-0.0435
PFKP	-3.45436363636364
C9orf91	1.0734
LRRC41	0.952833333333333
C1orf85	0.576333333333333
ATP5F1	-0.04425
STOX1	1.8785
GFOD2	0.11325
SLC25A3	0.516375
ZNF646	-0.2567
ZAR1	-0.1395
OSTbeta	-1.2425
GALNT3	2.1095
IFT122	2.21716666666667
LDB3	0.4204
GARNL1	0.287714285714286
HOMEZ	0.3185
LRRC6	1.5725
ANGPTL5	-1.284
UBAC1	-0.93075
DLEU7	-0.0446666666666667
RPL19	0.861125
TOP1MT	-0.674166666666667
LOC643641	-0.04125
MBD3L2	-0.1395
NTSR1	0.565333333333333
WISP2	-0.82325
GPSM2	-1.10125
RDH10	-0.1158
PRKCG	0.395
HIST1H4J	2.5775
MON1B	0.4768
MLF1IP	-0.7815
ZNF446	0.724375
COL4A5	-0.4571
SLC26A1	0.878357142857143
RGN	-2.096125
CCNB1	-1.92025
C9orf165	1.35325
CCDC28B	-0.5945
CCDC97	0.09225
FGR	2.29266666666667
MSRB3	0.269
EPN2	0.30225
COX15	0.213333333333333
KCNK6	-0.1925
XK	-5.30433333333333
GDA	-4.46442857142857
HEPH	-0.890875
THRAP3	0.51125
MET	-1.73185714285714
PHYHIP	-0.23375
LYAR	-2.2705
ING3	-0.05925
AK7	-0.5975
CCT8L2	0.287571428571429
COPS7A	0.607
WSCD1	-1.8545
RNF185	1.522125
TNS3	0.58075
KNDC1	-0.03325
RWDD4A	-0.3205
MED13L	0.0459
ZFYVE1	0.968125
C7orf44	-0.2245
MRPL1	-0.2325
STGC3	-2.05125
TEAD1	-0.587
RPL7A	-0.385785714285714
ARL6IP1	1.4382
C1orf178	0.1595
CTAGE5	0.378333333333333
TMEM184A	0.437166666666667
SLC25A14	0.44975
CACNG5	0.62375
ATXN10	0.429
ECH1	0.1749
CCL22	0.456666666666667
CYP2F1	-0.979166666666667
GADL1	0.138
TMEM19	-0.4545
RUNX3	-0.73425
EFNB1	-0.2525
LIPN	-0.1505
ACSM3	-3.4605
SIGLEC8	2.0565
ASCC3L1	-0.2015
NOL8	-1.50525
RELT	-0.74
Magmas	0.04975
PPP1R15B	0.2275
C11orf2	0.605
VKORC1	-0.2545
MGC26647	-0.043
TRPM6	-0.02175
UGT2B7	-4.717
FEV	0.284
FOXK2	-0.0237
PDCD5	-1.268
SLC8A1	1.8983
DGUOK	-1.04616666666667
CLDN16	1.0025
GAGE1	-0.5115
RBM17	-0.834
C1QTNF3	2.1645
VGLL3	-0.202833333333333
UNQ5830	0.053
CD1A	-2.19933333333333
SCGB1C1	-0.168
SUPT4H1	0.96525
TRAF5	-0.11875
ASAHL	0.51975
FAM73A	1.6605
OR6B1	1.088
WHSC1	-1.44505
GFPT2	-0.52325
LOC339809	1.86525
STARD5	0.240583333333333
SIP1	-1.05175
DNAJC15	-2.205
STAU2	0.4541875
FAM98A	-0.40725
RAD23B	-0.741125
LRRC33	-1.22975
CHRAC1	-0.81225
C21orf89	0.42125
C19orf43	0.296333333333333
KLK8	-2.2215
CCNE1	-1.360875
PKDREJ	0.3306
SSU72	0.5355
C17orf73	0.598
GPR78	2.219
WHSC1L1	-0.2389
GSTA2	-1.3835
SMUG1	0.926166666666667
UFM1	0.8904
AP3M2	0.622583333333333
USP14	0.25875
FBXL14	0.200333333333333
DSTN	0.3755
SFRS14	-1.115
FBXO31	-0.784666666666667
C12orf40	-0.0965
FRS2	1.17275
NR2E3	0.39625
TUBB2C	0.26125
GMPR	-1.12633333333333
C9orf139	-0.3405
ING5	-0.383071428571429
LOC730092	-0.376833333333333
ORM1	-4.594
RP11-11C5.2	-0.813
HSPD1	-0.9238
PIWIL3	-0.084
C5orf13	-0.6309
OR5R1	0.161
LCOR	1.12475
PLEKHA9	-1.342
CCDC43	0.09075
ZNF232	-0.94525
SLC6A7	0.419
ADH5	0.0730833333333333
SHBG	-0.253166666666667
CROCCL2	-0.70075
PANX3	-0.629
CDIPT	1.285
SLC16A5	-0.3615
TUBB	-0.2586875
TOR3A	0.0823
PREP	-1.11066666666667
ENTPD8	0.052
CHMP1B	0.22925
SYT12	-0.00349999999999998
MYH6	-1.7445
MAP3K13	0.379833333333333
KLHL30	0.0675
LCMT1	0.653875
EIF1AX	0.249583333333333
FOXD4L1	1.8055
SLC24A5	-0.081
RNF166	-0.4611
TJAP1	-0.6285
TMEM156	-0.333333333333333
ZNF239	1.8995
SNX19	-0.0928
GKN1	0.566
FCN1	1.6018
C1QL1	-2.27633333333333
ATP11C	-0.237571428571429
ZNF35	0.88875
CARD8	-0.067
LIMD1	-0.700666666666667
KIAA0286	-0.847125
XRN2	-1.12033333333333
CD6	-0.279166666666667
TOX3	2.227875
ZSCAN4	-0.1842
RSRC1	-0.498875
COG1	1.08275
PTRF	-0.4122
C16orf35	0.17975
FBXO24	-0.236
CHST11	-0.91175
THRB	0.7916
MYBPC1	1.0175
RNF39	0.198833333333333
PSMD11	-1.1365
ALAD	0.547
EN1	-0.19525
SLC9A9	0.6965
GSTM4	-0.0161
CDC42BPA	-1.50747058823529
RCSD1	-0.441
LUC7L2	-0.7923
SPTBN1	-0.5015
LOC146167	0.484
BAT5	0.2175
ZNF452	-0.2616
LSM4	0.040625
SRP72	-0.1477
SGK269	-0.603083333333333
MTX1	0.79575
CENTA1	0.54725
UNQ9433	0.183
ATR	-0.36875
DDX49	0.0735
PAQR8	-1.056
C14orf174	0.128
GBGT1	0.21725
THAP1	1.23675
OR10K1	0.015
RASIP1	-1.31633333333333
DPYD	-0.3692
DOHH	0.189
C18orf45	2.387
POF1B	1.38522222222222
ZNF552	3.787
USP32	0.76225
MED27	-0.760833333333333
C14orf149	-1.09783333333333
PRDX4	-0.619
ABHD12	-0.9099
AGT	-5.01275
SLC22A14	0.04525
C1orf58	-0.17875
PILRA	-1.433
ABCF2	-0.175875
C17orf85	-1.36855555555556
TKTL1	-0.829
FGF1	1.00635
IL6R	-0.106
VPS25	1.514
CHRNB2	-0.329
COL7A1	-2.7573
LRRC48	0.795333333333333
SPG20	-0.612666666666667
COX10	1.0685
GCA	0.898
ECEL1	-0.995166666666667
GLG1	-1.36266666666667
SRD5A2L2	0.233
MUTYH	-1.074125
ZNF70	-0.55475
L2HGDH	-0.69775
GPATCH2	-0.7175
ZNF655	-0.0726250000000001
ZNF227	-0.615166666666667
MCOLN2	1.3585
NQO2	-0.8095
KCNQ5	-0.3035
NEU1	1.6075
QRICH1	-0.02675
ZBTB20	-0.150166666666667
RPUSD3	-0.0455
EPGN	-0.3498
TSN	0.308916666666667
SPRY2	-2.1995
LZTFL1	0.6095
GMFB	0.598125
PBEF1	-0.3779
HBG2	-2.26133333333333
TMEM8	0.7275
PALM2-AKAP2	-0.987
NFYA	-0.41625
FAM108A1	1.13275
PBLD	0.839625
NRG4	-1.667
PIGF	-0.29925
PTGER1	-0.2735
NOS2A	-0.3096
C21orf34	-1.593
C21orf51	0.674916666666667
IL17C	0.7645
TRMT6	-1.80116666666667
ETV2	0.0806666666666667
CCDC109A	-0.49225
MYLK2	-1.0855
ATP10A	0.2459
DPH4	-0.20075
C5orf5	-0.638333333333333
KCNA4	0.521166666666667
NMNAT2	-0.269833333333333
GLYATL2	-0.7675
LSMD1	0.754375
IL23R	-1.05425
NRF1	-0.5375
MUC15	-1.0802
PRDM12	-0.973
PAQR4	0.155357142857143
RBBP6	-2.10425
IFI27	3.1935
SKAP2	-0.2996
TAGAP	1.54525
TJP3	1.8525
C9orf61	0.1785
IDS	-0.326571428571429
PARG	0.0105
LOC131149	0.031
DYRK4	-1.32116666666667
MICALL1	-0.2915
GALR2	-0.693
GPBP1L1	0.326375
TBX21	0.592666666666667
KCNJ6	-0.4402
GGN	0.22625
CASP5	-0.139333333333333
RNF182	-3.614
BRD4	0.22275
DOK4	-1.169875
SLC46A2	0.381333333333333
SOX9	-2.83654545454545
ZNRD1	-0.520166666666667
PRR6	1.00125
FAU	-0.445
DTNB	-0.434333333333333
CARD9	-0.435
STS-1	-1.16166666666667
SLC4A5	0.15625
NSBP1	-2.41533333333333
UGCGL2	-1.46125
POTE15	1.685
NOXA1	-0.1625
RP13-347D8.3	-0.21575
SAMD10	-0.0468333333333333
EP400NL	-1.351
TCF21	0.453
AMELX	0.283
JPH2	0.2828
SLA	1.491125
DLST	-1.16933333333333
SEPT12	0.10225
RGS20	-3.58225
LXN	-0.734
ZNF419	0.507875
UPK3B	-0.190333333333333
RELL1	0.47775
ESPNL	-2.2895
KLHL21	-0.5045
PI15	0.381
C2orf61	-0.665
LOC407835	-0.316
RER1	0.952166666666667
ELAVL2	0.961
MGC26718	-1.27325
KLF2	2.56725
TNFAIP8L3	1.39258333333333
TFE3	0.111
C11orf17	0.365125
15E1.2	0.123
SNRPC	-1.01775
DLGAP1	1.16525
PGLYRP1	0.018875
OVCH2	0.3245
IRF7	2.1705
SET	-0.5097
NAB2	-0.6295
LRP5L	-2.06275
FAM120A	0.3328125
ASCL2	-0.599166666666667
SHH	-0.272
ATP5H	0.842333333333333
THPO	0.0223333333333334
TYRP1	-1.38233333333333
HIST1H3E	0.616
EIF2S1	-0.540555555555556
TNFRSF17	-2.9036
TARSL2	0.54
NKX2-8	1.798625
C1orf115	0.859875
LOC56964	0.4585
KIAA0841	-1.17675
ISCU	0.2955
TTMA	-1.1315
ZNF414	0.358
LOC441150	1.497
RAB15	0.03325
HBP1	1.506
TNNT2	-1.0584
CECR5	-0.0505
PHGDH	-2.431875
JRK	0.0441
XPO4	-1.277375
FAM131C	1.9155
ARHGAP25	1.27433333333333
CA9	-3.20811111111111
GPR62	0.0636666666666667
TLX1	0.502
GPS1	1.37375
OR2M2	-0.6605
BDP1	-0.488214285714286
FAM70B	1.27525
RPS29	-0.0419999999999999
MKLN1	-0.4791
TSPAN19	-1.4815
SLC29A3	1.028
LGALS4	-0.945833333333333
USH2A	-0.165666666666667
NF1	-0.843333333333333
APOBEC3A	1.3995
IMPAD1	0.893
OLR1	2.22933333333333
NRAP	0.4715
HCFC1R1	0.2985
TAOK2	0.00516666666666669
MCM10	-2.52466666666667
MAP4K3	0.494833333333333
CBS	-2.48925
CLK3	-0.4493
PCDHGA5	1.2245
ELF4	-0.305625
FAM71A	-0.143
C11orf49	0.549
CLIP2	-0.84
BTBD9	0.5168
ZNF524	1.2505
KDELR1	0.5855
ZNF509	-1.7505
NCSTN	0.2115
ZNF533	-0.932666666666667
PARP4	-0.990125
GALNT9	-0.0764
NPY	-3.009
BEGAIN	-2.88366666666667
TMEM77	0.384166666666667
FOXRED1	-1.23533333333333
SLC16A2	0.609666666666667
SLC35B1	1.906
GK5	-0.579833333333333
SDCCAG10	-1.2455
C4orf20	0.10775
SLC9A2	0.73
ADD1	0.115571428571429
TAL2	-0.945833333333333
ACLY	0.19875
DNAJC1	0.8415
SOST	-0.95725
USP43	2.02933333333333
CYP4F12	-1.202
FKBP5	0.42025
CHCHD5	1.1342
NUDT22	0.36575
CCDC85B	0.2925
OR51G2	0.7875
STRN3	0.779285714285714
TMOD2	0.01
FLI1	-0.05075
MAB21L2	0.128166666666667
DGKQ	0.9015
VPRBP	0.6135
SCNN1B	0.5363
ECHDC3	-1.2824
TMEM106C	0.2855
CSNK2A2	-0.8555
RPL39	0.1039
HERC3	0.682444444444445
ZBTB47	-0.0371666666666667
ZNF681	0.024
PAGE2	-2.00575
CLIC5	0.985214285714286
RABAC1	1.2995
ZFHX2	0.056
YPEL1	2.34533333333333
KIAA0776	-0.419
NR1D2	1.156
DNAJC4	0.899375
NPNT	3.7077
ZNF677	-0.306
ZNF536	-0.2545
MEF2B	0.407583333333333
PTPN4	-0.936428571428571
CTCFL	-2.6765
STX5	0.6645
CD72	1.6115
VEGFA	-1.16773684210526
XRCC1	-0.9091
MAS1L	0.9345
ELL	-0.0674
SETBP1	-1.51025
CDH11	2.43266666666667
NDC80	-2.32630769230769
DMBX1	-2.32075
NRSN1	0.27625
BAT2D1	-1.347125
CDS2	0.820666666666667
C1orf212	0.349833333333333
SENP3	-0.246
IL1F9	0.1835
EEF2K	-0.429875
COG8	0.5115
CEP72	-1.78175
OR1L8	0.255
MUS81	-0.501416666666667
PHYH	1.349125
GGT6	0.3215
C22orf23	0.0415833333333333
C13orf33	0.904625
MAPK8IP2	2.58325
NELL2	4.73925
POU3F2	-1.413
ALPK1	1.108875
MRPS18C	-0.70075
RPLP2	-0.00637500000000002
FGF22	1.1675
SPNS1	0.666833333333333
ZFP1	-0.76775
IL1RAPL1	-1.26475
PCSK9	-2.9198
NKX2-1	0.230928571428571
C6orf189	1.3085
SP4	-0.3865
SLC11A1	1.5639
C21orf25	0.585333333333333
ICAM2	-0.299875
SH3GL1	-0.428833333333333
GSK3B	-0.00466666666666666
RALB	0.6545
PDXP	-0.422166666666667
GNGT1	-1.16685714285714
KIR2DL1	0.44
TNFAIP3	-0.0964166666666667
C6orf32	-0.3434
CBLN2	5.77675
PANK3	1.721
TAAR9	-0.15
WDR82	0.134714285714286
APOM	-3.9255
TRIP10	-1.0295
SPATA16	0.4392
C1orf135	-2.57725
USP51	1.01625
TESK1	1.2325
C11orf64	0.158875
ZNF611	-0.529
PDE6G	-0.6848
HLA-DQA1	3.75925
GCLC	0.12125
SEC61A1	-0.00842857142857142
TWSG1	1.28725
ZMYND10	2.261
CTDP1	-0.081625
ADAMTS6	-0.7665
SLIT1	-0.765333333333333
KRT86	-0.3025
KIAA0574	-0.21225
GTPBP2	-1.2604
PQLC3	1.54325
PRRX2	-0.711833333333333
C15orf44	0.620333333333333
MKKS	-1.088875
C11orf10	-0.3955
GPR110	-0.0993333333333333
CD109	-1.08745454545455
ADCY1	0.3938
RHBG	-1.593
TP53I3	0.37875
SLC22A3	-1.072
UCP2	1.47725
FOXG1	-1.3718
OR2AG1	-0.5105
TRIM24	-1.2325
PROC	-2.6335
TAAR6	1.01625
AMTN	-1.3605
C10orf47	-0.00516666666666667
DEPDC1	-1.73075
FLJ45557	5.9135
ZDHHC17	-0.316875
KIAA1429	1.06816666666667
KCNH1	0.444
VNN3	0.351857142857143
PSMAL	0.80175
PPARD	-0.01275
HFM1	0.24225
YBX1	-1.82183333333333
ZNF695	-1.9775
SCTR	-0.429
DCDC1	0.5825
VPS26B	0.0132
MTF2	-1.1705
ATP6V1F	0.512
CCDC94	0.181
PERF15	-0.7265
CCL11	1.046
LMO7	-1.479125
DCST1	-0.6865
ADRBK1	0.219625
CDRT4	0.301875
ZNF84	-0.7845
HOXD8	0.16925
STARD8	-0.193666666666667
FOXP2	-0.611857142857143
CCDC103	1.1535
POLR3A	-0.1093
GSC	2.0045
ZNF114	-2.75416666666667
HTR7P	2.415
LALBA	0.6235
RMND5A	-0.160833333333333
PSCD2	1.868
ZNF409	0.6675
KRTAP1-3	0.8146
MAF1	0.7135
LOC201725	-0.264333333333333
NRN1	-2.168375
SPAG5	-3.5485
DNAH7	0.715333333333333
FLJ43860	0.327
BRCA2	-2.082
ACADM	-0.30375
CXXC6	-3.76575
RAGE	-2.38175
CHMP2A	0.68675
FAM8A1	0.161
GPR21	-0.358
SLC12A3	-2.01066666666667
FVT1	1.26171428571429
ZDHHC7	-0.865375
FLJ44048	0.255
SLC44A3	1.54
SDSL	2.37616666666667
MMP8	-0.37125
PLA2G12B	-3.37483333333333
ACY1	0.34
MT1E	0.860166666666667
OR4K15	1.026
TECTB	-0.4175
GPR20	0.344625
IRAK2	-0.7045
RFPL3	-0.458875
MYO9A	-1.296
NARG1L	-0.780333333333333
BLMH	-1.984875
CCDC3	1.36283333333333
C9orf21	-0.449166666666667
KIAA0513	-0.446
MIER2	-0.338
PNMA2	-1.473
SH3BP2	0.6389
ANXA10	-0.67575
RTN2	0.167333333333333
TFB1M	-1.549
PRPH2	0.85925
C14orf133	0.04325
GOLGB1	0.6585
IRX4	-0.47075
NFKBIL1	0.468
C10orf62	-0.2815
APBB3	-1.3845
RPS10	0.1087
LOC728378	1.49075
TLE3	1.2185
PSMB7	-0.512
MESDC1	0.3505
SLC6A1	0.525
OCLN	2.741
PTTG3	-2.1115
NAGLU	0.7805
SERTAD4	1.344625
SPRY1	1.14625
FLJ10781	-0.619416666666667
MYSM1	-0.4115
TRIM4	0.323
SH3YL1	0.62775
TREM2	4.47383333333333
SERPINI1	3.1925
HDHD3	0.67925
TMEM38A	-0.40025
EID2B	-0.318
TDRD3	-0.812
SEDLP	0.3475
THSD7A	0.0848333333333333
NDST3	-1.69825
KLHL15	-0.258833333333333
DHRS12	1.09
FBXO9	-0.4965
TNPO1	0.126583333333333
MRPL13	0.702833333333333
SNX5	-2.06266666666667
METTL6	-0.732
SOD1	0.596875
CHML	-1.5035
PACS1	0.213875
SIRT5	-0.653777777777778
CAPN2	-0.975833333333333
FXYD5	-1.16533333333333
TWISTNB	0.026625
LRFN1	1.718
UBE1L	0.677375
UBE1C	0.56175
OR51B2	0.282333333333333
OR4D11	0.289
C15orf2	0.159
NR4A1	-0.0161666666666667
LOC339047	-3.77825
TRIM17	-0.5625
ATP5G3	-0.211571428571429
RPL15	-0.619
ADAMTS8	-0.489
HOXC4	0.515
C14orf37	0.974
CEACAM5	2.694875
MYT1L	0.911666666666667
RASA2	-0.3515
OSBPL7	0.306
STAG1	-0.6815
GIMAP4	4.22383333333333
FUT3	-0.926166666666667
PIF1	-2.55625
LPIN2	-0.1522
SH3PX3	1.4705
PDP2	-0.616
PAPD1	-0.270625
ERP27	5.24
APOOL	-0.0397
DIABLO	0.803
TRHR	-0.0641428571428571
ARMC9	0.100375
RNF152	2.56475
SLITRK3	0.2805
ZNF211	0.035
PFDN1	0.020125
RGS11	0.07125
HS6ST1	0.7411
AKR1D1	-1.46866666666667
TNP2	-0.115166666666667
STK31	0.694833333333333
EML4	-2.1065
SGTA	0.0478333333333333
HIST1H2BI	0.78
PSMD6	-1.28716666666667
KIAA1257	1.4365
C18orf55	-0.4535
FLJ20273	2.949375
RPL28	-1.06983333333333
EPYC	1.4845
NOX3	-0.015
ELAC1	-0.510333333333333
METT11D1	-0.69325
BIN2	-0.381166666666667
NACA2	-0.8915
CCDC17	-1.69325
HM13	0.7186
UBOX5	-0.91325
UBE2O	-0.135375
UBL5	0.734
APOLD1	1.95425
C9orf31	0.12575
TNFSF8	-0.033
ARHGAP29	1.139375
PROKR2	0.915
PDE5A	0.1695
C6orf12	-1.0345
TOM1L1	1.6985
WHDC1	0.102
FOXI1	0.1022
RAB4A	0.1159
TMEM39B	-1.51725
ATPBD1C	0.47825
FARSA	-0.188833333333333
PLEKHG5	-0.949
CMAS	-0.7765
OR7E24	-0.0705
SLC30A1	-0.67525
CDC42EP5	1.97166666666667
PLAC1	-0.64975
KLHL18	-0.391416666666667
LBA1	0.274222222222222
TAZ	-1.28325
CRIP2	1.93775
BTBD11	-1.06516666666667
C16orf72	1.337
DIO2	1.1109
LRRCC1	0.319
CCDC136	-1.825
PRX	-0.325571428571429
RBM5	-0.871333333333333
TMEM85	0.52375
TUBGCP4	-1.00166666666667
APLN	0.607625
CDK7	-0.764833333333333
SSR2	0.4475
CRELD1	-0.44975
C19orf46	2.83375
GAL3ST4	0.702833333333333
KBTBD10	-1.2115
IL28A	0.27625
WDR27	-1.068
MCM2	-1.36533333333333
SOX14	1.224
FLJ39743	-0.07
KIAA0922	-0.113875
