Hybridization REF	TCGA-A8-A07B-01A-11R-A00Z-07
ZNF114	-3.10583333333333
HTR7P	0.54
LALBA	0.514
RMND5A	0.112833333333333
PSCD2	1.8775
ZNF409	-0.0805
KRTAP1-3	1.127
MAF1	0.95775
LOC201725	-0.463
NRN1	-2.07075
SPAG5	-0.9705
DNAH7	0.999166666666667
FLJ43860	0.7475
BRCA2	-1.8595
ACADM	-0.816875
CXXC6	-2.39825
RAGE	-1.35225
CHMP2A	0.03925
FAM8A1	-0.0607
GPR21	0.8435
SLC12A3	-2.6675
FVT1	0.287428571428571
ZDHHC7	-0.14375
FLJ44048	3.43275
SLC44A3	2.57416666666667
SDSL	0.827666666666667
MMP8	-1.0605
PLA2G12B	-3.117
ACY1	-0.68
MT1E	-1.26283333333333
OR4K15	0.0835
TECTB	-0.2645
GPR20	-0.14875
IRAK2	-0.87575
RFPL3	-0.089375
MYO9A	0.10775
NARG1L	-0.462166666666667
BLMH	-2.324
CCDC3	2.444
C9orf21	-1.2575
KIAA0513	0.5905
MIER2	0.007
PNMA2	-1.35941666666667
SH3BP2	0.3463
ANXA10	-1.07675
RTN2	0.459666666666667
TFB1M	-1.3635
PRPH2	1.17825
C14orf133	-0.094
GOLGB1	1.29191666666667
IRX4	-1.713375
NFKBIL1	0.220666666666667
C10orf62	-0.00400000000000001
APBB3	-0.8595
RPS10	0.2781
LOC728378	0.36125
TLE3	0.920777777777778
PSMB7	-0.73375
MESDC1	1.3945
SLC6A1	0.5485
OCLN	0.815583333333333
PTTG3	-0.851166666666667
NAGLU	-1.19775
SERTAD4	3.004
SPRY1	0.819
FLJ10781	1.89158333333333
MYSM1	-1.12975
TRIM4	0.630357142857143
SH3YL1	2.162125
TREM2	4.02616666666667
SERPINI1	2.48425
HDHD3	-0.018375
TMEM38A	1.391
EID2B	-1.1395
TDRD3	-1.05383333333333
SEDLP	1.3665
THSD7A	1.37
NDST3	-0.83675
KLHL15	-1.30483333333333
DHRS12	1.063
FBXO9	-0.362785714285714
TNPO1	-0.601833333333333
MRPL13	1.20066666666667
SNX5	-2.05033333333333
METTL6	-0.753
SOD1	0.669
CHML	-0.105666666666667
PACS1	0.60475
SIRT5	-1.0131
CAPN2	0.0698333333333333
FXYD5	-0.541833333333333
TWISTNB	-1.662875
LRFN1	1.14183333333333
UBE1L	0.131375
UBE1C	0.47175
OR51B2	0.01825
OR4D11	0.077
C15orf2	0.0275
NR4A1	-0.274
LOC339047	-2.28
TRIM17	1.4305
ATP5G3	-0.221357142857143
RPL15	-0.119333333333333
ADAMTS8	-0.99875
HOXC4	0.256
C14orf37	1.8485
CEACAM5	-0.196125
MYT1L	0.439833333333333
RASA2	0.0845
OSBPL7	-0.669
STAG1	-0.1625
GIMAP4	4.15116666666667
FUT3	-1.84516666666667
PIF1	-2.331375
LPIN2	-0.1355
SH3PX3	0.16925
PDP2	-1.17575
PAPD1	0.523
ERP27	1.77125
APOOL	0.2714
DIABLO	0.186
TRHR	0.991375
ARMC9	1.243375
RNF152	2.86925
SLITRK3	0.154666666666667
ZNF211	0.9505
PFDN1	0.6905
RGS11	0.79875
HS6ST1	1.2431
AKR1D1	-1.656
TNP2	0.427833333333333
STK31	0.337
EML4	-1.53516666666667
SGTA	0.173
HIST1H2BI	-0.800166666666667
PSMD6	-1.489
KIAA1257	2.4955
C18orf55	-0.1475
FLJ20273	2.848
RPL28	0.8105
EPYC	4.5625
NOX3	-0.584
ELAC1	-0.626166666666667
METT11D1	-0.75675
BIN2	-0.704
NACA2	-0.19375
CCDC17	-0.4925
HM13	-0.6067
UBOX5	0.21425
UBE2O	0.11475
UBL5	0.422
APOLD1	0.74475
C9orf31	0.3815
TNFSF8	0.747
ARHGAP29	0.767
PROKR2	0.478
PDE5A	-0.210166666666667
C6orf12	-0.135
TOM1L1	1.0575
WHDC1	-0.538
FOXI1	0.2195
RAB4A	1.2787
TMEM39B	-0.85075
ATPBD1C	-0.6445
FARSA	-0.397666666666667
PLEKHG5	-0.3485
CMAS	-1.07266666666667
OR7E24	1.5575
SLC30A1	-0.598
CDC42EP5	0.6875
PLAC1	0.05675
KLHL18	0.400083333333333
LBA1	0.0613
TAZ	-1.56575
CRIP2	1.609125
BTBD11	-1.15683333333333
C16orf72	-0.6805
DIO2	1.831
LRRCC1	1.39016666666667
CCDC136	-2.5555
PRX	0.866
RBM5	0.0287
TMEM85	-1.1345
TUBGCP4	-1.1475
APLN	1.212375
CDK7	0.929833333333333
SSR2	0.587166666666667
CRELD1	0.1205
C19orf46	2.6565
GAL3ST4	0.548666666666667
KBTBD10	0.303
IL28A	0.0785
WDR27	-1.2585
MCM2	-1.07783333333333
SOX14	-1.064
FLJ39743	0.9325
KIAA0922	0.15475
HIPK4	-0.2495
FLJ25758	-0.198
C16orf57	-0.821166666666667
PDZD2	1.428625
MCC	1.91525
HHLA3	-1.2326
ID2	0.9465
C20orf23	1.7245
ZNF688	-0.18675
APOC2	-1.57133333333333
LOC440093	-0.2945
FAM50B	2.0935
PWP1	-0.4735
DNAH10	0.523
HIST1H2BA	0.11675
GPR56	0.113833333333333
METAP2	-0.604
PAN3	-0.308166666666667
STXBP4	0.378875
PDHX	-0.311
MTA1	0.0630833333333333
ZBED4	-0.17375
ZNF720	-1.0595
CDK2	-1.233125
RHOJ	0.08275
CDC37	0.0158333333333333
ZER1	0.310125
GRK4	-0.50325
PRPH	-0.827
POLR2A	-0.183625
OGFOD1	-1.503
NOL5A	-0.265
PHEX	2.51
FLJ16478	0.00125
C20orf117	-0.51275
CAMTA2	1.23725
C11orf74	0.0831666666666667
DDX17	-0.420416666666667
C5orf27	0.38425
PLEKHA2	-1.1528
PDE4DIP	-1.7232
SCN7A	0.293
ZNF559	-2.12433333333333
CXCL10	3.73075
ZMYM4	0.260333333333333
STK32B	1.78666666666667
KIAA0888	-3.764
TACR3	1.1125
CKAP2L	-0.791
KIF1A	-1.0595
RSPRY1	0.24125
VCAN	1.3145
CYP27C1	0.1795
SYDE1	-0.823
MED12L	-0.931333333333333
ZDHHC21	1.20375
NHS	-0.3455
TM9SF3	1.2495
DDHD1	-0.3345
MAFG	0.513666666666667
BICD2	-0.0279
C14orf119	-0.0446
C14orf43	0.123928571428571
CDH7	-0.89775
ALKBH5	-0.418714285714286
JUP	0.913375
TMEM41A	0.536333333333333
MAMDC4	-1.16183333333333
CBX3	-0.935625
LRRC18	0.21525
RBMXL2	0.483333333333333
PLA2G4D	0.508166666666667
FGF13	2.166125
KIF3A	1.03133333333333
PDIA6	-1.157
DCXR	2.06375
CASKIN2	0.861333333333333
EHD1	-0.219
MARCKSL1	1.85633333333333
ZNF496	-0.0966666666666667
SCAF1	0.851833333333333
KCTD8	-1.57575
TRAF3IP3	0.147857142857143
LSR	2.24775
CXorf1	-0.031
C14orf112	1.0435
EIF2B1	-0.296
OMP	0.646
GSTZ1	-1.0055
LOC92017	1.17875
ISLR2	0.6915
C12orf36	0.488
GATA2	-1.28683333333333
GABRA5	-2.6225
CELSR2	-0.901428571428571
STAM2	0.534
TNAP	-0.576
PTPMT1	-1.00516666666667
GRP	6.34675
SV2A	-1.22833333333333
MAGEA12	-3.87525
CACNG1	2.825
C18orf19	-0.917
GSG1	-0.148
PTPRJ	-0.0372142857142857
FRMPD1	-0.5585
ZNF668	0.478
PLEKHJ1	0.321875
ADAT1	-1.5671
TMEM50A	0.5127
UCN3	0.485
HOOK1	1.51425
IL17B	-1.6035
MLKL	-1.37683333333333
TTC14	-0.566166666666667
KLHL5	0.01675
CRYL1	-0.809333333333333
FOXH1	0.514
NFYB	-0.540375
PPM1G	-0.4955
GOLGA2LY1	-0.39125
NMT1	-1.114625
HADHA	-0.2083
CHSY-2	1.947
PLEKHF1	0.217714285714286
SAGE1	-2.418
MUSTN1	0.3225
SUHW4	0.29575
TFEB	1.54633333333333
ZFYVE27	0.078
ATG12	-0.0976666666666667
BMI1	2.40978571428571
ZIM3	-0.03475
MYH4	-0.536333333333333
MASP1	-1.27691666666667
KIAA0984	0.75525
RPAP2	-0.73475
ASB5	-0.01775
BOLA3	-0.887666666666667
MIA3	1.96933333333333
KRT35	0.224
KIR3DL3	-0.5185
MRPL51	-0.262
SEMA3F	1.5275
NDUFB2	0.822666666666667
LOC253012	1.32425
FAM46C	-1.3704
G6PC	-1.98957142857143
CSAG3A	-4.42566666666667
PREX1	0.571
SLC25A45	-0.3315
MAPKBP1	0.271
CPE	1.5545
GNB1	0.025375
CXCR6	0.619
TRIM46	-0.11375
C16orf3	0.215333333333333
HPSE	0.29825
TIGD3	-1.1365
SPG3A	0.7435
LCAT	-1.202
ST6GAL1	-0.674444444444444
POMC	-0.21
FLJ36031	-0.122
NSMAF	-0.789166666666667
SKIL	1.172
ADSS	0.536
HMGCS1	-1.504
POLR3F	-0.345
RAB10	0.190125
ZNF277P	-0.603875
ZBTB7B	0.380125
DHRS1	0.03875
ABCC13	-0.493875
CNOT3	0.87775
NFKBIA	0.643
GAK	0.261
SFT2D2	0.327
HOXA6	0.2905
CRTC1	0.27325
LY6D	-1.46333333333333
C20orf72	-0.359
CPT1A	0.0385
LMO1	-1.9175
EIF3I	-0.27225
PRB4	0.4355
MCM3APAS	-0.54425
C20orf132	-1.5625
FOXF2	-3.33975
S100A12	-0.382
MLH1	-0.650333333333333
ACTN1	1.0152
MRPL36	-0.656666666666667
C20orf106	0.39925
FBXO6	0.738666666666667
MKS1	-0.443833333333333
CX3CR1	-1.739875
PDE1B	0.432
PLP1	-3.382
KISS1	0.4395
C14orf2	0.326166666666667
TBC1D3P2	0.144
COMMD6	0.6374
ANKRD7	-1.80375
PTCHD1	2.22375
NARS2	0.40825
DOCK7	-0.94425
FAM127B	0.144875
LOC390243	-0.0705
N6AMT2	-0.1495
ZNF391	-1.3355
DNAJB14	0.019
WRB	0.548
BPI	-0.305
TTC4	-0.486166666666667
FAM10A5	0.78625
GOT1L1	0.3187
MAGED1	0.806875
RESP18	0.5285
WFDC6	0.41725
MT2A	-0.7115
C11orf56	0.03475
KIAA1432	0.6335
ROR1	-1.280625
HSD17B14	0.763833333333333
ZFAND2B	0.282875
SAMD4B	0.608
HEXA	-0.47775
HNRNPU	0.0353636363636364
USP39	-0.1335
NRD1	-0.786
R3HDML	0.13975
FLT4	0.477666666666667
OMG	0.0801666666666666
OR52N4	0.457
LOC399818	0.0905
ELA2	-1.974
VENTXP1	-0.802
RFC5	-1.5375
OR52L1	0.4025
PAX5	-0.115
FBXO2	-2.74125
GMEB1	0.3815
AKT3	-1.07483333333333
CRB1	-0.411
CTTN	-0.128
UTP15	-0.458166666666667
HSBP1	-0.167916666666667
PHF11	0.73275
NDEL1	0.735833333333333
USP8	-0.00725
BAIAP2	1.8740625
SI	0.3436
ARSJ	-1.3145
BAAT	-2.3895
KCNS3	2.13666666666667
LOC126147	0.281833333333333
TMEM37	-1.05675
C1orf162	2.1965
MBD1	-0.2213
ITGAL	-0.686666666666667
WDR73	-0.935
GKN2	0.493666666666667
ARFGAP1	-0.86275
SLC5A8	-0.644166666666667
ZBTB40	-0.0867
CYP4B1	5.18183333333333
LYPLAL1	-0.3415
CHST3	-0.43725
MAP3K9	0.9055
BTAF1	-0.6235
TFAP2E	0.107
RBM35B	-0.898
LOC441251	-0.290666666666667
ANKRD25	-0.219666666666667
UQCRC2	-1.5785
MAEA	0.386583333333333
HYAL1	-2.72822222222222
RNPEPL1	0.327166666666667
CPSF2	-0.60625
PSD3	-0.4718
ABCA13	-0.372
AGR2	1.310875
GBX1	-1.34
HDLBP	0.630142857142857
ACY3	-1.3085
HECW1	-0.59625
ZNF519	-0.25775
HOPX	2.075
ZNF304	2.098875
OR12D3	-0.075
FKSG43	0.2555
METTL1	-0.182375
MFSD3	1.5601
PSPH	-0.818
CLCA3	-0.3525
DARS2	-2.19166666666667
CDC25A	-1.12516666666667
BAIAP2L1	0.52975
B3GNT5	-1.24475
USP29	-0.215333333333333
ARHGEF10L	0.6254
ATOX1	0.344125
ADAM30	0.4475
DNASE1	0.16725
STT3A	-0.183166666666667
RAB6IP1	-0.56325
PTN	0.4754
C1orf106	1.46492307692308
HECA	1.2815
RNF122	-0.262
SLC22A18AS	0.153166666666667
GNG8	0.463166666666667
ELP4	-0.67975
FAM65A	-0.0581666666666667
RPL10A	-0.46
IRS4	0.07
MACF1	1.4024
SEC24D	-0.4095
LOC374395	-0.1265
TGFB2	0.268375
MDFIC	0.457125
CHRNE	0.688833333333333
PCMTD2	-0.493666666666667
ATP6V0D1	0.028
MTA2	-0.099
LZTR1	-0.2615
RAP1A	0.4105
AXIN1	-0.56125
POLR1C	0.74975
TRIO	0.3125
PLXNA4A	-0.400583333333333
C5orf33	0.14725
DEPDC1B	-1.454
ZNF473	1.56866666666667
MTM1	0.775375
GPR107	-0.126666666666667
CSNK1A1L	0.8485
FLJ14154	0.09775
NLRC4	2.95
ENPP4	2.2845
PADI3	-0.194
RNF170	-0.013
CG018	-1.16733333333333
C16orf7	-0.15025
KCNE1	-0.87075
NRM	-0.945166666666667
SLC37A3	0.429857142857143
TPD52L2	-1.20583333333333
UNC5B	2.25925
C12orf12	0.0764
SDHB	-0.55425
CLRN1	0.281125
NUDT10	-0.532
UGT3A1	0.004
FBXW8	0.067625
RHOF	-1.04775
PTPLAD1	0.614875
MYO3B	-0.9785
DERA	-1.04925
TPP2	-0.70725
C19orf53	0.126333333333333
GINS3	-1.084875
ST6GALNAC5	0.322
CHSY1	0.2475
MGC15705	0.0315
GPR83	-0.212
EXT2	0.06925
DOLK	-0.512
TUBAL3	0.68825
ACVRL1	1.7005
ABL2	-0.269
C14orf156	-0.572
PTPRZ1	-4.441625
DIP2C	0.971375
LAMP1	1.026
RXRA	0.0973
MAP3K5	-0.16025
ALKBH1	0.1875
PDLIM7	-0.07775
ARL14	-1.298
SNIP1	0.0781666666666667
TIMP3	2.48533333333333
RGS3	-0.1595
SPAG16	-0.0577
ABHD4	0.0615
ARHGEF12	0.553083333333333
GLUD2	-0.2805
RAC2	-1.8991
UAP1L1	-0.883
SLC18A3	-0.2605
YOD1	-0.0280833333333333
RALY	0.508
HMOX2	0.404625
DGKH	-1.015
DBNDD2	0.655666666666667
YIPF4	-0.529875
THAP10	-1.41375
ZNF513	0.548
HAGHL	0.0278333333333333
ITGB4	0.875166666666667
CCDC141	-1.4685
YTHDF3	3.06475
C5orf28	0.14775
RPL7L1	-0.30375
TMEM30B	1.72064285714286
ANKRD35	1.0905
DUOXA2	0.11875
TBC1D5	-0.536375
DFNB59	-1.6715
HRH4	0.0175
MYO6	2.658
DNAJA4	2.38975
RBM24	-2.02725
CEACAM20	0.1295
RBM23	0.301714285714286
NGFB	-0.244
C1orf63	-0.1955
KRTAP7-1	0.1225
PERLD1	2.877
NPB	0.641
C17orf59	1.2591
HSPBAP1	-0.48
SLC15A4	0.278125
PRTFDC1	-1.3705
OSMR	-1.46507142857143
CYSLTR2	0.2695
C19orf25	0.8607
KIAA1797	0.2125
NLRP6	0.106
FAM105B	-0.1341
SCRN2	0.0621666666666667
LRRC58	0.2272
RNF17	-0.150625
NEIL3	-2.8485
FAM137A	2.09025
SKP2	-2.94025
PARVA	1.85933333333333
PKLR	-2.0485
RNF34	0.777
A3GALT2	0.3975
C12orf50	0.139
SUNC1	-1.2305
FAM102B	-1.29166666666667
CCT2	-0.38025
LRRC37A2	-0.951
ARF4	0.9425
SIKE	-0.10175
C8orf48	-0.344166666666667
MBTPS1	0.735142857142857
GPSN2	0.4835
NCF2	3.011
SLC12A6	-0.0468333333333333
MRPL48	2.32825
HMGN3	-0.501
LRRC62	-0.811
PAX9	2.4045
FAM55A	0.3585
C20orf42	-3.67483333333333
SCML2	-1.356
BCL9	0.34475
FAM40A	-1.041
C9orf41	-0.648333333333333
ZNF774	-0.566
LETM1	-0.22175
PLXNB1	1.40233333333333
NIPSNAP1	-0.8155
USP10	-0.80125
F9	0.8145
LIPE	1.553
CNGB3	-0.556
C12orf52	0.2355
PI4K2A	0.068375
MED8	-0.714625
STAT4	-0.1017
FGD4	0.731666666666667
RNF145	-1.60583333333333
WDR32	0.6365
CLDN2	0.384666666666667
TCEAL8	-0.231
ZMYND8	-0.162
PDXK	0.261625
GATAD2A	0.07825
PTGES3	-0.117
CCM2	1.049
TAP1	-0.00762499999999999
ZNF670	0.79
ETS2	-0.805785714285714
C6orf166	-0.415
PRMT2	0.8455
OR4B1	0.666
INTS8	0.0925
CCDC102A	0.74475
CCDC83	-1.7385
ITGA1	0.0328
EPHA5	-1.6856
FAM24B	-0.832
TSGA10	1.49425
HAL	-0.323833333333333
MYOT	-0.2365
SPACA3	-0.05275
BCL2L2	-0.4415
CUGBP2	-0.6565
CCNB3	1.399
RNF113B	-0.76675
MERTK	0.136
BAG1	0.255
VPS36	-0.132
ORMDL3	2.5787
C1orf190	-0.4475
ZNF625	-0.16275
CORO2B	-1.55225
ALOX15	-0.668
CST1	4.121
NUPR1	1.35633333333333
CCL7	0.26125
SMCR5	-2.868
DSC2	1.9675
RBMS2	0.3795
GRIK4	0.3435
TRIM65	0.1481
TMPRSS6	-0.480714285714286
TP53INP2	2.36175
GLB1L	0.140166666666667
LOC388284	-0.1805
PUS1	-0.530785714285714
BCL9L	-0.057
OLFM1	-2.09675
RET	-2.3125
MASTL	-0.832333333333333
ALX3	0.18625
IL1RL1	-0.0316666666666666
ZNF765	0.5926
C14orf138	-0.4725
SNX10	-2.22866666666667
TAC4	0.2235
C1orf64	3.8135
POGK	0.34475
MAPK9	0.80125
ZNF366	2.72725
C8orf79	-0.2267
CLDN7	2.239875
OR5AT1	0.6815
TRIM37	-0.58025
LRRC25	1.62425
GRHL2	3.8338
TEKT3	0.475
LASS5	0.075
ABCC4	-2.3395
DLG3	1.076625
VGLL1	0.28375
ZFP36L2	1.6775
MFRP	0.368833333333333
KIAA1799	-0.33625
FLJ44379	-0.748
PCNX	-0.4405
ANXA9	-0.3895
CYP4V2	-0.9695
PIK3C2A	0.39825
SRR	0.015
NOL3	-0.6505
IFITM2	0.1165
ARNTL2	-1.727
ZNF595	0.54275
NLRP13	-0.2115
ASPH	3.386625
CPA2	0.467
PVRIG	-2.12283333333333
LEPR	-1.37983333333333
C16orf42	-0.118333333333333
SH3BGRL	3.7625
FAM77D	0.231
FNDC7	0.069
C9orf6	-0.205833333333333
NOTCH2NL	-0.0195
PGBD1	0.401166666666667
SYNGR2	1.42516666666667
PITPNA	-0.583625
PRPF4B	-0.3061
SLC43A3	-1.066
NRBP1	-0.13475
SLC25A22	0.3015
ILK	0.732625
SLC22A8	0.747666666666667
MRPS7	0.039375
PITX2	-0.761
FABP3	-0.62075
OR1L1	0.5315
LOC728215	-0.474125
BLID	-1.621
KIAA1217	3.12323529411765
TFPT	1.70875
AP4B1	-1.2135
VBP1	-0.6835
OR1K1	0.311
MORC3	0.6185
BHMT2	-0.958333333333333
C3orf10	1.363375
FZD7	0.151
WFDC10A	-1.718
PMS2CL	-0.96325
CCDC32	0.132
FA2H	-0.49725
ALG13	-0.917
TTLL7	-0.2446
SPOCK3	0.0835
SLC13A2	0.108
AIM1	2.06525
GPRC6A	-0.4475
EGR2	1.44875
MED11	0.4305
WWC1	2.49575
SH3GL3	-3.6355
RIF1	-0.184571428571429
PRLH	-0.147
VLDLR	-0.74
DBT	0.00200000000000001
C21orf63	0.27275
CGGBP1	-0.473125
KRTAP12-2	-0.369
TADA3L	0.0505
ZBTB16	3.80925
PDGFB	1.018375
RFX1	0.372875
UQCRB	1.8509
LOC133874	0.8
HPS3	-3.57275
LGALS3BP	-0.3833
DKFZP564O0823	1.69742857142857
MRFAP1L1	0.257875
HOXA10	-1.02633333333333
NGB	0.1685
KIF21A	0.554692307692308
IFLTD1	0.023
LZTS1	-1.266875
ARHGEF3	2.8545
RHBDL3	-1.8945
CSNK1G2	0.00941666666666667
ChGn	-0.859875
KIAA1244	3.01883333333333
GABRB2	0.721
MGC72080	1.068
CD27	2.455
EGLN1	-2.0346
PEX13	1.2255
RWDD3	-0.6275
RNF12	0.275666666666667
GRIN2B	0.5475
ADAMTS14	-0.745625
DYDC2	-1.5625
ATP6AP1	1.0133
NR1H2	1.09566666666667
PDK2	2.00675
C3orf17	-0.184666666666667
SLC38A2	-0.365571428571429
SLC25A29	0.904
C15orf29	-0.163
ADAM9	-0.45225
TMUB2	-0.306375
GPR176	-0.36225
AGK	-0.523125
MCCD1	0.1925
NDUFA4	-0.555
TMEM146	0.18875
DUSP1	0.1935
UNQ6975	0.4615
EMX2OS	3.418
INSM2	-0.195
LUZP4	-0.422
SETD6	-1.23325
P2RY2	4.5125
SLC45A2	-1.2705
RABGAP1	0.491833333333333
UBXD5	-0.343
GPRC5A	1.4614
PAK3	1.1915
LOC63920	-0.58025
TGFBR1	1.6987
KRTAP6-3	0.9325
SFMBT2	0.02775
CDC42	0.517
C11orf35	0.088
TTLL2	0.473
UACA	0.503166666666667
CD97	-1.7448
SETD5	-0.04075
NINJ2	-0.0635
PTER	0.674
POMGNT1	-0.04475
KRTAP4-2	-0.118
ECGF1	1.873375
HRB	-0.565363636363636
ATP1B2	-0.0146
LOC400506	-1.1895
COL4A3BP	1.24125
C6orf97	-2.10425
GRHPR	0.417
TAS2R1	-0.5205
SEMA7A	-1.1515
EDF1	0.213
ODF2L	0.5618
PCID2	-1.1575
GTF2H4	-0.227833333333333
ZCCHC3	-0.252625
CGB2	-0.00633333333333333
NEUROD1	0.08625
C20orf75	0.309
RP5-1054A22.3	0.703
IFNA5	0.461
ZNF134	0.498666666666667
MGC119295	-0.6662
ZSWIM6	0.092625
SMEK1	0.391166666666667
PCGF2	0.820125
C1orf102	0.6315
CYP2A13	0.4725
KCNH6	-0.8813
MDM1	-0.1396
ALDH7A1	0.393666666666667
C9orf75	0.721
VDAC3	1.46525
OR51T1	0.3335
EIF3F	-0.734333333333333
KCNJ10	-0.506375
LENG8	0.3675
EDEM2	0.122
CCNJL	-0.552666666666667
DHX37	-0.462
CRYGN	0.73
AATF	-0.992375
ZNF630	1.34625
E2F5	1.3085
WFDC13	-0.38625
FTSJ3	-0.0323333333333334
C4orf33	-0.933
LHFPL4	-1.89175
C19orf56	-0.056
SMAD4	0.100375
AFM	-0.286833333333333
G0S2	-2.99325
FCHSD2	1.9797
RRP1B	-0.9693
EEF1B2	-0.961333333333333
STAT6	1.05733333333333
ZNF195	0.31
GNL1	-0.582166666666667
ZNRF2	0.9455
PER3	0.022875
ASB16	0.41775
C10orf10	1.18635714285714
ADCY8	-2.7335
C9orf58	-2.35266666666667
ARMC10	0.210166666666667
PSG1	-0.6235
DHX34	0.2725
VARS2	-0.765125
NFIC	1.44025
ITPR2	1.64375
AGXT2	0.296
OR6K3	0.1615
H2AFZ	-0.622
MLLT3	-0.8235
COX4I2	1.61825
CCNT2	0.02775
PLK4	-1.878625
NUMBL	0.429833333333333
MED16	0.19425
PLEKHQ1	0.83525
GOSR1	0.198944444444444
BTG4	0.19225
RPL30	1.77741666666667
IGSF5	1.0625
IGFL2	2.22383333333333
ELMOD2	0.7925
SHC3	-1.32383333333333
HAVCR1	-0.2975
DYNC2H1	-0.96425
RNF5	-0.317333333333333
C2orf7	0.53225
NLF1	0.7105
KLHL25	0.59
LRP10	0.8584
KRI1	-0.038
PUS7L	-0.0563333333333333
MGMT	0.90775
HOXD1	-0.078
CSH1	0.3914
ATG16L2	0.1575
FLJ44635	-0.232
CHODL	3.79175
EXOSC8	-2.02825
SLC28A1	0.211
MYO7B	-1.0865
SEH1L	-0.147
MTNR1A	0.5805
TSPAN5	0.86
CDC45L	-2.66016666666667
AMIGO1	-0.0860000000000001
ATAD3A	-0.803
OSGIN2	1.57383333333333
PDIK1L	0.820333333333333
DARC	0.24675
PIPSL	-0.146
SHMT1	-0.9525
CRISP3	-0.0075
POPDC2	2.1115
ZRANB2	-1.1895
FBXL8	0.167
TRIP13	-1.33909090909091
EIF5AL1	-0.3035
POU5F1P3	-4.031
IL6	-3.62333333333333
CXorf38	-0.715166666666667
IFNA16	0.083
FBXL2	1.74466666666667
BRD1	-0.2885
STATH	-0.1365
FBXO44	-0.619666666666667
MCCC2	0.09875
CDC2	-1.1028
C5orf23	0.0375
IVD	-0.008
C10orf122	-0.624
MSL3L1	0.4322
MVP	-0.17625
EPOR	-1.1602
ZMYM1	-1.06333333333333
BCL7C	0.544166666666667
PSTPIP2	-0.1524
LYPD1	-1.169
OR8G5	0.363
ZP3	0.0553333333333333
BCAS4	0.148916666666667
EDG6	0.801
ISY1	-0.199
PRAMEF2	-1.20725
CUL1	-0.49125
RNF213	0.4585
CCRK	0.496
DHX9	0.00262500000000002
C13orf29	-1.27925
NCKAP1	2.26966666666667
MRPL43	0.6485
XPR1	-0.322
PKN2	0.3281
PODNL1	0.7825
ZNF333	-0.140125
DALRD3	-0.104
OPN1SW	0.5145
BTBD6	0.6925
C11orf82	-1.841
OR5P3	-0.4785
DUSP11	-0.01575
L1CAM	-1.418
NEK11	1.22283333333333
OR7E91P	1.2655
CNTN3	3.3603
CREB3L2	0.599
ZBTB37	0.3935
KIAA1324L	0.322
NDUFB10	-1.338
NUDT2	-0.3125
GTPBP8	-0.2985
CACNA1D	2.423625
PRKAA2	-0.581166666666667
PRDM8	-0.0785
MGC16075	-1.30266666666667
KRT14	-1.44635714285714
PP8961	0.7865
MRPL18	0.35775
ABCG2	-1.76275
PACRG	1.0165
BBS2	-0.474
KREMEN2	-2.044
FBXO21	0.8
HNRPUL1	0.8905
GRB10	1.32525
CLSTN1	1.17575
LMAN2	0.3525
C17orf61	-1.33375
NIPSNAP3A	0.66325
INSIG2	0.255333333333333
PCDHB7	0.549
STXBP2	0.322625
CMAH	0.9785
SEMA5B	-0.65425
ZNF155	1.32633333333333
COQ6	-0.194
PRPF4	-0.00825
TSPAN15	3.4621
VN1R5	0.3245
LATS2	0.0755
SELK	0.78675
PGK2	0.42225
MS4A1	-1.960625
TYW3	-0.2009
KRTAP5-1	0.823
RCCD1	-1.73733333333333
BTN1A1	0.0955
DDX28	-1.1935
TMEM65	1.079
LOC92345	-0.07425
TTC31	-0.64325
WDR46	-0.986666666666667
CHP2	-1.03716666666667
LSP1	0.323125
ZNF542	-1.6135
EXOSC1	-0.54775
ARHGAP18	-0.577666666666667
LRRTM4	-0.701285714285714
MAOB	4.05691666666667
CACNB4	-0.546
MGC33846	-0.0133749999999999
RANBP3L	3.872125
ATP5L	-0.376375
ONECUT1	-2.8355
NUDT9	0.04325
TMEM149	-0.463
STX17	0.11125
IGSF10	-4.266
TMPRSS9	0.0745
BMPR2	1.19158333333333
ALLC	0.49225
KLF7	0.665625
GCC1	0.7778
TIMM9	-0.71675
CDO1	-0.749166666666667
MGC10701	-0.791666666666667
IFI6	1.61383333333333
FRMD8	0.23225
MGAT2	-0.697
WBP5	-0.827
CNIH2	0.17125
KIAA0907	-1.2919
KCNH8	2.29
CTSG	-2.212
GRIK1	-0.1205
CUL5	-0.032875
FRMD1	0.5665
OR9A4	1.381
SYT6	-1.176875
FOXD4L2	1.4235
ANAPC2	-0.190333333333333
OPN5	0.7425
TAF13	0.494
LYG2	-0.3825
GGNBP1	-0.333
C11orf40	0.3915
OTX2	-0.6945
REG4	-0.3655
EIF5	0.3488125
PALB2	-1.6905
SEPSECS	-0.5411
RNASE3	-0.098
TRIM49	-1.09
POLR2K	1.6172
GPR42	-0.028
C8B	-2.92325
SASS6	-0.9345
PREB	-0.7025
OR3A3	0.5285
TUBA8	0.2095
IGLV2-14	-2.73475
STIL	-1.85125
ANKFN1	-0.841
NME7	-0.79125
HOXC12	-0.9285
UBE2C	-0.88675
FHOD1	-0.876125
CDK2AP1	0.9065
OR6K2	0.02725
DHPS	-0.437
RPL5	-0.5075
TRGV5	0.7225
LOC541472	-0.281
HCCS	-0.1464
DENND1B	0.7415
