Hybridization REF	TCGA-E2-A108-01A-13R-A10J-07
POF1B	-0.0527
ZNF552	1.32675
USP32	-0.971625
MED27	-0.289
C14orf149	-0.210833333333333
PRDX4	-0.494
ABHD12	-0.5662
AGT	-3.7125
SLC22A14	-0.2835
C1orf58	0.6435
PILRA	-0.53575
ABCF2	-1.1895
C17orf85	0.1032
TKTL1	-0.0105
FGF1	2.09295
IL6R	1.243
VPS25	-0.7125
CHRNB2	-0.152
COL7A1	-2.5307
LRRC48	2.63983333333333
SPG20	1.22366666666667
COX10	-0.38075
GCA	1.24425
ECEL1	0.561333333333333
GLG1	0.272166666666667
SRD5A2L2	-0.04425
MUTYH	-0.927875
ZNF70	-0.01675
L2HGDH	-1.5845
GPATCH2	0.48375
ZNF655	-0.456625
ZNF227	0.122
MCOLN2	2.03566666666667
NQO2	-0.14425
KCNQ5	0.3205
NEU1	0.2605
QRICH1	-0.09325
ZBTB20	1.3085
RPUSD3	-0.70475
EPGN	-1.13633333333333
TSN	0.423166666666667
SPRY2	-0.512666666666667
LZTFL1	0.387625
GMFB	-0.367125
PBEF1	-0.178
HBG2	-2.7065
TMEM8	-0.007
PALM2-AKAP2	2.3
NFYA	-0.325
FAM108A1	0.502125
PBLD	0.86825
NRG4	-2.21975
PIGF	-0.03075
PTGER1	1.02225
NOS2A	0.397666666666667
C21orf34	0.666666666666667
C21orf51	0.453083333333333
IL17C	0.1805
TRMT6	-0.482166666666667
ETV2	0.0128333333333333
CCDC109A	-0.2455
MYLK2	-2.042
ATP10A	1.608
DPH4	-0.1585
C5orf5	0.169333333333333
KCNA4	0.264833333333333
NMNAT2	0.328833333333333
GLYATL2	6.0965
LSMD1	-0.089625
IL23R	-0.94475
NRF1	-0.65825
MUC15	-0.0718333333333333
PRDM12	-2.1035
PAQR4	-0.194
RBBP6	-1.1224375
IFI27	3.756
SKAP2	1.21733333333333
TAGAP	3.18275
TJP3	1.2815
C9orf61	0.66
IDS	0.51
PARG	-0.059
LOC131149	-0.4775
DYRK4	0.0808333333333333
MICALL1	-0.5895
GALR2	-0.4665
GPBP1L1	0.58075
TBX21	5.4045
KCNJ6	0.224833333333333
GGN	0.512
CASP5	1.6955
RNF182	-4.23
BRD4	0.4815
DOK4	-0.814375
SLC46A2	2.16416666666667
SOX9	0.537333333333333
ZNRD1	-0.558
PRR6	-2.38425
FAU	0.766375
DTNB	0.545166666666667
CARD9	1.2625
STS-1	-0.441666666666667
SLC4A5	0.080125
NSBP1	-0.55875
UGCGL2	-0.63525
POTE15	-0.6485
NOXA1	-0.18025
RP13-347D8.3	2.571
SAMD10	-1.0765
EP400NL	-0.96225
TCF21	-0.15325
AMELX	-0.1775
JPH2	0.7491
SLA	2.9925
DLST	-1.79233333333333
SEPT12	0.32025
RGS20	-3.929
LXN	2.11516666666667
ZNF419	-0.198375
UPK3B	-0.188333333333333
RELL1	1.3065
ESPNL	-0.316
KLHL21	0.02675
PI15	0.4675
C2orf61	-0.228
LOC407835	-0.9125
RER1	0.129083333333333
ELAVL2	1.0225
MGC26718	0.8275
KLF2	2.843
TNFAIP8L3	0.9975
TFE3	0.6475
C11orf17	0.0635
15E1.2	-1.0085
SNRPC	-0.7345
DLGAP1	0.472
PGLYRP1	0.2195
OVCH2	0.052
IRF7	0.6651
SET	-0.123
NAB2	-0.532666666666667
LRP5L	-0.53775
FAM120A	0.479375
ASCL2	0.575666666666667
SHH	-0.5105
ATP5H	-0.236166666666667
THPO	-0.3305
TYRP1	-4.55883333333333
HIST1H3E	0.184166666666667
EIF2S1	-0.337777777777778
TNFRSF17	0.416333333333333
TARSL2	0.61375
NKX2-8	0.038375
C1orf115	1.24825
LOC56964	0.1915
KIAA0841	-0.8915
ISCU	1.3195
TTMA	-0.6455
ZNF414	-0.479
LOC441150	0.842
RAB15	0.395
HBP1	1.05433333333333
TNNT2	-1.106
CECR5	-0.7165
PHGDH	-2.35975
JRK	-0.0698
XPO4	-0.375125
FAM131C	0.0855
ARHGAP25	2.2885
CA9	-3.78177777777778
GPR62	0.796333333333333
TLX1	-0.295666666666667
GPS1	-0.84125
OR2M2	-0.132
BDP1	0.336857142857143
FAM70B	0.05
RPS29	0.293333333333333
MKLN1	-0.514
TSPAN19	-2.03525
SLC29A3	0.955
LGALS4	0.0495
USH2A	0.0546666666666667
NF1	-0.319
APOBEC3A	2.27166666666667
IMPAD1	0.943833333333333
OLR1	3.404
NRAP	-0.603
HCFC1R1	0.571833333333333
TAOK2	-0.0301666666666667
MCM10	-1.84283333333333
MAP4K3	0.127166666666667
CBS	-2.9795
CLK3	-0.7228
PCDHGA5	0.037
ELF4	0.580875
FAM71A	-0.00175
C11orf49	-0.32175
CLIP2	-0.64
BTBD9	0.6184
ZNF524	1.08675
KDELR1	-0.1
ZNF509	1.1465
NCSTN	0.4525
ZNF533	0.534571428571429
PARP4	0.6735
GALNT9	-0.199
NPY	-2.91825
BEGAIN	-2.076
TMEM77	1.35483333333333
FOXRED1	-1.4575
SLC16A2	1.66516666666667
SLC35B1	-0.4305
GK5	-0.62175
SDCCAG10	-0.46175
C4orf20	0.22125
SLC9A2	1.877
ADD1	0.383428571428571
TAL2	-0.904333333333333
ACLY	-0.624
DNAJC1	0.7575
SOST	0.7645
USP43	0.936666666666667
CYP4F12	-1.0135
FKBP5	0.71975
CHCHD5	0.3047
NUDT22	-0.269
CCDC85B	-0.58325
OR51G2	0.5595
STRN3	0.187785714285714
TMOD2	0.844
FLI1	1.98925
MAB21L2	-1.36766666666667
DGKQ	-0.0605
VPRBP	-0.292333333333333
SCNN1B	-0.2603
ECHDC3	1.7351
TMEM106C	-0.5485
CSNK2A2	-0.769
RPL39	-0.7112
HERC3	0.398
ZBTB47	0.841
ZNF681	-0.332
PAGE2	-2.43675
CLIC5	3.75271428571428
RABAC1	0.821
ZFHX2	0.51625
YPEL1	0.21
KIAA0776	0.4125
NR1D2	0.16125
DNAJC4	-0.198
NPNT	2.8476
ZNF677	0.7015
ZNF536	-0.654
MEF2B	0.120416666666667
PTPN4	0.289375
CTCFL	-4.845
STX5	0.128666666666667
CD72	3.819
VEGFA	-1.33763157894737
XRCC1	-0.4376
MAS1L	0.571833333333333
ELL	0.6485
SETBP1	1.5955
CDH11	4.05416666666667
NDC80	-0.976692307692308
DMBX1	-2.72875
NRSN1	0.153333333333333
BAT2D1	0.401625
CDS2	0.625333333333333
C1orf212	0.247
SENP3	-1.331
IL1F9	-0.2395
EEF2K	-0.38325
COG8	-0.4315
CEP72	-1.615
OR1L8	0.176
MUS81	-0.86025
PHYH	0.644
GGT6	0.459166666666667
C22orf23	-0.5665
C13orf33	3.687375
MAPK8IP2	1.386
NELL2	1.92225
POU3F2	-2.65333333333333
ALPK1	1.86825
MRPS18C	-0.27925
RPLP2	-0.116
FGF22	-0.569
SPNS1	-0.650166666666667
ZFP1	-0.31325
IL1RAPL1	0.23325
PCSK9	-3.5385
NKX2-1	-0.254214285714286
C6orf189	2.61725
SP4	0.117
SLC11A1	1.0803
C21orf25	1.4285
ICAM2	1.0605
SH3GL1	-0.909666666666667
GSK3B	-0.1685
RALB	1.252375
PDXP	-2.0365
GNGT1	-2.5065
KIR2DL1	0.928
TNFAIP3	1.46016666666667
C6orf32	1.6646
CBLN2	0.901
PANK3	0.698875
TAAR9	-0.0175
WDR82	1.08757142857143
APOM	-4.061125
TRIP10	0.21325
SPATA16	0.231333333333333
C1orf135	-1.86975
USP51	0.9625
TESK1	0.93525
C11orf64	0.033
ZNF611	-0.035
PDE6G	1.2485
HLA-DQA1	2.0715
GCLC	0.52875
SEC61A1	-0.0460714285714286
TWSG1	0.996833333333333
ZMYND10	1.8005
CTDP1	0.0455
ADAMTS6	0.123333333333333
SLIT1	-2.06175
KRT86	-0.817
KIAA0574	-0.722
GTPBP2	-0.6207
PQLC3	1.6105
PRRX2	0.231
C15orf44	0.234166666666667
MKKS	-0.677
C11orf10	-0.22475
GPR110	0.599625
CD109	-0.516416666666667
ADCY1	-0.231
RHBG	-3.7635
TP53I3	0.214375
SLC22A3	0.2148
UCP2	0.28675
FOXG1	-2.21416666666667
OR2AG1	0.3005
TRIM24	-1.4175
PROC	-2.96775
TAAR6	0.237
AMTN	-0.9585
C10orf47	0.0188333333333333
DEPDC1	-1.5505
FLJ45557	0.976
ZDHHC17	0.27975
KIAA1429	0.777
KCNH1	0.60275
VNN3	0.10375
PSMAL	1.415
PPARD	0.0715
HFM1	-0.9
YBX1	-0.543
ZNF695	-1.59075
SCTR	0.246666666666667
DCDC1	0.2515
VPS26B	-0.0976
MTF2	-0.565
ATP6V1F	0.2045
CCDC94	-0.16275
PERF15	0.8255
CCL11	2.74875
LMO7	-0.3455
DCST1	0.3975
ADRBK1	0.07
CDRT4	-0.07425
ZNF84	-0.69075
HOXD8	2.781
STARD8	0.0775
FOXP2	-0.198625
CCDC103	0.257
POLR3A	-0.7847
GSC	0.760166666666667
ZNF114	-2.42533333333333
HTR7P	-0.1305
LALBA	-0.0345
RMND5A	0.384666666666667
PSCD2	-0.08625
ZNF409	-0.199
KRTAP1-3	-0.1445
MAF1	-0.1645
LOC201725	-1.3065
NRN1	-0.251875
SPAG5	-2.47666666666667
DNAH7	1.3255
FLJ43860	0.396
BRCA2	-0.5855
ACADM	-0.180625
CXXC6	-3.443
RAGE	-1.59525
CHMP2A	0.51425
FAM8A1	0.1091
GPR21	0.284
SLC12A3	-2.52233333333333
FVT1	0.859357142857143
ZDHHC7	-0.03525
FLJ44048	1.156
SLC44A3	0.965666666666667
SDSL	0.768333333333333
MMP8	-0.828
PLA2G12B	-3.39116666666667
ACY1	-0.799
MT1E	-0.271666666666667
OR4K15	0.217
TECTB	-0.423
GPR20	0.5085
IRAK2	-0.35675
RFPL3	-0.1595
MYO9A	0.57375
NARG1L	0.154833333333333
BLMH	-0.571625
CCDC3	4.19783333333333
C9orf21	0.301333333333333
KIAA0513	0.723
MIER2	0.31275
PNMA2	-0.923083333333333
SH3BP2	0.6145
ANXA10	-1.23675
RTN2	0.2725
TFB1M	-1.417
PRPH2	3.54825
C14orf133	-0.14275
GOLGB1	0.518416666666667
IRX4	0.380625
NFKBIL1	-0.9465
C10orf62	0.28775
APBB3	-1.165
RPS10	-0.00100000000000001
LOC728378	0.2125
TLE3	0.723611111111111
PSMB7	-0.808875
MESDC1	-0.077
SLC6A1	0.875166666666667
OCLN	-0.525083333333333
PTTG3	-1.77233333333333
NAGLU	-0.04625
SERTAD4	1.677125
SPRY1	2.5195
FLJ10781	-0.406916666666667
MYSM1	-0.2615
TRIM4	0.334857142857143
SH3YL1	0.666625
TREM2	4.1165
SERPINI1	2.20775
HDHD3	-0.2645
TMEM38A	-0.3055
EID2B	-0.09175
TDRD3	0.175833333333333
SEDLP	0.446
THSD7A	2.3385
NDST3	-1.3705
KLHL15	-0.395083333333333
DHRS12	1.6305
FBXO9	-0.153
TNPO1	-0.670166666666667
MRPL13	0.5655
SNX5	-1.9015
METTL6	-0.198
SOD1	0.97875
CHML	-1.73466666666667
PACS1	0.80225
SIRT5	-0.6387
CAPN2	0.594666666666667
FXYD5	0.3565
TWISTNB	-0.369125
LRFN1	-0.231
UBE1L	1.766625
UBE1C	0.74925
OR51B2	-0.06025
OR4D11	-0.038
C15orf2	-0.0015
NR4A1	1.01916666666667
LOC339047	-2.54425
TRIM17	2.860375
ATP5G3	-0.308428571428571
RPL15	-0.110416666666667
ADAMTS8	0.23675
HOXC4	-0.27
C14orf37	2.0175
CEACAM5	-1.90925
MYT1L	-0.0213333333333333
RASA2	0.801875
OSBPL7	-1.1555
STAG1	0.4195
GIMAP4	5.45266666666667
FUT3	0.809166666666667
PIF1	-2.65325
LPIN2	0.3577
SH3PX3	0.71775
PDP2	-0.22725
PAPD1	-0.50675
ERP27	3.25925
APOOL	-0.6891
DIABLO	-0.21375
TRHR	-0.00725
ARMC9	0.042125
RNF152	1.9245
SLITRK3	0.2215
ZNF211	0.283
PFDN1	0.229625
RGS11	1.130125
HS6ST1	0.9191
AKR1D1	-1.18775
TNP2	0.0918333333333333
STK31	0.178333333333333
EML4	-0.0891666666666667
SGTA	-1.03633333333333
HIST1H2BI	0.756333333333333
PSMD6	-0.655666666666667
KIAA1257	-0.23975
C18orf55	0.0816666666666667
FLJ20273	2.3725
RPL28	-0.151833333333333
EPYC	3.229625
NOX3	-0.135
ELAC1	0.460666666666667
METT11D1	-1.287
BIN2	1.31666666666667
NACA2	0.3815
CCDC17	-0.865
HM13	-0.8051
UBOX5	-0.26025
UBE2O	-0.58
UBL5	0.24375
APOLD1	0.992375
C9orf31	0.393
TNFSF8	0.6575
ARHGAP29	0.80525
PROKR2	0.365
PDE5A	0.313666666666667
C6orf12	-0.207
TOM1L1	-0.594
WHDC1	0.2645
FOXI1	1.27066666666667
RAB4A	0.8464
TMEM39B	-0.46125
ATPBD1C	0.1345
FARSA	-1.15233333333333
PLEKHG5	1.044
CMAS	-0.459166666666667
OR7E24	-0.8265
SLC30A1	-0.75325
CDC42EP5	0.0253333333333333
PLAC1	-1.914
KLHL18	-0.298916666666667
LBA1	1.3893
TAZ	-1.006
CRIP2	1.2295
BTBD11	-0.5255
C16orf72	0.6075
DIO2	1.6146
LRRCC1	1.594
CCDC136	-1.656
PRX	0.06375
RBM5	-0.0135
TMEM85	0.487375
TUBGCP4	-1.456
APLN	0.719375
CDK7	-0.4865
SSR2	0.603666666666667
CRELD1	-0.4225
C19orf46	1.09025
GAL3ST4	0.876666666666667
KBTBD10	0.0315
IL28A	0.188
WDR27	-0.9375
MCM2	-1.60483333333333
SOX14	-0.246
FLJ39743	1.006
KIAA0922	0.14325
HIPK4	0.3565
FLJ25758	-0.3535
C16orf57	-0.204166666666667
PDZD2	2.374875
MCC	0.848375
HHLA3	-0.4008
ID2	0.46225
C20orf23	1.41466666666667
ZNF688	0.7905
APOC2	-0.753166666666667
LOC440093	0.202
FAM50B	1.75466666666667
PWP1	-0.151
DNAH10	1.358
HIST1H2BA	-0.146
GPR56	-0.062
METAP2	-0.531125
PAN3	0.808333333333333
STXBP4	-0.163375
PDHX	0.155
MTA1	-0.613
ZBED4	-0.098625
ZNF720	0.74325
CDK2	-1.460375
RHOJ	1.92925
CDC37	-0.23
ZER1	0.289
GRK4	0.0825
PRPH	0.14975
POLR2A	0.073375
OGFOD1	-0.95625
NOL5A	-1.24625
PHEX	1.569
FLJ16478	0.36525
C20orf117	-0.345
CAMTA2	-0.347
C11orf74	0.871833333333333
DDX17	0.0669166666666667
C5orf27	0.041375
PLEKHA2	-0.1514
PDE4DIP	0.2985
SCN7A	0.04625
ZNF559	0.206666666666667
CXCL10	4.08075
ZMYM4	0.0875
STK32B	-0.481666666666667
KIAA0888	-2.1509
TACR3	0.4295
CKAP2L	-0.946
KIF1A	-1.30533333333333
RSPRY1	0.68675
VCAN	2.2695
CYP27C1	0.0015
SYDE1	-0.953666666666667
MED12L	0.104
ZDHHC21	1.1855
NHS	1.34
TM9SF3	0.811333333333333
DDHD1	0.336125
MAFG	-0.557833333333333
BICD2	0.1105
C14orf119	-0.114666666666667
C14orf43	0.0193571428571429
CDH7	-1.00975
ALKBH5	-0.357
JUP	-0.005875
TMEM41A	-0.201333333333333
MAMDC4	-1.43616666666667
CBX3	0.29025
LRRC18	0.09325
RBMXL2	-0.55525
PLA2G4D	0.307666666666667
FGF13	0.528125
KIF3A	1.04966666666667
PDIA6	-0.266
DCXR	-0.566
CASKIN2	0.369166666666667
EHD1	0.9645
MARCKSL1	0.409666666666667
ZNF496	-0.805666666666667
SCAF1	-0.0921666666666667
KCTD8	-0.409
TRAF3IP3	2.37785714285714
LSR	0.139
CXorf1	-0.00716666666666664
C14orf112	0.419166666666667
EIF2B1	0.12275
OMP	0.0855
GSTZ1	-0.27125
LOC92017	1.5465
ISLR2	1.6265
C12orf36	0.4875
GATA2	-0.923166666666667
GABRA5	-1.523
CELSR2	-1.18257142857143
STAM2	0.3674
TNAP	0.9245
PTPMT1	-0.0951666666666667
GRP	3.46175
SV2A	-1.251
MAGEA12	-4.4175
CACNG1	0.943
C18orf19	-0.5595
GSG1	-0.234833333333333
PTPRJ	0.6595
FRMPD1	0.204
ZNF668	0.22975
PLEKHJ1	-1.01025
ADAT1	-1.0483
TMEM50A	1.0765
UCN3	0.318
HOOK1	0.22275
IL17B	0.901
MLKL	0.283833333333333
TTC14	0.6525
KLHL5	0.376125
CRYL1	0.828833333333333
FOXH1	-0.3815
NFYB	0.4925
PPM1G	-0.8775
GOLGA2LY1	-0.49075
NMT1	0.01025
HADHA	-0.161
CHSY-2	2.90025
PLEKHF1	1.28685714285714
SAGE1	-2.4785
MUSTN1	0.92425
SUHW4	1.113
TFEB	2.09433333333333
ZFYVE27	-0.67075
ATG12	-0.200833333333333
BMI1	0.515071428571429
ZIM3	0.2325
MYH4	0.289333333333333
MASP1	-0.864333333333334
KIAA0984	0.3825
RPAP2	-0.50175
ASB5	-0.24025
BOLA3	-0.259333333333333
MIA3	0.538166666666667
KRT35	0.873
KIR3DL3	-0.2225
MRPL51	-0.28025
SEMA3F	0.5015
NDUFB2	-0.468166666666667
LOC253012	0.39325
FAM46C	-0.2544
G6PC	-1.989375
CSAG3A	-4.45516666666667
PREX1	2.5415
SLC25A45	-0.067875
MAPKBP1	0.4159
CPE	1.1497
GNB1	-0.302375
CXCR6	3.686
TRIM46	-0.08975
C16orf3	0.0931666666666667
HPSE	1.562375
TIGD3	-0.635
SPG3A	2.1955
LCAT	-1.43283333333333
ST6GAL1	-0.272722222222222
POMC	1.04925
FLJ36031	0.0476666666666667
NSMAF	0.350666666666667
SKIL	0.9775
ADSS	0.955166666666667
HMGCS1	-1.5853
POLR3F	-0.630833333333333
RAB10	0.161375
ZNF277P	-0.300375
ZBTB7B	0.632625
DHRS1	-0.047125
ABCC13	0.73225
CNOT3	-0.2835
NFKBIA	1.676
GAK	-0.0941666666666667
SFT2D2	1.70016666666667
HOXA6	-0.00749999999999998
CRTC1	-0.357875
LY6D	0.374833333333333
C20orf72	-1.09766666666667
CPT1A	-0.17775
LMO1	-1.181
EIF3I	-0.28575
PRB4	0.1215
MCM3APAS	-1.707
C20orf132	0.0374
FOXF2	-1.76525
S100A12	0.30475
MLH1	0.139
ACTN1	1.1683
MRPL36	-0.3075
C20orf106	0.331
FBXO6	1.5595
MKS1	-0.472666666666667
CX3CR1	-0.512875
PDE1B	1.7555
PLP1	-2.77925
KISS1	-0.0956666666666667
C14orf2	-0.976666666666667
TBC1D3P2	-1.2715
COMMD6	0.8707
ANKRD7	-0.9425
PTCHD1	-0.602
NARS2	-0.49825
DOCK7	-0.444625
FAM127B	-0.187625
LOC390243	-0.19
N6AMT2	0.72325
ZNF391	-0.3845
DNAJB14	0.755
WRB	-0.01825
BPI	0.584083333333333
TTC4	-0.749166666666667
FAM10A5	0.2605
GOT1L1	-0.065
MAGED1	0.02425
RESP18	-0.05025
WFDC6	1.84625
MT2A	-0.675
C11orf56	0.0335
KIAA1432	-0.0775
ROR1	-0.687625
HSD17B14	1.84533333333333
ZFAND2B	-0.020875
SAMD4B	-0.072
HEXA	0.379625
HNRNPU	-0.103318181818182
USP39	-0.226625
NRD1	-0.59725
R3HDML	0.0505
FLT4	0.553666666666667
OMG	0.137833333333333
OR52N4	0.439
LOC399818	-0.48
ELA2	-2.23
VENTXP1	0.1915
RFC5	-1.64
OR52L1	0.138
PAX5	-0.032
FBXO2	1.21925
GMEB1	0.574
AKT3	0.574166666666667
CRB1	-0.6475
CTTN	-0.245
UTP15	-0.622333333333333
HSBP1	-0.153666666666667
PHF11	2.11325
NDEL1	0.128166666666667
USP8	0.24675
BAIAP2	-0.4035
SI	-0.0201666666666667
ARSJ	-0.130666666666667
BAAT	-2.545
KCNS3	2.59583333333333
LOC126147	-0.0316666666666667
TMEM37	2.13075
C1orf162	4.302
MBD1	-0.2633
ITGAL	2.06466666666667
WDR73	-0.567
GKN2	-0.108333333333333
ARFGAP1	-1.2385
SLC5A8	2.0595
ZBTB40	-0.1737
CYP4B1	6.85383333333333
LYPLAL1	0.18175
CHST3	-0.14475
MAP3K9	0.0365
BTAF1	-1.03483333333333
TFAP2E	0.5075
RBM35B	-0.6675
LOC441251	-0.354833333333333
ANKRD25	0.190055555555556
UQCRC2	-0.2715
MAEA	0.07025
HYAL1	-1.827
RNPEPL1	0.329333333333333
CPSF2	-0.29
PSD3	-0.0349
ABCA13	-0.145
AGR2	-0.30175
GBX1	-0.452
HDLBP	0.00657142857142855
ACY3	-0.926
HECW1	-0.72325
ZNF519	-0.25825
HOPX	3.44975
ZNF304	0.6335
OR12D3	0.5775
FKSG43	0.0725
METTL1	0.189875
MFSD3	-0.3513
PSPH	-0.929
CLCA3	0.164
DARS2	-1.2275
CDC25A	-2.1055
BAIAP2L1	-0.76375
B3GNT5	0.9735
USP29	-0.076
ARHGEF10L	1.1793
ATOX1	-0.197625
ADAM30	0.2715
DNASE1	-0.08125
STT3A	0.477333333333333
RAB6IP1	0.42625
PTN	2.9795
C1orf106	-0.105615384615385
HECA	1.9685
RNF122	1.0635
SLC22A18AS	-0.5585
GNG8	0.745833333333333
ELP4	-0.1105
FAM65A	0.436666666666667
RPL10A	0.201166666666667
IRS4	-0.218
MACF1	0.9028
SEC24D	0.44725
LOC374395	0.29975
TGFB2	0.64675
MDFIC	1.715125
CHRNE	0.481166666666667
PCMTD2	-0.317833333333333
ATP6V0D1	-0.086
MTA2	0.325
LZTR1	-0.792666666666667
RAP1A	1.67966666666667
AXIN1	-0.05475
POLR1C	-0.2335
TRIO	-0.489666666666667
PLXNA4A	0.93175
C5orf33	-0.56225
DEPDC1B	-3.239875
ZNF473	-0.430833333333333
MTM1	1.405625
GPR107	0.6865
CSNK1A1L	0.388333333333333
FLJ14154	-0.4985
NLRC4	4.8275
ENPP4	1.70333333333333
PADI3	1.126
RNF170	-0.104125
CG018	2.13933333333333
C16orf7	-0.2235
KCNE1	1.545
NRM	-1.14916666666667
SLC37A3	-0.328
TPD52L2	-0.8685
UNC5B	1.94975
C12orf12	0.0171666666666667
SDHB	-0.11925
CLRN1	0.1785
NUDT10	0.00966666666666667
UGT3A1	0.015125
FBXW8	0.069125
RHOF	-0.088625
PTPLAD1	0.246375
MYO3B	-1.2285
DERA	-0.3255
TPP2	-0.531
C19orf53	0.0243333333333333
GINS3	-1.076125
ST6GALNAC5	1.685
CHSY1	0.4495
MGC15705	0.5455
GPR83	0.1275
EXT2	0.066625
DOLK	0.034
TUBAL3	-1.7765
ACVRL1	2.5151
ABL2	-0.105833333333333
C14orf156	-1.3925
PTPRZ1	-2.31825
DIP2C	0.78525
LAMP1	1.28125
RXRA	0.7604
MAP3K5	1.961
ALKBH1	0.0808333333333333
PDLIM7	-0.359375
ARL14	-1.01
SNIP1	0.0376666666666667
TIMP3	2.07833333333333
RGS3	0.630166666666667
SPAG16	0.1925
ABHD4	-0.208
ARHGEF12	0.339583333333333
GLUD2	-0.057
RAC2	0.7597
UAP1L1	-0.3525
SLC18A3	-0.309
YOD1	-0.698666666666667
RALY	-0.70875
HMOX2	0.780625
DGKH	0.748
DBNDD2	1.21616666666667
YIPF4	0.588375
THAP10	-0.81925
ZNF513	0.1555
HAGHL	-0.99
ITGB4	0.611833333333333
CCDC141	0.9585
YTHDF3	1.172
C5orf28	-0.01575
RPL7L1	-0.48875
TMEM30B	0.575571428571429
ANKRD35	2.6595
DUOXA2	-0.51
TBC1D5	0.03825
DFNB59	0.446
HRH4	0.58175
MYO6	0.805
DNAJA4	1.15825
RBM24	-0.334375
CEACAM20	-2.01675
RBM23	-0.379071428571429
NGFB	0.4395
C1orf63	-0.4638
KRTAP7-1	0.3145
PERLD1	0.68675
NPB	-0.9705
C17orf59	0.9352
HSPBAP1	0.5005
SLC15A4	0.61475
PRTFDC1	-0.076
OSMR	0.269857142857143
CYSLTR2	0.662
C19orf25	-0.2625
KIAA1797	-0.0505
NLRP6	-0.1355
FAM105B	0.5124
SCRN2	0.1295
LRRC58	-0.1767
RNF17	0.172375
NEIL3	-3.309
FAM137A	-1.429
SKP2	-2.62225
PARVA	1.46408333333333
PKLR	-1.77
RNF34	0.108
A3GALT2	0.14875
C12orf50	0.0173333333333333
SUNC1	-0.92725
FAM102B	-0.0128333333333333
CCT2	-0.7045
LRRC37A2	-0.859
ARF4	0.8215
SIKE	0.062375
C8orf48	1.41066666666667
MBTPS1	0.160714285714286
GPSN2	-0.762
NCF2	4.6585
SLC12A6	0.593166666666667
MRPL48	-0.798
HMGN3	-0.0338333333333333
LRRC62	-1.3375
PAX9	-0.53325
FAM55A	0.2205
C20orf42	-1.77
SCML2	-0.798166666666667
BCL9	0.19375
FAM40A	-0.28675
C9orf41	-0.02
ZNF774	0.0265
LETM1	-1.2325
PLXNB1	-0.207666666666667
NIPSNAP1	-0.69825
USP10	-0.6075
F9	0.04275
LIPE	4.3665
CNGB3	0.0115
C12orf52	-0.634
PI4K2A	0.228875
MED8	0.24925
STAT4	2.6958
FGD4	1.3025
RNF145	-0.841166666666667
WDR32	-0.1288
CLDN2	0.242333333333333
TCEAL8	1.0145
ZMYND8	-0.3902
PDXK	-0.4795
GATAD2A	-0.4765
PTGES3	-0.227
CCM2	0.16075
TAP1	2.21525
ZNF670	0.32425
ETS2	0.526357142857143
C6orf166	0.2045
PRMT2	0.461285714285714
OR4B1	0.378
INTS8	0.4075
CCDC102A	0.1365
CCDC83	-1.90233333333333
ITGA1	1.2023
EPHA5	-1.2883
FAM24B	-1.25033333333333
TSGA10	1.29825
HAL	-1.789
MYOT	-0.2415
SPACA3	0.699
BCL2L2	-0.214166666666667
CUGBP2	1.96233333333333
CCNB3	0.5975
RNF113B	-0.025
MERTK	1.326
BAG1	0.02825
VPS36	0.22175
ORMDL3	0.5942
C1orf190	1.62
ZNF625	-0.33025
CORO2B	-0.80075
ALOX15	-0.1695
CST1	2.566
NUPR1	2.84316666666667
CCL7	1.6255
SMCR5	-2.83
DSC2	1.8635
RBMS2	0.6555
GRIK4	0.4825
TRIM65	-0.036
TMPRSS6	-0.273285714285714
TP53INP2	-0.66425
GLB1L	0.1665
LOC388284	0.396666666666667
PUS1	-0.887357142857143
BCL9L	-0.074
OLFM1	0.0495
RET	1.6085
MASTL	-2.20916666666667
ALX3	0.2605
IL1RL1	0.952333333333333
ZNF765	-0.4814
C14orf138	-0.624
SNX10	1.19566666666667
TAC4	-0.38
C1orf64	1.106
POGK	-0.3525
MAPK9	0.28775
ZNF366	3.348
C8orf79	1.5596
CLDN7	1.27925
OR5AT1	0.4165
TRIM37	-2.2685
LRRC25	3.63825
GRHL2	2.5047
TEKT3	1.2945
LASS5	-0.386
ABCC4	-0.91
DLG3	0.42925
VGLL1	1.58825
ZFP36L2	2.5875
MFRP	-0.323833333333333
KIAA1799	-0.2
FLJ44379	0.307
PCNX	0.57625
ANXA9	0.094
CYP4V2	1.4239
PIK3C2A	0.4245
SRR	0.107
NOL3	-0.9045
IFITM2	1.5855
ARNTL2	-1.04175
ZNF595	0.43975
NLRP13	-0.112
ASPH	1.5765
CPA2	0.1955
PVRIG	1.1815
LEPR	1.21216666666667
C16orf42	0.329833333333333
SH3BGRL	2.2465
FAM77D	1.36483333333333
FNDC7	0.186
C9orf6	-0.1295
NOTCH2NL	0.668
PGBD1	-0.561666666666667
SYNGR2	-0.245
PITPNA	0.0559375
PRPF4B	-0.5146
SLC43A3	-0.746
NRBP1	-0.13625
SLC25A22	-0.027
ILK	-0.1505
SLC22A8	0.237666666666667
MRPS7	-0.306
PITX2	-0.27575
FABP3	0.8575
OR1L1	-0.0045
LOC728215	0.318125
BLID	-1.0305
KIAA1217	2.38817647058824
TFPT	0.16575
AP4B1	-0.44375
VBP1	-0.6855
OR1K1	0.0725
MORC3	0.4835
BHMT2	1.89883333333333
