Hybridization REF	TCGA-B6-A0I2-01A-11R-A034-07
FBXO21	0.3605
HNRPUL1	0.571416666666667
GRB10	0.90775
CLSTN1	0.044125
LMAN2	-1.0289
C17orf61	-0.09575
NIPSNAP3A	0.78775
INSIG2	-0.9755
PCDHB7	1.96
STXBP2	0.074
CMAH	0.311833333333333
SEMA5B	0.4325
ZNF155	0.912166666666667
COQ6	-0.975
PRPF4	-0.32625
TSPAN15	0.8224
VN1R5	0.3965
LATS2	1.303
SELK	0.18175
PGK2	-0.664
MS4A1	0.76575
TYW3	0.1773
KRTAP5-1	0.64625
RCCD1	-1.18366666666667
BTN1A1	0.198
DDX28	0.18025
TMEM65	-0.0535
LOC92345	-0.028
TTC31	-0.501
WDR46	0.0386666666666667
CHP2	1.71183333333333
LSP1	0.732875
ZNF542	0.6275
EXOSC1	-0.01975
ARHGAP18	0.113666666666667
LRRTM4	0.39275
MAOB	2.264
CACNB4	-2.104
MGC33846	1.932125
RANBP3L	-1.57016666666667
ATP5L	0.103625
ONECUT1	-2.181
NUDT9	-0.07075
TMEM149	1.2315
STX17	2.101
IGSF10	-2.57025
TMPRSS9	0.6885
BMPR2	-0.0991666666666667
ALLC	0.704
KLF7	0.03375
GCC1	0.7924
TIMM9	-0.71225
CDO1	3.34
MGC10701	0.531166666666667
IFI6	1.438
FRMD8	1.09825
MGAT2	-0.01575
WBP5	0.519166666666667
CNIH2	0.27775
KIAA0907	-0.6433
KCNH8	-0.78
CTSG	-2.5215
GRIK1	-0.0311666666666667
CUL5	0.769
FRMD1	0.5145
OR9A4	1.833
SYT6	-0.31525
FOXD4L2	-0.22075
ANAPC2	-1.18966666666667
OPN5	1.4625
TAF13	0.16975
LYG2	-0.5145
GGNBP1	-0.3065
C11orf40	0.545
OTX2	-0.6945
REG4	0.23175
EIF5	-0.6535625
PALB2	-0.1895
SEPSECS	-1.2155
RNASE3	0.40875
TRIM49	-2.4145
POLR2K	0.2411
GPR42	0.0135
C8B	-2.64325
SASS6	1.08275
PREB	0.308
OR3A3	0.52
TUBA8	1.172375
IGLV2-14	2.01325
STIL	-1.26175
ANKFN1	-0.724666666666667
NME7	-0.7875
HOXC12	-1.47175
UBE2C	-0.263125
FHOD1	-1.77875
CDK2AP1	1.1355
OR6K2	0.0145
DHPS	-1.2615
RPL5	0.4785
TRGV5	0.6205
LOC541472	0.61175
HCCS	-0.0478000000000001
DENND1B	1.6175
LHX3	0.631
OR5D16	0.651
CXorf57	-3.2525
IRF2BP1	0.95625
NDST2	0.396
LCE3D	0.0585
BOLL	0.413666666666667
SYT3	-0.553
PIH1D2	-1.59525
C20orf7	-0.389333333333333
IL1R2	2.924
SLAMF9	0.2065
PPME1	0.525375
PIK3CA	0.2325
TRAPPC1	-0.294
COLEC10	-1.35975
SLC9A6	0.0423333333333333
PDDC1	-0.517416666666667
CCDC53	-0.1685
GK3P	-0.2985
DAZL	0.00549999999999999
BRI3	-0.13175
SDK1	-0.667
CYP2C18	2.61475
IFI44L	4.56725
RPL3L	0.696
FUT9	-1.55516666666667
KIFC2	0.460833333333333
PMP2	-0.0385714285714285
SLC4A9	0.5295
PLAG1	-1.16633333333333
MYCBP2	0.652666666666667
OR4E2	-0.37
CCDC65	0.122
C16orf82	-0.391571428571429
ENTPD4	-0.91325
BRP44L	0.00162499999999999
PMP22CD	-0.183333333333333
TMCO4	1.21633333333333
KCNN1	-0.628166666666667
WDR35	0.386
CCDC80	0.50525
C3orf31	-1.17575
SLC7A9	-0.59075
TMEM190	-1.184
DBC1	1.3956
FADS3	-1.2375
PDZD8	-0.144833333333333
GRM5	0.08025
AZGP1	-1.864
PEX3	-0.553
MED1	-0.0704285714285714
ATG4C	-0.674333333333333
HNRPH3	-1.058875
FAM109B	1.52625
C4orf17	0.7645
CA10	1.2545
OPRD1	-0.374
CCL16	-0.534
SACM1L	-1.38
CST6	3.7455
CD63	-0.050625
LGI1	-1.16733333333333
ZNF784	0.7545
CRYBB1	-0.5055
CX3CL1	1.36285
TOP2A	-2.13625
GYPB	-3.60716666666667
GADD45GIP1	-0.17475
FEN1	-1.281125
IGF1R	-2.5908125
WDR72	-4.7284
PURG	-1.94733333333333
DEFB126	1.39675
PKD1L1	-1.12433333333333
CAV1	-0.7772
GNPDA2	0.1026
DGAT2	0.871875
NLGN1	-5.61533333333333
STRBP	0.22675
HPRT1	-0.54
FANCI	-1.775375
PSMA7	0.264
DBF4B	-0.696333333333333
TTF1	-1.06575
RAD54L	-0.74
ELOF1	-0.6355
PLAGL2	1.101125
ZNF256	0.24725
HMGCL	-1.60275
MSI2	-0.16
RPESP	-3.1055
C11orf60	-1.156
ABCD1	1.058
ACAA1	-0.4327
SPARCL1	4.88
IL6ST	-0.3324
ZNF319	0.719
TMEM109	-0.5328
FAM90A1	1.7675
IL22RA1	-2.44
ATP4B	-4.263
TEC	-1.2958
C7orf30	-0.0405
TXNDC2	-0.285
ABCB4	-1.61275
KIAA1191	0.2255
C9orf38	-0.4135
SFTPB	0.506857142857143
CNTNAP2	-1.52845454545455
FRK	1.914
TBX19	0.28575
CHD4	-0.466
C6orf26	-1.3795
MOSC2	0.36425
IKBKE	1.081
HIF1A	-1.71233333333333
LOC595101	-0.004
RELA	0.649333333333333
TMEM16B	-1.99233333333333
ABHD12B	-2.6295
TSEN34	0.79875
KIF18A	-0.4695
TXNDC9	-0.272
SPATA2L	0.371
SEMA4G	-0.8305
C21orf91	1.061
MATN1	-0.1605
KCNIP4	0.110166666666667
TUSC1	2.83825
OR4C15	0.798
ARMCX6	0.77575
WBSCR27	-0.860166666666667
OR52I2	0.149
KIAA1604	0.01225
DYNC1I1	-2.41
PPP4C	-0.07625
SLC47A2	-1.46166666666667
TREH	0.529125
CD48	2.6615
ST14	1.43716666666667
PKN1	-0.914
SPON2	-0.16
XBP1	-1.21608333333333
SFRS12	-0.440833333333333
EFCAB6	-0.39125
SELT	-0.3765
SLC39A2	-0.3665
ERF	0.141
ARL3	-0.42325
SURF6	-0.6671
MLLT10	-0.468285714285714
FLJ11171	-0.590666666666667
TDGF1	-3.87433333333333
ERCC6	0.14025
EIF2AK4	-0.4885
BAZ1A	0.5085
LRRN3	-0.559166666666667
TMC3	-0.33
EFTUD1	-1.0395
PTPRO	0.962666666666667
CLEC12A	-0.283285714285714
ACBD4	-0.122125
ZDHHC14	-0.891125
OTUD7B	0.800625
ACTB	0.204125
MSRA	0.294625
LCE5A	0.803
IFI35	-0.48025
BSCL2	-0.252333333333333
ANKRD12	-0.05375
CFHR2	0.664
RGAG1	-0.183166666666667
HSFY1	0.49
SLC30A5	-0.330583333333333
IMPG1	-1.0615
GPR109A	0.802
ZNF185	0.1745
IYD	0.867
NPCDR1	1.5725
SERPINA13	1.533
HMGCLL1	-1.68175
NEUROG1	0.989
UBQLN1	-0.1555625
LIN37	0.63
SOCS2	-3.548
DSCR4	-2.47257142857143
XKR6	-1.71125
GPR142	1.5045
KRTAP13-3	0.72
CCDC15	-1.63716666666667
MOS	0.5615
CD1E	-1.302
OFCC1	0.5058
FAM83D	-0.98675
SRFBP1	-0.159
C9orf96	0.536
DHDH	-1.8015
CCDC90A	0.067
RABL3	0.19655
CD320	-1.25366666666667
ANGEL2	1.06608333333333
MRPL21	0.66125
SMG6	-0.409
INSR	0.633125
FLJ14816	-1.869
GLRB	-3.8835
C9orf89	0.26925
CIZ1	-0.539375
URG4	-1.1095
LRDD	-1.3995
CBY1	1.075
NFX1	0.362625
MTERFD2	-0.256214285714286
C19orf23	0.7055
PGC	-2.199875
IER3IP1	0.098
RASAL2	2.41208333333333
C1orf89	-0.41975
SYNJ1	-0.328875
NFKBIE	2.48025
FLJ40125	-0.183666666666667
TCEB2	-0.3399
NOG	-2.0745
POLR2J2	0.00783333333333335
HLA-B	3.3115
PCDHA1	-1.4845
PPP2R2B	1.7295
ARHGEF17	1.14266666666667
TCF7L2	2.21078571428571
CHD5	-0.559
ZNF431	-1.41985714285714
TBC1D25	-0.15125
ZNF800	-0.229
SCUBE2	-2.87927272727273
MYCBP	1.70383333333333
GPX5	0.5715
C6orf129	0.242
QSER1	1.156
ULK2	1.4965
PIGO	0.1805
NRCAM	-3.03730769230769
SLC35E3	-0.705
CSRP2	0.6405
HYPE	-0.086
MAPK15	-0.597
MGC14327	-0.5
TIMM13	-0.46
ZNF462	2.17925
GBA3	0.483
TEX13A	0.144
MCM6	0.739
MTRF1	-0.593625
ABCA7	-1.2915
EIF4A2	0.17725
ZC3H10	0.5189
RPGR	-0.305833333333333
C20orf94	1.0595
RP1L1	-1.15425
GPR125	0.258857142857143
USP22	-0.673785714285714
OR1L4	0.53775
MLZE	2.65925
FLJ32065	-0.83075
PTCD1	0.5005
CRTAC1	3.67666666666667
BXDC2	-0.9635
C18orf1	1.40833333333333
FAM107A	0.921714285714286
EFNA3	-0.1975
P18SRP	-1.4697
CAMKK2	-0.0485
KIAA0649	-0.7795
NES	-2.47533333333333
HS6ST3	-1.333
PON2	0.05925
TCP11L2	-1.165
CLEC4A	2.1755
PRR12	0.348
MLXIPL	-1.6081
C2orf50	-2.934
ZNF28	0.79375
ENC1	-0.227666666666667
MAP2K1	-0.89925
FKSG2	1.492
KIAA0430	0.99125
PTP4A1	-0.445611111111111
GPR156	1.558
GTF3C6	-0.5585
UBR2	0.4347
LOC388272	-1.13625
MAK	-0.443333333333333
ACOT4	-0.044
STC2	-3.75983333333333
PIGW	-1.339625
SAE1	-1.185375
COL6A1	-0.714363636363636
OAZ1	-0.208166666666667
STMN4	0.156666666666667
EDG3	0.621166666666667
SGCE	-0.912666666666667
IL11	-2.6552
PRSS8	2.099125
YIPF5	-0.437416666666667
WNT4	0.305375
CSN2	0.3354
TCF7	-2.255375
TDO2	1.70475
SAMD9	1.2236875
S100A7A	0.757
MMRN1	-0.1025
GKAP1	-0.73525
AKR1C3	-3.026125
RNF19A	1.062625
GMDS	-0.123
YKT6	-0.59
SPARC	-0.6172
C12orf31	-0.7145
UBE2V2	-1.443
FBXL18	-0.440333333333333
KIAA0460	0.58725
ADAM22	-1.50985714285714
SERPINC1	-5.49675
KCTD21	0.19
MYOHD1	-0.834
ZNF37A	-0.433
GTF3C1	-0.608
CTSZ	3.13925
PRNPIP	-0.6945
DRD1IP	0.33825
NR1I2	0.0568333333333333
ZNF266	-0.662
SPAG4L	0.3675
COX4NB	-0.0545
SAPS1	0.874833333333333
APOA1	-3.3425
TATDN1	-1.30616666666667
C10orf82	-2.49475
KPNB1	-1.28775
FOXO3	-0.297833333333333
CRYBB2	-0.8505
ZBTB5	0.5765
SLC25A38	-0.77275
DCTN2	-0.7605
IFT20	-0.0665
CTHRC1	-0.4295
C1orf31	-0.111125
UHRF1	-0.8124
GPC6	-1.966
C10orf54	1.894
MCF2L2	-1.4826
WNT9B	0.08175
OLA1	-1.254625
FAM120B	-1.15025
TTLL10	-0.532
CYorf15A	-5.103
RELN	-1.85166666666667
SCN2B	0.0275454545454546
MFHAS1	-1.14675
NKX3-2	-2.261
RASGRF2	-1.196
SSBP1	-0.294833333333333
KPNA6	-0.342
LOC389118	0.2175
HS3ST4	-1.0595
SUPT7L	-0.220375
FLJ32658	-1.271
IGFBPL1	-0.2015
KIAA1641	-0.3661
SHKBP1	0.106166666666667
CSF1R	4.7585
NAGK	-0.0845
MYL2	-0.02925
HIST1H4C	-1.72366666666667
TOMM7	0.545625
ADAMTSL3	0.7014
TNFSF14	-0.05325
PRRT2	-2.16025
VTA1	-0.932375
AOAH	3.79666666666667
CRISPLD2	0.5335
PNN	-0.5831
TA-NFKBH	0.00525000000000003
ESPN	0.44075
RBM43	-0.5495
KIAA1267	0.37825
DDX3X	0.201388888888889
KIAA1576	-4.525
PLXDC1	3.56383333333333
FLJ25801	-3.40575
HNRNPL	0.25775
RUNDC3A	0.192
CASP12	1.054
SH2D5	-1.16175
RPL26L1	-0.655
OR51A7	0.1785
HDC	1.732
C2orf16	-0.109833333333333
SYTL3	2.67975
GOLGA4	-0.538625
NOTCH1	-0.636
ATPAF2	-0.359
ECD	-0.16325
SSX5	-1.4735
SNAP91	0.192333333333333
OCA2	-4.6765
PNPO	-0.0196666666666667
DAPK1	1.33516666666667
PINX1	-1.356
SELENBP1	1.215375
NEK3	-1.03041666666667
TMED4	0.0218571428571429
SSTR4	-1.5265
FOSL1	-1.9337
CD40LG	0.4975
CES1	-1.95218181818182
DCI	0.146166666666667
B3GAT3	-0.220833333333333
STK17B	0.655
CNTN6	-0.06425
CYP3A4	-1.78883333333333
MBOAT2	1.22164285714286
PISD	-0.697625
USP1	-0.67375
PYDC1	1.89666666666667
CENPM	-0.645875
SAR1B	-0.2155
TTC7B	-1.128
DP58	-1.079
GPC1	-0.77375
RBL1	-0.993875
TMEM137	-1.32916666666667
TOB1	-0.132833333333333
TCEAL1	-0.373833333333333
CENPF	-0.371
C6	0.7385
PRSS1	-2.712
PPIL6	-0.647166666666667
C6orf124	-0.9045
ODZ4	-0.351666666666667
SNCB	0.5725
NDUFB9	-0.390875
CNOT6L	0.453666666666667
S100A9	3.11633333333333
TRIM50	0.072
KCTD1	3.137
WDR63	0.03325
SPEF2	1.53883333333333
RNGTT	-0.772833333333333
CXorf22	2.009
KCNK16	0.0685
CEP250	-0.841125
ATPBD1B	0.103
KCNJ2	3.8905
MT1B	0.0805
ZNF684	0.0665
SLC4A1	-0.0655
PDHA1	-0.1795
ZNF492	-0.891
TKT	-1.74575
BYSL	0.30275
RNF38	0.644
AHDC1	0.566
KLHL2	0.384
CMTM8	0.92325
DMP1	-1.474
HERPUD2	0.296125
CRTAM	4.50583333333333
ZNF572	-0.3635
TMEM16J	-0.1455
HSD17B2	0.15525
UBE2G1	-0.71175
AHSA2	-1.18375
PELI2	-2.404
TPX2	-0.537625
ATP9B	0.725166666666667
DAZAP1	-0.18925
HMGCS2	0.383833333333333
C17orf38	0.849
B9D1	-0.06625
NKX2-5	-0.66
KIAA1276	-0.01
LILRB2	4.06
CSTF1	-0.189833333333333
BTN2A1	0.0143333333333334
C15orf48	4.11325
IGF2BP3	-3.1545
FAM113B	1.58883333333333
HRG	0.61
ZNF131	-0.25625
USP47	-0.913153846153846
CCDC88B	0.411
HCN1	-0.198555555555556
HTN1	-0.414833333333333
SYCP3	0.21475
C13orf23	0.2166
PAPOLA	-0.297625
AATK	-0.6709
MSH3	-0.0151666666666667
NDUFAB1	-0.79475
ITLN2	-0.192666666666667
BAK1	0.363
MRPL45	-1.41083333333333
MTNR1B	0.2002
LOC645843	0.942
SPECC1L	-0.033875
PGCP	0.53625
SPN	0.178625
GPR143	-0.7735
ZNF576	1.79466666666667
TMEM39A	1.5522
ATP5D	-0.801333333333333
MAGEB3	-0.949
RPS5	-0.635
ANP32E	-0.836214285714286
MTMR1	1.0975
YEATS4	-0.95225
SYNGAP1	-0.473
PCOLCE	-2.0015
MNS1	0.20875
PCYT2	0.773
ZNF182	-0.1775
LAX1	2.4155
SPPL2B	0.4813
ELOVL5	-0.8109
PCDHAC1	-0.7605
B4GALNT1	-1.56516666666667
BLOC1S2	0.351125
ZNF673	0.0697
ARHGAP21	-0.251333333333333
IRX5	2.5165
LRFN5	-1.24966666666667
FAM7A1	-1.71975
RAB19	0.045
GINS1	-0.3635
ITM2B	0.748
PAPSS2	1.08583333333333
OR5BF1	0.664
ACSL3	-0.9485
KIAA1919	-0.7955
GLT8D2	-0.2865
UTRN	0.797785714285714
CNN1	-1.6265
HISPPD2A	-0.118166666666667
SDAD1	0.1305
SIGLEC9	1.469
RPL35	0.279
C22orf26	-0.915
IMPDH2	-1.92825
WDR69	-1.97075
SEC14L5	-0.138166666666667
CLTA	0.80325
RP11-529I10.4	-0.341
GPR37L1	1.07133333333333
OGDH	-0.77975
ASB13	-1.07233333333333
ZFP14	-0.213
ZCRB1	-0.0846666666666667
KPNA3	0.19975
HSPA1L	0.859
RHOC	-0.15075
LOC554175	-0.558
PPP3CA	0.7127
SLC1A7	-0.7742
ZNF529	-0.003
RBED1	0.821
DDB2	-0.9375
FLJ11286	0.720666666666667
SPATA1	1.1235
MKNK1	0.349333333333333
DYSF	0.8635
ALKBH2	0.045
NKD1	-3.751
C1orf174	0.084
PLEKHO1	0.637333333333333
ASB10	0.694
RING1	0.102
NPC2	1.75825
AVPR1B	0.5895
YTHDF1	0.534416666666667
LMAN1L	0.929
GSG2	-0.6995
CEP170	-0.6145
RPS4Y2	-4.97625
MSH6	-0.144
HECTD2	-1.26266666666667
ZNF556	-3.481
PLEKHC1	-1.6122
AIRE	-0.0116666666666667
BCL2L10	2.273
LMOD3	-0.0222000000000001
ZBTB8	-0.7031
FOXA2	-2.9608
SLCO2A1	1.87375
C3orf46	-1.115
PRDM16	-2.17366666666667
TMEM98	-2.41225
FRMD5	-4.5685
PDE6C	0.2355
C1orf216	-0.988333333333333
EP400	-0.878642857142857
PTK2	1.13941666666667
RNF217	0.189
NDUFA8	0.091
ZFAT1	3.28075
LAMP3	4.13316666666667
GLTSCR2	-0.42025
NPW	-1.2025
LLGL2	-0.5258
PPM1K	-0.0283333333333333
C20orf177	-0.357
KIR2DL4	1.7746
NFKB2	1.14025
C21orf122	-0.623666666666667
HESX1	-1.02575
GPR114	1.48333333333333
SLC25A35	-0.693166666666667
GNAT1	-0.46225
ORAI3	-0.47025
FAM76B	-0.355125
TMEM99	-1.2248
TRIM29	2.1952
CDS1	1.07475
RHEB	0.4581
C4orf27	-0.519833333333333
RAB3A	-0.961
OTUD6B	-0.50925
GPD1	-0.0305
CDH15	-0.8085
NPM1	-0.814714285714286
TMEM117	-0.098
PRPS2	-0.65
GCK	-1.313
ADRA2A	3.5585
TSPYL4	-0.589833333333333
TASP1	0.19925
WDR19	-1.2785
C10orf38	0.66875
PDE4C	-0.2315
FYB	1.95016666666667
C1orf55	0.350833333333333
PPFIA3	-1.92175
RAD18	-1.1855
C12orf44	-0.377833333333333
CRYBA4	-0.2595
HVCN1	1.3195
TAF10	-0.0806666666666667
C16orf48	-0.657333333333333
DEPDC5	1.2555
LTBP1	0.204
MAPRE1	0.027125
FGF8	-0.2625
C3orf52	0.979125
SENP7	-0.400166666666667
LRRK2	0.901
RUNDC2A	0.363833333333333
KIAA0355	0.245833333333333
CPEB1	-2.81125
PPEF2	0.577
ABI2	-0.452666666666667
KIAA0317	-0.165125
ATF1	0.124
DYNC1H1	0.4985
DIP	1.224
TMEM33	0.479470588235294
POLDIP3	-0.2985
C7orf24	0.90425
GPR171	4.9145
CDC6	-1.462
PLD1	1.391
ITFG2	1.6292
NDUFC1	-0.64725
AKNA	-0.46025
NBR1	-0.30725
PKHD1	0.4
HPS4	-0.7055
MAFA	1.35625
ULBP3	-2.2195
DIRC1	-0.4055
IMMT	-0.463125
C22orf13	-0.380583333333333
CEL	0.053
MARK3	-1.24025
ADAMTS2	-0.237666666666667
ARPC3	-0.479666666666667
TMEM10	0.156833333333333
NPHS1	1.80675
BRD8	-0.936333333333333
WDR12	-1.443
IDI2	-0.0855714285714286
HOXD13	-1.758
OR8G2	-0.938333333333333
SLAIN1	0.47325
GABRQ	-0.84625
NR2C2	-0.768
NKTR	-0.5451
TLE2	1.4745
KIAA0892	-1.60783333333333
AURKA	-1.16645454545455
GPRC5C	-3.53066666666667
TBC1D9B	0.706
PNPLA6	0.0556666666666667
AP3B1	-0.36725
NAG	-0.5365
C11orf68	-0.28875
AKR7A3	-1.44325
AHCYL1	0.0425
COP1	1.5575
RPP14	-0.314
PCDHB18	-0.65375
CDH24	0.393
KRT17	0.0304
LACTB2	-0.81475
DDX24	-0.375
PHACTR1	-2.59316666666667
SLC35E2	0.2125
LOXL1	-3.06275
IQSEC2	0.7735
RGSL1	-1.413
PCDHGC5	0.2885
MEGF10	-1.889125
PRRX1	2.259
ASTE1	0.488333333333333
C6orf159	-2.3795
MYOD1	0.74575
GAA	-0.792
ZNF747	0.15775
KLRC1	1.306
IL1RL2	0.2905
GDF9	0.18575
GPR119	1.3645
TRAF2	0.519333333333333
HCK	4.22433333333333
BMP6	-1.57875
IL8RA	0.876333333333333
FLJ35848	-0.54875
EFHA1	-0.851
CDSN	-0.1705
C14orf54	0.101333333333333
LSM3	-0.922875
ZFP41	0.388
C9orf126	-0.396
VIT	3.143
SPCS3	-0.562
DEF8	-0.7243
CHAF1A	-0.6255
C1orf165	-0.133333333333333
ZFPM2	-1.36783333333333
FTH1	-0.072
SLC35F1	-1.5505
YWHAH	-0.0535
C17orf66	0.758333333333333
ADRB1	-1.1986
FOXL1	0.553
RG9MTD3	0.049
UMPS	0.320375
MGC13008	-0.484
KIAA1161	-0.00950000000000001
CCDC77	0.082
C12orf65	-0.3335
COG4	-1.3065
RCP9	-0.819916666666667
RP4-692D3.1	1.09483333333333
CDC2L5	0.8165
MGC7036	-0.212333333333333
DNAJC11	-0.8835
GDF2	0.187666666666667
TIMM17A	-0.256
HNRNPA0	-0.6403
OR2H1	0.61525
PCBP1	0.022125
COL23A1	-2.21825
LRRC2	0.454785714285714
NSD1	0.0123571428571428
FLJ37078	-2.25525
WDR91	1.0125
TMEM179	-0.0645000000000001
DSCR10	-0.195
CNDP2	0.2403
FYN	0.56
BEX2	-2.60983333333333
KCND3	1.50733333333333
YPEL5	1.3215
LRRC42	-0.297833333333333
C17orf45	-0.06525
ZNF649	0.9595
LOC150763	0.88325
COL5A2	-0.1125
CNGA2	-0.0895
ELA2B	-0.8196
RAB9B	-0.537333333333333
FAM100A	0.76
NAIP	-0.257571428571429
MYOZ2	-0.9065
SPATA12	0.669
XRCC4	-1.187
CYB561	-0.0495
CHST10	-2.1745
BAI1	-1.27133333333333
BRSK1	-0.600333333333333
C17orf89	0.285
PDE6H	-0.16
FLJ20309	-0.2136
MAP7	1.143625
SCN4B	-0.42875
SPAG9	-1.30675
SERTAD1	0.5715
FLJ21963	-5.03975
ANTXR1	-0.6898
TMPRSS13	1.73716666666667
ETV7	4.646
DGAT1	0.360166666666667
NKIRAS1	-0.600333333333333
TAC3	-2.63425
CORO1C	-0.312
RAD54B	-0.65025
HRASLS3	1.94016666666667
C21orf42	0.9915
BARD1	-0.862833333333333
ZNF177	-0.418833333333333
MIP	0.2875
ZNF442	-0.9865
F2	-3.273
GRIA1	-0.036
GALNTL2	-1.4074
WNT5A	-2.5361
LENG9	0.143
hCG_25371	-0.0215
FOXR1	-0.7685
TRA@	1.6362
PWWP2	1.053
C1QTNF7	0.2704
SLC7A4	0.7375
C4orf7	4.288
C17orf80	-0.901166666666667
KLK4	0.517
IL31	0.803
TMEM176A	3.9455
CTNNB1	-0.499
BHLHB2	1.056
TMEM185B	0.833666666666667
ARD1B	0.63725
C1orf93	-0.2375
BRUNOL4	0.8185
LOC541469	-1.10766666666667
UPK2	0.89675
GAS8	-0.3465
PATE	0.6845
IMPACT	0.759
WNK4	-2.49733333333333
HNRPLL	-0.407625
GAD2	0.0636666666666666
ITGA6	-1.62225
BMP15	-0.597833333333333
CYP2A7	-0.026375
RIC8A	-0.329375
CCND1	1.27166666666667
USP35	0.4395
DSCR2	-0.95825
CCL4	4.92333333333333
ZCCHC10	-0.7315
NOL11	-1.513
TRPM2	0.547833333333333
PSMD2	-0.850272727272727
CHTF18	-0.0525
USP18	1.05975
RRAS	-0.36575
LAMC3	-1.3945
TOX	-1.61266666666667
PCDH15	0.6805
GABRG3	-2.84433333333333
NUDCD2	-0.4545
SGCZ	1.1475
KCTD17	-0.538
SPSB2	2.0105
TPPP3	0.388333333333333
CILP2	-0.624
CALB2	-0.282
CEBPZ	0.0113333333333333
ZNF479	-0.47375
FMOD	5.7275
C21orf66	-0.1545
CLN6	0.078
ANAPC1	-0.032875
SH2D3C	0.26075
PTPN14	1.2873
TRIM42	-1.36675
APTX	1.3975
SNRPG	-0.439833333333333
BMS1	-0.3195
MAGEA3	-2.9615
NFATC3	-1.014
LRRC45	1.2155
ARS2	-0.252714285714286
LRIG1	1.33283333333333
EPSTI1	1.431
PRSS27	1.224
ERC2	-0.376142857142857
PRKACB	-0.416642857142857
PRDM13	-4.1765
HCG27	-1.291
KLK12	-4.3705
HSD17B7	-0.880166666666666
ZNF354A	-0.339
PCDH11X	0.511
DMGDH	-1.45575
PCBD2	-0.1885
TMC6	-1.02575
RIMS1	-0.14
SF3B2	-0.7195
RCN1	1.39733333333333
CPB1	-0.11425
BCAR3	-0.63875
FCRLB	0.95825
PAK1IP1	0.62825
OR10H1	0.5175
KIF9	-0.0377777777777778
PITPNM2	-0.94425
L3MBTL4	2.6415
TGFB1	-0.7236
ZXDC	0.30475
SLC6A16	-0.8755
SRrp35	0.749
LRRC8E	0.83475
PPIAL4	-0.39925
EOMES	3.22366666666667
PAX2	0.5895
SCARF2	-0.402625
PSEN2	0.22
PCDHB13	0.05225
C10orf28	-0.77075
DHRS7B	0.522642857142857
C1orf131	0.72
ASB1	-1.1093
ZNF223	1.25983333333333
LCMT2	-0.53925
MEP1A	-2.53633333333333
TMEM53	0.0855
RSPH3	0.325
C10orf33	-0.9205
LOC644285	0.3735
PTPN9	-0.0291666666666667
ABCA12	-2.76075
CCDC37	-1.058
RUNDC1	-0.4393
YES1	0.231333333333333
FAM120AOS	0.6215
OR5M3	0.249
PPP1R3F	-0.5885
IL13	0.7285
MDFI	-1.7185
PRNT	-0.202333333333333
ZDBF2	-1.1945
OR10C1	0.427166666666667
CLIC1	-0.884333333333334
LILRA5	0.148333333333333
CSAG1	-2.2895
TREML2	-0.432666666666667
FAM125A	-0.700333333333333
ZNF74	-0.94125
FAM104A	-0.07075
LRRC39	-0.54
SAMD5	1.98375
HYAL2	-0.13225
HIST2H2AC	0.201375
IGFBP5	2.59226086956522
NRTN	0.935666666666667
KIAA0556	-0.2641
FAM29A	-0.0621666666666666
JMJD2A	1.03625
EPHB1	-0.224
POLD4	0.95425
ANAPC10	-1.0315
LRRC36	-0.802
MEGF6	-1.386375
LPHN3	-1.6306
BMP10	-0.1342
C21orf55	1.1085
CREM	-1.0972
PTGER4	-0.738333333333333
METAP1	-0.94625
KCNQ1	0.092
NR2F2	-1.32525
SSFA2	-0.709083333333333
CTTNBP2	-2.40775
BCL2A1	0.238375
ZBTB24	0.2865
SLCO6A1	-1.7335
PRDM1	1.3497
OR7D2	-0.555333333333333
CCDC47	-0.9033
LOC646982	0.7685
SLC26A6	-1.95433333333333
BIN1	0.8903
SRRM1	-0.611928571428571
PCSK1N	0.577375
ALS2	-0.784
ECT2	-1.15452631578947
CACNA2D2	-0.585
DOCK6	-1.25075
C10orf119	-0.2655
FATE1	0.4295
DUSP23	2.07275
TRIP6	0.251357142857143
NUP35	-0.59625
CDH3	1.724
KLHDC8A	0.6365
C9orf116	-0.721625
EI24	-0.5635
CENTD1	1.96416666666667
RWDD2B	0.8975
DOCK1	1.0465
NPAS2	1.643
NR3C2	3.35716666666667
FAM63A	0.00549999999999997
INPP5F	-1.42783333333333
FAM111A	0.7971
MYBL1	-1.18275
IQGAP3	0.283166666666667
CRADD	-1.51333333333333
DUSP12	-0.677
PDZK1IP1	3.93325
VASH2	-0.088
CTR9	-0.59725
VIL1	-5.319
OR8U1	0.557833333333333
CCDC107	1.5965
PTTG1IP	-0.706625
OR4X2	0.373
COL9A1	-3.342
PSMD9	-1.5855
ZFP62	1.1285
TIP39	0.948
PARP15	0.959
TTC19	-0.0805
C1orf114	-1.86133333333333
GFPT1	0.011
SLC27A6	-1.66775
MRPS10	-0.255
CALML5	-2.35316666666667
TRPM7	0.31
CGNL1	0.75525
CECR1	0.3735
SERPINB8	0.2855
TMEM102	1.499
PDIA2	-0.9395
NUCKS1	0.735833333333333
HOTAIR	-1.1555
EBI3	0.8025
NXN	0.68375
ZMYND19	-0.40025
FOXJ3	-0.08225
EIF5B	0.1613
EIF2B4	-0.012
LEO1	-0.983
ZIC5	-1.17608333333333
IL20	-0.237666666666667
