Hybridization REF	TCGA-A8-A08S-01A-11R-A034-07
RHOB	1.7815
RIBC2	1.533
GNPNAT1	-0.0723125
TBC1D10C	-0.974
MMAA	1.62125
INTS9	0.10425
HOOK2	0.711375
CCNG1	-1.544
CCDC144B	-0.8585
MTMR7	0.524
NEU4	-2.94666666666667
HADH	0.08875
CCKAR	0.2875
TMEM173	1.456
AFAR3	0.725
PTH2R	0.558375
IFI30	1.34225
GLUL	1.1719
TMEM71	-1.3885
C20orf165	-0.20525
BFAR	-0.398
ZNF14	0.53675
KLHL8	0.719214285714286
PPIL2	0.0781666666666667
CTA-126B4.3	0.418666666666667
C5orf37	-0.347875
SLC27A4	0.926666666666667
KLHL22	0.581875
GJB2	3.6498
HSPBP1	-0.0155
PRKD1	-1.22533333333333
SOX8	-0.89475
KIAA0195	0.0825
MICALCL	3.0915
ICAM1	-0.94975
C10orf126	0.2345
SIX4	1.63475
BCL2L1	0.3279
CD19	-1.1665
RAPGEF3	1.07316666666667
KIAA0974	-0.47175
MAPK3	0.5575
OR10A3	-0.041
MAP2K1IP1	1.0625
STK4	-0.233944444444444
CHIC2	0.4223
DLX5	-0.128333333333333
ZNF367	-0.17725
FBXO41	-0.18875
ADK	-0.549
hCG_1995786	-0.284666666666667
GTPBP10	-0.745
TGOLN2	0.539875
CTBS	0.0408333333333333
FGD1	0.0085
ETS1	-0.674666666666667
EDC4	-0.787
GSTA3	1.31125
HOXB6	0.727833333333333
C9orf131	0.43275
BCAS1	0.13925
U2AF1L4	-0.2185
PDHA2	0.538333333333333
SORD	1.424
SLC25A33	-0.8915
WDHD1	-1.3865
OR8K5	-0.1955
RNASE11	1.183
STAP2	1.2815
TRIM44	0.346
CHCHD8	-0.69625
SIDT2	0.171166666666667
OR2B3	0.3585
TRRAP	-0.9145
TRAF1	-0.251083333333333
RYR2	-2.54375
FAM71B	0.416333333333333
SLC45A4	0.722
TRIM32	0.382375
ATP6V1G1	0.238
TRA16	-0.304375
SERHL2	0.86375
PRKY	-0.896666666666667
NPR2	-1.23125
TAS2R40	1.79566666666667
OR5I1	0.4645
ZFYVE26	0.924666666666667
WFDC11	0.621
CSH2	-0.15025
OR2T8	0.03625
TBX20	0.4175
LYPD5	3.25883333333333
STOML2	-0.659333333333333
ALPI	0.34175
FAT3	-0.196875
ZNF273	-1.2185625
NPSR1	-0.1525
FLAD1	0.359166666666667
RAB5C	-0.202625
TTLL3	-1.351375
KIAA1618	0.9925
NPPC	-0.9325
ZEB2	-0.2975
MRP63	0.297
WSCD2	-0.034
NEUROD4	0.44775
SNAPAP	1.0075
MTMR2	-1.38982352941176
STK35	-0.30125
USP48	-1.13975
NR1H4	-3.866
RASL10A	2.30525
SSTR1	-2.9845
C1orf35	-0.044
APOBEC3C	-2.11975
RUSC2	0.480833333333333
SALL4	-1.639
ZCCHC8	-0.2195
RAD17	-0.24275
ZNF708	-0.394833333333333
LILRB5	1.598125
TEX12	-0.7995
C9orf79	0.03025
ARHGEF1	-0.2245
ABCA4	1.73316666666667
RNF214	-0.695
PPAPDC2	0.931
ARID4A	0.624
SYCP2	0.3855
OPRM1	-0.108
RP13-102H20.1	-4.2075
CYP26B1	-0.773666666666667
APCDD1	0.7555
PCCA	-0.80975
ALS2CR7	0.644
AQP5	0.632833333333333
YLPM1	0.231625
PRKAR1B	-1.8531
IL16	0.0698
TCF3	-1.766625
ZSWIM7	-1.23425
SERPINE1	-2.0375
BAI2	0.865
SMC5	-0.854642857142857
SMN1	-0.769166666666667
SLC13A5	-2.389375
POU2F3	2.2165
BACH1	-0.730333333333333
GMCL1L	-0.0508333333333333
PPP2R2D	0.38
LRRC51	0.963583333333333
EDARADD	2.114
LRRC3	0.257
FAM124B	-0.787
C20orf70	0.0355
LOC285735	-1.82175
CTBP2	1.5238
ZMYND11	1.312625
CDH23	-0.0311666666666667
OR1N1	0.3945
LOC400590	-0.059
PDK1	-2.497375
LMTK3	0.2545
USHBP1	0.7926875
ZFYVE21	0.6995
hCG_21078	-0.230375
OAF	-1.214375
WDR41	-0.723
SPINK6	-0.7235
GDEP	-0.0355
MEG3	-1.098
OXSR1	-0.270214285714286
RAD51	-1.60366666666667
RPL13A	-0.169
DYRK1A	0.2679
FLJ25791	1.5125
SARDH	-0.1456
RBBP5	-0.072
ORC2L	-1.53825
NCAPH2	-0.641333333333333
RNASET2	-0.575166666666667
WDR79	-1.05166666666667
FLJ39779	0.4255
C3orf1	0.2645
DDX23	0.293
MGC40574	0.55525
MORC4	0.9125
MYRIP	2.76818181818182
LY6E	2.32725
SLC39A11	3.446625
ATP12A	-0.2735
AUP1	0.041
PIP	6.3695
CORO7	-0.066
PITPNM3	0.915
ENPP1	2.32883333333333
PPP1R1C	-2.00983333333333
NRBP2	-0.512375
KCNE2	-0.424
P2RX4	2.15825
CCND2	-2.69407142857143
OR5T3	0.4725
CUL4A	0.0986666666666667
CFB	5.457875
PCP4	0.339166666666667
HEMGN	-5.51216666666667
UBIAD1	-0.245
CDC42BPB	0.3532
CYB561D1	0.553
RIMS2	-1.162
ZNF488	-1.4355
RNMTL1	-0.358
SART3	-0.042
CAPN10	-0.532071428571429
CCR5	2.905
APOA1BP	0.915666666666667
NDUFS5	-1.08675
PDLIM3	0.8046
VPS24	0.6051
SCN8A	-0.4835
C1orf67	-2.199
MRCL3	0.868333333333333
TMEM145	-1.03175
KCTD16	-0.226833333333333
RNF149	1.21775
FDXR	0.48725
CDCP1	2.0265
PAX3	-2.5158
LASS4	1.98875
HSD17B8	1.5845
YAP1	-0.384
NNT	-0.44425
SC5DL	-1.108875
DKFZp566H0824	-0.912
KSR2	1.485
RAD21	0.5492
ST8SIA2	0.55875
L3MBTL3	-0.75675
SNRPB	-1.057
MGC14425	0.06025
MIF	-0.191375
TAPT1	1.393375
IRF8	1.4964
PRO0132	2.967
HERV-FRD	0.223
ACD	-0.849666666666667
BCL3	1.555
SPATA13	1.10725
MRLC2	0.552125
F2RL3	0.70375
CFHR3	1.5145
DUSP15	0.2685
TMEM46	1.83733333333333
SF3B4	-0.049
MAP7D3	-1.3605
STELLAR	-0.423
SEMA5A	-1.0759
H2BFS	0.539
LRRC28	0.3885
MORN2	0.8345
XYLB	-1.37
WDR21C	0.276
HIATL1	0.057
ADAMTS10	0.358666666666667
WDR55	-0.349
MFSD5	1.39233333333333
OR4N2	0.4015
DUSP16	1.02933333333333
NLGN4Y	-2.329
INHBC	0.201333333333333
NUMA1	0.432
DEFB123	0.1815
GIPC1	0.159
MGC27348	-0.9135
FLJ33590	0.176
FZD1	0.4945
MKL1	0.4705
SAA2	2.25125
C1orf94	-1.8215
C7orf28B	-0.584
TMEM185A	0.637
ZZZ3	-0.6665
C16orf5	-2.17416666666667
GALNAC4S-6ST	0.4075
C1orf186	0.047
IGFBP4	1.1895
NDUFA10	0.0928333333333333
CLIC2	-1.68325
RNF13	0.592
GPR103	-0.968
CD69	-3.425
MYOZ1	3.38325
IFNB1	0.453
CLNS1A	-1.143
CXorf45	-0.51025
ZXDB	0.57
FUNDC2	0.5125
GPA33	-0.133625
C9orf70	-0.7
SLC2A9	0.421875
LOC126520	-0.659
MAGEB1	-1.55925
LCE2A	-0.2835
C18orf34	-0.321
FMNL2	-2.122
KRT85	0.38025
CRYGA	0.0495
GEM	-0.729
THAP6	1.284
ALKBH3	-0.392333333333333
TM6SF2	0.1905
C20orf82	1.8025
RANBP2	0.280333333333333
LIG3	1.1703
RETSAT	0.54775
OR8S1	0.551
CAST	0.43275
TGFBI	-0.3877
C15orf37	-0.730625
PGM3	0.1835
SLC4A11	-0.978625
FAM123C	0.19
TAOK1	1.434
CISH	1.711375
OGDHL	-4.35775
SPINT2	2.01816666666667
ZNF33A	0.127
CLDN18	-0.0445
RNF128	-1.62725
CCDC71	-0.6905
RASSF6	0.952166666666667
HSPG2	0.14
ATP6V0E1	1.519875
ABHD6	0.65075
CD274	0.73
GCNT1	-0.23175
NT5C1A	0.281166666666667
TM4SF5	-4.085
C21orf58	-1.61183333333333
SUCLA2	0.002
RFTN2	0.9175
SCNM1	0.236375
SLC9A10	-0.0925
FUNDC1	0.14275
SLC35F4	-2.4605
AMD1	-0.94125
COL6A6	1.96275
OR4K2	0.385
TRIB2	-1.62533333333333
LOC91461	-2.7765
GHSR	0.55
ATP8B1	2.01075
C1orf78	1.09216666666667
RNF183	-0.0106666666666667
STX4	0.8093
TPPP2	-0.765
MYBPHL	-1.9175
TXNDC6	0.1207
C9orf47	1.2505
FAM137B	-0.0185
FANCB	-2.1745
C11orf9	-1.80025
DPY19L1	-2.268625
VDAC2	-0.328166666666667
VHL	-0.27825
LMBR1	-0.739125
C8orf44	0.21575
ZPBP	-0.19875
FGF23	-1.23675
C21orf67	0.999
PCNT	-0.856125
BCKDHB	-0.5008
GALNTL5	-0.10675
BET1	-1.3675
ARL13A	-0.609
HDAC6	-0.92925
N4BP3	1.55166666666667
OTOP1	0.124166666666667
TTC30A	2.321125
CRISP1	0.337
KRT32	1.0355
VSTM1	0.8125
ZNF622	0.17875
POLR3B	-0.1086
DNAJC10	-0.11025
C12orf54	1.8675
ADIPOQ	1.209
RIT2	-0.23075
CD44	-1.5476
ABCA3	1.10575
RPS17	-1.75225
FEZF1	0.3945
PCDHB15	-0.80375
KCNMA1	1.46245454545455
CCDC116	-3.172
C15orf27	-2.318
NARG2	-0.2175
ITGA5	-0.943625
MEFV	0.8245
TUT1	-0.45675
LOC541473	-0.36725
NMBR	0.6405
GLT1D1	-2.49283333333333
ABCB7	-0.5855
PFKP	-2.52336363636364
C9orf91	0.7822
LRRC41	-0.217
C1orf85	-0.512833333333333
ATP5F1	-0.71425
STOX1	0.128
GFOD2	0.13925
SLC25A3	0.041625
ZNF646	0.6772
ZAR1	-1.469
OSTbeta	-2.66025
GALNT3	-0.9785
IFT122	0.791
LDB3	0.2731
GARNL1	0.983642857142857
HOMEZ	1.436
LRRC6	3.63575
ANGPTL5	-1.75375
UBAC1	-0.692
DLEU7	-1.19533333333333
RPL19	1.975125
TOP1MT	-0.633833333333333
LOC643641	-0.3535
MBD3L2	0.576
NTSR1	0.0446666666666667
WISP2	-0.569
GPSM2	-1.57
RDH10	-0.00740000000000001
PRKCG	0.405
HIST1H4J	1.285
MON1B	1.5444
MLF1IP	-0.545833333333333
ZNF446	0.745
COL4A5	-0.1294
SLC26A1	0.6
RGN	-3.07075
CCNB1	-1.53725
C9orf165	-0.1355
CCDC28B	-0.613
CCDC97	0.84425
FGR	1.668625
MSRB3	0.1557
EPN2	0.28975
COX15	0.295833333333333
KCNK6	-0.7399
XK	-6.4805
GDA	-4.840625
HEPH	-0.667625
THRAP3	0.36825
MET	-2.9315
PHYHIP	-0.56875
LYAR	0.0925
ING3	-0.70425
AK7	-0.2475
CCT8L2	-0.137375
COPS7A	0.4235
WSCD1	0.01475
RNF185	1.19925
TNS3	0.656
KNDC1	-0.951833333333333
RWDD4A	0.448
MED13L	1.5728
ZFYVE1	0.684875
C7orf44	-1.2215
MRPL1	0.352
STGC3	-1.525
TEAD1	-0.5155
RPL7A	-0.575
ARL6IP1	1.0453
C1orf178	-0.6525
CTAGE5	1.25216666666667
TMEM184A	0.239166666666667
SLC25A14	0.25375
CACNG5	0.0505
ATXN10	0.5588
ECH1	0.1502
CCL22	-0.12375
CYP2F1	-1.76683333333333
GADL1	-0.2965
TMEM19	-0.2483
RUNX3	-0.5835
EFNB1	-0.211666666666667
LIPN	0.371
ACSM3	-3.9345
SIGLEC8	1.09883333333333
ASCC3L1	-0.0845
NOL8	0.255125
RELT	-1.1495
Magmas	-0.3105
PPP1R15B	-0.5464
C11orf2	-0.01025
VKORC1	-0.419833333333333
MGC26647	0.11075
TRPM6	0.22
UGT2B7	-5.2415
FEV	-0.126
FOXK2	-0.2826
PDCD5	-0.873166666666667
SLC8A1	1.5265
DGUOK	-0.638
CLDN16	0.734
GAGE1	-1.5815
RBM17	0.1348
C1QTNF3	0.60825
VGLL3	-0.0458333333333333
UNQ5830	-0.52
CD1A	0.501833333333333
SCGB1C1	0.2615
SUPT4H1	0.575375
TRAF5	0.595
ASAHL	-0.064875
FAM73A	1.01183333333333
OR6B1	0.7095
WHSC1	-0.8736
GFPT2	0.4765
LOC339809	0.58525
STARD5	0.250166666666667
SIP1	-0.5645
DNAJC15	0.344
STAU2	0.8515
FAM98A	-0.241625
RAD23B	0.3896875
LRRC33	-1.1585
CHRAC1	-0.56125
C21orf89	0.8625
C19orf43	-0.112
KLK8	-3.045
CCNE1	-1.72275
PKDREJ	0.115
SSU72	-0.27025
C17orf73	0.1825
GPR78	0.9445
WHSC1L1	-0.4663
GSTA2	-0.9185
SMUG1	0.6585
UFM1	0.3692
AP3M2	1.04608333333333
USP14	-0.6175
FBXL14	0.3935
DSTN	1.588
SFRS14	-0.7285
FBXO31	-0.775333333333333
C12orf40	-0.55625
FRS2	1.36
NR2E3	0.77725
TUBB2C	-0.213
GMPR	2.46416666666667
C9orf139	-0.0285
ING5	-0.309785714285714
LOC730092	-0.574
ORM1	-4.4805
RP11-11C5.2	-1.1735
HSPD1	-0.591
PIWIL3	-0.169
C5orf13	-1.1509
OR5R1	0.255
LCOR	0.643
PLEKHA9	-1.2225
CCDC43	-0.25275
ZNF232	-0.9245
SLC6A7	-0.487
ADH5	-0.2435
SHBG	-0.949
CROCCL2	-0.391
PANX3	0.211
CDIPT	0.5525
SLC16A5	1.72825
TUBB	-0.850625
TOR3A	0.372
PREP	-0.172
ENTPD8	0.422285714285714
CHMP1B	0.136
SYT12	1.7074
MYH6	-1.4259
MAP3K13	1.23533333333333
KLHL30	-0.0606666666666666
LCMT1	0.693625
EIF1AX	-0.185166666666667
FOXD4L1	0.375
SLC24A5	-1.5555
RNF166	-0.7869
TJAP1	0.0685
TMEM156	-0.555333333333333
ZNF239	1.861
SNX19	0.6458
GKN1	0.09325
FCN1	1.927
C1QL1	-1.54075
ATP11C	-0.969375
ZNF35	0.7185
CARD8	-0.790125
LIMD1	-0.164
KIAA0286	-0.522625
XRN2	-0.168
CD6	-0.648666666666667
TOX3	-0.5295
ZSCAN4	-0.886833333333333
RSRC1	-0.107
COG1	0.95675
PTRF	0.012
C16orf35	-0.2135
FBXO24	-0.62325
CHST11	-0.917
THRB	-0.6752
MYBPC1	0.8515
RNF39	-0.486666666666667
PSMD11	2.04275
ALAD	0.966
EN1	2.3775
SLC9A9	-1.05725
GSTM4	-0.1814
CDC42BPA	-0.348
RCSD1	-1.8725
LUC7L2	-0.7307
SPTBN1	0.0907
LOC146167	0.3215
BAT5	1.453
ZNF452	0.4765
LSM4	-0.63225
SRP72	0.1347
SGK269	-0.26925
MTX1	0.52
CENTA1	0.25075
UNQ9433	-0.8055
ATR	-0.21375
DDX49	-0.0383333333333333
PAQR8	-2.1105
C14orf174	1.57475
GBGT1	-0.2375
THAP1	1.0545
OR10K1	1.078
RASIP1	-1.83083333333333
DPYD	-0.185
DOHH	-0.2755
C18orf45	1.86525
POF1B	-0.0431
ZNF552	2.767
USP32	-0.05625
MED27	-0.303666666666667
C14orf149	-0.650833333333333
PRDX4	-1.75616666666667
ABHD12	0.6368
AGT	-2.6325
SLC22A14	-0.5835
C1orf58	0.0935
PILRA	-1.38975
ABCF2	-0.620625
C17orf85	-0.5312
TKTL1	-1.18725
FGF1	1.8868
IL6R	-0.796666666666667
VPS25	0.33625
CHRNB2	-0.058625
COL7A1	-2.2033
LRRC48	1.125
SPG20	0.4905
COX10	-1.0155
GCA	0.546
ECEL1	-0.734833333333333
GLG1	-0.452333333333333
SRD5A2L2	0.01925
MUTYH	-0.942
ZNF70	0.442
L2HGDH	0.3595
GPATCH2	3.57825
ZNF655	-0.663
ZNF227	-0.181166666666667
MCOLN2	0.0678333333333333
NQO2	-0.541
KCNQ5	-0.134
NEU1	1.76233333333333
QRICH1	-0.0015
ZBTB20	0.7785
RPUSD3	-0.13375
EPGN	-0.6605
TSN	0.214666666666667
SPRY2	-3.3935
LZTFL1	0.537
GMFB	1.10025
PBEF1	-0.8636
HBG2	-2.69675
TMEM8	-0.20275
PALM2-AKAP2	1.089
NFYA	0.4755
FAM108A1	0.21525
PBLD	0.672125
NRG4	-2.74175
PIGF	0.28775
PTGER1	-0.376
NOS2A	0.2965
C21orf34	-1.38583333333333
C21orf51	-0.160583333333333
IL17C	0.2365
TRMT6	-0.598333333333333
ETV2	-0.0958333333333333
CCDC109A	-0.332
MYLK2	-1.1095
ATP10A	1.0685
DPH4	0.02575
C5orf5	-0.0465
KCNA4	0.485333333333333
NMNAT2	-0.290166666666667
GLYATL2	2.5095
LSMD1	0.253125
IL23R	-2.08525
NRF1	-0.387
MUC15	-2.19033333333333
PRDM12	-3.7075
PAQR4	0.652
RBBP6	-1.1396875
IFI27	5.2035
SKAP2	-1.04983333333333
TAGAP	1.073875
TJP3	2.458
C9orf61	3.64675
IDS	-0.3675
PARG	0.1325
LOC131149	-0.676
DYRK4	0.992833333333333
MICALL1	-0.48675
GALR2	0.075
GPBP1L1	-0.610875
TBX21	2.50525
KCNJ6	-0.150333333333333
GGN	-0.257
CASP5	-0.0535
RNF182	-4.66375
BRD4	0.21725
DOK4	-1.434875
SLC46A2	1.02033333333333
SOX9	-0.171166666666667
ZNRD1	-0.208833333333333
PRR6	-4.0755
FAU	-0.625375
DTNB	1.4585
CARD9	0.27775
STS-1	-1.04983333333333
SLC4A5	-0.0695
NSBP1	-0.48425
UGCGL2	-0.824916666666667
POTE15	3.556
NOXA1	1.555
RP13-347D8.3	2.385
SAMD10	-0.813833333333333
EP400NL	-0.9155
TCF21	-0.78275
AMELX	0.19075
JPH2	0.4693
SLA	1.30625
DLST	-0.737333333333333
SEPT12	0.0745
RGS20	-3.754
LXN	1.60116666666667
ZNF419	0.02475
UPK3B	-0.1905
RELL1	1.2665
ESPNL	-0.845
KLHL21	0.090875
PI15	0.244
C2orf61	-0.013
LOC407835	-0.431666666666667
RER1	0.196
ELAVL2	0.482
MGC26718	2.44925
KLF2	1.59075
TNFAIP8L3	2.06291666666667
TFE3	0.727
C11orf17	0.36
15E1.2	-0.98375
SNRPC	-0.518
DLGAP1	-0.879
PGLYRP1	0.177125
OVCH2	0.1325
IRF7	2.1687
SET	-0.3888
NAB2	-0.338666666666667
LRP5L	-0.406
FAM120A	1.265625
ASCL2	0.277833333333333
SHH	-0.4755
ATP5H	0.395333333333333
THPO	1.42716666666667
TYRP1	-3.99083333333333
HIST1H3E	0.5715
EIF2S1	0.533666666666667
TNFRSF17	-3.37533333333333
TARSL2	0.086
NKX2-8	0.919375
C1orf115	-1.235
LOC56964	0.5565
KIAA0841	-1.11125
ISCU	0.2525
TTMA	0.058
ZNF414	0.387
LOC441150	1.6625
RAB15	1.66575
HBP1	0.315666666666667
TNNT2	-1.62766666666667
CECR5	-0.6115
PHGDH	-2.221625
JRK	0.8563
XPO4	-1.144375
FAM131C	0.7545
ARHGAP25	0.8488
CA9	-1.86066666666667
GPR62	0.451666666666667
TLX1	-0.164333333333333
GPS1	0.34575
OR2M2	-0.4045
BDP1	0.092
FAM70B	0.07375
RPS29	0.00858333333333333
MKLN1	-0.756
TSPAN19	-3.8755
SLC29A3	2.4819
LGALS4	0.0565
USH2A	-0.181166666666667
NF1	0.855833333333333
APOBEC3A	2.04283333333333
IMPAD1	0.951666666666667
OLR1	2.78866666666667
NRAP	0.362
HCFC1R1	0.479333333333333
TAOK2	0.478166666666667
MCM10	-1.8975
MAP4K3	-0.114916666666667
CBS	-2.20175
CLK3	-0.4978
PCDHGA5	0.602
ELF4	-0.196125
FAM71A	-0.2415
C11orf49	0.6
CLIP2	-1.20275
BTBD9	0.9842
ZNF524	0.93775
KDELR1	-0.1205
ZNF509	0.8185
NCSTN	0.9415
ZNF533	-0.899285714285714
PARP4	-0.688875
GALNT9	0.0458333333333333
NPY	-2.6545
BEGAIN	-2.29766666666667
TMEM77	0.202166666666667
FOXRED1	-1.24233333333333
SLC16A2	-0.147166666666667
SLC35B1	-0.40075
GK5	0.315083333333333
SDCCAG10	-0.436
C4orf20	0.501
SLC9A2	0.3395
ADD1	0.908642857142857
TAL2	-0.790333333333333
ACLY	0.03375
DNAJC1	1.06
SOST	0.77625
USP43	0.2275
CYP4F12	-0.77225
FKBP5	0.19325
CHCHD5	0.9155
NUDT22	0.17525
CCDC85B	-0.4065
OR51G2	0.377
STRN3	1.36207142857143
TMOD2	-0.00375
FLI1	-1.0985
MAB21L2	-1.52216666666667
DGKQ	0.44975
VPRBP	0.367333333333333
SCNN1B	2.2131
ECHDC3	2.6548
TMEM106C	0.70275
CSNK2A2	-1.13
RPL39	-0.9493
HERC3	0.9813
ZBTB47	0.5445
ZNF681	-0.4875
PAGE2	-2.726
CLIC5	2.88357142857143
RABAC1	1.34125
ZFHX2	2.01425
YPEL1	0.3645
KIAA0776	1.0855
NR1D2	0.84475
DNAJC4	0.213875
NPNT	4.9894
ZNF677	-0.288
ZNF536	-1.10125
MEF2B	-0.291333333333333
PTPN4	-0.780125
CTCFL	-4.845
STX5	0.654833333333333
CD72	1.00425
VEGFA	-1.10415789473684
XRCC1	-0.2325
MAS1L	0.404166666666667
ELL	-0.1329
SETBP1	1.94125
CDH11	2.8925
NDC80	-1.39623076923077
DMBX1	-2.077
NRSN1	0.442833333333333
BAT2D1	-0.28025
CDS2	0.653833333333333
C1orf212	-0.5855
SENP3	-0.6555
IL1F9	0.511
EEF2K	-0.360375
COG8	-0.219
CEP72	-1.85725
OR1L8	0.1675
MUS81	-0.787333333333333
PHYH	0.84725
GGT6	1.53233333333333
C22orf23	-0.686833333333333
C13orf33	1.214125
MAPK8IP2	0.61175
NELL2	5.33925
POU3F2	-2.9615
ALPK1	1.82675
MRPS18C	0.09925
RPLP2	-0.24325
FGF22	-0.7145
SPNS1	0.178166666666667
ZFP1	-0.62175
IL1RAPL1	-0.87775
PCSK9	-3.728
NKX2-1	0.0577857142857143
C6orf189	0.32975
SP4	-0.6025
SLC11A1	2.1071
C21orf25	0.584
ICAM2	-0.7705
SH3GL1	-0.442666666666667
GSK3B	-0.143666666666667
RALB	0.107875
PDXP	-1.45516666666667
GNGT1	-2.83775
KIR2DL1	0.629
TNFAIP3	0.00725
C6orf32	0.9076
CBLN2	-2.30625
PANK3	1.912125
TAAR9	-0.4045
WDR82	0.286428571428571
APOM	-3.712875
TRIP10	-0.843
SPATA16	0.337833333333333
C1orf135	-2.39025
USP51	2.0065
TESK1	0.92
C11orf64	0.23325
ZNF611	0.3885
PDE6G	0.4765
HLA-DQA1	1.808125
GCLC	0.60925
SEC61A1	0.384285714285714
TWSG1	0.316333333333333
ZMYND10	2.61775
CTDP1	0.44375
ADAMTS6	-0.212833333333333
SLIT1	-1.61625
KRT86	0.215
KIAA0574	2.59075
GTPBP2	-0.0448
PQLC3	0.886
PRRX2	-0.32
C15orf44	0.3415
MKKS	0.040875
C11orf10	-0.4535
GPR110	1.475625
CD109	-0.177833333333333
ADCY1	-0.116833333333333
RHBG	-2.69575
TP53I3	0.17375
SLC22A3	-1.1833
UCP2	-0.2225
FOXG1	-2.02333333333333
OR2AG1	0.197
TRIM24	-1.855
PROC	-3.67225
TAAR6	0.2165
AMTN	-1.4685
C10orf47	-0.295166666666667
DEPDC1	-2.47375
FLJ45557	4.13475
ZDHHC17	0.055
KIAA1429	1.1775
KCNH1	0.4145
VNN3	0.441125
PSMAL	1.04525
PPARD	0.802375
HFM1	-1.7145
YBX1	-2.6335
ZNF695	-2.0275
SCTR	-0.242166666666667
DCDC1	0.146
VPS26B	0.0708
MTF2	-1.79616666666667
ATP6V1F	-0.1465
CCDC94	0.10825
PERF15	-0.616
CCL11	3.30325
LMO7	-1.046875
DCST1	0.4365
ADRBK1	-0.226
CDRT4	-0.8385
ZNF84	-0.6365
HOXD8	0.8655
STARD8	-0.653166666666667
FOXP2	-1.114
CCDC103	0.1565
POLR3A	-0.4712
GSC	0.766166666666667
ZNF114	-1.82083333333333
HTR7P	1.811
LALBA	-0.1045
RMND5A	0.0203333333333333
PSCD2	0.51725
ZNF409	1.581
KRTAP1-3	0.273
MAF1	0.41775
LOC201725	-0.956
NRN1	-2.486625
SPAG5	-1.62016666666667
DNAH7	1.60933333333333
FLJ43860	0.0575
BRCA2	-0.81575
ACADM	-0.96375
CXXC6	-3.660875
RAGE	-0.787875
CHMP2A	0.8455
FAM8A1	0.8937
GPR21	0.9425
SLC12A3	-2.73666666666667
FVT1	0.703928571428571
ZDHHC7	-0.0055
FLJ44048	-0.35125
SLC44A3	0.454666666666667
SDSL	2.25966666666667
MMP8	-0.513
PLA2G12B	-3.4365
ACY1	-0.085
MT1E	-1.42916666666667
OR4K15	1.1165
TECTB	-0.2275
GPR20	-0.042
IRAK2	-0.45275
RFPL3	0.00412500000000002
MYO9A	-0.3705
NARG1L	-0.856083333333333
BLMH	0.555875
CCDC3	1.34066666666667
C9orf21	-1.05266666666667
KIAA0513	1.46783333333333
MIER2	-0.2475
PNMA2	-1.71333333333333
SH3BP2	0.668
ANXA10	-0.5665
RTN2	0.625833333333333
TFB1M	-1.3345
PRPH2	2.58725
C14orf133	0.855
GOLGB1	1.321
IRX4	-1.052375
NFKBIL1	0.306
C10orf62	-0.407
APBB3	0.238
RPS10	0.1936
LOC728378	1.76875
TLE3	1.10561111111111
PSMB7	-0.339875
MESDC1	0.4735
SLC6A1	0.4165
OCLN	1.69133333333333
PTTG3	-1.7805
NAGLU	0.2095
SERTAD4	1.776875
SPRY1	0.0785
FLJ10781	-0.824083333333333
MYSM1	-1.58375
TRIM4	0.497714285714286
SH3YL1	0.31675
TREM2	3.76833333333333
SERPINI1	1.12225
HDHD3	0.64625
TMEM38A	0.76575
EID2B	-0.89675
TDRD3	-0.239166666666667
SEDLP	0.14225
THSD7A	0.454166666666667
NDST3	-2.40233333333333
KLHL15	-0.744166666666667
DHRS12	2.2985
FBXO9	0.542714285714286
TNPO1	-0.425916666666667
MRPL13	0.321666666666667
SNX5	-2.07366666666667
METTL6	-0.599
SOD1	0.021375
CHML	-1.2215
PACS1	0.854125
SIRT5	0.3191
CAPN2	0.404166666666667
FXYD5	-1.681
TWISTNB	-1.128375
LRFN1	0.459666666666667
UBE1L	2.381625
UBE1C	0.28675
OR51B2	0.218
OR4D11	0.1895
C15orf2	0.2035
NR4A1	-0.143333333333333
LOC339047	-1.627
TRIM17	2.178
ATP5G3	-0.405571428571429
RPL15	-0.73
ADAMTS8	-0.8325
HOXC4	-0.663
C14orf37	1.5815
CEACAM5	-1.06975
MYT1L	-0.202666666666667
RASA2	-0.439875
OSBPL7	-0.2785
STAG1	-0.112
GIMAP4	3.715
FUT3	-1.46716666666667
PIF1	-2.5445
LPIN2	0.0224
SH3PX3	0.86025
PDP2	-0.7085
PAPD1	-0.436125
ERP27	3.341
APOOL	0.1339
DIABLO	0.46575
TRHR	-0.14
ARMC9	-0.335
RNF152	3.80825
SLITRK3	0.144
ZNF211	0.0969
PFDN1	0.28025
RGS11	1.89175
HS6ST1	0.9024
AKR1D1	-0.75525
TNP2	0.337
STK31	0.241
EML4	-1.00083333333333
SGTA	-0.305333333333333
HIST1H2BI	0.928
PSMD6	-1.09283333333333
KIAA1257	1.111
C18orf55	-0.4665
FLJ20273	3.144125
RPL28	-0.915
EPYC	3.456125
NOX3	-0.411
ELAC1	0.0531666666666667
METT11D1	-0.11825
BIN2	-0.556166666666667
NACA2	-0.1485
CCDC17	-0.78925
HM13	0.0111
UBOX5	-0.233625
UBE2O	-0.16025
UBL5	0.028
APOLD1	0.996625
C9orf31	0.72725
TNFSF8	0.801
ARHGAP29	-0.250375
PROKR2	0.042
PDE5A	-0.172166666666667
C6orf12	-0.234
TOM1L1	0.0375
WHDC1	0.31825
FOXI1	0.300333333333333
RAB4A	0.5456
TMEM39B	-1.11325
