Hybridization REF	TCGA-B6-A0X1-01A-11R-A109-07
ZNF688	1.0145
APOC2	-2.33733333333333
LOC440093	0.5245
FAM50B	1.496
PWP1	0.3635
DNAH10	3.31575
HIST1H2BA	0.54525
GPR56	1.84333333333333
METAP2	-0.355625
PAN3	0.245166666666667
STXBP4	-0.98925
PDHX	0.706
MTA1	-0.256666666666667
ZBED4	0.12275
ZNF720	0.80675
CDK2	-2.92875
RHOJ	-1.472625
CDC37	-0.680333333333333
ZER1	-0.117875
GRK4	0.5
PRPH	-0.30525
POLR2A	0.264
OGFOD1	-0.8715
NOL5A	-1.55125
PHEX	1.723
FLJ16478	0.0365
C20orf117	-0.63875
CAMTA2	-0.12825
C11orf74	0.173666666666667
DDX17	0.184
C5orf27	1.020875
PLEKHA2	-0.0556
PDE4DIP	-0.4043
SCN7A	-0.15775
ZNF559	-1.49083333333333
CXCL10	4.32975
ZMYM4	0.146166666666667
STK32B	-1.76626666666667
KIAA0888	-2.1102
TACR3	0.4955
CKAP2L	-0.127
KIF1A	-0.0333333333333333
RSPRY1	-0.308
VCAN	-2.07775
CYP27C1	0.059
SYDE1	-1.7255
MED12L	-0.843
ZDHHC21	1.831125
NHS	0.639
TM9SF3	0.497333333333333
DDHD1	-0.2395
MAFG	0.677333333333333
BICD2	0.0374
C14orf119	0.164333333333333
C14orf43	-0.140642857142857
CDH7	-1.10075
ALKBH5	-0.306857142857143
JUP	0.269875
TMEM41A	0.798166666666667
MAMDC4	-1.315
CBX3	0.264375
LRRC18	0.13825
RBMXL2	-0.6485
PLA2G4D	0.598333333333333
FGF13	0.857625
KIF3A	0.8035
PDIA6	-0.633
DCXR	0.3335
CASKIN2	0.298333333333333
EHD1	0.59
MARCKSL1	0.806333333333333
ZNF496	-0.614
SCAF1	-0.00633333333333333
KCTD8	0.20675
TRAF3IP3	0.646928571428571
LSR	1.86375
CXorf1	0.212166666666667
C14orf112	-0.031
EIF2B1	0.89825
OMP	-0.502
GSTZ1	-0.95975
LOC92017	0.276
ISLR2	0.003
C12orf36	0.3545
GATA2	-2.72983333333333
GABRA5	-1.046
CELSR2	-1.877
STAM2	0.5332
TNAP	-0.5585
PTPMT1	0.126
GRP	1.48
SV2A	-1.786
MAGEA12	-3.46025
CACNG1	-0.661
C18orf19	-1.2175
GSG1	-0.259
PTPRJ	-0.358642857142857
FRMPD1	0.0635
ZNF668	0.2815
PLEKHJ1	-0.500875
ADAT1	0.1915
TMEM50A	0.0126
UCN3	0.0395
HOOK1	2.47175
IL17B	-2.01
MLKL	0.4375
TTC14	-1.29016666666667
KLHL5	-0.119125
CRYL1	0.324333333333333
FOXH1	0.361
NFYB	0.270875
PPM1G	0.3475
GOLGA2LY1	-0.20225
NMT1	0.416875
HADHA	0.3905
CHSY-2	2.11225
PLEKHF1	2.95064285714286
SAGE1	-2.759
MUSTN1	-0.65825
SUHW4	0.2395
TFEB	1.69533333333333
ZFYVE27	-0.41375
ATG12	-0.368666666666667
BMI1	0.458571428571429
ZIM3	0.134
MYH4	-0.00325
MASP1	-1.25258333333333
KIAA0984	-0.21225
RPAP2	-0.04475
ASB5	0.3105
BOLA3	0.571
MIA3	0.898166666666667
KRT35	0.766
KIR3DL3	-0.772
MRPL51	0.922
SEMA3F	0.288833333333333
NDUFB2	1.80766666666667
LOC253012	-0.3295
FAM46C	-2.702
G6PC	-2.389625
CSAG3A	0.514666666666667
PREX1	-0.8345
SLC25A45	0.396375
MAPKBP1	-0.1145
CPE	-2.0944
GNB1	0.579625
CXCR6	3.44
TRIM46	0.28225
C16orf3	0.244166666666667
HPSE	2.32125
TIGD3	-0.287
SPG3A	0.015
LCAT	-1.82233333333333
ST6GAL1	-1.08894444444444
POMC	0.246
FLJ36031	0.664333333333333
NSMAF	0.804333333333333
SKIL	0.0955
ADSS	-0.143
HMGCS1	-2.2793
POLR3F	-0.4765
RAB10	1.052125
ZNF277P	-0.179875
ZBTB7B	1.0405
DHRS1	0.496125
ABCC13	0.187375
CNOT3	-0.379
NFKBIA	0.5235
GAK	0.0595
SFT2D2	1.832
HOXA6	0.0885
CRTC1	0.89
LY6D	4.34683333333333
C20orf72	-0.949833333333333
CPT1A	0.3115
LMO1	1.4755
EIF3I	0.7215
PRB4	0.33375
MCM3APAS	-1.722625
C20orf132	-0.5452
FOXF2	-4.56
S100A12	2.2895
MLH1	-0.6535
ACTN1	-0.0378
MRPL36	0.737
C20orf106	-1.34625
FBXO6	3.095
MKS1	-0.182833333333333
CX3CR1	-2.221125
PDE1B	0.395
PLP1	-3.65025
KISS1	-0.0358333333333333
C14orf2	0.822
TBC1D3P2	-0.91575
COMMD6	0.9852
ANKRD7	-0.755
PTCHD1	-1.274125
NARS2	-0.3255
DOCK7	0.688625
FAM127B	0.306625
LOC390243	-0.076
N6AMT2	0.765
ZNF391	0.6765
DNAJB14	0.4175
WRB	0.038625
BPI	-0.1665
TTC4	0.9505
FAM10A5	-0.997
GOT1L1	0.188555555555556
MAGED1	0.951625
RESP18	-0.1015
WFDC6	0.25475
MT2A	2.229
C11orf56	0.08075
KIAA1432	1.968
ROR1	-1.63
HSD17B14	2.5645
ZFAND2B	0.848
SAMD4B	0.343
HEXA	0.5705
HNRNPU	-0.040090909090909
USP39	0.638
NRD1	0.177
R3HDML	-0.041
FLT4	0.132
OMG	0.172666666666667
OR52N4	0.5275
LOC399818	0.875
ELA2	-1.68275
VENTXP1	0.2745
RFC5	-0.3565
OR52L1	0.4085
PAX5	0.104
FBXO2	2.374
GMEB1	0.185
AKT3	-0.841166666666667
CRB1	0.0245
CTTN	1.28633333333333
UTP15	-0.128166666666667
HSBP1	-0.266
PHF11	1.94425
NDEL1	-0.00583333333333333
USP8	0.4675
BAIAP2	0.5499375
SI	0.301833333333333
ARSJ	-0.7625
BAAT	-2.2815
KCNS3	1.57416666666667
LOC126147	0.224833333333333
TMEM37	-0.71375
C1orf162	3.677
MBD1	-0.3572
ITGAL	0.94
WDR73	0.651333333333333
GKN2	0.0775
ARFGAP1	-1.2065
SLC5A8	-0.757
ZBTB40	-0.1788
CYP4B1	0.444
LYPLAL1	1.572
CHST3	0.345
MAP3K9	0.38
BTAF1	-0.989333333333333
TFAP2E	0.051
RBM35B	-0.51125
LOC441251	-0.345
ANKRD25	-2.236
UQCRC2	0.2575
MAEA	0.246166666666667
HYAL1	-3.054
RNPEPL1	-0.1045
CPSF2	-0.70025
PSD3	-0.9765
ABCA13	3.093875
AGR2	-3.684125
GBX1	-1.248
HDLBP	0.291357142857143
ACY3	0.42275
HECW1	-0.327
ZNF519	-1.22625
HOPX	2.264625
ZNF304	-0.774625
OR12D3	0.1445
FKSG43	0.45025
METTL1	-0.29425
MFSD3	1.4379
PSPH	-1.838
CLCA3	-0.441
DARS2	-0.987333333333333
CDC25A	-1.18016666666667
BAIAP2L1	0.64125
B3GNT5	1.74775
USP29	0.14625
ARHGEF10L	1.2004
ATOX1	1.926125
ADAM30	-0.06375
DNASE1	-0.90175
STT3A	-1.187
RAB6IP1	-0.20575
PTN	2.2621
C1orf106	-0.148692307692308
HECA	1.07525
RNF122	-0.373
SLC22A18AS	1.07516666666667
GNG8	0.318833333333333
ELP4	0.23775
FAM65A	0.264833333333333
RPL10A	-0.326666666666667
IRS4	0.5175
MACF1	0.579
SEC24D	-0.50475
LOC374395	1.40875
TGFB2	2.23
MDFIC	1.76625
CHRNE	0.817
PCMTD2	-0.858333333333333
ATP6V0D1	0.230666666666667
MTA2	0.11675
LZTR1	-0.522833333333333
RAP1A	-0.372833333333333
AXIN1	0.33125
POLR1C	0.40125
TRIO	0.843833333333333
PLXNA4A	-0.677333333333333
C5orf33	-0.5555
DEPDC1B	-1.056
ZNF473	-0.648833333333333
MTM1	1.314125
GPR107	0.220833333333333
CSNK1A1L	0.494333333333333
FLJ14154	-0.4125
NLRC4	3.80575
ENPP4	2.04866666666667
PADI3	0.7145
RNF170	0.740375
CG018	0.315333333333333
C16orf7	-0.09625
KCNE1	0.41025
NRM	-0.162333333333333
SLC37A3	0.927571428571428
TPD52L2	-0.8515
UNC5B	1.46175
C12orf12	-0.0445
SDHB	1.3085
CLRN1	0.51075
NUDT10	-0.903333333333333
UGT3A1	0.20525
FBXW8	-0.189125
RHOF	1.446125
PTPLAD1	-0.0968749999999999
MYO3B	0.49075
DERA	0.00275
TPP2	-2.025
C19orf53	0.302166666666667
GINS3	-0.723125
ST6GALNAC5	1.3865
CHSY1	-0.63775
MGC15705	0.3945
GPR83	-0.0353333333333333
EXT2	1.185375
DOLK	0.37625
TUBAL3	-1.809
ACVRL1	1.3442
ABL2	-0.7905
C14orf156	0.175333333333333
PTPRZ1	-3.340125
DIP2C	0.864125
LAMP1	-0.0445
RXRA	0.866
MAP3K5	0.0865
ALKBH1	-0.704
PDLIM7	-0.359375
ARL14	1.13
SNIP1	-0.0421666666666667
TIMP3	-1.57783333333333
RGS3	-0.213833333333333
SPAG16	0.3283
ABHD4	-0.323
ARHGEF12	0.0314166666666667
GLUD2	-1.2915
RAC2	-0.5757
UAP1L1	-0.3015
SLC18A3	-0.0365
YOD1	-1.1655
RALY	-0.31875
HMOX2	0.80225
DGKH	0.191
DBNDD2	-0.0431666666666667
YIPF4	0.6705
THAP10	-0.06375
ZNF513	0.7815
HAGHL	0.528
ITGB4	1.122
CCDC141	-1.1445
YTHDF3	0.28475
C5orf28	0.82725
RPL7L1	0.244375
TMEM30B	1.19757142857143
ANKRD35	3.961
DUOXA2	-0.05125
TBC1D5	0.221875
DFNB59	0.074
HRH4	0.2965
MYO6	0.4605
DNAJA4	2.62825
RBM24	-1.421125
CEACAM20	0.729
RBM23	-0.243357142857143
NGFB	-0.272
C1orf63	-1.2384
KRTAP7-1	-0.486
PERLD1	1.7905
NPB	1.777
C17orf59	-0.1272
HSPBAP1	-0.73925
SLC15A4	-0.5525
PRTFDC1	1.059
OSMR	1.18685714285714
CYSLTR2	0.1405
C19orf25	0.7782
KIAA1797	0.623
NLRP6	0.8155
FAM105B	2.5556
SCRN2	0.4195
LRRC58	1.7851
RNF17	-0.000375000000000004
NEIL3	-0.9895
FAM137A	-0.34475
SKP2	-1.3655
PARVA	0.438833333333333
PKLR	-1.8255
RNF34	0.914125
A3GALT2	0.32225
C12orf50	-0.0925
SUNC1	-0.10975
FAM102B	-0.224666666666667
CCT2	-0.8775
LRRC37A2	-0.155
ARF4	0.8855
SIKE	-0.415625
C8orf48	2.19666666666667
MBTPS1	-1.18278571428571
GPSN2	-0.6745
NCF2	3.1965
SLC12A6	-0.0348333333333333
MRPL48	-0.16125
HMGN3	-0.212166666666667
LRRC62	-1.2245
PAX9	-1.545625
FAM55A	0.2155
C20orf42	-0.2365
SCML2	-0.9005
BCL9	-0.29425
FAM40A	-0.7435
C9orf41	1.99333333333333
ZNF774	0.1595
LETM1	-0.25125
PLXNB1	-0.754
NIPSNAP1	0.458375
USP10	-0.723
F9	0.40325
LIPE	0.18975
CNGB3	0.0525
C12orf52	1.001125
PI4K2A	-0.05425
MED8	0.88125
STAT4	1.4393
FGD4	1.079
RNF145	1.5105
WDR32	1.3381
CLDN2	0.296333333333333
TCEAL8	0.40925
ZMYND8	-1.7865
PDXK	0.75425
GATAD2A	-0.8225
PTGES3	-0.8775
CCM2	0.0905
TAP1	3.54875
ZNF670	0.4395
ETS2	0.767071428571429
C6orf166	0.347833333333333
PRMT2	-1.35535714285714
OR4B1	-0.0475
INTS8	-0.6835
CCDC102A	0.2595
CCDC83	-2.492
ITGA1	-0.7193
EPHA5	-2.141
FAM24B	0.3535
TSGA10	2.4885
HAL	-2.66166666666667
MYOT	-0.34175
SPACA3	-0.09625
BCL2L2	0.0766666666666667
CUGBP2	1.082
CCNB3	2.59
RNF113B	-0.048
MERTK	0.672
BAG1	0.281
VPS36	0.20125
ORMDL3	0.9037
C1orf190	-0.64775
ZNF625	-1.0865
CORO2B	-2.15675
ALOX15	-0.493
CST1	-0.01
NUPR1	2.40916666666667
CCL7	5.71075
SMCR5	-2.751
DSC2	1.5505
RBMS2	-0.0475
GRIK4	0.2005
TRIM65	0.2675
TMPRSS6	-0.5085
TP53INP2	-1.837
GLB1L	1.07783333333333
LOC388284	-0.307333333333333
PUS1	-0.156071428571429
BCL9L	-0.008
OLFM1	-1.1805
RET	-0.80875
MASTL	0.448333333333333
ALX3	0.53575
IL1RL1	0.203333333333333
ZNF765	-1.5805
C14orf138	-1.15
SNX10	1.04083333333333
TAC4	-0.016
C1orf64	-2.831
POGK	0.585
MAPK9	0.84375
ZNF366	2.123
C8orf79	1.0803
CLDN7	1.381875
OR5AT1	0.1305
TRIM37	-1.20075
LRRC25	2.69325
GRHL2	1.6358
TEKT3	-0.287
LASS5	-0.275666666666667
ABCC4	-1.1105
DLG3	0.85325
VGLL1	2.425875
ZFP36L2	0.352333333333333
MFRP	0.159
KIAA1799	0.51075
FLJ44379	0.4205
PCNX	0.63775
ANXA9	-1.337
CYP4V2	2.6044
PIK3C2A	-0.22
SRR	-0.278
NOL3	-0.448
IFITM2	0.8355
ARNTL2	0.97
ZNF595	-0.20325
NLRP13	-0.147
ASPH	1.839125
CPA2	1.183
PVRIG	-0.55
LEPR	-2.0875
C16orf42	0.28
SH3BGRL	1.2515
FAM77D	-0.434833333333333
FNDC7	0.393
C9orf6	0.299666666666667
NOTCH2NL	1.717
PGBD1	-1.64716666666667
SYNGR2	1.85
PITPNA	0.18
PRPF4B	-1.5142
SLC43A3	-1.45621428571429
NRBP1	0.1045
SLC25A22	1.035
ILK	-0.829
SLC22A8	0.969333333333333
MRPS7	0.082
PITX2	1.1355
FABP3	0.992375
OR1L1	0.5545
LOC728215	-1.342375
BLID	-1.3275
KIAA1217	1.31429411764706
TFPT	0.03975
AP4B1	-0.0595
VBP1	-0.9105
OR1K1	0.4145
MORC3	-0.576
BHMT2	1.46566666666667
C3orf10	-0.00200000000000001
FZD7	0.091
WFDC10A	-0.059
PMS2CL	-0.838375
CCDC32	0.0548333333333333
FA2H	-2.443
ALG13	-0.197
TTLL7	-0.9095
SPOCK3	0.283
SLC13A2	0.409
AIM1	1.26525
GPRC6A	-0.149
EGR2	2.849
MED11	0.61575
WWC1	1.08325
SH3GL3	-0.96025
RIF1	0.0465714285714285
PRLH	-0.0565
VLDLR	-1.8235
DBT	0.00468750000000001
C21orf63	3.2165
CGGBP1	0.167
KRTAP12-2	-0.5715
TADA3L	-0.533125
ZBTB16	-0.02175
PDGFB	-0.535125
RFX1	0.271125
UQCRB	-0.2946
LOC133874	-0.0345
HPS3	-0.5905
LGALS3BP	1.8657
DKFZP564O0823	1.80378571428571
MRFAP1L1	-0.60625
HOXA10	-2.4785
NGB	0.0165
KIF21A	1.442
IFLTD1	0.3745
LZTS1	-1.555125
ARHGEF3	0.54425
RHBDL3	-1.88
CSNK1G2	-0.17875
ChGn	-1.4905
KIAA1244	1.02983333333333
GABRB2	-0.017
MGC72080	1.3305
CD27	3.9515
EGLN1	-0.2795
PEX13	0.70125
RWDD3	-0.2675
RNF12	0.499833333333333
GRIN2B	1.091
ADAMTS14	-0.438625
DYDC2	2.515
ATP6AP1	0.2985
NR1H2	-0.139666666666667
PDK2	1.075
C3orf17	0.2355
SLC38A2	-1.40128571428571
SLC25A29	-0.321333333333333
C15orf29	0.638375
ADAM9	-1.057
TMUB2	0.63775
GPR176	-0.69225
AGK	-0.0655
MCCD1	0.4875
NDUFA4	0.11875
TMEM146	0.686
DUSP1	-0.12075
UNQ6975	-0.039
EMX2OS	0.939
INSM2	-0.27775
LUZP4	-0.1995
SETD6	-0.82
P2RY2	1.71975
SLC45A2	-0.8995
RABGAP1	-0.296
UBXD5	-0.099125
GPRC5A	-2.7933
PAK3	2.81966666666667
LOC63920	0.0475
TGFBR1	0.1664
KRTAP6-3	1.0035
SFMBT2	-0.4375
CDC42	0.031
C11orf35	1.052
TTLL2	0.21425
UACA	0.0596666666666667
CD97	-0.6843
SETD5	-0.683625
NINJ2	0.752
PTER	1.47983333333333
POMGNT1	0.50475
KRTAP4-2	-0.068
ECGF1	3.315875
HRB	-1.78454545454545
ATP1B2	-0.231
LOC400506	-0.17
COL4A3BP	0.384
C6orf97	-1.8885
GRHPR	1.359375
TAS2R1	0.071
SEMA7A	-1.261
EDF1	-0.61575
ODF2L	0.6179
PCID2	-0.445333333333333
GTF2H4	0.0496666666666667
ZCCHC3	-1.4525
CGB2	0.022
NEUROD1	0.101
C20orf75	-0.1525
RP5-1054A22.3	3.44116666666667
IFNA5	0.153
ZNF134	-0.851333333333333
MGC119295	-0.2915
ZSWIM6	-0.4035
SMEK1	-0.6085
PCGF2	-0.818625
C1orf102	2.1365
CYP2A13	0.4775
KCNH6	-0.6888
MDM1	-0.9145
ALDH7A1	0.091
C9orf75	-0.347
VDAC3	0.544375
OR51T1	0.3215
EIF3F	-0.703833333333333
KCNJ10	-0.209375
LENG8	-0.1565
EDEM2	-0.3125
CCNJL	0.869833333333333
DHX37	-0.0015
CRYGN	-0.245
AATF	-0.3435
ZNF630	1.519375
E2F5	0.95
WFDC13	-0.95675
FTSJ3	-0.0943333333333333
C4orf33	0.26275
LHFPL4	-2.87575
C19orf56	-0.152333333333333
SMAD4	0.00399999999999998
AFM	-0.313166666666667
G0S2	0.53275
FCHSD2	0.6634
RRP1B	-1.1063
EEF1B2	-0.353666666666667
STAT6	-0.825666666666667
ZNF195	-0.4945
GNL1	-0.313666666666667
ZNRF2	0.345333333333333
PER3	-0.991125
ASB16	0.339
C10orf10	1.80692857142857
ADCY8	-2.24033333333333
C9orf58	-1.41533333333333
ARMC10	-0.1775
PSG1	-1.023
DHX34	-0.045
VARS2	-0.3375
NFIC	1.10175
ITPR2	-1.513
AGXT2	-0.129
OR6K3	0.1685
H2AFZ	-0.15975
MLLT3	-0.599583333333333
COX4I2	0.82775
CCNT2	-1.1695
PLK4	-1.051375
NUMBL	0.7845
MED16	0.0485
PLEKHQ1	1.165
GOSR1	0.613055555555556
BTG4	-0.20575
RPL30	-0.218916666666667
IGSF5	0.1315
IGFL2	1.8035
ELMOD2	0.954333333333333
SHC3	-0.19
HAVCR1	-0.2585
DYNC2H1	-1.075
RNF5	-0.472666666666667
C2orf7	0.468
NLF1	1.341
KLHL25	2.504
LRP10	-0.1665
KRI1	-0.576
PUS7L	-0.2475
MGMT	1.186
HOXD1	-1.48216666666667
CSH1	0.291
ATG16L2	-1.5285
FLJ44635	-0.572
CHODL	3.03
EXOSC8	-0.97525
SLC28A1	0.18275
MYO7B	-0.6665
SEH1L	-0.0625
MTNR1A	0.701166666666667
TSPAN5	-0.111166666666667
CDC45L	-1.98383333333333
AMIGO1	-0.3475
ATAD3A	0.218625
OSGIN2	0.00866666666666667
PDIK1L	-0.4945
DARC	-0.0405
PIPSL	0.646
SHMT1	-0.43025
CRISP3	0.111
POPDC2	0.675833333333333
ZRANB2	-0.116833333333333
FBXL8	1.87275
TRIP13	0.507
EIF5AL1	-0.1305
POU5F1P3	-4.7735
IL6	-0.282333333333333
CXorf38	2.211
IFNA16	-0.062
FBXL2	1.283
BRD1	-0.88625
STATH	0.683
FBXO44	0.998833333333333
MCCC2	-0.87275
CDC2	-0.3428
C5orf23	-1.401
IVD	-0.0285
C10orf122	-0.306
MSL3L1	1.3047
MVP	1.21375
EPOR	-1.1414
ZMYM1	0.6125
BCL7C	0.537666666666667
PSTPIP2	0.8647
LYPD1	-0.8005
OR8G5	0.011
ZP3	0.947833333333333
BCAS4	0.327083333333333
EDG6	2.473
ISY1	-0.074
PRAMEF2	-0.83775
CUL1	0.97775
RNF213	2.0026
CCRK	2.415
DHX9	-1.067625
C13orf29	1.53125
NCKAP1	0.118666666666667
MRPL43	0.0867142857142857
XPR1	-1.69125
PKN2	1.347
PODNL1	0.0245
ZNF333	-0.437625
DALRD3	0.163
OPN1SW	0.5025
BTBD6	0.4925
C11orf82	-0.551
OR5P3	0.286
DUSP11	0.5545
L1CAM	-0.6956
NEK11	0.5605
OR7E91P	2.508
CNTN3	3.0498
CREB3L2	0.98225
ZBTB37	0.0265
KIAA1324L	-0.123
NDUFB10	-0.3005
NUDT2	0.038
GTPBP8	0.5755
CACNA1D	-1.042
PRKAA2	1.11666666666667
PRDM8	0.0525
MGC16075	1.27766666666667
KRT14	1.00785714285714
PP8961	0.92525
MRPL18	0.87025
ABCG2	-3.241
PACRG	1.39325
BBS2	-0.29825
KREMEN2	-0.89
FBXO21	0.49325
HNRPUL1	0.266166666666667
GRB10	-0.523
CLSTN1	-0.084
LMAN2	0.6837
C17orf61	-0.78
NIPSNAP3A	0.23025
INSIG2	-2.1945
PCDHB7	-1.41983333333333
STXBP2	0.224375
CMAH	-0.5035
SEMA5B	0.021
ZNF155	-1.14333333333333
COQ6	0.544166666666667
PRPF4	-0.15225
TSPAN15	0.8814
VN1R5	-0.08275
LATS2	0.00899999999999999
SELK	0.56775
PGK2	0.01625
MS4A1	-2.07525
TYW3	0.3382
KRTAP5-1	1.557
RCCD1	0.299666666666667
BTN1A1	-0.11025
DDX28	-0.15375
TMEM65	0.72925
LOC92345	0.18275
TTC31	-0.4095
WDR46	-1.031
CHP2	0.794833333333333
LSP1	-0.104875
ZNF542	-1.71175
EXOSC1	-0.356
ARHGAP18	-0.968833333333333
LRRTM4	-0.5465
MAOB	3.1925
CACNB4	-1.616
MGC33846	0.963
RANBP3L	-1.176125
ATP5L	0.37125
ONECUT1	-2.354
NUDT9	-0.3115
TMEM149	1.4815
STX17	0.964
IGSF10	-4.91625
TMPRSS9	0.697
BMPR2	1.00858333333333
ALLC	-0.1205
KLF7	-0.949875
GCC1	1.7513
TIMM9	0.18775
CDO1	0.150833333333333
MGC10701	-0.770333333333333
IFI6	3.521
FRMD8	1.1975
MGAT2	0.53725
WBP5	-0.242
CNIH2	0.39475
KIAA0907	-0.6887
KCNH8	-0.0425
CTSG	-2.817
GRIK1	-0.480166666666667
CUL5	-0.102375
FRMD1	0.394
OR9A4	0.8975
SYT6	-1.26875
FOXD4L2	-0.59375
ANAPC2	-0.815166666666667
OPN5	-0.122
TAF13	0.876
LYG2	0.036
GGNBP1	0.489
C11orf40	0.4475
OTX2	-1.0965
REG4	-0.136333333333333
EIF5	0.1698125
PALB2	-0.5335
SEPSECS	0.0066
RNASE3	0.35025
TRIM49	-1.339
POLR2K	0.9144
GPR42	0.4245
C8B	-2.62275
SASS6	-1.10375
PREB	0.595166666666667
OR3A3	0.354
TUBA8	1.278625
IGLV2-14	-0.98025
STIL	1.072
ANKFN1	-1.162
NME7	-0.104
HOXC12	-1.572
UBE2C	0.02025
FHOD1	-1.063625
CDK2AP1	0.615416666666667
OR6K2	0.307
DHPS	-0.7385
RPL5	-0.906583333333333
TRGV5	0.3615
LOC541472	0.0595
HCCS	-0.0379
DENND1B	0.929
LHX3	0.6625
OR5D16	0.283
CXorf57	0.414333333333333
IRF2BP1	-0.1745
NDST2	0.608333333333333
LCE3D	0.546
BOLL	0.38425
SYT3	-0.897
PIH1D2	0.319
C20orf7	-0.514833333333333
IL1R2	5.174
SLAMF9	-0.6815
PPME1	1.374375
PIK3CA	0.27675
TRAPPC1	0.08575
COLEC10	-0.88125
SLC9A6	-0.196833333333333
PDDC1	0.345333333333333
CCDC53	1.36375
GK3P	-0.52525
DAZL	-0.01325
BRI3	2.26675
SDK1	0.750875
CYP2C18	0.497
IFI44L	5.356125
RPL3L	-0.0285
FUT9	2.3535
KIFC2	0.445333333333333
PMP2	-0.42725
SLC4A9	-0.4415
PLAG1	-2.23583333333333
MYCBP2	0.1205
OR4E2	0.0615
CCDC65	0.29075
C16orf82	0.4155
ENTPD4	0.594625
BRP44L	0.873875
PMP22CD	-0.10275
TMCO4	1.1635
KCNN1	-0.462
WDR35	-0.1075
CCDC80	-0.50875
C3orf31	-0.1405
SLC7A9	-0.33425
TMEM190	-1.1025
DBC1	-0.135666666666667
FADS3	0.193
PDZD8	-0.301666666666667
GRM5	0.126125
AZGP1	-0.952
PEX3	0.1685
MED1	0.929785714285714
ATG4C	-0.129166666666667
HNRPH3	-1.27125
FAM109B	1.74975
C4orf17	0.2425
CA10	-0.40725
OPRD1	0.0365
CCL16	-1.12225
SACM1L	-0.776
CST6	5.13025
CD63	0.2413125
LGI1	-2.03825
ZNF784	1.3575
CRYBB1	-0.347
CX3CL1	1.5842
TOP2A	-0.15675
GYPB	-2.68333333333333
GADD45GIP1	-0.87925
FEN1	-1.136
IGF1R	-4.2100625
WDR72	-0.8815
PURG	-2.05866666666667
DEFB126	-0.06325
PKD1L1	0.423
CAV1	-2.3134
GNPDA2	0.683
DGAT2	2.363
NLGN1	0.5745
STRBP	-0.021625
HPRT1	0.6855
FANCI	-0.4875
PSMA7	0.362375
DBF4B	0.0708333333333333
TTF1	-0.53025
RAD54L	-0.5925
ELOF1	-0.0125
PLAGL2	-0.613375
ZNF256	-0.812
HMGCL	0.59325
MSI2	0.0981666666666667
RPESP	0.5355
C11orf60	-0.40675
ABCD1	1.2165
ACAA1	0.8123
SPARCL1	3.66007142857143
IL6ST	0.4687
ZNF319	0.61075
TMEM109	-0.8631
FAM90A1	2.54133333333333
IL22RA1	-0.0985
ATP4B	0.2475
TEC	-0.2125
C7orf30	-0.319
TXNDC2	-0.5165
ABCB4	-1.06525
KIAA1191	0.39825
C9orf38	-0.085
SFTPB	1.04375
CNTNAP2	0.892166666666667
FRK	1.1855
TBX19	-0.25425
CHD4	-0.14675
C6orf26	-2.00883333333333
MOSC2	0.2095
IKBKE	1.669
HIF1A	-1.729
LOC595101	0.1415
RELA	0.853833333333333
TMEM16B	-1.111
ABHD12B	-2.4255
TSEN34	0.88425
KIF18A	-0.034
TXNDC9	0.552166666666667
SPATA2L	0.463
SEMA4G	-1.2635
C21orf91	1.15825
MATN1	-0.0935
KCNIP4	0.434
TUSC1	1.955375
OR4C15	0.536
ARMCX6	-0.766833333333333
WBSCR27	0.0856666666666667
OR52I2	0.823
KIAA1604	-0.5835
DYNC1I1	1.59325
PPP4C	-0.521
SLC47A2	-1.5525
TREH	-0.181125
CD48	2.61516666666667
ST14	2.64366666666667
PKN1	-0.76175
SPON2	1.14775
XBP1	-1.05658333333333
SFRS12	-1.47483333333333
EFCAB6	1.58775
SELT	0.1175
SLC39A2	0.4675
ERF	-0.987333333333333
ARL3	-0.17475
SURF6	-0.7124
MLLT10	0.479714285714286
FLJ11171	-0.355166666666667
TDGF1	-4.50116666666667
ERCC6	0.6515
EIF2AK4	0.223625
BAZ1A	-0.214666666666667
LRRN3	-0.163833333333333
TMC3	0.439
EFTUD1	0.75175
PTPRO	1.1115
CLEC12A	1.25325
ACBD4	0.2035
ZDHHC14	0.2345
OTUD7B	-0.2345
ACTB	-0.2083125
MSRA	0.731875
LCE5A	3.1465
IFI35	1.86075
BSCL2	1.59933333333333
ANKRD12	-0.17025
CFHR2	0.195
RGAG1	-0.245
HSFY1	-1.115
SLC30A5	-0.423666666666667
IMPG1	0.103
GPR109A	0.474
ZNF185	0.86375
IYD	0.41525
NPCDR1	-0.1375
SERPINA13	-0.048
HMGCLL1	-0.70225
NEUROG1	1.22383333333333
UBQLN1	1.3498125
LIN37	1.06075
SOCS2	-0.261125
DSCR4	-1.77225
XKR6	-1.79425
GPR142	0.5715
KRTAP13-3	0.4185
CCDC15	-0.9985
MOS	-0.1325
CD1E	-2.0955
OFCC1	-0.4045
FAM83D	0.58625
SRFBP1	-1.0255
C9orf96	0.3585
DHDH	3.353
CCDC90A	1.3705
RABL3	0.9194
CD320	-0.548
ANGEL2	-0.336166666666667
MRPL21	1.294
SMG6	-0.0525
INSR	-0.2143125
FLJ14816	-0.7735
GLRB	-0.00216666666666668
C9orf89	0.88275
CIZ1	-1.00375
URG4	-0.1925
LRDD	-1.24366666666667
CBY1	0.662
NFX1	0.52725
MTERFD2	-1.06157142857143
