Hybridization REF	TCGA-AO-A124-01A-11R-A10J-07
NF1	0.731166666666667
APOBEC3A	3.191
IMPAD1	0.2785
OLR1	1.2185
NRAP	-0.3165
HCFC1R1	0.403
TAOK2	-0.537
MCM10	-0.176
MAP4K3	0.104333333333333
CBS	-0.78625
CLK3	-0.5933
PCDHGA5	0.0815
ELF4	0.607125
FAM71A	0.6055
C11orf49	0.01975
CLIP2	-0.53125
BTBD9	0.8969
ZNF524	1.31775
KDELR1	-0.402333333333333
ZNF509	0.065
NCSTN	1.2405
ZNF533	-1.01257142857143
PARP4	-0.1945
GALNT9	-0.168833333333333
NPY	-2.4385
BEGAIN	-2.03483333333333
TMEM77	-0.144
FOXRED1	-1.80083333333333
SLC16A2	1.06533333333333
SLC35B1	0.10025
GK5	0.523416666666667
SDCCAG10	0.063
C4orf20	0.6685
SLC9A2	0.97425
ADD1	-0.663642857142857
TAL2	-0.748833333333333
ACLY	-0.020875
DNAJC1	0.2715
SOST	-0.873
USP43	0.337333333333333
CYP4F12	-1.781
FKBP5	1.249125
CHCHD5	-0.1999
NUDT22	-1.2625
CCDC85B	-1.627
OR51G2	0.8565
STRN3	-0.723
TMOD2	0.9
FLI1	-1.409
MAB21L2	-1.2005
DGKQ	0.25675
VPRBP	0.241333333333333
SCNN1B	1.4441
ECHDC3	2.3781
TMEM106C	0.84125
CSNK2A2	-0.9075
RPL39	0.4699
HERC3	0.0984
ZBTB47	-0.473666666666667
ZNF681	-0.80925
PAGE2	3.185
CLIC5	0.542857142857143
RABAC1	-0.5935
ZFHX2	-0.87925
YPEL1	1.30833333333333
KIAA0776	0.65825
NR1D2	0.572
DNAJC4	0.229875
NPNT	1.7602
ZNF677	-0.2425
ZNF536	-0.55975
MEF2B	-0.2795
PTPN4	0.323625
CTCFL	-2.429
STX5	0.429166666666667
CD72	0.733
VEGFA	0.240631578947368
XRCC1	-0.6443
MAS1L	0.337666666666667
ELL	-0.055
SETBP1	0.08925
CDH11	0.303666666666667
NDC80	-0.0103076923076923
DMBX1	-1.86675
NRSN1	0.207
BAT2D1	0.464625
CDS2	0.113166666666667
C1orf212	-0.353166666666667
SENP3	-0.1185
IL1F9	3.727
EEF2K	0.678875
COG8	0.20325
CEP72	-1.4995
OR1L8	-0.282
MUS81	-0.824333333333333
PHYH	0.6555
GGT6	0.848666666666667
C22orf23	-0.87525
C13orf33	1.38475
MAPK8IP2	-0.81575
NELL2	-0.72975
POU3F2	-2.61983333333333
ALPK1	1.855625
MRPS18C	-0.196
RPLP2	0.506375
FGF22	-0.984
SPNS1	-0.388833333333333
ZFP1	0.199
IL1RAPL1	-0.624
PCSK9	-2.256
NKX2-1	0.157714285714286
C6orf189	1.30125
SP4	-0.1445
SLC11A1	1.4669
C21orf25	-0.525166666666667
ICAM2	0.343
SH3GL1	-0.646166666666667
GSK3B	0.138833333333333
RALB	-0.1495
PDXP	-1.1625
GNGT1	-0.26625
KIR2DL1	0.7505
TNFAIP3	1.36625
C6orf32	0.7531
CBLN2	-0.81425
PANK3	0.758625
TAAR9	-0.146
WDR82	0.394071428571429
APOM	-3.794
TRIP10	-0.0195
SPATA16	0.271166666666667
C1orf135	-0.3315
USP51	0.45975
TESK1	1.4175
C11orf64	0.03475
ZNF611	0.0205
PDE6G	0.00233333333333334
HLA-DQA1	2.72825
GCLC	-0.1625
SEC61A1	-0.222
TWSG1	0.837083333333334
ZMYND10	-0.72925
CTDP1	-0.260625
ADAMTS6	-0.9945
SLIT1	-1.79075
KRT86	2.282
KIAA0574	-1.507
GTPBP2	0.3832
PQLC3	0.7955
PRRX2	1.26983333333333
C15orf44	0.700666666666667
MKKS	-1.08
C11orf10	0.37275
GPR110	1.087
CD109	0.832666666666667
ADCY1	-0.161833333333333
RHBG	-1.86175
TP53I3	0.752125
SLC22A3	-1.5188
UCP2	-1.63975
FOXG1	-1.554
OR2AG1	0.3825
TRIM24	-1.179
PROC	-3.720875
TAAR6	0.19525
AMTN	-0.2375
C10orf47	0.4645
DEPDC1	-0.2455
FLJ45557	0.41925
ZDHHC17	-0.5770625
KIAA1429	0.277833333333333
KCNH1	0.34625
VNN3	1.31675
PSMAL	3.977
PPARD	0.694375
HFM1	-0.4075
YBX1	-0.9825
ZNF695	0.277
SCTR	0.098
DCDC1	-0.0295
VPS26B	-0.749
MTF2	-0.9415
ATP6V1F	-0.4445
CCDC94	-0.182
PERF15	-0.2585
CCL11	1.2375
LMO7	-0.63275
DCST1	0.3675
ADRBK1	-0.332125
CDRT4	-0.45225
ZNF84	-0.82775
HOXD8	-0.4725
STARD8	-1.41616666666667
FOXP2	-0.84
CCDC103	-0.06525
POLR3A	-0.1898
GSC	-1.35483333333333
ZNF114	-2.96233333333333
HTR7P	0.5185
LALBA	2.5845
RMND5A	1.309
PSCD2	0.6225
ZNF409	-0.7735
KRTAP1-3	0.2275
MAF1	-0.4785
LOC201725	-0.478833333333333
NRN1	-0.165125
SPAG5	-1.3795
DNAH7	-0.123666666666667
FLJ43860	0.00849999999999999
BRCA2	-0.251
ACADM	0.249875
CXXC6	-0.058
RAGE	-0.19325
CHMP2A	0.808
FAM8A1	0.8597
GPR21	0.856
SLC12A3	-2.90616666666667
FVT1	-1.00371428571429
ZDHHC7	-0.41975
FLJ44048	0.749
SLC44A3	1.428
SDSL	-1.23666666666667
MMP8	-0.5445
PLA2G12B	-3.49216666666667
ACY1	-0.99675
MT1E	-1.966
OR4K15	-0.076
TECTB	-0.222
GPR20	0.49125
IRAK2	-0.35075
RFPL3	0.033125
MYO9A	0.68825
NARG1L	-0.585416666666667
BLMH	-0.1125
CCDC3	2.48383333333333
C9orf21	-0.138
KIAA0513	-0.0208333333333333
MIER2	-0.08575
PNMA2	-1.85983333333333
SH3BP2	0.2924
ANXA10	-0.89875
RTN2	-1.33416666666667
TFB1M	-0.3845
PRPH2	1.2915
C14orf133	0.192
GOLGB1	0.13775
IRX4	-1.985875
NFKBIL1	0.6995
C10orf62	-0.0065
APBB3	-1.0335
RPS10	0.6727
LOC728378	0.0355000000000001
TLE3	-0.0957777777777778
PSMB7	-0.744
MESDC1	0.084
SLC6A1	0.231666666666667
OCLN	2.2655
PTTG3	-0.569166666666667
NAGLU	0.1055
SERTAD4	2.784375
SPRY1	0.53475
FLJ10781	1.291
MYSM1	-0.88825
TRIM4	0.222928571428571
SH3YL1	2.480625
TREM2	2.07783333333333
SERPINI1	0.35025
HDHD3	0.950125
TMEM38A	0.429
EID2B	-3.18875
TDRD3	-0.312
SEDLP	0.46225
THSD7A	0.299666666666667
NDST3	-0.928
KLHL15	0.203083333333333
DHRS12	1.803
FBXO9	0.138071428571429
TNPO1	-0.141
MRPL13	0.5145
SNX5	-1.55833333333333
METTL6	-0.265
SOD1	-0.808
CHML	0.648666666666667
PACS1	0.46525
SIRT5	0.9346
CAPN2	0.4595
FXYD5	0.34
TWISTNB	-1.276875
LRFN1	0.436
UBE1L	1.18175
UBE1C	0.34325
OR51B2	0.3815
OR4D11	-0.1285
C15orf2	0.416
NR4A1	-0.309666666666667
LOC339047	-1.76975
TRIM17	1.946125
ATP5G3	0.505571428571429
RPL15	-0.0214166666666666
ADAMTS8	-0.479
HOXC4	-0.214
C14orf37	1.707
CEACAM5	-2.3715
MYT1L	1.82016666666667
RASA2	0.904875
OSBPL7	-0.7905
STAG1	0.855
GIMAP4	3.366
FUT3	2.4455
PIF1	-1.80225
LPIN2	-0.1296
SH3PX3	0.6985
PDP2	0.149
PAPD1	0.452875
ERP27	5.7265
APOOL	0.3768
DIABLO	-0.2795
TRHR	0.151875
ARMC9	-1.677125
RNF152	2.46725
SLITRK3	-0.052
ZNF211	0.0498
PFDN1	-0.128
RGS11	-0.808625
HS6ST1	0.6865
AKR1D1	-0.796
TNP2	-0.00733333333333334
STK31	3.54716666666667
EML4	-0.322
SGTA	-0.677333333333333
HIST1H2BI	1.57533333333333
PSMD6	-1.495
KIAA1257	-0.52825
C18orf55	-0.822
FLJ20273	1.082625
RPL28	0.438833333333333
EPYC	0.078625
NOX3	-0.7135
ELAC1	1.0815
METT11D1	-0.883
BIN2	0.00666666666666666
NACA2	-0.4045
CCDC17	-1.257
HM13	-0.5742
UBOX5	-0.55125
UBE2O	-0.58475
UBL5	0.435
APOLD1	0.88525
C9orf31	0.24775
TNFSF8	0.2555
ARHGAP29	-0.088875
PROKR2	0.5835
PDE5A	-0.000833333333333348
C6orf12	-0.042
TOM1L1	1.2895
WHDC1	0.26875
FOXI1	2.5785
RAB4A	0.8354
TMEM39B	-0.28275
ATPBD1C	0.38225
FARSA	-0.350833333333333
PLEKHG5	0.90075
CMAS	0.8505
OR7E24	0.6605
SLC30A1	-0.37475
CDC42EP5	1.19216666666667
PLAC1	0.0455
KLHL18	-0.3555
LBA1	0.4262
TAZ	-0.752
CRIP2	0.795625
BTBD11	-1.72983333333333
C16orf72	0.29075
DIO2	0.4907
LRRCC1	0.771166666666667
CCDC136	-2.4055
PRX	-1.020875
RBM5	-0.8456
TMEM85	-0.670125
TUBGCP4	-1.5955
APLN	1.068125
CDK7	-0.108333333333333
SSR2	0.75525
CRELD1	-1.50875
C19orf46	1.54425
GAL3ST4	0.7415
KBTBD10	-0.591
IL28A	0.36475
WDR27	-0.8985
MCM2	-0.485333333333333
SOX14	-0.3585
FLJ39743	0.679
KIAA0922	1.154875
HIPK4	-0.111
FLJ25758	-0.511
C16orf57	-0.669833333333333
PDZD2	1.815875
MCC	0.23775
HHLA3	1.2371
ID2	-0.4925
C20orf23	0.547333333333333
ZNF688	-0.36775
APOC2	-3.06
LOC440093	0.1145
FAM50B	2.898
PWP1	-0.183
DNAH10	0.2645
HIST1H2BA	0.4585
GPR56	1.32483333333333
METAP2	-0.615125
PAN3	-0.0481666666666667
STXBP4	0.03325
PDHX	1.275
MTA1	-0.111583333333333
ZBED4	-0.630875
ZNF720	-0.82575
CDK2	-0.8195
RHOJ	-0.696375
CDC37	0.462
ZER1	-0.038875
GRK4	-0.57975
PRPH	0.1535
POLR2A	-0.23475
OGFOD1	-0.831
NOL5A	-0.89025
PHEX	1.8875
FLJ16478	2.49775
C20orf117	-0.779125
CAMTA2	0.09825
C11orf74	1.8895
DDX17	-0.0856666666666667
C5orf27	2.77475
PLEKHA2	-0.2455
PDE4DIP	-0.8653
SCN7A	-0.17475
ZNF559	-3.163
CXCL10	3.79225
ZMYM4	0.0731666666666667
STK32B	-1.55606666666667
KIAA0888	-4.1514
TACR3	0.272
CKAP2L	0.65875
KIF1A	-0.213666666666667
RSPRY1	0.1365
VCAN	-0.73025
CYP27C1	1.9035
SYDE1	-1.66833333333333
MED12L	-0.09375
ZDHHC21	0.56725
NHS	1.0275
TM9SF3	0.378333333333333
DDHD1	-0.443
MAFG	-1.52508333333333
BICD2	0.0693
C14orf119	-0.0801666666666667
C14orf43	0.0109285714285714
CDH7	-0.7745
ALKBH5	-0.437571428571429
JUP	2.200625
TMEM41A	1.23633333333333
MAMDC4	-2.03316666666667
CBX3	0.487
LRRC18	-0.12275
RBMXL2	-0.59875
PLA2G4D	0.346166666666667
FGF13	1.725375
KIF3A	-0.377833333333333
PDIA6	0.211
DCXR	-0.05
CASKIN2	0.735416666666667
EHD1	-0.275
MARCKSL1	1.14183333333333
ZNF496	0.89
SCAF1	0.3355
KCTD8	-0.60875
TRAF3IP3	-0.3235
LSR	1.9675
CXorf1	0.0485
C14orf112	0.0985
EIF2B1	-0.02175
OMP	0.286
GSTZ1	-0.961
LOC92017	0.7955
ISLR2	-0.0035
C12orf36	0.1575
GATA2	-2.2915
GABRA5	-1.2725
CELSR2	-1.12685714285714
STAM2	0.9341
TNAP	-0.4215
PTPMT1	0.405666666666667
GRP	0.41375
SV2A	-1.30366666666667
MAGEA12	1.66075
CACNG1	-0.9
C18orf19	-0.09125
GSG1	-0.0608333333333333
PTPRJ	0.720285714285714
FRMPD1	0.225
ZNF668	-0.16225
PLEKHJ1	-1.506375
ADAT1	-0.2808
TMEM50A	0.0735
UCN3	0.318
HOOK1	2.612375
IL17B	0.235
MLKL	-0.282
TTC14	-0.936666666666667
KLHL5	0.13425
CRYL1	0.240666666666667
FOXH1	-0.0575
NFYB	-0.583625
PPM1G	0.134
GOLGA2LY1	-0.117
NMT1	-0.23025
HADHA	-0.00930000000000002
CHSY-2	1.2115
PLEKHF1	1.51685714285714
SAGE1	0.724
MUSTN1	-0.809
SUHW4	-0.161
TFEB	2.29166666666667
ZFYVE27	-1.0075
ATG12	-0.183166666666667
BMI1	0.8895
ZIM3	0.14725
MYH4	-0.03675
MASP1	-0.926416666666667
KIAA0984	0.5345
RPAP2	0.0325
ASB5	0.0825
BOLA3	-0.551666666666667
MIA3	0.7615
KRT35	0.0025
KIR3DL3	-0.5185
MRPL51	-0.06225
SEMA3F	0.390666666666667
NDUFB2	-0.0441666666666667
LOC253012	-0.95775
FAM46C	-1.365
G6PC	-1.458875
CSAG3A	0.937666666666667
PREX1	-1.1495
SLC25A45	-0.44725
MAPKBP1	-0.7904
CPE	-1.5593
GNB1	-0.47525
CXCR6	0.9765
TRIM46	0.1715
C16orf3	0.146333333333333
HPSE	1.339
TIGD3	-1.0165
SPG3A	2.642
LCAT	-1.52316666666667
ST6GAL1	1.33777777777778
POMC	1.4815
FLJ36031	1.36083333333333
NSMAF	-0.653666666666667
SKIL	1.805
ADSS	1.16933333333333
HMGCS1	-0.678
POLR3F	-0.550333333333333
RAB10	0.595875
ZNF277P	-0.444375
ZBTB7B	0.9065
DHRS1	0.24
ABCC13	-0.177125
CNOT3	0.14525
NFKBIA	1.03325
GAK	-1.1665
SFT2D2	2.344
HOXA6	0.0795
CRTC1	0.431625
LY6D	2.7945
C20orf72	-0.502666666666667
CPT1A	-1.76675
LMO1	-0.716
EIF3I	-0.68425
PRB4	-0.112
MCM3APAS	-0.75075
C20orf132	-0.4812
FOXF2	-3.554
S100A12	0.50375
MLH1	-0.849333333333333
ACTN1	0.5515
MRPL36	-0.780333333333333
C20orf106	-0.977
FBXO6	0.339333333333333
MKS1	0.0601666666666667
CX3CR1	-2.5485
PDE1B	1.17
PLP1	-2.32725
KISS1	0.109666666666667
C14orf2	0.286333333333333
TBC1D3P2	-0.36
COMMD6	0.8489
ANKRD7	0.495
PTCHD1	3.774375
NARS2	-0.5995
DOCK7	0.416625
FAM127B	0.463
LOC390243	-0.0506666666666666
N6AMT2	0.144
ZNF391	1.7285
DNAJB14	-1
WRB	-0.422125
BPI	1.64016666666667
TTC4	0.212166666666667
FAM10A5	0.70575
GOT1L1	-0.2956
MAGED1	0.786
RESP18	0.22125
WFDC6	0.0845
MT2A	-2.077
C11orf56	0.488
KIAA1432	0.697
ROR1	-0.3885
HSD17B14	0.0555
ZFAND2B	0.053
SAMD4B	0.01275
HEXA	-0.10625
HNRNPU	0.456409090909091
USP39	0.550125
NRD1	0.23225
R3HDML	0.165
FLT4	0.358166666666667
OMG	0.0118333333333333
OR52N4	0.728
LOC399818	-0.692
ELA2	-2.673
VENTXP1	0.0825
RFC5	-1.44
OR52L1	0.3315
PAX5	0.274
FBXO2	-1.2335
GMEB1	0.714
AKT3	-1.22183333333333
CRB1	-0.516166666666667
CTTN	-0.121833333333333
UTP15	-0.333333333333333
HSBP1	-0.150083333333333
PHF11	1.6605
NDEL1	0.0725
USP8	-1.09225
BAIAP2	0.081125
SI	0.267166666666667
ARSJ	-1.49266666666667
BAAT	-2.56225
KCNS3	2.66866666666667
LOC126147	-0.505333333333333
TMEM37	-0.50475
C1orf162	2.19183333333333
MBD1	1.2686
ITGAL	-0.418166666666667
WDR73	0.0328333333333333
GKN2	0.278666666666667
ARFGAP1	-1.046875
SLC5A8	0.0965
ZBTB40	-0.6719
CYP4B1	-1.57633333333333
LYPLAL1	0.80225
CHST3	0.8035
MAP3K9	0.4125
BTAF1	-0.494166666666667
TFAP2E	0.5155
RBM35B	-0.07825
LOC441251	-0.150666666666667
ANKRD25	-1.12883333333333
UQCRC2	0.4365
MAEA	-0.892166666666667
HYAL1	-3.4369
RNPEPL1	-0.967333333333333
CPSF2	0.1625
PSD3	-0.2446
ABCA13	0.462875
AGR2	-4.3405
GBX1	-0.1305
HDLBP	0.177428571428571
ACY3	-0.391
HECW1	-0.1995
ZNF519	1.6565
HOPX	1.638875
ZNF304	0.751375
OR12D3	0.2055
FKSG43	0.2165
METTL1	0.124875
MFSD3	-0.3792
PSPH	-0.62525
CLCA3	0.434
DARS2	-0.883666666666667
CDC25A	-0.609666666666667
BAIAP2L1	0.84175
B3GNT5	3.205
USP29	-0.0565
ARHGEF10L	0.102
ATOX1	-0.654875
ADAM30	0.25775
DNASE1	0.15225
STT3A	-1.35625
RAB6IP1	-0.6505
PTN	3.4
C1orf106	0.630076923076923
HECA	2.965
RNF122	-0.50925
SLC22A18AS	-0.533333333333333
GNG8	0.0785
ELP4	-0.07325
FAM65A	-0.204833333333333
RPL10A	0.747166666666667
IRS4	0.013
MACF1	0.2488
SEC24D	0.36775
LOC374395	0.3865
TGFB2	0.264
MDFIC	-1.84425
CHRNE	0.5875
PCMTD2	-0.245333333333333
ATP6V0D1	-0.249166666666667
MTA2	0.189
LZTR1	-0.905666666666667
RAP1A	0.387666666666667
AXIN1	0.685375
POLR1C	0.89175
TRIO	-1.14016666666667
PLXNA4A	0.0273333333333333
C5orf33	-0.035
DEPDC1B	-2.330125
ZNF473	0.157
MTM1	0.79275
GPR107	-0.5985
CSNK1A1L	0.728333333333333
FLJ14154	0.6925
NLRC4	1.7215
ENPP4	1.878
PADI3	0.4865
RNF170	-1.017875
CG018	0.400166666666667
C16orf7	-0.168
KCNE1	0.33775
NRM	0.539666666666667
SLC37A3	0.160285714285714
TPD52L2	-0.9905
UNC5B	0.3345
C12orf12	0.0298333333333333
SDHB	-1.2905
CLRN1	0.165625
NUDT10	-3.09566666666667
UGT3A1	0.2945
FBXW8	0.50025
RHOF	0.252625
PTPLAD1	0.217375
MYO3B	1.0845
DERA	0.72125
TPP2	-0.08975
C19orf53	0.3075
GINS3	-0.594
ST6GALNAC5	2.336
CHSY1	0.47825
MGC15705	0.4705
GPR83	0.195
EXT2	1.24375
DOLK	0.3625
TUBAL3	1.58375
ACVRL1	1.2758
ABL2	-0.08725
C14orf156	-1.16216666666667
PTPRZ1	-2.16825
DIP2C	0.90925
LAMP1	1.670125
RXRA	-0.4418
MAP3K5	1.63275
ALKBH1	-0.121333333333333
PDLIM7	-0.262625
ARL14	-0.43
SNIP1	-0.073
TIMP3	-0.972583333333333
RGS3	-0.262666666666667
SPAG16	0.0587
ABHD4	-0.78875
ARHGEF12	0.1135
GLUD2	-2.2825
RAC2	-1.7468
UAP1L1	-0.509
SLC18A3	0.067
YOD1	-0.458583333333333
RALY	0.4295
HMOX2	2.027875
DGKH	0.93975
DBNDD2	0.135833333333333
YIPF4	0.757875
THAP10	-0.75625
ZNF513	0.4395
HAGHL	-1.353
ITGB4	0.913833333333333
CCDC141	-0.7225
YTHDF3	0.42725
C5orf28	0.968
RPL7L1	0.072
TMEM30B	1.1355
ANKRD35	1.025
DUOXA2	0.1335
TBC1D5	-0.2415
DFNB59	-0.6815
HRH4	0.32525
MYO6	1.8174
DNAJA4	1.6285
RBM24	-0.916875
CEACAM20	0.024
RBM23	0.0108571428571429
NGFB	0.08
C1orf63	-1.883
KRTAP7-1	-0.01
PERLD1	1.7025
NPB	-0.0465
C17orf59	-0.3719
HSPBAP1	-0.258
SLC15A4	-0.3555
PRTFDC1	2.1195
OSMR	0.456428571428572
CYSLTR2	0.0885
C19orf25	-0.7556
KIAA1797	-0.184
NLRP6	-0.342
FAM105B	-0.5793
SCRN2	-1.0275
LRRC58	-0.3981
RNF17	0.5025
NEIL3	-1.1305
FAM137A	-0.80075
SKP2	-1.20825
PARVA	1.13525
PKLR	-1.359
RNF34	0.078625
A3GALT2	0.05225
C12orf50	0.107333333333333
SUNC1	1.80525
FAM102B	0.0858333333333333
CCT2	-0.93825
LRRC37A2	0.3385
ARF4	-0.377
SIKE	0.18275
C8orf48	-1.068
MBTPS1	-0.566785714285714
GPSN2	-0.0365
NCF2	2.79125
SLC12A6	0.346833333333333
MRPL48	-0.4485
HMGN3	0.5305
LRRC62	-1.43525
PAX9	0.055125
FAM55A	-0.293
C20orf42	-1.78466666666667
SCML2	0.316833333333333
BCL9	0.39625
FAM40A	-0.78425
C9orf41	0.2265
ZNF774	1.018
LETM1	-0.94225
PLXNB1	0.0533333333333333
NIPSNAP1	-0.21925
USP10	0.01725
F9	0.133
LIPE	-0.69225
CNGB3	0.523
C12orf52	-0.49425
PI4K2A	-0.193875
MED8	-0.863375
STAT4	0.5025
FGD4	1.1
RNF145	-1.00233333333333
WDR32	0.2836
CLDN2	-0.000999999999999964
TCEAL8	0.12475
ZMYND8	-1.4084
PDXK	-0.44740625
GATAD2A	-0.086
PTGES3	-0.614
CCM2	-0.28025
TAP1	2.072625
ZNF670	1.31025
ETS2	-0.932571428571428
C6orf166	0.701
PRMT2	1.43242857142857
OR4B1	0.274
INTS8	-1.4635
CCDC102A	1.0905
CCDC83	-1.39383333333333
ITGA1	-0.621
EPHA5	-1.1168
FAM24B	-0.929166666666667
TSGA10	0.127
HAL	-1.698
MYOT	0.30325
SPACA3	0.224
BCL2L2	-1.1115
CUGBP2	-0.4495
CCNB3	0.163
RNF113B	0.4285
MERTK	1.038
BAG1	-0.57375
VPS36	0.11425
ORMDL3	0.4031
C1orf190	-0.11425
ZNF625	-0.77
CORO2B	-2.3885
ALOX15	-0.6195
CST1	-0.3995
NUPR1	1.02633333333333
CCL7	4.09125
SMCR5	-2.8945
DSC2	4.048
RBMS2	-0.0095
GRIK4	0.3525
TRIM65	-0.3743
TMPRSS6	-0.381642857142857
TP53INP2	0.22925
GLB1L	1.418
LOC388284	-0.536833333333333
PUS1	-0.44
BCL9L	-0.314
OLFM1	-2.11308333333333
RET	0.16875
MASTL	-0.223333333333333
ALX3	-0.094
IL1RL1	-0.00366666666666668
ZNF765	-0.4269
C14orf138	-0.346
SNX10	-1.18333333333333
TAC4	0.0985
C1orf64	-3.36775
POGK	1.2165
MAPK9	0.71825
ZNF366	0.95325
C8orf79	-0.00179999999999998
CLDN7	1.922125
OR5AT1	0.69
TRIM37	-1.14725
LRRC25	1.2585
GRHL2	2.1705
TEKT3	1.087
LASS5	-0.411333333333333
ABCC4	-1.58666666666667
DLG3	1.605125
VGLL1	3.83075
ZFP36L2	0.147
MFRP	-0.315666666666667
KIAA1799	0.4525
FLJ44379	-0.0585
PCNX	0.08075
ANXA9	-2.2995
CYP4V2	0.1578
PIK3C2A	0.24225
SRR	-0.6985
NOL3	-1.665
IFITM2	1.1025
ARNTL2	-0.158
ZNF595	1.333
NLRP13	-0.341
ASPH	-1.119375
CPA2	0.0485
PVRIG	-1.612
LEPR	-1.9455
C16orf42	0.997166666666667
SH3BGRL	0.9935
FAM77D	-0.419166666666667
FNDC7	0.1655
C9orf6	0.2015
NOTCH2NL	1.18616666666667
PGBD1	-0.0528333333333333
SYNGR2	-0.3005
PITPNA	0.39525
PRPF4B	-0.0596000000000001
SLC43A3	1.55621428571429
NRBP1	0.279
SLC25A22	-0.248
ILK	-0.039375
SLC22A8	0.329666666666667
MRPS7	0.084125
PITX2	-3.20675
FABP3	0.402875
OR1L1	0.1325
LOC728215	-1.277
BLID	-1.0815
KIAA1217	1.702
TFPT	0.12575
AP4B1	-1.1165
VBP1	-0.512
OR1K1	-0.0735
MORC3	-0.37625
BHMT2	1.76983333333333
C3orf10	0.1235
FZD7	0.985833333333333
WFDC10A	0.1455
PMS2CL	-0.192125
CCDC32	-1.301
FA2H	-0.45125
ALG13	-0.5165
TTLL7	-0.8049
SPOCK3	0.39975
SLC13A2	0.218
AIM1	3.50275
GPRC6A	0.381
EGR2	2.3975
MED11	-0.21725
WWC1	1.05875
SH3GL3	0.19175
RIF1	0.642928571428571
PRLH	0.0465
VLDLR	1.8335
DBT	-0.02875
C21orf63	0.929
CGGBP1	0.201125
KRTAP12-2	-0.256
TADA3L	-0.631625
ZBTB16	-0.6555
PDGFB	0.447
RFX1	0.20475
UQCRB	-0.204
LOC133874	3.0295
HPS3	0.768
LGALS3BP	1.2754
DKFZP564O0823	1.39064285714286
MRFAP1L1	-0.888625
HOXA10	-1.79366666666667
NGB	0.608
KIF21A	1.36346153846154
IFLTD1	-0.5825
LZTS1	-0.610875
ARHGEF3	0.40475
RHBDL3	1.04
CSNK1G2	-0.496666666666667
ChGn	-1.517625
KIAA1244	0.58
GABRB2	0.1035
MGC72080	0.0905
CD27	2.41675
EGLN1	0.5348
PEX13	2.24575
RWDD3	0.25275
RNF12	0.475833333333333
GRIN2B	-0.168
ADAMTS14	-0.520875
DYDC2	2.61683333333333
ATP6AP1	0.2558
NR1H2	0.217333333333333
PDK2	0.32475
C3orf17	0.808333333333333
SLC38A2	-0.778214285714286
SLC25A29	0.451166666666667
C15orf29	-0.3735
ADAM9	-0.601166666666667
TMUB2	0.675375
GPR176	-0.3065
AGK	-0.222125
MCCD1	0.18225
NDUFA4	0.55475
TMEM146	0.18225
DUSP1	-0.148875
UNQ6975	-0.1565
EMX2OS	0.86325
INSM2	0.052
LUZP4	0.2725
SETD6	-0.57725
P2RY2	1.2295
SLC45A2	-1.767
RABGAP1	0.217
UBXD5	0.084375
GPRC5A	0.524
PAK3	1.00783333333333
LOC63920	0.19925
TGFBR1	0.6492
KRTAP6-3	2.83175
SFMBT2	-0.2605
CDC42	-0.63275
C11orf35	-0.304
TTLL2	-0.114333333333333
UACA	0.70625
CD97	-1.5293
SETD5	-0.358875
NINJ2	0.397
PTER	1.16633333333333
POMGNT1	-0.1915
KRTAP4-2	0.1035
ECGF1	1.6145
HRB	0.217272727272727
ATP1B2	-0.295
LOC400506	1.2985
COL4A3BP	-0.824
C6orf97	-2.62575
GRHPR	0.195125
TAS2R1	0.1255
SEMA7A	0.33525
EDF1	-0.24225
ODF2L	0.8183
PCID2	-0.191333333333333
GTF2H4	0.985833333333333
ZCCHC3	-0.60075
CGB2	0.0518333333333333
NEUROD1	0.122
C20orf75	0.193
RP5-1054A22.3	2.71466666666667
IFNA5	-0.109
ZNF134	-0.0139166666666667
MGC119295	-0.1851
ZSWIM6	-0.457125
SMEK1	0.447166666666667
PCGF2	-0.61675
C1orf102	0.8235
CYP2A13	0.6355
KCNH6	-0.9922
MDM1	0.1568
ALDH7A1	0.0691666666666667
C9orf75	-1.13225
VDAC3	-0.680125
OR51T1	0.336
EIF3F	-0.119333333333333
KCNJ10	-0.35
LENG8	0.24625
EDEM2	0.4835
CCNJL	-0.199
DHX37	-1.016
CRYGN	-0.4755
AATF	0.34125
ZNF630	1.3295
E2F5	0.08
WFDC13	0.06425
FTSJ3	-1.00966666666667
C4orf33	1.22675
LHFPL4	-2.915
C19orf56	-0.365166666666667
SMAD4	0.9275
AFM	-0.371333333333333
G0S2	-2.4055
FCHSD2	-0.1561
RRP1B	-0.6436
EEF1B2	-0.312
STAT6	0.963166666666667
ZNF195	0.27475
GNL1	0.252
ZNRF2	1.24566666666667
PER3	-0.496
ASB16	0.07725
C10orf10	1.71042857142857
ADCY8	-2.77983333333333
C9orf58	1.35533333333333
ARMC10	0.374333333333333
PSG1	-0.376
DHX34	0.57875
VARS2	-0.644125
NFIC	0.496
ITPR2	0.24025
AGXT2	-0.051
OR6K3	0.2615
H2AFZ	-0.179166666666667
MLLT3	-0.0565833333333333
COX4I2	0.86775
CCNT2	0.269625
PLK4	-0.6105
NUMBL	-0.415333333333333
MED16	0.085
PLEKHQ1	0.34125
GOSR1	0.451
BTG4	-0.123
RPL30	-0.00591666666666664
IGSF5	0.58775
IGFL2	-0.104
ELMOD2	0.846166666666667
SHC3	-0.554166666666667
HAVCR1	-0.117
DYNC2H1	-2.533125
RNF5	0.280833333333333
