Hybridization REF	TCGA-A8-A08B-01A-11R-A00Z-07
RBCK1	0.2275
AFF2	-1.35666666666667
STARD6	0.267
ZDHHC8	0.227
EXOD1	-0.2022
PLXNA2	1.46758333333333
ACTL6B	0.191
ANKRD41	-0.68
IL2RA	2.618875
PNRC2	0.2395
DENND2C	-0.04825
STXBP5L	-2.27325
TBCC	0.96925
NSF	-0.402333333333333
KCNJ1	0.665166666666667
KIF2B	-0.157333333333333
KRT73	0.056
C7orf47	-0.301
NFASC	1.45083333333333
SFRS15	0.344
CLCA4	0.0118333333333333
ZNF597	-0.776666666666667
SCGB1D1	4.658
LONRF3	0.35075
OR2J3	-0.062
SMURF1	-0.35675
C14orf102	0.39625
HNRPDL	-0.71
ANKRD39	-0.96475
BTNL8	-0.912
CSTF2	-0.34225
CABP4	1.253
TMEM95	0.242
HTR1F	-0.959
SCPEP1	-0.02375
PRSS12	-2.440625
SLC28A2	0.0375
INHBA	1.15833333333333
RP11-298P3.3	-1.66975
UGDH	-0.072
SLC36A1	0.39175
PLCB1	-1.075
SEPP1	-0.528
SRXN1	0.211375
LOXL2	-1.8255
SERPINA7	-5.517
LOC201229	1.2805
CHRNA1	0.63725
DENR	-1.35133333333333
RARRES2	0.59325
SENP2	0.067375
XPNPEP1	0.54525
PCGF5	-0.57385
HIST1H1T	-0.242
CDK5RAP1	0.192
PRKG1	0.716142857142857
RASGRP1	-0.8348
CFI	-2.37016666666667
KIR2DL3	1.0085
FOXRED2	0.363785714285714
FABP1	-6.64375
TRIM7	-2.142625
CYP20A1	-0.139363636363636
CYTL1	-4.435
SORBS1	-0.139416666666667
PEA15	1.09621428571429
GUCY1A2	1.3105
ZSWIM2	-0.9925
PH-4	-0.179875
PACSIN1	-0.1675
LOC152586	0.6055
UMODL1	0.23
KREMEN1	1.5785
FLJ35773	5.202
RFPL4B	-0.716
SNAP23	0.669
STXBP6	-0.452
C6orf115	1.6435
ZBTB33	0.768
CHST9	-1.81333333333333
MGA	0.179375
FAM128B	-0.1606
GPR4	2.56983333333333
KIAA1957	0.2145
GSTK1	-0.1265
CLCN5	-0.944
FBXW5	0.13525
FUSIP1	-0.518857142857143
MAG	0.6765
FLT3	1.69116666666667
STRA8	0.2055
SERPINB4	-3.7965
JMY	0.293333333333333
DLK2	-0.832
ZNF451	-0.3639
HES6	0.103
FGF9	-2.13175
VNN1	-1.55266666666667
SRPK2	-0.3264
ALDH3A1	-1.97866666666667
CDX4	-0.2585
SPG21	0.53875
ZNF302	0.4874
DOK3	0.851125
GRIN1	0.388571428571429
OR1A1	0.645833333333333
CALU	-0.303
ANKFY1	-0.557
C9orf84	-0.0995
CLEC2L	-0.5135
LIMCH1	1.6675
RWDD1	0.425333333333333
VHLL	-0.0355
SLC18A2	0.1415
UPK3A	-0.0611666666666667
FIP1L1	-0.15475
LENEP	0.0481666666666667
RHOB	2.554
RIBC2	1.86475
GNPNAT1	0.9559375
TBC1D10C	-0.03
MMAA	1.3135
INTS9	0.62725
HOOK2	0.96675
CCNG1	-1.86883333333333
CCDC144B	-1.483
MTMR7	0.412
NEU4	0.854166666666667
HADH	0.16225
CCKAR	0.5425
TMEM173	1.137
AFAR3	0.8505
PTH2R	1.573
IFI30	1.61675
GLUL	0.9654
TMEM71	-0.919333333333333
C20orf165	0.011
BFAR	-0.136375
ZNF14	0.57225
KLHL8	-0.534428571428571
PPIL2	0.141166666666667
CTA-126B4.3	0.344166666666667
C5orf37	-0.37175
SLC27A4	-0.136166666666667
KLHL22	0.55125
GJB2	2.3965
HSPBP1	-0.0505
PRKD1	-1.933
SOX8	-0.7585
KIAA0195	-0.656333333333333
MICALCL	2.25333333333333
ICAM1	-0.2445
C10orf126	0.6245
SIX4	0.895875
BCL2L1	0.2964
CD19	0.142333333333333
RAPGEF3	0.131833333333333
KIAA0974	-0.3325
MAPK3	-0.133333333333333
OR10A3	0.0925
MAP2K1IP1	-0.2795
STK4	-0.0487777777777778
CHIC2	0.2511
DLX5	-0.872666666666667
ZNF367	-0.828
FBXO41	-0.60075
ADK	-0.3535
hCG_1995786	-0.4325
GTPBP10	-0.4025
TGOLN2	-0.092375
CTBS	-0.1565
FGD1	-0.34025
ETS1	-0.775333333333333
EDC4	-0.69575
GSTA3	-0.3935
HOXB6	3.45083333333333
C9orf131	0.3985
BCAS1	1.96475
U2AF1L4	-0.0695
PDHA2	-0.00733333333333334
SORD	1.179
SLC25A33	-0.373
WDHD1	-0.9225
OR8K5	0.478
RNASE11	0.726
STAP2	0.7205
TRIM44	-0.0319
CHCHD8	0.0605
SIDT2	0.7265
OR2B3	0.5555
TRRAP	-0.3785
TRAF1	-0.0331666666666667
RYR2	-1.136
FAM71B	0.0791666666666667
SLC45A4	2.349
TRIM32	0.584875
ATP6V1G1	0.07025
TRA16	0.341
SERHL2	1.16075
PRKY	0.558
NPR2	-0.99925
TAS2R40	0.0575
OR5I1	0.469
ZFYVE26	-0.248833333333333
WFDC11	0.452
CSH2	-0.242
OR2T8	-0.11175
TBX20	0.587
LYPD5	2.7065
STOML2	-0.274
ALPI	0.303
FAT3	-0.565875
ZNF273	0.17025
NPSR1	0.3235
FLAD1	0.820166666666667
RAB5C	-0.539625
TTLL3	-0.321375
KIAA1618	0.892833333333333
NPPC	-0.3935
ZEB2	-0.6308
MRP63	0.03825
WSCD2	1.686
NEUROD4	0.0285
SNAPAP	1.04525
MTMR2	-0.600823529411765
STK35	0.02175
USP48	-0.61925
NR1H4	-4.27125
RASL10A	2.11175
SSTR1	-3.5
C1orf35	0.92025
APOBEC3C	-1.77225
RUSC2	0.0365
SALL4	-2.7695
ZCCHC8	-1.2265
RAD17	-0.55625
ZNF708	0.256666666666667
LILRB5	1.3425
TEX12	-0.549
C9orf79	-0.1375
ARHGEF1	-0.1105
ABCA4	0.713
RNF214	-0.206
PPAPDC2	0.26125
ARID4A	-0.088
SYCP2	0.1985
OPRM1	-0.09225
RP13-102H20.1	-4.53325
CYP26B1	-1.5095
APCDD1	0.1525
PCCA	-0.16325
ALS2CR7	0.446
AQP5	3.462
YLPM1	-0.1685
PRKAR1B	-0.5137
IL16	-0.024
TCF3	-0.2525
ZSWIM7	-0.9125
SERPINE1	-2.3364
BAI2	1.74775
SMC5	0.0856428571428571
SMN1	-0.264833333333333
SLC13A5	-2.558375
POU2F3	3.48625
BACH1	-0.461
GMCL1L	-0.397
PPP2R2D	0.86475
LRRC51	1.44058333333333
EDARADD	1.0735
LRRC3	-0.0115
FAM124B	-1.69675
C20orf70	0.479
LOC285735	-1.482
CTBP2	1.871
ZMYND11	0.964125
CDH23	0.773583333333333
OR1N1	0.4785
LOC400590	-1.198
PDK1	-1.20325
LMTK3	2.2595
USHBP1	0.5753125
ZFYVE21	0.721
hCG_21078	0.570375
OAF	-0.8345
WDR41	-0.759
SPINK6	-1.119
GDEP	-0.2425
MEG3	-1.1361
OXSR1	-0.803571428571429
RAD51	-0.00783333333333335
RPL13A	0.5515
DYRK1A	0.3759
FLJ25791	1.87125
SARDH	0.204
RBBP5	0.792
ORC2L	-0.7035
NCAPH2	-0.1025
RNASET2	-0.83
WDR79	-0.534166666666667
FLJ39779	-0.326
C3orf1	0.82225
DDX23	-0.046
MGC40574	0.53175
MORC4	2.3185
MYRIP	1.73809090909091
LY6E	0.410125
SLC39A11	1.8095
ATP12A	-0.2685
AUP1	-0.536
PIP	5.95375
CORO7	0.1845
PITPNM3	-0.0225
ENPP1	1.97533333333333
PPP1R1C	-2.72316666666667
NRBP2	-0.80275
KCNE2	-0.4505
P2RX4	0.5415
CCND2	-2.74185714285714
OR5T3	0.568
CUL4A	-0.0421666666666667
CFB	2.6615
PCP4	-0.483
HEMGN	-5.59833333333333
UBIAD1	0.218
CDC42BPB	-0.4737
CYB561D1	0.689
RIMS2	-1.264375
ZNF488	-0.9865
RNMTL1	-0.03625
SART3	-0.204
CAPN10	-0.471642857142857
CCR5	4.09483333333333
APOA1BP	0.798833333333333
NDUFS5	-0.3565
PDLIM3	0.2864
VPS24	0.9053
SCN8A	-1.054625
C1orf67	-1.44133333333333
MRCL3	0.734833333333333
TMEM145	-0.49125
KCTD16	-0.0463333333333333
RNF149	0.39525
FDXR	-1.48675
CDCP1	1.11066666666667
PAX3	-3.3152
LASS4	1.7955
HSD17B8	0.779
YAP1	0.4645
NNT	-2.25875
SC5DL	-0.57325
DKFZp566H0824	-0.9075
KSR2	-0.753
RAD21	0.671866666666667
ST8SIA2	0.37025
L3MBTL3	-1.230625
SNRPB	-0.6965
MGC14425	0.1625
MIF	0.371625
TAPT1	0.005875
IRF8	1.9079
PRO0132	-0.5335
HERV-FRD	-0.3385
ACD	-0.928333333333333
BCL3	1.651
SPATA13	1.077
MRLC2	0.168625
F2RL3	0.30875
CFHR3	0.2135
DUSP15	0.380333333333333
TMEM46	-2.24616666666667
SF3B4	0.675
MAP7D3	-1.31275
STELLAR	0.312
SEMA5A	-1.9475
H2BFS	-0.344
LRRC28	0.349333333333333
MORN2	1.1545
XYLB	-0.76925
WDR21C	0.33475
HIATL1	-0.3145
ADAMTS10	0.3275
WDR55	0.38125
MFSD5	0.3775
OR4N2	1.125
DUSP16	1.09655555555556
NLGN4Y	-1.2388
INHBC	0.255916666666667
NUMA1	0.8835
DEFB123	-0.06775
GIPC1	0.2465
MGC27348	-0.232
FLJ33590	0.157
FZD1	0.1622
MKL1	0.805
SAA2	0.6455
C1orf94	-1.6055
C7orf28B	-0.3425
TMEM185A	0.26655
ZZZ3	-0.314
C16orf5	-1.22366666666667
GALNAC4S-6ST	1.434
C1orf186	1.485
IGFBP4	0.254166666666667
NDUFA10	0.440666666666667
CLIC2	-1.04
RNF13	0.19
GPR103	-1.85975
CD69	-2.6255
MYOZ1	0.4375
IFNB1	0.8185
CLNS1A	-0.39575
CXorf45	-0.3905
ZXDB	0.168
FUNDC2	-0.1255
GPA33	-0.711714285714286
C9orf70	0.0985
SLC2A9	-0.470875
LOC126520	0.0995
MAGEB1	-0.804
LCE2A	0.0255
C18orf34	0.2015
FMNL2	-2.44025
KRT85	0.69675
CRYGA	0.1475
GEM	-0.4205
THAP6	-0.3396
ALKBH3	0.984833333333333
TM6SF2	-0.07525
C20orf82	2.499
RANBP2	0.156666666666667
LIG3	0.3828
RETSAT	0.757875
OR8S1	1.9585
CAST	0.064
TGFBI	-0.8761
C15orf37	-0.667875
PGM3	0.641
SLC4A11	-0.625125
FAM123C	0.339333333333333
TAOK1	0.743
CISH	1.865375
OGDHL	-3.235
SPINT2	3.53
ZNF33A	0.2565
CLDN18	0.291666666666667
RNF128	-2.775
CCDC71	-0.451
RASSF6	-0.332666666666667
HSPG2	-0.1055
ATP6V0E1	1.081625
ABHD6	-0.834
CD274	1.622
GCNT1	1.8425
NT5C1A	0.0935
TM4SF5	-3.745
C21orf58	-1.24433333333333
SUCLA2	-0.804
RFTN2	0.6405
SCNM1	0.93075
SLC9A10	0.0175
FUNDC1	0.45475
SLC35F4	-2.89375
AMD1	-0.0705
COL6A6	1.238
OR4K2	0.1965
TRIB2	-1.10058333333333
LOC91461	-2.989
GHSR	0.635
ATP8B1	1.755375
C1orf78	1.44883333333333
RNF183	4.67833333333333
STX4	0.3906
TPPP2	-0.73875
MYBPHL	-1.629
TXNDC6	0.0536
C9orf47	0.746
FAM137B	1.43
FANCB	-0.91575
C11orf9	-1.264
DPY19L1	-1.822625
VDAC2	-0.265666666666667
VHL	-0.8015
LMBR1	-0.3575
C8orf44	-0.98425
ZPBP	0.63125
FGF23	-1.65375
C21orf67	1.19
PCNT	-0.30025
BCKDHB	0.1443
GALNTL5	0.442
BET1	-0.345
ARL13A	0.021
HDAC6	-1.0025
N4BP3	1.21866666666667
OTOP1	0.181666666666667
TTC30A	2.56575
CRISP1	0.3785
KRT32	0.4905
VSTM1	0.389
ZNF622	-0.08125
POLR3B	-0.5203
DNAJC10	0.324125
C12orf54	0.9545
ADIPOQ	1.01916666666667
RIT2	0.16825
CD44	-0.9228
ABCA3	1.356625
RPS17	-0.25175
FEZF1	0.6385
PCDHB15	-1.70325
KCNMA1	-0.853954545454546
CCDC116	-2.268
C15orf27	-2.1895
NARG2	-0.0949375
ITGA5	-1.320875
MEFV	0.851
TUT1	0.029
LOC541473	-0.213
NMBR	0.5725
GLT1D1	-1.92566666666667
ABCB7	-0.51725
PFKP	-0.645727272727273
C9orf91	1.0071
LRRC41	0.425
C1orf85	-0.165333333333333
ATP5F1	-0.607625
STOX1	-2.324625
GFOD2	-0.20325
SLC25A3	-0.539
ZNF646	0.888
ZAR1	-0.8165
OSTbeta	-1.95075
GALNT3	4.727
IFT122	1.696
LDB3	0.2426
GARNL1	0.550357142857143
HOMEZ	0.74
LRRC6	3.18725
ANGPTL5	-1.80875
UBAC1	-0.675
DLEU7	-0.26575
RPL19	2.866375
TOP1MT	-1.429
LOC643641	-0.02575
MBD3L2	0.4105
NTSR1	0.0935
WISP2	-1.58075
GPSM2	-0.658625
RDH10	1.2221
PRKCG	0.012
HIST1H4J	-0.23
MON1B	-0.0878
MLF1IP	-1.03316666666667
ZNF446	0.268375
COL4A5	0.3807
SLC26A1	0.352071428571429
RGN	-2.116125
CCNB1	-1.29125
C9orf165	-0.164
CCDC28B	-1.8555
CCDC97	0.70175
FGR	1.4005
MSRB3	-0.4577
EPN2	-0.62225
COX15	0.150833333333333
KCNK6	1.0711
XK	-3.168
GDA	-4.62875
HEPH	-1.295
THRAP3	0.43325
MET	-2.31092857142857
PHYHIP	-1.0075
LYAR	-1.38233333333333
ING3	-0.46325
AK7	-1.83425
CCT8L2	0.396875
COPS7A	0.333166666666667
WSCD1	-1.64
RNF185	1.31675
TNS3	-0.63375
KNDC1	2.39183333333333
RWDD4A	-0.410833333333333
MED13L	0.4082
ZFYVE1	0.126625
C7orf44	-1.74283333333333
MRPL1	-0.3625
STGC3	-1.72275
TEAD1	-0.998666666666667
RPL7A	0.4365
ARL6IP1	0.9825
C1orf178	-0.2085
CTAGE5	0.7545
TMEM184A	0.637333333333333
SLC25A14	-0.065
CACNG5	0.42375
ATXN10	0.3693
ECH1	-0.0091
CCL22	0.787
CYP2F1	-1.72416666666667
GADL1	0.187
TMEM19	-0.7873
RUNX3	-0.0265
EFNB1	-0.1845
LIPN	0.4585
ACSM3	-4.6725
SIGLEC8	1.38666666666667
ASCC3L1	-0.33425
NOL8	0.41325
RELT	-0.727166666666667
Magmas	0.067
PPP1R15B	0.4865
C11orf2	0.043
VKORC1	-0.107
MGC26647	0.06275
TRPM6	-0.18075
UGT2B7	-4.63116666666667
FEV	-0.0655
FOXK2	-0.5646
PDCD5	-0.347666666666667
SLC8A1	1.6123
DGUOK	-0.227
CLDN16	0.64
GAGE1	-2.0735
RBM17	0.4104
C1QTNF3	0.407125
VGLL3	-0.501333333333333
UNQ5830	-0.3815
CD1A	-3.15066666666667
SCGB1C1	-0.079
SUPT4H1	-0.8255
TRAF5	0.94125
ASAHL	-0.238
FAM73A	0.291
OR6B1	0.2385
WHSC1	-2.11585
GFPT2	-0.518
LOC339809	0.51425
STARD5	0.268583333333333
SIP1	-0.5995
DNAJC15	-2.4095
STAU2	-0.4459375
FAM98A	0.6185
RAD23B	0.542875
LRRC33	-1.2245
CHRAC1	-0.4495
C21orf89	0.394
C19orf43	0.527166666666667
KLK8	1.95383333333333
CCNE1	-1.35325
PKDREJ	1.33866666666667
SSU72	0.85
C17orf73	0.562
GPR78	1.2985
WHSC1L1	0.3251
GSTA2	0.7635
SMUG1	-0.291333333333333
UFM1	0.6908
AP3M2	0.0610833333333333
USP14	-1.238875
FBXL14	1.186
DSTN	1.44525
SFRS14	-0.58325
FBXO31	-0.770666666666667
C12orf40	-0.41175
FRS2	1.451
NR2E3	0.15425
TUBB2C	-0.0895
GMPR	0.377166666666667
C9orf139	0.438
ING5	-0.285285714285714
LOC730092	-0.00716666666666667
ORM1	-2.95175
RP11-11C5.2	-1.42675
HSPD1	-0.5537
PIWIL3	-0.13775
C5orf13	0.6019
OR5R1	0.3585
LCOR	0.6205
PLEKHA9	0.03
CCDC43	-1.18225
ZNF232	-0.30425
SLC6A7	0.5325
ADH5	-1.01258333333333
SHBG	-0.963166666666667
CROCCL2	0.2785
PANX3	0.106
CDIPT	0.2705
SLC16A5	-0.52025
TUBB	0.1915625
TOR3A	0.6825
PREP	0.196
ENTPD8	0.422285714285714
CHMP1B	-0.12725
SYT12	1.1107
MYH6	-1.7989
MAP3K13	1.08133333333333
KLHL30	0.311666666666667
LCMT1	1.390875
EIF1AX	0.410666666666667
FOXD4L1	0.636
SLC24A5	-1.7955
RNF166	-0.8948
TJAP1	0.67075
TMEM156	-0.5405
ZNF239	1.70975
SNX19	0.8916
GKN1	0.09675
FCN1	1.5209
C1QL1	-1.46425
ATP11C	-0.770857142857143
ZNF35	0.33725
CARD8	-0.74
LIMD1	-0.224833333333333
KIAA0286	-0.986875
XRN2	0.0931666666666667
CD6	0.5095
TOX3	2.98475
ZSCAN4	-1.502
RSRC1	0.10575
COG1	0.0355
PTRF	-0.6073
C16orf35	0.30825
FBXO24	0.628
CHST11	-1.01875
THRB	-0.1689
MYBPC1	1.30925
RNF39	2.16616666666667
PSMD11	-0.7105
ALAD	1.14966666666667
EN1	-0.0435
SLC9A9	-0.36875
GSTM4	-0.2208
CDC42BPA	-0.435421052631579
RCSD1	-1.28825
LUC7L2	-0.7655
SPTBN1	-0.7414
LOC146167	0.48
BAT5	0.8611
ZNF452	-1.880625
LSM4	-0.09475
SRP72	0.3212
SGK269	0.10425
MTX1	0.442
CENTA1	0.1655
UNQ9433	-0.666
ATR	0.083
DDX49	0.315
PAQR8	-2.43416666666667
C14orf174	1.183
GBGT1	1.16175
THAP1	0.37475
OR10K1	0.296
RASIP1	-1.92083333333333
DPYD	-0.6517
DOHH	0.758
C18orf45	1.3565
POF1B	-1.9337
ZNF552	3.523
USP32	-1.905625
MED27	-0.1785
C14orf149	-1.002
PRDX4	-0.810666666666667
ABHD12	0.9179
AGT	0.047
SLC22A14	0.208
C1orf58	0.858
PILRA	-0.5015
ABCF2	-0.334125
C17orf85	-0.2293
TKTL1	-1.18725
FGF1	1.19425
IL6R	0.772
VPS25	-0.6285
CHRNB2	0.182625
COL7A1	-1.5673
LRRC48	2.48983333333333
SPG20	-1.60175
COX10	-0.34475
GCA	1.2445
ECEL1	-0.584666666666667
GLG1	-0.462333333333333
SRD5A2L2	0.10825
MUTYH	-0.40025
ZNF70	-0.1415
L2HGDH	0.00925
GPATCH2	1.7535
ZNF655	-0.6295
ZNF227	-0.0743333333333333
MCOLN2	1.33716666666667
NQO2	-0.23925
KCNQ5	-0.1885
NEU1	0.269333333333333
QRICH1	-0.58225
ZBTB20	-0.640833333333333
RPUSD3	-0.36625
EPGN	-1.1245
TSN	-0.123333333333333
SPRY2	-4.14033333333333
LZTFL1	-0.27075
GMFB	0.614
PBEF1	-1.123
HBG2	-3.121
TMEM8	0.77625
PALM2-AKAP2	-0.629
NFYA	1.818
FAM108A1	0.403625
PBLD	0.45675
NRG4	-2.59025
PIGF	-1.356
PTGER1	0.5395
NOS2A	-0.620833333333333
C21orf34	-1.24683333333333
C21orf51	-0.16425
IL17C	0.4015
TRMT6	-0.053
ETV2	0.0318333333333333
CCDC109A	-0.843
MYLK2	-1.155
ATP10A	1.7815
DPH4	0.177
C5orf5	-0.358833333333333
KCNA4	0.0531666666666667
NMNAT2	-1.23366666666667
GLYATL2	5.2665
LSMD1	-0.70475
IL23R	-2.07325
NRF1	-0.032
MUC15	0.6465
PRDM12	-2.3715
PAQR4	1.23814285714286
RBBP6	-0.54325
IFI27	5.45825
SKAP2	-1.3295
TAGAP	1.171
TJP3	2.597
C9orf61	0.046
IDS	-0.036
PARG	0.053
LOC131149	0.1075
DYRK4	0.072
MICALL1	-0.20025
GALR2	0.269
GPBP1L1	0.031875
TBX21	4.2315
KCNJ6	-0.298833333333333
GGN	-0.03225
CASP5	0.774666666666667
RNF182	-5.66225
BRD4	0.42
DOK4	-1.873125
SLC46A2	2.28966666666667
SOX9	2.239
ZNRD1	-0.476666666666667
PRR6	-3.88275
FAU	-0.282875
DTNB	1.57416666666667
CARD9	1.565
STS-1	-1.3825
SLC4A5	0.607625
NSBP1	-1.193
UGCGL2	-0.775333333333333
POTE15	0.521
NOXA1	1.1235
RP13-347D8.3	2.0555
SAMD10	-0.636
EP400NL	-1.543
TCF21	-0.029
AMELX	-0.11125
JPH2	0.7653
SLA	1.276875
DLST	-0.214833333333333
SEPT12	2.14075
RGS20	-4.07125
LXN	0.562
ZNF419	-0.351625
UPK3B	-0.0843333333333333
RELL1	-0.0875
ESPNL	0.08
KLHL21	-0.330625
PI15	0.0935
C2orf61	0.3785
LOC407835	-0.0903333333333333
RER1	0.2445
ELAVL2	0.8655
MGC26718	-1.323
KLF2	1.3615
TNFAIP8L3	0.0128333333333333
TFE3	0.286
C11orf17	-0.65725
15E1.2	-0.7945
SNRPC	-0.25675
DLGAP1	-0.78075
PGLYRP1	0.19475
OVCH2	0.3235
IRF7	2.219
SET	-0.417
NAB2	0.0195
LRP5L	0.6425
FAM120A	0.68575
ASCL2	-0.1715
SHH	-0.1605
ATP5H	-1.07133333333333
THPO	2.8665
TYRP1	-3.80483333333333
HIST1H3E	0.6225
EIF2S1	0.235611111111111
TNFRSF17	-0.259333333333333
TARSL2	0.4605
NKX2-8	0.36675
C1orf115	2.778375
LOC56964	1.2225
KIAA0841	-0.68975
ISCU	-0.97
TTMA	-0.352
ZNF414	0.479
LOC441150	0.34725
RAB15	0.3125
HBP1	0.236666666666667
TNNT2	2.6655
CECR5	0.3635
PHGDH	-1.009625
JRK	-0.6378
XPO4	-0.305875
FAM131C	0.5585
ARHGAP25	1.066
CA9	-1.35122222222222
GPR62	0.309166666666667
TLX1	2.16416666666667
GPS1	-0.6615
OR2M2	0.1435
BDP1	0.268714285714286
FAM70B	0.1655
RPS29	0.117666666666667
MKLN1	-0.3088
TSPAN19	-2.83625
SLC29A3	1.3109
LGALS4	0.7675
USH2A	-0.1225
NF1	1.36916666666667
APOBEC3A	4.02
IMPAD1	0.6965
OLR1	1.4095
NRAP	-0.042
HCFC1R1	1.07666666666667
TAOK2	0.526833333333333
MCM10	0.0103333333333334
MAP4K3	0.037
CBS	-2.509375
CLK3	-0.306
PCDHGA5	-0.031
ELF4	-0.73375
FAM71A	0.03
C11orf49	0.2165
CLIP2	-1.12
BTBD9	1.2601
ZNF524	1.17125
KDELR1	0.117333333333333
ZNF509	-0.1955
NCSTN	0.7625
ZNF533	-0.943857142857143
PARP4	-1.304375
GALNT9	-0.246
NPY	-2.9115
BEGAIN	-1.70166666666667
TMEM77	1.00916666666667
FOXRED1	0.302
SLC16A2	1.284
SLC35B1	-0.73275
GK5	0.3925
SDCCAG10	-0.27125
C4orf20	-1.03575
SLC9A2	1.0555
ADD1	-0.2005
TAL2	-0.94
ACLY	-0.38875
DNAJC1	0.913
SOST	-1.7355
USP43	0.970666666666667
CYP4F12	-0.95775
FKBP5	1.433
CHCHD5	-0.0163
NUDT22	0.33675
CCDC85B	-0.34575
OR51G2	0.6225
STRN3	0.518142857142857
TMOD2	-0.1045
FLI1	-1.19175
MAB21L2	-1.964
DGKQ	0.36725
VPRBP	-0.486333333333333
SCNN1B	-0.2805
ECHDC3	2.2528
TMEM106C	-0.9045
CSNK2A2	-1.17
RPL39	0.0281
HERC3	-0.7783
ZBTB47	-0.303666666666667
ZNF681	0.0275
PAGE2	-1.9415
CLIC5	2.29128571428571
RABAC1	0.996
ZFHX2	1.6875
YPEL1	1.02783333333333
KIAA0776	0.51375
NR1D2	0.1035
DNAJC4	0.615125
NPNT	3.3562
ZNF677	-1.091
ZNF536	-0.379
MEF2B	0.208083333333333
PTPN4	-0.2365
CTCFL	-5.46
STX5	1.069
CD72	1.7345
VEGFA	-0.326263157894737
XRCC1	-0.3193
MAS1L	0.583833333333333
ELL	0.4053
SETBP1	-0.769
CDH11	1.50066666666667
NDC80	-1.30330769230769
DMBX1	-1.91925
NRSN1	0.165166666666667
BAT2D1	0.193875
CDS2	0.249166666666667
C1orf212	-0.159
SENP3	-0.66925
IL1F9	0.0925
EEF2K	1.61375
COG8	-0.517
CEP72	-1.041
OR1L8	0.43
MUS81	-0.113416666666667
PHYH	0.849375
GGT6	1.50666666666667
C22orf23	-1.12191666666667
C13orf33	1.56125
MAPK8IP2	-0.1055
NELL2	0.3975
POU3F2	-3.78766666666667
ALPK1	0.987375
MRPS18C	-0.889
RPLP2	0.500375
FGF22	0.882
SPNS1	-0.212833333333333
ZFP1	-1.01575
IL1RAPL1	-1.4375
PCSK9	-3.62433333333333
NKX2-1	-0.0316428571428572
C6orf189	-0.34225
SP4	-0.4535
SLC11A1	1.788
C21orf25	0.389833333333333
ICAM2	-0.52275
SH3GL1	-0.0316666666666667
GSK3B	0.705333333333333
RALB	0.69775
PDXP	-0.802833333333333
GNGT1	-0.669875
KIR2DL1	0.439
TNFAIP3	0.3815
C6orf32	0.1739
CBLN2	2.3275
PANK3	1.499
TAAR9	0.322
WDR82	-0.436428571428571
APOM	-3.06125
TRIP10	0.06425
SPATA16	0.151333333333333
C1orf135	-0.9295
USP51	-1.15025
TESK1	0.95625
C11orf64	0.309375
ZNF611	1.0185
PDE6G	0.3475
HLA-DQA1	1.83125
GCLC	-1.51925
SEC61A1	0.536571428571429
TWSG1	-0.937166666666667
ZMYND10	2.28375
CTDP1	-0.428625
ADAMTS6	-0.0343333333333333
SLIT1	-1.759
KRT86	0.235
KIAA0574	-1.17025
GTPBP2	0.2742
PQLC3	0.85725
PRRX2	-1.08616666666667
C15orf44	0.812666666666667
MKKS	-0.579625
C11orf10	0.069
GPR110	1.1005
CD109	-1.95666666666667
ADCY1	-0.0473333333333333
RHBG	-2.429
TP53I3	-0.9725
SLC22A3	-1.5362
UCP2	0.5
FOXG1	-2.38233333333333
OR2AG1	0.3385
TRIM24	-1.311
PROC	-3.4115
TAAR6	0.584
AMTN	-1.2145
C10orf47	-0.347833333333333
DEPDC1	-1.2595
FLJ45557	0.224
ZDHHC17	-0.6258125
KIAA1429	1.49166666666667
KCNH1	0.31575
VNN3	0.469
PSMAL	0.62275
PPARD	0.739625
HFM1	-2.05
YBX1	-1.384
ZNF695	0.27425
SCTR	0.284166666666667
DCDC1	0.1175
VPS26B	0.7625
MTF2	-0.632333333333333
ATP6V1F	-0.10825
CCDC94	0.2795
PERF15	0.348
CCL11	2.48725
LMO7	-1.418375
DCST1	0.3765
ADRBK1	-0.192125
CDRT4	-0.32775
ZNF84	-0.27775
HOXD8	1.339
STARD8	-0.857833333333333
FOXP2	-1.533375
CCDC103	0.37325
POLR3A	0.1103
GSC	-1.43666666666667
ZNF114	-3.73066666666667
HTR7P	0.6695
LALBA	0.145
RMND5A	0.702833333333333
PSCD2	0.39575
ZNF409	0.3025
KRTAP1-3	0.2035
MAF1	-1.23025
LOC201725	-1.67166666666667
NRN1	-2.986375
SPAG5	-1.61683333333333
DNAH7	2.17216666666667
FLJ43860	0.3745
BRCA2	0.03875
ACADM	-0.366625
CXXC6	-3.301125
RAGE	-0.169875
CHMP2A	0.00425
FAM8A1	0.6421
GPR21	-0.1755
SLC12A3	-2.805
FVT1	-0.563071428571429
ZDHHC7	-0.57325
FLJ44048	-0.21775
SLC44A3	0.123
SDSL	0.641666666666667
MMP8	-1.01375
PLA2G12B	-3.24216666666667
ACY1	-0.4625
MT1E	-0.728666666666667
OR4K15	0.526
TECTB	-0.203
GPR20	2.56875
IRAK2	-0.546
RFPL3	0.396125
MYO9A	0.908
NARG1L	-0.48375
BLMH	-1.142875
CCDC3	0.983333333333333
C9orf21	-1.0655
KIAA0513	0.2745
MIER2	0.22
PNMA2	-2.12475
SH3BP2	0.5166
ANXA10	-1.19975
