Hybridization REF	TCGA-A2-A04Q-01A-21R-A034-07
STXBP6	-3.524
C6orf115	1.348
ZBTB33	-0.4025
CHST9	-0.5465
MGA	0.22575
FAM128B	-0.4862
GPR4	3.97116666666667
KIAA1957	-1.63125
GSTK1	0.296333333333333
CLCN5	0.701
FBXW5	0.319
FUSIP1	-0.925857142857143
MAG	-1.369
FLT3	3.551
STRA8	4.173
SERPINB4	-2.7295
JMY	0.127666666666667
DLK2	-1.376
ZNF451	-0.9482
HES6	-2.861
FGF9	-1.9215
VNN1	-0.5725
SRPK2	-0.431
ALDH3A1	-2.716
CDX4	-1.1355
SPG21	0.2315
ZNF302	0.3482
DOK3	2.0045
GRIN1	0.494357142857143
OR1A1	0.5205
CALU	0.8755
ANKFY1	-0.59
C9orf84	-0.96
CLEC2L	-0.19075
LIMCH1	0.424166666666667
RWDD1	0.168333333333333
VHLL	-1.09
SLC18A2	0.4805
UPK3A	-0.587666666666667
FIP1L1	-0.053
LENEP	-0.121833333333333
RHOB	0.3205
RIBC2	-0.9955
GNPNAT1	-0.6955625
TBC1D10C	2.1445
MMAA	1.21325
INTS9	0.385
HOOK2	-1.0705
CCNG1	-2.1805
CCDC144B	1.4155
MTMR7	0.0475
NEU4	-3.23433333333333
HADH	-0.77475
CCKAR	-0.992
TMEM173	2.0125
AFAR3	-0.2975
PTH2R	1.0095
IFI30	2.82675
GLUL	1.8141
TMEM71	1.00283333333333
C20orf165	-0.55575
BFAR	-0.684
ZNF14	0.78675
KLHL8	0.593923076923077
PPIL2	-0.671833333333333
CTA-126B4.3	-0.0186666666666667
C5orf37	-0.6495
SLC27A4	-0.4165
KLHL22	-0.54475
GJB2	3.0624
HSPBP1	0.38725
PRKD1	-0.704
SOX8	0.5525
KIAA0195	-1.6355
MICALCL	1.022
ICAM1	1.149625
C10orf126	0.424
SIX4	0.169625
BCL2L1	0.2336
CD19	3.334
RAPGEF3	0.542166666666667
KIAA0974	-0.47675
MAPK3	-0.6215
OR10A3	-0.161
MAP2K1IP1	0.2825
STK4	0.726888888888889
CHIC2	0.9827
DLX5	2.2295
ZNF367	-2.011
FBXO41	-1.00425
ADK	-0.64525
hCG_1995786	-0.7135
GTPBP10	-0.082625
TGOLN2	1.174125
CTBS	0.802666666666667
FGD1	0.08625
ETS1	1.50866666666667
EDC4	-0.117625
GSTA3	-0.95975
HOXB6	-0.686166666666667
C9orf131	0.15375
BCAS1	-2.31525
U2AF1L4	0.84
PDHA2	0.7396
SORD	-1.397875
SLC25A33	-0.3515
WDHD1	-1.323
OR8K5	-0.355
RNASE11	-1.577
STAP2	1.06425
TRIM44	-0.2753
CHCHD8	-0.19375
SIDT2	0.5165
OR2B3	0.7955
TRRAP	-0.008
TRAF1	1.49208333333333
RYR2	-1.343
FAM71B	-0.204
SLC45A4	2.12975
TRIM32	0.09925
ATP6V1G1	0.041
TRA16	-0.5595
SERHL2	0.21125
PRKY	1.117
NPR2	-0.3735
TAS2R40	0.909
OR5I1	0.808833333333333
ZFYVE26	-0.0323333333333333
WFDC11	-0.6665
CSH2	0.398
OR2T8	-0.559
TBX20	0.6195
LYPD5	3.18133333333333
STOML2	0.234166666666667
ALPI	0.422375
FAT3	-0.127
ZNF273	-0.756625
NPSR1	null
FLAD1	0.538666666666667
RAB5C	-1.10425
TTLL3	-0.358375
KIAA1618	0.816333333333333
NPPC	4.119
ZEB2	1.9134
MRP63	-0.3755
WSCD2	-0.17975
NEUROD4	0.41
SNAPAP	0.4035
MTMR2	-0.430117647058823
STK35	-0.578625
USP48	-0.64975
NR1H4	-4.42925
RASL10A	0.54225
SSTR1	-4.1925
C1orf35	0.01025
APOBEC3C	-0.28825
RUSC2	0.74
SALL4	-1.5135
ZCCHC8	-0.3445
RAD17	-0.564
ZNF708	0.136666666666667
LILRB5	2.53375
TEX12	-0.341
C9orf79	-0.196
ARHGEF1	0.866333333333333
ABCA4	-2.1005
RNF214	-0.877
PPAPDC2	2.0825
ARID4A	0.376666666666667
SYCP2	1.9795
OPRM1	1.797
RP13-102H20.1	-1.729
CYP26B1	1.8715
APCDD1	3.053
PCCA	-0.20225
ALS2CR7	-0.0905
AQP5	2.41166666666667
YLPM1	0.307
PRKAR1B	-0.9565
IL16	1.9228
TCF3	-0.614375
ZSWIM7	0.17375
SERPINE1	-2.0627
BAI2	-1.3075
SMC5	-0.507571428571429
SMN1	-1.7175
SLC13A5	-2.91925
POU2F3	-0.3325
BACH1	-0.218166666666667
GMCL1L	0.133666666666667
PPP2R2D	0.866125
LRRC51	0.336
EDARADD	0.228
LRRC3	-0.588
FAM124B	0.3825
C20orf70	-0.4955
LOC285735	-1.46966666666667
CTBP2	1.7753
ZMYND11	1.301875
CDH23	0.743333333333333
OR1N1	0.269
LOC400590	-0.27925
PDK1	-0.978375
LMTK3	-0.5715
USHBP1	1.0475625
ZFYVE21	-0.1635
hCG_21078	0.24775
OAF	-0.797625
WDR41	-0.95925
SPINK6	-0.6965
GDEP	0.63
MEG3	-1.1902
OXSR1	-0.193571428571429
RAD51	-1.6015
RPL13A	0.6775
DYRK1A	0.4848
FLJ25791	0.99125
SARDH	-0.1954
RBBP5	-0.0236666666666666
ORC2L	-1.21725
NCAPH2	-1.089
RNASET2	-0.1305
WDR79	-0.874
FLJ39779	-0.04275
C3orf1	0.5415
DDX23	0.176
MGC40574	0.861
MORC4	0
MYRIP	-0.439727272727273
LY6E	1.736875
SLC39A11	0.969125
ATP12A	-0.391
AUP1	-0.584
PIP	6.19
CORO7	-0.2055
PITPNM3	-0.839
ENPP1	-1.2365
PPP1R1C	-1.8255
NRBP2	-0.496
KCNE2	-0.373
P2RX4	0.47275
CCND2	-0.897
OR5T3	-0.5985
CUL4A	-0.4005
CFB	4.194875
PCP4	-2.63816666666667
HEMGN	-5.592
UBIAD1	-0.1605
CDC42BPB	-0.7484
CYB561D1	0.8695
RIMS2	0.1945
ZNF488	-0.969333333333333
RNMTL1	0.51725
SART3	-0.17
CAPN10	-0.712428571428571
CCR5	5.76116666666667
APOA1BP	0.782333333333333
NDUFS5	0.438
PDLIM3	3.0127
VPS24	0.2115
SCN8A	0.572
C1orf67	-1.39966666666667
MRCL3	0.9165
TMEM145	-2.21775
KCTD16	0.0537999999999999
RNF149	1.114
FDXR	-1.36625
CDCP1	1.87616666666667
PAX3	-3.7481
LASS4	-0.1445
HSD17B8	-1.21175
YAP1	0.1615
NNT	-1.76075
SC5DL	-1.412875
DKFZp566H0824	-0.603
KSR2	-0.664166666666667
RAD21	0.594533333333333
ST8SIA2	0.38
L3MBTL3	0.685
SNRPB	-1.5125
MGC14425	1.4835
MIF	-0.749875
TAPT1	-0.07425
IRF8	3.2428
PRO0132	2.3305
HERV-FRD	-0.862
ACD	-0.782166666666667
BCL3	2.0595
SPATA13	1.06175
MRLC2	0.368625
F2RL3	0.117625
CFHR3	1.2975
DUSP15	0.638166666666667
TMEM46	-0.8495
SF3B4	0.0833333333333333
MAP7D3	-0.74275
STELLAR	1.677
SEMA5A	-1.1693
H2BFS	-1.11125
LRRC28	0.1625
MORN2	0.757
XYLB	0.264
WDR21C	4.21575
HIATL1	-0.234875
ADAMTS10	0.550666666666667
WDR55	-0.37825
MFSD5	0.4585
OR4N2	0.5785
DUSP16	1.11394444444444
NLGN4Y	-1.910625
INHBC	-0.0106666666666667
NUMA1	-0.078
DEFB123	0.061
GIPC1	0.1245
MGC27348	-1.0145
FLJ33590	0.163
FZD1	2.6647
MKL1	0.971333333333333
SAA2	4.10625
C1orf94	-2.3725
C7orf28B	0.0175
TMEM185A	-0.0971
ZZZ3	-0.0195
C16orf5	-0.869166666666667
GALNAC4S-6ST	1.313
C1orf186	6.3415
IGFBP4	-0.058
NDUFA10	-0.434166666666667
CLIC2	1.336
RNF13	0.949
GPR103	-2.12733333333333
CD69	-0.43375
MYOZ1	0.391
IFNB1	1.0495
CLNS1A	0.037
CXorf45	-1.4345
ZXDB	0.3845
FUNDC2	-1.20025
GPA33	-0.393
C9orf70	0.4565
SLC2A9	-0.5345
LOC126520	-0.6195
MAGEB1	-0.96225
LCE2A	-0.0355
C18orf34	2.676
FMNL2	0.84225
KRT85	0.566
CRYGA	0.227
GEM	3.603
THAP6	0.3857
ALKBH3	-0.757666666666667
TM6SF2	0.0635
C20orf82	4.9395
RANBP2	0.796333333333333
LIG3	0.3037
RETSAT	-0.617125
OR8S1	0.532
CAST	-0.1415
TGFBI	0.6037
C15orf37	-0.708
PGM3	-0.821
SLC4A11	1.6125
FAM123C	-0.423666666666667
TAOK1	1.5715
CISH	1.464875
OGDHL	-4.0175
SPINT2	2.50983333333333
ZNF33A	0.79
CLDN18	0.2375
RNF128	-2.766375
CCDC71	-0.9735
RASSF6	2.87416666666667
HSPG2	0.198
ATP6V0E1	1.462375
ABHD6	-0.712
CD274	4.2665
GCNT1	1.6885
NT5C1A	-0.198333333333333
TM4SF5	-4.103
C21orf58	-1.45466666666667
SUCLA2	-1.2525
RFTN2	2.0705
SCNM1	0.581875
SLC9A10	0.272
FUNDC1	-0.30725
SLC35F4	-3.89666666666667
AMD1	-0.254
COL6A6	3.37725
OR4K2	0.5755
TRIB2	0.35025
LOC91461	-2.04025
GHSR	0.937
ATP8B1	-0.008375
C1orf78	1.195
RNF183	-0.806166666666667
STX4	0.5866
TPPP2	-0.7495
MYBPHL	-2.507
TXNDC6	-0.0463
C9orf47	0.264
FAM137B	-0.021
FANCB	-1.0965
C11orf9	-1.65125
DPY19L1	-0.915
VDAC2	-0.7835
VHL	-1.08225
LMBR1	-0.6765
C8orf44	0.7285
ZPBP	0.19925
FGF23	-1.2015
C21orf67	1.11225
PCNT	-0.070625
BCKDHB	-0.4365
GALNTL5	0.192666666666667
BET1	-0.803375
ARL13A	0.113
HDAC6	-0.483125
N4BP3	-0.4834
OTOP1	0.7812
TTC30A	0.635625
CRISP1	-0.187
KRT32	-0.332
VSTM1	-0.3635
ZNF622	-0.56775
POLR3B	-0.4047
DNAJC10	0.445125
C12orf54	1.322
ADIPOQ	1.61816666666667
RIT2	-0.4525
CD44	0.498
ABCA3	-0.264
RPS17	-1.0405
FEZF1	0.251
PCDHB15	1.8975
KCNMA1	-1.25759090909091
CCDC116	-3.265
C15orf27	-0.813
NARG2	-0.826
ITGA5	-0.828375
MEFV	1.3725
TUT1	-0.42225
LOC541473	-0.344
NMBR	0.2365
GLT1D1	-1.57516666666667
ABCB7	-0.792
PFKP	-1.61645454545455
C9orf91	1.0533
LRRC41	0.0111666666666667
C1orf85	0.3925
ATP5F1	-0.822
STOX1	0.753625
GFOD2	0.9265
SLC25A3	-0.508375
ZNF646	0.6698
ZAR1	-1.821
OSTbeta	-3.0985
GALNT3	3.48925
IFT122	0.453166666666667
LDB3	0.182888888888889
GARNL1	0.132642857142857
HOMEZ	-1.08033333333333
LRRC6	3.20225
ANGPTL5	-1.955
UBAC1	-0.28325
DLEU7	-0.7755
RPL19	-0.0455
TOP1MT	0.345833333333333
LOC643641	0.69675
MBD3L2	1.1625
NTSR1	-0.2325
WISP2	-2.02125
GPSM2	0.0445
RDH10	2.8593
PRKCG	0.2535
HIST1H4J	-0.633
MON1B	0.8188
MLF1IP	-1.27433333333333
ZNF446	0.47925
COL4A5	-0.6177
SLC26A1	0.217428571428571
RGN	-2.45025
CCNB1	-1.8005
C9orf165	0.03625
CCDC28B	0.32525
CCDC97	1.063
FGR	2.326125
MSRB3	0.661
EPN2	-0.412
COX15	-0.108666666666667
KCNK6	-0.7784
XK	-1.16825
GDA	-5.26025
HEPH	0.304625
THRAP3	0.80475
MET	-1.55921428571429
PHYHIP	-0.274
LYAR	-0.951666666666667
ING3	-0.585
AK7	-2.84525
CCT8L2	0.040125
COPS7A	0.254
WSCD1	-1.282
RNF185	0.43
TNS3	1.4045
KNDC1	-1.36133333333333
RWDD4A	-0.282833333333333
MED13L	0.9083
ZFYVE1	0.292625
C7orf44	-0.8305
MRPL1	1.125
STGC3	-1.7805
TEAD1	-0.644166666666667
RPL7A	-0.3375
ARL6IP1	0.3128
C1orf178	-0.945
CTAGE5	0.3435
TMEM184A	-0.620333333333333
SLC25A14	-0.5035
CACNG5	0.27825
ATXN10	-0.1004
ECH1	0.1066
CCL22	1.0425
CYP2F1	-1.84733333333333
GADL1	-0.539
TMEM19	-0.0463
RUNX3	2.014
EFNB1	0.2435
LIPN	-0.3545
ACSM3	-4.452
SIGLEC8	1.47783333333333
ASCC3L1	0.042
NOL8	0.218375
RELT	-0.703166666666667
Magmas	-0.55575
PPP1R15B	0.4023
C11orf2	0.14525
VKORC1	-1.06916666666667
MGC26647	1.0605
TRPM6	1.1015
UGT2B7	-0.1435
FEV	0.8045
FOXK2	0.1261
PDCD5	-0.126
SLC8A1	3.4954
DGUOK	-0.290833333333333
CLDN16	2.322
GAGE1	-2.5165
RBM17	0.1893
C1QTNF3	-0.994
VGLL3	-0.275666666666667
UNQ5830	0.0595
CD1A	2.20216666666667
SCGB1C1	-1.4605
SUPT4H1	0.398
TRAF5	0.1475
ASAHL	1.57375
FAM73A	0.641166666666667
OR6B1	-0.017
WHSC1	-1.9241
GFPT2	1.022
LOC339809	1.25375
STARD5	-0.121166666666667
SIP1	-1.2045
DNAJC15	0.00525
STAU2	0.9251875
FAM98A	1.038625
RAD23B	0.3675
LRRC33	-0.188
CHRAC1	0.1535
C21orf89	0.9355
C19orf43	0.175833333333333
KLK8	-0.518166666666667
CCNE1	-0.608
PKDREJ	0.608333333333333
SSU72	0.70025
C17orf73	0.564
GPR78	1.7555
WHSC1L1	0.6119
GSTA2	-1.2385
SMUG1	0.0245
UFM1	0.06
AP3M2	-0.418666666666667
USP14	-0.684625
FBXL14	0.528
DSTN	0.06625
SFRS14	-1.1065
FBXO31	-0.240333333333333
C12orf40	-0.014
FRS2	0.53025
NR2E3	-1.27475
TUBB2C	-0.83675
GMPR	-0.215666666666667
C9orf139	0.7325
ING5	-0.0514285714285715
LOC730092	-0.395833333333333
ORM1	-0.243
RP11-11C5.2	-1.76525
HSPD1	-0.7787
PIWIL3	-0.11475
C5orf13	0.0388
OR5R1	-0.483
LCOR	0.157375
PLEKHA9	-0.2075
CCDC43	-0.6195
ZNF232	-0.496
SLC6A7	0.168
ADH5	-0.3065
SHBG	-1.70116666666667
CROCCL2	-0.00474999999999998
PANX3	0.0605
CDIPT	-0.669
SLC16A5	-0.98875
TUBB	-0.33625
TOR3A	1.0295
PREP	0.3085
ENTPD8	1.18042857142857
CHMP1B	0.196
SYT12	-0.2265
MYH6	-1.7596
MAP3K13	1.2845
KLHL30	0.318166666666667
LCMT1	-0.367625
EIF1AX	0.104333333333333
FOXD4L1	0.66
SLC24A5	-1.744
RNF166	-0.3794
TJAP1	0.02875
TMEM156	1.70616666666667
ZNF239	1.826
SNX19	0.8355
GKN1	0.871
FCN1	3.4674
C1QL1	-1.73675
ATP11C	0.21225
ZNF35	1.3455
CARD8	0.960125
LIMD1	-0.511833333333333
KIAA0286	-0.96875
XRN2	-0.561833333333333
CD6	1.98333333333333
TOX3	-0.195
ZSCAN4	-1.8248
RSRC1	0.001875
COG1	0.17675
PTRF	0.1664
C16orf35	-0.83425
FBXO24	-0.0335
CHST11	1.27575
THRB	0.2583
MYBPC1	5.7885
RNF39	0.170833333333333
PSMD11	0.089
ALAD	0.4985
EN1	5.047
SLC9A9	1.2385
GSTM4	-0.8447
CDC42BPA	0.781842105263158
RCSD1	0.89275
LUC7L2	-0.5028
SPTBN1	0.2192
LOC146167	0.3535
BAT5	0.5
ZNF452	-1.917875
LSM4	-0.996375
SRP72	0.574
SGK269	0.215083333333333
MTX1	0.5285
CENTA1	-0.78025
UNQ9433	-0.2615
ATR	0.22725
DDX49	-0.310166666666667
PAQR8	-0.803666666666667
C14orf174	-0.96325
GBGT1	0.018
THAP1	-0.227
OR10K1	-0.245
RASIP1	-1.26433333333333
DPYD	1.0842
DOHH	0.46925
C18orf45	1.877
POF1B	-0.877
ZNF552	1.85875
USP32	-0.75075
MED27	-0.397333333333333
C14orf149	-0.294333333333333
PRDX4	-0.597333333333333
ABHD12	0.1838
AGT	-4.874
SLC22A14	-1.03725
C1orf58	-0.09975
PILRA	-0.61175
ABCF2	-0.711375
C17orf85	-0.0966
TKTL1	-1.15925
FGF1	1.35805
IL6R	1.88883333333333
VPS25	-0.635
CHRNB2	-0.24975
COL7A1	-2.354
LRRC48	0.573333333333333
SPG20	0.211
COX10	-0.153
GCA	1.46425
ECEL1	0.820833333333333
GLG1	0.568166666666667
SRD5A2L2	0.43
MUTYH	-0.92275
ZNF70	0.01025
L2HGDH	-1.757
GPATCH2	0.864
ZNF655	-0.874125
ZNF227	0.783833333333333
MCOLN2	2.84466666666667
NQO2	-0.78575
KCNQ5	0.0555
NEU1	0.7435
QRICH1	0.81225
ZBTB20	0.8235
RPUSD3	-0.461
EPGN	-1.58266666666667
TSN	0.222916666666667
SPRY2	-1.59216666666667
LZTFL1	0.150625
GMFB	-0.5285
PBEF1	-0.2242
HBG2	-2.892
TMEM8	-0.70425
PALM2-AKAP2	0.924
NFYA	0.75875
FAM108A1	0.759
PBLD	0.956875
NRG4	-2.50866666666667
PIGF	-1.25
PTGER1	-0.1835
NOS2A	-0.1905
C21orf34	0.215166666666667
C21orf51	-0.300333333333333
IL17C	-0.502
TRMT6	-0.151
ETV2	-0.133833333333333
CCDC109A	0.2955
MYLK2	-1.8245
ATP10A	1.2807
DPH4	-0.302
C5orf5	-0.361333333333333
KCNA4	0.0111666666666666
NMNAT2	-1.299
GLYATL2	5.16
LSMD1	-0.354
IL23R	-1.9935
NRF1	-0.25675
MUC15	-1.40266666666667
PRDM12	-2.7045
PAQR4	-0.750142857142857
RBBP6	-1.0550625
IFI27	3.54875
SKAP2	1.44616666666667
TAGAP	3.641875
TJP3	1.4395
C9orf61	0.24
IDS	-0.191428571428571
PARG	-0.67975
LOC131149	0.248
DYRK4	1.07033333333333
MICALL1	-0.27275
GALR2	-0.076
GPBP1L1	0.16
TBX21	6.4395
KCNJ6	-0.854666666666667
GGN	-0.1265
CASP5	1.34883333333333
RNF182	-6.2155
BRD4	1.563
DOK4	-0.916875
SLC46A2	0.986
SOX9	3.62316666666667
ZNRD1	0.1145
PRR6	-1.1005
FAU	-0.21825
DTNB	1.06316666666667
CARD9	2.03925
STS-1	-0.244333333333333
SLC4A5	0.02525
NSBP1	-2.645
UGCGL2	-1.57583333333333
POTE15	-1.7685
NOXA1	-0.6405
RP13-347D8.3	1.2865
SAMD10	0.393
EP400NL	-0.091
TCF21	-0.6475
AMELX	-0.361
JPH2	0.4088
SLA	3.356375
DLST	-1.72983333333333
SEPT12	-0.04375
RGS20	-4.17025
LXN	0.442333333333333
ZNF419	0.855
UPK3B	0.259
RELL1	0.176
ESPNL	-0.275
KLHL21	-0.17375
PI15	2.556
C2orf61	-1.931
LOC407835	-0.617333333333333
RER1	-0.22025
ELAVL2	1.312
MGC26718	-1.54775
KLF2	1.654
TNFAIP8L3	0.3035
TFE3	0.60175
C11orf17	-0.5465
15E1.2	-1.0505
SNRPC	-0.4055
DLGAP1	-0.1135
PGLYRP1	-0.111375
OVCH2	0.755
IRF7	1.6913
SET	-0.0183
NAB2	-0.448
LRP5L	-0.66875
FAM120A	0.6920625
ASCL2	1.08116666666667
SHH	-0.6185
ATP5H	-0.204
THPO	-1.25166666666667
TYRP1	-4.54716666666667
HIST1H3E	-0.309833333333333
EIF2S1	-0.418444444444444
TNFRSF17	2.154
TARSL2	0.7575
NKX2-8	0.4545
C1orf115	1.579375
LOC56964	1.1365
KIAA0841	-0.896
ISCU	0.215
TTMA	-0.0865
ZNF414	-0.1235
LOC441150	0.79225
RAB15	0.027
HBP1	0.351833333333333
TNNT2	-1.1685
CECR5	-0.506
PHGDH	-2.129625
JRK	0.2778
XPO4	-0.609625
FAM131C	1.1705
ARHGAP25	2.24283333333333
CA9	-3.35066666666667
GPR62	0.925833333333333
TLX1	0.651833333333333
GPS1	-0.0935
OR2M2	0.1025
BDP1	0.5005
FAM70B	0.72825
RPS29	0.03675
MKLN1	-0.2068
TSPAN19	-3.8365
SLC29A3	0.7007
LGALS4	-0.227
USH2A	-0.0865
NF1	-0.270666666666667
APOBEC3A	3.07933333333333
IMPAD1	1.4335
OLR1	3.144
NRAP	-1.498
HCFC1R1	-0.589333333333333
TAOK2	0.2235
MCM10	-0.507333333333333
MAP4K3	-0.420416666666667
CBS	-2.75725
CLK3	-0.7044
PCDHGA5	-0.149
ELF4	0.330375
FAM71A	-0.45325
C11orf49	-1.02575
CLIP2	-0.4245
BTBD9	0.4128
ZNF524	1.884
KDELR1	0.576166666666667
ZNF509	0.621
NCSTN	1.2325
ZNF533	0.645785714285714
PARP4	0.152125
GALNT9	-0.3785
NPY	-2.9425
BEGAIN	-2.88366666666667
TMEM77	0.271833333333333
FOXRED1	-1.77216666666667
SLC16A2	0.073
SLC35B1	-0.0615
GK5	-0.444
SDCCAG10	-0.51875
C4orf20	-0.22325
SLC9A2	0.45525
ADD1	0.433428571428571
TAL2	-1.0255
ACLY	-0.623875
DNAJC1	0.3735
SOST	-0.18925
USP43	1.36666666666667
CYP4F12	-2.14575
FKBP5	0.986625
CHCHD5	0.0471
NUDT22	-0.3375
CCDC85B	-0.63125
OR51G2	0.948
STRN3	-1.124
TMOD2	0.60325
FLI1	1.32925
MAB21L2	1.06166666666667
DGKQ	0.36025
VPRBP	0.335666666666667
SCNN1B	0.1076
ECHDC3	1.1061
TMEM106C	-1.30075
CSNK2A2	-0.748
RPL39	-0.00400000000000001
HERC3	0.329111111111111
ZBTB47	0.608833333333333
ZNF681	-0.9825
PAGE2	-3.11925
CLIC5	3.62507142857143
RABAC1	1.2655
ZFHX2	1.24625
YPEL1	0.719
KIAA0776	0.0065
NR1D2	0.73975
DNAJC4	0.66225
NPNT	1.3974
ZNF677	-0.9395
ZNF536	-0.994
MEF2B	0.41875
PTPN4	0.27125
CTCFL	-7.8975
STX5	0.549833333333333
CD72	3.169
VEGFA	-1.32463157894737
XRCC1	0.2297
MAS1L	0.5395
ELL	0.5866
SETBP1	1.424
CDH11	3.354
NDC80	-1.17830769230769
DMBX1	-1.903
NRSN1	0.539666666666667
BAT2D1	1.740125
CDS2	0.0453333333333333
C1orf212	-0.1875
SENP3	-0.453625
IL1F9	-0.3375
EEF2K	-0.21075
COG8	0.3265
CEP72	-1.583
OR1L8	0.658
MUS81	-0.520833333333333
PHYH	0.996375
GGT6	1.54533333333333
C22orf23	-0.270833333333333
C13orf33	2.29725
MAPK8IP2	1.1365
NELL2	1.3245
POU3F2	-4.161
ALPK1	2.2575
MRPS18C	-0.59625
RPLP2	0.215125
FGF22	-0.5025
SPNS1	-0.407
ZFP1	0.062
IL1RAPL1	-1.27075
PCSK9	-3.91533333333333
NKX2-1	0.655833333333333
C6orf189	0.8625
SP4	0.1525
SLC11A1	1.3895
C21orf25	1.73433333333333
ICAM2	0.791
SH3GL1	-0.569833333333333
GSK3B	0.1375
RALB	0.52525
PDXP	-1.82816666666667
GNGT1	-3.8148
KIR2DL1	1.9565
TNFAIP3	2.26691666666667
C6orf32	2.3437
CBLN2	-1.53125
PANK3	-0.60925
TAAR9	1.063
WDR82	1.18857142857143
APOM	-3.760875
TRIP10	-0.19875
SPATA16	0.344666666666667
C1orf135	-1.26625
USP51	0.0215
TESK1	1.9495
C11orf64	-0.22375
ZNF611	0.466
PDE6G	0.390333333333333
HLA-DQA1	4.80775
GCLC	-0.13125
SEC61A1	0.357071428571429
TWSG1	-0.265666666666667
ZMYND10	-0.24975
CTDP1	0.189
ADAMTS6	0.1885
SLIT1	-2.4685
KRT86	-1.492
KIAA0574	-1.847
GTPBP2	-0.7389
PQLC3	0.8375
PRRX2	0.0211666666666667
C15orf44	-0.142833333333333
MKKS	-0.158
C11orf10	0.52
GPR110	1.87925
CD109	-2.1435
ADCY1	-0.462833333333333
RHBG	-2.80825
TP53I3	-0.231125
SLC22A3	0.0859
UCP2	0.189
FOXG1	-2.86
OR2AG1	0.6775
TRIM24	-1.12825
PROC	-3.537625
TAAR6	0.639
AMTN	2.6875
C10orf47	-0.172666666666667
DEPDC1	-1.49125
FLJ45557	3.684
ZDHHC17	-0.166125
KIAA1429	0.801666666666667
KCNH1	0.220666666666667
VNN3	1.095875
PSMAL	1.0435
PPARD	2.111625
HFM1	-2.49525
YBX1	-0.733166666666667
ZNF695	-0.66375
SCTR	-0.5715
DCDC1	-0.398
VPS26B	-0.0582
MTF2	0.071
ATP6V1F	0.15325
CCDC94	-0.73975
PERF15	-0.116
CCL11	3.74175
LMO7	-1.076
DCST1	0.8895
ADRBK1	0.487625
CDRT4	-0.0685
ZNF84	-0.24575
HOXD8	0.2785
STARD8	-0.00233333333333333
FOXP2	-0.5345
CCDC103	0.33425
POLR3A	-0.0876
GSC	-0.473833333333333
ZNF114	-2.5815
HTR7P	0.457
LALBA	0.378
RMND5A	-0.0025
PSCD2	0.26425
ZNF409	-0.3345
KRTAP1-3	0.331
MAF1	0.1915
LOC201725	-0.759166666666667
NRN1	-2.151625
SPAG5	-1.71733333333333
DNAH7	0.726
FLJ43860	0.161
BRCA2	-0.379
ACADM	-1.189375
CXXC6	-2.496375
RAGE	-1.137875
CHMP2A	0.4635
FAM8A1	0.2458
GPR21	1.1885
SLC12A3	-2.907
FVT1	0.4135
ZDHHC7	0.309125
FLJ44048	1.25775
SLC44A3	1.89566666666667
SDSL	0.0631666666666667
MMP8	-1.49375
PLA2G12B	-3.98566666666667
ACY1	-0.93675
MT1E	-0.329166666666667
OR4K15	0.0435
TECTB	0.831
GPR20	0.674625
IRAK2	-0.31475
RFPL3	-0.528285714285714
MYO9A	0.547
NARG1L	-0.532583333333333
BLMH	-1.616875
CCDC3	3.0275
C9orf21	-0.325333333333333
KIAA0513	1.168
MIER2	0.636333333333333
PNMA2	-1.90166666666667
SH3BP2	0.8023
ANXA10	-1.78
RTN2	-0.9085
TFB1M	-1.824
PRPH2	3.3065
C14orf133	0.3725
GOLGB1	0.834166666666667
IRX4	0.45025
NFKBIL1	-0.136333333333333
C10orf62	-0.067
APBB3	-1.04725
RPS10	0.0981
LOC728378	-1.235
TLE3	0.636833333333333
PSMB7	-0.47125
MESDC1	-0.0605
SLC6A1	1.32633333333333
OCLN	-0.288083333333333
PTTG3	-1.46166666666667
NAGLU	-0.39575
SERTAD4	2.867
SPRY1	1.19075
FLJ10781	0.611333333333333
MYSM1	-0.53725
TRIM4	0.231928571428571
SH3YL1	1.467875
TREM2	3.81733333333333
SERPINI1	-0.876
HDHD3	0.9405
TMEM38A	0.7395
EID2B	-0.25725
TDRD3	-0.233166666666667
SEDLP	0.70825
THSD7A	3.0635
NDST3	-1.156
KLHL15	-0.155545454545455
DHRS12	-0.382
FBXO9	-0.1195
TNPO1	-0.365166666666667
MRPL13	0.557833333333333
SNX5	-1.78533333333333
METTL6	-0.74225
SOD1	-0.366125
CHML	-0.532
PACS1	1.38675
SIRT5	-0.2419
CAPN2	0.367833333333333
FXYD5	0.214333333333333
TWISTNB	-0.069
LRFN1	1.14416666666667
UBE1L	1.892625
UBE1C	-0.359
OR51B2	-0.09875
OR4D11	0.069
C15orf2	-0.3225
NR4A1	-0.608
LOC339047	-1.77525
TRIM17	-0.409375
ATP5G3	-0.771214285714286
RPL15	-0.81125
ADAMTS8	-0.9325
HOXC4	0.999
C14orf37	1.3415
CEACAM5	-2.689375
MYT1L	-0.676666666666667
RASA2	0.792875
OSBPL7	-0.976
STAG1	-0.3615
GIMAP4	5.85433333333333
FUT3	0.0133333333333333
PIF1	-1.975375
LPIN2	0.9664
SH3PX3	0.6435
PDP2	0.37275
PAPD1	0.233875
ERP27	2.69775
APOOL	-0.6417
DIABLO	-0.09075
TRHR	0.059875
ARMC9	0.416625
RNF152	2.37075
