Hybridization REF	TCGA-E2-A14R-01A-11R-A115-07
CDC2	-0.0671
C5orf23	4.146
IVD	-1.20966666666667
C10orf122	-1.629
MSL3L1	1.4981
MVP	-0.0785
EPOR	-0.5165
ZMYM1	-0.247666666666667
BCL7C	0.696
PSTPIP2	2.4495
LYPD1	-2.007375
OR8G5	0.49
ZP3	0.138166666666667
BCAS4	0.580333333333333
EDG6	2.94025
ISY1	0.30175
PRAMEF2	-1.51825
CUL1	0.064625
RNF213	1.0036
CCRK	0.6015
DHX9	-0.353375
C13orf29	1.827
NCKAP1	0.334333333333333
MRPL43	0.534571428571429
XPR1	0.68025
PKN2	0.7051
PODNL1	-0.4985
ZNF333	0.699125
DALRD3	-1.03575
OPN1SW	0.112
BTBD6	0.86375
C11orf82	-0.6345
OR5P3	0.524
DUSP11	0.347
L1CAM	-1.2641
NEK11	1.31683333333333
OR7E91P	2.274
CNTN3	0.709
CREB3L2	2.15575
ZBTB37	0.4955
KIAA1324L	-2.0205
NDUFB10	-0.475666666666667
NUDT2	0.61825
GTPBP8	0.113
CACNA1D	0.452625
PRKAA2	-1.15683333333333
PRDM8	0.464
MGC16075	-1.49266666666667
KRT14	-0.0500714285714286
PP8961	0.377625
MRPL18	0.314
ABCG2	-2.951
PACRG	1.01675
BBS2	0.44475
KREMEN2	-0.715
FBXO21	-0.00374999999999999
HNRPUL1	0.245166666666667
GRB10	-0.9395
CLSTN1	0.27875
LMAN2	-1.422
C17orf61	0.031
NIPSNAP3A	0.60075
INSIG2	-1.397
PCDHB7	3.50666666666667
STXBP2	0.43925
CMAH	0.881083333333333
SEMA5B	-0.4095
ZNF155	0.278333333333333
COQ6	-0.330166666666667
PRPF4	-0.13125
TSPAN15	1.3946
VN1R5	0.625
LATS2	0.9645
SELK	0.49325
PGK2	-0.21375
MS4A1	1.18375
TYW3	0.0223
KRTAP5-1	0.23725
RCCD1	-0.598833333333333
BTN1A1	0.2495
DDX28	0.47175
TMEM65	2.227625
LOC92345	-0.06725
TTC31	-0.1835
WDR46	-0.0881666666666667
CHP2	-1.252
LSP1	0.8875
ZNF542	0.413
EXOSC1	-0.1385
ARHGAP18	0.726666666666667
LRRTM4	-1.12775
MAOB	-2.50033333333333
CACNB4	-1.085
MGC33846	1.25025
RANBP3L	-1.167625
ATP5L	0.57625
ONECUT1	-2.8875
NUDT9	0.69125
TMEM149	0.752
STX17	0.6125
IGSF10	-3.578
TMPRSS9	0.269
BMPR2	-0.00160000000000003
ALLC	-0.34975
KLF7	0.780125
GCC1	0.4204
TIMM9	-0.4425
CDO1	3.08366666666667
MGC10701	-0.981166666666667
IFI6	2.6
FRMD8	0.76325
MGAT2	-0.51175
WBP5	-0.896833333333333
CNIH2	0.028
KIAA0907	-0.8577
KCNH8	-1.0035
CTSG	-2.57925
GRIK1	-0.581
CUL5	1.317875
FRMD1	0.8135
OR9A4	0.7875
SYT6	-1.823375
FOXD4L2	-0.27475
ANAPC2	-0.906166666666667
OPN5	0.593
TAF13	1.23475
LYG2	-0.84975
GGNBP1	0.299
C11orf40	0.6595
OTX2	-0.981
REG4	-0.478833333333333
EIF5	-1.4605
PALB2	-0.2645
SEPSECS	-1.1177
RNASE3	-0.26775
TRIM49	-1.281
POLR2K	0.824
GPR42	-0.142
C8B	-2.2415
SASS6	-0.074
PREB	-0.603833333333333
OR3A3	0.368
TUBA8	0.659375
IGLV2-14	0.9405
STIL	-0.1035
ANKFN1	-1.1235
NME7	-1.48025
HOXC12	3.69075
UBE2C	-0.22475
FHOD1	-0.992
CDK2AP1	0.872
OR6K2	0.38975
DHPS	0.185
RPL5	0.329833333333333
TRGV5	0.6055
LOC541472	0.440857142857143
HCCS	0.8067
DENND1B	1.956
LHX3	0.138
OR5D16	0.3485
CXorf57	-3.2334
IRF2BP1	0.77275
NDST2	0.824
LCE3D	-0.204
BOLL	0.32775
SYT3	-1.082
PIH1D2	-0.72475
C20orf7	-0.835166666666667
IL1R2	0.797333333333333
SLAMF9	-0.465
PPME1	0.538
PIK3CA	1.10675
TRAPPC1	-0.0975
COLEC10	-0.896
SLC9A6	-0.402166666666667
PDDC1	-0.0308333333333333
CCDC53	0.30425
GK3P	0.35175
DAZL	-0.516
BRI3	0.71825
SDK1	0.65075
CYP2C18	0.3715
IFI44L	4.6105
RPL3L	0.5185
FUT9	-1.62033333333333
KIFC2	0.333166666666667
PMP2	-0.53025
SLC4A9	0.438
PLAG1	-1.07983333333333
MYCBP2	1.22066666666667
OR4E2	0.3355
CCDC65	-0.34575
C16orf82	0.3475
ENTPD4	0.00412500000000001
BRP44L	1.046625
PMP22CD	0.503
TMCO4	1.12416666666667
KCNN1	-0.946666666666667
WDR35	0.2565
CCDC80	1.19775
C3orf31	0.2295
SLC7A9	-0.0155
TMEM190	-1.26725
DBC1	-2.4376
FADS3	-1.95666666666667
PDZD8	0.0363333333333333
GRM5	0.231
AZGP1	3.1943
PEX3	0.4955
MED1	0.141714285714286
ATG4C	-0.220333333333333
HNRPH3	-0.379375
FAM109B	2.02875
C4orf17	0.1575
CA10	1.9325
OPRD1	-0.0225
CCL16	-1.48
SACM1L	-0.465
CST6	4.12175
CD63	0.025375
LGI1	-2.687
ZNF784	-0.24875
CRYBB1	-1.1025
CX3CL1	1.19255
TOP2A	-1.091375
GYPB	-3.16466666666667
GADD45GIP1	0.305
FEN1	-1.430375
IGF1R	-0.548875
WDR72	-3.0295
PURG	-1.4605
DEFB126	0.2815
PKD1L1	0.51075
CAV1	-2.3111
GNPDA2	-2.05
DGAT2	2.303
NLGN1	-4.193
STRBP	-0.195125
HPRT1	-0.48
FANCI	-0.937
PSMA7	0.747625
DBF4B	-0.834
TTF1	-0.98325
RAD54L	-0.13175
ELOF1	-0.11875
PLAGL2	0.65725
ZNF256	0.93475
HMGCL	-0.521
MSI2	-0.622
RPESP	-4.1235
C11orf60	-1.43825
ABCD1	0.6775
ACAA1	-0.183
SPARCL1	3.59085714285714
IL6ST	-0.058
ZNF319	0.4285
TMEM109	-0.8885
FAM90A1	1.49633333333333
IL22RA1	-0.208
ATP4B	0.5145
TEC	-0.265666666666667
C7orf30	-0.30925
TXNDC2	-0.6465
ABCB4	-1.2995
KIAA1191	-0.297125
C9orf38	0.068
SFTPB	0.014875
CNTNAP2	-1.78833333333333
FRK	2.733
TBX19	1.69675
CHD4	-0.36275
C6orf26	-1.92766666666667
MOSC2	-1.185
IKBKE	-1.1375
HIF1A	-1.41816666666667
LOC595101	0.0165
RELA	-0.279833333333333
TMEM16B	0.495833333333333
ABHD12B	-2.585
TSEN34	0.78875
KIF18A	-0.316
TXNDC9	-0.0541666666666667
SPATA2L	0.136
SEMA4G	-0.4415
C21orf91	0.8
MATN1	0.22
KCNIP4	-0.207166666666667
TUSC1	2.757
OR4C15	0.259
ARMCX6	-0.286083333333333
WBSCR27	0.976166666666667
OR52I2	0.266
KIAA1604	0.50975
DYNC1I1	3.958125
PPP4C	0.1955
SLC47A2	-1.95683333333333
TREH	0.63525
CD48	2.3295
ST14	2.0725
PKN1	-0.434
SPON2	0.0825
XBP1	-1.154
SFRS12	-0.6375
EFCAB6	-0.379
SELT	0.2675
SLC39A2	2.723
ERF	-0.4545
ARL3	-0.53475
SURF6	-0.7841
MLLT10	0.433809523809524
FLJ11171	0.392166666666667
TDGF1	-3.38816666666667
ERCC6	1.134
EIF2AK4	-0.029875
BAZ1A	0.4365
LRRN3	-1.09666666666667
TMC3	-0.1115
EFTUD1	0.49825
PTPRO	0.631333333333333
CLEC12A	1.48725
ACBD4	-0.557375
ZDHHC14	0.2615
OTUD7B	1.370375
ACTB	0.144
MSRA	0.274875
LCE5A	-0.8095
IFI35	-0.219
BSCL2	-0.7445
ANKRD12	0.5235
CFHR2	0.10025
RGAG1	-0.905833333333333
HSFY1	0.258
SLC30A5	0.0271666666666667
IMPG1	0.1
GPR109A	0.367
ZNF185	1.825
IYD	0.2445
NPCDR1	0.4225
SERPINA13	0.928
HMGCLL1	-1.52575
NEUROG1	0.244333333333333
UBQLN1	-0.49925
LIN37	0.88225
SOCS2	-2.014
DSCR4	-1.709
XKR6	-1.8425
GPR142	1.6855
KRTAP13-3	0.591
CCDC15	0.367
MOS	-0.1415
CD1E	-0.8105
OFCC1	-0.0998
FAM83D	-0.09175
SRFBP1	-0.272
C9orf96	0.385
DHDH	1.79625
CCDC90A	0.722
RABL3	0.55385
CD320	-1.54166666666667
ANGEL2	-0.682416666666667
MRPL21	-0.2435
SMG6	0.3605
INSR	1.2434375
FLJ14816	-0.666
GLRB	-0.807333333333333
C9orf89	-0.0725
CIZ1	-0.86125
URG4	-1.05216666666667
LRDD	-0.679
CBY1	1.17083333333333
NFX1	0.56475
MTERFD2	-0.224071428571429
C19orf23	0.011
PGC	-1.94625
IER3IP1	0.5345
RASAL2	1.55508333333333
C1orf89	-0.5875
SYNJ1	-0.137
NFKBIE	1.05125
FLJ40125	-0.784833333333333
TCEB2	0.1064
NOG	-1.6765
POLR2J2	0.164666666666667
HLA-B	2.6135
PCDHA1	1.136
PPP2R2B	-0.3145
ARHGEF17	-0.394666666666667
TCF7L2	1.93557142857143
CHD5	-0.596166666666667
ZNF431	0.573
TBC1D25	-0.1465
ZNF800	1.21
SCUBE2	-2.50190909090909
MYCBP	-0.0685
GPX5	0.244
C6orf129	0.272666666666667
QSER1	0.138333333333333
ULK2	1.81675
PIGO	-0.1035
NRCAM	-2.7505
SLC35E3	0.691375
CSRP2	0.2275
HYPE	0.4145
MAPK15	0.376333333333333
MGC14327	-1.17875
TIMM13	-0.608333333333333
ZNF462	1.484
GBA3	-0.27
TEX13A	0.015
MCM6	-0.484555555555556
MTRF1	-0.916
ABCA7	-0.70275
EIF4A2	-0.805
ZC3H10	0.2895
RPGR	-0.301166666666667
C20orf94	0.46675
RP1L1	0.0245
GPR125	-0.719375
USP22	-0.988785714285714
OR1L4	0.29425
MLZE	2.867
FLJ32065	-0.22825
PTCD1	0.18775
CRTAC1	0.237
BXDC2	-0.7745
C18orf1	1.33166666666667
FAM107A	3.39635714285714
EFNA3	0.69875
P18SRP	-0.975
CAMKK2	0.836083333333333
KIAA0649	-1.77
NES	-1.77
HS6ST3	-2.418375
PON2	-0.80825
TCP11L2	-0.512
CLEC4A	2.47525
PRR12	0.341
MLXIPL	-1.0878
C2orf50	-0.411
ZNF28	0.186
ENC1	0.646166666666667
MAP2K1	-0.432625
FKSG2	0.8225
KIAA0430	0.24925
PTP4A1	-1.38872222222222
GPR156	0.2305
GTF3C6	0.2975
UBR2	0.5062
LOC388272	-0.00375
MAK	0.616833333333333
ACOT4	-0.031
STC2	-1.67258333333333
PIGW	-0.719375
SAE1	-0.292875
COL6A1	-0.688909090909091
OAZ1	0.147166666666667
STMN4	0.453666666666667
EDG3	0.274
SGCE	0.0818333333333333
IL11	-1.441
PRSS8	1.65225
YIPF5	-0.451083333333333
WNT4	1.495125
CSN2	0.0116666666666667
TCF7	-2.372375
TDO2	2.40725
SAMD9	0.660125
S100A7A	5.0415
MMRN1	0.438166666666667
GKAP1	0.51025
AKR1C3	-3.08425
RNF19A	1.393125
GMDS	-0.0175
YKT6	-0.694
SPARC	-0.1042
C12orf31	-0.41625
UBE2V2	-0.305833333333333
FBXL18	-0.7375
KIAA0460	1.0035
ADAM22	-1.21
SERPINC1	-4.244
KCTD21	-0.178
MYOHD1	-0.80225
ZNF37A	1.55733333333333
GTF3C1	-0.544166666666667
CTSZ	2.70175
PRNPIP	0.140875
DRD1IP	0.25675
NR1I2	-1.7025
ZNF266	0.152
SPAG4L	0.1755
COX4NB	0.36125
SAPS1	0.837666666666667
APOA1	-2.331
TATDN1	0.563
C10orf82	-2.62875
KPNB1	-0.92725
FOXO3	1.24758333333333
CRYBB2	-1.2055
ZBTB5	1.07266666666667
SLC25A38	-0.934
DCTN2	-0.885666666666667
IFT20	0.01025
CTHRC1	1.322
C1orf31	0.3395
UHRF1	-0.20325
GPC6	0.111
C10orf54	1.97
MCF2L2	-0.727666666666666
WNT9B	0.337625
OLA1	-0.63625
FAM120B	0.02975
TTLL10	0.353
CYorf15A	-4.34725
RELN	-1.8133
SCN2B	-0.42575
MFHAS1	-0.3765
NKX3-2	-1.558
RASGRF2	-1.2415
SSBP1	-0.00766666666666667
KPNA6	-0.156
LOC389118	0.115
HS3ST4	-1.8187
SUPT7L	-0.355625
FLJ32658	-2.1935
IGFBPL1	-0.9625
KIAA1641	1.2029
SHKBP1	-0.307333333333333
CSF1R	3.717
NAGK	0.35725
MYL2	0.3495
HIST1H4C	-0.0115
TOMM7	0.430375
ADAMTSL3	0.3695
TNFSF14	-0.21875
PRRT2	-0.80375
VTA1	0.818625
AOAH	3.20666666666667
CRISPLD2	1.40542857142857
PNN	-0.5781
TA-NFKBH	0.2375
ESPN	-1.09175
RBM43	-0.536
KIAA1267	0.462375
DDX3X	0.0743888888888889
KIAA1576	-3.02725
PLXDC1	2.788
FLJ25801	-3.24225
HNRNPL	0.33575
RUNDC3A	0.335833333333333
CASP12	-0.4605
SH2D5	-1.499
RPL26L1	-0.653
OR51A7	0.27975
HDC	0.5195
C2orf16	0.0205
SYTL3	3.0275
GOLGA4	0.4714375
NOTCH1	-0.207333333333333
ATPAF2	-1.499
ECD	0.15325
SSX5	-0.836833333333333
SNAP91	-0.3545
OCA2	-1.1185
PNPO	-0.805833333333333
DAPK1	0.751666666666667
PINX1	-0.267666666666667
SELENBP1	-0.1725
NEK3	-0.29125
TMED4	0.587714285714286
SSTR4	-0.133
FOSL1	-1.5449
CD40LG	0.63
CES1	-1.17166666666667
DCI	0.0456666666666667
B3GAT3	-0.680166666666667
STK17B	0.52
CNTN6	0.407
CYP3A4	-1.25683333333333
MBOAT2	-0.832428571428571
PISD	-0.96025
USP1	1.54175
PYDC1	-0.193666666666667
CENPM	-0.043375
SAR1B	-0.23475
TTC7B	-0.914375
DP58	-0.124
GPC1	-0.95375
RBL1	0.26925
TMEM137	-1.95583333333333
TOB1	1.81625
TCEAL1	-1.14416666666667
CENPF	-1.01709090909091
C6	0.0833333333333333
PRSS1	-2.1025
PPIL6	1.61033333333333
C6orf124	-0.9045
ODZ4	-0.793833333333333
SNCB	0.025
NDUFB9	1.597
CNOT6L	1.8225
S100A9	3.43816666666667
TRIM50	-0.0835
KCTD1	2.2904
WDR63	-0.14125
SPEF2	0.82
RNGTT	0.590166666666667
CXorf22	-0.319
KCNK16	0.08975
CEP250	-0.206375
ATPBD1B	0.1485
KCNJ2	3.4665
MT1B	0.857
ZNF684	-0.3675
SLC4A1	-0.04
PDHA1	0.095
ZNF492	0.882375
TKT	-1.2295
BYSL	-0.15875
RNF38	0.9815
AHDC1	-0.603
KLHL2	-0.49875
CMTM8	1.3635
DMP1	0.4385
HERPUD2	0.439875
CRTAM	4.26383333333333
ZNF572	2.34875
TMEM16J	-0.9645
HSD17B2	0.51425
UBE2G1	0.17125
AHSA2	-1.8135
PELI2	-2.3165
TPX2	-0.377125
ATP9B	-0.0215
DAZAP1	0.112875
HMGCS2	-0.0291666666666667
C17orf38	0.247
B9D1	-0.16125
NKX2-5	-1.16816666666667
KIAA1276	-0.64625
LILRB2	2.773
CSTF1	0.0328333333333333
BTN2A1	-0.0185
C15orf48	4.7095
IGF2BP3	0.23625
FAM113B	1.21533333333333
HRG	-0.125375
ZNF131	0.372
USP47	-0.346285714285714
CCDC88B	-0.431375
HCN1	-1.2741
HTN1	-0.786333333333333
SYCP3	-0.34475
C13orf23	0.8558
PAPOLA	-0.3581875
AATK	-0.6254
MSH3	-0.00833333333333333
NDUFAB1	-0.4205
ITLN2	-0.949
BAK1	0.154166666666667
MRPL45	-1.12916666666667
MTNR1B	-0.104333333333333
LOC645843	-0.543
SPECC1L	0.632375
PGCP	-0.20775
SPN	0.0525
GPR143	2.64916666666667
ZNF576	0.826833333333333
TMEM39A	0.8176
ATP5D	-0.403333333333333
MAGEB3	-2.9435
RPS5	-0.441666666666667
ANP32E	0.959
MTMR1	1.53125
YEATS4	-0.479
SYNGAP1	-0.55725
PCOLCE	-1.36083333333333
MNS1	1.34975
PCYT2	0.1095
ZNF182	-0.36375
LAX1	2.970875
SPPL2B	-0.368
ELOVL5	-0.1856
PCDHAC1	0.442
B4GALNT1	-1.3875
BLOC1S2	0.0775
ZNF673	-0.2009
ARHGAP21	0.800666666666667
IRX5	2.2605
LRFN5	-1.02816666666667
FAM7A1	-0.5555
RAB19	0.7795
GINS1	-0.49125
ITM2B	0.5729
PAPSS2	1.777
OR5BF1	0.635
ACSL3	0.97225
KIAA1919	-1.26166666666667
GLT8D2	0.24225
UTRN	1.111
CNN1	-0.12375
HISPPD2A	-0.0391666666666667
SDAD1	1.175625
SIGLEC9	1.2275
RPL35	-0.349928571428571
C22orf26	-0.0425
IMPDH2	-2.2
WDR69	-1.21325
SEC14L5	-1.1945
CLTA	0.20275
RP11-529I10.4	-0.6325
GPR37L1	0.460666666666667
OGDH	-0.154
ASB13	0.234666666666667
ZFP14	0.012
ZCRB1	-0.0166666666666667
KPNA3	1.399
HSPA1L	0.55625
RHOC	0.23175
LOC554175	0.0535
PPP3CA	1.246
SLC1A7	-0.6943
ZNF529	0.15
RBED1	-0.09675
DDB2	-1.5555
FLJ11286	0.7505
SPATA1	1.4545
MKNK1	0.063
DYSF	0.945166666666667
ALKBH2	-0.12875
NKD1	-3.09
C1orf174	-0.676
PLEKHO1	0.553833333333333
ASB10	-0.3025
RING1	-0.0306666666666667
NPC2	0.79275
AVPR1B	0.274
YTHDF1	0.180333333333333
LMAN1L	0.255
GSG2	-0.5945
CEP170	0.8924
RPS4Y2	-4.04675
MSH6	0.2465
HECTD2	0.439666666666667
ZNF556	1.18783333333333
PLEKHC1	-0.9473
AIRE	0.0916666666666667
BCL2L10	2.7925
LMOD3	-0.22
ZBTB8	1.022
FOXA2	-3.0236
SLCO2A1	0.781
C3orf46	-0.1975
PRDM16	-2.05416666666667
TMEM98	-0.1775
FRMD5	-2.4505
PDE6C	-0.547
C1orf216	-0.573
EP400	-0.906214285714286
PTK2	1.85041666666667
RNF217	-0.7695
NDUFA8	-0.1285
ZFAT1	0.95725
LAMP3	4.59283333333333
GLTSCR2	0.08175
NPW	0.3205
LLGL2	-0.4587
PPM1K	1.07366666666667
C20orf177	-0.369
KIR2DL4	0.7402
NFKB2	-0.05225
C21orf122	0.205333333333333
HESX1	-0.05625
GPR114	1.89866666666667
SLC25A35	0.384
GNAT1	0.07775
ORAI3	-0.92875
FAM76B	0.97675
TMEM99	0.1773
TRIM29	2.18
CDS1	2.4675
RHEB	0.7652
C4orf27	-0.8675
RAB3A	-0.1445
OTUD6B	0.74075
GPD1	-1.050375
CDH15	0.1475
NPM1	0.00364285714285707
TMEM117	0.2535
PRPS2	0.477083333333333
GCK	-1.016
ADRA2A	1.16816666666667
TSPYL4	-0.159833333333333
TASP1	-0.71825
WDR19	-0.836833333333333
C10orf38	-0.04675
PDE4C	-0.642166666666667
FYB	1.28991666666667
C1orf55	0.348
PPFIA3	0.8035
RAD18	0.55925
C12orf44	-0.0166666666666667
CRYBA4	-0.192
HVCN1	1.3825
TAF10	-0.5495
C16orf48	0.240333333333333
DEPDC5	0.885166666666667
LTBP1	-1.0595
MAPRE1	0.531125
FGF8	0.5075
C3orf52	0.295625
SENP7	0.894166666666667
LRRK2	1.24075
RUNDC2A	-0.0648333333333333
KIAA0355	0.791666666666667
CPEB1	-2.17125
PPEF2	0.1245
ABI2	-0.347166666666667
KIAA0317	-0.3325
ATF1	-0.3985
DYNC1H1	1.02275
DIP	0.75425
TMEM33	-0.485611111111111
POLDIP3	1.1205
C7orf24	1.1365
GPR171	4.1535
CDC6	-1.53866666666667
PLD1	0.8017
ITFG2	0.7807
NDUFC1	-0.11325
AKNA	-1.10125
NBR1	-0.05375
PKHD1	0.09675
HPS4	-1.234
MAFA	0.297
ULBP3	-0.66775
DIRC1	-0.5335
IMMT	-0.4545
C22orf13	-0.935583333333333
CEL	0.1355
MARK3	-1.11625
ADAMTS2	0.220666666666667
ARPC3	-0.132166666666667
TMEM10	0.43875
NPHS1	-0.25075
BRD8	-0.540833333333333
WDR12	-1.80575
IDI2	0.671
HOXD13	-1.7025
OR8G2	-0.847
SLAIN1	0.251
GABRQ	-0.3805
NR2C2	0.318
NKTR	0.037
TLE2	0.8925
KIAA0892	0.248666666666667
AURKA	-0.845363636363636
GPRC5C	-2.6555
TBC1D9B	-0.832625
PNPLA6	-0.4455
AP3B1	-0.59825
NAG	-0.87625
C11orf68	-0.18475
AKR7A3	0.32425
AHCYL1	-0.216666666666667
COP1	0.811166666666667
RPP14	-0.86875
PCDHB18	1.46575
CDH24	-0.97375
KRT17	-0.9893
LACTB2	0.69975
DDX24	0.373
PHACTR1	-1.17
SLC35E2	-1.37925
LOXL1	-2.2145
IQSEC2	0.04525
RGSL1	null
PCDHGC5	0.2025
MEGF10	-0.17375
PRRX1	0.373166666666667
ASTE1	0.745833333333333
C6orf159	-2.20075
MYOD1	-0.28325
GAA	0.2265
ZNF747	-0.132
KLRC1	-0.715375
IL1RL2	0.5605
GDF9	0.903
GPR119	0.843
TRAF2	-0.559666666666667
HCK	3.32883333333333
BMP6	0.5805
IL8RA	0.627333333333333
FLJ35848	-0.68775
EFHA1	-0.47125
CDSN	-0.650666666666667
C14orf54	-0.622833333333333
LSM3	0.518
ZFP41	0.411
C9orf126	-0.9085
VIT	-0.2735
SPCS3	-0.517
DEF8	-0.5404
CHAF1A	-0.529666666666667
C1orf165	-2.04816666666667
ZFPM2	-0.575666666666667
FTH1	-0.94
SLC35F1	-1.235
YWHAH	0.79
C17orf66	0.481333333333333
ADRB1	-0.0883333333333333
FOXL1	1.286
RG9MTD3	0.537
UMPS	0.444625
MGC13008	-0.2205
KIAA1161	0.8855
CCDC77	-0.0145
C12orf65	-0.00529999999999998
COG4	0.092
RCP9	1.08116666666667
RP4-692D3.1	2.718
CDC2L5	1.002
MGC7036	0.0556666666666667
DNAJC11	-0.99675
GDF2	0.135
TIMM17A	0.359
HNRNPA0	-0.446
OR2H1	0.399
PCBP1	-0.011375
COL23A1	-1.47425
LRRC2	0.0315
NSD1	-0.0985
FLJ37078	-1.710375
WDR91	0.878833333333333
TMEM179	0.60875
DSCR10	-0.7785
CNDP2	-0.041
FYN	-0.453
BEX2	-2.81416666666667
KCND3	0.514333333333333
YPEL5	1.12575
LRRC42	0.1545
C17orf45	-0.851875
ZNF649	1.308
LOC150763	0.954
COL5A2	1.24483333333333
CNGA2	0.433
ELA2B	-0.9105
RAB9B	-0.699
FAM100A	-0.32875
NAIP	-0.131071428571429
MYOZ2	-0.514875
SPATA12	-0.067
XRCC4	-1.17275
CYB561	0.3014
CHST10	-0.8215
BAI1	-1.26066666666667
BRSK1	-0.369833333333333
C17orf89	0.339125
PDE6H	0.2095
FLJ20309	0.219
MAP7	1.870625
SCN4B	-0.32675
SPAG9	-0.002875
SERTAD1	-0.1665
FLJ21963	-1.06775
ANTXR1	-1.4118
TMPRSS13	1.97183333333333
ETV7	3.74583333333333
DGAT1	0.0201666666666667
NKIRAS1	0.719833333333333
TAC3	-2.802
CORO1C	0.28525
RAD54B	0.01725
HRASLS3	1.14216666666667
C21orf42	1.51975
BARD1	-0.147166666666667
ZNF177	-1.32816666666667
MIP	0.2015
ZNF442	1.2295
F2	-2.7745
GRIA1	-0.00612500000000002
GALNTL2	0.0748333333333333
WNT5A	-3.2176
LENG9	0.298
hCG_25371	0.1475
FOXR1	1.1435
TRA@	1.1738
PWWP2	0.37
C1QTNF7	0.337
SLC7A4	1.1065
C4orf7	0.983
C17orf80	-0.1025
KLK4	0.4235
IL31	-0.2035
TMEM176A	3.37225
CTNNB1	0.1201875
BHLHB2	0.9335
TMEM185B	-0.372166666666667
ARD1B	0.1605
C1orf93	0.3725
BRUNOL4	1.35966666666667
LOC541469	-1.151
UPK2	0.565
GAS8	0.540666666666667
PATE	-0.339
IMPACT	0.909375
WNK4	-1.39783333333333
HNRPLL	-0.558
GAD2	-0.099
ITGA6	2.50925
BMP15	0.269166666666667
CYP2A7	-0.071625
RIC8A	-0.410875
CCND1	-2.36191666666667
USP35	0.1105
DSCR2	-0.306
CCL4	4.12783333333333
ZCCHC10	-0.6255
NOL11	-0.94225
TRPM2	1.589
PSMD2	-1.40163636363636
CHTF18	-1.23925
USP18	2.004375
RRAS	-0.226
LAMC3	-1.455
TOX	-2.53433333333333
PCDH15	-0.3655
GABRG3	-2.4785
NUDCD2	-0.648375
SGCZ	0.469
KCTD17	-0.6081
SPSB2	0.1595
TPPP3	1.03983333333333
CILP2	0.972166666666667
CALB2	3.734625
CEBPZ	0.349166666666667
ZNF479	0.68775
FMOD	3.143
C21orf66	0.265142857142857
CLN6	0.4655
ANAPC1	-0.147375
SH2D3C	0.54675
PTPN14	0.1581
TRIM42	-0.309333333333333
APTX	0.709
SNRPG	0.351666666666667
BMS1	0.63025
MAGEA3	-2.529
NFATC3	-0.384416666666667
LRRC45	0.108333333333333
ARS2	-0.0927857142857143
LRIG1	0.384666666666667
EPSTI1	2.65083333333333
PRSS27	2.47525
ERC2	-1.39025
PRKACB	-0.237
PRDM13	-2.2645
HCG27	-1.34875
KLK12	0.662
HSD17B7	-1.02666666666667
ZNF354A	0.31675
PCDH11X	-1.353
DMGDH	-1.814
PCBD2	-0.338833333333333
TMC6	-0.87575
RIMS1	-0.119625
SF3B2	-0.6675
RCN1	-0.723166666666667
CPB1	0.42975
BCAR3	-0.639
FCRLB	-0.186625
PAK1IP1	0.34875
OR10H1	-0.131
KIF9	-0.2177
PITPNM2	-0.18075
L3MBTL4	1.238
TGFB1	-0.5874
ZXDC	0.548
SLC6A16	-0.91625
SRrp35	0.965375
LRRC8E	0.8805
PPIAL4	0.265166666666667
EOMES	2.28533333333333
PAX2	0.15
SCARF2	-0.487875
PSEN2	0.883
PCDHB13	1.46425
C10orf28	-0.01875
DHRS7B	0.0607857142857143
C1orf131	0.1855
ASB1	-1.4028
ZNF223	0.483333333333333
LCMT2	0.2525
MEP1A	-0.8435
TMEM53	0.3655
RSPH3	1.73625
C10orf33	-0.4955
LOC644285	-0.768
PTPN9	0.2315
ABCA12	-4.02225
CCDC37	-1.2095
RUNDC1	-0.2034
YES1	-0.0841666666666667
FAM120AOS	-0.93375
OR5M3	-0.041
PPP1R3F	0.131416666666667
IL13	0.1268
MDFI	-0.86725
PRNT	0.0433333333333333
ZDBF2	-1.7575
OR10C1	0.226333333333333
CLIC1	-0.821166666666667
LILRA5	0.9045
CSAG1	-2.4905
TREML2	-0.6715
FAM125A	0.163833333333333
ZNF74	-1.406
FAM104A	-0.368125
LRRC39	-0.963
SAMD5	0.04325
HYAL2	-0.041
HIST2H2AC	1.093125
IGFBP5	0.541391304347826
NRTN	0.597
KIAA0556	0.3444
FAM29A	-0.338333333333333
JMJD2A	1.5635
EPHB1	2.0915
POLD4	-0.411
ANAPC10	-0.511
LRRC36	-0.83325
MEGF6	-0.89275
LPHN3	-0.558666666666667
BMP10	-0.0806666666666667
C21orf55	0.878
CREM	0.126375
PTGER4	0.811833333333333
METAP1	-0.175625
KCNQ1	0.310333333333333
NR2F2	-0.793
SSFA2	-0.51725
CTTNBP2	-5.29475
BCL2A1	0.37875
ZBTB24	0.75375
SLCO6A1	-1.52425
PRDM1	1.342
OR7D2	-0.650333333333333
CCDC47	0.6627
LOC646982	0.2365
SLC26A6	-1.25083333333333
BIN1	-0.4073
SRRM1	0.541571428571429
PCSK1N	-0.067
ALS2	-1.0622
ECT2	0.568684210526316
CACNA2D2	-0.402625
DOCK6	-1.304
C10orf119	0.6125
FATE1	1.66375
DUSP23	1.1635
TRIP6	0.302428571428571
NUP35	-0.3225
CDH3	1.494
KLHDC8A	0.96725
C9orf116	-1.53275
EI24	0.536
