Hybridization REF	TCGA-BH-A0BW-11A-12R-A115-07
ING5	-0.324
LOC730092	1.6755
ORM1	-3.8635
RP11-11C5.2	-1.98
HSPD1	-1.2893
PIWIL3	0.257
C5orf13	-1.1092
OR5R1	0.0665
LCOR	0.573125
PLEKHA9	0.268
CCDC43	-0.8475
ZNF232	0.41025
SLC6A7	0.2625
ADH5	-0.07
SHBG	-0.666
CROCCL2	1.476
PANX3	0.6645
CDIPT	-0.413
SLC16A5	0.6525
TUBB	-1.121375
TOR3A	0.2037
PREP	-0.1865
ENTPD8	0.348857142857143
CHMP1B	0.57825
SYT12	1.0176
MYH6	-1.3489
MAP3K13	1.00783333333333
KLHL30	0.237666666666667
LCMT1	-0.091
EIF1AX	-0.127166666666667
FOXD4L1	1.687
SLC24A5	-0.7305
RNF166	0.0595
TJAP1	-0.15975
TMEM156	1.98566666666667
ZNF239	0.4855
SNX19	-0.0173
GKN1	0.551
FCN1	2.236
C1QL1	-0.9025
ATP11C	-0.131375
ZNF35	0.364
CARD8	0.63225
LIMD1	-0.728
KIAA0286	-1.273875
XRN2	-0.149
CD6	2.08
TOX3	0.087
ZSCAN4	-0.2025
RSRC1	-1.27075
COG1	0.27725
PTRF	0.4894
C16orf35	-0.72675
FBXO24	-0.08875
CHST11	-0.01
THRB	0.0643
MYBPC1	4.42175
RNF39	1.30183333333333
PSMD11	-0.61875
ALAD	-0.142333333333333
EN1	1.122
SLC9A9	1.9365
GSTM4	-0.2475
CDC42BPA	-0.807526315789474
RCSD1	1.61125
LUC7L2	0.0127
SPTBN1	0.695
LOC146167	0.591
BAT5	0.3026
ZNF452	0.111375
LSM4	-1.1385
SRP72	-0.5789
SGK269	0.0021666666666667
MTX1	-0.71275
CENTA1	-0.3935
UNQ9433	1.2835
ATR	0.115916666666667
DDX49	-0.183333333333333
PAQR8	-0.200333333333333
C14orf174	-0.15025
GBGT1	0.233
THAP1	0.181
OR10K1	-0.4825
RASIP1	-0.417333333333333
DPYD	1.1009
DOHH	-0.53375
C18orf45	-0.477
POF1B	1.0243
ZNF552	0.90075
USP32	-1.238
MED27	-0.6495
C14orf149	-0.679166666666667
PRDX4	-0.920833333333333
ABHD12	-0.2156
AGT	-2.73775
SLC22A14	-0.22575
C1orf58	-0.30175
PILRA	-0.5205
ABCF2	-0.702
C17orf85	-0.278
TKTL1	0.13025
FGF1	1.71025
IL6R	0.898333333333333
VPS25	-0.30725
CHRNB2	0.44975
COL7A1	-0.6641
LRRC48	1.25733333333333
SPG20	0.893666666666667
COX10	-0.27675
GCA	1.3765
ECEL1	-0.0396666666666667
GLG1	0.0783333333333333
SRD5A2L2	1.3805
MUTYH	-0.255375
ZNF70	-0.14975
L2HGDH	-1.8745
GPATCH2	0.62475
ZNF655	0.032
ZNF227	0.407833333333333
MCOLN2	2.01766666666667
NQO2	-0.56825
KCNQ5	-0.1845
NEU1	0.119666666666667
QRICH1	0.1215
ZBTB20	2.01216666666667
RPUSD3	-1.08225
EPGN	-0.775666666666667
TSN	-0.0109166666666667
SPRY2	-0.253166666666667
LZTFL1	0.044125
GMFB	-0.7075
PBEF1	-0.2557
HBG2	-2.6235
TMEM8	-0.78075
PALM2-AKAP2	0.987666666666667
NFYA	-0.2285
FAM108A1	0.357375
PBLD	0.495375
NRG4	-1.548
PIGF	-0.95625
PTGER1	1.48175
NOS2A	-0.469166666666667
C21orf34	0.383833333333333
C21orf51	-0.440333333333333
IL17C	-0.281
TRMT6	-0.596666666666667
ETV2	-0.00249999999999999
CCDC109A	-0.475
MYLK2	-1.4155
ATP10A	0.8563
DPH4	-0.50675
C5orf5	-0.3495
KCNA4	0.631333333333333
NMNAT2	0.381166666666667
GLYATL2	3.2795
LSMD1	-0.449875
IL23R	-0.09925
NRF1	-0.27775
MUC15	1.3175
PRDM12	-2.4985
PAQR4	-0.9925
RBBP6	-1.068375
IFI27	2.3655
SKAP2	0.776833333333333
TAGAP	3.908
TJP3	1.021
C9orf61	2.4
IDS	-0.103571428571429
PARG	-0.0225
LOC131149	-0.368
DYRK4	0.335666666666667
MICALL1	0.07175
GALR2	0.1245
GPBP1L1	0.430375
TBX21	4.59325
KCNJ6	1.93316666666667
GGN	0.1075
CASP5	1.19583333333333
RNF182	-2.43625
BRD4	-0.16225
DOK4	-0.38825
SLC46A2	0.166666666666667
SOX9	1.79266666666667
ZNRD1	-0.238
PRR6	-2.5045
FAU	0.258625
DTNB	0.934833333333333
CARD9	2.0705
STS-1	0.00516666666666667
SLC4A5	0.302125
NSBP1	-1.34625
UGCGL2	-1.25491666666667
POTE15	-2.232
NOXA1	0.058
RP13-347D8.3	1.333
SAMD10	0.273833333333333
EP400NL	-1.217
TCF21	-0.38275
AMELX	0.12025
JPH2	0.8339
SLA	3.351875
DLST	-1.68233333333333
SEPT12	0.29475
RGS20	-2.9465
LXN	1.75916666666667
ZNF419	0.483125
UPK3B	0.505166666666667
RELL1	0.598
ESPNL	0.54
KLHL21	0.5675
PI15	0.988
C2orf61	-0.1345
LOC407835	-0.450666666666667
RER1	-0.1585
ELAVL2	-0.0795
MGC26718	0.19625
KLF2	2.8745
TNFAIP8L3	1.63291666666667
TFE3	0.3045
C11orf17	-0.504625
15E1.2	-2.08375
SNRPC	-1.0465
DLGAP1	1.07325
PGLYRP1	0.1895
OVCH2	0.053
IRF7	1.5124
SET	-1.423
NAB2	-0.332333333333333
LRP5L	0.01075
FAM120A	-0.3990625
ASCL2	-0.0135
SHH	0.1735
ATP5H	-0.6845
THPO	-0.765666666666667
TYRP1	-3.44766666666667
HIST1H3E	-0.762833333333333
EIF2S1	-0.852666666666667
TNFRSF17	1.4655
TARSL2	0.34125
NKX2-8	0.3675
C1orf115	1.51325
LOC56964	0.8475
KIAA0841	-0.37025
ISCU	0.996
TTMA	0.5595
ZNF414	-0.0625
LOC441150	0.2865
RAB15	0.63025
HBP1	1.07566666666667
TNNT2	-1.10266666666667
CECR5	-0.54525
PHGDH	-1.25975
JRK	-0.0692
XPO4	-0.604375
FAM131C	1.096
ARHGAP25	2.35166666666667
CA9	-2.98
GPR62	0.419666666666667
TLX1	0.125333333333333
GPS1	-0.672
OR2M2	1.2435
BDP1	-0.245357142857143
FAM70B	1.7325
RPS29	-0.19075
MKLN1	-0.3066
TSPAN19	-2.487
SLC29A3	0.4523
LGALS4	0.894
USH2A	0.377333333333333
NF1	0.182833333333333
APOBEC3A	1.29366666666667
IMPAD1	-0.420833333333333
OLR1	0.262166666666667
NRAP	-0.234
HCFC1R1	0.0561666666666667
TAOK2	0.0366666666666667
MCM10	-2.35916666666667
MAP4K3	-0.0465
CBS	-2.196125
CLK3	-0.1801
PCDHGA5	0.5095
ELF4	0.126125
FAM71A	0.138
C11orf49	-0.0525
CLIP2	0.40325
BTBD9	0.6093
ZNF524	1.16975
KDELR1	-0.417
ZNF509	0.099
NCSTN	1.076
ZNF533	1.18042857142857
PARP4	0.19225
GALNT9	-0.141833333333333
NPY	-2.1085
BEGAIN	-0.52
TMEM77	0.5625
FOXRED1	-1.113
SLC16A2	0.878666666666667
SLC35B1	-0.32475
GK5	-0.648416666666667
SDCCAG10	-0.50225
C4orf20	0.3415
SLC9A2	-1.291
ADD1	0.114714285714286
TAL2	-1.10133333333333
ACLY	-0.646375
DNAJC1	0.3005
SOST	-1.67825
USP43	-0.164333333333333
CYP4F12	-0.878
FKBP5	0.295125
CHCHD5	-0.3041
NUDT22	0.0675
CCDC85B	-1.0325
OR51G2	1.053
STRN3	-0.694428571428572
TMOD2	0.58925
FLI1	1.86675
MAB21L2	-0.263166666666667
DGKQ	1.27875
VPRBP	-0.436
SCNN1B	0.4453
ECHDC3	1.7289
TMEM106C	-1.03
CSNK2A2	-0.296
RPL39	-0.0987
HERC3	0.2006
ZBTB47	1.03583333333333
ZNF681	0.1935
PAGE2	-1.75175
CLIC5	2.93842857142857
RABAC1	0.84625
ZFHX2	0.9715
YPEL1	0.0285
KIAA0776	0.4985
NR1D2	-0.5795
DNAJC4	0.283875
NPNT	1.1011
ZNF677	0.6965
ZNF536	-0.37975
MEF2B	0.894916666666667
PTPN4	-0.316
CTCFL	-4.4105
STX5	0.340666666666667
CD72	3.96
VEGFA	-2.19189473684211
XRCC1	-0.1659
MAS1L	0.011
ELL	0.3258
SETBP1	1.7945
CDH11	1.71333333333333
NDC80	-1.98869230769231
DMBX1	-1.98425
NRSN1	0.367666666666667
BAT2D1	-0.202875
CDS2	0.777833333333333
C1orf212	-0.289833333333333
SENP3	-0.513125
IL1F9	-0.307
EEF2K	-0.500125
COG8	-0.455
CEP72	-1.42525
OR1L8	0.0495
MUS81	-0.433416666666667
PHYH	0.612625
GGT6	1.27783333333333
C22orf23	-0.87675
C13orf33	4.407375
MAPK8IP2	-0.1855
NELL2	1.872
POU3F2	-3.13866666666667
ALPK1	2.184875
MRPS18C	-0.443
RPLP2	-0.191375
FGF22	-0.065
SPNS1	0.00716666666666665
ZFP1	-0.32075
IL1RAPL1	0.24125
PCSK9	-3.14783333333333
NKX2-1	0.0169285714285714
C6orf189	1.9615
SP4	-0.3715
SLC11A1	0.6027
C21orf25	0.297666666666667
ICAM2	1.349375
SH3GL1	-0.0375
GSK3B	-0.428
RALB	0.54725
PDXP	-0.680333333333333
GNGT1	-2.165375
KIR2DL1	0.653
TNFAIP3	1.61183333333333
C6orf32	2.8655
CBLN2	-1.44325
PANK3	-0.603125
TAAR9	-0.365
WDR82	0.363785714285714
APOM	-3.047125
TRIP10	0.16775
SPATA16	0.416833333333333
C1orf135	-2.61225
USP51	-0.386
TESK1	0.664
C11orf64	0.34475
ZNF611	0.221
PDE6G	1.07966666666667
HLA-DQA1	1.76675
GCLC	0.236625
SEC61A1	-0.0925714285714286
TWSG1	-0.483833333333333
ZMYND10	-0.519
CTDP1	-0.104
ADAMTS6	-0.115166666666667
SLIT1	-1.8435
KRT86	-0.126
KIAA0574	-0.75675
GTPBP2	-0.2769
PQLC3	1.42175
PRRX2	0.105166666666667
C15orf44	0.258166666666667
MKKS	-0.805875
C11orf10	-0.749
GPR110	0.947285714285714
CD109	-0.778583333333333
ADCY1	-0.0255
RHBG	-2.091
TP53I3	0.679125
SLC22A3	0.5246
UCP2	0.7585
FOXG1	-2.01616666666667
OR2AG1	0.2655
TRIM24	-1.3025
PROC	-2.85175
TAAR6	-0.00774999999999999
AMTN	0.0345
C10orf47	-0.725666666666667
DEPDC1	-2.81725
FLJ45557	0.5815
ZDHHC17	-0.1141875
KIAA1429	0.00733333333333333
KCNH1	0.2975
VNN3	1.018875
PSMAL	3.03725
PPARD	-0.157125
HFM1	-1.32525
YBX1	-0.7865
ZNF695	-1.71425
SCTR	-0.186333333333333
DCDC1	0.191
VPS26B	-0.1306
MTF2	-0.876333333333333
ATP6V1F	-0.0785
CCDC94	-0.5395
PERF15	0.402
CCL11	0.5455
LMO7	-0.947
DCST1	0.1375
ADRBK1	0.280375
CDRT4	0.275625
ZNF84	-0.0795
HOXD8	0.893
STARD8	0.107166666666667
FOXP2	-0.213
CCDC103	1.92475
POLR3A	-0.5616
GSC	0.322666666666667
ZNF114	-1.3595
HTR7P	0.0255
LALBA	1.0905
RMND5A	-0.691333333333333
PSCD2	0.1965
ZNF409	-0.095
KRTAP1-3	0.0468333333333333
MAF1	-0.1425
LOC201725	-1.29266666666667
NRN1	-0.97475
SPAG5	-2.182
DNAH7	1.05666666666667
FLJ43860	0.261
BRCA2	-1.426
ACADM	-0.39075
CXXC6	-2.373
RAGE	-0.543625
CHMP2A	0.37825
FAM8A1	-0.1608
GPR21	0.516
SLC12A3	-2.17316666666667
FVT1	0.318571428571429
ZDHHC7	0.149
FLJ44048	0.65325
SLC44A3	1.25416666666667
SDSL	0.446833333333333
MMP8	-0.588
PLA2G12B	-3.09716666666667
ACY1	-0.62975
MT1E	1.4635
OR4K15	0.5495
TECTB	0.482
GPR20	0.7045
IRAK2	0.25625
RFPL3	0.315875
MYO9A	0.94575
NARG1L	-0.436416666666667
BLMH	-0.34425
CCDC3	3.15533333333333
C9orf21	-0.364
KIAA0513	0.703
MIER2	0.4895
PNMA2	-1.30041666666667
SH3BP2	0.9149
ANXA10	-0.775
RTN2	-0.589
TFB1M	-1.3895
PRPH2	2.30225
C14orf133	0.04725
GOLGB1	0.903833333333333
IRX4	2.0435
NFKBIL1	-0.272
C10orf62	1.262
APBB3	0.19775
RPS10	-0.2786
LOC728378	0.32975
TLE3	0.0616111111111111
PSMB7	-1.231125
MESDC1	0.183
SLC6A1	0.104666666666667
OCLN	0.359416666666667
PTTG3	-2.135
NAGLU	0.02625
SERTAD4	1.401375
SPRY1	2.07775
FLJ10781	-0.211333333333333
MYSM1	0.036
TRIM4	0.121571428571429
SH3YL1	0.42325
TREM2	3.056
SERPINI1	0.6125
HDHD3	0.375625
TMEM38A	1.116375
EID2B	-0.93575
TDRD3	0.351
SEDLP	0.06275
THSD7A	2.64583333333333
NDST3	-2.08575
KLHL15	-0.531083333333333
DHRS12	0.867
FBXO9	-0.0812142857142857
TNPO1	-0.620166666666667
MRPL13	-1.25683333333333
SNX5	-1.7355
METTL6	-0.7385
SOD1	-0.576125
CHML	-1.22466666666667
PACS1	0.458625
SIRT5	-0.2895
CAPN2	0.396166666666667
FXYD5	0.3675
TWISTNB	-0.595875
LRFN1	0.172
UBE1L	1.990625
UBE1C	0.26125
OR51B2	0.02875
OR4D11	1.155
C15orf2	1.438
NR4A1	1.73816666666667
LOC339047	-0.8795
TRIM17	1.543125
ATP5G3	-1.17192857142857
RPL15	0.355583333333333
ADAMTS8	0.41075
HOXC4	0.1535
C14orf37	1.026
CEACAM5	-2.335
MYT1L	-0.167666666666667
RASA2	-0.055875
OSBPL7	-0.239
STAG1	-0.3945
GIMAP4	4.62533333333333
FUT3	0.2835
PIF1	-1.995
LPIN2	-0.2409
SH3PX3	0.595
PDP2	-1.32
PAPD1	-0.636125
ERP27	2.747
APOOL	-0.7928
DIABLO	-0.11025
TRHR	0.138875
ARMC9	-0.878125
RNF152	2.34625
SLITRK3	0.625
ZNF211	0.737
PFDN1	-0.596375
RGS11	0.13625
HS6ST1	0.6883
AKR1D1	-1.08975
TNP2	0.124
STK31	0.7895
EML4	-0.348583333333333
SGTA	-0.487333333333333
HIST1H2BI	-1.63483333333333
PSMD6	-1.48683333333333
KIAA1257	-1.431
C18orf55	-1.04683333333333
FLJ20273	1.53975
RPL28	0.128
EPYC	0.338375
NOX3	-0.263
ELAC1	0.8335
METT11D1	-0.00399999999999999
BIN2	1.55116666666667
NACA2	0.42675
CCDC17	-0.000749999999999973
HM13	-0.5647
UBOX5	0.161
UBE2O	-0.716125
UBL5	-0.585
APOLD1	2.313625
C9orf31	0.34875
TNFSF8	0.7315
ARHGAP29	1.06925
PROKR2	0.1995
PDE5A	0.58
C6orf12	-0.3
TOM1L1	-0.579
WHDC1	0.488875
FOXI1	0.383
RAB4A	0.5948
TMEM39B	-0.03225
ATPBD1C	-1.07625
FARSA	-0.538166666666667
PLEKHG5	0.6245
CMAS	-0.713833333333333
OR7E24	-0.2495
SLC30A1	-0.78175
CDC42EP5	1.278
PLAC1	-2.1435
KLHL18	-0.297416666666667
LBA1	1.1621
TAZ	-0.8455
CRIP2	1.118
BTBD11	-0.0743333333333333
C16orf72	0.26075
DIO2	1.9193
LRRCC1	-0.0235
CCDC136	-2.545
PRX	0.476625
RBM5	0.5836
TMEM85	0.02725
TUBGCP4	-1.27533333333333
APLN	0.177625
CDK7	-0.758666666666667
SSR2	0.346166666666667
CRELD1	-0.23175
C19orf46	1.0445
GAL3ST4	0.1945
KBTBD10	0.4175
IL28A	1.0605
WDR27	-0.1905
MCM2	-1.40166666666667
SOX14	-0.1425
FLJ39743	0.144
KIAA0922	0.753875
HIPK4	0.1435
FLJ25758	0.279
C16orf57	-0.466416666666667
PDZD2	0.859625
MCC	0.9065
HHLA3	-0.0671000000000001
ID2	0.484
C20orf23	0.408916666666667
ZNF688	0.61875
APOC2	-0.231833333333333
LOC440093	0.1305
FAM50B	1.33916666666667
PWP1	-0.538
DNAH10	0.94825
HIST1H2BA	-0.115
GPR56	1.17616666666667
METAP2	-0.18425
PAN3	0.859
STXBP4	-0.461625
PDHX	-0.5205
MTA1	-0.09175
ZBED4	-0.01
ZNF720	-0.85625
CDK2	-1.593375
RHOJ	1.44125
CDC37	-0.227666666666667
ZER1	0.0855
GRK4	0.20525
PRPH	0.25375
POLR2A	0.800125
OGFOD1	-1.22825
NOL5A	-1.13775
PHEX	-0.201
FLJ16478	0.90475
C20orf117	-0.512125
CAMTA2	-0.00725
C11orf74	-0.0296666666666667
DDX17	0.4795
C5orf27	1.237
PLEKHA2	-0.6256
PDE4DIP	-0.68
SCN7A	0.4785
ZNF559	0.714333333333333
CXCL10	3.64175
ZMYM4	0.110666666666667
STK32B	-0.3872
KIAA0888	-1.6097
TACR3	0.5185
CKAP2L	-2.65925
KIF1A	-0.264833333333333
RSPRY1	-0.03325
VCAN	0.74725
CYP27C1	0.2365
SYDE1	-1.173
MED12L	-0.88825
ZDHHC21	0.407375
NHS	0.455
TM9SF3	0.371333333333333
DDHD1	-0.56775
MAFG	-0.290083333333333
BICD2	-0.4521
C14orf119	-0.536666666666667
C14orf43	0.490857142857143
CDH7	-1.92025
ALKBH5	-0.471428571428571
JUP	1.129875
TMEM41A	-0.494333333333333
MAMDC4	-0.434333333333333
CBX3	-1.09725
LRRC18	0.74975
RBMXL2	-0.35425
PLA2G4D	0.608833333333333
FGF13	0.36075
KIF3A	-0.316833333333333
PDIA6	-0.48475
DCXR	-0.23975
CASKIN2	0.702
EHD1	0.992166666666667
MARCKSL1	0.9625
ZNF496	-0.0513333333333333
SCAF1	-0.052
KCTD8	-0.57975
TRAF3IP3	2.42471428571429
LSR	-0.03475
CXorf1	0.8145
C14orf112	-0.404833333333333
EIF2B1	-0.158
OMP	-0.223
GSTZ1	-0.34225
LOC92017	1.90375
ISLR2	0.5245
C12orf36	0.114
GATA2	-1.192
GABRA5	-1.903
CELSR2	-0.528714285714286
STAM2	0.1368
TNAP	1.341
PTPMT1	-0.574333333333333
GRP	5.279
SV2A	-1.03666666666667
MAGEA12	-3.44175
CACNG1	-0.817
C18orf19	-1.21125
GSG1	0.377666666666667
PTPRJ	-0.301928571428571
FRMPD1	-0.003
ZNF668	-0.3865
PLEKHJ1	-0.64575
ADAT1	-0.2366
TMEM50A	0.293
UCN3	1.7325
HOOK1	0.01825
IL17B	1.5375
MLKL	0.334333333333333
TTC14	-0.439166666666667
KLHL5	0.501375
CRYL1	0.527333333333333
FOXH1	-0.3525
NFYB	0.22775
PPM1G	-0.65825
GOLGA2LY1	-0.96125
NMT1	-0.17575
HADHA	-0.2257
CHSY-2	2.0255
PLEKHF1	1.94085714285714
SAGE1	-0.9305
MUSTN1	1.41025
SUHW4	1.8305
TFEB	2.47516666666667
ZFYVE27	0.24375
ATG12	-0.24
BMI1	0.504285714285714
ZIM3	0.288
MYH4	0.4075
MASP1	-0.756083333333333
KIAA0984	-0.23175
RPAP2	-0.64175
ASB5	0.097
BOLA3	-1.42983333333333
MIA3	0.7535
KRT35	0.3515
KIR3DL3	-0.327
MRPL51	-0.595
SEMA3F	0.0315
NDUFB2	-0.445833333333333
LOC253012	0.26375
FAM46C	0.4321
G6PC	-2.8235
CSAG3A	-3.41766666666667
PREX1	0.2605
SLC25A45	0.5315
MAPKBP1	0.5065
CPE	0.1681
GNB1	-0.5175
CXCR6	3.3
TRIM46	0.54175
C16orf3	1.69816666666667
HPSE	0.634125
TIGD3	-0.7845
SPG3A	2.1445
LCAT	-0.491333333333333
ST6GAL1	-0.231555555555555
POMC	1.65675
FLJ36031	0.8035
NSMAF	0.0425
SKIL	1.0405
ADSS	-0.129166666666667
HMGCS1	-1.7187
POLR3F	-0.195
RAB10	-0.1505
ZNF277P	-0.24625
ZBTB7B	0.515875
DHRS1	0.85275
ABCC13	0.1205
CNOT3	-0.10125
NFKBIA	2.35725
GAK	-0.0821666666666667
SFT2D2	1.21816666666667
HOXA6	-0.4775
CRTC1	0.64625
LY6D	2.33516666666667
C20orf72	-1.25216666666667
CPT1A	-0.945
LMO1	-1.0825
EIF3I	-0.40475
PRB4	1.63025
MCM3APAS	-1.9645
C20orf132	-0.2807
FOXF2	-2.15025
S100A12	0.017
MLH1	-0.4605
ACTN1	0.3922
MRPL36	-0.926833333333334
C20orf106	0.591
FBXO6	0.335166666666667
MKS1	-0.668833333333333
CX3CR1	-0.731875
PDE1B	0.5315
PLP1	-1.623
KISS1	0.381333333333333
C14orf2	-0.868
TBC1D3P2	-0.6945
COMMD6	0.4644
ANKRD7	-1.3505
PTCHD1	2.653875
NARS2	-1.2545
DOCK7	-0.23775
FAM127B	-0.107625
LOC390243	0.344833333333333
N6AMT2	0.1205
ZNF391	-0.3865
DNAJB14	0.0716666666666667
WRB	-0.90525
BPI	0.984416666666667
TTC4	-0.189833333333333
FAM10A5	0.29425
GOT1L1	0.4061
MAGED1	0.445
RESP18	0.586
WFDC6	0.40725
MT2A	-0.115
C11orf56	0.46625
KIAA1432	-0.6115
ROR1	-0.12675
HSD17B14	1.027
ZFAND2B	0.14275
SAMD4B	-0.40825
HEXA	-0.03725
HNRNPU	-0.440772727272727
USP39	-0.507375
NRD1	-0.2345
R3HDML	0.38175
FLT4	1.24166666666667
OMG	0.288833333333333
OR52N4	0.506
LOC399818	-0.1145
ELA2	-1.0185
VENTXP1	-0.3385
RFC5	-1.5105
OR52L1	0.3035
PAX5	0.5755
FBXO2	0.34
GMEB1	-0.0485
AKT3	0.146333333333333
CRB1	-0.5905
CTTN	-0.140333333333333
UTP15	-0.946166666666667
HSBP1	-0.469833333333333
PHF11	1.95525
NDEL1	0.354
USP8	-0.086
BAIAP2	-0.1758125
SI	0.0178333333333333
ARSJ	-0.1045
BAAT	-2.562
KCNS3	1.3775
LOC126147	0.373666666666667
TMEM37	0.44675
C1orf162	3.2715
MBD1	0.2094
ITGAL	1.828
WDR73	-0.435333333333333
GKN2	0.044
ARFGAP1	-0.863625
SLC5A8	1.41666666666667
ZBTB40	0.0411
CYP4B1	3.27566666666667
LYPLAL1	-0.4675
CHST3	0.4805
MAP3K9	-0.2345
BTAF1	0.262666666666667
TFAP2E	0.625
RBM35B	-0.18925
LOC441251	0.119333333333333
ANKRD25	-0.428111111111111
UQCRC2	-0.1715
MAEA	0.4585
HYAL1	-1.6422
RNPEPL1	0.503
CPSF2	-0.879625
PSD3	-0.5987
ABCA13	1.685125
AGR2	-0.992625
GBX1	-1.577
HDLBP	0.2605
ACY3	-0.014
HECW1	0.62625
ZNF519	-0.7655
HOPX	2.71725
ZNF304	0.755375
OR12D3	-0.125
FKSG43	1.66225
METTL1	-0.108375
MFSD3	-0.4892
PSPH	0.5155
CLCA3	0.727
DARS2	-1.52916666666667
CDC25A	-1.8385
BAIAP2L1	-1.0525
B3GNT5	2.23075
USP29	1.0855
ARHGEF10L	1.984
ATOX1	0.084125
ADAM30	-0.0655
DNASE1	-0.94925
STT3A	-0.0500833333333333
RAB6IP1	0.39575
PTN	4.1915
C1orf106	-0.475769230769231
HECA	1.92625
RNF122	1.40225
SLC22A18AS	0.640333333333333
GNG8	1.028
ELP4	-0.73
FAM65A	0.606166666666667
RPL10A	0.677166666666667
IRS4	-0.337
MACF1	0.7334
SEC24D	0.56525
LOC374395	-0.206
TGFB2	0.28575
MDFIC	0.634375
CHRNE	0.376333333333333
PCMTD2	0.424166666666667
ATP6V0D1	0.59
MTA2	0.4285
LZTR1	-0.22
RAP1A	0.514166666666667
AXIN1	-0.50925
POLR1C	0.1945
TRIO	-0.424
PLXNA4A	0.134
C5orf33	-1.248
DEPDC1B	-2.81175
ZNF473	-0.674666666666667
MTM1	0.873
GPR107	-0.027
CSNK1A1L	-0.424333333333333
FLJ14154	-0.33175
NLRC4	3.67725
ENPP4	1.62883333333333
PADI3	-0.068
RNF170	-0.2935
CG018	2.09116666666667
C16orf7	0.011
KCNE1	2.447
NRM	-0.757666666666667
SLC37A3	0.184214285714286
TPD52L2	-1.0625
UNC5B	0.21225
C12orf12	0.407666666666667
SDHB	-0.856
CLRN1	0.0145
NUDT10	-0.721333333333333
UGT3A1	0.653125
FBXW8	-0.0585
RHOF	0.08125
PTPLAD1	-1.643375
MYO3B	-0.9015
DERA	-0.909
TPP2	-0.62225
C19orf53	-0.5815
GINS3	-0.993875
ST6GALNAC5	2.118
CHSY1	0.3435
MGC15705	-0.073
GPR83	0.729833333333333
EXT2	0.48675
DOLK	-0.20675
TUBAL3	-0.94425
ACVRL1	1.6643
ABL2	-0.223583333333333
C14orf156	-1.41616666666667
PTPRZ1	-1.049
DIP2C	0.12575
LAMP1	1.145
RXRA	-0.3673
MAP3K5	1.7885
ALKBH1	-0.3295
PDLIM7	0.030875
ARL14	-1.603
SNIP1	-0.0998333333333333
TIMP3	1.392
RGS3	0.0781666666666667
SPAG16	0.4148
ABHD4	-0.20725
ARHGEF12	0.236333333333333
GLUD2	-0.419
RAC2	1.5655
UAP1L1	-0.897
SLC18A3	0.046
YOD1	-0.99425
RALY	-0.33125
HMOX2	0.27275
DGKH	-0.596
DBNDD2	0.810666666666667
YIPF4	-0.066125
THAP10	-0.94225
ZNF513	0.2
HAGHL	-1.053
ITGB4	1.83966666666667
CCDC141	0.211
YTHDF3	-0.04525
C5orf28	0.133
RPL7L1	-0.308125
TMEM30B	0.946571428571429
ANKRD35	3.2225
DUOXA2	-0.159
TBC1D5	0.24975
DFNB59	0.313
HRH4	0.033
MYO6	1.8529
DNAJA4	1.056
RBM24	-0.814125
CEACAM20	-1.23075
RBM23	0.225928571428571
NGFB	1.8515
C1orf63	-0.1407
KRTAP7-1	0.1045
PERLD1	1.44775
NPB	0.482
C17orf59	0.7024
HSPBAP1	0.445
SLC15A4	0.623875
PRTFDC1	0.3245
OSMR	-0.435357142857143
CYSLTR2	-0.255
C19orf25	-0.0863999999999999
KIAA1797	0.062
NLRP6	0.064
FAM105B	0.0096
SCRN2	-0.155
LRRC58	-0.8054
RNF17	0.59625
NEIL3	-3.108
FAM137A	-1.3905
SKP2	-2.6605
PARVA	0.64375
PKLR	0.18
RNF34	0.163125
A3GALT2	0.15275
C12orf50	0.171166666666667
SUNC1	-0.82325
FAM102B	-0.6315
CCT2	-1.1605
LRRC37A2	-0.9565
ARF4	0.092
SIKE	-0.950875
C8orf48	0.6895
MBTPS1	0.0988571428571429
GPSN2	-0.2785
NCF2	3.5585
SLC12A6	-0.0226666666666667
MRPL48	-0.522
HMGN3	0.498
LRRC62	0.13
PAX9	-1.4235
FAM55A	0.9265
C20orf42	-0.413166666666667
SCML2	-1.7925
BCL9	1.23975
FAM40A	0.3245
C9orf41	-1.11983333333333
ZNF774	0.1715
LETM1	-1.22875
PLXNB1	0.483833333333333
NIPSNAP1	-0.8005
USP10	-0.69975
F9	0.38375
LIPE	3.27625
CNGB3	-0.045
C12orf52	0.72025
PI4K2A	-0.093375
MED8	0.02175
STAT4	2.917
FGD4	-0.0606666666666667
RNF145	-0.5145
WDR32	-0.4422
CLDN2	0.280333333333333
TCEAL8	0.6
ZMYND8	-0.9332
PDXK	-0.34275
GATAD2A	-0.855
PTGES3	-1.1595
CCM2	0.102
TAP1	1.943875
ZNF670	0.14475
ETS2	0.911
C6orf166	0.342
PRMT2	0.740142857142857
OR4B1	0.314
INTS8	-0.5205
CCDC102A	0.34775
CCDC83	-0.802833333333333
ITGA1	-0.3986
EPHA5	-1.1203
FAM24B	-0.489833333333333
TSGA10	1.286
HAL	-1.54883333333333
MYOT	1.03625
SPACA3	1.72825
BCL2L2	-0.0323333333333334
CUGBP2	1.80683333333333
CCNB3	0.2375
RNF113B	-0.3905
MERTK	1.06225
BAG1	0.2225
VPS36	-0.14925
ORMDL3	0.7983
