Hybridization REF	TCGA-BH-A0W5-01A-11R-A109-07
C12orf36	0.2705
GATA2	-1.25616666666667
GABRA5	-1.342
CELSR2	0.215142857142857
STAM2	0.5867
TNAP	0.6445
PTPMT1	-0.728166666666667
GRP	6.4145
SV2A	-1.52933333333333
MAGEA12	-4.08225
CACNG1	3.0395
C18orf19	-0.58925
GSG1	-0.637
PTPRJ	-0.216
FRMPD1	0.3495
ZNF668	0.00899999999999999
PLEKHJ1	-0.96
ADAT1	-0.3129
TMEM50A	0.7947
UCN3	-0.0725
HOOK1	1.2715
IL17B	0.382
MLKL	-0.296666666666667
TTC14	0.582166666666667
KLHL5	0.7175
CRYL1	0.776
FOXH1	-0.6535
NFYB	-0.21075
PPM1G	-0.698
GOLGA2LY1	-0.83575
NMT1	-0.123375
HADHA	-0.0577
CHSY-2	2.694
PLEKHF1	0.807571428571429
SAGE1	-1.9935
MUSTN1	-0.09675
SUHW4	1.39675
TFEB	1.50316666666667
ZFYVE27	0.056
ATG12	-0.46
BMI1	0.896142857142857
ZIM3	-0.35075
MYH4	-0.12325
MASP1	-1.16966666666667
KIAA0984	0.81025
RPAP2	-0.48325
ASB5	-0.07975
BOLA3	-1.41633333333333
MIA3	0.9325
KRT35	1.71
KIR3DL3	-0.3485
MRPL51	-0.3635
SEMA3F	0.582833333333333
NDUFB2	-0.315833333333333
LOC253012	0.00699999999999999
FAM46C	0.5732
G6PC	-2.440625
CSAG3A	-4.705
PREX1	2.8875
SLC25A45	0.213
MAPKBP1	0.2624
CPE	0.1673
GNB1	0.07775
CXCR6	2.6995
TRIM46	-0.42675
C16orf3	-0.266166666666667
HPSE	0.447
TIGD3	0.452
SPG3A	1.84275
LCAT	-1.37433333333333
ST6GAL1	-0.268
POMC	0.3305
FLJ36031	-0.136166666666667
NSMAF	0.786833333333333
SKIL	0.8905
ADSS	0.5485
HMGCS1	-1.1223
POLR3F	-0.190666666666667
RAB10	-0.03
ZNF277P	0.3755
ZBTB7B	0.769625
DHRS1	1.120625
ABCC13	1.557375
CNOT3	-0.7255
NFKBIA	1.45275
GAK	-0.267833333333333
SFT2D2	0.260833333333333
HOXA6	0.0635
CRTC1	-0.376625
LY6D	0.369166666666667
C20orf72	-0.0566666666666667
CPT1A	-0.6655
LMO1	-1.887
EIF3I	-0.38225
PRB4	-0.23975
MCM3APAS	-1.29925
C20orf132	0.5108
FOXF2	-1.98175
S100A12	-0.17475
MLH1	-0.163
ACTN1	0.1523
MRPL36	-0.355833333333333
C20orf106	0.7735
FBXO6	0.842833333333333
MKS1	0.168
CX3CR1	-0.453
PDE1B	0.835
PLP1	-3.195
KISS1	-0.117333333333333
C14orf2	-1.2315
TBC1D3P2	0.11425
COMMD6	0.6384
ANKRD7	-1.148
PTCHD1	-0.697625
NARS2	-1.008
DOCK7	-0.129375
FAM127B	-0.415875
LOC390243	-0.116
N6AMT2	0.32675
ZNF391	-0.4005
DNAJB14	0.803333333333333
WRB	-0.00750000000000001
BPI	0.376166666666667
TTC4	0.329
FAM10A5	-0.1435
GOT1L1	0.0314444444444444
MAGED1	0.1035
RESP18	-0.00400000000000001
WFDC6	0.139
MT2A	-1.268
C11orf56	0.0715
KIAA1432	0.046
ROR1	-1.0615
HSD17B14	0.8815
ZFAND2B	-0.36425
SAMD4B	-0.282
HEXA	-0.0505
HNRNPU	-0.281227272727273
USP39	-0.2375
NRD1	-0.549
R3HDML	0.185
FLT4	0.3695
OMG	-0.140666666666667
OR52N4	0.241
LOC399818	0.3015
ELA2	-2.5495
VENTXP1	-0.823
RFC5	-1.6245
OR52L1	0.389
PAX5	0.1775
FBXO2	0.7075
GMEB1	0.563
AKT3	0.573
CRB1	-1.15933333333333
CTTN	-0.298333333333333
UTP15	-0.181333333333333
HSBP1	-0.420333333333333
PHF11	1.91275
NDEL1	0.047
USP8	0.32875
BAIAP2	0.0683125
SI	0.224
ARSJ	-0.796166666666667
BAAT	-2.502
KCNS3	2.85483333333333
LOC126147	-0.05
TMEM37	0.082
C1orf162	3.39566666666667
MBD1	0.1414
ITGAL	2.07433333333333
WDR73	0.0766666666666667
GKN2	0.148333333333333
ARFGAP1	-0.962875
SLC5A8	-0.703166666666667
ZBTB40	0.4803
CYP4B1	3.92066666666667
LYPLAL1	-0.66625
CHST3	-0.47625
MAP3K9	-0.2215
BTAF1	-0.330666666666667
TFAP2E	0.0335
RBM35B	0.61925
LOC441251	-0.409
ANKRD25	0.321666666666667
UQCRC2	0.65
MAEA	0.6485
HYAL1	-2.4976
RNPEPL1	-0.006
CPSF2	-0.36425
PSD3	-0.8559
ABCA13	0.11225
AGR2	3.03
GBX1	-0.6675
HDLBP	-0.128
ACY3	-0.48425
HECW1	-0.40875
ZNF519	-0.6795
HOPX	3.405875
ZNF304	0.989625
OR12D3	0.5125
FKSG43	-0.066
METTL1	-0.36025
MFSD3	0.8874
PSPH	-1.56275
CLCA3	-0.4375
DARS2	-1.527
CDC25A	-2.48766666666667
BAIAP2L1	-0.16325
B3GNT5	-0.793375
USP29	0.19775
ARHGEF10L	0.9365
ATOX1	-0.15475
ADAM30	0.02475
DNASE1	-0.0445
STT3A	-0.645416666666667
RAB6IP1	-0.07825
PTN	1.6549
C1orf106	-0.134384615384615
HECA	2.0325
RNF122	0.1625
SLC22A18AS	-0.869166666666667
GNG8	-0.0728333333333333
ELP4	-0.61125
FAM65A	-0.0733333333333333
RPL10A	0.865833333333333
IRS4	-0.4125
MACF1	1.2662
SEC24D	0.3135
LOC374395	-0.03275
TGFB2	0.801
MDFIC	0.7025
CHRNE	0.179833333333333
PCMTD2	0.258833333333333
ATP6V0D1	0.148833333333333
MTA2	-0.4085
LZTR1	-1.37866666666667
RAP1A	1.1385
AXIN1	0.45925
POLR1C	-0.0645
TRIO	0.079
PLXNA4A	-0.25225
C5orf33	-0.67575
DEPDC1B	-3.425375
ZNF473	-0.531833333333333
MTM1	1.070625
GPR107	0.2745
CSNK1A1L	1.15316666666667
FLJ14154	0.2825
NLRC4	3.4475
ENPP4	1.0845
PADI3	0.00950000000000001
RNF170	0.653875
CG018	1.88716666666667
C16orf7	-0.42625
KCNE1	1.57825
NRM	-1.00166666666667
SLC37A3	0.244571428571429
TPD52L2	-1.171
UNC5B	2.54325
C12orf12	0.05
SDHB	-0.117
CLRN1	0.147142857142857
NUDT10	-0.086
UGT3A1	0.182125
FBXW8	0.3685
RHOF	0.06625
PTPLAD1	0.344
MYO3B	-0.3465
DERA	-0.68425
TPP2	-0.081
C19orf53	-0.721833333333333
GINS3	-1.136625
ST6GALNAC5	0.597
CHSY1	0.65525
MGC15705	0.218
GPR83	0.150333333333333
EXT2	0.350875
DOLK	0.1555
TUBAL3	0.60325
ACVRL1	1.9795
ABL2	-0.446666666666667
C14orf156	-1.04366666666667
PTPRZ1	-2.436375
DIP2C	0.884
LAMP1	1.567625
RXRA	0.0892
MAP3K5	1.0305
ALKBH1	0.590666666666667
PDLIM7	-0.547875
ARL14	-0.919
SNIP1	0.261
TIMP3	2.54875
RGS3	0.1255
SPAG16	0.3923
ABHD4	-0.01175
ARHGEF12	0.731833333333333
GLUD2	0.261
RAC2	1.0367
UAP1L1	-0.4485
SLC18A3	-0.0845
YOD1	-0.619583333333333
RALY	-0.61275
HMOX2	0.71
DGKH	0.27075
DBNDD2	1.631
YIPF4	0.1855
THAP10	0.40225
ZNF513	0.0625
HAGHL	-0.103333333333333
ITGB4	0.734333333333333
CCDC141	0.804
YTHDF3	1.022
C5orf28	0.23325
RPL7L1	-0.194875
TMEM30B	0.758285714285714
ANKRD35	2.1715
DUOXA2	-0.44725
TBC1D5	0.38075
DFNB59	0.5955
HRH4	-0.01225
MYO6	2.2919
DNAJA4	1.675
RBM24	0.89625
CEACAM20	-1.84775
RBM23	0.013
NGFB	0.445
C1orf63	-0.2418
KRTAP7-1	0.64
PERLD1	2.003
NPB	-0.0525
C17orf59	1.0644
HSPBAP1	-0.01575
SLC15A4	0.393125
PRTFDC1	-0.49775
OSMR	-0.593357142857143
CYSLTR2	-0.025
C19orf25	-0.6156
KIAA1797	0.442
NLRP6	0.1545
FAM105B	-0.0928
SCRN2	-0.341166666666667
LRRC58	-0.1676
RNF17	-0.18325
NEIL3	-3.652
FAM137A	-1.19825
SKP2	-2.857
PARVA	0.914
PKLR	-1.507
RNF34	0.627625
A3GALT2	0.09275
C12orf50	-0.0488333333333333
SUNC1	-1.158
FAM102B	-0.351666666666667
CCT2	-0.90925
LRRC37A2	-0.3525
ARF4	0.701
SIKE	-0.142
C8orf48	0.422166666666667
MBTPS1	0.770357142857143
GPSN2	-0.263
NCF2	3.39175
SLC12A6	0.0511666666666667
MRPL48	-0.47325
HMGN3	-0.253666666666667
LRRC62	-1.218
PAX9	0.8715
FAM55A	-0.088
C20orf42	-1.70916666666667
SCML2	-0.758666666666667
BCL9	0.1815
FAM40A	-0.16625
C9orf41	-0.5965
ZNF774	0.3765
LETM1	-0.751
PLXNB1	0.0966666666666667
NIPSNAP1	-1.073875
USP10	0.1185
F9	0.52025
LIPE	2.332
CNGB3	-0.57
C12orf52	-0.218125
PI4K2A	-0.15475
MED8	-0.1315
STAT4	2.8435
FGD4	0.2285
RNF145	-1.57566666666667
WDR32	0.6165
CLDN2	-0.0355
TCEAL8	0.659
ZMYND8	0.1215
PDXK	-0.43634375
GATAD2A	-0.88525
PTGES3	-0.7655
CCM2	-0.48825
TAP1	1.638
ZNF670	0.404
ETS2	-0.160428571428571
C6orf166	0.1185
PRMT2	0.556357142857143
OR4B1	0.248
INTS8	-0.511
CCDC102A	-0.24875
CCDC83	-1.92066666666667
ITGA1	0.0466
EPHA5	-1.6695
FAM24B	-1.39666666666667
TSGA10	2.17575
HAL	-1.11883333333333
MYOT	0.604
SPACA3	0.171
BCL2L2	0.0773333333333334
CUGBP2	1.02566666666667
CCNB3	1.36025
RNF113B	0.01325
MERTK	0.268
BAG1	1.0995
VPS36	0.1975
ORMDL3	0.4853
C1orf190	-0.01675
ZNF625	0.2755
CORO2B	-1.61575
ALOX15	-0.05
CST1	2.1605
NUPR1	2.30233333333333
CCL7	1.01175
SMCR5	-2.53
DSC2	0.7315
RBMS2	-0.02475
GRIK4	1.128
TRIM65	-0.1274
TMPRSS6	0.067
TP53INP2	-0.077
GLB1L	0.2755
LOC388284	0.280833333333333
PUS1	-0.794642857142857
BCL9L	-0.0685
OLFM1	-0.585166666666667
RET	1.831
MASTL	-2.00766666666667
ALX3	0.06475
IL1RL1	0.105
ZNF765	0.3146
C14orf138	0.2455
SNX10	0.321166666666667
TAC4	0.2745
C1orf64	3.548375
POGK	-0.1595
MAPK9	0.43425
ZNF366	2.83225
C8orf79	1.518
CLDN7	1.8095
OR5AT1	0.21
TRIM37	-1.4985
LRRC25	2.40275
GRHL2	2.2449
TEKT3	2.11775
LASS5	0.4
ABCC4	-1.06508333333333
DLG3	0.62675
VGLL1	1.174875
ZFP36L2	1.48233333333333
MFRP	-0.3555
KIAA1799	0.42675
FLJ44379	1.8805
PCNX	0.31575
ANXA9	1.851
CYP4V2	1.2711
PIK3C2A	0.39725
SRR	0.3075
NOL3	-0.52125
IFITM2	0.4915
ARNTL2	-1.2975
ZNF595	1.63775
NLRP13	-0.748
ASPH	0.745875
CPA2	0.41
PVRIG	0.829833333333333
LEPR	0.169
C16orf42	0.26
SH3BGRL	2.15075
FAM77D	-0.382
FNDC7	-0.44
C9orf6	0.4485
NOTCH2NL	0.987833333333333
PGBD1	-0.560666666666667
SYNGR2	0.5515
PITPNA	-0.1651875
PRPF4B	-0.0429
SLC43A3	-1.0655
NRBP1	-0.1725
SLC25A22	-0.29
ILK	0.0315
SLC22A8	0.0366666666666667
MRPS7	-0.137375
PITX2	-1.293
FABP3	0.05975
OR1L1	-0.1785
LOC728215	-0.15225
BLID	-0.9145
KIAA1217	2.892
TFPT	-0.28325
AP4B1	-0.53275
VBP1	-0.796
OR1K1	0.0025
MORC3	0.584
BHMT2	0.507333333333333
C3orf10	0.802375
FZD7	0.847
WFDC10A	-0.3165
PMS2CL	-0.239625
CCDC32	0.893666666666667
FA2H	-0.616
ALG13	-0.3255
TTLL7	-0.505
SPOCK3	0.11525
SLC13A2	-0.0465
AIM1	1.364
GPRC6A	-0.42
EGR2	3.94375
MED11	0.03525
WWC1	1.38825
SH3GL3	-3.63475
RIF1	-0.0130714285714286
PRLH	-0.342
VLDLR	-1.2915
DBT	0.3054375
C21orf63	1.45625
CGGBP1	-0.17325
KRTAP12-2	0.4345
TADA3L	-0.10475
ZBTB16	2.7245
PDGFB	0.78325
RFX1	-0.09725
UQCRB	-0.0852
LOC133874	-0.8815
HPS3	-1.17575
LGALS3BP	-0.4081
DKFZP564O0823	2.31021428571429
MRFAP1L1	1.04
HOXA10	-0.510666666666667
NGB	0.0525
KIF21A	-0.535230769230769
IFLTD1	-0.175
LZTS1	-0.67475
ARHGEF3	1.96525
RHBDL3	-1.5775
CSNK1G2	-0.420916666666667
ChGn	-0.515125
KIAA1244	1.85166666666667
GABRB2	-0.094
MGC72080	-1.723
CD27	4.21025
EGLN1	-1.8166
PEX13	0.38125
RWDD3	1.27475
RNF12	-0.344666666666667
GRIN2B	-1.312
ADAMTS14	-0.82225
DYDC2	0.417166666666667
ATP6AP1	0.6214
NR1H2	-0.7465
PDK2	0.428
C3orf17	0.0623333333333333
SLC38A2	-0.765857142857143
SLC25A29	0.500166666666667
C15orf29	0.29625
ADAM9	-0.470583333333333
TMUB2	0.036375
GPR176	0.7905
AGK	-0.154875
MCCD1	2.835
NDUFA4	-0.66225
TMEM146	1.112
DUSP1	0.170625
UNQ6975	1.1055
EMX2OS	3.328
INSM2	-0.8155
LUZP4	-0.19525
SETD6	-0.11475
P2RY2	2.674
SLC45A2	-1.5475
RABGAP1	0.382333333333333
UBXD5	0.16375
GPRC5A	0.4371
PAK3	1.53733333333333
LOC63920	-0.5885
TGFBR1	0.6736
KRTAP6-3	-0.16625
SFMBT2	-0.68225
CDC42	0.04725
C11orf35	0.259
TTLL2	0.138
UACA	1.20958333333333
CD97	-0.3868
SETD5	-0.21375
NINJ2	0.0675
PTER	-0.3625
POMGNT1	-0.19775
KRTAP4-2	0.378
ECGF1	1.149625
HRB	-0.191454545454545
ATP1B2	-0.3005
LOC400506	0.77175
COL4A3BP	0.87325
C6orf97	0.93725
GRHPR	0.165625
TAS2R1	0.1305
SEMA7A	-1.23025
EDF1	0.16625
ODF2L	1.0619
PCID2	-0.107166666666667
GTF2H4	-0.831
ZCCHC3	-0.226625
CGB2	-0.2415
NEUROD1	0.4835
C20orf75	-0.00349999999999999
RP5-1054A22.3	1.79816666666667
IFNA5	0.183
ZNF134	0.456666666666667
MGC119295	-0.9112
ZSWIM6	-0.581
SMEK1	0.667166666666667
PCGF2	-0.2835
C1orf102	2.62575
CYP2A13	0.479
KCNH6	-0.0899
MDM1	0.4073
ALDH7A1	0.0273333333333333
C9orf75	0.11
VDAC3	0.39175
OR51T1	-0.1635
EIF3F	-0.307416666666667
KCNJ10	-0.298875
LENG8	-0.02975
EDEM2	0.22475
CCNJL	-0.0331666666666667
DHX37	-1.1225
CRYGN	0.9515
AATF	-0.662125
ZNF630	0.840875
E2F5	0.5465
WFDC13	-0.83825
FTSJ3	-0.831333333333333
C4orf33	0.707
LHFPL4	-2.6235
C19orf56	0.258333333333333
SMAD4	0.378875
AFM	-0.628666666666667
G0S2	1.69925
FCHSD2	0.7153
RRP1B	-1.1683
EEF1B2	-0.460666666666667
STAT6	0.8225
ZNF195	0.14225
GNL1	-1.28933333333333
ZNRF2	0.892333333333333
PER3	0.71725
ASB16	0.01475
C10orf10	1.66985714285714
ADCY8	-2.6535
C9orf58	-1.07133333333333
ARMC10	-0.601833333333333
PSG1	-0.7705
DHX34	-0.19675
VARS2	-0.284
NFIC	0.3785
ITPR2	1.20775
AGXT2	-0.682166666666667
OR6K3	0.0775
H2AFZ	-1.31525
MLLT3	0.158416666666667
COX4I2	1.36625
CCNT2	0.645875
PLK4	-1.836125
NUMBL	-0.1195
MED16	-0.34625
PLEKHQ1	1.35775
GOSR1	0.616
BTG4	-0.80575
RPL30	0.61225
IGSF5	0.318
IGFL2	4.08616666666667
ELMOD2	0.332666666666667
SHC3	-0.885833333333333
HAVCR1	-0.218
DYNC2H1	0.16025
RNF5	-0.579666666666667
C2orf7	-1.14675
NLF1	-0.7755
KLHL25	-0.044
LRP10	0.7809
KRI1	-0.406
PUS7L	-0.347666666666667
MGMT	0.67725
HOXD1	-0.265
CSH1	-0.0409
ATG16L2	-0.244
FLJ44635	1.2635
CHODL	1.5505
EXOSC8	-1.221
SLC28A1	-0.223
MYO7B	-0.4045
SEH1L	-0.6396
MTNR1A	0.378333333333333
TSPAN5	-0.148333333333333
CDC45L	-4.0005
AMIGO1	0.627
ATAD3A	-1.690125
OSGIN2	0.754
PDIK1L	0.7635
DARC	3.463625
PIPSL	0.03
SHMT1	-0.735
CRISP3	0.718
POPDC2	2.51216666666667
ZRANB2	-0.2755
FBXL8	-0.686
TRIP13	-2.47609090909091
EIF5AL1	-1.131
POU5F1P3	-4.85333333333333
IL6	-1.89183333333333
CXorf38	-0.264833333333333
IFNA16	-0.002
FBXL2	1.0885
BRD1	0.163
STATH	-0.00175
FBXO44	0.0213333333333333
MCCC2	-0.061
CDC2	-2.5632
C5orf23	1.22975
IVD	0.721166666666667
C10orf122	-1.06875
MSL3L1	0.4005
MVP	1.12075
EPOR	-0.7624
ZMYM1	-0.244
BCL7C	0.557166666666667
PSTPIP2	1.0325
LYPD1	-1.784625
OR8G5	0.4345
ZP3	-0.667833333333333
BCAS4	1.16708333333333
EDG6	3.66425
ISY1	-0.036
PRAMEF2	-0.83525
CUL1	-0.00162499999999999
RNF213	0.5251
CCRK	1.05975
DHX9	-0.14125
C13orf29	-0.47325
NCKAP1	0.635833333333333
MRPL43	0.924357142857143
XPR1	-0.0665
PKN2	0.0223
PODNL1	1.0665
ZNF333	0.535375
DALRD3	0.943
OPN1SW	0.1165
BTBD6	0.629
C11orf82	-1.9085
OR5P3	-1
DUSP11	0.575
L1CAM	-1.406
NEK11	2.48733333333333
OR7E91P	0.6225
CNTN3	2.2016
CREB3L2	-0.4785
ZBTB37	0.582
KIAA1324L	-0.24825
NDUFB10	0.844333333333333
NUDT2	0.065
GTPBP8	-0.12225
CACNA1D	2.301875
PRKAA2	-1.32466666666667
PRDM8	0.063
MGC16075	0.844666666666667
KRT14	1.08814285714286
PP8961	-0.418625
MRPL18	-0.11825
ABCG2	-2.3115
PACRG	1.73475
BBS2	0.5525
KREMEN2	-1.795
FBXO21	0.5925
HNRPUL1	0.347916666666667
GRB10	0.17425
CLSTN1	0.442875
LMAN2	-0.1317
C17orf61	-0.1675
NIPSNAP3A	0.7065
INSIG2	-0.847166666666667
PCDHB7	0.372166666666667
STXBP2	-0.140375
CMAH	1.81125
SEMA5B	-1.331
ZNF155	0.399333333333333
COQ6	-0.357833333333333
PRPF4	-0.47525
TSPAN15	1.9945
VN1R5	0.32475
LATS2	1.11875
SELK	0.217
PGK2	-0.929
MS4A1	5.046
TYW3	0.1898
KRTAP5-1	-0.924
RCCD1	-1.29133333333333
BTN1A1	0.851
DDX28	0.082
TMEM65	-0.139875
LOC92345	0.061
TTC31	0.20725
WDR46	-0.753833333333333
CHP2	-0.922666666666667
LSP1	0.97525
ZNF542	-0.10925
EXOSC1	-0.16025
ARHGAP18	-0.469333333333333
LRRTM4	-0.684375
MAOB	4.71341666666667
CACNB4	0.61725
MGC33846	0.1035
RANBP3L	0.835875
ATP5L	0.032
ONECUT1	-3.1075
NUDT9	0.4445
TMEM149	0.9225
STX17	0.13175
IGSF10	-2.504
TMPRSS9	-0.247
BMPR2	0.966666666666667
ALLC	0.265
KLF7	0.821
GCC1	0.5985
TIMM9	-0.97525
CDO1	0.97
MGC10701	-0.500833333333333
IFI6	0.0308333333333333
FRMD8	1.04775
MGAT2	-0.062
WBP5	-0.2365
CNIH2	-0.7835
KIAA0907	-1.0534
KCNH8	1.8655
CTSG	-0.18175
GRIK1	-0.0803333333333333
CUL5	0.509
FRMD1	0.04
OR9A4	0.6145
SYT6	-1.48525
FOXD4L2	2.02225
ANAPC2	-0.326166666666667
OPN5	0.8815
TAF13	-0.34275
LYG2	-0.397
GGNBP1	0.024
C11orf40	0.307
OTX2	-1.21
REG4	-0.2025
EIF5	-0.5293125
PALB2	0.21725
SEPSECS	0.0644
RNASE3	-0.1745
TRIM49	-1.322
POLR2K	0.6879
GPR42	-0.1475
C8B	-2.8045
SASS6	-0.6125
PREB	-0.835
OR3A3	0.3335
TUBA8	0.6125
IGLV2-14	0.27875
STIL	-2.3565
ANKFN1	-0.444833333333333
NME7	0.09675
HOXC12	0.31575
UBE2C	-2.198875
FHOD1	-1.036125
CDK2AP1	0.1375
OR6K2	0.2355
DHPS	-0.5365
RPL5	-0.117333333333333
TRGV5	0.0505
LOC541472	-0.017875
HCCS	-0.4191
DENND1B	0.982
LHX3	-0.5505
OR5D16	0.2405
CXorf57	-0.2635
IRF2BP1	0.65775
NDST2	0.342
LCE3D	-0.2055
BOLL	0.183625
SYT3	-1.171
PIH1D2	0.8345
C20orf7	-0.415333333333333
IL1R2	1.029
SLAMF9	0.488
PPME1	-0.789
PIK3CA	0.73375
TRAPPC1	-0.16425
COLEC10	-0.437
SLC9A6	-0.691
PDDC1	-0.456833333333333
CCDC53	0.202
GK3P	-0.9395
DAZL	0.643
BRI3	-0.29675
SDK1	-0.523375
CYP2C18	0.53425
IFI44L	2.33475
RPL3L	-0.208
FUT9	2.1765
KIFC2	-0.266333333333333
PMP2	-0.631875
SLC4A9	-0.2205
PLAG1	-0.894666666666667
MYCBP2	0.899333333333333
OR4E2	0.465
CCDC65	1.764
C16orf82	0.04675
ENTPD4	-0.264875
BRP44L	0.20575
PMP22CD	0.03575
TMCO4	0.815833333333333
KCNN1	-0.503333333333333
WDR35	0.38425
CCDC80	2.7355
C3orf31	-0.79825
SLC7A9	0.04025
TMEM190	1.76025
DBC1	-0.736333333333333
FADS3	-0.794
PDZD8	-0.181666666666667
GRM5	0.063
AZGP1	3.0554
PEX3	0.55
MED1	-0.0562857142857143
ATG4C	-0.224166666666667
HNRPH3	-0.9
FAM109B	1.549
C4orf17	-0.431
CA10	0.60825
OPRD1	-0.19
CCL16	-1.39125
SACM1L	0.51825
CST6	4.3775
CD63	0.04825
LGI1	-0.71925
ZNF784	-0.5535
CRYBB1	-1.288
CX3CL1	0.9356
TOP2A	-2.578125
GYPB	-3.71366666666667
GADD45GIP1	-1.0355
FEN1	-1.867125
IGF1R	0.9991875
WDR72	-2.34183333333333
PURG	-0.1485
DEFB126	0.057
PKD1L1	0.10025
CAV1	-1.4451
GNPDA2	0.4376
DGAT2	0.380125
NLGN1	-3.78975
STRBP	0.352875
HPRT1	-1.3505
FANCI	-2.379375
PSMA7	-0.2005
DBF4B	-0.867833333333333
TTF1	-0.30225
RAD54L	-3.03525
ELOF1	-0.67225
PLAGL2	-0.94775
ZNF256	-0.12625
HMGCL	0.3675
MSI2	-0.173
RPESP	-0.627166666666667
C11orf60	0.9055
ABCD1	-0.747
ACAA1	0.593
SPARCL1	5.37521428571429
IL6ST	2.5033
ZNF319	0.60075
TMEM109	0.1471
FAM90A1	-1.794
IL22RA1	-0.8605
ATP4B	0.322
TEC	-0.1485
C7orf30	-1.082
TXNDC2	-0.0576666666666667
ABCB4	0.22525
KIAA1191	0.8215
C9orf38	0.1385
SFTPB	0.435875
CNTNAP2	2.562
FRK	1.2635
TBX19	0.38225
CHD4	-0.003
C6orf26	-2.27633333333333
MOSC2	1.35625
IKBKE	0.5335
HIF1A	-1.89933333333333
LOC595101	0.4565
RELA	0.0543333333333333
TMEM16B	0.082
ABHD12B	-1.7515
TSEN34	0.31525
KIF18A	-2.876
TXNDC9	0.3825
SPATA2L	-0.4745
SEMA4G	-1.5705
C21orf91	0.263875
MATN1	-0.534
KCNIP4	-0.038
TUSC1	1.9265
OR4C15	0.42175
ARMCX6	0.394083333333333
WBSCR27	-0.366166666666667
OR52I2	-0.142
KIAA1604	0.182
DYNC1I1	-0.630875
PPP4C	1.432
SLC47A2	-1.10216666666667
TREH	0.136375
CD48	4.307
ST14	1.31083333333333
PKN1	-0.996
SPON2	2.4995
XBP1	2.40325
SFRS12	0.170166666666667
EFCAB6	2.153
SELT	0.225
SLC39A2	0.22
ERF	-0.7965
ARL3	1.080125
SURF6	-0.6001
MLLT10	-0.0560952380952381
FLJ11171	0.429333333333333
TDGF1	-4.39533333333333
ERCC6	-0.232
EIF2AK4	1.487625
BAZ1A	-0.253666666666667
LRRN3	0.585666666666667
TMC3	0.502
EFTUD1	-0.1155
PTPRO	1.42016666666667
CLEC12A	0.727
ACBD4	-0.296125
ZDHHC14	-0.116
OTUD7B	0.50325
ACTB	0.926125
MSRA	-0.379875
LCE5A	-0.946
IFI35	0.069
BSCL2	-0.0515
ANKRD12	1.31066666666667
CFHR2	0.2585
RGAG1	0.637833333333333
HSFY1	0.0265
SLC30A5	0.0488333333333333
IMPG1	0.3475
GPR109A	-0.2365
ZNF185	1.3225
IYD	0.684
NPCDR1	1.0175
SERPINA13	-0.2645
HMGCLL1	-0.613
NEUROG1	-0.634
UBQLN1	-0.0118125
LIN37	0.018
SOCS2	0.393625
DSCR4	-1.40075
XKR6	-0.4365
GPR142	0.307
KRTAP13-3	0.4545
CCDC15	0.00849999999999998
MOS	0.067
CD1E	0.8675
OFCC1	-0.0166666666666667
FAM83D	-2.98625
SRFBP1	0.4285
C9orf96	-0.5225
DHDH	-1.17325
CCDC90A	-0.612
RABL3	0.42665
CD320	-1.86883333333333
ANGEL2	0.0725833333333333
MRPL21	-0.67325
SMG6	-0.05
INSR	0.8733125
FLJ14816	-0.5825
GLRB	0.537
C9orf89	0.8095
CIZ1	-0.55375
URG4	-0.977666666666667
LRDD	-1.54
CBY1	-0.0228333333333333
NFX1	-0.03525
MTERFD2	0.497142857142857
C19orf23	-0.1595
PGC	-2.976
IER3IP1	-0.6004
RASAL2	0.981416666666667
C1orf89	-0.55625
SYNJ1	-0.49675
NFKBIE	1.39825
FLJ40125	-0.735166666666667
TCEB2	0.1108
NOG	-1.4245
POLR2J2	-0.605
HLA-B	2.9835
PCDHA1	0.0655
PPP2R2B	0.0345
ARHGEF17	0.934
TCF7L2	0.8445
CHD5	-0.428
ZNF431	0.35875
TBC1D25	0.738
ZNF800	0.644
SCUBE2	2.93454545454545
MYCBP	0.529833333333333
GPX5	-0.109
C6orf129	-0.0241666666666667
QSER1	-0.9225
ULK2	1.6535
PIGO	0.3855
NRCAM	-1.54035714285714
SLC35E3	0.724625
CSRP2	-0.0635
HYPE	0.79575
MAPK15	0.328333333333333
MGC14327	0.2
TIMM13	-0.6625
ZNF462	-0.5155
GBA3	2.175
TEX13A	0.3065
MCM6	-1.30188888888889
MTRF1	-0.428
ABCA7	-0.98675
EIF4A2	-0.16
ZC3H10	0.6612
RPGR	0.242833333333333
C20orf94	0.76125
RP1L1	-0.087
GPR125	-0.377625
USP22	-0.0404285714285715
OR1L4	0.206
MLZE	1.2055
FLJ32065	0.0675
PTCD1	-0.4055
CRTAC1	0.572166666666667
BXDC2	-0.83675
C18orf1	2.2675
FAM107A	1.59614285714286
EFNA3	-0.09375
P18SRP	-0.0341
CAMKK2	0.492666666666667
KIAA0649	0.0095
NES	-1.8925
HS6ST3	1.060625
PON2	-0.404
TCP11L2	0.042
CLEC4A	2.658
PRR12	0.4985
MLXIPL	-2.0025
C2orf50	2.4135
ZNF28	0.87625
ENC1	0.5895
MAP2K1	-0.277875
FKSG2	0.89925
KIAA0430	1.38975
PTP4A1	-1.40227777777778
GPR156	-1.186
GTF3C6	-0.628
UBR2	-0.0311
LOC388272	-0.91775
