Hybridization REF	TCGA-A2-A04U-01A-11R-A115-07
TDRD3	-0.261833333333333
SEDLP	0.07675
THSD7A	1.2075
NDST3	-1.5075
KLHL15	1.363
DHRS12	1.035
FBXO9	-0.0166428571428572
TNPO1	-0.514333333333333
MRPL13	0.5005
SNX5	-1.12233333333333
METTL6	-0.12025
SOD1	0.452
CHML	0.781
PACS1	1.164875
SIRT5	-0.1055
CAPN2	-0.116833333333333
FXYD5	-0.289166666666667
TWISTNB	-0.2095
LRFN1	1.22483333333333
UBE1L	-0.587875
UBE1C	-0.57125
OR51B2	0.131
OR4D11	0.9855
C15orf2	-0.0355
NR4A1	0.135666666666667
LOC339047	-2.5435
TRIM17	1.502875
ATP5G3	-0.0347857142857143
RPL15	-1.18275
ADAMTS8	-0.706
HOXC4	0.113
C14orf37	1.2545
CEACAM5	-2.196375
MYT1L	0.00916666666666666
RASA2	1.44225
OSBPL7	-0.602
STAG1	0.3525
GIMAP4	3.53533333333333
FUT3	0.9935
PIF1	-2.156
LPIN2	0.3946
SH3PX3	-0.10525
PDP2	1.67675
PAPD1	0.168125
ERP27	3.5375
APOOL	-0.5106
DIABLO	0.0325
TRHR	0.49175
ARMC9	0.585125
RNF152	2.72075
SLITRK3	-0.324833333333333
ZNF211	-0.9897
PFDN1	1.636875
RGS11	-0.6515
HS6ST1	0.7052
AKR1D1	-2.135
TNP2	0.4104
STK31	2.92066666666667
EML4	-0.415083333333333
SGTA	0.141333333333333
HIST1H2BI	0.597166666666667
PSMD6	-2.4525
KIAA1257	2.2275
C18orf55	1.7475
FLJ20273	0.33
RPL28	-0.0546666666666667
EPYC	1.50025
NOX3	-0.355
ELAC1	0.0263333333333333
METT11D1	-0.61075
BIN2	-0.780833333333333
NACA2	-0.38375
CCDC17	-1.8045
HM13	0.4118
UBOX5	-0.05725
UBE2O	0.092875
UBL5	1.43325
APOLD1	1.12075
C9orf31	0.4355
TNFSF8	0.745
ARHGAP29	-1.099375
PROKR2	0.2625
PDE5A	0.827833333333333
C6orf12	0.8065
TOM1L1	-0.8015
WHDC1	-0.4685
FOXI1	0.710833333333333
RAB4A	1.6001
TMEM39B	0.60575
ATPBD1C	-0.767
FARSA	-0.8415
PLEKHG5	0.28675
CMAS	-0.385166666666667
OR7E24	2.364
SLC30A1	-0.08925
CDC42EP5	1.30533333333333
PLAC1	1.84225
KLHL18	0.325
LBA1	-0.7412
TAZ	-1.75575
CRIP2	-1.11
BTBD11	-1.67233333333333
C16orf72	-0.69775
DIO2	0.6396
LRRCC1	2.21666666666667
CCDC136	0.3275
PRX	-0.138625
RBM5	-1.5615
TMEM85	-0.101125
TUBGCP4	-1.12
APLN	1.479125
CDK7	-0.863666666666667
SSR2	0.0946666666666666
CRELD1	1.64475
C19orf46	1.16175
GAL3ST4	1.177
KBTBD10	3.5595
IL28A	0.6575
WDR27	-1.428
MCM2	-0.531
SOX14	0.4805
FLJ39743	0.074
KIAA0922	-0.012125
HIPK4	-0.2355
FLJ25758	0.554
C16orf57	-0.870833333333333
PDZD2	-0.412375
MCC	-1.043375
HHLA3	0.2355
ID2	0.07975
C20orf23	1.78533333333333
ZNF688	-0.97
APOC2	-1.8035
LOC440093	-0.31025
FAM50B	1.56666666666667
PWP1	0.1415
DNAH10	0.76
HIST1H2BA	0.08675
GPR56	-0.0355
METAP2	-0.290375
PAN3	0.132666666666667
STXBP4	0.018
PDHX	1.897
MTA1	-0.232666666666667
ZBED4	1.050875
ZNF720	-0.9825
CDK2	-1.218125
RHOJ	0.022375
CDC37	0.204833333333333
ZER1	-0.05725
GRK4	-0.4915
PRPH	-0.2085
POLR2A	-0.19225
OGFOD1	-1.26425
NOL5A	-0.39025
PHEX	0.342
FLJ16478	0.30425
C20orf117	-0.318875
CAMTA2	-0.38325
C11orf74	1.35866666666667
DDX17	-0.223833333333333
C5orf27	0.966125
PLEKHA2	-1.1247
PDE4DIP	-1.4343
SCN7A	0.11525
ZNF559	-0.140333333333333
CXCL10	3.4695
ZMYM4	0.581833333333333
STK32B	-1.17373333333333
KIAA0888	-0.9891
TACR3	0.5475
CKAP2L	-0.895
KIF1A	2.76083333333333
RSPRY1	-0.6875
VCAN	1.197
CYP27C1	-0.0025
SYDE1	-1.16816666666667
MED12L	0.6935
ZDHHC21	2.75875
NHS	-1.409
TM9SF3	0.379666666666667
DDHD1	-0.9205
MAFG	0.137166666666667
BICD2	0.3041
C14orf119	-0.887166666666667
C14orf43	0.0713571428571429
CDH7	-1.1125
ALKBH5	0.0187142857142857
JUP	0.788375
TMEM41A	0.931833333333333
MAMDC4	-1.84033333333333
CBX3	-0.900625
LRRC18	-0.00799999999999999
RBMXL2	0.4725
PLA2G4D	0.281833333333333
FGF13	0.50175
KIF3A	0.4835
PDIA6	-0.68575
DCXR	-0.3685
CASKIN2	0.82725
EHD1	1.13516666666667
MARCKSL1	0.548833333333333
ZNF496	0.812333333333333
SCAF1	0.3605
KCTD8	-1.26175
TRAF3IP3	2.19671428571429
LSR	2.789
CXorf1	-0.0765
C14orf112	0.550833333333333
EIF2B1	-0.4735
OMP	0.311
GSTZ1	-1.38525
LOC92017	0.05025
ISLR2	1.842
C12orf36	0.486
GATA2	-1.73133333333333
GABRA5	-1.27
CELSR2	0.520357142857143
STAM2	0.7888
TNAP	-0.7755
PTPMT1	1.1135
GRP	6.00975
SV2A	-0.3815
MAGEA12	-3.6825
CACNG1	-1.27
C18orf19	-0.1815
GSG1	-0.629166666666667
PTPRJ	0.272928571428571
FRMPD1	-0.6925
ZNF668	0.0835
PLEKHJ1	-0.244875
ADAT1	-2.4033
TMEM50A	-0.2486
UCN3	0.2445
HOOK1	2.818
IL17B	-2.28
MLKL	-1.215
TTC14	-0.274166666666667
KLHL5	-0.38675
CRYL1	-0.276833333333333
FOXH1	0.259
NFYB	-0.483375
PPM1G	-0.402
GOLGA2LY1	-0.61425
NMT1	0.37825
HADHA	-0.8301
CHSY-2	1.4765
PLEKHF1	-0.0983571428571428
SAGE1	-2.389
MUSTN1	0.024
SUHW4	0.106
TFEB	1.18866666666667
ZFYVE27	0.1555
ATG12	-1.19733333333333
BMI1	0.256
ZIM3	-0.35825
MYH4	0.16825
MASP1	-1.25258333333333
KIAA0984	0.617
RPAP2	0.195
ASB5	-0.21225
BOLA3	0.76
MIA3	1.639
KRT35	0.5605
KIR3DL3	-0.1645
MRPL51	0.278
SEMA3F	-0.6295
NDUFB2	0.374333333333333
LOC253012	-0.84425
FAM46C	-2.2096
G6PC	-2.567875
CSAG3A	-3.69883333333333
PREX1	-0.958
SLC25A45	-0.41925
MAPKBP1	0.059
CPE	-0.8369
GNB1	0.5205
CXCR6	-1.045
TRIM46	0.01775
C16orf3	0.407166666666667
HPSE	0.221875
TIGD3	0.269
SPG3A	3.04975
LCAT	-0.835166666666667
ST6GAL1	-1.01133333333333
POMC	3.08925
FLJ36031	-1.0225
NSMAF	0.0436666666666667
SKIL	0.446
ADSS	0.824
HMGCS1	-1.3842
POLR3F	0.857
RAB10	0.18575
ZNF277P	-2.005875
ZBTB7B	0.89625
DHRS1	-0.236375
ABCC13	-0.35525
CNOT3	-0.02925
NFKBIA	-0.28575
GAK	-0.9005
SFT2D2	0.873
HOXA6	0.3315
CRTC1	0.776125
LY6D	-0.827166666666667
C20orf72	0.311666666666667
CPT1A	-1.35325
LMO1	-1.558
EIF3I	-0.07575
PRB4	0.11325
MCM3APAS	0.03775
C20orf132	-0.2112
FOXF2	-1.4505
S100A12	0.33275
MLH1	-1.56416666666667
ACTN1	0.2775
MRPL36	-0.0961666666666667
C20orf106	0.47375
FBXO6	-0.5
MKS1	0.00949999999999998
CX3CR1	-3.834875
PDE1B	0.2605
PLP1	-3.1495
KISS1	0.408166666666667
C14orf2	0.475333333333333
TBC1D3P2	-0.53175
COMMD6	2.1341
ANKRD7	-2.527
PTCHD1	-1.16525
NARS2	1.08
DOCK7	0.515375
FAM127B	0.38375
LOC390243	0.337166666666667
N6AMT2	1.34225
ZNF391	-0.015
DNAJB14	-0.227166666666667
WRB	0.84125
BPI	2.73458333333333
TTC4	-0.945333333333333
FAM10A5	-0.7035
GOT1L1	0.494222222222222
MAGED1	0.07125
RESP18	0.091
WFDC6	-0.53075
MT2A	0.1345
C11orf56	-0.35325
KIAA1432	-0.134
ROR1	-0.646625
HSD17B14	0.782333333333333
ZFAND2B	0.81775
SAMD4B	1.3035
HEXA	-0.63125
HNRNPU	0.731545454545454
USP39	0.738
NRD1	-1.087
R3HDML	0.151
FLT4	0.361
OMG	-0.161666666666667
OR52N4	0.566
LOC399818	1.05825
ELA2	-2.21525
VENTXP1	0.012
RFC5	-0.854
OR52L1	0.585
PAX5	0.1745
FBXO2	-2.11
GMEB1	1.5775
AKT3	-1.01533333333333
CRB1	-1.71583333333333
CTTN	-0.270333333333333
UTP15	-0.6995
HSBP1	0.0516666666666667
PHF11	0.39125
NDEL1	-0.6145
USP8	-1.00475
BAIAP2	-0.2898125
SI	0.7536
ARSJ	2.13
BAAT	-1.93925
KCNS3	0.299333333333333
LOC126147	0.199666666666667
TMEM37	-0.81225
C1orf162	2.09883333333333
MBD1	-0.3016
ITGAL	-1.24883333333333
WDR73	-0.582333333333333
GKN2	0.118333333333333
ARFGAP1	-0.54675
SLC5A8	2.91633333333333
ZBTB40	-0.1272
CYP4B1	-0.486833333333333
LYPLAL1	0.369
CHST3	-0.0775
MAP3K9	0.3
BTAF1	-1.8105
TFAP2E	-0.1155
RBM35B	-1.00075
LOC441251	-0.344
ANKRD25	-0.923166666666667
UQCRC2	-1.805
MAEA	-0.537583333333333
HYAL1	-2.6702
RNPEPL1	-0.066
CPSF2	-1.480375
PSD3	2.2901
ABCA13	2.73675
AGR2	-4.13875
GBX1	-0.5
HDLBP	0.785428571428571
ACY3	-0.08775
HECW1	-0.541
ZNF519	-1.66825
HOPX	3.248625
ZNF304	1.01175
OR12D3	0.0805
FKSG43	0.26625
METTL1	1.264
MFSD3	-1.5207
PSPH	-0.95075
CLCA3	0.1435
DARS2	-0.593
CDC25A	-0.110333333333333
BAIAP2L1	0.64975
B3GNT5	3.73475
USP29	0.1285
ARHGEF10L	0.864
ATOX1	-1.337625
ADAM30	0.1795
DNASE1	0.333
STT3A	-0.867166666666667
RAB6IP1	-1.6515
PTN	-0.4281
C1orf106	-0.665
HECA	1.7125
RNF122	0.177
SLC22A18AS	-0.359833333333333
GNG8	0.2885
ELP4	-0.38525
FAM65A	-0.248833333333333
RPL10A	-0.266
IRS4	0.3495
MACF1	0.7701
SEC24D	0.781
LOC374395	0.24525
TGFB2	1.09725
MDFIC	-0.14025
CHRNE	0.609666666666667
PCMTD2	-0.559833333333333
ATP6V0D1	-0.559333333333333
MTA2	0.9565
LZTR1	-0.0511666666666667
RAP1A	-0.715333333333333
AXIN1	-1.23225
POLR1C	0.417
TRIO	-0.17525
PLXNA4A	-0.664916666666667
C5orf33	-0.866
DEPDC1B	0.385625
ZNF473	-0.3975
MTM1	0.127375
GPR107	0.135833333333333
CSNK1A1L	0.111333333333333
FLJ14154	0.2895
NLRC4	2.5645
ENPP4	1.5285
PADI3	-0.3185
RNF170	-1.571875
CG018	-1.48016666666667
C16orf7	-0.633
KCNE1	1.08175
NRM	-0.7205
SLC37A3	0.134642857142857
TPD52L2	-1.29633333333333
UNC5B	1.804
C12orf12	-0.2114
SDHB	-0.94925
CLRN1	0.126875
NUDT10	0.976833333333333
UGT3A1	-0.11125
FBXW8	-0.171625
RHOF	-1.05
PTPLAD1	-0.160625
MYO3B	1.6905
DERA	-0.95075
TPP2	-1.4145
C19orf53	1.205
GINS3	-1.81425
ST6GALNAC5	2.808
CHSY1	-0.13075
MGC15705	-0.0215
GPR83	0.0971666666666667
EXT2	1.673125
DOLK	0.28025
TUBAL3	-0.226
ACVRL1	1.5802
ABL2	0.643083333333333
C14orf156	-0.628833333333333
PTPRZ1	-2.412125
DIP2C	0.44825
LAMP1	0.419125
RXRA	-0.0735
MAP3K5	-0.738
ALKBH1	-1.12033333333333
PDLIM7	0.029
ARL14	-2.0785
SNIP1	0.475833333333333
TIMP3	1.1815
RGS3	0.0208333333333333
SPAG16	0.5354
ABHD4	0.34825
ARHGEF12	0.424083333333333
GLUD2	-1.3835
RAC2	-1.2013
UAP1L1	-0.3105
SLC18A3	0.077
YOD1	0.195416666666667
RALY	1.156
HMOX2	-0.122
DGKH	-0.23075
DBNDD2	2.323
YIPF4	-0.33025
THAP10	-2.33575
ZNF513	0.48025
HAGHL	-1.76133333333333
ITGB4	0.1965
CCDC141	-1.015
YTHDF3	-0.26075
C5orf28	0.1655
RPL7L1	0.978875
TMEM30B	0.771928571428571
ANKRD35	0.044
DUOXA2	-0.16175
TBC1D5	-1.182
DFNB59	-0.7595
HRH4	0.8545
MYO6	-0.2651
DNAJA4	1.3285
RBM24	-1.62825
CEACAM20	0.046
RBM23	-1.59221428571429
NGFB	0.059
C1orf63	-1.2772
KRTAP7-1	-0.239
PERLD1	0.73275
NPB	0.773
C17orf59	-0.8328
HSPBAP1	1.36125
SLC15A4	0.631375
PRTFDC1	1.69375
OSMR	-1.865
CYSLTR2	-0.4465
C19orf25	-0.1754
KIAA1797	-0.328
NLRP6	0.392
FAM105B	0.1314
SCRN2	0.253333333333333
LRRC58	0.9431
RNF17	0.365875
NEIL3	-1.9325
FAM137A	0.309
SKP2	-1.51075
PARVA	0.261583333333333
PKLR	-1.6115
RNF34	0.27
A3GALT2	0.38025
C12orf50	0.246166666666667
SUNC1	-1.8335
FAM102B	2.8725
CCT2	-0.264
LRRC37A2	0.155
ARF4	0.8035
SIKE	0.63425
C8orf48	0.899
MBTPS1	-0.352285714285714
GPSN2	0.605
NCF2	1.778
SLC12A6	-0.135166666666667
MRPL48	-1.1955
HMGN3	0.0371666666666667
LRRC62	-0.923
PAX9	-0.057375
FAM55A	0.3935
C20orf42	0.342
SCML2	-0.63
BCL9	0.24575
FAM40A	0.11575
C9orf41	-1.0205
ZNF774	-0.3965
LETM1	-0.8375
PLXNB1	-1.3115
NIPSNAP1	-0.22625
USP10	-0.90925
F9	0.43875
LIPE	0.23225
CNGB3	0.305
C12orf52	0.775125
PI4K2A	-0.159375
MED8	-0.186125
STAT4	-0.5143
FGD4	1.64816666666667
RNF145	-0.185
WDR32	0.181
CLDN2	1.83883333333333
TCEAL8	1.22275
ZMYND8	0.1152
PDXK	-0.228375
GATAD2A	0.859
PTGES3	-0.3395
CCM2	-1.08425
TAP1	-0.3575
ZNF670	0.64425
ETS2	-0.130214285714286
C6orf166	-1.1325
PRMT2	1.13607142857143
OR4B1	0.0555
INTS8	-0.3575
CCDC102A	-0.52825
CCDC83	-0.694
ITGA1	-0.0758
EPHA5	-1.8758
FAM24B	2.77133333333333
TSGA10	0.23275
HAL	-2.33266666666667
MYOT	0.28625
SPACA3	0.1035
BCL2L2	-0.564333333333333
CUGBP2	-0.198166666666667
CCNB3	2.76225
RNF113B	-0.25
MERTK	-0.53
BAG1	-0.12325
VPS36	-0.16925
ORMDL3	-0.1851
C1orf190	0.82
ZNF625	-0.105
CORO2B	-2.073
ALOX15	-1.005
CST1	0.558
NUPR1	1.409
CCL7	0.3345
SMCR5	-2.516
DSC2	4.53
RBMS2	0.43975
GRIK4	0.494
TRIM65	-0.1059
TMPRSS6	-0.509357142857143
TP53INP2	-0.16575
GLB1L	1.824
LOC388284	-0.648166666666667
PUS1	-0.0867142857142857
BCL9L	-0.66
OLFM1	-2.00258333333333
RET	-1.597875
MASTL	-2.28916666666667
ALX3	3.175
IL1RL1	0.0946666666666667
ZNF765	-1.7765
C14orf138	-0.36825
SNX10	-0.695666666666667
TAC4	0.0935
C1orf64	-2.713625
POGK	1.55225
MAPK9	-1.4865
ZNF366	0.95075
C8orf79	-0.8813
CLDN7	0.869375
OR5AT1	0.56
TRIM37	-1.5305
LRRC25	1.9755
GRHL2	1.6715
TEKT3	0.8525
LASS5	-1.23616666666667
ABCC4	-1.17566666666667
DLG3	0.26475
VGLL1	4.409375
ZFP36L2	0.9265
MFRP	-0.0875
KIAA1799	1.516
FLJ44379	-0.267
PCNX	-0.14575
ANXA9	-2.6915
CYP4V2	0.7834
PIK3C2A	0.519
SRR	0.894
NOL3	-2.113
IFITM2	-0.0795
ARNTL2	-0.35475
ZNF595	-0.95125
NLRP13	-0.0720000000000001
ASPH	0.79575
CPA2	0.318
PVRIG	-2.0595
LEPR	-1.65483333333333
C16orf42	-0.0561666666666667
SH3BGRL	-0.2215
FAM77D	-0.698833333333333
FNDC7	0.167
C9orf6	0.843666666666667
NOTCH2NL	0.8495
PGBD1	0.734666666666667
SYNGR2	-0.586
PITPNA	-0.7879375
PRPF4B	-1.1918
SLC43A3	-0.387428571428571
NRBP1	-0.13375
SLC25A22	-0.45
ILK	-0.968875
SLC22A8	0.183666666666667
MRPS7	-0.260625
PITX2	0.5085
FABP3	-0.988
OR1L1	-0.861
LOC728215	-0.757375
BLID	-0.9305
KIAA1217	1.80276470588235
TFPT	0.37525
AP4B1	-0.766
VBP1	-1.5745
OR1K1	0.087
MORC3	0.06375
BHMT2	0.255333333333333
C3orf10	1.80425
FZD7	3.3515
WFDC10A	-0.3235
PMS2CL	-0.73875
CCDC32	-0.257333333333333
FA2H	-2.19725
ALG13	-0.3955
TTLL7	-0.405
SPOCK3	-0.1355
SLC13A2	1.208
AIM1	0.12725
GPRC6A	0.1135
EGR2	4.644
MED11	-0.51425
WWC1	1.2095
SH3GL3	-2.7265
RIF1	0.629071428571429
PRLH	0.247
VLDLR	1.196
DBT	1.4614375
C21orf63	1.384
CGGBP1	-0.205
KRTAP12-2	0.5825
TADA3L	0.357
ZBTB16	-0.13075
PDGFB	1.174625
RFX1	0.511125
UQCRB	1.1776
LOC133874	-0.114
HPS3	-2.68475
LGALS3BP	-1.0056
DKFZP564O0823	1.27628571428571
MRFAP1L1	2.77555756156289e-17
HOXA10	-1.2265
NGB	0.5765
KIF21A	-0.169923076923077
IFLTD1	0.8845
LZTS1	0.956375
ARHGEF3	-0.20575
RHBDL3	-0.634
CSNK1G2	0.13075
ChGn	0.4485
KIAA1244	-0.486333333333333
GABRB2	0.5515
MGC72080	1.0785
CD27	2.53225
EGLN1	-1.0018
PEX13	1.66825
RWDD3	1.13075
RNF12	-0.313333333333333
GRIN2B	1.3065
ADAMTS14	-0.609875
DYDC2	2.137
ATP6AP1	-0.4867
NR1H2	0.1305
PDK2	0.71175
C3orf17	0.273166666666667
SLC38A2	-1.36292857142857
SLC25A29	1.17566666666667
C15orf29	-0.465875
ADAM9	-2.63283333333333
TMUB2	0.211875
GPR176	-0.8275
AGK	0.166125
MCCD1	0.459
NDUFA4	0.929
TMEM146	0.51075
DUSP1	-0.191125
UNQ6975	0.395
EMX2OS	4.30475
INSM2	-0.17675
LUZP4	0.0705
SETD6	-0.0925
P2RY2	-2.4615
SLC45A2	-1.117
RABGAP1	1.23966666666667
UBXD5	0.746
GPRC5A	-2.1592
PAK3	2.6705
LOC63920	1.42375
TGFBR1	0.1636
KRTAP6-3	2.53425
SFMBT2	0.583
CDC42	-0.3891875
C11orf35	-0.739
TTLL2	-0.082
UACA	0.778333333333333
CD97	-1.8477
SETD5	-0.33075
NINJ2	-0.85525
PTER	-0.1325
POMGNT1	0.4385
KRTAP4-2	0.0115
ECGF1	1.11
HRB	1.06927272727273
ATP1B2	0.4214
LOC400506	-1.272
COL4A3BP	0.493
C6orf97	-2.59825
GRHPR	-0.206875
TAS2R1	0.47
SEMA7A	-0.21475
EDF1	0.43125
ODF2L	1.3052
PCID2	-0.514333333333333
GTF2H4	-0.668333333333333
ZCCHC3	-0.200875
CGB2	0.478
NEUROD1	0.45725
C20orf75	-0.3885
RP5-1054A22.3	3.3485
IFNA5	-0.00650000000000001
ZNF134	-0.500166666666667
MGC119295	-0.7293
ZSWIM6	-0.358
SMEK1	0.626333333333333
PCGF2	0.221375
C1orf102	2.1195
CYP2A13	0.863
KCNH6	-0.6291
MDM1	0.6857
ALDH7A1	-1.36333333333333
C9orf75	-0.821
VDAC3	-1.302625
OR51T1	0.613
EIF3F	-1.443
KCNJ10	-0.6175
LENG8	0.03825
EDEM2	0.37325
CCNJL	0.383833333333333
DHX37	-0.4385
CRYGN	0.746
AATF	-0.059
ZNF630	1.194375
E2F5	-0.2355
WFDC13	-0.505
FTSJ3	0.0933333333333333
C4orf33	-1.184
LHFPL4	-2.46325
C19orf56	-0.3135
SMAD4	-2.4335
AFM	-0.511833333333333
G0S2	-0.085
FCHSD2	-0.5807
RRP1B	0.7196
EEF1B2	0.0221666666666667
STAT6	1.11366666666667
ZNF195	0.1125
GNL1	-0.612333333333333
ZNRF2	-0.711333333333333
PER3	-0.10875
ASB16	0.2625
C10orf10	0.932428571428571
ADCY8	-2.56216666666667
C9orf58	0.966666666666667
ARMC10	-1.09266666666667
PSG1	-0.879
DHX34	0.102
VARS2	-0.422
NFIC	0.694
ITPR2	2.40125
AGXT2	-0.00650000000000002
OR6K3	0.1655
H2AFZ	0.1605
MLLT3	-0.296
COX4I2	1.733
CCNT2	-1.573375
PLK4	-1.110625
NUMBL	1.2585
MED16	0.28025
PLEKHQ1	0.05825
GOSR1	0.580277777777778
BTG4	0.2835
RPL30	1.79483333333333
IGSF5	0.34375
IGFL2	2.32116666666667
ELMOD2	0.253666666666667
SHC3	-2.48316666666667
HAVCR1	-0.2785
DYNC2H1	-1.263625
RNF5	-0.558666666666667
C2orf7	0.662
NLF1	1.187
KLHL25	-0.36525
LRP10	-1.0673
KRI1	1.185
PUS7L	-0.284166666666667
MGMT	1.41
HOXD1	0.11
CSH1	0.1566
ATG16L2	-2.1795
FLJ44635	0.507
CHODL	1.92625
EXOSC8	-2.31975
SLC28A1	-0.08275
MYO7B	-0.250333333333333
SEH1L	1.0272
MTNR1A	0.254833333333333
TSPAN5	-0.00199999999999999
CDC45L	-1.632
AMIGO1	1.395
ATAD3A	-0.0455
OSGIN2	0.3075
PDIK1L	0.232166666666667
DARC	0.3205
PIPSL	0.713
SHMT1	0.1895
CRISP3	-0.748
POPDC2	2.31766666666667
ZRANB2	0.26
FBXL8	0.344
TRIP13	-1.25218181818182
EIF5AL1	-0.927
POU5F1P3	-3.957
IL6	-2.19816666666667
CXorf38	-0.2895
IFNA16	0.373
FBXL2	2.50483333333333
BRD1	0.57
STATH	0.64
FBXO44	1.0165
MCCC2	-1.085
CDC2	0.6282
C5orf23	0.051
IVD	-0.1085
C10orf122	-1.16275
MSL3L1	0.0972
MVP	-1.77025
EPOR	-1.1596
ZMYM1	-0.614666666666667
BCL7C	0.237333333333333
PSTPIP2	0.0398
LYPD1	-1.670625
OR8G5	-0.557
ZP3	0.401833333333333
BCAS4	0.293666666666667
EDG6	0.13875
ISY1	0.7065
PRAMEF2	-2.056
CUL1	-0.643375
RNF213	-0.6416
CCRK	-1.40125
DHX9	-0.2535
C13orf29	-0.7475
NCKAP1	1.03916666666667
MRPL43	0.687285714285714
XPR1	-0.757
PKN2	1.008
PODNL1	1.3495
ZNF333	1.427625
DALRD3	-1.675
OPN1SW	0.6675
BTBD6	0.33825
C11orf82	-2.505
OR5P3	0.719
DUSP11	1.0065
L1CAM	-1.1773
NEK11	2.29316666666667
OR7E91P	1.927
CNTN3	1.0216
CREB3L2	1.1595
ZBTB37	0.8595
KIAA1324L	-2.94275
NDUFB10	0.243166666666667
NUDT2	-0.0185
GTPBP8	0.63425
CACNA1D	-0.406125
PRKAA2	-0.373666666666667
PRDM8	0.3685
MGC16075	-1.09616666666667
KRT14	1.08428571428571
PP8961	1.10428571428571
MRPL18	-0.742
ABCG2	-2.885
PACRG	2.16425
BBS2	-1.738
KREMEN2	1.144
FBXO21	0.27625
HNRPUL1	0.796666666666667
GRB10	-1.07025
CLSTN1	0.737625
LMAN2	-0.7121
C17orf61	-1.38525
NIPSNAP3A	1.44975
INSIG2	-1.26983333333333
PCDHB7	-0.271333333333333
STXBP2	0.033625
CMAH	-0.318083333333333
SEMA5B	0.622
ZNF155	0.922666666666667
COQ6	-0.320666666666667
PRPF4	0.9285
TSPAN15	1.6583
VN1R5	0.21825
LATS2	0.61725
SELK	-0.3535
PGK2	-0.03225
MS4A1	-1.413875
TYW3	0.3845
KRTAP5-1	0.53575
RCCD1	-2.03983333333333
BTN1A1	0.0055
DDX28	0.3155
TMEM65	0.607
LOC92345	2.03425
TTC31	-0.398
WDR46	-0.4855
CHP2	-1.46233333333333
LSP1	0.013625
ZNF542	-0.32175
EXOSC1	0.02875
ARHGAP18	-1.23366666666667
LRRTM4	-0.98575
MAOB	0.987916666666667
CACNB4	-1.57325
MGC33846	2.148125
RANBP3L	-0.0345
ATP5L	-0.26675
ONECUT1	-2.0895
NUDT9	-0.135
TMEM149	0.5385
STX17	0.705
IGSF10	-2.36
TMPRSS9	0.4545
BMPR2	1.17766666666667
ALLC	0.60825
KLF7	-0.6645
GCC1	-0.3074
TIMM9	-1.08175
CDO1	-1.425
MGC10701	-0.563166666666667
IFI6	-0.646166666666667
FRMD8	0.66775
MGAT2	-0.905
WBP5	1.80483333333333
CNIH2	0.9805
KIAA0907	-0.9652
KCNH8	2.639
CTSG	-3.2085
GRIK1	0.219
CUL5	-0.617125
FRMD1	0.4255
OR9A4	0.8605
SYT6	-1.522625
FOXD4L2	1.8265
ANAPC2	0.138
OPN5	0.7795
TAF13	2.5405
LYG2	0.2265
GGNBP1	-0.107
C11orf40	0.1375
OTX2	-0.388
REG4	-0.00966666666666668
EIF5	-0.31975
PALB2	-0.2385
SEPSECS	-1.7916
RNASE3	-0.032
TRIM49	2.9085
POLR2K	1.9323
GPR42	0.123
C8B	-2.57375
SASS6	-0.20575
PREB	-0.421
OR3A3	0.6785
TUBA8	1.156
IGLV2-14	-1.038
STIL	-1.39725
ANKFN1	-0.737166666666667
NME7	-1.091
HOXC12	4.88075
UBE2C	0.319625
FHOD1	-1.73
CDK2AP1	1.58225
OR6K2	0.10975
DHPS	-1.092
RPL5	-0.0368333333333333
TRGV5	0.764
LOC541472	0.24875
HCCS	-1.169
DENND1B	0.5985
LHX3	0.0455
OR5D16	0.21
CXorf57	-2.2265
IRF2BP1	0.9135
NDST2	0.593333333333333
LCE3D	-0.058
BOLL	0.59125
SYT3	-0.67725
PIH1D2	-0.299
C20orf7	-0.045
IL1R2	0.570833333333333
SLAMF9	0.605
PPME1	-0.2065
PIK3CA	-0.52125
TRAPPC1	-0.282
COLEC10	-0.7335
SLC9A6	-1.03883333333333
PDDC1	0.75875
CCDC53	-0.045
GK3P	-0.77725
DAZL	-0.8535
BRI3	0.65075
SDK1	-0.07925
CYP2C18	0.17475
IFI44L	1.62825
RPL3L	0.6995
FUT9	-2.0485
KIFC2	-1.11916666666667
PMP2	-0.463
SLC4A9	0.1165
PLAG1	-1.29233333333333
MYCBP2	0.6775
OR4E2	0.5815
CCDC65	0.54075
C16orf82	-0.4135
ENTPD4	0.533125
BRP44L	-0.678375
PMP22CD	0.26025
TMCO4	1.2955
KCNN1	0.282
WDR35	0.6635
CCDC80	1.45975
C3orf31	-0.3955
SLC7A9	-0.01425
TMEM190	-1.159
DBC1	-1.913
FADS3	0.663666666666667
PDZD8	2.47933333333333
GRM5	0.742625
AZGP1	2.6208
PEX3	-0.1325
MED1	0.0784285714285714
ATG4C	-0.652166666666667
HNRPH3	-1.027375
FAM109B	1.86175
C4orf17	0.104
CA10	0.25525
OPRD1	0.408
CCL16	-1.07725
SACM1L	-1.16675
CST6	5.008
CD63	0.71675
LGI1	-2.5305
ZNF784	0.5545
CRYBB1	-1.095
CX3CL1	0.6281
TOP2A	-1.08775
GYPB	-2.869
GADD45GIP1	0.2035
FEN1	-0.00687500000000001
IGF1R	0.204875
WDR72	-2.52133333333333
PURG	-0.957333333333333
DEFB126	-0.30825
PKD1L1	1.7025
