Hybridization REF	TCGA-BH-A0H5-01A-21R-A115-07
RIF1	0.6455
PRLH	0.119
VLDLR	-1.913
DBT	0.74275
C21orf63	1.02275
CGGBP1	-0.104125
KRTAP12-2	-0.476
TADA3L	-0.428875
ZBTB16	3.61725
PDGFB	0.691
RFX1	0.335
UQCRB	0.1425
LOC133874	-0.557
HPS3	-0.712
LGALS3BP	0.687
DKFZP564O0823	3.12
MRFAP1L1	0.69
HOXA10	-0.0888333333333333
NGB	-0.1835
KIF21A	0.469461538461538
IFLTD1	-0.186
LZTS1	-0.892625
ARHGEF3	2.181
RHBDL3	-1.8395
CSNK1G2	0.26125
ChGn	-0.165125
KIAA1244	1.38183333333333
GABRB2	0.229
MGC72080	-1.001
CD27	4.06375
EGLN1	-1.4244
PEX13	0.89025
RWDD3	0.4325
RNF12	-0.1135
GRIN2B	0.013
ADAMTS14	-0.777625
DYDC2	-0.128666666666667
ATP6AP1	-0.2247
NR1H2	-0.508833333333333
PDK2	-0.05625
C3orf17	0.0163333333333333
SLC38A2	-0.5095
SLC25A29	-0.8485
C15orf29	0.015125
ADAM9	-0.686083333333333
TMUB2	-0.265125
GPR176	-0.76825
AGK	-0.431625
MCCD1	0.76725
NDUFA4	-0.076
TMEM146	-0.044
DUSP1	2.635375
UNQ6975	1.0515
EMX2OS	4.0745
INSM2	-0.2355
LUZP4	-0.64175
SETD6	-0.50825
P2RY2	2.09075
SLC45A2	-2.3245
RABGAP1	0.581
UBXD5	-0.12475
GPRC5A	-0.2518
PAK3	1.6575
LOC63920	-0.95875
TGFBR1	1.1053
KRTAP6-3	0.58125
SFMBT2	0.3075
CDC42	0.727
C11orf35	0.2035
TTLL2	-0.646333333333333
UACA	0.366
CD97	0.3467
SETD5	-0.575625
NINJ2	-0.247
PTER	0.890333333333333
POMGNT1	-0.5535
KRTAP4-2	0.725
ECGF1	2.88225
HRB	0.0328181818181818
ATP1B2	-0.1196
LOC400506	-0.68625
COL4A3BP	1.3335
C6orf97	1.37
GRHPR	0.1635
TAS2R1	0.1065
SEMA7A	-0.9325
EDF1	0.31825
ODF2L	1.284
PCID2	-0.654833333333333
GTF2H4	-1.22266666666667
ZCCHC3	-0.934625
CGB2	-0.191833333333333
NEUROD1	-0.122666666666667
C20orf75	-0.572
RP5-1054A22.3	2.27866666666667
IFNA5	0.515
ZNF134	0.488083333333333
MGC119295	-1.088
ZSWIM6	0.78875
SMEK1	0.4975
PCGF2	-0.4885
C1orf102	2.22625
CYP2A13	0.453
KCNH6	-0.1361
MDM1	0.8014
ALDH7A1	-0.542333333333333
C9orf75	-0.03925
VDAC3	-0.756125
OR51T1	0.1725
EIF3F	-0.0195833333333333
KCNJ10	0.88075
LENG8	-0.14775
EDEM2	0.14
CCNJL	-0.789166666666667
DHX37	-0.622
CRYGN	0.6625
AATF	-0.98375
ZNF630	1.44875
E2F5	-0.596
WFDC13	-0.558666666666667
FTSJ3	-0.756333333333333
C4orf33	1.08775
LHFPL4	-3.01725
C19orf56	-0.368333333333333
SMAD4	0.52875
AFM	-0.7982
G0S2	0.4945
FCHSD2	0.897
RRP1B	-0.668
EEF1B2	0.287666666666667
STAT6	1.735
ZNF195	0.00775
GNL1	-0.8285
ZNRF2	1.65616666666667
PER3	0.99525
ASB16	0.461
C10orf10	3.08114285714286
ADCY8	-3.04683333333333
C9orf58	0.0681666666666667
ARMC10	-0.451666666666667
PSG1	-1.4695
DHX34	-0.69125
VARS2	-0.67325
NFIC	0.761
ITPR2	0.879
AGXT2	0.0846666666666667
OR6K3	-0.1285
H2AFZ	-0.608083333333333
MLLT3	1.79625
COX4I2	1.87
CCNT2	0.483625
PLK4	-1.90675
NUMBL	-1.00583333333333
MED16	0.0975
PLEKHQ1	1.8345
GOSR1	0.623111111111111
BTG4	0.15325
RPL30	0.691333333333333
IGSF5	-0.26275
IGFL2	2.70783333333333
ELMOD2	0.886666666666667
SHC3	-1.45283333333333
HAVCR1	0.169
DYNC2H1	0.2145
RNF5	-0.579666666666667
C2orf7	-0.41725
NLF1	0.394
KLHL25	-0.066
LRP10	0.6693
KRI1	-0.3645
PUS7L	0.159
MGMT	0.37825
HOXD1	-0.855
CSH1	0.2219
ATG16L2	-0.87325
FLJ44635	1.6445
CHODL	1.2905
EXOSC8	-0.94325
SLC28A1	-0.30575
MYO7B	-0.942166666666667
SEH1L	-0.4146
MTNR1A	0.193
TSPAN5	0.547333333333333
CDC45L	-3.53633333333333
AMIGO1	0.6795
ATAD3A	-1.429375
OSGIN2	0.4245
PDIK1L	0.7565
DARC	4.069
PIPSL	0.5405
SHMT1	-0.738
CRISP3	0.2895
POPDC2	3.07416666666667
ZRANB2	-0.24
FBXL8	-0.15175
TRIP13	-3.05081818181818
EIF5AL1	-1.1005
POU5F1P3	-4.50566666666667
IL6	0.109
CXorf38	0.731833333333333
IFNA16	0.2925
FBXL2	1.46116666666667
BRD1	0.13625
STATH	-0.077
FBXO44	0.126
MCCC2	0.236
CDC2	-2.0482
C5orf23	-1.899
IVD	-0.113333333333333
C10orf122	-1.6655
MSL3L1	0.686
MVP	0.94825
EPOR	-0.6968
ZMYM1	-0.605666666666667
BCL7C	0.107666666666667
PSTPIP2	1.2648
LYPD1	-2.049375
OR8G5	-0.0935
ZP3	-1.04866666666667
BCAS4	1.21541666666667
EDG6	4.28325
ISY1	0.1795
PRAMEF2	-1.207
CUL1	-0.6635
RNF213	1.2196
CCRK	0.904
DHX9	-0.324875
C13orf29	-0.4505
NCKAP1	0.0783333333333333
MRPL43	0.548
XPR1	-0.14775
PKN2	0.2593
PODNL1	0.0025
ZNF333	0.342
DALRD3	0.67975
OPN1SW	0.1035
BTBD6	0.34475
C11orf82	-2.5
OR5P3	-0.393
DUSP11	0.51725
L1CAM	-1.7572
NEK11	1.93366666666667
OR7E91P	1.723
CNTN3	2.4506
CREB3L2	1.72575
ZBTB37	0.7875
KIAA1324L	0.97975
NDUFB10	-0.268666666666667
NUDT2	0.14125
GTPBP8	0.53725
CACNA1D	0.684375
PRKAA2	-1.0385
PRDM8	0.4005
MGC16075	2.86933333333333
KRT14	0.923142857142857
PP8961	0.46
MRPL18	-0.3655
ABCG2	-2.65725
PACRG	2.51175
BBS2	0.192
KREMEN2	-3.3475
FBXO21	0.45275
HNRPUL1	-0.170166666666667
GRB10	-0.02325
CLSTN1	0.301875
LMAN2	-0.1505
C17orf61	0.25425
NIPSNAP3A	0.957
INSIG2	-0.690833333333333
PCDHB7	0.0413333333333333
STXBP2	0.092
CMAH	2.222
SEMA5B	-1.5315
ZNF155	0.742666666666667
COQ6	0.1735
PRPF4	-0.3165
TSPAN15	1.2934
VN1R5	0.3775
LATS2	1.26125
SELK	0.80875
PGK2	-0.478
MS4A1	5.09575
TYW3	-0.0311
KRTAP5-1	-0.37525
RCCD1	-2.0965
BTN1A1	1.703
DDX28	0.031
TMEM65	-0.341875
LOC92345	-0.1335
TTC31	-0.75675
WDR46	-0.977
CHP2	-1.76433333333333
LSP1	1.897625
ZNF542	0.11625
EXOSC1	-0.20325
ARHGAP18	0.331166666666667
LRRTM4	-1.47875
MAOB	2.4525
CACNB4	0.513
MGC33846	0.189
RANBP3L	0.985
ATP5L	0.58625
ONECUT1	-3.2755
NUDT9	0.65425
TMEM149	2.779
STX17	0.874
IGSF10	-2.42825
TMPRSS9	-0.174
BMPR2	1.2275
ALLC	-0.53675
KLF7	0.666875
GCC1	0.4011
TIMM9	-0.32875
CDO1	3.609
MGC10701	-0.9225
IFI6	1.87283333333333
FRMD8	0.68075
MGAT2	0.66925
WBP5	0.1235
CNIH2	-0.47425
KIAA0907	-1.5497
KCNH8	2.098
CTSG	0.77225
GRIK1	4.33216666666667
CUL5	0.75275
FRMD1	0.1635
OR9A4	-0.221
SYT6	-1.6785
FOXD4L2	0.364
ANAPC2	-0.852166666666667
OPN5	-1.0985
TAF13	0.773
LYG2	-0.8515
GGNBP1	0.2235
C11orf40	0.525
OTX2	-1.16
REG4	0.314166666666667
EIF5	0.2339375
PALB2	-0.88575
SEPSECS	0.4017
RNASE3	-0.423
TRIM49	-2.321
POLR2K	0.1526
GPR42	0.212
C8B	-3.34475
SASS6	-0.73025
PREB	-0.446166666666667
OR3A3	0.7985
TUBA8	0.911125
IGLV2-14	3.05425
STIL	-2.5355
ANKFN1	-1.4635
NME7	0.5585
HOXC12	-1.37225
UBE2C	-2.1275
FHOD1	-1.3355
CDK2AP1	-0.694916666666667
OR6K2	0.461
DHPS	-0.67025
RPL5	-0.0540833333333334
TRGV5	1.5325
LOC541472	1.32775
HCCS	-0.2363
DENND1B	2.027
LHX3	-0.5125
OR5D16	0.2535
CXorf57	-0.00299999999999999
IRF2BP1	0.16025
NDST2	0.965166666666667
LCE3D	-0.143
BOLL	0.20875
SYT3	-1.2565
PIH1D2	1.5025
C20orf7	-0.948666666666667
IL1R2	2.97116666666667
SLAMF9	-0.313
PPME1	-0.517875
PIK3CA	0.86175
TRAPPC1	0.127875
COLEC10	-0.96875
SLC9A6	-0.272333333333333
PDDC1	-0.721083333333333
CCDC53	0.701
GK3P	0.47825
DAZL	-0.313
BRI3	0.30525
SDK1	-0.177625
CYP2C18	-0.1485
IFI44L	3.84375
RPL3L	0.7995
FUT9	0.00600000000000001
KIFC2	-0.938
PMP2	-0.6095
SLC4A9	0.148
PLAG1	-0.465166666666667
MYCBP2	1.80033333333333
OR4E2	0.0055
CCDC65	3.1065
C16orf82	-0.257625
ENTPD4	0.272625
BRP44L	0.4525
PMP22CD	0.10475
TMCO4	1.191
KCNN1	-0.791833333333333
WDR35	0.34025
CCDC80	2.0405
C3orf31	-1.085
SLC7A9	-1.114
TMEM190	-1.23325
DBC1	0.6325
FADS3	-1.3305
PDZD8	0.326333333333333
GRM5	0.143125
AZGP1	3.4207
PEX3	0.484
MED1	0.454642857142857
ATG4C	0.00216666666666667
HNRPH3	-0.818875
FAM109B	1.1945
C4orf17	-0.028
CA10	0.56075
OPRD1	0.063
CCL16	-1.75675
SACM1L	-0.2025
CST6	4.5875
CD63	0.9273125
LGI1	-1.31175
ZNF784	-0.6185
CRYBB1	-1.2255
CX3CL1	1.01605
TOP2A	-3.284
GYPB	-4.0315
GADD45GIP1	-0.6245
FEN1	-2.076875
IGF1R	0.1028125
WDR72	-2.17483333333333
PURG	-0.945
DEFB126	-0.02225
PKD1L1	0.38175
CAV1	-1.3689
GNPDA2	0.9199
DGAT2	0.084875
NLGN1	-3.33875
STRBP	0.303
HPRT1	-0.7285
FANCI	-2.166625
PSMA7	0.339
DBF4B	-0.997666666666667
TTF1	-0.74425
RAD54L	-2.64975
ELOF1	-0.5735
PLAGL2	0.325625
ZNF256	0.436
HMGCL	0.33575
MSI2	0.160166666666667
RPESP	0.0005
C11orf60	0.5245
ABCD1	-0.498
ACAA1	0.3716
SPARCL1	5.47328571428571
IL6ST	2.621
ZNF319	0.923
TMEM109	-0.5256
FAM90A1	-1.2665
IL22RA1	-1.3565
ATP4B	0.001
TEC	0.124
C7orf30	-1.08675
TXNDC2	-0.736333333333333
ABCB4	0.18225
KIAA1191	0.2405
C9orf38	-0.119
SFTPB	0.8865
CNTNAP2	2.11825
FRK	0.95
TBX19	0.1885
CHD4	-0.552
C6orf26	-3.18866666666667
MOSC2	1.30275
IKBKE	0.6015
HIF1A	-1.39166666666667
LOC595101	-0.612
RELA	-0.0673333333333333
TMEM16B	0.8075
ABHD12B	-2.9065
TSEN34	0.30625
KIF18A	-2.40825
TXNDC9	0.2275
SPATA2L	-0.4645
SEMA4G	-0.9085
C21orf91	0.5965
MATN1	0.0605
KCNIP4	-0.251833333333333
TUSC1	1.696625
OR4C15	0.4475
ARMCX6	0.699583333333333
WBSCR27	-1.50383333333333
OR52I2	-1.2075
KIAA1604	0.356
DYNC1I1	-0.060875
PPP4C	-0.45325
SLC47A2	-2.08816666666667
TREH	0.04775
CD48	4.60183333333333
ST14	0.910666666666667
PKN1	-0.83275
SPON2	2.00175
XBP1	2.21416666666667
SFRS12	-0.001
EFCAB6	2.9835
SELT	0.88625
SLC39A2	2.035
ERF	-0.878833333333333
ARL3	0.435375
SURF6	-0.9744
MLLT10	-0.177142857142857
FLJ11171	1.04933333333333
TDGF1	-4.21666666666667
ERCC6	0.096
EIF2AK4	0.728625
BAZ1A	0.5295
LRRN3	2.026
TMC3	-0.216
EFTUD1	0.0245
PTPRO	1.3305
CLEC12A	2.02675
ACBD4	-0.240875
ZDHHC14	0.25325
OTUD7B	0.5005
ACTB	0.3368125
MSRA	0.2985
LCE5A	-0.797
IFI35	1.451
BSCL2	-0.1615
ANKRD12	1.389
CFHR2	0.89575
RGAG1	0.0336666666666667
HSFY1	-1.3635
SLC30A5	-0.07875
IMPG1	0.4285
GPR109A	0.228
ZNF185	0.634
IYD	1.685
NPCDR1	0.641
SERPINA13	-0.079
HMGCLL1	0.2495
NEUROG1	0.175833333333333
UBQLN1	-0.1518125
LIN37	0.454
SOCS2	-0.3375
DSCR4	-2.065
XKR6	-0.59575
GPR142	1.1545
KRTAP13-3	0.475
CCDC15	-0.198333333333333
MOS	0.744
CD1E	1.8085
OFCC1	0.127
FAM83D	-3.0265
SRFBP1	0.29125
C9orf96	0.001
DHDH	-0.80675
CCDC90A	-0.6085
RABL3	1.33495
CD320	-1.64333333333333
ANGEL2	0.769166666666667
MRPL21	0.158
SMG6	0.686666666666667
INSR	0.9791875
FLJ14816	-0.7145
GLRB	-0.0541666666666667
C9orf89	0.6855
CIZ1	-1.04025
URG4	-0.7895
LRDD	-1.30233333333333
CBY1	0.867333333333333
NFX1	0.02075
MTERFD2	0.312071428571429
C19orf23	0.341
PGC	-2.667125
IER3IP1	0.5181
RASAL2	0.6945
C1orf89	-0.05525
SYNJ1	-0.58375
NFKBIE	1.29775
FLJ40125	-0.715
TCEB2	-0.3012
NOG	-2.1995
POLR2J2	-0.502
HLA-B	3.954
PCDHA1	0.745
PPP2R2B	1.38125
ARHGEF17	0.0791666666666667
TCF7L2	1.2465
CHD5	-0.5595
ZNF431	-0.125125
TBC1D25	0.12775
ZNF800	1.336
SCUBE2	2.71709090909091
MYCBP	0.578333333333333
GPX5	0.169
C6orf129	0.203
QSER1	-0.516833333333333
ULK2	1.48025
PIGO	0.218666666666667
NRCAM	-0.507285714285714
SLC35E3	0.573375
CSRP2	-0.80425
HYPE	0.7285
MAPK15	0.359833333333333
MGC14327	-0.2425
TIMM13	-0.522166666666667
ZNF462	-0.823
GBA3	2.134
TEX13A	-0.2085
MCM6	-1.57966666666667
MTRF1	-0.572875
ABCA7	-0.5715
EIF4A2	-0.0685
ZC3H10	0.8073
RPGR	-0.0945
C20orf94	1.40775
RP1L1	-0.17025
GPR125	-1.06428571428571
USP22	-0.347214285714286
OR1L4	0.209
MLZE	2.887
FLJ32065	0.39475
PTCD1	-0.55625
CRTAC1	0.237666666666667
BXDC2	-1.2775
C18orf1	1.87766666666667
FAM107A	2.56042857142857
EFNA3	-0.84275
P18SRP	-0.1687
CAMKK2	0.263166666666667
KIAA0649	-1.11475
NES	-1.02983333333333
HS6ST3	1.481625
PON2	-0.56375
TCP11L2	-0.2815
CLEC4A	3.58825
PRR12	0.1005
MLXIPL	-1.6428
C2orf50	0.2815
ZNF28	0.305
ENC1	0.902333333333333
MAP2K1	-0.409875
FKSG2	2.03475
KIAA0430	1.05375
PTP4A1	-1.33316666666667
GPR156	0.1945
GTF3C6	0.29175
UBR2	0.5836
LOC388272	-0.593
MAK	1.556
ACOT4	2.35575
STC2	0.307583333333333
PIGW	-1.197
SAE1	-0.774
COL6A1	0.291590909090909
OAZ1	0.6655
STMN4	1.35116666666667
EDG3	0.16
SGCE	0.845666666666667
IL11	-2.86833333333333
PRSS8	1.647875
YIPF5	1.00475
WNT4	3.6965
CSN2	0.424666666666667
TCF7	-0.5615
TDO2	3.2335
SAMD9	2.099125
S100A7A	3.322
MMRN1	2.9785
GKAP1	0.232
AKR1C3	-1.45725
RNF19A	1.44
GMDS	-0.67725
YKT6	-0.752375
SPARC	0.7666
C12orf31	-0.293
UBE2V2	-0.790666666666667
FBXL18	-1.0265
KIAA0460	0.75175
ADAM22	-0.454875
SERPINC1	-4.5215
KCTD21	0.055
MYOHD1	-1.9825
ZNF37A	0.569666666666667
GTF3C1	-1.02483333333333
CTSZ	2.6535
PRNPIP	-1.3745
DRD1IP	0.70525
NR1I2	-1.79416666666667
ZNF266	-0.2636
SPAG4L	0.3775
COX4NB	-0.4545
SAPS1	0.320166666666667
APOA1	-3.118875
TATDN1	-0.815833333333333
C10orf82	3.33225
KPNB1	-0.88125
FOXO3	0.958666666666666
CRYBB2	-1.1135
ZBTB5	-0.25
SLC25A38	-0.247
DCTN2	-0.649333333333333
IFT20	1.01575
CTHRC1	2.25125
C1orf31	0.05675
UHRF1	-1.4336875
GPC6	-1.9345
C10orf54	2.881
MCF2L2	-0.0926666666666667
WNT9B	-0.0845
OLA1	-0.155875
FAM120B	0.6
TTLL10	0.461
CYorf15A	-5.1535
RELN	-0.9553
SCN2B	1.26175
MFHAS1	-1.198
NKX3-2	-1.93766666666667
RASGRF2	-0.5595
SSBP1	-0.583833333333333
KPNA6	-0.253785714285714
LOC389118	-0.331
HS3ST4	0.6137
SUPT7L	-0.0375
FLJ32658	-1.06975
IGFBPL1	-1.3785
KIAA1641	-0.6415
SHKBP1	-0.1415
CSF1R	4.767
NAGK	1.16325
MYL2	0.7115
HIST1H4C	0.105833333333333
TOMM7	0.66475
ADAMTSL3	2.8551
TNFSF14	0.92175
PRRT2	-1.79275
VTA1	-0.100375
AOAH	4.446
CRISPLD2	1.463
PNN	-0.7523
TA-NFKBH	0.098
ESPN	-0.47225
RBM43	1.2145
KIAA1267	1.018875
DDX3X	0.4725
KIAA1576	-4.74775
PLXDC1	4.10366666666667
FLJ25801	-4.41475
HNRNPL	-0.21525
RUNDC3A	-0.0745
CASP12	1.5735
SH2D5	-1.72225
RPL26L1	-0.3385
OR51A7	0.27325
HDC	4.2325
C2orf16	-0.1265
SYTL3	2.72525
GOLGA4	0.358375
NOTCH1	-0.944833333333333
ATPAF2	0.43175
ECD	0.1435
SSX5	-1.68683333333333
SNAP91	-0.07475
OCA2	-3.93025
PNPO	0.457833333333333
DAPK1	0.184166666666667
PINX1	-0.7885
SELENBP1	1.301375
NEK3	-0.788416666666667
TMED4	0.233071428571429
SSTR4	-0.1315
FOSL1	-2.6668
CD40LG	2.915
CES1	-1.8925
DCI	-0.408166666666667
B3GAT3	-0.667833333333333
STK17B	2.17375
CNTN6	0.08225
CYP3A4	-1.707
MBOAT2	1.10492857142857
PISD	-0.068125
USP1	-0.58875
PYDC1	3.78583333333333
CENPM	-1.47775
SAR1B	0.6765
TTC7B	-1.099125
DP58	-0.546
GPC1	-0.9005
RBL1	-1.43575
TMEM137	-2.1435
TOB1	1.41608333333333
TCEAL1	1.25183333333333
CENPF	-2.47
C6	2.1415
PRSS1	-4.02525
PPIL6	1.2265
C6orf124	-0.574
ODZ4	0.664333333333333
SNCB	-0.60675
NDUFB9	-0.205125
CNOT6L	1.85816666666667
S100A9	1.671
TRIM50	-0.1185
KCTD1	1.9258
WDR63	1.55975
SPEF2	2.807
RNGTT	0.0346666666666667
CXorf22	0.985
KCNK16	-0.00424999999999999
CEP250	-1.0775
ATPBD1B	0.21825
KCNJ2	4.327
MT1B	0.014
ZNF684	0.3355
SLC4A1	0.3345
PDHA1	-1.00925
ZNF492	-0.3075
TKT	-2.10625
BYSL	-1.137625
RNF38	0.79375
AHDC1	0.24
KLHL2	1.248625
CMTM8	2.1625
DMP1	-1.4255
HERPUD2	0.6915
CRTAM	6.12183333333333
ZNF572	0.00875
TMEM16J	-0.941
HSD17B2	-2.42075
UBE2G1	0.51075
AHSA2	-1.979
PELI2	-0.2235
TPX2	-3.041375
ATP9B	1.11366666666667
DAZAP1	-0.016625
HMGCS2	2.81283333333333
C17orf38	1.2055
B9D1	0.517625
NKX2-5	-1.5225
KIAA1276	2.799
LILRB2	3.612
CSTF1	-0.453666666666667
BTN2A1	-0.120666666666667
C15orf48	5.7995
IGF2BP3	-3.425
FAM113B	2.58416666666667
HRG	-0.07725
ZNF131	-0.493
USP47	0.720285714285714
CCDC88B	0.543875
HCN1	-0.5264
HTN1	-0.633333333333333
SYCP3	-0.43175
C13orf23	-0.2532
PAPOLA	0.5155
AATK	-1.0596
MSH3	0.7635
NDUFAB1	-1.07
ITLN2	-1.11983333333333
BAK1	0.0473333333333333
MRPL45	-0.346166666666667
MTNR1B	-0.0468333333333333
LOC645843	-0.1605
SPECC1L	0.330625
PGCP	0.845
SPN	1.444375
GPR143	0.713166666666667
ZNF576	0.8275
TMEM39A	0.2932
ATP5D	-0.349833333333333
MAGEB3	-2.408
RPS5	-0.232
ANP32E	-0.314071428571429
MTMR1	0.738
YEATS4	-0.5135
SYNGAP1	-0.20125
PCOLCE	-0.919333333333333
MNS1	0.525
PCYT2	-0.869166666666667
ZNF182	-0.1735
LAX1	4.27975
SPPL2B	-0.5652
ELOVL5	1.4271
PCDHAC1	0.814
B4GALNT1	-2.105
BLOC1S2	1.38925
ZNF673	0.0963
ARHGAP21	-0.8145
IRX5	2.32575
LRFN5	1.38433333333333
FAM7A1	-0.91775
RAB19	0.6045
GINS1	-2.4655
ITM2B	2.0958
PAPSS2	0.765833333333333
OR5BF1	0.5445
ACSL3	0.7315
KIAA1919	-0.397666666666667
GLT8D2	2.039625
UTRN	1.23978571428571
CNN1	1.23725
HISPPD2A	-0.287666666666667
SDAD1	0.868125
SIGLEC9	1.344
RPL35	0.00100000000000003
C22orf26	0.478
IMPDH2	-1.133
WDR69	-0.69325
SEC14L5	-0.506333333333333
CLTA	0.0375
RP11-529I10.4	0.2775
GPR37L1	0.281166666666667
OGDH	-0.5465
ASB13	1.135
ZFP14	0.72825
ZCRB1	0.12
KPNA3	1.353
HSPA1L	0.82875
RHOC	0.18925
LOC554175	-0.61375
PPP3CA	1.6214
SLC1A7	-0.5804
ZNF529	-0.2935
RBED1	0.878
DDB2	-1.08075
FLJ11286	0.742333333333333
SPATA1	0.849
MKNK1	0.231666666666667
DYSF	0.740333333333333
ALKBH2	-0.34575
NKD1	-3.21066666666667
C1orf174	-0.1835
PLEKHO1	1.50866666666667
ASB10	0.122
RING1	-0.115166666666667
NPC2	1.672375
AVPR1B	0.3275
YTHDF1	-0.12475
LMAN1L	0.044
GSG2	-2.3415
CEP170	0.6085
RPS4Y2	-5.055
MSH6	-0.998
HECTD2	0.0936666666666666
ZNF556	-2.61533333333333
PLEKHC1	-0.9586
AIRE	0.285
BCL2L10	1.2785
LMOD3	0.274
ZBTB8	0.0691
FOXA2	-3.8814
SLCO2A1	2.2405
C3orf46	0.0595
PRDM16	0.2895
TMEM98	-0.4855
FRMD5	-2.749
PDE6C	0.086
C1orf216	-0.0491666666666667
EP400	-0.437357142857143
PTK2	-0.567333333333333
RNF217	-0.178
NDUFA8	0.101
ZFAT1	1.252
LAMP3	4.85733333333333
GLTSCR2	1.124125
NPW	-1.698
LLGL2	-1.0312
PPM1K	0.870833333333333
C20orf177	0.067
KIR2DL4	1.8829
NFKB2	0.3325
C21orf122	-0.312
HESX1	0.03975
GPR114	2.97266666666667
SLC25A35	0.223666666666667
GNAT1	-0.05125
ORAI3	-0.24475
FAM76B	0.01425
TMEM99	-0.11
TRIM29	-0.0199
CDS1	2.26375
RHEB	-0.487
C4orf27	0.0783333333333333
RAB3A	-0.609
OTUD6B	-0.296
GPD1	1.614
CDH15	-1.34466666666667
NPM1	-0.234571428571429
TMEM117	-0.65075
PRPS2	0.429166666666667
GCK	-1.7275
ADRA2A	4.89216666666667
TSPYL4	-0.256666666666667
TASP1	-0.10975
WDR19	0.27225
C10orf38	-1.41225
PDE4C	-0.908333333333333
FYB	3.47125
C1orf55	0.136666666666667
PPFIA3	-2.0075
RAD18	-0.56475
C12orf44	-0.0918333333333333
CRYBA4	-0.4465
HVCN1	3.023
TAF10	0.116
C16orf48	-0.996333333333333
DEPDC5	0.8915
LTBP1	-1.3715
MAPRE1	0.209875
FGF8	-0.101
C3orf52	1.2765
SENP7	0.726333333333333
LRRK2	2.5605
RUNDC2A	0.4665
KIAA0355	0.576166666666667
CPEB1	-1.4485
PPEF2	0.522
ABI2	-0.368333333333333
KIAA0317	-0.168125
ATF1	-0.0161666666666667
DYNC1H1	0.30575
DIP	0.17975
TMEM33	0.844722222222222
POLDIP3	-0.1225
C7orf24	-0.1035
GPR171	5.94725
CDC6	-3.009
PLD1	0.0001
ITFG2	0.0388
NDUFC1	1.16575
AKNA	0.5315
NBR1	0.58375
PKHD1	1.820625
HPS4	-0.9078
MAFA	0.02675
ULBP3	-1.01525
DIRC1	0.115
IMMT	-0.4985
C22orf13	0.00716666666666669
CEL	-0.06275
MARK3	-0.623
ADAMTS2	0.357
ARPC3	0.496166666666667
TMEM10	0.103625
NPHS1	1.1555
BRD8	-0.357166666666667
WDR12	-1.825
IDI2	-0.193375
HOXD13	-2.2365
OR8G2	-1.042
SLAIN1	0.1595
GABRQ	-0.28675
NR2C2	-0.94525
NKTR	-0.4814
TLE2	0.4315
KIAA0892	0.00183333333333333
AURKA	-2.73072727272727
GPRC5C	-0.5345
TBC1D9B	0.269625
PNPLA6	-0.307666666666667
AP3B1	-0.09025
NAG	-0.485
C11orf68	-0.44525
AKR7A3	1.9145
AHCYL1	0.457166666666667
COP1	1.943
RPP14	0.0838333333333334
PCDHB18	0.01875
CDH24	-0.7225
KRT17	-0.6502
LACTB2	-0.9055
DDX24	0.638
PHACTR1	-1.27933333333333
SLC35E2	-0.50875
LOXL1	-0.3065
IQSEC2	-0.23475
RGSL1	0.0685
PCDHGC5	0.5815
MEGF10	-0.690625
PRRX1	1.21516666666667
ASTE1	0.856833333333333
C6orf159	-1.5665
MYOD1	-0.508
GAA	0.0245
ZNF747	0.20025
KLRC1	1.944125
IL1RL2	0.131
GDF9	0.47925
GPR119	0.965
TRAF2	-0.139833333333333
HCK	4.35266666666667
BMP6	-0.946
IL8RA	1.18433333333333
FLJ35848	-1.444
EFHA1	0.463
CDSN	1.419
C14orf54	-0.329666666666667
LSM3	-0.165625
ZFP41	0.2565
C9orf126	-1.5015
VIT	-0.229
SPCS3	0.15725
DEF8	-0.9122
CHAF1A	-1.652
C1orf165	0.512333333333333
ZFPM2	0.899833333333333
FTH1	0.38825
SLC35F1	-1.53325
YWHAH	0.046
C17orf66	1.0235
ADRB1	-0.079
FOXL1	-0.8
RG9MTD3	0.646833333333333
UMPS	-0.064
MGC13008	-0.677
KIAA1161	0.3005
CCDC77	-1.66725
C12orf65	0.6199
COG4	-1.09166666666667
RCP9	1.34383333333333
RP4-692D3.1	3.635
CDC2L5	0.54925
MGC7036	1.66016666666667
DNAJC11	-1.14875
GDF2	0.140333333333333
TIMM17A	-0.37225
HNRNPA0	-0.2303
OR2H1	-0.2125
PCBP1	0.022
COL23A1	-1.61625
LRRC2	1.27335714285714
NSD1	0.3675
FLJ37078	-0.8195
WDR91	-0.207
TMEM179	0.36075
DSCR10	-0.066
CNDP2	0.8217
FYN	1.1445
BEX2	2.59366666666667
KCND3	0.142
YPEL5	1.90675
LRRC42	-0.727833333333333
C17orf45	-0.82175
ZNF649	0.6077
LOC150763	1.369875
COL5A2	1.73058333333333
CNGA2	-0.1435
ELA2B	-0.8005
RAB9B	-0.015
FAM100A	-0.3395
NAIP	0.605357142857143
MYOZ2	0.052125
SPATA12	-0.0715
XRCC4	-0.27225
CYB561	0.4002
CHST10	-0.9355
BAI1	-0.7515
BRSK1	-0.861166666666667
C17orf89	-0.14675
PDE6H	-1.2735
FLJ20309	0.6852
MAP7	1.028375
SCN4B	1.342
SPAG9	-1.2240625
SERTAD1	0.8285
FLJ21963	-2.513
ANTXR1	-0.7215
