Hybridization REF	TCGA-A8-A06Q-01A-11R-A034-07
MRPL48	-0.1045
HMGN3	-0.799166666666667
LRRC62	-0.89575
PAX9	0.497875
FAM55A	0.362
C20orf42	-3.60783333333333
SCML2	-0.560166666666667
BCL9	0.23225
FAM40A	0.423
C9orf41	-0.887166666666667
ZNF774	1.0265
LETM1	-0.005
PLXNB1	0.405
NIPSNAP1	0.457625
USP10	-0.92475
F9	0.148
LIPE	0.23825
CNGB3	0.15
C12orf52	0.546125
PI4K2A	-0.563625
MED8	0.0325
STAT4	-0.3384
FGD4	0.0368333333333333
RNF145	-0.0546666666666667
WDR32	2.7299
CLDN2	0.217166666666667
TCEAL8	1.24425
ZMYND8	-0.3852
PDXK	0.5373125
GATAD2A	-0.64525
PTGES3	-0.5365
CCM2	-0.18575
TAP1	0.58825
ZNF670	0.43
ETS2	-0.891785714285714
C6orf166	-0.994
PRMT2	0.307714285714286
OR4B1	0.148
INTS8	-0.8095
CCDC102A	-0.44125
CCDC83	-0.735666666666667
ITGA1	-1.4805
EPHA5	-1.06
FAM24B	-1.3415
TSGA10	1.653
HAL	-1.22116666666667
MYOT	0.02725
SPACA3	0.00525
BCL2L2	-0.578
CUGBP2	-2.14166666666667
CCNB3	0.96375
RNF113B	-0.012
MERTK	-0.698
BAG1	-0.277
VPS36	-0.022
ORMDL3	0.6319
C1orf190	-0.29125
ZNF625	0.033
CORO2B	-1.77525
ALOX15	-0.0175
CST1	-0.0015
NUPR1	1.6895
CCL7	-0.18225
SMCR5	-2.07
DSC2	0.2195
RBMS2	0.19575
GRIK4	0.448
TRIM65	-0.1143
TMPRSS6	0.301285714285714
TP53INP2	0.64775
GLB1L	0.276833333333333
LOC388284	-0.0481666666666667
PUS1	-0.264571428571429
BCL9L	-0.0025
OLFM1	-1.3615
RET	1.62225
MASTL	-1.2335
ALX3	-0.11725
IL1RL1	0.0355
ZNF765	-0.0431
C14orf138	-0.69125
SNX10	0.197166666666667
TAC4	-0.1025
C1orf64	3.661625
POGK	0.614125
MAPK9	0.558
ZNF366	0.81475
C8orf79	-0.2287
CLDN7	2.557375
OR5AT1	0.306
TRIM37	-2.214
LRRC25	0.8185
GRHL2	2.4403
TEKT3	0.23175
LASS5	-0.0483333333333333
ABCC4	-2.08341666666667
DLG3	1.212125
VGLL1	0.07625
ZFP36L2	1.04716666666667
MFRP	-0.0428333333333333
KIAA1799	0.12825
FLJ44379	0.679
PCNX	-1.07775
ANXA9	-1.2505
CYP4V2	0.7566
PIK3C2A	-0.2335
SRR	0.5165
NOL3	0.02
IFITM2	-0.7135
ARNTL2	-2.07025
ZNF595	1.48625
NLRP13	-0.0505
ASPH	-0.179
CPA2	0.2875
PVRIG	-1.48433333333333
LEPR	-1.1125
C16orf42	0.810166666666667
SH3BGRL	2.5695
FAM77D	-0.287
FNDC7	0.5525
C9orf6	-0.6
NOTCH2NL	0.6215
PGBD1	-0.865
SYNGR2	2.198
PITPNA	-0.115875
PRPF4B	-0.3167
SLC43A3	-2.60621428571429
NRBP1	0.55725
SLC25A22	0.4345
ILK	0.024
SLC22A8	0.54
MRPS7	-0.586625
PITX2	-3.33525
FABP3	-0.133875
OR1L1	0.745
LOC728215	-0.55925
BLID	-1.565
KIAA1217	0.524882352941176
TFPT	0.93975
AP4B1	0.2235
VBP1	-1.31425
OR1K1	0.238
MORC3	-1.30825
BHMT2	-1.43366666666667
C3orf10	1.063125
FZD7	-1.65683333333333
WFDC10A	0.45
PMS2CL	-0.436875
CCDC32	0.6055
FA2H	0.01825
ALG13	0.2415
TTLL7	0.0102
SPOCK3	0.2695
SLC13A2	0.6585
AIM1	-0.839
GPRC6A	0.186
EGR2	0.56175
MED11	0.668
WWC1	1.707
SH3GL3	0.274
RIF1	-1.08714285714286
PRLH	-0.2475
VLDLR	-0.839
DBT	0.7210625
C21orf63	0.12325
CGGBP1	-0.744375
KRTAP12-2	-0.004
TADA3L	0.333875
ZBTB16	1.23825
PDGFB	0.5695
RFX1	0.208
UQCRB	-0.2913
LOC133874	0.4755
HPS3	-2.07875
LGALS3BP	0.8125
DKFZP564O0823	-0.0222142857142857
MRFAP1L1	0.518
HOXA10	-1.33433333333333
NGB	0.4105
KIF21A	0.120307692307692
IFLTD1	-0.0255
LZTS1	-2.504125
ARHGEF3	1.5795
RHBDL3	-1.6535
CSNK1G2	0.122333333333333
ChGn	-2.094625
KIAA1244	2.5695
GABRB2	0.362
MGC72080	0.8605
CD27	2.11125
EGLN1	-0.9418
PEX13	0.6065
RWDD3	-0.3285
RNF12	-0.3125
GRIN2B	0.0455
ADAMTS14	-0.42275
DYDC2	3.5115
ATP6AP1	0.6067
NR1H2	0.170833333333333
PDK2	-0.41625
C3orf17	-0.0525
SLC38A2	-0.824214285714286
SLC25A29	0.780666666666667
C15orf29	0.503625
ADAM9	1.58425
TMUB2	-0.01575
GPR176	-0.08025
AGK	8.67361737988404e-19
MCCD1	3.186
NDUFA4	-0.664
TMEM146	-0.16125
DUSP1	-0.3355
UNQ6975	0.502
EMX2OS	1.097
INSM2	-0.00225
LUZP4	-0.02925
SETD6	-0.53925
P2RY2	2.67025
SLC45A2	-0.8485
RABGAP1	-0.365833333333333
UBXD5	-0.00899999999999999
GPRC5A	0.6151
PAK3	-0.713
LOC63920	-0.58125
TGFBR1	-0.3056
KRTAP6-3	0.15
SFMBT2	-0.03175
CDC42	0.0171249999999999
C11orf35	0.795
TTLL2	0.04575
UACA	-0.063
CD97	-2.0643
SETD5	-0.098375
NINJ2	-1.47725
PTER	1.52466666666667
POMGNT1	0.903
KRTAP4-2	-0.0785
ECGF1	1.779125
HRB	-1.14063636363636
ATP1B2	-0.341
LOC400506	0.37475
COL4A3BP	0.8085
C6orf97	1.08475
GRHPR	0.715
TAS2R1	0.319
SEMA7A	-1.4365
EDF1	0.04525
ODF2L	0.8581
PCID2	-0.435
GTF2H4	-0.233666666666667
ZCCHC3	-1.238125
CGB2	-0.0525
NEUROD1	-0.13325
C20orf75	-0.2915
RP5-1054A22.3	0.610333333333333
IFNA5	0.217
ZNF134	0.0575833333333333
MGC119295	-0.0352
ZSWIM6	-0.132875
SMEK1	-0.261333333333333
PCGF2	0.054
C1orf102	2.56825
CYP2A13	0.3855
KCNH6	-0.8738
MDM1	0.7418
ALDH7A1	-0.203166666666667
C9orf75	0.4555
VDAC3	0.4715
OR51T1	0.0395
EIF3F	-0.715416666666667
KCNJ10	-0.270375
LENG8	0.1635
EDEM2	0.68625
CCNJL	-0.6095
DHX37	-0.518
CRYGN	-0.45
AATF	0.3
ZNF630	-1.877
E2F5	-0.1545
WFDC13	-0.14925
FTSJ3	-0.0936666666666667
C4orf33	-0.284
LHFPL4	-2.132
C19orf56	-0.0586666666666667
SMAD4	-0.756375
AFM	-0.079
G0S2	-1.44775
FCHSD2	0.1747
RRP1B	-0.7882
EEF1B2	-1.57466666666667
STAT6	-2.62916666666667
ZNF195	-0.2085
GNL1	-0.990666666666667
ZNRF2	0.7455
PER3	-0.266375
ASB16	0.42825
C10orf10	-0.102428571428571
ADCY8	-2.2335
C9orf58	-0.785833333333333
ARMC10	0.0826666666666667
PSG1	-0.37
DHX34	-0.01925
VARS2	-0.46325
NFIC	1.35
ITPR2	0.19725
AGXT2	0.227333333333333
OR6K3	0.0235
H2AFZ	-0.81
MLLT3	0.9455
COX4I2	0.27825
CCNT2	-0.684625
PLK4	-1.68925
NUMBL	-0.264666666666667
MED16	0.3315
PLEKHQ1	0.21275
GOSR1	0.8685
BTG4	0.24425
RPL30	-0.08475
IGSF5	0.698
IGFL2	-0.0441666666666667
ELMOD2	0.6045
SHC3	-0.928166666666667
HAVCR1	0.4035
DYNC2H1	-1.156
RNF5	0.00516666666666666
C2orf7	1.01975
NLF1	0.991
KLHL25	1.03525
LRP10	0.6593
KRI1	-0.15975
PUS7L	0.379
MGMT	0.714
HOXD1	0.183166666666667
CSH1	0.225
ATG16L2	-1.0125
FLJ44635	-0.112
CHODL	-0.87675
EXOSC8	-1.27075
SLC28A1	-0.37475
MYO7B	-0.429
SEH1L	-0.3908
MTNR1A	0.284333333333333
TSPAN5	-0.0795
CDC45L	-2.37466666666667
AMIGO1	0.424
ATAD3A	-0.24975
OSGIN2	1.1655
PDIK1L	0.5795
DARC	0.65875
PIPSL	0.0805
SHMT1	0.41375
CRISP3	-0.356
POPDC2	1.69516666666667
ZRANB2	-0.980166666666667
FBXL8	0.89
TRIP13	-1.09654545454545
EIF5AL1	-0.179
POU5F1P3	-5.04083333333333
IL6	-2.66533333333333
CXorf38	-0.170666666666667
IFNA16	-0.002
FBXL2	0.264166666666667
BRD1	-0.0685
STATH	0.236
FBXO44	0.577666666666667
MCCC2	0.39275
CDC2	-1.305
C5orf23	-0.94525
IVD	1.837
C10orf122	-0.26475
MSL3L1	0.6071
MVP	-0.69025
EPOR	-0.3476
ZMYM1	-0.656
BCL7C	0.834666666666667
PSTPIP2	0.9202
LYPD1	-2.4345
OR8G5	-0.035
ZP3	0.807166666666667
BCAS4	0.9085
EDG6	0.63975
ISY1	-0.03075
PRAMEF2	-0.409
CUL1	-0.35525
RNF213	0.6725
CCRK	0.731
DHX9	-0.156875
C13orf29	0.63125
NCKAP1	-0.099
MRPL43	0.525214285714286
XPR1	0.33675
PKN2	0.5378
PODNL1	-0.799
ZNF333	-0.156625
DALRD3	0.3055
OPN1SW	0.331
BTBD6	0.992
C11orf82	-1.169
OR5P3	0.3075
DUSP11	0.251
L1CAM	-1.3141
NEK11	2.46566666666667
OR7E91P	0.2525
CNTN3	0.1837
CREB3L2	0.636
ZBTB37	1.0155
KIAA1324L	0.18
NDUFB10	0.810333333333333
NUDT2	-0.417
GTPBP8	-0.42975
CACNA1D	0.920875
PRKAA2	-0.2255
PRDM8	0.2075
MGC16075	-0.710833333333333
KRT14	-1.3905
PP8961	0.46575
MRPL18	0.34675
ABCG2	-3.16525
PACRG	0.59825
BBS2	-0.49625
KREMEN2	0.6065
FBXO21	0.29525
HNRPUL1	-0.194416666666667
GRB10	0.294
CLSTN1	0.668125
LMAN2	1.1164
C17orf61	-0.25175
NIPSNAP3A	0.2255
INSIG2	-1.88666666666667
PCDHB7	-0.473
STXBP2	0.992
CMAH	-0.57975
SEMA5B	-1.446
ZNF155	-0.081
COQ6	0.423
PRPF4	-0.4325
TSPAN15	2.8601
VN1R5	0.24675
LATS2	-0.759
SELK	-0.47725
PGK2	0.03375
MS4A1	-0.171375
TYW3	-0.2021
KRTAP5-1	1.25325
RCCD1	-0.703166666666667
BTN1A1	-0.017
DDX28	-0.33325
TMEM65	-1.1585
LOC92345	-0.0455
TTC31	0.29075
WDR46	-0.530333333333333
CHP2	-0.491833333333333
LSP1	-0.036125
ZNF542	0.24525
EXOSC1	-0.5805
ARHGAP18	-0.6105
LRRTM4	-0.501375
MAOB	2.169
CACNB4	-0.4985
MGC33846	0.347375
RANBP3L	-0.214375
ATP5L	0.930625
ONECUT1	-1.754
NUDT9	0.146
TMEM149	0.543
STX17	0.0275
IGSF10	-4.67475
TMPRSS9	0.0335
BMPR2	0.00733333333333333
ALLC	0.01175
KLF7	-1.06175
GCC1	1.1545
TIMM9	0.03525
CDO1	-2.1425
MGC10701	-1.273
IFI6	1.65633333333333
FRMD8	0.436
MGAT2	0.0665
WBP5	0.0791666666666667
CNIH2	0.19975
KIAA0907	-1.0216
KCNH8	-0.4145
CTSG	-2.67825
GRIK1	-0.274
CUL5	-1.104875
FRMD1	0.3865
OR9A4	0.5885
SYT6	-1.268875
FOXD4L2	2.05925
ANAPC2	-0.357833333333333
OPN5	0.4445
TAF13	0.52925
LYG2	-0.23
GGNBP1	0.123
C11orf40	0.2785
OTX2	-0.8065
REG4	0.615333333333333
EIF5	1.6229375
PALB2	-0.75225
SEPSECS	0.2879
RNASE3	0.09625
TRIM49	-1.198
POLR2K	0.1271
GPR42	0.0295
C8B	-1.8525
SASS6	-0.9135
PREB	0.0928333333333333
OR3A3	0.263
TUBA8	0.122125
IGLV2-14	-1.63875
STIL	-1.53025
ANKFN1	-0.567833333333333
NME7	0.62525
HOXC12	-1.30925
UBE2C	-0.569125
FHOD1	-0.942125
CDK2AP1	0.289416666666667
OR6K2	0.1555
DHPS	-0.003
RPL5	-0.238666666666667
TRGV5	0.243
LOC541472	-0.041
HCCS	0.401
DENND1B	1.02
LHX3	0.034
OR5D16	0.442
CXorf57	-2.80383333333333
IRF2BP1	0.4035
NDST2	2.06183333333333
LCE3D	0.2965
BOLL	-0.07825
SYT3	0.43975
PIH1D2	-0.84775
C20orf7	-1.29716666666667
IL1R2	-1.11216666666667
SLAMF9	-0.456
PPME1	0.28275
PIK3CA	-0.41975
TRAPPC1	0.489625
COLEC10	-0.5615
SLC9A6	-0.683333333333333
PDDC1	-0.310583333333333
CCDC53	-0.35175
GK3P	-0.18625
DAZL	-0.13025
BRI3	-0.14025
SDK1	-0.970125
CYP2C18	0.13625
IFI44L	1.080875
RPL3L	0.0915
FUT9	-0.905166666666667
KIFC2	-0.0345
PMP2	-0.219
SLC4A9	-0.342
PLAG1	-0.95
MYCBP2	-0.367833333333333
OR4E2	0.4065
CCDC65	0.339
C16orf82	0.10775
ENTPD4	-1.3385
BRP44L	1.143625
PMP22CD	0.30325
TMCO4	1.20916666666667
KCNN1	-0.5
WDR35	0.13325
CCDC80	0.8355
C3orf31	-0.34
SLC7A9	-1.1805
TMEM190	-0.6445
DBC1	-2.2315
FADS3	-0.54
PDZD8	-0.894833333333333
GRM5	0.16975
AZGP1	3.8999
PEX3	0.2045
MED1	-0.9415
ATG4C	-1.18033333333333
HNRPH3	-1.824375
FAM109B	2.1375
C4orf17	0.0795
CA10	-0.50875
OPRD1	0.0295
CCL16	-1.238
SACM1L	-1.19125
CST6	4.64775
CD63	0.637875
LGI1	-1.23525
ZNF784	0.71025
CRYBB1	-0.651
CX3CL1	-1.08015
TOP2A	-2.577875
GYPB	-2.865
GADD45GIP1	-0.6295
FEN1	-1.006125
IGF1R	1.0608125
WDR72	-2.48983333333333
PURG	-0.740166666666667
DEFB126	0.3755
PKD1L1	-0.29675
CAV1	-3.4254
GNPDA2	0.4996
DGAT2	-0.00824999999999999
NLGN1	-3.7785
STRBP	0.01375
HPRT1	-0.665333333333333
FANCI	-0.887375
PSMA7	1.706625
DBF4B	-0.626333333333333
TTF1	-0.84175
RAD54L	-1.68425
ELOF1	0.19875
PLAGL2	0.046375
ZNF256	-0.501
HMGCL	1.07475
MSI2	-1.68866666666667
RPESP	0.454833333333333
C11orf60	1.65925
ABCD1	0.098
ACAA1	1.2744
SPARCL1	2.85457142857143
IL6ST	0.2914
ZNF319	-0.5605
TMEM109	0.1563
FAM90A1	-0.115
IL22RA1	-0.9415
ATP4B	0.4545
TEC	-0.5875
C7orf30	-1.62575
TXNDC2	-0.162
ABCB4	-0.2085
KIAA1191	0.766625
C9orf38	0.286
SFTPB	0.030375
CNTNAP2	0.486166666666667
FRK	1.39
TBX19	0.191
CHD4	-0.14025
C6orf26	-2.02766666666667
MOSC2	2.414
IKBKE	0.467
HIF1A	0.5705
LOC595101	-0.385
RELA	-0.0261666666666667
TMEM16B	0.378333333333333
ABHD12B	-2.1185
TSEN34	0.70275
KIF18A	-1.7305
TXNDC9	-0.402
SPATA2L	1.058
SEMA4G	-1.232
C21orf91	-0.3195
MATN1	-0.081
KCNIP4	0.424666666666667
TUSC1	1.66125
OR4C15	0.64625
ARMCX6	1.03108333333333
WBSCR27	0.167
OR52I2	0.2935
KIAA1604	-0.946
DYNC1I1	-1.879375
PPP4C	0.78775
SLC47A2	-0.969666666666667
TREH	-0.2355
CD48	0.230166666666667
ST14	1.13166666666667
PKN1	0.02875
SPON2	-1.264
XBP1	3.24275
SFRS12	-0.0493333333333333
EFCAB6	0.2915
SELT	0.11
SLC39A2	0.34
ERF	-0.396333333333333
ARL3	0.3965
SURF6	-0.1994
MLLT10	-0.572619047619048
FLJ11171	-0.00983333333333334
TDGF1	-4.1125
ERCC6	-0.446
EIF2AK4	1.3325
BAZ1A	-0.598333333333333
LRRN3	-0.974
TMC3	0.5575
EFTUD1	-0.215
PTPRO	0.714333333333333
CLEC12A	0.18125
ACBD4	-0.088375
ZDHHC14	-1.19175
OTUD7B	0.452375
ACTB	-0.16775
MSRA	-0.243875
LCE5A	1.0265
IFI35	-0.84025
BSCL2	0.771666666666667
ANKRD12	-0.287083333333333
CFHR2	0.1975
RGAG1	0.0693333333333333
HSFY1	-0.1975
SLC30A5	0.387833333333333
IMPG1	0.447
GPR109A	0.5455
ZNF185	1.74575
IYD	2.54175
NPCDR1	0.202
SERPINA13	-0.0375
HMGCLL1	-1.1735
NEUROG1	0.942
UBQLN1	-0.8405625
LIN37	1.46625
SOCS2	0.06075
DSCR4	-1.340125
XKR6	-1.54975
GPR142	0.51
KRTAP13-3	0.539
CCDC15	-1.32866666666667
MOS	0.215
CD1E	-1.3375
OFCC1	-0.329166666666667
FAM83D	-1.27075
SRFBP1	-0.38525
C9orf96	0.3285
DHDH	0.90425
CCDC90A	-1.0335
RABL3	1.09925
CD320	-0.815666666666667
ANGEL2	0.519833333333333
MRPL21	0.97325
SMG6	-0.0846666666666667
INSR	0.2268125
FLJ14816	-0.3595
GLRB	0.7925
C9orf89	1.089
CIZ1	-1.053125
URG4	0.141333333333333
LRDD	-0.936833333333333
CBY1	0.958
NFX1	0.2745
MTERFD2	-0.590571428571429
C19orf23	0.5615
PGC	-2.464875
IER3IP1	0.2508
RASAL2	0.356
C1orf89	0.4225
SYNJ1	-0.47925
NFKBIE	-0.34775
FLJ40125	-0.984
TCEB2	0.4791
NOG	-1.07
POLR2J2	-0.606666666666667
HLA-B	0.45625
PCDHA1	1.2105
PPP2R2B	-1.83075
ARHGEF17	0.327
TCF7L2	-0.290571428571429
CHD5	-0.5675
ZNF431	-0.188
TBC1D25	0.117
ZNF800	0.80375
SCUBE2	1.34381818181818
MYCBP	0.363
GPX5	0.063
C6orf129	1.06966666666667
QSER1	-1.01216666666667
ULK2	1.9765
PIGO	0.181333333333333
NRCAM	-2.36630769230769
SLC35E3	1.7385
CSRP2	1.7535
HYPE	2.35425
MAPK15	0.167
MGC14327	-0.13875
TIMM13	-0.1865
ZNF462	-0.0015
GBA3	1.66025
TEX13A	0.403
MCM6	-1.65977777777778
MTRF1	-0.650625
ABCA7	-0.36775
EIF4A2	-0.406
ZC3H10	0.6522
RPGR	-0.5625
C20orf94	0.78125
RP1L1	-0.03525
GPR125	0.066875
USP22	0.5155
OR1L4	0.02675
MLZE	1.8225
FLJ32065	-0.3755
PTCD1	0.585
CRTAC1	-0.0571666666666667
BXDC2	-0.90675
C18orf1	0.390333333333333
FAM107A	0.177642857142857
EFNA3	-0.35225
P18SRP	0.227
CAMKK2	0.513583333333333
KIAA0649	-0.22975
NES	-2.9395
HS6ST3	1.58325
PON2	-0.28125
TCP11L2	-0.196
CLEC4A	0.75025
PRR12	0.253
MLXIPL	-1.3198
C2orf50	-0.096
ZNF28	0.47775
ENC1	0.116
MAP2K1	0.03275
FKSG2	0.342
KIAA0430	0.724
PTP4A1	-1.64722222222222
GPR156	1.3795
GTF3C6	0.236
UBR2	-0.0553
LOC388272	-1.666
MAK	0.016
ACOT4	3.3735
STC2	-0.719666666666667
PIGW	-0.82975
SAE1	-0.64175
COL6A1	-1.50940909090909
OAZ1	0.344
STMN4	0.0438333333333333
EDG3	-0.9525
SGCE	-2.70466666666667
IL11	-2.16416666666667
PRSS8	3.447125
YIPF5	0.944583333333333
WNT4	0.750875
CSN2	0.381666666666667
TCF7	-3.41625
TDO2	0.10625
SAMD9	-0.110375
S100A7A	0.446
MMRN1	0.622666666666667
GKAP1	-0.57425
AKR1C3	-2.683375
RNF19A	-0.298625
GMDS	1.064
YKT6	-0.46
SPARC	0.9487
C12orf31	-0.603
UBE2V2	0.0626666666666667
FBXL18	-0.152666666666667
KIAA0460	0.333
ADAM22	-0.496375
SERPINC1	-4.492
KCTD21	1.19125
MYOHD1	-1.04625
ZNF37A	0.213833333333333
GTF3C1	0.5235
CTSZ	2.784
PRNPIP	0.133625
DRD1IP	0.06075
NR1I2	-1.38966666666667
ZNF266	-0.5683
SPAG4L	0.1065
COX4NB	-0.495
SAPS1	0.131666666666667
APOA1	-3.89875
TATDN1	-0.427833333333333
C10orf82	0.8595
KPNB1	-0.51
FOXO3	0.764666666666667
CRYBB2	-1.0645
ZBTB5	0.303333333333333
SLC25A38	0.64075
DCTN2	-0.0255
IFT20	0.493
CTHRC1	-0.46625
C1orf31	-0.5405
UHRF1	-1.2670625
GPC6	-1.279
C10orf54	0.33975
MCF2L2	0.199833333333333
WNT9B	0.188125
OLA1	-0.345375
FAM120B	0.35225
TTLL10	0.1935
CYorf15A	-3.407
RELN	-1.5047
SCN2B	-0.0653333333333333
MFHAS1	-0.5785
NKX3-2	-1.86766666666667
RASGRF2	-0.897
SSBP1	-0.145833333333333
KPNA6	-0.0349285714285714
LOC389118	0.2705
HS3ST4	-1.3775
SUPT7L	-0.27725
FLJ32658	-1.09025
IGFBPL1	-0.604
KIAA1641	-2.0871
SHKBP1	0.1125
CSF1R	3.88175
NAGK	1.0875
MYL2	0.06625
HIST1H4C	-1.8435
TOMM7	-0.84625
ADAMTSL3	1.7429
TNFSF14	-1.014
PRRT2	-2.0765
VTA1	-0.18275
AOAH	1.7775
CRISPLD2	0.0857142857142857
PNN	-1.234
TA-NFKBH	-0.02725
ESPN	0.292
RBM43	-0.22
KIAA1267	0.191625
DDX3X	-0.0649444444444445
KIAA1576	-4.345
PLXDC1	1.6665
FLJ25801	-3.62425
HNRNPL	-0.0435
RUNDC3A	0.202833333333333
CASP12	0.444
SH2D5	-1.18775
RPL26L1	0.314
OR51A7	0.11475
HDC	1.7035
C2orf16	0.181
SYTL3	2.176625
GOLGA4	0.6224375
NOTCH1	-1.29583333333333
ATPAF2	1.2435
ECD	2.95975
SSX5	-0.879333333333333
SNAP91	0.28975
OCA2	-2.717
PNPO	1.14033333333333
DAPK1	-0.722166666666667
PINX1	-1.469
SELENBP1	2.078125
NEK3	-0.728666666666667
TMED4	0.0660714285714286
SSTR4	0.1175
FOSL1	-2.3422
CD40LG	0.073
CES1	-1.74458333333333
DCI	0.2625
B3GAT3	0.408666666666667
STK17B	-1.876
CNTN6	0.078
CYP3A4	-1.0915
MBOAT2	0.8735
PISD	-0.43625
USP1	-1.24325
PYDC1	-0.807333333333333
CENPM	-0.348375
SAR1B	1.341
TTC7B	-0.189375
DP58	-0.0075
GPC1	-0.18575
RBL1	-1.39875
TMEM137	-0.4895
TOB1	1.408
TCEAL1	0.366333333333333
CENPF	-1.32827272727273
C6	0.6205
PRSS1	-3.53025
PPIL6	0.51
C6orf124	-0.2345
ODZ4	-0.283833333333333
SNCB	0.301
NDUFB9	-0.156375
CNOT6L	0.157833333333333
S100A9	-0.439666666666667
TRIM50	0.448
KCTD1	2.9142
WDR63	-0.164
SPEF2	1.298625
RNGTT	-0.271333333333333
CXorf22	0.7515
KCNK16	0.29025
CEP250	-1.028625
ATPBD1B	-0.34925
KCNJ2	0.42625
MT1B	-0.992
ZNF684	-0.145
SLC4A1	0.3165
PDHA1	-0.97175
ZNF492	-0.32275
TKT	-1.26975
BYSL	-0.335
RNF38	0.568375
AHDC1	0.426
KLHL2	-0.54575
CMTM8	1.719
DMP1	-0.3585
HERPUD2	-0.172875
CRTAM	1.10483333333333
ZNF572	-1.082
TMEM16J	-1.2045
HSD17B2	-1.1155
UBE2G1	0.212
AHSA2	-1.64725
PELI2	-2.4745
TPX2	-1.699125
ATP9B	1.57933333333333
DAZAP1	-0.13125
HMGCS2	3.433
C17orf38	-0.18125
B9D1	0.29825
NKX2-5	1.851
KIAA1276	2.7345
LILRB2	2.0875
CSTF1	0.321166666666667
BTN2A1	-0.601166666666667
C15orf48	3.42975
IGF2BP3	-4.25375
FAM113B	0.1855
HRG	0.278375
ZNF131	-0.09
USP47	0.890142857142857
CCDC88B	-0.375875
HCN1	-0.1639
HTN1	-0.259
SYCP3	0.11025
C13orf23	-0.2723
PAPOLA	0.1935625
AATK	0.1168
MSH3	0.205
NDUFAB1	-0.06
ITLN2	-0.746333333333333
BAK1	0.567666666666667
MRPL45	-0.707166666666667
MTNR1B	0.230166666666667
LOC645843	0.0985
SPECC1L	0.1445
PGCP	0.6265
SPN	-0.700375
GPR143	1.6155
ZNF576	0.7395
TMEM39A	0.8639
ATP5D	0.618833333333333
MAGEB3	-2.117
RPS5	-0.572833333333333
ANP32E	-2.15514285714286
MTMR1	-0.0205
YEATS4	1.86025
SYNGAP1	0.1445
PCOLCE	-2.26283333333333
MNS1	1.44125
PCYT2	0.6545
ZNF182	-0.193
LAX1	-0.326875
SPPL2B	0.7169
ELOVL5	-0.719
PCDHAC1	0.6925
B4GALNT1	-1.503
BLOC1S2	0.218
ZNF673	-0.4205
ARHGAP21	-0.850333333333333
IRX5	3.159125
LRFN5	-1.567
FAM7A1	-1.03
RAB19	0.2665
GINS1	-1.5915
ITM2B	0.8606
PAPSS2	-0.759166666666667
OR5BF1	0.5585
ACSL3	0.756875
KIAA1919	-0.770083333333333
GLT8D2	-0.784625
UTRN	0.0853571428571429
CNN1	-1.17525
HISPPD2A	1.3295
SDAD1	0.163875
SIGLEC9	0.4645
RPL35	-0.871357142857143
C22orf26	0.234
IMPDH2	-1.359375
WDR69	0.028
SEC14L5	-0.120833333333333
CLTA	0.36425
RP11-529I10.4	0.40225
GPR37L1	0.3505
OGDH	0.1075
ASB13	1.46566666666667
ZFP14	0.65775
ZCRB1	-0.133
KPNA3	0.16775
HSPA1L	1.174
RHOC	1.6175
LOC554175	-0.534
PPP3CA	0.424
SLC1A7	-0.5673
ZNF529	-0.792333333333333
RBED1	1.23925
DDB2	-1.823
FLJ11286	0.0418333333333333
SPATA1	0.178
MKNK1	-0.365166666666667
DYSF	-0.461333333333333
ALKBH2	0.04325
NKD1	-3.18366666666667
C1orf174	-0.25175
PLEKHO1	-0.419
ASB10	-0.22925
RING1	0.180666666666667
NPC2	0.1235
AVPR1B	0.2675
YTHDF1	2.32925
LMAN1L	1.041
GSG2	-0.6875
CEP170	-0.6378
RPS4Y2	-5.68025
MSH6	-0.397
HECTD2	-0.115166666666667
ZNF556	-3.29016666666667
PLEKHC1	-1.4578
AIRE	0.117333333333333
BCL2L10	1.41575
LMOD3	0.2985
ZBTB8	0.2569
FOXA2	-2.6398
SLCO2A1	1.085625
C3orf46	0.339
PRDM16	-0.983833333333333
TMEM98	0.497
FRMD5	-2.602
PDE6C	-0.3335
C1orf216	0.428333333333333
EP400	-0.463642857142857
PTK2	-0.115083333333333
RNF217	-0.57325
NDUFA8	-0.2805
ZFAT1	0.37625
LAMP3	0.0363333333333333
GLTSCR2	0.296625
NPW	-0.442
LLGL2	0.1572
PPM1K	-1.986
C20orf177	2.284
KIR2DL4	0.3584
NFKB2	0.0855
C21orf122	0.411166666666667
HESX1	-1.07825
GPR114	-0.201333333333333
SLC25A35	0.307166666666667
GNAT1	0.0985
ORAI3	-0.03925
FAM76B	-1.995625
TMEM99	0.559
TRIM29	-1.9446
CDS1	2.32425
RHEB	-0.4735
C4orf27	-0.589666666666667
RAB3A	0.496
OTUD6B	-0.63975
GPD1	-0.539
CDH15	1.19816666666667
NPM1	0.106142857142857
TMEM117	0.30325
PRPS2	0.0665
GCK	0.1
ADRA2A	2.15416666666667
TSPYL4	-0.7405
TASP1	-0.72
WDR19	0.533833333333333
C10orf38	-2.355
PDE4C	-0.105833333333333
FYB	-0.44875
C1orf55	0.547166666666667
PPFIA3	0.9835
RAD18	-0.593
C12orf44	0.165833333333333
CRYBA4	-0.457
HVCN1	0.11
TAF10	0.242
C16orf48	-0.897166666666667
DEPDC5	1.05116666666667
LTBP1	-1.7395
MAPRE1	-0.42025
