Hybridization REF	TCGA-BH-A0H9-11A-22R-A089-07
PHACTR4	-1.02591666666667
ACYP1	-1.664
ARPC2	-0.0786666666666667
ENG	0.365
P2RY13	0.838875
GAPVD1	0.5944
CCNO	-1.3753
C9orf64	-0.1485
RXRG	-0.024
C7orf45	0.01875
ZNF140	0.3255
SULT1E1	0.087
RGPD4	1.13525
CGB7	0.5115
C9orf142	-1.15375
BRD9	-0.658
tcag7.350	-1.4635
OR2M5	-0.0935
OGT	-0.2513
SYT1	0.1975
ACRV1	-0.112166666666667
CMPK	1.45925
BHLHB5	1.24283333333333
MARCH2	2.58935714285714
ASXL3	0.261375
RPIA	0.01225
RFXDC1	0.855
HIST1H1B	0.08125
ZNF701	0.71275
KCNT2	0.035
CCDC36	0.66325
SLC11A2	-1.163625
NBEAL2	-0.275
RP4-691N24.1	-1.63975
TYROBP	2.99125
PLA2G2F	-0.1345
TCP11	0.337
OR4K13	0.4345
C15orf21	-0.5235
OR4F15	0.245
FAM108C1	-1.7149
ASAM	0.562375
NPHP4	-0.504166666666667
SFRP5	-0.00316666666666667
OR56A3	-0.7325
EBAG9	0.414833333333333
LOC100101267	-0.398
UROD	-0.233
ARL9	-0.1925
PDE2A	2.35816666666667
TUBB2A	0.358833333333333
RPL36	-1.07316666666667
ASPM	-3.869
RBCK1	-0.164666666666667
AFF2	0.879666666666667
STARD6	0.0206666666666667
ZDHHC8	-0.608
EXOD1	-0.355888888888889
PLXNA2	1.38191666666667
ACTL6B	0.0206666666666667
ANKRD41	-0.188833333333333
IL2RA	0.5125
PNRC2	0.818
DENND2C	0.347
STXBP5L	0.41025
TBCC	-0.132875
NSF	-0.0915
KCNJ1	0.0934
KIF2B	-0.58975
KRT73	0.6705
C7orf47	-0.8245
NFASC	-0.073
SFRS15	0.05625
CLCA4	-0.705
ZNF597	0.6665
SCGB1D1	0.289
LONRF3	0.581
OR2J3	0.7945
SMURF1	0.228375
C14orf102	0.17175
HNRPDL	0.301
ANKRD39	0.1035
BTNL8	0.48025
CSTF2	-1.7365
CABP4	0.5095
TMEM95	-0.7535
HTR1F	-0.417
SCPEP1	1.55575
PRSS12	-0.691875
SLC28A2	0.01
INHBA	0.643833333333333
RP11-298P3.3	0.75425
UGDH	-0.601166666666667
SLC36A1	-0.28575
PLCB1	0.518833333333333
SEPP1	1.1205
SRXN1	-0.77875
LOXL2	-0.28
SERPINA7	-4.01466666666667
LOC201229	1.21875
CHRNA1	-0.10425
DENR	-1.47133333333333
RARRES2	3.88275
SENP2	0.149875
XPNPEP1	-0.529125
PCGF5	0.57495
HIST1H1T	0.0795
CDK5RAP1	-0.8355
PRKG1	0.922071428571429
RASGRP1	-1.0042
CFI	0.0391666666666667
KIR2DL3	-0.8825
FOXRED2	-1.34135714285714
FABP1	-7.60625
TRIM7	-0.152375
CYP20A1	0.354590909090909
CYTL1	0.3615
SORBS1	4.29808333333333
PEA15	1.35757142857143
GUCY1A2	0.4475
ZSWIM2	0.026
PH-4	-0.13125
PACSIN1	-0.902
LOC152586	-0.0525
UMODL1	-0.327
KREMEN1	0.555125
FLJ35773	-0.37675
RFPL4B	-0.44425
SNAP23	-0.11925
STXBP6	0.27025
C6orf115	-0.848
ZBTB33	0.386
CHST9	-0.0216
MGA	0.492
FAM128B	-0.7903
GPR4	2.16183333333333
KIAA1957	0.91425
GSTK1	0.814833333333333
CLCN5	1.191
FBXW5	0.231
FUSIP1	-0.794
MAG	-2.0375
FLT3	0.312833333333333
STRA8	0.3855
SERPINB4	-1.592
JMY	0.195333333333333
DLK2	-0.321166666666667
ZNF451	-0.0208
HES6	-1.36925
FGF9	0.885
VNN1	0.1875
SRPK2	0.00689999999999999
ALDH3A1	-0.115166666666667
CDX4	-1.24
SPG21	-0.17125
ZNF302	0.6024
DOK3	-0.242125
GRIN1	-1.01871428571429
OR1A1	0.0206666666666666
CALU	-1.044
ANKFY1	-0.3885
C9orf84	-0.281
CLEC2L	0.03975
LIMCH1	2.49258333333333
RWDD1	1.23883333333333
VHLL	0.3345
SLC18A2	-0.054
UPK3A	-0.833333333333333
FIP1L1	-1.10425
LENEP	-0.166666666666667
RHOB	1.54933333333333
RIBC2	-0.88375
GNPNAT1	-1.0329375
TBC1D10C	-1.71575
MMAA	1.44825
INTS9	0.19125
HOOK2	1.911875
CCNG1	-1.52733333333333
CCDC144B	0.6855
MTMR7	-0.998
NEU4	-2.58833333333333
HADH	1.9075
CCKAR	-0.0225
TMEM173	1.9055
AFAR3	0.33575
PTH2R	1.261625
IFI30	-1.52575
GLUL	1.3477
TMEM71	0.1825
C20orf165	-0.475
BFAR	0.03
ZNF14	1.29
KLHL8	0.837642857142857
PPIL2	-0.3025
CTA-126B4.3	-0.306833333333333
C5orf37	-0.919125
SLC27A4	-0.336
KLHL22	0.145125
GJB2	0.3142
HSPBP1	-0.744625
PRKD1	1.31533333333333
SOX8	-0.001
KIAA0195	-0.313333333333333
MICALCL	0.449833333333333
ICAM1	-0.225375
C10orf126	-0.697
SIX4	-0.39975
BCL2L1	-0.6484
CD19	-0.380333333333333
RAPGEF3	2.16
KIAA0974	0.0185
MAPK3	0.095
OR10A3	0.082
MAP2K1IP1	0.147
STK4	0.447166666666667
CHIC2	0.9257
DLX5	0.5515
ZNF367	-0.29425
FBXO41	-1.66775
ADK	-0.1095
hCG_1995786	-0.605666666666667
GTPBP10	0.083
TGOLN2	0.848375
CTBS	0.758
FGD1	-0.6045
ETS1	-0.136166666666667
EDC4	-0.451625
GSTA3	0.02725
HOXB6	1.826
C9orf131	-0.58825
BCAS1	-1.50525
U2AF1L4	0.063
PDHA2	0.284833333333333
SORD	-2.284375
SLC25A33	0.657
WDHD1	-2.7805
OR8K5	-0.06
RNASE11	-0.7435
STAP2	-2.048
TRIM44	-0.0267
CHCHD8	-1.04575
SIDT2	1.55
OR2B3	-0.123
TRRAP	-1.15525
TRAF1	-0.0366666666666667
RYR2	0.554
FAM71B	0.1154
SLC45A4	3.40175
TRIM32	0.3505
ATP6V1G1	-0.3175
TRA16	-0.589875
SERHL2	-0.63125
PRKY	-0.00466666666666669
NPR2	0.7735
TAS2R40	1.45675
OR5I1	-0.578
ZFYVE26	0.445166666666667
WFDC11	0.3635
CSH2	0.56275
OR2T8	-0.378
TBX20	1.3885
LYPD5	0.7585
STOML2	-0.944333333333333
ALPI	-0.456375
FAT3	-0.0675
ZNF273	-0.1013125
NPSR1	0.4055
FLAD1	-0.0676666666666667
RAB5C	0.544875
TTLL3	-1.099125
KIAA1618	0.482666666666667
NPPC	0.268
ZEB2	2.1994
MRP63	-0.158375
WSCD2	1.312
NEUROD4	0.29625
SNAPAP	0.70425
MTMR2	0.0589411764705882
STK35	-0.22675
USP48	0.080375
NR1H4	-1.79525
RASL10A	0.2865
SSTR1	1.61875
C1orf35	-0.66175
APOBEC3C	-1.1585
RUSC2	0.593
SALL4	-2.621
ZCCHC8	-0.4
RAD17	-0.112625
ZNF708	0.5195
LILRB5	2.08675
TEX12	1.1215
C9orf79	-0.31025
ARHGEF1	-0.183166666666667
ABCA4	0.118
RNF214	0.39975
PPAPDC2	0.28275
ARID4A	0.855333333333333
SYCP2	-1.19575
OPRM1	-0.03175
RP13-102H20.1	-1.01
CYP26B1	3.1
APCDD1	3.66983333333333
PCCA	1.328
ALS2CR7	-0.2585
AQP5	-0.427833333333333
YLPM1	0.216625
PRKAR1B	-0.4781
IL16	0.6111
TCF3	-1.640125
ZSWIM7	-0.1425
SERPINE1	-3.7842
BAI2	0.35675
SMC5	-0.278857142857143
SMN1	-0.866
SLC13A5	-1.98925
POU2F3	-0.333
BACH1	0.491
GMCL1L	-0.0874
PPP2R2D	0.4225
LRRC51	0.433916666666667
EDARADD	-0.2075
LRRC3	-0.3605
FAM124B	2.73575
C20orf70	-0.5175
LOC285735	-0.0123333333333333
CTBP2	1.1497
ZMYND11	1.625125
CDH23	1.49291666666667
OR1N1	-0.9795
LOC400590	-0.107
PDK1	-1.30775
LMTK3	-0.2605
USHBP1	1.2134375
ZFYVE21	1.58875
hCG_21078	-0.1215
OAF	0.546125
WDR41	0.051
SPINK6	0.059
GDEP	-0.2325
MEG3	-0.5122
OXSR1	0.4105
RAD51	-3.78416666666667
RPL13A	-0.6385
DYRK1A	0.2926
FLJ25791	0.23425
SARDH	-0.428
RBBP5	0.4805
ORC2L	-1.188
NCAPH2	-0.363166666666667
RNASET2	-1.97416666666667
WDR79	-0.828
FLJ39779	-0.58525
C3orf1	0.27675
DDX23	0.0775
MGC40574	-0.50225
MORC4	1.799
MYRIP	2.66118181818182
LY6E	-0.892625
SLC39A11	-0.146
ATP12A	0.189
AUP1	-0.66
PIP	0.10125
CORO7	-1.1305
PITPNM3	0.0605
ENPP1	0.966
PPP1R1C	-0.4605
NRBP2	0.599875
KCNE2	0.063
P2RX4	-0.069
CCND2	0.142642857142857
OR5T3	-0.864
CUL4A	0.299333333333333
CFB	-1.089
PCP4	-2.8585
HEMGN	-4.2788
UBIAD1	-0.6295
CDC42BPB	0.3314
CYB561D1	-1.8875
RIMS2	0.00925
ZNF488	0.02325
RNMTL1	0.1725
SART3	-0.579666666666667
CAPN10	-0.610071428571429
CCR5	0.973833333333333
APOA1BP	-0.572333333333333
NDUFS5	0.41825
PDLIM3	1.2882
VPS24	1.2339
SCN8A	-0.08375
C1orf67	-2.34533333333333
MRCL3	-0.146166666666667
TMEM145	-2.987
KCTD16	-0.2722
RNF149	0.49775
FDXR	-1.44475
CDCP1	-0.886666666666667
PAX3	-0.2797
LASS4	-0.4525
HSD17B8	0.336
YAP1	0.125
NNT	-0.55775
SC5DL	1.2435
DKFZp566H0824	0.6335
KSR2	0.422166666666667
RAD21	-0.784266666666667
ST8SIA2	-0.777
L3MBTL3	1.10225
SNRPB	-2.95925
MGC14425	-0.06975
MIF	-3.31225
TAPT1	0.8855
IRF8	1.5525
PRO0132	-0.2815
HERV-FRD	0.066
ACD	-1.35366666666667
BCL3	1.1655
SPATA13	0.15975
MRLC2	0.41025
F2RL3	-0.1105
CFHR3	3.1725
DUSP15	-0.713
TMEM46	-0.256833333333333
SF3B4	-0.499166666666667
MAP7D3	1.7835
STELLAR	-0.4285
SEMA5A	-0.0839
H2BFS	-2.4745
LRRC28	0.570833333333333
MORN2	0.526
XYLB	0.0755
WDR21C	0.44425
HIATL1	-0.14775
ADAMTS10	-0.443
WDR55	0.27025
MFSD5	0.0125
OR4N2	0.2275
DUSP16	0.240666666666667
NLGN4Y	0.103333333333333
INHBC	-0.0874166666666667
NUMA1	0.29825
DEFB123	0.00824999999999998
GIPC1	0.4935
MGC27348	-1.3105
FLJ33590	-0.429
FZD1	0.5456
MKL1	0.623833333333333
SAA2	4.28
C1orf94	-1.034
C7orf28B	0.5495
TMEM185A	0.4624
ZZZ3	0.1865
C16orf5	-0.087
GALNAC4S-6ST	-0.073
C1orf186	1.24525
IGFBP4	1.227
NDUFA10	-0.174166666666667
CLIC2	2.20175
RNF13	1.2555
GPR103	0.066
CD69	-1.60375
MYOZ1	0.8375
IFNB1	0.1165
CLNS1A	-0.683
CXorf45	-0.0155
ZXDB	1.0565
FUNDC2	0.09175
GPA33	-0.4985
C9orf70	-0.65725
SLC2A9	-0.24525
LOC126520	-0.0225
MAGEB1	-0.1895
LCE2A	-1.096
C18orf34	3.227
FMNL2	0.2955
KRT85	-0.34625
CRYGA	-0.519
GEM	1.73475
THAP6	0.9896
ALKBH3	-0.153333333333333
TM6SF2	-0.34375
C20orf82	3.0305
RANBP2	0.857
LIG3	-1.102
RETSAT	2.689
OR8S1	-0.5115
CAST	1.622
TGFBI	-0.5746
C15orf37	0.280625
PGM3	-0.8475
SLC4A11	-1.44475
FAM123C	-0.813
TAOK1	1.7025
CISH	0.454625
OGDHL	-3.023
SPINT2	-3.71316666666667
ZNF33A	-0.044
CLDN18	-0.292666666666667
RNF128	-1.170875
CCDC71	-0.2735
RASSF6	-0.3264
HSPG2	0.6255
ATP6V0E1	0.466875
ABHD6	2.0355
CD274	0.608
GCNT1	-0.59125
NT5C1A	-0.2705
TM4SF5	-3.211
C21orf58	-1.31116666666667
SUCLA2	1.26825
RFTN2	3.472
SCNM1	-0.270625
SLC9A10	0.236
FUNDC1	-0.2945
SLC35F4	0.09
AMD1	-0.553
COL6A6	3.21125
OR4K2	-0.813
TRIB2	0.380833333333333
LOC91461	1.763
GHSR	-0.85
ATP8B1	-2.181875
C1orf78	1.24266666666667
RNF183	-0.0421666666666667
STX4	0.114
TPPP2	-0.407375
MYBPHL	0.097
TXNDC6	-0.1611
C9orf47	4.989
FAM137B	-0.0965
FANCB	0.182
C11orf9	-2.5405
DPY19L1	-0.555875
VDAC2	-0.399666666666667
VHL	-0.54525
LMBR1	0.208
C8orf44	0.5855
ZPBP	0.3555
FGF23	-0.283
C21orf67	0.0325
PCNT	0.127375
BCKDHB	1.3046
GALNTL5	-0.02625
BET1	-0.094375
ARL13A	-0.4745
HDAC6	0.14725
N4BP3	-0.378
OTOP1	-0.725166666666667
TTC30A	1.333625
CRISP1	1.2995
KRT32	0.00650000000000001
VSTM1	-0.186
ZNF622	-0.269
POLR3B	0.0353
DNAJC10	-0.201125
C12orf54	1.3955
ADIPOQ	4.19716666666667
RIT2	-0.23125
CD44	-1.2868
ABCA3	1.019875
RPS17	-0.638
FEZF1	0.178
PCDHB15	1.02175
KCNMA1	-0.313863636363636
CCDC116	-0.306
C15orf27	-2.087
NARG2	0.3935625
ITGA5	-0.51975
MEFV	0.08
TUT1	0.244125
LOC541473	0.20325
NMBR	0.1075
GLT1D1	-1.311
ABCB7	0.201
PFKP	-2.286
C9orf91	0.7369
LRRC41	0.0328333333333333
C1orf85	-0.0493333333333333
ATP5F1	-0.978375
STOX1	2.555
GFOD2	0.34275
SLC25A3	-0.8505
ZNF646	-0.1196
ZAR1	-0.027
OSTbeta	1.826
GALNT3	-0.13
IFT122	-0.125166666666667
LDB3	0.9654
GARNL1	0.733928571428571
HOMEZ	0.308166666666667
LRRC6	1.34475
ANGPTL5	2.05825
UBAC1	-0.57025
DLEU7	0.001
RPL19	-1.170375
TOP1MT	-1.32183333333333
LOC643641	0.135125
MBD3L2	-0.829
NTSR1	-0.313833333333333
WISP2	2.73975
GPSM2	-1.89325
RDH10	0.8624
PRKCG	0.6375
HIST1H4J	-1.2855
MON1B	-0.8519
MLF1IP	-3.74366666666667
ZNF446	-0.57775
COL4A5	-0.8804
SLC26A1	0.248785714285714
RGN	0.861
CCNB1	-5.3885
C9orf165	-0.65
CCDC28B	-1.70425
CCDC97	0.6815
FGR	1.333875
MSRB3	2.06266666666667
EPN2	0.224
COX15	0.221666666666667
KCNK6	-1.1689
XK	-3.029
GDA	-2.09475
HEPH	-0.940125
THRAP3	0.69775
MET	0.0894285714285714
PHYHIP	1.039
LYAR	-0.875
ING3	1.4025
AK7	-0.36225
CCT8L2	-0.365714285714286
COPS7A	-0.546333333333333
WSCD1	0.4895
RNF185	0.91825
TNS3	1.0105
KNDC1	-0.00616666666666669
RWDD4A	0.630666666666667
MED13L	-0.1239
ZFYVE1	1.103875
C7orf44	-1.00933333333333
MRPL1	0.818
STGC3	0.87575
TEAD1	1.893
RPL7A	-2.02071428571429
ARL6IP1	0.3602
C1orf178	-0.965
CTAGE5	0.0764166666666667
TMEM184A	-2.125
SLC25A14	-0.6215
CACNG5	-0.39175
ATXN10	-0.3617
ECH1	-0.0806
CCL22	-0.28225
CYP2F1	-0.393333333333333
GADL1	-0.624
TMEM19	0.082
RUNX3	-0.9955
EFNB1	2.70166666666667
LIPN	-0.0815
ACSM3	-4.7405
SIGLEC8	0.150666666666667
ASCC3L1	-0.8285
NOL8	0.457625
RELT	-1.22666666666667
Magmas	-1.2425
PPP1R15B	0.3448
C11orf2	1.13075
VKORC1	-0.662666666666667
MGC26647	0.293
TRPM6	0.721
UGT2B7	-2.82316666666667
FEV	-0.02725
FOXK2	-0.7025
PDCD5	-0.462833333333333
SLC8A1	1.7868
DGUOK	-0.938333333333333
CLDN16	0.0695
GAGE1	-0.332
RBM17	0.6247
C1QTNF3	0.9335
VGLL3	1.3015
UNQ5830	-0.769
CD1A	-1.73425
SCGB1C1	0.2625
SUPT4H1	-0.274625
TRAF5	-0.6
ASAHL	0.867625
FAM73A	1.42683333333333
OR6B1	-0.9005
WHSC1	-1.0198
GFPT2	0.4515
LOC339809	-1.25475
STARD5	-0.486166666666667
SIP1	-0.8235
DNAJC15	0.61425
STAU2	0.77075
FAM98A	0.864
RAD23B	0.91975
LRRC33	0.49025
CHRAC1	-0.098
C21orf89	-0.094
C19orf43	0.3065
KLK8	-1.65583333333333
CCNE1	-2.321
PKDREJ	0.775
SSU72	0.46575
C17orf73	-0.228
GPR78	-0.944
WHSC1L1	0.9614
GSTA2	-1.1585
SMUG1	0.088
UFM1	1.5455
AP3M2	0.202083333333333
USP14	-0.16725
FBXL14	0.945166666666667
DSTN	1.0665
SFRS14	-1.01625
FBXO31	1.09966666666667
C12orf40	-0.05775
FRS2	0.464
NR2E3	-0.69325
TUBB2C	-1.052
GMPR	-0.841333333333333
C9orf139	-0.341
ING5	-0.291714285714286
LOC730092	-0.0345
ORM1	-5.76925
RP11-11C5.2	-0.85125
HSPD1	-2.0685
PIWIL3	-0.5895
C5orf13	-1.5324
OR5R1	0.831
LCOR	0.4605
PLEKHA9	1.1085
CCDC43	-0.661
ZNF232	-0.39725
SLC6A7	-0.349
ADH5	1.20783333333333
SHBG	-0.04
CROCCL2	-1.9155
PANX3	-0.196
CDIPT	0.399
SLC16A5	-0.62025
TUBB	-1.918
TOR3A	-0.8405
PREP	-0.0441666666666666
ENTPD8	-0.188071428571429
CHMP1B	-0.556
SYT12	-1.0492
MYH6	-1.2245
MAP3K13	0.3315
KLHL30	0.007
LCMT1	0.01875
EIF1AX	1.02941666666667
FOXD4L1	-1.483
SLC24A5	-0.59
RNF166	-0.2203
TJAP1	0.12775
TMEM156	-0.1474
ZNF239	-0.029
SNX19	0.7354
GKN1	0.9385
FCN1	0.4709
C1QL1	-0.74725
ATP11C	0.060125
ZNF35	0.99975
CARD8	1.542375
LIMD1	-0.567833333333333
KIAA0286	-0.874
XRN2	-0.901166666666667
CD6	-0.719166666666667
TOX3	-1.171
ZSCAN4	-0.121
RSRC1	-0.20775
COG1	0.4345
PTRF	3.0539
C16orf35	-0.0268750000000001
FBXO24	-0.34175
CHST11	-1.6185
THRB	1.3639
MYBPC1	-0.104
RNF39	-0.268
PSMD11	-1.1365
ALAD	1.09033333333333
EN1	1.071
SLC9A9	1.67625
GSTM4	0.481
CDC42BPA	1.14131578947368
RCSD1	0.08075
LUC7L2	-0.4475
SPTBN1	2.6713
LOC146167	-0.422
BAT5	0.0609
ZNF452	0.276375
LSM4	-1.88025
SRP72	-0.5903
SGK269	0.592833333333333
MTX1	0.2265
CENTA1	0.04075
UNQ9433	0.015
ATR	-0.06025
DDX49	-0.394833333333333
PAQR8	-0.00483333333333334
C14orf174	-0.25675
GBGT1	0.02075
THAP1	1.309
OR10K1	-0.035
RASIP1	0.803333333333333
DPYD	1.0724
DOHH	-0.073
C18orf45	0.43
POF1B	-0.0185
ZNF552	0.60225
USP32	-1.014
MED27	-0.8335
C14orf149	0.783833333333333
PRDX4	-0.9265
ABHD12	-0.6452
AGT	-4.2135
SLC22A14	-0.41
C1orf58	0.19125
PILRA	-1.47475
ABCF2	-0.738375
C17orf85	0.3062
TKTL1	0.61425
FGF1	1.22115
IL6R	1.51616666666667
VPS25	-0.67325
CHRNB2	-0.093375
COL7A1	-4.1113
LRRC48	0.2245
SPG20	2.50216666666667
COX10	0.48225
GCA	1.0565
ECEL1	0.072
GLG1	0.1435
SRD5A2L2	-0.78275
MUTYH	-0.988875
ZNF70	0.15575
L2HGDH	-0.36625
GPATCH2	0.4065
ZNF655	-0.5115
ZNF227	0.4215
MCOLN2	-0.365166666666667
NQO2	1.037
KCNQ5	-0.459
NEU1	0.527166666666667
QRICH1	0.446
ZBTB20	1.73066666666667
RPUSD3	-0.4795
EPGN	0.265
TSN	0.32525
SPRY2	1.49716666666667
LZTFL1	0.343125
GMFB	0.257625
PBEF1	-0.7001
HBG2	-5.847
TMEM8	-0.85325
PALM2-AKAP2	4.15633333333333
NFYA	-0.018
FAM108A1	0.85475
PBLD	1.569125
NRG4	0.9815
PIGF	-0.116
PTGER1	0.36675
NOS2A	0.393833333333333
C21orf34	2.2885
C21orf51	0.287166666666667
IL17C	-0.957
TRMT6	-0.369
ETV2	0.2135
CCDC109A	0.09225
MYLK2	-1.096
ATP10A	0.8377
DPH4	0.31275
C5orf5	0.928333333333333
KCNA4	2.579
NMNAT2	2.1975
GLYATL2	-1.1715
LSMD1	0.2445
IL23R	-0.56875
NRF1	0.1245
MUC15	-0.516
PRDM12	-1.486
PAQR4	-1.885
RBBP6	-0.5050625
IFI27	3.944
SKAP2	1.304
TAGAP	1.576625
TJP3	-0.8745
C9orf61	0.8705
IDS	0.339142857142857
PARG	0.09
LOC131149	-0.3405
DYRK4	-0.0285
MICALL1	-0.27075
GALR2	-0.333
GPBP1L1	0.40275
TBX21	1.805
KCNJ6	-0.223166666666667
GGN	0.167
CASP5	0.364
RNF182	-1.17825
BRD4	1.4205
DOK4	-0.349
SLC46A2	-0.0376666666666667
SOX9	-0.842833333333333
ZNRD1	-1.02483333333333
PRR6	-1.41575
FAU	-0.027625
DTNB	0.1225
CARD9	-0.6565
STS-1	-0.385166666666667
SLC4A5	-0.18525
NSBP1	-0.4975
UGCGL2	0.00691666666666669
POTE15	-0.9525
NOXA1	-0.836
RP13-347D8.3	0.8285
SAMD10	-1.36883333333333
EP400NL	-0.726
TCF21	1.04675
AMELX	-0.07425
JPH2	0.1369
SLA	0.32725
DLST	-0.556666666666667
SEPT12	0.15325
RGS20	-1.85675
LXN	1.2425
ZNF419	0.466375
UPK3B	-0.601333333333333
RELL1	2.604
ESPNL	0.517
KLHL21	0.581875
PI15	0.8375
C2orf61	-0.0865
LOC407835	-0.946166666666667
RER1	-0.0415
ELAVL2	0.154
MGC26718	-0.22425
KLF2	4.32475
TNFAIP8L3	-0.346833333333333
TFE3	2.11425
C11orf17	-0.30075
15E1.2	-1.0035
SNRPC	-1.40125
DLGAP1	0.2555
PGLYRP1	0.33
OVCH2	0.4535
IRF7	0.0248
SET	-0.603
NAB2	-0.626833333333333
LRP5L	-0.5185
FAM120A	0.643125
ASCL2	-0.999666666666667
SHH	-0.057
ATP5H	0.408666666666667
THPO	-0.381
TYRP1	-3.4095
HIST1H3E	0.131833333333333
EIF2S1	-0.0802222222222222
TNFRSF17	-1.28
TARSL2	1.626
NKX2-8	0.22275
C1orf115	3.812625
LOC56964	-1.058
KIAA0841	0.212
ISCU	1.2745
TTMA	-0.581
ZNF414	0.2735
LOC441150	0.6705
RAB15	-1.94775
HBP1	1.3695
TNNT2	-0.181
CECR5	-0.91275
PHGDH	-0.103625
JRK	0.0693
XPO4	-0.08375
FAM131C	-1.191
ARHGAP25	1.2425
CA9	-5.63055555555555
GPR62	0.7375
TLX1	-0.4215
GPS1	0.30975
OR2M2	-0.7565
BDP1	0.957714285714286
FAM70B	-0.70775
RPS29	-0.210083333333333
MKLN1	0.5789
TSPAN19	-0.336
SLC29A3	0.4959
LGALS4	-0.069
USH2A	0.3092
NF1	0.127
APOBEC3A	-0.149666666666667
IMPAD1	0.970666666666667
OLR1	0.0153333333333333
NRAP	-0.5705
HCFC1R1	0.333333333333333
TAOK2	0.260833333333333
MCM10	-3.23433333333333
MAP4K3	0.655583333333333
CBS	-4.41925
CLK3	-0.2694
PCDHGA5	-0.151
ELF4	-0.203125
FAM71A	0.00375
C11orf49	-0.83075
CLIP2	-0.1945
BTBD9	0.6089
ZNF524	1.5965
KDELR1	-0.280333333333333
ZNF509	1.1615
NCSTN	0.9785
ZNF533	1.064
PARP4	0.740875
GALNT9	-0.0473333333333333
NPY	-0.99475
BEGAIN	-1.69183333333333
TMEM77	1.13366666666667
FOXRED1	-0.852666666666667
SLC16A2	2.34983333333333
SLC35B1	-1.58075
GK5	0.0755833333333333
SDCCAG10	0.57125
C4orf20	0.916
SLC9A2	-0.63775
ADD1	0.593071428571429
TAL2	0.208666666666667
ACLY	-1.202625
DNAJC1	0.4875
SOST	-0.37575
USP43	-0.8185
CYP4F12	0.86175
FKBP5	0.708375
CHCHD5	-0.0177
NUDT22	-0.669
CCDC85B	0.107
OR51G2	-0.8135
STRN3	1.44007142857143
TMOD2	0.9525
FLI1	2.4645
MAB21L2	-1.96166666666667
DGKQ	-0.6105
VPRBP	0.19
SCNN1B	0.8543
ECHDC3	3.4813
TMEM106C	-1.149
CSNK2A2	0.8025
RPL39	-0.4808
HERC3	0.7887
ZBTB47	1.384
ZNF681	-0.153
PAGE2	-1.3425
CLIC5	2.87757142857143
RABAC1	1.06625
ZFHX2	0.30125
YPEL1	0.902
KIAA0776	1.39275
NR1D2	0.92975
DNAJC4	-0.068625
NPNT	1.4244
ZNF677	1.2075
ZNF536	-0.16625
MEF2B	-0.798333333333333
PTPN4	0.662125
CTCFL	-2.228
STX5	0.2715
CD72	0.252
VEGFA	-0.938052631578947
XRCC1	-0.701
MAS1L	-0.136333333333333
ELL	-0.0994
SETBP1	1.98225
CDH11	0.937166666666667
NDC80	-3.20030769230769
DMBX1	-0.636
NRSN1	0.3885
BAT2D1	-0.15
CDS2	0.3315
C1orf212	0.4395
SENP3	-0.632
IL1F9	0.5975
EEF2K	0.20525
COG8	0.33525
CEP72	-2.206
OR1L8	0.8815
MUS81	-0.87725
PHYH	0.713125
GGT6	-0.542166666666667
C22orf23	-0.143333333333333
C13orf33	3.182875
MAPK8IP2	-0.55925
NELL2	-0.08475
POU3F2	0.8485
ALPK1	1.129875
MRPS18C	0.10425
RPLP2	-0.030625
FGF22	0.2035
SPNS1	-0.734666666666667
ZFP1	0.91775
IL1RAPL1	0.5005
PCSK9	-3.36433333333333
NKX2-1	0.284071428571429
C6orf189	3.44725
SP4	1.322
SLC11A1	-0.1035
C21orf25	3.45583333333333
ICAM2	2.31
SH3GL1	-1.03516666666667
GSK3B	0.0893333333333334
RALB	0.602
PDXP	-1.53916666666667
GNGT1	-0.269625
KIR2DL1	-0.8745
TNFAIP3	0.708916666666667
C6orf32	0.8907
CBLN2	0.32325
PANK3	-0.139625
TAAR9	-0.615
WDR82	0.483714285714286
APOM	-3.716125
TRIP10	0.89275
SPATA16	-0.266833333333333
C1orf135	-1.597
USP51	1.623
TESK1	1.49125
C11orf64	-0.088875
ZNF611	-0.4305
PDE6G	-0.532166666666667
HLA-DQA1	1.804625
GCLC	1.489625
SEC61A1	-0.762214285714286
TWSG1	0.439
ZMYND10	-0.394
CTDP1	0.165625
ADAMTS6	0.393666666666667
SLIT1	-0.34325
KRT86	-0.7845
KIAA0574	0.74175
GTPBP2	-0.6877
PQLC3	1.454
PRRX2	0.436333333333333
C15orf44	-0.184666666666667
MKKS	0.26425
C11orf10	-0.75275
GPR110	0.215125
CD109	0.23825
ADCY1	-0.291833333333333
RHBG	-3.9945
TP53I3	-0.137
SLC22A3	1.2216
UCP2	-0.24675
FOXG1	-0.749666666666667
OR2AG1	0.42
TRIM24	-0.93625
PROC	-3.57725
TAAR6	0.6225
AMTN	-0.7395
C10orf47	-0.320333333333333
DEPDC1	-2.0475
FLJ45557	0.47075
ZDHHC17	1.2829375
KIAA1429	0.288833333333333
KCNH1	0.1175
VNN3	-0.474625
PSMAL	0.94425
PPARD	-0.01575
HFM1	-0.44525
YBX1	-0.369166666666667
ZNF695	-1.6665
SCTR	0.238666666666667
DCDC1	0.4475
VPS26B	0.1747
MTF2	-0.303666666666667
ATP6V1F	-0.21725
CCDC94	-0.236
PERF15	0.976
CCL11	-0.367666666666667
LMO7	-1.1045
DCST1	-0.7455
