Hybridization REF	TCGA-A8-A0A4-01A-11R-A00Z-07
ABCA13	-0.066875
AGR2	4.257375
GBX1	0.382
HDLBP	1.21621428571429
ACY3	-0.7375
HECW1	0.051
ZNF519	-0.04325
HOPX	2.634
ZNF304	1.338875
OR12D3	0.7165
FKSG43	-0.111
METTL1	-0.016125
MFSD3	-0.2959
PSPH	-0.41675
CLCA3	-0.7715
DARS2	-1.6765
CDC25A	-2.9535
BAIAP2L1	-0.16825
B3GNT5	-0.73775
USP29	-0.4285
ARHGEF10L	1.0878
ATOX1	-0.724875
ADAM30	0.043
DNASE1	-1.4135
STT3A	0.401083333333333
RAB6IP1	0.06975
PTN	3.4949
C1orf106	-0.975461538461538
HECA	0.6605
RNF122	-0.8315
SLC22A18AS	-0.506833333333333
GNG8	0.375833333333333
ELP4	-0.78
FAM65A	0.0758333333333333
RPL10A	0.249666666666667
IRS4	-0.344
MACF1	0.5828
SEC24D	0.63975
LOC374395	0.78875
TGFB2	0.912
MDFIC	-0.2715
CHRNE	0.486
PCMTD2	-0.255166666666667
ATP6V0D1	-0.140833333333333
MTA2	0.4545
LZTR1	-0.400833333333333
RAP1A	0.594
AXIN1	-0.349625
POLR1C	-0.22075
TRIO	0.463
PLXNA4A	1.08963636363636
C5orf33	0.403
DEPDC1B	-2.42625
ZNF473	0.02
MTM1	0.74425
GPR107	0.510833333333333
CSNK1A1L	0.284333333333333
FLJ14154	-0.0935
NLRC4	1.99575
ENPP4	1.695
PADI3	-0.575
RNF170	-0.242
CG018	1.60833333333333
C16orf7	-0.31625
KCNE1	-0.514
NRM	-0.6535
SLC37A3	-0.336928571428571
TPD52L2	-0.635
UNC5B	1.3125
C12orf12	0.5304
SDHB	-0.39
CLRN1	0.35325
NUDT10	-0.732833333333333
UGT3A1	-0.222285714285714
FBXW8	0.334375
RHOF	-1.315125
PTPLAD1	0.45675
MYO3B	0.127333333333333
DERA	-1.24475
TPP2	-1.0055
C19orf53	0.1205
GINS3	-1.246875
ST6GALNAC5	1.0985
CHSY1	0.31425
MGC15705	1.3555
GPR83	0.323
EXT2	-0.140625
DOLK	0.83575
TUBAL3	0.5855
ACVRL1	2.1938
ABL2	-0.6125
C14orf156	-0.691333333333333
PTPRZ1	-2.35
DIP2C	1.11775
LAMP1	0.566375
RXRA	0.5855
MAP3K5	0.523
ALKBH1	0.744833333333333
PDLIM7	0.2005
ARL14	-1.3515
SNIP1	0.056
TIMP3	2.04208333333333
RGS3	0.594333333333333
SPAG16	1.0374
ABHD4	0.22275
ARHGEF12	0.618181818181818
GLUD2	0.1715
RAC2	-1.6539
UAP1L1	-0.271
SLC18A3	-0.4025
YOD1	-1.98741666666667
RALY	-0.168
HMOX2	0.7225
DGKH	-1.12425
DBNDD2	1.49016666666667
YIPF4	0.73475
THAP10	-0.19825
ZNF513	0.6565
HAGHL	-1.02616666666667
ITGB4	1.07833333333333
CCDC141	-0.79
YTHDF3	0.70375
C5orf28	0.5945
RPL7L1	-0.66425
TMEM30B	1.77507142857143
ANKRD35	2.9885
DUOXA2	-0.047
TBC1D5	-0.454
DFNB59	0.0375
HRH4	0.548666666666667
MYO6	1.83
DNAJA4	2.092375
RBM24	3.118875
CEACAM20	-0.95925
RBM23	0.202857142857143
NGFB	-0.596
C1orf63	-0.3614
KRTAP7-1	0.4955
PERLD1	1.87725
NPB	0.497
C17orf59	0.5573
HSPBAP1	-0.66825
SLC15A4	0.108375
PRTFDC1	-0.0755
OSMR	-0.1575
CYSLTR2	-0.078
C19orf25	0.454
KIAA1797	-0.0895
NLRP6	0.259
FAM105B	-0.3725
SCRN2	-0.0605
LRRC58	0.0343
RNF17	-0.03625
NEIL3	-2.1015
FAM137A	1.0495
SKP2	-3.00125
PARVA	1.39741666666667
PKLR	-1.885
RNF34	0.32025
A3GALT2	0.6345
C12orf50	0.108
SUNC1	-2.39175
FAM102B	-0.373
CCT2	-1.21475
LRRC37A2	-0.6185
ARF4	0.8655
SIKE	-0.1965
C8orf48	2.3525
MBTPS1	0.329142857142857
GPSN2	-0.0945
NCF2	2.2615
SLC12A6	0.1185
MRPL48	-0.79075
HMGN3	-0.1955
LRRC62	-0.99525
PAX9	1.186
FAM55A	-0.621
C20orf42	-1.19466666666667
SCML2	-1.3126
BCL9	0.4865
FAM40A	-1.2805
C9orf41	-0.8945
ZNF774	0.497
LETM1	-0.84375
PLXNB1	-0.0801666666666667
NIPSNAP1	-0.44225
USP10	-0.8985
F9	0.69
LIPE	-0.29375
CNGB3	0.1795
C12orf52	-0.04575
PI4K2A	0.069
MED8	0.026625
STAT4	1.037
FGD4	0.593833333333333
RNF145	-2.14683333333333
WDR32	1.8027
CLDN2	0.286
TCEAL8	-0.639
ZMYND8	-0.436
PDXK	-0.62184375
GATAD2A	-0.9735
PTGES3	-0.4595
CCM2	-0.0235
TAP1	0.592625
ZNF670	0.39875
ETS2	-0.255357142857143
C6orf166	-0.832666666666667
PRMT2	0.222571428571429
OR4B1	0.0945
INTS8	-1.1155
CCDC102A	0.63575
CCDC83	-0.9465
ITGA1	0.1312
EPHA5	-1.22688888888889
FAM24B	-1.33583333333333
TSGA10	1.48425
HAL	-2.3266
MYOT	3.176
SPACA3	-0.477
BCL2L2	-0.0513333333333334
CUGBP2	0.9605
CCNB3	0.7145
RNF113B	0.229
MERTK	-0.178
BAG1	0.41625
VPS36	0.0245
ORMDL3	0.5351
C1orf190	0.7705
ZNF625	-0.06975
CORO2B	-1.83
ALOX15	-0.749
CST1	0.428
NUPR1	2.33116666666667
CCL7	-0.165666666666667
SMCR5	-3.3685
DSC2	1.966
RBMS2	-0.20975
GRIK4	3.0265
TRIM65	-0.2389
TMPRSS6	-0.655
TP53INP2	-0.365
GLB1L	1.31683333333333
LOC388284	0.0281666666666667
PUS1	-0.988642857142857
BCL9L	-0.2855
OLFM1	1.08525
RET	0.8545
MASTL	-1.8415
ALX3	1.1795
IL1RL1	-0.460833333333333
ZNF765	-0.5873
C14orf138	-0.52275
SNX10	-1.19483333333333
TAC4	0.38
C1orf64	4.476125
POGK	0.387875
MAPK9	0.49275
ZNF366	3.26175
C8orf79	1.312
CLDN7	1.838625
OR5AT1	0.144
TRIM37	-1.5775
LRRC25	1.33725
GRHL2	2.5757
TEKT3	1.03625
LASS5	0.153
ABCC4	-2.13533333333333
DLG3	0.500125
VGLL1	2.04625
ZFP36L2	1.475
MFRP	-0.156
KIAA1799	0.4945
FLJ44379	2.4885
PCNX	-0.21675
ANXA9	1.48
CYP4V2	1.3926
PIK3C2A	0.389
SRR	0.077
NOL3	-0.75825
IFITM2	1.381
ARNTL2	-2.85575
ZNF595	1.03375
NLRP13	-0.2185
ASPH	-0.312
CPA2	-0.7595
PVRIG	-1.84333333333333
LEPR	0.09
C16orf42	0.665333333333333
SH3BGRL	4.06125
FAM77D	-0.0878
FNDC7	-0.111
C9orf6	0.292
NOTCH2NL	0.308166666666667
PGBD1	-0.0966666666666667
SYNGR2	1.48366666666667
PITPNA	-0.21575
PRPF4B	-0.3425
SLC43A3	-1.48678571428571
NRBP1	-0.215
SLC25A22	0.1705
ILK	0.762125
SLC22A8	0.337833333333333
MRPS7	-0.115875
PITX2	-3.3545
FABP3	1.34675
OR1L1	0.427
LOC728215	0.541125
BLID	-1.02
KIAA1217	1.95117647058824
TFPT	0.1475
AP4B1	-1.126
VBP1	-1.29175
OR1K1	0.7395
MORC3	0.0245
BHMT2	0.324
C3orf10	0.886
FZD7	2.2145
WFDC10A	-0.15
PMS2CL	-0.45575
CCDC32	0.6355
FA2H	-0.158
ALG13	0.097
TTLL7	-0.0188
SPOCK3	-0.254666666666667
SLC13A2	1.7845
AIM1	1.26725
GPRC6A	3.4275
EGR2	2.808
MED11	-0.12925
WWC1	1.706
SH3GL3	-4.08375
RIF1	-0.661
PRLH	-0.2075
VLDLR	-1.2615
DBT	0.045
C21orf63	0.7125
CGGBP1	0.105
KRTAP12-2	1.953
TADA3L	-0.115
ZBTB16	3.64225
PDGFB	0.792625
RFX1	0.242375
UQCRB	0.0489
LOC133874	-0.45
HPS3	-2.27375
LGALS3BP	-0.2922
DKFZP564O0823	2.4135
MRFAP1L1	0.729125
HOXA10	-0.265166666666667
NGB	-0.413
KIF21A	-0.272076923076923
IFLTD1	null
LZTS1	-1.53025
ARHGEF3	1.16675
RHBDL3	-0.011
CSNK1G2	0.0813333333333334
ChGn	0.66175
KIAA1244	1.44
GABRB2	0.411
MGC72080	-0.514
CD27	2.82425
EGLN1	-1.7516
PEX13	0.37925
RWDD3	-0.816
RNF12	-0.375
GRIN2B	1.4
ADAMTS14	-1.028125
DYDC2	-1.137
ATP6AP1	1.1729
NR1H2	0.2225
PDK2	0.8685
C3orf17	-0.2425
SLC38A2	-0.405714285714286
SLC25A29	0.2175
C15orf29	0.607625
ADAM9	-0.5455
TMUB2	0.53975
GPR176	-0.32325
AGK	-1.53675
MCCD1	3.86425
NDUFA4	-0.16825
TMEM146	0.06575
DUSP1	-0.123625
UNQ6975	0.6385
EMX2OS	4.68625
INSM2	0.25025
LUZP4	0.1925
SETD6	-1.70075
P2RY2	1.10925
SLC45A2	-1.091
RABGAP1	0.781166666666667
UBXD5	0.2395
GPRC5A	0.1285
PAK3	1.595
LOC63920	-0.206
TGFBR1	0.9328
KRTAP6-3	0.11775
SFMBT2	-0.457
CDC42	0.22775
C11orf35	0.3645
TTLL2	0.608333333333333
UACA	0.655727272727273
CD97	-0.2367
SETD5	-0.18525
NINJ2	-1.576
PTER	0.782666666666667
POMGNT1	0.439
KRTAP4-2	-0.376
ECGF1	1.65975
HRB	-0.750818181818182
ATP1B2	0.1143
LOC400506	-0.5235
COL4A3BP	1.24525
C6orf97	0.18875
GRHPR	0.919
TAS2R1	0.6635
SEMA7A	-1.535
EDF1	0.2045
ODF2L	-0.0427
PCID2	-0.855833333333333
GTF2H4	-0.752166666666667
ZCCHC3	-0.491125
CGB2	-0.0256666666666667
NEUROD1	-0.05825
C20orf75	0.462
RP5-1054A22.3	2.2885
IFNA5	0.5125
ZNF134	0.416666666666667
MGC119295	-0.7209
ZSWIM6	0.45025
SMEK1	0.282166666666667
PCGF2	0.667875
C1orf102	2.0705
CYP2A13	0.242
KCNH6	-0.3967
MDM1	0.4966
ALDH7A1	0.7305
C9orf75	0.85575
VDAC3	-0.552875
OR51T1	0.206
EIF3F	0.0808333333333333
KCNJ10	-0.47675
LENG8	0.0655
EDEM2	0.0773333333333333
CCNJL	-0.883833333333333
DHX37	-0.7345
CRYGN	0.3275
AATF	-0.451875
ZNF630	0.89875
E2F5	-0.683
WFDC13	-0.3055
FTSJ3	-0.387333333333333
C4orf33	0.5835
LHFPL4	-2.556
C19orf56	-0.162666666666667
SMAD4	0.452625
AFM	-0.209
G0S2	-1.9615
FCHSD2	0.5108
RRP1B	-1.3634
EEF1B2	-0.386833333333333
STAT6	0.9305
ZNF195	-0.58575
GNL1	-0.157
ZNRF2	0.803166666666667
PER3	1.25525
ASB16	0.381
C10orf10	2.18121428571429
ADCY8	-3.17983333333333
C9orf58	-0.0095
ARMC10	-0.0393333333333333
PSG1	-1.2095
DHX34	0.00675
VARS2	-0.212125
NFIC	1.04325
ITPR2	0.715
AGXT2	-0.171
OR6K3	-0.0115
H2AFZ	-0.681916666666667
MLLT3	0.259416666666667
COX4I2	1.3485
CCNT2	-0.40475
PLK4	-2.170875
NUMBL	-0.445666666666667
MED16	0.305
PLEKHQ1	0.9495
GOSR1	0.722111111111111
BTG4	-0.299
RPL30	0.247583333333333
IGSF5	0.442666666666667
IGFL2	0.149333333333333
ELMOD2	1.17866666666667
SHC3	-0.591166666666667
HAVCR1	-0.698
DYNC2H1	0.133125
RNF5	-0.130833333333333
C2orf7	0.5465
NLF1	1.315
KLHL25	0.4175
LRP10	1.2878
KRI1	-0.10625
PUS7L	0.0666666666666667
MGMT	1.06875
HOXD1	-0.256166666666667
CSH1	-0.1253
ATG16L2	-1.11875
FLJ44635	0.028
CHODL	0.07025
EXOSC8	-2.1515
SLC28A1	0.24125
MYO7B	-0.5136
SEH1L	-0.7088
MTNR1A	0.562833333333333
TSPAN5	1.2925
CDC45L	-3.74033333333333
AMIGO1	0.0935
ATAD3A	-0.9575
OSGIN2	0.1765
PDIK1L	0.866
DARC	3.9035
PIPSL	0.0375
SHMT1	-1.03575
CRISP3	1.2265
POPDC2	4.00766666666667
ZRANB2	-0.706166666666667
FBXL8	0.23975
TRIP13	-1.55090909090909
EIF5AL1	-1.427
POU5F1P3	-5.15766666666667
IL6	-2.5215
CXorf38	-0.8815
IFNA16	-0.57
FBXL2	2.18166666666667
BRD1	0.125
STATH	0.19525
FBXO44	1.2205
MCCC2	2.006
CDC2	-1.7969
C5orf23	-0.18275
IVD	0.658
C10orf122	-0.21025
MSL3L1	-0.2445
MVP	-0.09725
EPOR	-1.0495
ZMYM1	-0.231333333333333
BCL7C	0.482166666666667
PSTPIP2	0.5035
LYPD1	-1.9165
OR8G5	0.306
ZP3	0.667333333333333
BCAS4	1.026
EDG6	1.38175
ISY1	0.0185
PRAMEF2	-1.3895
CUL1	-0.71625
RNF213	0.1697
CCRK	1.15125
DHX9	-0.48325
C13orf29	-1.79275
NCKAP1	0.364333333333333
MRPL43	1.12421428571429
XPR1	-1.76775
PKN2	0.6327
PODNL1	0.904
ZNF333	0.480875
DALRD3	1.11425
OPN1SW	0.295
BTBD6	0.92
C11orf82	-2.6855
OR5P3	0.2975
DUSP11	0.31925
L1CAM	-1.3759
NEK11	2.16083333333333
OR7E91P	1.9895
CNTN3	2.6531
CREB3L2	0.2895
ZBTB37	1.179
KIAA1324L	0.20125
NDUFB10	-0.195333333333333
NUDT2	0.29175
GTPBP8	-0.72325
CACNA1D	1.902
PRKAA2	0.871
PRDM8	0.259
MGC16075	-0.686333333333333
KRT14	2.58721428571429
PP8961	0.21
MRPL18	-0.64
ABCG2	-0.7475
PACRG	1.48075
BBS2	-0.539
KREMEN2	-2.922
FBXO21	0.667
HNRPUL1	0.55225
GRB10	1.23975
CLSTN1	0.9685
LMAN2	0.9211
C17orf61	-0.401
NIPSNAP3A	0.53375
INSIG2	-0.210166666666667
PCDHB7	0.974
STXBP2	0.43575
CMAH	1.051
SEMA5B	-1.2515
ZNF155	0.504166666666667
COQ6	0.152833333333333
PRPF4	-0.0795
TSPAN15	2.4336
VN1R5	0.216
LATS2	0.7765
SELK	0.81925
PGK2	0.37475
MS4A1	-1.574875
TYW3	-0.6309
KRTAP5-1	2.9265
RCCD1	-1.4935
BTN1A1	0.35575
DDX28	-0.70075
TMEM65	-1.331
LOC92345	-0.3065
TTC31	-0.233
WDR46	-0.762833333333333
CHP2	-0.715
LSP1	-0.343875
ZNF542	0.3065
EXOSC1	-0.327
ARHGAP18	-0.619833333333333
LRRTM4	0.224375
MAOB	3.538
CACNB4	0.34675
MGC33846	1.779125
RANBP3L	3.849375
ATP5L	-0.19725
ONECUT1	-2.7575
NUDT9	0.50275
TMEM149	0.337
STX17	0.61625
IGSF10	-3.9285
TMPRSS9	-0.5015
BMPR2	1.21275
ALLC	1.29125
KLF7	-0.411375
GCC1	0.0395
TIMM9	-0.22825
CDO1	0.713333333333333
MGC10701	-0.4055
IFI6	2.47566666666667
FRMD8	-0.07525
MGAT2	0.1115
WBP5	-1.0475
CNIH2	0.22775
KIAA0907	-0.9412
KCNH8	1.1905
CTSG	-2.24275
GRIK1	0.287666666666667
CUL5	0.417375
FRMD1	0.312
OR9A4	1.1735
SYT6	-1.376625
FOXD4L2	0.79225
ANAPC2	-0.00783333333333334
OPN5	0.1675
TAF13	-0.503
LYG2	-0.42075
GGNBP1	0.388
C11orf40	0.89
OTX2	-2.2335
REG4	-0.186833333333333
EIF5	0.2230625
PALB2	-0.48925
SEPSECS	-0.042
RNASE3	-0.71975
TRIM49	-0.899
POLR2K	-0.2995
GPR42	-0.1625
C8B	-2.47
SASS6	-0.9485
PREB	-0.328333333333333
OR3A3	0.3605
TUBA8	0.63125
IGLV2-14	-1.267
STIL	-1.9885
ANKFN1	-1.07266666666667
NME7	0.0215
HOXC12	-1.00925
UBE2C	-1.434
FHOD1	-1.397125
CDK2AP1	-0.648166666666667
OR6K2	0.545
DHPS	-0.30775
RPL5	-0.613916666666667
TRGV5	0.336
LOC541472	0.479428571428571
HCCS	-0.5811
DENND1B	1.025
LHX3	-0.361
OR5D16	0.133
CXorf57	-1.55333333333333
IRF2BP1	0.756
NDST2	0.734166666666667
LCE3D	-0.1615
BOLL	0.095
SYT3	-1.532
PIH1D2	-0.5425
C20orf7	-0.747
IL1R2	-0.225
SLAMF9	-0.337
PPME1	0.216125
PIK3CA	0.211
TRAPPC1	-0.58175
COLEC10	-1.35675
SLC9A6	-0.8085
PDDC1	-0.00416666666666667
CCDC53	0.793
GK3P	-1.10425
DAZL	-1.587
BRI3	0.11
SDK1	-1.1955
CYP2C18	0.177
IFI44L	4.270125
RPL3L	0.023
FUT9	-0.494833333333333
KIFC2	-0.381666666666667
PMP2	1.02325
SLC4A9	0.3665
PLAG1	-1.18966666666667
MYCBP2	0.121333333333333
OR4E2	0.7215
CCDC65	0.811
C16orf82	0.188714285714286
ENTPD4	-0.33975
BRP44L	-0.3865
PMP22CD	0.2015
TMCO4	1.047
KCNN1	0.436666666666667
WDR35	-0.2225
CCDC80	2.2605
C3orf31	-0.93575
SLC7A9	-0.827
TMEM190	-0.7725
DBC1	-0.91
FADS3	-0.889333333333333
PDZD8	-0.0755
GRM5	0.0345
AZGP1	4.0535
PEX3	-0.031
MED1	-0.1615
ATG4C	-1.03033333333333
HNRPH3	-0.747875
FAM109B	2.15375
C4orf17	-0.6595
CA10	-0.222
OPRD1	0.076
CCL16	-1.5545
SACM1L	-1.172
CST6	3.459
CD63	0.9909375
LGI1	-1.1555
ZNF784	0.67675
CRYBB1	-2.4275
CX3CL1	1.4431
TOP2A	-1.895625
GYPB	-3.9245
GADD45GIP1	-0.535
FEN1	-0.416625
IGF1R	0.295125
WDR72	-1.7928
PURG	-0.4428
DEFB126	-0.35175
PKD1L1	0.90125
CAV1	-0.8326
GNPDA2	1.1352
DGAT2	-1.559
NLGN1	-1.65525
STRBP	0.362125
HPRT1	-1.40666666666667
FANCI	-1.897375
PSMA7	-0.216625
DBF4B	-0.545
TTF1	-0.41625
RAD54L	-2.17675
ELOF1	-0.168
PLAGL2	-0.66775
ZNF256	0.5905
HMGCL	0.75625
MSI2	-0.00999999999999999
RPESP	2.54083333333333
C11orf60	0.27625
ABCD1	-0.2555
ACAA1	-0.2437
SPARCL1	5.44864285714286
IL6ST	2.7365
ZNF319	-0.382
TMEM109	0.5084
FAM90A1	1.66833333333333
IL22RA1	0.093
ATP4B	-0.113
TEC	-1.1645
C7orf30	-0.67175
TXNDC2	-0.9285
ABCB4	-0.76825
KIAA1191	0.135125
C9orf38	-0.3975
SFTPB	0.653142857142857
CNTNAP2	2.49658333333333
FRK	1.082
TBX19	-0.0776666666666667
CHD4	0.05
C6orf26	-1.932
MOSC2	1.887
IKBKE	-0.872
HIF1A	-2.0165
LOC595101	-0.87
RELA	0.361
TMEM16B	-0.719
ABHD12B	1.49175
TSEN34	0.89
KIF18A	-2.61075
TXNDC9	0.0805
SPATA2L	0.04
SEMA4G	-1.014
C21orf91	-1.3865
MATN1	-0.1635
KCNIP4	0.206666666666667
TUSC1	1.93325
OR4C15	0.5455
ARMCX6	1.06775
WBSCR27	-1.21533333333333
OR52I2	-0.183
KIAA1604	-0.322
DYNC1I1	0.63775
PPP4C	-0.12575
SLC47A2	-1.89033333333333
TREH	0.51225
CD48	0.514666666666667
ST14	1.12216666666667
PKN1	-0.35975
SPON2	2.24725
XBP1	1.38608333333333
SFRS12	-0.179333333333333
EFCAB6	1.933
SELT	0.10925
SLC39A2	2.3235
ERF	-0.7645
ARL3	1.3905
SURF6	-0.2821
MLLT10	-0.792380952380952
FLJ11171	0.2715
TDGF1	-4.96466666666667
ERCC6	-0.46925
EIF2AK4	0.49775
BAZ1A	-0.556166666666667
LRRN3	0.637833333333333
TMC3	-0.596
EFTUD1	0.10575
PTPRO	0.403666666666667
CLEC12A	0.226285714285714
ACBD4	0.5755
ZDHHC14	-0.654125
OTUD7B	0.7515
ACTB	0.5023125
MSRA	-0.083125
LCE5A	1.3875
IFI35	0.6575
BSCL2	0.553833333333333
ANKRD12	0.707833333333333
CFHR2	0.773
RGAG1	0.632333333333333
HSFY1	0.00600000000000001
SLC30A5	0.854666666666667
IMPG1	0.68
GPR109A	0.368
ZNF185	-0.67625
IYD	1.28975
NPCDR1	0.2175
SERPINA13	-1.122
HMGCLL1	-0.30925
NEUROG1	0.642333333333333
UBQLN1	-0.2353125
LIN37	0.48075
SOCS2	-0.525875
DSCR4	-1.70185714285714
XKR6	-0.713
GPR142	0.801
KRTAP13-3	0.555
CCDC15	-1.01116666666667
MOS	0.604
CD1E	-2.3455
OFCC1	0.445
FAM83D	-0.515
SRFBP1	0.58875
C9orf96	0.2815
DHDH	-0.67
CCDC90A	-1.516
RABL3	0.87805
CD320	-2.29166666666667
ANGEL2	0.10975
MRPL21	0.0525
SMG6	0.3865
INSR	1.61675
FLJ14816	-0.373
GLRB	0.354166666666667
C9orf89	0.98725
CIZ1	-0.26425
URG4	0.323
LRDD	-1.139
CBY1	0.905833333333333
NFX1	0.610375
MTERFD2	0.174642857142857
C19orf23	0.131
PGC	-2.914125
IER3IP1	0.736
RASAL2	0.47225
C1orf89	-0.1305
SYNJ1	-0.884428571428571
NFKBIE	-0.5145
FLJ40125	-1.083
TCEB2	0.0542
NOG	-1.541
POLR2J2	-0.934166666666667
HLA-B	1.84725
PCDHA1	2.232
PPP2R2B	0.24475
ARHGEF17	1.411
TCF7L2	0.967142857142857
CHD5	-0.0163333333333333
ZNF431	-0.462625
TBC1D25	0.32325
ZNF800	0.0095
SCUBE2	4.20072727272727
MYCBP	0.314166666666667
GPX5	-0.0095
C6orf129	-0.433666666666667
QSER1	-0.604166666666667
ULK2	1.848
PIGO	1.06466666666667
NRCAM	-0.991571428571429
SLC35E3	1.319875
CSRP2	-0.064
HYPE	1.0435
MAPK15	0.278833333333333
MGC14327	0.36175
TIMM13	-0.547333333333333
ZNF462	0.93375
GBA3	0.1565
TEX13A	0.442
MCM6	-1.29111111111111
MTRF1	-1.384875
ABCA7	-0.54875
EIF4A2	-0.17625
ZC3H10	0.3898
RPGR	-0.248166666666667
C20orf94	0.59475
RP1L1	0.3355
GPR125	-0.190875
USP22	0.319714285714286
OR1L4	0.03575
MLZE	-0.15375
FLJ32065	0.21475
PTCD1	0.681
CRTAC1	3.80483333333333
BXDC2	-0.7685
C18orf1	2.297
FAM107A	2.91821428571429
EFNA3	-1.22325
P18SRP	0.4114
CAMKK2	0.326083333333333
KIAA0649	0.39225
NES	-1.0915
HS6ST3	-0.83075
PON2	-0.3045
TCP11L2	-0.247
CLEC4A	1.47225
PRR12	0.5325
MLXIPL	-1.4818
C2orf50	-0.3045
ZNF28	0.272
ENC1	1.18033333333333
MAP2K1	-0.455625
FKSG2	0.383
KIAA0430	0.836
PTP4A1	-1.49333333333333
GPR156	0.8105
GTF3C6	-1.26375
UBR2	-0.3897
LOC388272	-1.958
MAK	0.803833333333333
ACOT4	3.557
STC2	2.37375
PIGW	-0.718875
SAE1	-0.456625
COL6A1	0.0815
OAZ1	-0.0896666666666667
STMN4	0.0816666666666667
EDG3	0.779666666666667
SGCE	0.159333333333333
IL11	-2.45083333333333
PRSS8	2.325125
YIPF5	0.798666666666667
WNT4	2.858
CSN2	0.6582
TCF7	-3.31425
TDO2	0.44375
SAMD9	0.7125625
S100A7A	0.656
MMRN1	3.15383333333333
GKAP1	0.66375
AKR1C3	-1.121375
RNF19A	0.1985
GMDS	-0.51275
YKT6	-0.5215
SPARC	0.8105
C12orf31	-0.649
UBE2V2	-1.13933333333333
FBXL18	-0.180666666666667
KIAA0460	0.6935
ADAM22	-0.309
SERPINC1	-5.10525
KCTD21	0.67975
MYOHD1	-2.34375
ZNF37A	0.223
GTF3C1	0.2325
CTSZ	2.74225
PRNPIP	-0.546375
DRD1IP	0.3505
NR1I2	-2.4725
ZNF266	-0.1855
SPAG4L	-0.395
COX4NB	-1.026
SAPS1	2.1135
APOA1	-3.90875
TATDN1	-0.811666666666667
C10orf82	3.09325
KPNB1	-0.71975
FOXO3	-0.351833333333333
CRYBB2	-1.6885
ZBTB5	-0.0821666666666667
SLC25A38	-0.67925
DCTN2	-0.208166666666667
IFT20	0.249
CTHRC1	-0.19025
C1orf31	-0.93375
UHRF1	-0.748625
GPC6	-1.91175
C10orf54	2.37775
MCF2L2	0.2862
WNT9B	-0.13725
OLA1	-0.542875
FAM120B	0.4685
TTLL10	-0.119
CYorf15A	-4.058
RELN	-1.4406
SCN2B	1.291
MFHAS1	-0.9285
NKX3-2	-2.25166666666667
RASGRF2	-0.8465
SSBP1	-1.56433333333333
KPNA6	-0.262428571428571
LOC389118	0.1855
HS3ST4	-1.1688
SUPT7L	-0.380375
FLJ32658	-0.054
IGFBPL1	0.0865
KIAA1641	-0.4331
SHKBP1	-0.796
CSF1R	4.70975
NAGK	0.95275
MYL2	1.1385
HIST1H4C	-1.01283333333333
TOMM7	0.086
ADAMTSL3	2.6137
TNFSF14	-0.36025
PRRT2	-0.8875
VTA1	-0.97
AOAH	2.36483333333333
CRISPLD2	1.66128571428571
PNN	-0.898111111111111
TA-NFKBH	0.43
ESPN	-0.826
RBM43	0.4475
KIAA1267	0.9475
DDX3X	0.491055555555556
KIAA1576	-5.915
PLXDC1	3.71516666666667
FLJ25801	-4.4015
HNRNPL	-0.09025
RUNDC3A	0.510166666666667
CASP12	1.1525
SH2D5	-1.630125
RPL26L1	-0.251
OR51A7	0.1415
HDC	3.537
C2orf16	-0.142666666666667
SYTL3	1.238
GOLGA4	0.090375
NOTCH1	-0.542833333333333
ATPAF2	-0.09375
ECD	-0.10425
SSX5	-2.01583333333333
SNAP91	-0.3975
OCA2	-3.38825
PNPO	0.00150000000000002
DAPK1	0.0191666666666667
PINX1	-0.693
SELENBP1	0.992
NEK3	-0.0435833333333333
TMED4	0.269357142857143
SSTR4	-1.037
FOSL1	-2.7043
CD40LG	0.3675
CES1	0.277666666666667
DCI	0.282666666666667
B3GAT3	0.2985
STK17B	-1.427
CNTN6	0.48725
CYP3A4	-1.83283333333333
MBOAT2	1.08535714285714
PISD	-0.4275
USP1	-0.65875
PYDC1	0.711166666666667
CENPM	-1.729625
SAR1B	0.615
TTC7B	-0.355875
DP58	-0.4495
GPC1	0.80075
RBL1	-2.48975
TMEM137	-1.551
TOB1	1.64908333333333
TCEAL1	0.690666666666667
CENPF	-1.80709090909091
C6	0.0652
PRSS1	-3.80925
PPIL6	0.6904
C6orf124	-0.632
ODZ4	-0.1755
SNCB	-0.32575
NDUFB9	-0.1725
CNOT6L	0.843
S100A9	-0.0241666666666667
TRIM50	0.387
KCTD1	2.456
WDR63	0.038
SPEF2	3.347875
RNGTT	-0.794166666666667
CXorf22	-0.268
KCNK16	0.30775
CEP250	-1.24475
ATPBD1B	-0.37425
KCNJ2	2.84175
MT1B	-0.784
ZNF684	0.2565
SLC4A1	0.1905
PDHA1	-1.0995
ZNF492	0.365625
TKT	-1.806
BYSL	-1.622125
RNF38	0.441625
AHDC1	0.5395
KLHL2	-0.03525
CMTM8	1.1475
DMP1	-0.896
HERPUD2	0.003375
CRTAM	2.0145
ZNF572	1.135
TMEM16J	-0.7175
HSD17B2	-4.20725
UBE2G1	-0.5705
AHSA2	-2.1255
PELI2	0.121
TPX2	-2.24725
ATP9B	1.45366666666667
DAZAP1	-0.34175
HMGCS2	0.5985
C17orf38	-0.16525
B9D1	0.434
NKX2-5	0.8745
KIAA1276	0.804
LILRB2	2.836
CSTF1	-0.517333333333333
BTN2A1	-0.310833333333333
