Hybridization REF	TCGA-E2-A15O-01A-11R-A115-07
C14orf149	-1.03883333333333
PRDX4	-1.498
ABHD12	0.2023
AGT	-3.12425
SLC22A14	-0.63875
C1orf58	-0.243
PILRA	-0.10325
ABCF2	-0.462
C17orf85	-0.2705
TKTL1	-1.73675
FGF1	1.8392
IL6R	0.21
VPS25	0.18275
CHRNB2	-0.039375
COL7A1	-1.7581
LRRC48	2.30916666666667
SPG20	-1.69141666666667
COX10	-0.01
GCA	0.55075
ECEL1	0.103833333333333
GLG1	-0.8245
SRD5A2L2	0.309
MUTYH	-0.4005
ZNF70	-0.495
L2HGDH	-0.76125
GPATCH2	0.33075
ZNF655	-0.760375
ZNF227	0.353333333333333
MCOLN2	-0.207
NQO2	-0.59475
KCNQ5	-0.075
NEU1	0.814
QRICH1	0.42
ZBTB20	0.337333333333333
RPUSD3	-0.3355
EPGN	-2.15983333333333
TSN	0.748916666666667
SPRY2	-2.99566666666667
LZTFL1	0.280875
GMFB	0.18925
PBEF1	-1.6642
HBG2	-2.40025
TMEM8	0.4255
PALM2-AKAP2	-0.761
NFYA	0.04075
FAM108A1	0.314125
PBLD	0.7715
NRG4	-3.004
PIGF	-0.334
PTGER1	1.549
NOS2A	0.0551666666666667
C21orf34	-2.33633333333333
C21orf51	0.294833333333333
IL17C	-0.0905
TRMT6	0.678333333333333
ETV2	-0.1985
CCDC109A	-0.25475
MYLK2	-1.567
ATP10A	0.0413
DPH4	-0.372
C5orf5	0.298666666666667
KCNA4	0.0716666666666667
NMNAT2	-1.559
GLYATL2	0.801
LSMD1	1.143125
IL23R	-2.097
NRF1	0.4525
MUC15	-0.300166666666667
PRDM12	-1.2065
PAQR4	-0.0374285714285714
RBBP6	-0.204
IFI27	2.8985
SKAP2	-0.835666666666667
TAGAP	1.14525
TJP3	1.675
C9orf61	1.65975
IDS	-0.328857142857143
PARG	0.345
LOC131149	0.0215
DYRK4	1.098
MICALL1	-0.60125
GALR2	-0.174
GPBP1L1	0.778625
TBX21	3.391
KCNJ6	0.202333333333333
GGN	1.01975
CASP5	-0.6155
RNF182	-5.5485
BRD4	0.50875
DOK4	-0.358125
SLC46A2	1.62333333333333
SOX9	1.07558333333333
ZNRD1	-0.219
PRR6	-0.62975
FAU	-0.534125
DTNB	0.544666666666667
CARD9	0.62325
STS-1	-1.7305
SLC4A5	0.587875
NSBP1	-3.782
UGCGL2	-1.07383333333333
POTE15	2.6915
NOXA1	1.1685
RP13-347D8.3	0.46575
SAMD10	0.3905
EP400NL	-0.9035
TCF21	-0.547
AMELX	0.09875
JPH2	-0.2058
SLA	1.36125
DLST	-0.714833333333333
SEPT12	2.262
RGS20	-4.00725
LXN	-0.776833333333333
ZNF419	0.842375
UPK3B	-0.318833333333333
RELL1	1.27275
ESPNL	2.786
KLHL21	-0.156625
PI15	3.8675
C2orf61	-0.6555
LOC407835	-0.456333333333333
RER1	-0.147727272727273
ELAVL2	0.795
MGC26718	-2.0905
KLF2	3.30325
TNFAIP8L3	0.973583333333333
TFE3	0.22875
C11orf17	-0.56775
15E1.2	-0.582
SNRPC	-0.64625
DLGAP1	-0.00775
PGLYRP1	0.187875
OVCH2	0.71
IRF7	1.132
SET	-0.3477
NAB2	0.693166666666667
LRP5L	-0.82175
FAM120A	1.0200625
ASCL2	-1.28316666666667
SHH	-0.536
ATP5H	-0.356833333333333
THPO	-1.63583333333333
TYRP1	-2.96983333333333
HIST1H3E	0.486333333333333
EIF2S1	0.0434444444444444
TNFRSF17	-2.59283333333333
TARSL2	0.6535
NKX2-8	-0.284
C1orf115	-0.11325
LOC56964	0.335
KIAA0841	-0.0895
ISCU	1.138
TTMA	-0.7755
ZNF414	0.5095
LOC441150	0.39525
RAB15	0.11975
HBP1	1.17833333333333
TNNT2	-1.475
CECR5	-0.9705
PHGDH	-1.44225
JRK	-0.1433
XPO4	-1.344375
FAM131C	-0.242
ARHGAP25	0.726166666666667
CA9	-2.55044444444444
GPR62	1.127
TLX1	-0.349333333333333
GPS1	0.149
OR2M2	0.017
BDP1	1.02535714285714
FAM70B	-0.387
RPS29	-0.682416666666667
MKLN1	-0.7102
TSPAN19	-3.83925
SLC29A3	0.7362
LGALS4	0.294166666666667
USH2A	0.225166666666667
NF1	0.236166666666667
APOBEC3A	0.845333333333333
IMPAD1	0.0101666666666667
OLR1	2.04133333333333
NRAP	-0.5225
HCFC1R1	0.824833333333333
TAOK2	0.626166666666667
MCM10	-1.59266666666667
MAP4K3	0.347916666666667
CBS	-1.989
CLK3	-0.409
PCDHGA5	-0.285
ELF4	-0.232625
FAM71A	-0.35675
C11orf49	0.714
CLIP2	-0.36175
BTBD9	0.8166
ZNF524	0.66075
KDELR1	0.0851666666666667
ZNF509	0.816
NCSTN	0.0205
ZNF533	2.90364285714286
PARP4	-0.76775
GALNT9	-0.539
NPY	-3.296
BEGAIN	-2.45716666666667
TMEM77	0.0555
FOXRED1	0.0943333333333333
SLC16A2	-0.250666666666667
SLC35B1	-0.137
GK5	-1.309
SDCCAG10	-0.8695
C4orf20	-0.54975
SLC9A2	-1.67925
ADD1	0.602428571428572
TAL2	-0.439166666666667
ACLY	-1.2165
DNAJC1	1.512
SOST	-2.362
USP43	1.24516666666667
CYP4F12	1.4535
FKBP5	-0.420125
CHCHD5	0.421
NUDT22	-0.7885
CCDC85B	-0.60775
OR51G2	0.618
STRN3	0.891714285714286
TMOD2	-0.12975
FLI1	-0.40325
MAB21L2	-0.496
DGKQ	0.36375
VPRBP	0.732833333333333
SCNN1B	1.5342
ECHDC3	1.712
TMEM106C	0.18325
CSNK2A2	-1.3235
RPL39	-1.223
HERC3	-0.7204
ZBTB47	0.2955
ZNF681	0.7045
PAGE2	-2.31525
CLIC5	2.22814285714286
RABAC1	0.64425
ZFHX2	1.47175
YPEL1	0.547833333333333
KIAA0776	0.71175
NR1D2	0.72275
DNAJC4	-0.30725
NPNT	4.1652
ZNF677	1.3075
ZNF536	-1.97425
MEF2B	-0.164916666666667
PTPN4	0.00600000000000001
CTCFL	-5.8415
STX5	-0.360333333333333
CD72	1.7265
VEGFA	-1.67573684210526
XRCC1	0.588
MAS1L	0.158666666666667
ELL	0.0149
SETBP1	1.28375
CDH11	1.84416666666667
NDC80	-0.839461538461538
DMBX1	-1.42725
NRSN1	0.126666666666667
BAT2D1	0.268375
CDS2	0.807
C1orf212	0.126
SENP3	0.021625
IL1F9	-0.00549999999999999
EEF2K	0.851625
COG8	-0.19725
CEP72	-0.8215
OR1L8	0.562
MUS81	0.190083333333333
PHYH	0.848625
GGT6	1.32133333333333
C22orf23	-0.137166666666667
C13orf33	2.492875
MAPK8IP2	0.6955
NELL2	3.622
POU3F2	-3.07066666666667
ALPK1	1.6655
MRPS18C	-0.44425
RPLP2	-0.247
FGF22	-0.865
SPNS1	0.243
ZFP1	-0.4615
IL1RAPL1	-1.8355
PCSK9	-2.9995
NKX2-1	-0.280428571428571
C6orf189	0.589
SP4	-0.088
SLC11A1	1.0759
C21orf25	0.648833333333333
ICAM2	-0.6165
SH3GL1	-0.1765
GSK3B	-0.273166666666667
RALB	0.2315
PDXP	-1.28683333333333
GNGT1	1.83225
KIR2DL1	0.589
TNFAIP3	-0.249833333333333
C6orf32	1.0796
CBLN2	-2.09175
PANK3	1.178125
TAAR9	0.38
WDR82	0.5865
APOM	-2.873625
TRIP10	-0.26725
SPATA16	0.0371666666666667
C1orf135	-1.35975
USP51	1.36725
TESK1	0.97175
C11orf64	0.143125
ZNF611	0.409
PDE6G	0.471833333333333
HLA-DQA1	2.72375
GCLC	-0.101
SEC61A1	-0.880142857142857
TWSG1	1.45383333333333
ZMYND10	2.0015
CTDP1	0.844125
ADAMTS6	-0.491166666666667
SLIT1	0.132
KRT86	-0.5325
KIAA0574	-1.88375
GTPBP2	-0.4402
PQLC3	1.0485
PRRX2	0.507666666666667
C15orf44	0.7025
MKKS	-0.130125
C11orf10	-1.14875
GPR110	0.11325
CD109	0.719083333333333
ADCY1	-0.203166666666667
RHBG	-1.5815
TP53I3	0.541625
SLC22A3	-1.6638
UCP2	-0.231
FOXG1	-3.51533333333333
OR2AG1	0.057
TRIM24	-0.449
PROC	-2.58625
TAAR6	-0.00475000000000004
AMTN	-1.525
C10orf47	0.532666666666667
DEPDC1	-1.6145
FLJ45557	4.46425
ZDHHC17	0.868875
KIAA1429	1.95883333333333
KCNH1	0.9215
VNN3	-0.130375
PSMAL	0.125
PPARD	0.3715
HFM1	-2.55525
YBX1	-1.05333333333333
ZNF695	-1.88075
SCTR	-0.0736666666666667
DCDC1	0.2115
VPS26B	0.1956
MTF2	-0.387666666666667
ATP6V1F	0.06925
CCDC94	0.04525
PERF15	0.1635
CCL11	2.946
LMO7	-1.538
DCST1	0.328
ADRBK1	0.583375
CDRT4	0.393125
ZNF84	0.762
HOXD8	0.056
STARD8	-0.71
FOXP2	-1.059
CCDC103	1.01975
POLR3A	-0.0946
GSC	1.46516666666667
ZNF114	-1.86933333333333
HTR7P	0.149
LALBA	0.1445
RMND5A	0.423833333333333
PSCD2	0.46525
ZNF409	0.1615
KRTAP1-3	0.0745
MAF1	0.646
LOC201725	-0.182333333333333
NRN1	-2.514
SPAG5	-1.1415
DNAH7	3.09866666666667
FLJ43860	-0.361
BRCA2	-0.4815
ACADM	0.415875
CXXC6	-1.4685
RAGE	-0.824125
CHMP2A	0.8445
FAM8A1	0.1857
GPR21	0.159
SLC12A3	-2.7315
FVT1	0.595
ZDHHC7	-0.452125
FLJ44048	1.62325
SLC44A3	1.61366666666667
SDSL	0.655833333333333
MMP8	-1.4505
PLA2G12B	-2.772
ACY1	-0.4445
MT1E	-0.593
OR4K15	0.148
TECTB	-0.3185
GPR20	-0.668
IRAK2	-0.43675
RFPL3	0.2775
MYO9A	0.497
NARG1L	-0.426083333333333
BLMH	-0.199375
CCDC3	1.29833333333333
C9orf21	-1.4935
KIAA0513	-0.205833333333333
MIER2	-0.487
PNMA2	0.606
SH3BP2	0.3269
ANXA10	-2.9405
RTN2	0.239166666666667
TFB1M	-0.6765
PRPH2	0.87325
C14orf133	0.2555
GOLGB1	1.3495
IRX4	-0.868125
NFKBIL1	0.096
C10orf62	0.3305
APBB3	-0.1815
RPS10	-0.6888
LOC728378	1.332
TLE3	0.737722222222222
PSMB7	-0.65
MESDC1	-0.0435
SLC6A1	1.70966666666667
OCLN	1.67708333333333
PTTG3	-2.0275
NAGLU	-0.54675
SERTAD4	1.33525
SPRY1	1.10225
FLJ10781	1.639
MYSM1	0.3495
TRIM4	1.11185714285714
SH3YL1	1.241
TREM2	2.724
SERPINI1	-0.90325
HDHD3	0.127875
TMEM38A	-0.19875
EID2B	0.32375
TDRD3	-0.402166666666667
SEDLP	0.467
THSD7A	3.9725
NDST3	-3.1725
KLHL15	-1.12641666666667
DHRS12	0.1835
FBXO9	-0.478928571428571
TNPO1	-0.673333333333333
MRPL13	0.407
SNX5	-1.009
METTL6	-0.52
SOD1	0.868875
CHML	-0.93
PACS1	0.851125
SIRT5	0.0288
CAPN2	-2.45566666666667
FXYD5	-0.8625
TWISTNB	-1.07075
LRFN1	-0.027
UBE1L	1.376125
UBE1C	0.4375
OR51B2	0.4045
OR4D11	0.097
C15orf2	-0.095
NR4A1	0.607833333333333
LOC339047	-0.5495
TRIM17	0.717625
ATP5G3	-0.208642857142857
RPL15	-0.2055
ADAMTS8	-0.466
HOXC4	1.019
C14orf37	1.0785
CEACAM5	-0.02025
MYT1L	-0.469333333333333
RASA2	-0.1555
OSBPL7	-0.8455
STAG1	-0.5465
GIMAP4	3.2845
FUT3	-0.160833333333333
PIF1	-2.108875
LPIN2	1.3114
SH3PX3	0.64325
PDP2	-0.92675
PAPD1	-0.0475
ERP27	0.15575
APOOL	-0.9076
DIABLO	0.923
TRHR	0.1445
ARMC9	-0.052375
RNF152	1.56575
SLITRK3	-0.0295
ZNF211	0.7201
PFDN1	0.029
RGS11	0.706125
HS6ST1	0.587
AKR1D1	-0.4685
TNP2	0.206166666666667
STK31	3.96833333333333
EML4	-0.999416666666667
SGTA	0.4435
HIST1H2BI	0.133
PSMD6	-1.23416666666667
KIAA1257	2.75775
C18orf55	0.3885
FLJ20273	2.817625
RPL28	-0.609
EPYC	1.1135
NOX3	-0.6535
ELAC1	-1.78066666666667
METT11D1	0.02975
BIN2	-0.22
NACA2	0.3185
CCDC17	-0.3245
HM13	0.3657
UBOX5	0.0595
UBE2O	-0.239375
UBL5	0.833
APOLD1	0.170875
C9orf31	-0.02075
TNFSF8	1.048
ARHGAP29	1.162625
PROKR2	0.358
PDE5A	2.5285
C6orf12	0.083
TOM1L1	0.5395
WHDC1	0.031625
FOXI1	0.273166666666667
RAB4A	-0.3342
TMEM39B	-0.704
ATPBD1C	0.2965
FARSA	-0.0846666666666667
PLEKHG5	-0.23
CMAS	-0.873833333333333
OR7E24	-1.035
SLC30A1	0.211
CDC42EP5	-0.1175
PLAC1	-0.70525
KLHL18	0.447
LBA1	0.7872
TAZ	-0.5935
CRIP2	1.019125
BTBD11	-0.128333333333333
C16orf72	0.79825
DIO2	0.1874
LRRCC1	1.86533333333333
CCDC136	-1.7925
PRX	0.0215
RBM5	0.2611
TMEM85	0.451375
TUBGCP4	-1.01433333333333
APLN	0.878
CDK7	0.241666666666667
SSR2	0.04825
CRELD1	-0.4185
C19orf46	1.87475
GAL3ST4	0.417333333333333
KBTBD10	1.1865
IL28A	0.11475
WDR27	0.3045
MCM2	-1.269
SOX14	0.3545
FLJ39743	-0.1105
KIAA0922	1.009875
HIPK4	0.7205
FLJ25758	-0.1
C16orf57	-1.2405
PDZD2	0.1905
MCC	1.135
HHLA3	-0.1106
ID2	-0.3275
C20orf23	2.472
ZNF688	1.31425
APOC2	-2.489
LOC440093	0.6395
FAM50B	1.997
PWP1	-0.4185
DNAH10	1.68
HIST1H2BA	0.327333333333333
GPR56	0.874166666666667
METAP2	-0.143875
PAN3	1.41383333333333
STXBP4	-0.45225
PDHX	0.526
MTA1	-0.504333333333333
ZBED4	-0.4155
ZNF720	1.03325
CDK2	-0.46825
RHOJ	0.114375
CDC37	0.187333333333333
ZER1	0.553
GRK4	0.8585
PRPH	1.4635
POLR2A	0.278
OGFOD1	-1.32025
NOL5A	-0.32575
PHEX	0.536
FLJ16478	-0.15425
C20orf117	-0.619
CAMTA2	0.72925
C11orf74	-0.638666666666667
DDX17	-0.25475
C5orf27	-0.2765
PLEKHA2	-1.2393
PDE4DIP	-0.6265
SCN7A	0.67975
ZNF559	0.930333333333333
CXCL10	2.846
ZMYM4	0.7065
STK32B	1.41766666666667
KIAA0888	-3.1504
TACR3	0.4455
CKAP2L	-0.692
KIF1A	-0.351666666666667
RSPRY1	0.5565
VCAN	0.28275
CYP27C1	-0.5775
SYDE1	-1.66566666666667
MED12L	-0.839
ZDHHC21	1.034625
NHS	0.374
TM9SF3	0.6895
DDHD1	0.835625
MAFG	-0.419833333333333
BICD2	-0.16
C14orf119	-0.514833333333333
C14orf43	0.153785714285714
CDH7	-2.02675
ALKBH5	0.401785714285714
JUP	1.275875
TMEM41A	-0.604833333333333
MAMDC4	-0.862
CBX3	-0.2585
LRRC18	-0.233
RBMXL2	-1.086
PLA2G4D	0.43
FGF13	-2.26475
KIF3A	1.6085
PDIA6	-0.5625
DCXR	0.441
CASKIN2	0.572916666666667
EHD1	-0.516333333333333
MARCKSL1	0.874833333333333
ZNF496	-0.280333333333333
SCAF1	0.543333333333333
KCTD8	-1.2865
TRAF3IP3	0.107428571428571
LSR	1.10325
CXorf1	-0.635
C14orf112	0.0295
EIF2B1	0.6625
OMP	-0.0145
GSTZ1	0.388
LOC92017	1.11625
ISLR2	0.963
C12orf36	0.45
GATA2	-0.6255
GABRA5	-2.7325
CELSR2	0.918642857142857
STAM2	0.5143
TNAP	-0.611
PTPMT1	-0.436
GRP	4.48625
SV2A	-1.21266666666667
MAGEA12	-3.199
CACNG1	0.548
C18orf19	-0.09425
GSG1	-0.625166666666667
PTPRJ	-0.679642857142857
FRMPD1	1.0865
ZNF668	0.606
PLEKHJ1	-0.332875
ADAT1	-0.9505
TMEM50A	-0.072
UCN3	0.2215
HOOK1	2.833375
IL17B	-0.362
MLKL	-1.09283333333333
TTC14	0.0436666666666667
KLHL5	0.906
CRYL1	-1.02883333333333
FOXH1	-0.383
NFYB	0.424375
PPM1G	-0.11275
GOLGA2LY1	-0.03975
NMT1	-0.067625
HADHA	0.0377
CHSY-2	1.46275
PLEKHF1	0.369285714285714
SAGE1	-3.242
MUSTN1	0.12575
SUHW4	0.5145
TFEB	0.814
ZFYVE27	0.293
ATG12	-0.741666666666667
BMI1	1.22421428571429
ZIM3	-0.09975
MYH4	-0.54675
MASP1	-1.29025
KIAA0984	0.56525
RPAP2	-0.18975
ASB5	-0.552
BOLA3	-1.1805
MIA3	0.453166666666667
KRT35	0.936
KIR3DL3	-0.5895
MRPL51	0.56225
SEMA3F	1.07283333333333
NDUFB2	0.0375
LOC253012	2.28875
FAM46C	0.3593
G6PC	-2.9365
CSAG3A	-3.04483333333333
PREX1	1.7385
SLC25A45	0.71175
MAPKBP1	0.3571
CPE	-1.472
GNB1	-0.738
CXCR6	1.982
TRIM46	0.65875
C16orf3	-0.0195
HPSE	-0.500375
TIGD3	0.993
SPG3A	0.29075
LCAT	-1.257
ST6GAL1	-1.03216666666667
POMC	-0.8725
FLJ36031	-0.319
NSMAF	-0.495666666666667
SKIL	1.135
ADSS	0.343166666666667
HMGCS1	-1.3593
POLR3F	0.573166666666667
RAB10	0.143625
ZNF277P	0.200625
ZBTB7B	0.202625
DHRS1	-0.24025
ABCC13	-0.081
CNOT3	0.184
NFKBIA	0.9125
GAK	0.693166666666667
SFT2D2	-0.132333333333333
HOXA6	-0.3045
CRTC1	0.1025
LY6D	-0.751333333333333
C20orf72	0.337333333333333
CPT1A	2.2355
LMO1	-1.5955
EIF3I	-0.3375
PRB4	-0.22975
MCM3APAS	-2.063875
C20orf132	1.0531
FOXF2	-3.19825
S100A12	-0.1665
MLH1	0.0471666666666667
ACTN1	-0.0405
MRPL36	-0.374166666666667
C20orf106	-0.22075
FBXO6	0.1095
MKS1	0.476333333333333
CX3CR1	-2.241625
PDE1B	0.293
PLP1	-2.4965
KISS1	0.0556666666666667
C14orf2	-0.885666666666667
TBC1D3P2	-0.14425
COMMD6	-0.423
ANKRD7	1.4735
PTCHD1	-1.680625
NARS2	-0.93925
DOCK7	-0.00487499999999998
FAM127B	-0.354875
LOC390243	-0.0911666666666667
N6AMT2	-0.34325
ZNF391	-0.428
DNAJB14	1.08016666666667
WRB	0.42475
BPI	-0.613
TTC4	0.034
FAM10A5	-0.0355
GOT1L1	0.215
MAGED1	-0.238125
RESP18	-0.01625
WFDC6	2.0525
MT2A	-1.321
C11orf56	0.38625
KIAA1432	0.294
ROR1	-2.448375
HSD17B14	0.995166666666667
ZFAND2B	-0.376
SAMD4B	0.234
HEXA	-0.480125
HNRNPU	0.246045454545455
USP39	0.173875
NRD1	-0.311
R3HDML	-0.2125
FLT4	0.396
OMG	-0.0625
OR52N4	0.379
LOC399818	0.47225
ELA2	-2.2195
VENTXP1	0.1725
RFC5	-0.466
OR52L1	0.4635
PAX5	0.347
FBXO2	0.886
GMEB1	0.2095
AKT3	0.894333333333333
CRB1	-2.2605
CTTN	-0.862166666666667
UTP15	-0.262666666666667
HSBP1	-0.424333333333333
PHF11	1.05575
NDEL1	0.236833333333333
USP8	0.23875
BAIAP2	0.75475
SI	0.0556666666666667
ARSJ	-1.83516666666667
BAAT	-2.5175
KCNS3	2.5785
LOC126147	0.210833333333333
TMEM37	-1.0555
C1orf162	2.28916666666667
MBD1	0.4456
ITGAL	1.28516666666667
WDR73	0.584666666666667
GKN2	-0.1025
ARFGAP1	0.25025
SLC5A8	-1.24883333333333
ZBTB40	0.1203
CYP4B1	2.44966666666667
LYPLAL1	-0.869
CHST3	-1.3165
MAP3K9	0.1785
BTAF1	-0.604
TFAP2E	0.225
RBM35B	0.5455
LOC441251	-0.249666666666667
ANKRD25	-0.331
UQCRC2	0.5185
MAEA	0.743916666666667
HYAL1	-1.8304
RNPEPL1	-0.2215
CPSF2	-0.46525
PSD3	1.3819
ABCA13	-0.378625
AGR2	3.539625
GBX1	-1.25
HDLBP	0.152785714285714
ACY3	-1.33025
HECW1	-1.19075
ZNF519	-1.52275
HOPX	2.149
ZNF304	1.245125
OR12D3	0.1365
FKSG43	0.29125
METTL1	0.133875
MFSD3	1.3278
PSPH	-0.18825
CLCA3	-0.5675
DARS2	-0.5015
CDC25A	-0.790166666666667
BAIAP2L1	-0.80675
B3GNT5	-1.482125
USP29	-0.08325
ARHGEF10L	0.5004
ATOX1	-0.46725
ADAM30	0.5475
DNASE1	1.81125
STT3A	-0.393333333333333
RAB6IP1	-0.74125
PTN	2.1101
C1orf106	0.159384615384615
HECA	1.27875
RNF122	-0.26925
SLC22A18AS	-0.334833333333333
GNG8	0.319833333333333
ELP4	-0.84425
FAM65A	-0.0965
RPL10A	-0.168166666666667
IRS4	-0.0035
MACF1	1.5788
SEC24D	0.36725
LOC374395	-0.65625
TGFB2	-0.96975
MDFIC	-0.963
CHRNE	0.249666666666667
PCMTD2	0.915333333333333
ATP6V0D1	-0.138833333333333
MTA2	-0.338
LZTR1	-1.01433333333333
RAP1A	0.408833333333333
AXIN1	1.227625
POLR1C	-0.231
TRIO	-0.2705
PLXNA4A	-0.818583333333333
C5orf33	-0.01775
DEPDC1B	-2.212
ZNF473	-0.0895
MTM1	0.92775
GPR107	-0.0496666666666668
CSNK1A1L	0.8645
FLJ14154	1.404
NLRC4	3.52725
ENPP4	-0.258166666666667
PADI3	0.1895
RNF170	0.0575
CG018	0.848166666666667
C16orf7	-0.107
KCNE1	0.83
NRM	-0.5245
SLC37A3	0.0118571428571429
TPD52L2	-0.0945
UNC5B	1.6085
C12orf12	0.0465
SDHB	-0.85575
CLRN1	0.00975
NUDT10	-2.16133333333333
UGT3A1	-0.217625
FBXW8	0.383625
RHOF	0.49475
PTPLAD1	0.985
MYO3B	-0.8705
DERA	-0.14225
TPP2	-0.6985
C19orf53	-0.0488333333333333
GINS3	-1.3935
ST6GALNAC5	-0.515
CHSY1	0.36525
MGC15705	-0.1095
GPR83	0.432
EXT2	-0.352625
DOLK	0.6065
TUBAL3	1.77475
ACVRL1	1.5074
ABL2	-0.981666666666667
C14orf156	-1.48766666666667
PTPRZ1	-2.996
DIP2C	0.53275
LAMP1	0.805375
RXRA	0.2655
MAP3K5	-1.24075
ALKBH1	0.494833333333333
PDLIM7	-0.40975
ARL14	-1.9035
SNIP1	0.706833333333333
TIMP3	1.34608333333333
RGS3	0.207
SPAG16	2.2899
ABHD4	0.327
ARHGEF12	0.586083333333333
GLUD2	-0.117
RAC2	-1.173
UAP1L1	0.0325
SLC18A3	-0.2775
YOD1	-0.831416666666667
RALY	-0.11425
HMOX2	0.745875
DGKH	-1.00975
DBNDD2	1.80283333333333
YIPF4	0.518
THAP10	0.65225
ZNF513	0.97075
HAGHL	1.29933333333333
ITGB4	0.497833333333333
CCDC141	-0.1895
YTHDF3	0.58575
C5orf28	0.06125
RPL7L1	-0.126
TMEM30B	1.93735714285714
ANKRD35	0.716
DUOXA2	-0.342
TBC1D5	0.023625
DFNB59	1.5285
HRH4	0.09175
MYO6	2.1166
DNAJA4	1.844375
RBM24	2.179
CEACAM20	-0.94325
RBM23	0.737928571428571
NGFB	0.0745
C1orf63	-0.645
KRTAP7-1	0.4445
PERLD1	0.9985
NPB	0.285
C17orf59	1.1469
HSPBAP1	-0.19575
SLC15A4	0.1145
PRTFDC1	-1.7585
OSMR	-2.21578571428571
CYSLTR2	-0.2285
C19orf25	0.4663
KIAA1797	-0.606
NLRP6	0.02
FAM105B	0.1669
SCRN2	-0.374666666666667
LRRC58	0.2513
RNF17	0.145
NEIL3	-1.9085
FAM137A	-1.73475
SKP2	-2.578
PARVA	0.130166666666667
PKLR	-1.7935
RNF34	1.264125
A3GALT2	0.32125
C12orf50	0.247833333333333
SUNC1	-2.31975
FAM102B	-0.245166666666667
CCT2	-0.124
LRRC37A2	-0.723
ARF4	0.5845
SIKE	0.068625
C8orf48	3.70416666666667
MBTPS1	0.0527857142857143
GPSN2	0.264
NCF2	2.51175
SLC12A6	0.0776666666666667
MRPL48	-1.3095
HMGN3	0.0695
LRRC62	-1.34175
PAX9	1.538375
FAM55A	-0.326
C20orf42	-3.409
SCML2	-1.598
BCL9	0.7545
FAM40A	0.12075
C9orf41	-0.548666666666667
ZNF774	0.467
LETM1	-0.35975
PLXNB1	0.5455
NIPSNAP1	-0.191375
USP10	-0.342
F9	0.3215
LIPE	1.6255
CNGB3	0.6985
C12orf52	0.63075
PI4K2A	0.37425
MED8	-0.146625
STAT4	0.6209
FGD4	0.455833333333333
RNF145	-2.37083333333333
WDR32	1.531
CLDN2	-0.530333333333333
TCEAL8	-0.11675
ZMYND8	0.3077
PDXK	-0.420125
GATAD2A	-0.72575
PTGES3	0.0825
CCM2	-0.6325
TAP1	0.8275
ZNF670	-0.54825
ETS2	-1.20964285714286
C6orf166	0.254166666666667
PRMT2	0.691428571428571
OR4B1	0.086
INTS8	0.459
CCDC102A	-0.44325
CCDC83	1.58516666666667
ITGA1	-0.9994
EPHA5	-2.7297
FAM24B	-0.762
TSGA10	1.549
HAL	-1.081
MYOT	1.71825
SPACA3	0.1535
BCL2L2	-0.0156666666666667
CUGBP2	-1.1595
CCNB3	0.8715
RNF113B	0.07225
MERTK	-0.3325
BAG1	0.8115
VPS36	-0.8825
ORMDL3	0.9824
C1orf190	1.2455
ZNF625	0.1815
CORO2B	-2.359
ALOX15	1.048
CST1	-0.2325
NUPR1	1.56416666666667
CCL7	2.6635
SMCR5	-3.034
DSC2	0.7485
RBMS2	0.168
GRIK4	1.8965
TRIM65	-0.0042
TMPRSS6	0.943214285714286
TP53INP2	-0.82475
GLB1L	-0.137333333333333
LOC388284	0.692333333333333
PUS1	-0.297857142857143
BCL9L	0.257
OLFM1	-0.274916666666667
RET	2.253125
MASTL	-1.4265
ALX3	1.865
IL1RL1	0.227833333333333
ZNF765	0.1388
C14orf138	-0.211
SNX10	-0.353166666666667
TAC4	0.124
C1orf64	1.0635
POGK	-0.1235
MAPK9	0.0535
ZNF366	3.265
C8orf79	0.2149
CLDN7	2.371875
OR5AT1	0.174
TRIM37	-0.804
LRRC25	1.95125
GRHL2	2.5548
TEKT3	0.9265
LASS5	0.466333333333333
ABCC4	-2.18866666666667
DLG3	0.936
VGLL1	0.49025
ZFP36L2	-0.084
MFRP	-0.1555
KIAA1799	0.585
FLJ44379	0.1125
PCNX	-0.0335
ANXA9	1.7605
CYP4V2	-1.4846
PIK3C2A	1.5525
SRR	1.2295
NOL3	-1.3445
IFITM2	0.2755
ARNTL2	-1.5845
ZNF595	0.742
NLRP13	-1.1285
ASPH	-1.13125
CPA2	0.931
PVRIG	-1.67466666666667
LEPR	-1.87
C16orf42	0.704
SH3BGRL	-1.00575
FAM77D	-0.896833333333333
FNDC7	-0.2505
C9orf6	0.207166666666667
NOTCH2NL	0.887
PGBD1	-0.782666666666667
SYNGR2	-0.199666666666667
PITPNA	0.1154375
PRPF4B	-0.049
SLC43A3	-1.80964285714286
NRBP1	0.101
SLC25A22	-0.034
ILK	0.172375
SLC22A8	-0.0118333333333333
MRPS7	0.135125
PITX2	-3.92125
FABP3	0.063125
OR1L1	0.0215
LOC728215	-1.22875
BLID	-1.987
KIAA1217	2.17976470588235
TFPT	-0.07775
AP4B1	-0.77725
VBP1	-0.80325
OR1K1	0.1935
MORC3	0.441
BHMT2	-0.954833333333333
C3orf10	0.627375
FZD7	1.76216666666667
WFDC10A	0.3665
PMS2CL	-0.22
CCDC32	0.0645
FA2H	-1.30975
ALG13	-0.3495
