Hybridization REF	TCGA-BH-A0E6-01A-11R-A034-07
WDR79	-0.384
FLJ39779	0.11175
C3orf1	-0.446
DDX23	-0.353
MGC40574	1.3755
MORC4	0.761
MYRIP	1.22
LY6E	0.791875
SLC39A11	0.16825
ATP12A	0.3995
AUP1	-0.448
PIP	6.43925
CORO7	-0.192
PITPNM3	-0.091
ENPP1	-1.15733333333333
PPP1R1C	-3.721
NRBP2	0.2045
KCNE2	0.7905
P2RX4	0.29825
CCND2	-1.71778571428571
OR5T3	0.1665
CUL4A	-0.141
CFB	-0.17725
PCP4	-1.40633333333333
HEMGN	-5.16383333333333
UBIAD1	0.251
CDC42BPB	-0.068
CYB561D1	1.867
RIMS2	-0.949125
ZNF488	2.65925
RNMTL1	0.79175
SART3	-0.0281666666666666
CAPN10	-0.658857142857143
CCR5	3.59816666666667
APOA1BP	1.1885
NDUFS5	0.73975
PDLIM3	1.9649
VPS24	0.317
SCN8A	0.395625
C1orf67	-0.8565
MRCL3	0.895833333333333
TMEM145	-1.676
KCTD16	0.0598
RNF149	1.217
FDXR	-1.14675
CDCP1	2.20833333333333
PAX3	-3.1553
LASS4	0.617
HSD17B8	-0.2
YAP1	0.2735
NNT	-1.82125
SC5DL	-0.763875
DKFZp566H0824	-1.362
KSR2	1.638
RAD21	-0.8052
ST8SIA2	0.91575
L3MBTL3	-0.93775
SNRPB	-0.81675
MGC14425	3.82775
MIF	0.223125
TAPT1	-0.30925
IRF8	1.3899
PRO0132	1.5945
HERV-FRD	0.2135
ACD	-0.781833333333333
BCL3	0.194
SPATA13	2.068
MRLC2	0.799
F2RL3	0.62425
CFHR3	0.316
DUSP15	1.40683333333333
TMEM46	-1.005
SF3B4	0.259
MAP7D3	2.15125
STELLAR	-0.0885
SEMA5A	-1.1633
H2BFS	-1.1665
LRRC28	-0.0288333333333333
MORN2	0.8095
XYLB	-0.30425
WDR21C	0.113666666666667
HIATL1	0.18725
ADAMTS10	0.398833333333333
WDR55	0.1745
MFSD5	0.291
OR4N2	0.717
DUSP16	0.442388888888889
NLGN4Y	-1.88944444444444
INHBC	0.223416666666667
NUMA1	-0.0765
DEFB123	0.35075
GIPC1	0.931
MGC27348	-0.441
FLJ33590	-0.111
FZD1	0.4596
MKL1	0.292333333333333
SAA2	4.53225
C1orf94	3.7145
C7orf28B	-0.0565
TMEM185A	0.817
ZZZ3	0.5075
C16orf5	-0.313333333333333
GALNAC4S-6ST	-1.166
C1orf186	-0.54825
IGFBP4	-0.2835
NDUFA10	-0.704666666666667
CLIC2	-0.1975
RNF13	1.537
GPR103	-1.25575
CD69	-3.2335
MYOZ1	5.546
IFNB1	0.183
CLNS1A	-0.5055
CXorf45	-0.80825
ZXDB	-0.667
FUNDC2	0.0635
GPA33	-1.032625
C9orf70	0.247
SLC2A9	-1.1895
LOC126520	-0.522
MAGEB1	-1.0305
LCE2A	0.2835
C18orf34	1.545
FMNL2	-1.431
KRT85	1.15025
CRYGA	0.357
GEM	0.3895
THAP6	0.1296
ALKBH3	-1.33516666666667
TM6SF2	-0.2945
C20orf82	4.75225
RANBP2	0.809666666666666
LIG3	0.6558
RETSAT	0.055375
OR8S1	1.525
CAST	0.2935
TGFBI	-0.4695
C15orf37	-0.643375
PGM3	-0.678
SLC4A11	0.040125
FAM123C	0.247166666666667
TAOK1	2.996
CISH	-0.299375
OGDHL	0.1685
SPINT2	1.9965
ZNF33A	0.2415
CLDN18	0.6735
RNF128	-2.14725
CCDC71	-1.40425
RASSF6	0.231
HSPG2	-0.214
ATP6V0E1	1.894625
ABHD6	0.277
CD274	0.5285
GCNT1	-0.77725
NT5C1A	0.557666666666667
TM4SF5	-3.57825
C21orf58	-0.528166666666667
SUCLA2	-2.2525
RFTN2	1.389
SCNM1	0.653
SLC9A10	0.5205
FUNDC1	-1.42125
SLC35F4	-2.81275
AMD1	0.7535
COL6A6	1.33925
OR4K2	0.3155
TRIB2	0.285916666666667
LOC91461	-2.32325
GHSR	0.652
ATP8B1	1.37225
C1orf78	1.4695
RNF183	2.70083333333333
STX4	-0.054
TPPP2	-0.56375
MYBPHL	-1.924
TXNDC6	-0.1107
C9orf47	3.6895
FAM137B	0.5895
FANCB	-0.3645
C11orf9	-1.1995
DPY19L1	-1.184875
VDAC2	-0.477
VHL	0.82975
LMBR1	0.738625
C8orf44	-1.02375
ZPBP	0.4475
FGF23	-1.70175
C21orf67	0.8295
PCNT	0.575375
BCKDHB	0.0464
GALNTL5	0.378
BET1	-0.4175
ARL13A	0.569
HDAC6	-1.109375
N4BP3	0.104666666666667
OTOP1	0.0983333333333333
TTC30A	-0.627125
CRISP1	-0.507
KRT32	0.7085
VSTM1	0.3935
ZNF622	-0.8225
POLR3B	-0.0203
DNAJC10	0.218875
C12orf54	0.342
ADIPOQ	4.58166666666667
RIT2	0.0265
CD44	-0.2827
ABCA3	2.2885
RPS17	-1.2035
FEZF1	0.5095
PCDHB15	-0.0979999999999999
KCNMA1	-1.72236363636364
CCDC116	-2.82
C15orf27	-1.2035
NARG2	-0.4740625
ITGA5	-0.68425
MEFV	0.9465
TUT1	-0.565375
LOC541473	0.0745
NMBR	0.601
GLT1D1	-1.84216666666667
ABCB7	-0.30075
PFKP	0.426272727272727
C9orf91	-0.0593
LRRC41	-0.441833333333333
C1orf85	0.553
ATP5F1	-0.504875
STOX1	0.01625
GFOD2	1.00975
SLC25A3	-0.1585
ZNF646	0.6223
ZAR1	-0.7815
OSTbeta	-2.53525
GALNT3	3.0035
IFT122	-0.377166666666667
LDB3	1.12
GARNL1	-0.479785714285714
HOMEZ	0.143166666666667
LRRC6	1.54675
ANGPTL5	-1.794
UBAC1	-0.50675
DLEU7	-1.04575
RPL19	0.479625
TOP1MT	0.663
LOC643641	0.7125
MBD3L2	-0.2775
NTSR1	0.196833333333333
WISP2	-1.5705
GPSM2	-0.088125
RDH10	2.2895
PRKCG	0.9845
HIST1H4J	1.719
MON1B	0.7358
MLF1IP	-0.302333333333333
ZNF446	0.250625
COL4A5	0.8232
SLC26A1	0.974928571428571
RGN	-2.284125
CCNB1	-1.5295
C9orf165	0.7915
CCDC28B	0.1025
CCDC97	0.42025
FGR	1.405125
MSRB3	0.368
EPN2	0.439
COX15	-0.0263333333333333
KCNK6	-0.5732
XK	-1.22675
GDA	-4.64675
HEPH	1.051625
THRAP3	1.124375
MET	-0.626285714285714
PHYHIP	-0.116
LYAR	-0.4645
ING3	0.4405
AK7	-2.757
CCT8L2	0.348125
COPS7A	-1.25683333333333
WSCD1	-0.1305
RNF185	0.00950000000000002
TNS3	-0.38225
KNDC1	-0.635
RWDD4A	-0.868666666666667
MED13L	0.856
ZFYVE1	0.25525
C7orf44	-2.21883333333333
MRPL1	0.05
STGC3	-1.4025
TEAD1	-0.438833333333333
RPL7A	-0.199571428571429
ARL6IP1	1.5913
C1orf178	-0.8465
CTAGE5	0.34725
TMEM184A	0.5935
SLC25A14	0.6635
CACNG5	0.203
ATXN10	-0.3013
ECH1	0.3675
CCL22	0.803
CYP2F1	-0.920666666666667
GADL1	0.6935
TMEM19	-0.2492
RUNX3	0.716
EFNB1	2.60133333333333
LIPN	0.456
ACSM3	-4.3885
SIGLEC8	0.469333333333333
ASCC3L1	-0.5885
NOL8	0.6725
RELT	-1.05733333333333
Magmas	-0.03425
PPP1R15B	0.7851
C11orf2	-0.64725
VKORC1	-0.260833333333333
MGC26647	0.2665
TRPM6	0.664545454545455
UGT2B7	-3.14583333333333
FEV	-0.04725
FOXK2	0.1626
PDCD5	-0.199333333333333
SLC8A1	2.4347
DGUOK	0.0551666666666667
CLDN16	0.9925
GAGE1	-1.9725
RBM17	0.3522
C1QTNF3	-1.6605
VGLL3	0.665166666666667
UNQ5830	-0.1555
CD1A	-2.83866666666667
SCGB1C1	-0.3725
SUPT4H1	-0.204875
TRAF5	0.33925
ASAHL	-0.102875
FAM73A	0.193
OR6B1	0.5515
WHSC1	-1.70745
GFPT2	-0.23075
LOC339809	1.77325
STARD5	-0.39325
SIP1	-2.02625
DNAJC15	-1.6685
STAU2	0.0358125
FAM98A	1.675
RAD23B	0.303375
LRRC33	-0.822
CHRAC1	-0.70725
C21orf89	0.53375
C19orf43	0.614166666666667
KLK8	5.4585
CCNE1	-0.325875
PKDREJ	-0.139333333333333
SSU72	0.55475
C17orf73	0.292
GPR78	3.059
WHSC1L1	1.654
GSTA2	0.48575
SMUG1	-0.3385
UFM1	0.8346
AP3M2	0.401166666666667
USP14	-0.766375
FBXL14	0.188833333333333
DSTN	0.298
SFRS14	-0.7045
FBXO31	-0.4505
C12orf40	0.2035
FRS2	0.221
NR2E3	-0.942
TUBB2C	-1.08525
GMPR	-1.76333333333333
C9orf139	-0.9475
ING5	-0.142857142857143
LOC730092	-0.01
ORM1	-4.026
RP11-11C5.2	-2.41575
HSPD1	-0.8181
PIWIL3	-0.039
C5orf13	-0.879
OR5R1	0.1565
LCOR	0.723875
PLEKHA9	0.0605
CCDC43	-0.3145
ZNF232	0.26275
SLC6A7	1.1475
ADH5	-1.37275
SHBG	-0.708666666666667
CROCCL2	-0.73325
PANX3	0.1185
CDIPT	-0.8725
SLC16A5	-1.3995
TUBB	-0.1585
TOR3A	0.0304
PREP	0.482
ENTPD8	0.00207142857142859
CHMP1B	-0.3205
SYT12	1.609
MYH6	-1.51988888888889
MAP3K13	-0.427666666666667
KLHL30	0.291166666666667
LCMT1	0.935875
EIF1AX	-0.496083333333333
FOXD4L1	1.594
SLC24A5	-1.044
RNF166	-1.4541
TJAP1	-0.20075
TMEM156	-0.3985
ZNF239	1.51675
SNX19	1.0706
GKN1	0.26525
FCN1	2.2293
C1QL1	-1.34025
ATP11C	1.342875
ZNF35	1.623
CARD8	0.026375
LIMD1	-0.967
KIAA0286	-1.573625
XRN2	-1.238
CD6	-0.000666666666666667
TOX3	-2.77425
ZSCAN4	-1.75216666666667
RSRC1	1.206125
COG1	-0.11075
PTRF	0.7618
C16orf35	-0.503375
FBXO24	1.52075
CHST11	-0.7145
THRB	-0.6673
MYBPC1	2.00825
RNF39	0.306
PSMD11	-0.13475
ALAD	-0.0553333333333333
EN1	5.842
SLC9A9	0.43475
GSTM4	0.066
CDC42BPA	1.15884210526316
RCSD1	-0.88325
LUC7L2	0.1213
SPTBN1	1.0099
LOC146167	0.1165
BAT5	-0.0449
ZNF452	0.3765
LSM4	-0.54275
SRP72	0.0851
SGK269	-0.173083333333333
MTX1	0.6655
CENTA1	-0.78575
UNQ9433	-0.191
ATR	-0.0571666666666667
DDX49	0.46
PAQR8	-1.68
C14orf174	-0.58175
GBGT1	0.40825
THAP1	0.78975
OR10K1	0.924
RASIP1	-0.6165
DPYD	-1.6518
DOHH	0.457
C18orf45	2.5795
POF1B	2.2241
ZNF552	0.23575
USP32	-1.232375
MED27	-1.02983333333333
C14orf149	-0.0536666666666667
PRDX4	-0.927166666666667
ABHD12	0.0397
AGT	-3.98475
SLC22A14	-0.78825
C1orf58	1.01875
PILRA	-0.581
ABCF2	0.087625
C17orf85	-0.2966
TKTL1	-1.05475
FGF1	2.5644
IL6R	0.8265
VPS25	-0.5605
CHRNB2	0.50725
COL7A1	-2.461
LRRC48	-0.681166666666667
SPG20	-0.58875
COX10	-0.659
GCA	0.1015
ECEL1	1.655
GLG1	0.283166666666667
SRD5A2L2	-0.06575
MUTYH	-0.769625
ZNF70	-0.21625
L2HGDH	-2.1575
GPATCH2	0.8435
ZNF655	-0.11225
ZNF227	-0.649
MCOLN2	3.89716666666667
NQO2	-2.05025
KCNQ5	-0.159
NEU1	0.424166666666667
QRICH1	-0.00175
ZBTB20	0.205666666666667
RPUSD3	0.648
EPGN	-1.568
TSN	0.0304166666666667
SPRY2	-2.66933333333333
LZTFL1	-1.066125
GMFB	-1.46575
PBEF1	-0.9869
HBG2	-3.15925
TMEM8	-0.58525
PALM2-AKAP2	0.909333333333333
NFYA	0.46575
FAM108A1	0.65175
PBLD	1.1835
NRG4	-0.771
PIGF	-1.72325
PTGER1	0.35375
NOS2A	0.903833333333333
C21orf34	-0.1465
C21orf51	0.117166666666667
IL17C	-0.113
TRMT6	0.457166666666667
ETV2	-0.351666666666667
CCDC109A	0.09825
MYLK2	-0.8655
ATP10A	0.7968
DPH4	-0.41675
C5orf5	-0.996
KCNA4	0.847666666666667
NMNAT2	1.16133333333333
GLYATL2	-0.3575
LSMD1	0.334125
IL23R	-1.634
NRF1	-0.49375
MUC15	-1.25933333333333
PRDM12	-1.297
PAQR4	0.229
RBBP6	-0.491875
IFI27	3.2605
SKAP2	0.167833333333333
TAGAP	2.728125
TJP3	0.457
C9orf61	0.27075
IDS	0.451
PARG	-0.099
LOC131149	-0.296
DYRK4	1.0485
MICALL1	-0.7995
GALR2	-0.206
GPBP1L1	-0.34275
TBX21	3.7305
KCNJ6	0.098
GGN	0.452
CASP5	0.1815
RNF182	-5.039
BRD4	2.15
DOK4	-0.293375
SLC46A2	0.0283333333333333
SOX9	3.096
ZNRD1	0.00666666666666667
PRR6	-3.728
FAU	-0.30375
DTNB	0.650833333333333
CARD9	2.96775
STS-1	1.1045
SLC4A5	0.561
NSBP1	-1.016
UGCGL2	-1.12608333333333
POTE15	-2.948
NOXA1	-0.32675
RP13-347D8.3	2.50475
SAMD10	0.0111666666666667
EP400NL	0.0335
TCF21	-0.74675
AMELX	-0.082
JPH2	0.7667
SLA	1.4975
DLST	-1.93666666666667
SEPT12	0.2475
RGS20	-4.2765
LXN	0.6285
ZNF419	-0.44375
UPK3B	-0.0863333333333334
RELL1	1.88125
ESPNL	1.0045
KLHL21	-0.107
PI15	2.537
C2orf61	0.1605
LOC407835	-1.094
RER1	-0.8875
ELAVL2	-0.7705
MGC26718	-0.985
KLF2	2.1095
TNFAIP8L3	-0.28225
TFE3	0.06025
C11orf17	-0.7395
15E1.2	-0.137
SNRPC	-0.09475
DLGAP1	1.28725
PGLYRP1	0.100625
OVCH2	0.935
IRF7	1.445
SET	0.2164
NAB2	-0.272
LRP5L	-1.124
FAM120A	0.625625
ASCL2	-0.199166666666667
SHH	0.0465
ATP5H	-0.188666666666667
THPO	-1.03016666666667
TYRP1	-4.16133333333333
HIST1H3E	0.9005
EIF2S1	-0.932611111111111
TNFRSF17	0.5815
TARSL2	0.497
NKX2-8	1.205125
C1orf115	1.2195
LOC56964	0.5615
KIAA0841	-1.5335
ISCU	-0.9245
TTMA	-0.0535
ZNF414	0.269
LOC441150	0.759
RAB15	0.66925
HBP1	0.193166666666667
TNNT2	-0.6085
CECR5	-1.14375
PHGDH	0.00112499999999999
JRK	-0.3705
XPO4	0.5565
FAM131C	1.7915
ARHGAP25	1.52283333333333
CA9	-2.31022222222222
GPR62	0.241333333333333
TLX1	3.01033333333333
GPS1	-0.55775
OR2M2	-0.016
BDP1	1.13171428571429
FAM70B	1.36125
RPS29	0.00866666666666668
MKLN1	0.5771
TSPAN19	-2.85175
SLC29A3	0.7543
LGALS4	-0.791833333333333
USH2A	0.0604
NF1	-0.1115
APOBEC3A	0.0216666666666667
IMPAD1	0.593166666666667
OLR1	0.991666666666667
NRAP	0.242
HCFC1R1	1.93133333333333
TAOK2	1.08283333333333
MCM10	-0.114
MAP4K3	-0.903166666666667
CBS	-0.606875
CLK3	-0.9475
PCDHGA5	0.2805
ELF4	0.78575
FAM71A	-0.19925
C11orf49	-0.154
CLIP2	-0.10725
BTBD9	0.4552
ZNF524	2.1455
KDELR1	1.17766666666667
ZNF509	-0.1705
NCSTN	1.4525
ZNF533	0.105285714285714
PARP4	0.23375
GALNT9	0.0218333333333333
NPY	-2.54975
BEGAIN	1.12333333333333
TMEM77	-0.247833333333333
FOXRED1	-1.66733333333333
SLC16A2	0.8915
SLC35B1	-0.1645
GK5	-0.65475
SDCCAG10	-0.6645
C4orf20	-1.153
SLC9A2	-0.742
ADD1	0.305142857142857
TAL2	-0.780166666666667
ACLY	-0.211125
DNAJC1	0.7985
SOST	-1.84175
USP43	2.629
CYP4F12	-2.05425
FKBP5	1.583375
CHCHD5	-0.1351
NUDT22	-0.588
CCDC85B	0.835
OR51G2	0.9225
STRN3	-0.689785714285714
TMOD2	2.9945
FLI1	-0.23575
MAB21L2	-0.869166666666667
DGKQ	1.00525
VPRBP	0.955333333333333
SCNN1B	0.1007
ECHDC3	2.2712
TMEM106C	0.071
CSNK2A2	-0.4225
RPL39	1.4014
HERC3	-0.501
ZBTB47	0.565166666666667
ZNF681	-1.27325
PAGE2	-2.875
CLIC5	2.88292857142857
RABAC1	0.5615
ZFHX2	0.89825
YPEL1	0.165333333333333
KIAA0776	0.2645
NR1D2	-0.34125
DNAJC4	0.8825
NPNT	1.0442
ZNF677	-0.014
ZNF536	0.00425000000000001
MEF2B	0.0820833333333334
PTPN4	0.1825
CTCFL	-5.196
STX5	-0.336
CD72	1.71525
VEGFA	0.386631578947368
XRCC1	-0.5545
MAS1L	0.980166666666667
ELL	0.6395
SETBP1	1.079
CDH11	1.764
NDC80	-0.988769230769231
DMBX1	-3.142
NRSN1	0.5875
BAT2D1	1.302375
CDS2	1.18683333333333
C1orf212	-1.003
SENP3	-0.5205
IL1F9	0.0145
EEF2K	0.048625
COG8	-1.02125
CEP72	-1.7025
OR1L8	0.0525
MUS81	-1.02525
PHYH	1.775625
GGT6	2.08416666666667
C22orf23	-1.18758333333333
C13orf33	3.939125
MAPK8IP2	-0.1815
NELL2	0.3995
POU3F2	-2.1884
ALPK1	2.076
MRPS18C	-1.132
RPLP2	0.9475
FGF22	-0.4085
SPNS1	-0.3635
ZFP1	0.279
IL1RAPL1	-1.075
PCSK9	-2.68783333333333
NKX2-1	1.45935714285714
C6orf189	1.9685
SP4	0.417
SLC11A1	1.2562
C21orf25	1.4505
ICAM2	0.31475
SH3GL1	-0.425166666666667
GSK3B	-0.0638333333333333
RALB	0.634
PDXP	-1.76666666666667
GNGT1	-3.19566666666667
KIR2DL1	0.782
TNFAIP3	0.3355
C6orf32	0.2716
CBLN2	-1.306
PANK3	-0.407
TAAR9	0.569
WDR82	1.08957142857143
APOM	-3.13525
TRIP10	0.57625
SPATA16	0.355166666666667
C1orf135	-0.234
USP51	1.4375
TESK1	0.688
C11orf64	0.423142857142857
ZNF611	0.1725
PDE6G	-0.555166666666667
HLA-DQA1	2.942375
GCLC	-0.446625
SEC61A1	0.137357142857143
TWSG1	-0.521833333333333
ZMYND10	-0.446
CTDP1	0.268125
ADAMTS6	-0.779833333333333
SLIT1	-1.599
KRT86	3.1985
KIAA0574	1.511
GTPBP2	-0.9937
PQLC3	1.198
PRRX2	-0.443833333333333
C15orf44	-0.168666666666667
MKKS	-0.3365
C11orf10	-0.79425
GPR110	0.27475
CD109	0.5705
ADCY1	0.0325
RHBG	-2.43975
TP53I3	1.060375
SLC22A3	-0.7438
UCP2	-0.99875
FOXG1	2.28483333333333
OR2AG1	0.1605
TRIM24	0.783
PROC	-3.55075
TAAR6	-0.02275
AMTN	-1.367
C10orf47	1.1765
DEPDC1	-0.8835
FLJ45557	0.24525
ZDHHC17	-0.275125
KIAA1429	-0.072
KCNH1	0.11725
VNN3	-0.373666666666667
PSMAL	3.5475
PPARD	0.80825
HFM1	-0.90775
YBX1	-0.947833333333333
ZNF695	0.047
SCTR	-0.0833333333333333
DCDC1	0.1855
VPS26B	0.1572
MTF2	1.1545
ATP6V1F	1.018
CCDC94	-0.50075
PERF15	-0.031
CCL11	4.324
LMO7	-1.88275
DCST1	0.2315
ADRBK1	-0.750875
CDRT4	-0.667
ZNF84	-0.26675
HOXD8	2.32575
STARD8	-0.284
FOXP2	-0.9785
CCDC103	0.8335
POLR3A	0.299
GSC	-0.6945
ZNF114	0.439333333333333
HTR7P	0.177
LALBA	-0.544
RMND5A	0.63
PSCD2	-0.43875
ZNF409	-0.004
KRTAP1-3	0.774166666666667
MAF1	-0.936
LOC201725	-1.3465
NRN1	-1.96775
SPAG5	-1.34116666666667
DNAH7	0.116666666666667
FLJ43860	0.385
BRCA2	1.28375
ACADM	-0.724625
CXXC6	-2.593375
RAGE	-1.5775
CHMP2A	-0.2795
FAM8A1	0.0297
GPR21	0.1835
SLC12A3	-2.35233333333333
FVT1	1.03378571428571
ZDHHC7	-1.012375
FLJ44048	0.37825
SLC44A3	1.57583333333333
SDSL	0.3115
MMP8	-1.6095
PLA2G12B	-3.45866666666667
ACY1	-0.411
MT1E	0.441666666666667
OR4K15	0.5725
TECTB	-0.227
GPR20	1.487125
IRAK2	-0.3165
RFPL3	-0.63475
MYO9A	0.4525
NARG1L	-1.331
BLMH	-0.703625
CCDC3	3.0715
C9orf21	0.0233333333333333
KIAA0513	0.5685
MIER2	0.592
PNMA2	-0.131833333333333
SH3BP2	1.0557
ANXA10	-2.745
RTN2	-0.4745
TFB1M	-1.2915
PRPH2	1.927
C14orf133	-0.65675
GOLGB1	-0.527333333333333
IRX4	2.4695
NFKBIL1	0.4575
C10orf62	-0.61475
APBB3	-1.4485
RPS10	0.3858
LOC728378	-1.52825
TLE3	0.752833333333333
PSMB7	-1.087125
MESDC1	0.4705
SLC6A1	1.06
OCLN	0.120666666666667
PTTG3	-1.11666666666667
NAGLU	-0.42025
SERTAD4	2.9815
SPRY1	-0.00549999999999999
FLJ10781	1.02083333333333
MYSM1	-0.4965
TRIM4	0.654
SH3YL1	1.34175
TREM2	3.09733333333333
SERPINI1	-0.52375
HDHD3	-0.063
TMEM38A	0.756125
EID2B	-1.73575
TDRD3	-0.919333333333333
SEDLP	-0.549
THSD7A	1.95666666666667
NDST3	-1.42675
KLHL15	-1.484
DHRS12	0.2645
FBXO9	-0.2265
TNPO1	-0.682166666666667
MRPL13	-1.1215
SNX5	-1.05066666666667
METTL6	-0.02475
SOD1	-0.556
CHML	0.952833333333333
PACS1	0.929375
SIRT5	-0.66
CAPN2	0.477666666666667
FXYD5	0.5355
TWISTNB	0.248625
LRFN1	2.0115
UBE1L	0.158
UBE1C	-0.61875
OR51B2	0.1195
OR4D11	0.4155
C15orf2	0.195
NR4A1	-0.0155
LOC339047	-2.01625
TRIM17	-0.37425
ATP5G3	-0.829214285714286
RPL15	-0.657166666666667
ADAMTS8	-0.26
HOXC4	-0.8105
C14orf37	1.826
CEACAM5	-2.2675
MYT1L	-0.626833333333333
RASA2	1.32325
OSBPL7	-1.8825
STAG1	0.1435
GIMAP4	4.724
FUT3	1.777
PIF1	-1.895625
LPIN2	-0.2492
SH3PX3	0.51525
PDP2	0.79775
PAPD1	1.05175
ERP27	4.5205
APOOL	0.8628
DIABLO	0.082
TRHR	-0.00199999999999999
ARMC9	0.140875
RNF152	2.12525
SLITRK3	-0.515333333333333
ZNF211	-0.5722
PFDN1	0.94625
RGS11	-0.070375
HS6ST1	1.0488
AKR1D1	-1.613
TNP2	0.2058
STK31	0.666333333333333
EML4	0.146833333333333
SGTA	-0.771166666666667
HIST1H2BI	-0.7875
PSMD6	-2.12416666666667
KIAA1257	2.486
C18orf55	-0.308333333333333
FLJ20273	0.691625
RPL28	-0.308833333333333
EPYC	0.778625
NOX3	-0.1755
ELAC1	0.407166666666667
METT11D1	-1.789
BIN2	-0.642333333333333
NACA2	-0.52125
CCDC17	-1.57925
HM13	-0.2259
UBOX5	-0.796625
UBE2O	0.589375
UBL5	0.29475
APOLD1	1.28075
C9orf31	0.21975
TNFSF8	0.027
ARHGAP29	1.487875
PROKR2	-0.0225
PDE5A	-0.458833333333333
C6orf12	0.554
TOM1L1	-0.2355
WHDC1	-0.329375
FOXI1	1.935
RAB4A	1.06
TMEM39B	0.0685
ATPBD1C	-1.30775
FARSA	-0.919
PLEKHG5	0.54775
CMAS	-1.015
OR7E24	0.259
SLC30A1	-0.3455
CDC42EP5	2.55366666666667
PLAC1	0.267
KLHL18	0.0369166666666667
LBA1	0.1855
TAZ	-0.32425
CRIP2	0.452
BTBD11	-1.286
C16orf72	0.315
DIO2	1.144
LRRCC1	0.8015
CCDC136	-1.4385
PRX	0.3275
RBM5	-0.622
TMEM85	-0.692875
TUBGCP4	-1.22433333333333
APLN	0.249
CDK7	-0.5475
SSR2	1.51391666666667
CRELD1	-0.3085
C19orf46	2.21575
GAL3ST4	-0.490666666666667
KBTBD10	-0.708
IL28A	1.06625
WDR27	-1.147
MCM2	-1.39783333333333
SOX14	-0.1465
FLJ39743	0.0265
KIAA0922	-0.362625
HIPK4	0.3475
FLJ25758	0.0755
C16orf57	-0.025
PDZD2	0.5135
MCC	0.916125
HHLA3	0.0498
ID2	1.65325
C20orf23	0.9795
ZNF688	0.89625
APOC2	-2.47416666666667
LOC440093	-0.5585
FAM50B	2.9295
PWP1	0.1635
DNAH10	2.211
HIST1H2BA	1.63475
GPR56	1.23866666666667
METAP2	-0.395875
PAN3	0.847
STXBP4	0.081625
PDHX	-0.7885
MTA1	0.455083333333333
ZBED4	0.741125
ZNF720	-0.28025
CDK2	-1.088
RHOJ	1.37375
CDC37	-0.455333333333333
ZER1	-0.170125
GRK4	-0.65375
PRPH	-0.1765
POLR2A	0.55125
OGFOD1	-1.49475
NOL5A	-1.183
PHEX	-0.5785
FLJ16478	1.6125
C20orf117	-0.928571428571429
CAMTA2	-0.54
C11orf74	0.412166666666667
DDX17	-0.075
C5orf27	0.06
PLEKHA2	0.512
PDE4DIP	-0.5628
SCN7A	0.80275
ZNF559	-1.74983333333333
CXCL10	3.893
ZMYM4	0.4795
STK32B	-0.8406
KIAA0888	-2.7291
TACR3	0.7165
CKAP2L	-0.2695
KIF1A	0.793166666666667
RSPRY1	0.395
VCAN	0.93525
CYP27C1	-0.1295
SYDE1	-1.46666666666667
MED12L	-1.556
ZDHHC21	1.058
NHS	-0.7675
TM9SF3	1.45633333333333
DDHD1	0.17375
MAFG	0.0598333333333334
BICD2	0.3768
C14orf119	-0.904166666666667
C14orf43	0.153
CDH7	1.82
ALKBH5	-0.376642857142857
JUP	1.291125
TMEM41A	0.503
MAMDC4	-1.60766666666667
CBX3	-0.979625
LRRC18	0.05975
RBMXL2	-0.08225
PLA2G4D	0.745
FGF13	2.470375
KIF3A	0.7225
PDIA6	-0.01975
DCXR	-0.471
CASKIN2	0.856083333333333
EHD1	0.647333333333333
MARCKSL1	0.757833333333333
ZNF496	0.784
SCAF1	0.3015
KCTD8	0.23
TRAF3IP3	0.370071428571429
LSR	2.037
CXorf1	-0.0315
C14orf112	-0.232833333333333
EIF2B1	-1.01925
OMP	0.5315
GSTZ1	0.111
LOC92017	0.58125
ISLR2	1.7515
C12orf36	0.6425
GATA2	-1.93783333333333
GABRA5	0.341
CELSR2	-0.410857142857143
STAM2	-0.0616
TNAP	0.2875
PTPMT1	-0.343833333333333
GRP	4.771
SV2A	-1.75
MAGEA12	-4.068
CACNG1	-1.8875
C18orf19	-0.81875
GSG1	-0.174333333333333
PTPRJ	-0.645071428571429
FRMPD1	0.216
ZNF668	0.90775
PLEKHJ1	-1.019625
ADAT1	-2.3195
TMEM50A	-0.325
UCN3	0.228
HOOK1	2.545875
IL17B	1.4125
MLKL	-0.0108333333333333
TTC14	0.927666666666667
KLHL5	-0.481125
CRYL1	0.180333333333333
FOXH1	0.6145
NFYB	-0.1235
PPM1G	0.55625
GOLGA2LY1	1.28475
NMT1	-0.57375
HADHA	0.5131
CHSY-2	1.13275
PLEKHF1	1.37992857142857
SAGE1	-2.781
MUSTN1	1.04575
SUHW4	0.547
TFEB	2.70033333333333
ZFYVE27	0.3735
ATG12	-0.606166666666667
BMI1	0.0471428571428572
ZIM3	-0.055
MYH4	0.139
MASP1	-0.645083333333333
KIAA0984	0.23625
RPAP2	0.22225
ASB5	-0.072
BOLA3	-0.750333333333333
MIA3	0.6685
KRT35	0.024
KIR3DL3	-0.414
MRPL51	-1.25425
SEMA3F	0.495833333333333
NDUFB2	0.858
LOC253012	-0.85
FAM46C	-0.6738
G6PC	-2.3435
CSAG3A	-3.91533333333333
