Hybridization REF	TCGA-A8-A06X-01A-21R-A00Z-07
FBXL14	-0.807
DSTN	-0.40875
SFRS14	0.37775
FBXO31	-0.546333333333333
C12orf40	-0.457
FRS2	1.82525
NR2E3	-0.122
TUBB2C	0.39975
GMPR	0.6775
C9orf139	0.0955
ING5	-0.487928571428572
LOC730092	0.453666666666667
ORM1	-4.34975
RP11-11C5.2	-0.3405
HSPD1	-0.1658
PIWIL3	-0.60125
C5orf13	-0.8343
OR5R1	-0.7205
LCOR	0.561
PLEKHA9	0.1735
CCDC43	-0.3215
ZNF232	-0.7225
SLC6A7	0.726
ADH5	-1.298
SHBG	-1.57166666666667
CROCCL2	-0.00325
PANX3	0.0525
CDIPT	1.534
SLC16A5	-2.18825
TUBB	0.397875
TOR3A	0.6646
PREP	0.167333333333333
ENTPD8	0.217642857142857
CHMP1B	0.65675
SYT12	-0.3168
MYH6	-2.0859
MAP3K13	1.223
KLHL30	0.219
LCMT1	0.807125
EIF1AX	-0.543916666666667
FOXD4L1	-0.157
SLC24A5	-1.5865
RNF166	-0.6001
TJAP1	-0.382
TMEM156	-0.336166666666667
ZNF239	1.06025
SNX19	0.9828
GKN1	0.33525
FCN1	2.5552
C1QL1	-1.84075
ATP11C	0.70375
ZNF35	1.57375
CARD8	-0.13625
LIMD1	0.958333333333333
KIAA0286	-0.112125
XRN2	-0.712333333333333
CD6	-0.289666666666667
TOX3	-2.94675
ZSCAN4	-1.20766666666667
RSRC1	0.19325
COG1	1.429
PTRF	-0.5919
C16orf35	0.436875
FBXO24	-0.119
CHST11	-0.72025
THRB	-0.3518
MYBPC1	-0.16825
RNF39	2.7325
PSMD11	-0.27125
ALAD	0.193833333333333
EN1	1.19825
SLC9A9	0.4515
GSTM4	0.8344
CDC42BPA	1.22526315789474
RCSD1	-0.689
LUC7L2	-0.7473
SPTBN1	0.7879
LOC146167	0.563
BAT5	0.8401
ZNF452	0.56675
LSM4	1.110125
SRP72	0.4473
SGK269	0.5625
MTX1	0.3525
CENTA1	1.20325
UNQ9433	-0.105
ATR	-0.389083333333333
DDX49	0.795833333333333
PAQR8	-1.82083333333333
C14orf174	-0.1085
GBGT1	0.01775
THAP1	-0.09075
OR10K1	-0.348
RASIP1	-1.34366666666667
DPYD	-0.305
DOHH	0.4225
C18orf45	2.834
POF1B	1.8126
ZNF552	1.966
USP32	1.113875
MED27	-0.975
C14orf149	-1.69183333333333
PRDX4	-1.66
ABHD12	-0.762
AGT	-5.10375
SLC22A14	-0.1125
C1orf58	1.39925
PILRA	-0.13925
ABCF2	-0.285875
C17orf85	0.1216
TKTL1	-1.486
FGF1	1.36275
IL6R	-0.121666666666667
VPS25	-0.054
CHRNB2	-0.0647142857142857
COL7A1	-2.506
LRRC48	0.9505
SPG20	-0.71875
COX10	0.473
GCA	0.08025
ECEL1	0.6555
GLG1	-0.196166666666667
SRD5A2L2	-0.3195
MUTYH	-1.234
ZNF70	-0.37
L2HGDH	-0.92425
GPATCH2	1.17025
ZNF655	-1.106375
ZNF227	0.0195
MCOLN2	2.32816666666667
NQO2	-0.46425
KCNQ5	-0.597
NEU1	0.9205
QRICH1	-0.44925
ZBTB20	-0.207
RPUSD3	-0.58475
EPGN	-1.64033333333333
TSN	0.779666666666667
SPRY2	-3.338
LZTFL1	-0.63725
GMFB	-0.3465
PBEF1	-1.2425
HBG2	-2.66
TMEM8	1.47
PALM2-AKAP2	-1.34033333333333
NFYA	1.20075
FAM108A1	0.136
PBLD	1.5425
NRG4	-2.86475
PIGF	0.4145
PTGER1	0.88175
NOS2A	1.013
C21orf34	-1.05483333333333
C21orf51	-0.47625
IL17C	0.67
TRMT6	-0.424833333333333
ETV2	0.1625
CCDC109A	0.853
MYLK2	-0.159
ATP10A	2.0105
DPH4	-0.643
C5orf5	-1.19216666666667
KCNA4	-0.505833333333333
NMNAT2	-1.23416666666667
GLYATL2	1.59
LSMD1	-0.2095
IL23R	-1.5225
NRF1	1.28525
MUC15	2.30283333333333
PRDM12	-0.6455
PAQR4	0.469928571428571
RBBP6	-1.0526875
IFI27	4.8125
SKAP2	0.650833333333333
TAGAP	2.0535
TJP3	2.545
C9orf61	-2.50875
IDS	0.962142857142857
PARG	-0.066
LOC131149	-0.369
DYRK4	0.332
MICALL1	0.77075
GALR2	-0.305
GPBP1L1	1.434375
TBX21	4.35425
KCNJ6	0.812333333333333
GGN	0.007
CASP5	0.375666666666667
RNF182	-5.039
BRD4	1.08325
DOK4	-1.136
SLC46A2	0.607
SOX9	-0.391083333333333
ZNRD1	-0.26
PRR6	-3.85275
FAU	-0.4045
DTNB	1.2005
CARD9	-0.64525
STS-1	-0.7515
SLC4A5	0.11975
NSBP1	-1.01825
UGCGL2	-0.51325
POTE15	-2.745
NOXA1	-0.38975
RP13-347D8.3	0.24575
SAMD10	-0.2665
EP400NL	-0.324
TCF21	-0.173
AMELX	0.4065
JPH2	0.2505
SLA	1.703375
DLST	-1.25466666666667
SEPT12	0.67475
RGS20	-3.87625
LXN	-0.986166666666667
ZNF419	0.294
UPK3B	-0.626
RELL1	0.74775
ESPNL	-0.353
KLHL21	0.05275
PI15	0.789
C2orf61	0.6795
LOC407835	0.9785
RER1	0.738333333333333
ELAVL2	-0.8445
MGC26718	-1.46425
KLF2	2.427
TNFAIP8L3	0.656583333333333
TFE3	0.87725
C11orf17	-1.20075
15E1.2	-1.26875
SNRPC	-0.951
DLGAP1	-0.9655
PGLYRP1	0.37525
OVCH2	0.4775
IRF7	0.9262
SET	-0.7995
NAB2	-0.245166666666667
LRP5L	-1.29925
FAM120A	0.845875
ASCL2	-0.571666666666667
SHH	-0.767
ATP5H	-0.303
THPO	-0.9485
TYRP1	-4.86716666666667
HIST1H3E	0.3295
EIF2S1	-0.948
TNFRSF17	-2.0475
TARSL2	1.60025
NKX2-8	-0.042875
C1orf115	1.085625
LOC56964	0.5705
KIAA0841	-0.66575
ISCU	0.231
TTMA	-0.292
ZNF414	1.158
LOC441150	-0.29525
RAB15	0.10475
HBP1	0.643833333333333
TNNT2	-1.33266666666667
CECR5	-0.979
PHGDH	-1.5645
JRK	-0.0977
XPO4	-0.417125
FAM131C	0.22
ARHGAP25	1.3766
CA9	-3.54288888888889
GPR62	-0.126
TLX1	-0.316333333333333
GPS1	0.31275
OR2M2	0.1685
BDP1	0.819714285714286
FAM70B	0.02725
RPS29	-0.899916666666667
MKLN1	-0.7028
TSPAN19	-3.43066666666667
SLC29A3	1.2083
LGALS4	-0.528166666666667
USH2A	0.3435
NF1	-0.188833333333333
APOBEC3A	2.8815
IMPAD1	1.02833333333333
OLR1	2.7105
NRAP	0.0585
HCFC1R1	-0.102
TAOK2	0.306
MCM10	-0.542666666666667
MAP4K3	0.0955
CBS	-0.65175
CLK3	0.5755
PCDHGA5	-0.3095
ELF4	0.66475
FAM71A	-0.08075
C11orf49	0.019
CLIP2	-0.00149999999999999
BTBD9	1.4425
ZNF524	0.84225
KDELR1	1.01333333333333
ZNF509	-0.6145
NCSTN	0.4695
ZNF533	-0.634357142857143
PARP4	0.376625
GALNT9	1.4735
NPY	-3.5815
BEGAIN	-1.055
TMEM77	-0.0326666666666667
FOXRED1	-1.546
SLC16A2	0.566
SLC35B1	-0.0935
GK5	-0.428333333333333
SDCCAG10	-1.15475
C4orf20	0.15475
SLC9A2	1.29725
ADD1	0.621071428571429
TAL2	-1.28766666666667
ACLY	0.113125
DNAJC1	0.9115
SOST	-3.00725
USP43	0.409833333333333
CYP4F12	-0.5625
FKBP5	-0.88
CHCHD5	0.2745
NUDT22	-0.63375
CCDC85B	-0.335
OR51G2	0.711
STRN3	0.7165
TMOD2	0.7725
FLI1	0.21425
MAB21L2	-0.472833333333333
DGKQ	0.373
VPRBP	0.913666666666667
SCNN1B	-0.5557
ECHDC3	2.2665
TMEM106C	0.63125
CSNK2A2	-0.5945
RPL39	-0.3062
HERC3	-0.569
ZBTB47	0.0231666666666667
ZNF681	0.69725
PAGE2	-3.23125
CLIC5	2.68557142857143
RABAC1	0.49775
ZFHX2	0.575
YPEL1	0.743166666666667
KIAA0776	0.1235
NR1D2	-0.35175
DNAJC4	-0.222375
NPNT	-0.3717
ZNF677	-0.587
ZNF536	-0.363
MEF2B	0.199666666666667
PTPN4	0.24575
CTCFL	-4.757
STX5	0.0668333333333333
CD72	2.881
VEGFA	-0.729105263157895
XRCC1	-0.7315
MAS1L	0.323166666666667
ELL	1.0676
SETBP1	-1.124
CDH11	2.49116666666667
NDC80	-2.104
DMBX1	-2.3275
NRSN1	0.127166666666667
BAT2D1	0.2375
CDS2	1.3375
C1orf212	0.318833333333333
SENP3	-1.02675
IL1F9	0.57
EEF2K	0.12725
COG8	0.224
CEP72	-1.11525
OR1L8	0.5365
MUS81	-0.890333333333333
PHYH	0.977125
GGT6	1.85766666666667
C22orf23	-1.00416666666667
C13orf33	2.332
MAPK8IP2	2.1225
NELL2	3.63375
POU3F2	-3.9388
ALPK1	1.39825
MRPS18C	-1.21725
RPLP2	-0.900375
FGF22	-0.046
SPNS1	0.0456666666666667
ZFP1	-0.39675
IL1RAPL1	-1.92075
PCSK9	-2.89966666666667
NKX2-1	0.139153846153846
C6orf189	0.6135
SP4	0.736
SLC11A1	0.9074
C21orf25	0.292166666666667
ICAM2	-0.322375
SH3GL1	0.568833333333333
GSK3B	1.14766666666667
RALB	1.376375
PDXP	-1.14016666666667
GNGT1	-3.599
KIR2DL1	0.86
TNFAIP3	0.5855
C6orf32	0.0121
CBLN2	-1.10125
PANK3	2.02475
TAAR9	-0.0145
WDR82	0.675142857142857
APOM	-3.89325
TRIP10	0.95425
SPATA16	0.361333333333333
C1orf135	0.3175
USP51	0.143
TESK1	1.05925
C11orf64	0.130125
ZNF611	0.203
PDE6G	0.898333333333333
HLA-DQA1	3.642
GCLC	0.07675
SEC61A1	0.217785714285714
TWSG1	0.0556666666666667
ZMYND10	2.04325
CTDP1	0.562625
ADAMTS6	-0.655833333333333
SLIT1	-1.66775
KRT86	0.3295
KIAA0574	-1.65775
GTPBP2	-0.2898
PQLC3	2.87525
PRRX2	-1.04033333333333
C15orf44	0.2295
MKKS	-0.504
C11orf10	-0.76275
GPR110	0.498625
CD109	1.98633333333333
ADCY1	1.13616666666667
RHBG	-2.0465
TP53I3	0.804375
SLC22A3	-2.045
UCP2	0.4815
FOXG1	-2.55816666666667
OR2AG1	0.2235
TRIM24	-0.7435
PROC	-3.899375
TAAR6	0.2105
AMTN	-1.444
C10orf47	-1.5665
DEPDC1	-0.97075
FLJ45557	2.627
ZDHHC17	-0.3665625
KIAA1429	1.353
KCNH1	1.0885
VNN3	2.202625
PSMAL	2.08575
PPARD	-0.411625
HFM1	-1.462
YBX1	-1.04216666666667
ZNF695	-2.1355
SCTR	0.068
DCDC1	-0.045
VPS26B	0.3677
MTF2	-0.9455
ATP6V1F	-0.33975
CCDC94	0.6535
PERF15	0.0505
CCL11	3.10525
LMO7	-1.834
DCST1	0.3965
ADRBK1	0.44
CDRT4	-0.57625
ZNF84	-0.7435
HOXD8	0.59475
STARD8	-0.337833333333333
FOXP2	-1.19125
CCDC103	-0.348
POLR3A	0.9652
GSC	1.162
ZNF114	-3.24283333333333
HTR7P	0.969
LALBA	0.057
RMND5A	0.9685
PSCD2	1.60075
ZNF409	-0.5475
KRTAP1-3	-0.325
MAF1	0.197
LOC201725	-1.02666666666667
NRN1	-2.6415
SPAG5	-1.5495
DNAH7	0.461666666666667
FLJ43860	-0.048
BRCA2	-0.13925
ACADM	0.00774999999999998
CXXC6	-2.66325
RAGE	-2.19225
CHMP2A	0.28575
FAM8A1	1.0524
GPR21	0.6485
SLC12A3	-3.13066666666667
FVT1	0.0435714285714286
ZDHHC7	-0.194875
FLJ44048	0.19325
SLC44A3	2.38666666666667
SDSL	-0.0493333333333333
MMP8	-1.00225
PLA2G12B	-4.15933333333333
ACY1	-1.53625
MT1E	-2.3025
OR4K15	-0.2415
TECTB	-1.3045
GPR20	0.449
IRAK2	-0.56475
RFPL3	-0.388125
MYO9A	-0.57225
NARG1L	-0.781583333333333
BLMH	-3.171
CCDC3	2.23216666666667
C9orf21	-0.1995
KIAA0513	0.619333333333333
MIER2	0.2275
PNMA2	-1.964
SH3BP2	0.967
ANXA10	-0.0745
RTN2	0.642
TFB1M	-0.837
PRPH2	2.683
C14orf133	0.14675
GOLGB1	1.22216666666667
IRX4	1.033
NFKBIL1	0.344666666666667
C10orf62	-0.00425
APBB3	-0.39475
RPS10	-0.8163
LOC728378	-1.3555
TLE3	1.42494444444444
PSMB7	-0.944875
MESDC1	1.782
SLC6A1	0.9855
OCLN	2.32033333333333
PTTG3	-1.76566666666667
NAGLU	-0.37925
SERTAD4	3.011125
SPRY1	0.47375
FLJ10781	-0.974916666666667
MYSM1	-0.7835
TRIM4	0.543357142857143
SH3YL1	-0.31325
TREM2	3.33733333333333
SERPINI1	1.04275
HDHD3	0.390375
TMEM38A	-0.363
EID2B	-2.16425
TDRD3	-0.0473333333333333
SEDLP	-0.1105
THSD7A	1.7305
NDST3	-2.69425
KLHL15	-1.27908333333333
DHRS12	0.7555
FBXO9	0.237714285714286
TNPO1	-0.682
MRPL13	-0.526166666666667
SNX5	-2.45883333333333
METTL6	0.36275
SOD1	1.57975
CHML	-1.59233333333333
PACS1	0.961
SIRT5	0.1555
CAPN2	-0.393666666666667
FXYD5	-0.177833333333333
TWISTNB	-0.320625
LRFN1	0.687333333333333
UBE1L	1.67175
UBE1C	-0.34275
OR51B2	0.2345
OR4D11	0.363
C15orf2	-0.3705
NR4A1	0.290833333333333
LOC339047	-2.08625
TRIM17	-1.065375
ATP5G3	0.1445
RPL15	-1.00258333333333
ADAMTS8	-0.979
HOXC4	0.481
C14orf37	1.831
CEACAM5	-2.80425
MYT1L	-0.0118333333333333
RASA2	0.23275
OSBPL7	-0.61
STAG1	0.442
GIMAP4	4.99033333333333
FUT3	2.328
PIF1	-2.713
LPIN2	-0.6333
SH3PX3	1.3465
PDP2	-0.70975
PAPD1	0.339875
ERP27	-1.64075
APOOL	-0.000500000000000016
DIABLO	0.6235
TRHR	0.243375
ARMC9	-0.253
RNF152	3.29125
SLITRK3	-0.1565
ZNF211	0.6019
PFDN1	-0.734125
RGS11	1.6965
HS6ST1	1.5302
AKR1D1	-2.38475
TNP2	0.441833333333333
STK31	1.74283333333333
EML4	-1.3185
SGTA	0.109666666666667
HIST1H2BI	-0.639333333333333
PSMD6	-1.63666666666667
KIAA1257	4.25125
C18orf55	-0.639666666666667
FLJ20273	3.1925
RPL28	-0.178666666666667
EPYC	3.90375
NOX3	-0.4665
ELAC1	-1.59616666666667
METT11D1	-1.15625
BIN2	0.212
NACA2	-0.061
CCDC17	-0.997
HM13	0.8036
UBOX5	-0.363875
UBE2O	0.109625
UBL5	0.571
APOLD1	0.60725
C9orf31	0.61725
TNFSF8	0.516
ARHGAP29	0.949375
PROKR2	0.2025
PDE5A	-0.517166666666667
C6orf12	-0.0245
TOM1L1	2.003
WHDC1	0.272
FOXI1	0.0381666666666667
RAB4A	1.1763
TMEM39B	-0.82325
ATPBD1C	-0.6065
FARSA	0.0173333333333333
PLEKHG5	0.4975
CMAS	-0.0996666666666667
OR7E24	0.457
SLC30A1	0.57575
CDC42EP5	0.424
PLAC1	0.93625
KLHL18	0.257333333333333
LBA1	1.5024
TAZ	-1.111
CRIP2	1.01475
BTBD11	-1.00466666666667
C16orf72	0.9135
DIO2	2.6648
LRRCC1	0.4835
CCDC136	-2.808
PRX	0.511125
RBM5	-0.194
TMEM85	-0.382
TUBGCP4	-0.814833333333333
APLN	0.309
CDK7	-0.294166666666667
SSR2	0.995
CRELD1	-0.22925
C19orf46	1.638
GAL3ST4	1.40633333333333
KBTBD10	0.92375
IL28A	3.173
WDR27	-0.0585
MCM2	-0.827
SOX14	-0.186
FLJ39743	-0.045
KIAA0922	0.424375
HIPK4	1.1365
FLJ25758	-0.628
C16orf57	-0.618083333333333
PDZD2	0.31325
MCC	1.769125
HHLA3	-0.3318
ID2	-0.23025
C20orf23	1.33775
ZNF688	0.3615
APOC2	-1.9315
LOC440093	1.029
FAM50B	1.2795
PWP1	-0.589
DNAH10	0.69425
HIST1H2BA	0.00275
GPR56	0.829833333333333
METAP2	-0.518875
PAN3	0.0726666666666667
STXBP4	0.075625
PDHX	0.7955
MTA1	-0.103083333333333
ZBED4	-0.23075
ZNF720	-0.03325
CDK2	-0.569875
RHOJ	0.18375
CDC37	0.821833333333333
ZER1	0.910125
GRK4	0.599
PRPH	-0.57725
POLR2A	-0.207
OGFOD1	-0.04075
NOL5A	-1.067
PHEX	-0.473
FLJ16478	0.18725
C20orf117	-0.342
CAMTA2	1.307
C11orf74	-1.07333333333333
DDX17	-0.779916666666667
C5orf27	-0.04925
PLEKHA2	-1.1553
PDE4DIP	-0.5929
SCN7A	0.17225
ZNF559	-1.92116666666667
CXCL10	4.0835
ZMYM4	0.0453333333333333
STK32B	-1.26946666666667
KIAA0888	-4.7418
TACR3	1.485
CKAP2L	-1.61625
KIF1A	-1.72766666666667
RSPRY1	0.6505
VCAN	1.32675
CYP27C1	-0.02
SYDE1	-1.47033333333333
MED12L	-0.536
ZDHHC21	1.042
NHS	-0.282
TM9SF3	0.211333333333333
DDHD1	-0.1905
MAFG	-1.08066666666667
BICD2	0.0517
C14orf119	-0.944166666666666
C14orf43	-0.2175
CDH7	-1.92775
ALKBH5	-0.150357142857143
JUP	1.662625
TMEM41A	0.513166666666667
MAMDC4	-2.228
CBX3	0.615125
LRRC18	-0.07075
RBMXL2	-0.5685
PLA2G4D	0.439833333333333
FGF13	-2.76575
KIF3A	-0.100666666666667
PDIA6	0.6
DCXR	-0.4025
CASKIN2	1.02191666666667
EHD1	0.144166666666667
MARCKSL1	1.1705
ZNF496	-0.0841666666666667
SCAF1	0.0498333333333333
KCTD8	-0.768
TRAF3IP3	0.193857142857143
LSR	1.575
CXorf1	-0.189333333333333
C14orf112	-0.207
EIF2B1	0.279
OMP	0.112
GSTZ1	-0.5855
LOC92017	0.8455
ISLR2	1.502
C12orf36	0.8125
GATA2	-1.27333333333333
GABRA5	-2.3515
CELSR2	0.939785714285714
STAM2	1.6912
TNAP	-0.267
PTPMT1	-0.3345
GRP	5.22525
SV2A	-1.10783333333333
MAGEA12	-4.22425
CACNG1	-1.62
C18orf19	-0.5895
GSG1	-0.4405
PTPRJ	-0.359642857142857
FRMPD1	-0.0795
ZNF668	0.817
PLEKHJ1	-0.616875
ADAT1	-0.2938
TMEM50A	0.8642
UCN3	0.182
HOOK1	2.1705
IL17B	-1.9995
MLKL	-0.357
TTC14	-0.666666666666667
KLHL5	0.228375
CRYL1	1.068
FOXH1	0.3045
NFYB	-0.015
PPM1G	0.73825
GOLGA2LY1	0.228
NMT1	-0.915
HADHA	1.1339
CHSY-2	2.65325
PLEKHF1	0.529
SAGE1	-3.0525
MUSTN1	-0.16225
SUHW4	0.624
TFEB	0.735666666666667
ZFYVE27	-0.807
ATG12	-0.382833333333333
BMI1	1.77764285714286
ZIM3	-0.0635
MYH4	0.203
MASP1	-1.37316666666667
KIAA0984	2.134
RPAP2	-0.0785
ASB5	0.0215
BOLA3	-0.3555
MIA3	0.614
KRT35	2.3685
KIR3DL3	-0.313
MRPL51	-0.97
SEMA3F	1.384
NDUFB2	-0.146
LOC253012	-1.795
FAM46C	-1.3243
G6PC	-2.20325
CSAG3A	-2.015
PREX1	2.989
SLC25A45	0.578
MAPKBP1	0.2818
CPE	-0.5108
GNB1	1.4035
CXCR6	3.0815
TRIM46	-0.1165
C16orf3	-0.172666666666667
HPSE	1.748625
TIGD3	0.0145
SPG3A	0.608
LCAT	-1.97916666666667
ST6GAL1	-1.39044444444444
POMC	-0.328
FLJ36031	-0.0673333333333333
NSMAF	-0.839833333333333
SKIL	2.5215
ADSS	0.241333333333333
HMGCS1	-1.1966
POLR3F	-0.59
RAB10	1.2075
ZNF277P	0.375375
ZBTB7B	0.777625
DHRS1	0.50325
ABCC13	-0.372875
CNOT3	0.2525
NFKBIA	0.96275
GAK	0.427
SFT2D2	2.00116666666667
HOXA6	0.03
CRTC1	0.652125
LY6D	-1.74433333333333
C20orf72	-1.26266666666667
CPT1A	1.062
LMO1	-1.049
EIF3I	-0.31875
PRB4	0.25725
MCM3APAS	-1.518625
C20orf132	-0.7292
FOXF2	-3.4155
S100A12	0.00899999999999999
MLH1	-1.3285
ACTN1	0.5875
MRPL36	-0.228333333333333
C20orf106	-0.83675
FBXO6	2.234
MKS1	1.621
CX3CR1	-3.646375
PDE1B	0.992
PLP1	-3.7335
KISS1	0.384666666666667
C14orf2	-0.129833333333333
TBC1D3P2	-1.22775
COMMD6	0.1821
ANKRD7	-2.7505
PTCHD1	-2.952625
NARS2	-0.31375
DOCK7	0.235875
FAM127B	0.163125
LOC390243	0.105333333333333
N6AMT2	-0.00875
ZNF391	-0.1485
DNAJB14	-0.0153333333333333
WRB	-0.21925
BPI	0.0976666666666667
TTC4	0.0218333333333333
FAM10A5	-0.07575
GOT1L1	0.00469999999999999
MAGED1	0.79575
RESP18	0.90075
WFDC6	0.12825
MT2A	-1.2905
C11orf56	-0.85
KIAA1432	0.401
ROR1	-2.204
HSD17B14	1.58483333333333
ZFAND2B	-0.16625
SAMD4B	0.6085
HEXA	0.21425
HNRNPU	-0.266954545454545
USP39	0.1425
NRD1	0.6565
R3HDML	0.21025
FLT4	0.509333333333333
OMG	0.00766666666666665
OR52N4	0.8135
LOC399818	-0.9885
ELA2	-2.04225
VENTXP1	-0.244
RFC5	-1.427
OR52L1	1.1445
PAX5	0.199
FBXO2	1.00375
GMEB1	0.9385
AKT3	-0.996
CRB1	-1.66883333333333
CTTN	0.239666666666667
UTP15	-1.17866666666667
HSBP1	1.1775
PHF11	1.588
NDEL1	0.193
USP8	0.36625
BAIAP2	0.7960625
SI	-0.0545
ARSJ	-2.02066666666667
BAAT	-2.986
KCNS3	3.28833333333333
LOC126147	-0.296
TMEM37	0.118
C1orf162	3.09633333333333
MBD1	0.2926
ITGAL	1.09316666666667
WDR73	0.5985
GKN2	0.0705
ARFGAP1	-0.142625
SLC5A8	-1.34666666666667
ZBTB40	0.2934
CYP4B1	4.95616666666667
LYPLAL1	-0.19125
CHST3	-0.91725
MAP3K9	0.772
BTAF1	-0.447166666666667
TFAP2E	-0.106
RBM35B	1.45
LOC441251	-0.488833333333333
ANKRD25	-0.118166666666667
UQCRC2	-0.1675
MAEA	0.269083333333333
HYAL1	-2.6155
RNPEPL1	0.360833333333333
CPSF2	-0.95075
PSD3	-1.5077
ABCA13	-0.470571428571429
AGR2	-1.688375
GBX1	-1.557
HDLBP	0.135928571428571
ACY3	-1.075
HECW1	-0.44075
ZNF519	-0.549
HOPX	2.826125
ZNF304	0.98425
OR12D3	0.331
FKSG43	1.05125
METTL1	-0.235375
MFSD3	0.9312
PSPH	-1.09575
CLCA3	-0.0945
DARS2	-0.228166666666667
CDC25A	-0.875666666666667
BAIAP2L1	0.15725
B3GNT5	-1.282625
USP29	0.653333333333333
ARHGEF10L	0.9331
ATOX1	-0.289
ADAM30	-0.09825
DNASE1	-0.02775
STT3A	-0.286083333333333
RAB6IP1	-0.2795
PTN	0.408
C1orf106	-0.958846153846154
HECA	1.3715
RNF122	-0.365
SLC22A18AS	-0.322333333333333
GNG8	0.675333333333333
ELP4	-0.2665
FAM65A	0.0325
RPL10A	-0.183333333333333
IRS4	0.6405
MACF1	0.2163
SEC24D	0.43625
LOC374395	0.3495
TGFB2	-1.60375
MDFIC	-0.758125
CHRNE	0.556666666666667
PCMTD2	-1.16016666666667
ATP6V0D1	0.249
MTA2	-0.2385
LZTR1	-0.6685
RAP1A	0.5045
AXIN1	0.70425
POLR1C	0.026
TRIO	0.835166666666667
PLXNA4A	0.0103333333333334
C5orf33	-1.0625
DEPDC1B	-2.46275
ZNF473	0.393833333333333
MTM1	1.180875
GPR107	0.289166666666667
CSNK1A1L	0.412833333333333
FLJ14154	1.44875
NLRC4	4.23575
ENPP4	2.0845
PADI3	-0.325
RNF170	-0.6175
CG018	0.00283333333333333
C16orf7	-0.48425
KCNE1	-0.20425
NRM	-1.1875
SLC37A3	0.109214285714286
TPD52L2	0.1815
UNC5B	1.1255
C12orf12	0.215833333333333
SDHB	0.2555
CLRN1	0.07725
NUDT10	1.30366666666667
UGT3A1	0.182875
FBXW8	0.7835
RHOF	1.294
PTPLAD1	0.88875
MYO3B	-0.98225
DERA	-1.2285
TPP2	1.3885
C19orf53	0.730666666666667
GINS3	-0.448375
ST6GALNAC5	3.062
CHSY1	0.122
MGC15705	0.2165
GPR83	0.331333333333333
EXT2	-0.314
DOLK	0.10775
TUBAL3	3.71425
ACVRL1	2.1326
ABL2	-0.31575
C14orf156	-1.88883333333333
PTPRZ1	-4.751375
DIP2C	2.042
LAMP1	0.39725
RXRA	0.4485
MAP3K5	0.10525
ALKBH1	0.228166666666667
PDLIM7	-0.281125
ARL14	-1.2475
SNIP1	0.4225
TIMP3	1.17616666666667
RGS3	0.219166666666667
SPAG16	-0.2187
ABHD4	-0.1115
ARHGEF12	0.892333333333333
GLUD2	0.7055
RAC2	-1.8108
UAP1L1	-0.401
SLC18A3	0.7325
YOD1	-0.604583333333333
RALY	-0.12525
HMOX2	1.30325
DGKH	-0.07825
DBNDD2	2.17316666666667
YIPF4	1.014375
THAP10	-0.62875
ZNF513	0.73725
HAGHL	0.876333333333333
ITGB4	2.00733333333333
CCDC141	-0.367
YTHDF3	0.461
C5orf28	0.28575
RPL7L1	-0.1905
TMEM30B	1.38592857142857
ANKRD35	0.332
DUOXA2	-0.04
TBC1D5	0.497875
DFNB59	-0.0315
HRH4	0.12475
MYO6	2.4117
DNAJA4	3.428375
RBM24	-2.446875
CEACAM20	-0.8755
RBM23	0.113642857142857
NGFB	0.4895
C1orf63	-0.75
KRTAP7-1	0.139
PERLD1	0.22175
NPB	0.286
C17orf59	-0.1804
HSPBAP1	-0.4995
SLC15A4	0.6205
PRTFDC1	-2.17675
OSMR	-0.673214285714286
CYSLTR2	-0.45
C19orf25	-0.583
KIAA1797	1.215
NLRP6	0.2105
FAM105B	0.5654
SCRN2	-0.591
LRRC58	0.6069
RNF17	0.1615
NEIL3	-2.1225
FAM137A	-1.4735
SKP2	-3.596
PARVA	0.309583333333333
PKLR	-1.97
RNF34	1.360125
A3GALT2	0.37025
C12orf50	-0.0738333333333333
SUNC1	-1.17975
FAM102B	0.313166666666667
CCT2	-0.999
LRRC37A2	0.459
ARF4	0.079
SIKE	0.19475
C8orf48	0.866833333333333
MBTPS1	0.838428571428571
GPSN2	0.6215
NCF2	2.61725
SLC12A6	0.938
MRPL48	-0.6695
HMGN3	0.973
LRRC62	0.0235
PAX9	-0.5495
FAM55A	0.0225
C20orf42	-3.2285
SCML2	-2.1845
BCL9	0.4465
FAM40A	0.07875
C9orf41	-0.496166666666667
ZNF774	1.133
LETM1	0.3545
PLXNB1	0.1875
NIPSNAP1	0.436125
USP10	0.1995
F9	0.691
LIPE	-0.00374999999999999
CNGB3	0.6485
C12orf52	0.3735
PI4K2A	0.503375
MED8	0.18525
STAT4	0.218
FGD4	0.465333333333333
RNF145	-2.6525
WDR32	1.3022
CLDN2	0.00350000000000002
TCEAL8	0.83775
ZMYND8	0.2892
PDXK	-0.02615625
GATAD2A	1.076
PTGES3	0.0105
CCM2	0.23725
TAP1	3.3965
ZNF670	-0.0705
ETS2	-0.641714285714286
C6orf166	0.888833333333333
PRMT2	1.20842857142857
OR4B1	0.4985
INTS8	-1.1015
CCDC102A	-0.148
CCDC83	-1.09683333333333
ITGA1	-0.3217
EPHA5	-1.9314
FAM24B	-1.86733333333333
TSGA10	1.3025
HAL	1.03283333333333
MYOT	-0.23175
SPACA3	-0.162
BCL2L2	-0.628833333333333
CUGBP2	-1.1245
