Hybridization REF	TCGA-BH-A0DL-11A-13R-A115-07
TP53INP2	-0.83425
GLB1L	0.597666666666667
LOC388284	0.4465
PUS1	-1.0665
BCL9L	0.1
OLFM1	0.430666666666667
RET	-0.6805
MASTL	-2.63733333333333
ALX3	0.16475
IL1RL1	0.1255
ZNF765	0.0024
C14orf138	-0.0895
SNX10	-0.281
TAC4	-0.232
C1orf64	1.122125
POGK	-0.244375
MAPK9	-0.16875
ZNF366	4.39
C8orf79	3.2278
CLDN7	1.07525
OR5AT1	-0.0005
TRIM37	-1.8935
LRRC25	2.551
GRHL2	2.2109
TEKT3	1.70225
LASS5	0.183
ABCC4	-1.56908333333333
DLG3	-0.054
VGLL1	3.042375
ZFP36L2	2.61733333333333
MFRP	-0.477
KIAA1799	0.428
FLJ44379	0.068
PCNX	0.3975
ANXA9	-0.1885
CYP4V2	1.1722
PIK3C2A	0.73975
SRR	0.0565
NOL3	-0.7355
IFITM2	1.335
ARNTL2	-1.6275
ZNF595	1.282
NLRP13	-0.087
ASPH	0.767125
CPA2	0.2775
PVRIG	-0.912833333333333
LEPR	2.7495
C16orf42	-0.554833333333333
SH3BGRL	2.5285
FAM77D	0.00916666666666668
FNDC7	0.185
C9orf6	0.389
NOTCH2NL	0.976833333333333
PGBD1	-0.187
SYNGR2	-0.320666666666667
PITPNA	-0.1210625
PRPF4B	-0.3803
SLC43A3	-0.404428571428571
NRBP1	-0.30475
SLC25A22	-0.56925
ILK	0.332625
SLC22A8	0.205
MRPS7	-0.247375
PITX2	0.1725
FABP3	0.01925
OR1L1	-0.4215
LOC728215	0.11325
BLID	-0.6495
KIAA1217	3.24276470588235
TFPT	-0.3375
AP4B1	-0.473
VBP1	-0.76275
OR1K1	-0.137
MORC3	0.6605
BHMT2	2.01216666666667
C3orf10	0.4995
FZD7	2.95183333333333
WFDC10A	-0.072
PMS2CL	-0.636125
CCDC32	0.911833333333333
FA2H	-1.459
ALG13	-0.4815
TTLL7	-0.4965
SPOCK3	2.039
SLC13A2	0.203
AIM1	1.75325
GPRC6A	0.218
EGR2	4.354
MED11	0.631
WWC1	1.624
SH3GL3	-3.49675
RIF1	0.162357142857143
PRLH	-0.5255
VLDLR	0.5685
DBT	0.5964375
C21orf63	1.738
CGGBP1	-0.306375
KRTAP12-2	-0.665
TADA3L	-0.478375
ZBTB16	3.171
PDGFB	1.460875
RFX1	-0.096
UQCRB	-0.0144
LOC133874	0.3715
HPS3	-0.38075
LGALS3BP	0.4268
DKFZP564O0823	2.65742857142857
MRFAP1L1	0.634
HOXA10	0.251
NGB	-0.466
KIF21A	-0.447230769230769
IFLTD1	-0.13
LZTS1	0.193875
ARHGEF3	1.845
RHBDL3	-0.408
CSNK1G2	-0.534583333333333
ChGn	0.582375
KIAA1244	1.1225
GABRB2	-0.2375
MGC72080	-1.22
CD27	3.42475
EGLN1	-1.4389
PEX13	-0.317
RWDD3	-0.099
RNF12	-0.976666666666667
GRIN2B	0.3215
ADAMTS14	-1.094
DYDC2	0.1575
ATP6AP1	-0.4216
NR1H2	-0.359
PDK2	0.6805
C3orf17	0.114833333333333
SLC38A2	-0.682
SLC25A29	-0.363166666666667
C15orf29	0.654125
ADAM9	-0.398083333333333
TMUB2	0.030125
GPR176	-0.67725
AGK	-0.621625
MCCD1	0.53475
NDUFA4	-0.5225
TMEM146	-0.29175
DUSP1	2.449
UNQ6975	1.921
EMX2OS	4.023
INSM2	-0.64275
LUZP4	-0.134
SETD6	0.1485
P2RY2	1.56575
SLC45A2	-2.207
RABGAP1	0.5255
UBXD5	0.259375
GPRC5A	-1.7074
PAK3	3.7445
LOC63920	-0.099
TGFBR1	-0.0709
KRTAP6-3	0.9135
SFMBT2	-0.5905
CDC42	-0.23675
C11orf35	-0.4855
TTLL2	-0.06025
UACA	1.35308333333333
CD97	-0.9714
SETD5	-0.154875
NINJ2	-0.502
PTER	-0.0446666666666667
POMGNT1	-0.17025
KRTAP4-2	0.041
ECGF1	1.6445
HRB	-0.131090909090909
ATP1B2	0.4424
LOC400506	-1.04625
COL4A3BP	1.45675
C6orf97	0.38325
GRHPR	0.16075
TAS2R1	0.347
SEMA7A	-2.11975
EDF1	0.46675
ODF2L	1.1859
PCID2	-0.132166666666667
GTF2H4	-1.10766666666667
ZCCHC3	-0.5815
CGB2	0.000166666666666648
NEUROD1	0.0735
C20orf75	-0.384
RP5-1054A22.3	2.43733333333333
IFNA5	0.123
ZNF134	0.190166666666667
MGC119295	-1.0192
ZSWIM6	-0.132
SMEK1	0.466
PCGF2	-0.26675
C1orf102	1.86
CYP2A13	1.413
KCNH6	-0.4507
MDM1	0.4514
ALDH7A1	0.579333333333333
C9orf75	-1.19325
VDAC3	-0.439875
OR51T1	-0.0665
EIF3F	-0.1375
KCNJ10	-0.744625
LENG8	0.04125
EDEM2	-0.0741666666666666
CCNJL	-0.423833333333333
DHX37	-1.177
CRYGN	0.4775
AATF	-0.8235
ZNF630	1.061125
E2F5	-0.8795
WFDC13	-0.801
FTSJ3	-0.708833333333333
C4orf33	0.78125
LHFPL4	-2.77675
C19orf56	0.185833333333333
SMAD4	0.71975
AFM	-0.520666666666667
G0S2	4.58925
FCHSD2	0.2053
RRP1B	-1.254
EEF1B2	-0.142666666666667
STAT6	1.15516666666667
ZNF195	0.21075
GNL1	-0.725166666666667
ZNRF2	0.458833333333333
PER3	-0.0195
ASB16	-0.012
C10orf10	3.2655
ADCY8	-2.00316666666667
C9orf58	0.883666666666667
ARMC10	-0.578333333333333
PSG1	-1.2885
DHX34	-0.713
VARS2	-0.95725
NFIC	0.80775
ITPR2	1.98625
AGXT2	0.173
OR6K3	0.278
H2AFZ	-1.49541666666667
MLLT3	0.386166666666667
COX4I2	2.4355
CCNT2	0.336
PLK4	-2.9335
NUMBL	-0.258166666666667
MED16	-0.3965
PLEKHQ1	1.33125
GOSR1	0.559111111111111
BTG4	-0.14725
RPL30	0.353416666666667
IGSF5	0.101
IGFL2	-0.945166666666667
ELMOD2	0.221166666666667
SHC3	0.411833333333333
HAVCR1	-0.0775
DYNC2H1	0.70925
RNF5	-0.3835
C2orf7	-0.46375
NLF1	-0.5835
KLHL25	0.44475
LRP10	0.8266
KRI1	-0.8745
PUS7L	-0.353666666666667
MGMT	0.981
HOXD1	0.882833333333333
CSH1	-0.0306
ATG16L2	-0.93825
FLJ44635	1.1285
CHODL	2.5145
EXOSC8	-1.258
SLC28A1	-0.53025
MYO7B	-1.10783333333333
SEH1L	-0.9795
MTNR1A	0.286166666666667
TSPAN5	0.402333333333333
CDC45L	-3.9395
AMIGO1	0.4265
ATAD3A	-1.736375
OSGIN2	-0.122833333333333
PDIK1L	0.194
DARC	4.0415
PIPSL	0.049
SHMT1	0.1235
CRISP3	0.193
POPDC2	2.87583333333333
ZRANB2	-0.2055
FBXL8	-1.4015
TRIP13	-3.56190909090909
EIF5AL1	-1.3755
POU5F1P3	-4.06716666666667
IL6	0.193333333333333
CXorf38	-0.625166666666667
IFNA16	0.0465
FBXL2	1.17466666666667
BRD1	0.61725
STATH	-0.02
FBXO44	0.3505
MCCC2	-1.15725
CDC2	-3.2532
C5orf23	1.39825
IVD	-0.159333333333333
C10orf122	-1.84425
MSL3L1	0.3068
MVP	0.62125
EPOR	-0.8216
ZMYM1	-0.517666666666667
BCL7C	0.0208333333333333
PSTPIP2	1.13
LYPD1	-2.715625
OR8G5	0.152
ZP3	-1.23166666666667
BCAS4	-0.691583333333333
EDG6	2.43675
ISY1	0.2315
PRAMEF2	-1.9895
CUL1	-0.17
RNF213	0.265
CCRK	0.45575
DHX9	-0.371625
C13orf29	-1.10225
NCKAP1	0.616333333333333
MRPL43	0.257857142857143
XPR1	-0.20275
PKN2	-0.34
PODNL1	0.5735
ZNF333	0.72475
DALRD3	0.21525
OPN1SW	0.0545
BTBD6	0.62075
C11orf82	-2.657
OR5P3	0.6975
DUSP11	0.2325
L1CAM	-1.5534
NEK11	1.94516666666667
OR7E91P	1.3245
CNTN3	3.0833
CREB3L2	-0.374
ZBTB37	0.36
KIAA1324L	0.641
NDUFB10	-0.146
NUDT2	0.042
GTPBP8	0.068
CACNA1D	0.582625
PRKAA2	-1.05633333333333
PRDM8	0.1065
MGC16075	0.255833333333333
KRT14	2.965
PP8961	-0.426625
MRPL18	-0.0785
ABCG2	-1.18
PACRG	3.14475
BBS2	1.165
KREMEN2	-4.27
FBXO21	0.7335
HNRPUL1	0.108666666666667
GRB10	0.69425
CLSTN1	0.52925
LMAN2	-0.3823
C17orf61	-0.31725
NIPSNAP3A	0.76475
INSIG2	-0.806
PCDHB7	1.26433333333333
STXBP2	-0.257375
CMAH	2.11127272727273
SEMA5B	-0.633
ZNF155	0.659833333333333
COQ6	-0.2035
PRPF4	-0.9065
TSPAN15	2.2201
VN1R5	0.305
LATS2	1.504
SELK	0.3125
PGK2	-0.4125
MS4A1	1.018875
TYW3	-0.00599999999999998
KRTAP5-1	-1.12875
RCCD1	-1.60033333333333
BTN1A1	-0.2055
DDX28	-0.38425
TMEM65	-0.457125
LOC92345	0.13825
TTC31	-0.55975
WDR46	-0.773333333333333
CHP2	0.0126666666666667
LSP1	0.847625
ZNF542	0.13525
EXOSC1	-0.2195
ARHGAP18	0.161166666666667
LRRTM4	-0.81325
MAOB	4.39708333333333
CACNB4	1.434
MGC33846	0.33725
RANBP3L	2.003
ATP5L	-0.00375000000000006
ONECUT1	-2.967
NUDT9	0.485
TMEM149	0.7465
STX17	0.393
IGSF10	0.20875
TMPRSS9	-0.144
BMPR2	1.19233333333333
ALLC	0.03075
KLF7	0.44125
GCC1	0.4177
TIMM9	-0.4
CDO1	4.23233333333333
MGC10701	-0.257833333333333
IFI6	1.12166666666667
FRMD8	0.39075
MGAT2	0.04325
WBP5	0.857
CNIH2	-1.18375
KIAA0907	-1.0621
KCNH8	3.1605
CTSG	1.20975
GRIK1	2.11033333333333
CUL5	0.58875
FRMD1	-0.181
OR9A4	1.3695
SYT6	-1.2935
FOXD4L2	0.6425
ANAPC2	-0.297833333333333
OPN5	0.1895
TAF13	-0.46475
LYG2	-0.5425
GGNBP1	-0.2565
C11orf40	0.32
OTX2	-1.929
REG4	-0.3646
EIF5	0.0478125
PALB2	-0.766
SEPSECS	-0.106
RNASE3	-0.58925
TRIM49	-1.9965
POLR2K	-0.3084
GPR42	0.267
C8B	-2.896
SASS6	-0.883
PREB	-0.41
OR3A3	0.3795
TUBA8	0.486
IGLV2-14	-0.111
STIL	-3.277
ANKFN1	-0.9035
NME7	-0.128
HOXC12	-0.583
UBE2C	-3.156125
FHOD1	-0.935125
CDK2AP1	0.63925
OR6K2	-0.14225
DHPS	-0.68875
RPL5	0.422666666666667
TRGV5	-0.0235
LOC541472	0.684875
HCCS	-0.2505
DENND1B	1.2835
LHX3	-0.217
OR5D16	0.307
CXorf57	-0.78
IRF2BP1	0.441
NDST2	0.273833333333333
LCE3D	0.0805
BOLL	0.424
SYT3	-0.83625
PIH1D2	0.11225
C20orf7	-0.438333333333333
IL1R2	0.603833333333333
SLAMF9	-0.8105
PPME1	-0.72725
PIK3CA	0.81725
TRAPPC1	0.25375
COLEC10	-1.453
SLC9A6	-0.2225
PDDC1	-0.622583333333333
CCDC53	0.74925
GK3P	-1.18
DAZL	-1.27125
BRI3	-0.0055
SDK1	0.840875
CYP2C18	0.3975
IFI44L	4.29675
RPL3L	-0.0995
FUT9	1.24233333333333
KIFC2	-1.38066666666667
PMP2	0.5135
SLC4A9	-0.1645
PLAG1	-1.31283333333333
MYCBP2	1.64416666666667
OR4E2	-0.51
CCDC65	1.17
C16orf82	-0.17
ENTPD4	-0.274625
BRP44L	0.40775
PMP22CD	-0.05725
TMCO4	1.14283333333333
KCNN1	-0.820666666666667
WDR35	-0.38325
CCDC80	3.249125
C3orf31	-0.97475
SLC7A9	-0.89025
TMEM190	-1.469
DBC1	1.27733333333333
FADS3	0.209833333333333
PDZD8	0.0791666666666667
GRM5	-0.066125
AZGP1	3.2266
PEX3	0.8175
MED1	0.202142857142857
ATG4C	-0.276333333333333
HNRPH3	-0.33275
FAM109B	1.54225
C4orf17	-0.3015
CA10	-0.96875
OPRD1	0.0455
CCL16	-1.04875
SACM1L	0.311
CST6	3.8285
CD63	0.801
LGI1	-0.73025
ZNF784	-0.80625
CRYBB1	-0.636
CX3CL1	2.2705
TOP2A	-3.57325
GYPB	-3.8765
GADD45GIP1	-0.7935
FEN1	-2.456
IGF1R	0.0560625
WDR72	-1.2835
PURG	-0.0451666666666667
DEFB126	-0.496
PKD1L1	0.062
CAV1	1.3851
GNPDA2	1.0264
DGAT2	2.931625
NLGN1	-1.31375
STRBP	-0.710625
HPRT1	-1.46816666666667
FANCI	-3.14775
PSMA7	-0.240875
DBF4B	-0.8315
TTF1	-0.53625
RAD54L	-2.942
ELOF1	-0.4395
PLAGL2	-1.195375
ZNF256	-0.20125
HMGCL	0.0835
MSI2	-1.354
RPESP	2.7215
C11orf60	0.34775
ABCD1	-0.8545
ACAA1	0.4385
SPARCL1	5.60178571428571
IL6ST	1.2859
ZNF319	0.8385
TMEM109	0.3562
FAM90A1	-0.953166666666667
IL22RA1	-0.3165
ATP4B	-0.4805
TEC	-0.715666666666667
C7orf30	-0.746
TXNDC2	-1.19616666666667
ABCB4	-0.329
KIAA1191	0.7335
C9orf38	-0.3775
SFTPB	-0.028
CNTNAP2	-2.06166666666667
FRK	1.134
TBX19	0.83675
CHD4	-0.4545
C6orf26	-2.57816666666667
MOSC2	1.73475
IKBKE	-0.205
HIF1A	-1.12816666666667
LOC595101	-0.869
RELA	-0.0841666666666667
TMEM16B	0.250166666666667
ABHD12B	-2.42475
TSEN34	-0.26175
KIF18A	-3.68725
TXNDC9	-0.039
SPATA2L	-0.695
SEMA4G	-1.243
C21orf91	0.3305
MATN1	-0.458
KCNIP4	0.616666666666667
TUSC1	1.64975
OR4C15	0.0645
ARMCX6	0.42775
WBSCR27	-1.94683333333333
OR52I2	-0.454
KIAA1604	0.3245
DYNC1I1	0.95625
PPP4C	-0.281
SLC47A2	-0.8575
TREH	0.192625
CD48	2.436
ST14	1.16033333333333
PKN1	-0.89825
SPON2	2.09
XBP1	1.31533333333333
SFRS12	-0.167333333333333
EFCAB6	2.37925
SELT	-0.17225
SLC39A2	1.694
ERF	-0.8835
ARL3	0.205125
SURF6	-0.6223
MLLT10	-0.156666666666667
FLJ11171	0.299
TDGF1	-3.75866666666667
ERCC6	-0.291
EIF2AK4	1.170875
BAZ1A	-0.0983333333333333
LRRN3	2.67016666666667
TMC3	0.0805
EFTUD1	-0.39375
PTPRO	0.505166666666667
CLEC12A	1.399375
ACBD4	-0.070125
ZDHHC14	-0.10175
OTUD7B	0.271125
ACTB	0.5094375
MSRA	0.27575
LCE5A	-1.634
IFI35	0.6245
BSCL2	-0.491666666666667
ANKRD12	1.10733333333333
CFHR2	0.99725
RGAG1	-0.0648333333333333
HSFY1	0.7615
SLC30A5	0.0790833333333333
IMPG1	-0.785
GPR109A	0.968
ZNF185	1.179
IYD	0.856
NPCDR1	0.6295
SERPINA13	0.372
HMGCLL1	1.04325
NEUROG1	-0.556833333333333
UBQLN1	-0.512
LIN37	0.10175
SOCS2	-0.1265
DSCR4	-1.92275
XKR6	1.19025
GPR142	0.4125
KRTAP13-3	0.3145
CCDC15	-0.767166666666667
MOS	0.2115
CD1E	0.8195
OFCC1	-0.4255
FAM83D	-4.0145
SRFBP1	0.115
C9orf96	-0.3025
DHDH	-1.1715
CCDC90A	-0.5815
RABL3	0.4793
CD320	-1.34566666666667
ANGEL2	0.0355833333333333
MRPL21	-0.51425
SMG6	0.1985
INSR	1.500625
FLJ14816	-0.7385
GLRB	0.494
C9orf89	-0.2295
CIZ1	-0.499375
URG4	-0.659833333333333
LRDD	-1.656
CBY1	1.1405
NFX1	-0.106875
MTERFD2	0.400642857142857
C19orf23	-0.176
PGC	-2.552625
IER3IP1	-0.3937
RASAL2	0.666583333333333
C1orf89	-0.5055
SYNJ1	-0.463625
NFKBIE	0.40975
FLJ40125	-0.510333333333333
TCEB2	-0.6316
NOG	-2.098
POLR2J2	-0.439833333333333
HLA-B	2.7745
PCDHA1	0.6395
PPP2R2B	1.06025
ARHGEF17	0.7935
TCF7L2	2.00421428571429
CHD5	-0.753833333333333
ZNF431	-0.144375
TBC1D25	0.42
ZNF800	0.69525
SCUBE2	2.74036363636364
MYCBP	0.223833333333333
GPX5	-0.034
C6orf129	-0.9575
QSER1	-0.8165
ULK2	1.8635
PIGO	-0.392666666666667
NRCAM	-2.26942857142857
SLC35E3	-0.010875
CSRP2	0.60075
HYPE	0.4695
MAPK15	-0.087
MGC14327	-0.273
TIMM13	-0.933833333333333
ZNF462	1.905
GBA3	1.28475
TEX13A	0.4535
MCM6	-1.49
MTRF1	-0.58675
ABCA7	-1.3105
EIF4A2	0.68725
ZC3H10	0.6406
RPGR	0.804833333333333
C20orf94	0.592
RP1L1	0.0915
GPR125	0.053375
USP22	-0.222357142857143
OR1L4	-0.4875
MLZE	2.2105
FLJ32065	-0.029
PTCD1	-0.63225
CRTAC1	2.31566666666667
BXDC2	-1.24025
C18orf1	1.11966666666667
FAM107A	3.05064285714286
EFNA3	-0.8165
P18SRP	-0.0764
CAMKK2	0.419166666666667
KIAA0649	-0.52075
NES	-0.121833333333333
HS6ST3	-0.23475
PON2	-0.19375
TCP11L2	-0.34275
CLEC4A	2.63525
PRR12	0.3395
MLXIPL	-0.7111
C2orf50	0.287
ZNF28	0.224
ENC1	0.955666666666667
MAP2K1	-0.215875
FKSG2	1.199
KIAA0430	1.31625
PTP4A1	-1.26172222222222
GPR156	-0.8565
GTF3C6	-0.16125
UBR2	0.0475
LOC388272	-1.0275
MAK	0.875333333333333
ACOT4	1.162
STC2	0.2785
PIGW	-1.246125
SAE1	-1.1435
COL6A1	0.339636363636364
OAZ1	0.0346666666666667
STMN4	0.6455
EDG3	0.0948333333333333
SGCE	1.28133333333333
IL11	-2.17466666666667
PRSS8	1.243125
YIPF5	0.614
WNT4	1.99875
CSN2	0.528333333333333
TCF7	-1.67625
TDO2	1.7475
SAMD9	0.6658125
S100A7A	1.7145
MMRN1	5.34516666666667
GKAP1	0.5635
AKR1C3	1.396
RNF19A	0.720875
GMDS	-0.796
YKT6	-1.059125
SPARC	1.4006
C12orf31	-0.406
UBE2V2	-1.00066666666667
FBXL18	-1.0045
KIAA0460	0.57125
ADAM22	-0.771875
SERPINC1	-4.80775
KCTD21	0.52325
MYOHD1	-1.843
ZNF37A	0.631666666666667
GTF3C1	-0.779333333333333
CTSZ	1.1495
PRNPIP	-0.711625
DRD1IP	-0.47475
NR1I2	-1.944
ZNF266	-0.3611
SPAG4L	0.269
COX4NB	-0.44275
SAPS1	1.57616666666667
APOA1	-2.79575
TATDN1	-0.407666666666667
C10orf82	-0.14125
KPNB1	-0.7525
FOXO3	0.750083333333333
CRYBB2	-1.0455
ZBTB5	-0.2185
SLC25A38	-0.2945
DCTN2	0.125
IFT20	0.4875
CTHRC1	1.26275
C1orf31	-1.235
UHRF1	-2.6305625
GPC6	-0.21675
C10orf54	2.79675
MCF2L2	-0.0948333333333334
WNT9B	-0.38425
OLA1	-0.309375
FAM120B	0.309
TTLL10	-0.11
CYorf15A	-4.56725
RELN	-0.7108
SCN2B	2.485
MFHAS1	-0.86375
NKX3-2	-1.79416666666667
RASGRF2	0.633
SSBP1	-1.066
KPNA6	-0.514285714285714
LOC389118	-0.0025
HS3ST4	1.6945
SUPT7L	0.012875
FLJ32658	-2.01675
IGFBPL1	-1.36625
KIAA1641	0.1027
SHKBP1	-0.5545
CSF1R	4.28325
NAGK	0.6115
MYL2	1.05075
HIST1H4C	-1.1945
TOMM7	-0.18375
ADAMTSL3	2.9442
TNFSF14	0.7685
PRRT2	-1.3375
VTA1	-0.182375
AOAH	3.29016666666667
CRISPLD2	1.87035714285714
PNN	-0.65
TA-NFKBH	-0.36975
ESPN	-1.0525
RBM43	0.521
KIAA1267	0.508125
DDX3X	0.552944444444444
KIAA1576	-3.38725
PLXDC1	4.05583333333333
FLJ25801	-3.97075
HNRNPL	-0.3215
RUNDC3A	-0.122666666666667
CASP12	1.563
SH2D5	-1.910125
RPL26L1	-0.858
OR51A7	-0.8655
HDC	4.483
C2orf16	-0.4455
SYTL3	2.405125
GOLGA4	0.6504375
NOTCH1	0.298333333333333
ATPAF2	-0.1395
ECD	-0.10075
SSX5	-1.923
SNAP91	0.7065
OCA2	-2.5185
PNPO	-0.129
DAPK1	0.107
PINX1	-0.491
SELENBP1	1.328875
NEK3	-0.0600833333333333
TMED4	-0.159
SSTR4	-0.192
FOSL1	-2.4865
CD40LG	1.658
CES1	1.65
DCI	-0.645
B3GAT3	-0.931666666666667
STK17B	0.243
CNTN6	2.808
CYP3A4	-1.445
MBOAT2	-0.507
PISD	0.29075
USP1	-0.70725
PYDC1	0.427833333333333
CENPM	-2.5385
SAR1B	-0.20375
TTC7B	-0.06925
DP58	0.096
GPC1	-0.20625
RBL1	-2.115625
TMEM137	-1.01833333333333
TOB1	0.859916666666667
TCEAL1	1.526
CENPF	-3.52163636363636
C6	4.54066666666667
PRSS1	-3.78475
PPIL6	0.625
C6orf124	0.4725
ODZ4	1.2765
SNCB	-0.9955
NDUFB9	-0.35875
CNOT6L	1.18683333333333
S100A9	2.685
TRIM50	0.281
KCTD1	1.884
WDR63	1.5265
SPEF2	2.13775
RNGTT	-0.482166666666667
CXorf22	-0.091
KCNK16	0.275
CEP250	-1.60625
ATPBD1B	-0.54075
KCNJ2	4.368
MT1B	-0.4995
ZNF684	0.2025
SLC4A1	-0.33125
PDHA1	-0.45725
ZNF492	0.0585
TKT	-1.214
BYSL	-1.146625
RNF38	0.375125
AHDC1	-0.222
KLHL2	1.635625
CMTM8	1.3795
DMP1	-0.465
HERPUD2	0.087125
CRTAM	3.37983333333333
ZNF572	0.286
TMEM16J	-1.34
HSD17B2	-0.2415
UBE2G1	0.041625
AHSA2	-0.673
PELI2	0.478
TPX2	-3.768875
ATP9B	0.873166666666667
DAZAP1	-0.961375
HMGCS2	2.84466666666667
C17orf38	0.577
B9D1	-0.66025
NKX2-5	-1.54833333333333
KIAA1276	1.1365
LILRB2	2.997
CSTF1	-0.786333333333333
BTN2A1	0.196
C15orf48	3.25
IGF2BP3	-3.7335
FAM113B	0.751166666666667
HRG	-0.12475
ZNF131	-0.484
USP47	1.34671428571429
CCDC88B	-0.43
HCN1	0.3592
HTN1	-0.65
SYCP3	0.04025
C13orf23	-0.5338
PAPOLA	-0.143625
AATK	-0.7473
MSH3	0.355
NDUFAB1	-0.9375
ITLN2	-1.28516666666667
BAK1	-0.617666666666667
MRPL45	0.00216666666666666
MTNR1B	-0.131666666666667
LOC645843	-0.3745
SPECC1L	0.405875
PGCP	1.79125
SPN	-0.515375
GPR143	0.110333333333333
ZNF576	-0.0655
TMEM39A	0.3318
ATP5D	-0.599
MAGEB3	-2.664
RPS5	0.109666666666667
ANP32E	-1.24757142857143
MTMR1	-0.09125
YEATS4	-0.9785
SYNGAP1	-0.4155
PCOLCE	-0.106666666666667
MNS1	0.28225
PCYT2	-0.981833333333333
ZNF182	0.16275
LAX1	1.863125
SPPL2B	-1.1624
ELOVL5	0.357
PCDHAC1	-0.2895
B4GALNT1	-1.51433333333333
BLOC1S2	0.612125
ZNF673	0.0682
ARHGAP21	0.550333333333333
IRX5	2.59925
LRFN5	1.71866666666667
FAM7A1	0.1535
RAB19	0.2055
GINS1	-2.84275
ITM2B	1.974
PAPSS2	1.42983333333333
OR5BF1	0.097
ACSL3	0.13575
KIAA1919	-0.3845
GLT8D2	3.196375
UTRN	1.27757142857143
CNN1	3.77625
HISPPD2A	-0.0258333333333333
SDAD1	0.45825
SIGLEC9	0.632833333333333
RPL35	-0.236642857142857
C22orf26	0.4805
IMPDH2	-0.3745
WDR69	-0.36325
SEC14L5	0.0258333333333333
CLTA	0.31725
RP11-529I10.4	-0.051
GPR37L1	-0.0418333333333333
OGDH	-0.55475
ASB13	-0.150166666666667
ZFP14	1.517
ZCRB1	-0.139166666666667
KPNA3	0.22275
HSPA1L	0.7775
RHOC	0.458375
LOC554175	-0.10175
PPP3CA	1.7427
SLC1A7	-0.3159
ZNF529	-0.0473333333333334
RBED1	1.53925
DDB2	-0.589
FLJ11286	0.450666666666667
SPATA1	-0.231
MKNK1	0.517833333333333
DYSF	1.337
ALKBH2	-0.16825
NKD1	-3.16516666666667
C1orf174	-0.107
PLEKHO1	0.5805
ASB10	-0.02275
RING1	-0.0176666666666667
NPC2	1.241875
AVPR1B	0.339
YTHDF1	-0.32975
LMAN1L	0.004
GSG2	-3.3085
CEP170	-0.5294
RPS4Y2	-4.87325
MSH6	-1.303
HECTD2	0.267333333333333
ZNF556	-2.04616666666667
PLEKHC1	1.0518
AIRE	-0.222166666666667
BCL2L10	2.05475
LMOD3	0.728833333333333
ZBTB8	0.2329
FOXA2	-4.0336
SLCO2A1	3.001625
C3orf46	-0.3135
PRDM16	1.42783333333333
TMEM98	0.48
FRMD5	-2.45
PDE6C	-0.1875
C1orf216	-0.211166666666667
EP400	-0.472714285714286
PTK2	0.259333333333333
RNF217	0.80125
NDUFA8	-0.428
ZFAT1	0.43975
LAMP3	3.49116666666667
GLTSCR2	1.00825
NPW	-1.7275
LLGL2	-1.3325
PPM1K	0.196
C20orf177	-0.105
KIR2DL4	0.0381
NFKB2	0.04475
C21orf122	-0.4015
HESX1	-0.1905
GPR114	1.79916666666667
SLC25A35	-0.513666666666667
GNAT1	0.39125
ORAI3	-0.197
FAM76B	-0.153375
TMEM99	-0.2318
TRIM29	1.9821
CDS1	1.72675
RHEB	-0.2046
C4orf27	-0.143833333333333
RAB3A	-0.4045
OTUD6B	-0.03025
GPD1	3.583375
CDH15	-1.48683333333333
NPM1	-0.500928571428571
TMEM117	0.299
PRPS2	-0.520833333333333
GCK	-1.8815
ADRA2A	4.83316666666667
TSPYL4	0.772666666666667
TASP1	0.21825
WDR19	0.539333333333333
C10orf38	0.20575
PDE4C	-0.520666666666667
FYB	1.3675
C1orf55	-0.284833333333333
PPFIA3	-1.6135
RAD18	-0.88925
C12orf44	-0.3885
CRYBA4	-1.0745
HVCN1	1.4935
TAF10	-0.563166666666667
C16orf48	-0.324
DEPDC5	0.605333333333333
LTBP1	-1.063
MAPRE1	-0.180875
FGF8	-0.261
C3orf52	0.056
SENP7	0.727833333333333
LRRK2	2.0225
RUNDC2A	0.221333333333333
KIAA0355	0.7965
CPEB1	-0.21125
PPEF2	0.0325
ABI2	-0.340333333333333
KIAA0317	-0.2405
ATF1	-0.272
DYNC1H1	0.294
DIP	0.12225
TMEM33	0.0253333333333333
POLDIP3	0.203
C7orf24	-0.37575
GPR171	3.8945
CDC6	-3.64416666666667
PLD1	0.4795
ITFG2	0.4792
NDUFC1	-0.09975
AKNA	-0.543
NBR1	1.1605
PKHD1	1.14525
HPS4	-0.6224
MAFA	-1.069
ULBP3	-0.28725
DIRC1	0.869
IMMT	-0.71375
C22orf13	-0.322416666666667
CEL	-0.3165
MARK3	-0.506
ADAMTS2	1.30491666666667
ARPC3	0.146333333333333
TMEM10	0.256625
NPHS1	-0.272
BRD8	-0.00899999999999999
WDR12	-1.38425
IDI2	-0.107
HOXD13	-2.657
OR8G2	-1.25175
SLAIN1	-0.4715
GABRQ	-0.6195
NR2C2	-0.94
NKTR	0.1302
TLE2	1.4755
KIAA0892	0.146833333333333
AURKA	-3.27063636363636
GPRC5C	-0.5145
TBC1D9B	0.206
PNPLA6	-0.346166666666667
AP3B1	-0.135
NAG	-0.06025
C11orf68	-0.36075
AKR7A3	-0.07725
AHCYL1	0.284416666666667
COP1	1.3745
RPP14	0.0330833333333333
PCDHB18	1.39775
CDH24	-2.22
KRT17	2.3215
LACTB2	-0.67475
