Hybridization REF	TCGA-BH-A0E1-11A-13R-A089-07
ING3	1.25775
AK7	-0.74625
CCT8L2	0.163125
COPS7A	-0.2665
WSCD1	0.131
RNF185	1.093625
TNS3	-0.46
KNDC1	-0.534333333333333
RWDD4A	0.896166666666667
MED13L	1.3396
ZFYVE1	0.0195
C7orf44	-1.24366666666667
MRPL1	0.247
STGC3	-1.51275
TEAD1	0.392833333333333
RPL7A	0.604857142857143
ARL6IP1	0.136
C1orf178	-1.228
CTAGE5	0.684916666666667
TMEM184A	-0.3925
SLC25A14	-0.6695
CACNG5	-0.1835
ATXN10	0.0931
ECH1	0.259
CCL22	0.8765
CYP2F1	-1.94
GADL1	0.15
TMEM19	-0.8967
RUNX3	1.032
EFNB1	0.518166666666667
LIPN	0.206
ACSM3	-2.8255
SIGLEC8	1.254
ASCC3L1	-0.29575
NOL8	0.288
RELT	-2.05883333333333
Magmas	-1.0625
PPP1R15B	0.4855
C11orf2	1.7245
VKORC1	-1.29333333333333
MGC26647	0.11675
TRPM6	1.24966666666667
UGT2B7	-2.52883333333333
FEV	-0.182
FOXK2	-0.3606
PDCD5	-1.07033333333333
SLC8A1	2.0442
DGUOK	-0.773833333333333
CLDN16	0.0565
GAGE1	-1.7555
RBM17	0.5674
C1QTNF3	-1.368
VGLL3	0.672666666666667
UNQ5830	0.299
CD1A	-3.65516666666667
SCGB1C1	0.3645
SUPT4H1	-0.673375
TRAF5	-0.82725
ASAHL	1.095
FAM73A	2.04
OR6B1	0.243
WHSC1	-2.11845
GFPT2	-0.595
LOC339809	0.14175
STARD5	-0.505833333333333
SIP1	-0.95875
DNAJC15	-0.3465
STAU2	0.0436875
FAM98A	-0.003875
RAD23B	-0.053625
LRRC33	-1.64175
CHRAC1	-0.2235
C21orf89	0.092
C19orf43	-0.0503333333333333
KLK8	2.62333333333333
CCNE1	-3.426375
PKDREJ	0.962833333333333
SSU72	0.4385
C17orf73	-0.0845
GPR78	0.2215
WHSC1L1	0.7542
GSTA2	0.81625
SMUG1	-0.256833333333333
UFM1	1.5004
AP3M2	-0.218416666666667
USP14	-1.122125
FBXL14	0.881
DSTN	1.116
SFRS14	-1.1755
FBXO31	0.571833333333333
C12orf40	-0.16975
FRS2	0.82475
NR2E3	0.044
TUBB2C	-0.8565
GMPR	0.0605
C9orf139	-0.698
ING5	-0.0389285714285714
LOC730092	0.057
ORM1	-4.89625
RP11-11C5.2	-0.68175
HSPD1	-0.8958
PIWIL3	0.3705
C5orf13	-1.4989
OR5R1	0.491
LCOR	1.167875
PLEKHA9	-0.342
CCDC43	-0.118
ZNF232	-0.0735
SLC6A7	0.4635
ADH5	0.598416666666667
SHBG	-0.997833333333333
CROCCL2	-0.6945
PANX3	-0.4395
CDIPT	-0.108
SLC16A5	0.85925
TUBB	-1.636875
TOR3A	-0.7241
PREP	-0.1335
ENTPD8	0.178428571428571
CHMP1B	0.628
SYT12	0.5309
MYH6	-2.0405
MAP3K13	1.368
KLHL30	0.0213333333333333
LCMT1	-0.04475
EIF1AX	0.896416666666667
FOXD4L1	-0.639
SLC24A5	-0.3695
RNF166	-0.8431
TJAP1	-0.25425
TMEM156	-0.454833333333333
ZNF239	0.93625
SNX19	0.4694
GKN1	0.33175
FCN1	1.1698
C1QL1	-1.6535
ATP11C	-0.429125
ZNF35	0.42025
CARD8	0.314875
LIMD1	-0.643666666666667
KIAA0286	-1.718625
XRN2	-0.0985
CD6	-0.454166666666667
TOX3	0.80275
ZSCAN4	-0.328166666666667
RSRC1	-0.503125
COG1	0.1705
PTRF	1.0739
C16orf35	-0.637625
FBXO24	-0.05875
CHST11	-1.54275
THRB	1.0758
MYBPC1	4.266
RNF39	2.97033333333333
PSMD11	-0.66025
ALAD	0.6345
EN1	1.6255
SLC9A9	0.492
GSTM4	-0.3021
CDC42BPA	-0.0936842105263158
RCSD1	0.40675
LUC7L2	-0.261
SPTBN1	1.1465
LOC146167	0.1565
BAT5	0.0496
ZNF452	1.149625
LSM4	-1.5465
SRP72	0.2618
SGK269	-0.232
MTX1	-0.30875
CENTA1	-0.56975
UNQ9433	-0.2585
ATR	-0.01
DDX49	-0.230666666666667
PAQR8	-1.38
C14orf174	-0.83775
GBGT1	0.56825
THAP1	0.683
OR10K1	-0.079
RASIP1	-0.2685
DPYD	1.0612
DOHH	-0.38725
C18orf45	1.2525
POF1B	0.5607
ZNF552	2.63
USP32	-0.990375
MED27	-0.990333333333333
C14orf149	-0.889333333333333
PRDX4	-1.63316666666667
ABHD12	-1.0555
AGT	-5.4535
SLC22A14	-0.464
C1orf58	0.22275
PILRA	-1.24875
ABCF2	-0.8765
C17orf85	0.1532
TKTL1	-1.0055
FGF1	2.79685
IL6R	1.2145
VPS25	-0.68
CHRNB2	0.958875
COL7A1	-1.9741
LRRC48	2.811
SPG20	1.82258333333333
COX10	-0.1135
GCA	1.18775
ECEL1	0.9535
GLG1	-0.0601666666666667
SRD5A2L2	-0.15225
MUTYH	-0.897375
ZNF70	-0.20025
L2HGDH	-1.68625
GPATCH2	-0.27125
ZNF655	-0.2725
ZNF227	0.778833333333333
MCOLN2	-0.393833333333333
NQO2	-0.647
KCNQ5	-0.247
NEU1	0.177666666666667
QRICH1	0.28275
ZBTB20	1.4645
RPUSD3	-0.80975
EPGN	-0.992166666666667
TSN	0.621666666666667
SPRY2	1.14016666666667
LZTFL1	1.012625
GMFB	-0.342625
PBEF1	0.7423
HBG2	-3.3305
TMEM8	-1.45225
PALM2-AKAP2	1.20166666666667
NFYA	-0.452
FAM108A1	0.29475
PBLD	0.886
NRG4	-2.18475
PIGF	-0.71775
PTGER1	-0.46175
NOS2A	-0.00733333333333334
C21orf34	1.23
C21orf51	0.43675
IL17C	-0.0345
TRMT6	-0.417166666666667
ETV2	0.475166666666667
CCDC109A	-0.597
MYLK2	-2.6125
ATP10A	0.522
DPH4	-0.715
C5orf5	0.866333333333333
KCNA4	0.556666666666667
NMNAT2	0.5795
GLYATL2	3.126
LSMD1	-0.71675
IL23R	-1.61275
NRF1	0.1145
MUC15	4.4045
PRDM12	-1.603
PAQR4	-2.10657142857143
RBBP6	-0.853875
IFI27	1.78575
SKAP2	0.694333333333333
TAGAP	2.4365
TJP3	1.1975
C9orf61	3.65
IDS	-0.687
PARG	-0.13825
LOC131149	0.0975
DYRK4	0.557166666666667
MICALL1	0.19225
GALR2	-0.665
GPBP1L1	0.845875
TBX21	3.74275
KCNJ6	0.112333333333333
GGN	0.5845
CASP5	0.32
RNF182	-4.39325
BRD4	1.1915
DOK4	-0.735625
SLC46A2	1.10566666666667
SOX9	3.28008333333333
ZNRD1	-0.822333333333333
PRR6	-1.1455
FAU	0.53725
DTNB	1.92216666666667
CARD9	0.96975
STS-1	-1.44066666666667
SLC4A5	0.187375
NSBP1	-1.4275
UGCGL2	-0.431416666666667
POTE15	0.35
NOXA1	-0.26625
RP13-347D8.3	2.213
SAMD10	-1.50733333333333
EP400NL	-1.35375
TCF21	-0.17875
AMELX	0.48175
JPH2	1.6078
SLA	1.67625
DLST	-1.2565
SEPT12	0.34825
RGS20	-4.3965
LXN	0.8455
ZNF419	0.216
UPK3B	-0.611
RELL1	0.8875
ESPNL	-0.3155
KLHL21	0.75125
PI15	2.7565
C2orf61	-0.7745
LOC407835	-0.534333333333333
RER1	-0.29525
ELAVL2	0.2875
MGC26718	-0.395
KLF2	2.35425
TNFAIP8L3	0.223583333333333
TFE3	-0.06725
C11orf17	-0.794625
15E1.2	-2.28425
SNRPC	-1.042
DLGAP1	0.5775
PGLYRP1	0.06575
OVCH2	0.6725
IRF7	0.2092
SET	0.0696
NAB2	-0.511333333333333
LRP5L	-0.4075
FAM120A	0.6145
ASCL2	-0.9805
SHH	-0.4905
ATP5H	-0.6235
THPO	-0.692
TYRP1	-4.37783333333333
HIST1H3E	-0.0278333333333333
EIF2S1	-0.208333333333333
TNFRSF17	0.626666666666667
TARSL2	1.07125
NKX2-8	0.539625
C1orf115	2.80175
LOC56964	0.1745
KIAA0841	-0.47425
ISCU	0.6405
TTMA	-0.257
ZNF414	-0.2405
LOC441150	0.14675
RAB15	0.3185
HBP1	1.9625
TNNT2	-0.7815
CECR5	-0.044
PHGDH	-1.4265
JRK	0.2553
XPO4	-0.62175
FAM131C	0.08
ARHGAP25	1.414
CA9	-3.87822222222222
GPR62	1.09683333333333
TLX1	-0.067
GPS1	-0.603
OR2M2	-0.309
BDP1	1.20564285714286
FAM70B	0.0425
RPS29	0.889833333333333
MKLN1	0.0829
TSPAN19	-1.2535
SLC29A3	-0.0141
LGALS4	-0.0103333333333333
USH2A	0.229333333333333
NF1	0.144
APOBEC3A	-0.196833333333333
IMPAD1	-0.639166666666667
OLR1	0.8525
NRAP	-0.7665
HCFC1R1	-0.631166666666667
TAOK2	-0.543666666666667
MCM10	-4.60016666666667
MAP4K3	0.291583333333333
CBS	-3.0385
CLK3	-0.4078
PCDHGA5	0.2695
ELF4	-0.831375
FAM71A	0.1125
C11orf49	-0.25825
CLIP2	-0.85625
BTBD9	1.0848
ZNF524	1.46775
KDELR1	-0.393833333333333
ZNF509	1.347
NCSTN	0.3745
ZNF533	0.873642857142857
PARP4	0.058
GALNT9	-0.362166666666667
NPY	-2.41225
BEGAIN	-1.464
TMEM77	0.422666666666667
FOXRED1	-1.27616666666667
SLC16A2	0.5945
SLC35B1	-0.867
GK5	0.0871666666666667
SDCCAG10	-0.4975
C4orf20	0.782
SLC9A2	0.37125
ADD1	0.231785714285714
TAL2	-0.805
ACLY	-1.0025
DNAJC1	0.9025
SOST	-1.69975
USP43	1.79483333333333
CYP4F12	-1.5855
FKBP5	2.116
CHCHD5	-0.3503
NUDT22	-1.04825
CCDC85B	-0.7855
OR51G2	0.256
STRN3	0.774928571428571
TMOD2	0.89375
FLI1	0.433
MAB21L2	-1.75416666666667
DGKQ	-0.29525
VPRBP	0.512333333333333
SCNN1B	0.3519
ECHDC3	2.4698
TMEM106C	-0.88625
CSNK2A2	0.063
RPL39	0.5809
HERC3	0.889333333333334
ZBTB47	0.487833333333333
ZNF681	0.93175
PAGE2	-2.74725
CLIC5	3.364
RABAC1	0.12775
ZFHX2	0.16975
YPEL1	0.293666666666667
KIAA0776	1.09925
NR1D2	1.0525
DNAJC4	0.36
NPNT	2.2088
ZNF677	1.965
ZNF536	-0.36275
MEF2B	-0.8605
PTPN4	0.165875
CTCFL	-4.7985
STX5	0.3295
CD72	0.2675
VEGFA	-1.90226315789474
XRCC1	-0.1043
MAS1L	0.456333333333333
ELL	0.3323
SETBP1	2.42025
CDH11	1.716
NDC80	-4.50292307692308
DMBX1	-2.372
NRSN1	0.0273333333333333
BAT2D1	0.301375
CDS2	-0.137166666666667
C1orf212	-0.2485
SENP3	-0.222875
IL1F9	0.227
EEF2K	0.109
COG8	0.085
CEP72	-0.90625
OR1L8	0.271
MUS81	-0.580333333333333
PHYH	0.25275
GGT6	1.36516666666667
C22orf23	-0.0729166666666667
C13orf33	2.906375
MAPK8IP2	0.0375
NELL2	-0.58125
POU3F2	-1.13966666666667
ALPK1	1.533875
MRPS18C	-0.5515
RPLP2	0.721875
FGF22	0.256
SPNS1	-0.950666666666667
ZFP1	0.2005
IL1RAPL1	0.3295
PCSK9	-4.09583333333333
NKX2-1	0.241
C6orf189	2.7415
SP4	1.1745
SLC11A1	0.3592
C21orf25	1.4995
ICAM2	0.61125
SH3GL1	-0.984
GSK3B	-0.575833333333333
RALB	0.020625
PDXP	-2.40316666666667
GNGT1	-1.803
KIR2DL1	0.0575
TNFAIP3	0.156416666666667
C6orf32	1.7255
CBLN2	-1.427
PANK3	-0.1185
TAAR9	-0.2795
WDR82	0.618357142857143
APOM	-3.296375
TRIP10	-0.54675
SPATA16	0.216666666666667
C1orf135	-3.851
USP51	2.48075
TESK1	0.6135
C11orf64	0.091375
ZNF611	0.097
PDE6G	-0.268166666666667
HLA-DQA1	1.3335
GCLC	0.313
SEC61A1	-0.211071428571429
TWSG1	0.0798333333333333
ZMYND10	1.059
CTDP1	0.196125
ADAMTS6	-1.24366666666667
SLIT1	-1.99625
KRT86	-1.035
KIAA0574	-1.1355
GTPBP2	-0.9374
PQLC3	0.9165
PRRX2	-0.828166666666667
C15orf44	0.160833333333333
MKKS	-0.526
C11orf10	-0.422
GPR110	1.494
CD109	-2.19383333333333
ADCY1	-0.038
RHBG	-4.12775
TP53I3	-0.123125
SLC22A3	-0.031
UCP2	-1.961
FOXG1	-2.08816666666667
OR2AG1	-0.104
TRIM24	-1.2395
PROC	-4.146625
TAAR6	-0.03125
AMTN	-1.182
C10orf47	0.910166666666667
DEPDC1	-3.73775
FLJ45557	3.00875
ZDHHC17	0.5690625
KIAA1429	0.394166666666667
KCNH1	0.2155
VNN3	0.260125
PSMAL	4.23975
PPARD	-0.15375
HFM1	-0.5015
YBX1	-0.8695
ZNF695	-2.57675
SCTR	-0.308333333333333
DCDC1	0.637
VPS26B	0.1829
MTF2	-0.5275
ATP6V1F	-0.5255
CCDC94	0.196
PERF15	-0.2795
CCL11	-0.046
LMO7	-0.640125
DCST1	0.556
ADRBK1	-0.4585
CDRT4	0.09275
ZNF84	0.08125
HOXD8	1.155
STARD8	0.0723333333333333
FOXP2	0.490375
CCDC103	0.1695
POLR3A	-0.6643
GSC	-0.421166666666667
ZNF114	-1.95066666666667
HTR7P	0.684
LALBA	4.324
RMND5A	-0.491166666666667
PSCD2	0.84725
ZNF409	-0.067
KRTAP1-3	-0.0303333333333333
MAF1	-0.32275
LOC201725	-0.8755
NRN1	-1.465125
SPAG5	-4.45516666666667
DNAH7	1.69383333333333
FLJ43860	0.0585
BRCA2	-1.5365
ACADM	0.427875
CXXC6	-2.264625
RAGE	-1.458375
CHMP2A	0.048
FAM8A1	0.7589
GPR21	0.265
SLC12A3	-3.079
FVT1	1.11064285714286
ZDHHC7	-0.256375
FLJ44048	1.02075
SLC44A3	1.87583333333333
SDSL	-0.213333333333333
MMP8	-1.63425
PLA2G12B	-3.34033333333333
ACY1	-0.89375
MT1E	1.59
OR4K15	0.0415
TECTB	0.0735
GPR20	-0.08625
IRAK2	-0.68725
RFPL3	-0.20425
MYO9A	1.235
NARG1L	0.402083333333333
BLMH	-1.025625
CCDC3	2.4295
C9orf21	0.0648333333333333
KIAA0513	-0.458666666666667
MIER2	-0.003
PNMA2	-1.14575
SH3BP2	0.144
ANXA10	-1.7205
RTN2	0.0261666666666667
TFB1M	-1.1445
PRPH2	2.64275
C14orf133	0.20175
GOLGB1	1.04741666666667
IRX4	0.974625
NFKBIL1	0.468
C10orf62	-0.297
APBB3	-0.095
RPS10	0.5704
LOC728378	0.769
TLE3	0.241555555555556
PSMB7	-0.593
MESDC1	-0.481
SLC6A1	0.312833333333333
OCLN	1.05733333333333
PTTG3	-4.25733333333333
NAGLU	-0.59275
SERTAD4	1.813375
SPRY1	2.445
FLJ10781	1.01783333333333
MYSM1	0.203
TRIM4	1.23871428571429
SH3YL1	3.2055
TREM2	3.88683333333333
SERPINI1	1.7795
HDHD3	0.54075
TMEM38A	-0.303875
EID2B	-0.0375
TDRD3	0.5
SEDLP	0.81625
THSD7A	2.25666666666667
NDST3	-0.6205
KLHL15	0.218333333333333
DHRS12	2.098
FBXO9	0.2915
TNPO1	0.165333333333333
MRPL13	-1.39783333333333
SNX5	-2.06866666666667
METTL6	-0.12975
SOD1	-0.59375
CHML	-1.134
PACS1	0.795375
SIRT5	-0.0187
CAPN2	-0.446666666666667
FXYD5	-1.24583333333333
TWISTNB	0.450875
LRFN1	0.083
UBE1L	0.907125
UBE1C	0.1975
OR51B2	-0.53025
OR4D11	0.0535
C15orf2	-0.262
NR4A1	0.909833333333333
LOC339047	-3.0935
TRIM17	0.8375
ATP5G3	-0.597357142857143
RPL15	0.709166666666667
ADAMTS8	2.51325
HOXC4	0.203
C14orf37	2.0485
CEACAM5	-2.75725
MYT1L	-0.186833333333333
RASA2	1.4795
OSBPL7	-0.5885
STAG1	0.2065
GIMAP4	4.32783333333333
FUT3	1.0235
PIF1	-3.860875
LPIN2	-0.3451
SH3PX3	0.733
PDP2	-0.04075
PAPD1	0.018375
ERP27	0.8565
APOOL	-0.9583
DIABLO	0.02025
TRHR	0.00171428571428572
ARMC9	-1.02875
RNF152	3.2565
SLITRK3	0.575166666666667
ZNF211	0.6178
PFDN1	0.16325
RGS11	-0.533375
HS6ST1	0.468
AKR1D1	-1.02375
TNP2	0.135333333333333
STK31	0.112666666666667
EML4	0.135583333333333
SGTA	-0.570666666666667
HIST1H2BI	-1.42583333333333
PSMD6	-1.65483333333333
KIAA1257	0.08025
C18orf55	-0.0205
FLJ20273	2.960875
RPL28	-0.163666666666667
EPYC	0.199125
NOX3	-0.7035
ELAC1	0.4935
METT11D1	-1.09325
BIN2	-0.7605
NACA2	0.71575
CCDC17	-1.299
HM13	-0.6307
UBOX5	0.121125
UBE2O	-0.461875
UBL5	-0.80125
APOLD1	2.16525
C9orf31	0.05625
TNFSF8	0.223
ARHGAP29	0.999125
PROKR2	0.132
PDE5A	1.02033333333333
C6orf12	0.364
TOM1L1	0.299
WHDC1	0.596375
FOXI1	2.47933333333333
RAB4A	1.0382
TMEM39B	-0.71725
ATPBD1C	-0.26825
FARSA	-1.01033333333333
PLEKHG5	0.0595
CMAS	-0.223833333333333
OR7E24	-0.563
SLC30A1	-0.55
CDC42EP5	1.4215
PLAC1	-3.0195
KLHL18	-0.475833333333333
LBA1	0.1998
TAZ	-1.1395
CRIP2	0.623375
BTBD11	0.567666666666667
C16orf72	-0.08925
DIO2	-0.2839
LRRCC1	0.202666666666667
CCDC136	-1.291
PRX	0.71375
RBM5	0.0885
TMEM85	0.42325
TUBGCP4	-1.06166666666667
APLN	1.943625
CDK7	-0.0941666666666667
SSR2	0.61875
CRELD1	-0.11
C19orf46	1.717
GAL3ST4	0.212833333333333
KBTBD10	0.43175
IL28A	-0.151
WDR27	0.2435
MCM2	-2.05583333333333
SOX14	-0.2805
FLJ39743	0.0815
KIAA0922	-0.367125
HIPK4	0.757
FLJ25758	0.277
C16orf57	-1.10141666666667
PDZD2	2.590875
MCC	2.335625
HHLA3	-0.3251
ID2	-0.3725
C20orf23	2.25225
ZNF688	0.54075
APOC2	-2.96766666666667
LOC440093	0.679
FAM50B	2.2195
PWP1	-0.285
DNAH10	0.9385
HIST1H2BA	-0.09825
GPR56	0.929833333333333
METAP2	0.083625
PAN3	1.13266666666667
STXBP4	0.205
PDHX	-0.011
MTA1	-0.605166666666667
ZBED4	0.168375
ZNF720	-0.349
CDK2	-2.017125
RHOJ	1.49975
CDC37	-0.269666666666667
ZER1	0.3865
GRK4	-0.13075
PRPH	-0.06475
POLR2A	-0.43725
OGFOD1	-1.07525
NOL5A	-1.36625
PHEX	-0.9565
FLJ16478	1.72475
C20orf117	-0.71575
CAMTA2	0.25825
C11orf74	0.771333333333333
DDX17	0.50575
C5orf27	2.67275
PLEKHA2	-0.968
PDE4DIP	-2.026
SCN7A	1.01625
ZNF559	0.8845
CXCL10	2.23275
ZMYM4	0.484
STK32B	-0.5916
KIAA0888	-1.2592
TACR3	0.6825
CKAP2L	-3.71975
KIF1A	-1.46166666666667
RSPRY1	0.8315
VCAN	-1.88975
CYP27C1	-0.5775
SYDE1	-1.55183333333333
MED12L	-0.12475
ZDHHC21	1.121875
NHS	1.2685
TM9SF3	0.609333333333333
DDHD1	-0.772125
MAFG	-0.458666666666667
BICD2	0.1931
C14orf119	-0.254666666666667
C14orf43	0.136285714285714
CDH7	-1.54475
ALKBH5	-0.219285714285714
JUP	1.025875
TMEM41A	-0.103666666666667
MAMDC4	-1.79666666666667
CBX3	-1.029875
LRRC18	0.12225
RBMXL2	-0.083
PLA2G4D	0.052
FGF13	0.4425
KIF3A	1.41066666666667
PDIA6	-0.5855
DCXR	0.2885
CASKIN2	0.21775
EHD1	-0.593333333333333
MARCKSL1	0.404
ZNF496	-0.483666666666667
SCAF1	-0.188166666666667
KCTD8	0.34175
TRAF3IP3	0.145571428571429
LSR	0.3225
CXorf1	0.0573333333333333
C14orf112	0.284
EIF2B1	0.12525
OMP	1.025
GSTZ1	0.30675
LOC92017	0.46025
ISLR2	1.5285
C12orf36	0.264
GATA2	-2.2305
GABRA5	-1.75
CELSR2	-0.165285714285714
STAM2	0.4029
TNAP	1.267
PTPMT1	-0.7045
GRP	6.7425
SV2A	-1.1995
MAGEA12	-4.764
CACNG1	-0.9745
C18orf19	-0.65725
GSG1	-0.579333333333333
PTPRJ	-1.02028571428571
FRMPD1	0.851
ZNF668	-0.877
PLEKHJ1	-0.959375
ADAT1	-0.7028
TMEM50A	0.5096
UCN3	-0.0125
HOOK1	1.982875
IL17B	2.485
MLKL	-0.541833333333333
TTC14	-0.220333333333333
KLHL5	-0.137375
CRYL1	0.374
FOXH1	-1.0905
NFYB	0.1695
PPM1G	-0.72325
GOLGA2LY1	-0.319
NMT1	-0.179
HADHA	0.2794
CHSY-2	1.4425
PLEKHF1	1.38142857142857
SAGE1	-3.3575
MUSTN1	0.01075
SUHW4	1.82475
TFEB	1.4585
ZFYVE27	0.07925
ATG12	-0.945833333333333
BMI1	1.14471428571429
ZIM3	-0.19875
MYH4	-0.06375
MASP1	-1.17683333333333
KIAA0984	0.59875
RPAP2	-0.01875
ASB5	0.50025
BOLA3	-1.57866666666667
MIA3	0.8265
KRT35	0.4595
KIR3DL3	-0.881
MRPL51	-1.10625
SEMA3F	0.015
NDUFB2	-0.416166666666667
LOC253012	4.01875
FAM46C	0.4571
G6PC	-2.20575
CSAG3A	-5.24016666666667
PREX1	1.6195
SLC25A45	-0.595625
MAPKBP1	1.0873
CPE	1.5978
GNB1	-0.784625
CXCR6	2.54
TRIM46	-0.556
C16orf3	-0.176166666666667
HPSE	-1.1255
TIGD3	-1.0215
SPG3A	3.34025
LCAT	-1.58716666666667
ST6GAL1	-0.961388888888889
POMC	0.7295
FLJ36031	0.283833333333333
NSMAF	-0.2345
SKIL	-0.3785
ADSS	0.405166666666667
HMGCS1	-1.9492
POLR3F	0.174
RAB10	0.013875
ZNF277P	0.61475
ZBTB7B	0.678125
DHRS1	0.895
ABCC13	-0.0125
CNOT3	-0.657
NFKBIA	2.077
GAK	-0.300166666666667
SFT2D2	0.432333333333333
HOXA6	-0.237
CRTC1	-0.128
LY6D	2.65666666666667
C20orf72	-0.101666666666667
CPT1A	-0.1925
LMO1	-1.6515
EIF3I	-0.15
PRB4	-0.2545
MCM3APAS	-1.05625
C20orf132	-0.2677
FOXF2	-3.0255
S100A12	0.013
MLH1	-0.383833333333333
ACTN1	0.8488
MRPL36	-0.739833333333333
C20orf106	-0.40375
FBXO6	0.182333333333333
MKS1	-0.0808333333333333
CX3CR1	-1.78525
PDE1B	0.0555
PLP1	-2.39275
KISS1	0.0118333333333333
C14orf2	-0.579833333333333
TBC1D3P2	-1.23325
COMMD6	1.448
ANKRD7	-1.18175
PTCHD1	3.9175
NARS2	-0.5
DOCK7	0.6405
FAM127B	-0.30125
LOC390243	-0.32
N6AMT2	0.5615
ZNF391	0.7205
DNAJB14	0.655833333333333
WRB	-0.04625
BPI	0.47375
TTC4	-0.2725
FAM10A5	0.84675
GOT1L1	-0.0279
MAGED1	-0.528375
RESP18	0.2405
WFDC6	0.39875
MT2A	0.3635
C11orf56	0.37925
KIAA1432	-0.714
ROR1	0.034375
HSD17B14	0.793666666666667
ZFAND2B	-0.0865
SAMD4B	0.185
HEXA	-0.278375
HNRNPU	0.0530909090909091
USP39	-0.649875
NRD1	-1.0925
R3HDML	0.09175
FLT4	0.44
OMG	-0.269333333333333
OR52N4	0.559
LOC399818	-0.0295
ELA2	-1.753
VENTXP1	-0.6545
RFC5	-1.315
OR52L1	0.462
PAX5	-0.355
FBXO2	1.25425
GMEB1	0.913
AKT3	-0.322
CRB1	-0.2255
CTTN	0.0375
UTP15	-0.0465000000000001
HSBP1	-0.222583333333333
PHF11	1.7095
NDEL1	0.421666666666667
USP8	0.0945
BAIAP2	0.17625
SI	0.4235
ARSJ	0.0101666666666667
BAAT	-2.3675
KCNS3	1.70183333333333
LOC126147	-0.0601666666666667
TMEM37	-0.8265
C1orf162	2.40883333333333
MBD1	0.2919
ITGAL	-0.362833333333333
WDR73	-0.195666666666667
GKN2	-0.160166666666667
ARFGAP1	-1.72625
SLC5A8	0.853
ZBTB40	-0.1789
CYP4B1	1.9985
LYPLAL1	-0.64275
CHST3	1.14225
MAP3K9	-0.001
BTAF1	-0.309166666666667
TFAP2E	0.4995
RBM35B	-0.0225
LOC441251	-0.296666666666667
ANKRD25	-0.877555555555556
UQCRC2	0.2915
MAEA	0.25025
HYAL1	-1.6311
RNPEPL1	-0.498333333333333
CPSF2	-0.64575
PSD3	0.1203
ABCA13	0.928125
AGR2	1.759
GBX1	-0.841
HDLBP	-0.0635714285714286
ACY3	-0.26575
HECW1	0.035
ZNF519	0.71975
HOPX	2.38225
ZNF304	1.40225
OR12D3	0.045
FKSG43	0.147
METTL1	0.14325
MFSD3	-0.5209
PSPH	-0.71075
CLCA3	-0.2315
DARS2	-1.829
CDC25A	-3.15516666666667
BAIAP2L1	-0.26475
B3GNT5	1.88425
USP29	-0.084
ARHGEF10L	1.3434
ATOX1	-1.5655
ADAM30	0.30325
DNASE1	-1.22675
STT3A	-0.343333333333333
RAB6IP1	0.17525
PTN	2.8678
C1orf106	-0.663615384615385
HECA	2.05425
RNF122	-0.178
SLC22A18AS	-1.112
GNG8	-0.146666666666667
ELP4	-0.5115
FAM65A	-0.193333333333333
RPL10A	1.1235
IRS4	0.287
MACF1	1.2712
SEC24D	-0.2285
LOC374395	0.0605
TGFB2	0.258875
MDFIC	0.240875
CHRNE	0.276166666666667
PCMTD2	0.799833333333333
ATP6V0D1	-0.371
MTA2	-0.19075
LZTR1	-1.5935
RAP1A	0.4905
AXIN1	-0.537125
POLR1C	0.41875
TRIO	-0.54575
PLXNA4A	-0.246666666666667
C5orf33	-0.236
DEPDC1B	-5.19625
ZNF473	-0.1475
MTM1	1.0595
GPR107	-0.089
CSNK1A1L	0.707
FLJ14154	-0.80125
NLRC4	2.83725
ENPP4	2.56633333333333
PADI3	-0.446
RNF170	-0.341125
CG018	2.99166666666667
C16orf7	-0.554
KCNE1	2.46625
NRM	-1.85583333333333
SLC37A3	0.220357142857143
TPD52L2	-1.4365
UNC5B	0.1265
C12orf12	-0.289
SDHB	-0.5925
CLRN1	0.23
NUDT10	0.327833333333333
UGT3A1	0.10725
FBXW8	0.04225
RHOF	-1.565625
PTPLAD1	-0.0215
MYO3B	-0.30375
DERA	-0.49625
TPP2	-0.60675
C19orf53	-0.796166666666667
GINS3	-1.5465
ST6GALNAC5	1.1335
CHSY1	1.221
MGC15705	0.0445
GPR83	0.3995
EXT2	0.164125
DOLK	-0.408
TUBAL3	-0.006
ACVRL1	1.8612
ABL2	-0.762333333333333
C14orf156	-1.24783333333333
PTPRZ1	0.203375
DIP2C	0.8315
LAMP1	0.6645
RXRA	-0.4147
MAP3K5	1.00525
ALKBH1	0.774833333333333
PDLIM7	-0.6755
ARL14	-1.466
SNIP1	0.4245
TIMP3	1.801
RGS3	-0.784833333333333
SPAG16	0.8065
ABHD4	-0.54875
ARHGEF12	0.632083333333333
GLUD2	-0.073
RAC2	-1.5794
UAP1L1	-1.005
SLC18A3	-0.1645
YOD1	-0.626166666666667
RALY	-0.566
HMOX2	0.023125
DGKH	-0.43925
DBNDD2	1.34366666666667
YIPF4	0.58575
THAP10	-0.4095
ZNF513	0.0645
HAGHL	-2.66483333333333
ITGB4	1.68633333333333
CCDC141	0.1075
YTHDF3	0.366
C5orf28	1.0795
RPL7L1	-0.42175
TMEM30B	1.56221428571429
ANKRD35	3.397
DUOXA2	0.0615
TBC1D5	0.501125
DFNB59	0.7355
HRH4	0.154
MYO6	1.1913
