Hybridization REF	TCGA-A8-A0A9-01A-11R-A00Z-07
TRPM6	-0.803416666666667
UGT2B7	-4.77033333333333
FEV	-0.324
FOXK2	-0.0173
PDCD5	-1.00966666666667
SLC8A1	1.1316
DGUOK	-0.954166666666666
CLDN16	1.345
GAGE1	-3.233
RBM17	0.3915
C1QTNF3	1.8495
VGLL3	-0.416666666666667
UNQ5830	1.245
CD1A	-3.28133333333333
SCGB1C1	-0.453
SUPT4H1	-0.06475
TRAF5	1.67975
ASAHL	0.866875
FAM73A	1.21233333333333
OR6B1	0.547
WHSC1	-1.0836
GFPT2	0.9465
LOC339809	0.58525
STARD5	-0.617083333333333
SIP1	-1.155
DNAJC15	-0.63425
STAU2	0.45625
FAM98A	-0.592125
RAD23B	-0.1040625
LRRC33	-1.62575
CHRAC1	-1.75325
C21orf89	0.69625
C19orf43	0.2785
KLK8	-3.88616666666667
CCNE1	-2.350125
PKDREJ	-0.6325
SSU72	-0.108
C17orf73	0.1235
GPR78	0.7795
WHSC1L1	1.0412
GSTA2	-3.22425
SMUG1	0.0743333333333333
UFM1	1.1429
AP3M2	0.457333333333333
USP14	-0.4045
FBXL14	0.534833333333333
DSTN	1.14625
SFRS14	-0.21925
FBXO31	-0.333166666666667
C12orf40	0.26775
FRS2	1.069
NR2E3	0.0805
TUBB2C	0.051
GMPR	-1.036
C9orf139	0.669
ING5	-0.163642857142857
LOC730092	-0.032
ORM1	-4.457
RP11-11C5.2	-1.32675
HSPD1	-1.067
PIWIL3	-0.19125
C5orf13	-0.6708
OR5R1	0.0205
LCOR	0.982375
PLEKHA9	-0.3025
CCDC43	-0.1345
ZNF232	0.35925
SLC6A7	0.7765
ADH5	-0.5955
SHBG	-1.56633333333333
CROCCL2	0.11875
PANX3	0.006
CDIPT	0.759
SLC16A5	0.90725
TUBB	-0.862375
TOR3A	0.5247
PREP	-0.372166666666667
ENTPD8	0.523857142857143
CHMP1B	0.48
SYT12	1.5161
MYH6	-2.0418
MAP3K13	-0.152
KLHL30	0.230333333333333
LCMT1	0.9215
EIF1AX	-0.511333333333333
FOXD4L1	0.566
SLC24A5	0.022
RNF166	-0.651
TJAP1	0.27125
TMEM156	-1.20766666666667
ZNF239	1.1995
SNX19	0.1807
GKN1	0.3205
FCN1	1.7569
C1QL1	-1.92325
ATP11C	-0.00387500000000002
ZNF35	1.089
CARD8	0.356875
LIMD1	-0.134666666666667
KIAA0286	-1.093
XRN2	0.00983333333333333
CD6	0.0895
TOX3	2.6405
ZSCAN4	-1.04883333333333
RSRC1	-0.7415
COG1	0.3365
PTRF	0.3288
C16orf35	0.08975
FBXO24	-1.078
CHST11	-0.34775
THRB	0.208
MYBPC1	-0.885
RNF39	2.06966666666667
PSMD11	-0.21725
ALAD	0.285333333333333
EN1	1.13725
SLC9A9	-0.41375
GSTM4	-0.8194
CDC42BPA	0.621421052631579
RCSD1	-1.32525
LUC7L2	-0.7431
SPTBN1	-0.3492
LOC146167	0.3475
BAT5	0.6225
ZNF452	-0.55925
LSM4	-0.471625
SRP72	0.2462
SGK269	-0.371916666666667
MTX1	0.9525
CENTA1	0.8655
UNQ9433	-0.903
ATR	-0.430833333333333
DDX49	0.343166666666667
PAQR8	-1.60716666666667
C14orf174	0.91175
GBGT1	0.49225
THAP1	0.78375
OR10K1	1.313
RASIP1	-1.68983333333333
DPYD	0.3909
DOHH	0.655
C18orf45	2.21825
POF1B	-1.6357
ZNF552	4.01575
USP32	-0.66325
MED27	-0.7065
C14orf149	-1.07616666666667
PRDX4	-1.17283333333333
ABHD12	0.7134
AGT	-0.7495
SLC22A14	-0.576
C1orf58	0.77
PILRA	-0.5885
ABCF2	-0.874125
C17orf85	0.0664
TKTL1	-1.33925
FGF1	2.6019
IL6R	1.213
VPS25	-0.02325
CHRNB2	0.58275
COL7A1	-2.0283
LRRC48	3.112
SPG20	-0.006
COX10	-0.2715
GCA	0.658
ECEL1	-1.06216666666667
GLG1	-0.103833333333333
SRD5A2L2	-0.13225
MUTYH	-0.58675
ZNF70	-0.02575
L2HGDH	-0.9075
GPATCH2	1.122
ZNF655	-0.939375
ZNF227	0.511833333333333
MCOLN2	0.300333333333333
NQO2	-0.8695
KCNQ5	0.075
NEU1	1.02183333333333
QRICH1	0.26125
ZBTB20	0.58
RPUSD3	-0.69075
EPGN	-0.908833333333333
TSN	0.21225
SPRY2	-2.89333333333333
LZTFL1	0.76025
GMFB	0.516875
PBEF1	-1.736
HBG2	-2.16025
TMEM8	0.38625
PALM2-AKAP2	-0.523333333333333
NFYA	0.49625
FAM108A1	0.399375
PBLD	0.421375
NRG4	-2.1195
PIGF	-1.0685
PTGER1	-0.28875
NOS2A	-0.00866666666666666
C21orf34	-1.57
C21orf51	-0.438333333333333
IL17C	0.02
TRMT6	-0.0231666666666667
ETV2	-0.0205
CCDC109A	-0.73375
MYLK2	-1.542
ATP10A	3.0131
DPH4	-0.4545
C5orf5	-0.205166666666667
KCNA4	0.168666666666667
NMNAT2	1.5685
GLYATL2	0.66
LSMD1	0.707625
IL23R	-2.21275
NRF1	-0.132
MUC15	-2.4095
PRDM12	-1.6515
PAQR4	0.788714285714286
RBBP6	-0.912625
IFI27	2.85225
SKAP2	-0.527333333333333
TAGAP	1.34225
TJP3	2.6105
C9orf61	0.18825
IDS	0.105571428571429
PARG	0.28125
LOC131149	-1.547
DYRK4	-0.135666666666667
MICALL1	-0.824
GALR2	-0.2925
GPBP1L1	0.35325
TBX21	3.462
KCNJ6	1.4095
GGN	0.4095
CASP5	-0.123
RNF182	-5.5475
BRD4	1.06825
DOK4	-0.885125
SLC46A2	1.54966666666667
SOX9	0.658083333333333
ZNRD1	-0.350833333333333
PRR6	-2.503
FAU	0.12175
DTNB	0.690833333333333
CARD9	0.07575
STS-1	-1.23833333333333
SLC4A5	0.115
NSBP1	-1.122
UGCGL2	-0.624916666666667
POTE15	2.113
NOXA1	0.94825
RP13-347D8.3	2.0535
SAMD10	-0.185333333333333
EP400NL	-1.987
TCF21	0.1085
AMELX	0.00600000000000001
JPH2	0.3015
SLA	1.667
DLST	-1.656
SEPT12	0.563
RGS20	-4.025
LXN	-0.844833333333333
ZNF419	0.857875
UPK3B	-0.0921666666666667
RELL1	1.2375
ESPNL	-1.88
KLHL21	0.028625
PI15	0.2165
C2orf61	-0.6725
LOC407835	0.167833333333333
RER1	0.251916666666667
ELAVL2	0.073
MGC26718	0.96325
KLF2	1.946
TNFAIP8L3	0.738666666666667
TFE3	0.45075
C11orf17	-0.76575
15E1.2	-2.1795
SNRPC	-1.034
DLGAP1	-0.217
PGLYRP1	0.025625
OVCH2	0.8995
IRF7	1.8134
SET	-0.4581
NAB2	0.695166666666667
LRP5L	0.2125
FAM120A	0.7510625
ASCL2	0.2535
SHH	-0.7965
ATP5H	-0.138833333333333
THPO	1.93766666666667
TYRP1	-4.57583333333333
HIST1H3E	-0.116
EIF2S1	-0.0853888888888889
TNFRSF17	-4.02183333333333
TARSL2	0.57425
NKX2-8	0.500125
C1orf115	-0.378875
LOC56964	0.718
KIAA0841	-0.69925
ISCU	-0.2745
TTMA	0.29
ZNF414	0.1315
LOC441150	0.54025
RAB15	-0.172
HBP1	0.259
TNNT2	-1.80966666666667
CECR5	-0.46275
PHGDH	-3.97875
JRK	0.6147
XPO4	-1.029875
FAM131C	0.68
ARHGAP25	0.992833333333333
CA9	-3.30533333333333
GPR62	0.2995
TLX1	-0.0201666666666667
GPS1	0.168
OR2M2	0.154
BDP1	1.06292857142857
FAM70B	0.5465
RPS29	-0.62525
MKLN1	-0.9545
TSPAN19	-2.744
SLC29A3	2.3371
LGALS4	0.0983333333333333
USH2A	0.5725
NF1	-0.139
APOBEC3A	2.16033333333333
IMPAD1	0.4575
OLR1	2.579
NRAP	0.416
HCFC1R1	0.539166666666667
TAOK2	0.572833333333333
MCM10	-2.61733333333333
MAP4K3	-0.141333333333333
CBS	-1.620625
CLK3	-0.489
PCDHGA5	0.978
ELF4	0.219625
FAM71A	-0.1285
C11orf49	0.39175
CLIP2	-0.93475
BTBD9	0.7754
ZNF524	1.93275
KDELR1	0.406666666666667
ZNF509	0.859
NCSTN	1.1365
ZNF533	-0.742785714285714
PARP4	-0.57
GALNT9	-0.369
NPY	-2.8285
BEGAIN	-2.39933333333333
TMEM77	0.504833333333333
FOXRED1	-1.97983333333333
SLC16A2	0.512666666666667
SLC35B1	-0.3445
GK5	-0.775166666666667
SDCCAG10	0.3265
C4orf20	0.141
SLC9A2	-0.58375
ADD1	0.652142857142857
TAL2	-1.03216666666667
ACLY	-0.455125
DNAJC1	1.1605
SOST	-1.502
USP43	1.39116666666667
CYP4F12	-0.8135
FKBP5	-0.036625
CHCHD5	-0.1024
NUDT22	-0.1305
CCDC85B	-0.5265
OR51G2	0.7305
STRN3	0.935785714285714
TMOD2	0.16825
FLI1	-1.051
MAB21L2	-0.233333333333333
DGKQ	0.488
VPRBP	0.523333333333333
SCNN1B	0.5242
ECHDC3	1.5272
TMEM106C	-0.94125
CSNK2A2	-0.857
RPL39	-0.8414
HERC3	-0.143666666666667
ZBTB47	0.807166666666667
ZNF681	-0.1815
PAGE2	-3.015
CLIC5	2.1005
RABAC1	1.4965
ZFHX2	1.51625
YPEL1	0.2835
KIAA0776	0.27425
NR1D2	0.81425
DNAJC4	0.386375
NPNT	4.1625
ZNF677	-0.467
ZNF536	-0.03325
MEF2B	0.667666666666667
PTPN4	-0.249125
CTCFL	-4.262
STX5	0.412166666666667
CD72	1.32125
VEGFA	-1.30868421052632
XRCC1	0.1144
MAS1L	0.289666666666667
ELL	0.3507
SETBP1	2.476
CDH11	2.95833333333333
NDC80	-1.83346153846154
DMBX1	-2.10525
NRSN1	-0.214
BAT2D1	0.434
CDS2	0.839833333333333
C1orf212	0.00816666666666667
SENP3	-0.213625
IL1F9	-0.576
EEF2K	0.452625
COG8	0.14725
CEP72	-1.33875
OR1L8	-0.3125
MUS81	-0.116333333333333
PHYH	0.408875
GGT6	1.04866666666667
C22orf23	-1.30091666666667
C13orf33	3.375875
MAPK8IP2	0.9035
NELL2	0.74475
POU3F2	-3.55383333333333
ALPK1	1.7035
MRPS18C	-0.26825
RPLP2	-0.44175
FGF22	-0.137
SPNS1	0.415166666666667
ZFP1	-1.46925
IL1RAPL1	-1.15925
PCSK9	-2.885
NKX2-1	-0.199384615384615
C6orf189	-0.088
SP4	0.296
SLC11A1	2.1354
C21orf25	0.59
ICAM2	-0.142875
SH3GL1	-0.318666666666667
GSK3B	-0.114833333333333
RALB	0.898125
PDXP	-1.533
GNGT1	-0.331625
KIR2DL1	0.623
TNFAIP3	0.275916666666667
C6orf32	-0.9991
CBLN2	5.109
PANK3	1.02575
TAAR9	-0.017
WDR82	0.163642857142857
APOM	-3.775375
TRIP10	0.09675
SPATA16	0.613333333333333
C1orf135	-2.09675
USP51	-0.04525
TESK1	0.762
C11orf64	-0.066875
ZNF611	0.571
PDE6G	0.0523333333333333
HLA-DQA1	3.391
GCLC	0.49625
SEC61A1	0.293285714285714
TWSG1	0.366416666666667
ZMYND10	2.45225
CTDP1	0.931875
ADAMTS6	0.289
SLIT1	-1.96575
KRT86	-0.6285
KIAA0574	0.255
GTPBP2	-0.347
PQLC3	0.90725
PRRX2	0.276166666666667
C15orf44	0.104833333333333
MKKS	-0.285875
C11orf10	-0.30175
GPR110	-0.73625
CD109	-1.35341666666667
ADCY1	0.7385
RHBG	-2.72775
TP53I3	-0.16925
SLC22A3	-2.06988888888889
UCP2	-0.19125
FOXG1	-2.1275
OR2AG1	0.388
TRIM24	-1.22225
PROC	-3.09825
TAAR6	-0.66425
AMTN	-1.5995
C10orf47	0.7895
DEPDC1	-1.877
FLJ45557	5.661
ZDHHC17	-0.57
KIAA1429	0.293333333333333
KCNH1	0.0955
VNN3	0.940625
PSMAL	0.40325
PPARD	-0.31075
HFM1	-1.1055
YBX1	-1.91883333333333
ZNF695	-1.4635
SCTR	-0.846833333333333
DCDC1	0.2925
VPS26B	-0.3225
MTF2	-0.881333333333333
ATP6V1F	-0.57325
CCDC94	0.39075
PERF15	-1.45
CCL11	4.02175
LMO7	-0.653125
DCST1	-0.301
ADRBK1	-0.241625
CDRT4	0.291125
ZNF84	-0.876
HOXD8	-0.36775
STARD8	-0.578666666666667
FOXP2	-1.31442857142857
CCDC103	0.53575
POLR3A	-0.2041
GSC	-0.431833333333333
ZNF114	-2.67716666666667
HTR7P	0.947
LALBA	-0.375
RMND5A	-0.026
PSCD2	1.57525
ZNF409	0.5145
KRTAP1-3	0.490666666666667
MAF1	0.03925
LOC201725	-0.373333333333333
NRN1	-2.93625
SPAG5	-2.162
DNAH7	1.636
FLJ43860	0.139
BRCA2	-1.237
ACADM	-0.635875
CXXC6	-3.216
RAGE	-0.259
CHMP2A	0.55825
FAM8A1	0.142
GPR21	0.201
SLC12A3	-2.76033333333333
FVT1	0.632785714285714
ZDHHC7	0.3395
FLJ44048	-0.56125
SLC44A3	1.33933333333333
SDSL	-0.0733333333333333
MMP8	-1.9705
PLA2G12B	-3.57966666666667
ACY1	-0.81275
MT1E	0.4255
OR4K15	0.615
TECTB	-1.101
GPR20	-0.288125
IRAK2	-0.41875
RFPL3	-1.136
MYO9A	-0.06975
NARG1L	-0.1325
BLMH	-1.058375
CCDC3	1.24366666666667
C9orf21	-0.9935
KIAA0513	0.591333333333333
MIER2	-0.0536666666666667
PNMA2	-2.039
SH3BP2	1.2358
ANXA10	-0.594
RTN2	0.409
TFB1M	-1.7535
PRPH2	4.3535
C14orf133	0.498
GOLGB1	1.242
IRX4	0.08225
NFKBIL1	0.747666666666667
C10orf62	-0.25725
APBB3	0.83575
RPS10	-0.2577
LOC728378	1.26125
TLE3	1.599
PSMB7	-0.8575
MESDC1	0.4785
SLC6A1	0.712833333333333
OCLN	3.06325
PTTG3	-1.8085
NAGLU	-0.0795
SERTAD4	2.14775
SPRY1	-0.37325
FLJ10781	0.9055
MYSM1	-0.59475
TRIM4	-0.0938571428571428
SH3YL1	-0.29625
TREM2	4.00683333333333
SERPINI1	0.18625
HDHD3	0.363125
TMEM38A	0.3515
EID2B	-0.5855
TDRD3	-0.670333333333333
SEDLP	0.319
THSD7A	0.7765
NDST3	-1.51
KLHL15	-0.808416666666667
DHRS12	0.7325
FBXO9	-0.221928571428571
TNPO1	0.0393333333333333
MRPL13	-0.568333333333333
SNX5	-1.72633333333333
METTL6	-0.52175
SOD1	-0.30875
CHML	-0.648
PACS1	0.655625
SIRT5	-1.078
CAPN2	1.36766666666667
FXYD5	-0.0226666666666667
TWISTNB	-0.00362500000000001
LRFN1	0.569166666666667
UBE1L	1.94975
UBE1C	0.26375
OR51B2	-0.1565
OR4D11	1.345
C15orf2	0.019
NR4A1	-0.0308333333333333
LOC339047	-1.49175
TRIM17	-0.124875
ATP5G3	-0.670357142857143
RPL15	-0.50425
ADAMTS8	-0.6025
HOXC4	0.846
C14orf37	1.9075
CEACAM5	-0.6725
MYT1L	-0.5895
RASA2	-0.087125
OSBPL7	-0.4055
STAG1	-0.2145
GIMAP4	4.09533333333333
FUT3	-0.1285
PIF1	-2.677125
LPIN2	-0.0753
SH3PX3	0.98875
PDP2	-0.498
PAPD1	-0.108
ERP27	2.3655
APOOL	0.0495
DIABLO	-0.2905
TRHR	-0.106125
ARMC9	0.082375
RNF152	3.31675
SLITRK3	-0.1996
ZNF211	0.7
PFDN1	0.113875
RGS11	1.611875
HS6ST1	1.0578
AKR1D1	-2.58775
TNP2	0.378166666666667
STK31	0.696
EML4	-1.27475
SGTA	0.0361666666666667
HIST1H2BI	-0.7955
PSMD6	-1.69666666666667
KIAA1257	-0.3815
C18orf55	-0.3255
FLJ20273	3.14325
RPL28	-0.568666666666667
EPYC	2.87475
NOX3	-0.649
ELAC1	-0.336666666666667
METT11D1	-0.41
BIN2	-0.193
NACA2	-0.06875
CCDC17	-0.948
HM13	0.4458
UBOX5	0.029375
UBE2O	-0.2805
UBL5	0.1345
APOLD1	1.1075
C9orf31	0.48525
TNFSF8	0.4065
ARHGAP29	1.5595
PROKR2	0.2375
PDE5A	0.0988333333333333
C6orf12	-0.3995
TOM1L1	-0.439
WHDC1	0.474625
FOXI1	-0.103666666666667
RAB4A	1.0163
TMEM39B	-0.84975
ATPBD1C	-1.225
FARSA	0.0756666666666667
PLEKHG5	-0.82225
CMAS	-0.934
OR7E24	-0.7855
SLC30A1	-0.62425
CDC42EP5	1.0865
PLAC1	0.769
KLHL18	-0.117833333333333
LBA1	0.6714
TAZ	-0.60375
CRIP2	0.912875
BTBD11	-0.680833333333333
C16orf72	1.1125
DIO2	0.9813
LRRCC1	0.539333333333333
CCDC136	-2.626
PRX	0.734625
RBM5	0.355
TMEM85	0.158125
TUBGCP4	-1.26666666666667
APLN	1.17325
CDK7	-0.159833333333333
SSR2	1.1795
CRELD1	-0.13925
C19orf46	2.827
GAL3ST4	0.578666666666667
KBTBD10	0.12625
IL28A	0.30175
WDR27	0.168
MCM2	-1.40233333333333
SOX14	-0.0605
FLJ39743	0.723
KIAA0922	-1.337625
HIPK4	-0.099
FLJ25758	0.1095
C16orf57	-0.85975
PDZD2	-0.656875
MCC	1.950625
HHLA3	-0.8064
ID2	0.22525
C20orf23	2.70558333333333
ZNF688	1.069
APOC2	-2.2295
LOC440093	0.222
FAM50B	2.00166666666667
PWP1	-0.92
DNAH10	-0.49075
HIST1H2BA	-0.03925
GPR56	0.7095
METAP2	-0.909
PAN3	1.10883333333333
STXBP4	0.421875
PDHX	-0.2605
MTA1	0.15825
ZBED4	0.167375
ZNF720	-0.40175
CDK2	-0.767125
RHOJ	-0.594125
CDC37	0.426666666666667
ZER1	0.2045
GRK4	-0.0605
PRPH	-0.65325
POLR2A	0.578125
OGFOD1	-1.293
NOL5A	-0.506
PHEX	0.8145
FLJ16478	0.2465
C20orf117	-0.484625
CAMTA2	-0.121
C11orf74	-0.165833333333333
DDX17	0.225166666666667
C5orf27	-0.12
PLEKHA2	-1.1875
PDE4DIP	-0.2402
SCN7A	-0.069
ZNF559	-0.187833333333333
CXCL10	4.15325
ZMYM4	-0.0671666666666667
STK32B	-0.998666666666667
KIAA0888	-1.3886
TACR3	0.606
CKAP2L	-2.8155
KIF1A	-1.30616666666667
RSPRY1	0.6145
VCAN	1.19125
CYP27C1	0.1175
SYDE1	-1.48383333333333
MED12L	-0.75325
ZDHHC21	1.476875
NHS	0.2785
TM9SF3	1.32883333333333
DDHD1	-0.228
MAFG	-0.547083333333333
BICD2	-0.2998
C14orf119	0.0976666666666667
C14orf43	0.514214285714286
CDH7	-1.80725
ALKBH5	-0.285214285714286
JUP	1.269375
TMEM41A	0.0753333333333333
MAMDC4	-1.084
CBX3	-0.085125
LRRC18	0.558
RBMXL2	-0.4565
PLA2G4D	0.580333333333333
FGF13	0.5155
KIF3A	0.0616666666666667
PDIA6	-0.14675
DCXR	0.03325
CASKIN2	0.544666666666667
EHD1	0.333166666666667
MARCKSL1	0.933666666666667
ZNF496	1.05416666666667
SCAF1	0.181333333333333
KCTD8	-0.57025
TRAF3IP3	0.363214285714286
LSR	1.99875
CXorf1	0.364333333333333
C14orf112	0.0956666666666667
EIF2B1	-0.635
OMP	0.012
GSTZ1	-1.53025
LOC92017	0.675
ISLR2	0.912
C12orf36	0.5925
GATA2	-1.4
GABRA5	-3.927
CELSR2	0.1435
STAM2	0.3084
TNAP	-0.6105
PTPMT1	-0.716666666666667
GRP	6.14175
SV2A	-1.7984
MAGEA12	-4.29225
CACNG1	2.2785
C18orf19	-0.52625
GSG1	-0.437166666666667
PTPRJ	-0.853071428571429
FRMPD1	-0.671
ZNF668	0.81975
PLEKHJ1	-0.297
ADAT1	-1.1558
TMEM50A	0.6306
UCN3	0.2365
HOOK1	1.65675
IL17B	-1.8615
MLKL	-0.875666666666667
TTC14	-0.0753333333333333
KLHL5	-0.025125
CRYL1	0.155333333333333
FOXH1	-0.0505
NFYB	-0.379125
PPM1G	-0.18875
GOLGA2LY1	-0.91125
NMT1	-0.345125
HADHA	-0.4424
CHSY-2	2.5875
PLEKHF1	0.385785714285714
SAGE1	-2.407
MUSTN1	-0.32175
SUHW4	1.01475
TFEB	1.12916666666667
ZFYVE27	0.78975
ATG12	-0.1102
BMI1	0.702928571428571
ZIM3	0.502
MYH4	-0.23225
MASP1	-0.848818181818182
KIAA0984	1.36325
RPAP2	-0.65975
ASB5	-0.00699999999999999
BOLA3	-1.55583333333333
MIA3	1.37433333333333
KRT35	0.497
KIR3DL3	-0.507
MRPL51	-0.23925
SEMA3F	1.51466666666667
NDUFB2	-0.343666666666667
LOC253012	-0.612
FAM46C	-0.1799
G6PC	-1.8006
CSAG3A	-4.79483333333333
PREX1	3.3715
SLC25A45	-0.11975
MAPKBP1	0.4709
CPE	-0.3657
GNB1	-0.13175
CXCR6	1.8595
TRIM46	0.68625
C16orf3	0.255666666666667
HPSE	-0.280875
TIGD3	0.0835
SPG3A	1.123
LCAT	-1.39383333333333
ST6GAL1	-0.451944444444445
POMC	-0.62125
FLJ36031	-1.11333333333333
NSMAF	-0.4305
SKIL	1.1385
ADSS	0.490833333333333
HMGCS1	-1.3804
POLR3F	0.165833333333333
RAB10	-0.00775
ZNF277P	-2.16775
ZBTB7B	0.58275
DHRS1	0.95575
ABCC13	0.927125
CNOT3	-0.047
NFKBIA	1.48925
GAK	1.00066666666667
SFT2D2	1.2235
HOXA6	-0.3635
CRTC1	0.442875
LY6D	-1.62983333333333
C20orf72	-0.598
CPT1A	1.74675
LMO1	-3.2455
EIF3I	-0.35975
PRB4	-0.47875
MCM3APAS	-1.80225
C20orf132	-0.8507
FOXF2	-2.91175
S100A12	0.30575
MLH1	-0.800833333333333
ACTN1	1.5019
MRPL36	-0.069
C20orf106	-0.29275
FBXO6	1.37033333333333
MKS1	0.229833333333333
CX3CR1	-2.011625
PDE1B	0.34
PLP1	-3.83525
KISS1	-0.134166666666667
C14orf2	-0.745166666666667
TBC1D3P2	-0.05775
COMMD6	0.4648
ANKRD7	-2.4715
PTCHD1	-2.746
NARS2	-0.687
DOCK7	-0.8435
FAM127B	-1.788125
LOC390243	-0.300166666666667
N6AMT2	-0.55225
ZNF391	-0.845
DNAJB14	0.584833333333333
WRB	-0.4905
BPI	-0.291363636363636
TTC4	-0.0646666666666667
FAM10A5	-0.4745
GOT1L1	0.56225
MAGED1	-0.538875
RESP18	0.45875
WFDC6	0.771
MT2A	-0.9105
C11orf56	0.79
KIAA1432	-0.2695
ROR1	-1.411875
HSD17B14	0.98
ZFAND2B	0.06925
SAMD4B	0.54275
HEXA	-0.452375
HNRNPU	0.460954545454545
USP39	-0.466
NRD1	-0.3255
R3HDML	0.15275
FLT4	0.4665
OMG	0.0206
OR52N4	0.865
LOC399818	-0.52575
ELA2	-1.9155
VENTXP1	0.7145
RFC5	-1.904
OR52L1	0.306
PAX5	-1.068
FBXO2	0.443
GMEB1	0.719
AKT3	-0.748166666666667
CRB1	-1.4108
CTTN	2.62983333333333
UTP15	0.461833333333333
HSBP1	-0.249416666666667
PHF11	1.693
NDEL1	0.178
USP8	0.06275
BAIAP2	0.8348125
SI	0.5064
ARSJ	-0.369833333333333
BAAT	-2.62175
KCNS3	3.60416666666667
LOC126147	-0.507166666666667
TMEM37	-0.0115
C1orf162	3.02083333333333
MBD1	0.5684
ITGAL	0.687333333333333
WDR73	0.116833333333333
GKN2	0.347
ARFGAP1	-0.013625
SLC5A8	-1.31166666666667
ZBTB40	0.1725
CYP4B1	1.7445
LYPLAL1	-0.33525
CHST3	-0.373
MAP3K9	0.411
BTAF1	-0.819166666666667
TFAP2E	-0.1605
RBM35B	0.7925
LOC441251	-0.289
ANKRD25	-0.198555555555556
UQCRC2	0.1585
MAEA	0.689333333333333
HYAL1	-3.0059
RNPEPL1	0.0993333333333333
CPSF2	-0.634875
PSD3	-0.2618
ABCA13	-0.512625
AGR2	4.459375
GBX1	-0.9705
HDLBP	0.836642857142857
ACY3	-0.8705
HECW1	-1.2405
ZNF519	-0.602
HOPX	3.057125
ZNF304	1.22575
OR12D3	-0.0205
FKSG43	0.46775
METTL1	0.4045
MFSD3	1.1195
PSPH	-1.9095
CLCA3	-0.4165
DARS2	-1.049
CDC25A	-1.97683333333333
BAIAP2L1	-0.05575
B3GNT5	-1.533875
USP29	0.1865
ARHGEF10L	1.1961
ATOX1	-0.441125
ADAM30	-0.28875
DNASE1	0.10225
STT3A	0.264916666666667
RAB6IP1	-0.24325
PTN	-0.289
C1orf106	-2.60915384615385
HECA	1.389
RNF122	1.193
SLC22A18AS	-0.160166666666667
GNG8	-0.0513333333333333
ELP4	-0.38925
FAM65A	0.146666666666667
RPL10A	-0.3115
IRS4	0.2785
MACF1	0.646
SEC24D	0.0835
LOC374395	0.63825
TGFB2	1.804375
MDFIC	-0.50675
CHRNE	0.698166666666667
PCMTD2	0.00166666666666669
ATP6V0D1	-0.191833333333333
MTA2	0.26225
LZTR1	-0.421166666666667
RAP1A	0.131666666666667
AXIN1	0.469
POLR1C	-0.00325
TRIO	0.869833333333333
PLXNA4A	-0.7125
C5orf33	-0.3995
DEPDC1B	-2.481125
ZNF473	0.297833333333333
MTM1	0.44575
GPR107	0.0141666666666667
CSNK1A1L	0.9515
FLJ14154	0.85875
NLRC4	3.74625
ENPP4	1.19
PADI3	-0.193
RNF170	-0.30925
CG018	1.6435
C16orf7	-0.0145
KCNE1	-0.0125
NRM	-1.50366666666667
SLC37A3	0.107357142857143
TPD52L2	-0.635833333333333
UNC5B	2.57975
C12orf12	0.0592499999999999
SDHB	-0.8405
CLRN1	0.377285714285714
NUDT10	-1.75216666666667
UGT3A1	-0.0625714285714286
FBXW8	0.027375
RHOF	-1.30175
PTPLAD1	-0.222
MYO3B	0.385
DERA	-1.41325
TPP2	-0.29625
C19orf53	0.105
GINS3	-1.205375
ST6GALNAC5	-0.7345
CHSY1	0.19475
MGC15705	-1.1165
GPR83	0.177166666666667
EXT2	0.00837500000000001
DOLK	0.46675
TUBAL3	-0.67375
ACVRL1	1.7965
ABL2	0.218333333333333
C14orf156	-1.035
PTPRZ1	-4.876
DIP2C	0.264375
LAMP1	1.078125
RXRA	0.0533
MAP3K5	-0.03375
ALKBH1	0.478166666666667
PDLIM7	-0.326875
ARL14	-2.34
SNIP1	0.065
TIMP3	2.7735
RGS3	0.191833333333333
SPAG16	0.0175999999999999
ABHD4	0.38875
ARHGEF12	0.3525
GLUD2	-0.6045
RAC2	-1.3495
UAP1L1	-0.1805
SLC18A3	0.4705
YOD1	-2.00283333333333
RALY	0.15075
HMOX2	0.8245
DGKH	-0.23175
DBNDD2	2.28733333333333
YIPF4	0.542875
THAP10	-0.31425
ZNF513	1.10375
HAGHL	0.489333333333333
ITGB4	-0.0901666666666667
CCDC141	-2.5535
YTHDF3	0.8055
C5orf28	-0.03375
RPL7L1	-0.2385
TMEM30B	1.786
ANKRD35	1.1585
DUOXA2	-0.02325
TBC1D5	-1.2285
DFNB59	-0.9055
HRH4	0.0285
MYO6	2.5224
DNAJA4	2.245875
RBM24	2.291375
CEACAM20	-0.98275
RBM23	0.129428571428571
NGFB	-0.3985
C1orf63	0.1802
KRTAP7-1	-0.4445
PERLD1	1.5175
NPB	0.3385
C17orf59	1.5745
HSPBAP1	-0.1145
SLC15A4	-0.230625
PRTFDC1	-1.38375
OSMR	-0.225642857142857
CYSLTR2	-0.6735
C19orf25	1.1016
KIAA1797	-0.0235
NLRP6	0.691
FAM105B	-0.0446
SCRN2	0.2005
LRRC58	-0.8291
RNF17	0.456625
NEIL3	-3.052
FAM137A	-1.67475
SKP2	-2.648
PARVA	0.81575
PKLR	-1.637
RNF34	0.0505
A3GALT2	0.17725
C12orf50	-0.166833333333333
SUNC1	-2.04733333333333
FAM102B	-0.274166666666667
CCT2	0.16425
LRRC37A2	-0.272
