Hybridization REF	TCGA-A8-A09G-01A-21R-A00Z-07
PEA15	1.58778571428571
GUCY1A2	2.1235
ZSWIM2	0.309
PH-4	1.26675
PACSIN1	-0.205625
LOC152586	0.6675
UMODL1	-0.5255
KREMEN1	0.54975
FLJ35773	4.62425
RFPL4B	-0.4015
SNAP23	0.286
STXBP6	-3.19575
C6orf115	0.826
ZBTB33	0.273
CHST9	-3.376
MGA	-0.0679375
FAM128B	-0.338
GPR4	3.97516666666667
KIAA1957	-0.8275
GSTK1	0.431
CLCN5	1.38775
FBXW5	0.81275
FUSIP1	-0.441857142857143
MAG	-1.049
FLT3	2.16416666666667
STRA8	2.0675
SERPINB4	-4.687
JMY	-0.0101666666666667
DLK2	-0.482333333333333
ZNF451	-0.8323
HES6	0.83775
FGF9	-2.62275
VNN1	-0.778
SRPK2	0.2085
ALDH3A1	-2.9
CDX4	1.061
SPG21	0.16025
ZNF302	0.1405
DOK3	1.003875
GRIN1	0.651214285714286
OR1A1	0.851
CALU	0.312833333333333
ANKFY1	-1.08183333333333
C9orf84	0.027
CLEC2L	0.76225
LIMCH1	1.44308333333333
RWDD1	0.517666666666667
VHLL	0.01325
SLC18A2	0.2005
UPK3A	-0.3815
FIP1L1	-1.079
LENEP	0.251833333333333
RHOB	1.691
RIBC2	1.49925
GNPNAT1	1.0106875
TBC1D10C	0.67325
MMAA	1.9955
INTS9	0.6385
HOOK2	0.965
CCNG1	-0.879166666666667
CCDC144B	-0.3585
MTMR7	0.195
NEU4	0.0691666666666667
HADH	-1.00125
CCKAR	1.384
TMEM173	0.803
AFAR3	-0.6425
PTH2R	3.3055
IFI30	1.9365
GLUL	1.6523
TMEM71	-0.1375
C20orf165	-0.08475
BFAR	-1.133875
ZNF14	0.80925
KLHL8	-0.467142857142857
PPIL2	0.3785
CTA-126B4.3	0.917833333333333
C5orf37	-0.377375
SLC27A4	1.335
KLHL22	0.488125
GJB2	2.464
HSPBP1	-0.224375
PRKD1	-1.283
SOX8	0.18
KIAA0195	-0.1635
MICALCL	0.100833333333333
ICAM1	-0.4575
C10orf126	0.2325
SIX4	0.365875
BCL2L1	0.2456
CD19	1.3015
RAPGEF3	1.15333333333333
KIAA0974	-0.15175
MAPK3	-0.4845
OR10A3	-0.8235
MAP2K1IP1	-0.1245
STK4	-0.320722222222222
CHIC2	-0.4182
DLX5	-0.400666666666667
ZNF367	-0.6525
FBXO41	-0.6015
ADK	-0.86375
hCG_1995786	-0.2675
GTPBP10	-0.12425
TGOLN2	0.8845
CTBS	-0.0218333333333333
FGD1	-0.386
ETS1	-0.281166666666667
EDC4	-0.37075
GSTA3	-1.27175
HOXB6	2.92916666666667
C9orf131	0.02575
BCAS1	0.7295
U2AF1L4	0.5475
PDHA2	0.487
SORD	1.589125
SLC25A33	0.764
WDHD1	-1.68875
OR8K5	1.094
RNASE11	1.678
STAP2	-1.75
TRIM44	-0.1776
CHCHD8	-0.67725
SIDT2	0.7865
OR2B3	-0.047
TRRAP	-0.53875
TRAF1	0.767833333333333
RYR2	-2.94375
FAM71B	0.292
SLC45A4	1.97625
TRIM32	0.323625
ATP6V1G1	0.8425
TRA16	0.14425
SERHL2	3.30275
PRKY	-0.143166666666667
NPR2	-1.24375
TAS2R40	0.806666666666667
OR5I1	0.986333333333334
ZFYVE26	0.0625
WFDC11	0.7735
CSH2	-0.34325
OR2T8	-0.36175
TBX20	0.17
LYPD5	3.0645
STOML2	-0.333166666666667
ALPI	0.206
FAT3	-1.065
ZNF273	-0.17225
NPSR1	2.196
FLAD1	1.09933333333333
RAB5C	1.76925
TTLL3	-1.255875
KIAA1618	0.766666666666667
NPPC	1.4535
ZEB2	0.0912
MRP63	0.814
WSCD2	-0.42225
NEUROD4	1.003
SNAPAP	0.59425
MTMR2	-1.433
STK35	-0.297
USP48	-0.186625
NR1H4	-3.63425
RASL10A	2.0675
SSTR1	-4.412
C1orf35	0.339
APOBEC3C	-1.08425
RUSC2	-0.4935
SALL4	-3.87325
ZCCHC8	-0.6195
RAD17	-0.564
ZNF708	0.0658333333333333
LILRB5	2.5395
TEX12	-1.4925
C9orf79	0.0865
ARHGEF1	-0.23
ABCA4	-1.63866666666667
RNF214	-0.47975
PPAPDC2	0.27425
ARID4A	-0.0123333333333333
SYCP2	1.795375
OPRM1	0.365666666666667
RP13-102H20.1	-5.151
CYP26B1	-1.68016666666667
APCDD1	0.769166666666667
PCCA	-0.70375
ALS2CR7	-0.222
AQP5	4.2125
YLPM1	0.097125
PRKAR1B	-1.1203
IL16	0.6886
TCF3	-1.341625
ZSWIM7	-0.1935
SERPINE1	-2.7711
BAI2	-0.429
SMC5	0.262357142857143
SMN1	-0.995333333333333
SLC13A5	-3.2125
POU2F3	2.6175
BACH1	-0.0778333333333333
GMCL1L	-0.155
PPP2R2D	0.86675
LRRC51	1.59091666666667
EDARADD	1.6775
LRRC3	0.136
FAM124B	-0.627
C20orf70	0.463
LOC285735	-1.765
CTBP2	1.309
ZMYND11	1.0225
CDH23	0.606166666666667
OR1N1	0.207
LOC400590	-0.94925
PDK1	-1.49225
LMTK3	0.886
USHBP1	1.471125
ZFYVE21	1.12325
hCG_21078	0.020375
OAF	0.91325
WDR41	-0.749
SPINK6	-1.11825
GDEP	-0.515
MEG3	-1.2657
OXSR1	-0.244357142857143
RAD51	-0.829166666666667
RPL13A	0.5265
DYRK1A	0.4394
FLJ25791	0.1835
SARDH	-0.064
RBBP5	0.305833333333333
ORC2L	-1.66075
NCAPH2	-0.096
RNASET2	1.06
WDR79	-0.868166666666667
FLJ39779	-0.19275
C3orf1	0.3875
DDX23	0.1455
MGC40574	0.5825
MORC4	2.081
MYRIP	0.229363636363636
LY6E	-0.779375
SLC39A11	3.028125
ATP12A	0.1865
AUP1	0.3645
PIP	6.708
CORO7	-0.4875
PITPNM3	0.6365
ENPP1	-1.09866666666667
PPP1R1C	-1.81583333333333
NRBP2	-0.1935
KCNE2	-0.6825
P2RX4	1.17875
CCND2	-2.30592857142857
OR5T3	2.5765
CUL4A	0.007
CFB	4.246
PCP4	-2.8615
HEMGN	-5.3755
UBIAD1	0.6435
CDC42BPB	-0.1442
CYB561D1	0.401
RIMS2	-1.68757142857143
ZNF488	-1.346
RNMTL1	-0.54125
SART3	-0.0906666666666667
CAPN10	-0.341357142857143
CCR5	4.71516666666667
APOA1BP	0.302
NDUFS5	-0.01875
PDLIM3	1.1243
VPS24	0.9838
SCN8A	0.436
C1orf67	-0.261
MRCL3	0.615333333333333
TMEM145	-1.4535
KCTD16	-0.502833333333333
RNF149	0.43875
FDXR	-0.781
CDCP1	2.05533333333333
PAX3	-2.2238
LASS4	2.33275
HSD17B8	-0.52075
YAP1	0.325375
NNT	-3.169
SC5DL	-0.4115
DKFZp566H0824	-0.3045
KSR2	0.4945
RAD21	-0.198
ST8SIA2	0.44
L3MBTL3	1.259875
SNRPB	-1.29675
MGC14425	-1.496
MIF	0.639
TAPT1	0.341
IRF8	2.5234
PRO0132	-0.7
HERV-FRD	-0.267
ACD	-1.58933333333333
BCL3	2.0375
SPATA13	1.04975
MRLC2	0.372875
F2RL3	0.19875
CFHR3	1.278
DUSP15	0.441666666666667
TMEM46	-2.59233333333333
SF3B4	0.5855
MAP7D3	-1.49075
STELLAR	-0.946
SEMA5A	-0.8223
H2BFS	0.34075
LRRC28	0.359666666666667
MORN2	0.995
XYLB	0.5695
WDR21C	-0.5115
HIATL1	0.472375
ADAMTS10	0.850333333333333
WDR55	0.679
MFSD5	1.1335
OR4N2	0.4
DUSP16	0.360333333333333
NLGN4Y	-2.1845
INHBC	0.00325
NUMA1	1.22
DEFB123	-0.2165
GIPC1	0.45225
MGC27348	-0.741
FLJ33590	0.3915
FZD1	1.1039
MKL1	0.616666666666667
SAA2	3.66225
C1orf94	-2.0195
C7orf28B	-0.3375
TMEM185A	0.4131
ZZZ3	-0.826
C16orf5	-1.21916666666667
GALNAC4S-6ST	0.545
C1orf186	0.93375
IGFBP4	-0.807833333333333
NDUFA10	0.0563333333333333
CLIC2	-0.10675
RNF13	0.5075
GPR103	-1.16566666666667
CD69	-2.09325
MYOZ1	0.32625
IFNB1	0.1415
CLNS1A	-1.02925
CXorf45	-1.3175
ZXDB	0.2975
FUNDC2	-0.10775
GPA33	-0.276125
C9orf70	0.453
SLC2A9	-0.6065
LOC126520	-0.167
MAGEB1	-2.10275
LCE2A	-0.0055
C18orf34	2.5465
FMNL2	-1.483625
KRT85	0.40575
CRYGA	0.147
GEM	-0.633
THAP6	-0.404
ALKBH3	0.3982
TM6SF2	-0.35025
C20orf82	0.48125
RANBP2	0.0723333333333333
LIG3	1.2429
RETSAT	1.986875
OR8S1	0.402
CAST	0.37125
TGFBI	-1.578
C15orf37	0.650428571428571
PGM3	1.5475
SLC4A11	0.452125
FAM123C	0.7562
TAOK1	0.53575
CISH	1.426375
OGDHL	-3.0755
SPINT2	3.55566666666667
ZNF33A	0.935
CLDN18	-0.200666666666667
RNF128	-3.066375
CCDC71	-0.96025
RASSF6	2.67516666666667
HSPG2	0.4245
ATP6V0E1	1.4915
ABHD6	-0.18575
CD274	1.5685
GCNT1	2.63375
NT5C1A	0.377833333333333
TM4SF5	-4.156
C21orf58	-1.3055
SUCLA2	-0.89975
RFTN2	1.32875
SCNM1	0.443625
SLC9A10	1.7555
FUNDC1	0.55525
SLC35F4	-2.65225
AMD1	-0.79075
COL6A6	4.0995
OR4K2	0.834
TRIB2	-1.54066666666667
LOC91461	-2.32675
GHSR	0.57
ATP8B1	2.21525
C1orf78	1.9565
RNF183	-1.91983333333333
STX4	0.1696
TPPP2	-0.66875
MYBPHL	-2.56
TXNDC6	-0.0218
C9orf47	-0.0685
FAM137B	0.1435
FANCB	-1.83775
C11orf9	-2.25475
DPY19L1	-2.083625
VDAC2	-0.202666666666667
VHL	-0.2055
LMBR1	-0.306125
C8orf44	-0.747
ZPBP	0.9
FGF23	-1.7675
C21orf67	1.1575
PCNT	0.321375
BCKDHB	0.631
GALNTL5	0.4275
BET1	0.27025
ARL13A	-0.0815
HDAC6	-0.597875
N4BP3	1.84366666666667
OTOP1	-0.207833333333333
TTC30A	0.675625
CRISP1	0.3035
KRT32	-0.161
VSTM1	0.9315
ZNF622	-0.0555
POLR3B	0.1522
DNAJC10	0.64
C12orf54	-0.183
ADIPOQ	3.19133333333333
RIT2	-0.52175
CD44	1.3446
ABCA3	2.131125
RPS17	-0.96675
FEZF1	-0.2155
PCDHB15	0.12075
KCNMA1	0.266318181818182
CCDC116	-1.5915
C15orf27	-2.375
NARG2	-0.329625
ITGA5	-1.53375
MEFV	1.0435
TUT1	0.101
LOC541473	-0.4
NMBR	-0.0285
GLT1D1	-2.226
ABCB7	-0.83525
PFKP	-1.399
C9orf91	1.9494
LRRC41	0.3175
C1orf85	0.409666666666667
ATP5F1	0.287875
STOX1	1.3965
GFOD2	-0.281
SLC25A3	0.6105
ZNF646	0.09
ZAR1	-0.8695
OSTbeta	-2.51325
GALNT3	4.8775
IFT122	0.4535
LDB3	0.164888888888889
GARNL1	-0.210428571428571
HOMEZ	1.42916666666667
LRRC6	4.16075
ANGPTL5	-1.01875
UBAC1	-0.163
DLEU7	-0.7455
RPL19	-0.5695
TOP1MT	-1.56
LOC643641	0.754625
MBD3L2	-0.785
NTSR1	-0.0103333333333333
WISP2	-1.82075
GPSM2	-0.47175
RDH10	-0.7925
PRKCG	0.616
HIST1H4J	1.714
MON1B	0.2742
MLF1IP	-0.436333333333333
ZNF446	0.827875
COL4A5	-1.3702
SLC26A1	0.312785714285714
RGN	-3.58
CCNB1	-1.05875
C9orf165	0.16575
CCDC28B	-1.886
CCDC97	0.5005
FGR	2.05125
MSRB3	-0.637
EPN2	0.07825
COX15	-0.213833333333333
KCNK6	-0.1485
XK	-4.79925
GDA	-5.16475
HEPH	-1.92025
THRAP3	0.468375
MET	-2.92285714285714
PHYHIP	0.17425
LYAR	-2.30466666666667
ING3	0.0135
AK7	-2.39625
CCT8L2	-0.157625
COPS7A	0.328666666666667
WSCD1	-1.721
RNF185	1.4585
TNS3	-0.92525
KNDC1	-1.381
RWDD4A	-0.836333333333333
MED13L	-0.0528
ZFYVE1	1.068125
C7orf44	-0.731166666666667
MRPL1	-0.43
STGC3	-1.52675
TEAD1	-1.85216666666667
RPL7A	-0.0822142857142857
ARL6IP1	0.3557
C1orf178	-0.585
CTAGE5	1.54666666666667
TMEM184A	-1.63083333333333
SLC25A14	-0.4215
CACNG5	0.419
ATXN10	-0.1414
ECH1	1.8064
CCL22	0.8135
CYP2F1	-2.23616666666667
GADL1	-0.3555
TMEM19	-0.1021
RUNX3	0.986
EFNB1	-0.297666666666667
LIPN	0.774
ACSM3	-4.236
SIGLEC8	2.27133333333333
ASCC3L1	-0.57925
NOL8	-0.4
RELT	-0.630333333333333
Magmas	-0.94825
PPP1R15B	0.1486
C11orf2	0.2065
VKORC1	-0.632166666666667
MGC26647	0.036
TRPM6	0.241416666666667
UGT2B7	-2.97966666666667
FEV	0.3995
FOXK2	0.4523
PDCD5	0.119666666666667
SLC8A1	1.6593
DGUOK	-0.748333333333333
CLDN16	-0.372
GAGE1	-1.912
RBM17	-0.4052
C1QTNF3	-0.963875
VGLL3	0.0595
UNQ5830	0.7105
CD1A	-2.4275
SCGB1C1	0.3065
SUPT4H1	0.8335
TRAF5	0.336
ASAHL	1.75625
FAM73A	0.0893333333333333
OR6B1	0.5715
WHSC1	-2.302
GFPT2	-0.39525
LOC339809	0.705
STARD5	0.71725
SIP1	-0.931
DNAJC15	0.47825
STAU2	-0.2648125
FAM98A	0.621
RAD23B	0.375625
LRRC33	-0.94875
CHRAC1	-1.282
C21orf89	0.21825
C19orf43	0.2125
KLK8	-3.34516666666667
CCNE1	-0.935375
PKDREJ	0.899
SSU72	0.57525
C17orf73	0.702
GPR78	1.2665
WHSC1L1	0.2662
GSTA2	-2.046
SMUG1	0.519
UFM1	0.286
AP3M2	0.160166666666667
USP14	-0.9565
FBXL14	0.239666666666667
DSTN	1.2605
SFRS14	-0.6485
FBXO31	-0.5455
C12orf40	-0.75575
FRS2	1.06525
NR2E3	-0.059
TUBB2C	0.613
GMPR	-1.09316666666667
C9orf139	0.6655
ING5	-0.0127857142857143
LOC730092	0.0426666666666667
ORM1	-3.93025
RP11-11C5.2	-1.48875
HSPD1	-0.7401
PIWIL3	-0.19025
C5orf13	-1.4026
OR5R1	0.304
LCOR	0.71275
PLEKHA9	0.0705
CCDC43	-1.4725
ZNF232	-0.5675
SLC6A7	0.383
ADH5	-1.69966666666667
SHBG	-1.07616666666667
CROCCL2	-0.33525
PANX3	-0.2825
CDIPT	-0.158
SLC16A5	-0.74125
TUBB	-0.2248125
TOR3A	0.945
PREP	-0.386666666666667
ENTPD8	-0.203
CHMP1B	-0.66225
SYT12	1.5804
MYH6	-2.0053
MAP3K13	0.522333333333333
KLHL30	0.0831666666666667
LCMT1	0.219125
EIF1AX	-0.579833333333333
FOXD4L1	0.695
SLC24A5	-0.476
RNF166	-0.3651
TJAP1	-0.7605
TMEM156	0.139166666666667
ZNF239	0.46325
SNX19	1.1522
GKN1	0.4265
FCN1	3.3312
C1QL1	-2.046
ATP11C	0.091625
ZNF35	1.2965
CARD8	0.001375
LIMD1	0.817
KIAA0286	-0.413875
XRN2	-0.865166666666667
CD6	0.9045
TOX3	2.787125
ZSCAN4	-1.3765
RSRC1	-0.22
COG1	0.655
PTRF	-0.6195
C16orf35	-0.1865
FBXO24	0.09925
CHST11	-1.04775
THRB	1.5113
MYBPC1	2.5175
RNF39	2.18616666666667
PSMD11	-0.20975
ALAD	1.217
EN1	2.7795
SLC9A9	0.7095
GSTM4	0.1867
CDC42BPA	0.305631578947368
RCSD1	-0.38325
LUC7L2	-0.7076
SPTBN1	-0.4782
LOC146167	0.448
BAT5	1.5738
ZNF452	0.519625
LSM4	-0.58925
SRP72	-0.407
SGK269	-0.23625
MTX1	0.63375
CENTA1	-0.5245
UNQ9433	-0.5275
ATR	-0.13525
DDX49	0.368166666666667
PAQR8	-1.227
C14orf174	0.90975
GBGT1	0.365
THAP1	0.0535
OR10K1	0.492
RASIP1	0.356333333333333
DPYD	-0.1879
DOHH	0.29275
C18orf45	0.83325
POF1B	1.1104
ZNF552	2.28925
USP32	1.149125
MED27	-0.119333333333333
C14orf149	-0.339666666666667
PRDX4	-1.07766666666667
ABHD12	-0.4413
AGT	-5.6255
SLC22A14	-0.04725
C1orf58	0.60975
PILRA	-0.50975
ABCF2	-0.622875
C17orf85	-0.478
TKTL1	-2.0665
FGF1	1.0003
IL6R	0.276166666666667
VPS25	1.01475
CHRNB2	1.64825
COL7A1	-2.9665
LRRC48	2.3525
SPG20	-0.976333333333333
COX10	0.119
GCA	1.02425
ECEL1	0.352
GLG1	0.281833333333333
SRD5A2L2	-0.20925
MUTYH	-1.0075
ZNF70	-0.16
L2HGDH	-0.2695
GPATCH2	1.302
ZNF655	-0.238875
ZNF227	-0.535333333333333
MCOLN2	1.31166666666667
NQO2	0.16675
KCNQ5	-0.194
NEU1	1.1635
QRICH1	0.02475
ZBTB20	0.147333333333333
RPUSD3	-0.1565
EPGN	-0.455666666666667
TSN	0.124416666666667
SPRY2	-3.36933333333333
LZTFL1	0.055625
GMFB	0.148375
PBEF1	-0.9745
HBG2	-2.7985
TMEM8	0.72775
PALM2-AKAP2	-1.04766666666667
NFYA	1.08225
FAM108A1	0.312375
PBLD	1.80775
NRG4	-2.62975
PIGF	0.18625
PTGER1	0.4015
NOS2A	0.1145
C21orf34	1.30666666666667
C21orf51	-0.232916666666667
IL17C	0.2505
TRMT6	-1.2385
ETV2	1.01
CCDC109A	0.44
MYLK2	-2.6735
ATP10A	0.8973
DPH4	0.09175
C5orf5	0.2795
KCNA4	-0.0234
NMNAT2	-1.58866666666667
GLYATL2	6.7265
LSMD1	1.043
IL23R	-2.11575
NRF1	-0.15375
MUC15	-1.004
PRDM12	-0.6555
PAQR4	0.378642857142857
RBBP6	-0.993625
IFI27	4.795
SKAP2	-0.903666666666667
TAGAP	1.941
TJP3	2.575
C9orf61	-1.8875
IDS	-0.237357142857143
PARG	-0.3695
LOC131149	0.106
DYRK4	0.6365
MICALL1	-0.5465
GALR2	-0.399
GPBP1L1	0.52425
TBX21	5.1415
KCNJ6	-0.9195
GGN	1.3205
CASP5	0.761833333333333
RNF182	-6.57875
BRD4	-0.37975
DOK4	-1.2495
SLC46A2	0.860833333333333
SOX9	1.9685
ZNRD1	-0.809333333333333
PRR6	-4.14725
FAU	-0.19375
DTNB	1.82583333333333
CARD9	0.43525
STS-1	-1.171
SLC4A5	0.087
NSBP1	-1.426
UGCGL2	-0.931916666666667
POTE15	-0.9185
NOXA1	0.12125
RP13-347D8.3	0.86575
SAMD10	-0.288333333333333
EP400NL	-0.82525
TCF21	-0.664333333333333
AMELX	0.24525
JPH2	-0.0823
SLA	1.99825
DLST	-1.245
SEPT12	-0.214333333333333
RGS20	-4.47175
LXN	-0.3655
ZNF419	0.59125
UPK3B	-0.290333333333333
RELL1	-0.3875
ESPNL	0.5405
KLHL21	-0.22625
PI15	-0.2145
C2orf61	0.292
LOC407835	-0.362833333333333
RER1	1.19841666666667
ELAVL2	0.882
MGC26718	-2.2215
KLF2	1.6835
TNFAIP8L3	-0.048
TFE3	0.131
C11orf17	-0.675
15E1.2	-1.15975
SNRPC	-0.7125
DLGAP1	-0.51575
PGLYRP1	0.042375
OVCH2	0.8185
IRF7	1.6953
SET	-0.7782
NAB2	-1.32316666666667
LRP5L	0.81675
FAM120A	0.45575
ASCL2	2.62616666666667
SHH	0.015
ATP5H	0.271166666666667
THPO	-0.537833333333333
TYRP1	-4.32
HIST1H3E	1.23966666666667
EIF2S1	-0.0391111111111111
TNFRSF17	0.291666666666667
TARSL2	0.3075
NKX2-8	-0.102
C1orf115	2.544
LOC56964	0.776
KIAA0841	-1.15525
ISCU	0.128
TTMA	-0.392
ZNF414	0.4475
LOC441150	0.99625
RAB15	2.1475
HBP1	0.904
TNNT2	-1.61016666666667
CECR5	0.7525
PHGDH	-1.0675
JRK	0.2708
XPO4	-0.017125
FAM131C	0.802
ARHGAP25	1.4665
CA9	-3.53055555555556
GPR62	1.12116666666667
TLX1	-0.153833333333333
GPS1	0.35675
OR2M2	0.0835
BDP1	-0.373071428571429
FAM70B	0.612
RPS29	0.421
MKLN1	-0.3087
TSPAN19	-3.10166666666667
SLC29A3	0.3999
LGALS4	1.3775
USH2A	0.4535
NF1	-0.5425
APOBEC3A	3.4765
IMPAD1	0.8105
OLR1	2.25883333333333
NRAP	-0.957
HCFC1R1	-0.563333333333333
TAOK2	0.552333333333333
MCM10	-1.61166666666667
MAP4K3	0.0890833333333333
CBS	-2.747625
CLK3	0.1501
PCDHGA5	-1.47
ELF4	0.322
FAM71A	-0.1805
C11orf49	-0.435
CLIP2	-1.31325
BTBD9	1.1908
ZNF524	1.37275
KDELR1	0.813666666666667
ZNF509	0.0685
NCSTN	1.4725
ZNF533	1.45214285714286
PARP4	-0.432875
GALNT9	-0.528666666666667
NPY	-3.4455
BEGAIN	-2.81833333333333
TMEM77	1.18083333333333
FOXRED1	0.0188333333333333
SLC16A2	0.7975
SLC35B1	-0.32
GK5	0.619166666666667
SDCCAG10	-0.8305
C4orf20	-0.487
SLC9A2	0.642
ADD1	-0.00557142857142857
TAL2	-1.27466666666667
ACLY	1.94475
DNAJC1	3.106
SOST	-1.77825
USP43	0.642166666666667
CYP4F12	-1.6875
FKBP5	0.835
CHCHD5	0.0357
NUDT22	0.6225
CCDC85B	-1.28125
OR51G2	0.8485
STRN3	0.536
TMOD2	0.50975
FLI1	0.0645
MAB21L2	-0.634166666666667
DGKQ	0.447
VPRBP	0.382666666666667
SCNN1B	0.0363
ECHDC3	1.5054
TMEM106C	-1.19275
CSNK2A2	-1.321
RPL39	-0.2472
HERC3	-0.183222222222222
ZBTB47	0.652166666666667
ZNF681	-0.136
PAGE2	-3.5905
CLIC5	3.42628571428571
RABAC1	0.55875
ZFHX2	0.06375
YPEL1	1.2225
KIAA0776	0.44425
NR1D2	-0.9095
DNAJC4	0.51975
NPNT	2.6988
ZNF677	0.3385
ZNF536	-0.9855
MEF2B	0.217166666666667
PTPN4	-0.562625
CTCFL	-6.5305
STX5	0.6575
CD72	2.60525
VEGFA	-0.737421052631579
XRCC1	-0.4554
MAS1L	1.471
ELL	-0.1215
SETBP1	0.456
CDH11	2.51433333333333
NDC80	-1.92407692307692
DMBX1	-3.3185
NRSN1	0.576333333333333
BAT2D1	0.34325
CDS2	0.369166666666667
C1orf212	0.18
SENP3	-0.823625
IL1F9	0.266
EEF2K	0.230625
COG8	0.11875
CEP72	-1.64375
OR1L8	0.267
MUS81	-0.649333333333333
PHYH	-0.051875
GGT6	2.39816666666667
C22orf23	-1.46516666666667
C13orf33	1.93075
MAPK8IP2	2.41725
NELL2	0.1135
POU3F2	-4.40916666666667
ALPK1	0.783125
MRPS18C	-0.7425
RPLP2	0.35575
FGF22	0.312
SPNS1	-0.302
ZFP1	-1.2105
IL1RAPL1	-1.744
PCSK9	-3.41016666666667
NKX2-1	-0.363538461538462
C6orf189	2.11525
SP4	-0.7575
SLC11A1	1.6512
C21orf25	-0.604
ICAM2	-0.115625
SH3GL1	-0.244666666666667
GSK3B	0.576
RALB	0.567125
PDXP	-1.194
GNGT1	-3.68714285714286
KIR2DL1	1.234
TNFAIP3	-0.0293333333333333
C6orf32	1.4922
CBLN2	-2.53275
PANK3	1.621375
TAAR9	0.424
WDR82	0.715642857142857
APOM	-3.541375
TRIP10	-0.867
SPATA16	-0.173166666666667
C1orf135	-1.4905
USP51	-0.797
TESK1	1.294
C11orf64	0.669125
ZNF611	0.8325
PDE6G	0.873166666666667
HLA-DQA1	3.8695
GCLC	-0.719375
SEC61A1	0.700071428571429
TWSG1	-0.78625
ZMYND10	2.50375
CTDP1	0.077375
ADAMTS6	-1.0345
SLIT1	-1.90525
KRT86	-1.232
KIAA0574	-1.62575
GTPBP2	-0.6668
PQLC3	0.5875
PRRX2	-0.691166666666667
C15orf44	0.285833333333333
MKKS	-0.097375
C11orf10	0.65925
GPR110	-0.178625
CD109	-2.56225
ADCY1	-0.206333333333333
RHBG	-1.88025
TP53I3	-0.97425
SLC22A3	-0.569
UCP2	2.468
FOXG1	-2.63766666666667
OR2AG1	0.3505
TRIM24	-0.2805
PROC	-3.6925
TAAR6	0.58275
AMTN	-0.67
C10orf47	-0.130333333333333
DEPDC1	0.6745
FLJ45557	0.33675
ZDHHC17	-0.584375
KIAA1429	-0.159333333333333
KCNH1	0.37325
VNN3	4.561375
PSMAL	4.47
PPARD	1.166875
HFM1	-2.28033333333333
YBX1	-1.34083333333333
ZNF695	-1.639
SCTR	-0.245166666666667
DCDC1	0.4175
VPS26B	1.2388
MTF2	-1.23116666666667
ATP6V1F	0.12625
CCDC94	0.0635
PERF15	-0.6105
CCL11	4.32325
LMO7	-2.373125
DCST1	0.5815
ADRBK1	0.3945
CDRT4	-0.54325
ZNF84	0.19725
HOXD8	1.66025
STARD8	-0.229
FOXP2	-1.7575
CCDC103	0.653
POLR3A	-0.2046
GSC	2.32866666666667
ZNF114	-3.25116666666667
HTR7P	0.3315
LALBA	1.617
RMND5A	-0.474
PSCD2	1.0875
ZNF409	0.187
KRTAP1-3	-0.0612
MAF1	0.10675
LOC201725	-0.784166666666667
NRN1	-2.917375
SPAG5	-1.52716666666667
DNAH7	1.36583333333333
FLJ43860	0.79
BRCA2	-1.3765
ACADM	-1.58025
CXXC6	-3.079125
RAGE	-1.044625
CHMP2A	1.19275
FAM8A1	0.9655
GPR21	0.7385
SLC12A3	-2.8575
FVT1	-0.833785714285714
ZDHHC7	-0.586625
FLJ44048	1.204
SLC44A3	3.1065
SDSL	1.38866666666667
MMP8	-1.30375
PLA2G12B	-3.79716666666667
ACY1	-0.62
MT1E	-1.6785
OR4K15	0.374
TECTB	0.2865
GPR20	0.62975
IRAK2	-0.457
RFPL3	-0.605
MYO9A	-0.82
NARG1L	-1.19025
BLMH	-1.456125
CCDC3	1.90733333333333
C9orf21	-1.41383333333333
KIAA0513	1.1105
MIER2	-0.332
PNMA2	-2.17309090909091
SH3BP2	0.799
ANXA10	-0.8815
RTN2	1.2715
TFB1M	-1.247
PRPH2	1.85775
C14orf133	0.5415
GOLGB1	1.58583333333333
IRX4	-0.527
NFKBIL1	0.271
C10orf62	-0.30375
APBB3	0.20925
RPS10	0.4383
LOC728378	-0.57675
TLE3	0.241333333333333
PSMB7	-0.36475
MESDC1	0.4305
SLC6A1	0.867166666666667
OCLN	2.3575
PTTG3	-1.51433333333333
NAGLU	1.58525
SERTAD4	2.160125
SPRY1	-0.2325
FLJ10781	-0.851083333333333
MYSM1	1.17975
TRIM4	0.715428571428571
SH3YL1	0.17625
TREM2	4.07716666666667
SERPINI1	-0.676
HDHD3	1.085125
TMEM38A	-0.548125
EID2B	-1.48375
TDRD3	-0.849333333333333
SEDLP	0.8265
THSD7A	0.846833333333333
NDST3	-3.492
KLHL15	-1.10266666666667
DHRS12	1.44
FBXO9	0.0351428571428572
TNPO1	-0.2375
MRPL13	0.0283333333333333
SNX5	-1.79883333333333
METTL6	-0.38525
SOD1	0.35375
CHML	-0.468166666666667
PACS1	1.685625
SIRT5	-1.0314
CAPN2	0.350666666666667
FXYD5	-1.10366666666667
TWISTNB	-1.126625
LRFN1	0.8435
UBE1L	1.986875
UBE1C	-0.02625
OR51B2	-0.062
OR4D11	0.006
C15orf2	-0.048
NR4A1	-0.138333333333333
LOC339047	-1.855
TRIM17	-1.31525
ATP5G3	-0.152071428571429
RPL15	-0.630083333333333
ADAMTS8	-0.71625
HOXC4	-0.3265
C14orf37	0.6145
CEACAM5	3.339
MYT1L	-0.275333333333333
RASA2	-0.3725
