Hybridization REF	TCGA-E2-A15T-01A-11R-A115-07
PRDM8	-0.4845
MGC16075	-0.607333333333333
KRT14	-0.233214285714286
PP8961	-0.035125
MRPL18	-0.64875
ABCG2	-3.242
PACRG	0.328
BBS2	0.472
KREMEN2	-3.897
FBXO21	0.88725
HNRPUL1	1.15133333333333
GRB10	-1.79775
CLSTN1	0.913125
LMAN2	0.5712
C17orf61	-1.4015
NIPSNAP3A	0.1525
INSIG2	-1.15666666666667
PCDHB7	-0.4025
STXBP2	1.861375
CMAH	0.911
SEMA5B	-0.48825
ZNF155	0.4785
COQ6	0.293333333333333
PRPF4	-1.067
TSPAN15	2.0445
VN1R5	0.174
LATS2	-0.41
SELK	0.00275000000000001
PGK2	-0.00025
MS4A1	0.998375
TYW3	-0.3434
KRTAP5-1	-0.8225
RCCD1	-1.5245
BTN1A1	0.23425
DDX28	-0.4465
TMEM65	0.407125
LOC92345	0.90025
TTC31	0.644
WDR46	-0.851166666666667
CHP2	-1.36766666666667
LSP1	-0.201125
ZNF542	1.0805
EXOSC1	-0.20825
ARHGAP18	-1.24983333333333
LRRTM4	-0.61875
MAOB	-0.192166666666667
CACNB4	-0.81975
MGC33846	-0.5735
RANBP3L	1.911
ATP5L	-0.698375
ONECUT1	-2.728
NUDT9	0.82775
TMEM149	-1.19
STX17	0.285
IGSF10	-4.302
TMPRSS9	0.0995
BMPR2	1.16466666666667
ALLC	0.1215
KLF7	1.29225
GCC1	0.4546
TIMM9	-0.472
CDO1	-0.586833333333333
MGC10701	-1.0155
IFI6	-0.242
FRMD8	-0.815
MGAT2	-0.63825
WBP5	-0.0573333333333333
CNIH2	0.0155
KIAA0907	-0.5504
KCNH8	-0.599
CTSG	-1.43125
GRIK1	-0.509666666666667
CUL5	-0.673
FRMD1	-0.005
OR9A4	0.5635
SYT6	-2.2035
FOXD4L2	1.26425
ANAPC2	0.915666666666667
OPN5	0.667
TAF13	-0.355
LYG2	0.82975
GGNBP1	0.144
C11orf40	0.1025
OTX2	-1.4035
REG4	-0.0821666666666667
EIF5	-0.2560625
PALB2	-0.185
SEPSECS	0.7011
RNASE3	-0.29375
TRIM49	-0.99
POLR2K	0.5879
GPR42	0.056
C8B	-2.344
SASS6	-1.03525
PREB	-0.128666666666667
OR3A3	0.1915
TUBA8	0.098625
IGLV2-14	-1.2205
STIL	-1.0495
ANKFN1	-0.6365
NME7	0.72075
HOXC12	4.221
UBE2C	-1.355375
FHOD1	-0.28775
CDK2AP1	0.369916666666667
OR6K2	0.32975
DHPS	0.574
RPL5	-0.533583333333333
TRGV5	0.1595
LOC541472	0.04325
HCCS	-0.3681
DENND1B	2.0015
LHX3	-0.536
OR5D16	0.4495
CXorf57	-0.042
IRF2BP1	1.16175
NDST2	0.316166666666667
LCE3D	0.267
BOLL	0.252875
SYT3	-0.76175
PIH1D2	0.394
C20orf7	-0.8335
IL1R2	-0.310833333333333
SLAMF9	-0.43
PPME1	-0.145625
PIK3CA	0.22275
TRAPPC1	0.31275
COLEC10	-0.1645
SLC9A6	-1.35633333333333
PDDC1	-0.436583333333333
CCDC53	0.1035
GK3P	-0.85325
DAZL	-0.46025
BRI3	-0.905
SDK1	-1.251625
CYP2C18	0.4505
IFI44L	0.422
RPL3L	-0.037
FUT9	-1.71266666666667
KIFC2	-0.479166666666667
PMP2	-1.121125
SLC4A9	-0.4285
PLAG1	-2.363
MYCBP2	-0.276666666666667
OR4E2	0.1785
CCDC65	0.118
C16orf82	0.083
ENTPD4	0.051375
BRP44L	-0.93725
PMP22CD	0.5135
TMCO4	1.70783333333333
KCNN1	-0.6415
WDR35	0.71875
CCDC80	1.499375
C3orf31	-2.94575
SLC7A9	-0.34625
TMEM190	-1.761
DBC1	-2.2785
FADS3	-1.8115
PDZD8	0.676166666666667
GRM5	0.084625
AZGP1	2.8952
PEX3	-0.0285
MED1	0.201214285714286
ATG4C	-0.912666666666667
HNRPH3	-0.514625
FAM109B	1.06075
C4orf17	-0.0345
CA10	-0.49925
OPRD1	0.0355
CCL16	-1.854
SACM1L	1.5705
CST6	4.43
CD63	-0.0475625
LGI1	0.931
ZNF784	-0.28625
CRYBB1	-0.9325
CX3CL1	-0.64885
TOP2A	0.0585
GYPB	-2.34516666666667
GADD45GIP1	-0.381
FEN1	-1.892375
IGF1R	1.8520625
WDR72	-1.20266666666667
PURG	-0.450833333333333
DEFB126	0.79525
PKD1L1	2.6255
CAV1	-2.6321
GNPDA2	1.8884
DGAT2	-0.056625
NLGN1	-2.634
STRBP	1.07975
HPRT1	-0.5765
FANCI	-1.497375
PSMA7	-0.36775
DBF4B	-0.338333333333333
TTF1	-0.0345
RAD54L	-2.6675
ELOF1	-0.01925
PLAGL2	-1.757125
ZNF256	-0.085
HMGCL	0.9345
MSI2	0.855
RPESP	-2.19116666666667
C11orf60	-0.616
ABCD1	-0.0675
ACAA1	0.5582
SPARCL1	3.89035714285714
IL6ST	1.186
ZNF319	-0.6075
TMEM109	1.454
FAM90A1	1.55616666666667
IL22RA1	-0.2325
ATP4B	0.499
TEC	0.0106666666666667
C7orf30	-1.15975
TXNDC2	-0.804333333333333
ABCB4	0.8665
KIAA1191	1.43975
C9orf38	0.202
SFTPB	0.24175
CNTNAP2	1.25391666666667
FRK	1.597
TBX19	-0.09175
CHD4	0.53
C6orf26	-3.2695
MOSC2	1.94
IKBKE	1.14425
HIF1A	-0.563
LOC595101	-0.855
RELA	-0.244
TMEM16B	0.0531666666666667
ABHD12B	2.75875
TSEN34	0.51175
KIF18A	-1.5895
TXNDC9	1.18583333333333
SPATA2L	-0.98
SEMA4G	-1.384
C21orf91	-1.07875
MATN1	-0.248
KCNIP4	-0.0781666666666666
TUSC1	2.154875
OR4C15	0.027
ARMCX6	0.30025
WBSCR27	-0.382666666666667
OR52I2	0.6325
KIAA1604	-0.5595
DYNC1I1	-1.132
PPP4C	0.48575
SLC47A2	-2.4245
TREH	0.090875
CD48	0.767333333333333
ST14	0.499666666666667
PKN1	0.78975
SPON2	-0.3155
XBP1	4.5725
SFRS12	0.0208333333333333
EFCAB6	3.1995
SELT	0.007
SLC39A2	0.2905
ERF	-0.9515
ARL3	1.571875
SURF6	-0.2481
MLLT10	-0.141809523809524
FLJ11171	-0.096
TDGF1	-3.742
ERCC6	0.29175
EIF2AK4	1.093
BAZ1A	-0.523333333333333
LRRN3	-0.438833333333333
TMC3	0.3305
EFTUD1	0.413
PTPRO	0.8955
CLEC12A	0.84775
ACBD4	0.59525
ZDHHC14	-0.972375
OTUD7B	1.843875
ACTB	0.353375
MSRA	-1.0355
LCE5A	-0.8385
IFI35	-0.0365
BSCL2	0.341666666666667
ANKRD12	0.95425
CFHR2	0.549
RGAG1	-0.0433333333333333
HSFY1	0.56
SLC30A5	0.631666666666667
IMPG1	0.2395
GPR109A	0.2415
ZNF185	1.93175
IYD	0.0255
NPCDR1	0.256
SERPINA13	-0.0235
HMGCLL1	-0.114
NEUROG1	-0.555
UBQLN1	1.2761875
LIN37	0.205
SOCS2	0.319375
DSCR4	-1.494875
XKR6	-2.7495
GPR142	0.1865
KRTAP13-3	0.2675
CCDC15	-0.8162
MOS	-0.171
CD1E	-1.217
OFCC1	-0.103666666666667
FAM83D	-1.431
SRFBP1	0.67375
C9orf96	-0.2235
DHDH	-0.89275
CCDC90A	-0.5545
RABL3	1.19145
CD320	-1.15516666666667
ANGEL2	0.774583333333333
MRPL21	0.2985
SMG6	-0.466333333333333
INSR	1.5776875
FLJ14816	-0.356
GLRB	1.64633333333333
C9orf89	0.31175
CIZ1	-0.073875
URG4	0.188
LRDD	-1.71716666666667
CBY1	0.372333333333333
NFX1	0.7495
MTERFD2	0.23
C19orf23	0.2955
PGC	-2.948875
IER3IP1	0.8743
RASAL2	0.298333333333333
C1orf89	0.2795
SYNJ1	0.085375
NFKBIE	-0.09925
FLJ40125	-0.929666666666667
TCEB2	-0.3797
NOG	-1.3855
POLR2J2	-0.737333333333333
HLA-B	0.6485
PCDHA1	-1.161
PPP2R2B	-1.44666666666667
ARHGEF17	0.258
TCF7L2	1.4115
CHD5	-0.542333333333333
ZNF431	0.813625
TBC1D25	1.42425
ZNF800	0.30725
SCUBE2	4.06009090909091
MYCBP	0.933
GPX5	0.062
C6orf129	0.0383333333333333
QSER1	-0.344166666666667
ULK2	1.755
PIGO	0.752166666666667
NRCAM	-2.64321428571429
SLC35E3	0.973375
CSRP2	-2.74325
HYPE	0.7855
MAPK15	0.158666666666667
MGC14327	0.0735
TIMM13	-0.233666666666667
ZNF462	-0.75325
GBA3	0.234
TEX13A	0.144
MCM6	-0.623222222222222
MTRF1	-0.839375
ABCA7	-0.961
EIF4A2	1.13725
ZC3H10	1.188
RPGR	0.471333333333333
C20orf94	-0.43275
RP1L1	0.22025
GPR125	-0.267125
USP22	-0.168928571428571
OR1L4	0.34
MLZE	0.47275
FLJ32065	1.38425
PTCD1	-0.47725
CRTAC1	0.514666666666667
BXDC2	-0.41375
C18orf1	1.69483333333333
FAM107A	0.809571428571428
EFNA3	0.674
P18SRP	0.519
CAMKK2	0.767166666666667
KIAA0649	1.036
NES	-1.36283333333333
HS6ST3	1.84625
PON2	0.57675
TCP11L2	-0.21675
CLEC4A	0.943
PRR12	1.0825
MLXIPL	-1.8388
C2orf50	3.4575
ZNF28	1.2355
ENC1	-1.32766666666667
MAP2K1	-0.269125
FKSG2	0.66175
KIAA0430	0.04825
PTP4A1	-1.30672222222222
GPR156	-1.187
GTF3C6	-0.296
UBR2	-0.2581
LOC388272	-0.651
MAK	0.191
ACOT4	3.06225
STC2	3.98183333333333
PIGW	-0.525625
SAE1	-0.328
COL6A1	-1.20204761904762
OAZ1	0.0541666666666667
STMN4	0.268166666666667
EDG3	-0.216666666666667
SGCE	-2.94566666666667
IL11	-2.44466666666667
PRSS8	2.4045
YIPF5	0.346166666666667
WNT4	2.57575
CSN2	0.191333333333333
TCF7	-2.959875
TDO2	2.60975
SAMD9	-0.8805
S100A7A	0.4785
MMRN1	1.09483333333333
GKAP1	1.24075
AKR1C3	-2.60725
RNF19A	1.43325
GMDS	-1.28075
YKT6	-1.155625
SPARC	0.0915
C12orf31	-0.9835
UBE2V2	0.177666666666667
FBXL18	-0.567666666666667
KIAA0460	1.1895
ADAM22	-0.12625
SERPINC1	-4.2645
KCTD21	1.1675
MYOHD1	-0.902
ZNF37A	0.477333333333333
GTF3C1	1.01333333333333
CTSZ	0.65
PRNPIP	1.306625
DRD1IP	1.4305
NR1I2	-1.64533333333333
ZNF266	-0.4433
SPAG4L	0.2315
COX4NB	-1.37925
SAPS1	-0.0248333333333333
APOA1	-4.3565
TATDN1	0.322166666666667
C10orf82	-1.9615
KPNB1	0.3795
FOXO3	0.714666666666667
CRYBB2	-0.757
ZBTB5	-0.610833333333333
SLC25A38	0.55125
DCTN2	0.0775
IFT20	0.241
CTHRC1	0.58775
C1orf31	-0.80825
UHRF1	-0.8268125
GPC6	0.26525
C10orf54	0.41275
MCF2L2	-0.583333333333333
WNT9B	-0.12475
OLA1	0.401875
FAM120B	0.7865
TTLL10	0.8495
CYorf15A	-5.5565
RELN	-2.49455555555556
SCN2B	0.174416666666667
MFHAS1	-1.496
NKX3-2	-1.8305
RASGRF2	-0.8045
SSBP1	-1.00116666666667
KPNA6	-0.196571428571429
LOC389118	0.00499999999999999
HS3ST4	-1.7845
SUPT7L	0.0645
FLJ32658	-2.299
IGFBPL1	-0.67975
KIAA1641	-1.3874
SHKBP1	0.408666666666667
CSF1R	3.76675
NAGK	0.513
MYL2	0.156
HIST1H4C	-1.8
TOMM7	-0.99825
ADAMTSL3	1.3539
TNFSF14	-0.841
PRRT2	-1.8565
VTA1	-0.39375
AOAH	2.11866666666667
CRISPLD2	1.01364285714286
PNN	-1.1784
TA-NFKBH	-0.1685
ESPN	1.48325
RBM43	0.615
KIAA1267	0.78025
DDX3X	0.0442222222222222
KIAA1576	-5.34
PLXDC1	3.69783333333333
FLJ25801	-5.424
HNRNPL	-0.13925
RUNDC3A	0.7835
CASP12	1.2715
SH2D5	-1.286875
RPL26L1	-0.9545
OR51A7	0.1435
HDC	3.32
C2orf16	-0.0121666666666667
SYTL3	1.369625
GOLGA4	0.555375
NOTCH1	-0.572166666666667
ATPAF2	0.0725
ECD	0.19125
SSX5	-1.821
SNAP91	0.26175
OCA2	-5.69025
PNPO	0.719833333333333
DAPK1	0.260166666666667
PINX1	-1.89466666666667
SELENBP1	1.747125
NEK3	-0.159916666666667
TMED4	0.7745
SSTR4	-0.2565
FOSL1	-2.7091
CD40LG	0.154
CES1	-1.58566666666667
DCI	0.0881666666666667
B3GAT3	-0.632833333333333
STK17B	-1.13375
CNTN6	0.74975
CYP3A4	-0.946833333333334
MBOAT2	0.744428571428571
PISD	-0.244625
USP1	-0.03
PYDC1	-0.0788333333333333
CENPM	-1.450125
SAR1B	0.0765
TTC7B	0.59925
DP58	-0.1965
GPC1	-0.0445
RBL1	-1.59625
TMEM137	-2.768
TOB1	1.10616666666667
TCEAL1	0.419666666666667
CENPF	-0.725636363636364
C6	4.4385
PRSS1	-2.04825
PPIL6	2.09316666666667
C6orf124	-0.6655
ODZ4	0.254833333333333
SNCB	-0.04225
NDUFB9	0.3245
CNOT6L	1.20216666666667
S100A9	0.0465
TRIM50	0.1335
KCTD1	1.9776
WDR63	1.86675
SPEF2	2.470125
RNGTT	-0.3485
CXorf22	1.0005
KCNK16	0.22125
CEP250	-1.11
ATPBD1B	-0.36925
KCNJ2	2.90675
MT1B	-1.6525
ZNF684	-0.1205
SLC4A1	0.4405
PDHA1	-0.72275
ZNF492	1.164375
TKT	-1.026
BYSL	-0.496125
RNF38	0.818625
AHDC1	-0.4105
KLHL2	-0.6345
CMTM8	2.318
DMP1	0.402
HERPUD2	0.4935
CRTAM	2.14833333333333
ZNF572	1.528
TMEM16J	0.025
HSD17B2	-4.7955
UBE2G1	0.05175
AHSA2	-2.506
PELI2	-2.1255
TPX2	-1.41225
ATP9B	1.62783333333333
DAZAP1	-0.96425
HMGCS2	0.158833333333333
C17orf38	0.24925
B9D1	0.139875
NKX2-5	0.4165
KIAA1276	0.53
LILRB2	2.7285
CSTF1	-0.2315
BTN2A1	-0.252666666666667
C15orf48	2.39875
IGF2BP3	-4.646
FAM113B	0.231666666666667
HRG	-0.37525
ZNF131	-0.24625
USP47	1.4545
CCDC88B	-2.493125
HCN1	1.4991
HTN1	-0.388666666666667
SYCP3	-0.398
C13orf23	-0.6127
PAPOLA	0.04225
AATK	1.1075
MSH3	0.0295
NDUFAB1	-0.5455
ITLN2	0.678833333333333
BAK1	-0.578166666666667
MRPL45	0.516833333333333
MTNR1B	0.2355
LOC645843	-0.4285
SPECC1L	0.51475
PGCP	1.41325
SPN	-1.0575
GPR143	1.39566666666667
ZNF576	0.353666666666667
TMEM39A	0.7601
ATP5D	-0.142833333333333
MAGEB3	-2.523
RPS5	-0.330333333333333
ANP32E	-0.259928571428571
MTMR1	0.302
YEATS4	0.531
SYNGAP1	0.15
PCOLCE	-1.86833333333333
MNS1	1.2375
PCYT2	0.5945
ZNF182	0.261
LAX1	0.218125
SPPL2B	-0.7912
ELOVL5	0.72
PCDHAC1	0.434
B4GALNT1	-1.34516666666667
BLOC1S2	0.878625
ZNF673	-0.4017
ARHGAP21	0.0991666666666667
IRX5	3.948375
LRFN5	-0.966333333333333
FAM7A1	-1.583
RAB19	0.405
GINS1	-1.48575
ITM2B	1.1422
PAPSS2	-1.07016666666667
OR5BF1	0.015
ACSL3	1.222375
KIAA1919	-0.37325
GLT8D2	0.89275
UTRN	-0.5635
CNN1	-0.27275
HISPPD2A	1.12066666666667
SDAD1	0.101875
SIGLEC9	0.416833333333333
RPL35	-0.898714285714285
C22orf26	0.401
IMPDH2	-0.6005
WDR69	-1.116
SEC14L5	-0.197
CLTA	0.20725
RP11-529I10.4	0.86925
GPR37L1	-0.0733333333333333
OGDH	0.0875
ASB13	2.84233333333333
ZFP14	1.0895
ZCRB1	0.226833333333333
KPNA3	0.77775
HSPA1L	2.1045
RHOC	0.68
LOC554175	0.604
PPP3CA	-0.1989
SLC1A7	-0.6509
ZNF529	-0.1035
RBED1	0.1495
DDB2	-1.83025
FLJ11286	-0.0151666666666667
SPATA1	0.4675
MKNK1	0.428
DYSF	1.10466666666667
ALKBH2	-0.698
NKD1	-3.32966666666667
C1orf174	-0.9855
PLEKHO1	0.488166666666667
ASB10	-0.00375
RING1	0.292
NPC2	-0.3995
AVPR1B	0.89
YTHDF1	-0.200583333333333
LMAN1L	-0.114
GSG2	-1.1565
CEP170	-0.9982
RPS4Y2	-5.81425
MSH6	-0.38
HECTD2	2.23716666666667
ZNF556	-0.4985
PLEKHC1	-0.9044
AIRE	-0.0828333333333333
BCL2L10	1.071
LMOD3	-0.2246
ZBTB8	1.179
FOXA2	-3.3828
SLCO2A1	1.89975
C3orf46	-0.9035
PRDM16	-1.48883333333333
TMEM98	0.2565
FRMD5	-2.125
PDE6C	-0.6135
C1orf216	0.685333333333333
EP400	-0.18
PTK2	1.10916666666667
RNF217	0.11675
NDUFA8	0.0965
ZFAT1	0.83375
LAMP3	0.201833333333333
GLTSCR2	0.009375
NPW	0.032
LLGL2	0.7369
PPM1K	-0.405166666666667
C20orf177	0.508
KIR2DL4	-0.048
NFKB2	0.25975
C21orf122	-0.6695
HESX1	0.43525
GPR114	-0.107333333333333
SLC25A35	-0.659666666666667
GNAT1	0.70925
ORAI3	0.517
FAM76B	-1.286625
TMEM99	1.5258
TRIM29	-1.6918
CDS1	3.30625
RHEB	-0.1201
C4orf27	-0.429166666666667
RAB3A	0.809
OTUD6B	-0.08475
GPD1	0.7635
CDH15	-1.75116666666667
NPM1	-0.824615384615385
TMEM117	-0.576
PRPS2	-0.711333333333333
GCK	-0.144
ADRA2A	2.49816666666667
TSPYL4	0.505833333333333
TASP1	0.47225
WDR19	1.62191666666667
C10orf38	-1.78675
PDE4C	-0.615833333333333
FYB	-0.862583333333333
C1orf55	0.145833333333333
PPFIA3	0.14975
RAD18	-0.16475
C12orf44	0.620833333333333
CRYBA4	-0.1715
HVCN1	0.54525
TAF10	-0.294333333333333
C16orf48	-0.055
DEPDC5	0.212666666666667
LTBP1	-1.2195
MAPRE1	0.08625
FGF8	0.053
C3orf52	2.935375
SENP7	0.3325
LRRK2	1.0155
RUNDC2A	-0.362
KIAA0355	0.2915
CPEB1	-2.43575
PPEF2	-0.32
ABI2	0.0866666666666667
KIAA0317	0.043875
ATF1	-0.533
DYNC1H1	0.27425
DIP	-0.2005
TMEM33	0.455666666666667
POLDIP3	-0.11225
C7orf24	-0.15
GPR171	1.2085
CDC6	-0.543666666666667
PLD1	-2.01
ITFG2	0.2852
NDUFC1	0.28025
AKNA	-0.8705
NBR1	2.0215
PKHD1	-0.812375
HPS4	0.2276
MAFA	-0.47475
ULBP3	-0.487
DIRC1	-0.437
IMMT	-0.124125
C22orf13	0.89275
CEL	0.07625
MARK3	0.22325
ADAMTS2	-0.210333333333333
ARPC3	0.280333333333333
TMEM10	0.0955
NPHS1	0.21675
BRD8	0.291333333333333
WDR12	-1.1155
IDI2	0.430875
HOXD13	-0.7185
OR8G2	-0.8665
SLAIN1	-4.39025
GABRQ	0.174
NR2C2	-0.74675
NKTR	-0.7058
TLE2	0.2235
KIAA0892	0.67
AURKA	-1.93263636363636
GPRC5C	0.757
TBC1D9B	0.90025
PNPLA6	0.347333333333333
AP3B1	-0.072
NAG	0.375125
C11orf68	-0.48225
AKR7A3	2.3325
AHCYL1	1.44333333333333
COP1	-0.954166666666667
RPP14	0.09675
PCDHB18	0.11525
CDH24	-1.1625
KRT17	-1.7221
LACTB2	-0.3255
DDX24	0.7059
PHACTR1	-3.363
SLC35E2	-0.056
LOXL1	-1.6555
IQSEC2	0.177125
RGSL1	1.4575
PCDHGC5	0.222
MEGF10	-0.426
PRRX1	0.176
ASTE1	0.495333333333333
C6orf159	-1.826
MYOD1	-0.4235
GAA	0.40125
ZNF747	1.345
KLRC1	-2.0995
IL1RL2	-0.039
GDF9	0.61475
GPR119	0.0755
TRAF2	-0.539666666666667
HCK	2.315
BMP6	-2.7845
IL8RA	0.249
FLJ35848	0.9645
EFHA1	1.2715
CDSN	-0.817833333333333
C14orf54	-0.562333333333333
LSM3	-0.306125
ZFP41	0.685
C9orf126	-1.291
VIT	-2.2475
SPCS3	-1.08425
DEF8	-3.5357
CHAF1A	-1.3205
C1orf165	0.573166666666667
ZFPM2	0.110166666666667
FTH1	-1.215
SLC35F1	-0.95225
YWHAH	0.99475
C17orf66	0.294166666666667
ADRB1	3.39466666666667
FOXL1	-0.4325
RG9MTD3	0.2345
UMPS	-0.078875
MGC13008	0.6585
KIAA1161	0.376
CCDC77	-1.087
C12orf65	0.0106
COG4	-0.8425
RCP9	0.44775
RP4-692D3.1	4.67483333333333
CDC2L5	0.80775
MGC7036	0.0458333333333333
DNAJC11	-0.0695
GDF2	-0.323833333333333
TIMM17A	0.50575
HNRNPA0	-0.7243
OR2H1	-0.40375
PCBP1	0.176875
COL23A1	-1.90275
LRRC2	-0.0254285714285714
NSD1	0.686153846153846
FLJ37078	-0.250625
WDR91	-1.6205
TMEM179	0.036
DSCR10	-0.343
CNDP2	0.52
FYN	-1.681
BEX2	-1.4885
KCND3	2.3195
YPEL5	0.95575
LRRC42	0.621333333333333
C17orf45	-0.5695
ZNF649	0.2779
LOC150763	0.28225
COL5A2	0.627166666666667
CNGA2	0.4575
ELA2B	-0.573333333333333
RAB9B	0.21275
FAM100A	0.39875
NAIP	2.24771428571429
MYOZ2	0.119625
SPATA12	-0.8865
XRCC4	-0.83875
CYB561	2.5695
CHST10	1.441
BAI1	-1.2645
BRSK1	-0.000333333333333334
C17orf89	0.170375
PDE6H	-0.819
FLJ20309	0.0732
MAP7	2.760125
SCN4B	-0.28775
SPAG9	0.3439375
SERTAD1	-0.167833333333333
FLJ21963	-0.525
ANTXR1	-0.7687
TMPRSS13	0.787833333333333
ETV7	2.09783333333333
DGAT1	1.01266666666667
NKIRAS1	1.16083333333333
TAC3	-3.46775
CORO1C	-1.75941666666667
RAD54B	-0.54525
HRASLS3	0.663666666666667
C21orf42	-0.11825
BARD1	-0.263
ZNF177	1.1945
MIP	-0.245
ZNF442	1.4345
F2	-3.9764
GRIA1	1.4805
GALNTL2	0.853666666666667
WNT5A	-4.3965
LENG9	0.031
hCG_25371	-1.275
FOXR1	-0.609
TRA@	0.8438
PWWP2	1.325
C1QTNF7	0.352
SLC7A4	2.54975
C4orf7	3.054
C17orf80	1.442
KLK4	0.236333333333333
IL31	1.09
TMEM176A	3.9165
CTNNB1	-0.054625
BHLHB2	2.0805
TMEM185B	1.16566666666667
ARD1B	-0.47925
C1orf93	1.3615
BRUNOL4	-0.425166666666667
LOC541469	0.0958333333333333
UPK2	0.0405
GAS8	0.120166666666667
PATE	0.9495
IMPACT	1.299375
WNK4	1.60716666666667
HNRPLL	-0.5115
GAD2	0.1485
ITGA6	0.68825
BMP15	0.128333333333333
CYP2A7	0.936875
RIC8A	1.1215
CCND1	2.95425
USP35	-0.2395
DSCR2	-1.74125
CCL4	3.70266666666667
ZCCHC10	0.27
NOL11	0.25875
TRPM2	1.07875
PSMD2	-0.0219090909090909
CHTF18	-2.12625
USP18	1.494625
RRAS	-0.628
LAMC3	-1.4425
TOX	-2.96633333333333
PCDH15	0.181
GABRG3	-2.24225
NUDCD2	-0.5555
SGCZ	1.161
KCTD17	0.0861
SPSB2	-1.0545
TPPP3	4.21466666666667
CILP2	0.289
CALB2	1.265
CEBPZ	-0.192833333333333
ZNF479	1.173
FMOD	4.15316666666667
C21orf66	-1.23064285714286
CLN6	-0.232166666666667
ANAPC1	-0.7155
SH2D3C	1.29275
PTPN14	-1.4625
TRIM42	0.3455
APTX	0.4665
SNRPG	-0.883
BMS1	-0.43575
MAGEA3	-4.824
NFATC3	-0.92275
LRRC45	0.125166666666667
ARS2	0.144428571428571
LRIG1	2.57616666666667
EPSTI1	-0.252166666666667
PRSS27	-0.11525
ERC2	-1.876875
PRKACB	0.977214285714286
PRDM13	-4.2945
HCG27	-0.627
KLK12	-4.4725
HSD17B7	-0.2005
ZNF354A	0.56075
PCDH11X	-0.1325
DMGDH	1.9415
PCBD2	-0.297666666666667
TMC6	-1.433875
RIMS1	0.139125
SF3B2	-0.7555
RCN1	-0.299
CPB1	0.39725
BCAR3	0.15175
FCRLB	3.13325
PAK1IP1	-0.99175
OR10H1	0.141
KIF9	1.2538
PITPNM2	-1.36275
L3MBTL4	-0.80175
TGFB1	-0.529
ZXDC	0.5785
SLC6A16	-1.054
SRrp35	-2.39125
LRRC8E	1.8955
PPIAL4	0.1465
EOMES	0.576
PAX2	-0.1275
SCARF2	-1.090375
PSEN2	0.977833333333333
PCDHB13	-0.8625
C10orf28	-0.158625
DHRS7B	-0.431857142857143
C1orf131	-0.9495
ASB1	-0.4622
ZNF223	0.421
LCMT2	1.22625
MEP1A	-0.1325
TMEM53	-0.1455
RSPH3	0.25225
C10orf33	-0.2505
LOC644285	-0.77475
PTPN9	1.28766666666667
ABCA12	-4.45675
CCDC37	-0.8135
RUNDC1	2.1539
YES1	-0.392333333333333
FAM120AOS	1.0925
OR5M3	0.425
PPP1R3F	0.489416666666667
IL13	-0.0528
MDFI	-0.51525
PRNT	0.098
ZDBF2	0.812
OR10C1	0.00133333333333333
CLIC1	-0.206
LILRA5	0.149333333333333
CSAG1	-4.64666666666667
TREML2	-0.757333333333333
FAM125A	-0.107666666666667
ZNF74	0.1405
FAM104A	0.25425
LRRC39	-1.0875
SAMD5	-1.07025
HYAL2	0.10375
HIST2H2AC	-0.10175
IGFBP5	0.400565217391304
NRTN	-2.44683333333333
KIAA0556	0.7495
FAM29A	-0.748277777777778
JMJD2A	0.49525
EPHB1	0.22625
POLD4	1.145
ANAPC10	-0.57775
LRRC36	2.635
MEGF6	-1.081125
LPHN3	-1.41533333333333
BMP10	-0.177833333333333
C21orf55	0.4025
CREM	0.0325
PTGER4	-0.254
METAP1	-0.229875
KCNQ1	0.330333333333333
NR2F2	-1.297375
SSFA2	0.661666666666667
CTTNBP2	5.9675
BCL2A1	-0.9855
ZBTB24	-0.530375
SLCO6A1	-1.9005
PRDM1	0.273
OR7D2	-0.314166666666667
CCDC47	-0.0103
LOC646982	-0.476
SLC26A6	-1.168
BIN1	-0.5862
SRRM1	-0.366571428571429
PCSK1N	0.44325
ALS2	0.2023
ECT2	0.586684210526316
CACNA2D2	1.93525
DOCK6	0.603
C10orf119	0.691
FATE1	-0.06575
DUSP23	0.8475
TRIP6	-0.781857142857143
NUP35	-0.22725
CDH3	-1.24225
KLHDC8A	0.761
C9orf116	1.5475
EI24	-0.579
CENTD1	-0.198166666666667
RWDD2B	-0.241666666666667
DOCK1	1.042
NPAS2	-0.956125
NR3C2	1.27116666666667
FAM63A	1.73641666666667
INPP5F	-0.129666666666667
FAM111A	0.3703
MYBL1	-0.7695
IQGAP3	-0.904666666666667
CRADD	-0.0751666666666667
DUSP12	-0.734
PDZK1IP1	2.29975
VASH2	-0.185
CTR9	1.499
VIL1	-4.06625
OR8U1	0.332666666666667
CCDC107	-0.0475
PTTG1IP	0.1505
OR4X2	0.044
COL9A1	-2.216
PSMD9	0.8535
ZFP62	0.5565
TIP39	-0.881
PARP15	0.3605
TTC19	0.781375
C1orf114	-1.95583333333333
GFPT1	0.412
SLC27A6	0.25425
MRPS10	-0.5567
CALML5	1.44283333333333
TRPM7	-0.483
CGNL1	1.218375
CECR1	0.0755
SERPINB8	-1.55166666666667
TMEM102	-0.876625
PDIA2	-3.03125
NUCKS1	-0.0435
HOTAIR	1.8665
EBI3	-0.519
NXN	-1.17075
ZMYND19	-0.04325
FOXJ3	0.9815
EIF5B	0.1463
EIF2B4	0.353666666666667
LEO1	0.877
