Hybridization REF	TCGA-BH-A0B8-11A-41R-A089-07
RNF152	1.082
SLITRK3	0.269166666666667
ZNF211	0.1378
PFDN1	0.429
RGS11	1.398375
HS6ST1	-0.2346
AKR1D1	-1.3465
TNP2	0.1095
STK31	0.1
EML4	-1.58066666666667
SGTA	-0.126833333333333
HIST1H2BI	-2.36833333333333
PSMD6	-1.167
KIAA1257	-0.951
C18orf55	0.0516666666666666
FLJ20273	0.211
RPL28	-0.958166666666666
EPYC	0.341625
NOX3	-0.0795
ELAC1	0.536833333333333
METT11D1	-0.843
BIN2	-0.288
NACA2	0.02175
CCDC17	0.295
HM13	-0.7766
UBOX5	0.45225
UBE2O	-0.8075
UBL5	-0.24425
APOLD1	2.296375
C9orf31	0.08825
TNFSF8	0.1845
ARHGAP29	1.975
PROKR2	0.351
PDE5A	0.512833333333333
C6orf12	-0.135
TOM1L1	-0.6655
WHDC1	0.5755
FOXI1	0.331833333333333
RAB4A	0.3683
TMEM39B	-0.607
ATPBD1C	-0.0285
FARSA	-1.154
PLEKHG5	2.1785
CMAS	-1.21216666666667
OR7E24	0.3645
SLC30A1	-0.8825
CDC42EP5	1.44666666666667
PLAC1	-2.918
KLHL18	-0.1045
LBA1	0.6799
TAZ	-0.31925
CRIP2	1.173375
BTBD11	-1.12333333333333
C16orf72	0.55375
DIO2	-0.4622
LRRCC1	-0.99
CCDC136	-2.078
PRX	0.52075
RBM5	0.2104
TMEM85	0.423125
TUBGCP4	-0.825333333333333
APLN	0.607625
CDK7	-0.910166666666667
SSR2	-0.405
CRELD1	0.6195
C19orf46	-1.90325
GAL3ST4	0.128666666666667
KBTBD10	-0.0435
IL28A	-0.00225
WDR27	-0.3465
MCM2	-3.2265
SOX14	0.048
FLJ39743	0.1845
KIAA0922	1.311
HIPK4	0.642
FLJ25758	-0.1045
C16orf57	-0.637416666666667
PDZD2	5.1385
MCC	1.75375
HHLA3	-0.4609
ID2	0.238
C20orf23	0.667416666666667
ZNF688	0.7535
APOC2	-2.58116666666667
LOC440093	-0.728
FAM50B	2.08283333333333
PWP1	-0.2825
DNAH10	0.374
HIST1H2BA	0.3155
GPR56	0.0556666666666667
METAP2	-0.2385
PAN3	0.33
STXBP4	-0.6285
PDHX	0.386
MTA1	-0.0711666666666667
ZBED4	-0.761875
ZNF720	-0.808
CDK2	-2.517375
RHOJ	2.243875
CDC37	0.370666666666667
ZER1	1.008
GRK4	0.23275
PRPH	0.172
POLR2A	-0.146875
OGFOD1	-1.2105
NOL5A	-1.80125
PHEX	-2.1905
FLJ16478	-0.08275
C20orf117	-0.2175
CAMTA2	1.167
C11orf74	0.886166666666667
DDX17	-0.20975
C5orf27	0.76425
PLEKHA2	-0.4277
PDE4DIP	0.586
SCN7A	0.12425
ZNF559	0.387166666666667
CXCL10	1.29275
ZMYM4	0.03
STK32B	0.174133333333333
KIAA0888	-3.7327
TACR3	0.4385
CKAP2L	-4.39225
KIF1A	-1.35033333333333
RSPRY1	0.081
VCAN	-0.43075
CYP27C1	-0.133
SYDE1	-0.450666666666667
MED12L	-0.75375
ZDHHC21	0.708375
NHS	1.17
TM9SF3	0.5925
DDHD1	0.07475
MAFG	0.000166666666666661
BICD2	0.3363
C14orf119	-0.3495
C14orf43	0.471142857142857
CDH7	-1.74325
ALKBH5	-0.0367142857142857
JUP	0.196125
TMEM41A	-0.0528333333333333
MAMDC4	-0.9555
CBX3	-1.6075
LRRC18	-0.032
RBMXL2	0.06325
PLA2G4D	0.3865
FGF13	2.174625
KIF3A	-1.155
PDIA6	-1.1735
DCXR	0.96375
CASKIN2	1.36791666666667
EHD1	0.9405
MARCKSL1	-1.30866666666667
ZNF496	-0.641833333333333
SCAF1	0.160166666666667
KCTD8	0.987
TRAF3IP3	-0.563357142857143
LSR	-1.17025
CXorf1	0.163
C14orf112	-0.141
EIF2B1	0.1655
OMP	-0.1185
GSTZ1	-0.1825
LOC92017	2.01625
ISLR2	2.813
C12orf36	0.131
GATA2	-0.723166666666667
GABRA5	-1.7755
CELSR2	-1.732
STAM2	0.6261
TNAP	2.3095
PTPMT1	0.0111666666666667
GRP	1.83325
SV2A	-1.89616666666667
MAGEA12	-4.4195
CACNG1	-1.022
C18orf19	-1.033
GSG1	0.151666666666667
PTPRJ	-1.19085714285714
FRMPD1	0.302
ZNF668	-0.28
PLEKHJ1	-0.122625
ADAT1	-0.531
TMEM50A	0.3614
UCN3	-0.1365
HOOK1	-3.0875
IL17B	0.649
MLKL	-0.153833333333333
TTC14	-1.344
KLHL5	1.8125
CRYL1	1.3475
FOXH1	-0.419
NFYB	0.041
PPM1G	-0.6445
GOLGA2LY1	-1.0655
NMT1	0.09575
HADHA	0.8247
CHSY-2	2.23875
PLEKHF1	1.12457142857143
SAGE1	-2.3345
MUSTN1	2.62975
SUHW4	1.658
TFEB	1.94983333333333
ZFYVE27	-0.6885
ATG12	-0.234833333333333
BMI1	0.470928571428571
ZIM3	-0.79925
MYH4	2.04625
MASP1	0.0155
KIAA0984	-0.333
RPAP2	-0.4945
ASB5	-0.083
BOLA3	-1.11883333333333
MIA3	1.25266666666667
KRT35	-0.1085
KIR3DL3	-0.3335
MRPL51	-0.7455
SEMA3F	0.838333333333333
NDUFB2	0.0148333333333333
LOC253012	-0.95475
FAM46C	-1.8281
G6PC	-1.994625
CSAG3A	-5.061
PREX1	-0.884
SLC25A45	-0.05275
MAPKBP1	0.4324
CPE	1.0421
GNB1	-0.078625
CXCR6	-0.135
TRIM46	-0.12475
C16orf3	0.545333333333333
HPSE	-0.33775
TIGD3	-1.5695
SPG3A	0.9165
LCAT	-0.345833333333333
ST6GAL1	-0.850944444444445
POMC	2.5185
FLJ36031	0.568833333333333
NSMAF	0.318
SKIL	0.1715
ADSS	-1.2965
HMGCS1	-2.1167
POLR3F	-0.0871666666666667
RAB10	-0.363
ZNF277P	-0.681875
ZBTB7B	0.748625
DHRS1	0.0745
ABCC13	0.275125
CNOT3	-0.33975
NFKBIA	0.701
GAK	-0.272333333333333
SFT2D2	0.184833333333333
HOXA6	0.5045
CRTC1	0.52225
LY6D	-0.270833333333333
C20orf72	-2.00066666666667
CPT1A	-0.22575
LMO1	-1.0945
EIF3I	-0.2055
PRB4	0.01225
MCM3APAS	-2.419375
C20orf132	1.6049
FOXF2	-2.82075
S100A12	0.49575
MLH1	-0.536666666666667
ACTN1	0.775
MRPL36	-0.466333333333333
C20orf106	-0.42575
FBXO6	0.889333333333334
MKS1	0.005
CX3CR1	-1.223625
PDE1B	2.664
PLP1	-2.5085
KISS1	-0.067
C14orf2	-0.4995
TBC1D3P2	-1.5835
COMMD6	1.1349
ANKRD7	-1.665
PTCHD1	0.899375
NARS2	-1.1815
DOCK7	0.020625
FAM127B	0.505125
LOC390243	-0.0211666666666667
N6AMT2	0.751
ZNF391	0.471
DNAJB14	0.526
WRB	-0.04325
BPI	0.0509090909090909
TTC4	0.0891666666666667
FAM10A5	0.4725
GOT1L1	-0.1078
MAGED1	-0.577875
RESP18	-0.1035
WFDC6	0.044
MT2A	-1.296
C11orf56	0.06225
KIAA1432	-0.274
ROR1	-0.120625
HSD17B14	0.917166666666667
ZFAND2B	0.458375
SAMD4B	0.167
HEXA	0.261125
HNRNPU	-0.557045454545455
USP39	-0.49525
NRD1	0.12925
R3HDML	0.2685
FLT4	1.50783333333333
OMG	0.026
OR52N4	0.377
LOC399818	-0.41825
ELA2	-0.94675
VENTXP1	-0.337
RFC5	-2.4095
OR52L1	0.1515
PAX5	0.1895
FBXO2	-1.941
GMEB1	-0.1485
AKT3	0.282
CRB1	-0.018
CTTN	0.0101666666666667
UTP15	-0.622333333333333
HSBP1	-1.2245
PHF11	1.47375
NDEL1	0.940333333333333
USP8	0.00825
BAIAP2	-0.646125
SI	0.8454
ARSJ	-1.82766666666667
BAAT	-2.525
KCNS3	0.9405
LOC126147	-0.307833333333333
TMEM37	3.5865
C1orf162	2.78266666666667
MBD1	0.3132
ITGAL	-0.1845
WDR73	-0.930666666666667
GKN2	0.00133333333333332
ARFGAP1	-1.39475
SLC5A8	-0.235833333333333
ZBTB40	-0.0441
CYP4B1	5.42933333333333
LYPLAL1	-0.06175
CHST3	1.11775
MAP3K9	0.0785
BTAF1	-1.03283333333333
TFAP2E	0.0345
RBM35B	-3.295
LOC441251	-0.522333333333333
ANKRD25	2.26433333333333
UQCRC2	0.9225
MAEA	0.387666666666667
HYAL1	0.2487
RNPEPL1	1.261
CPSF2	-0.199625
PSD3	-1.6298
ABCA13	-0.32325
AGR2	-3.5545
GBX1	-0.596
HDLBP	0.455285714285714
ACY3	-0.91625
HECW1	-0.251
ZNF519	-0.422
HOPX	2.1475
ZNF304	0.650125
OR12D3	0.3435
FKSG43	0.25675
METTL1	-1.21325
MFSD3	-0.8372
PSPH	-1.33375
CLCA3	-0.5865
DARS2	-1.52133333333333
CDC25A	-2.61266666666667
BAIAP2L1	-2.03275
B3GNT5	0.949
USP29	0.457
ARHGEF10L	1.2524
ATOX1	-0.424
ADAM30	0.16425
DNASE1	-1.21475
STT3A	-0.64125
RAB6IP1	1.22475
PTN	1.9064
C1orf106	-2.21069230769231
HECA	1.9005
RNF122	0.6685
SLC22A18AS	-0.199666666666667
GNG8	-0.280666666666667
ELP4	-0.6345
FAM65A	0.517666666666667
RPL10A	-0.2645
IRS4	-0.0775
MACF1	0.7069
SEC24D	-1.33225
LOC374395	0.13075
TGFB2	-0.31125
MDFIC	2.538125
CHRNE	0.415166666666667
PCMTD2	-0.165666666666667
ATP6V0D1	0.225666666666667
MTA2	0.281
LZTR1	0.407666666666667
RAP1A	0.825666666666667
AXIN1	-0.82425
POLR1C	-1.0345
TRIO	-0.00816666666666667
PLXNA4A	2.34025
C5orf33	-0.13725
DEPDC1B	-6.493125
ZNF473	-0.308666666666667
MTM1	0.579625
GPR107	0.0981666666666667
CSNK1A1L	-0.333333333333333
FLJ14154	0.53275
NLRC4	2.96475
ENPP4	2.898
PADI3	-0.092
RNF170	0.115875
CG018	1.231
C16orf7	-0.03225
KCNE1	0.411
NRM	-1.27316666666667
SLC37A3	0.0504285714285715
TPD52L2	0.188333333333333
UNC5B	-0.06375
C12orf12	-0.0275
SDHB	0.24375
CLRN1	0.2415
NUDT10	-1.89616666666667
UGT3A1	0.305857142857143
FBXW8	0.04175
RHOF	-0.903125
PTPLAD1	-1.453375
MYO3B	-1.234
DERA	-0.835
TPP2	-0.93725
C19orf53	-0.328666666666667
GINS3	0.057375
ST6GALNAC5	-0.828
CHSY1	-1.00875
MGC15705	0.0515
GPR83	0.124166666666667
EXT2	0.5775
DOLK	0.49775
TUBAL3	-1.68975
ACVRL1	3.1491
ABL2	-0.207166666666667
C14orf156	-0.986
PTPRZ1	-2.98525
DIP2C	2.0275
LAMP1	1.121375
RXRA	1.5965
MAP3K5	2.90575
ALKBH1	0.0128333333333333
PDLIM7	-0.278125
ARL14	-1.9915
SNIP1	-0.1185
TIMP3	3.39408333333333
RGS3	1.924
SPAG16	0.8282
ABHD4	0.974
ARHGEF12	0.567
GLUD2	0.6855
RAC2	-1.8907
UAP1L1	-0.896
SLC18A3	0.41
YOD1	-0.9485
RALY	-0.251
HMOX2	0.24525
DGKH	-0.37175
DBNDD2	0.734333333333333
YIPF4	1.15825
THAP10	-0.64775
ZNF513	0.447
HAGHL	-2.389
ITGB4	0.306166666666667
CCDC141	0.1995
YTHDF3	0.13475
C5orf28	-0.41975
RPL7L1	-0.405125
TMEM30B	-0.0257142857142858
ANKRD35	3.345
DUOXA2	-0.438
TBC1D5	0.682875
DFNB59	0.868
HRH4	0.4105
MYO6	-0.0293
DNAJA4	1.86225
RBM24	0.359375
CEACAM20	-2.3355
RBM23	0.191428571428571
NGFB	0.286
C1orf63	-0.846
KRTAP7-1	-0.2745
PERLD1	0.6375
NPB	-0.11
C17orf59	0.884
HSPBAP1	0.057
SLC15A4	0.249625
PRTFDC1	-0.64475
OSMR	-0.898214285714286
CYSLTR2	0.1055
C19orf25	-0.2387
KIAA1797	-0.028
NLRP6	0.0685
FAM105B	-0.2631
SCRN2	2.43416666666667
LRRC58	-0.3128
RNF17	0.1195
NEIL3	-5.45
FAM137A	-2.26925
SKP2	-3.13025
PARVA	2.528
PKLR	-1.624
RNF34	0.271
A3GALT2	-0.08
C12orf50	-0.282166666666667
SUNC1	-1.328
FAM102B	-0.8175
CCT2	-1.677
LRRC37A2	-0.6395
ARF4	0.175
SIKE	0.497875
C8orf48	1.646
MBTPS1	0.4525
GPSN2	0.383
NCF2	3.303
SLC12A6	0.3645
MRPL48	-1.094
HMGN3	-0.215666666666667
LRRC62	-0.71
PAX9	-2.184375
FAM55A	0.068
C20orf42	-2.9785
SCML2	-0.871166666666667
BCL9	-0.4285
FAM40A	-0.4275
C9orf41	-1.15433333333333
ZNF774	-1.2315
LETM1	-0.13175
PLXNB1	0.289166666666667
NIPSNAP1	-1.792625
USP10	-0.9855
F9	0.2475
LIPE	5.887
CNGB3	0.2255
C12orf52	-0.426875
PI4K2A	0.463625
MED8	0.326
STAT4	2.1412
FGD4	1.09566666666667
RNF145	-0.552166666666667
WDR32	0.6997
CLDN2	0.4605
TCEAL8	0.37175
ZMYND8	-1.166
PDXK	1.38134375
GATAD2A	-0.75975
PTGES3	-1.277
CCM2	0.58125
TAP1	0.92
ZNF670	-0.4845
ETS2	1.02307142857143
C6orf166	0.787666666666667
PRMT2	0.581071428571429
OR4B1	0.123
INTS8	-1.1655
CCDC102A	0.5115
CCDC83	-1.9595
ITGA1	2.2228
EPHA5	-1.4373
FAM24B	-1.794
TSGA10	3.14775
HAL	-1.71183333333333
MYOT	1.3855
SPACA3	-0.00525000000000002
BCL2L2	1.00033333333333
CUGBP2	2.91733333333333
CCNB3	1.48125
RNF113B	-0.4925
MERTK	0.0515
BAG1	0.94975
VPS36	0.198
ORMDL3	2.1234
C1orf190	1.18025
ZNF625	-0.43825
CORO2B	0.67825
ALOX15	-0.342
CST1	-0.2795
NUPR1	2.143
CCL7	-0.28825
SMCR5	-2.478
DSC2	0.5435
RBMS2	0.882
GRIK4	0.879
TRIM65	-0.1489
TMPRSS6	-0.640428571428571
TP53INP2	0.60025
GLB1L	1.86566666666667
LOC388284	1.339
PUS1	-1.69214285714286
BCL9L	1.016
OLFM1	0.04525
RET	-1.492
MASTL	-2.895
ALX3	0.08825
IL1RL1	0.0358
ZNF765	0.1755
C14orf138	-0.94875
SNX10	2.09233333333333
TAC4	-0.199
C1orf64	-2.52925
POGK	-0.3755
MAPK9	0.58825
ZNF366	4.92025
C8orf79	1.6393
CLDN7	-1.573375
OR5AT1	0.2685
TRIM37	-2.209
LRRC25	2.6155
GRHL2	-1.6874
TEKT3	1.0965
LASS5	0.191333333333333
ABCC4	-2.136
DLG3	-1.5925
VGLL1	1.112625
ZFP36L2	1.52
MFRP	0.5375
KIAA1799	-0.465
FLJ44379	-0.074
PCNX	0.63975
ANXA9	-2.8535
CYP4V2	0.5267
PIK3C2A	0.614
SRR	0.5095
NOL3	0.2605
IFITM2	0.959
ARNTL2	-0.90825
ZNF595	0.65925
NLRP13	-0.5845
ASPH	1.993625
CPA2	0.985
PVRIG	-1.88583333333333
LEPR	1.806
C16orf42	0.468
SH3BGRL	1.2385
FAM77D	0.0841666666666667
FNDC7	0.359
C9orf6	0.3375
NOTCH2NL	1.12466666666667
PGBD1	-0.327333333333333
SYNGR2	0.243666666666667
PITPNA	-0.0685625
PRPF4B	-0.9349
SLC43A3	-0.526785714285714
NRBP1	0.24575
SLC25A22	-0.577
ILK	1.219625
SLC22A8	0.374833333333333
MRPS7	0.15275
PITX2	0.0435
FABP3	0.59425
OR1L1	0.147
LOC728215	0.314375
BLID	-1.145
KIAA1217	2.37676470588235
TFPT	-0.72825
AP4B1	-0.665
VBP1	-1.01075
OR1K1	0.2525
MORC3	0.45325
BHMT2	4.1725
C3orf10	0.7135
FZD7	0.400833333333333
WFDC10A	-0.268
PMS2CL	-0.990875
CCDC32	0.658666666666667
FA2H	-5.15425
ALG13	-0.939
TTLL7	0.742
SPOCK3	0.30925
SLC13A2	0.006
AIM1	1.66475
GPRC6A	1.016
EGR2	5.272
MED11	0.6755
WWC1	-1.464
SH3GL3	-3.4305
RIF1	-1.32778571428571
PRLH	-0.044
VLDLR	2.256
DBT	0.7080625
C21orf63	1.40675
CGGBP1	0.137625
KRTAP12-2	-0.195
TADA3L	-0.213875
ZBTB16	4.25325
PDGFB	2.15575
RFX1	0.102
UQCRB	0.4699
LOC133874	0.482
HPS3	-2.6545
LGALS3BP	0.9678
DKFZP564O0823	3.25392857142857
MRFAP1L1	0.318375
HOXA10	1.94316666666667
NGB	-0.0835
KIF21A	-1.00523076923077
IFLTD1	0.005
LZTS1	-1.65175
ARHGEF3	0.5735
RHBDL3	-1.5975
CSNK1G2	-0.634416666666667
ChGn	0.68625
KIAA1244	-0.205333333333333
GABRB2	0.0625
MGC72080	-0.013
CD27	1.6835
EGLN1	-1.1625
PEX13	-0.32775
RWDD3	-0.572
RNF12	-0.689333333333333
GRIN2B	1.1605
ADAMTS14	-1.18225
DYDC2	-1.42483333333333
ATP6AP1	-0.1758
NR1H2	0.396333333333333
PDK2	2.2415
C3orf17	-0.0468333333333333
SLC38A2	-1.07635714285714
SLC25A29	-1.07716666666667
C15orf29	0.40525
ADAM9	-0.154583333333333
TMUB2	0.63425
GPR176	-0.3445
AGK	-0.353625
MCCD1	0.059
NDUFA4	0.2205
TMEM146	0.18275
DUSP1	3.58825
UNQ6975	0.7605
EMX2OS	4.9195
INSM2	0.03
LUZP4	-0.1385
SETD6	-1.51025
P2RY2	-0.20575
SLC45A2	-1.226
RABGAP1	0.6745
UBXD5	-0.389625
GPRC5A	-2.0868
PAK3	1.331
LOC63920	-0.31275
TGFBR1	0.476
KRTAP6-3	-0.051
SFMBT2	-0.42575
CDC42	-0.0590625
C11orf35	-0.6885
TTLL2	-0.2625
UACA	1.3625
CD97	-0.1033
SETD5	-0.40125
NINJ2	0.2175
PTER	0.468333333333333
POMGNT1	0.22375
KRTAP4-2	0.2975
ECGF1	1.477625
HRB	0.272090909090909
ATP1B2	0.1467
LOC400506	-1.98125
COL4A3BP	1.853
C6orf97	1.50425
GRHPR	0.993
TAS2R1	0.2605
SEMA7A	-1.80825
EDF1	-0.113
ODF2L	0.4589
PCID2	-0.545666666666667
GTF2H4	-0.926333333333333
ZCCHC3	-0.3545
CGB2	0.0288333333333333
NEUROD1	0.3695
C20orf75	-0.231
RP5-1054A22.3	1.39766666666667
IFNA5	-0.1435
ZNF134	-0.06525
MGC119295	-1.2037
ZSWIM6	-0.368625
SMEK1	-0.135833333333333
PCGF2	0.298125
C1orf102	2.33875
CYP2A13	1.3185
KCNH6	-0.34
MDM1	-0.4726
ALDH7A1	0.384333333333333
C9orf75	-1.2815
VDAC3	-0.230625
OR51T1	0.36
EIF3F	-0.00699999999999998
KCNJ10	-0.440625
LENG8	-0.14375
EDEM2	-0.280583333333333
CCNJL	-0.956833333333333
DHX37	-1.086
CRYGN	1.3695
AATF	-0.320625
ZNF630	0.151625
E2F5	-2.6095
WFDC13	-0.296
FTSJ3	-1.05833333333333
C4orf33	0.1345
LHFPL4	-2.4815
C19orf56	0.006
SMAD4	0.422
AFM	-0.237
G0S2	7.24925
FCHSD2	0.43
RRP1B	-0.9772
EEF1B2	-0.922666666666667
STAT6	1.5255
ZNF195	-1.01875
GNL1	-0.289833333333333
ZNRF2	-0.267666666666667
PER3	1.718
ASB16	0.1755
C10orf10	4.29592857142857
ADCY8	-2.52066666666667
C9orf58	1.81383333333333
ARMC10	-0.3225
PSG1	-1.4045
DHX34	-0.2615
VARS2	-0.881125
NFIC	1.0765
ITPR2	1.30925
AGXT2	0.225166666666667
OR6K3	0.32
H2AFZ	-2.13116666666667
MLLT3	-0.220916666666667
COX4I2	3.11075
CCNT2	0.014
PLK4	-3.346125
NUMBL	0.492166666666667
MED16	-0.40425
PLEKHQ1	2.25575
GOSR1	0.2795
BTG4	0.087
RPL30	0.172833333333333
IGSF5	-0.5955
IGFL2	-1.29566666666667
ELMOD2	0.181
SHC3	-0.753
HAVCR1	0.118
DYNC2H1	0.7665
RNF5	-0.697333333333333
C2orf7	0.7755
NLF1	0.9985
KLHL25	0.69825
LRP10	0.9192
KRI1	-1.1185
PUS7L	-0.625833333333333
MGMT	1.237
HOXD1	0.484666666666667
CSH1	-0.1161
ATG16L2	-1.57225
FLJ44635	1.4215
CHODL	1.88875
EXOSC8	-1.39725
SLC28A1	-0.06575
MYO7B	-0.210166666666667
SEH1L	-0.799
MTNR1A	0.121833333333333
TSPAN5	-0.5935
CDC45L	-5.154
AMIGO1	1.483
ATAD3A	-1.651375
OSGIN2	1.4135
PDIK1L	-0.594666666666667
DARC	4.31075
PIPSL	0.486
SHMT1	1.6615
CRISP3	-0.219
POPDC2	2.51133333333333
ZRANB2	-0.851333333333333
FBXL8	0.38225
TRIP13	-4.04890909090909
EIF5AL1	-0.7205
POU5F1P3	-5.104
IL6	2.449
CXorf38	-0.685166666666667
IFNA16	0.221
FBXL2	0.4635
BRD1	0.389
STATH	0.4405
FBXO44	0.137166666666667
MCCC2	-0.99625
CDC2	-4.1851
C5orf23	5.789
IVD	0.671
C10orf122	-0.45225
MSL3L1	0.0409
MVP	0.21975
EPOR	-0.6519
ZMYM1	-0.682166666666667
BCL7C	0.0183333333333333
PSTPIP2	-0.1807
LYPD1	-4.041125
OR8G5	0.1195
ZP3	-1.082
BCAS4	-1.428
EDG6	2.75775
ISY1	-0.1385
PRAMEF2	-0.988
CUL1	0.148125
RNF213	0.4721
CCRK	-0.49075
DHX9	-0.70825
C13orf29	-0.1505
NCKAP1	0.53
MRPL43	1.11692857142857
XPR1	-0.6705
PKN2	0.9586
PODNL1	-0.536
ZNF333	0.624375
DALRD3	0.43275
OPN1SW	1.09
BTBD6	2.86975
C11orf82	-4.299
OR5P3	0.346
DUSP11	-0.072
L1CAM	-1.5112
NEK11	1.70416666666667
OR7E91P	0.864
CNTN3	1.8104
CREB3L2	-0.2755
ZBTB37	0.6115
KIAA1324L	0.858
NDUFB10	0.271
NUDT2	0.30375
GTPBP8	-0.39875
CACNA1D	-0.82725
PRKAA2	-1.15733333333333
PRDM8	0.099
MGC16075	-0.9895
KRT14	0.866357142857143
PP8961	0.3395
MRPL18	-0.30775
ABCG2	-2.0585
PACRG	1.43075
BBS2	-0.517
KREMEN2	-4.695
FBXO21	0.00575
HNRPUL1	0.210416666666667
GRB10	0.48225
CLSTN1	-0.37925
LMAN2	-0.0618
C17orf61	0.67675
NIPSNAP3A	1.16425
INSIG2	-1.48116666666667
PCDHB7	0.651166666666667
STXBP2	-1.802875
CMAH	1.29125
SEMA5B	-0.5
ZNF155	0.121166666666667
COQ6	0.212166666666667
PRPF4	-1.16025
TSPAN15	3.1935
VN1R5	0.337
LATS2	1.561
SELK	0.3585
PGK2	-0.103666666666667
MS4A1	-1.064125
TYW3	-0.8147
KRTAP5-1	0.65275
RCCD1	-1.19116666666667
BTN1A1	0.06575
DDX28	-0.586
TMEM65	-0.161125
LOC92345	0.11
TTC31	0.02
WDR46	-1.08466666666667
CHP2	-1.21916666666667
LSP1	0.394
ZNF542	0.12425
EXOSC1	-0.538
ARHGAP18	0.086
LRRTM4	-0.59725
MAOB	4.509
CACNB4	-0.468
MGC33846	0.968
RANBP3L	0.81125
ATP5L	0.474625
ONECUT1	-3.033
NUDT9	0.30875
TMEM149	-0.439
STX17	0.3275
IGSF10	-0.072
TMPRSS9	-0.163
BMPR2	1.66441666666667
ALLC	0.574
KLF7	1.015375
GCC1	0.2751
TIMM9	-0.3085
CDO1	6.03216666666667
MGC10701	-0.642166666666667
IFI6	0.1845
FRMD8	0.5315
MGAT2	-0.14025
WBP5	-0.1495
CNIH2	-0.21425
KIAA0907	-1.7045
KCNH8	-0.001
CTSG	0.23275
GRIK1	0.398333333333333
CUL5	0.915125
FRMD1	1.7495
OR9A4	1.62
SYT6	-1.719625
FOXD4L2	-0.52975
ANAPC2	-0.2305
OPN5	-0.468
TAF13	-0.576
LYG2	-0.72725
GGNBP1	0.0075
C11orf40	0.3135
OTX2	-1.2515
REG4	0.194833333333333
EIF5	0.0015
PALB2	-1.38875
SEPSECS	-0.0985
RNASE3	-0.55525
TRIM49	-1.671
POLR2K	-0.2964
GPR42	1.126
C8B	-2.38875
SASS6	-1.531
PREB	0.2395
OR3A3	0.432
TUBA8	1.634875
IGLV2-14	-2.89
STIL	-4.1975
ANKFN1	-0.884666666666667
NME7	-0.85
HOXC12	-1.19975
UBE2C	-4.2735
FHOD1	-0.0205
CDK2AP1	-0.165666666666667
OR6K2	0.22225
DHPS	-0.459
RPL5	-0.251916666666667
TRGV5	-0.239
LOC541472	0.959375
HCCS	0.0952
DENND1B	-0.0855
LHX3	-0.107
OR5D16	0.293
CXorf57	-1.6085
IRF2BP1	0.34425
NDST2	0.435166666666667
LCE3D	-0.0395
BOLL	0.557375
SYT3	-0.93675
PIH1D2	-0.275
C20orf7	-0.0766666666666667
IL1R2	0.5
SLAMF9	-0.7935
PPME1	-0.5845
PIK3CA	1.146
TRAPPC1	-0.279875
COLEC10	-0.84575
SLC9A6	0.048
PDDC1	-0.718333333333333
CCDC53	0.5215
GK3P	-1.83825
DAZL	-0.65475
BRI3	1.2025
SDK1	0.874875
CYP2C18	1.02375
IFI44L	2.662625
RPL3L	-0.2005
FUT9	-1.00133333333333
KIFC2	-1.09316666666667
PMP2	0.13875
SLC4A9	-0.696
PLAG1	-1.176
MYCBP2	1.8695
OR4E2	0.215
CCDC65	0.3905
C16orf82	-0.128125
ENTPD4	-0.531125
BRP44L	1.36925
PMP22CD	-0.02225
TMCO4	1.10366666666667
KCNN1	-0.818666666666667
WDR35	-1.03025
CCDC80	3.61825
C3orf31	-1.08475
SLC7A9	-1.524
TMEM190	-1.7105
DBC1	-0.887833333333333
FADS3	2.2525
PDZD8	0.0568333333333333
GRM5	0.13875
AZGP1	2.403
PEX3	0.071
MED1	-0.726285714285714
ATG4C	-0.443333333333333
HNRPH3	-0.662625
FAM109B	1.837
C4orf17	-0.05
CA10	0.2345
OPRD1	0.0345
CCL16	-1.0455
SACM1L	0.19975
CST6	2.25575
CD63	1.2086875
LGI1	0.09075
ZNF784	0.42
CRYBB1	-0.698
CX3CL1	1.57915
TOP2A	-5.290125
GYPB	-3.7965
GADD45GIP1	-0.6295
FEN1	-3.0255
IGF1R	-1.3993125
WDR72	-2.70183333333333
PURG	-0.3
DEFB126	-0.29025
PKD1L1	1.48225
CAV1	2.6118
GNPDA2	1.0064
DGAT2	4.6995
NLGN1	0.27625
STRBP	-1.606125
HPRT1	-2.72016666666667
FANCI	-4.5035
PSMA7	0.268625
DBF4B	-0.759833333333333
TTF1	0.0685
RAD54L	-4.19775
ELOF1	-0.4505
PLAGL2	-1.56075
ZNF256	-0.63325
HMGCL	1.0525
MSI2	-1.69683333333333
RPESP	0.3885
C11orf60	0.7
ABCD1	1.171
ACAA1	1.3607
SPARCL1	5.62078571428571
IL6ST	1.2441
ZNF319	0.844
TMEM109	1.273
FAM90A1	-1.79083333333333
IL22RA1	-1.1875
ATP4B	0.2195
TEC	-0.735666666666667
C7orf30	-0.46475
TXNDC2	-0.717666666666667
ABCB4	-0.04025
KIAA1191	0.737375
C9orf38	0.173
SFTPB	0.05
CNTNAP2	-1.57433333333333
FRK	0.431
TBX19	-0.24375
CHD4	-0.31125
C6orf26	-1.58333333333333
MOSC2	2.609
IKBKE	-1.2095
HIF1A	-1.76033333333333
LOC595101	-0.7645
RELA	0.312833333333333
TMEM16B	1.69566666666667
ABHD12B	-1.75
TSEN34	-0.69425
KIF18A	-5.1985
TXNDC9	-0.367833333333333
SPATA2L	0.4765
SEMA4G	-1.6145
C21orf91	-0.391125
