Hybridization REF	TCGA-A2-A0D2-01A-21R-A034-07
STAT6	0.0146666666666667
ZNF195	-0.9295
GNL1	-0.101166666666667
ZNRF2	-0.0953333333333333
PER3	0.014625
ASB16	0.20975
C10orf10	3.01057142857143
ADCY8	-3.16416666666667
C9orf58	1.81833333333333
ARMC10	0.9425
PSG1	-1.151
DHX34	-0.01
VARS2	-0.117875
NFIC	0.16225
ITPR2	0.62125
AGXT2	0.381833333333333
OR6K3	0.1185
H2AFZ	-0.195666666666667
MLLT3	-0.833333333333333
COX4I2	1.7295
CCNT2	-1.2465
PLK4	-0.562375
NUMBL	-0.438166666666667
MED16	-0.238
PLEKHQ1	1.4215
GOSR1	0.173666666666667
BTG4	-0.01725
RPL30	0.610833333333333
IGSF5	0.14375
IGFL2	1.59766666666667
ELMOD2	0.392833333333333
SHC3	2.92383333333333
HAVCR1	-0.2065
DYNC2H1	-0.476375
RNF5	-0.673833333333333
C2orf7	-1.095
NLF1	0.9865
KLHL25	1.0955
LRP10	0.3148
KRI1	-0.32225
PUS7L	-0.683166666666667
MGMT	0.30975
HOXD1	-0.978666666666667
CSH1	0.2624
ATG16L2	-0.61225
FLJ44635	0.027
CHODL	3.57775
EXOSC8	-0.618
SLC28A1	0.0555
MYO7B	-0.8965
SEH1L	0.9063
MTNR1A	-0.0165
TSPAN5	0.164833333333333
CDC45L	-0.557333333333333
AMIGO1	0.2045
ATAD3A	-0.091875
OSGIN2	1.05983333333333
PDIK1L	0.1745
DARC	3.59725
PIPSL	0.264
SHMT1	0.204
CRISP3	-0.0955
POPDC2	1.88466666666667
ZRANB2	-0.385666666666667
FBXL8	0.4345
TRIP13	0.211909090909091
EIF5AL1	-0.896
POU5F1P3	-4.71833333333333
IL6	-0.474833333333333
CXorf38	-0.334666666666667
IFNA16	-0.0445
FBXL2	0.384666666666667
BRD1	0.038
STATH	0.1105
FBXO44	-0.2035
MCCC2	-0.16575
CDC2	0.1336
C5orf23	0.984
IVD	-0.565666666666667
C10orf122	-0.915
MSL3L1	0.9997
MVP	-0.4895
EPOR	-1.3777
ZMYM1	-0.899833333333333
BCL7C	0.916666666666667
PSTPIP2	2.2851
LYPD1	0.77075
OR8G5	0.047
ZP3	-0.406
BCAS4	0.141166666666667
EDG6	3.3885
ISY1	-0.01075
PRAMEF2	-1.5765
CUL1	0.34425
RNF213	0.2481
CCRK	0.8055
DHX9	-0.30775
C13orf29	1.472
NCKAP1	-0.232166666666667
MRPL43	0.0274285714285714
XPR1	-0.65775
PKN2	0.332
PODNL1	1.44
ZNF333	0.252875
DALRD3	-0.7035
OPN1SW	0.249
BTBD6	0.57875
C11orf82	-1.269
OR5P3	0.0135
DUSP11	-0.00125
L1CAM	-1.4805
NEK11	0.123166666666667
OR7E91P	1.514
CNTN3	1.3094
CREB3L2	2.21625
ZBTB37	-0.094
KIAA1324L	-1.1335
NDUFB10	-0.637
NUDT2	-0.60275
GTPBP8	-0.20375
CACNA1D	-1.170125
PRKAA2	0.229
PRDM8	-0.0155
MGC16075	-0.245166666666667
KRT14	0.164142857142857
PP8961	0.54025
MRPL18	-0.49325
ABCG2	-3.1335
PACRG	1.32475
BBS2	-0.659
KREMEN2	-1.3625
FBXO21	0.0475
HNRPUL1	0.693416666666667
GRB10	1.6465
CLSTN1	0.76475
LMAN2	-0.578
C17orf61	-1.1385
NIPSNAP3A	0.99625
INSIG2	-1.337
PCDHB7	-0.487666666666667
STXBP2	-0.776625
CMAH	0.448833333333333
SEMA5B	-0.77725
ZNF155	0.069
COQ6	-0.936833333333333
PRPF4	0.303
TSPAN15	1.1277
VN1R5	0.47025
LATS2	0.76575
SELK	0.2155
PGK2	-0.07575
MS4A1	1.40875
TYW3	0.2098
KRTAP5-1	0.57275
RCCD1	-1.27116666666667
BTN1A1	0.435
DDX28	0.63675
TMEM65	0.91175
LOC92345	0.2195
TTC31	-0.8645
WDR46	-0.00933333333333332
CHP2	-1.7145
LSP1	0.593625
ZNF542	0.617
EXOSC1	-0.322
ARHGAP18	-0.419
LRRTM4	-0.98225
MAOB	3.9075
CACNB4	-0.94725
MGC33846	0.107875
RANBP3L	-0.59175
ATP5L	0.545375
ONECUT1	-3.11
NUDT9	-0.20225
TMEM149	1.112
STX17	0.81425
IGSF10	-3.76925
TMPRSS9	0.9065
BMPR2	0.669833333333333
ALLC	0.239
KLF7	0.425
GCC1	1.0457
TIMM9	-0.6765
CDO1	-0.0771666666666667
MGC10701	-0.0785
IFI6	2.1475
FRMD8	1.61975
MGAT2	0.29075
WBP5	-1.24633333333333
CNIH2	1.198
KIAA0907	-1.2033
KCNH8	1.7375
CTSG	-1.667
GRIK1	-0.0113333333333333
CUL5	0.65775
FRMD1	0.27
OR9A4	0.3145
SYT6	-1.9065
FOXD4L2	-0.87975
ANAPC2	-0.865833333333333
OPN5	-0.169
TAF13	1.0525
LYG2	-0.4615
GGNBP1	-0.243
C11orf40	0.132
OTX2	-1.2475
REG4	-0.208166666666667
EIF5	-0.5565625
PALB2	-0.729
SEPSECS	-0.6186
RNASE3	0.386
TRIM49	-1.7495
POLR2K	0.5407
GPR42	0.3985
C8B	-2.79925
SASS6	0.79825
PREB	-0.572333333333333
OR3A3	0.4585
TUBA8	0.792875
IGLV2-14	0.37425
STIL	-0.28775
ANKFN1	-1.215
NME7	-1.347
HOXC12	-1.04325
UBE2C	0.617625
FHOD1	-0.589625
CDK2AP1	1.36825
OR6K2	0.19025
DHPS	-0.52725
RPL5	0.193416666666667
TRGV5	0.7045
LOC541472	-0.020375
HCCS	0.3938
DENND1B	0.738
LHX3	0.4275
OR5D16	0.3135
CXorf57	-1.9285
IRF2BP1	0.80225
NDST2	0.4905
LCE3D	0.102
BOLL	0.325125
SYT3	-0.87275
PIH1D2	-0.93975
C20orf7	0.0938333333333333
IL1R2	1.69016666666667
SLAMF9	0.842
PPME1	0.029
PIK3CA	0.4375
TRAPPC1	-0.33425
COLEC10	-0.987
SLC9A6	0.285833333333333
PDDC1	0.537916666666667
CCDC53	-0.4085
GK3P	0.08
DAZL	0.1785
BRI3	1.824
SDK1	-0.97125
CYP2C18	-0.12475
IFI44L	3.469875
RPL3L	0.657
FUT9	2.62733333333333
KIFC2	-0.825
PMP2	-0.2595
SLC4A9	0.412
PLAG1	-2.28366666666667
MYCBP2	1.10916666666667
OR4E2	0.011
CCDC65	0.647
C16orf82	-0.0025
ENTPD4	-0.564
BRP44L	0.113125
PMP22CD	-0.01125
TMCO4	-0.0095
KCNN1	-0.833833333333333
WDR35	-0.68225
CCDC80	1.954375
C3orf31	-0.966
SLC7A9	-1.4785
TMEM190	-1.30825
DBC1	-0.2305
FADS3	0.238833333333333
PDZD8	0.941333333333333
GRM5	0.177
AZGP1	0.593
PEX3	0.8335
MED1	-0.172857142857143
ATG4C	-0.985
HNRPH3	-1.079125
FAM109B	1.58475
C4orf17	-0.122
CA10	-0.2505
OPRD1	0.03
CCL16	-1.4255
SACM1L	-1.2565
CST6	4.8635
CD63	0.294375
LGI1	-1.73125
ZNF784	0.389
CRYBB1	-1.645
CX3CL1	1.7008
TOP2A	-1.152875
GYPB	-3.85266666666667
GADD45GIP1	0.298
FEN1	0.190875
IGF1R	-0.556625
WDR72	-2.90516666666667
PURG	-1.33766666666667
DEFB126	-0.683
PKD1L1	-0.02775
CAV1	-1.758
GNPDA2	-0.0727
DGAT2	1.849375
NLGN1	-3.54925
STRBP	-0.08075
HPRT1	-0.0508333333333333
FANCI	0.094375
PSMA7	1.007375
DBF4B	-0.923
TTF1	-1.11275
RAD54L	-0.58
ELOF1	0.0045
PLAGL2	0.235875
ZNF256	0.73
HMGCL	-0.895
MSI2	0.203833333333333
RPESP	-0.239333333333333
C11orf60	0.0015
ABCD1	0.032
ACAA1	-0.1991
SPARCL1	4.67907142857143
IL6ST	-0.5209
ZNF319	-0.0175
TMEM109	0.9509
FAM90A1	-0.1285
IL22RA1	-1.6215
ATP4B	-0.108
TEC	-1.38433333333333
C7orf30	0.26675
TXNDC2	-0.591666666666667
ABCB4	-1.05225
KIAA1191	0.42675
C9orf38	-0.122
SFTPB	0.3565
CNTNAP2	-2.40658333333333
FRK	1.2225
TBX19	0.42125
CHD4	-0.37025
C6orf26	-1.82133333333333
MOSC2	0.81475
IKBKE	1.92
HIF1A	-0.2165
LOC595101	-0.086
RELA	0.654666666666667
TMEM16B	-1.57333333333333
ABHD12B	-2.50025
TSEN34	1.41125
KIF18A	-0.3665
TXNDC9	-0.469166666666667
SPATA2L	0.123
SEMA4G	-1.3255
C21orf91	1.262625
MATN1	-0.3095
KCNIP4	-0.151166666666667
TUSC1	1.545125
OR4C15	0.0765
ARMCX6	0.144583333333333
WBSCR27	-2.408
OR52I2	0.303
KIAA1604	-0.542
DYNC1I1	1.12225
PPP4C	0.0975
SLC47A2	-2.03816666666667
TREH	-0.062375
CD48	2.27416666666667
ST14	2.66166666666667
PKN1	-0.486
SPON2	1.93825
XBP1	-0.872833333333333
SFRS12	-0.789333333333333
EFCAB6	0.34425
SELT	-0.53375
SLC39A2	0.858
ERF	-0.250333333333333
ARL3	0.195
SURF6	-0.8548
MLLT10	0.218
FLJ11171	0.838833333333333
TDGF1	-4.87466666666667
ERCC6	0.444
EIF2AK4	0.35575
BAZ1A	0.6495
LRRN3	-0.646333333333333
TMC3	0.338
EFTUD1	0.51975
PTPRO	0.813333333333333
CLEC12A	0.496
ACBD4	-0.484125
ZDHHC14	-1.460125
OTUD7B	0.27625
ACTB	0.6548125
MSRA	0.41975
LCE5A	0.39
IFI35	0.0495
BSCL2	-0.323
ANKRD12	0.287333333333333
CFHR2	0.56525
RGAG1	0.1
HSFY1	0.2395
SLC30A5	-0.253166666666667
IMPG1	0.014
GPR109A	0.5195
ZNF185	1.09575
IYD	0.1755
NPCDR1	-0.0655
SERPINA13	0.6265
HMGCLL1	-1.5445
NEUROG1	0.650333333333333
UBQLN1	-0.3976875
LIN37	0.632
SOCS2	-2.58825
DSCR4	-1.77425
XKR6	-1.0885
GPR142	0.2985
KRTAP13-3	-0.1555
CCDC15	-0.4095
MOS	0.367
CD1E	-0.958
OFCC1	-0.7202
FAM83D	-0.445
SRFBP1	-0.403
C9orf96	-0.074
DHDH	-1.4465
CCDC90A	-0.0525
RABL3	-0.1895
CD320	-0.1485
ANGEL2	-0.0505833333333333
MRPL21	0.5
SMG6	0.709333333333333
INSR	1.417125
FLJ14816	-1.112
GLRB	0.866666666666667
C9orf89	0.994
CIZ1	0.10075
URG4	-0.698
LRDD	-0.669
CBY1	1.35333333333333
NFX1	-0.682125
MTERFD2	-0.446857142857143
C19orf23	0.204
PGC	-2.754625
IER3IP1	1.6112
RASAL2	1.15558333333333
C1orf89	-0.812
SYNJ1	-1.043625
NFKBIE	2.139
FLJ40125	-0.709333333333333
TCEB2	-0.1142
NOG	-1.7405
POLR2J2	0.247166666666667
HLA-B	1.97725
PCDHA1	0.223
PPP2R2B	-0.89425
ARHGEF17	0.544833333333333
TCF7L2	1.86271428571429
CHD5	-0.643
ZNF431	-0.770625
TBC1D25	0.1215
ZNF800	0.78
SCUBE2	-1.45763636363636
MYCBP	0.0895
GPX5	0.316
C6orf129	0.972166666666667
QSER1	2.3575
ULK2	2.033
PIGO	-0.459
NRCAM	-2.46371428571429
SLC35E3	0.155625
CSRP2	1.18475
HYPE	-1.04925
MAPK15	0.0545
MGC14327	-0.479
TIMM13	-0.516833333333333
ZNF462	1.885
GBA3	-0.021
TEX13A	0.279
MCM6	-0.207555555555556
MTRF1	-1.05925
ABCA7	-1.88425
EIF4A2	-0.98975
ZC3H10	-0.1771
RPGR	-0.286833333333333
C20orf94	-0.27525
RP1L1	0.15875
GPR125	-0.130125
USP22	-0.228285714285714
OR1L4	0.287
MLZE	3.911
FLJ32065	-0.66825
PTCD1	1.301
CRTAC1	1.504
BXDC2	-1.1965
C18orf1	1.49333333333333
FAM107A	2.8345
EFNA3	-1.1325
P18SRP	-0.5089
CAMKK2	0.55375
KIAA0649	-0.8065
NES	-0.968333333333333
HS6ST3	-1.80875
PON2	-0.2785
TCP11L2	-1.18725
CLEC4A	2.82125
PRR12	0.0225
MLXIPL	-1.8383
C2orf50	0.061
ZNF28	0.43075
ENC1	0.357166666666667
MAP2K1	-0.046
FKSG2	0.5625
KIAA0430	-0.1905
PTP4A1	-0.351444444444444
GPR156	0.8625
GTF3C6	1.64075
UBR2	-0.3054
LOC388272	0.0635
MAK	0.157666666666667
ACOT4	-0.62475
STC2	-1.94283333333333
PIGW	-0.706
SAE1	1.721
COL6A1	0.874090909090909
OAZ1	-0.174166666666667
STMN4	0.372833333333333
EDG3	0.306333333333333
SGCE	1.24033333333333
IL11	-0.52
PRSS8	2.215375
YIPF5	0.22
WNT4	2.614625
CSN2	0.0933333333333333
TCF7	-2.33075
TDO2	2.88725
SAMD9	-0.101375
S100A7A	-0.315
MMRN1	3.6665
GKAP1	-0.152
AKR1C3	0.074
RNF19A	0.85325
GMDS	0.764
YKT6	-0.46275
SPARC	1.5433
C12orf31	-0.9125
UBE2V2	0.0315
FBXL18	-0.814666666666667
KIAA0460	0.1875
ADAM22	-0.960875
SERPINC1	-5.36775
KCTD21	-0.0895
MYOHD1	-0.65125
ZNF37A	0.176
GTF3C1	-0.285333333333333
CTSZ	1.19175
PRNPIP	-0.2005
DRD1IP	0.37725
NR1I2	-1.75233333333333
ZNF266	0.0328
SPAG4L	0.427
COX4NB	0.79025
SAPS1	0.542333333333333
APOA1	-3.67525
TATDN1	0.0846666666666667
C10orf82	-2.996
KPNB1	-0.7075
FOXO3	0.983333333333333
CRYBB2	0.219
ZBTB5	-0.263666666666667
SLC25A38	-1.016
DCTN2	-0.3865
IFT20	0.34725
CTHRC1	2.56775
C1orf31	1.26075
UHRF1	-0.0948125
GPC6	0.628
C10orf54	2.0215
MCF2L2	-0.153333333333333
WNT9B	0.076625
OLA1	-0.3365
FAM120B	-0.98125
TTLL10	-0.331
CYorf15A	-4.5755
RELN	-1.9182
SCN2B	0.211833333333333
MFHAS1	0.24475
NKX3-2	-2.2065
RASGRF2	-0.847
SSBP1	0.929
KPNA6	-0.467928571428571
LOC389118	0.2055
HS3ST4	-1.149
SUPT7L	-0.756125
FLJ32658	-1.23875
IGFBPL1	-0.94775
KIAA1641	-0.5654
SHKBP1	-1.16233333333333
CSF1R	4.79275
NAGK	0.16125
MYL2	1.1705
HIST1H4C	0.2935
TOMM7	-0.237
ADAMTSL3	0.2537
TNFSF14	-0.4955
PRRT2	-1.9515
VTA1	-0.00187499999999999
AOAH	3.64116666666667
CRISPLD2	1.59942857142857
PNN	-0.2851
TA-NFKBH	-0.04275
ESPN	-1.558
RBM43	-0.889
KIAA1267	-0.11325
DDX3X	0.278722222222222
KIAA1576	-4.23175
PLXDC1	3.87733333333333
FLJ25801	-3.74375
HNRNPL	0.01225
RUNDC3A	0.132333333333333
CASP12	0.3525
SH2D5	-0.806375
RPL26L1	0.45
OR51A7	0.53075
HDC	2.0655
C2orf16	0.0878333333333333
SYTL3	2.306875
GOLGA4	0.1080625
NOTCH1	0.0153333333333333
ATPAF2	-0.13725
ECD	-0.0225
SSX5	-1.4505
SNAP91	0.406
OCA2	-3.8685
PNPO	-0.819
DAPK1	-0.330666666666667
PINX1	-0.7965
SELENBP1	-1.359625
NEK3	-0.306583333333333
TMED4	-0.385214285714286
SSTR4	0.0595
FOSL1	-0.9716
CD40LG	0.4745
CES1	-2.00475
DCI	-0.488166666666667
B3GAT3	0.316
STK17B	0.292
CNTN6	0.284
CYP3A4	-1.94483333333333
MBOAT2	1.50771428571429
PISD	0.077
USP1	0.92575
PYDC1	-0.1795
CENPM	-0.5055
SAR1B	0.0655
TTC7B	0.381125
DP58	0.691
GPC1	-0.493
RBL1	0.0955
TMEM137	-1.6405
TOB1	-0.803583333333333
TCEAL1	-0.06
CENPF	0.294727272727273
C6	1.82116666666667
PRSS1	-1.67
PPIL6	0.6615
C6orf124	-2.626
ODZ4	0.781
SNCB	-0.153
NDUFB9	0.769375
CNOT6L	0.577
S100A9	2.54533333333333
TRIM50	0.586
KCTD1	1.6299
WDR63	-0.31575
SPEF2	0.5535
RNGTT	0.609166666666667
CXorf22	2.8615
KCNK16	0.12175
CEP250	-0.1135
ATPBD1B	-0.18225
KCNJ2	3.80775
MT1B	-0.261
ZNF684	-0.088
SLC4A1	0.5035
PDHA1	0.32425
ZNF492	-0.0175
TKT	-0.87275
BYSL	0.614875
RNF38	0.304625
AHDC1	0.067
KLHL2	0.490375
CMTM8	1.28875
DMP1	-0.5745
HERPUD2	-0.368875
CRTAM	3.45066666666667
ZNF572	0.3325
TMEM16J	-1.807
HSD17B2	-1.0005
UBE2G1	-0.569375
AHSA2	-2.79675
PELI2	-1.2525
TPX2	-0.25475
ATP9B	1.50766666666667
DAZAP1	0.417125
HMGCS2	0.199833333333333
C17orf38	0.41925
B9D1	0.248625
NKX2-5	2.29333333333333
KIAA1276	-0.23025
LILRB2	3.8025
CSTF1	-0.382833333333333
BTN2A1	0.079
C15orf48	4.784
IGF2BP3	-3.74725
FAM113B	0.505333333333333
HRG	0.099875
ZNF131	-1.04675
USP47	-0.100785714285714
CCDC88B	-0.811875
HCN1	-0.6275
HTN1	-0.730333333333333
SYCP3	-0.164
C13orf23	0.3311
PAPOLA	0.1401875
AATK	-0.1865
MSH3	-0.5455
NDUFAB1	-0.3345
ITLN2	-1.107
BAK1	0.804833333333333
MRPL45	-0.844833333333333
MTNR1B	-0.137333333333333
LOC645843	-0.1055
SPECC1L	1.411875
PGCP	0.9855
SPN	-0.200875
GPR143	0.8555
ZNF576	0.735166666666667
TMEM39A	0.3243
ATP5D	-0.918833333333333
MAGEB3	-1.7355
RPS5	0.6
ANP32E	0.473785714285714
MTMR1	0.285
YEATS4	-0.86325
SYNGAP1	-0.36425
PCOLCE	-0.4175
MNS1	1.7025
PCYT2	0.0893333333333333
ZNF182	-0.829
LAX1	1.569875
SPPL2B	0.1051
ELOVL5	-0.9413
PCDHAC1	0.5805
B4GALNT1	-0.0121666666666666
BLOC1S2	-1.02775
ZNF673	-0.5723
ARHGAP21	0.704
IRX5	1.898
LRFN5	0.829666666666667
FAM7A1	-1.3275
RAB19	0.2315
GINS1	0.3495
ITM2B	0.4017
PAPSS2	0.455833333333333
OR5BF1	0.4935
ACSL3	0.542125
KIAA1919	0.5115
GLT8D2	1.8205
UTRN	1.27278571428571
CNN1	1.438
HISPPD2A	-0.487166666666667
SDAD1	-0.17325
SIGLEC9	1.157
RPL35	-0.5355
C22orf26	-0.4315
IMPDH2	-1.023625
WDR69	0.36475
SEC14L5	-0.461166666666667
CLTA	0.143
RP11-529I10.4	0.16275
GPR37L1	0.355166666666667
OGDH	-1.07516666666667
ASB13	0.779
ZFP14	-0.3605
ZCRB1	-0.542666666666667
KPNA3	0.64975
HSPA1L	-0.4345
RHOC	0.769875
LOC554175	-0.23
PPP3CA	0.7078
SLC1A7	-0.8094
ZNF529	-0.122666666666667
RBED1	0.189
DDB2	-1.222
FLJ11286	-0.271833333333333
SPATA1	0.3205
MKNK1	0.711166666666667
DYSF	1.6605
ALKBH2	0.17625
NKD1	-4.20783333333333
C1orf174	-0.24025
PLEKHO1	0.6515
ASB10	0.294
RING1	-0.443333333333333
NPC2	0.84825
AVPR1B	0.3545
YTHDF1	0.453333333333333
LMAN1L	0.3845
GSG2	-0.2585
CEP170	0.5044
RPS4Y2	-5.354
MSH6	-0.4925
HECTD2	-0.386833333333333
ZNF556	0.669833333333333
PLEKHC1	-0.1791
AIRE	0.074
BCL2L10	2.08625
LMOD3	-0.2045
ZBTB8	0.5446
FOXA2	-3.7966
SLCO2A1	2.620875
C3orf46	0.2095
PRDM16	-0.575
TMEM98	-0.8315
FRMD5	-0.502
PDE6C	-0.0535
C1orf216	0.225333333333333
EP400	-0.433428571428571
PTK2	0.467666666666667
RNF217	0.793
NDUFA8	0.678
ZFAT1	0.62375
LAMP3	4.069
GLTSCR2	0.264125
NPW	-1.7005
LLGL2	-0.0818
PPM1K	-0.163833333333333
C20orf177	-0.5255
KIR2DL4	1.0338
NFKB2	0.84575
C21orf122	-0.265
HESX1	0.15425
GPR114	1.30983333333333
SLC25A35	-1.03566666666667
GNAT1	0.4005
ORAI3	-1.32025
FAM76B	-0.6055
TMEM99	-0.3734
TRIM29	2.1029
CDS1	1.507
RHEB	0.8044
C4orf27	-0.323333333333333
RAB3A	-0.9285
OTUD6B	0.04675
GPD1	-0.365125
CDH15	-0.595833333333333
NPM1	-0.333142857142857
TMEM117	-0.04725
PRPS2	1.88616666666667
GCK	-0.174
ADRA2A	2.99683333333333
TSPYL4	0.458833333333333
TASP1	-0.49575
WDR19	-0.04775
C10orf38	1.23575
PDE4C	-0.6105
FYB	1.05125
C1orf55	0.784333333333333
PPFIA3	-1.17025
RAD18	-0.50125
C12orf44	-0.0775
CRYBA4	0.074
HVCN1	1.1565
TAF10	-1.03916666666667
C16orf48	-0.156333333333333
DEPDC5	1.35016666666667
LTBP1	-0.7235
MAPRE1	0.268375
FGF8	0.3415
C3orf52	0.21725
SENP7	-0.851666666666667
LRRK2	0.67875
RUNDC2A	0.501833333333333
KIAA0355	0.539666666666667
CPEB1	-2.49725
PPEF2	-0.007
ABI2	-0.0808333333333333
KIAA0317	0.190875
ATF1	-0.4605
DYNC1H1	0.673375
DIP	0.3025
TMEM33	0.131277777777778
POLDIP3	-0.002
C7orf24	0.50125
GPR171	4.64175
CDC6	-1.07266666666667
PLD1	-0.6935
ITFG2	0.1246
NDUFC1	1.11725
AKNA	-0.22325
NBR1	-0.63825
PKHD1	0.314375
HPS4	-0.3861
MAFA	0.76575
ULBP3	0.8315
DIRC1	-0.7475
IMMT	0.058625
C22orf13	0.180583333333333
CEL	0.031
MARK3	-0.69725
ADAMTS2	1.16991666666667
ARPC3	-0.558666666666667
TMEM10	0.05
NPHS1	-0.04625
BRD8	-0.762
WDR12	-0.97725
IDI2	0.3865
HOXD13	-2.2665
OR8G2	-1.17275
SLAIN1	0.4995
GABRQ	0.252
NR2C2	-0.63725
NKTR	-0.7199
TLE2	1.237
KIAA0892	0.0673333333333333
AURKA	-0.295272727272727
GPRC5C	-2.78633333333333
TBC1D9B	-0.0325
PNPLA6	0.6455
AP3B1	-0.38525
NAG	-0.433
C11orf68	-0.32025
AKR7A3	-0.16675
AHCYL1	-0.0290833333333333
COP1	0.525666666666667
RPP14	-0.157833333333333
PCDHB18	-0.09925
CDH24	0.5905
KRT17	1.386
LACTB2	0.64375
DDX24	-0.0074
PHACTR1	-1.36616666666667
SLC35E2	-0.46375
LOXL1	-1.37475
IQSEC2	-0.144
RGSL1	0.046
PCDHGC5	0.0295
MEGF10	-0.2745
PRRX1	1.16316666666667
ASTE1	-0.569833333333333
C6orf159	-1.21075
MYOD1	0.69825
GAA	-0.0865
ZNF747	-0.42725
KLRC1	-0.287875
IL1RL2	0.1695
GDF9	-0.554
GPR119	0.2455
TRAF2	0.0285
HCK	3.78566666666667
BMP6	-2.342
IL8RA	0.477833333333333
FLJ35848	-0.99275
EFHA1	-0.07825
CDSN	0.0438333333333333
C14orf54	-0.508166666666667
LSM3	-0.66975
ZFP41	0.4565
C9orf126	-0.9635
VIT	-1.498
SPCS3	-0.90425
DEF8	1.5136
CHAF1A	-0.602666666666667
C1orf165	-1.66083333333333
ZFPM2	0.433666666666667
FTH1	0.34225
SLC35F1	-1.774
YWHAH	1.551
C17orf66	0.505
ADRB1	-0.3985
FOXL1	0.88
RG9MTD3	-0.957666666666667
UMPS	-0.020875
MGC13008	-0.0595
KIAA1161	-0.3525
CCDC77	-1.28625
C12orf65	-0.1049
COG4	-0.4125
RCP9	0.689083333333333
RP4-692D3.1	1.794
CDC2L5	-0.19075
MGC7036	-0.123333333333333
DNAJC11	-0.7935
GDF2	0.2165
TIMM17A	-0.987
HNRNPA0	-0.9564
OR2H1	-0.026
PCBP1	-0.5325
COL23A1	-1.25
LRRC2	-0.590928571428571
NSD1	-0.078
FLJ37078	-1.929625
WDR91	1.27516666666667
TMEM179	0.25775
DSCR10	0.628
CNDP2	1.1136
FYN	-0.183
BEX2	-2.33016666666667
KCND3	0.13225
YPEL5	0.76325
LRRC42	0.373333333333333
C17orf45	-0.6155
ZNF649	0.8489
LOC150763	1.20975
COL5A2	2.43883333333333
CNGA2	0.21
ELA2B	-0.661166666666667
RAB9B	1.067
FAM100A	-0.3095
NAIP	0.156357142857143
MYOZ2	-0.445875
SPATA12	-0.2795
XRCC4	-1.4815
CYB561	1.0614
CHST10	-0.31675
BAI1	-1.7625
BRSK1	-1.00666666666667
C17orf89	-0.020625
PDE6H	-0.948
FLJ20309	0.2488
MAP7	1.138
SCN4B	0.30625
SPAG9	-0.5144375
SERTAD1	0.726666666666667
FLJ21963	-2.649
ANTXR1	0.7715
TMPRSS13	3.20783333333333
ETV7	3.771
DGAT1	0.00516666666666667
NKIRAS1	-0.0313333333333333
TAC3	-3.8515
CORO1C	0.104083333333333
RAD54B	0.236
HRASLS3	-0.841666666666667
C21orf42	1.28025
BARD1	-0.341166666666667
ZNF177	0.178166666666667
MIP	0.05
ZNF442	-0.0875
F2	-3.9249
GRIA1	-0.172375
GALNTL2	1.64616666666667
WNT5A	-2.0549
LENG9	0.3905
hCG_25371	-0.393
FOXR1	-0.3535
TRA@	1.0916
PWWP2	1.09475
C1QTNF7	0.707333333333333
SLC7A4	0.8195
C4orf7	4.97875
C17orf80	-0.1135
KLK4	0.620333333333333
IL31	0.2005
TMEM176A	4.08175
CTNNB1	0.783625
BHLHB2	-0.3755
TMEM185B	-0.0938333333333333
ARD1B	0.31425
C1orf93	-1.6165
BRUNOL4	1.55616666666667
LOC541469	-0.620416666666667
UPK2	-0.0855
GAS8	1.26966666666667
PATE	-0.013
IMPACT	1.165375
WNK4	-1.05933333333333
HNRPLL	-0.536875
GAD2	0.2345
ITGA6	1.90125
BMP15	0.413666666666667
CYP2A7	0.24325
RIC8A	-0.056
CCND1	-1.30275
USP35	-0.929
DSCR2	-0.53825
CCL4	4.776
ZCCHC10	-0.2775
NOL11	-0.373
TRPM2	1.89633333333333
PSMD2	0.542363636363636
CHTF18	-1.48125
USP18	1.8145
RRAS	-0.3195
LAMC3	-0.9985
TOX	-2.04366666666667
PCDH15	0.515
GABRG3	-2.41825
NUDCD2	0.094625
SGCZ	-0.1995
KCTD17	-0.5166
SPSB2	-0.3925
TPPP3	1.47633333333333
CILP2	0.544333333333333
CALB2	5.0085
CEBPZ	-0.727
ZNF479	-0.245
FMOD	4.555
C21orf66	-0.939357142857143
CLN6	0.802666666666667
ANAPC1	-0.717875
SH2D3C	1.1285
PTPN14	1.0392
TRIM42	-0.1025
APTX	-0.5305
SNRPG	-0.300166666666667
BMS1	0.35525
MAGEA3	0.885
NFATC3	0.0161666666666667
LRRC45	0.291166666666667
ARS2	-0.0572142857142857
LRIG1	-0.0503333333333333
EPSTI1	1.75116666666667
PRSS27	0.2175
ERC2	-0.63725
PRKACB	0.736357142857143
PRDM13	-0.7525
HCG27	-1.60775
KLK12	-3.4485
HSD17B7	-0.434666666666667
ZNF354A	0.342
PCDH11X	0.129
DMGDH	-0.9555
PCBD2	0.182166666666667
TMC6	-1.58125
RIMS1	-0.149125
SF3B2	0.334833333333333
RCN1	0.161
CPB1	0.534
BCAR3	0.1665
FCRLB	-0.5095
PAK1IP1	0.7955
OR10H1	0.405
KIF9	-0.0489
PITPNM2	0.03375
L3MBTL4	1.508
TGFB1	-0.7208
ZXDC	-0.1685
SLC6A16	-0.5545
SRrp35	3.36675
LRRC8E	2.36
PPIAL4	0.152583333333333
EOMES	2.2945
PAX2	0.239
SCARF2	0.30225
PSEN2	0.712
PCDHB13	0.00450000000000001
C10orf28	-0.778875
DHRS7B	-0.118285714285714
C1orf131	0.37
