Hybridization REF	TCGA-E2-A10C-01A-21R-A10J-07
FLJ44635	-0.1715
CHODL	-0.89625
EXOSC8	-2.0745
SLC28A1	-0.0695
MYO7B	-0.981666666666667
SEH1L	-0.8673
MTNR1A	0.228333333333333
TSPAN5	0.444833333333333
CDC45L	-2.8515
AMIGO1	-0.1915
ATAD3A	-0.840125
OSGIN2	0.735833333333333
PDIK1L	0.425
DARC	1.038625
PIPSL	0.9955
SHMT1	-1.697
CRISP3	3.8645
POPDC2	1.767
ZRANB2	-1.224
FBXL8	1.18875
TRIP13	-1.79972727272727
EIF5AL1	-0.9865
POU5F1P3	-4.80133333333333
IL6	-1.31733333333333
CXorf38	-0.0201666666666667
IFNA16	-0.3075
FBXL2	0.813333333333333
BRD1	0.82325
STATH	0.13425
FBXO44	0.188333333333333
MCCC2	-0.21525
CDC2	0.1818
C5orf23	1.78475
IVD	-0.29
C10orf122	-0.32725
MSL3L1	0.3759
MVP	1.259
EPOR	-0.5554
ZMYM1	-1.21533333333333
BCL7C	1.52333333333333
PSTPIP2	0.5025
LYPD1	-1.359
OR8G5	0.746
ZP3	-2.353
BCAS4	1.4845
EDG6	2.8985
ISY1	-1.24825
PRAMEF2	-0.786
CUL1	-0.2345
RNF213	1.1008
CCRK	1.4715
DHX9	-0.38175
C13orf29	-0.757
NCKAP1	0.00966666666666665
MRPL43	0.0862142857142857
XPR1	-0.01825
PKN2	1.0875
PODNL1	0.2635
ZNF333	0.054625
DALRD3	0.15625
OPN1SW	0.2235
BTBD6	0.56175
C11orf82	-1.8405
OR5P3	-0.0125
DUSP11	-0.408
L1CAM	-1.3763
NEK11	1.67116666666667
OR7E91P	1.4885
CNTN3	0.4735
CREB3L2	0.274
ZBTB37	0.533
KIAA1324L	1.523
NDUFB10	1.4465
NUDT2	0.295
GTPBP8	-1.417
CACNA1D	0.803
PRKAA2	-1.81066666666667
PRDM8	0.1505
MGC16075	-0.484666666666667
KRT14	-1.78678571428571
PP8961	0.624625
MRPL18	-0.106
ABCG2	-3.235
PACRG	0.645
BBS2	0.19625
KREMEN2	1.3365
FBXO21	0.36825
HNRPUL1	0.2935
GRB10	-1.17925
CLSTN1	0.732125
LMAN2	0.3575
C17orf61	0.106
NIPSNAP3A	-0.236
INSIG2	-1.717
PCDHB7	0.884166666666667
STXBP2	0.17725
CMAH	2.52666666666667
SEMA5B	-0.72875
ZNF155	-0.192833333333333
COQ6	0.530333333333333
PRPF4	0.427
TSPAN15	1.7453
VN1R5	0.38525
LATS2	0.7535
SELK	0.189
PGK2	0.3395
MS4A1	1.250875
TYW3	-0.8202
KRTAP5-1	1.76625
RCCD1	-1.353
BTN1A1	0.09825
DDX28	0.3255
TMEM65	0.20075
LOC92345	0.00900000000000001
TTC31	-0.32025
WDR46	-0.498833333333333
CHP2	-0.537333333333333
LSP1	0.47025
ZNF542	0.1225
EXOSC1	-0.4425
ARHGAP18	0.880333333333333
LRRTM4	-0.35375
MAOB	-0.1995
CACNB4	2.63825
MGC33846	0.443375
RANBP3L	1.359625
ATP5L	0.241125
ONECUT1	-2.5995
NUDT9	0.877
TMEM149	1.228
STX17	1.12825
IGSF10	-4.4995
TMPRSS9	0.4375
BMPR2	1.08766666666667
ALLC	0.0215
KLF7	-0.000874999999999999
GCC1	0.4591
TIMM9	-0.2545
CDO1	-0.1035
MGC10701	0.3445
IFI6	2.96683333333333
FRMD8	0.45225
MGAT2	-0.057
WBP5	1.34566666666667
CNIH2	0.185
KIAA0907	-1.0614
KCNH8	-0.381
CTSG	-0.40675
GRIK1	-0.378333333333333
CUL5	0.549625
FRMD1	0.404
OR9A4	0.396
SYT6	-1.1715
FOXD4L2	2.93125
ANAPC2	-0.318166666666667
OPN5	-0.0585
TAF13	0.16225
LYG2	0.0755
GGNBP1	0.098
C11orf40	0.191
OTX2	-0.689
REG4	-0.601
EIF5	-0.343625
PALB2	0.38425
SEPSECS	-0.4996
RNASE3	-0.05125
TRIM49	-1.566
POLR2K	1.193
GPR42	0.315
C8B	-2.81975
SASS6	-0.3965
PREB	-0.151166666666667
OR3A3	0.418
TUBA8	0.97225
IGLV2-14	-1.24025
STIL	-2.05175
ANKFN1	-0.905
NME7	-0.87325
HOXC12	-0.134
UBE2C	-0.429375
FHOD1	-0.400875
CDK2AP1	0.28525
OR6K2	0.235
DHPS	-0.15375
RPL5	-1.44791666666667
TRGV5	0.5515
LOC541472	0.09325
HCCS	-0.4331
DENND1B	2.0665
LHX3	0.5365
OR5D16	0.23
CXorf57	-2.43566666666667
IRF2BP1	0.9715
NDST2	0.083
LCE3D	0.2065
BOLL	0.328
SYT3	-0.7385
PIH1D2	0.868
C20orf7	-0.349
IL1R2	-0.269333333333333
SLAMF9	0.616
PPME1	0.075875
PIK3CA	-0.80025
TRAPPC1	0.090875
COLEC10	-0.6155
SLC9A6	-1.53183333333333
PDDC1	-0.781833333333333
CCDC53	0.13975
GK3P	-0.03675
DAZL	-0.3585
BRI3	-0.33825
SDK1	-1.00825
CYP2C18	0.325
IFI44L	4.141625
RPL3L	0.37
FUT9	0.0875
KIFC2	0.234333333333333
PMP2	-0.158
SLC4A9	-0.283
PLAG1	-2.01333333333333
MYCBP2	1.16816666666667
OR4E2	-0.17
CCDC65	1.525
C16orf82	-0.12175
ENTPD4	0.161625
BRP44L	-0.423875
PMP22CD	0.09025
TMCO4	1.52816666666667
KCNN1	-0.382833333333333
WDR35	-0.58075
CCDC80	2.166125
C3orf31	-0.76375
SLC7A9	0.373
TMEM190	0.22975
DBC1	-2.28766666666667
FADS3	-1.55483333333333
PDZD8	-0.104333333333333
GRM5	0.00575000000000002
AZGP1	4.2258
PEX3	-0.3285
MED1	0.196071428571429
ATG4C	-1.6465
HNRPH3	-1.582375
FAM109B	1.3085
C4orf17	0.105
CA10	1.45975
OPRD1	-0.123
CCL16	-1.1465
SACM1L	-1.54
CST6	2.78725
CD63	1.5185625
LGI1	0.272
ZNF784	0.92025
CRYBB1	-1.2095
CX3CL1	0.61915
TOP2A	-1.793
GYPB	-3.36516666666667
GADD45GIP1	-0.28275
FEN1	-1.411125
IGF1R	0.015375
WDR72	0.175333333333333
PURG	-0.679
DEFB126	-0.23275
PKD1L1	0.1245
CAV1	-2.8203
GNPDA2	-0.3446
DGAT2	-0.320625
NLGN1	-4.46525
STRBP	0.529375
HPRT1	-0.528333333333333
FANCI	-0.738875
PSMA7	1.063625
DBF4B	-0.3395
TTF1	-0.4815
RAD54L	-1.964
ELOF1	-0.23575
PLAGL2	0.063375
ZNF256	0.4975
HMGCL	-0.19075
MSI2	-0.00583333333333338
RPESP	-3.543
C11orf60	0.48125
ABCD1	0.8095
ACAA1	0.4458
SPARCL1	3.69892857142857
IL6ST	-0.161
ZNF319	-0.03225
TMEM109	-0.4624
FAM90A1	-1.7125
IL22RA1	0.197
ATP4B	-0.104
TEC	-0.902833333333333
C7orf30	-1.43525
TXNDC2	-0.4675
ABCB4	-0.00675000000000001
KIAA1191	0.971125
C9orf38	0.1695
SFTPB	0.434375
CNTNAP2	3.21558333333333
FRK	1.347
TBX19	-0.17575
CHD4	0.335
C6orf26	-0.0731666666666667
MOSC2	1.26925
IKBKE	0.10575
HIF1A	0.1215
LOC595101	-0.061
RELA	0.447
TMEM16B	0.1435
ABHD12B	-1.814
TSEN34	0.12425
KIF18A	-2.3935
TXNDC9	-1.37766666666667
SPATA2L	0.6435
SEMA4G	-1.5925
C21orf91	-1.518125
MATN1	-0.186
KCNIP4	0.183833333333333
TUSC1	2.16175
OR4C15	0.26725
ARMCX6	1.53375
WBSCR27	0.1165
OR52I2	0.304
KIAA1604	-0.63975
DYNC1I1	-2.6985
PPP4C	1.498
SLC47A2	-1.733
TREH	0.147875
CD48	2.08133333333333
ST14	2.30616666666667
PKN1	-0.8365
SPON2	1.0035
XBP1	0.700666666666667
SFRS12	-1.17083333333333
EFCAB6	0.6595
SELT	-1.0855
SLC39A2	2.3285
ERF	-0.623666666666667
ARL3	0.200875
SURF6	-0.9536
MLLT10	-1.0652380952381
FLJ11171	-0.706333333333333
TDGF1	-4.30716666666667
ERCC6	0.475
EIF2AK4	0.69775
BAZ1A	0.936666666666667
LRRN3	-0.2845
TMC3	0.0485
EFTUD1	-0.05525
PTPRO	0.5345
CLEC12A	0.016
ACBD4	0.688125
ZDHHC14	-0.0755
OTUD7B	1.463125
ACTB	1.0366875
MSRA	0.208
LCE5A	2.004
IFI35	0.368
BSCL2	0.532833333333333
ANKRD12	0.1665
CFHR2	0.439
RGAG1	-0.261833333333333
HSFY1	-0.301
SLC30A5	-0.735
IMPG1	0.871
GPR109A	0.5925
ZNF185	0.60825
IYD	2.06175
NPCDR1	0.4035
SERPINA13	-0.211
HMGCLL1	-1.5485
NEUROG1	1.38233333333333
UBQLN1	-0.0603125
LIN37	0.84275
SOCS2	-1.300875
DSCR4	-1.572375
XKR6	-1.287
GPR142	0.6995
KRTAP13-3	-0.048
CCDC15	-0.343166666666667
MOS	-0.3465
CD1E	-1.838
OFCC1	-0.243666666666667
FAM83D	-3.22425
SRFBP1	-1.82825
C9orf96	-0.72
DHDH	0.52725
CCDC90A	-0.267
RABL3	-0.01085
CD320	-1.38
ANGEL2	0.3395
MRPL21	-0.421
SMG6	0.5945
INSR	1.751375
FLJ14816	-0.1915
GLRB	-2.08633333333333
C9orf89	1.90775
CIZ1	-0.50375
URG4	0.1535
LRDD	-0.3625
CBY1	0.746333333333333
NFX1	-0.09575
MTERFD2	0.336285714285714
C19orf23	0.3885
PGC	-0.084875
IER3IP1	-0.6436
RASAL2	1.41258333333333
C1orf89	-1.24625
SYNJ1	-0.911625
NFKBIE	0.6345
FLJ40125	-1.16733333333333
TCEB2	1.6378
NOG	-1.5215
POLR2J2	0.213833333333333
HLA-B	3.278
PCDHA1	1.992
PPP2R2B	-0.857
ARHGEF17	-0.00549999999999999
TCF7L2	1.53614285714286
CHD5	-0.0893333333333333
ZNF431	-0.301625
TBC1D25	-0.21325
ZNF800	0.996
SCUBE2	0.00654545454545453
MYCBP	-1.09416666666667
GPX5	0.314
C6orf129	-0.0243333333333333
QSER1	-1.32366666666667
ULK2	1.55325
PIGO	-0.550333333333333
NRCAM	-2.50371428571429
SLC35E3	2.736875
CSRP2	-3.34175
HYPE	0.54375
MAPK15	0.292
MGC14327	-0.06475
TIMM13	-0.444666666666667
ZNF462	2.184
GBA3	0.1035
TEX13A	0.1185
MCM6	-0.918333333333333
MTRF1	-1.151375
ABCA7	-0.087
EIF4A2	-1.895
ZC3H10	0.859
RPGR	0.147
C20orf94	2.08875
RP1L1	-0.1655
GPR125	-0.08875
USP22	-0.0530714285714286
OR1L4	0.11725
MLZE	0.928
FLJ32065	0.10275
PTCD1	0.30325
CRTAC1	0.019
BXDC2	-1.95225
C18orf1	1.55966666666667
FAM107A	0.821571428571429
EFNA3	-0.071
P18SRP	-0.8731
CAMKK2	1.05258333333333
KIAA0649	0.02225
NES	-1.906
HS6ST3	3.16925
PON2	-1.07075
TCP11L2	-1.13575
CLEC4A	1.883
PRR12	0.5425
MLXIPL	-0.821
C2orf50	0.191
ZNF28	0.216
ENC1	0.711
MAP2K1	-0.85125
FKSG2	0.1625
KIAA0430	1.32725
PTP4A1	-1.20966666666667
GPR156	1.845
GTF3C6	0.1155
UBR2	-0.1308
LOC388272	-1.14475
MAK	2.32416666666667
ACOT4	3.15775
STC2	-1.13566666666667
PIGW	-1.731625
SAE1	-0.282625
COL6A1	0.346409090909091
OAZ1	0.525
STMN4	0.280666666666667
EDG3	1.00366666666667
SGCE	-0.455
IL11	-1.7175
PRSS8	3.960875
YIPF5	-0.622083333333333
WNT4	2.5865
CSN2	0.120666666666667
TCF7	-2.207875
TDO2	1.2955
SAMD9	1.309625
S100A7A	-0.412
MMRN1	0.516333333333333
GKAP1	0.2795
AKR1C3	-2.606
RNF19A	0.904125
GMDS	-0.6525
YKT6	-0.34875
SPARC	0.8694
C12orf31	1.78925
UBE2V2	-0.713666666666667
FBXL18	0.5915
KIAA0460	1.087
ADAM22	-0.778875
SERPINC1	-4.54175
KCTD21	0.0815
MYOHD1	-1.5055
ZNF37A	0.369666666666667
GTF3C1	1.7795
CTSZ	1.47575
PRNPIP	-1.4255
DRD1IP	0.921
NR1I2	-1.982
ZNF266	-0.1312
SPAG4L	0.174
COX4NB	-0.4755
SAPS1	0.715833333333333
APOA1	-3.65625
TATDN1	-1.3435
C10orf82	2.263
KPNB1	0.38775
FOXO3	0.999166666666667
CRYBB2	-0.209
ZBTB5	-0.708
SLC25A38	-0.61225
DCTN2	-0.023
IFT20	0.35375
CTHRC1	0.393
C1orf31	-0.433375
UHRF1	-1.044625
GPC6	-0.0155
C10orf54	1.66025
MCF2L2	0.206166666666667
WNT9B	0.13525
OLA1	-0.253625
FAM120B	-0.05375
TTLL10	0.3825
CYorf15A	-4.341
RELN	-1.8563
SCN2B	0.217166666666667
MFHAS1	-0.48275
NKX3-2	-1.01166666666667
RASGRF2	-0.268
SSBP1	0.0443333333333333
KPNA6	-0.140785714285714
LOC389118	-0.138
HS3ST4	-1.5105
SUPT7L	-0.29525
FLJ32658	-0.18225
IGFBPL1	-0.4535
KIAA1641	0.1306
SHKBP1	-0.484166666666667
CSF1R	4.786
NAGK	0.68625
MYL2	0.2055
HIST1H4C	-0.177166666666667
TOMM7	-0.416
ADAMTSL3	1.8415
TNFSF14	0.19725
PRRT2	-0.43175
VTA1	-0.72725
AOAH	3.12883333333333
CRISPLD2	1.61807142857143
PNN	-0.7981
TA-NFKBH	-0.199
ESPN	0.293
RBM43	0.26
KIAA1267	0.830125
DDX3X	-0.2395
KIAA1576	-4.58025
PLXDC1	3.04783333333333
FLJ25801	-3.9955
HNRNPL	0.52775
RUNDC3A	0.2185
CASP12	0.6045
SH2D5	-1.275375
RPL26L1	0.536
OR51A7	0.0925
HDC	2.948
C2orf16	0.00483333333333333
SYTL3	2.500875
GOLGA4	0.1465625
NOTCH1	-0.661166666666667
ATPAF2	0.5205
ECD	0.46325
SSX5	0.0401666666666667
SNAP91	0.02175
OCA2	-4.211
PNPO	0.877833333333333
DAPK1	0.161833333333333
PINX1	-1.17366666666667
SELENBP1	1.1955
NEK3	-0.646333333333334
TMED4	0.274928571428571
SSTR4	0.2335
FOSL1	-2.4746
CD40LG	0.6
CES1	-1.69233333333333
DCI	1.81783333333333
B3GAT3	-0.056
STK17B	-0.38425
CNTN6	0.28325
CYP3A4	-1.499
MBOAT2	2.679
PISD	0.571375
USP1	-2.258
PYDC1	2.59083333333333
CENPM	-0.617375
SAR1B	0.50275
TTC7B	-0.076625
DP58	0.634
GPC1	-0.10625
RBL1	-1.77125
TMEM137	-1.77083333333333
TOB1	1.52066666666667
TCEAL1	-0.274333333333333
CENPF	-0.741636363636364
C6	0.356333333333333
PRSS1	-3.77975
PPIL6	1.31633333333333
C6orf124	-0.323
ODZ4	0.678833333333333
SNCB	0.06575
NDUFB9	1.059375
CNOT6L	0.683166666666667
S100A9	1.17616666666667
TRIM50	0.2525
KCTD1	2.1363
WDR63	0.46975
SPEF2	1.383
RNGTT	-0.397666666666667
CXorf22	0.2265
KCNK16	0.18675
CEP250	-0.77925
ATPBD1B	-0.28575
KCNJ2	2.524
MT1B	-1.134
ZNF684	-1.3835
SLC4A1	0.30275
PDHA1	-0.42325
ZNF492	-0.307125
TKT	-1.532
BYSL	-1.057
RNF38	-0.5565
AHDC1	0.287
KLHL2	1.610375
CMTM8	0.044
DMP1	-0.59
HERPUD2	0.138625
CRTAM	2.42466666666667
ZNF572	0.68275
TMEM16J	-1.168
HSD17B2	-4.65425
UBE2G1	-0.69025
AHSA2	-1.44625
PELI2	-2.348
TPX2	-1.53025
ATP9B	0.947
DAZAP1	-0.00875000000000001
HMGCS2	1.237
C17orf38	0.31875
B9D1	-0.57475
NKX2-5	-0.927166666666667
KIAA1276	1.1785
LILRB2	3.4355
CSTF1	-0.673166666666667
BTN2A1	-0.464333333333333
C15orf48	4.46375
IGF2BP3	-4.06125
FAM113B	1.87733333333333
HRG	0.285625
ZNF131	-0.732
USP47	0.521214285714286
CCDC88B	-0.233625
HCN1	-0.2199
HTN1	-0.449
SYCP3	-0.27375
C13orf23	-0.8289
PAPOLA	0.4244375
AATK	-0.5508
MSH3	-0.0653333333333333
NDUFAB1	-0.415
ITLN2	-0.821
BAK1	1.1915
MRPL45	-1.08883333333333
MTNR1B	0.0778333333333333
LOC645843	0.2675
SPECC1L	-0.192625
PGCP	0.86475
SPN	-0.0535
GPR143	2.0995
ZNF576	1.10116666666667
TMEM39A	0.266
ATP5D	-0.126666666666667
MAGEB3	-1.0785
RPS5	-1.95233333333333
ANP32E	-1.148
MTMR1	0.7025
YEATS4	1.29375
SYNGAP1	0.22
PCOLCE	-0.308833333333333
MNS1	-0.69225
PCYT2	-0.395666666666667
ZNF182	0.41575
LAX1	1.292375
SPPL2B	1.307
ELOVL5	-0.6861
PCDHAC1	0.1455
B4GALNT1	-1.4965
BLOC1S2	-0.02575
ZNF673	0.1057
ARHGAP21	-0.823333333333333
IRX5	2.0125
LRFN5	-0.7015
FAM7A1	-0.9995
RAB19	0.68
GINS1	-1.14975
ITM2B	0.9339
PAPSS2	1.59041666666667
OR5BF1	0.5515
ACSL3	-0.15375
KIAA1919	-1.03658333333333
GLT8D2	1.666625
UTRN	0.358357142857143
CNN1	-0.19375
HISPPD2A	0.096
SDAD1	1.003875
SIGLEC9	0.905333333333333
RPL35	-0.549142857142857
C22orf26	-0.11
IMPDH2	-2.715875
WDR69	-0.4965
SEC14L5	-0.00383333333333335
CLTA	0.04275
RP11-529I10.4	-0.45525
GPR37L1	0.126
OGDH	-0.101333333333333
ASB13	0.0458333333333334
ZFP14	-0.1555
ZCRB1	0.2595
KPNA3	0.1045
HSPA1L	1.1835
RHOC	0.608375
LOC554175	-0.09075
PPP3CA	2.2309
SLC1A7	-0.5339
ZNF529	-1.04266666666667
RBED1	1.28575
DDB2	-2.036
FLJ11286	0.549333333333333
SPATA1	0.979
MKNK1	0.079
DYSF	0.5375
ALKBH2	-0.93775
NKD1	-2.964
C1orf174	-1.028
PLEKHO1	1.27733333333333
ASB10	-0.179
RING1	0.382333333333333
NPC2	1.555125
AVPR1B	0.273
YTHDF1	0.585333333333333
LMAN1L	0.523
GSG2	-1.9845
CEP170	-0.1827
RPS4Y2	-5.7385
MSH6	-1.1335
HECTD2	0.0531666666666667
ZNF556	-3.918
PLEKHC1	-1.1498
AIRE	0.190833333333333
BCL2L10	0.875
LMOD3	0.235166666666667
ZBTB8	0.2517
FOXA2	-3.0539
SLCO2A1	1.57875
C3orf46	0.619
PRDM16	-0.346833333333333
TMEM98	0.32525
FRMD5	-3.6095
PDE6C	-0.5785
C1orf216	-0.2545
EP400	-0.617428571428571
PTK2	1.185
RNF217	0.98425
NDUFA8	0.7595
ZFAT1	0.842
LAMP3	2.2645
GLTSCR2	-0.065625
NPW	2.037
LLGL2	0.4754
PPM1K	1.53066666666667
C20orf177	-1.1125
KIR2DL4	0.3948
NFKB2	0.0775
C21orf122	-0.258
HESX1	-2.09475
GPR114	0.023
SLC25A35	0.136166666666667
GNAT1	-0.35325
ORAI3	0.7855
FAM76B	-0.88625
TMEM99	-0.3169
TRIM29	-1.8713
CDS1	3.6375
RHEB	-0.1
C4orf27	-1.43183333333333
RAB3A	-0.047
OTUD6B	-0.34925
GPD1	0.818375
CDH15	-0.873666666666666
NPM1	-0.444714285714286
TMEM117	0.76425
PRPS2	-0.190166666666667
GCK	-0.22
ADRA2A	4.46683333333333
TSPYL4	0.00116666666666667
TASP1	-1.0225
WDR19	-0.0405
C10orf38	-1.80475
PDE4C	-0.364666666666667
FYB	1.72925
C1orf55	-0.362
PPFIA3	-0.00225
RAD18	-1.62525
C12orf44	0.4085
CRYBA4	-0.0825
HVCN1	1.1035
TAF10	-0.0756666666666667
C16orf48	-1.39616666666667
DEPDC5	0.866666666666667
LTBP1	-0.4875
MAPRE1	-0.650125
FGF8	-0.423
C3orf52	0.578375
SENP7	-0.285333333333333
LRRK2	4.263
RUNDC2A	1.305
KIAA0355	0.267166666666667
CPEB1	-3.231
PPEF2	-0.0325
ABI2	-0.373666666666667
KIAA0317	0.53275
ATF1	-0.958666666666667
DYNC1H1	1.280875
DIP	0.58925
TMEM33	0.851722222222222
POLDIP3	-0.5525
C7orf24	2.005
GPR171	4.0175
CDC6	-1.84266666666667
PLD1	-1.6969
ITFG2	-0.1742
NDUFC1	0.29475
AKNA	-0.4265
NBR1	0.4305
PKHD1	0.013625
HPS4	-0.6483
MAFA	1.659
ULBP3	-0.619
DIRC1	0.12
IMMT	-0.667
C22orf13	0.355833333333333
CEL	0.13025
MARK3	-0.17875
ADAMTS2	0.561083333333333
ARPC3	0.153833333333333
TMEM10	-0.017
NPHS1	-0.159
BRD8	-0.769666666666667
WDR12	-1.31725
IDI2	0.347875
HOXD13	-1.735
OR8G2	-0.686
SLAIN1	-2.34375
GABRQ	-0.391
NR2C2	-1.23075
NKTR	-0.0877
TLE2	1.5535
KIAA0892	0.323
AURKA	-1.73745454545455
GPRC5C	0.579666666666667
TBC1D9B	-0.03175
PNPLA6	0.00200000000000004
AP3B1	-0.01125
NAG	-0.363875
C11orf68	-0.269
AKR7A3	0.8625
AHCYL1	-0.03175
COP1	2.87133333333333
RPP14	-0.00808333333333322
PCDHB18	0.14425
CDH24	2.02425
KRT17	-3.0475
LACTB2	-0.4485
DDX24	0.94
PHACTR1	-2.10733333333333
SLC35E2	0.024
LOXL1	0.38225
IQSEC2	0.897
RGSL1	0.4525
PCDHGC5	0.527
MEGF10	-0.521375
PRRX1	0.733666666666667
ASTE1	0.126333333333333
C6orf159	-1.14575
MYOD1	1.80425
GAA	1.49775
ZNF747	1.29125
KLRC1	-1.242
IL1RL2	0.2485
GDF9	1.36425
GPR119	0.6615
TRAF2	0.324666666666667
HCK	3.08716666666667
BMP6	-3.08675
IL8RA	0.342166666666667
FLJ35848	-0.33775
EFHA1	-0.29725
CDSN	-0.678166666666667
C14orf54	-0.298
LSM3	-1.208
ZFP41	0.638
C9orf126	-1.77083333333333
VIT	0.408
SPCS3	-1.65375
DEF8	-1.2771
CHAF1A	-0.6645
C1orf165	-2.3075
ZFPM2	0.110166666666667
FTH1	-0.1805
SLC35F1	-1.5285
YWHAH	-0.1085
C17orf66	0.0908333333333333
ADRB1	-0.227666666666667
FOXL1	-0.3355
RG9MTD3	0.0193333333333333
UMPS	-0.620375
MGC13008	0.589
KIAA1161	-0.0435
CCDC77	-1.28225
C12orf65	-0.4797
COG4	-0.9585
RCP9	1.51466666666667
RP4-692D3.1	2.87166666666667
CDC2L5	0.409
MGC7036	0.3935
DNAJC11	-0.727
GDF2	-0.034
TIMM17A	-0.689
HNRNPA0	-0.1511
OR2H1	0.08575
PCBP1	-0.06675
COL23A1	-2.04325
LRRC2	0.310714285714286
NSD1	0.767428571428571
FLJ37078	-1
WDR91	0.0978333333333333
TMEM179	0.287
DSCR10	0.8845
CNDP2	0.3877
FYN	-0.514
BEX2	-1.279
KCND3	0.2115
YPEL5	0.854375
LRRC42	-1.6545
C17orf45	-1.593875
ZNF649	-0.2331
LOC150763	1.1145
COL5A2	2.00333333333333
CNGA2	-0.239
ELA2B	0.360333333333333
RAB9B	1.92225
FAM100A	0.75425
NAIP	0.439142857142857
MYOZ2	0.29575
SPATA12	-0.2385
XRCC4	-1.993
CYB561	2.0889
CHST10	-0.29275
BAI1	-1.29833333333333
BRSK1	-0.476833333333333
C17orf89	-0.517375
PDE6H	-0.445
FLJ20309	0.0818
MAP7	0.590875
SCN4B	0.82125
SPAG9	-1.002875
SERTAD1	0.724
FLJ21963	-1.9685
ANTXR1	-0.175
TMPRSS13	2.98916666666667
ETV7	2.724
DGAT1	0.327833333333333
NKIRAS1	-1.10533333333333
TAC3	-3.0835
CORO1C	-1.24975
RAD54B	-0.11425
HRASLS3	1.69566666666667
C21orf42	0.304
BARD1	-0.3065
ZNF177	-1.61466666666667
MIP	-0.3775
ZNF442	0.8035
F2	-3.9494
GRIA1	0.126625
GALNTL2	0.422666666666667
WNT5A	-2.9569
LENG9	0.6
hCG_25371	-1.475
FOXR1	0.033
TRA@	1.2761
PWWP2	1.219
C1QTNF7	1.39133333333333
SLC7A4	0.1585
C4orf7	1.767
C17orf80	0.116333333333333
KLK4	0.593333333333333
IL31	0.229
TMEM176A	3.55275
CTNNB1	-0.28875
BHLHB2	-0.227
TMEM185B	0.6475
ARD1B	-0.20175
C1orf93	1.299
BRUNOL4	-0.7785
LOC541469	1.37708333333333
UPK2	0.37275
GAS8	0.741333333333333
PATE	0.2885
IMPACT	0.0265
WNK4	2.20733333333333
HNRPLL	-1.152375
GAD2	0.6145
ITGA6	-0.29825
BMP15	0.229666666666667
CYP2A7	2.319625
RIC8A	-0.0145
CCND1	-1.21275
USP35	0.638
DSCR2	-2.761
CCL4	4.05316666666667
ZCCHC10	-1.2965
NOL11	-1.66925
TRPM2	0.325
PSMD2	-1.47836363636364
CHTF18	0.269
USP18	1.755
RRAS	0.7
LAMC3	-2.12
TOX	-2.54983333333333
PCDH15	0.066
GABRG3	-1.57275
NUDCD2	-1.201375
SGCZ	0.2635
KCTD17	-0.4119
SPSB2	2.048
TPPP3	3.642
CILP2	1.2015
CALB2	0.926
CEBPZ	-0.7445
ZNF479	0.31875
FMOD	4.11266666666667
C21orf66	-0.580142857142857
CLN6	-0.4805
ANAPC1	-0.856375
SH2D3C	1.494
PTPN14	0.5467
TRIM42	-0.0445
APTX	0.583
SNRPG	0.117
BMS1	0.36225
MAGEA3	-3.1055
NFATC3	-1.14633333333333
LRRC45	1.20833333333333
ARS2	-0.123785714285714
LRIG1	1.11883333333333
EPSTI1	0.705
PRSS27	2.32075
ERC2	-0.7345
PRKACB	0.477857142857143
PRDM13	-3.524
HCG27	-0.7515
KLK12	-1.3705
HSD17B7	-0.505333333333333
ZNF354A	-0.03325
PCDH11X	-0.033
DMGDH	0.227
PCBD2	-0.343833333333333
TMC6	-0.467375
RIMS1	-0.046375
SF3B2	-0.4665
RCN1	-1.54416666666667
CPB1	0.20625
BCAR3	-0.4705
FCRLB	0.225375
PAK1IP1	-0.107
OR10H1	0.883
KIF9	0.5863
PITPNM2	-1.476
L3MBTL4	0.195
TGFB1	-0.6873
ZXDC	-0.058
SLC6A16	1.92575
SRrp35	-1.997125
LRRC8E	1.89075
PPIAL4	-0.623083333333333
EOMES	2.56566666666667
PAX2	0.309
SCARF2	0.554375
PSEN2	1.00858333333333
PCDHB13	0.71375
C10orf28	-1.003
DHRS7B	0.976
C1orf131	-0.079
ASB1	-0.9797
ZNF223	-0.11
LCMT2	0.23575
MEP1A	-0.89575
TMEM53	0.64525
RSPH3	1.653
C10orf33	-0.2645
LOC644285	-0.07
PTPN9	0.171666666666667
ABCA12	-0.063
CCDC37	-0.51725
RUNDC1	1.9341
YES1	-0.103333333333333
FAM120AOS	1.0895
OR5M3	-0.242
PPP1R3F	0.66975
IL13	-0.0648
MDFI	0.64675
PRNT	0.3215
ZDBF2	-2.0035
OR10C1	0.107333333333333
CLIC1	0.167
LILRA5	0.246833333333333
CSAG1	-3.0385
TREML2	-0.376833333333333
FAM125A	-0.157666666666667
ZNF74	-0.475
FAM104A	0.5185
LRRC39	-0.3315
SAMD5	-1.55
HYAL2	0.711
HIST2H2AC	0.9625
IGFBP5	-0.275695652173913
NRTN	0.127
KIAA0556	1.2355
FAM29A	-1.74138888888889
JMJD2A	0.7885
EPHB1	0.549
POLD4	0.445
ANAPC10	-1.21575
LRRC36	0.669
MEGF6	-0.733625
LPHN3	-0.339666666666667
BMP10	0.109333333333333
C21orf55	-0.106
CREM	-0.6156875
PTGER4	-0.461666666666667
METAP1	-1.977625
KCNQ1	1.062
NR2F2	0.416
