Hybridization REF	TCGA-A2-A04N-01A-11R-A115-07
PLA2G12B	-3.43833333333333
ACY1	-0.79275
MT1E	0.493166666666667
OR4K15	0.073
TECTB	-0.5785
GPR20	-0.598625
IRAK2	-0.52575
RFPL3	0.044625
MYO9A	1.412
NARG1L	0.178083333333333
BLMH	0.122375
CCDC3	1.91516666666667
C9orf21	-0.147
KIAA0513	-0.104666666666667
MIER2	-0.18675
PNMA2	-0.999333333333333
SH3BP2	-0.5946
ANXA10	-1.0515
RTN2	0.469833333333333
TFB1M	-0.911
PRPH2	4.6475
C14orf133	-0.27475
GOLGB1	0.888583333333333
IRX4	-1.056375
NFKBIL1	-1.5675
C10orf62	-0.1585
APBB3	-1.24025
RPS10	0.2688
LOC728378	0.237
TLE3	0.308111111111111
PSMB7	-0.689625
MESDC1	-0.134
SLC6A1	1.4395
OCLN	1.955
PTTG3	-2.60783333333333
NAGLU	-1.04075
SERTAD4	2.94575
SPRY1	1.6655
FLJ10781	0.568083333333333
MYSM1	0.76075
TRIM4	0.7055
SH3YL1	2.092875
TREM2	3.647
SERPINI1	1.2455
HDHD3	-0.186
TMEM38A	-0.164375
EID2B	-0.15975
TDRD3	0.741166666666667
SEDLP	0.13475
THSD7A	2.64183333333333
NDST3	-2.14725
KLHL15	-0.783833333333333
DHRS12	1.747
FBXO9	0.187428571428571
TNPO1	-0.62075
MRPL13	1.1685
SNX5	-1.41383333333333
METTL6	-0.16525
SOD1	0.851125
CHML	-0.7275
PACS1	0.121375
SIRT5	0.1241
CAPN2	0.4485
FXYD5	-0.741
TWISTNB	-0.064875
LRFN1	-1.24916666666667
UBE1L	0.7185
UBE1C	0.59575
OR51B2	0.20775
OR4D11	0.334
C15orf2	-0.2535
NR4A1	-0.026
LOC339047	-1.77775
TRIM17	0.818375
ATP5G3	-0.313785714285714
RPL15	-0.16225
ADAMTS8	-0.607
HOXC4	0.17
C14orf37	2.1505
CEACAM5	-1.828875
MYT1L	-0.0818333333333333
RASA2	0.426375
OSBPL7	-1.0885
STAG1	0.6495
GIMAP4	4.33916666666667
FUT3	-0.116833333333333
PIF1	-2.903875
LPIN2	0.1679
SH3PX3	0.061
PDP2	-0.7275
PAPD1	-0.592875
ERP27	3.9125
APOOL	0.3748
DIABLO	-0.3675
TRHR	0.26475
ARMC9	0.581625
RNF152	3.869
SLITRK3	1.98766666666667
ZNF211	-0.2323
PFDN1	0.982
RGS11	-0.089375
HS6ST1	-0.00300000000000002
AKR1D1	-1.31525
TNP2	0.4375
STK31	3.33766666666667
EML4	-0.670083333333333
SGTA	-1.47
HIST1H2BI	-0.294333333333333
PSMD6	-1.37316666666667
KIAA1257	2.7975
C18orf55	0.574166666666667
FLJ20273	3.01225
RPL28	-0.822666666666667
EPYC	3.77875
NOX3	0.0135
ELAC1	0.313833333333333
METT11D1	-0.8775
BIN2	-0.879333333333333
NACA2	0.75325
CCDC17	-0.086
HM13	-0.6845
UBOX5	-0.761
UBE2O	-0.58
UBL5	0.5195
APOLD1	-0.252625
C9orf31	0.08575
TNFSF8	-0.0485
ARHGAP29	1.6125
PROKR2	0.616
PDE5A	1.862
C6orf12	-0.156
TOM1L1	0.7575
WHDC1	0.47
FOXI1	0.110166666666667
RAB4A	0.5729
TMEM39B	-0.68575
ATPBD1C	-0.39375
FARSA	-1.3215
PLEKHG5	0.30475
CMAS	-0.318166666666667
OR7E24	-0.1365
SLC30A1	-0.5615
CDC42EP5	-2.81033333333333
PLAC1	-1.62925
KLHL18	-0.132333333333333
LBA1	0.4512
TAZ	-2.1275
CRIP2	0.381
BTBD11	-0.688333333333333
C16orf72	1.28275
DIO2	2.0133
LRRCC1	2.47666666666667
CCDC136	-1.7345
PRX	0.256
RBM5	-0.3064
TMEM85	0.502
TUBGCP4	-1.1055
APLN	1.811375
CDK7	0.5545
SSR2	0.136416666666667
CRELD1	-0.3995
C19orf46	2.406
GAL3ST4	-0.0238333333333333
KBTBD10	1.425
IL28A	0.1875
WDR27	-0.326
MCM2	-1.83433333333333
SOX14	-0.402
FLJ39743	0.3855
KIAA0922	-0.829875
HIPK4	0.279
FLJ25758	0.5735
C16orf57	-0.960583333333333
PDZD2	2.328875
MCC	1.257125
HHLA3	0.0936
ID2	1.07925
C20orf23	2.34341666666667
ZNF688	1.271
APOC2	-1.532
LOC440093	0.45275
FAM50B	1.43483333333333
PWP1	-0.263
DNAH10	0.93525
HIST1H2BA	0.38825
GPR56	0.2025
METAP2	-0.467375
PAN3	0.8055
STXBP4	0.189875
PDHX	0.795
MTA1	-1.12183333333333
ZBED4	-0.089
ZNF720	1.523
CDK2	-2.341875
RHOJ	0.666875
CDC37	-2.45833333333333
ZER1	-0.5305
GRK4	0.53125
PRPH	-0.13975
POLR2A	0.637875
OGFOD1	-1.2355
NOL5A	-1.83925
PHEX	1.6135
FLJ16478	0.40525
C20orf117	-0.39125
CAMTA2	-0.783
C11orf74	1.28733333333333
DDX17	0.149083333333333
C5orf27	-0.0735
PLEKHA2	-0.8388
PDE4DIP	-0.4485
SCN7A	0.63675
ZNF559	-0.137666666666667
CXCL10	3.633
ZMYM4	0.8185
STK32B	1.068
KIAA0888	-0.5529
TACR3	0.9295
CKAP2L	-1.3815
KIF1A	-1.071
RSPRY1	0.60375
VCAN	2.472
CYP27C1	-0.1155
SYDE1	-1.429
MED12L	-0.85325
ZDHHC21	1.88825
NHS	1.2425
TM9SF3	1.207
DDHD1	-0.179
MAFG	-0.717416666666667
BICD2	-0.8621
C14orf119	0.333833333333333
C14orf43	0.495214285714286
CDH7	-1.3455
ALKBH5	-0.624714285714286
JUP	0.121375
TMEM41A	-0.2925
MAMDC4	-1.72083333333333
CBX3	-0.01875
LRRC18	0.0035
RBMXL2	-0.6515
PLA2G4D	0.446333333333333
FGF13	-0.576
KIF3A	1.59166666666667
PDIA6	-1.11425
DCXR	0.27975
CASKIN2	0.0601666666666667
EHD1	0.998666666666667
MARCKSL1	0.380166666666667
ZNF496	-1.162
SCAF1	-0.6435
KCTD8	-0.49425
TRAF3IP3	0.684142857142857
LSR	-0.57625
CXorf1	0.173833333333333
C14orf112	0.785
EIF2B1	-0.47325
OMP	0
GSTZ1	0.123
LOC92017	2.09225
ISLR2	0.789
C12orf36	0.837
GATA2	-1.82233333333333
GABRA5	-1.4385
CELSR2	-0.9175
STAM2	1.5416
TNAP	1.208
PTPMT1	-0.165666666666667
GRP	6.738
SV2A	-1.59133333333333
MAGEA12	-3.47275
CACNG1	3.2625
C18orf19	0.12425
GSG1	-0.2755
PTPRJ	-0.280214285714286
FRMPD1	-0.0775
ZNF668	-0.542
PLEKHJ1	-1.563625
ADAT1	-1.3176
TMEM50A	0.9345
UCN3	0.1435
HOOK1	2.3075
IL17B	-0.225
MLKL	-0.951833333333333
TTC14	0.197
KLHL5	0.298625
CRYL1	0.174833333333333
FOXH1	-0.3725
NFYB	0.610375
PPM1G	-1.7105
GOLGA2LY1	-0.7605
NMT1	-0.2835
HADHA	-0.5496
CHSY-2	3.61475
PLEKHF1	0.168
SAGE1	-2.1765
MUSTN1	0.4775
SUHW4	2.0535
TFEB	0.725666666666667
ZFYVE27	-0.673
ATG12	-0.189333333333333
BMI1	0.9675
ZIM3	-0.3065
MYH4	0.38725
MASP1	-1.15225
KIAA0984	0.73475
RPAP2	0.08875
ASB5	0.31825
BOLA3	-0.565
MIA3	1.312
KRT35	1.487
KIR3DL3	-0.0075
MRPL51	-0.105
SEMA3F	-0.431666666666667
NDUFB2	0.2015
LOC253012	3.54675
FAM46C	-1.2545
G6PC	-2.247875
CSAG3A	-3.6995
PREX1	2.57
SLC25A45	0.065625
MAPKBP1	-0.083
CPE	0.949
GNB1	-1.24575
CXCR6	0.376
TRIM46	-0.32925
C16orf3	-0.2935
HPSE	0.858125
TIGD3	0.0215
SPG3A	2.6325
LCAT	-1.53316666666667
ST6GAL1	-0.78
POMC	0.056
FLJ36031	-1.79866666666667
NSMAF	0.733833333333333
SKIL	1.368
ADSS	1.01216666666667
HMGCS1	-1.5091
POLR3F	-0.3685
RAB10	0.259375
ZNF277P	0.134875
ZBTB7B	0.50025
DHRS1	0.7255
ABCC13	3.655875
CNOT3	-0.89525
NFKBIA	0.6885
GAK	-1.15283333333333
SFT2D2	1.19433333333333
HOXA6	-0.465
CRTC1	-1.40975
LY6D	0.5025
C20orf72	-0.955833333333333
CPT1A	-1.41375
LMO1	-1.3475
EIF3I	-0.615
PRB4	-0.39025
MCM3APAS	-1.5505
C20orf132	0.3664
FOXF2	-1.07275
S100A12	-0.41375
MLH1	-0.159833333333333
ACTN1	0.119
MRPL36	-0.589833333333333
C20orf106	0.05875
FBXO6	0.0633333333333333
MKS1	-0.607333333333333
CX3CR1	0.301875
PDE1B	0.403
PLP1	-3.42275
KISS1	0.267
C14orf2	0.112
TBC1D3P2	-1.0355
COMMD6	1.7658
ANKRD7	-1.39475
PTCHD1	-1.882875
NARS2	-0.013
DOCK7	-0.6335
FAM127B	-0.289875
LOC390243	0.291666666666667
N6AMT2	1.194
ZNF391	-0.219
DNAJB14	0.717166666666667
WRB	0.453375
BPI	-0.179916666666667
TTC4	-1.02916666666667
FAM10A5	-0.006
GOT1L1	0.0811
MAGED1	-0.229375
RESP18	-0.152
WFDC6	0.2375
MT2A	-1.0625
C11orf56	-0.38
KIAA1432	1.433
ROR1	-0.92175
HSD17B14	0.391666666666667
ZFAND2B	-0.682125
SAMD4B	-0.723
HEXA	-0.406875
HNRNPU	0.345954545454545
USP39	-0.36675
NRD1	-0.967
R3HDML	0.2395
FLT4	-0.056
OMG	-0.388666666666667
OR52N4	0.485
LOC399818	0.64275
ELA2	-1.866
VENTXP1	0.3895
RFC5	-0.951
OR52L1	0.6335
PAX5	0.2855
FBXO2	-0.213
GMEB1	0.2845
AKT3	0.2915
CRB1	-0.376833333333333
CTTN	-0.731333333333333
UTP15	-0.111333333333333
HSBP1	-0.25275
PHF11	2.63425
NDEL1	-0.587833333333333
USP8	0.44375
BAIAP2	-0.4285
SI	0.653
ARSJ	-0.029
BAAT	-2.93525
KCNS3	2.63466666666667
LOC126147	-0.0156666666666667
TMEM37	-0.995
C1orf162	2.69016666666667
MBD1	-0.6544
ITGAL	0.0496666666666667
WDR73	-0.0025
GKN2	0.348
ARFGAP1	-1.687125
SLC5A8	-0.758
ZBTB40	0.0552
CYP4B1	4.128
LYPLAL1	0.609
CHST3	-1.2815
MAP3K9	0.035
BTAF1	-0.603166666666667
TFAP2E	0.1485
RBM35B	0.58925
LOC441251	-0.535833333333333
ANKRD25	-0.257833333333333
UQCRC2	0.646
MAEA	0.10625
HYAL1	-2.6014
RNPEPL1	-1.33833333333333
CPSF2	-0.00362499999999999
PSD3	-0.7232
ABCA13	-0.3085
AGR2	2.51875
GBX1	-1.4
HDLBP	0.729785714285714
ACY3	-0.75675
HECW1	-0.4525
ZNF519	-0.7275
HOPX	3.609875
ZNF304	1.1855
OR12D3	0.464
FKSG43	-0.48775
METTL1	-0.14025
MFSD3	0.1492
PSPH	-0.44175
CLCA3	-0.632
DARS2	-0.8615
CDC25A	-2.43033333333333
BAIAP2L1	-0.9415
B3GNT5	-0.059125
USP29	0.54075
ARHGEF10L	1.0965
ATOX1	0.390375
ADAM30	-0.01075
DNASE1	0.045
STT3A	0.0196666666666666
RAB6IP1	-0.18975
PTN	1.8083
C1orf106	-1.14869230769231
HECA	2.10625
RNF122	0.05675
SLC22A18AS	-0.4045
GNG8	-0.3545
ELP4	0.10425
FAM65A	-0.021
RPL10A	-0.197
IRS4	0.2165
MACF1	0.957
SEC24D	0.88225
LOC374395	0.06875
TGFB2	-0.16
MDFIC	0.7665
CHRNE	0.185333333333333
PCMTD2	-0.172833333333333
ATP6V0D1	-1.0735
MTA2	0.0175
LZTR1	-1.40116666666667
RAP1A	0.4955
AXIN1	-0.861125
POLR1C	-0.49175
TRIO	-0.319583333333333
PLXNA4A	-0.175333333333333
C5orf33	0.659
DEPDC1B	-2.710875
ZNF473	-0.525666666666667
MTM1	0.98225
GPR107	0.379833333333333
CSNK1A1L	1.04116666666667
FLJ14154	-1.674
NLRC4	3.69875
ENPP4	1.66233333333333
PADI3	-0.2745
RNF170	1.071125
CG018	1.8965
C16orf7	-0.895
KCNE1	1.46375
NRM	-1.26616666666667
SLC37A3	-0.214071428571429
TPD52L2	-2.087
UNC5B	1.884
C12orf12	-0.0372
SDHB	-0.4015
CLRN1	0.178875
NUDT10	0.708833333333333
UGT3A1	0.128
FBXW8	-0.089375
RHOF	-1.4325
PTPLAD1	0.650625
MYO3B	-0.0143333333333333
DERA	-0.241
TPP2	0.1585
C19orf53	-0.3635
GINS3	-1.728375
ST6GALNAC5	2.0595
CHSY1	0.98
MGC15705	0.0475
GPR83	0.109666666666667
EXT2	0.221375
DOLK	0.419
TUBAL3	0.9015
ACVRL1	1.61
ABL2	-0.131083333333333
C14orf156	-0.0291666666666667
PTPRZ1	-2.86325
DIP2C	1.03125
LAMP1	0.19275
RXRA	-0.0813
MAP3K5	0.4765
ALKBH1	0.586833333333333
PDLIM7	-0.68225
ARL14	-1.444
SNIP1	-0.0605
TIMP3	2.43308333333333
RGS3	-1.043
SPAG16	1.3641
ABHD4	-0.78775
ARHGEF12	1.43
GLUD2	0.4425
RAC2	-1.3384
UAP1L1	-1.1865
SLC18A3	-0.201
YOD1	-1.15291666666667
RALY	-1.6195
HMOX2	0.388125
DGKH	0.631
DBNDD2	1.60216666666667
YIPF4	0.617875
THAP10	0.03375
ZNF513	-0.92725
HAGHL	-1.03666666666667
ITGB4	-0.7035
CCDC141	-0.919
YTHDF3	1.5525
C5orf28	0.60125
RPL7L1	-0.6055
TMEM30B	0.885857142857143
ANKRD35	2.0965
DUOXA2	-0.41125
TBC1D5	-0.10475
DFNB59	1.541
HRH4	0.3925
MYO6	3.2159
DNAJA4	2.87875
RBM24	1.709625
CEACAM20	-0.7375
RBM23	-1.0945
NGFB	-0.074
C1orf63	-0.1847
KRTAP7-1	1.156
PERLD1	0.97725
NPB	-0.075
C17orf59	0.0581
HSPBAP1	0.30175
SLC15A4	0.424625
PRTFDC1	-0.268
OSMR	-0.0892142857142857
CYSLTR2	-0.297
C19orf25	-1.04
KIAA1797	-0.045
NLRP6	-1.0045
FAM105B	0.4287
SCRN2	-1.095
LRRC58	0.2771
RNF17	0.2335
NEIL3	-2.8035
FAM137A	0.4755
SKP2	-3.31975
PARVA	1.69016666666667
PKLR	-1.029
RNF34	-0.5065
A3GALT2	0.4125
C12orf50	0.1345
SUNC1	-1.535
FAM102B	-0.209666666666667
CCT2	-0.5435
LRRC37A2	-1.2025
ARF4	1.156
SIKE	0.286375
C8orf48	1.79583333333333
MBTPS1	0.0408571428571429
GPSN2	-0.865
NCF2	3.101
SLC12A6	0.182333333333333
MRPL48	-0.214
HMGN3	0.281666666666667
LRRC62	-0.77225
PAX9	2.053375
FAM55A	-0.1185
C20orf42	-2.46383333333333
SCML2	-1.37666666666667
BCL9	-0.1165
FAM40A	-0.087
C9orf41	-0.0973333333333334
ZNF774	0.5295
LETM1	-0.75575
PLXNB1	-1.42633333333333
NIPSNAP1	-1.1105
USP10	-0.62825
F9	0.76175
LIPE	0.73625
CNGB3	0.2175
C12orf52	-0.738875
PI4K2A	-0.6735
MED8	-0.050125
STAT4	0.8748
FGD4	0.691166666666667
RNF145	-1.44783333333333
WDR32	0.5062
CLDN2	0.122166666666667
TCEAL8	0.864
ZMYND8	-0.9996
PDXK	-1.11253125
GATAD2A	-1.1425
PTGES3	-0.229
CCM2	-1.4225
TAP1	-0.814875
ZNF670	1.167
ETS2	-0.642214285714286
C6orf166	-0.1375
PRMT2	-0.120071428571429
OR4B1	0.5035
INTS8	1.012
CCDC102A	-0.93675
CCDC83	-1.27416666666667
ITGA1	0.3338
EPHA5	-1.7275
FAM24B	-0.7275
TSGA10	3.87525
HAL	-1.74516666666667
MYOT	0.20625
SPACA3	0.36975
BCL2L2	-0.339666666666667
CUGBP2	0.389333333333333
CCNB3	1.8815
RNF113B	0.01975
MERTK	0.68225
BAG1	-0.31875
VPS36	0.914
ORMDL3	0.1085
C1orf190	1.38125
ZNF625	0.776
CORO2B	-1.802
ALOX15	-0.0055
CST1	2.939
NUPR1	2.42633333333333
CCL7	0.3225
SMCR5	-2.8425
DSC2	1.454
RBMS2	0.51025
GRIK4	0.7835
TRIM65	-0.4588
TMPRSS6	-0.0984285714285715
TP53INP2	-1.246
GLB1L	0.592666666666667
LOC388284	-0.239333333333333
PUS1	-1.44728571428571
BCL9L	-1.036
OLFM1	-0.100666666666667
RET	2.137625
MASTL	-2.17866666666667
ALX3	0.25925
IL1RL1	0.454833333333333
ZNF765	-0.1476
C14orf138	-0.07925
SNX10	0.329
TAC4	-0.00700000000000001
C1orf64	3.530875
POGK	0.1445
MAPK9	-0.07825
ZNF366	2.089
C8orf79	1.2787
CLDN7	1.817125
OR5AT1	0.583
TRIM37	-1.53575
LRRC25	2.40175
GRHL2	3.9656
TEKT3	3.319
LASS5	-1.09916666666667
ABCC4	-1.76166666666667
DLG3	0.374
VGLL1	1.228125
ZFP36L2	1.73733333333333
MFRP	0.200833333333333
KIAA1799	0.8755
FLJ44379	3.5265
PCNX	0.34425
ANXA9	1.173
CYP4V2	1.5122
PIK3C2A	0.83225
SRR	1.4825
NOL3	-1.2815
IFITM2	1.0315
ARNTL2	-2.1905
ZNF595	1.19825
NLRP13	-0.001
ASPH	1.890375
CPA2	-0.25
PVRIG	-1.73316666666667
LEPR	-0.152
C16orf42	-1.03783333333333
SH3BGRL	3.17475
FAM77D	2.2142
FNDC7	-0.2035
C9orf6	0.262833333333333
NOTCH2NL	1.66033333333333
PGBD1	0.094
SYNGR2	-1.7315
PITPNA	-0.8104375
PRPF4B	-0.52
SLC43A3	-1.86921428571429
NRBP1	-1.54775
SLC25A22	-0.53975
ILK	-0.320375
SLC22A8	0.09
MRPS7	-0.462875
PITX2	0.5365
FABP3	-0.31575
OR1L1	0.3875
LOC728215	1.745625
BLID	-1.3
KIAA1217	3.37570588235294
TFPT	-0.5425
AP4B1	-0.733
VBP1	-0.63475
OR1K1	0.744
MORC3	0.465
BHMT2	0.797333333333333
C3orf10	0.679875
FZD7	0.788
WFDC10A	-0.584
PMS2CL	-0.48225
CCDC32	0.672
FA2H	-2.29225
ALG13	0.5965
TTLL7	-0.1564
SPOCK3	0.135
SLC13A2	0.1935
AIM1	2.54825
GPRC6A	0.273
EGR2	4.98
MED11	0.90575
WWC1	2.01475
SH3GL3	-2.72275
RIF1	0.629
PRLH	-0.108
VLDLR	-0.9785
DBT	0.92275
C21orf63	0.1165
CGGBP1	-0.2945
KRTAP12-2	-1.107
TADA3L	-0.40775
ZBTB16	2.823
PDGFB	1.083
RFX1	-0.26475
UQCRB	1.1242
LOC133874	0.527
HPS3	-0.89775
LGALS3BP	-0.2436
DKFZP564O0823	1.791
MRFAP1L1	0.438625
HOXA10	-1.35
NGB	-0.2
KIF21A	0.724384615384616
IFLTD1	0.5235
LZTS1	-1.020875
ARHGEF3	1.18875
RHBDL3	-1.5235
CSNK1G2	-1.17725
ChGn	-1.197
KIAA1244	1.37216666666667
GABRB2	0.856
MGC72080	-1.403
CD27	3.33825
EGLN1	-1.7276
PEX13	0.94875
RWDD3	1.0165
RNF12	-0.603333333333333
GRIN2B	-0.1635
ADAMTS14	-0.43625
DYDC2	2.666
ATP6AP1	-0.0219
NR1H2	-1.26833333333333
PDK2	-0.419
C3orf17	-0.013
SLC38A2	0.195285714285714
SLC25A29	-1.04883333333333
C15orf29	0.655625
ADAM9	-0.00366666666666664
TMUB2	-0.306625
GPR176	-0.51475
AGK	-0.187625
MCCD1	4.00125
NDUFA4	-0.0355
TMEM146	1.85175
DUSP1	1.9885
UNQ6975	2.055
EMX2OS	4.52275
INSM2	-0.15175
LUZP4	-0.1585
SETD6	-0.201
P2RY2	3.46125
SLC45A2	-1.7525
RABGAP1	0.597833333333333
UBXD5	-0.2765
GPRC5A	-0.4884
PAK3	0.486666666666667
LOC63920	0.24375
TGFBR1	1.0478
KRTAP6-3	0.0925
SFMBT2	-0.412333333333333
CDC42	0.4556875
C11orf35	-1.473
TTLL2	0.0875
UACA	1.31908333333333
CD97	-2.0456
SETD5	-0.79625
NINJ2	0.429
PTER	0.903666666666667
POMGNT1	-0.13525
KRTAP4-2	-0.2005
ECGF1	0.607625
HRB	0.390181818181818
ATP1B2	-0.2205
LOC400506	1.523
COL4A3BP	1.03775
C6orf97	1.98375
GRHPR	-0.625875
TAS2R1	0.183
SEMA7A	-1.2885
EDF1	0.11975
ODF2L	2.0572
PCID2	-0.720333333333333
GTF2H4	-1.44716666666667
ZCCHC3	-0.924125
CGB2	0.1325
NEUROD1	0.59025
C20orf75	-0.2305
RP5-1054A22.3	0.381833333333333
IFNA5	0.887
ZNF134	0.287416666666667
MGC119295	-1.6759
ZSWIM6	0.586625
SMEK1	0.298833333333333
PCGF2	-0.711375
C1orf102	2.90025
CYP2A13	0.174
KCNH6	-0.3544
MDM1	1.1314
ALDH7A1	-0.159833333333333
C9orf75	-0.93275
VDAC3	0.015875
OR51T1	0.3545
EIF3F	-0.846416666666667
KCNJ10	-0.487875
LENG8	0.1555
EDEM2	-0.519
CCNJL	0.129666666666667
DHX37	-0.846
CRYGN	0.172
AATF	-1.122125
ZNF630	1.818
E2F5	0.5895
WFDC13	-0.287333333333333
FTSJ3	-0.605333333333333
C4orf33	1.6555
LHFPL4	-2.66225
C19orf56	0.39075
SMAD4	0.475625
AFM	-0.683333333333333
G0S2	-2.40125
FCHSD2	0.104
RRP1B	-1.2069
EEF1B2	-0.1765
STAT6	0.493
ZNF195	0.247
GNL1	-2.38416666666667
ZNRF2	2.16483333333333
PER3	0.079125
ASB16	0.09225
C10orf10	0.375642857142857
ADCY8	-2.90233333333333
C9orf58	-1.40983333333333
ARMC10	0.0576666666666666
PSG1	-1.007
DHX34	-0.651
VARS2	-0.937375
NFIC	-0.46875
ITPR2	1.453
AGXT2	-0.107
OR6K3	0.081
H2AFZ	-0.895333333333333
MLLT3	1.14125
COX4I2	1.494
CCNT2	0.337625
PLK4	-1.627625
NUMBL	-0.830166666666667
MED16	-1.1275
PLEKHQ1	0.7975
GOSR1	0.617
BTG4	-0.05175
RPL30	1.88566666666667
IGSF5	-0.17675
IGFL2	4.66916666666667
ELMOD2	1.50716666666667
SHC3	-1.41716666666667
HAVCR1	0.0205
DYNC2H1	0.77275
RNF5	-0.63
C2orf7	-0.94725
NLF1	-0.3215
KLHL25	-0.1875
LRP10	-0.1756
KRI1	-1.22575
PUS7L	0.776666666666667
MGMT	0.74225
HOXD1	-0.172666666666667
CSH1	0.1584
ATG16L2	-0.93825
FLJ44635	0.8995
CHODL	1.575
EXOSC8	-1.15125
SLC28A1	-0.17775
MYO7B	-0.536166666666667
SEH1L	-0.3007
MTNR1A	0.190833333333333
TSPAN5	0.382666666666667
CDC45L	-3.70333333333333
AMIGO1	0.32
ATAD3A	-2.17975
OSGIN2	1.26133333333333
PDIK1L	0.955833333333333
DARC	1.965375
PIPSL	0.112
SHMT1	-0.59575
CRISP3	0.043
POPDC2	1.74683333333333
ZRANB2	-0.136333333333333
FBXL8	-2.34775
TRIP13	-1.978
EIF5AL1	-1.678
POU5F1P3	-3.942
IL6	-0.2855
CXorf38	-0.481666666666667
IFNA16	0.31
FBXL2	2.522
BRD1	0.30275
STATH	-0.1245
FBXO44	-0.266666666666667
MCCC2	0.43325
CDC2	-1.999
C5orf23	0.32225
IVD	-0.49
C10orf122	-0.81
MSL3L1	0.5753
MVP	0.55425
EPOR	-0.5388
ZMYM1	-0.256166666666667
BCL7C	-0.203833333333333
PSTPIP2	1.9833
LYPD1	-1.22
OR8G5	-0.0135
ZP3	-0.8165
BCAS4	0.14475
EDG6	1.5075
ISY1	-0.29375
PRAMEF2	-1.31025
CUL1	-0.669875
RNF213	0.0988
CCRK	1.363
DHX9	-0.40875
C13orf29	-0.088
NCKAP1	0.868333333333333
MRPL43	0.774714285714286
XPR1	0.189
PKN2	-0.983
PODNL1	0.853
ZNF333	0.769125
DALRD3	0.39775
OPN1SW	0.267
BTBD6	0.3055
C11orf82	-1.7535
OR5P3	0.1765
DUSP11	0.36675
L1CAM	-1.3177
NEK11	2.3155
OR7E91P	1.019
CNTN3	4.0349
CREB3L2	-0.06725
ZBTB37	0.119
KIAA1324L	0.1945
NDUFB10	0.716666666666667
NUDT2	0.42625
GTPBP8	-0.66375
CACNA1D	1.82475
PRKAA2	-1.88283333333333
PRDM8	0.316
MGC16075	-0.536333333333333
KRT14	0.0696428571428571
PP8961	-0.38125
MRPL18	0.3335
ABCG2	-0.96425
PACRG	2.46375
BBS2	0.53325
KREMEN2	-0.7745
FBXO21	0.9325
HNRPUL1	-0.563166666666667
GRB10	0.838
CLSTN1	0.081875
LMAN2	-1.536
C17orf61	0.3155
NIPSNAP3A	1.639
INSIG2	-0.529
PCDHB7	0.529333333333333
STXBP2	-0.54625
CMAH	1.69091666666667
SEMA5B	-0.24125
ZNF155	0.0695
COQ6	0.155333333333333
PRPF4	-0.74775
TSPAN15	1.5839
VN1R5	0.52125
LATS2	1.80325
SELK	0.6875
PGK2	-0.0746666666666667
MS4A1	1.717125
TYW3	0.0397
KRTAP5-1	-0.58225
RCCD1	-1.38833333333333
BTN1A1	0.27
DDX28	-0.506
TMEM65	1.271625
LOC92345	0.189
TTC31	-0.7025
WDR46	-1.109
CHP2	-0.856
LSP1	0.638625
ZNF542	0.21625
EXOSC1	-0.0285
ARHGAP18	-0.0293333333333333
LRRTM4	-0.840375
MAOB	4.19691666666667
CACNB4	-0.07825
MGC33846	-1.930375
RANBP3L	4.072
ATP5L	0.47175
ONECUT1	-2.5745
NUDT9	1.311
TMEM149	-0.392
STX17	0.92
IGSF10	-2.39425
TMPRSS9	-0.2065
BMPR2	1.07775
ALLC	-0.7395
KLF7	1.475375
GCC1	0.8681
TIMM9	-0.064
CDO1	2.926
MGC10701	0.669166666666667
IFI6	-0.729833333333333
FRMD8	0.61275
MGAT2	0.10475
WBP5	0.883833333333333
CNIH2	-0.44825
KIAA0907	-1.394
KCNH8	0.2595
CTSG	0.0645
GRIK1	0.370833333333333
CUL5	1.036375
FRMD1	0.311
OR9A4	0.8215
SYT6	-0.905625
FOXD4L2	1.23625
ANAPC2	-1.153
OPN5	0.108
TAF13	1.46425
LYG2	-0.64
GGNBP1	0.3165
C11orf40	0.577
OTX2	-0.6585
REG4	-0.027
EIF5	-0.2888125
PALB2	0.61875
SEPSECS	0.697
RNASE3	0.14
TRIM49	-1.7975
POLR2K	1.5008
GPR42	0.388
C8B	-2.3535
SASS6	0.53025
PREB	-1.16433333333333
OR3A3	0.844
TUBA8	0.14925
IGLV2-14	-0.7235
STIL	-2.27825
ANKFN1	-0.139
NME7	0.23475
HOXC12	-0.6895
UBE2C	-1.971
FHOD1	-1.559625
CDK2AP1	0.298583333333333
OR6K2	0.284
DHPS	-1.0575
RPL5	-0.0909166666666667
TRGV5	0.8125
LOC541472	0.0815
HCCS	-0.2088
DENND1B	1.2405
LHX3	-0.139
OR5D16	0.6535
CXorf57	-0.425
IRF2BP1	0.4385
NDST2	0.578666666666667
LCE3D	0.2465
BOLL	0.258875
SYT3	-1.11125
PIH1D2	2.05375
C20orf7	-0.4705
IL1R2	1.08066666666667
SLAMF9	0.2315
PPME1	0.055625
PIK3CA	1.022
TRAPPC1	-0.0205
COLEC10	-0.13175
SLC9A6	-1.263
PDDC1	-0.185666666666667
CCDC53	1.44175
GK3P	-1.64225
DAZL	-0.9595
BRI3	-0.2575
SDK1	-0.741
CYP2C18	-0.29375
IFI44L	2.199125
RPL3L	0.5225
FUT9	2.75883333333333
KIFC2	-0.2615
PMP2	-0.428625
SLC4A9	0.346
