Hybridization REF	TCGA-BH-A0DH-11A-31R-A089-07
AMTN	-1.342
C10orf47	-0.0511666666666667
DEPDC1	-4.78333333333333
FLJ45557	2.657
ZDHHC17	0.4161875
KIAA1429	-0.572666666666667
KCNH1	0.4405
VNN3	0.065375
PSMAL	2.08625
PPARD	-0.1385
HFM1	-0.89375
YBX1	-1.55433333333333
ZNF695	-3.62425
SCTR	0.923
DCDC1	0.1855
VPS26B	-0.9733
MTF2	-0.955
ATP6V1F	-0.078
CCDC94	-0.34425
PERF15	0.9305
CCL11	1.26175
LMO7	-0.84625
DCST1	0.69
ADRBK1	-0.815125
CDRT4	-0.41575
ZNF84	-0.35975
HOXD8	2.1175
STARD8	-0.0761666666666667
FOXP2	-0.301833333333333
CCDC103	0.678
POLR3A	-1.1811
GSC	1.04433333333333
ZNF114	-1.882
HTR7P	-0.0605
LALBA	-0.8075
RMND5A	-0.521166666666667
PSCD2	-1.2535
ZNF409	0.4815
KRTAP1-3	0.242833333333333
MAF1	-1.3325
LOC201725	-1.39283333333333
NRN1	-0.154375
SPAG5	-4.56316666666667
DNAH7	2.7915
FLJ43860	-0.196
BRCA2	-2.81275
ACADM	0.000125000000000007
CXXC6	-2.967625
RAGE	-0.636625
CHMP2A	0.53775
FAM8A1	0.136
GPR21	0.4395
SLC12A3	-2.96783333333333
FVT1	1.39207142857143
ZDHHC7	-0.79675
FLJ44048	0.44625
SLC44A3	2.619
SDSL	-0.157833333333333
MMP8	-1.55025
PLA2G12B	-3.87466666666667
ACY1	-0.88125
MT1E	2.04333333333333
OR4K15	-0.0025
TECTB	0.5515
GPR20	0.21325
IRAK2	-0.99075
RFPL3	-0.0695
MYO9A	0.77525
NARG1L	-0.466166666666667
BLMH	-1.23125
CCDC3	4.46
C9orf21	0.395833333333333
KIAA0513	-0.547333333333333
MIER2	-0.406666666666667
PNMA2	-1.46166666666667
SH3BP2	-0.3823
ANXA10	-1.301
RTN2	0.519833333333333
TFB1M	-1.2555
PRPH2	2.76
C14orf133	-0.42225
GOLGB1	0.23175
IRX4	1.488875
NFKBIL1	-0.763166666666667
C10orf62	0.25325
APBB3	-1.058
RPS10	1.4249
LOC728378	0.85825
TLE3	0.0628888888888888
PSMB7	-0.235375
MESDC1	-0.6295
SLC6A1	0.587833333333333
OCLN	0.362833333333333
PTTG3	-3.7625
NAGLU	-0.1245
SERTAD4	2.028125
SPRY1	2.011
FLJ10781	0.40025
MYSM1	0.481
TRIM4	0.501571428571429
SH3YL1	0.48975
TREM2	3.85016666666667
SERPINI1	1.9395
HDHD3	-0.00549999999999998
TMEM38A	-0.227
EID2B	0.21475
TDRD3	0.195
SEDLP	0.54675
THSD7A	3.09716666666667
NDST3	-1.30775
KLHL15	-0.374666666666667
DHRS12	2.0425
FBXO9	0.426714285714286
TNPO1	-0.340166666666667
MRPL13	-0.103666666666667
SNX5	-2.26683333333333
METTL6	-0.45275
SOD1	0.548625
CHML	-1.82966666666667
PACS1	-0.371625
SIRT5	-0.2425
CAPN2	0.398166666666667
FXYD5	-0.0873333333333333
TWISTNB	0.496125
LRFN1	-0.506
UBE1L	1.287625
UBE1C	-0.3635
OR51B2	-0.14525
OR4D11	0.5675
C15orf2	0.461
NR4A1	0.165166666666667
LOC339047	-2.59975
TRIM17	1.111125
ATP5G3	-0.289642857142857
RPL15	0.204916666666667
ADAMTS8	-0.1845
HOXC4	1.0285
C14orf37	2.148
CEACAM5	-2.397375
MYT1L	-0.261
RASA2	0.227
OSBPL7	-2.0215
STAG1	-0.3245
GIMAP4	5.759
FUT3	-1.08516666666667
PIF1	-3.46375
LPIN2	0.0378
SH3PX3	0.0045
PDP2	0.38925
PAPD1	-1.03475
ERP27	2.58175
APOOL	-0.9715
DIABLO	-0.45675
TRHR	0.00449999999999997
ARMC9	-0.7745
RNF152	1.734
SLITRK3	0.332666666666667
ZNF211	0.2086
PFDN1	1.285875
RGS11	0.5165
HS6ST1	-0.5748
AKR1D1	-1.74925
TNP2	0.168333333333333
STK31	1.5775
EML4	-0.918833333333333
SGTA	-1.7705
HIST1H2BI	-1.20433333333333
PSMD6	-1.5785
KIAA1257	1.19525
C18orf55	0.0981666666666666
FLJ20273	1.633875
RPL28	-0.729166666666667
EPYC	0.142428571428571
NOX3	0.2535
ELAC1	1.18766666666667
METT11D1	-1.21175
BIN2	-0.971833333333333
NACA2	0.63375
CCDC17	-0.5875
HM13	-0.7814
UBOX5	-0.722
UBE2O	-0.6805
UBL5	0.10125
APOLD1	0.95875
C9orf31	0.30825
TNFSF8	-0.0445
ARHGAP29	1.756125
PROKR2	-0.464
PDE5A	-0.324166666666667
C6orf12	0.3415
TOM1L1	-0.9175
WHDC1	0.73925
FOXI1	-0.116666666666667
RAB4A	1.0305
TMEM39B	-0.394
ATPBD1C	-0.14475
FARSA	-1.4275
PLEKHG5	1.10825
CMAS	-0.9945
OR7E24	-0.3505
SLC30A1	-1.05175
CDC42EP5	0.557833333333334
PLAC1	-2.0555
KLHL18	-0.441333333333333
LBA1	-0.2352
TAZ	-1.80075
CRIP2	0.478625
BTBD11	0.656166666666667
C16orf72	0.8165
DIO2	-0.2881
LRRCC1	0.00199999999999999
CCDC136	-0.8235
PRX	1.19957142857143
RBM5	-0.0325
TMEM85	0.532125
TUBGCP4	-1.66633333333333
APLN	1.095
CDK7	-0.286166666666667
SSR2	0.397333333333333
CRELD1	0.3815
C19orf46	2.0665
GAL3ST4	-0.830166666666667
KBTBD10	1.18
IL28A	-0.0015
WDR27	-0.8345
MCM2	-2.50116666666667
SOX14	0.265
FLJ39743	0.317
KIAA0922	-0.640375
HIPK4	0.4375
FLJ25758	0.3825
C16orf57	-0.84675
PDZD2	3.691125
MCC	1.906375
HHLA3	-0.3763
ID2	-0.104
C20orf23	1.83683333333333
ZNF688	1.09325
APOC2	-1.99883333333333
LOC440093	0.01775
FAM50B	1.95433333333333
PWP1	-0.0495
DNAH10	0.1235
HIST1H2BA	0.807333333333333
GPR56	0.64
METAP2	-0.371875
PAN3	0.9185
STXBP4	0.22375
PDHX	0.2925
MTA1	-1.3165
ZBED4	-0.544
ZNF720	-0.612
CDK2	-2.48975
RHOJ	2.271
CDC37	-1.72033333333333
ZER1	-0.196125
GRK4	-0.045
PRPH	0.81175
POLR2A	0.079
OGFOD1	-1.4065
NOL5A	-2.48175
PHEX	-0.402
FLJ16478	-0.16625
C20orf117	0.043
CAMTA2	-0.777
C11orf74	1.31166666666667
DDX17	1.08458333333333
C5orf27	0.37625
PLEKHA2	-1.1132
PDE4DIP	-0.7439
SCN7A	0.772
ZNF559	0.1565
CXCL10	2.47975
ZMYM4	0.0845
STK32B	0.348866666666667
KIAA0888	-1.5971
TACR3	1.057
CKAP2L	-3.63675
KIF1A	-1.0245
RSPRY1	-0.05625
VCAN	-0.15075
CYP27C1	-0.759
SYDE1	-1.845
MED12L	-0.836333333333333
ZDHHC21	1.250625
NHS	1.0465
TM9SF3	0.263166666666667
DDHD1	-1.096875
MAFG	-0.301833333333333
BICD2	-0.8896
C14orf119	0.118166666666667
C14orf43	-0.223785714285714
CDH7	-0.68175
ALKBH5	-0.815928571428571
JUP	0.23475
TMEM41A	-0.482833333333333
MAMDC4	-1.0535
CBX3	-0.825875
LRRC18	-0.3445
RBMXL2	-0.0776666666666666
PLA2G4D	0.176166666666667
FGF13	2.02775
KIF3A	1.15116666666667
PDIA6	-1.83425
DCXR	0.35225
CASKIN2	0.361333333333333
EHD1	0.533333333333333
MARCKSL1	-1.47333333333333
ZNF496	-1.34083333333333
SCAF1	-0.373833333333333
KCTD8	-0.37275
TRAF3IP3	0.698571428571429
LSR	-1.07875
CXorf1	0.00466666666666667
C14orf112	0.632
EIF2B1	-0.323
OMP	0.677
GSTZ1	-0.24525
LOC92017	1.21425
ISLR2	1.286
C12orf36	0.394
GATA2	-2.42233333333333
GABRA5	-3.1205
CELSR2	-1.06807142857143
STAM2	0.3944
TNAP	2.35
PTPMT1	-0.0903333333333334
GRP	7.50875
SV2A	-1.74416666666667
MAGEA12	-4.339
CACNG1	0.7345
C18orf19	-0.61025
GSG1	-0.6705
PTPRJ	-1.3135
FRMPD1	-0.4835
ZNF668	-1.209
PLEKHJ1	-1.138
ADAT1	-1.6642
TMEM50A	0.1526
UCN3	0.1405
HOOK1	1.246
IL17B	4.489
MLKL	-1.06733333333333
TTC14	-0.192333333333333
KLHL5	0.1175
CRYL1	0.532833333333333
FOXH1	-1.0695
NFYB	0.118875
PPM1G	-1.76025
GOLGA2LY1	-0.55175
NMT1	-0.347125
HADHA	-0.4073
CHSY-2	1.12925
PLEKHF1	0.977285714285714
SAGE1	-1.5775
MUSTN1	1.806
SUHW4	1.948
TFEB	1.84
ZFYVE27	-0.363
ATG12	-0.107166666666667
BMI1	0.288285714285714
ZIM3	0.501
MYH4	1.09175
MASP1	-1.15518181818182
KIAA0984	-0.94825
RPAP2	-0.3995
ASB5	-0.440666666666667
BOLA3	-0.808
MIA3	0.736833333333333
KRT35	0.094
KIR3DL3	-0.217
MRPL51	-0.426
SEMA3F	-0.712
NDUFB2	0.5605
LOC253012	3.451
FAM46C	-0.6733
G6PC	-2.129375
CSAG3A	-4.39583333333333
PREX1	0.135
SLC25A45	-0.673
MAPKBP1	0.9954
CPE	1.7219
GNB1	-1.101375
CXCR6	0.97
TRIM46	-0.2045
C16orf3	-0.192666666666667
HPSE	0.23675
TIGD3	-1.0465
SPG3A	3.4045
LCAT	-1.42783333333333
ST6GAL1	-0.831222222222222
POMC	1.59075
FLJ36031	-1.61383333333333
NSMAF	-0.4305
SKIL	-0.787
ADSS	-0.577166666666667
HMGCS1	-2.7659
POLR3F	-0.111833333333333
RAB10	-0.577
ZNF277P	-0.230875
ZBTB7B	-0.103625
DHRS1	0.567875
ABCC13	0.4305
CNOT3	-0.80975
NFKBIA	0.86425
GAK	-1.16316666666667
SFT2D2	1.15233333333333
HOXA6	-0.0715
CRTC1	-0.658375
LY6D	3.09383333333333
C20orf72	-1.43083333333333
CPT1A	-1.20325
LMO1	-1.442
EIF3I	-0.30675
PRB4	-0.7265
MCM3APAS	-0.95325
C20orf132	0.176
FOXF2	-2.39325
S100A12	-0.16
MLH1	-0.180333333333333
ACTN1	1.1296
MRPL36	-0.441166666666667
C20orf106	-0.2455
FBXO6	0.0373333333333334
MKS1	-1.42883333333333
CX3CR1	-0.044625
PDE1B	0.9895
PLP1	-1.90325
KISS1	-0.347
C14orf2	0.731
TBC1D3P2	-1.714
COMMD6	2.9257
ANKRD7	-0.99425
PTCHD1	0.19475
NARS2	-1.254
DOCK7	-0.106875
FAM127B	-0.017125
LOC390243	0.102
N6AMT2	1.4065
ZNF391	0.309
DNAJB14	0.731166666666667
WRB	0.517125
BPI	0.882583333333333
TTC4	-1.50066666666667
FAM10A5	0.011
GOT1L1	0.3427
MAGED1	-0.782375
RESP18	0.36425
WFDC6	0.0535
MT2A	0.7155
C11orf56	0.16975
KIAA1432	-0.249
ROR1	-0.396625
HSD17B14	1.24416666666667
ZFAND2B	0.1315
SAMD4B	-1.00275
HEXA	-0.0685
HNRNPU	-0.0688181818181819
USP39	-0.91425
NRD1	-0.9615
R3HDML	0.09725
FLT4	0.152
OMG	0.444166666666667
OR52N4	-0.0185
LOC399818	-0.4965
ELA2	-1.77975
VENTXP1	-0.327
RFC5	-1.348
OR52L1	0.4615
PAX5	0.18
FBXO2	2.69925
GMEB1	0.1515
AKT3	0.317333333333333
CRB1	0.121166666666667
CTTN	-0.756166666666667
UTP15	-0.569
HSBP1	-0.160916666666667
PHF11	2.07825
NDEL1	-0.254166666666667
USP8	-0.1445
BAIAP2	-0.7835625
SI	0.5915
ARSJ	0.350333333333333
BAAT	-2.57075
KCNS3	2.075
LOC126147	0.17
TMEM37	2.63925
C1orf162	3.34683333333333
MBD1	-0.9977
ITGAL	-1.1755
WDR73	-0.00983333333333332
GKN2	0.0733333333333333
ARFGAP1	-2.078125
SLC5A8	-0.308333333333333
ZBTB40	-0.3281
CYP4B1	4.289
LYPLAL1	0.402
CHST3	-0.253
MAP3K9	-0.5855
BTAF1	-0.672333333333333
TFAP2E	-0.2115
RBM35B	-0.52
LOC441251	-1.061
ANKRD25	0.342
UQCRC2	0.436
MAEA	-0.130666666666667
HYAL1	-1.4428
RNPEPL1	-0.492666666666667
CPSF2	-1.108
PSD3	0.1837
ABCA13	0.695
AGR2	2.84725
GBX1	-1.222
HDLBP	0.729857142857143
ACY3	-0.52975
HECW1	-0.0795
ZNF519	-0.6425
HOPX	3.357
ZNF304	1.535875
OR12D3	0.9155
FKSG43	-0.56575
METTL1	-0.4695
MFSD3	-1.069
PSPH	-1.22425
CLCA3	-0.6685
DARS2	-1.91183333333333
CDC25A	-3.23416666666667
BAIAP2L1	-1.55175
B3GNT5	0.782625
USP29	0.113
ARHGEF10L	0.8914
ATOX1	0.06975
ADAM30	0.63725
DNASE1	-1.42775
STT3A	0.489083333333333
RAB6IP1	0.31775
PTN	3.9617
C1orf106	-1.26323076923077
HECA	2.08725
RNF122	0.25
SLC22A18AS	-0.0565
GNG8	-0.278666666666667
ELP4	0.08025
FAM65A	-0.0498333333333333
RPL10A	0.379666666666667
IRS4	0.5185
MACF1	1.0974
SEC24D	-0.177
LOC374395	0.457
TGFB2	0.7835
MDFIC	1.097875
CHRNE	0.219166666666667
PCMTD2	0.352833333333333
ATP6V0D1	-0.5915
MTA2	0.343
LZTR1	-1.02533333333333
RAP1A	0.275666666666667
AXIN1	-1.702
POLR1C	-0.31175
TRIO	-0.46775
PLXNA4A	0.990083333333333
C5orf33	-0.20425
DEPDC1B	-5.388875
ZNF473	-0.811833333333333
MTM1	0.8205
GPR107	0.319833333333333
CSNK1A1L	0.495666666666667
FLJ14154	-2.14
NLRC4	4.3975
ENPP4	2.42233333333333
PADI3	0.1405
RNF170	0.097875
CG018	2.91766666666667
C16orf7	-0.471
KCNE1	2.921
NRM	-1.1595
SLC37A3	-0.658857142857143
TPD52L2	-1.60766666666667
UNC5B	0.72975
C12orf12	0.610666666666667
SDHB	0.27125
CLRN1	-0.329875
NUDT10	1.15433333333333
UGT3A1	-0.00650000000000001
FBXW8	-1.107125
RHOF	-1.25325
PTPLAD1	-0.61375
MYO3B	-0.5615
DERA	-0.7405
TPP2	-1.1435
C19orf53	0.196833333333333
GINS3	-1.80925
ST6GALNAC5	2.616
CHSY1	0.06425
MGC15705	-0.496
GPR83	0.1092
EXT2	0.232625
DOLK	0.244
TUBAL3	-0.5165
ACVRL1	2.6611
ABL2	-0.483666666666667
C14orf156	0.589666666666667
PTPRZ1	-0.083
DIP2C	0.933
LAMP1	0.043625
RXRA	0.395
MAP3K5	1.98175
ALKBH1	-0.213166666666667
PDLIM7	0.115125
ARL14	-2.62
SNIP1	-0.421
TIMP3	2.30208333333333
RGS3	-0.4205
SPAG16	1.0537
ABHD4	-0.671
ARHGEF12	0.979583333333333
GLUD2	-0.358
RAC2	-1.4241
UAP1L1	-1.4035
SLC18A3	0.2475
YOD1	-0.892416666666667
RALY	-1.402
HMOX2	-0.649375
DGKH	-0.3995
DBNDD2	1.37516666666667
YIPF4	0.85575
THAP10	-0.32825
ZNF513	-0.919
HAGHL	-2.43233333333333
ITGB4	1.49733333333333
CCDC141	-0.6135
YTHDF3	-0.2845
C5orf28	0.15075
RPL7L1	-0.631625
TMEM30B	0.736071428571429
ANKRD35	4.385
DUOXA2	-0.508333333333333
TBC1D5	-0.40175
DFNB59	1.4975
HRH4	0.041
MYO6	1.0249
DNAJA4	1.089875
RBM24	-0.382125
CEACAM20	-2.016
RBM23	-1.13228571428571
NGFB	-0.621
C1orf63	-1.335
KRTAP7-1	-0.329
PERLD1	1.1625
NPB	0.397
C17orf59	0.331
HSPBAP1	0.4245
SLC15A4	0.108875
PRTFDC1	0.70175
OSMR	-1.24321428571429
CYSLTR2	0.4485
C19orf25	-0.2896
KIAA1797	0.0305
NLRP6	0.026
FAM105B	-0.1519
SCRN2	0.615333333333333
LRRC58	-0.3087
RNF17	0.287142857142857
NEIL3	-5.1105
FAM137A	-0.89725
SKP2	-3.49275
PARVA	1.64608333333333
PKLR	-1.803
RNF34	-0.71725
A3GALT2	0.047
C12orf50	-0.273333333333333
SUNC1	-2.04525
FAM102B	-0.269333333333333
CCT2	-1.51675
LRRC37A2	-1.331
ARF4	0.248
SIKE	-0.290375
C8orf48	1.91933333333333
MBTPS1	-0.158428571428572
GPSN2	-0.852
NCF2	2.69875
SLC12A6	0.0891666666666667
MRPL48	-0.28975
HMGN3	0.5445
LRRC62	-1.23625
PAX9	-0.0926249999999999
FAM55A	0.7565
C20orf42	-0.0541666666666667
SCML2	-2.111
BCL9	-0.4755
FAM40A	-0.893
C9orf41	-1.05533333333333
ZNF774	-0.313
LETM1	-1.4705
PLXNB1	-1.45216666666667
NIPSNAP1	-1.585375
USP10	-1.38475
F9	0.194
LIPE	5.41875
CNGB3	1.008
C12orf52	-1.141125
PI4K2A	-1.11525
MED8	-0.13375
STAT4	1.7849
FGD4	1.517
RNF145	-0.0223333333333333
WDR32	0.053
CLDN2	0.510833333333333
TCEAL8	0.96075
ZMYND8	-1.85266666666667
PDXK	-0.484375
GATAD2A	-1.4265
PTGES3	-0.9115
CCM2	-0.232
TAP1	-0.788125
ZNF670	0.08475
ETS2	0.2505
C6orf166	0.170166666666667
PRMT2	0.0764285714285714
OR4B1	0.2295
INTS8	-0.867
CCDC102A	0.08625
CCDC83	-1.12533333333333
ITGA1	0.9475
EPHA5	-1.15533333333333
FAM24B	-0.435666666666667
TSGA10	3.3955
HAL	-2.21083333333333
MYOT	2.62075
SPACA3	0.359
BCL2L2	0.587
CUGBP2	1.50216666666667
CCNB3	0.87575
RNF113B	-0.35575
MERTK	1.10725
BAG1	0.7985
VPS36	0.2285
ORMDL3	0.7406
C1orf190	3.12225
ZNF625	-0.24775
CORO2B	-0.6145
ALOX15	0.3725
CST1	0.002
NUPR1	2.75466666666667
CCL7	-0.626
SMCR5	-2.844
DSC2	1.2145
RBMS2	0.45075
GRIK4	-0.8685
TRIM65	-1.052
TMPRSS6	0.1655
TP53INP2	-2.06725
GLB1L	0.988
LOC388284	0.454166666666667
PUS1	-1.83278571428571
BCL9L	-1.5085
OLFM1	-0.143083333333333
RET	-0.4285
MASTL	-3.44883333333333
ALX3	0.05125
IL1RL1	0.0803333333333334
ZNF765	-0.6064
C14orf138	-0.46325
SNX10	0.0841666666666667
TAC4	-0.099
C1orf64	3.04275
POGK	-0.69025
MAPK9	-1.0255
ZNF366	3.86175
C8orf79	3.2666
CLDN7	0.647125
OR5AT1	0.302
TRIM37	-2.652
LRRC25	2.2555
GRHL2	2.4895
TEKT3	1.86375
LASS5	-0.832333333333333
ABCC4	-2.09525
DLG3	-0.55
VGLL1	1.882125
ZFP36L2	2.21533333333333
MFRP	0.213666666666667
KIAA1799	0.44975
FLJ44379	-2.196
PCNX	0.539
ANXA9	-0.0815
CYP4V2	1.3564
PIK3C2A	-0.44825
SRR	-0.2475
NOL3	-0.74
IFITM2	1.3035
ARNTL2	-2.721
ZNF595	0.79975
NLRP13	1.6505
ASPH	0.642875
CPA2	0.454
PVRIG	-1.215
LEPR	1.867
C16orf42	-0.745666666666667
SH3BGRL	1.804
FAM77D	0.2035
FNDC7	-0.0735
C9orf6	-0.280833333333333
NOTCH2NL	1.52533333333333
PGBD1	0.1835
SYNGR2	-0.829166666666667
PITPNA	-0.829625
PRPF4B	-1.258
SLC43A3	-1.50671428571429
NRBP1	-1.58575
SLC25A22	-0.55125
ILK	0.214875
SLC22A8	-0.0465
MRPS7	-0.614625
PITX2	0.54025
FABP3	-0.77875
OR1L1	-0.2715
LOC728215	0.06425
BLID	-1.877
KIAA1217	3.95347058823529
TFPT	-0.03875
AP4B1	-0.16625
VBP1	-1.2885
OR1K1	0.394
MORC3	0.24375
BHMT2	2.73966666666667
C3orf10	0.961875
FZD7	2.83083333333333
WFDC10A	0.1035
PMS2CL	-1.155625
CCDC32	0.418166666666667
FA2H	-2.2115
ALG13	0.171
TTLL7	-0.686444444444444
SPOCK3	0.78975
SLC13A2	-0.13
AIM1	1.91225
GPRC6A	0.639
EGR2	5.25225
MED11	1.06825
WWC1	1.1745
SH3GL3	-2.483
RIF1	-0.420642857142857
PRLH	-0.6295
VLDLR	0.799
DBT	0.4806875
C21orf63	0.92
CGGBP1	0.00287499999999999
KRTAP12-2	-0.4355
TADA3L	-1.0505
ZBTB16	4.95875
PDGFB	0.809
RFX1	0.000874999999999973
UQCRB	1.2462
LOC133874	1.587
HPS3	-1.0285
LGALS3BP	0.1472
DKFZP564O0823	2.78835714285714
MRFAP1L1	0.2565
HOXA10	-0.2535
NGB	0.3805
KIF21A	0.125307692307692
IFLTD1	0.482
LZTS1	0.124125
ARHGEF3	1.35225
RHBDL3	0.3255
CSNK1G2	-1.05783333333333
ChGn	-0.235875
KIAA1244	0.7205
GABRB2	-0.071
MGC72080	-1.025
CD27	4.332
EGLN1	-1.8548
PEX13	-0.09925
RWDD3	0.436
RNF12	-0.8975
GRIN2B	1.0115
ADAMTS14	-1.261
DYDC2	-0.307166666666667
ATP6AP1	-0.6418
NR1H2	-0.826166666666667
PDK2	0.46275
C3orf17	0.2205
SLC38A2	-0.375642857142857
SLC25A29	-0.817833333333333
C15orf29	0.5245
ADAM9	-1.20316666666667
TMUB2	-0.2945
GPR176	-0.934
AGK	-0.771625
MCCD1	1.9945
NDUFA4	0.88575
TMEM146	-0.15475
DUSP1	2.446875
UNQ6975	1.2275
EMX2OS	3.61425
INSM2	-1.029
LUZP4	-0.056
SETD6	0.1405
P2RY2	2.0675
SLC45A2	-1.3885
RABGAP1	0.798833333333333
UBXD5	-0.653625
GPRC5A	-2.0699
PAK3	3.5495
LOC63920	0.528
TGFBR1	0.2997
KRTAP6-3	-0.141
SFMBT2	-0.051
CDC42	0.1304375
C11orf35	-1.406
TTLL2	0.7465
UACA	1.04641666666667
CD97	-1.3716
SETD5	-0.911375
NINJ2	-0.38325
PTER	1.26616666666667
POMGNT1	-0.87125
KRTAP4-2	-0.6035
ECGF1	0.55
HRB	-0.273181818181818
ATP1B2	0.589
LOC400506	-1.0215
COL4A3BP	1.721
C6orf97	1.1165
GRHPR	0.646625
TAS2R1	0.467
SEMA7A	-1.6105
EDF1	0.1315
ODF2L	0.7329
PCID2	-0.514833333333333
GTF2H4	-1.303
ZCCHC3	-1.4255
CGB2	0.0325
NEUROD1	0.865
C20orf75	-0.1365
RP5-1054A22.3	1.72083333333333
IFNA5	0.0155
ZNF134	0.0568333333333334
MGC119295	-1.0912
ZSWIM6	0.432625
SMEK1	-0.0706666666666667
PCGF2	-0.642875
C1orf102	2.9795
CYP2A13	1.794
KCNH6	-0.5844
MDM1	0.6186
ALDH7A1	0.481
C9orf75	-1.47075
VDAC3	-0.58525
OR51T1	-0.0905
EIF3F	0.262916666666667
KCNJ10	-0.762625
LENG8	0.0625
EDEM2	-0.596
CCNJL	-0.33
DHX37	-1.0565
CRYGN	0.3695
AATF	-1.545375
ZNF630	0.94975
E2F5	-1.992
WFDC13	-0.2685
FTSJ3	-1.27883333333333
C4orf33	0.89075
LHFPL4	-2.8935
C19orf56	0.730333333333333
SMAD4	0.66325
AFM	-0.6766
G0S2	5.2835
FCHSD2	-0.2864
RRP1B	-1.0694
EEF1B2	0.360833333333333
STAT6	1.04833333333333
ZNF195	-0.3805
GNL1	-1.40066666666667
ZNRF2	0.420666666666667
PER3	0.682625
ASB16	0.34575
C10orf10	2.88407142857143
ADCY8	-2.85566666666667
C9orf58	1.29333333333333
ARMC10	-0.325
PSG1	-0.9955
DHX34	-1.0095
VARS2	-1.43875
NFIC	-0.27225
ITPR2	0.64075
AGXT2	0.3245
OR6K3	0.134
H2AFZ	-0.978333333333333
MLLT3	0.496
COX4I2	2.84975
CCNT2	-0.5675
PLK4	-3.284375
NUMBL	-1.1485
MED16	-0.92125
PLEKHQ1	1.81525
GOSR1	0.612611111111111
BTG4	0.530333333333333
RPL30	1.3445
IGSF5	-0.261
IGFL2	1.03933333333333
ELMOD2	1.198
SHC3	-0.4325
HAVCR1	0.197
DYNC2H1	1.03075
RNF5	-1.01033333333333
C2orf7	-0.0545
NLF1	0.197
KLHL25	0.31725
LRP10	0.0563000000000001
KRI1	-1.46975
PUS7L	-0.604833333333333
MGMT	1.66275
HOXD1	0.8715
CSH1	0.126
ATG16L2	-1.7905
FLJ44635	1.3175
CHODL	2.30175
EXOSC8	-0.8955
SLC28A1	-0.22425
MYO7B	-0.5235
SEH1L	-0.4993
MTNR1A	-0.0165
TSPAN5	1.12116666666667
CDC45L	-4.9355
AMIGO1	-0.9985
ATAD3A	-2.202
OSGIN2	0.00683333333333335
PDIK1L	0.0795
DARC	4.556625
PIPSL	0.2295
SHMT1	-0.474
CRISP3	-0.04
POPDC2	3.7055
ZRANB2	-0.381
FBXL8	-0.43175
TRIP13	-4.06427272727273
EIF5AL1	-1.852
POU5F1P3	-5.20666666666667
IL6	0.162166666666667
CXorf38	-0.198333333333333
IFNA16	-0.136
FBXL2	1.93666666666667
BRD1	-0.0035
STATH	0.27025
FBXO44	0.5215
MCCC2	-1.55175
CDC2	-3.9067
C5orf23	3.0875
IVD	-0.735166666666667
C10orf122	-0.689666666666667
MSL3L1	0.1014
MVP	-0.08525
EPOR	-0.9404
ZMYM1	-0.625333333333333
BCL7C	-0.121666666666667
PSTPIP2	0.603
LYPD1	-1.9735
OR8G5	0.015
ZP3	-0.639
BCAS4	-0.07925
EDG6	3.16075
ISY1	-0.60925
PRAMEF2	-0.6805
CUL1	-0.739125
RNF213	-0.4317
CCRK	0.70125
DHX9	-1.003625
C13orf29	0.03925
NCKAP1	2.17466666666667
MRPL43	0.845785714285714
XPR1	-1.0165
PKN2	0.6845
PODNL1	0.045
ZNF333	0.670625
DALRD3	0.15075
OPN1SW	0.406
BTBD6	1.05625
C11orf82	-3.3425
OR5P3	0.546
DUSP11	0.36575
L1CAM	-1.8962
NEK11	1.4235
OR7E91P	1.7095
CNTN3	2.563
CREB3L2	-0.15375
ZBTB37	0.2105
KIAA1324L	1.42975
NDUFB10	0.193
NUDT2	-0.09675
GTPBP8	-0.04125
CACNA1D	0.277625
PRKAA2	-0.8215
PRDM8	0.2125
MGC16075	-0.554666666666667
KRT14	4.30342857142857
PP8961	0.2795
MRPL18	-0.158
ABCG2	-0.824
PACRG	3.4625
BBS2	0.94575
KREMEN2	-4.1525
FBXO21	0.95125
HNRPUL1	-0.775166666666667
GRB10	0.8
CLSTN1	0.04375
LMAN2	-1.02
C17orf61	1.25825
NIPSNAP3A	1.50425
INSIG2	-0.9005
PCDHB7	1.11566666666667
STXBP2	-1.217
CMAH	1.38258333333333
SEMA5B	-0.52725
ZNF155	0.351
COQ6	0.495166666666667
PRPF4	-1.168
TSPAN15	1.6664
VN1R5	-0.17975
LATS2	1.8555
SELK	1.17225
PGK2	0.0336666666666667
MS4A1	-1.131125
TYW3	0.0567
KRTAP5-1	-0.1725
RCCD1	-2.03783333333333
BTN1A1	0.23775
DDX28	0.17675
TMEM65	-0.050125
LOC92345	-0.47525
TTC31	-1.3595
WDR46	-1.534
CHP2	0.0555
LSP1	0.48975
ZNF542	-0.27775
EXOSC1	0.183
ARHGAP18	-0.165333333333333
LRRTM4	0.312125
MAOB	4.35425
CACNB4	0.41975
MGC33846	1.40825
RANBP3L	2.1775
ATP5L	1.121625
ONECUT1	-2.1635
NUDT9	0.64025
TMEM149	-0.0145
STX17	0.7145
IGSF10	0.275
TMPRSS9	-0.2905
BMPR2	0.78075
ALLC	0.25375
KLF7	0.25475
GCC1	0.5655
TIMM9	0.71225
CDO1	5.137
MGC10701	0.256666666666667
IFI6	0.697666666666667
FRMD8	0.179
MGAT2	-0.00725
WBP5	1.189
CNIH2	0.26075
