Hybridization REF	TCGA-AR-A0U1-01A-11R-A115-07
LOC541473	0.224
NMBR	0.338
GLT1D1	-2.1315
ABCB7	-0.91575
PFKP	0.340727272727273
C9orf91	0.3015
LRRC41	0.326
C1orf85	-0.190333333333333
ATP5F1	-0.726625
STOX1	2.476
GFOD2	0.43325
SLC25A3	-0.2705
ZNF646	0.2799
ZAR1	-0.3995
OSTbeta	-0.477
GALNT3	4.0075
IFT122	0.694
LDB3	0.3633
GARNL1	-0.404428571428571
HOMEZ	0.7545
LRRC6	3.9475
ANGPTL5	-2.02525
UBAC1	-0.5615
DLEU7	-0.00599999999999999
RPL19	0.331125
TOP1MT	-0.158833333333333
LOC643641	0.3995
MBD3L2	0.1015
NTSR1	-0.0205
WISP2	-0.3
GPSM2	-1.158125
RDH10	2.7483
PRKCG	0.4225
HIST1H4J	1.1345
MON1B	0.9893
MLF1IP	-0.903333333333333
ZNF446	0.4305
COL4A5	-0.6181
SLC26A1	0.345285714285714
RGN	-2.00025
CCNB1	-1.8695
C9orf165	0.3265
CCDC28B	-1.5345
CCDC97	0.5885
FGR	1.53325
MSRB3	-0.088
EPN2	0.16275
COX15	0.0921666666666667
KCNK6	0.4817
XK	0.0185
GDA	1.001625
HEPH	-1.33025
THRAP3	0.69425
MET	-0.1415
PHYHIP	1.0605
LYAR	-1.01716666666667
ING3	-0.216
AK7	2.59825
CCT8L2	0.850125
COPS7A	0.240833333333333
WSCD1	-1.42475
RNF185	0.5225
TNS3	0.9945
KNDC1	-0.311666666666667
RWDD4A	-0.335666666666667
MED13L	0.6669
ZFYVE1	0.24025
C7orf44	-0.691666666666667
MRPL1	0.9415
STGC3	-1.21225
TEAD1	0.354333333333333
RPL7A	0.237357142857143
ARL6IP1	0.0574
C1orf178	1.9675
CTAGE5	0.997333333333333
TMEM184A	2.66233333333333
SLC25A14	0.0605
CACNG5	0.33575
ATXN10	-0.3483
ECH1	0.159
CCL22	0.94875
CYP2F1	-1.668
GADL1	0.4885
TMEM19	0.1888
RUNX3	1.94975
EFNB1	1.13916666666667
LIPN	0.3715
ACSM3	-2.9615
SIGLEC8	0.284166666666667
ASCC3L1	-0.101
NOL8	0.514
RELT	-0.815333333333333
Magmas	-0.42125
PPP1R15B	-0.288
C11orf2	0.47575
VKORC1	-1.26833333333333
MGC26647	0.197
TRPM6	0.738
UGT2B7	3.60733333333333
FEV	0.1695
FOXK2	0.4944
PDCD5	-0.291666666666667
SLC8A1	2.915
DGUOK	0.148
CLDN16	2.0965
GAGE1	-1.6175
RBM17	0.4692
C1QTNF3	-0.262625
VGLL3	0.505833333333333
UNQ5830	0.6455
CD1A	-0.3575
SCGB1C1	-1.523
SUPT4H1	-0.59875
TRAF5	0.57575
ASAHL	0.78775
FAM73A	1.15783333333333
OR6B1	0.3225
WHSC1	-1.38855
GFPT2	-0.73425
LOC339809	0.92675
STARD5	-0.285916666666667
SIP1	-1.16475
DNAJC15	1.329
STAU2	0.0514375
FAM98A	1.402875
RAD23B	-0.0256875
LRRC33	-1.01775
CHRAC1	-0.579
C21orf89	0.2965
C19orf43	0.5025
KLK8	2.451
CCNE1	-0.06975
PKDREJ	0.9785
SSU72	0.92425
C17orf73	0.275
GPR78	1.106
WHSC1L1	0.9125
GSTA2	3.11175
SMUG1	0.432166666666667
UFM1	0.7407
AP3M2	0.05925
USP14	-0.876625
FBXL14	0.477333333333333
DSTN	0.38525
SFRS14	-0.44325
FBXO31	-0.429833333333333
C12orf40	0.147
FRS2	0.3835
NR2E3	0.57
TUBB2C	0.1805
GMPR	0.386666666666667
C9orf139	0.448
ING5	-0.334428571428571
LOC730092	0.406333333333333
ORM1	-3.37325
RP11-11C5.2	-1.307
HSPD1	-0.7023
PIWIL3	0.0533333333333333
C5orf13	-1.2854
OR5R1	0.1075
LCOR	0.709875
PLEKHA9	0.435
CCDC43	-0.16275
ZNF232	-0.2975
SLC6A7	-1.4105
ADH5	-0.306583333333333
SHBG	-0.549166666666667
CROCCL2	-0.41
PANX3	-0.6345
CDIPT	-0.667
SLC16A5	1.852
TUBB	-0.4605
TOR3A	0.3758
PREP	-0.361166666666667
ENTPD8	0.195928571428571
CHMP1B	-0.0925
SYT12	-0.4865
MYH6	-1.4982
MAP3K13	1.05483333333333
KLHL30	0.246333333333333
LCMT1	0.196
EIF1AX	-0.0679166666666667
FOXD4L1	0.733
SLC24A5	-1.839
RNF166	-0.585
TJAP1	-0.163
TMEM156	-0.341
ZNF239	0.46225
SNX19	1.0068
GKN1	-0.01425
FCN1	1.8716
C1QL1	-1.4565
ATP11C	-0.4495
ZNF35	0.64875
CARD8	0.0045
LIMD1	-0.0153333333333333
KIAA0286	-1.094375
XRN2	-0.916833333333333
CD6	0.537833333333333
TOX3	0.925375
ZSCAN4	-1.23216666666667
RSRC1	-0.222125
COG1	0.24825
PTRF	0.0091
C16orf35	-0.259875
FBXO24	-0.10325
CHST11	-0.91425
THRB	0.6621
MYBPC1	1.12625
RNF39	2.22
PSMD11	-0.58525
ALAD	1.084
EN1	2.98975
SLC9A9	-0.1745
GSTM4	-0.2011
CDC42BPA	0.825473684210526
RCSD1	-1.003
LUC7L2	-0.4001
SPTBN1	0.6058
LOC146167	0.1455
BAT5	0.1735
ZNF452	-2.34028571428571
LSM4	-0.519125
SRP72	0.1731
SGK269	0.3055
MTX1	0.147
CENTA1	1.6445
UNQ9433	0.508
ATR	-0.0184166666666667
DDX49	0.326333333333333
PAQR8	0.0573333333333333
C14orf174	0.8615
GBGT1	0.01875
THAP1	-0.131
OR10K1	1.0945
RASIP1	-1.12766666666667
DPYD	-1.218
DOHH	0.375
C18orf45	1.093
POF1B	0.3543
ZNF552	0.81475
USP32	-1.33775
MED27	-1.30916666666667
C14orf149	-1.401
PRDX4	-1.09683333333333
ABHD12	0.4124
AGT	-3.5055
SLC22A14	-0.23925
C1orf58	0.06025
PILRA	-0.0325
ABCF2	-0.549
C17orf85	0.4064
TKTL1	-1.05633333333333
FGF1	1.7299
IL6R	1.52316666666667
VPS25	-0.3875
CHRNB2	-0.328
COL7A1	-1.1973
LRRC48	4.1675
SPG20	0.28225
COX10	-0.474
GCA	0.66825
ECEL1	2.76533333333333
GLG1	0.327333333333333
SRD5A2L2	0.118
MUTYH	-0.6545
ZNF70	0.16425
L2HGDH	-1.59575
GPATCH2	0.6035
ZNF655	-0.439375
ZNF227	0.0413333333333333
MCOLN2	0.0223333333333333
NQO2	-1.38775
KCNQ5	-0.2975
NEU1	0.307333333333333
QRICH1	-0.274
ZBTB20	0.241333333333333
RPUSD3	-0.38175
EPGN	-1.9944
TSN	0.0804166666666667
SPRY2	0.00633333333333334
LZTFL1	0.289
GMFB	-0.757875
PBEF1	-0.9479
HBG2	-2.49825
TMEM8	1.45975
PALM2-AKAP2	-0.000999999999999996
NFYA	-0.10075
FAM108A1	0.68625
PBLD	1.9725
NRG4	-2.76125
PIGF	-0.46
PTGER1	0.88475
NOS2A	0.158666666666667
C21orf34	0.867833333333333
C21orf51	-0.430916666666667
IL17C	0.2685
TRMT6	-0.500833333333333
ETV2	0.244833333333333
CCDC109A	1.5015
MYLK2	-1.0965
ATP10A	0.2571
DPH4	-0.37425
C5orf5	-0.463
KCNA4	0.3248
NMNAT2	0.177
GLYATL2	3.8735
LSMD1	-0.294375
IL23R	-2.37225
NRF1	0.174
MUC15	0.4105
PRDM12	-3.273
PAQR4	0.174285714285714
RBBP6	-0.732375
IFI27	3.89425
SKAP2	0.0416666666666667
TAGAP	2.2965
TJP3	2.3425
C9orf61	1.0725
IDS	0.0122142857142857
PARG	-0.1345
LOC131149	-0.2515
DYRK4	0.762
MICALL1	0.97275
GALR2	0.1225
GPBP1L1	-0.007875
TBX21	3.44825
KCNJ6	0.911333333333333
GGN	0.45525
CASP5	0.670166666666667
RNF182	-4.81925
BRD4	1.45425
DOK4	0.263625
SLC46A2	2.46816666666667
SOX9	1.3115
ZNRD1	-0.257666666666667
PRR6	-2.71475
FAU	-0.051125
DTNB	1.81666666666667
CARD9	1.4825
STS-1	-0.7675
SLC4A5	0.0625
NSBP1	-2.42125
UGCGL2	-0.714916666666667
POTE15	3.7475
NOXA1	3.2785
RP13-347D8.3	0.18675
SAMD10	-0.0363333333333333
EP400NL	-0.31475
TCF21	1.287
AMELX	-0.02875
JPH2	0.4532
SLA	1.398875
DLST	-1.36866666666667
SEPT12	0.599
RGS20	-1.788
LXN	0.6055
ZNF419	-0.22475
UPK3B	0.298166666666667
RELL1	0.6315
ESPNL	0.0605
KLHL21	-0.44675
PI15	0.2275
C2orf61	-0.645
LOC407835	-0.156833333333333
RER1	-0.18025
ELAVL2	-0.578
MGC26718	-2.0295
KLF2	1.67275
TNFAIP8L3	0.262333333333333
TFE3	0.4375
C11orf17	-0.418
15E1.2	-0.30225
SNRPC	-0.7915
DLGAP1	3.014
PGLYRP1	0.232875
OVCH2	0.716
IRF7	1.1187
SET	-0.0532
NAB2	-0.228166666666667
LRP5L	0.24025
FAM120A	1.2003125
ASCL2	1.86333333333333
SHH	0.2325
ATP5H	-0.001
THPO	-1.55916666666667
TYRP1	-4.16633333333333
HIST1H3E	0.743666666666667
EIF2S1	-1.01216666666667
TNFRSF17	0.496
TARSL2	0.1245
NKX2-8	0.852
C1orf115	1.656375
LOC56964	1.1555
KIAA0841	-0.7715
ISCU	0.3265
TTMA	-0.383
ZNF414	0.164
LOC441150	0.6005
RAB15	-0.32575
HBP1	-0.153833333333333
TNNT2	0.679
CECR5	-0.65625
PHGDH	-0.192625
JRK	-0.0352
XPO4	-0.667375
FAM131C	1.004
ARHGAP25	1.38133333333333
CA9	-2.29466666666667
GPR62	0.031
TLX1	0.452
GPS1	-0.23175
OR2M2	-0.362
BDP1	1.32828571428571
FAM70B	1.177
RPS29	0.343166666666667
MKLN1	-0.2908
TSPAN19	-1.64675
SLC29A3	0.4299
LGALS4	-0.111
USH2A	0.1538
NF1	0.0905
APOBEC3A	2.958
IMPAD1	-0.653666666666667
OLR1	1.43516666666667
NRAP	-0.3225
HCFC1R1	0.441333333333333
TAOK2	0.4765
MCM10	-1.91383333333333
MAP4K3	-0.3455
CBS	-0.50775
CLK3	-0.4504
PCDHGA5	-0.12
ELF4	0.522875
FAM71A	-0.2485
C11orf49	0.6445
CLIP2	-0.776
BTBD9	0.7011
ZNF524	1.423
KDELR1	1.03716666666667
ZNF509	0.6335
NCSTN	0.147
ZNF533	1.05735714285714
PARP4	0.387
GALNT9	0.425
NPY	-1.033
BEGAIN	-2.32933333333333
TMEM77	0.308666666666667
FOXRED1	-1.33983333333333
SLC16A2	-0.777166666666667
SLC35B1	-0.373
GK5	0.168833333333333
SDCCAG10	-0.5585
C4orf20	-0.6635
SLC9A2	1.31425
ADD1	0.311357142857143
TAL2	-1.2005
ACLY	-0.9685
DNAJC1	0.889
SOST	-1.279
USP43	3.825
CYP4F12	-1.54725
FKBP5	-0.798125
CHCHD5	0.5992
NUDT22	-0.14975
CCDC85B	-0.553
OR51G2	0.835
STRN3	-0.0556428571428571
TMOD2	-0.02975
FLI1	-0.29175
MAB21L2	0.0948333333333333
DGKQ	0.3825
VPRBP	0.600166666666667
SCNN1B	2.5565
ECHDC3	0.9771
TMEM106C	-0.07225
CSNK2A2	0.039
RPL39	0.1763
HERC3	-0.951888888888889
ZBTB47	0.330666666666667
ZNF681	-0.4415
PAGE2	-1.8675
CLIC5	4.40064285714286
RABAC1	0.4025
ZFHX2	1.3265
YPEL1	0.517666666666667
KIAA0776	0.43375
NR1D2	-0.49075
DNAJC4	0.430125
NPNT	-0.3066
ZNF677	-0.249
ZNF536	-0.31375
MEF2B	-0.0090833333333333
PTPN4	0.478
CTCFL	-6.5525
STX5	0.297166666666667
CD72	1.64125
VEGFA	-0.320263157894737
XRCC1	0.2733
MAS1L	0.572666666666667
ELL	0.2202
SETBP1	-0.57025
CDH11	1.74316666666667
NDC80	-1.26061538461538
DMBX1	-2.5995
NRSN1	0.177333333333333
BAT2D1	0.821125
CDS2	-0.254666666666667
C1orf212	-0.5465
SENP3	-0.516375
IL1F9	0.9865
EEF2K	0.370625
COG8	0.22575
CEP72	-0.8665
OR1L8	1.1435
MUS81	-0.490583333333333
PHYH	0.95025
GGT6	1.97333333333333
C22orf23	0.705416666666667
C13orf33	2.48
MAPK8IP2	0.474
NELL2	-0.837
POU3F2	-2.39016666666667
ALPK1	2.027
MRPS18C	-0.7295
RPLP2	0.74425
FGF22	-1.0325
SPNS1	-0.459
ZFP1	-0.48075
IL1RAPL1	-1.57525
PCSK9	-1.49316666666667
NKX2-1	0.485583333333333
C6orf189	0.82575
SP4	-0.2815
SLC11A1	1.2807
C21orf25	-0.313333333333333
ICAM2	1.883375
SH3GL1	-0.3795
GSK3B	0.222
RALB	0.574
PDXP	-1.38783333333333
GNGT1	1.001625
KIR2DL1	0.2745
TNFAIP3	0.485
C6orf32	0.6565
CBLN2	-1.31
PANK3	0.426625
TAAR9	-0.524
WDR82	0.823214285714286
APOM	-3.318625
TRIP10	0.9045
SPATA16	0.267
C1orf135	-0.3305
USP51	-0.1655
TESK1	1.0155
C11orf64	0.21125
ZNF611	-0.0855
PDE6G	-0.066
HLA-DQA1	3.91775
GCLC	-0.34225
SEC61A1	0.273928571428571
TWSG1	-0.49525
ZMYND10	3.74325
CTDP1	0.19575
ADAMTS6	0.5675
SLIT1	-1.866
KRT86	0.6585
KIAA0574	-2.0055
GTPBP2	-0.1356
PQLC3	1.13375
PRRX2	-0.363666666666667
C15orf44	-0.0861666666666667
MKKS	-0.374
C11orf10	-0.33325
GPR110	4.23175
CD109	-1.1415
ADCY1	-0.239333333333333
RHBG	-2.71025
TP53I3	1.923
SLC22A3	-0.2792
UCP2	2.26475
FOXG1	2.6975
OR2AG1	0.3785
TRIM24	-0.82575
PROC	-1.6485
TAAR6	-0.10625
AMTN	1.102
C10orf47	1.97566666666667
DEPDC1	-1.71525
FLJ45557	1.25275
ZDHHC17	-0.1945
KIAA1429	-0.407333333333333
KCNH1	-0.15275
VNN3	3.262875
PSMAL	4.4215
PPARD	0.414125
HFM1	-2.301
YBX1	-0.606833333333333
ZNF695	-0.691
SCTR	-0.527666666666667
DCDC1	0.665
VPS26B	-0.1264
MTF2	-0.3
ATP6V1F	0.48125
CCDC94	-0.1925
PERF15	0.4035
CCL11	2.41275
LMO7	0.330375
DCST1	-0.435
ADRBK1	0.3925
CDRT4	0.987
ZNF84	0.07475
HOXD8	3.73975
STARD8	-0.947666666666667
FOXP2	-1.265375
CCDC103	1.2245
POLR3A	0.1308
GSC	-1.459
ZNF114	-1.61566666666667
HTR7P	0.4025
LALBA	1.5415
RMND5A	0.367333333333333
PSCD2	0.7335
ZNF409	0.1035
KRTAP1-3	-0.157666666666667
MAF1	-0.27725
LOC201725	-1.68083333333333
NRN1	-2.553625
SPAG5	-1.57783333333333
DNAH7	3.98783333333333
FLJ43860	-0.394
BRCA2	0.315
ACADM	-1.279
CXXC6	-2.110875
RAGE	0.304875
CHMP2A	0.605
FAM8A1	-0.64
GPR21	-0.003
SLC12A3	-2.61683333333333
FVT1	-0.0642142857142857
ZDHHC7	-0.082
FLJ44048	0.59025
SLC44A3	2.6275
SDSL	1.09583333333333
MMP8	-1.819
PLA2G12B	-3.72133333333333
ACY1	-0.06225
MT1E	1.52483333333333
OR4K15	0.2085
TECTB	-0.053
GPR20	0.68425
IRAK2	-0.81425
RFPL3	-0.982375
MYO9A	0.00425
NARG1L	-0.20475
BLMH	-0.6735
CCDC3	2.69233333333333
C9orf21	-0.385666666666667
KIAA0513	0.961666666666667
MIER2	-0.3385
PNMA2	-1.86372727272727
SH3BP2	0.6318
ANXA10	-1.118
RTN2	-0.733
TFB1M	-0.813
PRPH2	2.65975
C14orf133	-0.16525
GOLGB1	0.192916666666667
IRX4	0.745625
NFKBIL1	0.492166666666667
C10orf62	-0.335
APBB3	-0.08975
RPS10	0.0484
LOC728378	1.8145
TLE3	-0.125722222222222
PSMB7	-0.999125
MESDC1	0.372
SLC6A1	0.786833333333333
OCLN	0.944416666666667
PTTG3	-1.63233333333333
NAGLU	0.179
SERTAD4	1.685625
SPRY1	2.22275
FLJ10781	1.4935
MYSM1	-0.4835
TRIM4	0.174071428571429
SH3YL1	1.90775
TREM2	2.76733333333333
SERPINI1	-0.9915
HDHD3	1.150625
TMEM38A	0.5895
EID2B	-1.7095
TDRD3	0.348166666666667
SEDLP	0.047
THSD7A	2.90033333333333
NDST3	-2.4645
KLHL15	-0.919333333333333
DHRS12	0.9075
FBXO9	-0.423357142857143
TNPO1	-1.08783333333333
MRPL13	-0.1815
SNX5	-1.5255
METTL6	-0.742
SOD1	-1.040125
CHML	-1.11533333333333
PACS1	1.413375
SIRT5	-0.2173
CAPN2	0.793833333333333
FXYD5	0.0786666666666667
TWISTNB	0.1835
LRFN1	0.888333333333333
UBE1L	1.475875
UBE1C	-0.88175
OR51B2	-0.38375
OR4D11	0.038
C15orf2	0.6275
NR4A1	0.148
LOC339047	-1.356
TRIM17	1.59775
ATP5G3	-0.232142857142857
RPL15	-0.526583333333333
ADAMTS8	3.90125
HOXC4	1.153
C14orf37	1.0195
CEACAM5	3.582125
MYT1L	-0.459833333333333
RASA2	0.755625
OSBPL7	-0.733
STAG1	-0.7415
GIMAP4	3.8515
FUT3	3.86516666666667
PIF1	-1.708125
LPIN2	0.5019
SH3PX3	1.08125
PDP2	-0.441
PAPD1	-0.248625
ERP27	3.31675
APOOL	-0.4837
DIABLO	0.43425
TRHR	0.322875
ARMC9	0.972
RNF152	2.72325
SLITRK3	-0.36
ZNF211	-0.5205
PFDN1	1.094875
RGS11	-0.4515
HS6ST1	1.9745
AKR1D1	-2.2965
TNP2	-0.0973333333333333
STK31	3.49133333333333
EML4	0.518
SGTA	-0.3225
HIST1H2BI	-0.609166666666667
PSMD6	-2.23283333333333
KIAA1257	2.055
C18orf55	-0.630333333333333
FLJ20273	2.398
RPL28	-0.1975
EPYC	0.64925
NOX3	-0.561
ELAC1	-0.250833333333333
METT11D1	-1.03075
BIN2	-0.0968333333333333
NACA2	0.20025
CCDC17	2.6085
HM13	0.1083
UBOX5	-0.57575
UBE2O	0.015625
UBL5	0.11925
APOLD1	0.73275
C9orf31	0.17475
TNFSF8	0.678
ARHGAP29	-0.234875
PROKR2	0.134
PDE5A	-0.0703333333333333
C6orf12	0.236
TOM1L1	-0.2465
WHDC1	0.4485
FOXI1	0.779166666666667
RAB4A	0.3349
TMEM39B	-0.5755
ATPBD1C	-0.93
FARSA	-0.810833333333333
PLEKHG5	1.56625
CMAS	-0.213833333333333
OR7E24	1.592
SLC30A1	0.363
CDC42EP5	2.33983333333333
PLAC1	-3.0525
KLHL18	-0.359833333333333
LBA1	-0.1253
TAZ	-0.40075
CRIP2	1.868875
BTBD11	-1.63416666666667
C16orf72	0.0715
DIO2	2.2735
LRRCC1	0.196
CCDC136	-1.838
PRX	-0.250875
RBM5	-0.1612
TMEM85	-0.14425
TUBGCP4	-0.8165
APLN	1.184125
CDK7	-0.14
SSR2	0.399166666666667
CRELD1	0.01225
C19orf46	1.39425
GAL3ST4	0.123166666666667
KBTBD10	1.28675
IL28A	0.265
WDR27	-0.1825
MCM2	-1.47
SOX14	1.5385
FLJ39743	0.192
KIAA0922	-0.461375
HIPK4	-0.1205
FLJ25758	-0.4295
C16orf57	-0.186166666666667
PDZD2	0.647625
MCC	0.0515
HHLA3	-0.0805
ID2	0.23975
C20orf23	1.65116666666667
ZNF688	0.89775
APOC2	-2.13666666666667
LOC440093	0.449
FAM50B	0.180666666666667
PWP1	-0.233
DNAH10	3.85325
HIST1H2BA	0.721
GPR56	1.947
METAP2	-0.489
PAN3	-0.0551666666666667
STXBP4	-0.16875
PDHX	-0.527
MTA1	0.6425
ZBED4	0.131875
ZNF720	0.32675
CDK2	-1.900625
RHOJ	0.55675
CDC37	0.0626666666666667
ZER1	0.43575
GRK4	0.35925
PRPH	0.04925
POLR2A	0.0385
OGFOD1	-1.012
NOL5A	-1.4195
PHEX	-0.4555
FLJ16478	0.3735
C20orf117	-0.74025
CAMTA2	0.06675
C11orf74	0.885333333333333
DDX17	-0.0821666666666667
C5orf27	0.6225
PLEKHA2	-0.2299
PDE4DIP	-0.8968
SCN7A	-0.2855
ZNF559	-0.977333333333333
CXCL10	4.1255
ZMYM4	0.468666666666667
STK32B	-0.583333333333333
KIAA0888	-1.3562
TACR3	0.902
CKAP2L	-1.8865
KIF1A	2.83216666666667
RSPRY1	-0.6405
VCAN	0.09375
CYP27C1	0.155
SYDE1	-1.25083333333333
MED12L	-0.637
ZDHHC21	1.115
NHS	0.5985
TM9SF3	0.666833333333333
DDHD1	-0.0745
MAFG	-0.260166666666667
BICD2	0.3078
C14orf119	-0.584
C14orf43	0.101928571428571
CDH7	-0.41175
ALKBH5	-0.153214285714286
JUP	1.60125
TMEM41A	0.296333333333333
MAMDC4	-1.02683333333333
CBX3	-0.989
LRRC18	2.5375
RBMXL2	0.19725
PLA2G4D	0.1685
FGF13	0.356125
KIF3A	0.903
PDIA6	-0.05425
DCXR	-0.61375
CASKIN2	0.549916666666667
EHD1	0.992
MARCKSL1	0.7775
ZNF496	0.626333333333333
SCAF1	0.193666666666667
KCTD8	-0.505
TRAF3IP3	0.526142857142857
LSR	2.21025
CXorf1	-0.107333333333333
C14orf112	0.202166666666667
EIF2B1	-0.3315
OMP	0.4105
GSTZ1	-0.23125
LOC92017	1.36775
ISLR2	1.6885
C12orf36	1.876
GATA2	-1.91183333333333
GABRA5	-2.3615
CELSR2	-0.228357142857143
STAM2	0.7914
TNAP	-0.4815
PTPMT1	-0.136333333333333
GRP	4.9505
SV2A	-1.02116666666667
MAGEA12	-3.4265
CACNG1	0.372
C18orf19	-1.29125
GSG1	-0.501333333333333
PTPRJ	0.498571428571429
FRMPD1	-0.004
ZNF668	0.4485
PLEKHJ1	-0.466
ADAT1	-0.9934
TMEM50A	0.1598
UCN3	0.046
HOOK1	1.609875
IL17B	-0.7775
MLKL	0.044
TTC14	-0.698333333333333
KLHL5	-0.477375
CRYL1	0.693166666666667
FOXH1	-0.0525
NFYB	-0.01175
PPM1G	0.41425
GOLGA2LY1	1.41675
NMT1	-0.28175
HADHA	0.6553
CHSY-2	0.7575
PLEKHF1	1.73164285714286
SAGE1	-2.9605
MUSTN1	0.563
SUHW4	0.574
TFEB	1.581
ZFYVE27	0.7175
ATG12	-0.253833333333333
BMI1	-0.114785714285714
ZIM3	0.6005
MYH4	0.00074999999999999
MASP1	-1.03658333333333
KIAA0984	0.7515
RPAP2	-0.54325
ASB5	-0.298666666666667
BOLA3	-0.316166666666667
MIA3	0.7955
KRT35	0.1285
KIR3DL3	-0.4975
MRPL51	-0.544
SEMA3F	0.255
NDUFB2	0.602333333333333
LOC253012	-0.992
FAM46C	-0.6654
G6PC	-2.29233333333333
CSAG3A	-3.68916666666667
PREX1	-0.553
SLC25A45	0.25475
MAPKBP1	0.6244
CPE	-1.4132
GNB1	0.095125
CXCR6	2.662
TRIM46	-0.2565
C16orf3	0.382333333333333
HPSE	-0.105875
TIGD3	0.0255
SPG3A	1.76025
LCAT	-1.20716666666667
ST6GAL1	-0.427555555555556
POMC	2.2675
FLJ36031	0.845833333333334
NSMAF	-0.6075
SKIL	0.8305
ADSS	0.500166666666667
HMGCS1	-1.8005
POLR3F	-0.791
RAB10	0.78125
ZNF277P	-0.23425
ZBTB7B	0.139875
DHRS1	0.841875
ABCC13	-0.051875
CNOT3	0.2465
NFKBIA	0.8195
GAK	0.479333333333333
SFT2D2	1.8105
HOXA6	0.052
CRTC1	0.62125
LY6D	2.7795
C20orf72	-0.813666666666667
CPT1A	0.49775
LMO1	-0.7625
EIF3I	-0.1455
PRB4	0.0215
MCM3APAS	-2.019875
C20orf132	0.1266
FOXF2	-2.889
S100A12	0.5025
MLH1	-0.889666666666667
ACTN1	0.5683
MRPL36	-0.364
C20orf106	-0.81025
FBXO6	1.33033333333333
MKS1	-0.0971666666666667
CX3CR1	-1.5575
PDE1B	0.359
PLP1	-3.80025
KISS1	0.0221666666666667
C14orf2	0.748666666666667
TBC1D3P2	-0.2465
COMMD6	0.7361
ANKRD7	0.32775
PTCHD1	1.352875
NARS2	-1.1705
DOCK7	0.209375
FAM127B	-0.04025
LOC390243	0.0448333333333333
N6AMT2	0.58575
ZNF391	-0.1825
DNAJB14	0.2755
WRB	-1.105375
BPI	1.36483333333333
TTC4	-0.969666666666667
FAM10A5	-0.36475
GOT1L1	0.694555555555555
MAGED1	-0.029
RESP18	0.592
WFDC6	1.7205
MT2A	-0.6315
C11orf56	0.78125
KIAA1432	0.011
ROR1	-1.260375
HSD17B14	1.32366666666667
ZFAND2B	0.58725
SAMD4B	0.434
HEXA	0.33175
HNRNPU	0.0872727272727272
USP39	-0.146875
NRD1	-0.62975
R3HDML	-0.186
FLT4	0.463166666666667
OMG	0.0658333333333333
OR52N4	0.042
LOC399818	-0.50575
ELA2	-1.8005
VENTXP1	-0.4905
RFC5	-0.9335
OR52L1	-0.132
PAX5	-0.166
FBXO2	-0.58275
GMEB1	1.294
AKT3	-0.363666666666667
CRB1	-1.56333333333333
CTTN	0.543333333333333
UTP15	-1.07266666666667
HSBP1	-0.0571666666666667
PHF11	1.5085
NDEL1	-0.1025
USP8	-0.54875
BAIAP2	0.985875
SI	0.468333333333333
ARSJ	-0.162833333333333
BAAT	-2.84825
KCNS3	-0.278
LOC126147	-0.187
TMEM37	1.16375
C1orf162	2.87816666666667
MBD1	-0.1847
ITGAL	0.414333333333333
WDR73	0.239833333333333
GKN2	0.171833333333333
ARFGAP1	-0.754125
SLC5A8	0.311333333333333
ZBTB40	-0.2193
CYP4B1	2.76433333333333
LYPLAL1	-0.42875
CHST3	0.3295
MAP3K9	0.4525
BTAF1	-1.08483333333333
TFAP2E	-0.1525
RBM35B	0.85675
LOC441251	-0.333166666666667
ANKRD25	-0.00577777777777779
UQCRC2	-0.291
MAEA	0.419416666666667
HYAL1	-1.7429
RNPEPL1	1.3125
CPSF2	-0.99475
PSD3	-0.1588
ABCA13	1.665125
AGR2	2.700625
GBX1	-1.6555
HDLBP	1.24707142857143
ACY3	1.25875
HECW1	-0.0735
ZNF519	-1.6255
HOPX	2.26225
ZNF304	0.27425
OR12D3	-1.1025
FKSG43	-0.18875
METTL1	-0.142625
MFSD3	-0.1992
PSPH	-0.4435
CLCA3	2.345
DARS2	-1.04283333333333
CDC25A	-1.479
BAIAP2L1	1.44725
B3GNT5	2.023
USP29	0.37775
ARHGEF10L	1.191
ATOX1	-0.19525
ADAM30	0.67575
DNASE1	-0.25725
STT3A	-0.280166666666667
RAB6IP1	-0.627
PTN	3.3615
C1orf106	1.60161538461538
HECA	1.709
RNF122	0.59875
SLC22A18AS	0.0486666666666667
GNG8	0.4
ELP4	-0.741
FAM65A	0.093
RPL10A	-0.116
IRS4	0.538
MACF1	1.1006
SEC24D	-0.217
LOC374395	-0.02575
TGFB2	-0.53675
MDFIC	0.079625
CHRNE	0.621
PCMTD2	-0.4975
ATP6V0D1	0.333333333333333
MTA2	0.098
LZTR1	-0.760333333333333
RAP1A	-0.6615
AXIN1	0.47325
POLR1C	-0.7025
TRIO	0.137083333333333
PLXNA4A	-0.63625
C5orf33	-1.7775
DEPDC1B	-1.838375
ZNF473	-0.630666666666667
MTM1	-0.243125
GPR107	-0.426
CSNK1A1L	0.743833333333333
FLJ14154	-0.27325
NLRC4	3.78475
ENPP4	2.4245
PADI3	-0.1275
RNF170	-0.432375
CG018	-0.431166666666667
C16orf7	0.82175
KCNE1	3.1695
NRM	-0.868833333333333
SLC37A3	0.139928571428571
TPD52L2	-0.9255
UNC5B	2.90025
C12orf12	-0.292666666666667
SDHB	-1.15475
CLRN1	0.416625
NUDT10	-1.153
UGT3A1	0.061625
